CAN Message; 0x77:a9beaae6a2e380c7
1739209860.6927905;-38.13080360867914
1739209860.6928005;-45.120503652039325
1739209860.6928108;-45.120503652039325
1739209860.6928208;-38.13080360867914
1739209860.6928308;-38.13080360867914
1739209860.692841;-38.13080360867914
1739209860.692851;-45.120503652039325
1739209860.6928613;-45.120503652039325
1739209860.6928713;-45.120503652039325
1739209860.6928816;-35.57807855764607
1739209860.6928916;-35.57807855764607
1739209860.6929018;-45.120503652039325
1739209860.6929119;-45.120503652039325
1739209860.692922;-35.57807855764607
1739209860.6929321;-32.816014438256545
1739209860.6929424;-38.13080360867914
1739209860.6929524;-38.13080360867914
1739209860.6929626;-38.13080360867914
1739209860.6929727;-35.57807855764607
1739209860.692983;-45.120503652039325
1739209860.692993;-38.13080360867914
1739209860.6930032;-45.120503652039325
1739209860.6930132;-45.120503652039325
1739209860.6930234;-45.120503652039325
1739209860.6930335;-33.981070128970906
1739209860.6930437;-45.120503652039325
1739209860.6930537;-38.13080360867914
1739209860.6930637;-38.13080360867914
1739209860.693074;-45.120503652039325
1739209860.693084;-38.13080360867914
1739209860.6930943;-45.120503652039325
1739209860.6931043;-38.13080360867914
1739209860.6931145;-38.13080360867914
1739209860.6931245;-32.816014438256545
1739209860.6931348;-26.991370085610722
1739209860.6931448;-38.13080360867914
1739209860.693155;-38.13080360867914
1739209860.693165;-38.13080360867914
1739209860.6931753;-32.816014438256545
1739209860.6931853;-38.13080360867914
1739209860.6931956;-45.120503652039325
1739209860.6932056;-45.120503652039325
1739209860.6932158;-33.981070128970956
1739209860.6932259;-38.13080360867914
1739209860.693236;-35.57807855764607
1739209860.6932461;-45.120503652039325
1739209860.6932564;-38.13080360867914
1739209860.6932664;-35.57807855764607
1739209860.6932766;-38.13080360867914
1739209860.6932867;-38.13080360867914
1739209860.6932967;-30.49652367304973
1739209860.693307;-45.120503652039325
1739209860.693317;-45.120503652039325
1739209860.6933272;-35.57807855764607
1739209860.6933372;-38.13080360867914
1739209860.6933475;-45.120503652039325
1739209860.6933575;-38.13080360867914
1739209860.6933677;-35.57807855764607
1739209860.6933777;-38.13080360867914
1739209860.693388;-38.13080360867914
1739209860.693398;-38.13080360867914
1739209860.6934083;-38.13080360867914
1739209860.6934183;-38.13080360867914
1739209860.6934285;-32.816014438256545
1739209860.6934385;-38.13080360867914
1739209860.6934488;-38.13080360867914
1739209860.6934588;-32.81601443825658
1739209860.693469;-38.13080360867914
1739209860.693479;-38.13080360867914
1739209860.6934893;-45.120503652039325
1739209860.6934993;-45.120503652039325
1739209860.6935096;-45.120503652039325
1739209860.6935196;-45.120503652039325
1739209860.6935296;-38.13080360867914
1739209860.6935399;-27.267205301931607
1739209860.6935499;-38.13080360867914
1739209860.6935601;-45.120503652039325
1739209860.6935701;-38.13080360867914
1739209860.6935804;-33.981070128970906
1739209860.6935904;-45.120503652039325
1739209860.6936007;-45.120503652039325
1739209860.6936107;-45.120503652039325
1739209860.693621;-33.981070128970906
1739209860.693631;-38.13080360867914
1739209860.6936412;-45.120503652039325
1739209860.6936512;-45.120503652039325
1739209860.6936615;-38.13080360867914
1739209860.6936715;-35.57807855764607
1739209860.6936817;-38.13080360867914
1739209860.6936917;-45.120503652039325
1739209860.693702;-38.13080360867914
1739209860.693712;-38.13080360867914
1739209860.6937222;-38.13080360867914
1739209860.6937323;-45.120503652039325
1739209860.6937425;-45.120503652039325
1739209860.6937525;-45.120503652039325
1739209860.6937625;-38.13080360867914
1739209860.6937728;-45.120503652039325
1739209860.6937828;-33.981070128970906
1739209860.693793;-38.13080360867914
1739209860.693803;-38.13080360867914
1739209860.6938133;-38.13080360867914
1739209860.6938233;-38.13080360867914
1739209860.6938336;-33.981070128970906
1739209860.6938436;-45.120503652039325
1739209860.6938539;-35.57807855764607
1739209860.6938639;-35.57807855764607
1739209860.6938741;-45.120503652039325
1739209860.6938841;-38.13080360867914
1739209860.6938944;-38.13080360867914
1739209860.6939044;-45.120503652039325
1739209860.6939147;-45.120503652039325
1739209860.6939247;-45.120503652039325
1739209860.693935;-45.120503652039325
1739209860.693945;-45.120503652039325
1739209860.6939552;-35.57807855764607
1739209860.6939652;-33.981070128970906
1739209860.6939754;-45.120503652039325
1739209860.6939855;-38.13080360867914
1739209860.6939955;-33.981070128970906
1739209860.6940057;-38.13080360867914
1739209860.6940157;-45.120503652039325
1739209860.694026;-45.120503652039325
1739209860.694036;-32.816014438256545
1739209860.6940463;-38.13080360867914
1739209860.6940563;-45.120503652039325
1739209860.6940665;-45.120503652039325
1739209860.6940765;-45.120503652039325
1739209860.6940868;-38.13080360867914
1739209860.6940968;-45.120503652039325
1739209860.694107;-45.120503652039325
1739209860.694117;-45.120503652039325
1739209860.6941273;-45.120503652039325
1739209860.6941373;-35.57807855764607
1739209860.6941476;-35.57807855764607
1739209860.6941576;-45.120503652039325
1739209860.6941679;-45.120503652039325
1739209860.6941779;-45.120503652039325
1739209860.694188;-45.120503652039325
1739209860.6941981;-29.438486411369333
1739209860.6942084;-35.57807855764607
1739209860.6942184;-45.120503652039325
1739209860.6942284;-45.120503652039325
1739209860.6942387;-38.13080360867914
1739209860.6942487;-38.13080360867914
1739209860.694259;-45.120503652039325
1739209860.694269;-38.13080360867914
1739209860.6942792;-45.120503652039325
1739209860.6942892;-45.120503652039325
1739209860.6942995;-45.120503652039325
1739209860.6943095;-38.13080360867914
1739209860.6943197;-38.13080360867914
1739209860.6943297;-38.13080360867914
1739209860.69434;-45.120503652039325
1739209860.69435;-45.120503652039325
1739209860.6943603;-45.120503652039325
1739209860.6943703;-38.13080360867914
1739209860.6943805;-45.120503652039325
1739209860.6943905;-45.120503652039325
1739209860.6944008;-33.981070128970906
1739209860.6944108;-38.13080360867914
1739209860.694421;-38.13080360867914
1739209860.694431;-38.13080360867914
1739209860.6944413;-35.57807855764607
1739209860.6944513;-38.13080360867914
1739209860.6944613;-38.13080360867914
1739209860.6944716;-38.13080360867914
1739209860.6944816;-38.13080360867914
1739209860.6944919;-38.13080360867914
1739209860.6945019;-38.13080360867914
1739209860.6945121;-35.57807855764607
1739209860.6945221;-45.120503652039325
1739209860.6945324;-45.120503652039325
1739209860.6945424;-45.120503652039325
1739209860.6945527;-45.120503652039325
1739209860.6945627;-45.120503652039325
1739209860.694573;-45.120503652039325
1739209860.694583;-45.120503652039325
1739209860.6945932;-45.120503652039325
1739209860.6946032;-28.21854285175415
1739209860.6946135;-31.141103565318893
1739209860.6946235;-45.120503652039325
1739209860.6946337;-38.13080360867914
1739209860.6946437;-35.57807855764607
1739209860.694654;-38.13080360867914
1739209860.694664;-45.120503652039325
1739209860.6946743;-33.981070128970906
1739209860.6946843;-45.120503652039325
1739209860.6946945;-45.120503652039325
1739209860.6947045;-38.13080360867914
1739209860.6947145;-45.120503652039325
1739209860.6947248;-45.120503652039325
1739209860.6947348;-38.13080360867914
1739209860.694745;-38.13080360867914
1739209860.694755;-45.120503652039325
1739209860.6947653;-29.438486411369333
1739209860.6947753;-31.141103565318893
1739209860.6947856;-38.13080360867914
1739209860.6947956;-45.120503652039325
1739209860.6948059;-35.57807855764607
1739209860.6948159;-35.57807855764607
1739209860.6948261;-45.120503652039325
1739209860.6948361;-38.13080360867914
1739209860.6948464;-45.120503652039325
1739209860.6948564;-45.120503652039325
1739209860.6948667;-45.120503652039325
1739209860.6948767;-38.13080360867914
1739209860.694887;-38.13080360867914
1739209860.694897;-38.13080360867914
1739209860.6949072;-45.120503652039325
1739209860.6949172;-45.120503652039325
1739209860.6949275;-33.981070128970906
1739209860.6949375;-45.120503652039325
1739209860.6949475;-45.120503652039325
1739209860.6949577;-45.120503652039325
1739209860.6949677;-45.120503652039325
1739209860.694978;-45.120503652039325
1739209860.694988;-45.120503652039325
1739209860.6949983;-45.120503652039325
1739209860.6950083;-35.57807855764607
1739209860.6950185;-32.816014438256545
1739209860.6950285;-45.120503652039325
1739209860.6950388;-45.120503652039325
1739209860.6950488;-45.120503652039325
1739209860.695059;-38.13080360867914
1739209860.695069;-38.13080360867914
1739209860.6950793;-38.13080360867914
1739209860.6950893;-45.120503652039325
1739209860.6950996;-38.13080360867914
1739209860.6951096;-38.13080360867914
1739209860.6951199;-45.120503652039325
1739209860.6951299;-38.13080360867914
1739209860.6951401;-45.120503652039325
1739209860.6951501;-38.13080360867914
1739209860.6951604;-38.13080360867914
1739209860.6951704;-35.57807855764607
1739209860.6951804;-28.58837851428586
1739209860.6951907;-45.120503652039325
1739209860.6952007;-38.13080360867914
1739209860.695211;-35.57807855764607
1739209860.695221;-31.141103565318915
1739209860.6952312;-45.120503652039325
1739209860.6952412;-45.120503652039325
1739209860.6952515;-38.13080360867914
1739209860.6952615;-33.981070128970956
1739209860.6952717;-38.13080360867914
1739209860.6952817;-38.13080360867914
1739209860.695292;-45.120503652039325
1739209860.695302;-45.120503652039325
1739209860.6953123;-38.13080360867914
1739209860.6953223;-38.13080360867914
1739209860.6953325;-38.13080360867914
1739209860.6953425;-33.981070128970906
1739209860.6953528;-38.13080360867914
1739209860.6953628;-45.120503652039325
1739209860.695373;-38.13080360867914
1739209860.695383;-35.57807855764607
1739209860.6953933;-45.120503652039325
1739209860.6954033;-45.120503652039325
1739209860.6954134;-33.981070128970906
1739209860.6954236;-38.13080360867914
1739209860.6954336;-38.13080360867914
1739209860.6954439;-45.120503652039325
1739209860.695454;-45.120503652039325
1739209860.6954641;-38.13080360867914
1739209860.6954741;-33.981070128970906
1739209860.6954844;-38.13080360867914
1739209860.6954944;-45.120503652039325
1739209860.6955047;-45.120503652039325
1739209860.6955147;-45.120503652039325
1739209860.695525;-45.120503652039325
1739209860.695535;-32.816014438256545
1739209860.6955452;-35.57807855764607
1739209860.6955552;-45.120503652039325
1739209860.6955655;-45.120503652039325
1739209860.6955755;-38.13080360867914
1739209860.6955857;-45.120503652039325
1739209860.6955957;-45.120503652039325
1739209860.695606;-45.120503652039325
1739209860.695616;-38.13080360867914
1739209860.6956263;-35.57807855764607
1739209860.6956363;-45.120503652039325
1739209860.6956463;-45.120503652039325
1739209860.6956565;-45.120503652039325
1739209860.6956666;-45.120503652039325
1739209860.6956768;-45.120503652039325
1739209860.6956868;-45.120503652039325
1739209860.695697;-38.13080360867914
1739209860.695707;-38.13080360867914
1739209860.6957173;-38.13080360867914
1739209860.6957273;-35.57807855764607
1739209860.6957376;-45.120503652039325
1739209860.6957476;-38.13080360867914
1739209860.6957579;-45.120503652039325
1739209860.6957679;-45.120503652039325
1739209860.6957781;-38.13080360867914
1739209860.6957881;-38.13080360867914
1739209860.6957984;-38.13080360867914
1739209860.6958084;-33.981070128970906
1739209860.6958187;-45.120503652039325
1739209860.6958287;-38.13080360867914
1739209860.695839;-38.13080360867914
1739209860.695849;-45.120503652039325
1739209860.6958592;-45.120503652039325
1739209860.6958692;-38.13080360867914
1739209860.6958792;-38.13080360867914
1739209860.6958895;-45.120503652039325
1739209860.6958995;-45.120503652039325
1739209860.6959097;-45.120503652039325
1739209860.6959198;-45.120503652039325
1739209860.69593;-38.13080360867914
1739209860.69594;-35.57807855764607
1739209860.6959503;-38.13080360867914
1739209860.6959603;-45.120503652039325
1739209860.6959705;-45.120503652039325
1739209860.6959805;-45.120503652039325
1739209860.6959908;-38.13080360867914
1739209860.6960008;-35.57807855764607
1739209860.696011;-45.120503652039325
1739209860.696021;-35.57807855764607
1739209860.6960313;-33.981070128970906
1739209860.6960413;-38.13080360867914
1739209860.6960516;-38.13080360867914
1739209860.6960616;-32.816014438256545
1739209860.6960719;-38.13080360867914
1739209860.6960819;-38.13080360867914
1739209860.6960921;-45.120503652039325
1739209860.6961021;-32.816014438256545
1739209860.6961122;-38.13080360867914
1739209860.6961224;-45.120503652039325
1739209860.6961324;-45.120503652039325
1739209860.6961427;-45.120503652039325
1739209860.6961527;-45.120503652039325
1739209860.696163;-32.816014438256545
1739209860.696173;-38.13080360867914
1739209860.6961832;-45.120503652039325
1739209860.6961932;-45.120503652039325
1739209860.6962035;-32.816014438256545
1739209860.6962135;-35.57807855764607
1739209860.6962237;-45.120503652039325
1739209860.6962337;-38.13080360867914
1739209860.696244;-45.120503652039325
1739209860.696254;-45.120503652039325
1739209860.6962643;-45.120503652039325
1739209860.6962743;-45.120503652039325
1739209860.6962845;-45.120503652039325
1739209860.6962945;-45.120503652039325
1739209860.6963048;-33.981070128970906
1739209860.6963148;-38.13080360867914
1739209860.696325;-45.120503652039325
1739209860.696335;-45.120503652039325
1739209860.6963453;-38.13080360867914
1739209860.6963553;-38.13080360867914
1739209860.6963654;-35.57807855764607
1739209860.6963756;-38.13080360867914
1739209860.6963856;-45.120503652039325
1739209860.6963959;-45.120503652039325
1739209860.696406;-31.141103565318893
1739209860.6964161;-32.816014438256545
1739209860.6964262;-45.120503652039325
1739209860.6964364;-45.120503652039325
1739209860.6964464;-35.57807855764607
1739209860.6964567;-35.57807855764607
1739209860.6964667;-45.120503652039325
1739209860.696477;-38.13080360867914
1739209860.696487;-45.120503652039325
1739209860.6964972;-45.120503652039325
1739209860.6965072;-35.57807855764607
1739209860.6965175;-38.13080360867914
1739209860.6965275;-45.120503652039325
1739209860.6965377;-45.120503652039325
1739209860.6965477;-45.120503652039325
1739209860.696558;-45.120503652039325
1739209860.696568;-32.816014438256545
1739209860.6965783;-35.57807855764607
1739209860.6965883;-38.13080360867914
1739209860.6965983;-33.981070128970906
1739209860.6966085;-38.13080360867914
1739209860.6966186;-45.120503652039325
1739209860.6966288;-38.13080360867914
1739209860.6966388;-38.13080360867914
1739209860.696649;-38.13080360867914
1739209860.696659;-38.13080360867914
1739209860.6966693;-38.13080360867914
1739209860.6966794;-38.13080360867914
1739209860.6966896;-35.57807855764607
1739209860.6966996;-35.57807855764607
1739209860.6967099;-45.120503652039325
1739209860.69672;-38.13080360867914
1739209860.6967301;-45.120503652039325
1739209860.6967402;-38.13080360867914
1739209860.6967504;-38.13080360867914
1739209860.6967604;-38.13080360867914
1739209860.6967707;-38.13080360867914
1739209860.6967807;-38.13080360867914
1739209860.696791;-38.13080360867914
1739209860.696801;-38.13080360867914
1739209860.6968112;-35.57807855764607
1739209860.6968212;-30.49652367304973
1739209860.6968312;-38.13080360867914
1739209860.6968415;-38.13080360867914
1739209860.6968515;-45.120503652039325
1739209860.6968617;-38.13080360867914
1739209860.6968718;-38.13080360867914
1739209860.696882;-35.57807855764607
1739209860.696892;-45.120503652039325
1739209860.6969023;-38.13080360867914
1739209860.6969123;-38.13080360867914
1739209860.6969225;-45.120503652039325
1739209860.6969326;-45.120503652039325
1739209860.6969428;-38.13080360867914
1739209860.6969528;-38.13080360867914
1739209860.696963;-45.120503652039325
1739209860.696973;-45.120503652039325
1739209860.6969833;-45.120503652039325
1739209860.6969934;-45.120503652039325
1739209860.6970036;-45.120503652039325
1739209860.6970136;-45.120503652039325
1739209860.6970239;-38.13080360867914
1739209860.697034;-38.13080360867914
1739209860.6970441;-38.13080360867914
1739209860.6970541;-38.13080360867914
1739209860.6970642;-35.57807855764607
1739209860.6970744;-38.13080360867914
1739209860.6970844;-45.120503652039325
1739209860.6970947;-38.13080360867914
1739209860.6971047;-33.981070128970906
1739209860.697115;-38.13080360867914
1739209860.697125;-33.981070128970906
1739209860.6971352;-45.120503652039325
1739209860.6971452;-45.120503652039325
1739209860.6971555;-38.13080360867914
1739209860.6971655;-38.13080360867914
1739209860.6971757;-45.120503652039325
1739209860.6971858;-45.120503652039325
1739209860.697196;-35.57807855764607
1739209860.697206;-45.120503652039325
1739209860.6972163;-45.120503652039325
1739209860.6972263;-45.120503652039325
1739209860.6972365;-45.120503652039325
1739209860.6972466;-45.120503652039325
1739209860.6972568;-45.120503652039325
1739209860.6972668;-45.120503652039325
1739209860.697277;-45.120503652039325
1739209860.697287;-38.13080360867914
1739209860.697297;-45.120503652039325
1739209860.6973073;-45.120503652039325
1739209860.6973174;-45.120503652039325
1739209860.6973276;-45.120503652039325
1739209860.6973376;-33.981070128970906
1739209860.6973479;-38.13080360867914
1739209860.697358;-38.13080360867914
1739209860.6973681;-38.13080360867914
1739209860.6973782;-38.13080360867914
1739209860.6973884;-38.13080360867914
1739209860.6973984;-45.120503652039325
1739209860.6974087;-45.120503652039325
1739209860.6974187;-38.13080360867914
1739209860.697429;-45.120503652039325
1739209860.697439;-45.120503652039325
1739209860.6974492;-38.13080360867914
1739209860.6974592;-45.120503652039325
1739209860.6974695;-38.13080360867914
1739209860.6974795;-33.981070128970906
1739209860.6974897;-38.13080360867914
1739209860.6974998;-45.120503652039325
1739209860.69751;-45.120503652039325
1739209860.69752;-32.816014438256545
1739209860.69753;-45.120503652039325
1739209860.6975403;-45.120503652039325
1739209860.6975503;-45.120503652039325
1739209860.6975605;-45.120503652039325
1739209860.6975706;-45.120503652039325
1739209860.6975808;-33.981070128970906
1739209860.6975908;-45.120503652039325
1739209860.697601;-45.120503652039325
1739209860.697611;-45.120503652039325
1739209860.6976213;-45.120503652039325
1739209860.6976314;-38.13080360867914
1739209860.6976416;-38.13080360867914
1739209860.6976516;-38.13080360867914
1739209860.6976619;-32.816014438256545
1739209860.697672;-31.141103565318915
1739209860.6976821;-38.13080360867914
1739209860.6976922;-45.120503652039325
1739209860.6977024;-38.13080360867914
1739209860.6977124;-45.120503652039325
1739209860.6977227;-45.120503652039325
1739209860.6977327;-38.13080360867914
1739209860.697743;-35.57807855764607
1739209860.697753;-38.13080360867914
1739209860.697763;-45.120503652039325
1739209860.6977732;-38.13080360867914
1739209860.6977832;-45.120503652039325
1739209860.6977935;-38.13080360867914
1739209860.6978035;-32.816014438256545
1739209860.6978137;-33.981070128970906
1739209860.6978238;-38.13080360867914
1739209860.697834;-45.120503652039325
1739209860.697844;-32.816014438256545
1739209860.6978543;-38.13080360867914
1739209860.6978643;-38.13080360867914
1739209860.6978745;-38.13080360867914
1739209860.6978846;-45.120503652039325
1739209860.6978948;-38.13080360867914
1739209860.6979048;-45.120503652039325
1739209860.697915;-45.120503652039325
1739209860.697925;-45.120503652039325
1739209860.6979353;-45.120503652039325
1739209860.6979454;-45.120503652039325
1739209860.6979556;-38.13080360867914
1739209860.6979656;-45.120503652039325
1739209860.6979759;-45.120503652039325
1739209860.697986;-45.120503652039325
1739209860.6979961;-45.120503652039325
1739209860.6980062;-32.816014438256545
1739209860.6980162;-35.57807855764607
1739209860.6980264;-38.13080360867914
1739209860.6980364;-38.13080360867914
1739209860.6980467;-32.816014438256545
1739209860.6980567;-38.13080360867914
1739209860.698067;-45.120503652039325
1739209860.698077;-45.120503652039325
1739209860.6980872;-38.13080360867914
1739209860.6980972;-35.57807855764607
1739209860.6981075;-45.120503652039325
1739209860.6981175;-45.120503652039325
1739209860.6981277;-38.13080360867914
1739209860.6981378;-45.120503652039325
1739209860.698148;-45.120503652039325
1739209860.698158;-45.120503652039325
1739209860.6981683;-45.120503652039325
1739209860.6981783;-45.120503652039325
1739209860.6981885;-45.120503652039325
1739209860.6981986;-38.13080360867914
1739209860.6982088;-27.8777449560314
1739209860.6982188;-35.57807855764607
1739209860.698229;-38.13080360867914
1739209860.698239;-45.120503652039325
1739209860.698249;-35.57807855764607
1739209860.6982594;-35.57807855764607
1739209860.6982694;-45.120503652039325
1739209860.6982796;-38.13080360867914
1739209860.6982896;-45.120503652039325
1739209860.6983;-38.13080360867914
1739209860.69831;-38.13080360867914
1739209860.6983202;-45.120503652039325
1739209860.6983302;-45.120503652039325
1739209860.6983404;-45.120503652039325
1739209860.6983504;-45.120503652039325
1739209860.6983607;-45.120503652039325
1739209860.6983707;-45.120503652039325
1739209860.698381;-45.120503652039325
1739209860.698391;-38.13080360867914
1739209860.6984012;-45.120503652039325
1739209860.6984112;-45.120503652039325
1739209860.6984215;-45.120503652039325
1739209860.6984315;-35.57807855764607
1739209860.6984417;-38.13080360867914
1739209860.6984518;-28.21854285175415
1739209860.698462;-29.438486411369333
1739209860.698472;-45.120503652039325
1739209860.698482;-45.120503652039325
1739209860.6984923;-35.57807855764607
1739209860.6985023;-45.120503652039325
1739209860.6985126;-45.120503652039325
1739209860.6985226;-38.13080360867914
1739209860.6985328;-45.120503652039325
1739209860.6985428;-45.120503652039325
1739209860.698553;-38.13080360867914
1739209860.698563;-45.120503652039325
1739209860.6985734;-35.57807855764607
1739209860.6985834;-32.816014438256545
1739209860.6985936;-45.120503652039325
1739209860.6986036;-45.120503652039325
1739209860.698614;-38.13080360867914
1739209860.698624;-45.120503652039325
1739209860.6986341;-35.57807855764607
1739209860.6986442;-35.57807855764607
1739209860.6986544;-45.120503652039325
1739209860.6986644;-45.120503652039325
1739209860.6986747;-38.13080360867914
1739209860.6986847;-45.120503652039325
1739209860.698695;-38.13080360867914
1739209860.698705;-38.13080360867914
1739209860.698715;-35.57807855764607
1739209860.6987252;-38.13080360867914
1739209860.6987352;-35.57807855764607
1739209860.6987455;-33.981070128970906
1739209860.6987555;-38.13080360867914
1739209860.6987658;-35.57807855764607
1739209860.6987758;-38.13080360867914
1739209860.698786;-45.120503652039325
1739209860.698796;-38.13080360867914
1739209860.6988063;-45.120503652039325
1739209860.6988163;-45.120503652039325
1739209860.6988266;-33.981070128970906
1739209860.6988366;-38.13080360867914
1739209860.6988468;-45.120503652039325
1739209860.6988568;-31.141103565318893
1739209860.698867;-30.49652367304973
1739209860.698877;-45.120503652039325
1739209860.6988873;-45.120503652039325
1739209860.6988974;-38.13080360867914
1739209860.6989076;-38.13080360867914
1739209860.6989176;-45.120503652039325
1739209860.6989279;-38.13080360867914
1739209860.698938;-38.13080360867914
1739209860.698948;-45.120503652039325
1739209860.6989582;-38.13080360867914
1739209860.6989682;-45.120503652039325
1739209860.6989784;-45.120503652039325
1739209860.6989884;-45.120503652039325
1739209860.6989987;-45.120503652039325
1739209860.6990087;-45.120503652039325
1739209860.699019;-45.120503652039325
1739209860.699029;-38.13080360867914
1739209860.6990392;-38.13080360867914
1739209860.6990492;-38.13080360867914
1739209860.6990595;-45.120503652039325
1739209860.6990695;-45.120503652039325
1739209860.6990798;-38.13080360867914
1739209860.6990898;-45.120503652039325
1739209860.6991;-45.120503652039325
1739209860.69911;-38.13080360867914
1739209860.6991203;-35.57807855764607
1739209860.6991303;-38.13080360867914
1739209860.6991405;-45.120503652039325
1739209860.6991506;-45.120503652039325
1739209860.6991608;-45.120503652039325
1739209860.6991708;-45.120503652039325
1739209860.6991808;-45.120503652039325
1739209860.699191;-33.981070128970906
1739209860.699201;-33.981070128970906
1739209860.6992114;-38.13080360867914
1739209860.6992214;-38.13080360867914
1739209860.6992316;-45.120503652039325
1739209860.6992416;-45.120503652039325
1739209860.699252;-45.120503652039325
1739209860.699262;-38.13080360867914
1739209860.6992722;-38.13080360867914
1739209860.6992822;-45.120503652039325
1739209860.6992924;-45.120503652039325
1739209860.6993024;-38.13080360867914
1739209860.6993127;-38.13080360867914
1739209860.6993227;-38.13080360867914
1739209860.699333;-38.13080360867914
1739209860.699343;-38.13080360867914
1739209860.6993532;-45.120503652039325
1739209860.6993632;-33.981070128970906
1739209860.6993735;-35.57807855764607
1739209860.6993835;-45.120503652039325
1739209860.6993937;-38.13080360867914
1739209860.6994038;-38.13080360867914
1739209860.6994138;-45.120503652039325
1739209860.699424;-45.120503652039325
1739209860.699434;-45.120503652039325
1739209860.6994443;-45.120503652039325
1739209860.6994543;-38.13080360867914
1739209860.6994646;-38.13080360867914
1739209860.6994746;-38.13080360867914
1739209860.6994848;-33.981070128970906
1739209860.6994948;-38.13080360867914
1739209860.699505;-45.120503652039325
1739209860.699515;-33.981070128970906
1739209860.6995254;-31.141103565318915
1739209860.6995354;-35.57807855764607
1739209860.6995456;-32.816014438256545
1739209860.6995556;-33.981070128970906
1739209860.699566;-45.120503652039325
1739209860.699576;-45.120503652039325
1739209860.6995862;-45.120503652039325
1739209860.6995962;-33.981070128970906
1739209860.6996064;-35.57807855764607
1739209860.6996164;-38.13080360867914
1739209860.6996267;-35.57807855764607
1739209860.6996367;-38.13080360867914
1739209860.699647;-45.120503652039325
1739209860.699657;-45.120503652039325
1739209860.699667;-38.13080360867914
1739209860.6996772;-33.981070128970906
1739209860.6996872;-28.992665084841942
1739209860.6996975;-33.981070128970906
1739209860.6997075;-38.13080360867914
1739209860.6997178;-38.13080360867914
1739209860.6997278;-35.57807855764607
1739209860.699738;-31.141103565318915
1739209860.699748;-45.120503652039325
1739209860.6997583;-38.13080360867914
1739209860.6997683;-45.120503652039325
1739209860.6997786;-45.120503652039325
1739209860.6997886;-45.120503652039325
1739209860.6997988;-38.13080360867914
1739209860.6998088;-45.120503652039325
1739209860.699819;-45.120503652039325
1739209860.699829;-33.981070128970906
1739209860.6998394;-38.13080360867914
1739209860.6998494;-31.141103565318943
1739209860.6998596;-45.120503652039325
1739209860.6998696;-38.13080360867914
1739209860.69988;-38.13080360867914
1739209860.69989;-45.120503652039325
1739209860.6999;-38.13080360867914
1739209860.6999102;-38.13080360867914
1739209860.6999202;-35.57807855764607
1739209860.6999304;-26.991370085610722
1739209860.6999404;-38.13080360867914
1739209860.6999507;-45.120503652039325
1739209860.6999607;-38.13080360867914
1739209860.699971;-38.13080360867914
1739209860.699981;-45.120503652039325
1739209860.6999912;-38.13080360867914
1739209860.7000012;-45.120503652039325
1739209860.7000115;-45.120503652039325
1739209860.7000215;-38.13080360867914
1739209860.7000318;-45.120503652039325
1739209860.7000418;-45.120503652039325
1739209860.700052;-38.13080360867914
1739209860.700062;-45.120503652039325
1739209860.7000723;-38.13080360867914
1739209860.7000823;-38.13080360867914
1739209860.7000926;-45.120503652039325
1739209860.7001026;-45.120503652039325
1739209860.7001128;-38.13080360867914
1739209860.7001228;-45.120503652039325
1739209860.7001328;-38.13080360867914
1739209860.700143;-38.13080360867914
1739209860.700153;-38.13080360867914
1739209860.7001634;-38.13080360867914
1739209860.7001734;-35.57807855764607
1739209860.7001836;-45.120503652039325
1739209860.7001936;-45.120503652039325
1739209860.700204;-45.120503652039325
1739209860.700214;-45.120503652039325
1739209860.7002242;-45.120503652039325
1739209860.7002342;-45.120503652039325
1739209860.7002444;-38.13080360867914
1739209860.7002544;-38.13080360867914
1739209860.7002647;-45.120503652039325
1739209860.7002747;-45.120503652039325
1739209860.700285;-45.120503652039325
1739209860.700295;-32.816014438256545
1739209860.7003052;-38.13080360867914
1739209860.7003152;-38.13080360867914
1739209860.7003255;-35.57807855764607
1739209860.7003355;-45.120503652039325
1739209860.7003458;-38.13080360867914
1739209860.7003558;-45.120503652039325
1739209860.7003658;-38.13080360867914
1739209860.700376;-45.120503652039325
1739209860.700386;-45.120503652039325
1739209860.7003963;-38.13080360867914
1739209860.7004063;-38.13080360867914
1739209860.7004166;-45.120503652039325
1739209860.7004266;-45.120503652039325
1739209860.7004368;-35.57807855764607
1739209860.7004468;-38.13080360867914
1739209860.700457;-35.57807855764607
1739209860.700467;-38.13080360867914
1739209860.7004774;-45.120503652039325
1739209860.7004874;-45.120503652039325
1739209860.7004976;-45.120503652039325
1739209860.7005076;-32.816014438256545
1739209860.700518;-45.120503652039325
1739209860.700528;-45.120503652039325
1739209860.7005382;-45.120503652039325
1739209860.7005482;-38.13080360867914
1739209860.7005584;-38.13080360867914
1739209860.7005684;-45.120503652039325
1739209860.7005787;-45.120503652039325
1739209860.7005887;-45.120503652039325
1739209860.7005987;-45.120503652039325
1739209860.700609;-45.120503652039325
1739209860.700619;-45.120503652039325
1739209860.7006292;-45.120503652039325
1739209860.7006392;-45.120503652039325
1739209860.7006495;-38.13080360867914
1739209860.7006595;-45.120503652039325
1739209860.7006698;-38.13080360867914
1739209860.7006798;-33.981070128970906
1739209860.70069;-38.13080360867914
1739209860.7007;-45.120503652039325
1739209860.7007103;-45.120503652039325
1739209860.7007203;-45.120503652039325
1739209860.7007306;-38.13080360867914
1739209860.7007406;-38.13080360867914
