CAN Message; 0x24:0d992ea885a4f601
1739209623.4225597;-45.120503652039325
1739209623.4225628;-38.13080360867914
1739209623.4225662;-45.120503652039325
1739209623.4225695;-45.120503652039325
1739209623.4225729;-45.120503652039325
1739209623.422576;-45.120503652039325
1739209623.4225793;-38.13080360867914
1739209623.4225826;-35.57807855764607
1739209623.4225857;-38.13080360867914
1739209623.422589;-45.120503652039325
1739209623.4225924;-45.120503652039325
1739209623.4225957;-38.13080360867914
1739209623.4225988;-35.57807855764607
1739209623.4226022;-45.120503652039325
1739209623.4226055;-45.120503652039325
1739209623.4226089;-38.13080360867914
1739209623.422612;-38.13080360867914
1739209623.4226153;-45.120503652039325
1739209623.4226186;-45.120503652039325
1739209623.4226217;-45.120503652039325
1739209623.422625;-45.120503652039325
1739209623.4226284;-38.13080360867914
1739209623.4226317;-35.57807855764607
1739209623.4226348;-45.120503652039325
1739209623.4226382;-45.120503652039325
1739209623.4226415;-38.13080360867914
1739209623.4226449;-35.57807855764607
1739209623.422648;-38.13080360867914
1739209623.4226513;-35.57807855764607
1739209623.4226546;-45.120503652039325
1739209623.422658;-35.57807855764607
1739209623.422661;-38.13080360867914
1739209623.4226644;-35.57807855764607
1739209623.4226677;-45.120503652039325
1739209623.4226708;-45.120503652039325
1739209623.4226742;-45.120503652039325
1739209623.4226775;-45.120503652039325
1739209623.4226809;-38.13080360867914
1739209623.422684;-38.13080360867914
1739209623.4226873;-45.120503652039325
1739209623.4226906;-45.120503652039325
1739209623.422694;-38.13080360867914
1739209623.422697;-35.57807855764607
1739209623.4227004;-38.13080360867914
1739209623.4227037;-45.120503652039325
1739209623.4227068;-38.13080360867914
1739209623.4227102;-45.120503652039325
1739209623.4227135;-38.13080360867914
1739209623.4227169;-45.120503652039325
1739209623.42272;-45.120503652039325
1739209623.4227233;-35.57807855764607
1739209623.4227266;-38.13080360867914
1739209623.42273;-30.49652367304973
1739209623.422733;-38.13080360867914
1739209623.4227364;-45.120503652039325
1739209623.4227397;-45.120503652039325
1739209623.422743;-38.13080360867914
1739209623.4227462;-38.13080360867914
1739209623.4227495;-38.13080360867914
1739209623.4227529;-45.120503652039325
1739209623.422756;-32.81601443825658
1739209623.4227593;-45.120503652039325
1739209623.4227626;-38.13080360867914
1739209623.422766;-45.120503652039325
1739209623.422769;-45.120503652039325
1739209623.4227724;-38.13080360867914
1739209623.4227757;-45.120503652039325
1739209623.422779;-38.13080360867914
1739209623.4227822;-29.438486411369333
1739209623.4227855;-35.57807855764607
1739209623.4227889;-45.120503652039325
1739209623.422792;-38.13080360867914
1739209623.4227953;-38.13080360867914
1739209623.4227986;-45.120503652039325
1739209623.422802;-38.13080360867914
1739209623.422805;-38.13080360867914
1739209623.4228084;-35.57807855764607
1739209623.4228117;-38.13080360867914
1739209623.422815;-45.120503652039325
1739209623.4228182;-45.120503652039325
1739209623.4228215;-45.120503652039325
1739209623.4228249;-45.120503652039325
1739209623.4228282;-45.120503652039325
1739209623.4228313;-45.120503652039325
1739209623.4228346;-45.120503652039325
1739209623.422838;-45.120503652039325
1739209623.422841;-45.120503652039325
1739209623.4228444;-45.120503652039325
1739209623.4228477;-45.120503652039325
1739209623.422851;-45.120503652039325
1739209623.4228542;-45.120503652039325
1739209623.4228575;-45.120503652039325
1739209623.4228609;-27.8777449560314
1739209623.4228642;-31.141103565318915
1739209623.4228673;-45.120503652039325
1739209623.4228706;-38.13080360867914
1739209623.422874;-45.120503652039325
1739209623.422877;-45.120503652039325
1739209623.4228804;-45.120503652039325
1739209623.4228837;-45.120503652039325
1739209623.422887;-45.120503652039325
1739209623.4228902;-38.13080360867914
1739209623.4228935;-38.13080360867914
1739209623.4228969;-35.57807855764607
1739209623.4229002;-35.57807855764607
1739209623.4229033;-35.57807855764607
1739209623.4229066;-38.13080360867914
1739209623.42291;-38.13080360867914
1739209623.4229133;-45.120503652039325
1739209623.4229164;-38.13080360867914
1739209623.4229198;-35.57807855764607
1739209623.422923;-38.13080360867914
1739209623.4229262;-45.120503652039325
1739209623.4229295;-38.13080360867914
1739209623.4229329;-38.13080360867914
1739209623.4229362;-45.120503652039325
1739209623.4229393;-38.13080360867914
1739209623.4229426;-38.13080360867914
1739209623.422946;-45.120503652039325
1739209623.4229493;-45.120503652039325
1739209623.4229524;-38.13080360867914
1739209623.4229558;-31.141103565318915
1739209623.422959;-45.120503652039325
1739209623.4229622;-38.13080360867914
1739209623.4229655;-45.120503652039325
1739209623.4229689;-45.120503652039325
1739209623.4229722;-35.57807855764607
1739209623.4229753;-45.120503652039325
1739209623.4229786;-45.120503652039325
1739209623.422982;-38.13080360867914
1739209623.4229853;-38.13080360867914
1739209623.4229884;-38.13080360867914
1739209623.4229918;-38.13080360867914
1739209623.422995;-35.57807855764607
1739209623.4229984;-45.120503652039325
1739209623.4230015;-38.13080360867914
1739209623.4230049;-45.120503652039325
1739209623.4230082;-38.13080360867914
1739209623.4230113;-38.13080360867914
1739209623.4230146;-38.13080360867914
1739209623.423018;-45.120503652039325
1739209623.4230213;-38.13080360867914
1739209623.4230244;-38.13080360867914
1739209623.4230278;-45.120503652039325
1739209623.423031;-38.13080360867914
1739209623.4230344;-35.57807855764607
1739209623.4230375;-35.57807855764607
1739209623.4230409;-38.13080360867914
1739209623.4230452;-38.13080360867914
1739209623.4230494;-38.13080360867914
1739209623.4230537;-45.120503652039325
1739209623.423058;-38.13080360867914
1739209623.4230623;-45.120503652039325
1739209623.4230666;-45.120503652039325
1739209623.4230711;-45.120503652039325
1739209623.4230754;-38.13080360867914
1739209623.4230797;-45.120503652039325
1739209623.423084;-31.141103565318915
1739209623.4230883;-33.981070128970906
1739209623.4230926;-38.13080360867914
1739209623.423097;-38.13080360867914
1739209623.4231012;-38.13080360867914
1739209623.4231055;-38.13080360867914
1739209623.4231098;-45.120503652039325
1739209623.423114;-45.120503652039325
1739209623.4231184;-45.120503652039325
1739209623.4231226;-33.981070128970906
1739209623.4231272;-38.13080360867914
1739209623.4231315;-45.120503652039325
1739209623.4231358;-45.120503652039325
1739209623.42314;-38.13080360867914
1739209623.4231443;-45.120503652039325
1739209623.4231486;-45.120503652039325
1739209623.423153;-45.120503652039325
1739209623.4231572;-45.120503652039325
1739209623.4231615;-38.13080360867914
1739209623.4231658;-45.120503652039325
1739209623.42317;-38.13080360867914
1739209623.4231744;-35.57807855764607
1739209623.4231787;-38.13080360867914
1739209623.4231832;-45.120503652039325
1739209623.4231875;-33.981070128970906
1739209623.4231918;-30.49652367304973
1739209623.423196;-38.13080360867914
1739209623.4232004;-45.120503652039325
1739209623.4232047;-45.120503652039325
1739209623.423209;-45.120503652039325
1739209623.4232132;-45.120503652039325
1739209623.4232175;-35.57807855764607
1739209623.4232218;-38.13080360867914
1739209623.423226;-35.57807855764607
1739209623.4232304;-35.57807855764607
1739209623.423235;-35.57807855764607
1739209623.4232392;-45.120503652039325
1739209623.4232435;-45.120503652039325
1739209623.4232478;-38.13080360867914
1739209623.423252;-45.120503652039325
1739209623.4232564;-31.141103565318915
1739209623.4232607;-28.58837851428586
1739209623.423265;-38.13080360867914
1739209623.4232693;-35.57807855764607
1739209623.4232736;-35.57807855764607
1739209623.4232779;-38.13080360867914
1739209623.4232821;-38.13080360867914
1739209623.4232864;-45.120503652039325
1739209623.423291;-38.13080360867914
1739209623.4232953;-45.120503652039325
1739209623.4232996;-38.13080360867914
1739209623.4233038;-38.13080360867914
1739209623.4233081;-38.13080360867914
1739209623.4233124;-45.120503652039325
1739209623.4233167;-45.120503652039325
1739209623.423321;-38.13080360867914
1739209623.4233253;-45.120503652039325
1739209623.4233296;-38.13080360867914
1739209623.423334;-38.13080360867914
1739209623.4233382;-35.57807855764607
1739209623.4233425;-45.120503652039325
1739209623.423347;-45.120503652039325
1739209623.4233513;-38.13080360867914
1739209623.4233556;-35.57807855764607
1739209623.4233599;-35.57807855764607
1739209623.4233642;-32.816014438256545
1739209623.4233685;-45.120503652039325
1739209623.4233727;-35.57807855764607
1739209623.423377;-35.57807855764607
1739209623.4233813;-38.13080360867914
1739209623.4233856;-38.13080360867914
1739209623.42339;-32.816014438256545
1739209623.4233942;-45.120503652039325
1739209623.4233985;-45.120503652039325
1739209623.423403;-33.981070128970906
1739209623.4234073;-33.981070128970906
1739209623.4234116;-45.120503652039325
1739209623.423416;-38.13080360867914
1739209623.4234202;-45.120503652039325
1739209623.4234245;-38.13080360867914
1739209623.4234288;-45.120503652039325
1739209623.423433;-45.120503652039325
1739209623.4234374;-35.57807855764607
1739209623.4234416;-35.57807855764607
1739209623.423446;-38.13080360867914
1739209623.4234502;-38.13080360867914
1739209623.4234548;-38.13080360867914
1739209623.423459;-38.13080360867914
1739209623.4234633;-31.141103565318915
1739209623.4234676;-32.816014438256545
1739209623.423472;-45.120503652039325
1739209623.4234762;-32.816014438256545
1739209623.4234805;-32.816014438256545
1739209623.4234848;-38.13080360867914
1739209623.423489;-45.120503652039325
1739209623.4234934;-38.13080360867914
1739209623.4234977;-38.13080360867914
1739209623.423502;-45.120503652039325
1739209623.4235063;-38.13080360867914
1739209623.4235108;-45.120503652039325
1739209623.423515;-38.13080360867914
1739209623.4235194;-32.816014438256545
1739209623.4235237;-38.13080360867914
1739209623.423528;-45.120503652039325
1739209623.4235322;-38.13080360867914
1739209623.4235365;-35.57807855764607
1739209623.4235408;-33.981070128970906
1739209623.4235451;-45.120503652039325
1739209623.4235494;-38.13080360867914
1739209623.4235537;-38.13080360867914
1739209623.423558;-38.13080360867914
1739209623.4235623;-45.120503652039325
1739209623.4235668;-38.13080360867914
1739209623.423571;-38.13080360867914
1739209623.4235754;-45.120503652039325
1739209623.4235797;-45.120503652039325
1739209623.423584;-38.13080360867914
1739209623.4235883;-38.13080360867914
1739209623.4235926;-45.120503652039325
1739209623.4235969;-45.120503652039325
1739209623.4236012;-45.120503652039325
1739209623.4236054;-45.120503652039325
1739209623.4236097;-45.120503652039325
1739209623.423614;-38.13080360867914
1739209623.4236183;-45.120503652039325
1739209623.4236228;-38.13080360867914
1739209623.4236271;-38.13080360867914
1739209623.4236314;-38.13080360867914
1739209623.4236357;-38.13080360867914
1739209623.42364;-38.13080360867914
1739209623.4236443;-33.981070128970906
1739209623.4236486;-35.57807855764607
1739209623.423653;-33.981070128970906
1739209623.4236572;-45.120503652039325
1739209623.4236615;-38.13080360867914
1739209623.4236658;-35.57807855764607
1739209623.42367;-33.981070128970906
1739209623.4236743;-45.120503652039325
1739209623.4236789;-29.438486411369347
1739209623.4236832;-35.57807855764607
1739209623.4236875;-38.13080360867914
1739209623.4236917;-45.120503652039325
1739209623.423696;-45.120503652039325
1739209623.4237003;-35.57807855764607
1739209623.4237046;-45.120503652039325
1739209623.423709;-38.13080360867914
1739209623.4237132;-33.981070128970906
1739209623.4237175;-38.13080360867914
1739209623.4237218;-45.120503652039325
1739209623.423726;-45.120503652039325
1739209623.4237304;-38.13080360867914
1739209623.423735;-35.57807855764607
1739209623.4237392;-38.13080360867914
1739209623.4237435;-45.120503652039325
1739209623.4237478;-38.13080360867914
1739209623.423752;-35.57807855764607
1739209623.4237564;-45.120503652039325
1739209623.4237607;-45.120503652039325
1739209623.423765;-45.120503652039325
1739209623.4237692;-35.57807855764607
1739209623.4237735;-38.13080360867914
1739209623.4237778;-45.120503652039325
1739209623.423782;-32.816014438256545
1739209623.4237866;-38.13080360867914
1739209623.423791;-38.13080360867914
1739209623.4237952;-45.120503652039325
1739209623.4237995;-33.981070128970906
1739209623.4238038;-38.13080360867914
1739209623.423808;-45.120503652039325
1739209623.4238124;-45.120503652039325
1739209623.4238167;-31.141103565318915
1739209623.423821;-38.13080360867914
1739209623.4238253;-38.13080360867914
1739209623.4238296;-45.120503652039325
1739209623.4238338;-33.981070128970906
1739209623.4238381;-32.816014438256545
1739209623.4238427;-38.13080360867914
1739209623.423847;-45.120503652039325
1739209623.4238513;-31.141103565318915
1739209623.4238555;-33.981070128970906
1739209623.4238598;-45.120503652039325
1739209623.4238641;-45.120503652039325
1739209623.4238684;-45.120503652039325
1739209623.4238727;-45.120503652039325
1739209623.423877;-45.120503652039325
1739209623.4238813;-38.13080360867914
1739209623.4238856;-38.13080360867914
1739209623.4238899;-38.13080360867914
1739209623.4238942;-35.57807855764607
1739209623.4238987;-45.120503652039325
1739209623.423903;-38.13080360867914
1739209623.4239073;-38.13080360867914
1739209623.4239116;-33.981070128970906
1739209623.4239159;-45.120503652039325
1739209623.4239202;-45.120503652039325
1739209623.4239244;-32.816014438256545
1739209623.4239287;-38.13080360867914
1739209623.423933;-45.120503652039325
1739209623.4239373;-38.13080360867914
1739209623.4239416;-35.57807855764607
1739209623.423946;-45.120503652039325
1739209623.4239502;-38.13080360867914
1739209623.4239547;-33.981070128970906
1739209623.423959;-38.13080360867914
1739209623.4239633;-38.13080360867914
1739209623.4239676;-45.120503652039325
1739209623.423972;-38.13080360867914
1739209623.4239762;-45.120503652039325
1739209623.4239805;-45.120503652039325
1739209623.4239848;-45.120503652039325
1739209623.423989;-45.120503652039325
1739209623.4239933;-32.816014438256545
1739209623.4239976;-35.57807855764607
1739209623.424002;-45.120503652039325
1739209623.4240065;-35.57807855764607
1739209623.4240108;-31.141103565318893
1739209623.424015;-45.120503652039325
1739209623.4240193;-45.120503652039325
1739209623.4240236;-38.13080360867914
1739209623.424028;-38.13080360867914
1739209623.4240322;-45.120503652039325
1739209623.4240365;-45.120503652039325
1739209623.4240408;-38.13080360867914
1739209623.424045;-35.57807855764607
1739209623.4240494;-45.120503652039325
1739209623.4240537;-45.120503652039325
1739209623.424058;-45.120503652039325
1739209623.4240625;-45.120503652039325
1739209623.4240668;-45.120503652039325
1739209623.424071;-33.981070128970906
1739209623.4240754;-38.13080360867914
1739209623.4240797;-45.120503652039325
1739209623.424084;-38.13080360867914
1739209623.4240882;-38.13080360867914
1739209623.4240925;-35.57807855764607
1739209623.4240968;-35.57807855764607
1739209623.424101;-38.13080360867914
1739209623.4241054;-38.13080360867914
1739209623.4241097;-38.13080360867914
1739209623.424114;-35.57807855764607
1739209623.4241185;-45.120503652039325
1739209623.4241228;-38.13080360867914
1739209623.424127;-45.120503652039325
1739209623.4241314;-45.120503652039325
1739209623.4241357;-38.13080360867914
1739209623.42414;-45.120503652039325
1739209623.4241443;-45.120503652039325
1739209623.4241486;-45.120503652039325
1739209623.4241529;-45.120503652039325
1739209623.4241571;-45.120503652039325
1739209623.4241614;-45.120503652039325
1739209623.4241657;-45.120503652039325
1739209623.42417;-45.120503652039325
1739209623.4241745;-45.120503652039325
1739209623.4241788;-38.13080360867914
1739209623.4241831;-35.57807855764607
1739209623.4241874;-45.120503652039325
1739209623.4241917;-45.120503652039325
1739209623.424196;-45.120503652039325
1739209623.4242003;-35.57807855764607
1739209623.4242046;-38.13080360867914
1739209623.4242089;-38.13080360867914
1739209623.4242132;-45.120503652039325
1739209623.4242175;-45.120503652039325
1739209623.4242218;-38.13080360867914
1739209623.424226;-45.120503652039325
1739209623.4242306;-45.120503652039325
1739209623.4242349;-45.120503652039325
1739209623.4242392;-38.13080360867914
1739209623.4242435;-45.120503652039325
1739209623.4242477;-38.13080360867914
1739209623.424252;-38.13080360867914
1739209623.4242563;-45.120503652039325
1739209623.4242606;-32.816014438256545
1739209623.424265;-45.120503652039325
1739209623.4242692;-27.8777449560314
1739209623.4242735;-32.816014438256545
1739209623.4242778;-45.120503652039325
1739209623.424282;-45.120503652039325
1739209623.4242866;-33.981070128970906
1739209623.424291;-38.13080360867914
1739209623.4242952;-45.120503652039325
1739209623.4242995;-38.13080360867914
1739209623.4243038;-38.13080360867914
1739209623.424308;-45.120503652039325
1739209623.4243124;-35.57807855764607
1739209623.4243166;-38.13080360867914
1739209623.424321;-45.120503652039325
1739209623.4243252;-45.120503652039325
1739209623.4243295;-45.120503652039325
1739209623.4243338;-45.120503652039325
1739209623.4243383;-45.120503652039325
1739209623.4243426;-45.120503652039325
1739209623.424347;-45.120503652039325
1739209623.4243512;-38.13080360867914
1739209623.4243555;-38.13080360867914
1739209623.4243598;-38.13080360867914
1739209623.424364;-33.981070128970906
1739209623.4243684;-45.120503652039325
1739209623.4243727;-30.49652367304973
1739209623.424377;-35.57807855764607
1739209623.4243813;-35.57807855764607
1739209623.4243855;-35.57807855764607
1739209623.4243898;-35.57807855764607
1739209623.4243944;-38.13080360867914
1739209623.4243987;-35.57807855764607
1739209623.424403;-38.13080360867914
1739209623.4244072;-38.13080360867914
1739209623.4244115;-45.120503652039325
1739209623.4244158;-35.57807855764607
1739209623.42442;-38.13080360867914
1739209623.4244244;-45.120503652039325
1739209623.4244287;-45.120503652039325
1739209623.424433;-35.57807855764607
1739209623.4244373;-45.120503652039325
1739209623.4244416;-33.981070128970906
1739209623.4244459;-31.141103565318915
1739209623.4244504;-38.13080360867914
1739209623.4244547;-45.120503652039325
1739209623.424459;-45.120503652039325
1739209623.4244633;-45.120503652039325
1739209623.4244676;-45.120503652039325
1739209623.4244719;-45.120503652039325
1739209623.4244761;-38.13080360867914
1739209623.4244804;-33.981070128970906
1739209623.4244847;-45.120503652039325
1739209623.424489;-38.13080360867914
1739209623.4244933;-38.13080360867914
1739209623.4244976;-38.13080360867914
1739209623.424502;-45.120503652039325
1739209623.4245064;-45.120503652039325
1739209623.4245107;-45.120503652039325
1739209623.424515;-45.120503652039325
1739209623.4245193;-45.120503652039325
1739209623.4245236;-38.13080360867914
1739209623.424528;-38.13080360867914
1739209623.4245322;-38.13080360867914
1739209623.4245365;-38.13080360867914
1739209623.4245408;-38.13080360867914
1739209623.424545;-35.57807855764607
1739209623.4245493;-33.981070128970906
1739209623.4245536;-45.120503652039325
1739209623.4245582;-38.13080360867914
1739209623.4245625;-38.13080360867914
1739209623.4245667;-45.120503652039325
1739209623.424571;-45.120503652039325
1739209623.4245753;-38.13080360867914
1739209623.4245796;-35.57807855764607
1739209623.424584;-35.57807855764607
1739209623.4245882;-38.13080360867914
1739209623.4245925;-45.120503652039325
1739209623.4245968;-38.13080360867914
1739209623.424601;-38.13080360867914
1739209623.4246054;-45.120503652039325
1739209623.4246097;-45.120503652039325
1739209623.4246142;-38.13080360867914
1739209623.4246185;-38.13080360867914
1739209623.4246228;-45.120503652039325
1739209623.424627;-45.120503652039325
1739209623.4246314;-45.120503652039325
1739209623.4246356;-45.120503652039325
1739209623.42464;-35.57807855764607
1739209623.4246442;-45.120503652039325
1739209623.4246485;-45.120503652039325
1739209623.4246528;-31.141103565318915
1739209623.424657;-33.981070128970906
1739209623.4246614;-45.120503652039325
1739209623.4246657;-45.120503652039325
1739209623.4246702;-35.57807855764607
1739209623.4246745;-38.13080360867914
1739209623.4246788;-38.13080360867914
1739209623.424683;-45.120503652039325
1739209623.4246874;-45.120503652039325
1739209623.4246917;-35.57807855764607
1739209623.424696;-45.120503652039325
1739209623.4247003;-45.120503652039325
1739209623.4247046;-45.120503652039325
1739209623.4247088;-38.13080360867914
1739209623.4247131;-45.120503652039325
1739209623.4247174;-38.13080360867914
1739209623.4247217;-38.13080360867914
1739209623.4247262;-38.13080360867914
1739209623.4247305;-38.13080360867914
1739209623.4247348;-45.120503652039325
1739209623.4247391;-33.981070128970906
1739209623.4247434;-38.13080360867914
1739209623.4247477;-38.13080360867914
1739209623.424752;-45.120503652039325
1739209623.4247563;-28.992665084841942
1739209623.4247606;-31.141103565318915
1739209623.4247649;-45.120503652039325
1739209623.4247692;-45.120503652039325
1739209623.4247735;-38.13080360867914
1739209623.4247777;-38.13080360867914
1739209623.4247823;-45.120503652039325
1739209623.4247866;-38.13080360867914
1739209623.4247909;-35.57807855764607
1739209623.4247952;-45.120503652039325
1739209623.4247994;-45.120503652039325
1739209623.4248037;-38.13080360867914
1739209623.424808;-38.13080360867914
1739209623.4248123;-38.13080360867914
1739209623.4248166;-38.13080360867914
1739209623.424821;-45.120503652039325
1739209623.4248252;-32.816014438256545
1739209623.4248295;-30.49652367304973
1739209623.4248338;-45.120503652039325
1739209623.4248383;-45.120503652039325
1739209623.4248426;-33.981070128970906
1739209623.424847;-45.120503652039325
1739209623.4248512;-38.13080360867914
1739209623.4248555;-38.13080360867914
1739209623.4248598;-45.120503652039325
1739209623.424864;-38.13080360867914
1739209623.4248683;-38.13080360867914
1739209623.4248726;-35.57807855764607
1739209623.424877;-38.13080360867914
1739209623.4248812;-38.13080360867914
1739209623.4248855;-38.13080360867914
1739209623.42489;-32.816014438256545
1739209623.4248943;-38.13080360867914
1739209623.4248986;-38.13080360867914
1739209623.424903;-38.13080360867914
1739209623.4249072;-38.13080360867914
1739209623.4249115;-45.120503652039325
1739209623.4249158;-45.120503652039325
1739209623.42492;-38.13080360867914
1739209623.4249244;-38.13080360867914
1739209623.4249287;-38.13080360867914
1739209623.424933;-27.8777449560314
1739209623.4249372;-38.13080360867914
1739209623.4249415;-38.13080360867914
1739209623.424946;-38.13080360867914
1739209623.4249504;-38.13080360867914
1739209623.4249547;-45.120503652039325
1739209623.424959;-45.120503652039325
1739209623.4249632;-45.120503652039325
1739209623.4249675;-45.120503652039325
1739209623.4249718;-45.120503652039325
1739209623.424976;-45.120503652039325
1739209623.4249804;-38.13080360867914
1739209623.4249847;-32.816014438256545
1739209623.424989;-33.981070128970906
1739209623.4249933;-45.120503652039325
1739209623.4249976;-38.13080360867914
1739209623.425002;-35.57807855764607
1739209623.4250064;-38.13080360867914
1739209623.4250107;-45.120503652039325
1739209623.425015;-38.13080360867914
1739209623.4250193;-38.13080360867914
1739209623.4250236;-38.13080360867914
1739209623.4250278;-45.120503652039325
1739209623.4250321;-45.120503652039325
1739209623.4250364;-32.816014438256545
1739209623.4250407;-45.120503652039325
1739209623.425045;-45.120503652039325
1739209623.4250493;-38.13080360867914
1739209623.4250536;-32.816014438256545
1739209623.4250581;-45.120503652039325
1739209623.4250624;-45.120503652039325
1739209623.4250667;-45.120503652039325
1739209623.425071;-45.120503652039325
1739209623.4250753;-38.13080360867914
1739209623.4250796;-45.120503652039325
1739209623.4250839;-45.120503652039325
1739209623.4250882;-38.13080360867914
1739209623.4250925;-38.13080360867914
1739209623.4250968;-45.120503652039325
1739209623.425101;-38.13080360867914
1739209623.4251053;-31.141103565318893
1739209623.4251099;-38.13080360867914
1739209623.4251142;-38.13080360867914
1739209623.4251184;-45.120503652039325
1739209623.4251227;-38.13080360867914
1739209623.425127;-38.13080360867914
1739209623.4251313;-45.120503652039325
1739209623.4251356;-38.13080360867914
1739209623.42514;-38.13080360867914
1739209623.4251442;-38.13080360867914
1739209623.4251485;-45.120503652039325
1739209623.4251528;-38.13080360867914
1739209623.425157;-35.57807855764607
1739209623.4251614;-31.141103565318915
1739209623.425166;-45.120503652039325
1739209623.4251702;-45.120503652039325
1739209623.4251745;-31.141103565318893
1739209623.4251788;-33.981070128970906
1739209623.425183;-45.120503652039325
1739209623.4251873;-33.981070128970906
1739209623.4251916;-45.120503652039325
1739209623.425196;-45.120503652039325
1739209623.4252002;-45.120503652039325
1739209623.4252045;-45.120503652039325
1739209623.4252088;-38.13080360867914
1739209623.425213;-38.13080360867914
1739209623.4252174;-45.120503652039325
1739209623.425222;-45.120503652039325
1739209623.4252262;-32.816014438256545
1739209623.4252305;-33.981070128970906
1739209623.4252348;-45.120503652039325
1739209623.425239;-33.981070128970906
1739209623.4252434;-35.57807855764607
1739209623.4252477;-38.13080360867914
1739209623.425252;-45.120503652039325
1739209623.4252563;-33.981070128970906
1739209623.4252605;-45.120503652039325
1739209623.4252648;-38.13080360867914
1739209623.4252691;-35.57807855764607
1739209623.4252734;-38.13080360867914
1739209623.425278;-35.57807855764607
1739209623.4252822;-33.981070128970906
1739209623.4252865;-38.13080360867914
1739209623.4252908;-45.120503652039325
1739209623.425295;-38.13080360867914
1739209623.4252994;-33.981070128970906
1739209623.4253037;-38.13080360867914
1739209623.425308;-45.120503652039325
1739209623.4253123;-32.816014438256545
1739209623.4253166;-31.141103565318915
1739209623.4253209;-45.120503652039325
1739209623.4253252;-38.13080360867914
1739209623.4253294;-32.816014438256545
1739209623.425334;-38.13080360867914
1739209623.4253383;-45.120503652039325
1739209623.4253426;-45.120503652039325
1739209623.4253469;-45.120503652039325
1739209623.4253511;-33.981070128970906
1739209623.4253554;-45.120503652039325
1739209623.4253597;-38.13080360867914
1739209623.425364;-38.13080360867914
1739209623.4253683;-38.13080360867914
1739209623.4253726;-45.120503652039325
1739209623.425377;-45.120503652039325
1739209623.4253812;-45.120503652039325
1739209623.4253855;-38.13080360867914
1739209623.42539;-45.120503652039325
1739209623.4253943;-45.120503652039325
1739209623.4253986;-45.120503652039325
1739209623.4254029;-38.13080360867914
1739209623.4254072;-45.120503652039325
1739209623.4254115;-38.13080360867914
1739209623.4254158;-45.120503652039325
1739209623.42542;-38.13080360867914
1739209623.4254243;-45.120503652039325
1739209623.4254286;-45.120503652039325
1739209623.425433;-45.120503652039325
1739209623.4254372;-38.13080360867914
1739209623.4254417;-35.57807855764607
1739209623.425446;-38.13080360867914
1739209623.4254503;-45.120503652039325
1739209623.4254546;-28.992665084841942
1739209623.425459;-38.13080360867914
1739209623.4254632;-38.13080360867914
1739209623.4254675;-45.120503652039325
1739209623.4254718;-45.120503652039325
1739209623.425476;-45.120503652039325
1739209623.4254804;-45.120503652039325
1739209623.4254847;-45.120503652039325
1739209623.425489;-35.57807855764607
1739209623.4254932;-38.13080360867914
1739209623.4254978;-38.13080360867914
1739209623.425502;-45.120503652039325
1739209623.4255064;-45.120503652039325
1739209623.4255106;-35.57807855764607
1739209623.425515;-45.120503652039325
1739209623.4255192;-45.120503652039325
1739209623.4255235;-27.267205301931607
1739209623.4255278;-31.141103565318915
1739209623.425532;-38.13080360867914
1739209623.4255364;-45.120503652039325
1739209623.4255407;-35.57807855764607
1739209623.425545;-32.816014438256545
1739209623.4255493;-38.13080360867914
1739209623.4255538;-38.13080360867914
1739209623.425558;-38.13080360867914
1739209623.4255624;-35.57807855764607
1739209623.4255667;-38.13080360867914
1739209623.425571;-45.120503652039325
1739209623.4255753;-45.120503652039325
1739209623.4255795;-45.120503652039325
1739209623.4255838;-45.120503652039325
1739209623.4255881;-45.120503652039325
1739209623.4255924;-45.120503652039325
1739209623.4255967;-45.120503652039325
1739209623.425601;-45.120503652039325
1739209623.4256053;-45.120503652039325
1739209623.4256098;-45.120503652039325
1739209623.425614;-38.13080360867914
1739209623.4256184;-45.120503652039325
1739209623.4256227;-45.120503652039325
1739209623.425627;-33.981070128970906
1739209623.4256313;-33.981070128970906
1739209623.4256356;-45.120503652039325
1739209623.4256399;-45.120503652039325
1739209623.4256442;-38.13080360867914
1739209623.4256485;-33.981070128970906
1739209623.4256527;-33.981070128970906
1739209623.425657;-32.816014438256545
1739209623.4256616;-35.57807855764607
1739209623.4256659;-33.981070128970956
1739209623.4256701;-38.13080360867914
1739209623.4256744;-32.816014438256545
1739209623.4256787;-38.13080360867914
1739209623.425683;-45.120503652039325
1739209623.4256873;-38.13080360867914
1739209623.4256916;-45.120503652039325
1739209623.425696;-38.13080360867914
1739209623.4257002;-38.13080360867914
1739209623.4257045;-45.120503652039325
1739209623.4257088;-38.13080360867914
1739209623.425713;-45.120503652039325
1739209623.4257176;-45.120503652039325
1739209623.425722;-45.120503652039325
1739209623.4257262;-45.120503652039325
1739209623.4257305;-35.57807855764607
1739209623.4257348;-33.981070128970906
1739209623.425739;-45.120503652039325
1739209623.4257433;-45.120503652039325
1739209623.4257476;-33.981070128970906
1739209623.425752;-33.981070128970906
1739209623.4257562;-45.120503652039325
1739209623.4257605;-38.13080360867914
1739209623.4257648;-45.120503652039325
1739209623.425769;-38.13080360867914
1739209623.4257736;-38.13080360867914
1739209623.425778;-45.120503652039325
1739209623.4257822;-38.13080360867914
1739209623.4257865;-29.438486411369333
1739209623.4257908;-33.981070128970906
1739209623.425795;-45.120503652039325
