CAN Message; 0x24:0b0accc0b8490a5a
1739209648.4682739;-45.120503652039325
1739209648.4682846;-38.13080360867914
1739209648.4682953;-45.120503652039325
1739209648.4683063;-45.120503652039325
1739209648.468317;-35.57807855764607
1739209648.4683278;-38.13080360867914
1739209648.4683387;-45.120503652039325
1739209648.4683495;-45.120503652039325
1739209648.4683602;-45.120503652039325
1739209648.4683712;-33.981070128970906
1739209648.468382;-38.13080360867914
1739209648.4683928;-38.13080360867914
1739209648.4684036;-38.13080360867914
1739209648.4684143;-38.13080360867914
1739209648.4684253;-45.120503652039325
1739209648.468436;-45.120503652039325
1739209648.4684467;-38.13080360867914
1739209648.4684577;-38.13080360867914
1739209648.4684684;-38.13080360867914
1739209648.4684792;-38.13080360867914
1739209648.4684901;-38.13080360867914
1739209648.4685009;-45.120503652039325
1739209648.4685118;-45.120503652039325
1739209648.4685225;-35.57807855764607
1739209648.4685333;-38.13080360867914
1739209648.4685442;-45.120503652039325
1739209648.468555;-35.57807855764607
1739209648.4685657;-38.13080360867914
1739209648.4685767;-45.120503652039325
1739209648.4685874;-45.120503652039325
1739209648.4685981;-35.57807855764607
1739209648.468609;-45.120503652039325
1739209648.4686198;-45.120503652039325
1739209648.4686306;-45.120503652039325
1739209648.4686415;-45.120503652039325
1739209648.4686522;-38.13080360867914
1739209648.4686632;-38.13080360867914
1739209648.468674;-38.13080360867914
1739209648.4686847;-38.13080360867914
1739209648.4686956;-32.816014438256545
1739209648.4687064;-45.120503652039325
1739209648.468717;-45.120503652039325
1739209648.468728;-45.120503652039325
1739209648.4687388;-38.13080360867914
1739209648.4687495;-38.13080360867914
1739209648.4687605;-45.120503652039325
1739209648.4687712;-38.13080360867914
1739209648.4687822;-45.120503652039325
1739209648.468793;-45.120503652039325
1739209648.4688036;-45.120503652039325
1739209648.4688146;-45.120503652039325
1739209648.4688253;-45.120503652039325
1739209648.468836;-38.13080360867914
1739209648.468847;-35.57807855764607
1739209648.4688578;-38.13080360867914
1739209648.4688685;-32.816014438256545
1739209648.4688795;-38.13080360867914
1739209648.4688902;-45.120503652039325
1739209648.468901;-45.120503652039325
1739209648.468912;-38.13080360867914
1739209648.4689226;-38.13080360867914
1739209648.4689336;-45.120503652039325
1739209648.4689443;-38.13080360867914
1739209648.468955;-38.13080360867914
1739209648.468966;-45.120503652039325
1739209648.4689767;-45.120503652039325
1739209648.4689875;-35.57807855764607
1739209648.4689984;-35.57807855764607
1739209648.4690092;-38.13080360867914
1739209648.46902;-38.13080360867914
1739209648.4690309;-38.13080360867914
1739209648.4690416;-35.57807855764607
1739209648.4690526;-38.13080360867914
1739209648.4690633;-45.120503652039325
1739209648.469074;-35.57807855764607
1739209648.469085;-33.981070128970906
1739209648.4690957;-45.120503652039325
1739209648.4691064;-45.120503652039325
1739209648.4691174;-38.13080360867914
1739209648.4691281;-38.13080360867914
1739209648.4691389;-45.120503652039325
1739209648.4691498;-45.120503652039325
1739209648.4691606;-35.57807855764607
1739209648.4691713;-38.13080360867914
1739209648.4691823;-38.13080360867914
1739209648.469193;-35.57807855764607
1739209648.469204;-38.13080360867914
1739209648.4692147;-38.13080360867914
1739209648.4692254;-35.57807855764607
1739209648.4692364;-38.13080360867914
1739209648.469247;-38.13080360867914
1739209648.4692578;-38.13080360867914
1739209648.4692688;-45.120503652039325
1739209648.4692795;-45.120503652039325
1739209648.4692903;-38.13080360867914
1739209648.4693012;-38.13080360867914
1739209648.469312;-45.120503652039325
1739209648.469323;-45.120503652039325
1739209648.4693336;-45.120503652039325
1739209648.4693444;-45.120503652039325
1739209648.4693553;-45.120503652039325
1739209648.469366;-33.981070128970906
1739209648.4693768;-45.120503652039325
1739209648.4693878;-45.120503652039325
1739209648.4693985;-35.57807855764607
1739209648.4694092;-35.57807855764607
1739209648.4694202;-45.120503652039325
1739209648.469431;-38.13080360867914
1739209648.4694417;-38.13080360867914
1739209648.4694526;-45.120503652039325
1739209648.4694633;-45.120503652039325
1739209648.4694743;-45.120503652039325
1739209648.469485;-38.13080360867914
1739209648.4694958;-38.13080360867914
1739209648.4695067;-38.13080360867914
1739209648.4695175;-35.57807855764607
1739209648.4695282;-38.13080360867914
1739209648.4695392;-38.13080360867914
1739209648.46955;-35.57807855764607
1739209648.4695606;-35.57807855764607
1739209648.4695716;-45.120503652039325
1739209648.4695823;-33.981070128970906
1739209648.4695933;-45.120503652039325
1739209648.469604;-45.120503652039325
1739209648.4696147;-38.13080360867914
1739209648.4696257;-45.120503652039325
1739209648.4696364;-38.13080360867914
1739209648.4696472;-45.120503652039325
1739209648.4696581;-38.13080360867914
1739209648.4696689;-38.13080360867914
1739209648.4696796;-45.120503652039325
1739209648.4696906;-38.13080360867914
1739209648.4697013;-38.13080360867914
1739209648.4697123;-35.57807855764607
1739209648.469723;-38.13080360867914
1739209648.4697337;-45.120503652039325
1739209648.4697447;-45.120503652039325
1739209648.4697554;-38.13080360867914
1739209648.4697661;-38.13080360867914
1739209648.469777;-35.57807855764607
1739209648.4697878;-45.120503652039325
1739209648.4697986;-45.120503652039325
1739209648.4698095;-45.120503652039325
1739209648.4698203;-45.120503652039325
1739209648.469831;-38.13080360867914
1739209648.469842;-38.13080360867914
1739209648.4698527;-38.13080360867914
1739209648.4698637;-38.13080360867914
1739209648.4698744;-38.13080360867914
1739209648.469885;-38.13080360867914
1739209648.469896;-33.981070128970906
1739209648.4699068;-33.981070128970906
1739209648.4699175;-45.120503652039325
1739209648.4699285;-45.120503652039325
1739209648.4699392;-38.13080360867914
1739209648.46995;-38.13080360867914
1739209648.469961;-45.120503652039325
1739209648.4699717;-45.120503652039325
1739209648.4699826;-33.981070128970906
1739209648.4699934;-38.13080360867914
1739209648.470004;-45.120503652039325
1739209648.470015;-33.981070128970906
1739209648.4700258;-33.981070128970906
1739209648.4700365;-35.57807855764607
1739209648.4700475;-38.13080360867914
1739209648.4700582;-38.13080360867914
1739209648.470069;-38.13080360867914
1739209648.47008;-45.120503652039325
1739209648.4700906;-45.120503652039325
1739209648.4701014;-45.120503652039325
1739209648.4701123;-38.13080360867914
1739209648.470123;-38.13080360867914
1739209648.470134;-45.120503652039325
1739209648.4701447;-45.120503652039325
1739209648.4701555;-38.13080360867914
1739209648.4701664;-35.57807855764607
1739209648.4701772;-45.120503652039325
1739209648.470188;-38.13080360867914
1739209648.4701989;-31.141103565318915
1739209648.4702096;-38.13080360867914
1739209648.4702203;-45.120503652039325
1739209648.4702313;-38.13080360867914
1739209648.470242;-33.981070128970906
1739209648.470253;-45.120503652039325
1739209648.4702637;-45.120503652039325
1739209648.4702744;-38.13080360867914
1739209648.4702854;-38.13080360867914
1739209648.4702961;-38.13080360867914
1739209648.4703069;-38.13080360867914
1739209648.4703178;-45.120503652039325
1739209648.4703286;-45.120503652039325
1739209648.4703393;-45.120503652039325
1739209648.4703503;-38.13080360867914
1739209648.470361;-38.13080360867914
1739209648.4703717;-33.981070128970906
1739209648.4703827;-38.13080360867914
1739209648.4703934;-38.13080360867914
1739209648.4704044;-38.13080360867914
1739209648.470415;-38.13080360867914
1739209648.4704258;-38.13080360867914
1739209648.4704368;-33.981070128970906
1739209648.4704475;-45.120503652039325
1739209648.4704583;-35.57807855764607
1739209648.4704692;-38.13080360867914
1739209648.47048;-38.13080360867914
1739209648.4704907;-45.120503652039325
1739209648.4705017;-45.120503652039325
1739209648.4705124;-45.120503652039325
1739209648.4705234;-35.57807855764607
1739209648.470534;-35.57807855764607
1739209648.4705448;-33.981070128970906
1739209648.4705558;-45.120503652039325
1739209648.4705665;-45.120503652039325
1739209648.4705772;-45.120503652039325
1739209648.4705882;-35.57807855764607
1739209648.470599;-33.981070128970906
1739209648.4706097;-45.120503652039325
1739209648.4706206;-38.13080360867914
1739209648.4706314;-45.120503652039325
1739209648.470642;-45.120503652039325
1739209648.470653;-31.141103565318893
1739209648.4706638;-45.120503652039325
1739209648.4706748;-45.120503652039325
1739209648.4706855;-35.57807855764607
1739209648.4706962;-38.13080360867914
1739209648.4707072;-38.13080360867914
1739209648.470718;-31.141103565318915
1739209648.4707286;-45.120503652039325
1739209648.4707396;-45.120503652039325
1739209648.4707503;-38.13080360867914
1739209648.470761;-32.816014438256545
1739209648.470772;-35.57807855764607
1739209648.4707828;-45.120503652039325
1739209648.4707937;-45.120503652039325
1739209648.4708045;-45.120503652039325
1739209648.4708152;-45.120503652039325
1739209648.4708261;-45.120503652039325
1739209648.4708369;-45.120503652039325
1739209648.4708476;-45.120503652039325
1739209648.4708586;-38.13080360867914
1739209648.4708693;-45.120503652039325
1739209648.47088;-45.120503652039325
1739209648.470891;-32.816014438256545
1739209648.4709017;-38.13080360867914
1739209648.4709125;-45.120503652039325
1739209648.4709234;-45.120503652039325
1739209648.4709342;-35.57807855764607
1739209648.4709451;-35.57807855764607
1739209648.4709558;-45.120503652039325
1739209648.4709666;-45.120503652039325
1739209648.4709775;-45.120503652039325
1739209648.4709883;-45.120503652039325
1739209648.470999;-45.120503652039325
1739209648.47101;-38.13080360867914
1739209648.4710207;-45.120503652039325
1739209648.4710314;-45.120503652039325
1739209648.4710424;-38.13080360867914
1739209648.4710531;-38.13080360867914
1739209648.471064;-38.13080360867914
1739209648.4710748;-45.120503652039325
1739209648.4710855;-45.120503652039325
1739209648.4710965;-45.120503652039325
1739209648.4711072;-32.816014438256545
1739209648.471118;-38.13080360867914
1739209648.471129;-38.13080360867914
1739209648.4711397;-45.120503652039325
1739209648.4711504;-38.13080360867914
1739209648.4711614;-35.57807855764607
1739209648.471172;-45.120503652039325
1739209648.471183;-45.120503652039325
1739209648.4711938;-45.120503652039325
1739209648.4712045;-38.13080360867914
1739209648.4712155;-38.13080360867914
1739209648.4712262;-38.13080360867914
1739209648.471237;-45.120503652039325
1739209648.471248;-45.120503652039325
1739209648.4712586;-38.13080360867914
1739209648.4712694;-45.120503652039325
1739209648.4712803;-32.816014438256545
1739209648.471291;-35.57807855764607
1739209648.4713018;-45.120503652039325
1739209648.4713128;-38.13080360867914
1739209648.4713235;-45.120503652039325
1739209648.4713345;-45.120503652039325
1739209648.4713452;-35.57807855764607
1739209648.471356;-38.13080360867914
1739209648.471367;-45.120503652039325
1739209648.4713776;-38.13080360867914
1739209648.4713883;-38.13080360867914
1739209648.4713993;-38.13080360867914
1739209648.47141;-45.120503652039325
1739209648.4714208;-38.13080360867914
1739209648.4714317;-35.57807855764607
1739209648.4714425;-45.120503652039325
1739209648.4714534;-35.57807855764607
1739209648.4714642;-38.13080360867914
1739209648.471475;-35.57807855764607
1739209648.4714859;-38.13080360867914
1739209648.4714966;-38.13080360867914
1739209648.4715073;-32.816014438256545
1739209648.4715183;-35.57807855764607
1739209648.471529;-33.981070128970906
1739209648.4715397;-45.120503652039325
1739209648.4715507;-45.120503652039325
1739209648.4715614;-38.13080360867914
1739209648.4715722;-38.13080360867914
1739209648.4715831;-45.120503652039325
1739209648.4715939;-45.120503652039325
1739209648.4716048;-45.120503652039325
1739209648.4716156;-45.120503652039325
1739209648.4716263;-35.57807855764607
1739209648.4716372;-35.57807855764607
1739209648.471648;-45.120503652039325
1739209648.4716587;-45.120503652039325
1739209648.4716697;-38.13080360867914
1739209648.4716804;-32.816014438256545
1739209648.4716911;-38.13080360867914
1739209648.471702;-45.120503652039325
1739209648.4717128;-45.120503652039325
1739209648.4717238;-45.120503652039325
1739209648.4717345;-32.816014438256545
1739209648.4717453;-45.120503652039325
1739209648.4717562;-45.120503652039325
1739209648.471767;-32.81601443825658
1739209648.4717777;-45.120503652039325
1739209648.4717886;-38.13080360867914
1739209648.4717994;-38.13080360867914
1739209648.47181;-38.13080360867914
1739209648.471821;-35.57807855764607
1739209648.4718318;-35.57807855764607
1739209648.4718425;-38.13080360867914
1739209648.4718535;-28.992665084841942
1739209648.4718642;-38.13080360867914
1739209648.4718752;-45.120503652039325
1739209648.471886;-38.13080360867914
1739209648.4718966;-38.13080360867914
1739209648.4719076;-38.13080360867914
1739209648.4719183;-45.120503652039325
1739209648.471929;-45.120503652039325
1739209648.47194;-32.816014438256545
1739209648.4719508;-45.120503652039325
1739209648.4719615;-45.120503652039325
1739209648.4719725;-38.13080360867914
1739209648.4719832;-45.120503652039325
1739209648.4719942;-45.120503652039325
1739209648.472005;-45.120503652039325
1739209648.4720156;-38.13080360867914
1739209648.4720266;-27.267205301931607
1739209648.4720373;-38.13080360867914
1739209648.472048;-38.13080360867914
1739209648.472059;-38.13080360867914
1739209648.4720697;-33.981070128970906
1739209648.4720805;-38.13080360867914
1739209648.4720914;-45.120503652039325
1739209648.4721022;-38.13080360867914
1739209648.472113;-30.49652367304973
1739209648.4721239;-38.13080360867914
1739209648.4721346;-38.13080360867914
1739209648.4721456;-38.13080360867914
1739209648.4721563;-38.13080360867914
1739209648.472167;-45.120503652039325
1739209648.472178;-45.120503652039325
1739209648.4721887;-38.13080360867914
1739209648.4721994;-28.992665084841942
1739209648.4722104;-33.981070128970906
1739209648.4722211;-35.57807855764607
1739209648.4722319;-38.13080360867914
1739209648.4722428;-38.13080360867914
1739209648.4722536;-38.13080360867914
1739209648.4722645;-45.120503652039325
1739209648.4722753;-38.13080360867914
1739209648.472286;-31.141103565318915
1739209648.472297;-38.13080360867914
1739209648.4723077;-45.120503652039325
1739209648.4723184;-35.57807855764607
1739209648.4723294;-35.57807855764607
1739209648.47234;-38.13080360867914
1739209648.4723508;-45.120503652039325
1739209648.4723618;-33.981070128970906
1739209648.4723725;-31.141103565318915
1739209648.4723835;-35.57807855764607
1739209648.4723942;-38.13080360867914
1739209648.472405;-38.13080360867914
1739209648.472416;-38.13080360867914
1739209648.4724267;-38.13080360867914
1739209648.4724374;-45.120503652039325
1739209648.4724483;-45.120503652039325
1739209648.472459;-38.13080360867914
1739209648.4724698;-38.13080360867914
1739209648.4724808;-45.120503652039325
1739209648.4724915;-38.13080360867914
1739209648.4725022;-38.13080360867914
1739209648.4725132;-45.120503652039325
1739209648.472524;-45.120503652039325
1739209648.472535;-38.13080360867914
1739209648.4725456;-38.13080360867914
1739209648.4725564;-38.13080360867914
1739209648.4725673;-38.13080360867914
1739209648.472578;-45.120503652039325
1739209648.4725888;-33.981070128970906
1739209648.4725997;-45.120503652039325
1739209648.4726105;-45.120503652039325
1739209648.4726212;-45.120503652039325
1739209648.4726322;-45.120503652039325
1739209648.472643;-45.120503652039325
1739209648.4726539;-45.120503652039325
1739209648.4726646;-45.120503652039325
1739209648.4726753;-45.120503652039325
1739209648.4726863;-45.120503652039325
1739209648.472697;-38.13080360867914
1739209648.4727077;-45.120503652039325
1739209648.4727187;-31.141103565318915
1739209648.4727294;-25.826314394896357
1739209648.4727402;-38.13080360867914
1739209648.4727511;-45.120503652039325
1739209648.4727619;-38.13080360867914
1739209648.4727726;-38.13080360867914
1739209648.4727836;-45.120503652039325
1739209648.4727943;-45.120503652039325
1739209648.4728053;-38.13080360867914
1739209648.472816;-35.57807855764607
1739209648.4728267;-45.120503652039325
1739209648.4728377;-45.120503652039325
1739209648.4728484;-38.13080360867914
1739209648.4728591;-38.13080360867914
1739209648.47287;-35.57807855764607
1739209648.4728808;-38.13080360867914
1739209648.4728916;-38.13080360867914
1739209648.4729025;-32.816014438256545
1739209648.4729133;-35.57807855764607
1739209648.4729242;-38.13080360867914
1739209648.472935;-45.120503652039325
1739209648.4729457;-35.57807855764607
1739209648.4729567;-38.13080360867914
1739209648.4729674;-38.13080360867914
1739209648.472978;-33.981070128970906
1739209648.472989;-45.120503652039325
1739209648.4729998;-45.120503652039325
1739209648.4730105;-35.57807855764607
1739209648.4730215;-35.57807855764607
1739209648.4730322;-45.120503652039325
1739209648.473043;-45.120503652039325
1739209648.473054;-35.57807855764607
1739209648.4730647;-38.13080360867914
1739209648.4730756;-38.13080360867914
1739209648.4730864;-38.13080360867914
1739209648.473097;-38.13080360867914
1739209648.473108;-38.13080360867914
1739209648.4731188;-45.120503652039325
1739209648.4731295;-45.120503652039325
1739209648.4731405;-35.57807855764607
1739209648.4731512;-38.13080360867914
1739209648.473162;-45.120503652039325
1739209648.473173;-45.120503652039325
1739209648.4731836;-38.13080360867914
1739209648.4731946;-38.13080360867914
1739209648.4732053;-45.120503652039325
1739209648.473216;-38.13080360867914
1739209648.473227;-38.13080360867914
1739209648.4732378;-38.13080360867914
1739209648.4732485;-38.13080360867914
1739209648.4732594;-35.57807855764607
1739209648.4732702;-38.13080360867914
1739209648.473281;-38.13080360867914
1739209648.4732919;-45.120503652039325
1739209648.4733026;-38.13080360867914
1739209648.4733133;-38.13080360867914
1739209648.4733243;-38.13080360867914
1739209648.473335;-45.120503652039325
1739209648.473346;-45.120503652039325
1739209648.4733567;-45.120503652039325
1739209648.4733675;-45.120503652039325
1739209648.4733784;-35.57807855764607
1739209648.4733891;-38.13080360867914
1739209648.4733999;-45.120503652039325
1739209648.4734108;-45.120503652039325
1739209648.4734216;-45.120503652039325
1739209648.4734323;-45.120503652039325
1739209648.4734433;-38.13080360867914
1739209648.473454;-38.13080360867914
1739209648.473465;-45.120503652039325
1739209648.4734757;-33.981070128970906
1739209648.4734864;-45.120503652039325
1739209648.4734974;-45.120503652039325
1739209648.4735081;-32.816014438256545
1739209648.4735188;-35.57807855764607
1739209648.4735298;-45.120503652039325
1739209648.4735405;-45.120503652039325
1739209648.4735513;-35.57807855764607
1739209648.4735622;-38.13080360867914
1739209648.473573;-45.120503652039325
1739209648.473584;-38.13080360867914
1739209648.4735947;-45.120503652039325
1739209648.4736054;-38.13080360867914
1739209648.4736164;-38.13080360867914
1739209648.473627;-38.13080360867914
1739209648.4736378;-45.120503652039325
1739209648.4736488;-31.141103565318915
1739209648.4736595;-38.13080360867914
1739209648.4736702;-45.120503652039325
1739209648.4736812;-35.57807855764607
1739209648.473692;-35.57807855764607
1739209648.4737027;-45.120503652039325
1739209648.4737136;-45.120503652039325
1739209648.4737244;-32.816014438256545
1739209648.4737353;-35.57807855764607
1739209648.473746;-45.120503652039325
1739209648.4737568;-45.120503652039325
1739209648.4737678;-45.120503652039325
1739209648.4737785;-45.120503652039325
1739209648.4737892;-35.57807855764607
1739209648.4738002;-38.13080360867914
1739209648.473811;-45.120503652039325
1739209648.4738216;-38.13080360867914
1739209648.4738326;-38.13080360867914
1739209648.4738433;-38.13080360867914
1739209648.4738543;-35.57807855764607
1739209648.473865;-38.13080360867914
1739209648.4738758;-35.57807855764607
1739209648.4738867;-45.120503652039325
1739209648.4738975;-35.57807855764607
1739209648.4739082;-35.57807855764607
1739209648.4739192;-45.120503652039325
1739209648.47393;-35.57807855764607
1739209648.4739406;-38.13080360867914
1739209648.4739516;-45.120503652039325
1739209648.4739623;-35.57807855764607
1739209648.473973;-38.13080360867914
1739209648.473984;-45.120503652039325
1739209648.4739947;-45.120503652039325
1739209648.4740057;-45.120503652039325
1739209648.4740164;-45.120503652039325
1739209648.4740272;-32.816014438256545
1739209648.4740381;-38.13080360867914
1739209648.4740489;-45.120503652039325
1739209648.4740596;-38.13080360867914
1739209648.4740705;-45.120503652039325
1739209648.4740813;-45.120503652039325
1739209648.474092;-45.120503652039325
1739209648.474103;-45.120503652039325
1739209648.4741137;-45.120503652039325
1739209648.4741247;-45.120503652039325
1739209648.4741354;-45.120503652039325
1739209648.4741461;-45.120503652039325
1739209648.474157;-45.120503652039325
1739209648.4741678;-45.120503652039325
1739209648.4741786;-45.120503652039325
1739209648.4741895;-45.120503652039325
1739209648.4742002;-38.13080360867914
1739209648.474211;-38.13080360867914
1739209648.474222;-38.13080360867914
1739209648.4742327;-38.13080360867914
1739209648.4742434;-38.13080360867914
1739209648.4742544;-38.13080360867914
1739209648.474265;-38.13080360867914
1739209648.474276;-45.120503652039325
1739209648.4742868;-45.120503652039325
1739209648.4742975;-38.13080360867914
1739209648.4743085;-33.981070128970906
1739209648.4743192;-45.120503652039325
1739209648.47433;-45.120503652039325
1739209648.474341;-38.13080360867914
1739209648.4743516;-35.57807855764607
1739209648.4743624;-45.120503652039325
1739209648.4743733;-45.120503652039325
1739209648.474384;-38.13080360867914
1739209648.474395;-45.120503652039325
1739209648.4744058;-38.13080360867914
1739209648.4744165;-45.120503652039325
1739209648.4744275;-35.57807855764607
1739209648.4744382;-38.13080360867914
1739209648.474449;-33.981070128970906
1739209648.47446;-45.120503652039325
1739209648.4744706;-38.13080360867914
1739209648.4744813;-31.141103565318915
1739209648.4744923;-38.13080360867914
1739209648.474503;-45.120503652039325
1739209648.4745138;-45.120503652039325
1739209648.4745247;-38.13080360867914
1739209648.4745355;-32.816014438256545
1739209648.4745464;-45.120503652039325
1739209648.4745572;-45.120503652039325
1739209648.474568;-45.120503652039325
1739209648.4745789;-45.120503652039325
1739209648.4745896;-45.120503652039325
1739209648.4746003;-38.13080360867914
1739209648.4746113;-38.13080360867914
1739209648.474622;-38.13080360867914
1739209648.4746327;-45.120503652039325
1739209648.4746437;-38.13080360867914
1739209648.4746544;-32.816014438256545
1739209648.4746654;-38.13080360867914
1739209648.4746761;-38.13080360867914
1739209648.4746869;-38.13080360867914
1739209648.4746978;-35.57807855764607
1739209648.4747086;-35.57807855764607
1739209648.4747193;-45.120503652039325
1739209648.4747303;-45.120503652039325
1739209648.474741;-45.120503652039325
1739209648.4747517;-45.120503652039325
1739209648.4747627;-45.120503652039325
1739209648.4747734;-38.13080360867914
1739209648.4747844;-33.981070128970906
1739209648.474795;-45.120503652039325
1739209648.4748058;-45.120503652039325
1739209648.4748168;-38.13080360867914
1739209648.4748275;-38.13080360867914
1739209648.4748383;-38.13080360867914
1739209648.4748492;-45.120503652039325
1739209648.47486;-45.120503652039325
1739209648.4748707;-45.120503652039325
1739209648.4748816;-45.120503652039325
1739209648.4748924;-35.57807855764607
1739209648.474903;-38.13080360867914
1739209648.474914;-38.13080360867914
1739209648.4749248;-45.120503652039325
1739209648.4749358;-45.120503652039325
1739209648.4749465;-45.120503652039325
1739209648.4749572;-45.120503652039325
1739209648.4749682;-45.120503652039325
1739209648.474979;-45.120503652039325
1739209648.4749897;-45.120503652039325
1739209648.4750006;-32.816014438256545
1739209648.4750113;-38.13080360867914
1739209648.475022;-38.13080360867914
1739209648.475033;-38.13080360867914
1739209648.4750438;-38.13080360867914
1739209648.4750547;-38.13080360867914
1739209648.4750655;-45.120503652039325
1739209648.4750762;-33.981070128970906
1739209648.4750872;-45.120503652039325
1739209648.475098;-45.120503652039325
1739209648.4751086;-38.13080360867914
1739209648.4751196;-33.981070128970906
1739209648.4751303;-45.120503652039325
1739209648.475141;-45.120503652039325
1739209648.475152;-45.120503652039325
1739209648.4751627;-38.13080360867914
1739209648.4751735;-32.816014438256545
1739209648.4751844;-32.816014438256545
1739209648.4751952;-35.57807855764607
1739209648.4752061;-35.57807855764607
1739209648.4752169;-45.120503652039325
1739209648.4752276;-32.816014438256545
1739209648.4752386;-45.120503652039325
1739209648.4752493;-38.13080360867914
1739209648.47526;-45.120503652039325
1739209648.475271;-45.120503652039325
1739209648.4752817;-38.13080360867914
1739209648.4752924;-38.13080360867914
1739209648.4753034;-38.13080360867914
1739209648.4753141;-45.120503652039325
1739209648.475325;-45.120503652039325
1739209648.4753358;-45.120503652039325
1739209648.4753466;-33.981070128970906
1739209648.4753575;-31.141103565318893
1739209648.4753683;-38.13080360867914
1739209648.475379;-38.13080360867914
1739209648.47539;-38.13080360867914
1739209648.4754007;-38.13080360867914
1739209648.4754114;-45.120503652039325
1739209648.4754224;-38.13080360867914
1739209648.475433;-45.120503652039325
1739209648.4754438;-45.120503652039325
1739209648.4754548;-38.13080360867914
1739209648.4754655;-33.981070128970906
1739209648.4754765;-45.120503652039325
1739209648.4754872;-45.120503652039325
1739209648.475498;-45.120503652039325
1739209648.475509;-45.120503652039325
1739209648.4755197;-38.13080360867914
1739209648.4755304;-38.13080360867914
1739209648.4755414;-45.120503652039325
1739209648.475552;-45.120503652039325
1739209648.4755628;-35.57807855764607
1739209648.4755738;-35.57807855764607
1739209648.4755845;-45.120503652039325
1739209648.4755955;-45.120503652039325
1739209648.4756062;-38.13080360867914
1739209648.475617;-31.141103565318915
1739209648.475628;-38.13080360867914
1739209648.4756386;-45.120503652039325
1739209648.4756494;-45.120503652039325
1739209648.4756603;-45.120503652039325
1739209648.475671;-45.120503652039325
1739209648.4756818;-45.120503652039325
1739209648.4756927;-45.120503652039325
1739209648.4757035;-45.120503652039325
1739209648.4757142;-45.120503652039325
1739209648.4757252;-45.120503652039325
1739209648.475736;-35.57807855764607
1739209648.4757469;-38.13080360867914
1739209648.4757576;-45.120503652039325
1739209648.4757683;-45.120503652039325
1739209648.4757793;-32.816014438256545
1739209648.47579;-25.62660358559016
1739209648.4758008;-45.120503652039325
1739209648.4758117;-38.13080360867914
1739209648.4758224;-38.13080360867914
1739209648.4758332;-38.13080360867914
1739209648.4758441;-45.120503652039325
1739209648.4758549;-35.57807855764607
1739209648.4758658;-38.13080360867914
1739209648.4758766;-35.57807855764607
1739209648.4758873;-45.120503652039325
1739209648.4758983;-45.120503652039325
1739209648.475909;-38.13080360867914
1739209648.4759197;-45.120503652039325
1739209648.4759307;-45.120503652039325
1739209648.4759414;-45.120503652039325
1739209648.4759521;-38.13080360867914
1739209648.475963;-27.267205301931607
1739209648.4759738;-45.120503652039325
1739209648.4759848;-45.120503652039325
1739209648.4759955;-45.120503652039325
1739209648.4760063;-38.13080360867914
1739209648.4760172;-45.120503652039325
1739209648.476028;-45.120503652039325
1739209648.4760387;-38.13080360867914
1739209648.4760497;-31.14110356531892
1739209648.4760604;-45.120503652039325
1739209648.4760711;-45.120503652039325
1739209648.476082;-45.120503652039325
1739209648.4760928;-38.13080360867914
1739209648.4761035;-38.13080360867914
1739209648.4761145;-38.13080360867914
1739209648.4761252;-45.120503652039325
1739209648.4761362;-31.141103565318915
1739209648.476147;-38.13080360867914
1739209648.4761577;-38.13080360867914
1739209648.4761686;-45.120503652039325
1739209648.4761794;-45.120503652039325
1739209648.47619;-45.120503652039325
1739209648.476201;-45.120503652039325
1739209648.4762118;-38.13080360867914
1739209648.4762225;-30.49652367304973
1739209648.4762335;-38.13080360867914
1739209648.4762442;-45.120503652039325
1739209648.4762552;-38.13080360867914
1739209648.476266;-38.13080360867914
1739209648.4762766;-45.120503652039325
1739209648.4762876;-33.981070128970906
1739209648.4762983;-38.13080360867914
1739209648.476309;-31.141103565318915
1739209648.47632;-33.981070128970906
1739209648.4763308;-38.13080360867914
1739209648.4763415;-45.120503652039325
1739209648.4763525;-38.13080360867914
1739209648.4763632;-45.120503652039325
1739209648.476374;-45.120503652039325
1739209648.4763849;-38.13080360867914
1739209648.4763956;-31.141103565318915
1739209648.4764066;-33.981070128970906
1739209648.4764173;-45.120503652039325
1739209648.476428;-32.816014438256545
1739209648.476439;-32.816014438256545
1739209648.4764497;-45.120503652039325
1739209648.4764555;-45.120503652039325
1739209648.4764614;-38.13080360867914
1739209648.4764671;-31.141103565318915
1739209648.4764729;-33.981070128970906
1739209648.4764788;-38.13080360867914
1739209648.4764845;-38.13080360867914
1739209648.4764903;-33.981070128970906
1739209648.4764962;-38.13080360867914
1739209648.476502;-38.13080360867914
1739209648.4765077;-45.120503652039325
1739209648.4765136;-38.13080360867914
1739209648.4765193;-38.13080360867914
1739209648.476525;-45.120503652039325
1739209648.476531;-32.816014438256545
1739209648.4765368;-38.13080360867914
1739209648.4765425;-45.120503652039325
1739209648.4765484;-45.120503652039325
1739209648.4765542;-33.981070128970906
1739209648.4765599;-38.13080360867914
1739209648.4765658;-38.13080360867914
1739209648.4765716;-38.13080360867914
1739209648.4765773;-38.13080360867914
1739209648.4765832;-45.120503652039325
1739209648.476589;-45.120503652039325
1739209648.4765947;-45.120503652039325
1739209648.4766006;-38.13080360867914
1739209648.4766064;-38.13080360867914
1739209648.476612;-35.57807855764607
1739209648.476618;-38.13080360867914
