CAN Message; 0x150:050011bf70dd1481
1739209585.8038094;-32.816014438256545
1739209585.8038154;-45.120503652039325
1739209585.8038213;-45.120503652039325
1739209585.8038273;-38.13080360867914
1739209585.8038332;-45.120503652039325
1739209585.803839;-45.120503652039325
1739209585.803845;-45.120503652039325
1739209585.803851;-45.120503652039325
1739209585.8038568;-45.120503652039325
1739209585.8038628;-45.120503652039325
1739209585.8038688;-45.120503652039325
1739209585.8038747;-38.13080360867914
1739209585.8038807;-45.120503652039325
1739209585.8038867;-38.13080360867914
1739209585.8038926;-35.57807855764607
1739209585.8038986;-38.13080360867914
1739209585.8039045;-45.120503652039325
1739209585.8039105;-38.13080360867914
1739209585.8039165;-45.120503652039325
1739209585.8039224;-45.120503652039325
1739209585.8039284;-45.120503652039325
1739209585.8039343;-45.120503652039325
1739209585.8039403;-33.981070128970906
1739209585.8039463;-45.120503652039325
1739209585.8039522;-38.13080360867914
1739209585.8039582;-45.120503652039325
1739209585.8039641;-45.120503652039325
1739209585.80397;-38.13080360867914
1739209585.803976;-38.13080360867914
1739209585.803982;-45.120503652039325
1739209585.803988;-45.120503652039325
1739209585.803994;-45.120503652039325
1739209585.804;-45.120503652039325
1739209585.8040059;-45.120503652039325
1739209585.8040118;-45.120503652039325
1739209585.8040175;-38.13080360867914
1739209585.8040235;-38.13080360867914
1739209585.8040295;-38.13080360867914
1739209585.8040354;-45.120503652039325
1739209585.8040414;-45.120503652039325
1739209585.8040473;-31.141103565318893
1739209585.8040533;-32.816014438256545
1739209585.8040593;-45.120503652039325
1739209585.8040652;-45.120503652039325
1739209585.8040712;-32.816014438256545
1739209585.8040771;-38.13080360867914
1739209585.804083;-38.13080360867914
1739209585.804089;-35.57807855764607
1739209585.804095;-45.120503652039325
1739209585.804101;-45.120503652039325
1739209585.804107;-38.13080360867914
1739209585.804113;-45.120503652039325
1739209585.8041189;-38.13080360867914
1739209585.8041248;-45.120503652039325
1739209585.8041308;-32.816014438256545
1739209585.8041368;-45.120503652039325
1739209585.8041427;-38.13080360867914
1739209585.8041487;-35.57807855764607
1739209585.8041546;-45.120503652039325
1739209585.8041606;-45.120503652039325
1739209585.8041666;-35.57807855764607
1739209585.8041725;-38.13080360867914
1739209585.8041785;-45.120503652039325
1739209585.8041844;-45.120503652039325
1739209585.8041902;-45.120503652039325
1739209585.8041961;-45.120503652039325
1739209585.804202;-45.120503652039325
1739209585.804208;-38.13080360867914
1739209585.804214;-45.120503652039325
1739209585.80422;-45.120503652039325
1739209585.804226;-45.120503652039325
1739209585.804232;-38.13080360867914
1739209585.8042378;-38.13080360867914
1739209585.8042438;-38.13080360867914
1739209585.8042498;-38.13080360867914
1739209585.8042557;-38.13080360867914
1739209585.8042617;-38.13080360867914
1739209585.8042676;-35.57807855764607
1739209585.8042736;-38.13080360867914
1739209585.8042796;-38.13080360867914
1739209585.8042855;-45.120503652039325
1739209585.8042915;-38.13080360867914
1739209585.8042974;-45.120503652039325
1739209585.8043034;-45.120503652039325
1739209585.8043094;-38.13080360867914
1739209585.8043153;-45.120503652039325
1739209585.8043213;-38.13080360867914
1739209585.8043272;-35.57807855764607
1739209585.8043332;-45.120503652039325
1739209585.8043392;-33.981070128970906
1739209585.8043451;-38.13080360867914
1739209585.804351;-38.13080360867914
1739209585.804357;-38.13080360867914
1739209585.8043628;-38.13080360867914
1739209585.8043687;-33.981070128970906
1739209585.8043747;-38.13080360867914
1739209585.8043807;-45.120503652039325
1739209585.8043866;-45.120503652039325
1739209585.8043926;-45.120503652039325
1739209585.8043985;-38.13080360867914
1739209585.8044045;-45.120503652039325
1739209585.8044105;-38.13080360867914
1739209585.8044164;-38.13080360867914
1739209585.8044224;-33.981070128970906
1739209585.8044283;-38.13080360867914
1739209585.8044343;-33.981070128970906
1739209585.8044403;-38.13080360867914
1739209585.8044462;-38.13080360867914
1739209585.8044522;-45.120503652039325
1739209585.8044581;-45.120503652039325
1739209585.804464;-33.981070128970906
1739209585.80447;-38.13080360867914
1739209585.804476;-45.120503652039325
1739209585.804482;-45.120503652039325
1739209585.804488;-38.13080360867914
1739209585.804494;-38.13080360867914
1739209585.8044999;-38.13080360867914
1739209585.8045058;-45.120503652039325
1739209585.8045118;-35.57807855764607
1739209585.8045177;-35.57807855764607
1739209585.8045237;-35.57807855764607
1739209585.8045297;-33.981070128970906
1739209585.8045354;-45.120503652039325
1739209585.8045413;-38.13080360867914
1739209585.8045473;-38.13080360867914
1739209585.8045533;-38.13080360867914
1739209585.8045592;-38.13080360867914
1739209585.8045652;-45.120503652039325
1739209585.8045712;-45.120503652039325
1739209585.804577;-45.120503652039325
1739209585.804583;-38.13080360867914
1739209585.804589;-38.13080360867914
1739209585.804595;-45.120503652039325
1739209585.804601;-45.120503652039325
1739209585.804607;-38.13080360867914
1739209585.8046129;-38.13080360867914
1739209585.8046188;-45.120503652039325
1739209585.8046248;-38.13080360867914
1739209585.8046308;-38.13080360867914
1739209585.8046367;-45.120503652039325
1739209585.8046427;-38.13080360867914
1739209585.8046486;-38.13080360867914
1739209585.8046546;-45.120503652039325
1739209585.8046606;-45.120503652039325
1739209585.8046665;-45.120503652039325
1739209585.8046725;-45.120503652039325
1739209585.8046784;-35.57807855764607
1739209585.8046844;-38.13080360867914
1739209585.8046904;-45.120503652039325
1739209585.8046963;-38.13080360867914
1739209585.8047023;-38.13080360867914
1739209585.8047082;-38.13080360867914
1739209585.804714;-45.120503652039325
1739209585.80472;-45.120503652039325
1739209585.804726;-45.120503652039325
1739209585.8047318;-38.13080360867914
1739209585.8047378;-45.120503652039325
1739209585.8047438;-38.13080360867914
1739209585.8047497;-33.981070128970906
1739209585.8047557;-38.13080360867914
1739209585.8047616;-38.13080360867914
1739209585.8047676;-38.13080360867914
1739209585.8047736;-35.57807855764607
1739209585.8047795;-38.13080360867914
1739209585.8047855;-38.13080360867914
1739209585.8047915;-45.120503652039325
1739209585.8047974;-38.13080360867914
1739209585.8048034;-35.57807855764607
1739209585.8048093;-45.120503652039325
1739209585.8048153;-38.13080360867914
1739209585.8048213;-45.120503652039325
1739209585.8048272;-33.981070128970906
1739209585.8048332;-45.120503652039325
1739209585.8048391;-38.13080360867914
1739209585.804845;-38.13080360867914
1739209585.804851;-38.13080360867914
1739209585.804857;-45.120503652039325
1739209585.804863;-45.120503652039325
1739209585.804869;-31.141103565318893
1739209585.804875;-35.57807855764607
1739209585.8048809;-45.120503652039325
1739209585.8048866;-45.120503652039325
1739209585.8048925;-45.120503652039325
1739209585.8048985;-45.120503652039325
1739209585.8049045;-45.120503652039325
1739209585.8049104;-33.981070128970906
1739209585.8049164;-45.120503652039325
1739209585.8049223;-45.120503652039325
1739209585.8049283;-45.120503652039325
1739209585.8049343;-45.120503652039325
1739209585.8049402;-33.981070128970906
1739209585.8049462;-45.120503652039325
1739209585.8049521;-38.13080360867914
1739209585.804958;-33.981070128970906
1739209585.804964;-38.13080360867914
1739209585.80497;-38.13080360867914
1739209585.804976;-35.57807855764607
1739209585.804982;-38.13080360867914
1739209585.804988;-32.816014438256545
1739209585.8049939;-35.57807855764607
1739209585.8049998;-45.120503652039325
1739209585.8050058;-45.120503652039325
1739209585.8050117;-35.57807855764607
1739209585.8050177;-35.57807855764607
1739209585.8050237;-45.120503652039325
1739209585.8050296;-45.120503652039325
1739209585.8050356;-45.120503652039325
1739209585.8050416;-45.120503652039325
1739209585.8050475;-45.120503652039325
1739209585.8050535;-38.13080360867914
1739209585.8050592;-38.13080360867914
1739209585.8050652;-45.120503652039325
1739209585.805071;-45.120503652039325
1739209585.805077;-45.120503652039325
1739209585.805083;-38.13080360867914
1739209585.805089;-38.13080360867914
1739209585.805095;-45.120503652039325
1739209585.805101;-45.120503652039325
1739209585.8051069;-31.141103565318893
1739209585.8051128;-30.49652367304973
1739209585.8051188;-45.120503652039325
1739209585.8051248;-35.57807855764607
1739209585.8051307;-45.120503652039325
1739209585.8051367;-33.981070128970906
1739209585.8051426;-45.120503652039325
1739209585.8051486;-33.981070128970906
1739209585.8051546;-45.120503652039325
1739209585.8051605;-45.120503652039325
1739209585.8051665;-38.13080360867914
1739209585.8051724;-45.120503652039325
1739209585.8051784;-38.13080360867914
1739209585.8051844;-38.13080360867914
1739209585.8051903;-38.13080360867914
1739209585.8051963;-38.13080360867914
1739209585.8052022;-35.57807855764607
1739209585.8052082;-28.58837851428586
1739209585.8052142;-45.120503652039325
1739209585.8052201;-45.120503652039325
1739209585.805226;-35.57807855764607
1739209585.805232;-30.49652367304973
1739209585.8052378;-45.120503652039325
1739209585.8052437;-38.13080360867914
1739209585.8052497;-45.120503652039325
1739209585.8052557;-45.120503652039325
1739209585.8052616;-35.57807855764607
1739209585.8052676;-45.120503652039325
1739209585.8052735;-38.13080360867914
1739209585.8052795;-45.120503652039325
1739209585.8052855;-45.120503652039325
1739209585.8052914;-45.120503652039325
1739209585.8052974;-38.13080360867914
1739209585.8053033;-45.120503652039325
1739209585.8053093;-45.120503652039325
1739209585.8053153;-45.120503652039325
1739209585.8053212;-45.120503652039325
1739209585.8053272;-45.120503652039325
1739209585.8053331;-38.13080360867914
1739209585.805339;-45.120503652039325
1739209585.805345;-38.13080360867914
1739209585.805351;-27.267205301931607
1739209585.805357;-38.13080360867914
1739209585.805363;-38.13080360867914
1739209585.805369;-38.13080360867914
1739209585.8053749;-32.816014438256545
1739209585.8053808;-35.57807855764607
1739209585.8053868;-35.57807855764607
1739209585.8053927;-38.13080360867914
1739209585.8053987;-45.120503652039325
1739209585.8054047;-45.120503652039325
1739209585.8054104;-38.13080360867914
1739209585.8054163;-38.13080360867914
1739209585.8054223;-45.120503652039325
1739209585.8054283;-45.120503652039325
1739209585.8054342;-38.13080360867914
1739209585.8054402;-45.120503652039325
1739209585.8054461;-45.120503652039325
1739209585.805452;-38.13080360867914
1739209585.805458;-38.13080360867914
1739209585.805464;-45.120503652039325
1739209585.80547;-45.120503652039325
1739209585.805476;-45.120503652039325
1739209585.805482;-45.120503652039325
1739209585.8054879;-35.57807855764607
1739209585.8054938;-33.981070128970906
1739209585.8054998;-45.120503652039325
1739209585.8055058;-38.13080360867914
1739209585.8055117;-35.57807855764607
1739209585.8055177;-33.981070128970906
1739209585.8055236;-45.120503652039325
1739209585.8055296;-45.120503652039325
1739209585.8055356;-45.120503652039325
1739209585.8055415;-38.13080360867914
1739209585.8055475;-38.13080360867914
1739209585.8055534;-45.120503652039325
1739209585.8055594;-45.120503652039325
1739209585.8055654;-45.120503652039325
1739209585.8055713;-45.120503652039325
1739209585.8055773;-38.13080360867914
1739209585.805583;-38.13080360867914
1739209585.805589;-38.13080360867914
1739209585.805595;-45.120503652039325
1739209585.805601;-38.13080360867914
1739209585.8056068;-35.57807855764607
1739209585.8056128;-33.981070128970906
1739209585.8056188;-38.13080360867914
1739209585.8056247;-45.120503652039325
1739209585.8056307;-38.13080360867914
1739209585.8056366;-38.13080360867914
1739209585.8056426;-45.120503652039325
1739209585.8056486;-45.120503652039325
1739209585.8056545;-35.57807855764607
1739209585.8056605;-35.57807855764607
1739209585.8056664;-45.120503652039325
1739209585.8056724;-45.120503652039325
1739209585.8056784;-45.120503652039325
1739209585.8056843;-45.120503652039325
1739209585.8056903;-45.120503652039325
1739209585.8056962;-38.13080360867914
1739209585.8057022;-38.13080360867914
1739209585.8057082;-45.120503652039325
1739209585.8057141;-45.120503652039325
1739209585.80572;-38.13080360867914
1739209585.805726;-38.13080360867914
1739209585.805732;-38.13080360867914
1739209585.805738;-38.13080360867914
1739209585.805744;-45.120503652039325
1739209585.80575;-38.13080360867914
1739209585.8057556;-38.13080360867914
1739209585.8057616;-35.57807855764607
1739209585.8057675;-38.13080360867914
1739209585.8057735;-32.816014438256545
1739209585.8057795;-38.13080360867914
1739209585.8057854;-45.120503652039325
1739209585.8057914;-45.120503652039325
1739209585.8057973;-38.13080360867914
1739209585.8058033;-38.13080360867914
1739209585.8058093;-38.13080360867914
1739209585.8058152;-33.981070128970906
1739209585.8058212;-45.120503652039325
1739209585.8058271;-38.13080360867914
1739209585.805833;-31.141103565318893
1739209585.805839;-38.13080360867914
1739209585.805845;-38.13080360867914
1739209585.805851;-38.13080360867914
1739209585.805857;-35.57807855764607
1739209585.805863;-38.13080360867914
1739209585.8058689;-38.13080360867914
1739209585.8058748;-33.981070128970906
1739209585.8058808;-45.120503652039325
1739209585.8058867;-45.120503652039325
1739209585.8058927;-35.57807855764607
1739209585.8058987;-38.13080360867914
1739209585.8059046;-45.120503652039325
1739209585.8059106;-35.57807855764607
1739209585.8059165;-45.120503652039325
1739209585.8059225;-45.120503652039325
1739209585.8059285;-33.981070128970906
1739209585.8059342;-38.13080360867914
1739209585.8059402;-45.120503652039325
1739209585.805946;-38.13080360867914
1739209585.805952;-33.981070128970906
1739209585.805958;-38.13080360867914
1739209585.805964;-38.13080360867914
1739209585.80597;-45.120503652039325
1739209585.805976;-35.57807855764607
1739209585.8059819;-38.13080360867914
1739209585.8059878;-38.13080360867914
1739209585.8059938;-38.13080360867914
1739209585.8059998;-45.120503652039325
1739209585.8060057;-45.120503652039325
1739209585.8060117;-45.120503652039325
1739209585.8060176;-35.57807855764607
1739209585.8060236;-45.120503652039325
1739209585.8060296;-45.120503652039325
1739209585.8060355;-45.120503652039325
1739209585.8060415;-45.120503652039325
1739209585.8060474;-32.816014438256545
1739209585.8060534;-38.13080360867914
1739209585.8060594;-38.13080360867914
1739209585.8060653;-45.120503652039325
1739209585.8060713;-31.141103565318893
1739209585.8060772;-32.816014438256545
1739209585.8060832;-45.120503652039325
1739209585.8060892;-45.120503652039325
1739209585.8060951;-45.120503652039325
1739209585.806101;-38.13080360867914
1739209585.8061068;-38.13080360867914
1739209585.8061128;-35.57807855764607
1739209585.8061187;-45.120503652039325
1739209585.8061247;-45.120503652039325
1739209585.8061306;-32.816014438256545
1739209585.8061366;-45.120503652039325
1739209585.8061426;-45.120503652039325
1739209585.8061485;-45.120503652039325
1739209585.8061545;-38.13080360867914
1739209585.8061604;-45.120503652039325
1739209585.8061664;-29.438486411369333
1739209585.8061724;-30.49652367304973
1739209585.8061783;-45.120503652039325
1739209585.8061843;-45.120503652039325
1739209585.8061903;-35.57807855764607
1739209585.8061962;-38.13080360867914
1739209585.8062022;-45.120503652039325
1739209585.8062081;-33.981070128970906
1739209585.806214;-45.120503652039325
1739209585.80622;-38.13080360867914
1739209585.806226;-32.816014438256545
1739209585.806232;-38.13080360867914
1739209585.806238;-45.120503652039325
1739209585.806244;-38.13080360867914
1739209585.8062499;-38.13080360867914
1739209585.8062558;-45.120503652039325
1739209585.8062618;-32.816014438256545
1739209585.8062677;-28.58837851428586
1739209585.8062737;-38.13080360867914
1739209585.8062794;-45.120503652039325
1739209585.8062854;-35.57807855764607
1739209585.8062913;-32.816014438256545
1739209585.8062973;-45.120503652039325
1739209585.8063033;-45.120503652039325
1739209585.8063092;-45.120503652039325
1739209585.8063152;-38.13080360867914
1739209585.8063211;-38.13080360867914
1739209585.806327;-45.120503652039325
1739209585.806333;-45.120503652039325
1739209585.806339;-45.120503652039325
1739209585.806345;-45.120503652039325
1739209585.806351;-45.120503652039325
1739209585.806357;-45.120503652039325
1739209585.8063629;-45.120503652039325
1739209585.8063688;-45.120503652039325
1739209585.8063748;-45.120503652039325
1739209585.8063807;-45.120503652039325
1739209585.8063867;-38.13080360867914
1739209585.8063927;-38.13080360867914
1739209585.8063986;-38.13080360867914
1739209585.8064046;-32.816014438256545
1739209585.8064106;-28.992665084841942
1739209585.8064165;-38.13080360867914
1739209585.8064225;-45.120503652039325
1739209585.8064284;-38.13080360867914
1739209585.8064344;-35.57807855764607
1739209585.8064404;-38.13080360867914
1739209585.8064463;-38.13080360867914
1739209585.806452;-45.120503652039325
1739209585.806458;-32.81601443825658
1739209585.806464;-38.13080360867914
1739209585.80647;-38.13080360867914
1739209585.8064759;-45.120503652039325
1739209585.8064818;-45.120503652039325
1739209585.8064878;-45.120503652039325
1739209585.8064938;-38.13080360867914
1739209585.8064997;-35.57807855764607
1739209585.8065057;-27.267205301931607
1739209585.8065116;-45.120503652039325
1739209585.8065176;-45.120503652039325
1739209585.8065236;-35.57807855764607
1739209585.8065295;-35.57807855764607
1739209585.8065355;-31.141103565318915
1739209585.8065414;-45.120503652039325
1739209585.8065474;-45.120503652039325
1739209585.8065534;-35.57807855764607
1739209585.8065593;-33.981070128970906
1739209585.8065653;-38.13080360867914
1739209585.8065712;-45.120503652039325
1739209585.8065772;-45.120503652039325
1739209585.8065832;-45.120503652039325
1739209585.8065891;-45.120503652039325
1739209585.806595;-38.13080360867914
1739209585.806601;-35.57807855764607
1739209585.806607;-45.120503652039325
1739209585.806613;-45.120503652039325
1739209585.806619;-33.981070128970906
1739209585.806625;-45.120503652039325
1739209585.8066306;-45.120503652039325
1739209585.8066366;-35.57807855764607
1739209585.8066425;-45.120503652039325
1739209585.8066485;-33.981070128970906
1739209585.8066545;-35.57807855764607
1739209585.8066604;-38.13080360867914
1739209585.8066664;-38.13080360867914
1739209585.8066723;-38.13080360867914
1739209585.8066783;-45.120503652039325
1739209585.8066843;-45.120503652039325
1739209585.8066902;-45.120503652039325
1739209585.8066962;-38.13080360867914
1739209585.8067021;-38.13080360867914
1739209585.806708;-38.13080360867914
1739209585.806714;-45.120503652039325
1739209585.80672;-45.120503652039325
1739209585.806726;-38.13080360867914
1739209585.806732;-33.981070128970906
1739209585.806738;-45.120503652039325
1739209585.8067439;-31.141103565318915
1739209585.8067498;-45.120503652039325
1739209585.8067558;-45.120503652039325
1739209585.8067617;-45.120503652039325
1739209585.8067677;-38.13080360867914
1739209585.8067737;-38.13080360867914
1739209585.8067796;-45.120503652039325
1739209585.8067856;-45.120503652039325
1739209585.8067915;-38.13080360867914
1739209585.8067975;-38.13080360867914
1739209585.8068032;-45.120503652039325
1739209585.8068092;-45.120503652039325
1739209585.8068151;-45.120503652039325
1739209585.806821;-38.13080360867914
1739209585.806827;-35.57807855764607
1739209585.806833;-38.13080360867914
1739209585.806839;-45.120503652039325
1739209585.806845;-45.120503652039325
1739209585.806851;-38.13080360867914
1739209585.8068569;-38.13080360867914
1739209585.8068628;-45.120503652039325
1739209585.8068688;-45.120503652039325
1739209585.8068748;-45.120503652039325
1739209585.8068807;-45.120503652039325
1739209585.8068867;-38.13080360867914
1739209585.8068926;-31.141103565318893
1739209585.8068986;-35.57807855764607
1739209585.8069046;-45.120503652039325
1739209585.8069105;-45.120503652039325
1739209585.8069165;-35.57807855764607
1739209585.8069224;-35.57807855764607
1739209585.8069284;-45.120503652039325
1739209585.8069344;-45.120503652039325
1739209585.8069403;-45.120503652039325
1739209585.8069463;-38.13080360867914
1739209585.8069522;-38.13080360867914
1739209585.8069582;-38.13080360867914
1739209585.8069642;-45.120503652039325
1739209585.8069701;-45.120503652039325
1739209585.8069758;-33.981070128970906
1739209585.8069818;-45.120503652039325
1739209585.8069878;-35.57807855764607
1739209585.8069937;-38.13080360867914
1739209585.8069997;-33.981070128970906
1739209585.8070056;-45.120503652039325
1739209585.8070116;-38.13080360867914
1739209585.8070176;-33.981070128970906
1739209585.8070235;-45.120503652039325
1739209585.8070295;-38.13080360867914
1739209585.8070354;-45.120503652039325
1739209585.8070414;-38.13080360867914
1739209585.8070474;-45.120503652039325
1739209585.8070533;-38.13080360867914
1739209585.8070593;-38.13080360867914
1739209585.8070652;-45.120503652039325
1739209585.8070712;-45.120503652039325
1739209585.8070772;-45.120503652039325
1739209585.8070831;-31.141103565318893
1739209585.807089;-32.816014438256545
1739209585.807095;-45.120503652039325
1739209585.807101;-45.120503652039325
1739209585.807107;-33.981070128970906
1739209585.807113;-38.13080360867914
1739209585.807119;-38.13080360867914
1739209585.8071249;-35.57807855764607
1739209585.8071308;-45.120503652039325
1739209585.8071368;-45.120503652039325
1739209585.8071427;-45.120503652039325
1739209585.8071485;-45.120503652039325
1739209585.8071544;-45.120503652039325
1739209585.8071604;-45.120503652039325
1739209585.8071663;-38.13080360867914
1739209585.8071723;-45.120503652039325
1739209585.8071783;-32.816014438256545
1739209585.8071842;-32.816014438256545
1739209585.8071902;-45.120503652039325
1739209585.8071961;-45.120503652039325
1739209585.807202;-32.816014438256545
1739209585.807208;-30.49652367304973
1739209585.807214;-45.120503652039325
1739209585.80722;-35.57807855764607
1739209585.807226;-38.13080360867914
1739209585.807232;-45.120503652039325
1739209585.8072379;-38.13080360867914
1739209585.8072438;-38.13080360867914
1739209585.8072498;-45.120503652039325
1739209585.8072557;-45.120503652039325
1739209585.8072617;-45.120503652039325
1739209585.8072677;-45.120503652039325
1739209585.8072736;-35.57807855764607
1739209585.8072796;-32.816014438256545
1739209585.8072855;-45.120503652039325
1739209585.8072915;-45.120503652039325
1739209585.8072975;-38.13080360867914
1739209585.8073034;-38.13080360867914
1739209585.8073094;-45.120503652039325
1739209585.8073153;-38.13080360867914
1739209585.8073213;-45.120503652039325
1739209585.807327;-45.120503652039325
1739209585.807333;-38.13080360867914
1739209585.807339;-32.816014438256545
1739209585.807345;-45.120503652039325
1739209585.8073509;-45.120503652039325
1739209585.8073568;-35.57807855764607
1739209585.8073628;-38.13080360867914
1739209585.8073688;-35.57807855764607
1739209585.8073747;-32.816014438256545
1739209585.8073807;-45.120503652039325
1739209585.8073866;-45.120503652039325
1739209585.8073926;-35.57807855764607
1739209585.8073986;-30.49652367304973
1739209585.8074045;-45.120503652039325
1739209585.8074105;-38.13080360867914
1739209585.8074164;-38.13080360867914
1739209585.8074224;-45.120503652039325
1739209585.8074284;-45.120503652039325
1739209585.8074343;-45.120503652039325
1739209585.8074403;-45.120503652039325
1739209585.8074462;-45.120503652039325
1739209585.8074522;-35.57807855764607
1739209585.8074582;-38.13080360867914
1739209585.8074641;-38.13080360867914
1739209585.80747;-38.13080360867914
1739209585.807476;-33.981070128970906
1739209585.807482;-45.120503652039325
1739209585.807488;-35.57807855764607
1739209585.807494;-35.57807855764607
1739209585.8074996;-45.120503652039325
1739209585.8075056;-45.120503652039325
1739209585.8075116;-45.120503652039325
1739209585.8075175;-33.981070128970906
1739209585.8075235;-45.120503652039325
1739209585.8075294;-45.120503652039325
1739209585.8075354;-38.13080360867914
1739209585.8075414;-45.120503652039325
1739209585.8075473;-35.57807855764607
1739209585.8075533;-38.13080360867914
1739209585.8075593;-45.120503652039325
1739209585.8075652;-38.13080360867914
1739209585.8075712;-45.120503652039325
1739209585.8075771;-45.120503652039325
1739209585.807583;-38.13080360867914
1739209585.8075845;-35.57807855764607
1739209585.807586;-45.120503652039325
1739209585.8075874;-45.120503652039325
1739209585.807589;-33.981070128970906
1739209585.8075905;-28.992665084841942
1739209585.807592;-45.120503652039325
1739209585.8075933;-38.13080360867914
1739209585.8075948;-38.13080360867914
1739209585.8075962;-38.13080360867914
1739209585.8075979;-38.13080360867914
1739209585.8075993;-45.120503652039325
1739209585.8076007;-38.13080360867914
1739209585.8076022;-33.981070128970906
1739209585.8076036;-31.141103565318915
1739209585.807605;-45.120503652039325
1739209585.8076067;-45.120503652039325
1739209585.8076081;-38.13080360867914
1739209585.8076096;-38.13080360867914
1739209585.807611;-38.13080360867914
1739209585.8076124;-38.13080360867914
1739209585.8076138;-28.992665084841942
1739209585.8076155;-45.120503652039325
1739209585.807617;-38.13080360867914
1739209585.8076184;-33.981070128970906
1739209585.8076198;-38.13080360867914
1739209585.8076212;-38.13080360867914
1739209585.8076227;-38.13080360867914
1739209585.8076243;-38.13080360867914
1739209585.8076258;-31.141103565318915
1739209585.8076272;-38.13080360867914
1739209585.8076286;-45.120503652039325
1739209585.80763;-38.13080360867914
1739209585.8076315;-38.13080360867914
1739209585.8076332;-45.120503652039325
1739209585.8076346;-38.13080360867914
1739209585.807636;-45.120503652039325
1739209585.8076375;-30.49652367304973
1739209585.807639;-33.981070128970906
1739209585.8076403;-45.120503652039325
1739209585.8076417;-45.120503652039325
1739209585.8076434;-45.120503652039325
1739209585.8076448;-45.120503652039325
1739209585.8076463;-45.120503652039325
1739209585.8076477;-38.13080360867914
1739209585.8076491;-33.981070128970906
1739209585.8076506;-31.141103565318915
1739209585.8076522;-45.120503652039325
1739209585.8076537;-45.120503652039325
1739209585.807655;-38.13080360867914
1739209585.8076565;-38.13080360867914
1739209585.807658;-33.981070128970906
1739209585.8076594;-45.120503652039325
1739209585.807661;-33.981070128970906
1739209585.8076625;-33.981070128970906
1739209585.807664;-38.13080360867914
1739209585.8076653;-38.13080360867914
1739209585.8076668;-38.13080360867914
1739209585.8076682;-38.13080360867914
1739209585.8076699;-38.13080360867914
1739209585.8076713;-38.13080360867914
1739209585.8076727;-33.981070128970906
1739209585.8076742;-33.981070128970906
1739209585.8076756;-45.120503652039325
1739209585.807677;-38.13080360867914
1739209585.8076787;-35.57807855764607
1739209585.8076801;-38.13080360867914
1739209585.8076816;-45.120503652039325
1739209585.807683;-38.13080360867914
1739209585.8076844;-45.120503652039325
1739209585.8076859;-38.13080360867914
1739209585.8076875;-38.13080360867914
1739209585.807689;-38.13080360867914
1739209585.8076904;-38.13080360867914
1739209585.8076918;-38.13080360867914
1739209585.8076932;-38.13080360867914
1739209585.8076947;-35.57807855764607
1739209585.807696;-35.57807855764607
1739209585.8076978;-45.120503652039325
1739209585.8076992;-45.120503652039325
1739209585.8077006;-35.57807855764607
1739209585.807702;-38.13080360867914
1739209585.8077035;-38.13080360867914
1739209585.807705;-38.13080360867914
1739209585.8077066;-45.120503652039325
1739209585.807708;-45.120503652039325
1739209585.8077095;-32.816014438256545
1739209585.807711;-38.13080360867914
1739209585.8077123;-45.120503652039325
1739209585.8077137;-38.13080360867914
1739209585.8077154;-45.120503652039325
1739209585.8077168;-38.13080360867914
1739209585.8077183;-38.13080360867914
1739209585.8077197;-45.120503652039325
1739209585.8077211;-33.981070128970956
1739209585.8077226;-45.120503652039325
1739209585.8077242;-45.120503652039325
1739209585.8077257;-45.120503652039325
1739209585.807727;-38.13080360867914
1739209585.8077285;-35.57807855764607
1739209585.80773;-35.57807855764607
1739209585.8077314;-35.57807855764607
1739209585.807733;-30.49652367304973
1739209585.8077345;-38.13080360867914
1739209585.807736;-38.13080360867914
1739209585.8077374;-33.981070128970906
1739209585.8077388;-45.120503652039325
1739209585.8077402;-45.120503652039325
1739209585.8077419;-35.57807855764607
1739209585.8077433;-38.13080360867914
1739209585.8077447;-45.120503652039325
1739209585.8077462;-45.120503652039325
1739209585.8077476;-45.120503652039325
1739209585.807749;-45.120503652039325
1739209585.8077505;-35.57807855764607
1739209585.8077521;-38.13080360867914
1739209585.8077536;-45.120503652039325
1739209585.807755;-45.120503652039325
1739209585.8077564;-35.57807855764607
1739209585.8077579;-45.120503652039325
1739209585.8077593;-45.120503652039325
1739209585.807761;-38.13080360867914
1739209585.8077624;-45.120503652039325
1739209585.8077638;-38.13080360867914
1739209585.8077652;-38.13080360867914
1739209585.8077667;-38.13080360867914
1739209585.807768;-35.57807855764607
1739209585.8077698;-38.13080360867914
1739209585.8077712;-45.120503652039325
1739209585.8077726;-38.13080360867914
1739209585.807774;-33.981070128970906
1739209585.8077755;-45.120503652039325
1739209585.807777;-45.120503652039325
1739209585.8077786;-45.120503652039325
1739209585.80778;-45.120503652039325
1739209585.8077815;-38.13080360867914
1739209585.807783;-38.13080360867914
1739209585.8077843;-45.120503652039325
1739209585.8077857;-45.120503652039325
1739209585.8077874;-33.981070128970906
1739209585.8077888;-45.120503652039325
1739209585.8077903;-45.120503652039325
1739209585.8077917;-32.816014438256545
1739209585.8077931;-38.13080360867914
1739209585.8077946;-38.13080360867914
1739209585.8077962;-38.13080360867914
1739209585.8077977;-35.57807855764607
1739209585.807799;-38.13080360867914
1739209585.8078005;-38.13080360867914
1739209585.807802;-32.816014438256545
1739209585.8078034;-45.120503652039325
1739209585.8078048;-45.120503652039325
