CAN Message; 0x98:0000eb4dea818041
1739209721.1362424;-45.120503652039325
1739209721.1362484;-38.13080360867914
1739209721.1362543;-45.120503652039325
1739209721.1362603;-38.13080360867914
1739209721.1362662;-45.120503652039325
1739209721.136272;-45.120503652039325
1739209721.136278;-45.120503652039325
1739209721.1362839;-38.13080360867914
1739209721.1362898;-45.120503652039325
1739209721.1362956;-38.13080360867914
1739209721.1363015;-38.13080360867914
1739209721.1363075;-35.57807855764607
1739209721.1363134;-45.120503652039325
1739209721.1363194;-38.13080360867914
1739209721.1363251;-38.13080360867914
1739209721.136331;-38.13080360867914
1739209721.136337;-33.981070128970906
1739209721.136343;-38.13080360867914
1739209721.1363487;-33.981070128970906
1739209721.1363547;-27.267205301931607
1739209721.1363606;-45.120503652039325
1739209721.1363666;-38.13080360867914
1739209721.1363726;-45.120503652039325
1739209721.1363783;-38.13080360867914
1739209721.1363842;-45.120503652039325
1739209721.1363902;-38.13080360867914
1739209721.1363962;-38.13080360867914
1739209721.136402;-33.981070128970906
1739209721.1364079;-45.120503652039325
1739209721.1364138;-45.120503652039325
1739209721.1364198;-45.120503652039325
1739209721.1364257;-45.120503652039325
1739209721.1364315;-45.120503652039325
1739209721.1364374;-38.13080360867914
1739209721.1364434;-38.13080360867914
1739209721.1364493;-38.13080360867914
1739209721.136455;-45.120503652039325
1739209721.136461;-45.120503652039325
1739209721.136467;-45.120503652039325
1739209721.136473;-38.13080360867914
1739209721.136479;-38.13080360867914
1739209721.1364846;-45.120503652039325
1739209721.1364906;-33.981070128970906
1739209721.1364965;-33.981070128970906
1739209721.1365025;-38.13080360867914
1739209721.1365085;-45.120503652039325
1739209721.1365142;-45.120503652039325
1739209721.1365201;-35.57807855764607
1739209721.136526;-35.57807855764607
1739209721.136532;-38.13080360867914
1739209721.1365378;-45.120503652039325
1739209721.1365438;-45.120503652039325
1739209721.1365497;-38.13080360867914
1739209721.1365557;-38.13080360867914
1739209721.1365616;-38.13080360867914
1739209721.1365674;-38.13080360867914
1739209721.1365733;-38.13080360867914
1739209721.1365793;-38.13080360867914
1739209721.1365852;-45.120503652039325
1739209721.136591;-45.120503652039325
1739209721.136597;-45.120503652039325
1739209721.1366029;-45.120503652039325
1739209721.1366088;-45.120503652039325
1739209721.1366148;-38.13080360867914
1739209721.1366205;-45.120503652039325
1739209721.1366265;-38.13080360867914
1739209721.1366324;-45.120503652039325
1739209721.1366384;-35.57807855764607
1739209721.1366444;-32.816014438256545
1739209721.13665;-45.120503652039325
1739209721.136656;-45.120503652039325
1739209721.136662;-45.120503652039325
1739209721.136668;-45.120503652039325
1739209721.1366737;-38.13080360867914
1739209721.1366796;-45.120503652039325
1739209721.1366856;-45.120503652039325
1739209721.1366916;-45.120503652039325
1739209721.1366975;-45.120503652039325
1739209721.1367033;-45.120503652039325
1739209721.1367092;-45.120503652039325
1739209721.1367152;-45.120503652039325
1739209721.1367211;-45.120503652039325
1739209721.1367269;-38.13080360867914
1739209721.1367328;-38.13080360867914
1739209721.1367388;-35.57807855764607
1739209721.1367447;-38.13080360867914
1739209721.1367507;-45.120503652039325
1739209721.1367564;-45.120503652039325
1739209721.1367624;-31.141103565318893
1739209721.1367683;-38.13080360867914
1739209721.1367743;-45.120503652039325
1739209721.13678;-38.13080360867914
1739209721.136786;-35.57807855764607
1739209721.136792;-38.13080360867914
1739209721.136798;-45.120503652039325
1739209721.1368039;-45.120503652039325
1739209721.1368096;-45.120503652039325
1739209721.1368155;-45.120503652039325
1739209721.1368215;-45.120503652039325
1739209721.1368275;-45.120503652039325
1739209721.1368332;-45.120503652039325
1739209721.1368392;-38.13080360867914
1739209721.136845;-45.120503652039325
1739209721.136851;-38.13080360867914
1739209721.136857;-45.120503652039325
1739209721.1368628;-45.120503652039325
1739209721.1368687;-45.120503652039325
1739209721.1368747;-35.57807855764607
1739209721.1368806;-26.991370085610736
1739209721.1368866;-38.13080360867914
1739209721.1368923;-45.120503652039325
1739209721.1368983;-45.120503652039325
1739209721.1369042;-32.816014438256545
1739209721.1369102;-38.13080360867914
1739209721.136916;-35.57807855764607
1739209721.136922;-45.120503652039325
1739209721.1369278;-45.120503652039325
1739209721.1369338;-45.120503652039325
1739209721.1369398;-35.57807855764607
1739209721.1369455;-45.120503652039325
1739209721.1369514;-45.120503652039325
1739209721.1369574;-38.13080360867914
1739209721.1369634;-45.120503652039325
1739209721.136969;-45.120503652039325
1739209721.136975;-28.21854285175415
1739209721.136981;-35.57807855764607
1739209721.136987;-38.13080360867914
1739209721.136993;-38.13080360867914
1739209721.1369987;-38.13080360867914
1739209721.1370046;-38.13080360867914
1739209721.1370106;-45.120503652039325
1739209721.1370165;-38.13080360867914
1739209721.1370225;-45.120503652039325
1739209721.1370282;-45.120503652039325
1739209721.1370342;-45.120503652039325
1739209721.1370401;-45.120503652039325
1739209721.137046;-45.120503652039325
1739209721.1370518;-38.13080360867914
1739209721.1370578;-38.13080360867914
1739209721.1370637;-45.120503652039325
1739209721.1370697;-38.13080360867914
1739209721.1370757;-38.13080360867914
1739209721.1370814;-35.57807855764607
1739209721.1370873;-38.13080360867914
1739209721.1370933;-45.120503652039325
1739209721.1370993;-38.13080360867914
1739209721.137105;-38.13080360867914
1739209721.137111;-38.13080360867914
1739209721.137117;-27.8777449560314
1739209721.1371229;-35.57807855764607
1739209721.1371288;-45.120503652039325
1739209721.1371346;-45.120503652039325
1739209721.1371405;-35.57807855764607
1739209721.1371465;-38.13080360867914
1739209721.1371524;-38.13080360867914
1739209721.1371582;-38.13080360867914
1739209721.137164;-33.981070128970956
1739209721.13717;-45.120503652039325
1739209721.137176;-38.13080360867914
1739209721.137182;-38.13080360867914
1739209721.1371877;-45.120503652039325
1739209721.1371937;-45.120503652039325
1739209721.1371996;-38.13080360867914
1739209721.1372056;-45.120503652039325
1739209721.1372113;-33.981070128970906
1739209721.1372173;-32.816014438256545
1739209721.1372232;-45.120503652039325
1739209721.1372292;-45.120503652039325
1739209721.1372352;-45.120503652039325
1739209721.137241;-45.120503652039325
1739209721.1372468;-38.13080360867914
1739209721.1372528;-38.13080360867914
1739209721.1372588;-45.120503652039325
1739209721.1372647;-38.13080360867914
1739209721.1372705;-38.13080360867914
1739209721.1372764;-38.13080360867914
1739209721.1372824;-35.57807855764607
1739209721.1372883;-38.13080360867914
1739209721.137294;-45.120503652039325
1739209721.1373;-38.13080360867914
1739209721.137306;-38.13080360867914
1739209721.137312;-38.13080360867914
1739209721.137318;-45.120503652039325
1739209721.1373236;-45.120503652039325
1739209721.1373296;-45.120503652039325
1739209721.1373355;-33.981070128970906
1739209721.1373415;-45.120503652039325
1739209721.1373472;-45.120503652039325
1739209721.1373532;-38.13080360867914
1739209721.1373591;-45.120503652039325
1739209721.137365;-45.120503652039325
1739209721.137371;-38.13080360867914
1739209721.1373768;-38.13080360867914
1739209721.1373827;-33.981070128970906
1739209721.1373887;-45.120503652039325
1739209721.1373947;-33.981070128970906
1739209721.1374006;-38.13080360867914
1739209721.1374063;-45.120503652039325
1739209721.1374123;-45.120503652039325
1739209721.1374183;-38.13080360867914
1739209721.1374242;-38.13080360867914
1739209721.13743;-45.120503652039325
1739209721.137436;-45.120503652039325
1739209721.1374419;-45.120503652039325
1739209721.1374478;-38.13080360867914
1739209721.1374538;-38.13080360867914
1739209721.1374595;-45.120503652039325
1739209721.1374655;-38.13080360867914
1739209721.1374714;-38.13080360867914
1739209721.1374774;-45.120503652039325
1739209721.1374831;-45.120503652039325
1739209721.137489;-45.120503652039325
1739209721.137495;-38.13080360867914
1739209721.137501;-32.816014438256545
1739209721.137507;-45.120503652039325
1739209721.1375127;-38.13080360867914
1739209721.1375186;-38.13080360867914
1739209721.1375246;-38.13080360867914
1739209721.1375306;-45.120503652039325
1739209721.1375363;-45.120503652039325
1739209721.1375422;-38.13080360867914
1739209721.1375482;-38.13080360867914
1739209721.1375542;-38.13080360867914
1739209721.1375601;-38.13080360867914
1739209721.1375659;-45.120503652039325
1739209721.1375718;-38.13080360867914
1739209721.1375778;-45.120503652039325
1739209721.1375837;-38.13080360867914
1739209721.1375895;-45.120503652039325
1739209721.1375954;-38.13080360867914
1739209721.1376014;-38.13080360867914
1739209721.1376073;-45.120503652039325
1739209721.1376133;-45.120503652039325
1739209721.137619;-38.13080360867914
1739209721.137625;-38.13080360867914
1739209721.137631;-45.120503652039325
1739209721.137637;-45.120503652039325
1739209721.1376429;-28.992665084841942
1739209721.1376486;-38.13080360867914
1739209721.1376545;-45.120503652039325
1739209721.1376605;-38.13080360867914
1739209721.1376665;-38.13080360867914
1739209721.1376722;-33.981070128970906
1739209721.1376781;-45.120503652039325
1739209721.137684;-45.120503652039325
1739209721.13769;-35.57807855764607
1739209721.137696;-45.120503652039325
1739209721.1377017;-45.120503652039325
1739209721.1377077;-45.120503652039325
1739209721.1377137;-45.120503652039325
1739209721.1377196;-45.120503652039325
1739209721.1377254;-38.13080360867914
1739209721.1377313;-45.120503652039325
1739209721.1377373;-38.13080360867914
1739209721.1377432;-45.120503652039325
1739209721.1377492;-38.13080360867914
1739209721.137755;-35.57807855764607
1739209721.1377609;-45.120503652039325
1739209721.1377668;-45.120503652039325
1739209721.1377728;-33.981070128970906
1739209721.1377788;-38.13080360867914
1739209721.1377845;-45.120503652039325
1739209721.1377904;-38.13080360867914
1739209721.1377964;-38.13080360867914
1739209721.1378024;-35.57807855764607
1739209721.137808;-45.120503652039325
1739209721.137814;-45.120503652039325
1739209721.13782;-45.120503652039325
1739209721.137826;-32.816014438256545
1739209721.137832;-35.57807855764607
1739209721.1378376;-38.13080360867914
1739209721.1378436;-38.13080360867914
1739209721.1378496;-31.141103565318893
1739209721.1378555;-45.120503652039325
1739209721.1378613;-45.120503652039325
1739209721.1378672;-45.120503652039325
1739209721.1378732;-45.120503652039325
1739209721.1378791;-31.141103565318893
1739209721.137885;-28.58837851428586
1739209721.1378908;-38.13080360867914
1739209721.1378968;-35.57807855764607
1739209721.1379027;-35.57807855764607
1739209721.1379087;-38.13080360867914
1739209721.1379144;-45.120503652039325
1739209721.1379204;-45.120503652039325
1739209721.1379263;-45.120503652039325
1739209721.1379323;-45.120503652039325
1739209721.1379383;-45.120503652039325
1739209721.137944;-45.120503652039325
1739209721.13795;-45.120503652039325
1739209721.137956;-45.120503652039325
1739209721.1379619;-45.120503652039325
1739209721.1379676;-45.120503652039325
1739209721.1379735;-38.13080360867914
1739209721.1379795;-30.49652367304973
1739209721.1379855;-38.13080360867914
1739209721.1379914;-35.57807855764607
1739209721.1379972;-38.13080360867914
1739209721.138003;-38.13080360867914
1739209721.138009;-45.120503652039325
1739209721.138015;-38.13080360867914
1739209721.138021;-38.13080360867914
1739209721.1380267;-45.120503652039325
1739209721.1380327;-38.13080360867914
1739209721.1380386;-38.13080360867914
1739209721.1380446;-38.13080360867914
1739209721.1380503;-35.57807855764607
1739209721.1380563;-38.13080360867914
1739209721.1380622;-38.13080360867914
1739209721.1380682;-38.13080360867914
1739209721.1380742;-45.120503652039325
1739209721.13808;-38.13080360867914
1739209721.1380858;-38.13080360867914
1739209721.1380918;-45.120503652039325
1739209721.1380978;-45.120503652039325
1739209721.1381035;-38.13080360867914
1739209721.1381094;-45.120503652039325
1739209721.1381154;-35.57807855764607
1739209721.1381214;-35.57807855764607
1739209721.1381273;-33.981070128970906
1739209721.138133;-35.57807855764607
1739209721.138139;-38.13080360867914
1739209721.138145;-38.13080360867914
1739209721.138151;-45.120503652039325
1739209721.138157;-38.13080360867914
1739209721.1381626;-45.120503652039325
1739209721.1381686;-45.120503652039325
1739209721.1381745;-38.13080360867914
1739209721.1381805;-38.13080360867914
1739209721.1381862;-38.13080360867914
1739209721.1381922;-38.13080360867914
1739209721.1381981;-35.57807855764607
1739209721.138204;-38.13080360867914
1739209721.13821;-33.981070128970906
1739209721.1382158;-35.57807855764607
1739209721.1382217;-45.120503652039325
1739209721.1382277;-45.120503652039325
1739209721.1382337;-45.120503652039325
1739209721.1382394;-45.120503652039325
1739209721.1382453;-45.120503652039325
1739209721.1382513;-38.13080360867914
1739209721.1382573;-38.13080360867914
1739209721.1382632;-38.13080360867914
1739209721.138269;-45.120503652039325
1739209721.138275;-45.120503652039325
1739209721.1382809;-45.120503652039325
1739209721.1382868;-35.57807855764607
1739209721.1382926;-45.120503652039325
1739209721.1382985;-45.120503652039325
1739209721.1383045;-38.13080360867914
1739209721.1383104;-38.13080360867914
1739209721.1383164;-38.13080360867914
1739209721.138322;-38.13080360867914
1739209721.138328;-38.13080360867914
1739209721.138334;-45.120503652039325
1739209721.13834;-38.13080360867914
1739209721.1383457;-45.120503652039325
1739209721.1383517;-45.120503652039325
1739209721.1383576;-45.120503652039325
1739209721.1383636;-45.120503652039325
1739209721.1383696;-45.120503652039325
1739209721.1383753;-45.120503652039325
1739209721.1383812;-38.13080360867914
1739209721.1383872;-38.13080360867914
1739209721.1383932;-45.120503652039325
1739209721.1383991;-38.13080360867914
1739209721.1384048;-35.57807855764607
1739209721.1384108;-31.141103565318915
1739209721.1384168;-45.120503652039325
1739209721.1384227;-38.13080360867914
1739209721.1384284;-45.120503652039325
1739209721.1384344;-32.816014438256545
1739209721.1384404;-33.981070128970906
1739209721.1384463;-45.120503652039325
1739209721.1384523;-35.57807855764607
1739209721.138458;-38.13080360867914
1739209721.138464;-45.120503652039325
1739209721.13847;-45.120503652039325
1739209721.138476;-45.120503652039325
1739209721.1384816;-45.120503652039325
1739209721.1384876;-45.120503652039325
1739209721.1384935;-38.13080360867914
1739209721.1384995;-35.57807855764607
1739209721.1385055;-38.13080360867914
1739209721.1385112;-45.120503652039325
1739209721.1385171;-35.57807855764607
1739209721.138523;-38.13080360867914
1739209721.138529;-33.981070128970906
1739209721.138535;-38.13080360867914
1739209721.1385407;-35.57807855764607
1739209721.1385467;-35.57807855764607
1739209721.1385527;-29.438486411369347
1739209721.1385586;-45.120503652039325
1739209721.1385643;-33.981070128970906
1739209721.1385703;-45.120503652039325
1739209721.1385763;-45.120503652039325
1739209721.1385822;-38.13080360867914
1739209721.1385882;-45.120503652039325
1739209721.138594;-38.13080360867914
1739209721.1385999;-28.58837851428586
1739209721.1386058;-38.13080360867914
1739209721.1386118;-45.120503652039325
1739209721.1386175;-45.120503652039325
1739209721.1386235;-38.13080360867914
1739209721.1386294;-45.120503652039325
1739209721.1386354;-45.120503652039325
1739209721.1386414;-45.120503652039325
1739209721.138647;-33.981070128970906
1739209721.138653;-38.13080360867914
1739209721.138659;-45.120503652039325
1739209721.138665;-45.120503652039325
1739209721.1386707;-38.13080360867914
1739209721.1386766;-45.120503652039325
1739209721.1386826;-38.13080360867914
1739209721.1386886;-45.120503652039325
1739209721.1386945;-45.120503652039325
1739209721.1387002;-38.13080360867914
1739209721.1387062;-35.57807855764607
1739209721.1387122;-45.120503652039325
1739209721.1387181;-38.13080360867914
1739209721.1387239;-35.57807855764607
1739209721.1387298;-38.13080360867914
1739209721.1387358;-45.120503652039325
1739209721.1387417;-33.981070128970906
1739209721.1387477;-35.57807855764607
1739209721.1387534;-38.13080360867914
1739209721.1387594;-45.120503652039325
1739209721.1387653;-38.13080360867914
1739209721.1387713;-45.120503652039325
1739209721.1387773;-45.120503652039325
1739209721.138783;-45.120503652039325
1739209721.138789;-45.120503652039325
1739209721.138795;-38.13080360867914
1739209721.1388009;-38.13080360867914
1739209721.1388066;-45.120503652039325
1739209721.1388125;-45.120503652039325
1739209721.1388185;-33.981070128970906
1739209721.1388245;-38.13080360867914
1739209721.1388304;-38.13080360867914
1739209721.1388361;-31.141103565318915
1739209721.138842;-33.981070128970906
1739209721.138848;-38.13080360867914
1739209721.138854;-45.120503652039325
1739209721.1388597;-38.13080360867914
1739209721.1388657;-38.13080360867914
1739209721.1388717;-38.13080360867914
1739209721.1388776;-45.120503652039325
1739209721.1388836;-45.120503652039325
1739209721.1388893;-38.13080360867914
1739209721.1388953;-38.13080360867914
1739209721.1389012;-38.13080360867914
1739209721.1389072;-45.120503652039325
1739209721.1389132;-32.816014438256545
1739209721.1389189;-35.57807855764607
1739209721.1389248;-45.120503652039325
1739209721.1389308;-27.267205301931607
1739209721.1389368;-28.58837851428586
1739209721.1389425;-38.13080360867914
1739209721.1389484;-35.57807855764607
1739209721.1389544;-33.981070128970906
1739209721.1389604;-38.13080360867914
1739209721.1389663;-45.120503652039325
1739209721.138972;-45.120503652039325
1739209721.138978;-45.120503652039325
1739209721.138984;-45.120503652039325
1739209721.13899;-45.120503652039325
1739209721.1389956;-45.120503652039325
1739209721.1390016;-45.120503652039325
1739209721.1390076;-45.120503652039325
1739209721.1390135;-45.120503652039325
1739209721.1390195;-45.120503652039325
1739209721.1390252;-35.57807855764607
1739209721.1390312;-38.13080360867914
1739209721.1390371;-38.13080360867914
1739209721.139043;-35.57807855764607
1739209721.1390488;-45.120503652039325
1739209721.1390548;-45.120503652039325
1739209721.1390607;-35.57807855764607
1739209721.1390667;-38.13080360867914
1739209721.1390727;-38.13080360867914
1739209721.1390784;-45.120503652039325
1739209721.1390843;-33.981070128970906
1739209721.1390903;-32.816014438256545
1739209721.1390963;-38.13080360867914
1739209721.139102;-38.13080360867914
1739209721.139108;-45.120503652039325
1739209721.139114;-38.13080360867914
1739209721.1391199;-45.120503652039325
1739209721.1391258;-45.120503652039325
1739209721.1391315;-45.120503652039325
1739209721.1391375;-45.120503652039325
1739209721.1391435;-45.120503652039325
1739209721.1391494;-38.13080360867914
1739209721.1391554;-33.981070128970906
1739209721.139161;-45.120503652039325
1739209721.139167;-35.57807855764607
1739209721.139173;-33.981070128970906
1739209721.139179;-45.120503652039325
1739209721.1391847;-45.120503652039325
1739209721.1391907;-45.120503652039325
1739209721.1391966;-35.57807855764607
1739209721.1392026;-45.120503652039325
1739209721.1392086;-38.13080360867914
1739209721.1392143;-45.120503652039325
1739209721.1392202;-45.120503652039325
1739209721.1392262;-32.816014438256545
1739209721.1392322;-35.57807855764607
1739209721.1392379;-38.13080360867914
1739209721.1392438;-35.57807855764607
1739209721.1392498;-35.57807855764607
1739209721.1392558;-35.57807855764607
1739209721.1392617;-38.13080360867914
1739209721.1392674;-35.57807855764607
1739209721.1392734;-38.13080360867914
1739209721.1392794;-45.120503652039325
1739209721.1392853;-38.13080360867914
1739209721.1392913;-45.120503652039325
1739209721.139297;-45.120503652039325
1739209721.139303;-35.57807855764607
1739209721.139309;-38.13080360867914
1739209721.139315;-38.13080360867914
1739209721.1393206;-38.13080360867914
1739209721.1393266;-38.13080360867914
1739209721.1393325;-38.13080360867914
1739209721.1393385;-45.120503652039325
1739209721.1393445;-38.13080360867914
1739209721.1393502;-33.981070128970906
1739209721.1393561;-45.120503652039325
1739209721.139362;-38.13080360867914
1739209721.139368;-33.981070128970906
1739209721.1393738;-45.120503652039325
1739209721.1393797;-45.120503652039325
1739209721.1393857;-45.120503652039325
1739209721.1393917;-38.13080360867914
1739209721.1393976;-38.13080360867914
1739209721.1394033;-32.816014438256545
1739209721.1394093;-38.13080360867914
1739209721.1394153;-35.57807855764607
1739209721.1394212;-32.816014438256545
1739209721.139427;-45.120503652039325
1739209721.139433;-38.13080360867914
1739209721.1394389;-38.13080360867914
1739209721.1394448;-38.13080360867914
1739209721.1394508;-45.120503652039325
1739209721.1394565;-38.13080360867914
1739209721.1394625;-35.57807855764607
1739209721.1394684;-38.13080360867914
1739209721.1394744;-45.120503652039325
1739209721.13948;-33.981070128970906
1739209721.139486;-32.816014438256545
1739209721.139492;-38.13080360867914
1739209721.139498;-45.120503652039325
1739209721.139504;-38.13080360867914
1739209721.1395097;-38.13080360867914
1739209721.1395156;-35.57807855764607
1739209721.1395216;-45.120503652039325
1739209721.1395276;-45.120503652039325
1739209721.1395335;-38.13080360867914
1739209721.1395392;-35.57807855764607
1739209721.1395452;-38.13080360867914
1739209721.1395512;-45.120503652039325
1739209721.1395571;-38.13080360867914
1739209721.1395628;-33.981070128970906
1739209721.1395688;-45.120503652039325
1739209721.1395748;-38.13080360867914
1739209721.1395807;-33.981070128970906
1739209721.1395867;-45.120503652039325
1739209721.1395924;-45.120503652039325
1739209721.1395984;-45.120503652039325
1739209721.1396043;-33.981070128970906
1739209721.1396103;-45.120503652039325
1739209721.139616;-45.120503652039325
1739209721.139622;-38.13080360867914
1739209721.139628;-38.13080360867914
1739209721.139634;-45.120503652039325
1739209721.1396399;-38.13080360867914
1739209721.1396456;-35.57807855764607
1739209721.1396515;-28.992665084841942
1739209721.1396575;-32.816014438256545
1739209721.1396635;-45.120503652039325
1739209721.1396694;-45.120503652039325
1739209721.1396751;-45.120503652039325
1739209721.139681;-45.120503652039325
1739209721.139687;-45.120503652039325
1739209721.139693;-33.981070128970906
1739209721.1396987;-29.438486411369347
1739209721.1397047;-45.120503652039325
1739209721.1397107;-38.13080360867914
1739209721.1397166;-38.13080360867914
1739209721.1397226;-38.13080360867914
1739209721.1397283;-45.120503652039325
1739209721.1397343;-38.13080360867914
1739209721.1397402;-38.13080360867914
1739209721.1397462;-33.981070128970906
1739209721.139752;-45.120503652039325
1739209721.1397579;-45.120503652039325
1739209721.1397638;-38.13080360867914
1739209721.1397698;-45.120503652039325
1739209721.1397758;-45.120503652039325
1739209721.1397815;-45.120503652039325
1739209721.1397874;-38.13080360867914
1739209721.1397934;-35.57807855764607
1739209721.1397994;-45.120503652039325
1739209721.139805;-45.120503652039325
1739209721.139811;-38.13080360867914
1739209721.139817;-35.57807855764607
1739209721.139823;-45.120503652039325
1739209721.139829;-45.120503652039325
1739209721.1398346;-38.13080360867914
1739209721.1398406;-31.14110356531892
1739209721.1398466;-45.120503652039325
1739209721.1398525;-45.120503652039325
1739209721.1398582;-38.13080360867914
1739209721.1398642;-38.13080360867914
1739209721.1398702;-38.13080360867914
1739209721.1398761;-45.120503652039325
1739209721.139882;-45.120503652039325
1739209721.1398878;-28.992665084841942
1739209721.1398938;-38.13080360867914
1739209721.1398997;-45.120503652039325
1739209721.1399057;-35.57807855764607
1739209721.1399117;-45.120503652039325
1739209721.1399174;-45.120503652039325
1739209721.1399233;-38.13080360867914
1739209721.1399293;-38.13080360867914
1739209721.1399353;-38.13080360867914
1739209721.139941;-45.120503652039325
1739209721.139947;-38.13080360867914
1739209721.139953;-38.13080360867914
1739209721.1399589;-33.981070128970906
1739209721.1399648;-45.120503652039325
1739209721.1399705;-45.120503652039325
1739209721.1399765;-45.120503652039325
1739209721.1399825;-45.120503652039325
1739209721.1399884;-45.120503652039325
1739209721.1399941;-38.13080360867914
1739209721.14;-35.57807855764607
1739209721.140006;-38.13080360867914
1739209721.140012;-45.120503652039325
1739209721.140018;-38.13080360867914
1739209721.1400237;-38.13080360867914
1739209721.1400297;-35.57807855764607
1739209721.1400356;-45.120503652039325
1739209721.1400416;-38.13080360867914
1739209721.1400476;-38.13080360867914
1739209721.1400533;-38.13080360867914
1739209721.1400592;-38.13080360867914
1739209721.1400652;-45.120503652039325
1739209721.1400712;-38.13080360867914
1739209721.1400769;-38.13080360867914
1739209721.1400828;-45.120503652039325
1739209721.1400888;-38.13080360867914
1739209721.1400948;-35.57807855764607
1739209721.1401007;-38.13080360867914
1739209721.1401064;-38.13080360867914
1739209721.1401124;-33.981070128970906
1739209721.1401184;-45.120503652039325
1739209721.1401243;-33.981070128970906
1739209721.14013;-38.13080360867914
1739209721.140136;-38.13080360867914
1739209721.140142;-35.57807855764607
1739209721.140148;-38.13080360867914
1739209721.140154;-38.13080360867914
1739209721.1401596;-45.120503652039325
1739209721.1401656;-45.120503652039325
1739209721.1401715;-45.120503652039325
1739209721.1401775;-45.120503652039325
1739209721.1401832;-45.120503652039325
1739209721.1401892;-45.120503652039325
1739209721.1401951;-38.13080360867914
1739209721.140201;-38.13080360867914
1739209721.140207;-45.120503652039325
1739209721.1402128;-45.120503652039325
1739209721.1402187;-33.981070128970906
1739209721.1402247;-32.816014438256545
1739209721.1402307;-38.13080360867914
1739209721.1402364;-45.120503652039325
1739209721.1402423;-45.120503652039325
1739209721.1402483;-38.13080360867914
1739209721.1402543;-38.13080360867914
1739209721.1402602;-45.120503652039325
1739209721.140266;-38.13080360867914
1739209721.140272;-45.120503652039325
1739209721.1402779;-45.120503652039325
1739209721.1402838;-38.13080360867914
1739209721.1402898;-38.13080360867914
1739209721.1402955;-38.13080360867914
1739209721.1403015;-45.120503652039325
1739209721.1403074;-38.13080360867914
1739209721.1403134;-45.120503652039325
1739209721.140319;-38.13080360867914
1739209721.140325;-35.57807855764607
1739209721.140331;-38.13080360867914
1739209721.140337;-45.120503652039325
1739209721.140343;-38.13080360867914
1739209721.1403487;-38.13080360867914
1739209721.1403546;-35.57807855764607
1739209721.1403606;-38.13080360867914
1739209721.1403666;-45.120503652039325
1739209721.1403723;-45.120503652039325
1739209721.1403782;-35.57807855764607
1739209721.1403842;-38.13080360867914
1739209721.1403902;-45.120503652039325
1739209721.140396;-45.120503652039325
1739209721.1404018;-38.13080360867914
1739209721.1404078;-38.13080360867914
1739209721.1404138;-45.120503652039325
1739209721.1404197;-45.120503652039325
1739209721.1404257;-33.981070128970906
1739209721.1404314;-45.120503652039325
1739209721.1404374;-35.57807855764607
1739209721.1404433;-38.13080360867914
1739209721.1404493;-38.13080360867914
1739209721.140455;-45.120503652039325
1739209721.140461;-38.13080360867914
1739209721.140467;-35.57807855764607
1739209721.140473;-38.13080360867914
1739209721.1404788;-38.13080360867914
1739209721.1404846;-45.120503652039325
1739209721.1404905;-38.13080360867914
1739209721.1404965;-35.57807855764607
1739209721.1405025;-38.13080360867914
1739209721.1405082;-38.13080360867914
1739209721.1405141;-35.57807855764607
1739209721.14052;-38.13080360867914
1739209721.140526;-38.13080360867914
1739209721.140532;-45.120503652039325
1739209721.1405377;-38.13080360867914
1739209721.1405437;-32.816014438256545
1739209721.1405497;-45.120503652039325
1739209721.1405556;-33.981070128970906
1739209721.1405613;-28.992665084841942
1739209721.1405673;-38.13080360867914
1739209721.1405733;-38.13080360867914
1739209721.1405792;-45.120503652039325
1739209721.1405852;-38.13080360867914
1739209721.140591;-45.120503652039325
1739209721.1405969;-45.120503652039325
1739209721.1406028;-45.120503652039325
1739209721.1406088;-38.13080360867914
1739209721.1406145;-45.120503652039325
1739209721.1406205;-45.120503652039325
1739209721.1406264;-45.120503652039325
1739209721.1406324;-38.13080360867914
1739209721.1406384;-35.57807855764607
1739209721.140644;-45.120503652039325
1739209721.14065;-38.13080360867914
1739209721.140656;-38.13080360867914
1739209721.140662;-38.13080360867914
1739209721.140668;-38.13080360867914
1739209721.1406736;-38.13080360867914
1739209721.1406796;-38.13080360867914
1739209721.1406856;-35.57807855764607
1739209721.1406915;-38.13080360867914
1739209721.1406972;-33.981070128970906
1739209721.1407032;-33.981070128970906
1739209721.1407092;-35.57807855764607
1739209721.1407151;-38.13080360867914
1739209721.140721;-38.13080360867914
1739209721.1407268;-38.13080360867914
1739209721.1407328;-32.816014438256545
1739209721.1407387;-33.981070128970906
1739209721.1407447;-45.120503652039325
1739209721.1407504;-33.981070128970906
1739209721.1407564;-45.120503652039325
1739209721.1407623;-45.120503652039325
1739209721.1407683;-45.120503652039325
1739209721.1407743;-38.13080360867914
1739209721.14078;-35.57807855764607
1739209721.140786;-45.120503652039325
1739209721.140792;-38.13080360867914
1739209721.1407979;-29.438486411369347
1739209721.1408038;-38.13080360867914
1739209721.1408095;-38.13080360867914
1739209721.1408155;-45.120503652039325
1739209721.1408215;-45.120503652039325
1739209721.1408274;-45.120503652039325
1739209721.1408331;-45.120503652039325
1739209721.140839;-45.120503652039325
1739209721.140845;-33.981070128970906
1739209721.140851;-45.120503652039325
1739209721.140857;-38.13080360867914
1739209721.1408627;-45.120503652039325
1739209721.1408687;-45.120503652039325
1739209721.1408746;-38.13080360867914
1739209721.1408806;-38.13080360867914
1739209721.1408863;-45.120503652039325
