CAN Message; 0x1b8:0300db52c752e74e
1739209651.088917;-45.120503652039325
1739209651.0889204;-38.13080360867914
1739209651.0889237;-38.13080360867914
1739209651.088927;-45.120503652039325
1739209651.0889304;-33.981070128970906
1739209651.0889337;-38.13080360867914
1739209651.0889373;-45.120503652039325
1739209651.0889406;-38.13080360867914
1739209651.088944;-32.816014438256545
1739209651.0889473;-38.13080360867914
1739209651.0889506;-45.120503652039325
1739209651.088954;-45.120503652039325
1739209651.0889573;-38.13080360867914
1739209651.0889606;-38.13080360867914
1739209651.088964;-45.120503652039325
1739209651.0889673;-45.120503652039325
1739209651.088971;-45.120503652039325
1739209651.0889742;-38.13080360867914
1739209651.0889776;-38.13080360867914
1739209651.088981;-45.120503652039325
1739209651.0889843;-38.13080360867914
1739209651.0889876;-31.141103565318915
1739209651.088991;-45.120503652039325
1739209651.0889943;-45.120503652039325
1739209651.0889976;-35.57807855764607
1739209651.089001;-35.57807855764607
1739209651.0890045;-38.13080360867914
1739209651.0890079;-45.120503652039325
1739209651.0890112;-38.13080360867914
1739209651.0890145;-38.13080360867914
1739209651.0890179;-38.13080360867914
1739209651.0890212;-45.120503652039325
1739209651.0890245;-38.13080360867914
1739209651.089028;-35.57807855764607
1739209651.0890312;-45.120503652039325
1739209651.0890346;-38.13080360867914
1739209651.0890381;-45.120503652039325
1739209651.0890415;-45.120503652039325
1739209651.0890448;-45.120503652039325
1739209651.0890481;-38.13080360867914
1739209651.0890515;-38.13080360867914
1739209651.0890548;-32.816014438256545
1739209651.0890582;-33.981070128970906
1739209651.0890615;-45.120503652039325
1739209651.0890648;-35.57807855764607
1739209651.0890682;-38.13080360867914
1739209651.0890718;-38.13080360867914
1739209651.089075;-38.13080360867914
1739209651.0890784;-38.13080360867914
1739209651.0890818;-38.13080360867914
1739209651.089085;-45.120503652039325
1739209651.0890884;-45.120503652039325
1739209651.0890918;-45.120503652039325
1739209651.089095;-45.120503652039325
1739209651.0890985;-33.981070128970906
1739209651.0891018;-38.13080360867914
1739209651.0891054;-38.13080360867914
1739209651.0891087;-38.13080360867914
1739209651.089112;-38.13080360867914
1739209651.0891154;-45.120503652039325
1739209651.0891187;-38.13080360867914
1739209651.089122;-27.267205301931607
1739209651.0891254;-45.120503652039325
1739209651.0891287;-45.120503652039325
1739209651.089132;-45.120503652039325
1739209651.0891354;-33.981070128970906
1739209651.0891387;-38.13080360867914
1739209651.0891423;-38.13080360867914
1739209651.0891457;-45.120503652039325
1739209651.089149;-38.13080360867914
1739209651.0891523;-38.13080360867914
1739209651.0891557;-38.13080360867914
1739209651.089159;-45.120503652039325
1739209651.0891623;-45.120503652039325
1739209651.0891657;-38.13080360867914
1739209651.089169;-45.120503652039325
1739209651.0891724;-45.120503652039325
1739209651.089176;-27.267205301931607
1739209651.0891793;-45.120503652039325
1739209651.0891826;-45.120503652039325
1739209651.089186;-45.120503652039325
1739209651.0891893;-38.13080360867914
1739209651.0891926;-45.120503652039325
1739209651.089196;-45.120503652039325
1739209651.0891993;-38.13080360867914
1739209651.0892026;-33.981070128970956
1739209651.089206;-45.120503652039325
1739209651.0892096;-45.120503652039325
1739209651.089213;-45.120503652039325
1739209651.0892162;-45.120503652039325
1739209651.0892196;-38.13080360867914
1739209651.089223;-38.13080360867914
1739209651.0892262;-38.13080360867914
1739209651.0892296;-26.991370085610722
1739209651.089233;-32.816014438256545
1739209651.0892363;-45.120503652039325
1739209651.0892396;-45.120503652039325
1739209651.0892432;-38.13080360867914
1739209651.0892465;-38.13080360867914
1739209651.0892498;-45.120503652039325
1739209651.0892532;-38.13080360867914
1739209651.0892565;-45.120503652039325
1739209651.0892599;-45.120503652039325
1739209651.0892632;-38.13080360867914
1739209651.0892665;-38.13080360867914
1739209651.0892699;-45.120503652039325
1739209651.0892732;-38.13080360867914
1739209651.0892768;-35.57807855764607
1739209651.0892801;-45.120503652039325
1739209651.0892835;-29.438486411369333
1739209651.0892868;-32.816014438256545
1739209651.0892901;-45.120503652039325
1739209651.0892935;-35.57807855764607
1739209651.0892968;-35.57807855764607
1739209651.0893002;-38.13080360867914
1739209651.0893035;-45.120503652039325
1739209651.0893068;-45.120503652039325
1739209651.0893104;-45.120503652039325
1739209651.0893137;-45.120503652039325
1739209651.089317;-38.13080360867914
1739209651.0893204;-38.13080360867914
1739209651.0893238;-38.13080360867914
1739209651.089327;-35.57807855764607
1739209651.0893304;-38.13080360867914
1739209651.0893338;-45.120503652039325
1739209651.089337;-45.120503652039325
1739209651.0893404;-45.120503652039325
1739209651.089344;-38.13080360867914
1739209651.0893474;-35.57807855764607
1739209651.0893507;-45.120503652039325
1739209651.089354;-45.120503652039325
1739209651.0893574;-45.120503652039325
1739209651.0893607;-45.120503652039325
1739209651.089364;-35.57807855764607
1739209651.0893674;-35.57807855764607
1739209651.0893707;-45.120503652039325
1739209651.089374;-45.120503652039325
1739209651.0893776;-38.13080360867914
1739209651.089381;-35.57807855764607
1739209651.0893843;-45.120503652039325
1739209651.0893877;-45.120503652039325
1739209651.089391;-45.120503652039325
1739209651.0893943;-45.120503652039325
1739209651.0893977;-38.13080360867914
1739209651.089401;-38.13080360867914
1739209651.0894043;-38.13080360867914
1739209651.0894077;-33.981070128970906
1739209651.0894113;-45.120503652039325
1739209651.0894146;-45.120503652039325
1739209651.089418;-32.816014438256545
1739209651.0894213;-32.816014438256545
1739209651.0894246;-45.120503652039325
1739209651.089428;-45.120503652039325
1739209651.0894313;-35.57807855764607
1739209651.0894346;-35.57807855764607
1739209651.089438;-45.120503652039325
1739209651.0894413;-38.13080360867914
1739209651.0894449;-38.13080360867914
1739209651.0894482;-38.13080360867914
1739209651.0894516;-45.120503652039325
1739209651.089455;-45.120503652039325
1739209651.0894582;-38.13080360867914
1739209651.0894616;-32.816014438256545
1739209651.089465;-38.13080360867914
1739209651.0894682;-38.13080360867914
1739209651.0894716;-33.981070128970906
1739209651.089475;-38.13080360867914
1739209651.0894785;-38.13080360867914
1739209651.0894818;-38.13080360867914
1739209651.0894852;-38.13080360867914
1739209651.0894885;-38.13080360867914
1739209651.0894918;-38.13080360867914
1739209651.0894952;-38.13080360867914
1739209651.0894985;-38.13080360867914
1739209651.0895019;-32.816014438256545
1739209651.0895052;-38.13080360867914
1739209651.0895085;-45.120503652039325
1739209651.089512;-38.13080360867914
1739209651.0895154;-32.816014438256545
1739209651.0895188;-45.120503652039325
1739209651.0895221;-45.120503652039325
1739209651.0895255;-45.120503652039325
1739209651.0895288;-45.120503652039325
1739209651.0895321;-33.981070128970906
1739209651.0895355;-38.13080360867914
1739209651.0895388;-45.120503652039325
1739209651.0895422;-45.120503652039325
1739209651.0895457;-38.13080360867914
1739209651.089549;-38.13080360867914
1739209651.0895524;-33.981070128970906
1739209651.0895557;-33.981070128970906
1739209651.089559;-45.120503652039325
1739209651.0895624;-45.120503652039325
1739209651.0895658;-35.57807855764607
1739209651.089569;-35.57807855764607
1739209651.0895724;-45.120503652039325
1739209651.0895758;-45.120503652039325
1739209651.0895793;-38.13080360867914
1739209651.0895827;-38.13080360867914
1739209651.089586;-45.120503652039325
1739209651.0895894;-45.120503652039325
1739209651.0895927;-38.13080360867914
1739209651.089596;-33.981070128970906
1739209651.0895994;-45.120503652039325
1739209651.0896027;-45.120503652039325
1739209651.089606;-33.981070128970906
1739209651.0896094;-38.13080360867914
1739209651.089613;-38.13080360867914
1739209651.0896163;-38.13080360867914
1739209651.0896196;-45.120503652039325
1739209651.089623;-45.120503652039325
1739209651.0896263;-45.120503652039325
1739209651.0896297;-45.120503652039325
1739209651.089633;-45.120503652039325
1739209651.0896363;-38.13080360867914
1739209651.0896397;-38.13080360867914
1739209651.089643;-35.57807855764607
1739209651.0896466;-38.13080360867914
1739209651.08965;-38.13080360867914
1739209651.0896533;-35.57807855764607
1739209651.0896566;-38.13080360867914
1739209651.08966;-38.13080360867914
1739209651.0896633;-45.120503652039325
1739209651.0896666;-38.13080360867914
1739209651.08967;-45.120503652039325
1739209651.0896733;-45.120503652039325
1739209651.0896766;-38.13080360867914
1739209651.0896802;-45.120503652039325
1739209651.0896835;-33.981070128970906
1739209651.0896869;-45.120503652039325
1739209651.0896902;-45.120503652039325
1739209651.0896935;-30.49652367304973
1739209651.089697;-45.120503652039325
1739209651.0897002;-45.120503652039325
1739209651.0897036;-38.13080360867914
1739209651.089707;-30.49652367304973
1739209651.0897102;-38.13080360867914
1739209651.0897138;-45.120503652039325
1739209651.0897171;-45.120503652039325
1739209651.0897205;-45.120503652039325
1739209651.0897238;-38.13080360867914
1739209651.0897272;-38.13080360867914
1739209651.0897305;-45.120503652039325
1739209651.0897338;-45.120503652039325
1739209651.0897372;-45.120503652039325
1739209651.0897405;-45.120503652039325
1739209651.0897439;-45.120503652039325
1739209651.0897474;-31.141103565318915
1739209651.0897508;-38.13080360867914
1739209651.089754;-45.120503652039325
1739209651.0897574;-45.120503652039325
1739209651.0897608;-35.57807855764607
1739209651.089764;-38.13080360867914
1739209651.0897675;-45.120503652039325
1739209651.0897708;-32.816014438256545
1739209651.0897741;-45.120503652039325
1739209651.0897775;-45.120503652039325
1739209651.089781;-38.13080360867914
1739209651.0897844;-38.13080360867914
1739209651.0897877;-45.120503652039325
1739209651.089791;-38.13080360867914
1739209651.0897944;-38.13080360867914
1739209651.0897977;-45.120503652039325
1739209651.089801;-38.13080360867914
1739209651.0898044;-45.120503652039325
1739209651.0898077;-45.120503652039325
1739209651.089811;-38.13080360867914
1739209651.0898147;-35.57807855764607
1739209651.089818;-38.13080360867914
1739209651.0898213;-32.816014438256545
1739209651.0898247;-45.120503652039325
1739209651.089828;-45.120503652039325
1739209651.0898314;-45.120503652039325
1739209651.0898347;-33.981070128970906
1739209651.089838;-38.13080360867914
1739209651.0898414;-38.13080360867914
1739209651.0898447;-45.120503652039325
1739209651.0898483;-38.13080360867914
1739209651.0898516;-38.13080360867914
1739209651.089855;-38.13080360867914
1739209651.0898583;-45.120503652039325
1739209651.0898616;-33.981070128970906
1739209651.089865;-38.13080360867914
1739209651.0898683;-38.13080360867914
1739209651.0898716;-38.13080360867914
1739209651.089875;-32.816014438256545
1739209651.0898783;-38.13080360867914
1739209651.089882;-29.438486411369333
1739209651.0898852;-33.981070128970906
1739209651.0898886;-38.13080360867914
1739209651.089892;-33.981070128970906
1739209651.0898952;-45.120503652039325
1739209651.0898986;-38.13080360867914
1739209651.089902;-38.13080360867914
1739209651.0899053;-30.49652367304973
1739209651.0899086;-45.120503652039325
1739209651.089912;-45.120503652039325
1739209651.0899155;-38.13080360867914
1739209651.0899189;-38.13080360867914
1739209651.0899222;-38.13080360867914
1739209651.0899255;-45.120503652039325
1739209651.0899289;-38.13080360867914
1739209651.0899322;-45.120503652039325
1739209651.0899355;-29.438486411369333
1739209651.0899389;-31.141103565318893
1739209651.0899422;-45.120503652039325
1739209651.0899456;-38.13080360867914
1739209651.0899491;-38.13080360867914
1739209651.0899525;-38.13080360867914
1739209651.0899558;-38.13080360867914
1739209651.0899591;-32.816014438256545
1739209651.0899625;-45.120503652039325
1739209651.0899658;-38.13080360867914
1739209651.0899692;-35.57807855764607
1739209651.0899725;-35.57807855764607
1739209651.0899758;-45.120503652039325
1739209651.0899792;-45.120503652039325
1739209651.0899825;-38.13080360867914
1739209651.089986;-45.120503652039325
1739209651.0899894;-31.141103565318893
1739209651.0899928;-31.141103565318893
1739209651.089996;-38.13080360867914
1739209651.0899994;-45.120503652039325
1739209651.0900028;-35.57807855764607
1739209651.090006;-35.57807855764607
1739209651.0900095;-38.13080360867914
1739209651.0900128;-35.57807855764607
1739209651.0900161;-45.120503652039325
1739209651.0900197;-45.120503652039325
1739209651.090023;-45.120503652039325
1739209651.0900264;-45.120503652039325
1739209651.0900297;-45.120503652039325
1739209651.090033;-45.120503652039325
1739209651.0900364;-45.120503652039325
1739209651.0900397;-45.120503652039325
1739209651.090043;-33.981070128970906
1739209651.0900464;-45.120503652039325
1739209651.0900497;-45.120503652039325
1739209651.0900533;-45.120503652039325
1739209651.0900567;-45.120503652039325
1739209651.09006;-45.120503652039325
1739209651.0900633;-38.13080360867914
1739209651.0900667;-38.13080360867914
1739209651.09007;-38.13080360867914
1739209651.0900733;-30.49652367304973
1739209651.0900767;-45.120503652039325
1739209651.09008;-45.120503652039325
1739209651.0900834;-35.57807855764607
1739209651.090087;-35.57807855764607
1739209651.0900903;-45.120503652039325
1739209651.0900936;-38.13080360867914
1739209651.090097;-45.120503652039325
1739209651.0901003;-38.13080360867914
1739209651.0901036;-45.120503652039325
1739209651.090107;-33.981070128970906
1739209651.0901103;-38.13080360867914
1739209651.0901136;-45.120503652039325
1739209651.090117;-38.13080360867914
1739209651.0901206;-45.120503652039325
1739209651.090124;-35.57807855764607
1739209651.0901272;-27.267205301931607
1739209651.0901306;-45.120503652039325
1739209651.090134;-45.120503652039325
1739209651.0901372;-35.57807855764607
1739209651.0901406;-33.981070128970906
1739209651.090144;-45.120503652039325
1739209651.0901473;-45.120503652039325
1739209651.0901506;-38.13080360867914
1739209651.0901542;-38.13080360867914
1739209651.0901575;-45.120503652039325
1739209651.0901608;-45.120503652039325
1739209651.0901642;-33.981070128970906
1739209651.0901675;-45.120503652039325
1739209651.0901709;-45.120503652039325
1739209651.0901742;-45.120503652039325
1739209651.0901775;-38.13080360867914
1739209651.0901809;-27.267205301931607
1739209651.0901842;-45.120503652039325
1739209651.0901878;-45.120503652039325
1739209651.0901911;-45.120503652039325
1739209651.0901945;-38.13080360867914
1739209651.0901978;-45.120503652039325
1739209651.0902011;-45.120503652039325
1739209651.0902045;-32.816014438256545
1739209651.0902078;-33.981070128970906
1739209651.0902112;-38.13080360867914
1739209651.0902145;-45.120503652039325
1739209651.0902178;-33.981070128970906
1739209651.0902214;-38.13080360867914
1739209651.0902247;-38.13080360867914
1739209651.090228;-45.120503652039325
1739209651.0902314;-45.120503652039325
1739209651.0902348;-31.141103565318915
1739209651.090238;-38.13080360867914
1739209651.0902414;-38.13080360867914
1739209651.0902448;-45.120503652039325
1739209651.090248;-31.141103565318915
1739209651.0902514;-35.57807855764607
1739209651.090255;-35.57807855764607
1739209651.0902584;-35.57807855764607
1739209651.0902617;-38.13080360867914
1739209651.090265;-45.120503652039325
1739209651.0902684;-38.13080360867914
1739209651.0902717;-38.13080360867914
1739209651.090275;-38.13080360867914
1739209651.0902784;-38.13080360867914
1739209651.0902817;-38.13080360867914
1739209651.090285;-38.13080360867914
1739209651.0902886;-38.13080360867914
1739209651.090292;-38.13080360867914
1739209651.0902953;-35.57807855764607
1739209651.0902987;-35.57807855764607
1739209651.090302;-38.13080360867914
1739209651.0903053;-38.13080360867914
1739209651.0903087;-45.120503652039325
1739209651.090312;-35.57807855764607
1739209651.0903153;-38.13080360867914
1739209651.0903187;-38.13080360867914
1739209651.0903223;-45.120503652039325
1739209651.0903256;-38.13080360867914
1739209651.090329;-35.57807855764607
1739209651.0903323;-38.13080360867914
1739209651.0903356;-45.120503652039325
1739209651.090339;-45.120503652039325
1739209651.0903423;-38.13080360867914
1739209651.0903456;-38.13080360867914
1739209651.090349;-45.120503652039325
1739209651.0903523;-35.57807855764607
1739209651.0903559;-38.13080360867914
1739209651.0903592;-45.120503652039325
1739209651.0903625;-45.120503652039325
1739209651.090366;-38.13080360867914
1739209651.0903692;-38.13080360867914
1739209651.0903726;-38.13080360867914
1739209651.090376;-45.120503652039325
1739209651.0903792;-45.120503652039325
1739209651.0903826;-45.120503652039325
1739209651.090386;-35.57807855764607
1739209651.0903895;-38.13080360867914
1739209651.0903928;-45.120503652039325
1739209651.0903962;-38.13080360867914
1739209651.0903995;-38.13080360867914
1739209651.0904028;-45.120503652039325
1739209651.0904062;-38.13080360867914
1739209651.0904095;-38.13080360867914
1739209651.0904129;-45.120503652039325
1739209651.0904162;-45.120503652039325
1739209651.0904195;-33.981070128970906
1739209651.090423;-38.13080360867914
1739209651.0904264;-38.13080360867914
1739209651.0904298;-35.57807855764607
1739209651.0904331;-38.13080360867914
1739209651.0904365;-45.120503652039325
1739209651.0904398;-32.816014438256545
1739209651.0904431;-38.13080360867914
1739209651.0904465;-45.120503652039325
1739209651.0904498;-45.120503652039325
1739209651.0904531;-45.120503652039325
1739209651.0904567;-33.981070128970906
1739209651.09046;-33.981070128970906
1739209651.0904634;-38.13080360867914
1739209651.0904667;-45.120503652039325
1739209651.09047;-45.120503652039325
1739209651.0904734;-45.120503652039325
1739209651.0904768;-45.120503652039325
1739209651.09048;-45.120503652039325
1739209651.0904834;-45.120503652039325
1739209651.0904868;-38.13080360867914
1739209651.0904903;-38.13080360867914
1739209651.0904937;-38.13080360867914
1739209651.090497;-45.120503652039325
1739209651.0905004;-45.120503652039325
1739209651.0905037;-45.120503652039325
1739209651.090507;-38.13080360867914
1739209651.0905104;-45.120503652039325
1739209651.0905137;-38.13080360867914
1739209651.090517;-38.13080360867914
1739209651.0905204;-45.120503652039325
1739209651.090524;-35.57807855764607
1739209651.0905273;-38.13080360867914
1739209651.0905306;-35.57807855764607
1739209651.090534;-45.120503652039325
1739209651.0905373;-45.120503652039325
1739209651.0905406;-45.120503652039325
1739209651.090544;-45.120503652039325
1739209651.0905473;-38.13080360867914
1739209651.0905507;-45.120503652039325
1739209651.090554;-32.816014438256545
1739209651.0905576;-45.120503652039325
1739209651.090561;-38.13080360867914
1739209651.0905643;-31.141103565318893
1739209651.0905676;-45.120503652039325
1739209651.090571;-45.120503652039325
1739209651.0905743;-38.13080360867914
1739209651.0905776;-35.57807855764607
1739209651.090581;-45.120503652039325
1739209651.0905843;-38.13080360867914
1739209651.0905876;-45.120503652039325
1739209651.0905912;-45.120503652039325
1739209651.0905945;-38.13080360867914
1739209651.0905979;-45.120503652039325
1739209651.0906012;-45.120503652039325
1739209651.0906045;-45.120503652039325
1739209651.090608;-35.57807855764607
1739209651.0906112;-38.13080360867914
1739209651.0906146;-38.13080360867914
1739209651.090618;-38.13080360867914
1739209651.0906212;-35.57807855764607
1739209651.0906248;-38.13080360867914
1739209651.0906281;-38.13080360867914
1739209651.0906315;-45.120503652039325
1739209651.0906348;-35.57807855764607
1739209651.0906382;-35.57807855764607
1739209651.0906415;-45.120503652039325
1739209651.0906448;-33.981070128970906
1739209651.0906482;-45.120503652039325
1739209651.0906515;-38.13080360867914
1739209651.0906549;-45.120503652039325
1739209651.0906584;-38.13080360867914
1739209651.0906618;-38.13080360867914
1739209651.090665;-45.120503652039325
1739209651.0906684;-45.120503652039325
1739209651.0906718;-45.120503652039325
1739209651.090675;-45.120503652039325
1739209651.0906785;-45.120503652039325
1739209651.0906818;-35.57807855764607
1739209651.0906851;-35.57807855764607
1739209651.0906885;-45.120503652039325
1739209651.090692;-45.120503652039325
1739209651.0906954;-45.120503652039325
1739209651.0906987;-33.981070128970906
1739209651.090702;-35.57807855764607
1739209651.0907054;-38.13080360867914
1739209651.0907087;-45.120503652039325
1739209651.090712;-45.120503652039325
1739209651.0907154;-45.120503652039325
1739209651.0907187;-45.120503652039325
1739209651.090722;-45.120503652039325
1739209651.0907257;-33.981070128970956
1739209651.090729;-45.120503652039325
1739209651.0907323;-45.120503652039325
1739209651.0907357;-35.57807855764607
1739209651.090739;-38.13080360867914
1739209651.0907423;-45.120503652039325
1739209651.0907457;-45.120503652039325
1739209651.090749;-38.13080360867914
1739209651.0907524;-27.267205301931607
1739209651.0907557;-38.13080360867914
1739209651.0907593;-38.13080360867914
1739209651.0907626;-45.120503652039325
1739209651.090766;-33.981070128970906
1739209651.0907693;-45.120503652039325
1739209651.0907726;-45.120503652039325
1739209651.090776;-38.13080360867914
1739209651.0907793;-38.13080360867914
1739209651.0907826;-45.120503652039325
1739209651.090786;-45.120503652039325
1739209651.0907893;-35.57807855764607
1739209651.090793;-38.13080360867914
1739209651.0907962;-45.120503652039325
1739209651.0907996;-45.120503652039325
1739209651.090803;-35.57807855764607
1739209651.0908062;-30.49652367304973
1739209651.0908096;-38.13080360867914
1739209651.090813;-38.13080360867914
1739209651.0908163;-32.816014438256545
1739209651.0908196;-33.981070128970906
1739209651.090823;-45.120503652039325
1739209651.0908265;-45.120503652039325
1739209651.0908298;-45.120503652039325
1739209651.0908332;-45.120503652039325
1739209651.0908365;-45.120503652039325
1739209651.0908399;-38.13080360867914
1739209651.0908432;-38.13080360867914
1739209651.0908465;-38.13080360867914
1739209651.09085;-38.13080360867914
1739209651.0908535;-38.13080360867914
1739209651.090857;-38.13080360867914
1739209651.0908604;-38.13080360867914
1739209651.0908637;-45.120503652039325
1739209651.0908673;-45.120503652039325
1739209651.0908706;-38.13080360867914
1739209651.090874;-45.120503652039325
1739209651.0908775;-45.120503652039325
1739209651.0908809;-45.120503652039325
1739209651.0908844;-33.981070128970906
1739209651.0908878;-31.141103565318915
1739209651.0908911;-33.981070128970906
1739209651.0908947;-38.13080360867914
1739209651.090898;-38.13080360867914
1739209651.0909016;-33.981070128970906
1739209651.090905;-45.120503652039325
1739209651.0909083;-45.120503652039325
1739209651.0909119;-38.13080360867914
1739209651.0909152;-31.141103565318915
1739209651.0909185;-33.981070128970906
1739209651.090922;-45.120503652039325
1739209651.0909255;-45.120503652039325
1739209651.090929;-38.13080360867914
1739209651.0909324;-45.120503652039325
1739209651.0909357;-45.120503652039325
1739209651.0909393;-33.981070128970906
1739209651.0909426;-38.13080360867914
1739209651.0909462;-32.816014438256545
1739209651.0909495;-45.120503652039325
1739209651.0909529;-38.13080360867914
1739209651.0909564;-33.981070128970906
1739209651.0909598;-38.13080360867914
1739209651.0909631;-38.13080360867914
1739209651.0909667;-38.13080360867914
1739209651.09097;-33.981070128970906
1739209651.0909736;-31.141103565318915
1739209651.090977;-33.981070128970906
1739209651.0909803;-45.120503652039325
1739209651.0909839;-45.120503652039325
1739209651.0909872;-45.120503652039325
1739209651.0909908;-45.120503652039325
1739209651.0909941;-45.120503652039325
1739209651.0909975;-38.13080360867914
1739209651.091001;-33.981070128970906
1739209651.0910044;-38.13080360867914
1739209651.0910077;-38.13080360867914
1739209651.0910113;-38.13080360867914
1739209651.0910146;-33.981070128970906
1739209651.0910182;-38.13080360867914
1739209651.0910215;-45.120503652039325
1739209651.0910249;-38.13080360867914
1739209651.0910285;-31.141103565318915
1739209651.0910318;-38.13080360867914
1739209651.0910351;-45.120503652039325
1739209651.0910387;-38.13080360867914
1739209651.091042;-33.981070128970906
1739209651.0910456;-45.120503652039325
1739209651.091049;-45.120503652039325
1739209651.0910523;-45.120503652039325
1739209651.0910559;-38.13080360867914
1739209651.0910592;-45.120503652039325
1739209651.0910628;-45.120503652039325
1739209651.0910661;-45.120503652039325
1739209651.0910695;-35.57807855764607
1739209651.091073;-35.57807855764607
1739209651.0910764;-45.120503652039325
1739209651.0910797;-38.13080360867914
1739209651.0910833;-30.49652367304973
1739209651.0910866;-35.57807855764607
1739209651.0910902;-45.120503652039325
1739209651.0910935;-38.13080360867914
1739209651.0910969;-38.13080360867914
1739209651.0911005;-38.13080360867914
1739209651.0911038;-45.120503652039325
1739209651.0911074;-45.120503652039325
1739209651.0911107;-45.120503652039325
1739209651.091114;-45.120503652039325
1739209651.0911176;-45.120503652039325
1739209651.091121;-45.120503652039325
1739209651.0911243;-45.120503652039325
1739209651.0911279;-38.13080360867914
1739209651.0911312;-38.13080360867914
1739209651.0911348;-38.13080360867914
1739209651.0911381;-38.13080360867914
1739209651.0911415;-38.13080360867914
1739209651.091145;-45.120503652039325
1739209651.0911484;-45.120503652039325
1739209651.091152;-45.120503652039325
1739209651.0911553;-45.120503652039325
1739209651.0911586;-45.120503652039325
1739209651.0911622;-45.120503652039325
1739209651.0911655;-45.120503652039325
1739209651.0911689;-45.120503652039325
1739209651.0911725;-38.13080360867914
1739209651.0911758;-33.981070128970906
1739209651.0911794;-33.981070128970906
1739209651.0911827;-45.120503652039325
1739209651.091186;-38.13080360867914
1739209651.0911896;-35.57807855764607
1739209651.091193;-45.120503652039325
1739209651.0911965;-45.120503652039325
1739209651.0911999;-35.57807855764607
1739209651.0912032;-35.57807855764607
1739209651.0912068;-45.120503652039325
1739209651.0912101;-45.120503652039325
1739209651.0912135;-38.13080360867914
1739209651.091217;-38.13080360867914
1739209651.0912204;-35.57807855764607
1739209651.091224;-38.13080360867914
1739209651.0912273;-45.120503652039325
1739209651.0912306;-38.13080360867914
1739209651.0912342;-35.57807855764607
1739209651.0912375;-38.13080360867914
1739209651.0912411;-38.13080360867914
1739209651.0912445;-38.13080360867914
1739209651.0912478;-45.120503652039325
1739209651.0912514;-45.120503652039325
1739209651.0912547;-38.13080360867914
1739209651.091258;-35.57807855764607
1739209651.0912616;-45.120503652039325
1739209651.091265;-38.13080360867914
1739209651.0912685;-45.120503652039325
1739209651.0912719;-38.13080360867914
1739209651.0912752;-38.13080360867914
1739209651.0912788;-38.13080360867914
1739209651.0912821;-45.120503652039325
1739209651.0912857;-38.13080360867914
1739209651.091289;-45.120503652039325
1739209651.0912924;-45.120503652039325
1739209651.091296;-38.13080360867914
1739209651.0912993;-45.120503652039325
1739209651.0913026;-45.120503652039325
1739209651.0913062;-45.120503652039325
1739209651.0913095;-35.57807855764607
1739209651.0913131;-35.57807855764607
1739209651.0913165;-38.13080360867914
1739209651.0913198;-38.13080360867914
1739209651.0913234;-32.816014438256545
1739209651.0913267;-38.13080360867914
1739209651.09133;-45.120503652039325
1739209651.0913336;-38.13080360867914
1739209651.091337;-38.13080360867914
1739209651.0913405;-38.13080360867914
1739209651.0913439;-45.120503652039325
1739209651.0913472;-38.13080360867914
1739209651.0913508;-38.13080360867914
1739209651.0913541;-33.981070128970906
1739209651.0913577;-38.13080360867914
1739209651.091361;-45.120503652039325
1739209651.0913644;-38.13080360867914
1739209651.091368;-33.981070128970906
1739209651.0913713;-38.13080360867914
1739209651.0913746;-35.57807855764607
1739209651.0913782;-38.13080360867914
1739209651.0913815;-33.981070128970906
1739209651.0913851;-45.120503652039325
1739209651.0913885;-45.120503652039325
1739209651.0913918;-35.57807855764607
1739209651.0913954;-38.13080360867914
1739209651.0913987;-45.120503652039325
1739209651.0914023;-45.120503652039325
1739209651.0914056;-35.57807855764607
1739209651.091409;-45.120503652039325
1739209651.0914125;-45.120503652039325
1739209651.091416;-38.13080360867914
1739209651.0914192;-38.13080360867914
1739209651.0914228;-45.120503652039325
1739209651.0914261;-45.120503652039325
1739209651.0914297;-35.57807855764607
1739209651.091433;-45.120503652039325
1739209651.0914364;-45.120503652039325
1739209651.09144;-38.13080360867914
1739209651.0914433;-38.13080360867914
1739209651.0914469;-38.13080360867914
1739209651.0914502;-45.120503652039325
1739209651.0914536;-45.120503652039325
1739209651.0914571;-45.120503652039325
1739209651.0914605;-38.13080360867914
1739209651.0914638;-38.13080360867914
1739209651.0914674;-38.13080360867914
1739209651.0914707;-33.981070128970906
1739209651.0914743;-33.981070128970906
1739209651.0914776;-45.120503652039325
1739209651.091481;-45.120503652039325
1739209651.0914845;-38.13080360867914
1739209651.091488;-38.13080360867914
1739209651.0914915;-45.120503652039325
1739209651.0914948;-38.13080360867914
1739209651.0914981;-38.13080360867914
1739209651.0915017;-38.13080360867914
1739209651.091505;-45.120503652039325
1739209651.0915084;-45.120503652039325
1739209651.091512;-45.120503652039325
1739209651.0915153;-38.13080360867914
1739209651.0915189;-35.57807855764607
1739209651.0915222;-45.120503652039325
1739209651.0915256;-38.13080360867914
1739209651.0915291;-33.981070128970906
1739209651.0915325;-38.13080360867914
1739209651.091536;-33.981070128970906
1739209651.0915394;-31.141103565318915
1739209651.0915427;-38.13080360867914
1739209651.0915463;-45.120503652039325
1739209651.0915496;-45.120503652039325
1739209651.091553;-45.120503652039325
1739209651.0915565;-38.13080360867914
1739209651.09156;-38.13080360867914
1739209651.0915635;-45.120503652039325
1739209651.0915668;-45.120503652039325
1739209651.0915701;-45.120503652039325
