CAN Message; 0x1b8:0300808d258708a7
1739209750.278916;-45.120503652039325
1739209750.2789245;-45.120503652039325
1739209750.278933;-33.981070128970906
1739209750.2789419;-45.120503652039325
1739209750.2789505;-45.120503652039325
1739209750.278959;-38.13080360867914
1739209750.2789676;-38.13080360867914
1739209750.2789762;-45.120503652039325
1739209750.278985;-45.120503652039325
1739209750.2789936;-33.981070128970906
1739209750.2790022;-31.141103565318915
1739209750.2790108;-33.981070128970906
1739209750.2790194;-45.120503652039325
1739209750.279028;-45.120503652039325
1739209750.2790368;-38.13080360867914
1739209750.2790453;-33.981070128970906
1739209750.279054;-38.13080360867914
1739209750.2790625;-38.13080360867914
1739209750.279071;-38.13080360867914
1739209750.27908;-35.57807855764607
1739209750.2790885;-38.13080360867914
1739209750.279097;-38.13080360867914
1739209750.2791057;-45.120503652039325
1739209750.2791142;-38.13080360867914
1739209750.2791228;-38.13080360867914
1739209750.2791317;-45.120503652039325
1739209750.2791402;-45.120503652039325
1739209750.2791488;-45.120503652039325
1739209750.2791574;-38.13080360867914
1739209750.279166;-45.120503652039325
1739209750.2791748;-45.120503652039325
1739209750.2791834;-38.13080360867914
1739209750.279192;-38.13080360867914
1739209750.2792006;-38.13080360867914
1739209750.2792091;-38.13080360867914
1739209750.2792177;-32.816014438256545
1739209750.2792265;-38.13080360867914
1739209750.2792351;-45.120503652039325
1739209750.2792437;-45.120503652039325
1739209750.2792523;-38.13080360867914
1739209750.2792609;-38.13080360867914
1739209750.2792697;-45.120503652039325
1739209750.2792783;-38.13080360867914
1739209750.2792869;-45.120503652039325
1739209750.2792954;-38.13080360867914
1739209750.279304;-38.13080360867914
1739209750.2793128;-45.120503652039325
1739209750.2793214;-38.13080360867914
1739209750.27933;-45.120503652039325
1739209750.2793386;-38.13080360867914
1739209750.2793472;-38.13080360867914
1739209750.2793558;-45.120503652039325
1739209750.2793646;-38.13080360867914
1739209750.2793732;-45.120503652039325
1739209750.2793818;-45.120503652039325
1739209750.2793903;-45.120503652039325
1739209750.279399;-45.120503652039325
1739209750.2794077;-32.816014438256545
1739209750.2794163;-32.816014438256545
1739209750.279425;-38.13080360867914
1739209750.2794335;-45.120503652039325
1739209750.279442;-45.120503652039325
1739209750.2794507;-35.57807855764607
1739209750.2794595;-38.13080360867914
1739209750.279468;-45.120503652039325
1739209750.2794766;-33.981070128970906
1739209750.2794852;-32.816014438256545
1739209750.2794938;-38.13080360867914
1739209750.2795026;-45.120503652039325
1739209750.2795112;-38.13080360867914
1739209750.2795198;-45.120503652039325
1739209750.2795284;-38.13080360867914
1739209750.279537;-45.120503652039325
1739209750.2795455;-33.981070128970906
1739209750.2795544;-38.13080360867914
1739209750.279563;-31.141103565318893
1739209750.2795715;-30.49652367304973
1739209750.27958;-38.13080360867914
1739209750.2795887;-35.57807855764607
1739209750.2795975;-38.13080360867914
1739209750.279606;-33.981070128970906
1739209750.2796147;-45.120503652039325
1739209750.2796233;-38.13080360867914
1739209750.2796319;-45.120503652039325
1739209750.2796404;-45.120503652039325
1739209750.2796493;-38.13080360867914
1739209750.2796578;-45.120503652039325
1739209750.2796664;-45.120503652039325
1739209750.279675;-33.981070128970906
1739209750.2796836;-38.13080360867914
1739209750.2796924;-45.120503652039325
1739209750.279701;-45.120503652039325
1739209750.2797096;-45.120503652039325
1739209750.2797182;-45.120503652039325
1739209750.2797267;-38.13080360867914
1739209750.2797356;-45.120503652039325
1739209750.2797441;-45.120503652039325
1739209750.2797527;-38.13080360867914
1739209750.2797613;-45.120503652039325
1739209750.27977;-38.13080360867914
1739209750.2797785;-31.141103565318893
1739209750.2797873;-45.120503652039325
1739209750.279796;-38.13080360867914
1739209750.2798045;-38.13080360867914
1739209750.279813;-38.13080360867914
1739209750.2798216;-45.120503652039325
1739209750.2798305;-45.120503652039325
1739209750.279839;-45.120503652039325
1739209750.2798476;-45.120503652039325
1739209750.2798562;-45.120503652039325
1739209750.2798648;-45.120503652039325
1739209750.2798734;-38.13080360867914
1739209750.2798822;-45.120503652039325
1739209750.2798908;-38.13080360867914
1739209750.2798994;-45.120503652039325
1739209750.279908;-35.57807855764607
1739209750.2799165;-26.991370085610736
1739209750.2799253;-38.13080360867914
1739209750.279934;-45.120503652039325
1739209750.2799425;-38.13080360867914
1739209750.279951;-38.13080360867914
1739209750.2799597;-45.120503652039325
1739209750.2799683;-45.120503652039325
1739209750.279977;-35.57807855764607
1739209750.2799857;-45.120503652039325
1739209750.2799942;-45.120503652039325
1739209750.2800028;-45.120503652039325
1739209750.2800114;-45.120503652039325
1739209750.2800202;-35.57807855764607
1739209750.2800288;-38.13080360867914
1739209750.2800374;-45.120503652039325
1739209750.280046;-33.981070128970906
1739209750.2800546;-35.57807855764607
1739209750.2800632;-45.120503652039325
1739209750.280072;-45.120503652039325
1739209750.2800806;-38.13080360867914
1739209750.2800891;-38.13080360867914
1739209750.2800977;-38.13080360867914
1739209750.2801063;-45.120503652039325
1739209750.2801151;-45.120503652039325
1739209750.2801237;-32.816014438256545
1739209750.2801323;-38.13080360867914
1739209750.2801409;-38.13080360867914
1739209750.2801495;-35.57807855764607
1739209750.2801583;-32.816014438256545
1739209750.2801669;-35.57807855764607
1739209750.2801754;-45.120503652039325
1739209750.280184;-35.57807855764607
1739209750.2801926;-38.13080360867914
1739209750.2802012;-45.120503652039325
1739209750.28021;-45.120503652039325
1739209750.2802186;-45.120503652039325
1739209750.2802272;-45.120503652039325
1739209750.2802358;-38.13080360867914
1739209750.2802444;-45.120503652039325
1739209750.2802532;-45.120503652039325
1739209750.2802618;-38.13080360867914
1739209750.2802703;-35.57807855764607
1739209750.280279;-45.120503652039325
1739209750.2802875;-45.120503652039325
1739209750.280296;-45.120503652039325
1739209750.280305;-33.981070128970906
1739209750.2803135;-45.120503652039325
1739209750.280322;-38.13080360867914
1739209750.2803307;-38.13080360867914
1739209750.2803392;-38.13080360867914
1739209750.280348;-38.13080360867914
1739209750.2803566;-38.13080360867914
1739209750.2803652;-45.120503652039325
1739209750.2803738;-38.13080360867914
1739209750.2803824;-45.120503652039325
1739209750.280391;-45.120503652039325
1739209750.2803998;-45.120503652039325
1739209750.2804084;-38.13080360867914
1739209750.280417;-35.57807855764607
1739209750.2804255;-38.13080360867914
1739209750.2804341;-45.120503652039325
1739209750.280443;-38.13080360867914
1739209750.2804515;-35.57807855764607
1739209750.2804601;-45.120503652039325
1739209750.2804687;-38.13080360867914
1739209750.2804773;-28.992665084841942
1739209750.2804859;-38.13080360867914
1739209750.2804947;-45.120503652039325
1739209750.2805033;-38.13080360867914
1739209750.2805119;-33.981070128970906
1739209750.2805204;-35.57807855764607
1739209750.280529;-38.13080360867914
1739209750.2805378;-45.120503652039325
1739209750.2805464;-38.13080360867914
1739209750.280555;-45.120503652039325
1739209750.2805636;-38.13080360867914
1739209750.2805722;-45.120503652039325
1739209750.280581;-45.120503652039325
1739209750.2805896;-35.57807855764607
1739209750.2805982;-38.13080360867914
1739209750.2806067;-45.120503652039325
1739209750.2806153;-31.141103565318915
1739209750.280624;-38.13080360867914
1739209750.2806327;-45.120503652039325
1739209750.2806413;-45.120503652039325
1739209750.28065;-33.981070128970906
1739209750.2806585;-38.13080360867914
1739209750.280667;-38.13080360867914
1739209750.280676;-45.120503652039325
1739209750.2806845;-38.13080360867914
1739209750.280693;-38.13080360867914
1739209750.2807016;-38.13080360867914
1739209750.2807102;-45.120503652039325
1739209750.2807188;-38.13080360867914
1739209750.2807276;-45.120503652039325
1739209750.2807362;-45.120503652039325
1739209750.2807448;-45.120503652039325
1739209750.2807534;-38.13080360867914
1739209750.280762;-32.816014438256545
1739209750.2807708;-38.13080360867914
1739209750.2807794;-35.57807855764607
1739209750.280788;-38.13080360867914
1739209750.2807965;-35.57807855764607
1739209750.280805;-45.120503652039325
1739209750.2808137;-45.120503652039325
1739209750.2808225;-32.816014438256545
1739209750.280831;-33.981070128970906
1739209750.2808397;-45.120503652039325
1739209750.2808483;-45.120503652039325
1739209750.2808568;-45.120503652039325
1739209750.2808657;-38.13080360867914
1739209750.2808743;-45.120503652039325
1739209750.2808828;-45.120503652039325
1739209750.2808914;-31.141103565318943
1739209750.2809;-38.13080360867914
1739209750.2809086;-32.816014438256545
1739209750.2809174;-45.120503652039325
1739209750.280926;-45.120503652039325
1739209750.2809346;-38.13080360867914
1739209750.2809432;-38.13080360867914
1739209750.2809517;-38.13080360867914
1739209750.2809606;-30.49652367304973
1739209750.2809691;-33.981070128970906
1739209750.2809777;-45.120503652039325
1739209750.2809863;-35.57807855764607
1739209750.280995;-38.13080360867914
1739209750.2810037;-45.120503652039325
1739209750.2810123;-45.120503652039325
1739209750.2810209;-35.57807855764607
1739209750.2810295;-38.13080360867914
1739209750.281038;-45.120503652039325
1739209750.2810466;-38.13080360867914
1739209750.2810555;-35.57807855764607
1739209750.281064;-45.120503652039325
1739209750.2810726;-45.120503652039325
1739209750.2810812;-45.120503652039325
1739209750.2810898;-38.13080360867914
1739209750.2810986;-45.120503652039325
1739209750.2811072;-45.120503652039325
1739209750.2811158;-38.13080360867914
1739209750.2811244;-38.13080360867914
1739209750.281133;-45.120503652039325
1739209750.2811415;-45.120503652039325
1739209750.2811503;-38.13080360867914
1739209750.281159;-45.120503652039325
1739209750.2811675;-32.816014438256545
1739209750.281176;-30.49652367304973
1739209750.2811847;-45.120503652039325
1739209750.2811935;-38.13080360867914
1739209750.281202;-35.57807855764607
1739209750.2812107;-35.57807855764607
1739209750.2812192;-45.120503652039325
1739209750.2812278;-45.120503652039325
1739209750.2812364;-45.120503652039325
1739209750.2812452;-38.13080360867914
1739209750.2812538;-35.57807855764607
1739209750.2812624;-45.120503652039325
1739209750.281271;-45.120503652039325
1739209750.2812796;-38.13080360867914
1739209750.2812884;-38.13080360867914
1739209750.281297;-45.120503652039325
1739209750.2813056;-31.141103565318915
1739209750.2813141;-29.438486411369333
1739209750.2813227;-38.13080360867914
1739209750.2813313;-45.120503652039325
1739209750.2813401;-38.13080360867914
1739209750.2813487;-35.57807855764607
1739209750.2813573;-38.13080360867914
1739209750.2813659;-45.120503652039325
1739209750.2813745;-45.120503652039325
1739209750.2813833;-38.13080360867914
1739209750.2813919;-45.120503652039325
1739209750.2814004;-45.120503652039325
1739209750.281409;-38.13080360867914
1739209750.2814176;-32.816014438256545
1739209750.2814264;-38.13080360867914
1739209750.281435;-45.120503652039325
1739209750.2814436;-45.120503652039325
1739209750.2814522;-45.120503652039325
1739209750.2814608;-38.13080360867914
1739209750.2814693;-38.13080360867914
1739209750.2814782;-45.120503652039325
1739209750.2814867;-38.13080360867914
1739209750.2814953;-35.57807855764607
1739209750.281504;-38.13080360867914
1739209750.2815125;-45.120503652039325
1739209750.2815213;-35.57807855764607
1739209750.28153;-45.120503652039325
1739209750.2815385;-45.120503652039325
1739209750.281547;-38.13080360867914
1739209750.2815557;-38.13080360867914
1739209750.2815642;-45.120503652039325
1739209750.281573;-45.120503652039325
1739209750.2815816;-45.120503652039325
1739209750.2815902;-45.120503652039325
1739209750.2815988;-38.13080360867914
1739209750.2816074;-45.120503652039325
1739209750.2816162;-45.120503652039325
1739209750.2816248;-38.13080360867914
1739209750.2816334;-33.981070128970906
1739209750.281642;-45.120503652039325
1739209750.2816505;-38.13080360867914
1739209750.2816591;-32.816014438256545
1739209750.281668;-45.120503652039325
1739209750.2816765;-45.120503652039325
1739209750.281685;-38.13080360867914
1739209750.2816937;-38.13080360867914
1739209750.2817023;-45.120503652039325
1739209750.281711;-45.120503652039325
1739209750.2817197;-45.120503652039325
1739209750.2817283;-45.120503652039325
1739209750.2817369;-45.120503652039325
1739209750.2817454;-45.120503652039325
1739209750.281754;-45.120503652039325
1739209750.2817628;-33.981070128970906
1739209750.2817714;-45.120503652039325
1739209750.28178;-45.120503652039325
1739209750.2817886;-33.981070128970906
1739209750.2817972;-38.13080360867914
1739209750.281806;-33.981070128970906
1739209750.2818146;-45.120503652039325
1739209750.2818232;-45.120503652039325
1739209750.2818317;-45.120503652039325
1739209750.2818403;-45.120503652039325
1739209750.281849;-45.120503652039325
1739209750.2818577;-33.981070128970906
1739209750.2818663;-33.981070128970906
1739209750.281875;-33.981070128970906
1739209750.2818835;-45.120503652039325
1739209750.281892;-38.13080360867914
1739209750.281901;-35.57807855764607
1739209750.2819095;-45.120503652039325
1739209750.281918;-45.120503652039325
1739209750.2819266;-33.981070128970906
1739209750.2819352;-38.13080360867914
1739209750.281944;-33.981070128970906
1739209750.2819526;-45.120503652039325
1739209750.2819612;-38.13080360867914
1739209750.2819698;-35.57807855764607
1739209750.2819784;-38.13080360867914
1739209750.281987;-45.120503652039325
1739209750.2819958;-38.13080360867914
1739209750.2820044;-32.816014438256545
1739209750.282013;-33.981070128970906
1739209750.2820215;-45.120503652039325
1739209750.28203;-45.120503652039325
1739209750.282039;-35.57807855764607
1739209750.2820475;-45.120503652039325
1739209750.282056;-45.120503652039325
1739209750.2820647;-45.120503652039325
1739209750.2820733;-38.13080360867914
1739209750.2820818;-38.13080360867914
1739209750.2820907;-45.120503652039325
1739209750.2820992;-38.13080360867914
1739209750.2821078;-38.13080360867914
1739209750.2821164;-38.13080360867914
1739209750.282125;-45.120503652039325
1739209750.2821338;-38.13080360867914
1739209750.2821424;-35.57807855764607
1739209750.282151;-38.13080360867914
1739209750.2821596;-45.120503652039325
1739209750.2821681;-38.13080360867914
1739209750.2821767;-38.13080360867914
1739209750.2821856;-45.120503652039325
1739209750.2821941;-45.120503652039325
1739209750.2822027;-38.13080360867914
1739209750.2822113;-45.120503652039325
1739209750.28222;-38.13080360867914
1739209750.2822287;-45.120503652039325
1739209750.2822373;-45.120503652039325
1739209750.2822459;-38.13080360867914
1739209750.2822545;-38.13080360867914
1739209750.282263;-38.13080360867914
1739209750.2822716;-38.13080360867914
1739209750.2822804;-38.13080360867914
1739209750.282289;-32.816014438256545
1739209750.2822976;-45.120503652039325
1739209750.2823062;-38.13080360867914
1739209750.2823148;-45.120503652039325
1739209750.2823236;-45.120503652039325
1739209750.2823322;-45.120503652039325
1739209750.2823408;-38.13080360867914
1739209750.2823493;-45.120503652039325
1739209750.282358;-28.992665084841942
1739209750.2823668;-38.13080360867914
1739209750.2823753;-45.120503652039325
1739209750.282384;-45.120503652039325
1739209750.2823925;-35.57807855764607
1739209750.282401;-38.13080360867914
1739209750.2824097;-45.120503652039325
1739209750.2824185;-35.57807855764607
1739209750.282427;-35.57807855764607
1739209750.2824357;-45.120503652039325
1739209750.2824442;-45.120503652039325
1739209750.2824528;-45.120503652039325
1739209750.2824616;-38.13080360867914
1739209750.2824702;-38.13080360867914
1739209750.2824788;-38.13080360867914
1739209750.2824874;-45.120503652039325
1739209750.282496;-28.992665084841942
1739209750.2825046;-38.13080360867914
1739209750.2825134;-45.120503652039325
1739209750.282522;-45.120503652039325
1739209750.2825305;-33.981070128970906
1739209750.282533;-35.57807855764607
1739209750.2825353;-38.13080360867914
1739209750.2825377;-38.13080360867914
1739209750.28254;-45.120503652039325
1739209750.2825425;-45.120503652039325
1739209750.2825446;-45.120503652039325
1739209750.282547;-45.120503652039325
1739209750.2825494;-38.13080360867914
1739209750.2825518;-45.120503652039325
1739209750.2825541;-45.120503652039325
1739209750.2825565;-45.120503652039325
1739209750.282559;-45.120503652039325
1739209750.2825613;-38.13080360867914
1739209750.2825637;-38.13080360867914
1739209750.282566;-45.120503652039325
1739209750.2825685;-38.13080360867914
1739209750.2825706;-45.120503652039325
1739209750.282573;-45.120503652039325
1739209750.2825754;-38.13080360867914
1739209750.2825778;-32.816014438256545
1739209750.2825801;-38.13080360867914
1739209750.2825825;-38.13080360867914
1739209750.282585;-35.57807855764607
1739209750.2825873;-38.13080360867914
1739209750.2825897;-45.120503652039325
1739209750.282592;-38.13080360867914
1739209750.2825944;-32.816014438256545
1739209750.2825966;-45.120503652039325
1739209750.282599;-45.120503652039325
1739209750.2826014;-31.141103565318915
1739209750.2826037;-38.13080360867914
1739209750.2826061;-38.13080360867914
1739209750.2826085;-45.120503652039325
1739209750.282611;-33.981070128970906
1739209750.2826133;-45.120503652039325
1739209750.2826157;-31.141103565318915
1739209750.282618;-32.816014438256545
1739209750.2826204;-38.13080360867914
1739209750.2826226;-35.57807855764607
1739209750.282625;-35.57807855764607
1739209750.2826273;-33.981070128970906
1739209750.2826297;-45.120503652039325
1739209750.282632;-38.13080360867914
1739209750.2826345;-45.120503652039325
1739209750.282637;-38.13080360867914
1739209750.2826393;-35.57807855764607
1739209750.2826416;-38.13080360867914
1739209750.282644;-45.120503652039325
1739209750.2826464;-38.13080360867914
1739209750.2826486;-45.120503652039325
1739209750.282651;-38.13080360867914
1739209750.2826533;-35.57807855764607
1739209750.2826557;-35.57807855764607
1739209750.282658;-35.57807855764607
1739209750.2826605;-38.13080360867914
1739209750.2826629;-38.13080360867914
1739209750.2826653;-45.120503652039325
1739209750.2826676;-38.13080360867914
1739209750.28267;-38.13080360867914
1739209750.2826722;-45.120503652039325
1739209750.2826746;-32.816014438256545
1739209750.282677;-45.120503652039325
1739209750.2826793;-45.120503652039325
1739209750.2826817;-38.13080360867914
1739209750.282684;-35.57807855764607
1739209750.2826865;-45.120503652039325
1739209750.2826889;-45.120503652039325
1739209750.2826912;-33.981070128970906
1739209750.2826936;-38.13080360867914
1739209750.282696;-38.13080360867914
1739209750.2826982;-45.120503652039325
1739209750.2827005;-45.120503652039325
1739209750.282703;-45.120503652039325
1739209750.2827053;-38.13080360867914
1739209750.2827077;-45.120503652039325
1739209750.28271;-35.57807855764607
1739209750.2827125;-32.816014438256545
1739209750.2827148;-38.13080360867914
1739209750.2827172;-38.13080360867914
1739209750.2827196;-38.13080360867914
1739209750.282722;-33.981070128970906
1739209750.2827241;-38.13080360867914
1739209750.2827265;-38.13080360867914
1739209750.282729;-38.13080360867914
1739209750.2827313;-45.120503652039325
1739209750.2827337;-38.13080360867914
1739209750.282736;-35.57807855764607
1739209750.2827384;-38.13080360867914
1739209750.2827408;-38.13080360867914
1739209750.2827432;-35.57807855764607
1739209750.2827456;-35.57807855764607
1739209750.282748;-38.13080360867914
1739209750.2827501;-38.13080360867914
1739209750.2827525;-38.13080360867914
1739209750.282755;-38.13080360867914
1739209750.2827573;-38.13080360867914
1739209750.2827597;-45.120503652039325
1739209750.282762;-38.13080360867914
1739209750.2827644;-35.57807855764607
1739209750.2827668;-38.13080360867914
1739209750.2827692;-45.120503652039325
1739209750.2827716;-38.13080360867914
1739209750.282774;-38.13080360867914
1739209750.282776;-38.13080360867914
1739209750.2827785;-45.120503652039325
1739209750.282781;-33.981070128970906
1739209750.2827833;-45.120503652039325
1739209750.2827857;-45.120503652039325
1739209750.282788;-38.13080360867914
1739209750.2827904;-33.981070128970906
1739209750.2827928;-45.120503652039325
1739209750.2827952;-38.13080360867914
1739209750.2827976;-45.120503652039325
1739209750.2828;-45.120503652039325
1739209750.282802;-45.120503652039325
1739209750.2828045;-45.120503652039325
1739209750.2828069;-45.120503652039325
1739209750.2828093;-33.981070128970906
1739209750.2828116;-38.13080360867914
1739209750.282814;-38.13080360867914
1739209750.2828164;-38.13080360867914
1739209750.2828188;-35.57807855764607
1739209750.2828212;-45.120503652039325
1739209750.2828236;-38.13080360867914
1739209750.282826;-38.13080360867914
1739209750.282828;-33.981070128970906
1739209750.2828305;-45.120503652039325
1739209750.2828329;-45.120503652039325
1739209750.2828352;-38.13080360867914
1739209750.2828376;-33.981070128970906
1739209750.28284;-45.120503652039325
1739209750.2828424;-35.57807855764607
1739209750.2828448;-35.57807855764607
1739209750.2828472;-38.13080360867914
1739209750.2828496;-38.13080360867914
1739209750.282852;-38.13080360867914
1739209750.282854;-38.13080360867914
1739209750.2828565;-33.981070128970906
1739209750.2828588;-45.120503652039325
1739209750.2828612;-45.120503652039325
1739209750.2828636;-38.13080360867914
1739209750.282866;-33.981070128970906
1739209750.2828684;-38.13080360867914
1739209750.2828708;-45.120503652039325
1739209750.2828732;-38.13080360867914
1739209750.2828755;-38.13080360867914
1739209750.282878;-45.120503652039325
1739209750.28288;-45.120503652039325
1739209750.2828825;-45.120503652039325
1739209750.2828848;-38.13080360867914
1739209750.2828872;-45.120503652039325
1739209750.2828896;-38.13080360867914
1739209750.282892;-38.13080360867914
1739209750.2828944;-45.120503652039325
1739209750.2828968;-45.120503652039325
1739209750.2828991;-38.13080360867914
1739209750.2829015;-38.13080360867914
1739209750.2829037;-33.981070128970906
1739209750.282906;-32.816014438256545
1739209750.2829084;-38.13080360867914
1739209750.2829108;-38.13080360867914
1739209750.2829132;-35.57807855764607
1739209750.2829156;-45.120503652039325
1739209750.282918;-45.120503652039325
1739209750.2829204;-45.120503652039325
1739209750.2829227;-45.120503652039325
1739209750.2829251;-45.120503652039325
1739209750.2829275;-38.13080360867914
1739209750.2829297;-45.120503652039325
1739209750.282932;-45.120503652039325
1739209750.2829344;-38.13080360867914
1739209750.2829368;-38.13080360867914
1739209750.2829392;-38.13080360867914
1739209750.2829416;-33.981070128970906
1739209750.282944;-38.13080360867914
1739209750.2829463;-38.13080360867914
1739209750.2829487;-35.57807855764607
1739209750.282951;-38.13080360867914
1739209750.2829535;-45.120503652039325
1739209750.2829556;-38.13080360867914
1739209750.282958;-32.816014438256545
1739209750.2829604;-32.81601443825658
1739209750.2829628;-45.120503652039325
1739209750.2829652;-38.13080360867914
1739209750.2829676;-38.13080360867914
1739209750.28297;-45.120503652039325
1739209750.2829723;-45.120503652039325
1739209750.2829747;-45.120503652039325
1739209750.282977;-45.120503652039325
1739209750.2829795;-28.992665084841942
1739209750.2829816;-33.981070128970906
1739209750.282984;-45.120503652039325
1739209750.2829864;-45.120503652039325
1739209750.2829888;-38.13080360867914
1739209750.2829912;-45.120503652039325
1739209750.2829936;-45.120503652039325
1739209750.282996;-38.13080360867914
1739209750.2829983;-38.13080360867914
1739209750.2830007;-45.120503652039325
1739209750.283003;-38.13080360867914
1739209750.2830055;-45.120503652039325
1739209750.2830076;-45.120503652039325
1739209750.28301;-45.120503652039325
1739209750.2830124;-45.120503652039325
1739209750.2830148;-38.13080360867914
1739209750.2830172;-30.49652367304973
1739209750.2830195;-32.816014438256545
1739209750.283022;-38.13080360867914
1739209750.2830243;-45.120503652039325
1739209750.2830267;-35.57807855764607
1739209750.283029;-38.13080360867914
1739209750.2830315;-45.120503652039325
1739209750.2830336;-45.120503652039325
1739209750.283036;-45.120503652039325
1739209750.2830384;-38.13080360867914
1739209750.2830408;-38.13080360867914
1739209750.2830431;-45.120503652039325
1739209750.2830455;-38.13080360867914
1739209750.283048;-35.57807855764607
1739209750.2830503;-45.120503652039325
1739209750.2830527;-38.13080360867914
1739209750.283055;-45.120503652039325
1739209750.2830575;-45.120503652039325
1739209750.2830596;-38.13080360867914
1739209750.283062;-45.120503652039325
1739209750.2830644;-45.120503652039325
1739209750.2830667;-33.981070128970906
1739209750.2830691;-38.13080360867914
1739209750.2830715;-45.120503652039325
1739209750.283074;-32.816014438256545
1739209750.2830763;-28.21854285175415
1739209750.2830787;-38.13080360867914
1739209750.283081;-45.120503652039325
1739209750.2830834;-38.13080360867914
1739209750.2830856;-32.816014438256545
1739209750.283088;-45.120503652039325
1739209750.2830904;-45.120503652039325
1739209750.2830927;-45.120503652039325
1739209750.2830951;-38.13080360867914
1739209750.2830975;-45.120503652039325
1739209750.2831;-45.120503652039325
1739209750.2831023;-45.120503652039325
1739209750.2831047;-38.13080360867914
1739209750.283107;-38.13080360867914
1739209750.2831094;-38.13080360867914
1739209750.2831116;-35.57807855764607
1739209750.283114;-35.57807855764607
1739209750.2831163;-38.13080360867914
1739209750.2831187;-38.13080360867914
1739209750.283121;-38.13080360867914
1739209750.2831235;-45.120503652039325
1739209750.2831259;-35.57807855764607
1739209750.2831283;-38.13080360867914
1739209750.2831306;-45.120503652039325
1739209750.283133;-35.57807855764607
1739209750.2831354;-38.13080360867914
1739209750.2831376;-45.120503652039325
1739209750.28314;-45.120503652039325
1739209750.2831423;-38.13080360867914
1739209750.2831447;-45.120503652039325
1739209750.283147;-38.13080360867914
1739209750.2831495;-45.120503652039325
1739209750.2831519;-45.120503652039325
1739209750.2831542;-45.120503652039325
1739209750.2831566;-33.981070128970906
1739209750.283159;-45.120503652039325
1739209750.2831612;-45.120503652039325
1739209750.2831635;-38.13080360867914
1739209750.283166;-38.13080360867914
1739209750.2831683;-38.13080360867914
1739209750.2831707;-35.57807855764607
1739209750.283173;-38.13080360867914
1739209750.2831755;-45.120503652039325
1739209750.2831779;-38.13080360867914
1739209750.2831802;-38.13080360867914
1739209750.2831826;-38.13080360867914
1739209750.283185;-38.13080360867914
1739209750.2831872;-45.120503652039325
1739209750.2831895;-45.120503652039325
1739209750.283192;-45.120503652039325
1739209750.2831943;-33.981070128970906
1739209750.2831967;-45.120503652039325
1739209750.283199;-45.120503652039325
1739209750.2832015;-38.13080360867914
1739209750.2832038;-35.57807855764607
1739209750.2832062;-38.13080360867914
1739209750.2832086;-45.120503652039325
1739209750.283211;-45.120503652039325
1739209750.2832131;-45.120503652039325
1739209750.2832155;-45.120503652039325
1739209750.283218;-45.120503652039325
1739209750.2832203;-38.13080360867914
1739209750.2832227;-35.57807855764607
1739209750.283225;-38.13080360867914
1739209750.2832274;-45.120503652039325
1739209750.2832298;-38.13080360867914
1739209750.2832322;-45.120503652039325
1739209750.2832346;-45.120503652039325
1739209750.283237;-38.13080360867914
1739209750.2832391;-35.57807855764607
1739209750.2832415;-38.13080360867914
1739209750.283244;-45.120503652039325
1739209750.2832463;-38.13080360867914
1739209750.2832487;-38.13080360867914
1739209750.283251;-35.57807855764607
1739209750.2832534;-38.13080360867914
1739209750.2832558;-45.120503652039325
1739209750.2832582;-38.13080360867914
1739209750.2832606;-38.13080360867914
1739209750.283263;-38.13080360867914
1739209750.283265;-35.57807855764607
1739209750.2832675;-38.13080360867914
1739209750.28327;-45.120503652039325
1739209750.2832723;-45.120503652039325
1739209750.2832747;-35.57807855764607
1739209750.283277;-33.981070128970906
1739209750.2832794;-45.120503652039325
1739209750.2832818;-33.981070128970906
1739209750.2832842;-38.13080360867914
1739209750.2832866;-33.981070128970906
1739209750.283289;-45.120503652039325
1739209750.283291;-45.120503652039325
1739209750.2832935;-32.816014438256545
1739209750.2832959;-38.13080360867914
1739209750.2832983;-45.120503652039325
1739209750.2833006;-35.57807855764607
1739209750.283303;-38.13080360867914
1739209750.2833054;-38.13080360867914
1739209750.2833078;-38.13080360867914
1739209750.2833102;-38.13080360867914
1739209750.2833126;-38.13080360867914
1739209750.283315;-45.120503652039325
1739209750.283317;-45.120503652039325
1739209750.2833195;-38.13080360867914
1739209750.2833219;-35.57807855764607
1739209750.2833242;-38.13080360867914
1739209750.2833266;-38.13080360867914
1739209750.283329;-38.13080360867914
1739209750.2833314;-32.816014438256545
1739209750.2833338;-38.13080360867914
1739209750.2833362;-45.120503652039325
1739209750.2833385;-38.13080360867914
1739209750.283341;-35.57807855764607
1739209750.283343;-38.13080360867914
1739209750.2833455;-45.120503652039325
1739209750.2833478;-45.120503652039325
1739209750.2833502;-45.120503652039325
1739209750.2833526;-38.13080360867914
1739209750.283355;-45.120503652039325
1739209750.2833574;-38.13080360867914
1739209750.2833598;-35.57807855764607
1739209750.2833622;-31.141103565318915
1739209750.2833645;-45.120503652039325
1739209750.283367;-38.13080360867914
1739209750.283369;-35.57807855764607
1739209750.2833714;-38.13080360867914
1739209750.2833738;-45.120503652039325
1739209750.2833762;-38.13080360867914
1739209750.2833786;-45.120503652039325
1739209750.283381;-35.57807855764607
1739209750.2833834;-45.120503652039325
1739209750.2833858;-38.13080360867914
1739209750.2833881;-45.120503652039325
1739209750.2833905;-33.981070128970906
1739209750.2833927;-32.816014438256545
1739209750.283395;-45.120503652039325
1739209750.2833974;-45.120503652039325
