CAN Message; 0x1bb:0000be3b9efb30d5
1739209805.0020306;-45.120503652039325
1739209805.0020337;-45.120503652039325
1739209805.0020368;-35.57807855764607
1739209805.0020401;-33.981070128970906
1739209805.0020432;-45.120503652039325
1739209805.0020463;-45.120503652039325
1739209805.0020494;-35.57807855764607
1739209805.0020525;-38.13080360867914
1739209805.0020556;-31.141103565318893
1739209805.002059;-38.13080360867914
1739209805.002062;-38.13080360867914
1739209805.0020652;-38.13080360867914
1739209805.0020683;-45.120503652039325
1739209805.0020714;-45.120503652039325
1739209805.0020747;-45.120503652039325
1739209805.0020778;-38.13080360867914
1739209805.002081;-45.120503652039325
1739209805.002084;-45.120503652039325
1739209805.002087;-45.120503652039325
1739209805.0020905;-38.13080360867914
1739209805.0020936;-45.120503652039325
1739209805.0020967;-45.120503652039325
1739209805.0020998;-45.120503652039325
1739209805.0021029;-45.120503652039325
1739209805.0021062;-45.120503652039325
1739209805.0021093;-38.13080360867914
1739209805.0021124;-38.13080360867914
1739209805.0021155;-45.120503652039325
1739209805.0021186;-45.120503652039325
1739209805.002122;-45.120503652039325
1739209805.002125;-45.120503652039325
1739209805.0021281;-45.120503652039325
1739209805.0021312;-30.49652367304973
1739209805.0021343;-32.816014438256545
1739209805.0021377;-45.120503652039325
1739209805.0021408;-45.120503652039325
1739209805.0021439;-38.13080360867914
1739209805.002147;-38.13080360867914
1739209805.00215;-45.120503652039325
1739209805.0021534;-38.13080360867914
1739209805.0021565;-45.120503652039325
1739209805.0021596;-38.13080360867914
1739209805.0021627;-45.120503652039325
1739209805.0021658;-45.120503652039325
1739209805.0021691;-38.13080360867914
1739209805.0021722;-38.13080360867914
1739209805.0021753;-38.13080360867914
1739209805.0021784;-45.120503652039325
1739209805.0021815;-38.13080360867914
1739209805.0021849;-33.981070128970906
1739209805.002188;-38.13080360867914
1739209805.002191;-45.120503652039325
1739209805.0021942;-38.13080360867914
1739209805.0021973;-45.120503652039325
1739209805.0022006;-32.816014438256545
1739209805.0022037;-38.13080360867914
1739209805.0022068;-38.13080360867914
1739209805.00221;-35.57807855764607
1739209805.002213;-35.57807855764607
1739209805.0022163;-38.13080360867914
1739209805.0022194;-35.57807855764607
1739209805.0022225;-35.57807855764607
1739209805.0022256;-35.57807855764607
1739209805.0022287;-38.13080360867914
1739209805.002232;-38.13080360867914
1739209805.0022352;-45.120503652039325
1739209805.0022383;-45.120503652039325
1739209805.0022414;-45.120503652039325
1739209805.0022445;-45.120503652039325
1739209805.0022478;-38.13080360867914
1739209805.002251;-38.13080360867914
1739209805.002254;-45.120503652039325
1739209805.002257;-35.57807855764607
1739209805.0022602;-38.13080360867914
1739209805.0022635;-38.13080360867914
1739209805.0022666;-38.13080360867914
1739209805.0022697;-45.120503652039325
1739209805.0022728;-45.120503652039325
1739209805.002276;-45.120503652039325
1739209805.002279;-45.120503652039325
1739209805.0022824;-45.120503652039325
1739209805.0022855;-45.120503652039325
1739209805.0022886;-33.981070128970906
1739209805.0022917;-38.13080360867914
1739209805.0022948;-38.13080360867914
1739209805.002298;-35.57807855764607
1739209805.0023012;-35.57807855764607
1739209805.0023043;-33.981070128970906
1739209805.0023074;-45.120503652039325
1739209805.0023105;-38.13080360867914
1739209805.0023139;-35.57807855764607
1739209805.002317;-45.120503652039325
1739209805.00232;-45.120503652039325
1739209805.0023232;-45.120503652039325
1739209805.0023263;-38.13080360867914
1739209805.0023296;-38.13080360867914
1739209805.0023327;-45.120503652039325
1739209805.0023358;-31.141103565318915
1739209805.002339;-33.981070128970906
1739209805.002342;-45.120503652039325
1739209805.0023453;-45.120503652039325
1739209805.0023484;-38.13080360867914
1739209805.0023515;-33.981070128970906
1739209805.0023546;-38.13080360867914
1739209805.0023577;-45.120503652039325
1739209805.002361;-38.13080360867914
1739209805.0023642;-38.13080360867914
1739209805.0023673;-45.120503652039325
1739209805.0023704;-45.120503652039325
1739209805.0023735;-45.120503652039325
1739209805.0023768;-38.13080360867914
1739209805.00238;-38.13080360867914
1739209805.002383;-38.13080360867914
1739209805.002386;-38.13080360867914
1739209805.0023892;-35.57807855764607
1739209805.0023925;-38.13080360867914
1739209805.0023956;-38.13080360867914
1739209805.0023987;-38.13080360867914
1739209805.0024018;-45.120503652039325
1739209805.002405;-38.13080360867914
1739209805.0024083;-35.57807855764607
1739209805.0024114;-38.13080360867914
1739209805.0024145;-38.13080360867914
1739209805.0024176;-45.120503652039325
1739209805.0024207;-38.13080360867914
1739209805.002424;-33.981070128970906
1739209805.002427;-45.120503652039325
1739209805.0024302;-45.120503652039325
1739209805.0024333;-35.57807855764607
1739209805.0024364;-38.13080360867914
1739209805.0024397;-38.13080360867914
1739209805.0024428;-38.13080360867914
1739209805.002446;-45.120503652039325
1739209805.002449;-45.120503652039325
1739209805.0024521;-38.13080360867914
1739209805.0024555;-38.13080360867914
1739209805.0024586;-38.13080360867914
1739209805.0024617;-33.981070128970906
1739209805.0024648;-31.141103565318915
1739209805.0024679;-45.120503652039325
1739209805.0024712;-38.13080360867914
1739209805.0024743;-38.13080360867914
1739209805.0024774;-45.120503652039325
1739209805.0024805;-38.13080360867914
1739209805.0024836;-45.120503652039325
1739209805.002487;-45.120503652039325
1739209805.00249;-38.13080360867914
1739209805.0024931;-38.13080360867914
1739209805.0024962;-45.120503652039325
1739209805.0024993;-38.13080360867914
1739209805.0025024;-38.13080360867914
1739209805.0025058;-45.120503652039325
1739209805.0025089;-45.120503652039325
1739209805.002512;-38.13080360867914
1739209805.002515;-38.13080360867914
1739209805.0025182;-45.120503652039325
1739209805.0025215;-45.120503652039325
1739209805.0025246;-45.120503652039325
1739209805.0025277;-38.13080360867914
1739209805.0025308;-33.981070128970906
1739209805.002534;-35.57807855764607
1739209805.0025373;-31.141103565318915
1739209805.0025403;-26.991370085610722
1739209805.0025434;-38.13080360867914
1739209805.0025465;-45.120503652039325
1739209805.0025496;-33.981070128970906
1739209805.002553;-38.13080360867914
1739209805.002556;-45.120503652039325
1739209805.0025592;-45.120503652039325
1739209805.0025623;-45.120503652039325
1739209805.0025654;-38.13080360867914
1739209805.0025687;-38.13080360867914
1739209805.0025718;-38.13080360867914
1739209805.002575;-45.120503652039325
1739209805.002578;-38.13080360867914
1739209805.0025811;-35.57807855764607
1739209805.0025845;-45.120503652039325
1739209805.0025876;-45.120503652039325
1739209805.0025907;-45.120503652039325
1739209805.0025938;-45.120503652039325
1739209805.0025969;-45.120503652039325
1739209805.0026002;-45.120503652039325
1739209805.0026033;-38.13080360867914
1739209805.0026064;-33.981070128970906
1739209805.0026095;-45.120503652039325
1739209805.0026126;-38.13080360867914
1739209805.002616;-30.49652367304973
1739209805.002619;-38.13080360867914
1739209805.0026221;-45.120503652039325
1739209805.0026252;-38.13080360867914
1739209805.0026283;-32.816014438256545
1739209805.0026317;-45.120503652039325
1739209805.0026348;-45.120503652039325
1739209805.0026379;-45.120503652039325
1739209805.002641;-45.120503652039325
1739209805.002644;-45.120503652039325
1739209805.0026474;-45.120503652039325
1739209805.0026505;-45.120503652039325
1739209805.0026536;-38.13080360867914
1739209805.0026567;-38.13080360867914
1739209805.0026598;-45.120503652039325
1739209805.0026631;-38.13080360867914
1739209805.0026662;-38.13080360867914
1739209805.0026693;-45.120503652039325
1739209805.0026724;-45.120503652039325
1739209805.0026755;-38.13080360867914
1739209805.0026789;-45.120503652039325
1739209805.002682;-45.120503652039325
1739209805.002685;-45.120503652039325
1739209805.0026882;-45.120503652039325
1739209805.0026913;-38.13080360867914
1739209805.0026946;-38.13080360867914
1739209805.0026977;-45.120503652039325
1739209805.0027008;-45.120503652039325
1739209805.002704;-32.816014438256545
1739209805.002707;-45.120503652039325
1739209805.0027103;-38.13080360867914
1739209805.0027134;-45.120503652039325
1739209805.0027165;-38.13080360867914
1739209805.0027196;-31.141103565318915
1739209805.0027227;-45.120503652039325
1739209805.002726;-45.120503652039325
1739209805.0027292;-35.57807855764607
1739209805.0027323;-33.981070128970906
1739209805.0027354;-45.120503652039325
1739209805.0027385;-38.13080360867914
1739209805.0027416;-38.13080360867914
1739209805.002745;-45.120503652039325
1739209805.002748;-45.120503652039325
1739209805.002751;-45.120503652039325
1739209805.0027542;-45.120503652039325
1739209805.0027573;-38.13080360867914
1739209805.0027606;-45.120503652039325
1739209805.0027637;-45.120503652039325
1739209805.0027668;-38.13080360867914
1739209805.00277;-38.13080360867914
1739209805.002773;-45.120503652039325
1739209805.0027764;-45.120503652039325
1739209805.0027795;-38.13080360867914
1739209805.0027826;-38.13080360867914
1739209805.0027857;-45.120503652039325
1739209805.0027888;-38.13080360867914
1739209805.0027921;-35.57807855764607
1739209805.0027952;-28.992665084841942
1739209805.0027983;-38.13080360867914
1739209805.0028014;-45.120503652039325
1739209805.0028045;-45.120503652039325
1739209805.0028079;-33.981070128970906
1739209805.002811;-35.57807855764607
1739209805.002814;-38.13080360867914
1739209805.0028172;-45.120503652039325
1739209805.0028203;-31.14110356531892
1739209805.0028236;-38.13080360867914
1739209805.0028267;-38.13080360867914
1739209805.0028298;-45.120503652039325
1739209805.002833;-38.13080360867914
1739209805.002836;-45.120503652039325
1739209805.0028393;-45.120503652039325
1739209805.0028424;-45.120503652039325
1739209805.0028455;-33.981070128970906
1739209805.0028486;-38.13080360867914
1739209805.0028517;-38.13080360867914
1739209805.002855;-45.120503652039325
1739209805.0028582;-38.13080360867914
1739209805.0028613;-35.57807855764607
1739209805.0028644;-32.816014438256545
1739209805.0028675;-38.13080360867914
1739209805.0028708;-38.13080360867914
1739209805.002874;-32.816014438256545
1739209805.002877;-38.13080360867914
1739209805.00288;-38.13080360867914
1739209805.0028832;-38.13080360867914
1739209805.0028865;-45.120503652039325
1739209805.0028896;-45.120503652039325
1739209805.0028927;-45.120503652039325
1739209805.0028958;-33.981070128970906
1739209805.002899;-35.57807855764607
1739209805.0029023;-33.981070128970906
1739209805.0029054;-45.120503652039325
1739209805.0029085;-33.981070128970906
1739209805.0029116;-45.120503652039325
1739209805.0029147;-33.981070128970906
1739209805.002918;-45.120503652039325
1739209805.002921;-30.49652367304973
1739209805.0029242;-33.981070128970906
1739209805.0029273;-38.13080360867914
1739209805.0029304;-45.120503652039325
1739209805.0029337;-38.13080360867914
1739209805.0029368;-38.13080360867914
1739209805.00294;-38.13080360867914
1739209805.002943;-38.13080360867914
1739209805.0029461;-31.141103565318915
1739209805.0029495;-38.13080360867914
1739209805.0029526;-38.13080360867914
1739209805.0029557;-45.120503652039325
1739209805.0029588;-45.120503652039325
1739209805.0029619;-38.13080360867914
1739209805.002965;-38.13080360867914
1739209805.0029683;-45.120503652039325
1739209805.0029714;-38.13080360867914
1739209805.0029745;-38.13080360867914
1739209805.0029776;-45.120503652039325
1739209805.0029807;-35.57807855764607
1739209805.002984;-35.57807855764607
1739209805.0029871;-45.120503652039325
1739209805.0029902;-45.120503652039325
1739209805.0029933;-45.120503652039325
1739209805.0029964;-38.13080360867914
1739209805.0029998;-38.13080360867914
1739209805.003003;-38.13080360867914
1739209805.003006;-38.13080360867914
1739209805.003009;-31.141103565318915
1739209805.0030122;-38.13080360867914
1739209805.0030155;-38.13080360867914
1739209805.0030186;-35.57807855764607
1739209805.0030217;-35.57807855764607
1739209805.0030248;-45.120503652039325
1739209805.003028;-45.120503652039325
1739209805.0030313;-38.13080360867914
1739209805.0030344;-38.13080360867914
1739209805.0030375;-45.120503652039325
1739209805.0030406;-45.120503652039325
1739209805.0030437;-38.13080360867914
1739209805.003047;-38.13080360867914
1739209805.00305;-38.13080360867914
1739209805.0030532;-38.13080360867914
1739209805.0030563;-45.120503652039325
1739209805.0030594;-38.13080360867914
1739209805.0030627;-38.13080360867914
1739209805.0030658;-45.120503652039325
1739209805.003069;-45.120503652039325
1739209805.003072;-45.120503652039325
1739209805.0030751;-31.141103565318893
1739209805.0030785;-38.13080360867914
1739209805.0030816;-45.120503652039325
1739209805.0030847;-45.120503652039325
1739209805.0030878;-38.13080360867914
1739209805.0030909;-38.13080360867914
1739209805.0030942;-45.120503652039325
1739209805.0030973;-38.13080360867914
1739209805.0031004;-45.120503652039325
1739209805.0031035;-45.120503652039325
1739209805.0031066;-45.120503652039325
1739209805.00311;-38.13080360867914
1739209805.003113;-45.120503652039325
1739209805.0031161;-45.120503652039325
1739209805.0031192;-45.120503652039325
1739209805.0031223;-45.120503652039325
1739209805.0031257;-31.141103565318893
1739209805.0031288;-33.981070128970906
1739209805.0031319;-45.120503652039325
1739209805.003135;-45.120503652039325
1739209805.003138;-35.57807855764607
1739209805.0031414;-45.120503652039325
1739209805.0031445;-45.120503652039325
1739209805.0031476;-45.120503652039325
1739209805.0031507;-35.57807855764607
1739209805.0031538;-35.57807855764607
1739209805.0031571;-45.120503652039325
1739209805.0031602;-45.120503652039325
1739209805.0031633;-45.120503652039325
1739209805.0031664;-45.120503652039325
1739209805.0031695;-38.13080360867914
1739209805.0031729;-38.13080360867914
1739209805.003176;-35.57807855764607
1739209805.003179;-45.120503652039325
1739209805.0031822;-32.816014438256545
1739209805.0031853;-45.120503652039325
1739209805.0031886;-45.120503652039325
1739209805.0031917;-45.120503652039325
1739209805.0031948;-29.438486411369333
1739209805.003198;-35.57807855764607
1739209805.003201;-26.991370085610736
1739209805.003204;-31.141103565318893
1739209805.0032074;-45.120503652039325
1739209805.0032105;-38.13080360867914
1739209805.0032136;-35.57807855764607
1739209805.0032167;-45.120503652039325
1739209805.0032198;-38.13080360867914
1739209805.0032232;-38.13080360867914
1739209805.0032263;-45.120503652039325
1739209805.0032294;-45.120503652039325
1739209805.0032325;-35.57807855764607
1739209805.0032356;-38.13080360867914
1739209805.003239;-45.120503652039325
1739209805.003242;-45.120503652039325
1739209805.003245;-38.13080360867914
1739209805.0032482;-35.57807855764607
1739209805.0032513;-45.120503652039325
1739209805.0032547;-45.120503652039325
1739209805.0032578;-45.120503652039325
1739209805.0032609;-45.120503652039325
1739209805.003264;-45.120503652039325
1739209805.003267;-45.120503652039325
1739209805.0032704;-45.120503652039325
1739209805.0032735;-38.13080360867914
1739209805.0032766;-32.816014438256545
1739209805.0032797;-31.141103565318893
1739209805.0032828;-38.13080360867914
1739209805.0032861;-38.13080360867914
1739209805.0032892;-35.57807855764607
1739209805.0032923;-38.13080360867914
1739209805.0032954;-45.120503652039325
1739209805.0032985;-38.13080360867914
1739209805.0033019;-45.120503652039325
1739209805.003305;-38.13080360867914
1739209805.003308;-38.13080360867914
1739209805.0033112;-38.13080360867914
1739209805.0033143;-45.120503652039325
1739209805.0033176;-45.120503652039325
1739209805.0033207;-45.120503652039325
1739209805.0033238;-45.120503652039325
1739209805.003327;-33.981070128970906
1739209805.00333;-31.141103565318915
1739209805.0033333;-38.13080360867914
1739209805.0033364;-38.13080360867914
1739209805.0033395;-45.120503652039325
1739209805.0033426;-45.120503652039325
1739209805.0033457;-45.120503652039325
1739209805.003349;-45.120503652039325
1739209805.0033522;-45.120503652039325
1739209805.0033553;-45.120503652039325
1739209805.0033584;-45.120503652039325
1739209805.0033615;-38.13080360867914
1739209805.0033648;-35.57807855764607
1739209805.003368;-33.981070128970906
1739209805.003371;-33.981070128970906
1739209805.003374;-38.13080360867914
1739209805.0033772;-45.120503652039325
1739209805.0033805;-45.120503652039325
1739209805.0033836;-32.816014438256545
1739209805.0033867;-38.13080360867914
1739209805.0033898;-45.120503652039325
1739209805.003393;-45.120503652039325
1739209805.0033963;-32.816014438256545
1739209805.0033994;-38.13080360867914
1739209805.0034025;-45.120503652039325
1739209805.0034056;-38.13080360867914
1739209805.0034087;-33.981070128970906
1739209805.003412;-38.13080360867914
1739209805.003415;-45.120503652039325
1739209805.0034182;-38.13080360867914
1739209805.0034213;-38.13080360867914
1739209805.0034244;-45.120503652039325
1739209805.0034275;-45.120503652039325
1739209805.0034308;-45.120503652039325
1739209805.003434;-35.57807855764607
1739209805.003437;-38.13080360867914
1739209805.0034401;-45.120503652039325
1739209805.0034432;-38.13080360867914
1739209805.0034466;-38.13080360867914
1739209805.0034497;-38.13080360867914
1739209805.0034528;-45.120503652039325
1739209805.0034559;-38.13080360867914
1739209805.003459;-45.120503652039325
1739209805.0034623;-45.120503652039325
1739209805.0034654;-45.120503652039325
1739209805.0034685;-45.120503652039325
1739209805.0034716;-45.120503652039325
1739209805.0034747;-38.13080360867914
1739209805.003478;-38.13080360867914
1739209805.0034811;-38.13080360867914
1739209805.0034842;-38.13080360867914
1739209805.0034873;-38.13080360867914
1739209805.0034904;-35.57807855764607
1739209805.0034938;-38.13080360867914
1739209805.003497;-38.13080360867914
1739209805.0035;-45.120503652039325
1739209805.003503;-38.13080360867914
1739209805.0035062;-38.13080360867914
1739209805.0035095;-38.13080360867914
1739209805.0035126;-45.120503652039325
1739209805.0035157;-38.13080360867914
1739209805.0035188;-38.13080360867914
1739209805.003522;-45.120503652039325
1739209805.0035253;-33.981070128970906
1739209805.0035284;-33.981070128970906
1739209805.0035315;-33.981070128970906
1739209805.0035346;-45.120503652039325
1739209805.0035377;-45.120503652039325
1739209805.003541;-45.120503652039325
1739209805.003544;-38.13080360867914
1739209805.0035472;-38.13080360867914
1739209805.0035503;-38.13080360867914
1739209805.0035534;-38.13080360867914
1739209805.0035567;-33.981070128970906
1739209805.0035598;-31.141103565318915
1739209805.003563;-38.13080360867914
1739209805.003566;-45.120503652039325
1739209805.0035691;-38.13080360867914
1739209805.0035725;-35.57807855764607
1739209805.0035756;-45.120503652039325
1739209805.0035787;-45.120503652039325
1739209805.0035818;-45.120503652039325
1739209805.0035849;-35.57807855764607
1739209805.0035882;-38.13080360867914
1739209805.0035913;-38.13080360867914
1739209805.0035944;-45.120503652039325
1739209805.0035975;-38.13080360867914
1739209805.0036006;-35.57807855764607
1739209805.003604;-38.13080360867914
1739209805.003607;-35.57807855764607
1739209805.0036101;-38.13080360867914
1739209805.0036132;-38.13080360867914
1739209805.0036163;-35.57807855764607
1739209805.0036197;-33.981070128970906
1739209805.0036228;-35.57807855764607
1739209805.0036259;-38.13080360867914
1739209805.003629;-45.120503652039325
1739209805.003632;-38.13080360867914
1739209805.0036354;-38.13080360867914
1739209805.0036385;-38.13080360867914
1739209805.0036416;-35.57807855764607
1739209805.0036447;-35.57807855764607
1739209805.0036478;-38.13080360867914
1739209805.0036511;-45.120503652039325
1739209805.0036542;-35.57807855764607
1739209805.0036573;-38.13080360867914
1739209805.0036604;-33.981070128970956
1739209805.0036635;-45.120503652039325
1739209805.0036666;-45.120503652039325
1739209805.00367;-45.120503652039325
1739209805.003673;-38.13080360867914
1739209805.0036762;-35.57807855764607
1739209805.0036793;-45.120503652039325
1739209805.0036824;-38.13080360867914
1739209805.0036857;-30.49652367304973
1739209805.0036888;-38.13080360867914
1739209805.003692;-38.13080360867914
1739209805.003695;-38.13080360867914
1739209805.003698;-45.120503652039325
1739209805.0037014;-45.120503652039325
1739209805.0037045;-45.120503652039325
1739209805.0037076;-45.120503652039325
1739209805.0037107;-35.57807855764607
1739209805.0037138;-38.13080360867914
1739209805.0037172;-45.120503652039325
1739209805.0037203;-38.13080360867914
1739209805.0037234;-38.13080360867914
1739209805.0037265;-45.120503652039325
1739209805.0037296;-45.120503652039325
1739209805.003733;-45.120503652039325
1739209805.003736;-38.13080360867914
1739209805.003739;-38.13080360867914
1739209805.0037422;-45.120503652039325
1739209805.0037453;-45.120503652039325
1739209805.0037487;-38.13080360867914
1739209805.0037518;-38.13080360867914
1739209805.0037549;-45.120503652039325
1739209805.003758;-38.13080360867914
1739209805.003761;-30.49652367304973
1739209805.0037644;-38.13080360867914
1739209805.0037675;-45.120503652039325
1739209805.0037706;-38.13080360867914
1739209805.0037737;-33.981070128970906
1739209805.0037768;-45.120503652039325
1739209805.0037801;-45.120503652039325
1739209805.0037832;-45.120503652039325
1739209805.0037863;-38.13080360867914
1739209805.0037894;-38.13080360867914
1739209805.0037925;-45.120503652039325
1739209805.0037959;-45.120503652039325
1739209805.003799;-32.816014438256545
1739209805.003802;-38.13080360867914
1739209805.0038052;-45.120503652039325
1739209805.0038083;-38.13080360867914
1739209805.0038116;-38.13080360867914
1739209805.0038147;-38.13080360867914
1739209805.0038178;-45.120503652039325
1739209805.003821;-38.13080360867914
1739209805.003824;-45.120503652039325
1739209805.0038273;-38.13080360867914
1739209805.0038304;-38.13080360867914
1739209805.0038335;-45.120503652039325
1739209805.0038366;-38.13080360867914
1739209805.0038397;-45.120503652039325
1739209805.003843;-35.57807855764607
1739209805.0038462;-38.13080360867914
1739209805.0038493;-38.13080360867914
1739209805.0038524;-45.120503652039325
1739209805.0038555;-45.120503652039325
1739209805.0038588;-38.13080360867914
1739209805.003862;-38.13080360867914
1739209805.003865;-38.13080360867914
1739209805.003868;-38.13080360867914
1739209805.0038712;-38.13080360867914
1739209805.0038745;-38.13080360867914
1739209805.0038776;-35.57807855764607
1739209805.0038807;-31.141103565318893
1739209805.0038838;-38.13080360867914
1739209805.003887;-35.57807855764607
1739209805.00389;-31.141103565318915
1739209805.0038934;-38.13080360867914
1739209805.0038965;-45.120503652039325
1739209805.0038996;-45.120503652039325
1739209805.0039027;-38.13080360867914
1739209805.0039058;-38.13080360867914
1739209805.003909;-33.981070128970906
1739209805.0039122;-38.13080360867914
1739209805.0039153;-29.438486411369354
1739209805.0039184;-45.120503652039325
1739209805.0039215;-45.120503652039325
1739209805.0039248;-45.120503652039325
1739209805.003928;-38.13080360867914
1739209805.003931;-35.57807855764607
1739209805.0039341;-45.120503652039325
1739209805.0039372;-38.13080360867914
1739209805.0039406;-28.992665084841942
1739209805.0039437;-38.13080360867914
1739209805.0039468;-45.120503652039325
1739209805.0039499;-32.816014438256545
1739209805.003953;-33.981070128970906
1739209805.0039563;-45.120503652039325
1739209805.0039594;-38.13080360867914
1739209805.0039625;-35.57807855764607
1739209805.0039656;-33.981070128970906
1739209805.0039687;-45.120503652039325
1739209805.003972;-38.13080360867914
1739209805.0039752;-38.13080360867914
1739209805.0039783;-38.13080360867914
1739209805.0039814;-45.120503652039325
1739209805.0039845;-38.13080360867914
1739209805.0039878;-38.13080360867914
1739209805.003991;-32.816014438256545
1739209805.003994;-45.120503652039325
1739209805.003997;-38.13080360867914
1739209805.0040002;-38.13080360867914
1739209805.0040035;-45.120503652039325
1739209805.0040066;-45.120503652039325
1739209805.0040097;-45.120503652039325
1739209805.0040128;-45.120503652039325
1739209805.004016;-28.992665084841942
1739209805.0040193;-38.13080360867914
1739209805.0040224;-45.120503652039325
1739209805.0040255;-45.120503652039325
1739209805.0040286;-35.57807855764607
1739209805.0040317;-38.13080360867914
1739209805.004035;-45.120503652039325
1739209805.004038;-45.120503652039325
1739209805.0040412;-38.13080360867914
1739209805.0040443;-38.13080360867914
1739209805.0040474;-45.120503652039325
1739209805.0040507;-45.120503652039325
1739209805.0040538;-45.120503652039325
1739209805.004057;-38.13080360867914
1739209805.00406;-38.13080360867914
1739209805.0040631;-45.120503652039325
1739209805.0040665;-38.13080360867914
1739209805.0040696;-38.13080360867914
1739209805.0040727;-38.13080360867914
1739209805.0040758;-45.120503652039325
1739209805.0040789;-38.13080360867914
1739209805.0040822;-45.120503652039325
1739209805.0040853;-45.120503652039325
1739209805.0040884;-45.120503652039325
1739209805.0040915;-33.981070128970906
1739209805.0040946;-35.57807855764607
1739209805.004098;-35.57807855764607
1739209805.004101;-45.120503652039325
1739209805.0041041;-38.13080360867914
1739209805.0041072;-38.13080360867914
1739209805.0041103;-38.13080360867914
1739209805.0041137;-38.13080360867914
1739209805.0041168;-38.13080360867914
1739209805.0041199;-45.120503652039325
1739209805.004123;-45.120503652039325
1739209805.004126;-45.120503652039325
1739209805.0041292;-45.120503652039325
1739209805.0041325;-38.13080360867914
1739209805.0041356;-38.13080360867914
1739209805.0041387;-38.13080360867914
1739209805.0041418;-38.13080360867914
1739209805.004145;-38.13080360867914
1739209805.0041482;-45.120503652039325
1739209805.0041513;-45.120503652039325
1739209805.0041544;-35.57807855764607
1739209805.0041575;-45.120503652039325
1739209805.0041606;-45.120503652039325
1739209805.004164;-45.120503652039325
1739209805.004167;-45.120503652039325
1739209805.0041702;-38.13080360867914
1739209805.0041733;-45.120503652039325
1739209805.0041764;-45.120503652039325
1739209805.0041797;-38.13080360867914
1739209805.0041828;-45.120503652039325
1739209805.004186;-45.120503652039325
1739209805.004189;-31.141103565318893
1739209805.004192;-38.13080360867914
1739209805.0041955;-38.13080360867914
1739209805.0041986;-38.13080360867914
1739209805.0042017;-35.57807855764607
1739209805.0042048;-38.13080360867914
1739209805.0042078;-45.120503652039325
1739209805.0042112;-38.13080360867914
1739209805.0042143;-35.57807855764607
1739209805.0042174;-38.13080360867914
1739209805.0042205;-38.13080360867914
1739209805.0042236;-45.120503652039325
1739209805.004227;-38.13080360867914
1739209805.00423;-38.13080360867914
1739209805.0042331;-35.57807855764607
1739209805.0042362;-38.13080360867914
1739209805.0042393;-35.57807855764607
1739209805.0042427;-45.120503652039325
1739209805.0042458;-45.120503652039325
1739209805.0042489;-45.120503652039325
1739209805.004252;-45.120503652039325
1739209805.004255;-45.120503652039325
1739209805.0042584;-38.13080360867914
1739209805.0042615;-38.13080360867914
1739209805.0042646;-45.120503652039325
1739209805.0042677;-45.120503652039325
1739209805.0042708;-45.120503652039325
1739209805.0042741;-45.120503652039325
1739209805.0042772;-45.120503652039325
1739209805.0042803;-38.13080360867914
1739209805.0042834;-38.13080360867914
1739209805.0042865;-45.120503652039325
1739209805.0042899;-45.120503652039325
1739209805.004293;-38.13080360867914
1739209805.004296;-25.826314394896354
1739209805.0042992;-35.57807855764607
1739209805.0043023;-45.120503652039325
1739209805.0043056;-38.13080360867914
1739209805.0043087;-32.816014438256545
1739209805.0043118;-38.13080360867914
1739209805.004315;-45.120503652039325
1739209805.004318;-38.13080360867914
1739209805.0043213;-45.120503652039325
1739209805.0043244;-45.120503652039325
1739209805.0043275;-33.981070128970906
1739209805.0043306;-45.120503652039325
1739209805.0043337;-45.120503652039325
1739209805.004337;-38.13080360867914
1739209805.0043402;-45.120503652039325
1739209805.0043433;-38.13080360867914
1739209805.0043464;-38.13080360867914
1739209805.0043495;-45.120503652039325
1739209805.0043526;-35.57807855764607
1739209805.004356;-38.13080360867914
1739209805.004359;-45.120503652039325
1739209805.004362;-38.13080360867914
1739209805.0043652;-38.13080360867914
1739209805.0043683;-38.13080360867914
1739209805.0043716;-29.438486411369333
1739209805.0043747;-32.816014438256545
1739209805.0043778;-45.120503652039325
1739209805.004381;-45.120503652039325
1739209805.004384;-45.120503652039325
1739209805.0043874;-38.13080360867914
1739209805.0043905;-38.13080360867914
1739209805.0043936;-35.57807855764607
1739209805.0043967;-45.120503652039325
1739209805.0043998;-38.13080360867914
1739209805.004403;-38.13080360867914
1739209805.0044062;-38.13080360867914
1739209805.0044093;-38.13080360867914
1739209805.0044124;-38.13080360867914
1739209805.0044155;-45.120503652039325
1739209805.0044188;-38.13080360867914
1739209805.004422;-35.57807855764607
1739209805.004425;-35.57807855764607
1739209805.0044281;-38.13080360867914
1739209805.0044312;-38.13080360867914
1739209805.0044346;-45.120503652039325
1739209805.0044377;-45.120503652039325
1739209805.0044408;-45.120503652039325
1739209805.004444;-45.120503652039325
1739209805.004447;-35.57807855764607
1739209805.0044503;-35.57807855764607
1739209805.0044534;-45.120503652039325
1739209805.0044565;-38.13080360867914
1739209805.0044596;-31.141103565318893
1739209805.0044627;-33.981070128970906
1739209805.004466;-45.120503652039325
1739209805.0044692;-35.57807855764607
1739209805.0044723;-38.13080360867914
1739209805.0044754;-45.120503652039325
1739209805.0044785;-38.13080360867914
1739209805.0044818;-38.13080360867914
1739209805.004485;-45.120503652039325
1739209805.004488;-45.120503652039325
1739209805.004491;-45.120503652039325
1739209805.0044942;-45.120503652039325
1739209805.0044975;-35.57807855764607
1739209805.0045006;-35.57807855764607
