CAN Message; 0x77:24a9fc654949fd20
1739209615.4260936;-35.57807855764607
1739209615.4260976;-33.981070128970906
1739209615.4261017;-45.120503652039325
1739209615.4261057;-38.13080360867914
1739209615.4261096;-45.120503652039325
1739209615.4261136;-38.13080360867914
1739209615.4261177;-38.13080360867914
1739209615.4261217;-38.13080360867914
1739209615.4261258;-38.13080360867914
1739209615.4261298;-38.13080360867914
1739209615.4261339;-35.57807855764607
1739209615.426138;-45.120503652039325
1739209615.426142;-45.120503652039325
1739209615.4261458;-45.120503652039325
1739209615.4261498;-32.816014438256545
1739209615.426154;-38.13080360867914
1739209615.426158;-38.13080360867914
1739209615.426162;-32.816014438256545
1739209615.426166;-33.981070128970906
1739209615.42617;-33.981070128970906
1739209615.4261742;-38.13080360867914
1739209615.4261782;-38.13080360867914
1739209615.426182;-45.120503652039325
1739209615.426186;-38.13080360867914
1739209615.4261901;-38.13080360867914
1739209615.4261942;-28.992665084841942
1739209615.4261982;-33.981070128970906
1739209615.4262023;-45.120503652039325
1739209615.4262064;-45.120503652039325
1739209615.4262104;-38.13080360867914
1739209615.4262145;-38.13080360867914
1739209615.4262183;-45.120503652039325
1739209615.4262223;-45.120503652039325
1739209615.4262264;-38.13080360867914
1739209615.4262304;-45.120503652039325
1739209615.4262345;-45.120503652039325
1739209615.4262385;-38.13080360867914
1739209615.4262426;-45.120503652039325
1739209615.4262466;-38.13080360867914
1739209615.4262507;-38.13080360867914
1739209615.4262545;-38.13080360867914
1739209615.4262586;-35.57807855764607
1739209615.4262626;-38.13080360867914
1739209615.4262667;-45.120503652039325
1739209615.4262707;-45.120503652039325
1739209615.4262748;-38.13080360867914
1739209615.4262788;-38.13080360867914
1739209615.426283;-38.13080360867914
1739209615.426287;-45.120503652039325
1739209615.4262908;-38.13080360867914
1739209615.4262948;-38.13080360867914
1739209615.4262989;-38.13080360867914
1739209615.426303;-38.13080360867914
1739209615.426307;-45.120503652039325
1739209615.426311;-33.981070128970906
1739209615.426315;-38.13080360867914
1739209615.4263191;-45.120503652039325
1739209615.4263232;-38.13080360867914
1739209615.426327;-45.120503652039325
1739209615.426331;-38.13080360867914
1739209615.426335;-45.120503652039325
1739209615.4263391;-38.13080360867914
1739209615.4263432;-38.13080360867914
1739209615.4263473;-38.13080360867914
1739209615.4263513;-45.120503652039325
1739209615.4263554;-45.120503652039325
1739209615.4263594;-32.816014438256545
1739209615.4263632;-35.57807855764607
1739209615.4263673;-45.120503652039325
1739209615.4263713;-45.120503652039325
1739209615.4263754;-32.816014438256545
1739209615.4263794;-33.981070128970906
1739209615.4263835;-38.13080360867914
1739209615.4263875;-38.13080360867914
1739209615.4263916;-33.981070128970906
1739209615.4263957;-45.120503652039325
1739209615.4263995;-45.120503652039325
1739209615.4264035;-38.13080360867914
1739209615.4264076;-38.13080360867914
1739209615.4264116;-38.13080360867914
1739209615.4264157;-45.120503652039325
1739209615.4264197;-45.120503652039325
1739209615.4264238;-38.13080360867914
1739209615.4264278;-38.13080360867914
1739209615.426432;-45.120503652039325
1739209615.4264357;-45.120503652039325
1739209615.4264398;-32.816014438256545
1739209615.4264438;-38.13080360867914
1739209615.4264479;-45.120503652039325
1739209615.426452;-45.120503652039325
1739209615.426456;-33.981070128970906
1739209615.42646;-45.120503652039325
1739209615.426464;-45.120503652039325
1739209615.4264681;-38.13080360867914
1739209615.426472;-38.13080360867914
1739209615.426476;-45.120503652039325
1739209615.42648;-38.13080360867914
1739209615.426484;-45.120503652039325
1739209615.4264882;-35.57807855764607
1739209615.4264922;-35.57807855764607
1739209615.4264963;-38.13080360867914
1739209615.4265003;-45.120503652039325
1739209615.4265044;-38.13080360867914
1739209615.4265082;-35.57807855764607
1739209615.4265122;-38.13080360867914
1739209615.4265163;-35.57807855764607
1739209615.4265203;-35.57807855764607
1739209615.4265244;-35.57807855764607
1739209615.4265285;-45.120503652039325
1739209615.4265325;-38.13080360867914
1739209615.4265366;-35.57807855764607
1739209615.4265406;-45.120503652039325
1739209615.4265444;-45.120503652039325
1739209615.4265485;-38.13080360867914
1739209615.4265525;-45.120503652039325
1739209615.4265566;-45.120503652039325
1739209615.4265606;-38.13080360867914
1739209615.4265647;-35.57807855764607
1739209615.4265687;-38.13080360867914
1739209615.4265728;-45.120503652039325
1739209615.4265769;-32.816014438256545
1739209615.4265807;-38.13080360867914
1739209615.4265847;-38.13080360867914
1739209615.4265888;-35.57807855764607
1739209615.4265928;-38.13080360867914
1739209615.4265969;-35.57807855764607
1739209615.426601;-38.13080360867914
1739209615.426605;-38.13080360867914
1739209615.426609;-45.120503652039325
1739209615.426613;-45.120503652039325
1739209615.426617;-45.120503652039325
1739209615.426621;-45.120503652039325
1739209615.426625;-45.120503652039325
1739209615.426629;-38.13080360867914
1739209615.4266331;-38.13080360867914
1739209615.4266372;-45.120503652039325
1739209615.4266412;-33.981070128970906
1739209615.4266453;-32.816014438256545
1739209615.4266493;-45.120503652039325
1739209615.4266531;-38.13080360867914
1739209615.4266572;-35.57807855764607
1739209615.4266613;-31.141103565318893
1739209615.4266653;-38.13080360867914
1739209615.4266694;-38.13080360867914
1739209615.4266734;-38.13080360867914
1739209615.4266775;-45.120503652039325
1739209615.4266815;-45.120503652039325
1739209615.4266856;-45.120503652039325
1739209615.4266894;-33.981070128970906
1739209615.4266934;-38.13080360867914
1739209615.4266975;-45.120503652039325
1739209615.4267015;-45.120503652039325
1739209615.4267056;-38.13080360867914
1739209615.4267097;-38.13080360867914
1739209615.4267137;-38.13080360867914
1739209615.4267178;-38.13080360867914
1739209615.4267218;-38.13080360867914
1739209615.4267256;-45.120503652039325
1739209615.4267297;-38.13080360867914
1739209615.4267337;-35.57807855764607
1739209615.4267378;-38.13080360867914
1739209615.4267418;-38.13080360867914
1739209615.426746;-45.120503652039325
1739209615.42675;-38.13080360867914
1739209615.426754;-38.13080360867914
1739209615.426758;-35.57807855764607
1739209615.4267619;-45.120503652039325
1739209615.426766;-45.120503652039325
1739209615.42677;-33.981070128970906
1739209615.426774;-38.13080360867914
1739209615.426778;-45.120503652039325
1739209615.4267821;-33.981070128970956
1739209615.4267862;-45.120503652039325
1739209615.4267902;-38.13080360867914
1739209615.4267943;-38.13080360867914
1739209615.426798;-45.120503652039325
1739209615.4268022;-33.981070128970906
1739209615.4268062;-38.13080360867914
1739209615.4268103;-45.120503652039325
1739209615.4268143;-28.992665084841942
1739209615.4268184;-38.13080360867914
1739209615.4268224;-38.13080360867914
1739209615.4268265;-45.120503652039325
1739209615.4268305;-38.13080360867914
1739209615.4268343;-38.13080360867914
1739209615.4268384;-33.981070128970906
1739209615.4268425;-38.13080360867914
1739209615.4268465;-31.141103565318943
1739209615.4268506;-45.120503652039325
1739209615.4268546;-38.13080360867914
1739209615.4268587;-38.13080360867914
1739209615.4268627;-45.120503652039325
1739209615.4268668;-38.13080360867914
1739209615.4268706;-35.57807855764607
1739209615.4268746;-45.120503652039325
1739209615.4268787;-33.981070128970906
1739209615.4268827;-35.57807855764607
1739209615.4268868;-45.120503652039325
1739209615.4097457;-45.120503652039325
1739209615.409762;-38.13080360867914
1739209615.4097779;-38.13080360867914
1739209615.409794;-45.120503652039325
1739209615.40981;-38.13080360867914
1739209615.409826;-35.57807855764607
1739209615.4098423;-38.13080360867914
1739209615.4098582;-38.13080360867914
1739209615.4098744;-45.120503652039325
1739209615.4098904;-38.13080360867914
1739209615.4099064;-45.120503652039325
1739209615.4099226;-38.13080360867914
1739209615.4099386;-38.13080360867914
1739209615.4099548;-31.141103565318915
1739209615.4099708;-32.816014438256545
1739209615.4099867;-45.120503652039325
1739209615.410003;-45.120503652039325
1739209615.410019;-38.13080360867914
1739209615.4100351;-38.13080360867914
1739209615.410051;-38.13080360867914
1739209615.4100673;-45.120503652039325
1739209615.4100833;-33.981070128970906
1739209615.4100993;-38.13080360867914
1739209615.4101155;-38.13080360867914
1739209615.4101315;-38.13080360867914
1739209615.4101477;-33.981070128970906
1739209615.4101636;-33.981070128970906
1739209615.4101796;-45.120503652039325
1739209615.4101958;-45.120503652039325
1739209615.4102118;-38.13080360867914
1739209615.410228;-32.816014438256545
1739209615.410244;-45.120503652039325
1739209615.41026;-45.120503652039325
1739209615.4102762;-45.120503652039325
1739209615.4102921;-38.13080360867914
1739209615.4103084;-38.13080360867914
1739209615.4103243;-45.120503652039325
1739209615.4103403;-31.141103565318915
1739209615.4103565;-33.981070128970906
1739209615.4103725;-38.13080360867914
1739209615.4103887;-45.120503652039325
1739209615.4104047;-38.13080360867914
1739209615.410421;-38.13080360867914
1739209615.4104369;-38.13080360867914
1739209615.4104528;-45.120503652039325
1739209615.410469;-45.120503652039325
1739209615.410485;-38.13080360867914
1739209615.4105012;-32.816014438256545
1739209615.4105172;-38.13080360867914
1739209615.4105332;-38.13080360867914
1739209615.4105494;-32.816014438256545
1739209615.4105654;-45.120503652039325
1739209615.4105816;-45.120503652039325
1739209615.4105976;-31.141103565318915
1739209615.4106135;-45.120503652039325
1739209615.4106297;-38.13080360867914
1739209615.4106457;-38.13080360867914
1739209615.410662;-33.981070128970906
1739209615.410678;-45.120503652039325
1739209615.410694;-38.13080360867914
1739209615.41071;-45.120503652039325
1739209615.410726;-45.120503652039325
1739209615.4107423;-38.13080360867914
1739209615.4107583;-45.120503652039325
1739209615.4107742;-45.120503652039325
1739209615.4107904;-38.13080360867914
1739209615.4108064;-35.57807855764607
1739209615.4108226;-45.120503652039325
1739209615.4108386;-38.13080360867914
1739209615.4108548;-38.13080360867914
1739209615.4108708;-45.120503652039325
1739209615.4108868;-45.120503652039325
1739209615.410903;-38.13080360867914
1739209615.410919;-38.13080360867914
1739209615.4109352;-38.13080360867914
1739209615.4109511;-38.13080360867914
1739209615.410967;-45.120503652039325
1739209615.4109833;-45.120503652039325
1739209615.4109993;-38.13080360867914
1739209615.4110155;-45.120503652039325
1739209615.4110315;-45.120503652039325
1739209615.4110475;-38.13080360867914
1739209615.4110637;-38.13080360867914
1739209615.4110796;-45.120503652039325
1739209615.4110959;-45.120503652039325
1739209615.4111118;-33.981070128970906
1739209615.4111278;-35.57807855764607
1739209615.411144;-45.120503652039325
1739209615.41116;-45.120503652039325
1739209615.4111762;-45.120503652039325
1739209615.4111922;-45.120503652039325
1739209615.4112084;-45.120503652039325
1739209615.4112244;-45.120503652039325
1739209615.4112403;-38.13080360867914
1739209615.4112566;-45.120503652039325
1739209615.4112725;-45.120503652039325
1739209615.4112887;-45.120503652039325
1739209615.4113047;-38.13080360867914
1739209615.4113207;-35.57807855764607
1739209615.411337;-45.120503652039325
1739209615.4113529;-45.120503652039325
1739209615.411369;-38.13080360867914
1739209615.411385;-32.816014438256545
1739209615.411401;-45.120503652039325
1739209615.4114172;-45.120503652039325
1739209615.4114332;-45.120503652039325
1739209615.4114494;-38.13080360867914
1739209615.4114654;-38.13080360867914
1739209615.4114814;-45.120503652039325
1739209615.4114976;-38.13080360867914
1739209615.4115136;-38.13080360867914
1739209615.4115298;-38.13080360867914
1739209615.4115458;-45.120503652039325
1739209615.4115617;-33.981070128970906
1739209615.411578;-35.57807855764607
1739209615.411594;-45.120503652039325
1739209615.4116101;-38.13080360867914
1739209615.411626;-45.120503652039325
1739209615.4116423;-31.141103565318915
1739209615.4116583;-38.13080360867914
1739209615.4116743;-45.120503652039325
1739209615.4116905;-45.120503652039325
1739209615.4117064;-38.13080360867914
1739209615.4117227;-38.13080360867914
1739209615.4117386;-45.120503652039325
1739209615.4117546;-38.13080360867914
1739209615.4117708;-38.13080360867914
1739209615.4117868;-38.13080360867914
1739209615.411803;-45.120503652039325
1739209615.411819;-35.57807855764607
1739209615.411835;-38.13080360867914
1739209615.4118512;-45.120503652039325
1739209615.4118671;-38.13080360867914
1739209615.4118834;-38.13080360867914
1739209615.4118993;-38.13080360867914
1739209615.4119153;-38.13080360867914
1739209615.4119315;-45.120503652039325
1739209615.4119475;-38.13080360867914
1739209615.4119637;-33.981070128970906
1739209615.4119797;-45.120503652039325
1739209615.411996;-45.120503652039325
1739209615.4120119;-38.13080360867914
1739209615.4120278;-38.13080360867914
1739209615.412044;-45.120503652039325
1739209615.41206;-45.120503652039325
1739209615.4120762;-45.120503652039325
1739209615.4120922;-45.120503652039325
1739209615.4121082;-45.120503652039325
1739209615.4121244;-45.120503652039325
1739209615.4121404;-35.57807855764607
1739209615.4121566;-32.816014438256545
1739209615.4121726;-45.120503652039325
1739209615.4121885;-38.13080360867914
1739209615.4122047;-45.120503652039325
1739209615.4122207;-38.13080360867914
1739209615.412237;-45.120503652039325
1739209615.412253;-45.120503652039325
1739209615.4122689;-45.120503652039325
1739209615.412285;-31.141103565318915
1739209615.412301;-33.981070128970906
1739209615.4123173;-38.13080360867914
1739209615.4123333;-38.13080360867914
1739209615.4123492;-45.120503652039325
1739209615.4123654;-45.120503652039325
1739209615.4123814;-45.120503652039325
1739209615.4123976;-38.13080360867914
1739209615.4124136;-33.981070128970906
1739209615.4124298;-33.981070128970906
1739209615.4124458;-45.120503652039325
1739209615.4124618;-45.120503652039325
1739209615.412478;-38.13080360867914
1739209615.412494;-45.120503652039325
1739209615.4125102;-38.13080360867914
1739209615.4125261;-38.13080360867914
1739209615.412542;-33.981070128970906
1739209615.4125583;-33.981070128970906
1739209615.4125743;-45.120503652039325
1739209615.4125905;-45.120503652039325
1739209615.4126065;-38.13080360867914
1739209615.4126225;-38.13080360867914
1739209615.4126387;-38.13080360867914
1739209615.4126546;-38.13080360867914
1739209615.4126709;-33.981070128970906
1739209615.4126868;-33.981070128970906
1739209615.4127028;-45.120503652039325
1739209615.412719;-45.120503652039325
1739209615.412735;-45.120503652039325
1739209615.4127512;-38.13080360867914
1739209615.4127672;-38.13080360867914
1739209615.4127834;-45.120503652039325
1739209615.4127994;-33.981070128970906
1739209615.4128153;-45.120503652039325
1739209615.4128315;-45.120503652039325
1739209615.4128475;-45.120503652039325
1739209615.4128637;-33.981070128970906
1739209615.4128797;-38.13080360867914
1739209615.4128957;-45.120503652039325
1739209615.412912;-33.981070128970906
1739209615.4129279;-33.981070128970906
1739209615.412944;-38.13080360867914
1739209615.41296;-38.13080360867914
1739209615.412976;-45.120503652039325
1739209615.4129922;-38.13080360867914
1739209615.4130082;-38.13080360867914
1739209615.4130244;-38.13080360867914
1739209615.4130404;-45.120503652039325
1739209615.4130564;-38.13080360867914
1739209615.4130726;-27.267205301931607
1739209615.4130886;-38.13080360867914
1739209615.4131048;-45.120503652039325
1739209615.4131207;-35.57807855764607
1739209615.4131367;-45.120503652039325
1739209615.413153;-45.120503652039325
1739209615.413169;-38.13080360867914
1739209615.4131851;-45.120503652039325
1739209615.413201;-32.81601443825658
1739209615.4132173;-45.120503652039325
1739209615.4132333;-45.120503652039325
1739209615.4132493;-38.13080360867914
1739209615.4132655;-45.120503652039325
1739209615.4132814;-45.120503652039325
1739209615.4132977;-45.120503652039325
1739209615.4133136;-35.57807855764607
1739209615.4133296;-33.981070128970906
1739209615.4133458;-45.120503652039325
1739209615.4133618;-38.13080360867914
1739209615.413378;-35.57807855764607
1739209615.413394;-45.120503652039325
1739209615.41341;-45.120503652039325
1739209615.4134262;-45.120503652039325
1739209615.4134421;-45.120503652039325
1739209615.4134583;-38.13080360867914
1739209615.4134743;-45.120503652039325
1739209615.4134903;-45.120503652039325
1739209615.4135065;-45.120503652039325
1739209615.4135225;-38.13080360867914
1739209615.4135387;-35.57807855764607
1739209615.4135547;-45.120503652039325
1739209615.413571;-45.120503652039325
1739209615.4135869;-38.13080360867914
1739209615.4136028;-38.13080360867914
1739209615.413619;-38.13080360867914
1739209615.413635;-35.57807855764607
1739209615.4136512;-38.13080360867914
1739209615.4136672;-38.13080360867914
1739209615.4136832;-38.13080360867914
1739209615.4136994;-35.57807855764607
1739209615.4137154;-45.120503652039325
1739209615.4137316;-45.120503652039325
1739209615.4137475;-45.120503652039325
1739209615.4137635;-38.13080360867914
1739209615.4137797;-32.816014438256545
1739209615.4137957;-38.13080360867914
1739209615.413812;-35.57807855764607
1739209615.413828;-35.57807855764607
1739209615.4138439;-45.120503652039325
1739209615.41386;-45.120503652039325
1739209615.413876;-33.981070128970906
1739209615.4138923;-38.13080360867914
1739209615.4139082;-38.13080360867914
1739209615.4139242;-45.120503652039325
1739209615.4139404;-33.981070128970906
1739209615.4139564;-45.120503652039325
1739209615.4139726;-38.13080360867914
1739209615.4139886;-38.13080360867914
1739209615.4140048;-45.120503652039325
1739209615.4140208;-45.120503652039325
1739209615.4140368;-38.13080360867914
1739209615.414053;-45.120503652039325
1739209615.414069;-45.120503652039325
1739209615.4140851;-33.981070128970906
1739209615.4141011;-45.120503652039325
1739209615.414117;-45.120503652039325
1739209615.4141333;-35.57807855764607
1739209615.4141493;-35.57807855764607
1739209615.4141655;-45.120503652039325
1739209615.4141815;-45.120503652039325
1739209615.4141974;-33.981070128970906
1739209615.4142137;-38.13080360867914
1739209615.4142296;-35.57807855764607
1739209615.4142458;-38.13080360867914
1739209615.4142618;-45.120503652039325
1739209615.4142778;-38.13080360867914
1739209615.414294;-45.120503652039325
1739209615.41431;-38.13080360867914
1739209615.4143262;-38.13080360867914
1739209615.4143422;-32.816014438256545
1739209615.4143584;-45.120503652039325
1739209615.4143744;-45.120503652039325
1739209615.4143903;-38.13080360867914
1739209615.4144065;-45.120503652039325
1739209615.4144225;-45.120503652039325
1739209615.4144387;-45.120503652039325
1739209615.4144547;-38.13080360867914
1739209615.4144707;-45.120503652039325
1739209615.414487;-38.13080360867914
1739209615.4145029;-38.13080360867914
1739209615.414519;-45.120503652039325
1739209615.414535;-45.120503652039325
1739209615.414551;-35.57807855764607
1739209615.4145672;-45.120503652039325
1739209615.4145832;-45.120503652039325
1739209615.4145994;-33.981070128970906
1739209615.4146154;-45.120503652039325
1739209615.4146314;-45.120503652039325
1739209615.4146476;-38.13080360867914
1739209615.4146636;-38.13080360867914
1739209615.4146798;-38.13080360867914
1739209615.4146957;-38.13080360867914
1739209615.4147117;-38.13080360867914
1739209615.414728;-38.13080360867914
1739209615.414744;-35.57807855764607
1739209615.41476;-35.57807855764607
1739209615.414776;-38.13080360867914
1739209615.4147923;-35.57807855764607
1739209615.4148083;-45.120503652039325
1739209615.4148242;-45.120503652039325
1739209615.4148405;-38.13080360867914
1739209615.4148564;-45.120503652039325
1739209615.4148726;-45.120503652039325
1739209615.4148886;-38.13080360867914
1739209615.4149046;-38.13080360867914
1739209615.4149208;-45.120503652039325
1739209615.4149368;-35.57807855764607
1739209615.414953;-35.57807855764607
1739209615.414969;-45.120503652039325
1739209615.414985;-38.13080360867914
1739209615.4150012;-38.13080360867914
1739209615.4150171;-38.13080360867914
1739209615.4150333;-45.120503652039325
1739209615.4150493;-45.120503652039325
1739209615.4150653;-45.120503652039325
1739209615.4150815;-45.120503652039325
1739209615.4150975;-38.13080360867914
1739209615.4151137;-45.120503652039325
1739209615.4151297;-38.13080360867914
1739209615.4151459;-33.981070128970906
1739209615.4151618;-38.13080360867914
1739209615.4151778;-38.13080360867914
1739209615.415194;-45.120503652039325
1739209615.41521;-35.57807855764607
1739209615.4152262;-38.13080360867914
1739209615.4152422;-45.120503652039325
1739209615.4152582;-45.120503652039325
1739209615.4152744;-38.13080360867914
1739209615.4152904;-38.13080360867914
1739209615.4153066;-45.120503652039325
1739209615.4153225;-35.57807855764607
1739209615.4153385;-45.120503652039325
1739209615.4153547;-38.13080360867914
1739209615.4153707;-32.816014438256545
1739209615.415387;-45.120503652039325
1739209615.415403;-45.120503652039325
1739209615.4154189;-33.981070128970906
1739209615.415435;-38.13080360867914
1739209615.415451;-45.120503652039325
1739209615.4154673;-35.57807855764607
1739209615.4154832;-33.981070128970906
1739209615.4154992;-45.120503652039325
1739209615.4155154;-38.13080360867914
1739209615.4155314;-45.120503652039325
1739209615.4155476;-38.13080360867914
1739209615.4155636;-38.13080360867914
1739209615.4155798;-35.57807855764607
1739209615.4155958;-45.120503652039325
1739209615.4156117;-45.120503652039325
1739209615.415628;-45.120503652039325
1739209615.415644;-45.120503652039325
1739209615.4156601;-38.13080360867914
1739209615.415676;-31.141103565318915
1739209615.415692;-45.120503652039325
1739209615.4157083;-38.13080360867914
1739209615.4157243;-33.981070128970906
1739209615.4157405;-38.13080360867914
1739209615.4157565;-45.120503652039325
1739209615.4157724;-45.120503652039325
1739209615.4157887;-45.120503652039325
1739209615.4158046;-38.13080360867914
1739209615.4158208;-38.13080360867914
1739209615.4158368;-45.120503652039325
1739209615.4158528;-45.120503652039325
1739209615.415869;-45.120503652039325
1739209615.415885;-45.120503652039325
1739209615.4159012;-45.120503652039325
1739209615.4159172;-38.13080360867914
1739209615.4159334;-31.141103565318915
1739209615.4159493;-38.13080360867914
1739209615.4159653;-45.120503652039325
1739209615.4159815;-38.13080360867914
1739209615.4159975;-38.13080360867914
1739209615.4160137;-45.120503652039325
1739209615.4160297;-38.13080360867914
1739209615.4160457;-45.120503652039325
1739209615.4160619;-38.13080360867914
1739209615.4160779;-45.120503652039325
1739209615.416094;-45.120503652039325
1739209615.41611;-45.120503652039325
1739209615.416126;-45.120503652039325
1739209615.4161422;-45.120503652039325
1739209615.4161582;-35.57807855764607
1739209615.4161744;-35.57807855764607
1739209615.4161904;-38.13080360867914
1739209615.4162064;-38.13080360867914
1739209615.4162226;-45.120503652039325
1739209615.4162385;-38.13080360867914
1739209615.4162548;-33.981070128970906
1739209615.4162707;-45.120503652039325
1739209615.4162867;-45.120503652039325
1739209615.416303;-38.13080360867914
1739209615.416319;-38.13080360867914
1739209615.416335;-45.120503652039325
1739209615.416351;-38.13080360867914
1739209615.4163673;-38.13080360867914
1739209615.4163833;-38.13080360867914
1739209615.4163992;-45.120503652039325
1739209615.4164155;-45.120503652039325
1739209615.4164314;-33.981070128970906
1739209615.4164476;-45.120503652039325
1739209615.4164636;-45.120503652039325
1739209615.4164796;-38.13080360867914
1739209615.4164958;-38.13080360867914
1739209615.4165118;-38.13080360867914
1739209615.416528;-45.120503652039325
1739209615.416544;-38.13080360867914
1739209615.41656;-38.13080360867914
1739209615.4165761;-45.120503652039325
1739209615.4165921;-45.120503652039325
1739209615.4166083;-38.13080360867914
1739209615.4166243;-45.120503652039325
1739209615.4166403;-38.13080360867914
1739209615.4166565;-38.13080360867914
1739209615.4166725;-38.13080360867914
1739209615.4166887;-32.816014438256545
1739209615.4167047;-45.120503652039325
1739209615.4167209;-45.120503652039325
1739209615.4167368;-38.13080360867914
1739209615.4167528;-38.13080360867914
1739209615.416769;-45.120503652039325
1739209615.416785;-38.13080360867914
1739209615.4168012;-33.981070128970906
1739209615.4168172;-38.13080360867914
1739209615.4168332;-30.49652367304973
1739209615.4168494;-33.981070128970906
1739209615.4168653;-38.13080360867914
1739209615.4168816;-35.57807855764607
1739209615.4168975;-45.120503652039325
1739209615.4169135;-45.120503652039325
1739209615.4169297;-45.120503652039325
1739209615.4169457;-35.57807855764607
1739209615.416962;-45.120503652039325
1739209615.416978;-45.120503652039325
1739209615.4169939;-33.981070128970906
1739209615.41701;-45.120503652039325
1739209615.417026;-38.13080360867914
1739209615.4170423;-38.13080360867914
1739209615.4170582;-45.120503652039325
1739209615.4170742;-45.120503652039325
1739209615.4170904;-27.8777449560314
1739209615.4171064;-28.21854285175415
1739209615.4171226;-45.120503652039325
1739209615.4171386;-45.120503652039325
1739209615.4171548;-38.13080360867914
1739209615.4171708;-33.981070128970906
1739209615.4171867;-45.120503652039325
1739209615.417203;-45.120503652039325
1739209615.417219;-45.120503652039325
1739209615.4172351;-45.120503652039325
1739209615.417251;-38.13080360867914
1739209615.417267;-45.120503652039325
1739209615.4172833;-38.13080360867914
1739209615.4172993;-45.120503652039325
1739209615.4173155;-35.57807855764607
1739209615.4173315;-45.120503652039325
1739209615.4173474;-29.438486411369333
1739209615.4173636;-24.746238672633048
1739209615.4173796;-45.120503652039325
1739209615.4173958;-45.120503652039325
1739209615.4174118;-38.13080360867914
1739209615.4174278;-33.981070128970906
1739209615.417444;-38.13080360867914
1739209615.41746;-38.13080360867914
1739209615.4174762;-45.120503652039325
1739209615.4174922;-45.120503652039325
1739209615.4175084;-38.13080360867914
1739209615.4175243;-45.120503652039325
1739209615.4175403;-38.13080360867914
1739209615.4175565;-45.120503652039325
1739209615.4175725;-38.13080360867914
1739209615.4175887;-45.120503652039325
1739209615.4176047;-32.816014438256545
1739209615.4176207;-26.991370085610722
1739209615.4176369;-45.120503652039325
1739209615.4176528;-45.120503652039325
1739209615.417669;-45.120503652039325
1739209615.417685;-33.981070128970906
1739209615.417701;-45.120503652039325
1739209615.4177172;-45.120503652039325
1739209615.4177332;-45.120503652039325
1739209615.4177494;-33.981070128970956
1739209615.4177654;-45.120503652039325
1739209615.4177814;-45.120503652039325
1739209615.4177976;-38.13080360867914
1739209615.4178135;-45.120503652039325
1739209615.4178298;-38.13080360867914
1739209615.4178457;-45.120503652039325
1739209615.4178617;-45.120503652039325
1739209615.417878;-28.992665084841942
1739209615.417894;-35.57807855764607
1739209615.41791;-38.13080360867914
1739209615.417926;-45.120503652039325
1739209615.4179423;-33.981070128970906
1739209615.4179583;-45.120503652039325
1739209615.4179742;-38.13080360867914
1739209615.4179904;-38.13080360867914
1739209615.4180064;-38.13080360867914
1739209615.4180226;-45.120503652039325
1739209615.4180386;-45.120503652039325
1739209615.4180546;-38.13080360867914
1739209615.4180708;-38.13080360867914
1739209615.4180868;-45.120503652039325
1739209615.418103;-38.13080360867914
1739209615.418119;-45.120503652039325
1739209615.418135;-33.981070128970906
1739209615.4181511;-38.13080360867914
1739209615.418167;-38.13080360867914
1739209615.4181833;-45.120503652039325
1739209615.4181993;-45.120503652039325
1739209615.4182153;-35.57807855764607
1739209615.4182315;-35.57807855764607
1739209615.4182475;-45.120503652039325
1739209615.4182637;-33.981070128970906
1739209615.4182796;-38.13080360867914
1739209615.4182959;-45.120503652039325
1739209615.4183118;-35.57807855764607
1739209615.4183278;-38.13080360867914
1739209615.418344;-35.57807855764607
1739209615.41836;-38.13080360867914
1739209615.4183762;-45.120503652039325
1739209615.4183922;-38.13080360867914
1739209615.4184082;-38.13080360867914
1739209615.4184244;-35.57807855764607
1739209615.4184403;-45.120503652039325
1739209615.4184566;-38.13080360867914
1739209615.4184725;-38.13080360867914
1739209615.4184885;-33.981070128970906
1739209615.4185047;-45.120503652039325
1739209615.4185207;-31.141103565318915
1739209615.418537;-33.981070128970906
1739209615.4185529;-38.13080360867914
1739209615.4185688;-45.120503652039325
1739209615.418585;-38.13080360867914
1739209615.418601;-35.57807855764607
1739209615.4186172;-38.13080360867914
1739209615.4186332;-38.13080360867914
1739209615.4186492;-35.57807855764607
1739209615.4186654;-33.981070128970906
1739209615.4186814;-32.816014438256545
1739209615.4186976;-38.13080360867914
1739209615.4187136;-38.13080360867914
1739209615.4187298;-38.13080360867914
1739209615.4187458;-45.120503652039325
1739209615.4187617;-33.981070128970906
1739209615.418778;-38.13080360867914
1739209615.418794;-38.13080360867914
1739209615.4188101;-45.120503652039325
1739209615.418826;-45.120503652039325
1739209615.418842;-45.120503652039325
1739209615.4188583;-38.13080360867914
1739209615.4188743;-45.120503652039325
1739209615.4188905;-45.120503652039325
1739209615.4189065;-38.13080360867914
1739209615.4189224;-45.120503652039325
1739209615.4189386;-45.120503652039325
1739209615.4189546;-45.120503652039325
1739209615.4189708;-45.120503652039325
1739209615.4189868;-45.120503652039325
1739209615.4190028;-38.13080360867914
1739209615.419019;-45.120503652039325
1739209615.419035;-45.120503652039325
1739209615.4190512;-45.120503652039325
1739209615.4190671;-38.13080360867914
1739209615.4190834;-38.13080360867914
1739209615.4190993;-45.120503652039325
1739209615.4191153;-45.120503652039325
1739209615.4191315;-45.120503652039325
1739209615.4191475;-33.981070128970906
1739209615.4191637;-45.120503652039325
1739209615.4191797;-33.981070128970906
