CAN Message; 0x98:000049d5086b3d3e
1739209748.6881087;-38.13080360867914
1739209748.6881115;-45.120503652039325
1739209748.6881146;-45.120503652039325
1739209748.6881175;-38.13080360867914
1739209748.6881204;-38.13080360867914
1739209748.6881232;-45.120503652039325
1739209748.688126;-45.120503652039325
1739209748.688129;-45.120503652039325
1739209748.688132;-38.13080360867914
1739209748.688135;-45.120503652039325
1739209748.6881378;-45.120503652039325
1739209748.6881406;-45.120503652039325
1739209748.6881435;-38.13080360867914
1739209748.6881464;-38.13080360867914
1739209748.6881495;-45.120503652039325
1739209748.6881523;-38.13080360867914
1739209748.6881552;-38.13080360867914
1739209748.688158;-31.141103565318893
1739209748.688161;-35.57807855764607
1739209748.6881638;-45.120503652039325
1739209748.6881669;-45.120503652039325
1739209748.6881697;-38.13080360867914
1739209748.6881726;-35.57807855764607
1739209748.6881754;-45.120503652039325
1739209748.6881783;-31.141103565318915
1739209748.6881812;-45.120503652039325
1739209748.6881843;-45.120503652039325
1739209748.6881871;-35.57807855764607
1739209748.68819;-38.13080360867914
1739209748.6881928;-45.120503652039325
1739209748.6881957;-45.120503652039325
1739209748.6881988;-45.120503652039325
1739209748.6882017;-45.120503652039325
1739209748.6882045;-38.13080360867914
1739209748.6882074;-32.816014438256545
1739209748.6882102;-35.57807855764607
1739209748.688213;-38.13080360867914
1739209748.6882162;-35.57807855764607
1739209748.688219;-38.13080360867914
1739209748.688222;-38.13080360867914
1739209748.6882248;-38.13080360867914
1739209748.6882277;-45.120503652039325
1739209748.6882305;-45.120503652039325
1739209748.6882336;-35.57807855764607
1739209748.6882365;-33.981070128970906
1739209748.6882393;-45.120503652039325
1739209748.6882422;-45.120503652039325
1739209748.688245;-32.816014438256545
1739209748.688248;-38.13080360867914
1739209748.688251;-38.13080360867914
1739209748.6882539;-45.120503652039325
1739209748.6882567;-45.120503652039325
1739209748.6882596;-38.13080360867914
1739209748.6882625;-38.13080360867914
1739209748.6882653;-38.13080360867914
1739209748.6882684;-35.57807855764607
1739209748.6882713;-38.13080360867914
1739209748.6882741;-45.120503652039325
1739209748.688277;-38.13080360867914
1739209748.6882799;-32.816014438256545
1739209748.6882827;-45.120503652039325
1739209748.6882858;-45.120503652039325
1739209748.6882887;-45.120503652039325
1739209748.6882915;-33.981070128970906
1739209748.6882944;-38.13080360867914
1739209748.6882973;-45.120503652039325
1739209748.6883001;-38.13080360867914
1739209748.6883032;-38.13080360867914
1739209748.688306;-45.120503652039325
1739209748.688309;-38.13080360867914
1739209748.6883118;-38.13080360867914
1739209748.6883147;-45.120503652039325
1739209748.6883175;-45.120503652039325
1739209748.6883206;-38.13080360867914
1739209748.6883235;-33.981070128970906
1739209748.6883264;-35.57807855764607
1739209748.6883292;-32.816014438256545
1739209748.688332;-45.120503652039325
1739209748.688335;-45.120503652039325
1739209748.688338;-45.120503652039325
1739209748.688341;-45.120503652039325
1739209748.6883438;-45.120503652039325
1739209748.6883466;-38.13080360867914
1739209748.6883495;-45.120503652039325
1739209748.6883526;-38.13080360867914
1739209748.6883554;-38.13080360867914
1739209748.6883583;-45.120503652039325
1739209748.6883612;-45.120503652039325
1739209748.688364;-38.13080360867914
1739209748.688367;-35.57807855764607
1739209748.68837;-31.141103565318915
1739209748.6883729;-45.120503652039325
1739209748.6883757;-45.120503652039325
1739209748.6883786;-45.120503652039325
1739209748.6883814;-45.120503652039325
1739209748.6883843;-38.13080360867914
1739209748.6883874;-38.13080360867914
1739209748.6883903;-35.57807855764607
1739209748.688393;-30.49652367304973
1739209748.688396;-38.13080360867914
1739209748.6883988;-45.120503652039325
1739209748.6884017;-38.13080360867914
1739209748.6884048;-45.120503652039325
1739209748.6884077;-45.120503652039325
1739209748.6884105;-38.13080360867914
1739209748.6884134;-35.57807855764607
1739209748.6884162;-27.267205301931607
1739209748.688419;-38.13080360867914
1739209748.6884222;-38.13080360867914
1739209748.688425;-45.120503652039325
1739209748.688428;-38.13080360867914
1739209748.6884308;-38.13080360867914
1739209748.6884336;-45.120503652039325
1739209748.6884365;-38.13080360867914
1739209748.6884396;-30.49652367304973
1739209748.6884425;-38.13080360867914
1739209748.6884453;-35.57807855764607
1739209748.6884482;-45.120503652039325
1739209748.688451;-38.13080360867914
1739209748.688454;-38.13080360867914
1739209748.688457;-45.120503652039325
1739209748.6884599;-45.120503652039325
1739209748.6884627;-32.816014438256545
1739209748.6884656;-38.13080360867914
1739209748.6884685;-38.13080360867914
1739209748.6884713;-38.13080360867914
1739209748.6884744;-38.13080360867914
1739209748.6884773;-45.120503652039325
1739209748.6884801;-33.981070128970906
1739209748.688483;-38.13080360867914
1739209748.6884859;-30.49652367304973
1739209748.688489;-33.981070128970906
1739209748.6884918;-38.13080360867914
1739209748.6884947;-38.13080360867914
1739209748.6884975;-38.13080360867914
1739209748.6885004;-32.816014438256545
1739209748.6885033;-33.981070128970906
1739209748.6885064;-38.13080360867914
1739209748.6885092;-38.13080360867914
1739209748.688512;-38.13080360867914
1739209748.688515;-38.13080360867914
1739209748.6885178;-45.120503652039325
1739209748.6885207;-45.120503652039325
1739209748.6885238;-35.57807855764607
1739209748.6885266;-38.13080360867914
1739209748.6885295;-45.120503652039325
1739209748.6885324;-33.981070128970906
1739209748.6885352;-31.141103565318915
1739209748.688538;-45.120503652039325
1739209748.6885412;-45.120503652039325
1739209748.688544;-38.13080360867914
1739209748.688547;-38.13080360867914
1739209748.6885498;-45.120503652039325
1739209748.6885526;-45.120503652039325
1739209748.6885555;-45.120503652039325
1739209748.6885586;-45.120503652039325
1739209748.6885614;-38.13080360867914
1739209748.6885643;-35.57807855764607
1739209748.6885672;-38.13080360867914
1739209748.68857;-45.120503652039325
1739209748.688573;-45.120503652039325
1739209748.688576;-38.13080360867914
1739209748.6885788;-38.13080360867914
1739209748.6885817;-38.13080360867914
1739209748.6885846;-45.120503652039325
1739209748.6885874;-45.120503652039325
1739209748.6885903;-45.120503652039325
1739209748.6885934;-38.13080360867914
1739209748.6885962;-35.57807855764607
1739209748.688599;-45.120503652039325
1739209748.688602;-32.816014438256545
1739209748.6886048;-31.141103565318915
1739209748.6886077;-45.120503652039325
1739209748.6886108;-38.13080360867914
1739209748.6886137;-35.57807855764607
1739209748.6886165;-38.13080360867914
1739209748.6886194;-45.120503652039325
1739209748.6886222;-32.816014438256545
1739209748.688625;-38.13080360867914
1739209748.6886282;-31.141103565318943
1739209748.688631;-45.120503652039325
1739209748.688634;-38.13080360867914
1739209748.6886368;-38.13080360867914
1739209748.6886396;-38.13080360867914
1739209748.6886427;-38.13080360867914
1739209748.6886456;-38.13080360867914
1739209748.6886485;-35.57807855764607
1739209748.6886513;-30.49652367304973
1739209748.6886542;-38.13080360867914
1739209748.688657;-38.13080360867914
1739209748.6886601;-45.120503652039325
1739209748.688663;-45.120503652039325
1739209748.6886659;-38.13080360867914
1739209748.6886687;-45.120503652039325
1739209748.6886716;-45.120503652039325
1739209748.6886744;-31.141103565318893
1739209748.6886775;-33.981070128970906
1739209748.6886804;-45.120503652039325
1739209748.6886833;-38.13080360867914
1739209748.6886861;-33.981070128970906
1739209748.688689;-45.120503652039325
1739209748.6886919;-45.120503652039325
1739209748.688695;-45.120503652039325
1739209748.6886978;-38.13080360867914
1739209748.6887007;-33.981070128970906
1739209748.6887035;-45.120503652039325
1739209748.6887064;-45.120503652039325
1739209748.6887093;-33.981070128970906
1739209748.6887124;-32.816014438256545
1739209748.6887152;-45.120503652039325
1739209748.688718;-38.13080360867914
1739209748.688721;-32.816014438256545
1739209748.6887238;-38.13080360867914
1739209748.6887267;-45.120503652039325
1739209748.6887298;-45.120503652039325
1739209748.6887326;-33.981070128970906
1739209748.6887355;-45.120503652039325
1739209748.6887383;-45.120503652039325
1739209748.6887412;-38.13080360867914
1739209748.688744;-45.120503652039325
1739209748.6887472;-38.13080360867914
1739209748.68875;-45.120503652039325
1739209748.688753;-38.13080360867914
1739209748.6887558;-38.13080360867914
1739209748.6887586;-33.981070128970906
1739209748.6887615;-45.120503652039325
1739209748.6887646;-45.120503652039325
1739209748.6887674;-32.816014438256545
1739209748.6887703;-45.120503652039325
1739209748.6887732;-38.13080360867914
1739209748.688776;-35.57807855764607
1739209748.6887789;-45.120503652039325
1739209748.688782;-45.120503652039325
1739209748.6887848;-45.120503652039325
1739209748.6887877;-38.13080360867914
1739209748.6887906;-45.120503652039325
1739209748.6887934;-38.13080360867914
1739209748.6887965;-38.13080360867914
1739209748.6887994;-35.57807855764607
1739209748.6888022;-35.57807855764607
1739209748.688805;-38.13080360867914
1739209748.688808;-38.13080360867914
1739209748.6888108;-45.120503652039325
1739209748.688814;-45.120503652039325
1739209748.6888168;-33.981070128970906
1739209748.6888196;-38.13080360867914
1739209748.6888225;-45.120503652039325
1739209748.6888254;-38.13080360867914
1739209748.6888282;-38.13080360867914
1739209748.6888313;-38.13080360867914
1739209748.6888342;-45.120503652039325
1739209748.688837;-45.120503652039325
1739209748.68884;-45.120503652039325
1739209748.6888428;-38.13080360867914
1739209748.6888456;-45.120503652039325
1739209748.6888487;-45.120503652039325
1739209748.6888516;-38.13080360867914
1739209748.6888545;-38.13080360867914
1739209748.6888573;-38.13080360867914
1739209748.6888602;-38.13080360867914
1739209748.688863;-33.981070128970906
1739209748.6888661;-38.13080360867914
1739209748.688869;-45.120503652039325
1739209748.6888719;-38.13080360867914
1739209748.6888747;-31.141103565318915
1739209748.6888776;-45.120503652039325
1739209748.6888804;-38.13080360867914
1739209748.6888835;-38.13080360867914
1739209748.6888864;-38.13080360867914
1739209748.6888893;-45.120503652039325
1739209748.6888921;-45.120503652039325
1739209748.688895;-45.120503652039325
1739209748.6888978;-45.120503652039325
1739209748.688901;-45.120503652039325
1739209748.6889038;-38.13080360867914
1739209748.6889067;-32.816014438256545
1739209748.6889095;-38.13080360867914
1739209748.6889124;-45.120503652039325
1739209748.6889153;-38.13080360867914
1739209748.6889184;-35.57807855764607
1739209748.6889212;-35.57807855764607
1739209748.688924;-45.120503652039325
1739209748.688927;-45.120503652039325
1739209748.6889298;-45.120503652039325
1739209748.688933;-31.141103565318915
1739209748.6889358;-38.13080360867914
1739209748.6889386;-45.120503652039325
1739209748.6889415;-45.120503652039325
1739209748.6889443;-45.120503652039325
1739209748.6889472;-45.120503652039325
1739209748.6889503;-38.13080360867914
1739209748.6889532;-45.120503652039325
1739209748.688956;-30.49652367304973
1739209748.688959;-32.816014438256545
1739209748.6889617;-33.981070128970906
1739209748.6889646;-45.120503652039325
1739209748.6889677;-33.981070128970906
1739209748.6889706;-32.816014438256545
1739209748.6889734;-38.13080360867914
1739209748.6889763;-45.120503652039325
1739209748.6889791;-31.141103565318915
1739209748.688982;-33.981070128970906
1739209748.688985;-38.13080360867914
1739209748.688988;-45.120503652039325
1739209748.6889908;-38.13080360867914
1739209748.6889937;-35.57807855764607
1739209748.6889966;-38.13080360867914
1739209748.6889994;-45.120503652039325
1739209748.6890025;-31.141103565318915
1739209748.6890054;-33.981070128970906
1739209748.6779807;-38.13080360867914
1739209748.677992;-45.120503652039325
1739209748.6780033;-45.120503652039325
1739209748.6780148;-35.57807855764607
1739209748.678026;-35.57807855764607
1739209748.6780374;-45.120503652039325
1739209748.6780486;-38.13080360867914
1739209748.67806;-38.13080360867914
1739209748.6780713;-45.120503652039325
1739209748.6780827;-35.57807855764607
1739209748.678094;-45.120503652039325
1739209748.6781054;-45.120503652039325
1739209748.6781166;-45.120503652039325
1739209748.678128;-33.981070128970906
1739209748.6781392;-38.13080360867914
1739209748.6781507;-45.120503652039325
1739209748.6781619;-38.13080360867914
1739209748.6781733;-45.120503652039325
1739209748.6781847;-45.120503652039325
1739209748.678196;-35.57807855764607
1739209748.6782074;-38.13080360867914
1739209748.6782186;-45.120503652039325
1739209748.67823;-45.120503652039325
1739209748.6782413;-38.13080360867914
1739209748.6782527;-38.13080360867914
1739209748.678264;-32.816014438256545
1739209748.6782753;-35.57807855764607
1739209748.6782866;-38.13080360867914
1739209748.678298;-45.120503652039325
1739209748.6783092;-35.57807855764607
1739209748.6783206;-38.13080360867914
1739209748.6783319;-45.120503652039325
1739209748.6783433;-33.981070128970906
1739209748.6783547;-45.120503652039325
1739209748.678366;-38.13080360867914
1739209748.6783774;-38.13080360867914
1739209748.6783886;-38.13080360867914
1739209748.6784;-38.13080360867914
1739209748.6784112;-45.120503652039325
1739209748.6784227;-45.120503652039325
1739209748.678434;-45.120503652039325
1739209748.6784453;-32.816014438256545
1739209748.6784565;-38.13080360867914
1739209748.678468;-45.120503652039325
1739209748.6784792;-45.120503652039325
1739209748.6784906;-32.816014438256545
1739209748.6785018;-35.57807855764607
1739209748.6785133;-32.816014438256545
1739209748.6785245;-38.13080360867914
1739209748.678536;-38.13080360867914
1739209748.6785474;-33.981070128970906
1739209748.6785586;-45.120503652039325
1739209748.67857;-45.120503652039325
1739209748.6785812;-45.120503652039325
1739209748.6785927;-45.120503652039325
1739209748.678604;-45.120503652039325
1739209748.6786153;-45.120503652039325
1739209748.6786265;-45.120503652039325
1739209748.678638;-45.120503652039325
1739209748.6786492;-38.13080360867914
1739209748.6786606;-45.120503652039325
1739209748.6786718;-38.13080360867914
1739209748.6786833;-38.13080360867914
1739209748.6786945;-38.13080360867914
1739209748.678706;-45.120503652039325
1739209748.6787171;-29.438486411369333
1739209748.6787286;-28.58837851428586
1739209748.67874;-45.120503652039325
1739209748.6787512;-38.13080360867914
1739209748.6787627;-45.120503652039325
1739209748.6787739;-38.13080360867914
1739209748.6787853;-38.13080360867914
1739209748.6787965;-38.13080360867914
1739209748.678808;-45.120503652039325
1739209748.6788192;-38.13080360867914
1739209748.6788306;-35.57807855764607
1739209748.6788418;-45.120503652039325
1739209748.6788533;-35.57807855764607
1739209748.6788645;-45.120503652039325
1739209748.678876;-38.13080360867914
1739209748.6788871;-38.13080360867914
1739209748.6788986;-30.49652367304973
1739209748.6789098;-28.58837851428586
1739209748.6789212;-45.120503652039325
1739209748.6789327;-38.13080360867914
1739209748.6789439;-32.816014438256545
1739209748.6789553;-31.141103565318915
1739209748.6789665;-45.120503652039325
1739209748.678978;-38.13080360867914
1739209748.6789892;-38.13080360867914
1739209748.6790006;-38.13080360867914
1739209748.6790118;-45.120503652039325
1739209748.6790233;-45.120503652039325
1739209748.6790345;-45.120503652039325
1739209748.679046;-45.120503652039325
1739209748.6790571;-45.120503652039325
1739209748.6790686;-38.13080360867914
1739209748.6790798;-35.57807855764607
1739209748.6790912;-33.981070128970906
1739209748.6791027;-45.120503652039325
1739209748.6791139;-38.13080360867914
1739209748.6791253;-38.13080360867914
1739209748.6791365;-38.13080360867914
1739209748.679148;-35.57807855764607
1739209748.6791592;-35.57807855764607
1739209748.6791706;-45.120503652039325
1739209748.6791818;-38.13080360867914
1739209748.6791933;-38.13080360867914
1739209748.6792045;-45.120503652039325
1739209748.679216;-38.13080360867914
1739209748.679227;-45.120503652039325
1739209748.6792386;-45.120503652039325
1739209748.6792498;-38.13080360867914
1739209748.6792612;-38.13080360867914
1739209748.6792724;-45.120503652039325
1739209748.6792839;-38.13080360867914
1739209748.6792953;-38.13080360867914
1739209748.6793065;-35.57807855764607
1739209748.679318;-35.57807855764607
1739209748.6793292;-38.13080360867914
1739209748.6793406;-45.120503652039325
1739209748.6793518;-45.120503652039325
1739209748.6793633;-45.120503652039325
1739209748.6793745;-45.120503652039325
1739209748.679386;-38.13080360867914
1739209748.679397;-35.57807855764607
1739209748.6794086;-38.13080360867914
1739209748.6794198;-35.57807855764607
1739209748.6794312;-38.13080360867914
1739209748.6794424;-45.120503652039325
1739209748.6794538;-38.13080360867914
1739209748.679465;-45.120503652039325
1739209748.6794765;-38.13080360867914
1739209748.679488;-45.120503652039325
1739209748.6794991;-38.13080360867914
1739209748.6795106;-45.120503652039325
1739209748.6795218;-45.120503652039325
1739209748.6795332;-35.57807855764607
1739209748.6795444;-27.267205301931607
1739209748.679556;-38.13080360867914
1739209748.679567;-38.13080360867914
1739209748.6795785;-45.120503652039325
1739209748.6795897;-38.13080360867914
1739209748.6796012;-35.57807855764607
1739209748.6796124;-35.57807855764607
1739209748.6796238;-35.57807855764607
1739209748.679635;-31.141103565318915
1739209748.6796465;-38.13080360867914
1739209748.6796577;-45.120503652039325
1739209748.6796691;-38.13080360867914
1739209748.6796806;-38.13080360867914
1739209748.6796918;-45.120503652039325
1739209748.6797032;-45.120503652039325
1739209748.6797144;-35.57807855764607
1739209748.679726;-27.877744956031414
1739209748.679737;-33.981070128970906
1739209748.6797485;-33.981070128970906
1739209748.6797597;-35.57807855764607
1739209748.6797712;-38.13080360867914
1739209748.6797824;-33.981070128970906
1739209748.6797938;-33.981070128970906
1739209748.679805;-45.120503652039325
1739209748.6798165;-38.13080360867914
1739209748.6798277;-45.120503652039325
1739209748.6798391;-45.120503652039325
1739209748.6798506;-35.57807855764607
1739209748.6798618;-35.57807855764607
1739209748.6798732;-45.120503652039325
1739209748.6798844;-38.13080360867914
1739209748.6798959;-33.981070128970906
1739209748.679907;-38.13080360867914
1739209748.6799185;-45.120503652039325
1739209748.6799297;-45.120503652039325
1739209748.6799412;-38.13080360867914
1739209748.6799524;-38.13080360867914
1739209748.6799638;-35.57807855764607
1739209748.679975;-38.13080360867914
1739209748.6799865;-35.57807855764607
1739209748.6799977;-33.981070128970906
1739209748.6800091;-31.141103565318915
1739209748.6800203;-45.120503652039325
1739209748.6800318;-45.120503652039325
1739209748.6800432;-38.13080360867914
1739209748.6800544;-45.120503652039325
1739209748.6800659;-38.13080360867914
1739209748.680077;-38.13080360867914
1739209748.6800885;-38.13080360867914
1739209748.6800997;-45.120503652039325
1739209748.6801112;-45.120503652039325
1739209748.6801224;-45.120503652039325
1739209748.6801338;-45.120503652039325
1739209748.680145;-45.120503652039325
1739209748.6801565;-45.120503652039325
1739209748.6801677;-45.120503652039325
1739209748.680179;-38.13080360867914
1739209748.6801903;-38.13080360867914
1739209748.6802018;-38.13080360867914
1739209748.680213;-38.13080360867914
1739209748.6802244;-45.120503652039325
1739209748.6802359;-35.57807855764607
1739209748.680247;-35.57807855764607
1739209748.6802585;-45.120503652039325
1739209748.6802697;-38.13080360867914
1739209748.6802812;-33.981070128970906
1739209748.6802924;-45.120503652039325
1739209748.6803038;-38.13080360867914
1739209748.680315;-33.981070128970906
1739209748.6803265;-38.13080360867914
1739209748.6803377;-45.120503652039325
1739209748.680349;-45.120503652039325
1739209748.6803603;-45.120503652039325
1739209748.6803718;-45.120503652039325
1739209748.680383;-38.13080360867914
1739209748.6803944;-45.120503652039325
1739209748.6804056;-45.120503652039325
1739209748.680417;-35.57807855764607
1739209748.6804285;-35.57807855764607
1739209748.6804397;-45.120503652039325
1739209748.6804512;-38.13080360867914
1739209748.6804624;-38.13080360867914
1739209748.6804738;-38.13080360867914
1739209748.680485;-45.120503652039325
1739209748.6804965;-45.120503652039325
1739209748.6805077;-45.120503652039325
1739209748.680519;-45.120503652039325
1739209748.6805303;-45.120503652039325
1739209748.6805418;-38.13080360867914
1739209748.680553;-38.13080360867914
1739209748.6805644;-38.13080360867914
1739209748.6805756;-45.120503652039325
1739209748.680587;-45.120503652039325
1739209748.6805985;-38.13080360867914
1739209748.6806097;-38.13080360867914
1739209748.6806211;-38.13080360867914
1739209748.6806324;-45.120503652039325
1739209748.6806438;-38.13080360867914
1739209748.680655;-35.57807855764607
1739209748.6806664;-38.13080360867914
1739209748.6806777;-35.57807855764607
1739209748.680689;-45.120503652039325
1739209748.6807003;-38.13080360867914
1739209748.6807117;-45.120503652039325
1739209748.680723;-33.981070128970906
1739209748.6807344;-45.120503652039325
1739209748.6807456;-45.120503652039325
1739209748.680757;-38.13080360867914
1739209748.6807683;-38.13080360867914
1739209748.6807797;-33.981070128970906
1739209748.6807911;-38.13080360867914
1739209748.6808023;-35.57807855764607
1739209748.6808138;-45.120503652039325
1739209748.680825;-38.13080360867914
1739209748.6808364;-33.981070128970906
1739209748.6808476;-38.13080360867914
1739209748.680859;-38.13080360867914
1739209748.6808703;-45.120503652039325
1739209748.6808817;-33.981070128970906
1739209748.680893;-45.120503652039325
1739209748.6809044;-38.13080360867914
1739209748.6809156;-38.13080360867914
1739209748.680927;-38.13080360867914
1739209748.6809382;-45.120503652039325
1739209748.6809497;-38.13080360867914
1739209748.680961;-45.120503652039325
1739209748.6809723;-38.13080360867914
1739209748.6809838;-35.57807855764607
1739209748.680995;-38.13080360867914
1739209748.6810064;-45.120503652039325
1739209748.6810176;-38.13080360867914
1739209748.681029;-45.120503652039325
1739209748.6810403;-45.120503652039325
1739209748.6810517;-38.13080360867914
1739209748.681063;-38.13080360867914
1739209748.6810744;-45.120503652039325
1739209748.6810856;-45.120503652039325
1739209748.681097;-32.816014438256545
1739209748.6811082;-31.141103565318915
1739209748.6811197;-45.120503652039325
1739209748.681131;-38.13080360867914
1739209748.6811423;-38.13080360867914
1739209748.6811535;-45.120503652039325
1739209748.681165;-35.57807855764607
1739209748.6811764;-35.57807855764607
1739209748.6811876;-38.13080360867914
1739209748.681199;-38.13080360867914
1739209748.6812103;-38.13080360867914
1739209748.6812217;-45.120503652039325
1739209748.681233;-32.816014438256545
1739209748.6812444;-45.120503652039325
1739209748.6812556;-45.120503652039325
1739209748.681267;-45.120503652039325
1739209748.6812782;-38.13080360867914
1739209748.6812897;-27.267205301931607
1739209748.6813009;-38.13080360867914
1739209748.6813123;-45.120503652039325
1739209748.6813235;-38.13080360867914
1739209748.681335;-35.57807855764607
1739209748.6813464;-38.13080360867914
1739209748.6813576;-38.13080360867914
1739209748.681369;-45.120503652039325
1739209748.6813803;-32.81601443825658
1739209748.6813917;-45.120503652039325
1739209748.681403;-38.13080360867914
1739209748.6814144;-45.120503652039325
1739209748.6814256;-38.13080360867914
1739209748.681437;-35.57807855764607
1739209748.6814482;-38.13080360867914
1739209748.6814597;-38.13080360867914
1739209748.6814709;-38.13080360867914
1739209748.6814823;-45.120503652039325
1739209748.6814935;-38.13080360867914
1739209748.681505;-45.120503652039325
1739209748.6815162;-38.13080360867914
1739209748.6815276;-35.57807855764607
1739209748.681539;-33.981070128970906
1739209748.6815503;-45.120503652039325
1739209748.6815617;-33.981070128970906
1739209748.681573;-38.13080360867914
1739209748.6815844;-35.57807855764607
1739209748.6815956;-45.120503652039325
1739209748.681607;-45.120503652039325
1739209748.6816182;-35.57807855764607
1739209748.6816297;-38.13080360867914
1739209748.6816409;-45.120503652039325
1739209748.6816523;-33.981070128970906
1739209748.6816635;-38.13080360867914
1739209748.681675;-38.13080360867914
1739209748.6816862;-45.120503652039325
1739209748.6816976;-38.13080360867914
1739209748.6817088;-45.120503652039325
1739209748.6817203;-45.120503652039325
1739209748.6817317;-45.120503652039325
1739209748.681743;-33.981070128970906
1739209748.6817544;-33.981070128970906
1739209748.6817656;-38.13080360867914
1739209748.681777;-38.13080360867914
1739209748.6817882;-33.981070128970906
1739209748.6817997;-35.57807855764607
1739209748.6818109;-38.13080360867914
1739209748.6818223;-45.120503652039325
1739209748.6818335;-32.816014438256545
1739209748.681845;-38.13080360867914
1739209748.6818562;-45.120503652039325
1739209748.6818676;-45.120503652039325
1739209748.6818788;-45.120503652039325
1739209748.6818902;-38.13080360867914
1739209748.6819015;-35.57807855764607
1739209748.681913;-45.120503652039325
1739209748.6819243;-38.13080360867914
1739209748.6819355;-38.13080360867914
1739209748.681947;-35.57807855764607
1739209748.6819582;-45.120503652039325
1739209748.6819696;-38.13080360867914
1739209748.6819808;-33.981070128970906
1739209748.6819923;-33.981070128970906
1739209748.6820035;-35.57807855764607
1739209748.682015;-31.141103565318915
1739209748.6820261;-33.981070128970906
1739209748.6820376;-45.120503652039325
1739209748.6820488;-45.120503652039325
1739209748.6820602;-45.120503652039325
1739209748.6820714;-32.816014438256545
1739209748.682083;-45.120503652039325
1739209748.682094;-45.120503652039325
1739209748.6821055;-38.13080360867914
1739209748.682117;-38.13080360867914
1739209748.6821282;-38.13080360867914
1739209748.6821396;-45.120503652039325
1739209748.6821508;-33.981070128970906
1739209748.6821623;-38.13080360867914
1739209748.6821735;-45.120503652039325
1739209748.682185;-45.120503652039325
1739209748.6821961;-45.120503652039325
1739209748.6822076;-38.13080360867914
1739209748.6822188;-38.13080360867914
1739209748.6822302;-45.120503652039325
1739209748.6822414;-38.13080360867914
1739209748.682253;-45.120503652039325
1739209748.682264;-38.13080360867914
1739209748.6822755;-35.57807855764607
1739209748.682287;-35.57807855764607
1739209748.6822982;-38.13080360867914
1739209748.6823096;-45.120503652039325
1739209748.6823208;-38.13080360867914
1739209748.6823323;-33.981070128970906
1739209748.6823435;-45.120503652039325
1739209748.682355;-38.13080360867914
1739209748.6823661;-35.57807855764607
1739209748.6823776;-38.13080360867914
1739209748.6823888;-38.13080360867914
1739209748.6824002;-38.13080360867914
1739209748.6824114;-45.120503652039325
1739209748.6824229;-45.120503652039325
1739209748.682434;-32.816014438256545
1739209748.6824455;-35.57807855764607
1739209748.6824567;-45.120503652039325
1739209748.6824682;-38.13080360867914
1739209748.6824796;-45.120503652039325
1739209748.6824908;-45.120503652039325
1739209748.6825023;-45.120503652039325
1739209748.6825135;-45.120503652039325
1739209748.682525;-45.120503652039325
1739209748.6825361;-45.120503652039325
1739209748.6825476;-35.57807855764607
1739209748.6825588;-38.13080360867914
1739209748.6825702;-38.13080360867914
1739209748.6825814;-35.57807855764607
1739209748.6825929;-35.57807855764607
1739209748.682604;-33.981070128970906
1739209748.6826155;-45.120503652039325
1739209748.6826267;-45.120503652039325
1739209748.6826382;-45.120503652039325
1739209748.6826494;-45.120503652039325
1739209748.6826608;-38.13080360867914
1739209748.6826723;-38.13080360867914
1739209748.6826835;-35.57807855764607
1739209748.682695;-38.13080360867914
1739209748.682706;-45.120503652039325
1739209748.6827176;-33.981070128970906
1739209748.6827288;-45.120503652039325
1739209748.6827402;-45.120503652039325
1739209748.6827514;-45.120503652039325
1739209748.6827629;-45.120503652039325
1739209748.682774;-35.57807855764607
1739209748.6827855;-38.13080360867914
1739209748.6827967;-45.120503652039325
1739209748.6828082;-45.120503652039325
1739209748.6828194;-45.120503652039325
1739209748.6828308;-38.13080360867914
1739209748.682842;-35.57807855764607
1739209748.6828535;-32.816014438256545
1739209748.682865;-45.120503652039325
1739209748.682876;-45.120503652039325
1739209748.6828876;-33.981070128970906
1739209748.6828988;-38.13080360867914
1739209748.6829102;-38.13080360867914
1739209748.6829214;-35.57807855764607
1739209748.6829329;-38.13080360867914
1739209748.682944;-45.120503652039325
1739209748.6829555;-38.13080360867914
1739209748.6829667;-38.13080360867914
1739209748.6829782;-45.120503652039325
1739209748.6829894;-45.120503652039325
1739209748.6830008;-45.120503652039325
1739209748.683012;-38.13080360867914
1739209748.6830235;-35.57807855764607
1739209748.683035;-45.120503652039325
1739209748.683046;-38.13080360867914
1739209748.6830575;-38.13080360867914
1739209748.6830688;-38.13080360867914
1739209748.6830802;-38.13080360867914
1739209748.6830914;-45.120503652039325
1739209748.6831028;-45.120503652039325
1739209748.683114;-33.981070128970906
1739209748.6831255;-31.141103565318915
1739209748.6831367;-45.120503652039325
1739209748.6831481;-45.120503652039325
1739209748.6831594;-45.120503652039325
1739209748.6831708;-38.13080360867914
1739209748.683182;-45.120503652039325
1739209748.6831934;-38.13080360867914
1739209748.6832047;-45.120503652039325
1739209748.683216;-38.13080360867914
1739209748.6832275;-38.13080360867914
1739209748.6832387;-45.120503652039325
1739209748.6832502;-35.57807855764607
1739209748.6832614;-38.13080360867914
1739209748.6832728;-35.57807855764607
1739209748.683284;-38.13080360867914
1739209748.6832955;-32.816014438256545
1739209748.6833067;-27.267205301931607
1739209748.6833181;-45.120503652039325
1739209748.6833293;-45.120503652039325
1739209748.6833408;-38.13080360867914
1739209748.683352;-33.981070128970906
1739209748.6833634;-45.120503652039325
