CAN Message; 0x150:02000e39e9c67156
1739209881.9073899;-45.120503652039325
1739209881.907395;-38.13080360867914
1739209881.9074;-45.120503652039325
1739209881.9074051;-38.13080360867914
1739209881.9074101;-45.120503652039325
1739209881.9074152;-45.120503652039325
1739209881.9074202;-45.120503652039325
1739209881.9074254;-33.981070128970906
1739209881.9074304;-45.120503652039325
1739209881.9074354;-38.13080360867914
1739209881.9074404;-38.13080360867914
1739209881.9074457;-35.57807855764607
1739209881.9074507;-45.120503652039325
1739209881.9074557;-45.120503652039325
1739209881.9074607;-38.13080360867914
1739209881.907466;-38.13080360867914
1739209881.907471;-45.120503652039325
1739209881.907476;-38.13080360867914
1739209881.907481;-35.57807855764607
1739209881.9074862;-45.120503652039325
1739209881.9074912;-45.120503652039325
1739209881.9074962;-38.13080360867914
1739209881.9075015;-35.57807855764607
1739209881.9075065;-38.13080360867914
1739209881.9075115;-45.120503652039325
1739209881.9075165;-45.120503652039325
1739209881.9075217;-45.120503652039325
1739209881.9075267;-38.13080360867914
1739209881.9075317;-45.120503652039325
1739209881.9075367;-45.120503652039325
1739209881.907542;-38.13080360867914
1739209881.907547;-45.120503652039325
1739209881.907552;-38.13080360867914
1739209881.907557;-45.120503652039325
1739209881.9075623;-45.120503652039325
1739209881.9075673;-38.13080360867914
1739209881.9075723;-45.120503652039325
1739209881.9075773;-45.120503652039325
1739209881.9075825;-38.13080360867914
1739209881.9075875;-45.120503652039325
1739209881.9075925;-45.120503652039325
1739209881.9075975;-45.120503652039325
1739209881.9076028;-45.120503652039325
1739209881.9076078;-33.981070128970906
1739209881.907608;-38.13080360867914
1739209881.9076083;-38.13080360867914
1739209881.9076087;-45.120503652039325
1739209881.907609;-30.49652367304973
1739209881.9076092;-33.981070128970906
1739209881.9076095;-38.13080360867914
1739209881.90761;-35.57807855764607
1739209881.9076102;-38.13080360867914
1739209881.9076104;-45.120503652039325
1739209881.9076107;-45.120503652039325
1739209881.9076111;-35.57807855764607
1739209881.9076114;-32.81601443825658
1739209881.9076116;-45.120503652039325
1739209881.9076118;-38.13080360867914
1739209881.9076123;-38.13080360867914
1739209881.9076126;-38.13080360867914
1739209881.9076128;-38.13080360867914
1739209881.907613;-38.13080360867914
1739209881.9076133;-45.120503652039325
1739209881.9076138;-32.816014438256545
1739209881.907614;-32.816014438256545
1739209881.9076142;-33.981070128970906
1739209881.9076145;-45.120503652039325
1739209881.907615;-33.981070128970906
1739209881.9076152;-32.816014438256545
1739209881.9076154;-38.13080360867914
1739209881.9076157;-45.120503652039325
1739209881.9076161;-33.981070128970906
1739209881.9076164;-38.13080360867914
1739209881.9076166;-45.120503652039325
1739209881.9076169;-45.120503652039325
1739209881.9076173;-38.13080360867914
1739209881.9076176;-35.57807855764607
1739209881.9076178;-45.120503652039325
1739209881.907618;-45.120503652039325
1739209881.9076185;-45.120503652039325
1739209881.9076188;-45.120503652039325
1739209881.907619;-38.13080360867914
1739209881.9076192;-45.120503652039325
1739209881.9076195;-45.120503652039325
1739209881.90762;-38.13080360867914
1739209881.9076202;-38.13080360867914
1739209881.9076204;-45.120503652039325
1739209881.9076207;-33.981070128970906
1739209881.9076211;-31.141103565318893
1739209881.9076214;-45.120503652039325
1739209881.9076216;-38.13080360867914
1739209881.9076219;-38.13080360867914
1739209881.9076223;-45.120503652039325
1739209881.9076226;-38.13080360867914
1739209881.9076228;-35.57807855764607
1739209881.907623;-38.13080360867914
1739209881.9076235;-45.120503652039325
1739209881.9076238;-38.13080360867914
1739209881.907624;-45.120503652039325
1739209881.9076242;-38.13080360867914
1739209881.9076245;-45.120503652039325
1739209881.907625;-45.120503652039325
1739209881.9076252;-32.816014438256545
1739209881.9076254;-45.120503652039325
1739209881.9076257;-45.120503652039325
1739209881.9076262;-35.57807855764607
1739209881.9076264;-35.57807855764607
1739209881.9076266;-45.120503652039325
1739209881.9076269;-45.120503652039325
1739209881.9076273;-35.57807855764607
1739209881.9076276;-45.120503652039325
1739209881.9076278;-45.120503652039325
1739209881.907628;-38.13080360867914
1739209881.9076285;-45.120503652039325
1739209881.9076288;-38.13080360867914
1739209881.907629;-35.57807855764607
1739209881.9076293;-38.13080360867914
1739209881.9076295;-45.120503652039325
1739209881.90763;-45.120503652039325
1739209881.9076302;-45.120503652039325
1739209881.9076304;-45.120503652039325
1739209881.9076307;-45.120503652039325
1739209881.9076312;-45.120503652039325
1739209881.9076314;-38.13080360867914
1739209881.9076316;-38.13080360867914
1739209881.9076319;-38.13080360867914
1739209881.9076324;-38.13080360867914
1739209881.9076326;-35.57807855764607
1739209881.9076328;-38.13080360867914
1739209881.907633;-45.120503652039325
1739209881.9076335;-45.120503652039325
1739209881.9076338;-45.120503652039325
1739209881.907634;-45.120503652039325
1739209881.9076343;-38.13080360867914
1739209881.9076347;-38.13080360867914
1739209881.907635;-38.13080360867914
1739209881.9076352;-45.120503652039325
1739209881.9076355;-45.120503652039325
1739209881.9076357;-35.57807855764607
1739209881.9076362;-38.13080360867914
1739209881.9076364;-35.57807855764607
1739209881.9076366;-38.13080360867914
1739209881.907637;-35.57807855764607
1739209881.9076374;-45.120503652039325
1739209881.9076376;-38.13080360867914
1739209881.9076378;-38.13080360867914
1739209881.907638;-45.120503652039325
1739209881.9076385;-38.13080360867914
1739209881.9076388;-45.120503652039325
1739209881.907639;-35.57807855764607
1739209881.9076393;-38.13080360867914
1739209881.9076397;-38.13080360867914
1739209881.90764;-38.13080360867914
1739209881.9076402;-38.13080360867914
1739209881.9076405;-38.13080360867914
1739209881.9076407;-38.13080360867914
1739209881.9076412;-38.13080360867914
1739209881.9076414;-38.13080360867914
1739209881.9076416;-45.120503652039325
1739209881.907642;-45.120503652039325
1739209881.9076424;-35.57807855764607
1739209881.9076426;-38.13080360867914
1739209881.9076428;-45.120503652039325
1739209881.907643;-45.120503652039325
1739209881.9076436;-33.981070128970906
1739209881.9076438;-38.13080360867914
1739209881.907644;-45.120503652039325
1739209881.9076443;-38.13080360867914
1739209881.9076447;-33.981070128970906
1739209881.907645;-31.141103565318915
1739209881.9076452;-38.13080360867914
1739209881.9076455;-45.120503652039325
1739209881.9076457;-45.120503652039325
1739209881.9076462;-45.120503652039325
1739209881.9076464;-45.120503652039325
1739209881.9076467;-45.120503652039325
1739209881.907647;-38.13080360867914
1739209881.9076474;-38.13080360867914
1739209881.9076476;-45.120503652039325
1739209881.9076478;-45.120503652039325
1739209881.907648;-38.13080360867914
1739209881.9076486;-38.13080360867914
1739209881.9076488;-45.120503652039325
1739209881.907649;-33.981070128970906
1739209881.9076493;-33.981070128970906
1739209881.9076498;-30.49652367304973
1739209881.90765;-45.120503652039325
1739209881.9076502;-38.13080360867914
1739209881.9076505;-45.120503652039325
1739209881.907651;-38.13080360867914
1739209881.9076512;-45.120503652039325
1739209881.9076514;-45.120503652039325
1739209881.9076517;-45.120503652039325
1739209881.907652;-33.981070128970906
1739209881.9076524;-45.120503652039325
1739209881.9076526;-45.120503652039325
1739209881.9076529;-45.120503652039325
1739209881.907653;-45.120503652039325
1739209881.9076536;-45.120503652039325
1739209881.9076538;-38.13080360867914
1739209881.907654;-31.141103565318893
1739209881.9076543;-45.120503652039325
1739209881.9076548;-45.120503652039325
1739209881.907655;-45.120503652039325
1739209881.9076552;-38.13080360867914
1739209881.9076555;-38.13080360867914
1739209881.907656;-45.120503652039325
1739209881.9076562;-38.13080360867914
1739209881.9076564;-45.120503652039325
1739209881.9076567;-38.13080360867914
1739209881.907657;-38.13080360867914
1739209881.9076574;-38.13080360867914
1739209881.9076576;-45.120503652039325
1739209881.9076579;-38.13080360867914
1739209881.907658;-38.13080360867914
1739209881.9076586;-45.120503652039325
1739209881.9076588;-45.120503652039325
1739209881.907659;-25.826314394896357
1739209881.9076593;-35.57807855764607
1739209881.9076598;-38.13080360867914
1739209881.90766;-45.120503652039325
1739209881.9076602;-33.981070128970906
1739209881.9076605;-38.13080360867914
1739209881.907661;-38.13080360867914
1739209881.9076612;-45.120503652039325
1739209881.9076614;-38.13080360867914
1739209881.9076617;-38.13080360867914
1739209881.907662;-38.13080360867914
1739209881.9076624;-45.120503652039325
1739209881.9076626;-38.13080360867914
1739209881.9076629;-38.13080360867914
1739209881.907663;-38.13080360867914
1739209881.9076636;-45.120503652039325
1739209881.9076638;-38.13080360867914
1739209881.907664;-35.57807855764607
1739209881.9076643;-45.120503652039325
1739209881.9076648;-45.120503652039325
1739209881.907665;-45.120503652039325
1739209881.9076653;-38.13080360867914
1739209881.9076655;-38.13080360867914
1739209881.907666;-38.13080360867914
1739209881.9076662;-31.141103565318915
1739209881.9076664;-45.120503652039325
1739209881.9076667;-38.13080360867914
1739209881.9076672;-38.13080360867914
1739209881.9076674;-33.981070128970906
1739209881.9076676;-45.120503652039325
1739209881.9076679;-38.13080360867914
1739209881.907668;-38.13080360867914
1739209881.9076686;-45.120503652039325
1739209881.9076688;-45.120503652039325
1739209881.907669;-38.13080360867914
1739209881.9076693;-38.13080360867914
1739209881.9076698;-45.120503652039325
1739209881.90767;-45.120503652039325
1739209881.9076703;-45.120503652039325
1739209881.9076705;-38.13080360867914
1739209881.907671;-32.816014438256545
1739209881.9076712;-38.13080360867914
1739209881.9076715;-38.13080360867914
1739209881.9076717;-35.57807855764607
1739209881.9076722;-45.120503652039325
1739209881.9076724;-45.120503652039325
1739209881.9076726;-45.120503652039325
1739209881.907673;-38.13080360867914
1739209881.9076731;-38.13080360867914
1739209881.9076736;-45.120503652039325
1739209881.9076738;-38.13080360867914
1739209881.907674;-38.13080360867914
1739209881.9076743;-38.13080360867914
1739209881.9076748;-35.57807855764607
1739209881.907675;-38.13080360867914
1739209881.9076753;-38.13080360867914
1739209881.9076755;-38.13080360867914
1739209881.907676;-45.120503652039325
1739209881.9076762;-45.120503652039325
1739209881.9076765;-45.120503652039325
1739209881.9076767;-45.120503652039325
1739209881.9076772;-38.13080360867914
1739209881.9076774;-38.13080360867914
1739209881.9076777;-45.120503652039325
1739209881.907678;-45.120503652039325
1739209881.9076781;-45.120503652039325
1739209881.9076786;-38.13080360867914
1739209881.9076788;-45.120503652039325
1739209881.907679;-38.13080360867914
1739209881.9076793;-35.57807855764607
1739209881.9076798;-45.120503652039325
1739209881.90768;-45.120503652039325
1739209881.9076803;-45.120503652039325
1739209881.9076805;-30.49652367304973
1739209881.907681;-35.57807855764607
1739209881.9076812;-45.120503652039325
1739209881.9076815;-45.120503652039325
1739209881.9076817;-33.981070128970906
1739209881.9076822;-38.13080360867914
1739209881.9076824;-45.120503652039325
1739209881.9076827;-33.981070128970906
1739209881.907683;-38.13080360867914
1739209881.9076834;-45.120503652039325
1739209881.9076836;-45.120503652039325
1739209881.9076838;-38.13080360867914
1739209881.907684;-38.13080360867914
1739209881.9076843;-45.120503652039325
1739209881.9076848;-45.120503652039325
1739209881.907685;-38.13080360867914
1739209881.9076853;-35.57807855764607
1739209881.9076855;-38.13080360867914
1739209881.907686;-45.120503652039325
1739209881.9076862;-38.13080360867914
1739209881.9076865;-35.57807855764607
1739209881.9076867;-35.57807855764607
1739209881.9076872;-45.120503652039325
1739209881.9076874;-45.120503652039325
1739209881.9076877;-38.13080360867914
1739209881.907688;-38.13080360867914
1739209881.9076884;-35.57807855764607
1739209881.9076886;-45.120503652039325
1739209881.9076889;-45.120503652039325
1739209881.907689;-45.120503652039325
1739209881.9076893;-38.13080360867914
1739209881.9076898;-38.13080360867914
1739209881.90769;-38.13080360867914
1739209881.9076903;-38.13080360867914
1739209881.9076905;-35.57807855764607
1739209881.907691;-45.120503652039325
1739209881.9076912;-45.120503652039325
1739209881.9076915;-38.13080360867914
1739209881.9076917;-32.816014438256545
1739209881.9076922;-38.13080360867914
1739209881.9076924;-26.487275050834715
1739209881.9076927;-33.981070128970906
1739209881.907693;-26.487275050834715
1739209881.9076934;-27.267205301931607
1739209881.9076936;-45.120503652039325
1739209881.9076939;-35.57807855764607
1739209881.907694;-29.438486411369333
1739209881.9076943;-33.981070128970906
1739209881.9076948;-45.120503652039325
1739209881.907695;-31.141103565318915
1739209881.9076953;-45.120503652039325
1739209881.9076955;-45.120503652039325
1739209881.907696;-45.120503652039325
1739209881.9076962;-38.13080360867914
1739209881.9076965;-28.992665084841967
1739209881.9076967;-23.38864096791655
1739209881.9076972;-24.292649948874775
1739209881.9076974;-31.141103565318915
1739209881.9076977;-25.077289914212862
1739209881.907698;-45.120503652039325
1739209881.9076984;-45.120503652039325
1739209881.9076986;-31.141103565318915
1739209881.9076989;-45.120503652039325
1739209881.907699;-38.13080360867914
1739209881.9076993;-38.13080360867914
1739209881.9076998;-28.992665084841942
1739209881.9077;-27.877744956031414
1739209881.9077003;-27.87774495603143
1739209881.9077005;-24.589719217205094
1739209881.907701;-32.816014438256545
1739209881.9077013;-33.981070128970906
1739209881.9077015;-38.13080360867914
1739209881.9077017;-45.120503652039325
1739209881.9077022;-45.120503652039325
1739209881.9077024;-45.120503652039325
1739209881.9077027;-45.120503652039325
1739209881.907703;-38.13080360867914
1739209881.9077034;-45.120503652039325
1739209881.9077036;-33.981070128970906
1739209881.9077039;-23.38864096791655
1739209881.907704;-29.438486411369375
1739209881.9077046;-26.991370085610722
1739209881.9077048;-28.992665084841942
1739209881.907705;-28.58837851428586
1739209881.9077053;-33.981070128970906
1739209881.9077055;-30.49652367304973
1739209881.907706;-33.981070128970906
1739209881.9077063;-38.13080360867914
1739209881.9077065;-32.816014438256545
1739209881.9077067;-28.992665084841942
1739209881.9077072;-45.120503652039325
1739209881.9077075;-24.589719217205094
1739209881.9077077;-22.44878636800916
1739209881.907708;-33.981070128970956
1739209881.9077084;-45.120503652039325
1739209881.9077086;-33.981070128970906
1739209881.907709;-31.141103565318915
1739209881.9077091;-29.438486411369333
1739209881.9077096;-38.13080360867914
1739209881.9077098;-33.981070128970906
1739209881.90771;-33.981070128970906
1739209881.9077103;-45.120503652039325
1739209881.9077106;-38.13080360867914
1739209881.907711;-35.57807855764607
1739209881.9077113;-24.15140352195873
1739209881.9077115;-26.035653463252796
1739209881.9077117;-35.57807855764607
1739209881.9077122;-35.57807855764607
1739209881.9077125;-38.13080360867914
1739209881.9077127;-27.8777449560314
1739209881.907713;-33.981070128970906
1739209881.9077134;-45.120503652039325
1739209881.9077137;-32.816014438256545
1739209881.907714;-45.120503652039325
1739209881.9077141;-45.120503652039325
1739209881.9077146;-31.141103565318915
1739209881.9077148;-28.992665084841967
1739209881.907715;-27.877744956031417
1739209881.9077153;-45.120503652039325
1739209881.9077156;-38.13080360867914
1739209881.907716;-33.981070128970956
1739209881.9077163;-30.49652367304973
1739209881.9077165;-38.13080360867914
1739209881.9077168;-38.13080360867914
1739209881.9077172;-38.13080360867914
1739209881.9077175;-32.816014438256545
1739209881.9077177;-30.49652367304973
1739209881.907718;-32.81601443825658
1739209881.9077184;-28.588378514285886
1739209881.9077187;-23.38864096791655
1739209881.907719;-26.487275050834715
1739209881.9077191;-32.816014438256545
1739209881.9077196;-28.58837851428586
1739209881.9077199;-45.120503652039325
1739209881.90772;-28.58837851428586
1739209881.9077203;-33.981070128970906
1739209881.9077208;-35.57807855764607
1739209881.907721;-45.120503652039325
1739209881.9077213;-38.13080360867914
1739209881.9077215;-32.816014438256545
1739209881.9077218;-27.877744956031414
1739209881.9077222;-28.992665084841967
1739209881.9077225;-45.120503652039325
1739209881.9077227;-30.49652367304973
1739209881.907723;-45.120503652039325
1739209881.9077234;-33.981070128970906
1739209881.9077237;-32.816014438256545
1739209881.907724;-38.13080360867914
1739209881.9077241;-38.13080360867914
1739209881.9077246;-38.13080360867914
1739209881.9077249;-35.57807855764607
1739209881.907725;-45.120503652039325
1739209881.9077253;-31.141103565318893
1739209881.9077258;-45.120503652039325
1739209881.907726;-45.120503652039325
1739209881.9077263;-45.120503652039325
1739209881.9077265;-45.120503652039325
1739209881.9077268;-38.13080360867914
1739209881.9077272;-45.120503652039325
1739209881.9077275;-38.13080360867914
1739209881.9077277;-38.13080360867914
1739209881.907728;-38.13080360867914
1739209881.9077284;-35.57807855764607
1739209881.9077287;-38.13080360867914
1739209881.907729;-45.120503652039325
1739209881.9077291;-32.816014438256545
1739209881.9077296;-32.816014438256545
1739209881.9077299;-38.13080360867914
1739209881.90773;-38.13080360867914
1739209881.9077303;-32.816014438256545
1739209881.9077308;-29.438486411369333
1739209881.907731;-45.120503652039325
1739209881.9077313;-45.120503652039325
1739209881.9077315;-45.120503652039325
1739209881.9077318;-38.13080360867914
1739209881.9077322;-38.13080360867914
1739209881.9077325;-45.120503652039325
1739209881.9077327;-45.120503652039325
1739209881.907733;-38.13080360867914
1739209881.9077334;-33.981070128970906
1739209881.9077337;-31.141103565318893
1739209881.907734;-45.120503652039325
1739209881.9077342;-33.981070128970956
1739209881.9077346;-38.13080360867914
1739209881.9077349;-45.120503652039325
1739209881.907735;-38.13080360867914
1739209881.9077353;-31.141103565318893
1739209881.9077358;-45.120503652039325
1739209881.907736;-33.981070128970906
1739209881.9077363;-38.13080360867914
1739209881.9077365;-45.120503652039325
1739209881.907737;-45.120503652039325
1739209881.9077373;-38.13080360867914
1739209881.9077375;-45.120503652039325
1739209881.9077377;-45.120503652039325
1739209881.907738;-38.13080360867914
1739209881.9077384;-35.57807855764607
1739209881.9077387;-45.120503652039325
1739209881.907739;-45.120503652039325
1739209881.9077392;-45.120503652039325
1739209881.9077396;-33.981070128970906
1739209881.9077399;-38.13080360867914
1739209881.90774;-45.120503652039325
1739209881.9077404;-45.120503652039325
1739209881.9077408;-45.120503652039325
1739209881.907741;-45.120503652039325
1739209881.9077413;-45.120503652039325
1739209881.9077415;-38.13080360867914
1739209881.907742;-35.57807855764607
1739209881.9077423;-38.13080360867914
1739209881.9077425;-28.58837851428586
1739209881.9077427;-35.57807855764607
1739209881.907743;-45.120503652039325
1739209881.9077435;-38.13080360867914
1739209881.9077437;-35.57807855764607
1739209881.907744;-33.981070128970906
1739209881.9077442;-35.57807855764607
1739209881.9077446;-38.13080360867914
1739209881.907745;-38.13080360867914
1739209881.9077451;-45.120503652039325
1739209881.9077454;-38.13080360867914
1739209881.9077458;-38.13080360867914
1739209881.907746;-45.120503652039325
1739209881.9077463;-38.13080360867914
1739209881.9077466;-45.120503652039325
1739209881.907747;-38.13080360867914
1739209881.9077473;-35.57807855764607
1739209881.9077475;-38.13080360867914
1739209881.9077477;-38.13080360867914
1739209881.907748;-35.57807855764607
1739209881.9077485;-38.13080360867914
1739209881.9077487;-35.57807855764607
1739209881.907749;-30.49652367304973
1739209881.9077492;-29.438486411369333
1739209881.9077497;-33.981070128970956
1739209881.90775;-33.981070128970906
1739209881.9077501;-38.13080360867914
1739209881.9077504;-32.81601443825658
1739209881.9077508;-25.62660358559016
1739209881.907751;-33.981070128970906
1739209881.9077513;-31.141103565318915
1739209881.9077516;-24.438645034577675
1739209881.907752;-28.58837851428586
1739209881.9077523;-45.120503652039325
1739209881.9077525;-38.13080360867914
1739209881.9077528;-31.141103565318915
1739209881.9077532;-38.13080360867914
1739209881.9077535;-31.141103565318893
1739209881.9077537;-29.438486411369347
1739209881.907754;-45.120503652039325
1739209881.9077542;-38.13080360867914
1739209881.9077547;-28.992665084841942
1739209881.907755;-38.13080360867914
1739209881.9077551;-33.981070128970906
1739209881.9077554;-30.49652367304973
1739209881.9077559;-38.13080360867914
1739209881.907756;-31.141103565318915
1739209881.9077563;-28.218542851754165
1739209881.9077566;-35.57807855764607
1739209881.907757;-38.13080360867914
1739209881.9077573;-45.120503652039325
1739209881.9077575;-38.13080360867914
1739209881.9077578;-45.120503652039325
1739209881.9077582;-45.120503652039325
1739209881.9077585;-33.981070128970956
1739209881.9077587;-38.13080360867914
1739209881.907759;-28.992665084841942
1739209881.9077592;-29.438486411369333
1739209881.9077597;-27.267205301931607
1739209881.90776;-27.877744956031417
1739209881.9077601;-38.13080360867914
1739209881.9077604;-28.992665084841942
1739209881.9077609;-35.57807855764607
1739209881.907761;-26.487275050834715
1739209881.9077613;-26.991370085610747
1739209881.9077616;-45.120503652039325
1739209881.907762;-32.816014438256545
1739209881.9077623;-38.13080360867914
1739209881.9077625;-33.981070128970906
1739209881.9077628;-31.14110356531892
1739209881.9077632;-38.13080360867914
1739209881.9077635;-38.13080360867914
1739209881.9077637;-26.991370085610754
1739209881.907764;-26.991370085610736
1739209881.9077642;-32.816014438256545
1739209881.9077647;-35.57807855764607
1739209881.907765;-38.13080360867914
1739209881.9077652;-38.13080360867914
1739209881.9077654;-31.141103565318915
1739209881.9077659;-33.981070128970906
1739209881.907766;-32.816014438256545
1739209881.9077663;-23.506823629689542
1739209881.9077666;-26.991370085610722
1739209881.907767;-32.81601443825658
1739209881.9077673;-28.992665084841942
1739209881.9077675;-27.8777449560314
1739209881.9077678;-45.120503652039325
1739209881.9077682;-38.13080360867914
1739209881.9077685;-33.981070128970906
1739209881.9077687;-27.267205301931607
1739209881.907769;-31.141103565318915
1739209881.9077694;-45.120503652039325
1739209881.9077697;-45.120503652039325
1739209881.90777;-45.120503652039325
1739209881.9077702;-38.13080360867914
1739209881.9077704;-35.57807855764607
1739209881.9077709;-33.981070128970906
1739209881.907771;-45.120503652039325
1739209881.9077713;-35.57807855764607
1739209881.9077716;-45.120503652039325
1739209881.907772;-28.992665084841967
1739209881.9077723;-45.120503652039325
1739209881.9077725;-32.816014438256545
1739209881.9077728;-35.57807855764607
1739209881.9077733;-31.141103565318943
1739209881.9077735;-26.991370085610722
1739209881.9077737;-33.981070128970906
1739209881.907774;-33.981070128970906
1739209881.9077744;-26.487275050834715
1739209881.9077747;-35.57807855764607
1739209881.907775;-33.981070128970956
1739209881.9077752;-27.267205301931607
1739209881.9077754;-45.120503652039325
1739209881.9077759;-35.57807855764607
1739209881.907776;-28.58837851428586
1739209881.9077764;-30.49652367304973
1739209881.9077766;-33.981070128970906
1739209881.907777;-33.981070128970906
1739209881.9077773;-28.992665084841942
1739209881.9077775;-31.141103565318943
1739209881.9077778;-25.826314394896357
1739209881.9077783;-23.273589343863303
1739209881.9077785;-24.589719217205094
1739209881.9077787;-31.141103565318943
1739209881.907779;-31.141103565318893
1739209881.9077795;-38.13080360867914
1739209881.9077797;-27.267205301931607
1739209881.90778;-33.981070128970906
1739209881.9077802;-45.120503652039325
1739209881.9077804;-26.03565346325281
1739209881.907781;-45.120503652039325
1739209881.9077811;-38.13080360867914
1739209881.9077814;-35.57807855764607
1739209881.9077816;-45.120503652039325
1739209881.907782;-38.13080360867914
1739209881.9077823;-28.992665084841942
1739209881.9077826;-28.992665084841942
1739209881.9077828;-32.816014438256545
1739209881.9077833;-38.13080360867914
1739209881.9077835;-31.14110356531892
1739209881.9077837;-29.438486411369333
1739209881.907784;-33.981070128970906
1739209881.9077845;-31.141103565318915
1739209881.9077847;-45.120503652039325
1739209881.907785;-32.816014438256545
1739209881.9077852;-26.487275050834725
1739209881.9077857;-33.981070128970956
1739209881.907786;-35.57807855764607
1739209881.9077861;-31.141103565318915
1739209881.9077864;-45.120503652039325
1739209881.9077866;-33.981070128970956
1739209881.907787;-45.120503652039325
1739209881.9077873;-38.13080360867914
1739209881.9077876;-45.120503652039325
1739209881.9077878;-30.49652367304976
1739209881.9077883;-30.49652367304973
1739209881.9077885;-28.21854285175415
1739209881.9077888;-25.826314394896357
1739209881.907789;-38.13080360867914
1739209881.9077895;-33.981070128970906
1739209881.9077897;-38.13080360867914
1739209881.90779;-27.8777449560314
1739209881.9077902;-22.740042620751332
1739209881.9077907;-45.120503652039325
1739209881.907791;-45.120503652039325
1739209881.9077911;-45.120503652039325
1739209881.9077914;-45.120503652039325
1739209881.9077916;-38.13080360867914
1739209881.907792;-35.57807855764607
1739209881.9077923;-38.13080360867914
1739209881.9077926;-38.13080360867914
1739209881.9077928;-38.13080360867914
1739209881.9077933;-33.981070128970906
1739209881.9077935;-38.13080360867914
1739209881.9077938;-38.13080360867914
1739209881.907794;-45.120503652039325
1739209881.9077945;-45.120503652039325
1739209881.9077947;-45.120503652039325
1739209881.907795;-45.120503652039325
1739209881.9077952;-38.13080360867914
1739209881.9077957;-45.120503652039325
1739209881.907796;-38.13080360867914
1739209881.9077961;-38.13080360867914
1739209881.9077964;-33.981070128970906
1739209881.9077966;-45.120503652039325
1739209881.907797;-45.120503652039325
1739209881.9077973;-31.141103565318893
1739209881.9077976;-45.120503652039325
1739209881.9077978;-45.120503652039325
1739209881.9077983;-33.981070128970906
1739209881.9077985;-38.13080360867914
1739209881.9077988;-33.981070128970906
1739209881.907799;-32.816014438256545
1739209881.9077995;-33.981070128970906
1739209881.9077997;-45.120503652039325
1739209881.9078;-45.120503652039325
1739209881.9078002;-38.13080360867914
1739209881.9078007;-45.120503652039325
1739209881.907801;-35.57807855764607
1739209881.9078012;-45.120503652039325
1739209881.9078014;-45.120503652039325
1739209881.9078019;-45.120503652039325
1739209881.907802;-45.120503652039325
1739209881.9078023;-38.13080360867914
1739209881.9078026;-38.13080360867914
1739209881.9078028;-38.13080360867914
1739209881.9078033;-45.120503652039325
1739209881.9078035;-38.13080360867914
1739209881.9078038;-38.13080360867914
1739209881.907804;-38.13080360867914
1739209881.9078045;-38.13080360867914
1739209881.9078047;-38.13080360867914
1739209881.907805;-45.120503652039325
1739209881.9078052;-45.120503652039325
1739209881.9078057;-35.57807855764607
1739209881.907806;-38.13080360867914
1739209881.9078062;-45.120503652039325
1739209881.9078064;-38.13080360867914
1739209881.9078069;-38.13080360867914
1739209881.907807;-38.13080360867914
1739209881.9078074;-45.120503652039325
1739209881.9078076;-38.13080360867914
1739209881.9078078;-32.816014438256545
1739209881.9078083;-33.981070128970906
1739209881.9078085;-45.120503652039325
1739209881.9078088;-38.13080360867914
1739209881.907809;-35.57807855764607
1739209881.9078095;-38.13080360867914
1739209881.9078097;-45.120503652039325
1739209881.90781;-33.981070128970906
1739209881.9078102;-35.57807855764607
1739209881.9078107;-45.120503652039325
1739209881.907811;-45.120503652039325
1739209881.9078112;-45.120503652039325
1739209881.9078114;-38.13080360867914
1739209881.9078119;-33.981070128970906
1739209881.907812;-45.120503652039325
1739209881.9078124;-38.13080360867914
1739209881.9078126;-35.57807855764607
1739209881.9078128;-45.120503652039325
1739209881.9078133;-45.120503652039325
1739209881.9078135;-38.13080360867914
1739209881.9078138;-33.981070128970906
1739209881.907814;-29.438486411369347
1739209881.9078145;-45.120503652039325
1739209881.9078147;-45.120503652039325
1739209881.907815;-45.120503652039325
1739209881.9078152;-38.13080360867914
1739209881.9078157;-45.120503652039325
1739209881.907816;-38.13080360867914
1739209881.9078162;-45.120503652039325
1739209881.9078164;-33.981070128970906
1739209881.907817;-38.13080360867914
1739209881.9078171;-38.13080360867914
1739209881.9078174;-45.120503652039325
1739209881.9078176;-45.120503652039325
1739209881.907818;-38.13080360867914
1739209881.9078183;-38.13080360867914
1739209881.9078186;-38.13080360867914
1739209881.9078188;-28.992665084841942
1739209881.907819;-45.120503652039325
1739209881.9078195;-38.13080360867914
1739209881.9078197;-45.120503652039325
1739209881.90782;-33.981070128970906
1739209881.9078202;-45.120503652039325
1739209881.9078207;-45.120503652039325
1739209881.907821;-45.120503652039325
1739209881.9078212;-35.57807855764607
1739209881.9078214;-38.13080360867914
1739209881.907822;-38.13080360867914
1739209881.9078221;-45.120503652039325
1739209881.9078224;-33.981070128970906
1739209881.9078226;-35.57807855764607
1739209881.907823;-45.120503652039325
1739209881.9078233;-45.120503652039325
1739209881.9078236;-31.141103565318915
1739209881.9078238;-45.120503652039325
1739209881.907824;-45.120503652039325
1739209881.9078245;-45.120503652039325
1739209881.9078248;-45.120503652039325
1739209881.907825;-45.120503652039325
1739209881.9078252;-45.120503652039325
1739209881.9078257;-45.120503652039325
1739209881.907826;-38.13080360867914
1739209881.9078262;-38.13080360867914
1739209881.9078264;-45.120503652039325
1739209881.907827;-35.57807855764607
