CAN Message; 0x1a7:0000b54f2c7b40f9
1739209830.6870344;-35.57807855764607
1739209830.6870396;-38.13080360867914
1739209830.687045;-45.120503652039325
1739209830.6870506;-45.120503652039325
1739209830.687056;-38.13080360867914
1739209830.6870615;-38.13080360867914
1739209830.687067;-35.57807855764607
1739209830.6870725;-38.13080360867914
1739209830.687078;-45.120503652039325
1739209830.6870835;-45.120503652039325
1739209830.6870887;-38.13080360867914
1739209830.6870942;-45.120503652039325
1739209830.6870997;-45.120503652039325
1739209830.6871052;-45.120503652039325
1739209830.6871107;-31.141103565318915
1739209830.6871161;-45.120503652039325
1739209830.6871216;-45.120503652039325
1739209830.687127;-45.120503652039325
1739209830.6871326;-45.120503652039325
1739209830.6871378;-45.120503652039325
1739209830.6871433;-45.120503652039325
1739209830.6871488;-45.120503652039325
1739209830.6871543;-38.13080360867914
1739209830.6871598;-26.991370085610722
1739209830.6871653;-38.13080360867914
1739209830.6871707;-45.120503652039325
1739209830.6871762;-35.57807855764607
1739209830.6871817;-33.981070128970906
1739209830.687187;-45.120503652039325
1739209830.6871924;-45.120503652039325
1739209830.687198;-38.13080360867914
1739209830.6872034;-38.13080360867914
1739209830.687209;-45.120503652039325
1739209830.6872144;-38.13080360867914
1739209830.6872199;-38.13080360867914
1739209830.6872253;-38.13080360867914
1739209830.6872308;-38.13080360867914
1739209830.687236;-45.120503652039325
1739209830.6872416;-38.13080360867914
1739209830.687247;-26.991370085610722
1739209830.6872525;-38.13080360867914
1739209830.687258;-45.120503652039325
1739209830.6872635;-45.120503652039325
1739209830.687269;-33.981070128970906
1739209830.6872745;-38.13080360867914
1739209830.68728;-38.13080360867914
1739209830.6872854;-45.120503652039325
1739209830.6872907;-45.120503652039325
1739209830.6872962;-45.120503652039325
1739209830.6873016;-45.120503652039325
1739209830.6873071;-45.120503652039325
1739209830.6873126;-45.120503652039325
1739209830.687318;-38.13080360867914
1739209830.6873236;-45.120503652039325
1739209830.687329;-45.120503652039325
1739209830.6873345;-27.8777449560314
1739209830.6873398;-35.57807855764607
1739209830.6873453;-38.13080360867914
1739209830.6873507;-38.13080360867914
1739209830.6873562;-45.120503652039325
1739209830.6873617;-45.120503652039325
1739209830.6873672;-45.120503652039325
1739209830.6873727;-38.13080360867914
1739209830.6873782;-35.57807855764607
1739209830.6873837;-38.13080360867914
1739209830.687389;-35.57807855764607
1739209830.6873944;-35.57807855764607
1739209830.6873999;-35.57807855764607
1739209830.6874053;-38.13080360867914
1739209830.6874108;-45.120503652039325
1739209830.6874163;-38.13080360867914
1739209830.6874218;-45.120503652039325
1739209830.6874273;-38.13080360867914
1739209830.6874328;-45.120503652039325
1739209830.687438;-45.120503652039325
1739209830.6874435;-45.120503652039325
1739209830.687449;-33.981070128970906
1739209830.6874545;-45.120503652039325
1739209830.68746;-45.120503652039325
1739209830.6874654;-30.49652367304973
1739209830.687471;-38.13080360867914
1739209830.6874764;-45.120503652039325
1739209830.6874819;-45.120503652039325
1739209830.6874871;-45.120503652039325
1739209830.6874926;-45.120503652039325
1739209830.687498;-45.120503652039325
1739209830.6875036;-45.120503652039325
1739209830.687509;-45.120503652039325
1739209830.6875145;-45.120503652039325
1739209830.68752;-45.120503652039325
1739209830.6875255;-45.120503652039325
1739209830.687531;-32.816014438256545
1739209830.6875362;-38.13080360867914
1739209830.6875417;-35.57807855764607
1739209830.6875472;-31.141103565318915
1739209830.6875527;-38.13080360867914
1739209830.6875582;-35.57807855764607
1739209830.6875637;-35.57807855764607
1739209830.6875691;-33.981070128970906
1739209830.6875746;-45.120503652039325
1739209830.68758;-45.120503652039325
1739209830.6875854;-45.120503652039325
1739209830.6875908;-45.120503652039325
1739209830.6875963;-38.13080360867914
1739209830.6876018;-38.13080360867914
1739209830.6876073;-38.13080360867914
1739209830.6876128;-38.13080360867914
1739209830.6876183;-35.57807855764607
1739209830.6876237;-33.981070128970906
1739209830.6876292;-38.13080360867914
1739209830.6876345;-38.13080360867914
1739209830.68764;-45.120503652039325
1739209830.6876454;-33.981070128970906
1739209830.687651;-38.13080360867914
1739209830.6876564;-35.57807855764607
1739209830.687662;-45.120503652039325
1739209830.6876674;-38.13080360867914
1739209830.6876729;-32.816014438256545
1739209830.6876783;-38.13080360867914
1739209830.6876838;-38.13080360867914
1739209830.687689;-38.13080360867914
1739209830.6876945;-45.120503652039325
1739209830.6877;-45.120503652039325
1739209830.6877055;-38.13080360867914
1739209830.687711;-35.57807855764607
1739209830.6877165;-38.13080360867914
1739209830.687722;-35.57807855764607
1739209830.6877275;-38.13080360867914
1739209830.687733;-38.13080360867914
1739209830.6877382;-45.120503652039325
1739209830.6877437;-45.120503652039325
1739209830.6877491;-45.120503652039325
1739209830.6877546;-33.981070128970906
1739209830.68776;-38.13080360867914
1739209830.6877656;-45.120503652039325
1739209830.687771;-35.57807855764607
1739209830.6877766;-35.57807855764607
1739209830.687782;-45.120503652039325
1739209830.6877873;-38.13080360867914
1739209830.6877928;-38.13080360867914
1739209830.6877983;-38.13080360867914
1739209830.6878037;-45.120503652039325
1739209830.6878092;-45.120503652039325
1739209830.6878147;-35.57807855764607
1739209830.6878202;-33.981070128970906
1739209830.6878257;-45.120503652039325
1739209830.6878312;-45.120503652039325
1739209830.6878364;-35.57807855764607
1739209830.687842;-31.141103565318915
1739209830.6878474;-45.120503652039325
1739209830.6878529;-45.120503652039325
1739209830.6878583;-45.120503652039325
1739209830.6878638;-31.141103565318915
1739209830.6878693;-33.981070128970906
1739209830.6878748;-38.13080360867914
1739209830.6878803;-35.57807855764607
1739209830.6878855;-45.120503652039325
1739209830.687891;-45.120503652039325
1739209830.6878965;-45.120503652039325
1739209830.687902;-45.120503652039325
1739209830.6879075;-33.981070128970906
1739209830.687913;-38.13080360867914
1739209830.6879184;-45.120503652039325
1739209830.687924;-38.13080360867914
1739209830.6879294;-38.13080360867914
1739209830.6879346;-38.13080360867914
1739209830.6879401;-38.13080360867914
1739209830.6879456;-31.141103565318915
1739209830.687951;-33.981070128970906
1739209830.6879566;-32.816014438256545
1739209830.687962;-38.13080360867914
1739209830.6879675;-45.120503652039325
1739209830.687973;-45.120503652039325
1739209830.6879785;-38.13080360867914
1739209830.687984;-35.57807855764607
1739209830.6879892;-38.13080360867914
1739209830.6879947;-31.141103565318915
1739209830.6880002;-28.992665084841942
1739209830.6880057;-38.13080360867914
1739209830.6880112;-45.120503652039325
1739209830.6880167;-45.120503652039325
1739209830.6880221;-38.13080360867914
1739209830.6880276;-45.120503652039325
1739209830.688033;-38.13080360867914
1739209830.6880383;-31.141103565318915
1739209830.6880438;-38.13080360867914
1739209830.6880493;-38.13080360867914
1739209830.6880548;-45.120503652039325
1739209830.6880603;-45.120503652039325
1739209830.6880658;-45.120503652039325
1739209830.6880713;-35.57807855764607
1739209830.6880767;-45.120503652039325
1739209830.6880822;-38.13080360867914
1739209830.6880875;-31.141103565318915
1739209830.688093;-38.13080360867914
1739209830.6880984;-45.120503652039325
1739209830.688104;-38.13080360867914
1739209830.6881094;-38.13080360867914
1739209830.688115;-45.120503652039325
1739209830.6881204;-45.120503652039325
1739209830.6881258;-45.120503652039325
1739209830.6881313;-45.120503652039325
1739209830.6881366;-45.120503652039325
1739209830.688142;-45.120503652039325
1739209830.6881475;-38.13080360867914
1739209830.688153;-45.120503652039325
1739209830.6881585;-45.120503652039325
1739209830.688164;-38.13080360867914
1739209830.6881695;-45.120503652039325
1739209830.688175;-45.120503652039325
1739209830.6881804;-45.120503652039325
1739209830.6881857;-45.120503652039325
1739209830.6881912;-38.13080360867914
1739209830.6881967;-38.13080360867914
1739209830.6882021;-35.57807855764607
1739209830.6882076;-35.57807855764607
1739209830.688213;-38.13080360867914
1739209830.6882186;-30.49652367304973
1739209830.688224;-38.13080360867914
1739209830.6882296;-45.120503652039325
1739209830.6882348;-45.120503652039325
1739209830.6882403;-32.816014438256545
1739209830.6882458;-45.120503652039325
1739209830.6882513;-45.120503652039325
1739209830.6882567;-45.120503652039325
1739209830.6882622;-45.120503652039325
1739209830.6882677;-45.120503652039325
1739209830.6882732;-38.13080360867914
1739209830.6882787;-45.120503652039325
1739209830.688284;-45.120503652039325
1739209830.6882894;-38.13080360867914
1739209830.688295;-45.120503652039325
1739209830.6883004;-45.120503652039325
1739209830.6883059;-25.826314394896354
1739209830.6883113;-32.816014438256545
1739209830.6883168;-38.13080360867914
1739209830.6883223;-38.13080360867914
1739209830.6883278;-30.49652367304973
1739209830.688333;-38.13080360867914
1739209830.6883385;-45.120503652039325
1739209830.688344;-38.13080360867914
1739209830.6883495;-38.13080360867914
1739209830.688355;-45.120503652039325
1739209830.6883605;-38.13080360867914
1739209830.688366;-45.120503652039325
1739209830.6883714;-38.13080360867914
1739209830.688377;-38.13080360867914
1739209830.6883824;-38.13080360867914
1739209830.6883876;-45.120503652039325
1739209830.688393;-26.991370085610722
1739209830.6883986;-38.13080360867914
1739209830.688404;-26.487275050834725
1739209830.6884096;-25.62660358559016
1739209830.688415;-31.141103565318915
1739209830.6884205;-24.589719217205094
1739209830.688426;-38.13080360867914
1739209830.6884315;-32.81601443825658
1739209830.6884367;-45.120503652039325
1739209830.6884422;-45.120503652039325
1739209830.6884477;-45.120503652039325
1739209830.6884532;-45.120503652039325
1739209830.6884587;-38.13080360867914
1739209830.6884642;-28.992665084841942
1739209830.6884696;-26.487275050834725
1739209830.6884751;-25.25278630937684
1739209830.6884806;-38.13080360867914
1739209830.6884859;-38.13080360867914
1739209830.6884913;-28.992665084841942
1739209830.6884968;-45.120503652039325
1739209830.6885023;-38.13080360867914
1739209830.6885078;-45.120503652039325
1739209830.6885133;-35.57807855764607
1739209830.6885188;-31.141103565318915
1739209830.6885242;-31.141103565318893
1739209830.6885297;-28.992665084841942
1739209830.688535;-23.16150712794695
1739209830.6885405;-24.589719217205094
1739209830.688546;-27.8777449560314
1739209830.6885514;-29.438486411369333
1739209830.688557;-28.992665084841942
1739209830.6885624;-45.120503652039325
1739209830.6885679;-38.13080360867914
1739209830.6885734;-45.120503652039325
1739209830.6885788;-38.13080360867914
1739209830.688584;-31.141103565318915
1739209830.6885896;-32.816014438256545
1739209830.688595;-45.120503652039325
1739209830.6886005;-25.62660358559016
1739209830.688606;-21.522148828640407
1739209830.6886115;-28.58837851428586
1739209830.688617;-38.13080360867914
1739209830.6886225;-28.992665084841942
1739209830.688628;-35.57807855764607
1739209830.6886332;-27.267205301931607
1739209830.6886387;-28.992665084841942
1739209830.6886442;-45.120503652039325
1739209830.6886497;-32.816014438256545
1739209830.6886551;-35.57807855764607
1739209830.6886606;-45.120503652039325
1739209830.688666;-28.992665084841967
1739209830.6886716;-22.740042620751332
1739209830.688677;-24.746238672633048
1739209830.6886826;-31.141103565318915
1739209830.6886878;-33.981070128970906
1739209830.6886933;-45.120503652039325
1739209830.6886988;-31.141103565318915
1739209830.6887043;-31.141103565318915
1739209830.6887097;-45.120503652039325
1739209830.6887152;-38.13080360867914
1739209830.6887207;-45.120503652039325
1739209830.6887262;-45.120503652039325
1739209830.6887317;-27.8777449560314
1739209830.688737;-26.991370085610722
1739209830.6887424;-28.992665084841967
1739209830.688748;-38.13080360867914
1739209830.6887534;-38.13080360867914
1739209830.6887589;-38.13080360867914
1739209830.6887643;-31.141103565318893
1739209830.6887698;-35.57807855764607
1739209830.6887753;-45.120503652039325
1739209830.6887808;-38.13080360867914
1739209830.688786;-38.13080360867914
1739209830.6887915;-38.13080360867914
1739209830.688797;-31.141103565318915
1739209830.6888025;-22.740042620751332
1739209830.688808;-25.077289914212862
1739209830.6888134;-28.992665084841967
1739209830.688819;-33.981070128970906
1739209830.6888244;-33.981070128970956
1739209830.68883;-38.13080360867914
1739209830.6888351;-30.49652367304973
1739209830.6888406;-45.120503652039325
1739209830.688846;-33.981070128970906
1739209830.6888516;-45.120503652039325
1739209830.688857;-28.992665084841942
1739209830.6888626;-28.58837851428586
1739209830.688868;-24.15140352195873
1739209830.6888735;-26.487275050834725
1739209830.688879;-33.981070128970906
1739209830.6888843;-38.13080360867914
1739209830.6888897;-28.218542851754165
1739209830.6888952;-33.981070128970906
1739209830.6889007;-31.141103565318915
1739209830.6889062;-33.981070128970906
1739209830.6889117;-45.120503652039325
1739209830.6889172;-35.57807855764607
1739209830.6889226;-30.49652367304973
1739209830.6889281;-38.13080360867914
1739209830.6889334;-27.267205301931607
1739209830.6889389;-22.44878636800916
1739209830.6889443;-24.438645034577675
1739209830.6889498;-30.49652367304973
1739209830.6889553;-31.141103565318915
1739209830.6889608;-31.141103565318915
1739209830.6889663;-45.120503652039325
1739209830.6889718;-38.13080360867914
1739209830.6889772;-38.13080360867914
1739209830.6889825;-38.13080360867914
1739209830.688988;-38.13080360867914
1739209830.6889935;-38.13080360867914
1739209830.688999;-38.13080360867914
1739209830.6890044;-45.120503652039325
1739209830.68901;-45.120503652039325
1739209830.6890154;-38.13080360867914
1739209830.6890209;-38.13080360867914
1739209830.6890264;-45.120503652039325
1739209830.6890316;-38.13080360867914
1739209830.689037;-38.13080360867914
1739209830.6890426;-45.120503652039325
1739209830.689048;-45.120503652039325
1739209830.6890535;-38.13080360867914
1739209830.689059;-31.141103565318915
1739209830.6890645;-38.13080360867914
1739209830.68907;-45.120503652039325
1739209830.6890755;-38.13080360867914
1739209830.689081;-38.13080360867914
1739209830.6890862;-38.13080360867914
1739209830.6890917;-38.13080360867914
1739209830.6890972;-45.120503652039325
1739209830.6891026;-38.13080360867914
1739209830.6891081;-45.120503652039325
1739209830.6891136;-45.120503652039325
1739209830.689119;-45.120503652039325
1739209830.6891246;-45.120503652039325
1739209830.68913;-38.13080360867914
1739209830.6891353;-45.120503652039325
1739209830.6891408;-33.981070128970906
1739209830.6891463;-31.141103565318915
1739209830.6891518;-38.13080360867914
1739209830.6891572;-38.13080360867914
1739209830.6891627;-33.981070128970906
1739209830.6891682;-45.120503652039325
1739209830.6891737;-38.13080360867914
1739209830.6891792;-35.57807855764607
1739209830.6891844;-38.13080360867914
1739209830.68919;-33.981070128970906
1739209830.6891954;-38.13080360867914
1739209830.6892009;-45.120503652039325
1739209830.6892064;-45.120503652039325
1739209830.6931682;-33.981070128970906
1739209830.693169;-38.13080360867914
1739209830.6931698;-35.57807855764607
1739209830.6931705;-35.57807855764607
1739209830.6931715;-38.13080360867914
1739209830.6931722;-45.120503652039325
1739209830.6931732;-45.120503652039325
1739209830.693174;-38.13080360867914
1739209830.6931746;-38.13080360867914
1739209830.6931756;-45.120503652039325
1739209830.6931763;-45.120503652039325
1739209830.693177;-38.13080360867914
1739209830.693178;-45.120503652039325
1739209830.6931787;-45.120503652039325
1739209830.6931794;-38.13080360867914
1739209830.6931803;-45.120503652039325
1739209830.693181;-45.120503652039325
1739209830.6931818;-45.120503652039325
1739209830.6931827;-45.120503652039325
1739209830.6931834;-45.120503652039325
1739209830.6931844;-45.120503652039325
1739209830.693185;-35.57807855764607
1739209830.6931858;-35.57807855764607
1739209830.6931868;-33.981070128970906
1739209830.6931875;-38.13080360867914
1739209830.6931882;-45.120503652039325
1739209830.6931891;-45.120503652039325
1739209830.6931899;-33.981070128970906
1739209830.6931906;-45.120503652039325
1739209830.6931915;-45.120503652039325
1739209830.6931922;-45.120503652039325
1739209830.693193;-38.13080360867914
1739209830.693194;-33.981070128970906
1739209830.6931946;-35.57807855764607
1739209830.6931956;-45.120503652039325
1739209830.6931963;-45.120503652039325
1739209830.693197;-45.120503652039325
1739209830.693198;-38.13080360867914
1739209830.6931987;-38.13080360867914
1739209830.6931994;-30.49652367304973
1739209830.6932003;-31.141103565318915
1739209830.693201;-31.141103565318915
1739209830.6932018;-45.120503652039325
1739209830.6932027;-38.13080360867914
1739209830.6932034;-31.141103565318915
1739209830.6932042;-45.120503652039325
1739209830.693205;-38.13080360867914
1739209830.6932058;-38.13080360867914
1739209830.6932068;-38.13080360867914
1739209830.6932075;-45.120503652039325
1739209830.6932082;-45.120503652039325
1739209830.6932092;-45.120503652039325
1739209830.69321;-33.981070128970906
1739209830.6932106;-32.816014438256545
1739209830.6932116;-45.120503652039325
1739209830.6932123;-33.981070128970906
1739209830.693213;-27.267205301931607
1739209830.693214;-33.981070128970906
1739209830.6932147;-45.120503652039325
1739209830.6932156;-45.120503652039325
1739209830.6932163;-45.120503652039325
1739209830.693217;-38.13080360867914
1739209830.693218;-38.13080360867914
1739209830.6932187;-45.120503652039325
1739209830.6932194;-45.120503652039325
1739209830.6932204;-38.13080360867914
1739209830.693221;-38.13080360867914
1739209830.6932218;-45.120503652039325
1739209830.6932228;-45.120503652039325
1739209830.6932235;-45.120503652039325
1739209830.6932242;-38.13080360867914
1739209830.6932251;-32.816014438256545
1739209830.6932259;-38.13080360867914
1739209830.6932268;-38.13080360867914
1739209830.6932275;-38.13080360867914
1739209830.6932282;-45.120503652039325
1739209830.6932292;-45.120503652039325
1739209830.69323;-45.120503652039325
1739209830.6932306;-45.120503652039325
1739209830.6932316;-38.13080360867914
1739209830.6932323;-38.13080360867914
1739209830.693233;-38.13080360867914
1739209830.693234;-38.13080360867914
1739209830.6932347;-38.13080360867914
1739209830.6932354;-45.120503652039325
1739209830.6932364;-45.120503652039325
1739209830.693237;-45.120503652039325
1739209830.693238;-45.120503652039325
1739209830.6932387;-38.13080360867914
1739209830.6932395;-45.120503652039325
1739209830.6932404;-35.57807855764607
1739209830.6932411;-38.13080360867914
1739209830.6932418;-38.13080360867914
1739209830.6932428;-32.816014438256545
1739209830.6932435;-45.120503652039325
1739209830.6932442;-38.13080360867914
1739209830.6932452;-26.991370085610722
1739209830.693246;-35.57807855764607
1739209830.6932466;-45.120503652039325
1739209830.6932476;-38.13080360867914
1739209830.6932483;-45.120503652039325
1739209830.6932492;-38.13080360867914
1739209830.69325;-38.13080360867914
1739209830.6932507;-45.120503652039325
1739209830.6932516;-45.120503652039325
1739209830.6932523;-45.120503652039325
1739209830.693253;-45.120503652039325
1739209830.693254;-45.120503652039325
1739209830.6932547;-35.57807855764607
1739209830.6932554;-32.816014438256545
1739209830.6932564;-38.13080360867914
1739209830.693257;-45.120503652039325
1739209830.6932578;-35.57807855764607
1739209830.6932588;-35.57807855764607
1739209830.6932595;-45.120503652039325
1739209830.6932604;-38.13080360867914
1739209830.6932611;-45.120503652039325
1739209830.6932619;-38.13080360867914
1739209830.6932628;-38.13080360867914
1739209830.6932635;-38.13080360867914
1739209830.6932642;-35.57807855764607
1739209830.6932652;-35.57807855764607
1739209830.693266;-38.13080360867914
1739209830.6932666;-38.13080360867914
1739209830.6932676;-38.13080360867914
1739209830.6932683;-45.120503652039325
1739209830.6932693;-45.120503652039325
1739209830.69327;-45.120503652039325
1739209830.6932707;-45.120503652039325
1739209830.6932716;-45.120503652039325
1739209830.6932724;-38.13080360867914
1739209830.693273;-33.981070128970906
1739209830.693274;-45.120503652039325
1739209830.6932747;-38.13080360867914
1739209830.6932755;-45.120503652039325
1739209830.6932764;-45.120503652039325
1739209830.6932771;-32.816014438256545
1739209830.6932778;-35.57807855764607
1739209830.6932788;-38.13080360867914
1739209830.6932795;-38.13080360867914
1739209830.6932805;-35.57807855764607
1739209830.6932812;-38.13080360867914
1739209830.693282;-38.13080360867914
1739209830.6932828;-35.57807855764607
1739209830.6932836;-45.120503652039325
1739209830.6932843;-45.120503652039325
1739209830.6932852;-35.57807855764607
1739209830.693286;-33.981070128970906
1739209830.6932867;-45.120503652039325
1739209830.6932876;-38.13080360867914
1739209830.6932883;-33.981070128970906
1739209830.693289;-38.13080360867914
1739209830.69329;-32.816014438256545
1739209830.6932907;-38.13080360867914
1739209830.6932917;-45.120503652039325
1739209830.6932924;-45.120503652039325
1739209830.693293;-45.120503652039325
1739209830.693294;-33.981070128970906
1739209830.6932948;-45.120503652039325
1739209830.6932955;-45.120503652039325
1739209830.6932964;-32.816014438256545
1739209830.6932971;-38.13080360867914
1739209830.6932979;-45.120503652039325
1739209830.6932988;-38.13080360867914
1739209830.6932995;-38.13080360867914
1739209830.6933002;-38.13080360867914
1739209830.6933012;-38.13080360867914
1739209830.693302;-45.120503652039325
1739209830.6933029;-45.120503652039325
1739209830.6933036;-38.13080360867914
1739209830.6933043;-38.13080360867914
1739209830.6933053;-38.13080360867914
1739209830.693306;-38.13080360867914
1739209830.6933067;-38.13080360867914
1739209830.6933076;-38.13080360867914
1739209830.6933084;-38.13080360867914
1739209830.693309;-38.13080360867914
1739209830.69331;-38.13080360867914
1739209830.6933107;-45.120503652039325
1739209830.6933117;-45.120503652039325
1739209830.6933124;-38.13080360867914
1739209830.6933131;-38.13080360867914
1739209830.693314;-38.13080360867914
1739209830.6933148;-35.57807855764607
1739209830.6933155;-38.13080360867914
1739209830.6933165;-38.13080360867914
1739209830.6933172;-38.13080360867914
1739209830.693318;-45.120503652039325
1739209830.6933188;-35.57807855764607
1739209830.6933196;-38.13080360867914
1739209830.6933203;-45.120503652039325
1739209830.6933212;-38.13080360867914
1739209830.693322;-33.981070128970906
1739209830.693323;-27.267205301931607
1739209830.6933236;-38.13080360867914
1739209830.6933243;-38.13080360867914
1739209830.6933253;-38.13080360867914
1739209830.693326;-38.13080360867914
1739209830.6933267;-45.120503652039325
1739209830.6933277;-45.120503652039325
1739209830.6933284;-33.981070128970906
1739209830.693329;-33.981070128970906
1739209830.69333;-33.981070128970906
1739209830.6933308;-38.13080360867914
1739209830.6933315;-38.13080360867914
1739209830.6933324;-38.13080360867914
1739209830.6933331;-38.13080360867914
1739209830.693334;-45.120503652039325
1739209830.6933348;-45.120503652039325
1739209830.6933355;-33.981070128970906
1739209830.6933365;-38.13080360867914
1739209830.6933372;-35.57807855764607
1739209830.693338;-38.13080360867914
1739209830.6933389;-38.13080360867914
1739209830.6933396;-38.13080360867914
1739209830.6933403;-45.120503652039325
1739209830.6933413;-45.120503652039325
1739209830.693342;-45.120503652039325
1739209830.6933427;-38.13080360867914
1739209830.6933436;-45.120503652039325
1739209830.6933444;-38.13080360867914
1739209830.6933453;-38.13080360867914
1739209830.693346;-38.13080360867914
1739209830.6933467;-45.120503652039325
1739209830.6933477;-45.120503652039325
1739209830.6933484;-32.816014438256545
1739209830.6933491;-31.141103565318915
1739209830.69335;-38.13080360867914
1739209830.6933508;-45.120503652039325
1739209830.6933515;-33.981070128970906
1739209830.6933525;-38.13080360867914
1739209830.6933532;-33.981070128970906
1739209830.6933541;-38.13080360867914
1739209830.6933548;-38.13080360867914
1739209830.6933556;-33.981070128970906
1739209830.6933565;-35.57807855764607
1739209830.6933572;-45.120503652039325
1739209830.693358;-38.13080360867914
1739209830.693359;-38.13080360867914
1739209830.6933596;-38.13080360867914
1739209830.6933603;-38.13080360867914
1739209830.6933613;-33.981070128970906
1739209830.693362;-31.141103565318915
1739209830.6933627;-45.120503652039325
1739209830.6933637;-45.120503652039325
1739209830.6933644;-38.13080360867914
1739209830.6933653;-45.120503652039325
1739209830.693366;-45.120503652039325
1739209830.6933668;-45.120503652039325
1739209830.6933677;-38.13080360867914
1739209830.6933684;-45.120503652039325
1739209830.6933692;-33.981070128970906
1739209830.69337;-45.120503652039325
1739209830.6933708;-38.13080360867914
1739209830.6933715;-38.13080360867914
1739209830.6933725;-45.120503652039325
1739209830.6933732;-45.120503652039325
1739209830.693374;-45.120503652039325
1739209830.6933749;-45.120503652039325
1739209830.6933756;-45.120503652039325
1739209830.6933765;-45.120503652039325
1739209830.6933773;-45.120503652039325
1739209830.693378;-38.13080360867914
1739209830.693379;-33.981070128970906
1739209830.6933796;-45.120503652039325
1739209830.6933804;-38.13080360867914
1739209830.6933813;-38.13080360867914
1739209830.693382;-45.120503652039325
1739209830.6933827;-45.120503652039325
1739209830.6933837;-35.57807855764607
1739209830.6933844;-45.120503652039325
1739209830.6933851;-45.120503652039325
1739209830.693386;-32.816014438256545
1739209830.6933868;-38.13080360867914
1739209830.6933877;-38.13080360867914
1739209830.6933885;-45.120503652039325
1739209830.6933892;-45.120503652039325
1739209830.6933901;-38.13080360867914
1739209830.6933908;-38.13080360867914
1739209830.6933916;-38.13080360867914
1739209830.6933925;-35.57807855764607
1739209830.6933932;-35.57807855764607
1739209830.693394;-45.120503652039325
1739209830.693395;-45.120503652039325
1739209830.6933956;-32.816014438256545
1739209830.6933966;-38.13080360867914
1739209830.6933973;-45.120503652039325
1739209830.693398;-45.120503652039325
1739209830.693399;-45.120503652039325
1739209830.6933997;-45.120503652039325
1739209830.6934004;-45.120503652039325
1739209830.6934013;-38.13080360867914
1739209830.693402;-45.120503652039325
1739209830.6934028;-45.120503652039325
1739209830.6934037;-35.57807855764607
1739209830.6934044;-38.13080360867914
1739209830.6934052;-45.120503652039325
1739209830.693406;-45.120503652039325
1739209830.6934068;-35.57807855764607
1739209830.6934078;-31.141103565318915
1739209830.6934085;-45.120503652039325
1739209830.6934092;-45.120503652039325
1739209830.6934102;-38.13080360867914
1739209830.6934109;-38.13080360867914
1739209830.6934116;-45.120503652039325
1739209830.6934125;-45.120503652039325
1739209830.6934133;-45.120503652039325
1739209830.693414;-45.120503652039325
1739209830.693415;-38.13080360867914
1739209830.6934156;-45.120503652039325
1739209830.6934164;-38.13080360867914
1739209830.6934173;-45.120503652039325
1739209830.693418;-45.120503652039325
1739209830.693419;-45.120503652039325
1739209830.6934197;-38.13080360867914
1739209830.6934204;-33.981070128970906
1739209830.6934214;-45.120503652039325
1739209830.693422;-45.120503652039325
1739209830.6934228;-38.13080360867914
1739209830.6934237;-35.57807855764607
1739209830.6934245;-38.13080360867914
1739209830.6934252;-33.981070128970906
1739209830.6934261;-45.120503652039325
1739209830.6934268;-45.120503652039325
1739209830.6934276;-45.120503652039325
1739209830.6934285;-38.13080360867914
1739209830.6934292;-45.120503652039325
1739209830.6934302;-45.120503652039325
1739209830.693431;-38.13080360867914
1739209830.6934316;-38.13080360867914
1739209830.6934326;-38.13080360867914
1739209830.6934333;-45.120503652039325
1739209830.693434;-35.57807855764607
1739209830.693435;-38.13080360867914
1739209830.6934357;-38.13080360867914
1739209830.6934364;-38.13080360867914
1739209830.6934373;-45.120503652039325
1739209830.693438;-38.13080360867914
1739209830.6934388;-38.13080360867914
1739209830.6934397;-28.992665084841942
1739209830.6934404;-35.57807855764607
1739209830.6934414;-35.57807855764607
1739209830.693442;-38.13080360867914
1739209830.6934428;-35.57807855764607
1739209830.6934438;-38.13080360867914
1739209830.6934445;-45.120503652039325
1739209830.6934452;-45.120503652039325
1739209830.6934462;-33.981070128970956
1739209830.6934469;-45.120503652039325
1739209830.6934476;-33.981070128970906
1739209830.6934485;-45.120503652039325
1739209830.6934493;-45.120503652039325
1739209830.6934502;-45.120503652039325
1739209830.693451;-38.13080360867914
1739209830.6934516;-45.120503652039325
1739209830.6934526;-33.981070128970906
1739209830.6934533;-45.120503652039325
1739209830.693454;-33.981070128970906
1739209830.693455;-38.13080360867914
1739209830.6934557;-35.57807855764607
1739209830.6934564;-38.13080360867914
1739209830.6934574;-38.13080360867914
1739209830.693458;-30.49652367304973
1739209830.6934588;-27.267205301931607
1739209830.6934597;-45.120503652039325
1739209830.6934605;-45.120503652039325
1739209830.6934614;-35.57807855764607
1739209830.6934621;-33.981070128970906
1739209830.6934628;-45.120503652039325
1739209830.6934638;-38.13080360867914
1739209830.6934645;-38.13080360867914
1739209830.6934652;-32.81601443825658
1739209830.6934662;-38.13080360867914
1739209830.693467;-45.120503652039325
1739209830.6934676;-38.13080360867914
1739209830.6934686;-45.120503652039325
1739209830.6934693;-45.120503652039325
1739209830.69347;-38.13080360867914
1739209830.693471;-38.13080360867914
1739209830.6934717;-28.992665084841942
1739209830.6934726;-38.13080360867914
1739209830.6934733;-38.13080360867914
1739209830.693474;-45.120503652039325
1739209830.693475;-45.120503652039325
1739209830.6934757;-35.57807855764607
1739209830.6934764;-35.57807855764607
1739209830.6934774;-45.120503652039325
