CAN Message; 0x1d3:000037c020b333a5
Timestamp;Amplitude
1739209775.5848482;-38.13080360867914
1739209775.5848522;-38.13080360867914
1739209775.5848565;-45.120503652039325
1739209775.5848606;-38.13080360867914
1739209775.5848649;-45.120503652039325
1739209775.584869;-28.992665084841942
1739209775.5848732;-38.13080360867914
1739209775.5848773;-45.120503652039325
1739209775.5848815;-45.120503652039325
1739209775.5848858;-45.120503652039325
1739209775.58489;-45.120503652039325
1739209775.5848942;-38.13080360867914
1739209775.5848982;-45.120503652039325
1739209775.5849025;-30.49652367304976
1739209775.5849066;-45.120503652039325
1739209775.5849109;-45.120503652039325
1739209775.584915;-45.120503652039325
1739209775.5849192;-38.13080360867914
1739209775.5849233;-35.57807855764607
1739209775.5849276;-38.13080360867914
1739209775.5849316;-35.57807855764607
1739209775.584936;-38.13080360867914
1739209775.58494;-38.13080360867914
1739209775.5849442;-45.120503652039325
1739209775.5849483;-38.13080360867914
1739209775.5849526;-45.120503652039325
1739209775.584957;-38.13080360867914
1739209775.584961;-45.120503652039325
1739209775.5849652;-45.120503652039325
1739209775.5849693;-27.267205301931607
1739209775.5849736;-32.816014438256545
1739209775.5849776;-45.120503652039325
1739209775.584982;-45.120503652039325
1739209775.584986;-33.981070128970906
1739209775.5849903;-35.57807855764607
1739209775.5849943;-38.13080360867914
1739209775.5849986;-45.120503652039325
1739209775.5850027;-38.13080360867914
1739209775.585007;-45.120503652039325
1739209775.585011;-38.13080360867914
1739209775.5850153;-45.120503652039325
1739209775.5850196;-38.13080360867914
1739209775.5850236;-32.816014438256545
1739209775.585028;-45.120503652039325
1739209775.585032;-45.120503652039325
1739209775.5850363;-35.57807855764607
1739209775.5850403;-35.57807855764607
1739209775.5850446;-35.57807855764607
1739209775.5850487;-38.13080360867914
1739209775.585053;-45.120503652039325
1739209775.585057;-38.13080360867914
1739209775.5850613;-38.13080360867914
1739209775.5850654;-45.120503652039325
1739209775.5850697;-33.981070128970906
1739209775.5850737;-38.13080360867914
1739209775.585078;-45.120503652039325
1739209775.585082;-38.13080360867914
1739209775.5850863;-35.57807855764607
1739209775.5850906;-38.13080360867914
1739209775.5850947;-45.120503652039325
1739209775.585099;-38.13080360867914
1739209775.585103;-45.120503652039325
1739209775.5851073;-45.120503652039325
1739209775.5851114;-38.13080360867914
1739209775.5851157;-38.13080360867914
1739209775.5851197;-45.120503652039325
1739209775.585124;-45.120503652039325
1739209775.585128;-38.13080360867914
1739209775.5851324;-45.120503652039325
1739209775.5851364;-38.13080360867914
1739209775.5851407;-35.57807855764607
1739209775.5851448;-38.13080360867914
1739209775.585149;-45.120503652039325
1739209775.585153;-45.120503652039325
1739209775.5851574;-45.120503652039325
1739209775.5851617;-45.120503652039325
1739209775.5851657;-38.13080360867914
1739209775.58517;-38.13080360867914
1739209775.585174;-45.120503652039325
1739209775.5851784;-45.120503652039325
1739209775.5851824;-38.13080360867914
1739209775.5851867;-38.13080360867914
1739209775.5851908;-38.13080360867914
1739209775.585195;-38.13080360867914
1739209775.585199;-35.57807855764607
1739209775.5852034;-45.120503652039325
1739209775.5852075;-38.13080360867914
1739209775.5852118;-45.120503652039325
1739209775.5852158;-38.13080360867914
1739209775.58522;-38.13080360867914
1739209775.5852242;-38.13080360867914
1739209775.5852284;-35.57807855764607
1739209775.5852327;-38.13080360867914
1739209775.5852368;-38.13080360867914
1739209775.585241;-45.120503652039325
1739209775.5852451;-38.13080360867914
1739209775.5852494;-38.13080360867914
1739209775.5852535;-38.13080360867914
1739209775.5852578;-45.120503652039325
1739209775.5852618;-45.120503652039325
1739209775.585266;-38.13080360867914
1739209775.5852702;-38.13080360867914
1739209775.5852745;-33.981070128970906
1739209775.5852785;-38.13080360867914
1739209775.5852828;-45.120503652039325
1739209775.5852869;-38.13080360867914
1739209775.5852911;-33.981070128970906
1739209775.5852952;-38.13080360867914
1739209775.5852995;-45.120503652039325
1739209775.5853038;-45.120503652039325
1739209775.5853078;-38.13080360867914
1739209775.5853121;-35.57807855764607
1739209775.5853162;-38.13080360867914
1739209775.5853205;-45.120503652039325
1739209775.5853245;-38.13080360867914
1739209775.5853288;-45.120503652039325
1739209775.5853329;-45.120503652039325
1739209775.5853372;-38.13080360867914
1739209775.5853412;-38.13080360867914
1739209775.5853455;-45.120503652039325
1739209775.5853496;-45.120503652039325
1739209775.5853539;-33.981070128970906
1739209775.585358;-32.816014438256545
1739209775.5853622;-38.13080360867914
1739209775.5853665;-38.13080360867914
1739209775.5853705;-45.120503652039325
1739209775.5853748;-31.141103565318915
1739209775.585379;-33.981070128970906
1739209775.5853832;-38.13080360867914
1739209775.5853872;-45.120503652039325
1739209775.5853915;-45.120503652039325
1739209775.5853956;-38.13080360867914
1739209775.5853999;-38.13080360867914
1739209775.585404;-33.981070128970906
1739209775.5854082;-32.816014438256545
1739209775.5854123;-38.13080360867914
1739209775.5854166;-45.120503652039325
1739209775.5854206;-45.120503652039325
1739209775.585425;-38.13080360867914
1739209775.585429;-38.13080360867914
1739209775.5854332;-45.120503652039325
1739209775.5854375;-45.120503652039325
1739209775.5854416;-35.57807855764607
1739209775.585446;-38.13080360867914
1739209775.58545;-45.120503652039325
1739209775.5854542;-45.120503652039325
1739209775.5854583;-38.13080360867914
1739209775.5854626;-38.13080360867914
1739209775.5854666;-45.120503652039325
1739209775.585471;-33.981070128970906
1739209775.585475;-33.981070128970906
1739209775.5854793;-32.816014438256545
1739209775.5854833;-45.120503652039325
1739209775.5854876;-38.13080360867914
1739209775.5854917;-38.13080360867914
1739209775.585496;-38.13080360867914
1739209775.5855;-38.13080360867914
1739209775.5855043;-38.13080360867914
1739209775.5855086;-33.981070128970906
1739209775.5855126;-33.981070128970906
1739209775.585517;-45.120503652039325
1739209775.585521;-38.13080360867914
1739209775.5855253;-38.13080360867914
1739209775.5855293;-45.120503652039325
1739209775.5855336;-45.120503652039325
1739209775.5855377;-38.13080360867914
1739209775.585542;-28.992665084841942
1739209775.585546;-27.877744956031414
1739209775.5855503;-38.13080360867914
1739209775.5855544;-38.13080360867914
1739209775.5855587;-35.57807855764607
1739209775.5855627;-38.13080360867914
1739209775.585567;-45.120503652039325
1739209775.585571;-38.13080360867914
1739209775.5855753;-38.13080360867914
1739209775.5855796;-38.13080360867914
1739209775.5855837;-45.120503652039325
1739209775.585588;-38.13080360867914
1739209775.585592;-35.57807855764607
1739209775.5855963;-45.120503652039325
1739209775.5856004;-45.120503652039325
1739209775.5856047;-45.120503652039325
1739209775.5856087;-38.13080360867914
1739209775.585613;-38.13080360867914
1739209775.585617;-45.120503652039325
1739209775.5856214;-38.13080360867914
1739209775.5856254;-35.57807855764607
1739209775.5856297;-45.120503652039325
1739209775.5856338;-45.120503652039325
1739209775.585638;-45.120503652039325
1739209775.5856423;-33.981070128970906
1739209775.5856464;-33.981070128970906
1739209775.5856507;-38.13080360867914
1739209775.5856547;-38.13080360867914
1739209775.585659;-45.120503652039325
1739209775.585663;-38.13080360867914
1739209775.5856674;-38.13080360867914
1739209775.5856714;-45.120503652039325
1739209775.5856757;-38.13080360867914
1739209775.5856798;-45.120503652039325
1739209775.585684;-45.120503652039325
1739209775.585688;-45.120503652039325
1739209775.5856924;-45.120503652039325
1739209775.5856965;-38.13080360867914
1739209775.5857008;-45.120503652039325
1739209775.5857048;-45.120503652039325
1739209775.585709;-38.13080360867914
1739209775.5857134;-45.120503652039325
1739209775.5857174;-38.13080360867914
1739209775.5857217;-35.57807855764607
1739209775.5857258;-38.13080360867914
1739209775.58573;-33.981070128970906
1739209775.5857341;-45.120503652039325
1739209775.5857384;-45.120503652039325
1739209775.5857425;-45.120503652039325
1739209775.5857468;-30.49652367304973
1739209775.5857508;-32.816014438256545
1739209775.585755;-45.120503652039325
1739209775.5857592;-45.120503652039325
1739209775.5857635;-33.981070128970906
1739209775.5857675;-32.816014438256545
1739209775.5857718;-45.120503652039325
1739209775.5857759;-45.120503652039325
1739209775.5857801;-45.120503652039325
1739209775.5857844;-38.13080360867914
1739209775.5857885;-38.13080360867914
1739209775.5857928;-45.120503652039325
1739209775.5857968;-33.981070128970906
1739209775.5858011;-38.13080360867914
1739209775.5858052;-38.13080360867914
1739209775.5858095;-45.120503652039325
1739209775.5858135;-33.981070128970906
1739209775.5858178;-38.13080360867914
1739209775.5858219;-45.120503652039325
1739209775.5858262;-45.120503652039325
1739209775.5858302;-30.49652367304973
1739209775.5858345;-31.141103565318893
1739209775.5858386;-45.120503652039325
1739209775.5858428;-45.120503652039325
1739209775.585847;-45.120503652039325
1739209775.5858512;-35.57807855764607
1739209775.5858555;-45.120503652039325
1739209775.5858595;-38.13080360867914
1739209775.5858638;-45.120503652039325
1739209775.585868;-45.120503652039325
1739209775.5858722;-45.120503652039325
1739209775.5858762;-45.120503652039325
1739209775.5858805;-45.120503652039325
1739209775.5858846;-38.13080360867914
1739209775.5858889;-38.13080360867914
1739209775.585893;-45.120503652039325
1739209775.5858972;-45.120503652039325
1739209775.5859013;-45.120503652039325
1739209775.5859056;-38.13080360867914
1739209775.5859096;-45.120503652039325
1739209775.585914;-35.57807855764607
1739209775.5859182;-28.21854285175415
1739209775.5859222;-38.13080360867914
1739209775.5859265;-38.13080360867914
1739209775.5859306;-45.120503652039325
1739209775.5859349;-38.13080360867914
1739209775.585939;-45.120503652039325
1739209775.5859432;-38.13080360867914
1739209775.5859473;-45.120503652039325
1739209775.5859516;-33.981070128970956
1739209775.5859556;-38.13080360867914
1739209775.58596;-38.13080360867914
1739209775.585964;-38.13080360867914
1739209775.5859683;-45.120503652039325
1739209775.5859723;-38.13080360867914
1739209775.5859766;-35.57807855764607
1739209775.5859807;-35.57807855764607
1739209775.585985;-29.438486411369333
1739209775.5859892;-45.120503652039325
1739209775.5859933;-38.13080360867914
1739209775.5859976;-35.57807855764607
1739209775.5860016;-35.57807855764607
1739209775.586006;-45.120503652039325
1739209775.58601;-45.120503652039325
1739209775.5860143;-38.13080360867914
1739209775.5860183;-45.120503652039325
1739209775.5860226;-33.981070128970906
1739209775.5860267;-35.57807855764607
1739209775.586031;-38.13080360867914
1739209775.586035;-45.120503652039325
1739209775.5860393;-38.13080360867914
1739209775.5860434;-38.13080360867914
1739209775.5860476;-45.120503652039325
1739209775.5860517;-45.120503652039325
1739209775.586056;-38.13080360867914
1739209775.5860603;-35.57807855764607
1739209775.5860643;-45.120503652039325
1739209775.5860686;-38.13080360867914
1739209775.5860727;-45.120503652039325
1739209775.586077;-45.120503652039325
1739209775.586081;-45.120503652039325
1739209775.5860853;-30.49652367304973
1739209775.5860894;-35.57807855764607
1739209775.5860937;-35.57807855764607
1739209775.5860977;-45.120503652039325
1739209775.586102;-38.13080360867914
1739209775.586106;-35.57807855764607
1739209775.5861104;-35.57807855764607
1739209775.5861144;-38.13080360867914
1739209775.5861187;-35.57807855764607
1739209775.5861228;-45.120503652039325
1739209775.586127;-45.120503652039325
1739209775.5861313;-45.120503652039325
1739209775.5861354;-45.120503652039325
1739209775.5861397;-31.141103565318915
1739209775.5861437;-30.49652367304973
1739209775.586148;-45.120503652039325
1739209775.586152;-31.141103565318915
1739209775.5861564;-33.981070128970906
1739209775.5861604;-38.13080360867914
1739209775.5861647;-38.13080360867914
1739209775.5861688;-38.13080360867914
1739209775.586173;-32.816014438256545
1739209775.586177;-38.13080360867914
1739209775.5861814;-38.13080360867914
1739209775.5861855;-35.57807855764607
1739209775.5861897;-38.13080360867914
1739209775.586194;-33.981070128970906
1739209775.586198;-45.120503652039325
1739209775.5862024;-45.120503652039325
1739209775.5862064;-38.13080360867914
1739209775.5862107;-32.816014438256545
1739209775.5862148;-45.120503652039325
1739209775.586219;-38.13080360867914
1739209775.5862231;-38.13080360867914
1739209775.5862274;-38.13080360867914
1739209775.5862315;-38.13080360867914
1739209775.5862358;-38.13080360867914
1739209775.5862398;-33.981070128970906
1739209775.586244;-45.120503652039325
1739209775.5862482;-45.120503652039325
1739209775.5862525;-45.120503652039325
1739209775.5862565;-38.13080360867914
1739209775.5862608;-35.57807855764607
1739209775.586265;-45.120503652039325
1739209775.5862691;-45.120503652039325
1739209775.5862734;-45.120503652039325
1739209775.5862775;-45.120503652039325
1739209775.5862818;-45.120503652039325
1739209775.5862858;-38.13080360867914
1739209775.5862901;-38.13080360867914
1739209775.5862942;-38.13080360867914
1739209775.5862985;-38.13080360867914
1739209775.5863025;-38.13080360867914
1739209775.5863068;-45.120503652039325
1739209775.5863109;-45.120503652039325
1739209775.5863152;-45.120503652039325
1739209775.5863192;-45.120503652039325
1739209775.5863235;-45.120503652039325
1739209775.5863276;-38.13080360867914
1739209775.5863318;-45.120503652039325
1739209775.5863361;-38.13080360867914
1739209775.5863402;-33.981070128970906
1739209775.5863445;-45.120503652039325
1739209775.5863485;-45.120503652039325
1739209775.5863528;-38.13080360867914
1739209775.5863569;-45.120503652039325
1739209775.5863612;-38.13080360867914
1739209775.5863652;-38.13080360867914
1739209775.5863695;-38.13080360867914
1739209775.5863736;-45.120503652039325
1739209775.5863779;-45.120503652039325
1739209775.586382;-38.13080360867914
1739209775.5863862;-38.13080360867914
1739209775.5863903;-45.120503652039325
1739209775.5863945;-45.120503652039325
1739209775.5863986;-38.13080360867914
1739209775.586403;-35.57807855764607
1739209775.5864072;-45.120503652039325
1739209775.5864112;-45.120503652039325
1739209775.5864155;-45.120503652039325
1739209775.5864196;-38.13080360867914
1739209775.5864239;-35.57807855764607
1739209775.586428;-38.13080360867914
1739209775.5864322;-45.120503652039325
1739209775.5864363;-38.13080360867914
1739209775.5864406;-35.57807855764607
1739209775.5864446;-38.13080360867914
1739209775.586449;-45.120503652039325
1739209775.5871782;-38.13080360867914
1739209775.587197;-35.57807855764607
1739209775.5872161;-38.13080360867914
1739209775.587235;-45.120503652039325
1739209775.5872538;-38.13080360867914
1739209775.5872726;-38.13080360867914
1739209775.5872915;-33.981070128970906
1739209775.5873103;-45.120503652039325
1739209775.5873294;-45.120503652039325
1739209775.5873482;-35.57807855764607
1739209775.587367;-45.120503652039325
1739209775.587386;-45.120503652039325
1739209775.5874047;-45.120503652039325
1739209775.5874236;-45.120503652039325
1739209775.5874426;-45.120503652039325
1739209775.5874615;-45.120503652039325
1739209775.5874803;-45.120503652039325
1739209775.5874991;-27.267205301931607
1739209775.587518;-33.981070128970906
1739209775.5875368;-45.120503652039325
1739209775.587556;-45.120503652039325
1739209775.5875747;-33.981070128970906
1739209775.5875936;-45.120503652039325
1739209775.5876124;-45.120503652039325
1739209775.5876312;-45.120503652039325
1739209775.58765;-45.120503652039325
1739209775.5876691;-45.120503652039325
1739209775.587688;-45.120503652039325
1739209775.5877068;-45.120503652039325
1739209775.5877256;-38.13080360867914
1739209775.5877445;-32.816014438256545
1739209775.5877633;-45.120503652039325
1739209775.5877824;-45.120503652039325
1739209775.5878012;-38.13080360867914
1739209775.58782;-38.13080360867914
1739209775.587839;-45.120503652039325
1739209775.5878577;-45.120503652039325
1739209775.5878766;-38.13080360867914
1739209775.5878956;-45.120503652039325
1739209775.5879145;-45.120503652039325
1739209775.5879333;-45.120503652039325
1739209775.5879521;-38.13080360867914
1739209775.587971;-45.120503652039325
1739209775.5879898;-38.13080360867914
1739209775.5880089;-35.57807855764607
1739209775.5880277;-45.120503652039325
1739209775.5880466;-45.120503652039325
1739209775.5880654;-38.13080360867914
1739209775.5880842;-35.57807855764607
1739209775.588103;-45.120503652039325
1739209775.5881221;-45.120503652039325
1739209775.588141;-45.120503652039325
1739209775.5881598;-45.120503652039325
1739209775.5881786;-38.13080360867914
1739209775.5881975;-45.120503652039325
1739209775.5882163;-45.120503652039325
1739209775.5882354;-45.120503652039325
1739209775.5882542;-38.13080360867914
1739209775.588273;-32.816014438256545
1739209775.588292;-45.120503652039325
1739209775.5883107;-35.57807855764607
1739209775.5883296;-45.120503652039325
1739209775.5883486;-33.981070128970906
1739209775.5883675;-45.120503652039325
1739209775.5883863;-45.120503652039325
1739209775.5884051;-45.120503652039325
1739209775.588424;-45.120503652039325
1739209775.5884428;-45.120503652039325
1739209775.5884619;-45.120503652039325
1739209775.5884807;-38.13080360867914
1739209775.5884995;-45.120503652039325
1739209775.5885184;-45.120503652039325
1739209775.5885372;-45.120503652039325
1739209775.588556;-45.120503652039325
1739209775.5885751;-38.13080360867914
1739209775.588594;-45.120503652039325
1739209775.5886128;-45.120503652039325
1739209775.5886316;-32.816014438256545
1739209775.5886505;-35.57807855764607
1739209775.5886693;-45.120503652039325
1739209775.5886884;-45.120503652039325
1739209775.5887072;-35.57807855764607
1739209775.588726;-32.816014438256545
1739209775.5887449;-45.120503652039325
1739209775.5887637;-45.120503652039325
1739209775.5887825;-45.120503652039325
1739209775.5888016;-45.120503652039325
1739209775.5888205;-38.13080360867914
1739209775.5888393;-38.13080360867914
1739209775.5888581;-45.120503652039325
1739209775.588877;-45.120503652039325
1739209775.5888958;-38.13080360867914
1739209775.5889149;-35.57807855764607
1739209775.5889337;-33.981070128970906
1739209775.5889525;-35.57807855764607
1739209775.5889714;-45.120503652039325
1739209775.5889902;-45.120503652039325
1739209775.589009;-38.13080360867914
1739209775.5890281;-28.58837851428586
1739209775.589047;-38.13080360867914
1739209775.5890658;-45.120503652039325
1739209775.5890846;-38.13080360867914
1739209775.5891035;-38.13080360867914
1739209775.5891223;-45.120503652039325
1739209775.5891414;-45.120503652039325
1739209775.5891602;-45.120503652039325
1739209775.589179;-33.981070128970956
1739209775.5891979;-38.13080360867914
1739209775.5892167;-38.13080360867914
1739209775.5892355;-45.120503652039325
1739209775.5892546;-45.120503652039325
1739209775.5892735;-45.120503652039325
1739209775.5892923;-38.13080360867914
1739209775.5893111;-45.120503652039325
1739209775.58933;-27.267205301931607
1739209775.5893488;-38.13080360867914
1739209775.5893679;-45.120503652039325
1739209775.5893867;-33.981070128970906
1739209775.5894055;-33.981070128970906
1739209775.5894244;-35.57807855764607
1739209775.5894432;-38.13080360867914
1739209775.589462;-45.120503652039325
1739209775.589481;-33.981070128970906
1739209775.5895;-33.981070128970906
1739209775.5895188;-38.13080360867914
1739209775.5895376;-45.120503652039325
1739209775.5895565;-33.981070128970906
1739209775.5895753;-35.57807855764607
1739209775.5895944;-45.120503652039325
1739209775.5896132;-38.13080360867914
1739209775.589632;-35.57807855764607
1739209775.5896509;-33.981070128970906
1739209775.5896697;-45.120503652039325
1739209775.5896885;-45.120503652039325
1739209775.5897076;-45.120503652039325
1739209775.5897264;-45.120503652039325
1739209775.5897453;-45.120503652039325
1739209775.589764;-38.13080360867914
1739209775.589783;-31.141103565318915
1739209775.5898018;-33.981070128970906
1739209775.5898209;-45.120503652039325
1739209775.5898397;-38.13080360867914
1739209775.5898585;-38.13080360867914
1739209775.5898774;-45.120503652039325
1739209775.5898962;-45.120503652039325
1739209775.589915;-45.120503652039325
1739209775.589934;-38.13080360867914
1739209775.589953;-32.816014438256545
1739209775.5899718;-38.13080360867914
1739209775.5899906;-45.120503652039325
1739209775.5900095;-38.13080360867914
1739209775.5900283;-38.13080360867914
1739209775.5900474;-45.120503652039325
1739209775.5900662;-38.13080360867914
1739209775.590085;-38.13080360867914
1739209775.5901039;-38.13080360867914
1739209775.5901227;-45.120503652039325
1739209775.5901415;-45.120503652039325
1739209775.5901606;-38.13080360867914
1739209775.5901794;-45.120503652039325
1739209775.5901983;-45.120503652039325
1739209775.590217;-33.981070128970906
1739209775.590236;-38.13080360867914
1739209775.5902548;-33.981070128970906
1739209775.5902739;-45.120503652039325
1739209775.5902927;-45.120503652039325
1739209775.5903115;-45.120503652039325
1739209775.5903304;-33.981070128970906
1739209775.5903492;-38.13080360867914
1739209775.590368;-45.120503652039325
1739209775.590387;-38.13080360867914
1739209775.590406;-38.13080360867914
1739209775.5904248;-45.120503652039325
1739209775.5904436;-45.120503652039325
1739209775.5904624;-45.120503652039325
1739209775.5904813;-38.13080360867914
1739209775.5905004;-38.13080360867914
1739209775.5905192;-45.120503652039325
1739209775.590538;-45.120503652039325
1739209775.5905569;-45.120503652039325
1739209775.5905757;-38.13080360867914
1739209775.5905945;-38.13080360867914
1739209775.5906136;-38.13080360867914
1739209775.5906324;-33.981070128970906
1739209775.5906513;-45.120503652039325
1739209775.59067;-45.120503652039325
1739209775.590689;-45.120503652039325
1739209775.5907078;-32.816014438256545
1739209775.5907269;-35.57807855764607
1739209775.5907457;-45.120503652039325
1739209775.5907645;-45.120503652039325
1739209775.5907834;-38.13080360867914
1739209775.5908022;-35.57807855764607
1739209775.590821;-45.120503652039325
1739209775.59084;-45.120503652039325
1739209775.590859;-45.120503652039325
1739209775.5908778;-45.120503652039325
1739209775.5908966;-38.13080360867914
1739209775.5909154;-38.13080360867914
1739209775.5909343;-38.13080360867914
1739209775.5909534;-38.13080360867914
1739209775.5909722;-45.120503652039325
1739209775.590991;-45.120503652039325
1739209775.5910099;-33.981070128970906
1739209775.5910287;-35.57807855764607
1739209775.5910475;-45.120503652039325
1739209775.5910666;-45.120503652039325
1739209775.5910854;-31.141103565318915
1739209775.5911043;-38.13080360867914
1739209775.591123;-45.120503652039325
1739209775.591142;-45.120503652039325
1739209775.5911608;-30.49652367304973
1739209775.5911798;-32.816014438256545
1739209775.586453;-35.57807855764607
1739209775.5864573;-38.13080360867914
1739209775.5864613;-45.120503652039325
1739209775.5864656;-45.120503652039325
1739209775.58647;-45.120503652039325
1739209775.586474;-45.120503652039325
1739209775.5864782;-45.120503652039325
1739209775.5864823;-38.13080360867914
1739209775.5864866;-35.57807855764607
1739209775.5864906;-45.120503652039325
1739209775.586495;-45.120503652039325
1739209775.586499;-33.981070128970906
1739209775.5865033;-32.816014438256545
1739209775.5865073;-38.13080360867914
1739209775.5865116;-45.120503652039325
1739209775.5865157;-45.120503652039325
1739209775.58652;-45.120503652039325
1739209775.586524;-28.58837851428586
1739209775.5865283;-29.438486411369333
1739209775.5865324;-45.120503652039325
1739209775.5865366;-45.120503652039325
1739209775.586541;-45.120503652039325
1739209775.586545;-45.120503652039325
1739209775.5865493;-45.120503652039325
1739209775.5865533;-38.13080360867914
1739209775.5865576;-38.13080360867914
1739209775.5865617;-45.120503652039325
1739209775.586566;-45.120503652039325
1739209775.58657;-45.120503652039325
1739209775.5865743;-45.120503652039325
1739209775.5865784;-45.120503652039325
1739209775.5865827;-45.120503652039325
1739209775.5865867;-45.120503652039325
1739209775.586591;-32.816014438256545
1739209775.586595;-29.438486411369333
1739209775.5865993;-45.120503652039325
1739209775.5866034;-45.120503652039325
1739209775.5866077;-33.981070128970906
1739209775.586612;-38.13080360867914
1739209775.586616;-38.13080360867914
1739209775.5866203;-38.13080360867914
1739209775.5866244;-45.120503652039325
1739209775.5866287;-38.13080360867914
1739209775.5866327;-35.57807855764607
1739209775.586637;-45.120503652039325
1739209775.586641;-35.57807855764607
1739209775.5866454;-35.57807855764607
1739209775.5866494;-45.120503652039325
1739209775.5866537;-45.120503652039325
1739209775.5866578;-45.120503652039325
1739209775.586662;-45.120503652039325
1739209775.586666;-38.13080360867914
1739209775.5866704;-45.120503652039325
1739209775.5866745;-45.120503652039325
1739209775.5866787;-38.13080360867914
1739209775.586683;-45.120503652039325
1739209775.586687;-45.120503652039325
1739209775.5866914;-30.49652367304973
1739209775.5866954;-29.438486411369333
1739209775.5866997;-38.13080360867914
1739209775.5867038;-38.13080360867914
1739209775.586708;-38.13080360867914
1739209775.5867121;-38.13080360867914
1739209775.5867164;-45.120503652039325
1739209775.5867205;-45.120503652039325
1739209775.5867248;-45.120503652039325
1739209775.5867288;-45.120503652039325
1739209775.586733;-45.120503652039325
1739209775.5867372;-38.13080360867914
1739209775.5867414;-35.57807855764607
1739209775.5867457;-32.816014438256545
1739209775.5867498;-45.120503652039325
1739209775.586754;-45.120503652039325
1739209775.5867581;-38.13080360867914
1739209775.5867624;-45.120503652039325
1739209775.5867665;-45.120503652039325
1739209775.5867708;-45.120503652039325
1739209775.5867748;-38.13080360867914
1739209775.586779;-38.13080360867914
1739209775.5867832;-38.13080360867914
1739209775.5867875;-45.120503652039325
1739209775.5867915;-45.120503652039325
1739209775.5867958;-32.816014438256545
1739209775.5867999;-38.13080360867914
1739209775.5868042;-45.120503652039325
1739209775.5868082;-35.57807855764607
1739209775.5868125;-38.13080360867914
1739209775.5868168;-45.120503652039325
1739209775.5868208;-45.120503652039325
1739209775.5868251;-38.13080360867914
1739209775.5868292;-45.120503652039325
1739209775.5868335;-45.120503652039325
1739209775.5868375;-45.120503652039325
1739209775.5868418;-45.120503652039325
1739209775.5868459;-33.981070128970906
1739209775.5868502;-45.120503652039325
1739209775.5868542;-45.120503652039325
1739209775.5868585;-45.120503652039325
1739209775.5868626;-38.13080360867914
1739209775.5868669;-38.13080360867914
1739209775.586871;-38.13080360867914
1739209775.5868752;-38.13080360867914
1739209775.5868793;-45.120503652039325
1739209775.5868835;-33.981070128970906
1739209775.5868878;-38.13080360867914
1739209775.586892;-38.13080360867914
1739209775.5868962;-38.13080360867914
1739209775.5869002;-38.13080360867914
1739209775.5869045;-45.120503652039325
1739209775.5869086;-45.120503652039325
1739209775.5869129;-33.981070128970906
1739209775.586917;-38.13080360867914
1739209775.5869212;-45.120503652039325
1739209775.5869253;-33.981070128970906
1739209775.5869296;-33.981070128970906
1739209775.5869336;-38.13080360867914
1739209775.586938;-45.120503652039325
1739209775.586942;-38.13080360867914
1739209775.5869462;-33.981070128970906
1739209775.5869503;-38.13080360867914
1739209775.5869546;-45.120503652039325
1739209775.586959;-38.13080360867914
1739209775.586963;-38.13080360867914
1739209775.5869672;-45.120503652039325
1739209775.5869713;-45.120503652039325
1739209775.5869756;-33.981070128970906
1739209775.5869796;-31.141103565318893
1739209775.586984;-38.13080360867914
1739209775.586988;-38.13080360867914
1739209775.5869923;-38.13080360867914
1739209775.5869963;-45.120503652039325
1739209775.5870006;-38.13080360867914
1739209775.5870047;-38.13080360867914
1739209775.587009;-38.13080360867914
1739209775.587013;-33.981070128970906
1739209775.5870173;-38.13080360867914
1739209775.5870216;-45.120503652039325
1739209775.5870256;-33.981070128970906
1739209775.58703;-38.13080360867914
1739209775.587034;-32.816014438256545
1739209775.5870383;-38.13080360867914
1739209775.5870423;-38.13080360867914
1739209775.5870466;-38.13080360867914
1739209775.5870507;-45.120503652039325
1739209775.587055;-45.120503652039325
1739209775.587059;-38.13080360867914
1739209775.5870633;-38.13080360867914
1739209775.5870674;-31.141103565318915
1739209775.5870717;-45.120503652039325
1739209775.5870757;-38.13080360867914
1739209775.58708;-38.13080360867914
1739209775.587084;-45.120503652039325
1739209775.5870883;-45.120503652039325
1739209775.5870926;-33.981070128970906
1739209775.5870967;-33.981070128970906
1739209775.587101;-28.218542851754165
1739209775.587105;-45.120503652039325
1739209775.5871093;-38.13080360867914
1739209775.5871134;-38.13080360867914
1739209775.5871177;-38.13080360867914
1739209775.5871217;-45.120503652039325
1739209775.587126;-35.57807855764607
1739209775.58713;-35.57807855764607
1739209775.5871344;-33.981070128970906
1739209775.5871384;-45.120503652039325
1739209775.5871427;-38.13080360867914
1739209775.5871468;-45.120503652039325
1739209775.587151;-45.120503652039325
1739209775.587155;-45.120503652039325
1739209775.5871594;-33.981070128970906
1739209775.5911987;-38.13080360867914
1739209775.5912175;-38.13080360867914
1739209775.5912364;-45.120503652039325
1739209775.5912552;-45.120503652039325
1739209775.591274;-38.13080360867914
1739209775.591293;-38.13080360867914
1739209775.591312;-38.13080360867914
1739209775.5913308;-38.13080360867914
1739209775.5913496;-32.816014438256545
1739209775.5913684;-38.13080360867914
1739209775.5913873;-38.13080360867914
1739209775.5914063;-45.120503652039325
1739209775.5914252;-38.13080360867914
1739209775.591444;-45.120503652039325
1739209775.5914629;-35.57807855764607
1739209775.5914817;-33.981070128970906
1739209775.5915005;-38.13080360867914
1739209775.5915196;-45.120503652039325
1739209775.5915384;-38.13080360867914
