CAN Message; 0x98:0000c5a533c071f3
1739209883.4922204;-45.120503652039325
1739209883.492231;-45.120503652039325
1739209883.4922414;-31.141103565318943
1739209883.492252;-31.14110356531892
1739209883.4922626;-28.58837851428586
1739209883.492273;-45.120503652039325
1739209883.4922836;-33.981070128970906
1739209883.492294;-38.13080360867914
1739209883.4923046;-45.120503652039325
1739209883.492315;-38.13080360867914
1739209883.4923255;-27.877744956031414
1739209883.492336;-45.120503652039325
1739209883.4923468;-28.992665084841942
1739209883.4923573;-45.120503652039325
1739209883.4923677;-45.120503652039325
1739209883.4923782;-45.120503652039325
1739209883.4923887;-33.981070128970906
1739209883.4923992;-45.120503652039325
1739209883.4924097;-38.13080360867914
1739209883.4924202;-45.120503652039325
1739209883.4924307;-45.120503652039325
1739209883.4924414;-45.120503652039325
1739209883.492452;-45.120503652039325
1739209883.4924624;-35.57807855764607
1739209883.492473;-45.120503652039325
1739209883.4924834;-45.120503652039325
1739209883.4924939;-38.13080360867914
1739209883.4925044;-38.13080360867914
1739209883.4925148;-33.981070128970906
1739209883.4925253;-45.120503652039325
1739209883.492536;-38.13080360867914
1739209883.4925466;-45.120503652039325
1739209883.492557;-38.13080360867914
1739209883.4925675;-38.13080360867914
1739209883.492578;-45.120503652039325
1739209883.4925885;-45.120503652039325
1739209883.492599;-45.120503652039325
1739209883.4926095;-45.120503652039325
1739209883.49262;-38.13080360867914
1739209883.4926307;-38.13080360867914
1739209883.4926412;-45.120503652039325
1739209883.4926517;-38.13080360867914
1739209883.4926622;-45.120503652039325
1739209883.4926727;-45.120503652039325
1739209883.4926832;-38.13080360867914
1739209883.4926937;-45.120503652039325
1739209883.4927042;-38.13080360867914
1739209883.4927146;-38.13080360867914
1739209883.4927254;-38.13080360867914
1739209883.4927359;-45.120503652039325
1739209883.4927464;-45.120503652039325
1739209883.4927568;-38.13080360867914
1739209883.4927673;-33.981070128970906
1739209883.4927778;-45.120503652039325
1739209883.4927883;-45.120503652039325
1739209883.4927988;-45.120503652039325
1739209883.4928093;-45.120503652039325
1739209883.49282;-38.13080360867914
1739209883.4928305;-38.13080360867914
1739209883.492841;-45.120503652039325
1739209883.4928515;-32.816014438256545
1739209883.492862;-38.13080360867914
1739209883.4928725;-38.13080360867914
1739209883.492883;-45.120503652039325
1739209883.4928935;-45.120503652039325
1739209883.4929042;-45.120503652039325
1739209883.4929147;-45.120503652039325
1739209883.4929252;-38.13080360867914
1739209883.4929357;-27.267205301931607
1739209883.4929461;-38.13080360867914
1739209883.4929566;-45.120503652039325
1739209883.4929671;-38.13080360867914
1739209883.4929776;-38.13080360867914
1739209883.492988;-45.120503652039325
1739209883.4929988;-45.120503652039325
1739209883.4930093;-45.120503652039325
1739209883.4930198;-33.981070128970906
1739209883.4930303;-45.120503652039325
1739209883.4930408;-45.120503652039325
1739209883.4930513;-45.120503652039325
1739209883.4930618;-45.120503652039325
1739209883.4930723;-38.13080360867914
1739209883.4930828;-38.13080360867914
1739209883.4930935;-35.57807855764607
1739209883.493104;-38.13080360867914
1739209883.4931145;-45.120503652039325
1739209883.493125;-38.13080360867914
1739209883.4931355;-38.13080360867914
1739209883.493146;-45.120503652039325
1739209883.4931564;-45.120503652039325
1739209883.493167;-45.120503652039325
1739209883.4931774;-45.120503652039325
1739209883.4931881;-38.13080360867914
1739209883.4931986;-45.120503652039325
1739209883.4932091;-45.120503652039325
1739209883.4932196;-35.57807855764607
1739209883.49323;-38.13080360867914
1739209883.4932406;-38.13080360867914
1739209883.493251;-45.120503652039325
1739209883.4932616;-35.57807855764607
1739209883.493272;-33.981070128970906
1739209883.4932828;-45.120503652039325
1739209883.4932933;-45.120503652039325
1739209883.4933038;-45.120503652039325
1739209883.4933143;-38.13080360867914
1739209883.4933248;-38.13080360867914
1739209883.4933352;-45.120503652039325
1739209883.4933457;-33.981070128970906
1739209883.4933562;-30.49652367304973
1739209883.4933667;-38.13080360867914
1739209883.4933774;-38.13080360867914
1739209883.493388;-38.13080360867914
1739209883.4933984;-33.981070128970906
1739209883.493409;-38.13080360867914
1739209883.4934194;-38.13080360867914
1739209883.49343;-45.120503652039325
1739209883.4934404;-31.141103565318915
1739209883.4934509;-33.981070128970906
1739209883.4934614;-45.120503652039325
1739209883.493472;-45.120503652039325
1739209883.4934826;-38.13080360867914
1739209883.493493;-45.120503652039325
1739209883.4935036;-45.120503652039325
1739209883.493514;-38.13080360867914
1739209883.4935246;-38.13080360867914
1739209883.493535;-38.13080360867914
1739209883.4935455;-38.13080360867914
1739209883.493556;-45.120503652039325
1739209883.4935668;-38.13080360867914
1739209883.4935772;-33.981070128970906
1739209883.4935877;-45.120503652039325
1739209883.4935982;-45.120503652039325
1739209883.4936087;-45.120503652039325
1739209883.4936192;-45.120503652039325
1739209883.4936297;-45.120503652039325
1739209883.4936402;-45.120503652039325
1739209883.4936507;-45.120503652039325
1739209883.4936614;-38.13080360867914
1739209883.493672;-35.57807855764607
1739209883.4936824;-45.120503652039325
1739209883.4936929;-33.981070128970906
1739209883.4937034;-31.141103565318915
1739209883.4937139;-45.120503652039325
1739209883.4937243;-45.120503652039325
1739209883.4937348;-33.981070128970906
1739209883.4937453;-33.981070128970906
1739209883.493756;-45.120503652039325
1739209883.4937665;-45.120503652039325
1739209883.493777;-38.13080360867914
1739209883.4937875;-38.13080360867914
1739209883.493798;-45.120503652039325
1739209883.4938085;-38.13080360867914
1739209883.493819;-38.13080360867914
1739209883.4938295;-38.13080360867914
1739209883.49384;-38.13080360867914
1739209883.4938507;-45.120503652039325
1739209883.4938612;-38.13080360867914
1739209883.4938717;-38.13080360867914
1739209883.4938822;-45.120503652039325
1739209883.4938927;-45.120503652039325
1739209883.4939032;-45.120503652039325
1739209883.4939137;-45.120503652039325
1739209883.4939241;-45.120503652039325
1739209883.4939346;-35.57807855764607
1739209883.4939454;-38.13080360867914
1739209883.4939559;-38.13080360867914
1739209883.4939663;-35.57807855764607
1739209883.4939768;-35.57807855764607
1739209883.4939873;-38.13080360867914
1739209883.4939978;-38.13080360867914
1739209883.4940083;-38.13080360867914
1739209883.4940188;-38.13080360867914
1739209883.4940293;-45.120503652039325
1739209883.49404;-38.13080360867914
1739209883.4940505;-35.57807855764607
1739209883.494061;-45.120503652039325
1739209883.4940715;-38.13080360867914
1739209883.494082;-38.13080360867914
1739209883.4940925;-38.13080360867914
1739209883.494103;-45.120503652039325
1739209883.4941134;-35.57807855764607
1739209883.494124;-45.120503652039325
1739209883.4941347;-45.120503652039325
1739209883.4941452;-45.120503652039325
1739209883.4941556;-45.120503652039325
1739209883.4941661;-38.13080360867914
1739209883.4941766;-38.13080360867914
1739209883.494187;-38.13080360867914
1739209883.4941976;-45.120503652039325
1739209883.494208;-32.816014438256545
1739209883.4942186;-35.57807855764607
1739209883.4942293;-31.141103565318893
1739209883.4942398;-38.13080360867914
1739209883.4942503;-38.13080360867914
1739209883.4942608;-32.816014438256545
1739209883.4942713;-38.13080360867914
1739209883.4942818;-45.120503652039325
1739209883.4942923;-38.13080360867914
1739209883.4943027;-45.120503652039325
1739209883.4943132;-45.120503652039325
1739209883.494324;-45.120503652039325
1739209883.4943345;-45.120503652039325
1739209883.494345;-38.13080360867914
1739209883.4943554;-38.13080360867914
1739209883.494366;-38.13080360867914
1739209883.4943764;-38.13080360867914
1739209883.494387;-45.120503652039325
1739209883.4943974;-45.120503652039325
1739209883.494408;-45.120503652039325
1739209883.4944186;-32.816014438256545
1739209883.494429;-35.57807855764607
1739209883.4944396;-45.120503652039325
1739209883.49445;-38.13080360867914
1739209883.4944606;-38.13080360867914
1739209883.494471;-33.981070128970906
1739209883.4944816;-45.120503652039325
1739209883.494492;-38.13080360867914
1739209883.4945025;-45.120503652039325
1739209883.4945133;-45.120503652039325
1739209883.4945238;-38.13080360867914
1739209883.4945343;-33.981070128970906
1739209883.4945447;-45.120503652039325
1739209883.4945552;-45.120503652039325
1739209883.4945657;-45.120503652039325
1739209883.4945762;-45.120503652039325
1739209883.4945867;-45.120503652039325
1739209883.4945972;-38.13080360867914
1739209883.494608;-38.13080360867914
1739209883.4946184;-38.13080360867914
1739209883.494629;-38.13080360867914
1739209883.4946394;-31.141103565318915
1739209883.49465;-38.13080360867914
1739209883.4946604;-33.981070128970906
1739209883.4946709;-45.120503652039325
1739209883.4946814;-45.120503652039325
1739209883.4946918;-35.57807855764607
1739209883.4947026;-38.13080360867914
1739209883.494713;-45.120503652039325
1739209883.4947236;-32.81601443825658
1739209883.494734;-38.13080360867914
1739209883.4947445;-38.13080360867914
1739209883.494755;-38.13080360867914
1739209883.4947655;-38.13080360867914
1739209883.494776;-35.57807855764607
1739209883.4947865;-38.13080360867914
1739209883.4947972;-38.13080360867914
1739209883.4948077;-27.267205301931607
1739209883.4948182;-38.13080360867914
1739209883.4948287;-45.120503652039325
1739209883.4948392;-45.120503652039325
1739209883.4948497;-45.120503652039325
1739209883.4948602;-45.120503652039325
1739209883.4948707;-38.13080360867914
1739209883.4948812;-45.120503652039325
1739209883.494892;-32.816014438256545
1739209883.4949024;-45.120503652039325
1739209883.4949129;-38.13080360867914
1739209883.4949234;-45.120503652039325
1739209883.4949338;-38.13080360867914
1739209883.4949443;-45.120503652039325
1739209883.4949548;-45.120503652039325
1739209883.4949653;-45.120503652039325
1739209883.4949758;-26.991370085610722
1739209883.4949865;-38.13080360867914
1739209883.494997;-38.13080360867914
1739209883.4950075;-45.120503652039325
1739209883.495018;-33.981070128970906
1739209883.4950285;-45.120503652039325
1739209883.495039;-45.120503652039325
1739209883.4950495;-38.13080360867914
1739209883.49506;-33.981070128970906
1739209883.4950705;-38.13080360867914
1739209883.4950812;-38.13080360867914
1739209883.4950917;-38.13080360867914
1739209883.4951022;-38.13080360867914
1739209883.4951127;-38.13080360867914
1739209883.4951231;-45.120503652039325
1739209883.4951336;-45.120503652039325
1739209883.4951441;-45.120503652039325
1739209883.4951546;-38.13080360867914
1739209883.495165;-35.57807855764607
1739209883.4951758;-45.120503652039325
1739209883.4951863;-45.120503652039325
1739209883.4951968;-35.57807855764607
1739209883.4952073;-38.13080360867914
1739209883.4952178;-45.120503652039325
1739209883.4952283;-38.13080360867914
1739209883.4952388;-35.57807855764607
1739209883.4952493;-38.13080360867914
1739209883.4952598;-45.120503652039325
1739209883.4952705;-38.13080360867914
1739209883.495281;-33.981070128970906
1739209883.4952915;-38.13080360867914
1739209883.495302;-38.13080360867914
1739209883.4953125;-28.992665084841942
1739209883.495323;-33.981070128970906
1739209883.4953334;-38.13080360867914
1739209883.495344;-45.120503652039325
1739209883.4953544;-33.981070128970906
1739209883.4953651;-38.13080360867914
1739209883.4953756;-31.141103565318915
1739209883.4953861;-45.120503652039325
1739209883.4953966;-38.13080360867914
1739209883.495407;-38.13080360867914
1739209883.4954176;-45.120503652039325
1739209883.495428;-38.13080360867914
1739209883.4954386;-38.13080360867914
1739209883.495449;-38.13080360867914
1739209883.4954598;-38.13080360867914
1739209883.4954703;-45.120503652039325
1739209883.4954808;-31.141103565318915
1739209883.4954913;-28.992665084841942
1739209883.4955018;-38.13080360867914
1739209883.4955122;-45.120503652039325
1739209883.4955227;-38.13080360867914
1739209883.4955332;-38.13080360867914
1739209883.4955437;-45.120503652039325
1739209883.4955544;-38.13080360867914
1739209883.495565;-45.120503652039325
1739209883.4955754;-38.13080360867914
1739209883.495586;-33.981070128970906
1739209883.4955964;-35.57807855764607
1739209883.495607;-38.13080360867914
1739209883.4956174;-45.120503652039325
1739209883.4956279;-38.13080360867914
1739209883.4956384;-38.13080360867914
1739209883.495649;-38.13080360867914
1739209883.4956596;-33.981070128970906
1739209883.49567;-38.13080360867914
1739209883.4956806;-38.13080360867914
1739209883.495691;-45.120503652039325
1739209883.4957016;-45.120503652039325
1739209883.495712;-45.120503652039325
1739209883.4957225;-38.13080360867914
1739209883.495733;-45.120503652039325
1739209883.4957438;-45.120503652039325
1739209883.4957542;-45.120503652039325
1739209883.4957647;-35.57807855764607
1739209883.4957752;-38.13080360867914
1739209883.4957857;-38.13080360867914
1739209883.4957962;-38.13080360867914
1739209883.4958067;-38.13080360867914
1739209883.4958172;-45.120503652039325
1739209883.4958277;-45.120503652039325
1739209883.4958384;-38.13080360867914
1739209883.495849;-38.13080360867914
1739209883.4958594;-45.120503652039325
1739209883.4958699;-33.981070128970906
1739209883.4958804;-35.57807855764607
1739209883.4958909;-38.13080360867914
1739209883.4959013;-35.57807855764607
1739209883.4959118;-31.141103565318915
1739209883.4959223;-45.120503652039325
1739209883.495933;-45.120503652039325
1739209883.4959435;-33.981070128970906
1739209883.495954;-38.13080360867914
1739209883.4959645;-45.120503652039325
1739209883.495975;-38.13080360867914
1739209883.4959855;-45.120503652039325
1739209883.495996;-45.120503652039325
1739209883.4960065;-45.120503652039325
1739209883.496017;-45.120503652039325
1739209883.4960277;-45.120503652039325
1739209883.4960382;-45.120503652039325
1739209883.4960487;-38.13080360867914
1739209883.4960592;-45.120503652039325
1739209883.4960697;-38.13080360867914
1739209883.4960802;-35.57807855764607
1739209883.4960907;-38.13080360867914
1739209883.4961011;-38.13080360867914
1739209883.4961116;-45.120503652039325
1739209883.4961224;-45.120503652039325
1739209883.4961329;-45.120503652039325
1739209883.4961433;-38.13080360867914
1739209883.4961538;-45.120503652039325
1739209883.4961643;-45.120503652039325
1739209883.4961748;-45.120503652039325
1739209883.4961853;-38.13080360867914
1739209883.4961958;-38.13080360867914
1739209883.4962063;-38.13080360867914
1739209883.496217;-45.120503652039325
1739209883.4962275;-38.13080360867914
1739209883.496238;-38.13080360867914
1739209883.4962485;-35.57807855764607
1739209883.496259;-38.13080360867914
1739209883.4962695;-32.816014438256545
1739209883.49628;-32.816014438256545
1739209883.4962904;-45.120503652039325
1739209883.496301;-35.57807855764607
1739209883.4963117;-35.57807855764607
1739209883.4963222;-33.981070128970906
1739209883.4963326;-45.120503652039325
1739209883.4963431;-38.13080360867914
1739209883.4963536;-38.13080360867914
1739209883.496364;-45.120503652039325
1739209883.4963746;-45.120503652039325
1739209883.496385;-45.120503652039325
1739209883.4963956;-33.981070128970906
1739209883.4964063;-38.13080360867914
1739209883.4964168;-45.120503652039325
1739209883.4964273;-45.120503652039325
1739209883.4964378;-33.981070128970906
1739209883.4964483;-45.120503652039325
1739209883.4964588;-45.120503652039325
1739209883.4964693;-38.13080360867914
1739209883.4964797;-45.120503652039325
1739209883.4964902;-45.120503652039325
1739209883.496501;-38.13080360867914
1739209883.4965115;-33.981070128970906
1739209883.496522;-45.120503652039325
1739209883.4965324;-45.120503652039325
1739209883.496543;-45.120503652039325
1739209883.4965534;-45.120503652039325
1739209883.496564;-38.13080360867914
1739209883.4965744;-45.120503652039325
1739209883.496585;-45.120503652039325
1739209883.4965956;-38.13080360867914
1739209883.496606;-38.13080360867914
1739209883.4966166;-35.57807855764607
1739209883.496627;-35.57807855764607
1739209883.4966376;-45.120503652039325
1739209883.496648;-38.13080360867914
1739209883.4966586;-38.13080360867914
1739209883.496669;-32.816014438256545
1739209883.4966795;-25.826314394896357
1739209883.4966903;-45.120503652039325
1739209883.4967008;-38.13080360867914
1739209883.4967113;-32.816014438256545
1739209883.4967217;-30.49652367304973
1739209883.4967322;-38.13080360867914
1739209883.4967427;-38.13080360867914
1739209883.4967532;-38.13080360867914
1739209883.4967637;-45.120503652039325
1739209883.4967742;-45.120503652039325
1739209883.496785;-45.120503652039325
1739209883.4967954;-45.120503652039325
1739209883.496806;-45.120503652039325
1739209883.4968164;-38.13080360867914
1739209883.496827;-38.13080360867914
1739209883.4968374;-45.120503652039325
1739209883.4968479;-38.13080360867914
1739209883.4968584;-45.120503652039325
1739209883.4968688;-45.120503652039325
1739209883.4968796;-45.120503652039325
1739209883.49689;-38.13080360867914
1739209883.4969006;-38.13080360867914
1739209883.496911;-45.120503652039325
1739209883.4969215;-45.120503652039325
1739209883.496932;-33.981070128970906
1739209883.4969425;-35.57807855764607
1739209883.496953;-45.120503652039325
1739209883.4969635;-45.120503652039325
1739209883.4969742;-38.13080360867914
1739209883.4969847;-38.13080360867914
1739209883.4969952;-45.120503652039325
1739209883.4970057;-45.120503652039325
1739209883.4970162;-29.438486411369347
1739209883.4970267;-45.120503652039325
1739209883.4970372;-45.120503652039325
1739209883.4970477;-45.120503652039325
1739209883.4970582;-45.120503652039325
1739209883.497069;-45.120503652039325
1739209883.4970794;-38.13080360867914
1739209883.4970899;-32.816014438256545
1739209883.4971004;-31.141103565318915
1739209883.4971108;-33.981070128970906
1739209883.4971213;-32.816014438256545
1739209883.4971318;-45.120503652039325
1739209883.4971423;-35.57807855764607
1739209883.4971528;-32.816014438256545
1739209883.4971635;-38.13080360867914
1739209883.497174;-38.13080360867914
1739209883.4971845;-38.13080360867914
1739209883.497195;-45.120503652039325
1739209883.4972055;-45.120503652039325
1739209883.497216;-35.57807855764607
1739209883.4972265;-38.13080360867914
1739209883.497237;-45.120503652039325
1739209883.4972475;-45.120503652039325
1739209883.4972582;-33.981070128970906
1739209883.4972687;-38.13080360867914
1739209883.4972792;-38.13080360867914
1739209883.4972897;-38.13080360867914
1739209883.4973001;-38.13080360867914
1739209883.4973106;-45.120503652039325
1739209883.4973211;-45.120503652039325
1739209883.4973316;-45.120503652039325
1739209883.497342;-45.120503652039325
1739209883.4973528;-33.981070128970906
1739209883.4973633;-35.57807855764607
1739209883.4973738;-38.13080360867914
1739209883.4973843;-45.120503652039325
1739209883.4973948;-45.120503652039325
1739209883.4974053;-31.141103565318893
1739209883.4974158;-38.13080360867914
1739209883.4974263;-38.13080360867914
1739209883.4974368;-38.13080360867914
1739209883.4974475;-45.120503652039325
1739209883.497458;-45.120503652039325
1739209883.4974685;-32.816014438256545
1739209883.497479;-45.120503652039325
1739209883.4974895;-45.120503652039325
1739209883.4975;-38.13080360867914
1739209883.4975104;-33.981070128970906
1739209883.497521;-45.120503652039325
1739209883.4975314;-45.120503652039325
1739209883.4975421;-45.120503652039325
1739209883.4975526;-38.13080360867914
1739209883.4975631;-38.13080360867914
1739209883.4975736;-38.13080360867914
1739209883.497584;-38.13080360867914
1739209883.4975946;-45.120503652039325
1739209883.497605;-38.13080360867914
1739209883.4976156;-35.57807855764607
1739209883.497626;-38.13080360867914
1739209883.4976368;-38.13080360867914
1739209883.4976473;-38.13080360867914
1739209883.4976578;-45.120503652039325
1739209883.4976683;-38.13080360867914
1739209883.4976788;-38.13080360867914
1739209883.4976892;-45.120503652039325
1739209883.4976997;-45.120503652039325
1739209883.4977102;-45.120503652039325
1739209883.4977207;-45.120503652039325
1739209883.4977314;-38.13080360867914
1739209883.497742;-38.13080360867914
1739209883.4977524;-38.13080360867914
1739209883.497763;-35.57807855764607
1739209883.4977734;-45.120503652039325
1739209883.497784;-31.141103565318893
1739209883.4977944;-35.57807855764607
1739209883.4978049;-45.120503652039325
1739209883.4978154;-45.120503652039325
1739209883.497826;-33.981070128970906
1739209883.4978366;-38.13080360867914
1739209883.497847;-45.120503652039325
1739209883.4978576;-38.13080360867914
1739209883.497868;-45.120503652039325
1739209883.4978786;-45.120503652039325
1739209883.497889;-45.120503652039325
1739209883.4978995;-45.120503652039325
1739209883.49791;-45.120503652039325
1739209883.4979208;-45.120503652039325
1739209883.4979312;-45.120503652039325
1739209883.4979417;-38.13080360867914
1739209883.4979522;-35.57807855764607
1739209883.4979627;-45.120503652039325
1739209883.4979732;-45.120503652039325
1739209883.4979837;-38.13080360867914
1739209883.4979942;-30.49652367304973
1739209883.4980047;-38.13080360867914
1739209883.4980154;-45.120503652039325
1739209883.498026;-45.120503652039325
1739209883.4980364;-32.816014438256545
1739209883.4980469;-35.57807855764607
1739209883.4980574;-45.120503652039325
1739209883.4980679;-45.120503652039325
1739209883.4980783;-45.120503652039325
1739209883.4980888;-38.13080360867914
1739209883.4980993;-38.13080360867914
1739209883.49811;-35.57807855764607
1739209883.4981205;-45.120503652039325
1739209883.498131;-45.120503652039325
1739209883.4981415;-38.13080360867914
1739209883.498152;-45.120503652039325
1739209883.4981625;-38.13080360867914
1739209883.498173;-45.120503652039325
1739209883.4981835;-35.57807855764607
1739209883.4981942;-45.120503652039325
1739209883.4982047;-27.8777449560314
1739209883.4982152;-31.141103565318893
1739209883.4982257;-38.13080360867914
1739209883.4982362;-38.13080360867914
1739209883.4982467;-38.13080360867914
1739209883.4982572;-38.13080360867914
1739209883.4982677;-45.120503652039325
1739209883.4982781;-38.13080360867914
1739209883.4982889;-45.120503652039325
1739209883.4982994;-45.120503652039325
1739209883.4983099;-45.120503652039325
1739209883.4983203;-38.13080360867914
1739209883.4983308;-45.120503652039325
1739209883.4983413;-45.120503652039325
1739209883.4983518;-38.13080360867914
1739209883.4983623;-38.13080360867914
1739209883.4983728;-38.13080360867914
1739209883.4983835;-38.13080360867914
1739209883.498394;-32.816014438256545
1739209883.4984045;-38.13080360867914
1739209883.498415;-38.13080360867914
1739209883.4984255;-45.120503652039325
1739209883.498436;-32.816014438256545
1739209883.4984465;-38.13080360867914
1739209883.498457;-38.13080360867914
1739209883.4984674;-33.981070128970906
1739209883.4984782;-32.816014438256545
1739209883.4984887;-33.981070128970906
1739209883.4984992;-38.13080360867914
1739209883.4985096;-38.13080360867914
1739209883.4985201;-45.120503652039325
1739209883.4985306;-33.981070128970906
1739209883.498541;-45.120503652039325
1739209883.4985516;-30.49652367304976
1739209883.498562;-35.57807855764607
1739209883.4985728;-38.13080360867914
1739209883.4985833;-45.120503652039325
1739209883.4985938;-45.120503652039325
1739209883.4986043;-33.981070128970906
1739209883.4986148;-38.13080360867914
1739209883.4986253;-38.13080360867914
1739209883.4986358;-27.267205301931607
1739209883.4986463;-38.13080360867914
1739209883.4986567;-38.13080360867914
1739209883.4986675;-32.816014438256545
1739209883.498678;-38.13080360867914
1739209883.4986885;-45.120503652039325
1739209883.498699;-45.120503652039325
1739209883.4987094;-45.120503652039325
1739209883.49872;-45.120503652039325
1739209883.4987304;-35.57807855764607
1739209883.498741;-45.120503652039325
1739209883.4987514;-45.120503652039325
1739209883.4987621;-38.13080360867914
1739209883.4987726;-45.120503652039325
1739209883.498783;-38.13080360867914
1739209883.4987936;-45.120503652039325
1739209883.498804;-45.120503652039325
1739209883.4988146;-45.120503652039325
1739209883.498825;-45.120503652039325
1739209883.4988356;-45.120503652039325
1739209883.498846;-45.120503652039325
1739209883.4988568;-38.13080360867914
1739209883.4988673;-38.13080360867914
1739209883.4988778;-38.13080360867914
1739209883.4988883;-31.141103565318915
1739209883.4988987;-45.120503652039325
1739209883.4989092;-45.120503652039325
1739209883.4989197;-45.120503652039325
1739209883.4989302;-35.57807855764607
1739209883.4989407;-38.13080360867914
1739209883.4989514;-45.120503652039325
1739209883.498962;-45.120503652039325
1739209883.4989724;-45.120503652039325
1739209883.498983;-45.120503652039325
1739209883.4989934;-45.120503652039325
1739209883.499004;-35.57807855764607
1739209883.4990144;-45.120503652039325
1739209883.4990249;-45.120503652039325
1739209883.4990354;-45.120503652039325
1739209883.499046;-38.13080360867914
1739209883.4990566;-38.13080360867914
1739209883.499067;-45.120503652039325
1739209883.4990776;-45.120503652039325
1739209883.499088;-45.120503652039325
1739209883.4990985;-45.120503652039325
1739209883.499109;-45.120503652039325
1739209883.4991195;-33.981070128970906
1739209883.49913;-38.13080360867914
1739209883.4991407;-38.13080360867914
1739209883.4991512;-32.816014438256545
1739209883.4991617;-33.981070128970906
1739209883.4991722;-45.120503652039325
1739209883.4991827;-45.120503652039325
1739209883.4991932;-38.13080360867914
1739209883.4992037;-38.13080360867914
1739209883.4992142;-33.981070128970906
1739209883.4992247;-45.120503652039325
1739209883.4992354;-38.13080360867914
1739209883.499246;-38.13080360867914
1739209883.4992564;-45.120503652039325
1739209883.4992669;-45.120503652039325
1739209883.4992774;-45.120503652039325
1739209883.4992878;-45.120503652039325
1739209883.4992983;-45.120503652039325
1739209883.4993088;-33.981070128970906
1739209883.4993193;-30.49652367304973
1739209883.49933;-33.981070128970906
1739209883.4993405;-45.120503652039325
1739209883.499351;-45.120503652039325
1739209883.4993615;-30.49652367304973
1739209883.499372;-38.13080360867914
1739209883.4993825;-38.13080360867914
1739209883.499393;-45.120503652039325
1739209883.4994035;-38.13080360867914
1739209883.499414;-35.57807855764607
1739209883.4994247;-38.13080360867914
1739209883.4994352;-45.120503652039325
1739209883.4994457;-45.120503652039325
1739209883.4994562;-38.13080360867914
1739209883.4994667;-45.120503652039325
1739209883.4994771;-45.120503652039325
1739209883.4994876;-45.120503652039325
1739209883.4994981;-38.13080360867914
1739209883.4995086;-45.120503652039325
1739209883.4995193;-38.13080360867914
1739209883.4995298;-38.13080360867914
1739209883.4995403;-45.120503652039325
1739209883.4995508;-45.120503652039325
1739209883.4995613;-38.13080360867914
1739209883.4995718;-30.49652367304973
1739209883.4995823;-35.57807855764607
1739209883.4995928;-45.120503652039325
1739209883.4996033;-45.120503652039325
1739209883.499614;-32.816014438256545
1739209883.4996245;-45.120503652039325
1739209883.499635;-45.120503652039325
1739209883.4996455;-45.120503652039325
1739209883.499656;-45.120503652039325
1739209883.4996665;-45.120503652039325
1739209883.499677;-45.120503652039325
1739209883.4996874;-38.13080360867914
1739209883.499698;-38.13080360867914
1739209883.4997087;-45.120503652039325
1739209883.4997191;-35.57807855764607
1739209883.4997296;-35.57807855764607
1739209883.4997401;-29.438486411369333
1739209883.4997506;-35.57807855764607
1739209883.499761;-38.13080360867914
1739209883.4997716;-38.13080360867914
1739209883.499782;-35.57807855764607
1739209883.4997926;-45.120503652039325
1739209883.4998033;-45.120503652039325
1739209883.4998138;-38.13080360867914
1739209883.4998243;-45.120503652039325
1739209883.4998348;-45.120503652039325
1739209883.4998453;-38.13080360867914
1739209883.4998558;-45.120503652039325
1739209883.4998662;-45.120503652039325
1739209883.4998767;-45.120503652039325
1739209883.4998872;-45.120503652039325
1739209883.499898;-38.13080360867914
1739209883.4999084;-25.826314394896354
1739209883.499919;-32.816014438256545
1739209883.4999294;-45.120503652039325
1739209883.49994;-38.13080360867914
1739209883.4999504;-32.816014438256545
1739209883.499961;-35.57807855764607
1739209883.4999714;-35.57807855764607
1739209883.4999819;-35.57807855764607
1739209883.4999926;-45.120503652039325
1739209883.500003;-45.120503652039325
1739209883.5000136;-38.13080360867914
1739209883.500024;-38.13080360867914
1739209883.5000346;-45.120503652039325
1739209883.500045;-38.13080360867914
1739209883.5000556;-45.120503652039325
1739209883.500066;-45.120503652039325
1739209883.5000765;-38.13080360867914
1739209883.5000873;-33.981070128970906
1739209883.5000978;-45.120503652039325
1739209883.5001082;-45.120503652039325
1739209883.5001187;-45.120503652039325
1739209883.5001292;-38.13080360867914
1739209883.5001397;-45.120503652039325
1739209883.5001502;-38.13080360867914
1739209883.5001607;-28.21854285175415
1739209883.5001712;-32.816014438256545
1739209883.500182;-45.120503652039325
1739209883.5001924;-45.120503652039325
1739209883.500203;-38.13080360867914
1739209883.5002134;-38.13080360867914
1739209883.5002239;-45.120503652039325
1739209883.5002344;-35.57807855764607
1739209883.5002449;-33.981070128970956
1739209883.5002553;-45.120503652039325
1739209883.5002658;-38.13080360867914
1739209883.5002766;-38.13080360867914
1739209883.500287;-38.13080360867914
1739209883.5002975;-45.120503652039325
1739209883.500308;-38.13080360867914
1739209883.5003185;-38.13080360867914
1739209883.500329;-30.49652367304973
1739209883.5003395;-29.438486411369333
1739209883.50035;-33.981070128970906
1739209883.5003605;-38.13080360867914
1739209883.5003712;-35.57807855764607
1739209883.5003817;-38.13080360867914
1739209883.5003922;-45.120503652039325
1739209883.5004027;-38.13080360867914
1739209883.5004132;-45.120503652039325
1739209883.5004237;-45.120503652039325
1739209883.5004342;-33.981070128970906
1739209883.5004447;-45.120503652039325
1739209883.5004551;-45.120503652039325
1739209883.5004659;-45.120503652039325
1739209883.5004764;-38.13080360867914
