CAN Message; 0x1d3:00004b26ad21d818
Timestamp;Amplitude
1739209807.1161354;-38.13080360867914
1739209807.1161387;-38.13080360867914
1739209807.1161423;-38.13080360867914
1739209807.1161458;-38.13080360867914
1739209807.1161494;-38.13080360867914
1739209807.116153;-45.120503652039325
1739209807.1161566;-45.120503652039325
1739209807.11616;-45.120503652039325
1739209807.1161635;-45.120503652039325
1739209807.116167;-45.120503652039325
1739209807.1161706;-45.120503652039325
1739209807.1161742;-45.120503652039325
1739209807.1161776;-45.120503652039325
1739209807.1161811;-35.57807855764607
1739209807.1161847;-26.991370085610722
1739209807.1161883;-38.13080360867914
1739209807.1161919;-45.120503652039325
1739209807.1161954;-38.13080360867914
1739209807.1161988;-33.981070128970906
1739209807.1162024;-38.13080360867914
1739209807.116206;-45.120503652039325
1739209807.1162095;-45.120503652039325
1739209807.116213;-35.57807855764607
1739209807.1162164;-38.13080360867914
1739209807.11622;-45.120503652039325
1739209807.1162236;-45.120503652039325
1739209807.1162271;-45.120503652039325
1739209807.1162307;-38.13080360867914
1739209807.1162343;-35.57807855764607
1739209807.1162376;-38.13080360867914
1739209807.1162412;-33.981070128970906
1739209807.1162448;-38.13080360867914
1739209807.1162484;-35.57807855764607
1739209807.116252;-45.120503652039325
1739209807.1162553;-45.120503652039325
1739209807.1162589;-45.120503652039325
1739209807.1162624;-45.120503652039325
1739209807.116266;-45.120503652039325
1739209807.1162696;-38.13080360867914
1739209807.1162732;-38.13080360867914
1739209807.1162765;-45.120503652039325
1739209807.11628;-45.120503652039325
1739209807.1162837;-32.816014438256545
1739209807.1162872;-38.13080360867914
1739209807.1162908;-45.120503652039325
1739209807.1162941;-33.981070128970906
1739209807.1162977;-38.13080360867914
1739209807.1163013;-45.120503652039325
1739209807.1163049;-45.120503652039325
1739209807.1163085;-38.13080360867914
1739209807.116312;-45.120503652039325
1739209807.1163154;-45.120503652039325
1739209807.116319;-45.120503652039325
1739209807.1163225;-45.120503652039325
1739209807.116326;-38.13080360867914
1739209807.1163297;-38.13080360867914
1739209807.116333;-45.120503652039325
1739209807.1163366;-38.13080360867914
1739209807.1163402;-38.13080360867914
1739209807.1163437;-33.981070128970906
1739209807.1163473;-38.13080360867914
1739209807.116351;-38.13080360867914
1739209807.1163542;-38.13080360867914
1739209807.1163578;-38.13080360867914
1739209807.1163614;-38.13080360867914
1739209807.116365;-38.13080360867914
1739209807.1163685;-33.981070128970906
1739209807.1163719;-35.57807855764607
1739209807.1163754;-35.57807855764607
1739209807.116379;-38.13080360867914
1739209807.1163826;-45.120503652039325
1739209807.1163862;-45.120503652039325
1739209807.1163898;-38.13080360867914
1739209807.116393;-45.120503652039325
1739209807.1163967;-45.120503652039325
1739209807.1164002;-45.120503652039325
1739209807.1164038;-33.981070128970906
1739209807.1164074;-45.120503652039325
1739209807.1164107;-45.120503652039325
1739209807.1164143;-30.49652367304973
1739209807.116418;-35.57807855764607
1739209807.1164215;-38.13080360867914
1739209807.116425;-45.120503652039325
1739209807.1164286;-35.57807855764607
1739209807.116432;-35.57807855764607
1739209807.1164355;-38.13080360867914
1739209807.116439;-38.13080360867914
1739209807.1164427;-45.120503652039325
1739209807.1164463;-38.13080360867914
1739209807.1164496;-38.13080360867914
1739209807.1164532;-38.13080360867914
1739209807.1164567;-38.13080360867914
1739209807.1164603;-38.13080360867914
1739209807.116464;-45.120503652039325
1739209807.1164675;-45.120503652039325
1739209807.1164708;-38.13080360867914
1739209807.1164744;-33.981070128970906
1739209807.116478;-38.13080360867914
1739209807.1164815;-45.120503652039325
1739209807.116485;-33.981070128970906
1739209807.1164885;-38.13080360867914
1739209807.116492;-38.13080360867914
1739209807.1164956;-45.120503652039325
1739209807.1164992;-33.981070128970906
1739209807.1165028;-38.13080360867914
1739209807.1165063;-45.120503652039325
1739209807.1165097;-45.120503652039325
1739209807.1165133;-45.120503652039325
1739209807.1165168;-45.120503652039325
1739209807.1165204;-38.13080360867914
1739209807.116524;-38.13080360867914
1739209807.1165273;-45.120503652039325
1739209807.116531;-45.120503652039325
1739209807.1165345;-35.57807855764607
1739209807.116538;-38.13080360867914
1739209807.1165416;-45.120503652039325
1739209807.1165452;-45.120503652039325
1739209807.1165485;-38.13080360867914
1739209807.116552;-45.120503652039325
1739209807.1165557;-28.21854285175415
1739209807.1165593;-29.438486411369333
1739209807.1165628;-38.13080360867914
1739209807.1165662;-32.816014438256545
1739209807.1165698;-32.816014438256545
1739209807.1165733;-32.816014438256545
1739209807.116577;-38.13080360867914
1739209807.1165805;-38.13080360867914
1739209807.116584;-38.13080360867914
1739209807.1165874;-45.120503652039325
1739209807.116591;-45.120503652039325
1739209807.1165946;-38.13080360867914
1739209807.1165981;-45.120503652039325
1739209807.1166017;-45.120503652039325
1739209807.116605;-45.120503652039325
1739209807.1166086;-45.120503652039325
1739209807.1166122;-35.57807855764607
1739209807.1166158;-35.57807855764607
1739209807.1166193;-38.13080360867914
1739209807.116623;-38.13080360867914
1739209807.1166263;-38.13080360867914
1739209807.1166298;-38.13080360867914
1739209807.1166334;-45.120503652039325
1739209807.116637;-45.120503652039325
1739209807.1166406;-45.120503652039325
1739209807.116644;-45.120503652039325
1739209807.1166475;-45.120503652039325
1739209807.116651;-45.120503652039325
1739209807.1166546;-38.13080360867914
1739209807.1166582;-38.13080360867914
1739209807.1166618;-45.120503652039325
1739209807.1166651;-38.13080360867914
1739209807.1166687;-45.120503652039325
1739209807.1166723;-45.120503652039325
1739209807.1166759;-38.13080360867914
1739209807.1166794;-38.13080360867914
1739209807.1166828;-45.120503652039325
1739209807.1166863;-45.120503652039325
1739209807.11669;-38.13080360867914
1739209807.1166935;-45.120503652039325
1739209807.116697;-31.141103565318893
1739209807.1167006;-25.826314394896354
1739209807.116704;-38.13080360867914
1739209807.1167076;-38.13080360867914
1739209807.1167111;-30.49652367304973
1739209807.1167147;-32.816014438256545
1739209807.1167183;-45.120503652039325
1739209807.1167216;-38.13080360867914
1739209807.1167252;-45.120503652039325
1739209807.1167288;-45.120503652039325
1739209807.1167324;-45.120503652039325
1739209807.116736;-45.120503652039325
1739209807.1167395;-45.120503652039325
1739209807.1167428;-38.13080360867914
1739209807.1167464;-38.13080360867914
1739209807.11675;-45.120503652039325
1739209807.1167536;-38.13080360867914
1739209807.1167572;-30.49652367304973
1739209807.1167605;-38.13080360867914
1739209807.116764;-45.120503652039325
1739209807.1167676;-45.120503652039325
1739209807.1167712;-45.120503652039325
1739209807.1167748;-45.120503652039325
1739209807.1167784;-45.120503652039325
1739209807.1167817;-45.120503652039325
1739209807.1167853;-45.120503652039325
1739209807.1167889;-45.120503652039325
1739209807.1167924;-45.120503652039325
1739209807.116796;-38.13080360867914
1739209807.1167994;-33.981070128970906
1739209807.116803;-45.120503652039325
1739209807.1168065;-45.120503652039325
1739209807.11681;-45.120503652039325
1739209807.1168137;-45.120503652039325
1739209807.1168172;-33.981070128970906
1739209807.1168206;-38.13080360867914
1739209807.1168242;-45.120503652039325
1739209807.1168277;-45.120503652039325
1739209807.1168313;-45.120503652039325
1739209807.1168349;-45.120503652039325
1739209807.1168382;-45.120503652039325
1739209807.1168418;-38.13080360867914
1739209807.1168454;-45.120503652039325
1739209807.116849;-45.120503652039325
1739209807.1168525;-38.13080360867914
1739209807.116856;-33.981070128970906
1739209807.1168594;-33.981070128970906
1739209807.116863;-45.120503652039325
1739209807.1168666;-45.120503652039325
1739209807.1168702;-45.120503652039325
1739209807.1168737;-38.13080360867914
1739209807.116877;-32.816014438256545
1739209807.1168807;-45.120503652039325
1739209807.1168842;-45.120503652039325
1739209807.1168878;-35.57807855764607
1739209807.1168914;-38.13080360867914
1739209807.116895;-45.120503652039325
1739209807.1168983;-45.120503652039325
1739209807.1169019;-45.120503652039325
1739209807.1169055;-45.120503652039325
1739209807.1169086;-45.120503652039325
1739209807.1169114;-45.120503652039325
1739209807.1169145;-35.57807855764607
1739209807.1169176;-35.57807855764607
1739209807.1169205;-45.120503652039325
1739209807.1169236;-45.120503652039325
1739209807.1169267;-33.981070128970906
1739209807.1169295;-45.120503652039325
1739209807.1169326;-35.57807855764607
1739209807.1169357;-35.57807855764607
1739209807.1169386;-35.57807855764607
1739209807.1169417;-45.120503652039325
1739209807.1169448;-38.13080360867914
1739209807.1169477;-45.120503652039325
1739209807.1169508;-38.13080360867914
1739209807.1169538;-38.13080360867914
1739209807.1169567;-38.13080360867914
1739209807.1169598;-45.120503652039325
1739209807.116963;-45.120503652039325
1739209807.1169658;-38.13080360867914
1739209807.1169689;-38.13080360867914
1739209807.116972;-32.816014438256545
1739209807.1169748;-33.981070128970906
1739209807.116978;-45.120503652039325
1739209807.116981;-38.13080360867914
1739209807.116984;-33.981070128970906
1739209807.116987;-38.13080360867914
1739209807.11699;-45.120503652039325
1739209807.1169932;-35.57807855764607
1739209807.116996;-38.13080360867914
1739209807.1169991;-45.120503652039325
1739209807.1170022;-45.120503652039325
1739209807.117005;-45.120503652039325
1739209807.1170082;-33.981070128970906
1739209807.1170113;-38.13080360867914
1739209807.1170142;-45.120503652039325
1739209807.1170173;-45.120503652039325
1739209807.1170204;-45.120503652039325
1739209807.1170232;-45.120503652039325
1739209807.1170263;-38.13080360867914
1739209807.1170294;-38.13080360867914
1739209807.1170323;-38.13080360867914
1739209807.1170354;-33.981070128970906
1739209807.1170385;-45.120503652039325
1739209807.1170413;-45.120503652039325
1739209807.1170444;-45.120503652039325
1739209807.1170475;-31.141103565318915
1739209807.1170504;-35.57807855764607
1739209807.1170535;-45.120503652039325
1739209807.1170566;-45.120503652039325
1739209807.1170595;-38.13080360867914
1739209807.1170626;-38.13080360867914
1739209807.1170657;-45.120503652039325
1739209807.1170685;-45.120503652039325
1739209807.1170716;-38.13080360867914
1739209807.1170747;-45.120503652039325
1739209807.1170776;-45.120503652039325
1739209807.1170807;-45.120503652039325
1739209807.1170838;-38.13080360867914
1739209807.1170866;-45.120503652039325
1739209807.1170897;-45.120503652039325
1739209807.1170928;-45.120503652039325
1739209807.1170957;-28.992665084841942
1739209807.1170988;-38.13080360867914
1739209807.117102;-35.57807855764607
1739209807.1171048;-35.57807855764607
1739209807.1171079;-38.13080360867914
1739209807.117111;-45.120503652039325
1739209807.1171138;-45.120503652039325
1739209807.117117;-38.13080360867914
1739209807.11712;-38.13080360867914
1739209807.117123;-45.120503652039325
1739209807.117126;-32.816014438256545
1739209807.117129;-33.981070128970906
1739209807.117132;-45.120503652039325
1739209807.117135;-45.120503652039325
1739209807.1171381;-45.120503652039325
1739209807.117141;-38.13080360867914
1739209807.117144;-32.816014438256545
1739209807.1171472;-38.13080360867914
1739209807.1171503;-45.120503652039325
1739209807.1171532;-38.13080360867914
1739209807.1171563;-38.13080360867914
1739209807.1171594;-45.120503652039325
1739209807.1171622;-38.13080360867914
1739209807.1171653;-33.981070128970906
1739209807.1171684;-35.57807855764607
1739209807.1171713;-38.13080360867914
1739209807.1171744;-38.13080360867914
1739209807.1171775;-35.57807855764607
1739209807.1171803;-35.57807855764607
1739209807.1171834;-38.13080360867914
1739209807.1171865;-38.13080360867914
1739209807.1171894;-38.13080360867914
1739209807.1171925;-33.981070128970956
1739209807.1171956;-45.120503652039325
1739209807.1171985;-38.13080360867914
1739209807.1172016;-45.120503652039325
1739209807.1172047;-45.120503652039325
1739209807.1172075;-38.13080360867914
1739209807.1172106;-38.13080360867914
1739209807.1172137;-45.120503652039325
1739209807.1172166;-30.49652367304973
1739209807.1172197;-32.816014438256545
1739209807.1172228;-38.13080360867914
1739209807.1172256;-33.981070128970906
1739209807.1172287;-38.13080360867914
1739209807.1172318;-45.120503652039325
1739209807.1172347;-38.13080360867914
1739209807.1172378;-35.57807855764607
1739209807.117241;-45.120503652039325
1739209807.1172438;-45.120503652039325
1739209807.1172469;-38.13080360867914
1739209807.11725;-38.13080360867914
1739209807.1172528;-38.13080360867914
1739209807.117256;-38.13080360867914
1739209807.117259;-45.120503652039325
1739209807.117262;-45.120503652039325
1739209807.117265;-38.13080360867914
1739209807.117268;-38.13080360867914
1739209807.117271;-45.120503652039325
1739209807.117274;-45.120503652039325
1739209807.1172771;-45.120503652039325
1739209807.11728;-38.13080360867914
1739209807.117283;-38.13080360867914
1739209807.1172862;-45.120503652039325
1739209807.117289;-38.13080360867914
1739209807.1172922;-32.816014438256545
1739209807.1172953;-45.120503652039325
1739209807.1172981;-45.120503652039325
1739209807.1173012;-38.13080360867914
1739209807.1173043;-38.13080360867914
1739209807.1173072;-45.120503652039325
1739209807.1173103;-45.120503652039325
1739209807.1173134;-45.120503652039325
1739209807.1173165;-45.120503652039325
1739209807.1173193;-35.57807855764607
1739209807.1173224;-32.816014438256545
1739209807.1173255;-45.120503652039325
1739209807.1173284;-33.981070128970906
1739209807.1173315;-33.981070128970906
1739209807.1173346;-45.120503652039325
1739209807.1173375;-38.13080360867914
1739209807.1173406;-35.57807855764607
1739209807.1173437;-45.120503652039325
1739209807.1173465;-38.13080360867914
1739209807.1173496;-45.120503652039325
1739209807.1173527;-38.13080360867914
1739209807.1173556;-38.13080360867914
1739209807.1173587;-35.57807855764607
1739209807.1173618;-45.120503652039325
1739209807.1173646;-45.120503652039325
1739209807.1173677;-38.13080360867914
1739209807.1173708;-38.13080360867914
1739209807.1173737;-45.120503652039325
1739209807.1173768;-45.120503652039325
1739209807.11738;-38.13080360867914
1739209807.1173828;-38.13080360867914
1739209807.1173859;-38.13080360867914
1739209807.117389;-35.57807855764607
1739209807.1173918;-38.13080360867914
1739209807.117395;-38.13080360867914
1739209807.117398;-38.13080360867914
1739209807.117401;-38.13080360867914
1739209807.117404;-38.13080360867914
1739209807.117407;-38.13080360867914
1739209807.11741;-38.13080360867914
1739209807.117413;-38.13080360867914
1739209807.1174161;-38.13080360867914
1739209807.117419;-45.120503652039325
1739209807.117422;-45.120503652039325
1739209807.1174252;-32.816014438256545
1739209807.117428;-38.13080360867914
1739209807.1174312;-45.120503652039325
1739209807.1174343;-38.13080360867914
1739209807.1174371;-33.981070128970906
1739209807.1174402;-33.981070128970906
1739209807.1174433;-38.13080360867914
1739209807.1174462;-45.120503652039325
1739209807.1174493;-45.120503652039325
1739209807.1174524;-35.57807855764607
1739209807.1174552;-38.13080360867914
1739209807.1174583;-38.13080360867914
1739209807.1174614;-38.13080360867914
1739209807.1174643;-31.141103565318915
1739209807.1174674;-38.13080360867914
1739209807.1174705;-38.13080360867914
1739209807.1174734;-38.13080360867914
1739209807.1174765;-33.981070128970906
1739209807.1174796;-33.981070128970906
1739209807.1174827;-45.120503652039325
1739209807.1174855;-38.13080360867914
1739209807.1174886;-38.13080360867914
1739209807.1174917;-38.13080360867914
1739209807.1174946;-38.13080360867914
1739209807.1174977;-45.120503652039325
1739209807.1175008;-45.120503652039325
1739209807.1175036;-38.13080360867914
1739209807.1175067;-38.13080360867914
1739209807.1175098;-45.120503652039325
1739209807.1175127;-31.141103565318915
1739209807.1175158;-35.57807855764607
1739209807.117519;-45.120503652039325
1739209807.1175218;-38.13080360867914
1739209807.1175249;-38.13080360867914
1739209807.117528;-38.13080360867914
1739209807.1175308;-45.120503652039325
1739209807.117534;-38.13080360867914
1739209807.117537;-38.13080360867914
1739209807.11754;-38.13080360867914
1739209807.117543;-38.13080360867914
1739209807.117546;-45.120503652039325
1739209807.117549;-45.120503652039325
1739209807.117552;-38.13080360867914
1739209807.1126702;-45.120503652039325
1739209807.112674;-27.8777449560314
1739209807.1126776;-26.991370085610736
1739209807.1126814;-45.120503652039325
1739209807.112685;-45.120503652039325
1739209807.1126888;-32.816014438256545
1739209807.1126924;-35.57807855764607
1739209807.112696;-45.120503652039325
1739209807.1126997;-45.120503652039325
1739209807.1127033;-45.120503652039325
1739209807.1127071;-45.120503652039325
1739209807.1127107;-38.13080360867914
1739209807.1127143;-38.13080360867914
1739209807.112718;-38.13080360867914
1739209807.1127217;-45.120503652039325
1739209807.1127255;-38.13080360867914
1739209807.112729;-38.13080360867914
1739209807.1127326;-45.120503652039325
1739209807.1127365;-45.120503652039325
1739209807.11274;-45.120503652039325
1739209807.1127439;-45.120503652039325
1739209807.1127474;-45.120503652039325
1739209807.1127512;-45.120503652039325
1739209807.1127548;-35.57807855764607
1739209807.1127584;-38.13080360867914
1739209807.1127622;-38.13080360867914
1739209807.1127658;-29.438486411369333
1739209807.1127696;-38.13080360867914
1739209807.1127732;-38.13080360867914
1739209807.1127768;-35.57807855764607
1739209807.1127806;-35.57807855764607
1739209807.1127841;-38.13080360867914
1739209807.112788;-35.57807855764607
1739209807.1127915;-45.120503652039325
1739209807.1127954;-33.981070128970956
1739209807.112799;-38.13080360867914
1739209807.1128025;-45.120503652039325
1739209807.1128063;-38.13080360867914
1739209807.11281;-45.120503652039325
1739209807.1128137;-38.13080360867914
1739209807.1128173;-45.120503652039325
1739209807.1128209;-35.57807855764607
1739209807.1128247;-30.49652367304973
1739209807.1128283;-38.13080360867914
1739209807.112832;-38.13080360867914
1739209807.1128356;-38.13080360867914
1739209807.1128392;-45.120503652039325
1739209807.112843;-45.120503652039325
1739209807.1128466;-45.120503652039325
1739209807.1128504;-38.13080360867914
1739209807.112854;-35.57807855764607
1739209807.1128578;-45.120503652039325
1739209807.1128614;-45.120503652039325
1739209807.112865;-38.13080360867914
1739209807.1128688;-35.57807855764607
1739209807.1128724;-45.120503652039325
1739209807.1128762;-45.120503652039325
1739209807.1128798;-33.981070128970906
1739209807.1128833;-45.120503652039325
1739209807.1128871;-45.120503652039325
1739209807.1128907;-38.13080360867914
1739209807.1128945;-38.13080360867914
1739209807.112898;-45.120503652039325
1739209807.112902;-35.57807855764607
1739209807.1129055;-45.120503652039325
1739209807.112909;-35.57807855764607
1739209807.112913;-30.49652367304973
1739209807.1129165;-45.120503652039325
1739209807.1129203;-45.120503652039325
1739209807.1129239;-33.981070128970906
1739209807.1129274;-35.57807855764607
1739209807.1129313;-45.120503652039325
1739209807.1129348;-45.120503652039325
1739209807.1129386;-45.120503652039325
1739209807.1129422;-45.120503652039325
1739209807.1129458;-45.120503652039325
1739209807.1129496;-45.120503652039325
1739209807.1129532;-38.13080360867914
1739209807.112957;-38.13080360867914
1739209807.1129606;-38.13080360867914
1739209807.1129644;-45.120503652039325
1739209807.112968;-38.13080360867914
1739209807.1129715;-35.57807855764607
1739209807.1129754;-38.13080360867914
1739209807.112979;-45.120503652039325
1739209807.1129827;-38.13080360867914
1739209807.1129863;-45.120503652039325
1739209807.11299;-45.120503652039325
1739209807.1129937;-45.120503652039325
1739209807.1129973;-45.120503652039325
1739209807.113001;-35.57807855764607
1739209807.1130047;-45.120503652039325
1739209807.1130085;-45.120503652039325
1739209807.113012;-38.13080360867914
1739209807.1130157;-38.13080360867914
1739209807.1130195;-38.13080360867914
1739209807.113023;-45.120503652039325
1739209807.1130269;-45.120503652039325
1739209807.1130304;-45.120503652039325
1739209807.113034;-38.13080360867914
1739209807.1130378;-45.120503652039325
1739209807.1130414;-38.13080360867914
1739209807.1130452;-33.981070128970906
1739209807.1130488;-45.120503652039325
1739209807.1130524;-45.120503652039325
1739209807.1130562;-38.13080360867914
1739209807.1130598;-35.57807855764607
1739209807.1130636;-28.992665084841942
1739209807.1130672;-35.57807855764607
1739209807.113071;-45.120503652039325
1739209807.1130745;-38.13080360867914
1739209807.113078;-32.816014438256545
1739209807.113082;-38.13080360867914
1739209807.1130855;-38.13080360867914
1739209807.1130893;-38.13080360867914
1739209807.113093;-38.13080360867914
1739209807.1130965;-35.57807855764607
1739209807.1131003;-45.120503652039325
1739209807.1131039;-45.120503652039325
1739209807.1131077;-45.120503652039325
1739209807.1131113;-33.981070128970906
1739209807.113115;-45.120503652039325
1739209807.1131186;-45.120503652039325
1739209807.1131222;-33.981070128970906
1739209807.113126;-38.13080360867914
1739209807.1131296;-38.13080360867914
1739209807.1131334;-38.13080360867914
1739209807.113137;-33.981070128970906
1739209807.1131406;-38.13080360867914
1739209807.1131444;-38.13080360867914
1739209807.113148;-38.13080360867914
1739209807.1131518;-45.120503652039325
1739209807.1131554;-38.13080360867914
1739209807.1131592;-38.13080360867914
1739209807.1131628;-38.13080360867914
1739209807.1131663;-38.13080360867914
1739209807.1131701;-38.13080360867914
1739209807.1131737;-45.120503652039325
1739209807.1131775;-38.13080360867914
1739209807.113181;-38.13080360867914
1739209807.1131847;-45.120503652039325
1739209807.1131885;-38.13080360867914
1739209807.113192;-35.57807855764607
1739209807.113196;-38.13080360867914
1739209807.1131995;-45.120503652039325
1739209807.113203;-38.13080360867914
1739209807.1132069;-35.57807855764607
1739209807.1132104;-33.981070128970906
1739209807.1132143;-38.13080360867914
1739209807.1132178;-38.13080360867914
1739209807.1132216;-38.13080360867914
1739209807.1132252;-45.120503652039325
1739209807.1132288;-45.120503652039325
1739209807.1132326;-45.120503652039325
1739209807.1132362;-38.13080360867914
1739209807.11324;-33.981070128970956
1739209807.1132436;-45.120503652039325
1739209807.1132472;-38.13080360867914
1739209807.113251;-45.120503652039325
1739209807.1132545;-45.120503652039325
1739209807.1132584;-45.120503652039325
1739209807.113262;-33.981070128970906
1739209807.1132658;-45.120503652039325
1739209807.1132693;-30.49652367304973
1739209807.113273;-33.981070128970906
1739209807.1132767;-45.120503652039325
1739209807.1132803;-38.13080360867914
1739209807.113284;-33.981070128970906
1739209807.1132877;-38.13080360867914
1739209807.1175551;-38.13080360867914
1739209807.117558;-45.120503652039325
1739209807.117561;-38.13080360867914
1739209807.1175642;-45.120503652039325
1739209807.117567;-45.120503652039325
1739209807.1175702;-38.13080360867914
1739209807.1175733;-38.13080360867914
1739209807.1175761;-38.13080360867914
1739209807.1175792;-45.120503652039325
1739209807.1175823;-45.120503652039325
1739209807.1175852;-45.120503652039325
1739209807.1175883;-45.120503652039325
1739209807.1175914;-45.120503652039325
1739209807.1175942;-38.13080360867914
1739209807.1175973;-38.13080360867914
1739209807.1176004;-45.120503652039325
1739209807.1176033;-38.13080360867914
1739209807.1176064;-38.13080360867914
1739209807.1176095;-38.13080360867914
1739209807.1176124;-45.120503652039325
1739209807.1176155;-45.120503652039325
1739209807.1176186;-38.13080360867914
1739209807.1176214;-38.13080360867914
1739209807.1176245;-45.120503652039325
1739209807.1176276;-38.13080360867914
1739209807.1176305;-38.13080360867914
1739209807.1176336;-38.13080360867914
1739209807.1176367;-45.120503652039325
1739209807.1176398;-45.120503652039325
1739209807.1176426;-38.13080360867914
1739209807.1176457;-38.13080360867914
1739209807.1176488;-45.120503652039325
1739209807.1176517;-38.13080360867914
1739209807.1176548;-38.13080360867914
1739209807.117658;-33.981070128970956
1739209807.1176608;-45.120503652039325
1739209807.1176639;-45.120503652039325
1739209807.117667;-45.120503652039325
1739209807.1176698;-45.120503652039325
1739209807.117673;-45.120503652039325
1739209807.117676;-38.13080360867914
1739209807.1176789;-45.120503652039325
1739209807.117682;-30.49652367304973
1739209807.117685;-32.816014438256545
1739209807.117688;-45.120503652039325
1739209807.117691;-38.13080360867914
1739209807.1176941;-38.13080360867914
1739209807.117697;-38.13080360867914
1739209807.1177;-45.120503652039325
1739209807.1177032;-38.13080360867914
1739209807.117706;-38.13080360867914
1739209807.1177092;-45.120503652039325
1739209807.1177123;-38.13080360867914
1739209807.1177151;-45.120503652039325
1739209807.1177182;-45.120503652039325
1739209807.1177213;-45.120503652039325
1739209807.1177242;-38.13080360867914
1739209807.1177273;-45.120503652039325
1739209807.1177304;-29.438486411369333
1739209807.1177332;-32.816014438256545
1739209807.1177363;-45.120503652039325
1739209807.1177394;-45.120503652039325
1739209807.1177423;-30.49652367304973
1739209807.1177454;-32.816014438256545
1739209807.1177485;-45.120503652039325
1739209807.1177514;-38.13080360867914
1739209807.1177545;-45.120503652039325
1739209807.1177576;-45.120503652039325
1739209807.1177604;-45.120503652039325
1739209807.1177635;-38.13080360867914
1739209807.1177666;-45.120503652039325
1739209807.1177695;-45.120503652039325
1739209807.1177726;-45.120503652039325
1739209807.1177757;-45.120503652039325
1739209807.1177785;-33.981070128970906
1739209807.1177816;-35.57807855764607
1739209807.1177847;-45.120503652039325
1739209807.1177876;-45.120503652039325
1739209807.1177907;-38.13080360867914
1739209807.1177938;-35.57807855764607
1739209807.1177967;-38.13080360867914
1739209807.1177998;-45.120503652039325
1739209807.1178029;-45.120503652039325
1739209807.117806;-38.13080360867914
1739209807.1178088;-45.120503652039325
1739209807.117812;-45.120503652039325
1739209807.117815;-38.13080360867914
1739209807.1178179;-33.981070128970906
1739209807.117821;-45.120503652039325
1739209807.117824;-45.120503652039325
1739209807.117827;-38.13080360867914
1739209807.11783;-45.120503652039325
1739209807.1178331;-45.120503652039325
1739209807.117836;-45.120503652039325
1739209807.117839;-45.120503652039325
1739209807.1178422;-45.120503652039325
1739209807.117845;-35.57807855764607
1739209807.1178482;-38.13080360867914
1739209807.1178513;-32.816014438256545
1739209807.117854;-28.21854285175415
1739209807.1178572;-45.120503652039325
1739209807.1178603;-38.13080360867914
1739209807.1178632;-38.13080360867914
1739209807.1178663;-38.13080360867914
1739209807.1178694;-45.120503652039325
1739209807.1178722;-45.120503652039325
1739209807.1178753;-45.120503652039325
1739209807.1178784;-38.13080360867914
1739209807.1178813;-45.120503652039325
1739209807.1178844;-38.13080360867914
1739209807.1178875;-45.120503652039325
1739209807.1178904;-45.120503652039325
1739209807.1178935;-35.57807855764607
1739209807.1178966;-38.13080360867914
1739209807.1178994;-35.57807855764607
1739209807.1179025;-28.58837851428586
1739209807.1179056;-38.13080360867914
1739209807.1179085;-45.120503652039325
1739209807.1179116;-45.120503652039325
1739209807.1179147;-38.13080360867914
1739209807.1179175;-45.120503652039325
1739209807.1179206;-45.120503652039325
1739209807.1179237;-45.120503652039325
1739209807.1179266;-45.120503652039325
1739209807.1179297;-45.120503652039325
1739209807.1179328;-45.120503652039325
1739209807.1179357;-45.120503652039325
1739209807.1179388;-38.13080360867914
1739209807.1179419;-38.13080360867914
1739209807.1179447;-45.120503652039325
1739209807.1179478;-38.13080360867914
1739209807.117951;-45.120503652039325
1739209807.1179538;-45.120503652039325
1739209807.1179569;-45.120503652039325
1739209807.11796;-45.120503652039325
1739209807.1179628;-38.13080360867914
1739209807.117966;-45.120503652039325
1739209807.117969;-38.13080360867914
1739209807.1179721;-31.141103565318915
1739209807.117975;-30.49652367304973
1739209807.117978;-45.120503652039325
1739209807.1179812;-45.120503652039325
1739209807.117984;-38.13080360867914
1739209807.1179872;-35.57807855764607
1739209807.1179903;-38.13080360867914
1739209807.117993;-45.120503652039325
1739209807.1179962;-45.120503652039325
1739209807.1179993;-45.120503652039325
1739209807.1180022;-38.13080360867914
1739209807.1180053;-45.120503652039325
1739209807.1180084;-45.120503652039325
1739209807.1180112;-45.120503652039325
1739209807.1180143;-38.13080360867914
1739209807.1180174;-45.120503652039325
1739209807.1180203;-38.13080360867914
1739209807.1180234;-35.57807855764607
1739209807.1180265;-45.120503652039325
1739209807.1180294;-45.120503652039325
1739209807.1180325;-45.120503652039325
1739209807.1180356;-38.13080360867914
1739209807.1180384;-38.13080360867914
1739209807.1180415;-45.120503652039325
1739209807.1180446;-45.120503652039325
1739209807.1180475;-38.13080360867914
1739209807.1180506;-38.13080360867914
1739209807.1180537;-38.13080360867914
1739209807.1180565;-38.13080360867914
1739209807.1180596;-38.13080360867914
1739209807.1180627;-45.120503652039325
1739209807.1180656;-45.120503652039325
1739209807.1180687;-33.981070128970906
1739209807.1180718;-33.981070128970906
1739209807.1180747;-31.14110356531892
1739209807.1180778;-45.120503652039325
1739209807.1180809;-38.13080360867914
1739209807.1180837;-45.120503652039325
1739209807.1180868;-38.13080360867914
1739209807.11809;-38.13080360867914
1739209807.1180928;-45.120503652039325
1739209807.1180959;-45.120503652039325
1739209807.118099;-38.13080360867914
1739209807.1181018;-45.120503652039325
1739209807.118105;-45.120503652039325
1739209807.118108;-38.13080360867914
