CAN Message; 0x1d3:00007f7efe5b9a39
1739209654.775204;-35.57807855764607
1739209654.7752087;-45.120503652039325
1739209654.7752137;-38.13080360867914
1739209654.7752185;-31.141103565318893
1739209654.7752235;-38.13080360867914
1739209654.7752283;-38.13080360867914
1739209654.7752333;-38.13080360867914
1739209654.775238;-45.120503652039325
1739209654.775243;-45.120503652039325
1739209654.775248;-45.120503652039325
1739209654.7752528;-45.120503652039325
1739209654.7752578;-45.120503652039325
1739209654.7752626;-45.120503652039325
1739209654.7752676;-45.120503652039325
1739209654.7752724;-45.120503652039325
1739209654.7752774;-38.13080360867914
1739209654.7752821;-45.120503652039325
1739209654.7752872;-38.13080360867914
1739209654.775292;-35.57807855764607
1739209654.775297;-45.120503652039325
1739209654.7753017;-38.13080360867914
1739209654.7753067;-35.57807855764607
1739209654.7753115;-45.120503652039325
1739209654.7753165;-45.120503652039325
1739209654.7753215;-38.13080360867914
1739209654.7753263;-38.13080360867914
1739209654.7753313;-38.13080360867914
1739209654.775336;-32.816014438256545
1739209654.775341;-38.13080360867914
1739209654.7753458;-45.120503652039325
1739209654.7753508;-38.13080360867914
1739209654.7753556;-35.57807855764607
1739209654.7753606;-38.13080360867914
1739209654.7753654;-35.57807855764607
1739209654.7753704;-38.13080360867914
1739209654.7753751;-45.120503652039325
1739209654.7753801;-45.120503652039325
1739209654.775385;-45.120503652039325
1739209654.77539;-45.120503652039325
1739209654.775395;-45.120503652039325
1739209654.7753997;-33.981070128970906
1739209654.7754047;-35.57807855764607
1739209654.7754095;-38.13080360867914
1739209654.7754145;-35.57807855764607
1739209654.7754192;-38.13080360867914
1739209654.7754242;-45.120503652039325
1739209654.775429;-38.13080360867914
1739209654.775434;-38.13080360867914
1739209654.7754388;-38.13080360867914
1739209654.7754438;-45.120503652039325
1739209654.7754486;-38.13080360867914
1739209654.7754536;-45.120503652039325
1739209654.7754583;-45.120503652039325
1739209654.7754633;-45.120503652039325
1739209654.775468;-45.120503652039325
1739209654.775473;-45.120503652039325
1739209654.7754781;-45.120503652039325
1739209654.775483;-35.57807855764607
1739209654.775488;-38.13080360867914
1739209654.7754927;-45.120503652039325
1739209654.7754977;-38.13080360867914
1739209654.7755024;-38.13080360867914
1739209654.7755075;-45.120503652039325
1739209654.7755122;-38.13080360867914
1739209654.7755172;-38.13080360867914
1739209654.775522;-35.57807855764607
1739209654.775527;-38.13080360867914
1739209654.7755318;-45.120503652039325
1739209654.7755368;-38.13080360867914
1739209654.7755415;-35.57807855764607
1739209654.7755466;-38.13080360867914
1739209654.7755513;-38.13080360867914
1739209654.7755563;-38.13080360867914
1739209654.7755613;-38.13080360867914
1739209654.775566;-38.13080360867914
1739209654.775571;-45.120503652039325
1739209654.7755759;-45.120503652039325
1739209654.775581;-45.120503652039325
1739209654.7755857;-45.120503652039325
1739209654.7755907;-45.120503652039325
1739209654.7755954;-45.120503652039325
1739209654.7756004;-38.13080360867914
1739209654.7756052;-38.13080360867914
1739209654.7756102;-38.13080360867914
1739209654.775615;-38.13080360867914
1739209654.77562;-38.13080360867914
1739209654.7756248;-38.13080360867914
1739209654.7756298;-38.13080360867914
1739209654.7756348;-33.981070128970906
1739209654.7756395;-38.13080360867914
1739209654.7756445;-45.120503652039325
1739209654.7756493;-45.120503652039325
1739209654.7756543;-33.981070128970906
1739209654.775659;-45.120503652039325
1739209654.775664;-45.120503652039325
1739209654.7756689;-45.120503652039325
1739209654.7756739;-45.120503652039325
1739209654.7756786;-38.13080360867914
1739209654.7756836;-45.120503652039325
1739209654.7756884;-45.120503652039325
1739209654.7756934;-33.981070128970906
1739209654.7756982;-35.57807855764607
1739209654.7757032;-35.57807855764607
1739209654.7757082;-35.57807855764607
1739209654.775713;-33.981070128970906
1739209654.775718;-35.57807855764607
1739209654.7757227;-38.13080360867914
1739209654.7757277;-45.120503652039325
1739209654.7757325;-45.120503652039325
1739209654.7757375;-35.57807855764607
1739209654.7757423;-38.13080360867914
1739209654.7757473;-45.120503652039325
1739209654.775752;-45.120503652039325
1739209654.775757;-33.981070128970906
1739209654.7757618;-45.120503652039325
1739209654.7757668;-45.120503652039325
1739209654.7757716;-33.981070128970906
1739209654.7757766;-35.57807855764607
1739209654.7757814;-38.13080360867914
1739209654.7757864;-45.120503652039325
1739209654.7757914;-33.981070128970906
1739209654.7757962;-38.13080360867914
1739209654.7758012;-45.120503652039325
1739209654.775806;-45.120503652039325
1739209654.775811;-38.13080360867914
1739209654.7758157;-38.13080360867914
1739209654.7758207;-38.13080360867914
1739209654.7758255;-45.120503652039325
1739209654.7758305;-45.120503652039325
1739209654.7758353;-38.13080360867914
1739209654.7758403;-38.13080360867914
1739209654.775845;-45.120503652039325
1739209654.77585;-45.120503652039325
1739209654.7758548;-45.120503652039325
1739209654.7758598;-38.13080360867914
1739209654.7758646;-45.120503652039325
1739209654.7758696;-33.981070128970906
1739209654.7758746;-35.57807855764607
1739209654.7758794;-38.13080360867914
1739209654.7758844;-45.120503652039325
1739209654.7758892;-38.13080360867914
1739209654.7758942;-35.57807855764607
1739209654.775899;-38.13080360867914
1739209654.775904;-38.13080360867914
1739209654.7759087;-45.120503652039325
1739209654.7759137;-45.120503652039325
1739209654.7759185;-45.120503652039325
1739209654.7759235;-45.120503652039325
1739209654.7759283;-45.120503652039325
1739209654.7759333;-45.120503652039325
1739209654.775938;-38.13080360867914
1739209654.775943;-45.120503652039325
1739209654.775948;-38.13080360867914
1739209654.7759528;-35.57807855764607
1739209654.7759578;-38.13080360867914
1739209654.7759626;-45.120503652039325
1739209654.7759676;-33.981070128970906
1739209654.7759724;-28.21854285175415
1739209654.7759774;-38.13080360867914
1739209654.7759821;-45.120503652039325
1739209654.7759871;-35.57807855764607
1739209654.775992;-32.816014438256545
1739209654.775997;-38.13080360867914
1739209654.7760017;-38.13080360867914
1739209654.7760067;-45.120503652039325
1739209654.7760115;-45.120503652039325
1739209654.7760165;-38.13080360867914
1739209654.7760215;-45.120503652039325
1739209654.7760262;-45.120503652039325
1739209654.7760313;-38.13080360867914
1739209654.776036;-38.13080360867914
1739209654.776041;-45.120503652039325
1739209654.7760458;-33.981070128970906
1739209654.7760508;-28.21854285175415
1739209654.7760556;-38.13080360867914
1739209654.7760606;-45.120503652039325
1739209654.7760653;-38.13080360867914
1739209654.7760704;-35.57807855764607
1739209654.7760751;-38.13080360867914
1739209654.7760801;-38.13080360867914
1739209654.776085;-45.120503652039325
1739209654.77609;-45.120503652039325
1739209654.7760947;-45.120503652039325
1739209654.7760997;-45.120503652039325
1739209654.7761047;-45.120503652039325
1739209654.7761095;-38.13080360867914
1739209654.7761145;-38.13080360867914
1739209654.7761192;-45.120503652039325
1739209654.7761242;-33.981070128970906
1739209654.776129;-28.21854285175415
1739209654.776134;-33.981070128970906
1739209654.7761388;-45.120503652039325
1739209654.7761438;-45.120503652039325
1739209654.7761486;-31.141103565318893
1739209654.7761536;-45.120503652039325
1739209654.7761583;-45.120503652039325
1739209654.7761633;-38.13080360867914
1739209654.776168;-35.57807855764607
1739209654.776173;-38.13080360867914
1739209654.776178;-45.120503652039325
1739209654.776183;-45.120503652039325
1739209654.776188;-38.13080360867914
1739209654.7761927;-38.13080360867914
1739209654.7761977;-45.120503652039325
1739209654.7762024;-38.13080360867914
1739209654.7762074;-45.120503652039325
1739209654.7762122;-45.120503652039325
1739209654.7762172;-38.13080360867914
1739209654.776222;-38.13080360867914
1739209654.776227;-45.120503652039325
1739209654.7762318;-45.120503652039325
1739209654.7762368;-38.13080360867914
1739209654.7762415;-38.13080360867914
1739209654.7762465;-27.8777449560314
1739209654.7762513;-35.57807855764607
1739209654.7762563;-45.120503652039325
1739209654.7762613;-33.981070128970906
1739209654.776266;-35.57807855764607
1739209654.776271;-38.13080360867914
1739209654.7762759;-45.120503652039325
1739209654.7762809;-38.13080360867914
1739209654.7762856;-38.13080360867914
1739209654.7762907;-45.120503652039325
1739209654.7762954;-45.120503652039325
1739209654.7763004;-45.120503652039325
1739209654.7763052;-45.120503652039325
1739209654.7763102;-38.13080360867914
1739209654.776315;-38.13080360867914
1739209654.77632;-38.13080360867914
1739209654.7763247;-30.49652367304973
1739209654.7763298;-33.981070128970906
1739209654.7763348;-45.120503652039325
1739209654.7763395;-38.13080360867914
1739209654.7763445;-31.141103565318893
1739209654.7763493;-38.13080360867914
1739209654.7763543;-45.120503652039325
1739209654.776359;-35.57807855764607
1739209654.776364;-38.13080360867914
1739209654.7763689;-45.120503652039325
1739209654.7763739;-38.13080360867914
1739209654.7763786;-38.13080360867914
1739209654.7763836;-38.13080360867914
1739209654.7763884;-35.57807855764607
1739209654.7763934;-38.13080360867914
1739209654.7763982;-38.13080360867914
1739209654.7764032;-32.816014438256545
1739209654.776408;-38.13080360867914
1739209654.776413;-45.120503652039325
1739209654.776418;-38.13080360867914
1739209654.7764227;-38.13080360867914
1739209654.7764277;-45.120503652039325
1739209654.7764325;-45.120503652039325
1739209654.7764375;-38.13080360867914
1739209654.7764423;-35.57807855764607
1739209654.7764473;-38.13080360867914
1739209654.776452;-45.120503652039325
1739209654.776457;-45.120503652039325
1739209654.7764618;-38.13080360867914
1739209654.7764668;-38.13080360867914
1739209654.7764716;-45.120503652039325
1739209654.7764766;-38.13080360867914
1739209654.7764814;-38.13080360867914
1739209654.7764864;-38.13080360867914
1739209654.7764912;-45.120503652039325
1739209654.7764962;-38.13080360867914
1739209654.7765012;-38.13080360867914
1739209654.776506;-38.13080360867914
1739209654.776511;-38.13080360867914
1739209654.7765157;-38.13080360867914
1739209654.7765207;-35.57807855764607
1739209654.7765255;-35.57807855764607
1739209654.7765305;-35.57807855764607
1739209654.7765353;-35.57807855764607
1739209654.7765403;-35.57807855764607
1739209654.776545;-45.120503652039325
1739209654.77655;-45.120503652039325
1739209654.7765548;-33.981070128970906
1739209654.7765598;-38.13080360867914
1739209654.7765646;-45.120503652039325
1739209654.7765696;-38.13080360867914
1739209654.7765746;-38.13080360867914
1739209654.7765794;-35.57807855764607
1739209654.7765844;-38.13080360867914
1739209654.7765892;-38.13080360867914
1739209654.7765942;-45.120503652039325
1739209654.776599;-38.13080360867914
1739209654.776604;-32.816014438256545
1739209654.7766087;-38.13080360867914
1739209654.7766137;-45.120503652039325
1739209654.7766185;-33.981070128970906
1739209654.7766235;-38.13080360867914
1739209654.7766283;-45.120503652039325
1739209654.7766333;-38.13080360867914
1739209654.776638;-38.13080360867914
1739209654.776643;-35.57807855764607
1739209654.776648;-38.13080360867914
1739209654.7766528;-38.13080360867914
1739209654.7766578;-35.57807855764607
1739209654.7766626;-33.981070128970906
1739209654.7766676;-38.13080360867914
1739209654.7766724;-45.120503652039325
1739209654.7766774;-35.57807855764607
1739209654.7766821;-45.120503652039325
1739209654.7766871;-45.120503652039325
1739209654.776692;-38.13080360867914
1739209654.776697;-38.13080360867914
1739209654.7767017;-45.120503652039325
1739209654.7767067;-45.120503652039325
1739209654.7767115;-35.57807855764607
1739209654.7767165;-45.120503652039325
1739209654.7767212;-33.981070128970906
1739209654.7767262;-38.13080360867914
1739209654.7767313;-45.120503652039325
1739209654.776736;-45.120503652039325
1739209654.776741;-33.981070128970906
1739209654.7767458;-38.13080360867914
1739209654.7767508;-38.13080360867914
1739209654.7767556;-35.57807855764607
1739209654.7767606;-38.13080360867914
1739209654.7767653;-45.120503652039325
1739209654.7767704;-38.13080360867914
1739209654.7767751;-35.57807855764607
1739209654.7767801;-38.13080360867914
1739209654.776785;-45.120503652039325
1739209654.77679;-38.13080360867914
1739209654.7767947;-38.13080360867914
1739209654.7767997;-38.13080360867914
1739209654.7768044;-45.120503652039325
1739209654.7768095;-38.13080360867914
1739209654.7768145;-35.57807855764607
1739209654.7768192;-35.57807855764607
1739209654.7768242;-45.120503652039325
1739209654.776829;-33.981070128970906
1739209654.776834;-32.816014438256545
1739209654.7768388;-38.13080360867914
1739209654.7768438;-35.57807855764607
1739209654.7768486;-45.120503652039325
1739209654.7768536;-35.57807855764607
1739209654.7768583;-33.981070128970906
1739209654.7768633;-45.120503652039325
1739209654.776868;-45.120503652039325
1739209654.776873;-45.120503652039325
1739209654.7768779;-45.120503652039325
1739209654.776883;-45.120503652039325
1739209654.776888;-38.13080360867914
1739209654.7768927;-35.57807855764607
1739209654.7768977;-38.13080360867914
1739209654.7769024;-45.120503652039325
1739209654.7769074;-38.13080360867914
1739209654.7769122;-38.13080360867914
1739209654.7769172;-38.13080360867914
1739209654.776922;-32.816014438256545
1739209654.776927;-38.13080360867914
1739209654.7769318;-38.13080360867914
1739209654.7769368;-38.13080360867914
1739209654.7769415;-45.120503652039325
1739209654.7769465;-45.120503652039325
1739209654.7769513;-38.13080360867914
1739209654.7769563;-45.120503652039325
1739209654.7769613;-45.120503652039325
1739209654.776966;-45.120503652039325
1739209654.776971;-45.120503652039325
1739209654.7769759;-38.13080360867914
1739209654.7769809;-45.120503652039325
1739209654.7769856;-38.13080360867914
1739209654.7769907;-38.13080360867914
1739209654.7769954;-38.13080360867914
1739209654.7770004;-28.21854285175415
1739209654.7770052;-38.13080360867914
1739209654.7770102;-38.13080360867914
1739209654.777015;-38.13080360867914
1739209654.77702;-35.57807855764607
1739209654.7770247;-45.120503652039325
1739209654.7770298;-45.120503652039325
1739209654.7770345;-45.120503652039325
1739209654.7770395;-38.13080360867914
1739209654.7770445;-38.13080360867914
1739209654.7770493;-45.120503652039325
1739209654.7770543;-45.120503652039325
1739209654.777059;-45.120503652039325
1739209654.777064;-45.120503652039325
1739209654.7770689;-45.120503652039325
1739209654.7770739;-38.13080360867914
1739209654.7770786;-35.57807855764607
1739209654.7770836;-38.13080360867914
1739209654.7770884;-45.120503652039325
1739209654.7770934;-38.13080360867914
1739209654.7770982;-38.13080360867914
1739209654.7771032;-38.13080360867914
1739209654.777108;-38.13080360867914
1739209654.777113;-45.120503652039325
1739209654.7771177;-32.816014438256545
1739209654.7771227;-33.981070128970906
1739209654.7771277;-45.120503652039325
1739209654.7771325;-45.120503652039325
1739209654.7771375;-32.816014438256545
1739209654.7771423;-38.13080360867914
1739209654.7771473;-38.13080360867914
1739209654.777152;-33.981070128970906
1739209654.777157;-38.13080360867914
1739209654.7771618;-45.120503652039325
1739209654.7771668;-38.13080360867914
1739209654.7771716;-45.120503652039325
1739209654.7771766;-45.120503652039325
1739209654.7771814;-45.120503652039325
1739209654.7771864;-38.13080360867914
1739209654.7771912;-38.13080360867914
1739209654.7771962;-30.49652367304973
1739209654.7772012;-32.816014438256545
1739209654.777206;-45.120503652039325
1739209654.777211;-45.120503652039325
1739209654.7772157;-38.13080360867914
1739209654.7772207;-45.120503652039325
1739209654.7772255;-45.120503652039325
1739209654.7772305;-38.13080360867914
1739209654.7772353;-38.13080360867914
1739209654.7772403;-45.120503652039325
1739209654.777245;-35.57807855764607
1739209654.77725;-45.120503652039325
1739209654.7772548;-45.120503652039325
1739209654.7772598;-45.120503652039325
1739209654.7772646;-45.120503652039325
1739209654.7772696;-38.13080360867914
1739209654.7772746;-32.816014438256545
1739209654.7772794;-33.981070128970906
1739209654.7772844;-45.120503652039325
1739209654.7772892;-45.120503652039325
1739209654.7772942;-45.120503652039325
1739209654.777299;-45.120503652039325
1739209654.777304;-45.120503652039325
1739209654.7773087;-45.120503652039325
1739209654.7773137;-38.13080360867914
1739209654.7773185;-38.13080360867914
1739209654.7773235;-38.13080360867914
1739209654.7773283;-38.13080360867914
1739209654.7773333;-38.13080360867914
1739209654.777338;-35.57807855764607
1739209654.777343;-45.120503652039325
1739209654.7773478;-38.13080360867914
1739209654.7773528;-45.120503652039325
1739209654.7773578;-45.120503652039325
1739209654.7773626;-45.120503652039325
1739209654.7773676;-45.120503652039325
1739209654.7773724;-45.120503652039325
1739209654.7773774;-45.120503652039325
1739209654.7773821;-38.13080360867914
1739209654.7773871;-45.120503652039325
1739209654.777392;-38.13080360867914
1739209654.777397;-32.816014438256545
1739209654.7774017;-45.120503652039325
1739209654.7774067;-45.120503652039325
1739209654.7774115;-38.13080360867914
1739209654.7774165;-35.57807855764607
1739209654.7774212;-38.13080360867914
1739209654.7774262;-38.13080360867914
1739209654.777431;-45.120503652039325
1739209654.777436;-45.120503652039325
1739209654.777441;-45.120503652039325
1739209654.7774458;-38.13080360867914
1739209654.7774508;-33.981070128970906
1739209654.7774556;-45.120503652039325
1739209654.7774606;-45.120503652039325
1739209654.7774653;-38.13080360867914
1739209654.7774704;-38.13080360867914
1739209654.777475;-38.13080360867914
1739209654.7774801;-45.120503652039325
1739209654.777485;-45.120503652039325
1739209654.77749;-45.120503652039325
1739209654.7774947;-38.13080360867914
1739209654.7774997;-38.13080360867914
1739209654.7775044;-38.13080360867914
1739209654.7775095;-38.13080360867914
1739209654.7775145;-35.57807855764607
1739209654.7775192;-45.120503652039325
1739209654.7775242;-45.120503652039325
1739209654.777529;-38.13080360867914
1739209654.777534;-33.981070128970906
1739209654.7775388;-45.120503652039325
1739209654.7775438;-45.120503652039325
1739209654.7775486;-32.816014438256545
1739209654.7775536;-45.120503652039325
1739209654.7775583;-45.120503652039325
1739209654.7775633;-38.13080360867914
1739209654.777568;-38.13080360867914
1739209654.777573;-45.120503652039325
1739209654.7775779;-38.13080360867914
1739209654.777583;-38.13080360867914
1739209654.777588;-38.13080360867914
1739209654.7775927;-33.981070128970906
1739209654.7775977;-33.981070128970906
1739209654.7776024;-45.120503652039325
1739209654.7776074;-38.13080360867914
1739209654.7776122;-30.49652367304973
1739209654.7776172;-33.981070128970906
1739209654.777622;-45.120503652039325
1739209654.777627;-38.13080360867914
1739209654.7776318;-45.120503652039325
1739209654.7776368;-45.120503652039325
1739209654.7776415;-45.120503652039325
1739209654.7776465;-45.120503652039325
1739209654.7776513;-38.13080360867914
1739209654.7776563;-45.120503652039325
1739209654.777661;-45.120503652039325
1739209654.777666;-33.981070128970906
1739209654.777671;-38.13080360867914
1739209654.7776759;-45.120503652039325
1739209654.7776809;-45.120503652039325
1739209654.7776856;-38.13080360867914
1739209654.7776906;-33.981070128970906
1739209654.7776954;-45.120503652039325
1739209654.7777004;-38.13080360867914
1739209654.7777052;-35.57807855764607
1739209654.7777102;-38.13080360867914
1739209654.777715;-32.816014438256545
1739209654.77772;-38.13080360867914
1739209654.7777247;-45.120503652039325
1739209654.7777297;-33.981070128970906
1739209654.7777345;-38.13080360867914
1739209654.7777395;-45.120503652039325
1739209654.7777443;-45.120503652039325
1739209654.7777493;-45.120503652039325
1739209654.7777543;-45.120503652039325
1739209654.777759;-35.57807855764607
1739209654.777764;-45.120503652039325
1739209654.7777689;-38.13080360867914
1739209654.7777739;-38.13080360867914
1739209654.7777786;-35.57807855764607
1739209654.7777836;-45.120503652039325
1739209654.7777884;-30.49652367304973
1739209654.7777934;-26.487275050834715
1739209654.7777982;-38.13080360867914
1739209654.7778032;-45.120503652039325
1739209654.777808;-38.13080360867914
1739209654.777813;-31.141103565318893
1739209654.7778177;-33.981070128970906
1739209654.7778227;-45.120503652039325
1739209654.7778277;-45.120503652039325
1739209654.7778325;-45.120503652039325
1739209654.7778375;-38.13080360867914
1739209654.7778423;-38.13080360867914
1739209654.7778473;-45.120503652039325
1739209654.777852;-45.120503652039325
1739209654.777857;-45.120503652039325
1739209654.7778618;-45.120503652039325
1739209654.7778668;-45.120503652039325
1739209654.7778716;-45.120503652039325
1739209654.7778766;-45.120503652039325
1739209654.7778814;-45.120503652039325
1739209654.7778864;-45.120503652039325
1739209654.7778912;-45.120503652039325
1739209654.7778962;-38.13080360867914
1739209654.7779012;-45.120503652039325
1739209654.777906;-35.57807855764607
1739209654.777911;-26.991370085610736
1739209654.7779157;-38.13080360867914
1739209654.7779207;-45.120503652039325
1739209654.7779255;-38.13080360867914
1739209654.7779305;-45.120503652039325
1739209654.7779353;-45.120503652039325
1739209654.7779403;-45.120503652039325
1739209654.777945;-45.120503652039325
1739209654.77795;-45.120503652039325
1739209654.7779548;-45.120503652039325
1739209654.7779598;-45.120503652039325
1739209654.7779646;-45.120503652039325
1739209654.7779696;-35.57807855764607
1739209654.7779744;-38.13080360867914
1739209654.7779794;-45.120503652039325
1739209654.7779844;-35.57807855764607
1739209654.7779891;-38.13080360867914
1739209654.7779942;-38.13080360867914
1739209654.777999;-38.13080360867914
1739209654.778004;-38.13080360867914
1739209654.7780087;-45.120503652039325
1739209654.7780137;-45.120503652039325
1739209654.7780185;-45.120503652039325
1739209654.7780235;-38.13080360867914
1739209654.7780282;-35.57807855764607
1739209654.7780333;-38.13080360867914
1739209654.778038;-45.120503652039325
1739209654.778043;-38.13080360867914
1739209654.7780478;-35.57807855764607
1739209654.7780528;-38.13080360867914
1739209654.7780576;-45.120503652039325
1739209654.7780626;-38.13080360867914
1739209654.7780676;-45.120503652039325
1739209654.7780724;-38.13080360867914
1739209654.7780774;-45.120503652039325
1739209654.7780821;-38.13080360867914
1739209654.7780871;-45.120503652039325
1739209654.778092;-33.981070128970906
1739209654.778097;-45.120503652039325
1739209654.7781017;-45.120503652039325
1739209654.7781067;-29.438486411369333
1739209654.7781115;-35.57807855764607
1739209654.7781165;-45.120503652039325
1739209654.7781212;-33.981070128970906
1739209654.7781262;-28.21854285175415
1739209654.778131;-38.13080360867914
1739209654.778136;-45.120503652039325
1739209654.778141;-38.13080360867914
1739209654.7781458;-38.13080360867914
1739209654.7781508;-38.13080360867914
1739209654.7781556;-45.120503652039325
1739209654.7781606;-38.13080360867914
1739209654.7781653;-35.57807855764607
1739209654.7781703;-33.981070128970906
1739209654.778175;-45.120503652039325
1739209654.7781801;-45.120503652039325
1739209654.778185;-32.816014438256545
1739209654.77819;-38.13080360867914
1739209654.7781947;-45.120503652039325
1739209654.7781997;-45.120503652039325
1739209654.7782044;-32.816014438256545
1739209654.7782094;-33.981070128970906
1739209654.7782145;-45.120503652039325
1739209654.7782192;-38.13080360867914
1739209654.7782242;-38.13080360867914
1739209654.778229;-45.120503652039325
1739209654.778234;-45.120503652039325
1739209654.7782388;-38.13080360867914
1739209654.7782438;-38.13080360867914
1739209654.7782485;-38.13080360867914
1739209654.7782536;-45.120503652039325
1739209654.7782583;-38.13080360867914
1739209654.7782633;-35.57807855764607
1739209654.778268;-38.13080360867914
1739209654.778273;-38.13080360867914
1739209654.7782779;-45.120503652039325
1739209654.7782829;-45.120503652039325
1739209654.7782876;-33.981070128970906
1739209654.7782927;-45.120503652039325
1739209654.7782977;-38.13080360867914
1739209654.7783024;-33.981070128970906
1739209654.7783074;-45.120503652039325
1739209654.7783122;-38.13080360867914
1739209654.7783172;-45.120503652039325
1739209654.778322;-45.120503652039325
1739209654.778327;-45.120503652039325
1739209654.7783318;-38.13080360867914
1739209654.7783368;-45.120503652039325
1739209654.7783415;-45.120503652039325
1739209654.7783465;-45.120503652039325
1739209654.7783513;-45.120503652039325
1739209654.7783563;-38.13080360867914
1739209654.778361;-38.13080360867914
1739209654.778366;-38.13080360867914
1739209654.7783709;-35.57807855764607
1739209654.7783759;-45.120503652039325
1739209654.7783809;-45.120503652039325
1739209654.7783856;-45.120503652039325
1739209654.7783906;-38.13080360867914
1739209654.7783954;-45.120503652039325
1739209654.7784004;-45.120503652039325
1739209654.7784052;-38.13080360867914
1739209654.7784102;-45.120503652039325
1739209654.778415;-45.120503652039325
1739209654.77842;-32.816014438256545
1739209654.7784247;-45.120503652039325
1739209654.7784297;-45.120503652039325
1739209654.7784345;-38.13080360867914
1739209654.7784395;-38.13080360867914
1739209654.7784443;-45.120503652039325
1739209654.7784493;-45.120503652039325
1739209654.7784543;-45.120503652039325
1739209654.778459;-45.120503652039325
1739209654.778464;-33.981070128970906
1739209654.7784688;-38.13080360867914
1739209654.7784739;-38.13080360867914
1739209654.7784786;-38.13080360867914
1739209654.7784836;-35.57807855764607
1739209654.7784884;-38.13080360867914
1739209654.7784934;-45.120503652039325
1739209654.7784982;-38.13080360867914
1739209654.7785032;-38.13080360867914
1739209654.778508;-45.120503652039325
1739209654.778513;-38.13080360867914
1739209654.7785177;-38.13080360867914
1739209654.7785227;-38.13080360867914
1739209654.7785277;-38.13080360867914
1739209654.7785325;-45.120503652039325
1739209654.7785375;-38.13080360867914
1739209654.7785423;-45.120503652039325
1739209654.7785473;-38.13080360867914
1739209654.778552;-33.981070128970906
1739209654.778557;-45.120503652039325
1739209654.7785618;-38.13080360867914
1739209654.7785668;-38.13080360867914
1739209654.7785716;-45.120503652039325
1739209654.7785766;-45.120503652039325
1739209654.7785814;-32.816014438256545
1739209654.7785864;-33.981070128970906
1739209654.7785912;-45.120503652039325
1739209654.7785962;-38.13080360867914
1739209654.778601;-38.13080360867914
1739209654.778606;-38.13080360867914
1739209654.778611;-45.120503652039325
1739209654.7786157;-45.120503652039325
1739209654.7786207;-45.120503652039325
1739209654.7786255;-38.13080360867914
1739209654.7786305;-45.120503652039325
1739209654.7786353;-33.981070128970906
1739209654.7786403;-38.13080360867914
1739209654.778645;-45.120503652039325
1739209654.77865;-45.120503652039325
1739209654.7786548;-35.57807855764607
1739209654.7786598;-32.816014438256545
1739209654.7786646;-33.981070128970906
1739209654.7786696;-45.120503652039325
1739209654.7786744;-38.13080360867914
1739209654.7786794;-38.13080360867914
1739209654.7786841;-38.13080360867914
1739209654.7786891;-45.120503652039325
1739209654.7786942;-38.13080360867914
1739209654.778699;-38.13080360867914
1739209654.778704;-38.13080360867914
1739209654.7787087;-45.120503652039325
1739209654.7787137;-38.13080360867914
1739209654.7787185;-38.13080360867914
1739209654.7787235;-45.120503652039325
1739209654.7787282;-33.981070128970906
1739209654.7787333;-35.57807855764607
1739209654.778738;-38.13080360867914
1739209654.778743;-38.13080360867914
1739209654.7787478;-33.981070128970906
1739209654.7787528;-35.57807855764607
1739209654.7787576;-38.13080360867914
1739209654.7787626;-45.120503652039325
1739209654.7787676;-33.981070128970906
1739209654.7787724;-45.120503652039325
1739209654.7787774;-31.141103565318915
1739209654.7787821;-32.816014438256545
1739209654.7787871;-38.13080360867914
1739209654.778792;-35.57807855764607
1739209654.778797;-45.120503652039325
1739209654.7788017;-45.120503652039325
1739209654.7788067;-38.13080360867914
1739209654.7788115;-35.57807855764607
1739209654.7788165;-38.13080360867914
1739209654.7788212;-29.438486411369375
1739209654.7788262;-38.13080360867914
1739209654.778831;-38.13080360867914
1739209654.778836;-45.120503652039325
1739209654.778841;-38.13080360867914
1739209654.7788458;-32.816014438256545
1739209654.7788508;-38.13080360867914
1739209654.7788556;-33.981070128970906
1739209654.7788606;-28.21854285175415
1739209654.7788653;-38.13080360867914
1739209654.7788703;-38.13080360867914
1739209654.778875;-38.13080360867914
1739209654.7788801;-45.120503652039325
1739209654.778885;-45.120503652039325
1739209654.77889;-45.120503652039325
1739209654.7788947;-45.120503652039325
1739209654.7788997;-45.120503652039325
1739209654.7789044;-45.120503652039325
1739209654.7789094;-38.13080360867914
1739209654.7789142;-38.13080360867914
1739209654.7789192;-45.120503652039325
1739209654.7789242;-45.120503652039325
1739209654.778929;-35.57807855764607
1739209654.778934;-35.57807855764607
1739209654.7789388;-35.57807855764607
1739209654.7789438;-38.13080360867914
1739209654.7789485;-35.57807855764607
1739209654.7789536;-38.13080360867914
1739209654.7789583;-45.120503652039325
1739209654.7789633;-38.13080360867914
1739209654.778968;-35.57807855764607
1739209654.778973;-38.13080360867914
1739209654.7789779;-45.120503652039325
1739209654.7789829;-33.981070128970906
1739209654.7789876;-35.57807855764607
1739209654.7789927;-45.120503652039325
1739209654.7789974;-45.120503652039325
1739209654.7790024;-38.13080360867914
1739209654.7790074;-45.120503652039325
1739209654.7790122;-45.120503652039325
1739209654.7790172;-45.120503652039325
1739209654.779022;-45.120503652039325
1739209654.779027;-35.57807855764607
1739209654.7790318;-38.13080360867914
1739209654.7790368;-45.120503652039325
1739209654.7790415;-45.120503652039325
1739209654.7790465;-38.13080360867914
