CAN Message; 0x1bb:00000e037fb9f9df
Timestamp;Amplitude
1739209696.7368689;-38.13080360867914
1739209696.7368963;-45.120503652039325
1739209696.7369237;-45.120503652039325
1739209696.736951;-38.13080360867914
1739209696.7369785;-45.120503652039325
1739209696.737006;-45.120503652039325
1739209696.7370334;-45.120503652039325
1739209696.7370608;-45.120503652039325
1739209696.7370882;-45.120503652039325
1739209696.7371156;-38.13080360867914
1739209696.737143;-38.13080360867914
1739209696.7371705;-45.120503652039325
1739209696.7371979;-45.120503652039325
1739209696.7372253;-38.13080360867914
1739209696.7372527;-38.13080360867914
1739209696.7372801;-45.120503652039325
1739209696.7373075;-32.816014438256545
1739209696.737335;-45.120503652039325
1739209696.7373624;-45.120503652039325
1739209696.7373898;-38.13080360867914
1739209696.7374172;-38.13080360867914
1739209696.7374446;-38.13080360867914
1739209696.737472;-45.120503652039325
1739209696.7374995;-38.13080360867914
1739209696.737527;-38.13080360867914
1739209696.7375543;-38.13080360867914
1739209696.7375817;-38.13080360867914
1739209696.7376094;-45.120503652039325
1739209696.7376368;-45.120503652039325
1739209696.7376642;-45.120503652039325
1739209696.7376916;-45.120503652039325
1739209696.737719;-45.120503652039325
1739209696.7377465;-45.120503652039325
1739209696.737774;-45.120503652039325
1739209696.7378013;-45.120503652039325
1739209696.7378287;-45.120503652039325
1739209696.7378561;-45.120503652039325
1739209696.7378836;-45.120503652039325
1739209696.737911;-32.816014438256545
1739209696.7379384;-45.120503652039325
1739209696.7379658;-45.120503652039325
1739209696.7379932;-38.13080360867914
1739209696.7380207;-32.816014438256545
1739209696.738048;-31.141103565318915
1739209696.7380755;-45.120503652039325
1739209696.738103;-38.13080360867914
1739209696.7381303;-45.120503652039325
1739209696.7381577;-33.981070128970906
1739209696.7381852;-45.120503652039325
1739209696.7382126;-38.13080360867914
1739209696.73824;-38.13080360867914
1739209696.7382674;-45.120503652039325
1739209696.7382948;-45.120503652039325
1739209696.7383223;-33.981070128970906
1739209696.7383497;-33.981070128970906
1739209696.738377;-45.120503652039325
1739209696.7384045;-45.120503652039325
1739209696.738432;-45.120503652039325
1739209696.7384593;-33.981070128970906
1739209696.7384868;-31.141103565318915
1739209696.7385142;-45.120503652039325
1739209696.7385416;-38.13080360867914
1739209696.738569;-32.816014438256545
1739209696.7385964;-33.981070128970906
1739209696.7386239;-45.120503652039325
1739209696.7386513;-38.13080360867914
1739209696.7386787;-38.13080360867914
1739209696.738706;-38.13080360867914
1739209696.7387335;-45.120503652039325
1739209696.738761;-38.13080360867914
1739209696.7387884;-45.120503652039325
1739209696.7388158;-45.120503652039325
1739209696.7388432;-38.13080360867914
1739209696.7388706;-38.13080360867914
1739209696.738898;-45.120503652039325
1739209696.7389255;-35.57807855764607
1739209696.7389529;-38.13080360867914
1739209696.7389803;-38.13080360867914
1739209696.7390077;-45.120503652039325
1739209696.7390351;-45.120503652039325
1739209696.7390625;-38.13080360867914
1739209696.73909;-45.120503652039325
1739209696.7391174;-33.981070128970906
1739209696.7391448;-31.141103565318915
1739209696.7391722;-45.120503652039325
1739209696.7391996;-45.120503652039325
1739209696.739227;-45.120503652039325
1739209696.7392547;-45.120503652039325
1739209696.7392821;-45.120503652039325
1739209696.7393095;-45.120503652039325
1739209696.739337;-38.13080360867914
1739209696.7393644;-38.13080360867914
1739209696.7393918;-38.13080360867914
1739209696.7394192;-38.13080360867914
1739209696.7394466;-38.13080360867914
1739209696.739474;-38.13080360867914
1739209696.7395015;-45.120503652039325
1739209696.739529;-38.13080360867914
1739209696.7395563;-45.120503652039325
1739209696.7395837;-31.14110356531892
1739209696.7396111;-45.120503652039325
1739209696.7396386;-45.120503652039325
1739209696.739666;-45.120503652039325
1739209696.7396934;-45.120503652039325
1739209696.7397208;-45.120503652039325
1739209696.7397482;-38.13080360867914
1739209696.7397757;-32.816014438256545
1739209696.739803;-33.981070128970906
1739209696.7398305;-45.120503652039325
1739209696.739858;-45.120503652039325
1739209696.7398853;-38.13080360867914
1739209696.7399127;-38.13080360867914
1739209696.7399402;-45.120503652039325
1739209696.7399676;-38.13080360867914
1739209696.739995;-45.120503652039325
1739209696.7400224;-35.57807855764607
1739209696.7400498;-35.57807855764607
1739209696.7400773;-38.13080360867914
1739209696.7401047;-45.120503652039325
1739209696.740132;-38.13080360867914
1739209696.7401595;-38.13080360867914
1739209696.740187;-45.120503652039325
1739209696.7402143;-45.120503652039325
1739209696.7402418;-45.120503652039325
1739209696.7402692;-45.120503652039325
1739209696.7402966;-45.120503652039325
1739209696.740324;-38.13080360867914
1739209696.7403514;-45.120503652039325
1739209696.7403789;-38.13080360867914
1739209696.7404063;-38.13080360867914
1739209696.7404337;-45.120503652039325
1739209696.740461;-38.13080360867914
1739209696.7404885;-35.57807855764607
1739209696.740516;-38.13080360867914
1739209696.7405434;-45.120503652039325
1739209696.7405708;-38.13080360867914
1739209696.7405982;-35.57807855764607
1739209696.7406256;-35.57807855764607
1739209696.740653;-35.57807855764607
1739209696.7406805;-45.120503652039325
1739209696.7407079;-45.120503652039325
1739209696.7407353;-45.120503652039325
1739209696.7407627;-45.120503652039325
1739209696.7407901;-38.13080360867914
1739209696.7408175;-45.120503652039325
1739209696.740845;-33.981070128970906
1739209696.7408724;-35.57807855764607
1739209696.7408998;-38.13080360867914
1739209696.7409275;-45.120503652039325
1739209696.7409549;-38.13080360867914
1739209696.7409823;-45.120503652039325
1739209696.7410097;-45.120503652039325
1739209696.7410371;-45.120503652039325
1739209696.7410645;-38.13080360867914
1739209696.741092;-38.13080360867914
1739209696.7411194;-38.13080360867914
1739209696.7411468;-38.13080360867914
1739209696.7411742;-45.120503652039325
1739209696.7412016;-35.57807855764607
1739209696.741229;-38.13080360867914
1739209696.7412565;-38.13080360867914
1739209696.741284;-45.120503652039325
1739209696.7413113;-35.57807855764607
1739209696.7413387;-45.120503652039325
1739209696.7413661;-45.120503652039325
1739209696.7413936;-38.13080360867914
1739209696.741421;-38.13080360867914
1739209696.7414484;-38.13080360867914
1739209696.7414758;-45.120503652039325
1739209696.7415032;-38.13080360867914
1739209696.7415307;-45.120503652039325
1739209696.741558;-35.57807855764607
1739209696.7415855;-29.438486411369333
1739209696.741613;-38.13080360867914
1739209696.7416403;-45.120503652039325
1739209696.7416677;-35.57807855764607
1739209696.7416952;-35.57807855764607
1739209696.7417226;-45.120503652039325
1739209696.74175;-45.120503652039325
1739209696.7417774;-45.120503652039325
1739209696.7418048;-45.120503652039325
1739209696.7418323;-38.13080360867914
1739209696.7418597;-45.120503652039325
1739209696.741887;-45.120503652039325
1739209696.7419145;-38.13080360867914
1739209696.741942;-38.13080360867914
1739209696.7419693;-45.120503652039325
1739209696.7419968;-38.13080360867914
1739209696.7420242;-45.120503652039325
1739209696.7420516;-38.13080360867914
1739209696.742079;-38.13080360867914
1739209696.7421064;-33.981070128970906
1739209696.7421339;-38.13080360867914
1739209696.7421613;-45.120503652039325
1739209696.7421887;-35.57807855764607
1739209696.742216;-38.13080360867914
1739209696.7422435;-28.21854285175415
1739209696.742271;-38.13080360867914
1739209696.7422984;-35.57807855764607
1739209696.7423258;-38.13080360867914
1739209696.7423532;-38.13080360867914
1739209696.7423806;-38.13080360867914
1739209696.742408;-35.57807855764607
1739209696.7424355;-38.13080360867914
1739209696.7424629;-31.141103565318943
1739209696.7424903;-38.13080360867914
1739209696.7425177;-35.57807855764607
1739209696.7425451;-45.120503652039325
1739209696.7425728;-45.120503652039325
1739209696.7426002;-38.13080360867914
1739209696.7426276;-35.57807855764607
1739209696.742655;-38.13080360867914
1739209696.7426825;-26.991370085610736
1739209696.7427099;-35.57807855764607
1739209696.7427373;-45.120503652039325
1739209696.7427647;-38.13080360867914
1739209696.7427921;-38.13080360867914
1739209696.7428195;-38.13080360867914
1739209696.742847;-38.13080360867914
1739209696.7428744;-38.13080360867914
1739209696.7429018;-45.120503652039325
1739209696.7429292;-45.120503652039325
1739209696.7429566;-38.13080360867914
1739209696.742984;-45.120503652039325
1739209696.7430115;-45.120503652039325
1739209696.743039;-45.120503652039325
1739209696.7430663;-45.120503652039325
1739209696.7430937;-45.120503652039325
1739209696.7431211;-38.13080360867914
1739209696.7431486;-45.120503652039325
1739209696.743176;-45.120503652039325
1739209696.7432034;-33.981070128970906
1739209696.7432308;-45.120503652039325
1739209696.7432582;-45.120503652039325
1739209696.7432857;-33.981070128970906
1739209696.743313;-38.13080360867914
1739209696.7433405;-29.438486411369333
1739209696.743368;-32.816014438256545
1739209696.7433953;-38.13080360867914
1739209696.7434227;-38.13080360867914
1739209696.7434502;-38.13080360867914
1739209696.7434776;-38.13080360867914
1739209696.743505;-45.120503652039325
1739209696.7435324;-33.981070128970906
1739209696.7435598;-38.13080360867914
1739209696.7435873;-45.120503652039325
1739209696.7436147;-32.816014438256545
1739209696.743642;-45.120503652039325
1739209696.7436695;-45.120503652039325
1739209696.743697;-38.13080360867914
1739209696.7437243;-45.120503652039325
1739209696.7437518;-38.13080360867914
1739209696.7437792;-32.816014438256545
1739209696.7438066;-33.981070128970906
1739209696.743834;-45.120503652039325
1739209696.7438614;-45.120503652039325
1739209696.7438889;-45.120503652039325
1739209696.7439163;-45.120503652039325
1739209696.7439437;-45.120503652039325
1739209696.743971;-38.13080360867914
1739209696.7439985;-35.57807855764607
1739209696.744026;-35.57807855764607
1739209696.7440534;-38.13080360867914
1739209696.7440808;-45.120503652039325
1739209696.7441082;-32.816014438256545
1739209696.7441356;-38.13080360867914
1739209696.744163;-45.120503652039325
1739209696.7441905;-35.57807855764607
1739209696.744218;-45.120503652039325
1739209696.7442455;-45.120503652039325
1739209696.744273;-38.13080360867914
1739209696.7443004;-45.120503652039325
1739209696.7443278;-45.120503652039325
1739209696.7443552;-38.13080360867914
1739209696.7443826;-38.13080360867914
1739209696.74441;-38.13080360867914
1739209696.7444375;-45.120503652039325
1739209696.7444649;-38.13080360867914
1739209696.7444923;-35.57807855764607
1739209696.7445197;-38.13080360867914
1739209696.7445471;-45.120503652039325
1739209696.7445745;-45.120503652039325
1739209696.744602;-45.120503652039325
1739209696.7446294;-45.120503652039325
1739209696.7446568;-45.120503652039325
1739209696.7446842;-38.13080360867914
1739209696.7447116;-45.120503652039325
1739209696.744739;-45.120503652039325
1739209696.7447665;-45.120503652039325
1739209696.744794;-38.13080360867914
1739209696.7448213;-38.13080360867914
1739209696.7448487;-45.120503652039325
1739209696.7448761;-45.120503652039325
1739209696.7449036;-38.13080360867914
1739209696.744931;-35.57807855764607
1739209696.7449584;-45.120503652039325
1739209696.7449858;-45.120503652039325
1739209696.7450132;-45.120503652039325
1739209696.7450407;-38.13080360867914
1739209696.745068;-45.120503652039325
1739209696.7450955;-45.120503652039325
1739209696.745123;-33.981070128970906
1739209696.7451503;-38.13080360867914
1739209696.7451777;-38.13080360867914
1739209696.7452052;-38.13080360867914
1739209696.7452326;-35.57807855764607
1739209696.74526;-38.13080360867914
1739209696.7452874;-45.120503652039325
1739209696.7453148;-35.57807855764607
1739209696.7453423;-38.13080360867914
1739209696.7453697;-45.120503652039325
1739209696.745397;-38.13080360867914
1739209696.7454245;-35.57807855764607
1739209696.745452;-38.13080360867914
1739209696.7454793;-38.13080360867914
1739209696.7455068;-38.13080360867914
1739209696.7455342;-35.57807855764607
1739209696.7455616;-45.120503652039325
1739209696.745589;-45.120503652039325
1739209696.7456164;-45.120503652039325
1739209696.7456439;-45.120503652039325
1739209696.7456713;-38.13080360867914
1739209696.7456987;-45.120503652039325
1739209696.745726;-45.120503652039325
1739209696.7457535;-45.120503652039325
1739209696.745781;-31.141103565318915
1739209696.7458084;-33.981070128970906
1739209696.7458358;-45.120503652039325
1739209696.7458634;-45.120503652039325
1739209696.7458909;-38.13080360867914
1739209696.7459183;-35.57807855764607
1739209696.7459457;-38.13080360867914
1739209696.745973;-33.981070128970906
1739209696.7460005;-35.57807855764607
1739209696.746028;-45.120503652039325
1739209696.7460554;-38.13080360867914
1739209696.7460828;-45.120503652039325
1739209696.7461102;-45.120503652039325
1739209696.7461376;-38.13080360867914
1739209696.746165;-38.13080360867914
1739209696.7461925;-45.120503652039325
1739209696.7462199;-28.992665084841942
1739209696.7462473;-28.992665084841942
1739209696.7462747;-45.120503652039325
1739209696.7463021;-45.120503652039325
1739209696.7463295;-45.120503652039325
1739209696.746357;-38.13080360867914
1739209696.7463844;-38.13080360867914
1739209696.7464118;-45.120503652039325
1739209696.7464392;-31.141103565318915
1739209696.7464666;-31.141103565318915
1739209696.746494;-45.120503652039325
1739209696.7465215;-45.120503652039325
1739209696.746549;-33.981070128970906
1739209696.7465763;-38.13080360867914
1739209696.7466037;-45.120503652039325
1739209696.7466311;-38.13080360867914
1739209696.7466586;-45.120503652039325
1739209696.746686;-45.120503652039325
1739209696.746692;-38.13080360867914
1739209696.7466977;-38.13080360867914
1739209696.7467036;-45.120503652039325
1739209696.7467096;-38.13080360867914
1739209696.7467153;-38.13080360867914
1739209696.7467213;-45.120503652039325
1739209696.7467272;-33.981070128970906
1739209696.746733;-30.49652367304973
1739209696.746739;-45.120503652039325
1739209696.7467449;-45.120503652039325
1739209696.7467506;-38.13080360867914
1739209696.7467566;-35.57807855764607
1739209696.7467625;-45.120503652039325
1739209696.7467682;-38.13080360867914
1739209696.7467742;-45.120503652039325
1739209696.7467802;-38.13080360867914
1739209696.7467859;-45.120503652039325
1739209696.7467918;-38.13080360867914
1739209696.7467978;-38.13080360867914
1739209696.7468035;-38.13080360867914
1739209696.7468095;-38.13080360867914
1739209696.7468154;-31.141103565318893
1739209696.7468212;-38.13080360867914
1739209696.7468271;-45.120503652039325
1739209696.746833;-38.13080360867914
1739209696.7468388;-35.57807855764607
1739209696.7468448;-45.120503652039325
1739209696.7468507;-38.13080360867914
1739209696.7468565;-35.57807855764607
1739209696.7468624;-45.120503652039325
1739209696.7468684;-35.57807855764607
1739209696.746874;-38.13080360867914
1739209696.74688;-45.120503652039325
1739209696.746886;-45.120503652039325
1739209696.7468917;-45.120503652039325
1739209696.7468977;-45.120503652039325
1739209696.7469034;-45.120503652039325
1739209696.7469094;-45.120503652039325
1739209696.7469153;-45.120503652039325
1739209696.746921;-45.120503652039325
1739209696.746927;-45.120503652039325
1739209696.746933;-45.120503652039325
1739209696.7469387;-38.13080360867914
1739209696.7469447;-35.57807855764607
1739209696.7469506;-45.120503652039325
1739209696.7469563;-45.120503652039325
1739209696.7469623;-45.120503652039325
1739209696.7469683;-32.816014438256545
1739209696.746974;-33.981070128970906
1739209696.74698;-45.120503652039325
1739209696.746986;-45.120503652039325
1739209696.7469916;-45.120503652039325
1739209696.7469976;-33.981070128970906
1739209696.7470036;-45.120503652039325
1739209696.7470093;-38.13080360867914
1739209696.7470152;-38.13080360867914
1739209696.7470212;-45.120503652039325
1739209696.747027;-45.120503652039325
1739209696.7470329;-45.120503652039325
1739209696.7470388;-45.120503652039325
1739209696.7470446;-45.120503652039325
1739209696.7470505;-45.120503652039325
1739209696.7470565;-38.13080360867914
1739209696.7470622;-32.816014438256545
1739209696.7470682;-38.13080360867914
1739209696.7470741;-45.120503652039325
1739209696.7470798;-38.13080360867914
1739209696.7470858;-32.816014438256545
1739209696.7470918;-38.13080360867914
1739209696.7470975;-38.13080360867914
1739209696.7471035;-45.120503652039325
1739209696.7471094;-33.981070128970906
1739209696.7471151;-33.981070128970906
1739209696.747121;-35.57807855764607
1739209696.747127;-38.13080360867914
1739209696.7471328;-45.120503652039325
1739209696.7471387;-35.57807855764607
1739209696.7471447;-45.120503652039325
1739209696.7471504;-38.13080360867914
1739209696.7471564;-38.13080360867914
1739209696.7471623;-38.13080360867914
1739209696.747168;-38.13080360867914
1739209696.747174;-38.13080360867914
1739209696.74718;-45.120503652039325
1739209696.7471857;-45.120503652039325
1739209696.7471917;-45.120503652039325
1739209696.7471976;-45.120503652039325
1739209696.7472034;-35.57807855764607
1739209696.7472093;-33.981070128970906
1739209696.7472153;-45.120503652039325
1739209696.747221;-38.13080360867914
1739209696.747227;-32.816014438256545
1739209696.747233;-38.13080360867914
1739209696.7472386;-38.13080360867914
1739209696.7472446;-38.13080360867914
1739209696.7472506;-33.981070128970906
1739209696.7472563;-31.141103565318915
1739209696.7472622;-45.120503652039325
1739209696.7472682;-45.120503652039325
1739209696.747274;-32.816014438256545
1739209696.74728;-33.981070128970906
1739209696.7472858;-45.120503652039325
1739209696.7472916;-45.120503652039325
1739209696.7472975;-45.120503652039325
1739209696.7473035;-35.57807855764607
1739209696.7473092;-45.120503652039325
1739209696.7473152;-38.13080360867914
1739209696.7473211;-38.13080360867914
1739209696.7473269;-45.120503652039325
1739209696.7473328;-38.13080360867914
1739209696.7473385;-33.981070128970906
1739209696.7473445;-38.13080360867914
1739209696.7473505;-28.992665084841942
1739209696.7473562;-38.13080360867914
1739209696.7473621;-38.13080360867914
1739209696.747368;-45.120503652039325
1739209696.7473738;-45.120503652039325
1739209696.7473798;-45.120503652039325
1739209696.7473857;-38.13080360867914
1739209696.7473915;-45.120503652039325
1739209696.7473974;-33.981070128970906
1739209696.7474034;-35.57807855764607
1739209696.747409;-45.120503652039325
1739209696.747415;-45.120503652039325
1739209696.747421;-38.13080360867914
1739209696.7474267;-33.981070128970906
1739209696.7474327;-45.120503652039325
1739209696.7474387;-45.120503652039325
1739209696.7474444;-33.981070128970906
1739209696.7474504;-45.120503652039325
1739209696.7474563;-45.120503652039325
1739209696.747462;-45.120503652039325
1739209696.747468;-38.13080360867914
1739209696.747474;-38.13080360867914
1739209696.7474797;-38.13080360867914
1739209696.7474856;-45.120503652039325
1739209696.7474916;-33.981070128970906
1739209696.7474973;-45.120503652039325
1739209696.7475033;-38.13080360867914
1739209696.7475092;-45.120503652039325
1739209696.747515;-35.57807855764607
1739209696.747521;-38.13080360867914
1739209696.747527;-38.13080360867914
1739209696.7475326;-45.120503652039325
1739209696.7475386;-45.120503652039325
1739209696.7475445;-45.120503652039325
1739209696.7475502;-38.13080360867914
1739209696.7475562;-35.57807855764607
1739209696.7475622;-45.120503652039325
1739209696.747568;-45.120503652039325
1739209696.7475739;-38.13080360867914
1739209696.7475798;-45.120503652039325
1739209696.7475855;-38.13080360867914
1739209696.7475915;-38.13080360867914
1739209696.7475975;-45.120503652039325
1739209696.7476032;-38.13080360867914
1739209696.7476091;-35.57807855764607
1739209696.747615;-38.13080360867914
1739209696.7476208;-45.120503652039325
1739209696.7476268;-45.120503652039325
1739209696.7476327;-38.13080360867914
1739209696.7476385;-35.57807855764607
1739209696.7476444;-38.13080360867914
1739209696.7476504;-45.120503652039325
1739209696.747656;-38.13080360867914
1739209696.747662;-35.57807855764607
1739209696.747668;-45.120503652039325
1739209696.7476737;-38.13080360867914
1739209696.7476797;-38.13080360867914
1739209696.7476857;-45.120503652039325
1739209696.7476914;-45.120503652039325
1739209696.7476974;-38.13080360867914
1739209696.7477033;-31.141103565318915
1739209696.747709;-45.120503652039325
1739209696.747715;-38.13080360867914
1739209696.747721;-38.13080360867914
1739209696.7477267;-45.120503652039325
1739209696.7477326;-45.120503652039325
1739209696.7477386;-38.13080360867914
1739209696.7477443;-38.13080360867914
1739209696.7477503;-38.13080360867914
1739209696.7477562;-35.57807855764607
1739209696.747762;-38.13080360867914
1739209696.747768;-38.13080360867914
1739209696.7477736;-32.816014438256545
1739209696.7477796;-29.438486411369333
1739209696.7477856;-45.120503652039325
1739209696.7477913;-38.13080360867914
1739209696.7477973;-38.13080360867914
1739209696.7478032;-35.57807855764607
1739209696.747809;-38.13080360867914
1739209696.747815;-38.13080360867914
1739209696.7478209;-45.120503652039325
1739209696.7478266;-38.13080360867914
1739209696.7478325;-38.13080360867914
1739209696.7478385;-35.57807855764607
1739209696.7478442;-38.13080360867914
1739209696.7478502;-45.120503652039325
1739209696.7478561;-38.13080360867914
1739209696.7478619;-45.120503652039325
1739209696.7478678;-35.57807855764607
1739209696.7478738;-26.991370085610736
1739209696.7478795;-45.120503652039325
1739209696.7478855;-45.120503652039325
1739209696.7478914;-38.13080360867914
1739209696.7478971;-32.816014438256545
1739209696.747903;-38.13080360867914
1739209696.747909;-35.57807855764607
1739209696.7479148;-45.120503652039325
1739209696.7479208;-45.120503652039325
1739209696.7479267;-45.120503652039325
1739209696.7479324;-45.120503652039325
1739209696.7479384;-45.120503652039325
1739209696.7479444;-45.120503652039325
1739209696.74795;-38.13080360867914
1739209696.747956;-45.120503652039325
1739209696.747962;-38.13080360867914
1739209696.7479677;-45.120503652039325
1739209696.7479737;-45.120503652039325
1739209696.7479796;-45.120503652039325
1739209696.7479854;-45.120503652039325
1739209696.7479913;-45.120503652039325
1739209696.7479973;-45.120503652039325
1739209696.748003;-45.120503652039325
1739209696.748009;-45.120503652039325
1739209696.748015;-32.816014438256545
1739209696.7480206;-35.57807855764607
1739209696.7480266;-45.120503652039325
1739209696.7480326;-45.120503652039325
1739209696.7480383;-35.57807855764607
1739209696.7480443;-33.981070128970906
1739209696.7480502;-38.13080360867914
1739209696.748056;-45.120503652039325
1739209696.748062;-33.981070128970956
1739209696.7480679;-45.120503652039325
1739209696.7480736;-35.57807855764607
1739209696.7480795;-38.13080360867914
1739209696.7480855;-45.120503652039325
1739209696.7480912;-38.13080360867914
1739209696.7480972;-35.57807855764607
1739209696.7481031;-38.13080360867914
1739209696.7481089;-30.49652367304973
1739209696.7481148;-35.57807855764607
1739209696.7481208;-38.13080360867914
1739209696.7481265;-38.13080360867914
1739209696.7481325;-45.120503652039325
1739209696.7481384;-33.981070128970906
1739209696.7481441;-45.120503652039325
1739209696.74815;-38.13080360867914
1739209696.748156;-45.120503652039325
1739209696.7481618;-38.13080360867914
1739209696.7481678;-35.57807855764607
1739209696.7481737;-45.120503652039325
1739209696.7481794;-45.120503652039325
1739209696.7481854;-38.13080360867914
1739209696.7481914;-38.13080360867914
1739209696.748197;-45.120503652039325
1739209696.748203;-45.120503652039325
1739209696.7482088;-45.120503652039325
1739209696.7482147;-45.120503652039325
1739209696.7482207;-38.13080360867914
1739209696.7482264;-45.120503652039325
1739209696.7482324;-45.120503652039325
1739209696.7482383;-35.57807855764607
1739209696.748244;-45.120503652039325
1739209696.74825;-30.49652367304973
1739209696.748256;-33.981070128970906
1739209696.7482617;-45.120503652039325
1739209696.7482677;-45.120503652039325
1739209696.7482736;-35.57807855764607
1739209696.7482793;-38.13080360867914
1739209696.7482853;-45.120503652039325
1739209696.7482913;-38.13080360867914
1739209696.748297;-45.120503652039325
1739209696.748303;-38.13080360867914
1739209696.748309;-38.13080360867914
1739209696.7483146;-45.120503652039325
1739209696.7483206;-38.13080360867914
1739209696.7483265;-45.120503652039325
1739209696.7483323;-45.120503652039325
1739209696.7483382;-45.120503652039325
1739209696.7483442;-35.57807855764607
1739209696.74835;-35.57807855764607
1739209696.7483559;-45.120503652039325
1739209696.7483618;-45.120503652039325
1739209696.7483675;-45.120503652039325
1739209696.7483735;-45.120503652039325
1739209696.7483795;-45.120503652039325
1739209696.7483852;-45.120503652039325
1739209696.7483912;-38.13080360867914
1739209696.748397;-35.57807855764607
1739209696.7484028;-45.120503652039325
1739209696.7484088;-45.120503652039325
1739209696.7484148;-45.120503652039325
1739209696.7484205;-38.13080360867914
1739209696.7484264;-38.13080360867914
1739209696.7484324;-45.120503652039325
1739209696.7484381;-38.13080360867914
1739209696.748444;-33.981070128970906
1739209696.74845;-32.816014438256545
1739209696.7484558;-45.120503652039325
1739209696.7484617;-45.120503652039325
1739209696.7484677;-45.120503652039325
1739209696.7484734;-45.120503652039325
1739209696.7484794;-38.13080360867914
1739209696.7484853;-45.120503652039325
1739209696.748491;-38.13080360867914
1739209696.748497;-38.13080360867914
1739209696.748503;-38.13080360867914
1739209696.7485087;-35.57807855764607
1739209696.7485147;-38.13080360867914
1739209696.7485206;-45.120503652039325
1739209696.7485263;-45.120503652039325
1739209696.7485323;-32.816014438256545
1739209696.7485383;-38.13080360867914
1739209696.748544;-45.120503652039325
1739209696.74855;-38.13080360867914
1739209696.748556;-45.120503652039325
1739209696.7485616;-33.981070128970906
1739209696.7485676;-45.120503652039325
1739209696.7485735;-45.120503652039325
1739209696.7485793;-32.816014438256545
1739209696.7485852;-33.981070128970906
1739209696.7485912;-45.120503652039325
1739209696.748597;-45.120503652039325
1739209696.7486029;-45.120503652039325
1739209696.7486088;-45.120503652039325
1739209696.7486145;-45.120503652039325
1739209696.7486205;-38.13080360867914
1739209696.7486262;-45.120503652039325
1739209696.7486322;-28.992665084841942
1739209696.7486382;-33.981070128970906
1739209696.7486439;-45.120503652039325
1739209696.7486498;-45.120503652039325
1739209696.7486558;-38.13080360867914
1739209696.7486615;-38.13080360867914
1739209696.7486675;-45.120503652039325
1739209696.7486734;-45.120503652039325
1739209696.7486792;-38.13080360867914
1739209696.7486851;-38.13080360867914
1739209696.748691;-38.13080360867914
1739209696.7486968;-38.13080360867914
1739209696.7487028;-45.120503652039325
1739209696.7487087;-32.816014438256545
1739209696.7487144;-35.57807855764607
1739209696.7487204;-45.120503652039325
1739209696.7487264;-38.13080360867914
1739209696.748732;-35.57807855764607
1739209696.748738;-38.13080360867914
1739209696.748744;-45.120503652039325
1739209696.7487497;-38.13080360867914
1739209696.7487557;-35.57807855764607
1739209696.7487617;-38.13080360867914
1739209696.7487674;-45.120503652039325
1739209696.7487733;-31.141103565318915
1739209696.7487793;-31.141103565318915
1739209696.748785;-38.13080360867914
1739209696.748791;-45.120503652039325
1739209696.748797;-33.981070128970906
1739209696.7488027;-33.981070128970906
1739209696.7488086;-45.120503652039325
1739209696.7488146;-33.981070128970906
1739209696.7488203;-38.13080360867914
1739209696.7488263;-45.120503652039325
1739209696.7488322;-38.13080360867914
1739209696.748838;-45.120503652039325
1739209696.748844;-38.13080360867914
1739209696.7488499;-38.13080360867914
1739209696.7488556;-38.13080360867914
1739209696.7488616;-35.57807855764607
1739209696.7488675;-35.57807855764607
1739209696.7488732;-35.57807855764607
1739209696.7488792;-45.120503652039325
1739209696.7488852;-32.816014438256545
1739209696.7488909;-45.120503652039325
1739209696.7488968;-33.981070128970906
1739209696.7489028;-32.816014438256545
1739209696.7489085;-38.13080360867914
1739209696.7489145;-35.57807855764607
1739209696.7489204;-33.981070128970906
1739209696.7489262;-38.13080360867914
1739209696.7489321;-38.13080360867914
1739209696.748938;-38.13080360867914
1739209696.7489438;-38.13080360867914
1739209696.7489498;-45.120503652039325
1739209696.7489557;-45.120503652039325
1739209696.7489614;-45.120503652039325
1739209696.7489674;-45.120503652039325
1739209696.7489734;-45.120503652039325
1739209696.748979;-45.120503652039325
1739209696.748985;-45.120503652039325
1739209696.748991;-38.13080360867914
1739209696.7489967;-38.13080360867914
1739209696.7490027;-45.120503652039325
1739209696.7490087;-38.13080360867914
1739209696.7490144;-38.13080360867914
1739209696.7490203;-45.120503652039325
1739209696.7490263;-45.120503652039325
1739209696.749032;-45.120503652039325
1739209696.749038;-45.120503652039325
1739209696.749044;-38.13080360867914
1739209696.7490497;-35.57807855764607
1739209696.7490556;-45.120503652039325
1739209696.7490613;-45.120503652039325
1739209696.7490673;-38.13080360867914
1739209696.7490733;-45.120503652039325
1739209696.749079;-45.120503652039325
1739209696.749085;-35.57807855764607
1739209696.749091;-38.13080360867914
1739209696.7490966;-45.120503652039325
1739209696.7491026;-38.13080360867914
1739209696.7491086;-38.13080360867914
1739209696.7491143;-33.981070128970906
1739209696.7491202;-45.120503652039325
1739209696.7491262;-38.13080360867914
1739209696.749132;-45.120503652039325
1739209696.7491379;-38.13080360867914
1739209696.7491438;-45.120503652039325
1739209696.7491496;-38.13080360867914
1739209696.7491555;-45.120503652039325
1739209696.7491615;-45.120503652039325
1739209696.7491672;-45.120503652039325
1739209696.7491732;-38.13080360867914
1739209696.7491791;-33.981070128970906
1739209696.7491848;-45.120503652039325
1739209696.7491908;-38.13080360867914
