CAN Message; 0x1b8:03005d0cbeb8781f
1739209833.0852182;-38.13080360867914
1739209833.085221;-30.49652367304973
1739209833.0852237;-45.120503652039325
1739209833.0852263;-45.120503652039325
1739209833.085229;-45.120503652039325
1739209833.0852318;-38.13080360867914
1739209833.0852344;-45.120503652039325
1739209833.085237;-45.120503652039325
1739209833.0852396;-33.981070128970906
1739209833.0852425;-38.13080360867914
1739209833.0852451;-45.120503652039325
1739209833.0852478;-45.120503652039325
1739209833.0852504;-35.57807855764607
1739209833.0852532;-38.13080360867914
1739209833.0852559;-45.120503652039325
1739209833.0852585;-45.120503652039325
1739209833.085261;-38.13080360867914
1739209833.0852637;-38.13080360867914
1739209833.0852666;-35.57807855764607
1739209833.0852692;-38.13080360867914
1739209833.0852718;-45.120503652039325
1739209833.0852745;-33.981070128970906
1739209833.0852773;-38.13080360867914
1739209833.08528;-35.57807855764607
1739209833.0852826;-45.120503652039325
1739209833.0852852;-35.57807855764607
1739209833.085288;-38.13080360867914
1739209833.0852907;-45.120503652039325
1739209833.0852933;-45.120503652039325
1739209833.085296;-45.120503652039325
1739209833.0852988;-38.13080360867914
1739209833.0853014;-38.13080360867914
1739209833.085304;-45.120503652039325
1739209833.0853066;-33.981070128970956
1739209833.0853095;-45.120503652039325
1739209833.0853121;-38.13080360867914
1739209833.0853148;-38.13080360867914
1739209833.0853174;-35.57807855764607
1739209833.0853202;-38.13080360867914
1739209833.0853229;-38.13080360867914
1739209833.0853255;-38.13080360867914
1739209833.085328;-25.826314394896357
1739209833.085331;-38.13080360867914
1739209833.0853336;-45.120503652039325
1739209833.0853362;-45.120503652039325
1739209833.0853388;-33.981070128970906
1739209833.0853417;-38.13080360867914
1739209833.0853443;-45.120503652039325
1739209833.085347;-45.120503652039325
1739209833.0853496;-38.13080360867914
1739209833.0853524;-45.120503652039325
1739209833.085355;-45.120503652039325
1739209833.0853577;-45.120503652039325
1739209833.0853603;-45.120503652039325
1739209833.0853631;-45.120503652039325
1739209833.0853658;-45.120503652039325
1739209833.0853684;-45.120503652039325
1739209833.085371;-33.981070128970906
1739209833.0853739;-38.13080360867914
1739209833.0853765;-38.13080360867914
1739209833.0853791;-45.120503652039325
1739209833.0853817;-35.57807855764607
1739209833.0853846;-33.981070128970906
1739209833.0853872;-38.13080360867914
1739209833.0853899;-45.120503652039325
1739209833.0853925;-45.120503652039325
1739209833.0853953;-32.816014438256545
1739209833.085398;-38.13080360867914
1739209833.0854006;-38.13080360867914
1739209833.0854032;-38.13080360867914
1739209833.0854058;-45.120503652039325
1739209833.0854087;-38.13080360867914
1739209833.0854113;-38.13080360867914
1739209833.085414;-35.57807855764607
1739209833.0854166;-31.141103565318915
1739209833.0854194;-38.13080360867914
1739209833.085422;-45.120503652039325
1739209833.0854247;-38.13080360867914
1739209833.0854273;-38.13080360867914
1739209833.0854301;-38.13080360867914
1739209833.0854328;-38.13080360867914
1739209833.0854354;-31.141103565318915
1739209833.085438;-26.03565346325281
1739209833.0854409;-38.13080360867914
1739209833.0854435;-45.120503652039325
1739209833.0854461;-33.981070128970906
1739209833.0854487;-32.816014438256545
1739209833.0854516;-38.13080360867914
1739209833.0854542;-38.13080360867914
1739209833.0854568;-33.981070128970906
1739209833.0854595;-31.141103565318915
1739209833.0854623;-33.981070128970906
1739209833.085465;-38.13080360867914
1739209833.0854676;-38.13080360867914
1739209833.0854702;-45.120503652039325
1739209833.085473;-45.120503652039325
1739209833.0854757;-38.13080360867914
1739209833.0854783;-38.13080360867914
1739209833.085481;-32.816014438256545
1739209833.0854838;-38.13080360867914
1739209833.0854864;-38.13080360867914
1739209833.085489;-45.120503652039325
1739209833.0854917;-35.57807855764607
1739209833.0854945;-35.57807855764607
1739209833.0854971;-38.13080360867914
1739209833.0854998;-38.13080360867914
1739209833.0855024;-38.13080360867914
1739209833.0855052;-45.120503652039325
1739209833.0855079;-38.13080360867914
1739209833.0855105;-35.57807855764607
1739209833.085513;-45.120503652039325
1739209833.085516;-45.120503652039325
1739209833.0855186;-33.981070128970906
1739209833.0855212;-45.120503652039325
1739209833.0855238;-45.120503652039325
1739209833.0855267;-45.120503652039325
1739209833.0855293;-38.13080360867914
1739209833.085532;-35.57807855764607
1739209833.0855346;-45.120503652039325
1739209833.0855372;-45.120503652039325
1739209833.08554;-38.13080360867914
1739209833.0855427;-38.13080360867914
1739209833.0855453;-38.13080360867914
1739209833.085548;-38.13080360867914
1739209833.0855508;-38.13080360867914
1739209833.0855534;-38.13080360867914
1739209833.085556;-38.13080360867914
1739209833.0855587;-38.13080360867914
1739209833.0855615;-38.13080360867914
1739209833.0855641;-33.981070128970906
1739209833.0855668;-45.120503652039325
1739209833.0855694;-45.120503652039325
1739209833.0855722;-38.13080360867914
1739209833.0855749;-38.13080360867914
1739209833.0855775;-38.13080360867914
1739209833.08558;-45.120503652039325
1739209833.085583;-35.57807855764607
1739209833.0855856;-35.57807855764607
1739209833.0855882;-38.13080360867914
1739209833.0855908;-45.120503652039325
1739209833.0855937;-38.13080360867914
1739209833.0855963;-35.57807855764607
1739209833.085599;-38.13080360867914
1739209833.0856016;-35.57807855764607
1739209833.0856044;-38.13080360867914
1739209833.085607;-45.120503652039325
1739209833.0856097;-33.981070128970906
1739209833.0856123;-45.120503652039325
1739209833.0856152;-38.13080360867914
1739209833.0856178;-38.13080360867914
1739209833.0856204;-38.13080360867914
1739209833.085623;-45.120503652039325
1739209833.085626;-45.120503652039325
1739209833.0856285;-45.120503652039325
1739209833.0856311;-45.120503652039325
1739209833.0856338;-38.13080360867914
1739209833.0856366;-38.13080360867914
1739209833.0856392;-45.120503652039325
1739209833.0856419;-38.13080360867914
1739209833.0856445;-38.13080360867914
1739209833.0856473;-45.120503652039325
1739209833.08565;-38.13080360867914
1739209833.0856526;-38.13080360867914
1739209833.0856552;-45.120503652039325
1739209833.085658;-45.120503652039325
1739209833.0856607;-45.120503652039325
1739209833.0856633;-45.120503652039325
1739209833.085666;-45.120503652039325
1739209833.0856688;-45.120503652039325
1739209833.0856714;-38.13080360867914
1739209833.085674;-38.13080360867914
1739209833.0856767;-45.120503652039325
1739209833.0856793;-45.120503652039325
1739209833.0856822;-45.120503652039325
1739209833.0856848;-35.57807855764607
1739209833.0856874;-38.13080360867914
1739209833.08569;-38.13080360867914
1739209833.085693;-45.120503652039325
1739209833.0856955;-38.13080360867914
1739209833.0856981;-30.49652367304973
1739209833.0857008;-35.57807855764607
1739209833.0857036;-35.57807855764607
1739209833.0857062;-45.120503652039325
1739209833.0857089;-38.13080360867914
1739209833.0857115;-38.13080360867914
1739209833.0857143;-45.120503652039325
1739209833.085717;-38.13080360867914
1739209833.0857196;-45.120503652039325
1739209833.0857222;-38.13080360867914
1739209833.085725;-32.816014438256545
1739209833.0857277;-38.13080360867914
1739209833.0857303;-38.13080360867914
1739209833.085733;-38.13080360867914
1739209833.0857358;-45.120503652039325
1739209833.0857384;-45.120503652039325
1739209833.085741;-33.981070128970906
1739209833.0857437;-45.120503652039325
1739209833.0857465;-45.120503652039325
1739209833.0857491;-38.13080360867914
1739209833.0857518;-38.13080360867914
1739209833.0857544;-38.13080360867914
1739209833.0857573;-38.13080360867914
1739209833.0857599;-38.13080360867914
1739209833.0857625;-38.13080360867914
1739209833.0857651;-38.13080360867914
1739209833.085768;-45.120503652039325
1739209833.0857706;-45.120503652039325
1739209833.0857732;-45.120503652039325
1739209833.0857759;-38.13080360867914
1739209833.0857787;-32.816014438256545
1739209833.0857813;-38.13080360867914
1739209833.085784;-38.13080360867914
1739209833.0857866;-38.13080360867914
1739209833.0857894;-38.13080360867914
1739209833.085792;-38.13080360867914
1739209833.0857947;-38.13080360867914
1739209833.0857973;-38.13080360867914
1739209833.0858002;-45.120503652039325
1739209833.0858028;-45.120503652039325
1739209833.0858054;-45.120503652039325
1739209833.085808;-45.120503652039325
1739209833.0858107;-38.13080360867914
1739209833.0858135;-35.57807855764607
1739209833.0858161;-45.120503652039325
1739209833.0858188;-38.13080360867914
1739209833.0858214;-38.13080360867914
1739209833.0858243;-45.120503652039325
1739209833.0858269;-38.13080360867914
1739209833.0858295;-45.120503652039325
1739209833.085832;-45.120503652039325
1739209833.085835;-33.981070128970906
1739209833.0858376;-32.816014438256545
1739209833.0858402;-45.120503652039325
1739209833.0858428;-38.13080360867914
1739209833.0858457;-33.981070128970906
1739209833.0858483;-31.141103565318915
1739209833.085851;-33.981070128970906
1739209833.0858536;-45.120503652039325
1739209833.0858564;-45.120503652039325
1739209833.085859;-38.13080360867914
1739209833.0858617;-38.13080360867914
1739209833.0858643;-45.120503652039325
1739209833.0858672;-38.13080360867914
1739209833.0858698;-33.981070128970906
1739209833.0858724;-45.120503652039325
1739209833.085875;-45.120503652039325
1739209833.085878;-38.13080360867914
1739209833.0858805;-35.57807855764607
1739209833.0858831;-45.120503652039325
1739209833.0858858;-38.13080360867914
1739209833.0858886;-38.13080360867914
1739209833.0858912;-28.992665084841942
1739209833.0858939;-33.981070128970906
1739209833.0858965;-45.120503652039325
1739209833.0858994;-45.120503652039325
1739209833.085902;-33.981070128970906
1739209833.0859046;-38.13080360867914
1739209833.0859072;-38.13080360867914
1739209833.08591;-33.981070128970906
1739209833.0859127;-33.981070128970906
1739209833.0859153;-33.981070128970906
1739209833.085918;-38.13080360867914
1739209833.0859208;-45.120503652039325
1739209833.0859234;-38.13080360867914
1739209833.085926;-38.13080360867914
1739209833.0859287;-45.120503652039325
1739209833.0859315;-45.120503652039325
1739209833.0859342;-38.13080360867914
1739209833.0859368;-38.13080360867914
1739209833.0859394;-35.57807855764607
1739209833.0859423;-45.120503652039325
1739209833.085945;-45.120503652039325
1739209833.0859475;-35.57807855764607
1739209833.0859501;-38.13080360867914
1739209833.0859528;-38.13080360867914
1739209833.0859556;-38.13080360867914
1739209833.0859582;-38.13080360867914
1739209833.0859609;-32.816014438256545
1739209833.0859635;-38.13080360867914
1739209833.0859663;-45.120503652039325
1739209833.085969;-38.13080360867914
1739209833.0859716;-31.141103565318893
1739209833.0859742;-45.120503652039325
1739209833.085977;-45.120503652039325
1739209833.0859797;-28.992665084841942
1739209833.0859823;-38.13080360867914
1739209833.085985;-38.13080360867914
1739209833.0859878;-45.120503652039325
1739209833.0859904;-33.981070128970906
1739209833.085993;-33.981070128970906
1739209833.0859957;-45.120503652039325
1739209833.0859985;-38.13080360867914
1739209833.0860012;-38.13080360867914
1739209833.0860038;-35.57807855764607
1739209833.0860064;-38.13080360867914
1739209833.0860093;-45.120503652039325
1739209833.086012;-33.981070128970906
1739209833.0860145;-35.57807855764607
1739209833.0860171;-38.13080360867914
1739209833.08602;-38.13080360867914
1739209833.0860226;-31.141103565318915
1739209833.0860252;-45.120503652039325
1739209833.0860279;-45.120503652039325
1739209833.0860307;-38.13080360867914
1739209833.0860333;-45.120503652039325
1739209833.086036;-45.120503652039325
1739209833.0860386;-33.981070128970906
1739209833.0860415;-45.120503652039325
1739209833.086044;-35.57807855764607
1739209833.0860467;-45.120503652039325
1739209833.0860493;-45.120503652039325
1739209833.0860522;-45.120503652039325
1739209833.0860548;-35.57807855764607
1739209833.0860574;-35.57807855764607
1739209833.08606;-45.120503652039325
1739209833.086063;-45.120503652039325
1739209833.0860655;-33.981070128970906
1739209833.0860682;-38.13080360867914
1739209833.0860708;-45.120503652039325
1739209833.0860736;-45.120503652039325
1739209833.0860763;-38.13080360867914
1739209833.086079;-45.120503652039325
1739209833.0860815;-38.13080360867914
1739209833.0860844;-45.120503652039325
1739209833.086087;-45.120503652039325
1739209833.0860896;-45.120503652039325
1739209833.0860922;-35.57807855764607
1739209833.0860949;-38.13080360867914
1739209833.0860977;-45.120503652039325
1739209833.0861003;-45.120503652039325
1739209833.086103;-35.57807855764607
1739209833.0861056;-32.816014438256545
1739209833.0861084;-45.120503652039325
1739209833.086111;-45.120503652039325
1739209833.0861137;-38.13080360867914
1739209833.0861163;-38.13080360867914
1739209833.0861192;-38.13080360867914
1739209833.0861218;-35.57807855764607
1739209833.0861244;-45.120503652039325
1739209833.086127;-38.13080360867914
1739209833.08613;-32.816014438256545
1739209833.0861325;-38.13080360867914
1739209833.0861351;-45.120503652039325
1739209833.0861378;-45.120503652039325
1739209833.0861406;-38.13080360867914
1739209833.0861433;-45.120503652039325
1739209833.0861459;-45.120503652039325
1739209833.0861485;-45.120503652039325
1739209833.0861514;-45.120503652039325
1739209833.086154;-38.13080360867914
1739209833.0861566;-38.13080360867914
1739209833.0861592;-38.13080360867914
1739209833.086162;-38.13080360867914
1739209833.0861647;-38.13080360867914
1739209833.0861673;-45.120503652039325
1739209833.08617;-45.120503652039325
1739209833.0861728;-35.57807855764607
1739209833.0861754;-38.13080360867914
1739209833.086178;-45.120503652039325
1739209833.0861807;-45.120503652039325
1739209833.0861835;-38.13080360867914
1739209833.0861862;-45.120503652039325
1739209833.0861888;-45.120503652039325
1739209833.0861914;-38.13080360867914
1739209833.0861943;-45.120503652039325
1739209833.086197;-45.120503652039325
1739209833.0861995;-38.13080360867914
1739209833.0862021;-45.120503652039325
1739209833.086205;-38.13080360867914
1739209833.0862076;-33.981070128970906
1739209833.0862103;-38.13080360867914
1739209833.0862129;-35.57807855764607
1739209833.0862157;-38.13080360867914
1739209833.0862184;-38.13080360867914
1739209833.086221;-45.120503652039325
1739209833.0862236;-35.57807855764607
1739209833.0862262;-38.13080360867914
1739209833.086229;-45.120503652039325
1739209833.0862317;-35.57807855764607
1739209833.0862343;-35.57807855764607
1739209833.086237;-45.120503652039325
1739209833.0862398;-45.120503652039325
1739209833.0862424;-45.120503652039325
1739209833.086245;-45.120503652039325
1739209833.0862477;-35.57807855764607
1739209833.0862505;-35.57807855764607
1739209833.0862532;-45.120503652039325
1739209833.0862558;-38.13080360867914
1739209833.0862584;-38.13080360867914
1739209833.0862613;-38.13080360867914
1739209833.086264;-45.120503652039325
1739209833.0862665;-45.120503652039325
1739209833.0862691;-45.120503652039325
1739209833.086272;-38.13080360867914
1739209833.0862746;-38.13080360867914
1739209833.0862772;-45.120503652039325
1739209833.0862799;-38.13080360867914
1739209833.0862827;-45.120503652039325
1739209833.0862854;-38.13080360867914
1739209833.086288;-38.13080360867914
1739209833.0862906;-45.120503652039325
1739209833.0862935;-35.57807855764607
1739209833.086296;-45.120503652039325
1739209833.0862987;-45.120503652039325
1739209833.0863013;-45.120503652039325
1739209833.0863042;-31.141103565318915
1739209833.0863068;-38.13080360867914
1739209833.0863094;-45.120503652039325
1739209833.086312;-38.13080360867914
1739209833.086315;-38.13080360867914
1739209833.0863175;-38.13080360867914
1739209833.0863202;-45.120503652039325
1739209833.0863228;-38.13080360867914
1739209833.0863256;-38.13080360867914
1739209833.0863283;-45.120503652039325
1739209833.086331;-45.120503652039325
1739209833.0863335;-38.13080360867914
1739209833.0863364;-38.13080360867914
1739209833.086339;-45.120503652039325
1739209833.0863416;-45.120503652039325
1739209833.0863442;-38.13080360867914
1739209833.086347;-33.981070128970906
1739209833.0863497;-38.13080360867914
1739209833.0863523;-45.120503652039325
1739209833.086355;-35.57807855764607
1739209833.0863578;-38.13080360867914
1739209833.0863605;-38.13080360867914
1739209833.086363;-38.13080360867914
1739209833.0863657;-33.981070128970906
1739209833.0863683;-38.13080360867914
1739209833.0863712;-45.120503652039325
1739209833.0863738;-38.13080360867914
1739209833.0863764;-38.13080360867914
1739209833.086379;-38.13080360867914
1739209833.086382;-38.13080360867914
1739209833.0863845;-45.120503652039325
1739209833.0863872;-38.13080360867914
1739209833.0863898;-38.13080360867914
1739209833.0863926;-33.981070128970906
1739209833.0863953;-45.120503652039325
1739209833.086398;-45.120503652039325
1739209833.0864005;-35.57807855764607
1739209833.0864034;-38.13080360867914
1739209833.086406;-45.120503652039325
1739209833.0864086;-45.120503652039325
1739209833.0864112;-31.141103565318915
1739209833.086414;-33.981070128970906
1739209833.0864167;-35.57807855764607
1739209833.0864193;-45.120503652039325
1739209833.086422;-38.13080360867914
1739209833.0864248;-35.57807855764607
1739209833.0864275;-38.13080360867914
1739209833.08643;-38.13080360867914
1739209833.0864327;-33.981070128970906
1739209833.0864356;-31.141103565318915
1739209833.0864382;-45.120503652039325
1739209833.0864408;-45.120503652039325
1739209833.0864434;-38.13080360867914
1739209833.0864463;-38.13080360867914
1739209833.086449;-45.120503652039325
1739209833.0864515;-45.120503652039325
1739209833.0864542;-38.13080360867914
1739209833.086457;-32.816014438256545
1739209833.0864596;-45.120503652039325
1739209833.0864623;-38.13080360867914
1739209833.086465;-38.13080360867914
1739209833.0864677;-38.13080360867914
1739209833.0864704;-38.13080360867914
1739209833.086473;-45.120503652039325
1739209833.0864756;-45.120503652039325
1739209833.0864785;-38.13080360867914
1739209833.086481;-45.120503652039325
1739209833.0864837;-45.120503652039325
1739209833.0864863;-38.13080360867914
1739209833.0864892;-45.120503652039325
1739209833.0864918;-45.120503652039325
1739209833.0864944;-35.57807855764607
1739209833.086497;-35.57807855764607
1739209833.0864997;-31.141103565318915
1739209833.0865026;-45.120503652039325
1739209833.0865052;-38.13080360867914
1739209833.0865078;-45.120503652039325
1739209833.0865104;-45.120503652039325
1739209833.0865133;-45.120503652039325
1739209833.086516;-38.13080360867914
1739209833.0865185;-38.13080360867914
1739209833.0865211;-29.438486411369354
1739209833.086524;-45.120503652039325
1739209833.0865266;-38.13080360867914
1739209833.0865293;-33.981070128970906
1739209833.0865319;-38.13080360867914
1739209833.0865347;-38.13080360867914
1739209833.0865374;-38.13080360867914
1739209833.08654;-35.57807855764607
1739209833.0865426;-27.267205301931607
1739209833.0865455;-45.120503652039325
1739209833.086548;-45.120503652039325
1739209833.0865507;-38.13080360867914
1739209833.0865533;-38.13080360867914
1739209833.0865562;-38.13080360867914
1739209833.0865588;-45.120503652039325
1739209833.0865614;-45.120503652039325
1739209833.086564;-38.13080360867914
1739209833.086567;-38.13080360867914
1739209833.0865695;-35.57807855764607
1739209833.0865722;-33.981070128970906
1739209833.0865748;-45.120503652039325
1739209833.0865777;-45.120503652039325
1739209833.0865803;-38.13080360867914
1739209833.086583;-45.120503652039325
1739209833.0865855;-45.120503652039325
1739209833.0865884;-33.981070128970906
1739209833.086591;-45.120503652039325
1739209833.0865936;-45.120503652039325
1739209833.0865963;-38.13080360867914
1739209833.086599;-38.13080360867914
1739209833.0866017;-38.13080360867914
1739209833.0866044;-38.13080360867914
1739209833.086607;-33.981070128970906
1739209833.0866098;-45.120503652039325
1739209833.0866125;-45.120503652039325
1739209833.086615;-45.120503652039325
1739209833.0866177;-33.981070128970906
1739209833.0866206;-45.120503652039325
1739209833.0866232;-45.120503652039325
1739209833.0866258;-38.13080360867914
1739209833.0866284;-45.120503652039325
1739209833.0866313;-45.120503652039325
1739209833.086634;-45.120503652039325
1739209833.0866365;-45.120503652039325
1739209833.0866392;-45.120503652039325
1739209833.0866418;-33.981070128970906
1739209833.0866446;-38.13080360867914
1739209833.0866473;-45.120503652039325
1739209833.08665;-32.816014438256545
1739209833.0866525;-35.57807855764607
1739209833.0866554;-38.13080360867914
1739209833.086658;-32.816014438256545
1739209833.0866606;-38.13080360867914
1739209833.0866632;-45.120503652039325
1739209833.086666;-38.13080360867914
1739209833.0866687;-38.13080360867914
1739209833.0866714;-45.120503652039325
1739209833.086674;-38.13080360867914
1739209833.0866768;-38.13080360867914
1739209833.0866795;-45.120503652039325
1739209833.086682;-38.13080360867914
1739209833.0866847;-38.13080360867914
1739209833.0866876;-45.120503652039325
1739209833.0866902;-45.120503652039325
1739209833.0866928;-38.13080360867914
1739209833.0866954;-35.57807855764607
1739209833.0866983;-45.120503652039325
1739209833.086701;-45.120503652039325
1739209833.0867035;-45.120503652039325
1739209833.0867062;-38.13080360867914
1739209833.086709;-38.13080360867914
1739209833.0867116;-38.13080360867914
1739209833.0867143;-45.120503652039325
1739209833.086717;-45.120503652039325
1739209833.0867198;-45.120503652039325
1739209833.0867224;-45.120503652039325
1739209833.086725;-38.13080360867914
1739209833.0867276;-38.13080360867914
1739209833.0867305;-45.120503652039325
1739209833.086733;-45.120503652039325
1739209833.0867357;-45.120503652039325
1739209833.0867383;-33.981070128970906
1739209833.0867412;-35.57807855764607
1739209833.0867438;-38.13080360867914
1739209833.0867465;-45.120503652039325
1739209833.086749;-45.120503652039325
1739209833.086752;-38.13080360867914
1739209833.0867546;-35.57807855764607
1739209833.0867572;-45.120503652039325
1739209833.0867598;-45.120503652039325
1739209833.0867627;-45.120503652039325
1739209833.0867653;-38.13080360867914
1739209833.086768;-45.120503652039325
1739209833.0867705;-45.120503652039325
1739209833.0867732;-38.13080360867914
1739209833.086776;-38.13080360867914
1739209833.0867786;-38.13080360867914
1739209833.0867813;-35.57807855764607
1739209833.086784;-45.120503652039325
1739209833.0867867;-45.120503652039325
1739209833.0867894;-32.816014438256545
1739209833.086792;-32.816014438256545
1739209833.0867946;-45.120503652039325
1739209833.0867975;-38.13080360867914
1739209833.0868;-45.120503652039325
1739209833.0868027;-33.981070128970906
1739209833.0868053;-38.13080360867914
1739209833.0868082;-38.13080360867914
1739209833.0868108;-38.13080360867914
1739209833.0868134;-38.13080360867914
1739209833.086816;-35.57807855764607
1739209833.086819;-45.120503652039325
1739209833.0868216;-38.13080360867914
1739209833.0868242;-32.81601443825658
1739209833.0868268;-38.13080360867914
1739209833.0868297;-45.120503652039325
1739209833.0868323;-38.13080360867914
1739209833.086835;-45.120503652039325
1739209833.0868375;-38.13080360867914
1739209833.0868404;-32.816014438256545
1739209833.086843;-45.120503652039325
1739209833.0868456;-33.981070128970906
1739209833.0868483;-38.13080360867914
1739209833.0868511;-38.13080360867914
1739209833.0868537;-38.13080360867914
1739209833.0868564;-45.120503652039325
1739209833.086859;-35.57807855764607
1739209833.0868618;-35.57807855764607
1739209833.0868645;-38.13080360867914
1739209833.086867;-33.981070128970906
1739209833.0868697;-38.13080360867914
1739209833.0868726;-38.13080360867914
1739209833.0868752;-38.13080360867914
1739209833.0868778;-33.981070128970906
1739209833.0868804;-35.57807855764607
1739209833.0868833;-45.120503652039325
1739209833.086886;-33.981070128970906
1739209833.0868886;-33.981070128970906
1739209833.0868912;-45.120503652039325
1739209833.086894;-45.120503652039325
1739209833.0868967;-38.13080360867914
1739209833.0868993;-38.13080360867914
1739209833.086902;-45.120503652039325
1739209833.0869048;-45.120503652039325
1739209833.0869074;-38.13080360867914
1739209833.08691;-31.141103565318915
1739209833.0869126;-33.981070128970906
1739209833.0869153;-45.120503652039325
1739209833.086918;-45.120503652039325
1739209833.0869207;-33.981070128970906
1739209833.0869234;-38.13080360867914
1739209833.086926;-45.120503652039325
1739209833.0869288;-33.981070128970906
1739209833.0869315;-33.981070128970906
1739209833.086934;-33.981070128970906
1739209833.0869367;-38.13080360867914
1739209833.0869396;-45.120503652039325
1739209833.0869422;-45.120503652039325
1739209833.0869448;-45.120503652039325
1739209833.0869474;-45.120503652039325
1739209833.0869503;-45.120503652039325
1739209833.086953;-45.120503652039325
1739209833.0869555;-38.13080360867914
1739209833.0869582;-38.13080360867914
1739209833.086961;-45.120503652039325
1739209833.0869637;-45.120503652039325
1739209833.0869663;-33.981070128970906
1739209833.086969;-38.13080360867914
1739209833.0869718;-35.57807855764607
1739209833.0869744;-38.13080360867914
1739209833.086977;-38.13080360867914
1739209833.0869796;-45.120503652039325
1739209833.0869825;-45.120503652039325
1739209833.086985;-45.120503652039325
1739209833.0869877;-35.57807855764607
1739209833.0869904;-32.816014438256545
1739209833.0869932;-45.120503652039325
1739209833.0869958;-38.13080360867914
1739209833.0869985;-33.981070128970906
1739209833.087001;-38.13080360867914
1739209833.087004;-38.13080360867914
1739209833.0870066;-38.13080360867914
1739209833.0870092;-38.13080360867914
1739209833.0870118;-33.981070128970906
1739209833.0870147;-38.13080360867914
1739209833.0870173;-45.120503652039325
1739209833.08702;-35.57807855764607
1739209833.0870225;-32.816014438256545
1739209833.0870254;-38.13080360867914
1739209833.087028;-45.120503652039325
1739209833.0870306;-35.57807855764607
1739209833.0870333;-32.816014438256545
1739209833.0870361;-45.120503652039325
1739209833.0870388;-38.13080360867914
1739209833.0870414;-38.13080360867914
1739209833.087044;-38.13080360867914
1739209833.0870466;-45.120503652039325
1739209833.0870495;-45.120503652039325
1739209833.087052;-38.13080360867914
1739209833.0870547;-38.13080360867914
1739209833.0870574;-45.120503652039325
1739209833.0870602;-45.120503652039325
1739209833.0870628;-45.120503652039325
1739209833.0870655;-45.120503652039325
1739209833.087068;-38.13080360867914
1739209833.087071;-35.57807855764607
1739209833.0870736;-38.13080360867914
1739209833.0870762;-45.120503652039325
1739209833.0870788;-38.13080360867914
1739209833.0870817;-45.120503652039325
1739209833.0870843;-32.816014438256545
1739209833.087087;-32.816014438256545
1739209833.0870895;-38.13080360867914
1739209833.0870924;-45.120503652039325
1739209833.087095;-38.13080360867914
1739209833.0870976;-35.57807855764607
1739209833.0871003;-45.120503652039325
1739209833.0871031;-45.120503652039325
1739209833.0871058;-45.120503652039325
1739209833.0871084;-45.120503652039325
1739209833.087111;-38.13080360867914
1739209833.0871139;-38.13080360867914
1739209833.0871165;-45.120503652039325
1739209833.087119;-45.120503652039325
1739209833.0871217;-32.816014438256545
1739209833.0871246;-38.13080360867914
1739209833.0871272;-38.13080360867914
1739209833.0871298;-32.816014438256545
1739209833.0871325;-45.120503652039325
1739209833.0871353;-38.13080360867914
1739209833.087138;-35.57807855764607
1739209833.0871406;-38.13080360867914
1739209833.0871432;-45.120503652039325
1739209833.087146;-45.120503652039325
1739209833.0871487;-45.120503652039325
1739209833.0871513;-45.120503652039325
1739209833.087154;-38.13080360867914
1739209833.0871568;-38.13080360867914
1739209833.0871594;-45.120503652039325
1739209833.087162;-45.120503652039325
1739209833.0871646;-33.981070128970906
1739209833.0871675;-38.13080360867914
1739209833.0871701;-45.120503652039325
1739209833.0871727;-45.120503652039325
1739209833.0871754;-38.13080360867914
1739209833.0871782;-45.120503652039325
1739209833.0871809;-33.981070128970906
1739209833.0871835;-32.816014438256545
1739209833.0871859;-38.13080360867914
1739209833.0871882;-45.120503652039325
1739209833.0871906;-38.13080360867914
1739209833.087193;-31.141103565318893
1739209833.0871954;-45.120503652039325
1739209833.0871978;-45.120503652039325
1739209833.0872002;-45.120503652039325
1739209833.0872025;-45.120503652039325
1739209833.087205;-45.120503652039325
1739209833.0872073;-45.120503652039325
1739209833.0872097;-38.13080360867914
1739209833.087212;-45.120503652039325
1739209833.0872145;-45.120503652039325
1739209833.0872169;-45.120503652039325
1739209833.0872192;-38.13080360867914
1739209833.0872216;-45.120503652039325
1739209833.087224;-38.13080360867914
1739209833.0872264;-45.120503652039325
1739209833.0872288;-35.57807855764607
1739209833.0872312;-28.58837851428586
1739209833.0872335;-45.120503652039325
1739209833.087236;-45.120503652039325
1739209833.0872386;-35.57807855764607
1739209833.087241;-32.816014438256545
1739209833.0872433;-45.120503652039325
1739209833.0872457;-45.120503652039325
1739209833.087248;-45.120503652039325
1739209833.0872505;-45.120503652039325
1739209833.0872529;-45.120503652039325
1739209833.0872552;-45.120503652039325
1739209833.0872576;-45.120503652039325
1739209833.08726;-45.120503652039325
1739209833.0872624;-45.120503652039325
1739209833.0872648;-38.13080360867914
1739209833.0872672;-35.57807855764607
1739209833.0872695;-45.120503652039325
1739209833.087272;-45.120503652039325
1739209833.0872743;-35.57807855764607
1739209833.0872767;-38.13080360867914
1739209833.087279;-45.120503652039325
1739209833.0872815;-45.120503652039325
1739209833.0872838;-38.13080360867914
1739209833.0872862;-45.120503652039325
1739209833.0872886;-28.992665084841942
1739209833.087291;-38.13080360867914
1739209833.0872934;-45.120503652039325
1739209833.0872958;-45.120503652039325
1739209833.0872982;-38.13080360867914
1739209833.0873005;-38.13080360867914
1739209833.087303;-38.13080360867914
1739209833.0873053;-45.120503652039325
1739209833.0873077;-33.981070128970956
