CAN Message; 0x98:0000b993b8489b32
1739209806.7962444;-35.57807855764607
1739209806.7962472;-35.57807855764607
1739209806.79625;-32.816014438256545
1739209806.796253;-38.13080360867914
1739209806.7962558;-38.13080360867914
1739209806.7962587;-45.120503652039325
1739209806.7962615;-45.120503652039325
1739209806.7962644;-45.120503652039325
1739209806.7962673;-45.120503652039325
1739209806.7962701;-38.13080360867914
1739209806.796273;-38.13080360867914
1739209806.7962759;-38.13080360867914
1739209806.7962787;-38.13080360867914
1739209806.7962816;-45.120503652039325
1739209806.7962844;-45.120503652039325
1739209806.796287;-38.13080360867914
1739209806.79629;-45.120503652039325
1739209806.7962928;-45.120503652039325
1739209806.7962956;-38.13080360867914
1739209806.7962985;-45.120503652039325
1739209806.7963014;-38.13080360867914
1739209806.7963042;-45.120503652039325
1739209806.796307;-28.992665084841942
1739209806.79631;-28.58837851428586
1739209806.7963128;-38.13080360867914
1739209806.7963157;-45.120503652039325
1739209806.7963185;-38.13080360867914
1739209806.7963214;-38.13080360867914
1739209806.7963243;-45.120503652039325
1739209806.796327;-45.120503652039325
1739209806.79633;-45.120503652039325
1739209806.7963328;-45.120503652039325
1739209806.7963357;-33.981070128970906
1739209806.7963383;-38.13080360867914
1739209806.7963412;-45.120503652039325
1739209806.796344;-38.13080360867914
1739209806.796347;-38.13080360867914
1739209806.7963498;-45.120503652039325
1739209806.7963526;-32.816014438256545
1739209806.7963555;-32.816014438256545
1739209806.7963583;-33.981070128970906
1739209806.7963612;-35.57807855764607
1739209806.796364;-35.57807855764607
1739209806.796367;-38.13080360867914
1739209806.7963698;-45.120503652039325
1739209806.7963727;-45.120503652039325
1739209806.7963755;-38.13080360867914
1739209806.7963784;-38.13080360867914
1739209806.7963812;-38.13080360867914
1739209806.796384;-35.57807855764607
1739209806.7963867;-38.13080360867914
1739209806.7963896;-38.13080360867914
1739209806.7963924;-38.13080360867914
1739209806.7963953;-32.816014438256545
1739209806.7963982;-38.13080360867914
1739209806.796401;-33.981070128970956
1739209806.796404;-38.13080360867914
1739209806.7964067;-35.57807855764607
1739209806.7964096;-38.13080360867914
1739209806.7964125;-38.13080360867914
1739209806.7964153;-38.13080360867914
1739209806.7964182;-35.57807855764607
1739209806.796421;-35.57807855764607
1739209806.796424;-32.816014438256545
1739209806.7964268;-38.13080360867914
1739209806.7964296;-38.13080360867914
1739209806.7964325;-45.120503652039325
1739209806.7964354;-45.120503652039325
1739209806.796438;-45.120503652039325
1739209806.7964408;-32.816014438256545
1739209806.7964437;-33.981070128970906
1739209806.7964466;-45.120503652039325
1739209806.7964494;-45.120503652039325
1739209806.7964523;-45.120503652039325
1739209806.7964551;-38.13080360867914
1739209806.796458;-38.13080360867914
1739209806.7964609;-45.120503652039325
1739209806.7964637;-38.13080360867914
1739209806.7964666;-45.120503652039325
1739209806.7964694;-45.120503652039325
1739209806.7964723;-38.13080360867914
1739209806.7964752;-38.13080360867914
1739209806.796478;-38.13080360867914
1739209806.796481;-38.13080360867914
1739209806.7964838;-38.13080360867914
1739209806.7964864;-45.120503652039325
1739209806.7964892;-45.120503652039325
1739209806.796492;-35.57807855764607
1739209806.796495;-38.13080360867914
1739209806.7964978;-45.120503652039325
1739209806.7965007;-45.120503652039325
1739209806.7965035;-45.120503652039325
1739209806.7965064;-45.120503652039325
1739209806.7965093;-45.120503652039325
1739209806.7965121;-45.120503652039325
1739209806.796515;-45.120503652039325
1739209806.7965178;-45.120503652039325
1739209806.7965207;-45.120503652039325
1739209806.7965236;-38.13080360867914
1739209806.7965264;-31.141103565318893
1739209806.7965293;-38.13080360867914
1739209806.7965322;-45.120503652039325
1739209806.796535;-38.13080360867914
1739209806.7965376;-45.120503652039325
1739209806.7965405;-45.120503652039325
1739209806.7965434;-45.120503652039325
1739209806.7965462;-45.120503652039325
1739209806.796549;-45.120503652039325
1739209806.796552;-35.57807855764607
1739209806.7965548;-35.57807855764607
1739209806.7965577;-38.13080360867914
1739209806.7965605;-45.120503652039325
1739209806.7965634;-38.13080360867914
1739209806.7965662;-45.120503652039325
1739209806.796569;-45.120503652039325
1739209806.796572;-35.57807855764607
1739209806.7965748;-45.120503652039325
1739209806.7965777;-38.13080360867914
1739209806.7965806;-38.13080360867914
1739209806.7965834;-38.13080360867914
1739209806.7965863;-33.981070128970906
1739209806.796589;-38.13080360867914
1739209806.7965918;-38.13080360867914
1739209806.7965946;-45.120503652039325
1739209806.7965975;-38.13080360867914
1739209806.7966003;-33.981070128970906
1739209806.7966032;-38.13080360867914
1739209806.796606;-45.120503652039325
1739209806.796609;-33.981070128970906
1739209806.7966118;-32.816014438256545
1739209806.7966146;-35.57807855764607
1739209806.7966175;-38.13080360867914
1739209806.7966204;-38.13080360867914
1739209806.7966232;-38.13080360867914
1739209806.796626;-33.981070128970906
1739209806.796629;-45.120503652039325
1739209806.7966318;-38.13080360867914
1739209806.7966347;-35.57807855764607
1739209806.7966373;-38.13080360867914
1739209806.7966402;-38.13080360867914
1739209806.796643;-35.57807855764607
1739209806.7966459;-45.120503652039325
1739209806.7966487;-38.13080360867914
1739209806.7966516;-32.816014438256545
1739209806.7966545;-28.992665084841942
1739209806.7966573;-45.120503652039325
1739209806.7966602;-45.120503652039325
1739209806.796663;-38.13080360867914
1739209806.796666;-33.981070128970906
1739209806.7966688;-38.13080360867914
1739209806.7966716;-45.120503652039325
1739209806.7966745;-38.13080360867914
1739209806.7966774;-31.14110356531892
1739209806.7966802;-45.120503652039325
1739209806.796683;-38.13080360867914
1739209806.796686;-45.120503652039325
1739209806.7966886;-45.120503652039325
1739209806.7966914;-45.120503652039325
1739209806.7966943;-38.13080360867914
1739209806.7966971;-35.57807855764607
1739209806.7967;-38.13080360867914
1739209806.7967029;-38.13080360867914
1739209806.7967057;-38.13080360867914
1739209806.7967086;-38.13080360867914
1739209806.7967114;-38.13080360867914
1739209806.7967143;-45.120503652039325
1739209806.7967172;-45.120503652039325
1739209806.79672;-38.13080360867914
1739209806.796723;-26.991370085610722
1739209806.7967257;-38.13080360867914
1739209806.7967286;-38.13080360867914
1739209806.7967315;-45.120503652039325
1739209806.7967343;-38.13080360867914
1739209806.7967372;-38.13080360867914
1739209806.7967398;-45.120503652039325
1739209806.7967427;-35.57807855764607
1739209806.7967455;-33.981070128970906
1739209806.7967484;-45.120503652039325
1739209806.7967513;-38.13080360867914
1739209806.7967541;-45.120503652039325
1739209806.796757;-45.120503652039325
1739209806.7967598;-45.120503652039325
1739209806.7967627;-45.120503652039325
1739209806.7967656;-45.120503652039325
1739209806.7967684;-45.120503652039325
1739209806.7967713;-38.13080360867914
1739209806.7967741;-38.13080360867914
1739209806.796777;-38.13080360867914
1739209806.7967799;-38.13080360867914
1739209806.7967827;-38.13080360867914
1739209806.7967856;-45.120503652039325
1739209806.7967882;-45.120503652039325
1739209806.796791;-45.120503652039325
1739209806.796794;-35.57807855764607
1739209806.7967968;-45.120503652039325
1739209806.7967997;-45.120503652039325
1739209806.7968025;-38.13080360867914
1739209806.7968054;-31.141103565318893
1739209806.7968082;-38.13080360867914
1739209806.796811;-45.120503652039325
1739209806.796814;-31.141103565318915
1739209806.7968168;-33.981070128970906
1739209806.7968197;-38.13080360867914
1739209806.7968225;-45.120503652039325
1739209806.7968254;-38.13080360867914
1739209806.7968283;-45.120503652039325
1739209806.7968311;-38.13080360867914
1739209806.796834;-45.120503652039325
1739209806.7968369;-38.13080360867914
1739209806.7968395;-45.120503652039325
1739209806.7968423;-38.13080360867914
1739209806.7968452;-38.13080360867914
1739209806.796848;-38.13080360867914
1739209806.796851;-38.13080360867914
1739209806.7968538;-45.120503652039325
1739209806.7968566;-45.120503652039325
1739209806.7968595;-38.13080360867914
1739209806.7968624;-38.13080360867914
1739209806.7968652;-38.13080360867914
1739209806.796868;-38.13080360867914
1739209806.796871;-38.13080360867914
1739209806.7968738;-45.120503652039325
1739209806.7968767;-38.13080360867914
1739209806.7968795;-38.13080360867914
1739209806.7968824;-45.120503652039325
1739209806.7968853;-45.120503652039325
1739209806.796888;-45.120503652039325
1739209806.7968907;-38.13080360867914
1739209806.7968936;-45.120503652039325
1739209806.7968965;-45.120503652039325
1739209806.7968993;-38.13080360867914
1739209806.7969022;-45.120503652039325
1739209806.796905;-38.13080360867914
1739209806.796908;-32.816014438256545
1739209806.7969108;-45.120503652039325
1739209806.7969136;-35.57807855764607
1739209806.7969165;-38.13080360867914
1739209806.7969193;-35.57807855764607
1739209806.7969222;-38.13080360867914
1739209806.796925;-45.120503652039325
1739209806.796928;-38.13080360867914
1739209806.7969308;-32.816014438256545
1739209806.7969337;-38.13080360867914
1739209806.7969365;-45.120503652039325
1739209806.7969391;-45.120503652039325
1739209806.796942;-38.13080360867914
1739209806.7969449;-38.13080360867914
1739209806.7969477;-45.120503652039325
1739209806.7969506;-45.120503652039325
1739209806.7969534;-45.120503652039325
1739209806.7969563;-38.13080360867914
1739209806.7969592;-38.13080360867914
1739209806.796962;-33.981070128970906
1739209806.796965;-33.981070128970906
1739209806.7969677;-45.120503652039325
1739209806.7969706;-45.120503652039325
1739209806.7969735;-45.120503652039325
1739209806.7969763;-26.035653463252796
1739209806.7969792;-38.13080360867914
1739209806.796982;-35.57807855764607
1739209806.796985;-45.120503652039325
1739209806.7969878;-45.120503652039325
1739209806.7969904;-38.13080360867914
1739209806.7969933;-38.13080360867914
1739209806.796996;-45.120503652039325
1739209806.796999;-38.13080360867914
1739209806.7970018;-45.120503652039325
1739209806.7970047;-38.13080360867914
1739209806.7970076;-38.13080360867914
1739209806.7970104;-45.120503652039325
1739209806.7970133;-45.120503652039325
1739209806.7970161;-45.120503652039325
1739209806.797019;-38.13080360867914
1739209806.7970219;-31.141103565318893
1739209806.7970247;-38.13080360867914
1739209806.7970276;-45.120503652039325
1739209806.7970304;-38.13080360867914
1739209806.7970333;-35.57807855764607
1739209806.7970362;-38.13080360867914
1739209806.797039;-38.13080360867914
1739209806.7970417;-45.120503652039325
1739209806.7970445;-38.13080360867914
1739209806.7970474;-38.13080360867914
1739209806.7970502;-38.13080360867914
1739209806.797053;-45.120503652039325
1739209806.797056;-45.120503652039325
1739209806.7970588;-45.120503652039325
1739209806.7970617;-45.120503652039325
1739209806.7970645;-38.13080360867914
1739209806.7970674;-38.13080360867914
1739209806.7970703;-45.120503652039325
1739209806.7970731;-35.57807855764607
1739209806.797076;-45.120503652039325
1739209806.7970788;-45.120503652039325
1739209806.7970817;-38.13080360867914
1739209806.7970846;-45.120503652039325
1739209806.7970874;-45.120503652039325
1739209806.79709;-26.487275050834715
1739209806.797093;-28.992665084841942
1739209806.7970958;-45.120503652039325
1739209806.7970986;-45.120503652039325
1739209806.7971015;-35.57807855764607
1739209806.7971044;-33.981070128970906
1739209806.7971072;-45.120503652039325
1739209806.79711;-38.13080360867914
1739209806.797113;-45.120503652039325
1739209806.7971158;-45.120503652039325
1739209806.7971187;-38.13080360867914
1739209806.7971215;-38.13080360867914
1739209806.7971244;-38.13080360867914
1739209806.7971272;-35.57807855764607
1739209806.79713;-38.13080360867914
1739209806.797133;-45.120503652039325
1739209806.7971358;-38.13080360867914
1739209806.7971387;-45.120503652039325
1739209806.7971413;-45.120503652039325
1739209806.7971442;-45.120503652039325
1739209806.797147;-45.120503652039325
1739209806.79715;-38.13080360867914
1739209806.7971528;-38.13080360867914
1739209806.7971556;-38.13080360867914
1739209806.7971585;-45.120503652039325
1739209806.7971613;-45.120503652039325
1739209806.7971642;-45.120503652039325
1739209806.797167;-45.120503652039325
1739209806.79717;-38.13080360867914
1739209806.7971728;-38.13080360867914
1739209806.7971756;-45.120503652039325
1739209806.7971785;-33.981070128970906
1739209806.7971814;-33.981070128970906
1739209806.7971842;-38.13080360867914
1739209806.797187;-45.120503652039325
1739209806.79719;-38.13080360867914
1739209806.7971926;-38.13080360867914
1739209806.7971954;-45.120503652039325
1739209806.7971983;-45.120503652039325
1739209806.7972012;-45.120503652039325
1739209806.797204;-38.13080360867914
1739209806.7972069;-35.57807855764607
1739209806.7972097;-45.120503652039325
1739209806.7972126;-45.120503652039325
1739209806.7972155;-35.57807855764607
1739209806.7972183;-38.13080360867914
1739209806.7972212;-45.120503652039325
1739209806.797224;-45.120503652039325
1739209806.797227;-45.120503652039325
1739209806.7972298;-45.120503652039325
1739209806.7972326;-38.13080360867914
1739209806.7972355;-45.120503652039325
1739209806.7972383;-45.120503652039325
1739209806.797241;-33.981070128970906
1739209806.7972438;-45.120503652039325
1739209806.7972467;-38.13080360867914
1739209806.7972496;-32.816014438256545
1739209806.7972524;-45.120503652039325
1739209806.7972553;-38.13080360867914
1739209806.7972581;-38.13080360867914
1739209806.797261;-38.13080360867914
1739209806.7972639;-45.120503652039325
1739209806.7972667;-38.13080360867914
1739209806.7972696;-33.981070128970906
1739209806.7972724;-38.13080360867914
1739209806.7972753;-33.981070128970906
1739209806.7972782;-38.13080360867914
1739209806.797281;-38.13080360867914
1739209806.797284;-45.120503652039325
1739209806.7972867;-35.57807855764607
1739209806.7972896;-35.57807855764607
1739209806.7972922;-38.13080360867914
1739209806.797295;-45.120503652039325
1739209806.797298;-38.13080360867914
1739209806.7973008;-38.13080360867914
1739209806.7973037;-38.13080360867914
1739209806.7973065;-45.120503652039325
1739209806.7973094;-45.120503652039325
1739209806.7973123;-45.120503652039325
1739209806.7973151;-45.120503652039325
1739209806.797318;-45.120503652039325
1739209806.7973208;-35.57807855764607
1739209806.7973237;-32.816014438256545
1739209806.7973266;-38.13080360867914
1739209806.7973294;-35.57807855764607
1739209806.7973323;-38.13080360867914
1739209806.7973351;-38.13080360867914
1739209806.797338;-45.120503652039325
1739209806.7973409;-45.120503652039325
1739209806.7973435;-38.13080360867914
1739209806.7973464;-38.13080360867914
1739209806.7973492;-45.120503652039325
1739209806.797352;-38.13080360867914
1739209806.797355;-38.13080360867914
1739209806.7973578;-45.120503652039325
1739209806.7973607;-45.120503652039325
1739209806.7973635;-35.57807855764607
1739209806.7973664;-45.120503652039325
1739209806.7973692;-38.13080360867914
1739209806.797372;-45.120503652039325
1739209806.797375;-45.120503652039325
1739209806.7973778;-45.120503652039325
1739209806.7973807;-38.13080360867914
1739209806.7973835;-35.57807855764607
1739209806.7973864;-35.57807855764607
1739209806.7973893;-32.816014438256545
1739209806.797392;-28.58837851428586
1739209806.7973948;-45.120503652039325
1739209806.7973976;-45.120503652039325
1739209806.7974005;-45.120503652039325
1739209806.7974033;-35.57807855764607
1739209806.7974062;-38.13080360867914
1739209806.797409;-35.57807855764607
1739209806.797412;-45.120503652039325
1739209806.7974148;-38.13080360867914
1739209806.7974176;-45.120503652039325
1739209806.7974205;-45.120503652039325
1739209806.7974234;-45.120503652039325
1739209806.7974262;-45.120503652039325
1739209806.797429;-33.981070128970906
1739209806.797432;-45.120503652039325
1739209806.7974348;-38.13080360867914
1739209806.7985234;-45.120503652039325
1739209806.7985244;-45.120503652039325
1739209806.7985253;-45.120503652039325
1739209806.7985263;-38.13080360867914
1739209806.7985272;-26.991370085610736
1739209806.7985282;-38.13080360867914
1739209806.7985291;-38.13080360867914
1739209806.79853;-38.13080360867914
1739209806.798531;-32.816014438256545
1739209806.798532;-38.13080360867914
1739209806.798533;-38.13080360867914
1739209806.798534;-45.120503652039325
1739209806.7985349;-38.13080360867914
1739209806.7985358;-38.13080360867914
1739209806.7985368;-35.57807855764607
1739209806.7985377;-38.13080360867914
1739209806.7985387;-38.13080360867914
1739209806.7985396;-38.13080360867914
1739209806.7985406;-38.13080360867914
1739209806.7985415;-38.13080360867914
1739209806.7985425;-45.120503652039325
1739209806.7985435;-38.13080360867914
1739209806.7985442;-38.13080360867914
1739209806.7985451;-45.120503652039325
1739209806.798546;-45.120503652039325
1739209806.798547;-38.13080360867914
1739209806.798548;-35.57807855764607
1739209806.798549;-38.13080360867914
1739209806.79855;-38.13080360867914
1739209806.7985508;-38.13080360867914
1739209806.7985518;-35.57807855764607
1739209806.7985528;-45.120503652039325
1739209806.7985537;-45.120503652039325
1739209806.7985547;-38.13080360867914
1739209806.7985556;-38.13080360867914
1739209806.7985566;-38.13080360867914
1739209806.7985575;-45.120503652039325
1739209806.7985585;-45.120503652039325
1739209806.7985594;-45.120503652039325
1739209806.7985604;-45.120503652039325
1739209806.7985613;-45.120503652039325
1739209806.7985623;-38.13080360867914
1739209806.7985632;-38.13080360867914
1739209806.7985642;-38.13080360867914
1739209806.7985651;-33.981070128970906
1739209806.798566;-38.13080360867914
1739209806.798567;-45.120503652039325
1739209806.798568;-35.57807855764607
1739209806.798569;-32.816014438256545
1739209806.79857;-45.120503652039325
1739209806.7985709;-45.120503652039325
1739209806.7985718;-33.981070128970906
1739209806.7985728;-38.13080360867914
1739209806.7985737;-45.120503652039325
1739209806.7985747;-45.120503652039325
1739209806.7985756;-45.120503652039325
1739209806.7985766;-33.981070128970906
1739209806.7985775;-35.57807855764607
1739209806.7985785;-45.120503652039325
1739209806.7985795;-45.120503652039325
1739209806.7985804;-38.13080360867914
1739209806.7985814;-33.981070128970906
1739209806.7985823;-38.13080360867914
1739209806.7985833;-38.13080360867914
1739209806.7985842;-45.120503652039325
1739209806.7985852;-45.120503652039325
1739209806.798586;-38.13080360867914
1739209806.7985868;-45.120503652039325
1739209806.7985878;-38.13080360867914
1739209806.7985888;-31.141103565318915
1739209806.7985897;-35.57807855764607
1739209806.7985907;-38.13080360867914
1739209806.7985916;-45.120503652039325
1739209806.7985926;-33.981070128970906
1739209806.7985935;-38.13080360867914
1739209806.7985945;-38.13080360867914
1739209806.7985954;-45.120503652039325
1739209806.7985964;-33.981070128970906
1739209806.7985973;-35.57807855764607
1739209806.7985983;-45.120503652039325
1739209806.7985992;-45.120503652039325
1739209806.7986002;-38.13080360867914
1739209806.7986012;-35.57807855764607
1739209806.798602;-45.120503652039325
1739209806.798603;-45.120503652039325
1739209806.798604;-33.981070128970906
1739209806.798605;-32.816014438256545
1739209806.798606;-38.13080360867914
1739209806.7986069;-45.120503652039325
1739209806.7986078;-45.120503652039325
1739209806.7986088;-35.57807855764607
1739209806.7986097;-38.13080360867914
1739209806.7986107;-45.120503652039325
1739209806.7986116;-25.826314394896357
1739209806.7986126;-33.981070128970906
1739209806.7986135;-45.120503652039325
1739209806.7986145;-38.13080360867914
1739209806.7986155;-38.13080360867914
1739209806.7986164;-38.13080360867914
1739209806.7986174;-45.120503652039325
1739209806.7986183;-35.57807855764607
1739209806.7986193;-33.981070128970906
1739209806.7986202;-45.120503652039325
1739209806.7986212;-38.13080360867914
1739209806.7986221;-45.120503652039325
1739209806.798623;-45.120503652039325
1739209806.798624;-38.13080360867914
1739209806.798625;-38.13080360867914
1739209806.798626;-45.120503652039325
1739209806.798627;-38.13080360867914
1739209806.7986279;-33.981070128970906
1739209806.7986286;-38.13080360867914
1739209806.7986295;-45.120503652039325
1739209806.7986305;-45.120503652039325
1739209806.7986314;-45.120503652039325
1739209806.7986324;-45.120503652039325
1739209806.7986333;-45.120503652039325
1739209806.7986343;-28.992665084841942
1739209806.7986352;-38.13080360867914
1739209806.7986362;-38.13080360867914
1739209806.7986372;-38.13080360867914
1739209806.798638;-45.120503652039325
1739209806.798639;-45.120503652039325
1739209806.79864;-45.120503652039325
1739209806.798641;-45.120503652039325
1739209806.798642;-38.13080360867914
1739209806.7986429;-35.57807855764607
1739209806.7986438;-45.120503652039325
1739209806.7986448;-45.120503652039325
1739209806.7986457;-35.57807855764607
1739209806.7986467;-45.120503652039325
1739209806.7986476;-45.120503652039325
1739209806.7986486;-38.13080360867914
1739209806.7986495;-45.120503652039325
1739209806.7986505;-38.13080360867914
1739209806.7986515;-38.13080360867914
1739209806.7986524;-45.120503652039325
1739209806.7986534;-45.120503652039325
1739209806.7986543;-35.57807855764607
1739209806.7986553;-45.120503652039325
1739209806.7986562;-45.120503652039325
1739209806.7986572;-33.981070128970906
1739209806.7986581;-38.13080360867914
