CAN Message; 0x1d3:00005238eab4b8a4
1739209657.1196396;-45.120503652039325
1739209657.1196425;-38.13080360867914
1739209657.1196454;-45.120503652039325
1739209657.1196482;-38.13080360867914
1739209657.119651;-45.120503652039325
1739209657.119654;-45.120503652039325
1739209657.1196568;-38.13080360867914
1739209657.1196597;-38.13080360867914
1739209657.1196625;-45.120503652039325
1739209657.1196654;-45.120503652039325
1739209657.1196682;-45.120503652039325
1739209657.119671;-31.141103565318915
1739209657.119674;-38.13080360867914
1739209657.1196768;-45.120503652039325
1739209657.1196797;-45.120503652039325
1739209657.1196826;-38.13080360867914
1739209657.1196854;-38.13080360867914
1739209657.1196883;-45.120503652039325
1739209657.1196911;-45.120503652039325
1739209657.119694;-45.120503652039325
1739209657.1196969;-45.120503652039325
1739209657.1196997;-45.120503652039325
1739209657.1197026;-38.13080360867914
1739209657.1197054;-38.13080360867914
1739209657.1197083;-38.13080360867914
1739209657.1197112;-38.13080360867914
1739209657.119714;-38.13080360867914
1739209657.119717;-38.13080360867914
1739209657.1197197;-45.120503652039325
1739209657.1197226;-45.120503652039325
1739209657.1197255;-45.120503652039325
1739209657.1197283;-38.13080360867914
1739209657.1197312;-45.120503652039325
1739209657.119734;-45.120503652039325
1739209657.119737;-38.13080360867914
1739209657.1197398;-28.992665084841942
1739209657.1197426;-30.49652367304973
1739209657.1197455;-45.120503652039325
1739209657.1197484;-38.13080360867914
1739209657.1197512;-28.58837851428586
1739209657.119754;-38.13080360867914
1739209657.119757;-45.120503652039325
1739209657.1197598;-35.57807855764607
1739209657.1197627;-38.13080360867914
1739209657.1197655;-45.120503652039325
1739209657.1197684;-45.120503652039325
1739209657.1197712;-38.13080360867914
1739209657.1197739;-38.13080360867914
1739209657.1197767;-45.120503652039325
1739209657.1197796;-45.120503652039325
1739209657.1197824;-38.13080360867914
1739209657.1197853;-31.141103565318915
1739209657.1197882;-30.49652367304973
1739209657.119791;-45.120503652039325
1739209657.119794;-45.120503652039325
1739209657.1197968;-33.981070128970906
1739209657.1197996;-38.13080360867914
1739209657.1198025;-45.120503652039325
1739209657.1198053;-35.57807855764607
1739209657.1198082;-38.13080360867914
1739209657.119811;-33.981070128970906
1739209657.119814;-45.120503652039325
1739209657.1198168;-38.13080360867914
1739209657.1198196;-38.13080360867914
1739209657.1198225;-45.120503652039325
1739209657.1198254;-45.120503652039325
1739209657.1198282;-33.981070128970906
1739209657.119831;-33.981070128970906
1739209657.119834;-33.981070128970906
1739209657.1198368;-45.120503652039325
1739209657.1198397;-45.120503652039325
1739209657.1198425;-45.120503652039325
1739209657.1198454;-35.57807855764607
1739209657.1198483;-38.13080360867914
1739209657.119851;-38.13080360867914
1739209657.119854;-38.13080360867914
1739209657.1198568;-31.141103565318915
1739209657.1198597;-45.120503652039325
1739209657.1198626;-38.13080360867914
1739209657.1198654;-38.13080360867914
1739209657.1198683;-45.120503652039325
1739209657.1198711;-45.120503652039325
1739209657.119874;-45.120503652039325
1739209657.1198769;-38.13080360867914
1739209657.1198797;-35.57807855764607
1739209657.1198826;-45.120503652039325
1739209657.1198854;-45.120503652039325
1739209657.1198883;-45.120503652039325
1739209657.1198912;-38.13080360867914
1739209657.119894;-35.57807855764607
1739209657.119897;-45.120503652039325
1739209657.1198997;-38.13080360867914
1739209657.1199026;-28.992665084841942
1739209657.1199055;-35.57807855764607
1739209657.1199083;-45.120503652039325
1739209657.1199112;-35.57807855764607
1739209657.119914;-38.13080360867914
1739209657.119917;-45.120503652039325
1739209657.1199198;-45.120503652039325
1739209657.1199226;-45.120503652039325
1739209657.1199255;-45.120503652039325
1739209657.1199284;-38.13080360867914
1739209657.1199312;-45.120503652039325
1739209657.119934;-45.120503652039325
1739209657.1199367;-35.57807855764607
1739209657.1199396;-35.57807855764607
1739209657.1199424;-38.13080360867914
1739209657.1199453;-38.13080360867914
1739209657.1199481;-33.981070128970906
1739209657.119951;-45.120503652039325
1739209657.1199539;-45.120503652039325
1739209657.1199567;-45.120503652039325
1739209657.1199596;-45.120503652039325
1739209657.1199625;-38.13080360867914
1739209657.1199653;-38.13080360867914
1739209657.1199682;-45.120503652039325
1739209657.119971;-38.13080360867914
1739209657.119974;-45.120503652039325
1739209657.1199768;-45.120503652039325
1739209657.1199796;-45.120503652039325
1739209657.1199825;-32.816014438256545
1739209657.1199853;-38.13080360867914
1739209657.1199882;-38.13080360867914
1739209657.119991;-35.57807855764607
1739209657.119994;-45.120503652039325
1739209657.1199968;-33.981070128970906
1739209657.1199996;-38.13080360867914
1739209657.1200025;-38.13080360867914
1739209657.1200054;-38.13080360867914
1739209657.1200082;-33.981070128970906
1739209657.120011;-45.120503652039325
1739209657.120014;-38.13080360867914
1739209657.1200168;-32.816014438256545
1739209657.1200197;-38.13080360867914
1739209657.1200225;-45.120503652039325
1739209657.1200254;-38.13080360867914
1739209657.1200283;-45.120503652039325
1739209657.120031;-45.120503652039325
1739209657.120034;-38.13080360867914
1739209657.1200368;-38.13080360867914
1739209657.1200397;-45.120503652039325
1739209657.1200426;-45.120503652039325
1739209657.1200454;-38.13080360867914
1739209657.1200483;-38.13080360867914
1739209657.1200511;-38.13080360867914
1739209657.120054;-38.13080360867914
1739209657.1200569;-38.13080360867914
1739209657.1200597;-38.13080360867914
1739209657.1200626;-38.13080360867914
1739209657.1200655;-38.13080360867914
1739209657.1200683;-35.57807855764607
1739209657.1200712;-31.141103565318893
1739209657.120074;-38.13080360867914
1739209657.120077;-45.120503652039325
1739209657.1200798;-38.13080360867914
1739209657.1200826;-38.13080360867914
1739209657.1200855;-45.120503652039325
1739209657.1200883;-45.120503652039325
1739209657.1200912;-38.13080360867914
1739209657.120094;-38.13080360867914
1739209657.1200967;-45.120503652039325
1739209657.1200995;-45.120503652039325
1739209657.1201024;-45.120503652039325
1739209657.1201053;-35.57807855764607
1739209657.1201081;-45.120503652039325
1739209657.120111;-33.981070128970906
1739209657.1201138;-33.981070128970906
1739209657.1201167;-45.120503652039325
1739209657.1201196;-45.120503652039325
1739209657.1201224;-38.13080360867914
1739209657.1201253;-38.13080360867914
1739209657.1201282;-35.57807855764607
1739209657.120131;-38.13080360867914
1739209657.1201339;-45.120503652039325
1739209657.1201367;-33.981070128970906
1739209657.1201396;-38.13080360867914
1739209657.1201425;-35.57807855764607
1739209657.1201453;-38.13080360867914
1739209657.1201482;-38.13080360867914
1739209657.120151;-32.816014438256545
1739209657.120154;-45.120503652039325
1739209657.1201568;-38.13080360867914
1739209657.1201596;-35.57807855764607
1739209657.1201625;-35.57807855764607
1739209657.1201653;-45.120503652039325
1739209657.1201682;-45.120503652039325
1739209657.120171;-35.57807855764607
1739209657.120174;-45.120503652039325
1739209657.1201768;-45.120503652039325
1739209657.1201797;-38.13080360867914
1739209657.1201825;-45.120503652039325
1739209657.1201854;-35.57807855764607
1739209657.1201882;-38.13080360867914
1739209657.120191;-38.13080360867914
1739209657.120194;-38.13080360867914
1739209657.1201968;-35.57807855764607
1739209657.1201997;-45.120503652039325
1739209657.1202025;-45.120503652039325
1739209657.1202054;-38.13080360867914
1739209657.1202083;-38.13080360867914
1739209657.1202111;-45.120503652039325
1739209657.120214;-35.57807855764607
1739209657.1202168;-33.981070128970906
1739209657.1202197;-38.13080360867914
1739209657.1202226;-45.120503652039325
1739209657.1202254;-45.120503652039325
1739209657.1202283;-45.120503652039325
1739209657.1202312;-33.981070128970906
1739209657.120234;-38.13080360867914
1739209657.1202369;-45.120503652039325
1739209657.1202397;-38.13080360867914
1739209657.1202426;-32.816014438256545
1739209657.1202455;-38.13080360867914
1739209657.1202483;-45.120503652039325
1739209657.1202512;-38.13080360867914
1739209657.120254;-38.13080360867914
1739209657.120257;-38.13080360867914
1739209657.1202595;-45.120503652039325
1739209657.1202624;-35.57807855764607
1739209657.1202652;-35.57807855764607
1739209657.120268;-45.120503652039325
1739209657.120271;-38.13080360867914
1739209657.1202738;-33.981070128970906
1739209657.1202767;-38.13080360867914
1739209657.1202796;-38.13080360867914
1739209657.1202824;-45.120503652039325
1739209657.1202853;-33.981070128970906
1739209657.1202881;-35.57807855764607
1739209657.120291;-38.13080360867914
1739209657.1202939;-33.981070128970906
1739209657.1202967;-30.49652367304973
1739209657.1202996;-33.981070128970906
1739209657.1203024;-45.120503652039325
1739209657.1203053;-45.120503652039325
1739209657.1203082;-38.13080360867914
1739209657.120311;-45.120503652039325
1739209657.120314;-45.120503652039325
1739209657.1203167;-33.981070128970906
1739209657.1203196;-31.141103565318915
1739209657.1203225;-38.13080360867914
1739209657.1203253;-38.13080360867914
1739209657.1203282;-45.120503652039325
1739209657.120331;-45.120503652039325
1739209657.120334;-35.57807855764607
1739209657.1203368;-38.13080360867914
1739209657.1203396;-38.13080360867914
1739209657.1203425;-31.141103565318915
1739209657.1203454;-33.981070128970906
1739209657.1203482;-33.981070128970906
1739209657.120351;-33.981070128970906
1739209657.120354;-38.13080360867914
1739209657.1203568;-33.981070128970906
1739209657.1203597;-45.120503652039325
1739209657.1203625;-45.120503652039325
1739209657.1203654;-38.13080360867914
1739209657.1203682;-45.120503652039325
1739209657.120371;-45.120503652039325
1739209657.120374;-38.13080360867914
1739209657.1203768;-38.13080360867914
1739209657.1203797;-45.120503652039325
1739209657.1203825;-45.120503652039325
1739209657.1203854;-45.120503652039325
1739209657.1203883;-45.120503652039325
1739209657.1203911;-33.981070128970906
1739209657.120394;-38.13080360867914
1739209657.1203969;-45.120503652039325
1739209657.1203997;-38.13080360867914
1739209657.1204026;-35.57807855764607
1739209657.1204054;-38.13080360867914
1739209657.1204083;-45.120503652039325
1739209657.1204112;-45.120503652039325
1739209657.120414;-45.120503652039325
1739209657.1204169;-38.13080360867914
1739209657.1204197;-35.57807855764607
1739209657.1204224;-45.120503652039325
1739209657.1204252;-45.120503652039325
1739209657.120428;-38.13080360867914
1739209657.120431;-38.13080360867914
1739209657.1204338;-38.13080360867914
1739209657.1204367;-45.120503652039325
1739209657.1204395;-45.120503652039325
1739209657.1204424;-45.120503652039325
1739209657.1204453;-45.120503652039325
1739209657.120448;-45.120503652039325
1739209657.120451;-45.120503652039325
1739209657.1204538;-45.120503652039325
1739209657.1204567;-33.981070128970906
1739209657.1204596;-38.13080360867914
1739209657.1204624;-35.57807855764607
1739209657.1204653;-35.57807855764607
1739209657.1204681;-45.120503652039325
1739209657.120471;-45.120503652039325
1739209657.1204739;-45.120503652039325
1739209657.1204767;-38.13080360867914
1739209657.1204796;-35.57807855764607
1739209657.1204824;-45.120503652039325
1739209657.1204853;-38.13080360867914
1739209657.1204882;-45.120503652039325
1739209657.120491;-38.13080360867914
1739209657.120494;-35.57807855764607
1739209657.1204967;-38.13080360867914
1739209657.1204996;-38.13080360867914
1739209657.1205025;-26.991370085610722
1739209657.1205053;-33.981070128970906
1739209657.1205082;-45.120503652039325
1739209657.120511;-45.120503652039325
1739209657.120514;-38.13080360867914
1739209657.1205168;-45.120503652039325
1739209657.1205196;-45.120503652039325
1739209657.1205225;-38.13080360867914
1739209657.1205254;-33.981070128970956
1739209657.1205282;-45.120503652039325
1739209657.120531;-38.13080360867914
1739209657.120534;-45.120503652039325
1739209657.1205368;-45.120503652039325
1739209657.1205397;-45.120503652039325
1739209657.1205425;-38.13080360867914
1739209657.1205454;-45.120503652039325
1739209657.1205482;-30.49652367304973
1739209657.120551;-32.816014438256545
1739209657.120554;-45.120503652039325
1739209657.1205568;-38.13080360867914
1739209657.1205597;-45.120503652039325
1739209657.1205626;-45.120503652039325
1739209657.1205654;-45.120503652039325
1739209657.1205683;-38.13080360867914
1739209657.1205711;-45.120503652039325
1739209657.120574;-45.120503652039325
1739209657.1205769;-45.120503652039325
1739209657.1205797;-38.13080360867914
1739209657.1205826;-38.13080360867914
1739209657.1205852;-35.57807855764607
1739209657.120588;-45.120503652039325
1739209657.120591;-38.13080360867914
1739209657.1205938;-38.13080360867914
1739209657.1205966;-45.120503652039325
1739209657.1205995;-38.13080360867914
1739209657.1206024;-38.13080360867914
1739209657.1206052;-38.13080360867914
1739209657.120608;-45.120503652039325
1739209657.120611;-33.981070128970906
1739209657.1206138;-45.120503652039325
1739209657.1206167;-35.57807855764607
1739209657.1206195;-38.13080360867914
1739209657.1206224;-45.120503652039325
1739209657.1206253;-45.120503652039325
1739209657.120628;-38.13080360867914
1739209657.120631;-38.13080360867914
1739209657.1206338;-45.120503652039325
1739209657.1206367;-35.57807855764607
1739209657.1206396;-38.13080360867914
1739209657.1206424;-38.13080360867914
1739209657.1206453;-32.816014438256545
1739209657.1206481;-35.57807855764607
1739209657.120651;-38.13080360867914
1739209657.1206539;-45.120503652039325
1739209657.1206567;-38.13080360867914
1739209657.1206596;-45.120503652039325
1739209657.1206625;-38.13080360867914
1739209657.1206653;-35.57807855764607
1739209657.1206682;-38.13080360867914
1739209657.120671;-45.120503652039325
1739209657.120674;-38.13080360867914
1739209657.1206768;-38.13080360867914
1739209657.1206796;-38.13080360867914
1739209657.1206825;-32.816014438256545
1739209657.1206853;-45.120503652039325
1739209657.1206882;-45.120503652039325
1739209657.120691;-38.13080360867914
1739209657.120694;-45.120503652039325
1739209657.1206968;-38.13080360867914
1739209657.1206996;-38.13080360867914
1739209657.1207025;-38.13080360867914
1739209657.1207054;-38.13080360867914
1739209657.1207082;-45.120503652039325
1739209657.120711;-45.120503652039325
1739209657.120714;-35.57807855764607
1739209657.1207168;-35.57807855764607
1739209657.1207197;-45.120503652039325
1739209657.1207225;-45.120503652039325
1739209657.1207254;-38.13080360867914
1739209657.1207283;-35.57807855764607
1739209657.120731;-35.57807855764607
1739209657.120734;-38.13080360867914
1739209657.1207368;-38.13080360867914
1739209657.1207397;-45.120503652039325
1739209657.1207426;-38.13080360867914
1739209657.1207454;-32.816014438256545
1739209657.120748;-33.981070128970906
1739209657.120751;-45.120503652039325
1739209657.1207538;-45.120503652039325
1739209657.1207566;-33.981070128970906
1739209657.1207595;-38.13080360867914
1739209657.1207623;-45.120503652039325
1739209657.1207652;-45.120503652039325
1739209657.120768;-38.13080360867914
1739209657.120771;-38.13080360867914
1739209657.1207738;-45.120503652039325
1739209657.1207767;-38.13080360867914
1739209657.1207795;-38.13080360867914
1739209657.1207824;-38.13080360867914
1739209657.1207852;-38.13080360867914
1739209657.120788;-45.120503652039325
1739209657.120791;-45.120503652039325
1739209657.1207938;-33.981070128970906
1739209657.1207967;-38.13080360867914
1739209657.1207995;-45.120503652039325
1739209657.1208024;-38.13080360867914
1739209657.1208053;-38.13080360867914
1739209657.1208081;-45.120503652039325
1739209657.120811;-35.57807855764607
1739209657.1208138;-45.120503652039325
1739209657.1208167;-45.120503652039325
1739209657.1208196;-45.120503652039325
1739209657.1208224;-45.120503652039325
1739209657.1208253;-45.120503652039325
1739209657.1208282;-38.13080360867914
1739209657.120831;-38.13080360867914
1739209657.1208339;-38.13080360867914
1739209657.1208367;-38.13080360867914
1739209657.1208396;-38.13080360867914
1739209657.1208425;-38.13080360867914
1739209657.1208453;-38.13080360867914
1739209657.1208482;-38.13080360867914
1739209657.120851;-38.13080360867914
1739209657.120854;-33.981070128970906
1739209657.1208568;-45.120503652039325
1739209657.1208596;-38.13080360867914
1739209657.1208625;-38.13080360867914
1739209657.1208653;-45.120503652039325
1739209657.1208682;-38.13080360867914
1739209657.120871;-45.120503652039325
1739209657.120874;-33.981070128970906
1739209657.1208768;-45.120503652039325
1739209657.1208797;-45.120503652039325
1739209657.1208825;-45.120503652039325
1739209657.1208854;-38.13080360867914
1739209657.1208882;-38.13080360867914
1739209657.120891;-38.13080360867914
1739209657.120894;-35.57807855764607
1739209657.1208968;-31.141103565318915
1739209657.1208997;-45.120503652039325
1739209657.1209025;-45.120503652039325
1739209657.1209054;-35.57807855764607
1739209657.1209083;-38.13080360867914
1739209657.120911;-45.120503652039325
1739209657.1209137;-38.13080360867914
1739209657.1209166;-33.981070128970906
1739209657.1209195;-31.14110356531892
1739209657.1209223;-45.120503652039325
1739209657.1209252;-38.13080360867914
1739209657.120928;-38.13080360867914
1739209657.120931;-38.13080360867914
1739209657.1209338;-45.120503652039325
1739209657.1209366;-35.57807855764607
1739209657.1209395;-38.13080360867914
1739209657.1209424;-31.141103565318915
1739209657.1209452;-38.13080360867914
1739209657.120948;-45.120503652039325
1739209657.120951;-35.57807855764607
1739209657.1209538;-45.120503652039325
1739209657.1209567;-45.120503652039325
1739209657.1209595;-38.13080360867914
1739209657.1209624;-38.13080360867914
1739209657.1209652;-38.13080360867914
1739209657.120968;-45.120503652039325
1739209657.120971;-35.57807855764607
1739209657.1209738;-38.13080360867914
1739209657.1209767;-45.120503652039325
1739209657.1209795;-45.120503652039325
1739209657.1209824;-38.13080360867914
1739209657.1209853;-33.981070128970906
1739209657.1209881;-29.438486411369354
1739209657.120991;-38.13080360867914
1739209657.1209939;-38.13080360867914
1739209657.1209967;-45.120503652039325
1739209657.1209996;-38.13080360867914
1739209657.1210024;-38.13080360867914
1739209657.1210053;-33.981070128970906
1739209657.1210082;-45.120503652039325
1739209657.121011;-30.49652367304973
1739209657.1210139;-38.13080360867914
1739209657.1210167;-38.13080360867914
1739209657.1210196;-38.13080360867914
1739209657.1210225;-45.120503652039325
1739209657.1210253;-45.120503652039325
1739209657.1210282;-33.981070128970906
1739209657.121031;-38.13080360867914
1739209657.121034;-45.120503652039325
1739209657.1210368;-38.13080360867914
1739209657.1210396;-38.13080360867914
1739209657.1210425;-38.13080360867914
1739209657.1210454;-38.13080360867914
1739209657.1210482;-45.120503652039325
1739209657.121051;-38.13080360867914
1739209657.121054;-35.57807855764607
1739209657.1210568;-45.120503652039325
1739209657.1210597;-45.120503652039325
1739209657.1210625;-38.13080360867914
1739209657.1210654;-33.981070128970906
1739209657.1210682;-45.120503652039325
1739209657.121071;-38.13080360867914
1739209657.1210737;-35.57807855764607
1739209657.1210766;-35.57807855764607
1739209657.1210794;-35.57807855764607
1739209657.1210823;-45.120503652039325
1739209657.1210852;-38.13080360867914
1739209657.121088;-45.120503652039325
1739209657.121091;-38.13080360867914
1739209657.1210938;-45.120503652039325
1739209657.1210966;-45.120503652039325
1739209657.1210995;-45.120503652039325
1739209657.1211023;-45.120503652039325
1739209657.1211052;-45.120503652039325
1739209657.121108;-38.13080360867914
1739209657.121111;-38.13080360867914
1739209657.1211138;-45.120503652039325
1739209657.1211166;-33.981070128970906
1739209657.1211195;-45.120503652039325
1739209657.1211224;-45.120503652039325
1739209657.1211252;-38.13080360867914
1739209657.121128;-45.120503652039325
1739209657.121131;-38.13080360867914
1739209657.1211338;-38.13080360867914
1739209657.1211367;-45.120503652039325
1739209657.1211395;-45.120503652039325
1739209657.1211424;-45.120503652039325
1739209657.1211452;-38.13080360867914
1739209657.121148;-45.120503652039325
1739209657.121151;-45.120503652039325
1739209657.1211538;-38.13080360867914
1739209657.1211567;-45.120503652039325
1739209657.1211596;-38.13080360867914
1739209657.1211624;-38.13080360867914
1739209657.1211653;-45.120503652039325
1739209657.1211681;-45.120503652039325
1739209657.121171;-45.120503652039325
1739209657.1211739;-45.120503652039325
1739209657.1211767;-35.57807855764607
1739209657.1211796;-38.13080360867914
1739209657.1211824;-45.120503652039325
1739209657.1211853;-38.13080360867914
1739209657.1211882;-35.57807855764607
1739209657.121191;-38.13080360867914
1739209657.121194;-35.57807855764607
1739209657.1211967;-38.13080360867914
1739209657.1211996;-38.13080360867914
1739209657.1212025;-35.57807855764607
1739209657.1212053;-38.13080360867914
1739209657.1212082;-38.13080360867914
1739209657.121211;-38.13080360867914
1739209657.121214;-33.981070128970906
1739209657.1212168;-38.13080360867914
1739209657.1212196;-35.57807855764607
1739209657.1212225;-35.57807855764607
1739209657.1212254;-38.13080360867914
1739209657.1212282;-45.120503652039325
1739209657.121231;-38.13080360867914
1739209657.121234;-38.13080360867914
1739209657.1212366;-38.13080360867914
1739209657.1212394;-45.120503652039325
1739209657.1212423;-45.120503652039325
1739209657.1212451;-38.13080360867914
1739209657.121248;-33.981070128970906
1739209657.1212509;-38.13080360867914
1739209657.1212537;-45.120503652039325
1739209657.1212566;-38.13080360867914
1739209657.1212595;-38.13080360867914
1739209657.1212623;-45.120503652039325
1739209657.1212652;-38.13080360867914
1739209657.121268;-45.120503652039325
1739209657.121271;-38.13080360867914
1739209657.1212738;-38.13080360867914
1739209657.1212766;-35.57807855764607
1739209657.1212795;-33.981070128970906
1739209657.1212823;-33.981070128970906
1739209657.1212852;-45.120503652039325
1739209657.121288;-31.141103565318915
1739209657.121291;-33.981070128970906
1739209657.1212938;-45.120503652039325
1739209657.1212966;-38.13080360867914
1739209657.1212995;-45.120503652039325
1739209657.1213024;-38.13080360867914
1739209657.1213052;-45.120503652039325
1739209657.121308;-38.13080360867914
1739209657.121311;-31.14110356531892
1739209657.1213138;-33.981070128970906
1739209657.1213167;-38.13080360867914
1739209657.1213195;-45.120503652039325
1739209657.1213224;-38.13080360867914
1739209657.1213253;-38.13080360867914
1739209657.121328;-32.816014438256545
1739209657.121331;-45.120503652039325
1739209657.1213338;-31.141103565318915
1739209657.1213367;-33.981070128970906
1739209657.1213396;-45.120503652039325
1739209657.1213424;-38.13080360867914
1739209657.1213453;-38.13080360867914
1739209657.1213481;-38.13080360867914
1739209657.121351;-45.120503652039325
1739209657.1213539;-45.120503652039325
1739209657.1213567;-45.120503652039325
1739209657.1213596;-38.13080360867914
1739209657.1213624;-45.120503652039325
1739209657.1213653;-45.120503652039325
1739209657.1213682;-45.120503652039325
1739209657.121371;-45.120503652039325
1739209657.121374;-45.120503652039325
1739209657.1213768;-38.13080360867914
1739209657.1213796;-38.13080360867914
1739209657.1213825;-31.141103565318915
1739209657.1213853;-45.120503652039325
1739209657.1213882;-35.57807855764607
1739209657.121391;-33.981070128970906
1739209657.121394;-45.120503652039325
1739209657.1213965;-38.13080360867914
1739209657.1213994;-38.13080360867914
1739209657.1214023;-31.141103565318915
1739209657.1214051;-33.981070128970906
1739209657.121408;-45.120503652039325
1739209657.1214108;-45.120503652039325
1739209657.1214137;-38.13080360867914
1739209657.1214166;-38.13080360867914
1739209657.1214194;-45.120503652039325
1739209657.1214223;-38.13080360867914
1739209657.1214252;-38.13080360867914
1739209657.121428;-45.120503652039325
1739209657.1214309;-33.981070128970956
1739209657.1214337;-45.120503652039325
1739209657.1214366;-45.120503652039325
1739209657.1214395;-38.13080360867914
1739209657.1214423;-45.120503652039325
1739209657.1214452;-45.120503652039325
1739209657.121448;-45.120503652039325
1739209657.121451;-35.57807855764607
1739209657.1214538;-28.58837851428586
1739209657.1214566;-38.13080360867914
1739209657.1214595;-45.120503652039325
1739209657.1214623;-38.13080360867914
1739209657.1214652;-38.13080360867914
1739209657.121468;-38.13080360867914
1739209657.121471;-35.57807855764607
1739209657.1214738;-38.13080360867914
1739209657.1214767;-38.13080360867914
1739209657.1214795;-38.13080360867914
1739209657.1214824;-35.57807855764607
1739209657.1214852;-38.13080360867914
1739209657.121488;-45.120503652039325
1739209657.121491;-38.13080360867914
1739209657.1214938;-38.13080360867914
1739209657.1214967;-38.13080360867914
1739209657.1214995;-45.120503652039325
1739209657.1215024;-38.13080360867914
1739209657.1215053;-35.57807855764607
1739209657.1215081;-45.120503652039325
1739209657.121511;-45.120503652039325
1739209657.1215138;-38.13080360867914
1739209657.1215167;-45.120503652039325
1739209657.1215196;-45.120503652039325
1739209657.1215224;-27.267205301931607
1739209657.1215253;-33.981070128970906
1739209657.1215281;-38.13080360867914
1739209657.121531;-45.120503652039325
1739209657.1215339;-38.13080360867914
1739209657.1215367;-35.57807855764607
1739209657.1215396;-35.57807855764607
1739209657.1215425;-45.120503652039325
1739209657.1215453;-38.13080360867914
1739209657.1215482;-38.13080360867914
1739209657.121551;-45.120503652039325
1739209657.121554;-45.120503652039325
1739209657.1215568;-38.13080360867914
1739209657.1215594;-35.57807855764607
1739209657.1215622;-45.120503652039325
1739209657.121565;-38.13080360867914
1739209657.121568;-35.57807855764607
1739209657.1215708;-45.120503652039325
1739209657.1215737;-35.57807855764607
1739209657.1215765;-45.120503652039325
1739209657.1215794;-45.120503652039325
1739209657.1215823;-45.120503652039325
1739209657.1215851;-45.120503652039325
1739209657.121588;-38.13080360867914
1739209657.1215909;-32.816014438256545
1739209657.1215937;-45.120503652039325
1739209657.1215966;-45.120503652039325
1739209657.1215994;-38.13080360867914
1739209657.1216023;-33.981070128970906
1739209657.1216052;-38.13080360867914
1739209657.121608;-45.120503652039325
1739209657.1216109;-45.120503652039325
1739209657.1216137;-38.13080360867914
1739209657.1216166;-38.13080360867914
1739209657.1216195;-38.13080360867914
1739209657.1216223;-38.13080360867914
1739209657.1216252;-38.13080360867914
1739209657.121628;-45.120503652039325
1739209657.121631;-28.58837851428586
1739209657.1216338;-38.13080360867914
1739209657.1216366;-33.981070128970906
1739209657.1216395;-35.57807855764607
1739209657.1216424;-45.120503652039325
1739209657.1216452;-38.13080360867914
1739209657.121648;-38.13080360867914
1739209657.121651;-35.57807855764607
1739209657.1216538;-35.57807855764607
1739209657.1216567;-45.120503652039325
1739209657.1216595;-38.13080360867914
1739209657.1216624;-38.13080360867914
1739209657.1216652;-38.13080360867914
1739209657.121668;-38.13080360867914
1739209657.121671;-38.13080360867914
1739209657.1216738;-45.120503652039325
1739209657.1216767;-32.816014438256545
1739209657.1216795;-45.120503652039325
1739209657.1216824;-45.120503652039325
1739209657.1216853;-38.13080360867914
1739209657.1216881;-38.13080360867914
1739209657.121691;-45.120503652039325
1739209657.1216938;-45.120503652039325
1739209657.1216967;-31.141103565318915
1739209657.1216996;-35.57807855764607
1739209657.1217024;-38.13080360867914
1739209657.1217053;-38.13080360867914
1739209657.1217082;-33.981070128970906
1739209657.121711;-38.13080360867914
1739209657.1217139;-45.120503652039325
1739209657.1217167;-45.120503652039325
1739209657.1217196;-45.120503652039325
1739209657.1217222;-45.120503652039325
1739209657.121725;-45.120503652039325
1739209657.121728;-45.120503652039325
1739209657.1217308;-35.57807855764607
1739209657.1217337;-38.13080360867914
1739209657.1217365;-45.120503652039325
1739209657.1217394;-45.120503652039325
1739209657.1217422;-38.13080360867914
1739209657.121745;-45.120503652039325
1739209657.121748;-38.13080360867914
1739209657.1217508;-38.13080360867914
1739209657.1217537;-32.816014438256545
1739209657.1217566;-32.816014438256545
1739209657.1217594;-38.13080360867914
1739209657.1217623;-38.13080360867914
1739209657.1217651;-38.13080360867914
1739209657.121768;-32.816014438256545
1739209657.1217709;-38.13080360867914
1739209657.1217737;-35.57807855764607
1739209657.1217766;-45.120503652039325
1739209657.1217794;-45.120503652039325
1739209657.1217823;-45.120503652039325
1739209657.1217852;-45.120503652039325
1739209657.121788;-38.13080360867914
1739209657.121791;-45.120503652039325
1739209657.1217937;-45.120503652039325
1739209657.1217966;-45.120503652039325
1739209657.1217995;-33.981070128970906
1739209657.1218023;-38.13080360867914
1739209657.1218052;-45.120503652039325
1739209657.121808;-38.13080360867914
1739209657.121811;-45.120503652039325
1739209657.1218138;-45.120503652039325
1739209657.1218166;-45.120503652039325
1739209657.1218195;-35.57807855764607
1739209657.1218224;-45.120503652039325
1739209657.1218252;-45.120503652039325
1739209657.121828;-45.120503652039325
1739209657.121831;-45.120503652039325
1739209657.1218338;-38.13080360867914
1739209657.1218367;-45.120503652039325
1739209657.1218395;-45.120503652039325
1739209657.1218424;-45.120503652039325
1739209657.1218452;-38.13080360867914
1739209657.121848;-35.57807855764607
1739209657.121851;-45.120503652039325
1739209657.1218538;-45.120503652039325
1739209657.1218567;-45.120503652039325
1739209657.1218596;-38.13080360867914
1739209657.1218624;-45.120503652039325
1739209657.1218653;-38.13080360867914
1739209657.1218681;-45.120503652039325
1739209657.121871;-45.120503652039325
1739209657.1218739;-38.13080360867914
1739209657.1218767;-45.120503652039325
1739209657.1218796;-45.120503652039325
1739209657.1218824;-45.120503652039325
