CAN Message; 0x150:04005d383af26434
1739209651.6782582;-28.992665084841942
1739209651.678264;-32.816014438256545
1739209651.6782696;-45.120503652039325
1739209651.6782753;-45.120503652039325
1739209651.678281;-33.981070128970906
1739209651.6782868;-38.13080360867914
1739209651.6782925;-38.13080360867914
1739209651.6782982;-45.120503652039325
1739209651.678304;-45.120503652039325
1739209651.6783094;-45.120503652039325
1739209651.6783152;-38.13080360867914
1739209651.678321;-45.120503652039325
1739209651.6783266;-38.13080360867914
1739209651.6783323;-35.57807855764607
1739209651.678338;-45.120503652039325
1739209651.6783438;-45.120503652039325
1739209651.6783495;-45.120503652039325
1739209651.6783552;-38.13080360867914
1739209651.678361;-38.13080360867914
1739209651.6783667;-45.120503652039325
1739209651.6783724;-45.120503652039325
1739209651.678378;-45.120503652039325
1739209651.6783838;-45.120503652039325
1739209651.6783895;-45.120503652039325
1739209651.6783953;-30.49652367304973
1739209651.678401;-33.981070128970906
1739209651.6784067;-38.13080360867914
1739209651.6784124;-35.57807855764607
1739209651.6784182;-38.13080360867914
1739209651.678424;-38.13080360867914
1739209651.6784296;-38.13080360867914
1739209651.6784353;-45.120503652039325
1739209651.678441;-45.120503652039325
1739209651.6784468;-45.120503652039325
1739209651.6784525;-38.13080360867914
1739209651.6784582;-38.13080360867914
1739209651.678464;-38.13080360867914
1739209651.6784697;-33.981070128970906
1739209651.6784754;-38.13080360867914
1739209651.678481;-35.57807855764607
1739209651.6784868;-38.13080360867914
1739209651.6784925;-38.13080360867914
1739209651.6784983;-38.13080360867914
1739209651.678504;-45.120503652039325
1739209651.6785097;-45.120503652039325
1739209651.6785154;-45.120503652039325
1739209651.6785212;-38.13080360867914
1739209651.6785269;-45.120503652039325
1739209651.6785326;-45.120503652039325
1739209651.6785383;-35.57807855764607
1739209651.678544;-45.120503652039325
1739209651.6785498;-45.120503652039325
1739209651.6785553;-35.57807855764607
1739209651.678561;-38.13080360867914
1739209651.6785667;-45.120503652039325
1739209651.6785724;-45.120503652039325
1739209651.6785781;-45.120503652039325
1739209651.6785839;-38.13080360867914
1739209651.6785896;-38.13080360867914
1739209651.6785953;-35.57807855764607
1739209651.678601;-33.981070128970906
1739209651.6786067;-38.13080360867914
1739209651.6786125;-38.13080360867914
1739209651.6786182;-38.13080360867914
1739209651.678624;-35.57807855764607
1739209651.6786296;-35.57807855764607
1739209651.6786354;-45.120503652039325
1739209651.678641;-45.120503652039325
1739209651.6786468;-45.120503652039325
1739209651.6786525;-38.13080360867914
1739209651.6786582;-38.13080360867914
1739209651.678664;-35.57807855764607
1739209651.6786697;-45.120503652039325
1739209651.6786754;-45.120503652039325
1739209651.6786811;-45.120503652039325
1739209651.6786869;-38.13080360867914
1739209651.6786926;-45.120503652039325
1739209651.6786983;-38.13080360867914
1739209651.678704;-33.981070128970906
1739209651.6787097;-45.120503652039325
1739209651.6787155;-45.120503652039325
1739209651.6787212;-32.816014438256545
1739209651.678727;-45.120503652039325
1739209651.6787326;-38.13080360867914
1739209651.6787384;-38.13080360867914
1739209651.678744;-38.13080360867914
1739209651.6787498;-45.120503652039325
1739209651.6787555;-45.120503652039325
1739209651.6787612;-45.120503652039325
1739209651.678767;-45.120503652039325
1739209651.6787727;-45.120503652039325
1739209651.6787784;-45.120503652039325
1739209651.6787841;-45.120503652039325
1739209651.6787899;-35.57807855764607
1739209651.6787956;-38.13080360867914
1739209651.678801;-35.57807855764607
1739209651.6788068;-38.13080360867914
1739209651.6788125;-45.120503652039325
1739209651.6788182;-45.120503652039325
1739209651.678824;-38.13080360867914
1739209651.6788297;-38.13080360867914
1739209651.6788354;-45.120503652039325
1739209651.678841;-45.120503652039325
1739209651.6788468;-38.13080360867914
1739209651.6788526;-45.120503652039325
1739209651.6788583;-38.13080360867914
1739209651.678864;-38.13080360867914
1739209651.6788697;-45.120503652039325
1739209651.6788754;-38.13080360867914
1739209651.6788812;-35.57807855764607
1739209651.678887;-38.13080360867914
1739209651.6788926;-33.981070128970906
1739209651.6788983;-45.120503652039325
1739209651.678904;-38.13080360867914
1739209651.6789098;-38.13080360867914
1739209651.6789155;-35.57807855764607
1739209651.6789212;-38.13080360867914
1739209651.678927;-45.120503652039325
1739209651.6789327;-38.13080360867914
1739209651.6789384;-38.13080360867914
1739209651.678944;-38.13080360867914
1739209651.6789498;-45.120503652039325
1739209651.6789556;-33.981070128970906
1739209651.6789613;-38.13080360867914
1739209651.678967;-38.13080360867914
1739209651.6789727;-45.120503652039325
1739209651.6789784;-38.13080360867914
1739209651.6789842;-35.57807855764607
1739209651.67899;-38.13080360867914
1739209651.6789956;-45.120503652039325
1739209651.6790013;-33.981070128970906
1739209651.679007;-45.120503652039325
1739209651.6790128;-45.120503652039325
1739209651.6790185;-33.981070128970906
1739209651.6790242;-45.120503652039325
1739209651.67903;-38.13080360867914
1739209651.6790357;-38.13080360867914
1739209651.6790414;-45.120503652039325
1739209651.6790469;-33.981070128970906
1739209651.6790526;-45.120503652039325
1739209651.6790583;-38.13080360867914
1739209651.679064;-45.120503652039325
1739209651.6790698;-45.120503652039325
1739209651.6790755;-38.13080360867914
1739209651.6790812;-45.120503652039325
1739209651.679087;-38.13080360867914
1739209651.6790926;-31.141103565318915
1739209651.6790984;-45.120503652039325
1739209651.679104;-45.120503652039325
1739209651.6791098;-45.120503652039325
1739209651.6791155;-38.13080360867914
1739209651.6791213;-38.13080360867914
1739209651.679127;-33.981070128970906
1739209651.6791327;-38.13080360867914
1739209651.6791384;-29.438486411369347
1739209651.6791441;-45.120503652039325
1739209651.6791499;-35.57807855764607
1739209651.6791556;-35.57807855764607
1739209651.6791613;-38.13080360867914
1739209651.679167;-35.57807855764607
1739209651.6791728;-35.57807855764607
1739209651.6791785;-45.120503652039325
1739209651.6791842;-38.13080360867914
1739209651.67919;-38.13080360867914
1739209651.6791956;-45.120503652039325
1739209651.6792014;-45.120503652039325
1739209651.679207;-45.120503652039325
1739209651.6792128;-45.120503652039325
1739209651.6792185;-33.981070128970906
1739209651.6792243;-35.57807855764607
1739209651.67923;-38.13080360867914
1739209651.6792357;-38.13080360867914
1739209651.6792414;-38.13080360867914
1739209651.6792471;-38.13080360867914
1739209651.6792529;-33.981070128970906
1739209651.6792586;-45.120503652039325
1739209651.6792643;-38.13080360867914
1739209651.67927;-35.57807855764607
1739209651.6792758;-33.981070128970956
1739209651.6792815;-45.120503652039325
1739209651.679287;-38.13080360867914
1739209651.6792927;-45.120503652039325
1739209651.6792984;-33.981070128970906
1739209651.6793041;-45.120503652039325
1739209651.6793098;-38.13080360867914
1739209651.6793156;-38.13080360867914
1739209651.6793213;-27.267205301931607
1739209651.679327;-32.816014438256545
1739209651.6793327;-45.120503652039325
1739209651.6793385;-38.13080360867914
1739209651.6793442;-38.13080360867914
1739209651.67935;-45.120503652039325
1739209651.6793556;-35.57807855764607
1739209651.6793613;-38.13080360867914
1739209651.679367;-33.981070128970956
1739209651.6793728;-45.120503652039325
1739209651.6793785;-33.981070128970906
1739209651.6793842;-45.120503652039325
1739209651.67939;-45.120503652039325
1739209651.6793957;-38.13080360867914
1739209651.6794014;-33.981070128970906
1739209651.6794071;-45.120503652039325
1739209651.6794128;-31.141103565318915
1739209651.6794186;-32.816014438256545
1739209651.6794243;-38.13080360867914
1739209651.67943;-38.13080360867914
1739209651.6794357;-45.120503652039325
1739209651.6794415;-45.120503652039325
1739209651.6794472;-38.13080360867914
1739209651.679453;-38.13080360867914
1739209651.6794586;-38.13080360867914
1739209651.6794643;-45.120503652039325
1739209651.67947;-45.120503652039325
1739209651.6794758;-38.13080360867914
1739209651.6794815;-38.13080360867914
1739209651.6794872;-38.13080360867914
1739209651.679493;-38.13080360867914
1739209651.6794987;-45.120503652039325
1739209651.6795044;-30.49652367304973
1739209651.67951;-31.141103565318893
1739209651.6795158;-38.13080360867914
1739209651.6795216;-38.13080360867914
1739209651.6795273;-38.13080360867914
1739209651.6795328;-45.120503652039325
1739209651.6795385;-38.13080360867914
1739209651.6795442;-45.120503652039325
1739209651.67955;-45.120503652039325
1739209651.6795557;-38.13080360867914
1739209651.6795614;-38.13080360867914
1739209651.679567;-45.120503652039325
1739209651.6795728;-38.13080360867914
1739209651.6795785;-35.57807855764607
1739209651.6795843;-45.120503652039325
1739209651.67959;-45.120503652039325
1739209651.6795957;-38.13080360867914
1739209651.6796014;-38.13080360867914
1739209651.6796072;-38.13080360867914
1739209651.6796129;-45.120503652039325
1739209651.6796186;-45.120503652039325
1739209651.6796243;-38.13080360867914
1739209651.67963;-38.13080360867914
1739209651.6796358;-45.120503652039325
1739209651.6796415;-38.13080360867914
1739209651.6796472;-32.816014438256545
1739209651.679653;-45.120503652039325
1739209651.6796587;-45.120503652039325
1739209651.6796644;-33.981070128970906
1739209651.67967;-38.13080360867914
1739209651.6796758;-45.120503652039325
1739209651.6796815;-45.120503652039325
1739209651.6796873;-45.120503652039325
1739209651.679693;-38.13080360867914
1739209651.6796987;-38.13080360867914
1739209651.6797044;-45.120503652039325
1739209651.6797101;-38.13080360867914
1739209651.6797159;-38.13080360867914
1739209651.6797216;-38.13080360867914
1739209651.6797273;-45.120503652039325
1739209651.679733;-38.13080360867914
1739209651.6797388;-38.13080360867914
1739209651.6797445;-45.120503652039325
1739209651.6797502;-38.13080360867914
1739209651.679756;-33.981070128970906
1739209651.6797616;-38.13080360867914
1739209651.6797674;-38.13080360867914
1739209651.6797729;-45.120503652039325
1739209651.6797786;-38.13080360867914
1739209651.6797843;-35.57807855764607
1739209651.67979;-38.13080360867914
1739209651.6797957;-45.120503652039325
1739209651.6798015;-35.57807855764607
1739209651.6798072;-32.816014438256545
1739209651.679813;-45.120503652039325
1739209651.6798186;-45.120503652039325
1739209651.6798244;-38.13080360867914
1739209651.67983;-35.57807855764607
1739209651.6798358;-45.120503652039325
1739209651.6798415;-45.120503652039325
1739209651.6798472;-38.13080360867914
1739209651.679853;-45.120503652039325
1739209651.6798587;-45.120503652039325
1739209651.6798644;-45.120503652039325
1739209651.6798701;-45.120503652039325
1739209651.6798759;-38.13080360867914
1739209651.6798816;-45.120503652039325
1739209651.6798873;-45.120503652039325
1739209651.679893;-38.13080360867914
1739209651.6798987;-35.57807855764607
1739209651.6799045;-45.120503652039325
1739209651.6799102;-45.120503652039325
1739209651.679916;-45.120503652039325
1739209651.6799216;-38.13080360867914
1739209651.6799273;-31.141103565318915
1739209651.679933;-45.120503652039325
1739209651.6799388;-45.120503652039325
1739209651.6799445;-45.120503652039325
1739209651.6799502;-38.13080360867914
1739209651.679956;-45.120503652039325
1739209651.6799617;-45.120503652039325
1739209651.6799674;-38.13080360867914
1739209651.6799731;-38.13080360867914
1739209651.6799788;-45.120503652039325
1739209651.6799846;-45.120503652039325
1739209651.6799903;-33.981070128970906
1739209651.679996;-38.13080360867914
1739209651.6800017;-45.120503652039325
1739209651.6800075;-33.981070128970906
1739209651.6800132;-38.13080360867914
1739209651.6800187;-33.981070128970906
1739209651.6800244;-38.13080360867914
1739209651.68003;-38.13080360867914
1739209651.6800358;-45.120503652039325
1739209651.6800416;-38.13080360867914
1739209651.6800473;-45.120503652039325
1739209651.680053;-38.13080360867914
1739209651.6800587;-45.120503652039325
1739209651.6800644;-45.120503652039325
1739209651.6800702;-45.120503652039325
1739209651.680076;-45.120503652039325
1739209651.6800816;-38.13080360867914
1739209651.6800873;-45.120503652039325
1739209651.680093;-45.120503652039325
1739209651.6800988;-45.120503652039325
1739209651.6801045;-38.13080360867914
1739209651.6801102;-38.13080360867914
1739209651.680116;-45.120503652039325
1739209651.6801217;-38.13080360867914
1739209651.6801274;-35.57807855764607
1739209651.680133;-45.120503652039325
1739209651.6801388;-45.120503652039325
1739209651.6801445;-38.13080360867914
1739209651.6801503;-38.13080360867914
1739209651.680156;-29.438486411369347
1739209651.6801617;-45.120503652039325
1739209651.6801674;-38.13080360867914
1739209651.6801732;-38.13080360867914
1739209651.6801789;-38.13080360867914
1739209651.6801846;-38.13080360867914
1739209651.6801903;-45.120503652039325
1739209651.680196;-38.13080360867914
1739209651.6802018;-28.992665084841942
1739209651.6802075;-45.120503652039325
1739209651.6802132;-45.120503652039325
1739209651.680219;-38.13080360867914
1739209651.6802247;-35.57807855764607
1739209651.6802304;-38.13080360867914
1739209651.680236;-38.13080360867914
1739209651.6802418;-45.120503652039325
1739209651.6802475;-32.816014438256545
1739209651.6802533;-45.120503652039325
1739209651.680259;-45.120503652039325
1739209651.6802645;-38.13080360867914
1739209651.6802702;-38.13080360867914
1739209651.680276;-45.120503652039325
1739209651.6802816;-38.13080360867914
1739209651.6802874;-45.120503652039325
1739209651.680293;-33.981070128970906
1739209651.6802988;-45.120503652039325
1739209651.6803045;-45.120503652039325
1739209651.6803102;-45.120503652039325
1739209651.680316;-38.13080360867914
1739209651.6803217;-38.13080360867914
1739209651.6803274;-45.120503652039325
1739209651.6803331;-38.13080360867914
1739209651.6803389;-38.13080360867914
1739209651.6803446;-45.120503652039325
1739209651.6803503;-45.120503652039325
1739209651.680356;-45.120503652039325
1739209651.6803617;-45.120503652039325
1739209651.6803675;-38.13080360867914
1739209651.6803732;-45.120503652039325
1739209651.680379;-38.13080360867914
1739209651.6803846;-45.120503652039325
1739209651.6803904;-45.120503652039325
1739209651.680396;-45.120503652039325
1739209651.6804018;-45.120503652039325
1739209651.6804075;-45.120503652039325
1739209651.6804132;-38.13080360867914
1739209651.680419;-45.120503652039325
1739209651.6804247;-45.120503652039325
1739209651.6804304;-28.992665084841942
1739209651.6804361;-29.438486411369333
1739209651.6804419;-38.13080360867914
1739209651.6804476;-38.13080360867914
1739209651.6804533;-33.981070128970906
1739209651.680459;-45.120503652039325
1739209651.6804647;-38.13080360867914
1739209651.6804705;-35.57807855764607
1739209651.6804762;-45.120503652039325
1739209651.680482;-33.981070128970906
1739209651.6804876;-38.13080360867914
1739209651.6804934;-45.120503652039325
1739209651.680499;-35.57807855764607
1739209651.6805048;-32.816014438256545
1739209651.6805103;-45.120503652039325
1739209651.680516;-45.120503652039325
1739209651.6805217;-45.120503652039325
1739209651.6805274;-38.13080360867914
1739209651.6805332;-38.13080360867914
1739209651.680539;-45.120503652039325
1739209651.6805446;-45.120503652039325
1739209651.6805503;-38.13080360867914
1739209651.680556;-38.13080360867914
1739209651.6805618;-45.120503652039325
1739209651.6805675;-30.49652367304973
1739209651.6805732;-32.816014438256545
1739209651.680579;-45.120503652039325
1739209651.6805847;-38.13080360867914
1739209651.6805904;-35.57807855764607
1739209651.680596;-45.120503652039325
1739209651.6806018;-45.120503652039325
1739209651.6806076;-38.13080360867914
1739209651.6806133;-45.120503652039325
1739209651.680619;-45.120503652039325
1739209651.6806247;-38.13080360867914
1739209651.6806304;-45.120503652039325
1739209651.6806362;-45.120503652039325
1739209651.680642;-38.13080360867914
1739209651.6806476;-38.13080360867914
1739209651.6806533;-45.120503652039325
1739209651.680659;-38.13080360867914
1739209651.6806648;-38.13080360867914
1739209651.6806705;-38.13080360867914
1739209651.6806762;-32.816014438256545
1739209651.680682;-35.57807855764607
1739209651.6806877;-38.13080360867914
1739209651.6806934;-38.13080360867914
1739209651.680699;-38.13080360867914
1739209651.6807048;-45.120503652039325
1739209651.6807106;-45.120503652039325
1739209651.6807163;-38.13080360867914
1739209651.680722;-45.120503652039325
1739209651.6807277;-35.57807855764607
1739209651.6807334;-35.57807855764607
1739209651.6807392;-33.981070128970906
1739209651.680745;-35.57807855764607
1739209651.6807504;-38.13080360867914
1739209651.680756;-38.13080360867914
1739209651.6807618;-32.816014438256545
1739209651.6807675;-35.57807855764607
1739209651.6807733;-45.120503652039325
1739209651.680779;-38.13080360867914
1739209651.6807847;-35.57807855764607
1739209651.6807904;-35.57807855764607
1739209651.6807961;-38.13080360867914
1739209651.6808019;-45.120503652039325
1739209651.6808076;-38.13080360867914
1739209651.6808133;-33.981070128970906
1739209651.680819;-38.13080360867914
1739209651.6808248;-33.981070128970906
1739209651.6808305;-45.120503652039325
1739209651.6808362;-38.13080360867914
1739209651.680842;-45.120503652039325
1739209651.6808476;-33.981070128970906
1739209651.6808534;-33.981070128970906
1739209651.680859;-38.13080360867914
1739209651.6808648;-38.13080360867914
1739209651.6808705;-38.13080360867914
1739209651.6808763;-38.13080360867914
1739209651.680882;-45.120503652039325
1739209651.6808877;-45.120503652039325
1739209651.6808934;-38.13080360867914
1739209651.6808991;-32.816014438256545
1739209651.6809049;-38.13080360867914
1739209651.6809106;-38.13080360867914
1739209651.6809163;-45.120503652039325
1739209651.680922;-33.981070128970906
1739209651.6809278;-45.120503652039325
1739209651.6809335;-38.13080360867914
1739209651.6809392;-35.57807855764607
1739209651.680945;-38.13080360867914
1739209651.6809506;-38.13080360867914
1739209651.6809564;-38.13080360867914
1739209651.680962;-35.57807855764607
1739209651.6809678;-38.13080360867914
1739209651.6809735;-45.120503652039325
1739209651.6809793;-33.981070128970906
1739209651.680985;-27.267205301931607
1739209651.6809907;-31.141103565318915
1739209651.6809962;-45.120503652039325
1739209651.681002;-38.13080360867914
1739209651.6810076;-38.13080360867914
1739209651.6810133;-38.13080360867914
1739209651.681019;-45.120503652039325
1739209651.6810248;-38.13080360867914
1739209651.6810305;-33.981070128970906
1739209651.6810362;-35.57807855764607
1739209651.681042;-45.120503652039325
1739209651.6810477;-38.13080360867914
1739209651.6810534;-35.57807855764607
1739209651.6810591;-45.120503652039325
1739209651.6810648;-45.120503652039325
1739209651.6810706;-38.13080360867914
1739209651.6810763;-31.141103565318915
1739209651.681082;-33.981070128970906
1739209651.6810877;-38.13080360867914
1739209651.6810935;-45.120503652039325
1739209651.6810992;-33.981070128970906
1739209651.681105;-38.13080360867914
1739209651.6811106;-45.120503652039325
1739209651.6811163;-45.120503652039325
1739209651.681122;-38.13080360867914
1739209651.6811278;-45.120503652039325
1739209651.6811335;-45.120503652039325
1739209651.6811392;-45.120503652039325
1739209651.681145;-38.13080360867914
1739209651.6811507;-38.13080360867914
1739209651.6811564;-38.13080360867914
1739209651.681162;-45.120503652039325
1739209651.6811678;-45.120503652039325
1739209651.6811736;-31.141103565318915
1739209651.6811793;-45.120503652039325
1739209651.681185;-45.120503652039325
1739209651.6811907;-45.120503652039325
1739209651.6811965;-45.120503652039325
1739209651.6812022;-45.120503652039325
1739209651.681208;-45.120503652039325
1739209651.6812136;-45.120503652039325
1739209651.6812193;-33.981070128970906
1739209651.681225;-38.13080360867914
1739209651.6812308;-35.57807855764607
1739209651.6812363;-45.120503652039325
1739209651.681242;-32.816014438256545
1739209651.6812477;-35.57807855764607
1739209651.6812534;-38.13080360867914
1739209651.6812592;-38.13080360867914
1739209651.6812649;-31.141103565318915
1739209651.6812706;-33.981070128970906
1739209651.6812763;-38.13080360867914
1739209651.681282;-45.120503652039325
1739209651.6812878;-38.13080360867914
1739209651.6812935;-38.13080360867914
1739209651.6812992;-45.120503652039325
1739209651.681305;-38.13080360867914
1739209651.6813107;-38.13080360867914
1739209651.6813164;-45.120503652039325
1739209651.681322;-38.13080360867914
1739209651.6813278;-38.13080360867914
1739209651.6813335;-33.981070128970906
1739209651.6813393;-35.57807855764607
1739209651.681345;-38.13080360867914
1739209651.6813507;-45.120503652039325
1739209651.6813564;-45.120503652039325
1739209651.6813622;-45.120503652039325
1739209651.6813679;-45.120503652039325
1739209651.6813736;-45.120503652039325
1739209651.6813793;-38.13080360867914
1739209651.681385;-38.13080360867914
1739209651.6813908;-45.120503652039325
1739209651.6813965;-45.120503652039325
1739209651.6814022;-31.141103565318915
1739209651.681408;-45.120503652039325
1739209651.6814137;-45.120503652039325
1739209651.6814194;-45.120503652039325
1739209651.681425;-38.13080360867914
1739209651.6814308;-45.120503652039325
1739209651.6814365;-38.13080360867914
1739209651.6814423;-38.13080360867914
1739209651.681448;-38.13080360867914
1739209651.6814537;-45.120503652039325
1739209651.6814594;-38.13080360867914
1739209651.6814651;-35.57807855764607
1739209651.6814709;-45.120503652039325
1739209651.6814766;-38.13080360867914
1739209651.681482;-38.13080360867914
1739209651.6814878;-38.13080360867914
1739209651.6814935;-38.13080360867914
1739209651.6814992;-45.120503652039325
1739209651.681505;-33.981070128970906
1739209651.6815107;-38.13080360867914
1739209651.6815164;-45.120503652039325
1739209651.6815221;-45.120503652039325
1739209651.6815279;-45.120503652039325
1739209651.6815336;-33.981070128970906
1739209651.6815393;-45.120503652039325
1739209651.681545;-45.120503652039325
1739209651.6815507;-38.13080360867914
1739209651.6815565;-45.120503652039325
1739209651.6815622;-38.13080360867914
1739209651.681568;-45.120503652039325
1739209651.6815736;-45.120503652039325
1739209651.6815794;-45.120503652039325
1739209651.681585;-35.57807855764607
1739209651.6815908;-35.57807855764607
1739209651.6815965;-45.120503652039325
1739209651.6816022;-38.13080360867914
1739209651.681608;-45.120503652039325
1739209651.6816137;-45.120503652039325
1739209651.6816194;-45.120503652039325
1739209651.6816251;-45.120503652039325
1739209651.6816308;-45.120503652039325
1739209651.6816366;-45.120503652039325
1739209651.6816423;-45.120503652039325
1739209651.681648;-38.13080360867914
1739209651.6816537;-38.13080360867914
1739209651.6816595;-45.120503652039325
1739209651.6816652;-35.57807855764607
1739209651.681671;-38.13080360867914
1739209651.6816766;-45.120503652039325
1739209651.6816823;-38.13080360867914
1739209651.681688;-33.981070128970906
1739209651.6816938;-38.13080360867914
1739209651.6816995;-38.13080360867914
1739209651.6817052;-45.120503652039325
1739209651.681711;-45.120503652039325
1739209651.6817167;-45.120503652039325
1739209651.6817224;-35.57807855764607
1739209651.681728;-25.826314394896354
1739209651.6817336;-38.13080360867914
1739209651.6817393;-45.120503652039325
1739209651.681745;-38.13080360867914
1739209651.6817508;-35.57807855764607
1739209651.6817565;-45.120503652039325
1739209651.6817622;-38.13080360867914
1739209651.681768;-45.120503652039325
1739209651.6817737;-45.120503652039325
1739209651.6817794;-38.13080360867914
1739209651.681785;-35.57807855764607
1739209651.6817908;-45.120503652039325
1739209651.6817966;-38.13080360867914
1739209651.6818023;-45.120503652039325
1739209651.681808;-38.13080360867914
1739209651.6818137;-45.120503652039325
1739209651.6818194;-38.13080360867914
1739209651.6818252;-38.13080360867914
1739209651.681831;-38.13080360867914
1739209651.6818366;-45.120503652039325
1739209651.6818423;-45.120503652039325
1739209651.681848;-38.13080360867914
1739209651.6818538;-35.57807855764607
1739209651.6818595;-45.120503652039325
1739209651.6818652;-26.991370085610722
1739209651.681871;-33.981070128970906
1739209651.6818767;-38.13080360867914
1739209651.6818824;-38.13080360867914
1739209651.681888;-38.13080360867914
1739209651.6818938;-33.981070128970906
1739209651.6818995;-38.13080360867914
1739209651.6819053;-45.120503652039325
1739209651.681911;-33.981070128970956
1739209651.6819167;-45.120503652039325
1739209651.6819224;-38.13080360867914
1739209651.6819282;-45.120503652039325
1739209651.6819339;-38.13080360867914
1739209651.6819396;-38.13080360867914
1739209651.6819453;-45.120503652039325
1739209651.681951;-38.13080360867914
1739209651.6819568;-38.13080360867914
1739209651.6819625;-38.13080360867914
1739209651.6819682;-45.120503652039325
1739209651.6819737;-38.13080360867914
1739209651.6819794;-45.120503652039325
1739209651.6819851;-35.57807855764607
1739209651.6819909;-35.57807855764607
1739209651.6819966;-45.120503652039325
1739209651.6820023;-32.816014438256545
1739209651.682008;-38.13080360867914
1739209651.6820138;-38.13080360867914
1739209651.6820195;-38.13080360867914
1739209651.6820252;-35.57807855764607
1739209651.682031;-33.981070128970906
1739209651.6820366;-38.13080360867914
1739209651.6820424;-45.120503652039325
1739209651.682048;-38.13080360867914
1739209651.6820538;-38.13080360867914
1739209651.6820595;-45.120503652039325
1739209651.6820652;-38.13080360867914
1739209651.682071;-32.816014438256545
1739209651.6820767;-45.120503652039325
1739209651.6820824;-45.120503652039325
1739209651.6820881;-38.13080360867914
1739209651.6820939;-45.120503652039325
1739209651.6820996;-45.120503652039325
1739209651.6821053;-45.120503652039325
1739209651.682111;-38.13080360867914
1739209651.6821167;-45.120503652039325
1739209651.6821225;-45.120503652039325
1739209651.6821282;-38.13080360867914
1739209651.682134;-38.13080360867914
1739209651.6821396;-35.57807855764607
1739209651.6821454;-38.13080360867914
1739209651.682151;-45.120503652039325
1739209651.6821568;-38.13080360867914
1739209651.6821625;-31.141103565318915
1739209651.6821682;-35.57807855764607
1739209651.682174;-45.120503652039325
1739209651.6821797;-45.120503652039325
1739209651.6821854;-38.13080360867914
1739209651.6821911;-32.816014438256545
1739209651.6821969;-45.120503652039325
1739209651.6822026;-38.13080360867914
1739209651.6822083;-35.57807855764607
1739209651.6822138;-45.120503652039325
1739209651.6822195;-38.13080360867914
1739209651.6822252;-38.13080360867914
1739209651.682231;-38.13080360867914
1739209651.6822367;-33.981070128970906
1739209651.6822424;-38.13080360867914
1739209651.682248;-38.13080360867914
1739209651.6822538;-38.13080360867914
1739209651.6822596;-38.13080360867914
1739209651.6822653;-45.120503652039325
1739209651.682271;-38.13080360867914
1739209651.6822767;-38.13080360867914
1739209651.6822824;-45.120503652039325
1739209651.6822882;-45.120503652039325
1739209651.682294;-45.120503652039325
1739209651.6822996;-45.120503652039325
1739209651.6823053;-38.13080360867914
1739209651.682311;-45.120503652039325
1739209651.6823168;-38.13080360867914
1739209651.6823225;-32.816014438256545
1739209651.6823282;-38.13080360867914
1739209651.682334;-45.120503652039325
1739209651.6823397;-38.13080360867914
1739209651.6823454;-32.816014438256545
1739209651.682351;-45.120503652039325
1739209651.6823568;-45.120503652039325
1739209651.6823626;-45.120503652039325
1739209651.6823683;-38.13080360867914
1739209651.682374;-32.816014438256545
1739209651.6823797;-45.120503652039325
1739209651.6823854;-38.13080360867914
1739209651.6823912;-35.57807855764607
1739209651.682397;-38.13080360867914
1739209651.6824026;-45.120503652039325
1739209651.6824083;-45.120503652039325
1739209651.682414;-35.57807855764607
1739209651.6824198;-35.57807855764607
1739209651.6824255;-45.120503652039325
1739209651.6824312;-33.981070128970906
1739209651.682437;-35.57807855764607
1739209651.6824427;-45.120503652039325
1739209651.6824484;-45.120503652039325
1739209651.682454;-38.13080360867914
1739209651.6824596;-33.981070128970906
1739209651.6824653;-30.49652367304973
1739209651.682471;-33.981070128970906
1739209651.6824768;-38.13080360867914
1739209651.6824825;-38.13080360867914
1739209651.6824882;-38.13080360867914
1739209651.682494;-45.120503652039325
1739209651.6824996;-45.120503652039325
1739209651.6825054;-31.141103565318893
1739209651.682511;-33.981070128970956
1739209651.6825168;-45.120503652039325
1739209651.6825225;-38.13080360867914
1739209651.6825283;-45.120503652039325
1739209651.682534;-45.120503652039325
1739209651.6825397;-38.13080360867914
1739209651.6825454;-45.120503652039325
1739209651.6825511;-38.13080360867914
1739209651.6825569;-30.49652367304973
1739209651.6825626;-32.816014438256545
1739209651.6825683;-38.13080360867914
1739209651.682574;-45.120503652039325
1739209651.6825798;-33.981070128970906
1739209651.6825855;-38.13080360867914
1739209651.6825912;-45.120503652039325
1739209651.682597;-38.13080360867914
1739209651.6826026;-45.120503652039325
1739209651.6826084;-45.120503652039325
1739209651.682614;-45.120503652039325
1739209651.6826198;-38.13080360867914
1739209651.6826255;-33.981070128970906
1739209651.6826313;-35.57807855764607
1739209651.682637;-45.120503652039325
1739209651.6826427;-38.13080360867914
1739209651.6826484;-38.13080360867914
1739209651.6826541;-45.120503652039325
1739209651.6826599;-38.13080360867914
1739209651.6826656;-38.13080360867914
1739209651.6826713;-45.120503652039325
1739209651.682677;-38.13080360867914
1739209651.6826828;-38.13080360867914
1739209651.6826885;-45.120503652039325
1739209651.6826942;-32.816014438256545
1739209651.6826997;-28.21854285175415
1739209651.6827054;-45.120503652039325
1739209651.6827111;-45.120503652039325
1739209651.6827168;-35.57807855764607
1739209651.6827226;-38.13080360867914
1739209651.6827283;-45.120503652039325
1739209651.682734;-35.57807855764607
1739209651.6827397;-45.120503652039325
1739209651.6827455;-38.13080360867914
1739209651.6827512;-38.13080360867914
