CAN Message; 0x24:028f2092c5567704
1739209753.623453;-38.13080360867914
1739209753.6234553;-32.816014438256545
1739209753.6234574;-38.13080360867914
1739209753.6234598;-45.120503652039325
1739209753.6234622;-38.13080360867914
1739209753.6234643;-38.13080360867914
1739209753.6234667;-45.120503652039325
1739209753.623469;-35.57807855764607
1739209753.6234713;-45.120503652039325
1739209753.6234736;-45.120503652039325
1739209753.623476;-38.13080360867914
1739209753.6234782;-45.120503652039325
1739209753.6234806;-33.981070128970906
1739209753.623483;-45.120503652039325
1739209753.623485;-38.13080360867914
1739209753.6234875;-45.120503652039325
1739209753.6234896;-30.49652367304973
1739209753.623492;-29.438486411369333
1739209753.6234944;-38.13080360867914
1739209753.6234965;-35.57807855764607
1739209753.623499;-38.13080360867914
1739209753.6235013;-32.816014438256545
1739209753.6235034;-45.120503652039325
1739209753.6235058;-35.57807855764607
1739209753.6235082;-45.120503652039325
1739209753.6235104;-38.13080360867914
1739209753.6235127;-45.120503652039325
1739209753.6235151;-45.120503652039325
1739209753.6235173;-45.120503652039325
1739209753.6235197;-45.120503652039325
1739209753.623522;-38.13080360867914
1739209753.6235242;-32.816014438256545
1739209753.6235266;-33.981070128970906
1739209753.623529;-45.120503652039325
1739209753.623531;-45.120503652039325
1739209753.6235335;-45.120503652039325
1739209753.6235356;-38.13080360867914
1739209753.623538;-38.13080360867914
1739209753.6235404;-38.13080360867914
1739209753.6235425;-38.13080360867914
1739209753.623545;-45.120503652039325
1739209753.6235473;-33.981070128970906
1739209753.6235495;-45.120503652039325
1739209753.6235518;-45.120503652039325
1739209753.6235542;-45.120503652039325
1739209753.6235564;-35.57807855764607
1739209753.6235588;-38.13080360867914
1739209753.6235611;-45.120503652039325
1739209753.6235633;-45.120503652039325
1739209753.6235657;-45.120503652039325
1739209753.623568;-38.13080360867914
1739209753.6235702;-45.120503652039325
1739209753.6235726;-38.13080360867914
1739209753.623575;-45.120503652039325
1739209753.623577;-33.981070128970906
1739209753.6235795;-45.120503652039325
1739209753.6235816;-38.13080360867914
1739209753.623584;-26.991370085610736
1739209753.6235864;-38.13080360867914
1739209753.6235886;-45.120503652039325
1739209753.623591;-35.57807855764607
1739209753.6235933;-32.816014438256545
1739209753.6235955;-45.120503652039325
1739209753.6235979;-38.13080360867914
1739209753.6236002;-38.13080360867914
1739209753.6236024;-38.13080360867914
1739209753.6236048;-45.120503652039325
1739209753.6236072;-38.13080360867914
1739209753.6236093;-38.13080360867914
1739209753.6236117;-38.13080360867914
1739209753.623614;-38.13080360867914
1739209753.6236162;-45.120503652039325
1739209753.6236186;-38.13080360867914
1739209753.623621;-35.57807855764607
1739209753.6236231;-38.13080360867914
1739209753.6236255;-35.57807855764607
1739209753.6236277;-38.13080360867914
1739209753.62363;-45.120503652039325
1739209753.6236324;-45.120503652039325
1739209753.6236346;-35.57807855764607
1739209753.623637;-38.13080360867914
1739209753.6236393;-45.120503652039325
1739209753.6236415;-38.13080360867914
1739209753.6236439;-45.120503652039325
1739209753.6236463;-38.13080360867914
1739209753.6236484;-35.57807855764607
1739209753.6236508;-38.13080360867914
1739209753.6236532;-45.120503652039325
1739209753.6236553;-38.13080360867914
1739209753.6236577;-45.120503652039325
1739209753.62366;-45.120503652039325
1739209753.6236622;-38.13080360867914
1739209753.6236646;-38.13080360867914
1739209753.623667;-45.120503652039325
1739209753.6236691;-45.120503652039325
1739209753.6236715;-38.13080360867914
1739209753.6236737;-45.120503652039325
1739209753.623676;-33.981070128970906
1739209753.6236784;-38.13080360867914
1739209753.6236806;-38.13080360867914
1739209753.623683;-38.13080360867914
1739209753.6236854;-35.57807855764607
1739209753.6236875;-38.13080360867914
1739209753.62369;-45.120503652039325
1739209753.6236923;-35.57807855764607
1739209753.6236944;-38.13080360867914
1739209753.6236968;-45.120503652039325
1739209753.6236992;-45.120503652039325
1739209753.6237013;-35.57807855764607
1739209753.6237037;-45.120503652039325
1739209753.623706;-38.13080360867914
1739209753.6237082;-35.57807855764607
1739209753.6237106;-45.120503652039325
1739209753.6237128;-33.981070128970906
1739209753.6237152;-33.981070128970906
1739209753.6237175;-45.120503652039325
1739209753.6237197;-38.13080360867914
1739209753.623722;-35.57807855764607
1739209753.6237245;-35.57807855764607
1739209753.6237266;-45.120503652039325
1739209753.623729;-38.13080360867914
1739209753.6237314;-45.120503652039325
1739209753.6237335;-45.120503652039325
1739209753.623736;-45.120503652039325
1739209753.6237383;-38.13080360867914
1739209753.6237404;-38.13080360867914
1739209753.6237428;-38.13080360867914
1739209753.6237452;-45.120503652039325
1739209753.6237473;-38.13080360867914
1739209753.6237497;-32.816014438256545
1739209753.623752;-33.981070128970906
1739209753.6237543;-45.120503652039325
1739209753.6237566;-35.57807855764607
1739209753.6237588;-35.57807855764607
1739209753.6237612;-38.13080360867914
1739209753.6237636;-38.13080360867914
1739209753.6237657;-38.13080360867914
1739209753.623768;-38.13080360867914
1739209753.6237705;-45.120503652039325
1739209753.6237726;-45.120503652039325
1739209753.623775;-45.120503652039325
1739209753.6237774;-38.13080360867914
1739209753.6237795;-38.13080360867914
1739209753.623782;-45.120503652039325
1739209753.6237843;-45.120503652039325
1739209753.6237864;-45.120503652039325
1739209753.6237888;-45.120503652039325
1739209753.6237912;-45.120503652039325
1739209753.6237934;-45.120503652039325
1739209753.6237957;-45.120503652039325
1739209753.6237981;-38.13080360867914
1739209753.6238003;-45.120503652039325
1739209753.6238027;-45.120503652039325
1739209753.6238048;-38.13080360867914
1739209753.6238072;-35.57807855764607
1739209753.6238096;-35.57807855764607
1739209753.6238117;-38.13080360867914
1739209753.623814;-38.13080360867914
1739209753.6238165;-35.57807855764607
1739209753.6238186;-32.816014438256545
1739209753.623821;-45.120503652039325
1739209753.6238234;-38.13080360867914
1739209753.6238256;-45.120503652039325
1739209753.623828;-38.13080360867914
1739209753.6238303;-38.13080360867914
1739209753.6238325;-45.120503652039325
1739209753.6238348;-38.13080360867914
1739209753.6238372;-33.981070128970906
1739209753.6238394;-38.13080360867914
1739209753.6238418;-45.120503652039325
1739209753.6238441;-32.816014438256545
1739209753.6238463;-33.981070128970906
1739209753.6238487;-38.13080360867914
1739209753.6238508;-45.120503652039325
1739209753.6238532;-38.13080360867914
1739209753.6238556;-35.57807855764607
1739209753.6238577;-45.120503652039325
1739209753.6238601;-45.120503652039325
1739209753.6238625;-45.120503652039325
1739209753.6238647;-45.120503652039325
1739209753.623867;-38.13080360867914
1739209753.6238694;-45.120503652039325
1739209753.6238716;-45.120503652039325
1739209753.623874;-45.120503652039325
1739209753.6238763;-38.13080360867914
1739209753.6238785;-38.13080360867914
1739209753.6238809;-38.13080360867914
1739209753.6238832;-45.120503652039325
1739209753.6238854;-38.13080360867914
1739209753.6238878;-35.57807855764607
1739209753.62389;-38.13080360867914
1739209753.6238923;-45.120503652039325
1739209753.6238947;-45.120503652039325
1739209753.6238968;-45.120503652039325
1739209753.6238992;-38.13080360867914
1739209753.6239016;-38.13080360867914
1739209753.6239038;-45.120503652039325
1739209753.6239061;-35.57807855764607
1739209753.6239085;-38.13080360867914
1739209753.6239107;-45.120503652039325
1739209753.623913;-38.13080360867914
1739209753.6239154;-35.57807855764607
1739209753.6239176;-38.13080360867914
1739209753.62392;-38.13080360867914
1739209753.6239223;-38.13080360867914
1739209753.6239245;-38.13080360867914
1739209753.6239269;-38.13080360867914
1739209753.6239293;-45.120503652039325
1739209753.6239314;-45.120503652039325
1739209753.6239338;-45.120503652039325
1739209753.623936;-32.816014438256545
1739209753.6239383;-26.991370085610722
1739209753.6239407;-45.120503652039325
1739209753.6239429;-45.120503652039325
1739209753.6239452;-38.13080360867914
1739209753.6239476;-38.13080360867914
1739209753.6239498;-45.120503652039325
1739209753.6239522;-45.120503652039325
1739209753.6239545;-45.120503652039325
1739209753.6239567;-38.13080360867914
1739209753.623959;-38.13080360867914
1739209753.6239614;-45.120503652039325
1739209753.6239636;-45.120503652039325
1739209753.623966;-45.120503652039325
1739209753.6239684;-45.120503652039325
1739209753.6239705;-45.120503652039325
1739209753.623973;-38.13080360867914
1739209753.6239753;-31.141103565318893
1739209753.6239774;-38.13080360867914
1739209753.6239798;-45.120503652039325
1739209753.623982;-38.13080360867914
1739209753.6239843;-45.120503652039325
1739209753.6239867;-45.120503652039325
1739209753.6239889;-38.13080360867914
1739209753.6239913;-38.13080360867914
1739209753.6239936;-45.120503652039325
1739209753.6239958;-38.13080360867914
1739209753.6239982;-38.13080360867914
1739209753.6240005;-45.120503652039325
1739209753.6240027;-45.120503652039325
1739209753.624005;-38.13080360867914
1739209753.6240075;-38.13080360867914
1739209753.6240096;-38.13080360867914
1739209753.624012;-45.120503652039325
1739209753.6240144;-38.13080360867914
1739209753.6240165;-45.120503652039325
1739209753.624019;-38.13080360867914
1739209753.6240213;-45.120503652039325
1739209753.6240234;-45.120503652039325
1739209753.6240258;-45.120503652039325
1739209753.624028;-45.120503652039325
1739209753.6240304;-30.49652367304973
1739209753.6240327;-35.57807855764607
1739209753.624035;-35.57807855764607
1739209753.6240373;-38.13080360867914
1739209753.6240396;-38.13080360867914
1739209753.6240418;-38.13080360867914
1739209753.6240442;-38.13080360867914
1739209753.6240466;-38.13080360867914
1739209753.6240487;-33.981070128970956
1739209753.624051;-38.13080360867914
1739209753.6240535;-35.57807855764607
1739209753.6240556;-38.13080360867914
1739209753.624058;-45.120503652039325
1739209753.6240604;-45.120503652039325
1739209753.6240625;-45.120503652039325
1739209753.624065;-45.120503652039325
1739209753.6240673;-28.58837851428586
1739209753.6240695;-32.816014438256545
1739209753.6240718;-45.120503652039325
1739209753.624074;-35.57807855764607
1739209753.6240764;-38.13080360867914
1739209753.6240788;-45.120503652039325
1739209753.624081;-45.120503652039325
1739209753.6240833;-35.57807855764607
1739209753.6240857;-38.13080360867914
1739209753.6240878;-45.120503652039325
1739209753.6240902;-45.120503652039325
1739209753.6240926;-45.120503652039325
1739209753.6240947;-38.13080360867914
1739209753.624097;-38.13080360867914
1739209753.6240995;-45.120503652039325
1739209753.6241016;-45.120503652039325
1739209753.624104;-33.981070128970906
1739209753.6241064;-33.981070128970906
1739209753.6241086;-45.120503652039325
1739209753.624111;-38.13080360867914
1739209753.624113;-38.13080360867914
1739209753.6241155;-45.120503652039325
1739209753.6241179;-45.120503652039325
1739209753.62412;-33.981070128970906
1739209753.6241224;-45.120503652039325
1739209753.6241248;-38.13080360867914
1739209753.624127;-38.13080360867914
1739209753.6241293;-45.120503652039325
1739209753.6241317;-31.141103565318893
1739209753.6241338;-38.13080360867914
1739209753.6241362;-45.120503652039325
1739209753.6241386;-45.120503652039325
1739209753.6241407;-45.120503652039325
1739209753.6241431;-45.120503652039325
1739209753.6241455;-45.120503652039325
1739209753.6241477;-38.13080360867914
1739209753.62415;-45.120503652039325
1739209753.6241524;-45.120503652039325
1739209753.6241546;-33.981070128970906
1739209753.624157;-45.120503652039325
1739209753.624159;-38.13080360867914
1739209753.6241615;-38.13080360867914
1739209753.6241639;-35.57807855764607
1739209753.624166;-38.13080360867914
1739209753.6241684;-33.981070128970906
1739209753.6241708;-38.13080360867914
1739209753.624173;-30.49652367304973
1739209753.6241753;-31.141103565318915
1739209753.6241777;-45.120503652039325
1739209753.6241798;-38.13080360867914
1739209753.6241822;-32.816014438256545
1739209753.6241846;-38.13080360867914
1739209753.6241868;-45.120503652039325
1739209753.6241891;-38.13080360867914
1739209753.6241915;-38.13080360867914
1739209753.6241937;-38.13080360867914
1739209753.624196;-38.13080360867914
1739209753.6241984;-38.13080360867914
1739209753.6242006;-35.57807855764607
1739209753.624203;-38.13080360867914
1739209753.624205;-45.120503652039325
1739209753.6242075;-35.57807855764607
1739209753.62421;-38.13080360867914
1739209753.624212;-38.13080360867914
1739209753.6242144;-38.13080360867914
1739209753.6242168;-38.13080360867914
1739209753.624219;-45.120503652039325
1739209753.6242213;-45.120503652039325
1739209753.6242237;-35.57807855764607
1739209753.6242259;-45.120503652039325
1739209753.6242282;-45.120503652039325
1739209753.6242306;-38.13080360867914
1739209753.6242328;-38.13080360867914
1739209753.6242352;-38.13080360867914
1739209753.6242375;-45.120503652039325
1739209753.6242397;-35.57807855764607
1739209753.624242;-35.57807855764607
1739209753.6242445;-38.13080360867914
1739209753.6242466;-45.120503652039325
1739209753.624249;-45.120503652039325
1739209753.6242511;-35.57807855764607
1739209753.6242535;-45.120503652039325
1739209753.624256;-45.120503652039325
1739209753.624258;-45.120503652039325
1739209753.6242604;-45.120503652039325
1739209753.6242628;-38.13080360867914
1739209753.624265;-45.120503652039325
1739209753.6242673;-33.981070128970906
1739209753.6242697;-45.120503652039325
1739209753.6242719;-38.13080360867914
1739209753.6242743;-45.120503652039325
1739209753.6242766;-45.120503652039325
1739209753.6242788;-35.57807855764607
1739209753.6242812;-38.13080360867914
1739209753.6242836;-45.120503652039325
1739209753.6242857;-32.816014438256545
1739209753.624288;-38.13080360867914
1739209753.6242902;-38.13080360867914
1739209753.6242926;-32.816014438256545
1739209753.624295;-45.120503652039325
1739209753.6242971;-45.120503652039325
1739209753.6242995;-38.13080360867914
1739209753.624302;-35.57807855764607
1739209753.624304;-45.120503652039325
1739209753.6243064;-35.57807855764607
1739209753.6243088;-45.120503652039325
1739209753.624311;-45.120503652039325
1739209753.6243134;-38.13080360867914
1739209753.6243157;-45.120503652039325
1739209753.624318;-33.981070128970906
1739209753.6243203;-45.120503652039325
1739209753.6243227;-45.120503652039325
1739209753.6243248;-45.120503652039325
1739209753.6243272;-35.57807855764607
1739209753.6243296;-32.816014438256545
1739209753.6243317;-38.13080360867914
1739209753.624334;-45.120503652039325
1739209753.6243362;-45.120503652039325
1739209753.6243386;-29.438486411369333
1739209753.624341;-45.120503652039325
1739209753.6243432;-45.120503652039325
1739209753.6243455;-38.13080360867914
1739209753.624348;-45.120503652039325
1739209753.62435;-38.13080360867914
1739209753.6243525;-45.120503652039325
1739209753.6243548;-38.13080360867914
1739209753.624357;-45.120503652039325
1739209753.6243594;-38.13080360867914
1739209753.6243618;-45.120503652039325
1739209753.624364;-33.981070128970906
1739209753.6243663;-32.816014438256545
1739209753.6243687;-45.120503652039325
1739209753.6243708;-45.120503652039325
1739209753.6243732;-38.13080360867914
1739209753.6243756;-31.141103565318893
1739209753.6243777;-45.120503652039325
1739209753.62438;-45.120503652039325
1739209753.6243823;-45.120503652039325
1739209753.6243846;-45.120503652039325
1739209753.624387;-45.120503652039325
1739209753.6243892;-45.120503652039325
1739209753.6243916;-45.120503652039325
1739209753.624394;-45.120503652039325
1739209753.624396;-45.120503652039325
1739209753.6243985;-45.120503652039325
1739209753.6244009;-45.120503652039325
1739209753.624403;-45.120503652039325
1739209753.6244054;-45.120503652039325
1739209753.6244078;-38.13080360867914
1739209753.62441;-31.141103565318915
1739209753.6244123;-33.981070128970906
1739209753.6244147;-38.13080360867914
1739209753.6244168;-32.816014438256545
1739209753.6244192;-38.13080360867914
1739209753.6244216;-35.57807855764607
1739209753.6244237;-38.13080360867914
1739209753.6244261;-35.57807855764607
1739209753.6244283;-38.13080360867914
1739209753.6244307;-45.120503652039325
1739209753.624433;-38.13080360867914
1739209753.6244352;-45.120503652039325
1739209753.6244376;-45.120503652039325
1739209753.62444;-45.120503652039325
1739209753.624442;-45.120503652039325
1739209753.6244445;-45.120503652039325
1739209753.6244469;-38.13080360867914
1739209753.624449;-35.57807855764607
1739209753.6244514;-45.120503652039325
1739209753.6244538;-45.120503652039325
1739209753.624456;-45.120503652039325
1739209753.6244583;-30.49652367304973
1739209753.6244607;-33.981070128970906
1739209753.6244628;-45.120503652039325
1739209753.6244652;-38.13080360867914
1739209753.6244674;-45.120503652039325
1739209753.6244698;-38.13080360867914
1739209753.6244721;-45.120503652039325
1739209753.6244743;-38.13080360867914
1739209753.6244767;-45.120503652039325
1739209753.624479;-45.120503652039325
1739209753.6244812;-45.120503652039325
1739209753.6244836;-38.13080360867914
1739209753.624486;-31.141103565318893
1739209753.624488;-38.13080360867914
1739209753.6244905;-45.120503652039325
1739209753.624493;-38.13080360867914
1739209753.624495;-28.992665084841942
1739209753.6244974;-31.141103565318915
1739209753.6244998;-45.120503652039325
1739209753.624502;-45.120503652039325
1739209753.6245043;-45.120503652039325
1739209753.6245067;-33.981070128970906
1739209753.6245089;-45.120503652039325
1739209753.6245112;-38.13080360867914
1739209753.6245134;-38.13080360867914
1739209753.6245158;-38.13080360867914
1739209753.6245182;-35.57807855764607
1739209753.6245203;-45.120503652039325
1739209753.6245227;-45.120503652039325
1739209753.624525;-38.13080360867914
1739209753.6245272;-33.981070128970906
1739209753.6245296;-45.120503652039325
1739209753.624532;-28.992665084841942
1739209753.6245341;-31.141103565318915
1739209753.6245365;-35.57807855764607
1739209753.624539;-38.13080360867914
1739209753.624541;-38.13080360867914
1739209753.6245434;-38.13080360867914
1739209753.6245458;-35.57807855764607
1739209753.624548;-38.13080360867914
1739209753.6245503;-45.120503652039325
1739209753.6245527;-35.57807855764607
1739209753.6245549;-38.13080360867914
1739209753.6245573;-38.13080360867914
1739209753.6245594;-45.120503652039325
1739209753.6245618;-45.120503652039325
1739209753.6245642;-33.981070128970906
1739209753.6245663;-45.120503652039325
1739209753.6245687;-38.13080360867914
1739209753.624571;-33.981070128970906
1739209753.6245732;-35.57807855764607
1739209753.6245756;-45.120503652039325
1739209753.624578;-38.13080360867914
1739209753.6245801;-33.981070128970906
1739209753.6245825;-38.13080360867914
1739209753.624585;-33.981070128970906
1739209753.624587;-45.120503652039325
1739209753.6245894;-38.13080360867914
1739209753.6245918;-45.120503652039325
1739209753.624594;-45.120503652039325
1739209753.6245964;-45.120503652039325
1739209753.6245987;-45.120503652039325
1739209753.624601;-45.120503652039325
1739209753.6246033;-38.13080360867914
1739209753.6246054;-38.13080360867914
1739209753.6246078;-38.13080360867914
1739209753.6246102;-45.120503652039325
1739209753.6246123;-45.120503652039325
1739209753.6246147;-38.13080360867914
1739209753.624617;-45.120503652039325
1739209753.6246192;-45.120503652039325
1739209753.6246216;-33.981070128970906
1739209753.624624;-33.981070128970906
1739209753.6246262;-31.141103565318915
1739209753.6246285;-45.120503652039325
1739209753.624631;-45.120503652039325
1739209753.624633;-38.13080360867914
1739209753.6246355;-33.981070128970906
1739209753.6246378;-38.13080360867914
1739209753.62464;-38.13080360867914
1739209753.6246424;-38.13080360867914
1739209753.6246448;-28.992665084841942
1739209753.624647;-38.13080360867914
1739209753.6246493;-45.120503652039325
1739209753.6246514;-38.13080360867914
1739209753.6246538;-38.13080360867914
1739209753.6246562;-38.13080360867914
1739209753.6246583;-45.120503652039325
1739209753.6246607;-38.13080360867914
1739209753.624663;-30.49652367304973
1739209753.6246653;-45.120503652039325
1739209753.6246676;-38.13080360867914
1739209753.62467;-45.120503652039325
1739209753.6246722;-38.13080360867914
1739209753.6246746;-45.120503652039325
1739209753.624677;-45.120503652039325
1739209753.624679;-45.120503652039325
1739209753.6246815;-31.141103565318915
1739209753.6246839;-35.57807855764607
1739209753.624686;-38.13080360867914
1739209753.6246884;-33.981070128970906
1739209753.6246905;-45.120503652039325
1739209753.624693;-45.120503652039325
1739209753.6246953;-33.981070128970906
1739209753.6246974;-35.57807855764607
1739209753.6246998;-38.13080360867914
1739209753.6247022;-45.120503652039325
1739209753.6247044;-38.13080360867914
1739209753.6247067;-35.57807855764607
1739209753.6247091;-38.13080360867914
1739209753.6247113;-45.120503652039325
1739209753.6247137;-38.13080360867914
1739209753.624716;-45.120503652039325
1739209753.6247182;-38.13080360867914
1739209753.6247206;-45.120503652039325
1739209753.624723;-38.13080360867914
1739209753.624725;-45.120503652039325
1739209753.6247275;-38.13080360867914
1739209753.6247299;-32.816014438256545
1739209753.624732;-45.120503652039325
1739209753.6247344;-45.120503652039325
1739209753.6247365;-33.981070128970906
1739209753.624739;-38.13080360867914
1739209753.6247413;-45.120503652039325
1739209753.6247435;-38.13080360867914
1739209753.6247458;-45.120503652039325
1739209753.6247482;-45.120503652039325
1739209753.6247504;-45.120503652039325
1739209753.6247528;-45.120503652039325
1739209753.6247551;-38.13080360867914
1739209753.6247573;-38.13080360867914
1739209753.6247597;-45.120503652039325
1739209753.624762;-45.120503652039325
1739209753.6247642;-33.981070128970906
1739209753.6247666;-32.816014438256545
1739209753.624769;-45.120503652039325
1739209753.624771;-45.120503652039325
1739209753.6247735;-38.13080360867914
1739209753.624776;-35.57807855764607
1739209753.624778;-45.120503652039325
1739209753.6247804;-35.57807855764607
1739209753.6247826;-45.120503652039325
1739209753.624785;-45.120503652039325
1739209753.6247873;-45.120503652039325
1739209753.6247895;-45.120503652039325
1739209753.6247919;-45.120503652039325
1739209753.6247942;-45.120503652039325
1739209753.6247964;-45.120503652039325
1739209753.6247988;-45.120503652039325
1739209753.6248012;-35.57807855764607
1739209753.6248033;-45.120503652039325
1739209753.6248057;-45.120503652039325
1739209753.624808;-38.13080360867914
1739209753.6248102;-45.120503652039325
1739209753.6248126;-32.816014438256545
1739209753.624815;-38.13080360867914
1739209753.6248171;-45.120503652039325
1739209753.6248195;-38.13080360867914
1739209753.624822;-35.57807855764607
1739209753.624824;-38.13080360867914
1739209753.6248264;-45.120503652039325
1739209753.6248286;-45.120503652039325
1739209753.624831;-45.120503652039325
1739209753.6248333;-45.120503652039325
1739209753.6248355;-45.120503652039325
1739209753.6248379;-45.120503652039325
1739209753.6248403;-45.120503652039325
1739209753.6248424;-45.120503652039325
1739209753.6248448;-35.57807855764607
1739209753.6248472;-45.120503652039325
1739209753.6248493;-45.120503652039325
1739209753.6248517;-45.120503652039325
1739209753.624854;-45.120503652039325
1739209753.6248562;-38.13080360867914
1739209753.6248586;-38.13080360867914
1739209753.624861;-45.120503652039325
1739209753.6248631;-45.120503652039325
1739209753.6248655;-45.120503652039325
1739209753.6248677;-30.49652367304973
1739209753.62487;-35.57807855764607
1739209753.6248724;-35.57807855764607
1739209753.6248746;-38.13080360867914
1739209753.624877;-38.13080360867914
1739209753.6248794;-33.981070128970906
1739209753.6248815;-38.13080360867914
1739209753.624884;-45.120503652039325
1739209753.6248863;-38.13080360867914
1739209753.6248884;-45.120503652039325
1739209753.6248908;-35.57807855764607
1739209753.6248932;-45.120503652039325
1739209753.6248953;-45.120503652039325
1739209753.6248977;-45.120503652039325
1739209753.6249;-45.120503652039325
1739209753.6249022;-45.120503652039325
1739209753.6249046;-30.49652367304973
1739209753.624907;-32.816014438256545
1739209753.6249092;-35.57807855764607
1739209753.6249115;-38.13080360867914
1739209753.6249137;-35.57807855764607
1739209753.624916;-35.57807855764607
1739209753.6249185;-45.120503652039325
1739209753.6249206;-35.57807855764607
1739209753.624923;-38.13080360867914
1739209753.6249254;-45.120503652039325
1739209753.6249275;-45.120503652039325
1739209753.62493;-38.13080360867914
1739209753.6249323;-35.57807855764607
1739209753.6249344;-45.120503652039325
1739209753.6249368;-45.120503652039325
1739209753.6249392;-38.13080360867914
1739209753.6249413;-45.120503652039325
1739209753.6249437;-45.120503652039325
1739209753.624946;-38.13080360867914
1739209753.6249483;-38.13080360867914
1739209753.6249506;-38.13080360867914
1739209753.624953;-45.120503652039325
1739209753.6249552;-45.120503652039325
1739209753.6249576;-38.13080360867914
1739209753.6249597;-31.141103565318915
1739209753.624962;-33.981070128970906
1739209753.6249645;-45.120503652039325
1739209753.6249666;-38.13080360867914
1739209753.624969;-35.57807855764607
1739209753.6249714;-38.13080360867914
1739209753.6249735;-45.120503652039325
1739209753.624976;-38.13080360867914
1739209753.6249783;-38.13080360867914
1739209753.6249804;-38.13080360867914
1739209753.6249828;-45.120503652039325
1739209753.6249852;-38.13080360867914
1739209753.6249874;-38.13080360867914
1739209753.6249897;-45.120503652039325
1739209753.6249921;-35.57807855764607
1739209753.6249943;-38.13080360867914
1739209753.6249967;-31.141103565318915
1739209753.624999;-31.141103565318915
1739209753.6250012;-38.13080360867914
1739209753.6250036;-38.13080360867914
1739209753.6250057;-33.981070128970906
1739209753.625008;-35.57807855764607
1739209753.6250105;-35.57807855764607
1739209753.6250126;-38.13080360867914
1739209753.625015;-45.120503652039325
1739209753.6250174;-33.981070128970906
1739209753.6250196;-45.120503652039325
1739209753.625022;-45.120503652039325
1739209753.6250243;-45.120503652039325
1739209753.6250265;-45.120503652039325
1739209753.6250288;-32.816014438256545
1739209753.6250312;-38.13080360867914
1739209753.6250334;-45.120503652039325
1739209753.6250358;-33.981070128970906
1739209753.6250381;-38.13080360867914
1739209753.6250403;-38.13080360867914
1739209753.6250427;-45.120503652039325
1739209753.625045;-38.13080360867914
1739209753.6250472;-38.13080360867914
1739209753.6250496;-38.13080360867914
1739209753.6250517;-45.120503652039325
1739209753.6250541;-38.13080360867914
1739209753.6250565;-45.120503652039325
1739209753.6250587;-45.120503652039325
1739209753.625061;-45.120503652039325
1739209753.6250634;-38.13080360867914
1739209753.6250656;-45.120503652039325
1739209753.625068;-45.120503652039325
1739209753.6250703;-32.816014438256545
1739209753.6250725;-38.13080360867914
1739209753.6250749;-35.57807855764607
1739209753.6250772;-38.13080360867914
1739209753.6250794;-38.13080360867914
1739209753.6250818;-45.120503652039325
1739209753.6250842;-45.120503652039325
1739209753.6250863;-33.981070128970906
1739209753.6250887;-45.120503652039325
1739209753.6250908;-33.981070128970906
1739209753.6250932;-38.13080360867914
1739209753.6250956;-35.57807855764607
