CAN Message; 0x150:0400e7f2a067f80c
1739209813.317322;-38.13080360867914
1739209813.317325;-35.57807855764607
1739209813.3173282;-38.13080360867914
1739209813.3173316;-38.13080360867914
1739209813.3173347;-45.120503652039325
1739209813.3173378;-38.13080360867914
1739209813.3173409;-35.57807855764607
1739209813.3173442;-45.120503652039325
1739209813.3173473;-38.13080360867914
1739209813.3173504;-28.992665084841942
1739209813.3173535;-38.13080360867914
1739209813.3173566;-38.13080360867914
1739209813.31736;-45.120503652039325
1739209813.317363;-45.120503652039325
1739209813.3173661;-33.981070128970906
1739209813.3173692;-45.120503652039325
1739209813.3173723;-45.120503652039325
1739209813.3173757;-45.120503652039325
1739209813.3173788;-38.13080360867914
1739209813.3173819;-38.13080360867914
1739209813.317385;-38.13080360867914
1739209813.317388;-31.141103565318915
1739209813.3173914;-45.120503652039325
1739209813.3173945;-45.120503652039325
1739209813.3173976;-45.120503652039325
1739209813.3174007;-45.120503652039325
1739209813.317404;-38.13080360867914
1739209813.3174071;-35.57807855764607
1739209813.3174102;-45.120503652039325
1739209813.3174133;-38.13080360867914
1739209813.3174164;-32.816014438256545
1739209813.3174198;-45.120503652039325
1739209813.3174229;-45.120503652039325
1739209813.317426;-38.13080360867914
1739209813.317441;-45.120503652039325
1739209813.3174558;-35.57807855764607
1739209813.3174708;-35.57807855764607
1739209813.3174856;-38.13080360867914
1739209813.3175006;-45.120503652039325
1739209813.3175154;-35.57807855764607
1739209813.3175304;-38.13080360867914
1739209813.3175454;-45.120503652039325
1739209813.3175602;-38.13080360867914
1739209813.3175752;-38.13080360867914
1739209813.31759;-45.120503652039325
1739209813.317605;-32.816014438256545
1739209813.3176198;-31.141103565318893
1739209813.3176348;-38.13080360867914
1739209813.3176498;-38.13080360867914
1739209813.3176646;-45.120503652039325
1739209813.3176796;-38.13080360867914
1739209813.3176944;-38.13080360867914
1739209813.3177094;-38.13080360867914
1739209813.3177242;-45.120503652039325
1739209813.3177392;-45.120503652039325
1739209813.3177543;-33.981070128970906
1739209813.317769;-38.13080360867914
1739209813.317784;-45.120503652039325
1739209813.3177989;-45.120503652039325
1739209813.3178139;-38.13080360867914
1739209813.317829;-38.13080360867914
1739209813.3178437;-35.57807855764607
1739209813.3178587;-38.13080360867914
1739209813.3178735;-38.13080360867914
1739209813.3178885;-38.13080360867914
1739209813.3179033;-38.13080360867914
1739209813.3179183;-32.816014438256545
1739209813.3179333;-35.57807855764607
1739209813.317948;-38.13080360867914
1739209813.3179631;-45.120503652039325
1739209813.317978;-38.13080360867914
1739209813.317993;-45.120503652039325
1739209813.3180077;-38.13080360867914
1739209813.3180227;-45.120503652039325
1739209813.3180377;-45.120503652039325
1739209813.3180525;-35.57807855764607
1739209813.3180676;-38.13080360867914
1739209813.3180823;-45.120503652039325
1739209813.3180974;-38.13080360867914
1739209813.3181121;-45.120503652039325
1739209813.3181272;-45.120503652039325
1739209813.3181422;-38.13080360867914
1739209813.318157;-33.981070128970906
1739209813.318172;-45.120503652039325
1739209813.3181868;-45.120503652039325
1739209813.3182018;-45.120503652039325
1739209813.3182166;-38.13080360867914
1739209813.3182316;-45.120503652039325
1739209813.3182466;-45.120503652039325
1739209813.3182614;-38.13080360867914
1739209813.3182764;-45.120503652039325
1739209813.3182912;-45.120503652039325
1739209813.3183062;-45.120503652039325
1739209813.318321;-38.13080360867914
1739209813.318336;-45.120503652039325
1739209813.318351;-45.120503652039325
1739209813.3183658;-45.120503652039325
1739209813.3183808;-35.57807855764607
1739209813.3183956;-38.13080360867914
1739209813.3184106;-45.120503652039325
1739209813.3184254;-38.13080360867914
1739209813.3184404;-35.57807855764607
1739209813.3184555;-31.141103565318915
1739209813.3184702;-38.13080360867914
1739209813.3184853;-35.57807855764607
1739209813.3185;-45.120503652039325
1739209813.318515;-33.981070128970906
1739209813.3185298;-45.120503652039325
1739209813.3185449;-45.120503652039325
1739209813.31856;-45.120503652039325
1739209813.3185747;-45.120503652039325
1739209813.3185897;-38.13080360867914
1739209813.3186045;-35.57807855764607
1739209813.3186195;-38.13080360867914
1739209813.3186345;-38.13080360867914
1739209813.3186493;-33.981070128970906
1739209813.3186643;-45.120503652039325
1739209813.318679;-45.120503652039325
1739209813.318694;-33.981070128970906
1739209813.318709;-45.120503652039325
1739209813.318724;-45.120503652039325
1739209813.318739;-45.120503652039325
1739209813.3187537;-38.13080360867914
1739209813.3187687;-38.13080360867914
1739209813.3187835;-35.57807855764607
1739209813.3187985;-45.120503652039325
1739209813.3188133;-38.13080360867914
1739209813.3188283;-35.57807855764607
1739209813.3188434;-45.120503652039325
1739209813.3188581;-45.120503652039325
1739209813.3188732;-38.13080360867914
1739209813.318888;-33.981070128970906
1739209813.318903;-45.120503652039325
1739209813.3189178;-38.13080360867914
1739209813.3189328;-35.57807855764607
1739209813.3189478;-38.13080360867914
1739209813.3189626;-45.120503652039325
1739209813.3189776;-45.120503652039325
1739209813.3189924;-31.141103565318915
1739209813.3190074;-33.981070128970906
1739209813.3190222;-38.13080360867914
1739209813.3190372;-33.981070128970906
1739209813.3190522;-38.13080360867914
1739209813.319067;-45.120503652039325
1739209813.319082;-45.120503652039325
1739209813.3190968;-38.13080360867914
1739209813.3191118;-31.141103565318915
1739209813.3191266;-33.981070128970906
1739209813.3191416;-33.981070128970906
1739209813.3191566;-45.120503652039325
1739209813.3191714;-33.981070128970906
1739209813.3191864;-38.13080360867914
1739209813.3192012;-45.120503652039325
1739209813.3192163;-45.120503652039325
1739209813.319231;-38.13080360867914
1739209813.319246;-38.13080360867914
1739209813.319261;-38.13080360867914
1739209813.3192759;-45.120503652039325
1739209813.3192909;-38.13080360867914
1739209813.3193057;-38.13080360867914
1739209813.3193207;-45.120503652039325
1739209813.3193355;-33.981070128970906
1739209813.3193505;-38.13080360867914
1739209813.3193655;-38.13080360867914
1739209813.3193803;-38.13080360867914
1739209813.3193953;-38.13080360867914
1739209813.31941;-38.13080360867914
1739209813.319425;-38.13080360867914
1739209813.3194401;-38.13080360867914
1739209813.319455;-38.13080360867914
1739209813.31947;-32.816014438256545
1739209813.3194847;-31.141103565318915
1739209813.3194997;-45.120503652039325
1739209813.3195145;-38.13080360867914
1739209813.3195295;-38.13080360867914
1739209813.3195446;-45.120503652039325
1739209813.3195593;-45.120503652039325
1739209813.3195744;-31.141103565318915
1739209813.3195891;-33.981070128970906
1739209813.3196042;-33.981070128970956
1739209813.319619;-45.120503652039325
1739209813.319634;-45.120503652039325
1739209813.319649;-45.120503652039325
1739209813.3196638;-38.13080360867914
1739209813.3196788;-38.13080360867914
1739209813.3196936;-35.57807855764607
1739209813.3197086;-35.57807855764607
1739209813.3197234;-33.981070128970906
1739209813.3197384;-45.120503652039325
1739209813.3197534;-35.57807855764607
1739209813.3197682;-35.57807855764607
1739209813.3197832;-45.120503652039325
1739209813.319798;-45.120503652039325
1739209813.319813;-45.120503652039325
1739209813.3198278;-45.120503652039325
1739209813.3198428;-45.120503652039325
1739209813.3198578;-38.13080360867914
1739209813.3198726;-33.981070128970906
1739209813.3198876;-38.13080360867914
1739209813.3199024;-45.120503652039325
1739209813.3199174;-38.13080360867914
1739209813.3199322;-35.57807855764607
1739209813.3199472;-38.13080360867914
1739209813.3199623;-35.57807855764607
1739209813.319977;-45.120503652039325
1739209813.319992;-38.13080360867914
1739209813.3200068;-33.981070128970906
1739209813.3200219;-45.120503652039325
1739209813.3200366;-45.120503652039325
1739209813.3200517;-35.57807855764607
1739209813.3200667;-38.13080360867914
1739209813.3200815;-45.120503652039325
1739209813.3200965;-45.120503652039325
1739209813.3201113;-38.13080360867914
1739209813.3201263;-45.120503652039325
1739209813.3201413;-38.13080360867914
1739209813.320156;-45.120503652039325
1739209813.320171;-45.120503652039325
1739209813.320186;-38.13080360867914
1739209813.320201;-45.120503652039325
1739209813.3202157;-45.120503652039325
1739209813.3202307;-33.981070128970906
1739209813.3202457;-38.13080360867914
1739209813.3202605;-38.13080360867914
1739209813.3202755;-38.13080360867914
1739209813.3202903;-35.57807855764607
1739209813.3203053;-33.981070128970906
1739209813.3203201;-35.57807855764607
1739209813.3203351;-38.13080360867914
1739209813.3203502;-45.120503652039325
1739209813.320365;-38.13080360867914
1739209813.32038;-38.13080360867914
1739209813.3203948;-45.120503652039325
1739209813.3204098;-38.13080360867914
1739209813.3204246;-45.120503652039325
1739209813.3204396;-45.120503652039325
1739209813.3204546;-45.120503652039325
1739209813.3204694;-38.13080360867914
1739209813.3204844;-45.120503652039325
1739209813.3204992;-38.13080360867914
1739209813.3205142;-35.57807855764607
1739209813.320529;-38.13080360867914
1739209813.320544;-38.13080360867914
1739209813.320559;-35.57807855764607
1739209813.3205738;-35.57807855764607
1739209813.3205888;-38.13080360867914
1739209813.3206036;-38.13080360867914
1739209813.3206186;-38.13080360867914
1739209813.3206334;-33.981070128970906
1739209813.3206484;-38.13080360867914
1739209813.3206635;-45.120503652039325
1739209813.3206782;-35.57807855764607
1739209813.3206933;-38.13080360867914
1739209813.320708;-45.120503652039325
1739209813.320723;-38.13080360867914
1739209813.3207378;-38.13080360867914
1739209813.3207529;-38.13080360867914
1739209813.3207679;-38.13080360867914
1739209813.3207827;-45.120503652039325
1739209813.3207977;-38.13080360867914
1739209813.3208125;-31.141103565318915
1739209813.3208275;-35.57807855764607
1739209813.3208423;-35.57807855764607
1739209813.3208573;-45.120503652039325
1739209813.3208723;-38.13080360867914
1739209813.320887;-38.13080360867914
1739209813.320902;-38.13080360867914
1739209813.320917;-38.13080360867914
1739209813.320932;-38.13080360867914
1739209813.320947;-38.13080360867914
1739209813.3209617;-45.120503652039325
1739209813.3209767;-38.13080360867914
1739209813.3209915;-38.13080360867914
1739209813.3210065;-35.57807855764607
1739209813.3210213;-35.57807855764607
1739209813.3210363;-45.120503652039325
1739209813.3210514;-35.57807855764607
1739209813.3210661;-35.57807855764607
1739209813.3210812;-33.981070128970906
1739209813.321096;-38.13080360867914
1739209813.321111;-38.13080360867914
1739209813.3211257;-35.57807855764607
1739209813.3211408;-35.57807855764607
1739209813.3211558;-45.120503652039325
1739209813.3211706;-38.13080360867914
1739209813.3211856;-38.13080360867914
1739209813.3212004;-45.120503652039325
1739209813.3212154;-45.120503652039325
1739209813.3212302;-38.13080360867914
1739209813.3212452;-45.120503652039325
1739209813.3212602;-38.13080360867914
1739209813.321275;-38.13080360867914
1739209813.32129;-38.13080360867914
1739209813.3213048;-35.57807855764607
1739209813.3213198;-38.13080360867914
1739209813.3213346;-38.13080360867914
1739209813.3213496;-33.981070128970906
1739209813.3213646;-45.120503652039325
1739209813.3213794;-45.120503652039325
1739209813.3213944;-45.120503652039325
1739209813.3214092;-28.992665084841942
1739209813.3214242;-38.13080360867914
1739209813.321439;-33.981070128970906
1739209813.321454;-45.120503652039325
1739209813.321469;-38.13080360867914
1739209813.3214839;-38.13080360867914
1739209813.3214989;-45.120503652039325
1739209813.3215137;-35.57807855764607
1739209813.3215287;-31.141103565318915
1739209813.3215435;-45.120503652039325
1739209813.3215585;-45.120503652039325
1739209813.3215735;-35.57807855764607
1739209813.3215883;-35.57807855764607
1739209813.3216033;-45.120503652039325
1739209813.321618;-45.120503652039325
1739209813.321633;-33.981070128970906
1739209813.3216481;-31.141103565318915
1739209813.321663;-38.13080360867914
1739209813.321678;-38.13080360867914
1739209813.3216927;-38.13080360867914
1739209813.3217077;-33.981070128970906
1739209813.3217225;-33.981070128970906
1739209813.3217375;-38.13080360867914
1739209813.3217525;-45.120503652039325
1739209813.3217673;-31.141103565318915
1739209813.3217824;-33.981070128970906
1739209813.3217971;-45.120503652039325
1739209813.3218122;-45.120503652039325
1739209813.321827;-38.13080360867914
1739209813.321842;-45.120503652039325
1739209813.321857;-38.13080360867914
1739209813.3218718;-45.120503652039325
1739209813.3218868;-38.13080360867914
1739209813.3219016;-38.13080360867914
1739209813.3219166;-45.120503652039325
1739209813.3219314;-45.120503652039325
1739209813.3219464;-45.120503652039325
1739209813.3219614;-45.120503652039325
1739209813.3219762;-45.120503652039325
1739209813.3219912;-45.120503652039325
1739209813.322006;-45.120503652039325
1739209813.322021;-38.13080360867914
1739209813.3220358;-38.13080360867914
1739209813.3220508;-45.120503652039325
1739209813.3220658;-45.120503652039325
1739209813.3220806;-38.13080360867914
1739209813.3220956;-38.13080360867914
1739209813.3221104;-38.13080360867914
1739209813.3221254;-31.141103565318915
1739209813.3221402;-25.826314394896357
1739209813.3221552;-38.13080360867914
1739209813.3221703;-45.120503652039325
1739209813.322185;-38.13080360867914
1739209813.3222;-45.120503652039325
1739209813.3222148;-33.981070128970906
1739209813.3222299;-45.120503652039325
1739209813.3222446;-33.981070128970906
1739209813.3222597;-38.13080360867914
1739209813.3222747;-45.120503652039325
1739209813.3222895;-35.57807855764607
1739209813.3223045;-45.120503652039325
1739209813.3223193;-38.13080360867914
1739209813.3223343;-45.120503652039325
1739209813.322349;-45.120503652039325
1739209813.322364;-38.13080360867914
1739209813.322379;-45.120503652039325
1739209813.322394;-38.13080360867914
1739209813.322409;-35.57807855764607
1739209813.3224237;-38.13080360867914
1739209813.3224387;-45.120503652039325
1739209813.3224537;-38.13080360867914
1739209813.3224685;-35.57807855764607
1739209813.3224835;-35.57807855764607
1739209813.3224983;-38.13080360867914
1739209813.3225133;-45.120503652039325
1739209813.3225281;-45.120503652039325
1739209813.3225431;-38.13080360867914
1739209813.3225582;-45.120503652039325
1739209813.322573;-45.120503652039325
1739209813.322588;-33.981070128970906
1739209813.3226027;-45.120503652039325
1739209813.3226178;-45.120503652039325
1739209813.3226326;-38.13080360867914
1739209813.3226476;-38.13080360867914
1739209813.3226626;-38.13080360867914
1739209813.3226774;-38.13080360867914
1739209813.3226924;-38.13080360867914
1739209813.3227072;-38.13080360867914
1739209813.3227222;-35.57807855764607
1739209813.322737;-33.981070128970906
1739209813.322752;-45.120503652039325
1739209813.322767;-45.120503652039325
1739209813.3227818;-38.13080360867914
1739209813.3227968;-38.13080360867914
1739209813.3228116;-45.120503652039325
1739209813.3228266;-38.13080360867914
1739209813.3228414;-45.120503652039325
1739209813.3228564;-38.13080360867914
1739209813.3228714;-33.981070128970906
1739209813.3228862;-35.57807855764607
1739209813.3229012;-45.120503652039325
1739209813.322916;-33.981070128970906
1739209813.322931;-30.49652367304973
1739209813.3229458;-45.120503652039325
1739209813.3229609;-38.13080360867914
1739209813.3229759;-33.981070128970906
1739209813.3229907;-38.13080360867914
1739209813.3230057;-45.120503652039325
1739209813.3230205;-38.13080360867914
1739209813.3230355;-38.13080360867914
1739209813.3230503;-45.120503652039325
1739209813.3230653;-38.13080360867914
1739209813.3230803;-38.13080360867914
1739209813.323095;-45.120503652039325
1739209813.32311;-38.13080360867914
1739209813.323125;-45.120503652039325
1739209813.32314;-38.13080360867914
1739209813.323155;-38.13080360867914
1739209813.3231697;-38.13080360867914
1739209813.3231847;-45.120503652039325
1739209813.3231995;-38.13080360867914
1739209813.3232145;-38.13080360867914
1739209813.3232293;-33.981070128970906
1739209813.3232443;-45.120503652039325
1739209813.3232594;-38.13080360867914
1739209813.3232741;-45.120503652039325
1739209813.3232892;-45.120503652039325
1739209813.323304;-45.120503652039325
1739209813.323319;-38.13080360867914
1739209813.3233337;-33.981070128970906
1739209813.3233488;-45.120503652039325
1739209813.3233638;-45.120503652039325
1739209813.3233786;-45.120503652039325
1739209813.3233936;-33.981070128970906
1739209813.3234084;-45.120503652039325
1739209813.3234234;-38.13080360867914
1739209813.3234382;-35.57807855764607
1739209813.3234532;-45.120503652039325
1739209813.3234682;-45.120503652039325
1739209813.323483;-33.981070128970906
1739209813.323498;-38.13080360867914
1739209813.3235128;-45.120503652039325
1739209813.3235278;-38.13080360867914
1739209813.3235426;-35.57807855764607
1739209813.3235576;-35.57807855764607
1739209813.3235726;-38.13080360867914
1739209813.3235874;-45.120503652039325
1739209813.3236024;-38.13080360867914
1739209813.3236172;-45.120503652039325
1739209813.3236322;-38.13080360867914
1739209813.323647;-33.981070128970906
1739209813.323662;-38.13080360867914
1739209813.323677;-38.13080360867914
1739209813.3236918;-38.13080360867914
1739209813.3237069;-28.992665084841942
1739209813.3237216;-38.13080360867914
1739209813.3237367;-45.120503652039325
1739209813.3237514;-45.120503652039325
1739209813.3237665;-45.120503652039325
1739209813.3237815;-45.120503652039325
1739209813.3237963;-45.120503652039325
1739209813.3238113;-38.13080360867914
1739209813.323826;-38.13080360867914
1739209813.323841;-45.120503652039325
1739209813.3238559;-45.120503652039325
1739209813.323871;-45.120503652039325
1739209813.323886;-45.120503652039325
1739209813.3239007;-45.120503652039325
1739209813.3239157;-38.13080360867914
1739209813.3239305;-38.13080360867914
1739209813.3239455;-33.981070128970906
1739209813.3239605;-45.120503652039325
1739209813.3239753;-45.120503652039325
1739209813.3239903;-38.13080360867914
1739209813.3240051;-33.981070128970906
1739209813.3240201;-38.13080360867914
1739209813.324035;-38.13080360867914
1739209813.32405;-45.120503652039325
1739209813.324065;-33.981070128970906
1739209813.3240798;-38.13080360867914
1739209813.3240948;-45.120503652039325
1739209813.3241096;-45.120503652039325
1739209813.3241246;-38.13080360867914
1739209813.3241394;-38.13080360867914
1739209813.3241544;-45.120503652039325
1739209813.3241694;-45.120503652039325
1739209813.3241842;-32.816014438256545
1739209813.3241992;-38.13080360867914
1739209813.324214;-38.13080360867914
1739209813.324229;-45.120503652039325
1739209813.3242438;-38.13080360867914
1739209813.3242588;-38.13080360867914
1739209813.3242738;-45.120503652039325
1739209813.3242886;-45.120503652039325
1739209813.3243036;-28.992665084841942
1739209813.3243184;-38.13080360867914
1739209813.3243334;-38.13080360867914
1739209813.3243482;-45.120503652039325
1739209813.3243632;-38.13080360867914
1739209813.3243783;-38.13080360867914
1739209813.324393;-45.120503652039325
1739209813.324408;-38.13080360867914
1739209813.3244228;-33.981070128970906
1739209813.3244379;-38.13080360867914
1739209813.3244526;-45.120503652039325
1739209813.3244677;-38.13080360867914
1739209813.3244827;-38.13080360867914
1739209813.3244975;-45.120503652039325
1739209813.3245125;-38.13080360867914
1739209813.3245273;-33.981070128970906
1739209813.3245423;-31.141103565318915
1739209813.324557;-38.13080360867914
1739209813.324572;-38.13080360867914
1739209813.324587;-35.57807855764607
1739209813.324602;-33.981070128970906
1739209813.324617;-38.13080360867914
1739209813.3246317;-38.13080360867914
1739209813.3246467;-35.57807855764607
1739209813.3246615;-38.13080360867914
1739209813.3246765;-45.120503652039325
1739209813.3246915;-45.120503652039325
1739209813.3247063;-38.13080360867914
1739209813.3247213;-38.13080360867914
1739209813.324736;-45.120503652039325
1739209813.3247511;-45.120503652039325
1739209813.3247662;-35.57807855764607
1739209813.324781;-32.816014438256545
1739209813.324796;-45.120503652039325
1739209813.3248107;-45.120503652039325
1739209813.3248258;-38.13080360867914
1739209813.3248405;-33.981070128970906
1739209813.3248556;-45.120503652039325
1739209813.3248706;-38.13080360867914
1739209813.3248854;-38.13080360867914
1739209813.3249004;-45.120503652039325
1739209813.3249152;-45.120503652039325
1739209813.3249302;-38.13080360867914
1739209813.324945;-35.57807855764607
1739209813.32496;-35.57807855764607
1739209813.324975;-45.120503652039325
1739209813.3249898;-38.13080360867914
1739209813.3250048;-35.57807855764607
1739209813.3250196;-32.816014438256545
1739209813.3250346;-38.13080360867914
1739209813.3250494;-45.120503652039325
1739209813.3250644;-45.120503652039325
1739209813.3250794;-45.120503652039325
1739209813.3250942;-38.13080360867914
1739209813.3251092;-35.57807855764607
1739209813.325124;-38.13080360867914
1739209813.325139;-38.13080360867914
1739209813.3251538;-45.120503652039325
1739209813.3251688;-45.120503652039325
1739209813.3251839;-38.13080360867914
1739209813.3251987;-38.13080360867914
1739209813.3252137;-33.981070128970906
1739209813.3252285;-35.57807855764607
1739209813.3252435;-45.120503652039325
1739209813.3252583;-35.57807855764607
1739209813.3252733;-33.981070128970906
1739209813.3252883;-38.13080360867914
1739209813.325303;-45.120503652039325
1739209813.325318;-45.120503652039325
1739209813.3253329;-38.13080360867914
1739209813.325348;-38.13080360867914
1739209813.3253627;-45.120503652039325
1739209813.3253777;-45.120503652039325
1739209813.3253927;-45.120503652039325
1739209813.3254075;-38.13080360867914
1739209813.3254225;-38.13080360867914
1739209813.3254373;-45.120503652039325
1739209813.3254523;-45.120503652039325
1739209813.3254673;-38.13080360867914
1739209813.3254821;-45.120503652039325
1739209813.3254972;-35.57807855764607
1739209813.325512;-26.991370085610722
1739209813.325527;-38.13080360867914
1739209813.3255417;-45.120503652039325
1739209813.3255568;-45.120503652039325
1739209813.3255718;-33.981070128970906
1739209813.3255866;-45.120503652039325
1739209813.3256016;-45.120503652039325
1739209813.3256164;-45.120503652039325
1739209813.3256314;-33.981070128970956
1739209813.3256462;-45.120503652039325
1739209813.3256612;-45.120503652039325
1739209813.3256762;-45.120503652039325
1739209813.325691;-45.120503652039325
1739209813.325706;-45.120503652039325
1739209813.3257208;-45.120503652039325
1739209813.3257358;-38.13080360867914
1739209813.3257506;-30.49652367304973
1739209813.3257656;-35.57807855764607
1739209813.3257806;-45.120503652039325
1739209813.3257954;-38.13080360867914
1739209813.3258104;-45.120503652039325
1739209813.3258252;-45.120503652039325
1739209813.3258402;-38.13080360867914
1739209813.325855;-33.981070128970906
1739209813.32587;-33.981070128970956
1739209813.325885;-45.120503652039325
1739209813.3258998;-35.57807855764607
1739209813.3259149;-45.120503652039325
1739209813.3259296;-38.13080360867914
1739209813.3259447;-38.13080360867914
1739209813.3259594;-38.13080360867914
1739209813.3259745;-38.13080360867914
1739209813.3259895;-38.13080360867914
1739209813.3260043;-38.13080360867914
1739209813.3260193;-38.13080360867914
1739209813.326034;-33.981070128970906
1739209813.326049;-45.120503652039325
1739209813.3260639;-45.120503652039325
1739209813.326079;-31.141103565318893
1739209813.326094;-38.13080360867914
1739209813.3261087;-45.120503652039325
1739209813.3261237;-38.13080360867914
1739209813.3261385;-38.13080360867914
1739209813.3261535;-45.120503652039325
1739209813.3261683;-35.57807855764607
1739209813.3261833;-38.13080360867914
1739209813.3261983;-45.120503652039325
1739209813.3262131;-45.120503652039325
1739209813.3262281;-45.120503652039325
1739209813.326243;-45.120503652039325
1739209813.326258;-38.13080360867914
1739209813.326273;-45.120503652039325
1739209813.3262877;-45.120503652039325
1739209813.3263028;-38.13080360867914
1739209813.3263175;-38.13080360867914
1739209813.3263326;-45.120503652039325
1739209813.3263474;-32.816014438256545
1739209813.3263624;-38.13080360867914
1739209813.3263774;-38.13080360867914
1739209813.3263922;-35.57807855764607
1739209813.3264072;-45.120503652039325
1739209813.326422;-38.13080360867914
1739209813.326437;-33.981070128970906
1739209813.3264518;-33.981070128970906
1739209813.3264668;-45.120503652039325
1739209813.3264818;-45.120503652039325
1739209813.3264966;-38.13080360867914
1739209813.3265116;-38.13080360867914
1739209813.3265264;-45.120503652039325
1739209813.3265414;-38.13080360867914
1739209813.3265562;-45.120503652039325
1739209813.3265712;-38.13080360867914
1739209813.3265862;-45.120503652039325
1739209813.326601;-45.120503652039325
1739209813.326616;-45.120503652039325
1739209813.3266308;-38.13080360867914
1739209813.3266459;-45.120503652039325
1739209813.3266606;-38.13080360867914
1739209813.3266757;-45.120503652039325
1739209813.3266907;-45.120503652039325
1739209813.3267055;-35.57807855764607
1739209813.3267205;-35.57807855764607
1739209813.3267353;-38.13080360867914
1739209813.3267503;-45.120503652039325
1739209813.326765;-35.57807855764607
1739209813.32678;-33.981070128970906
1739209813.326795;-45.120503652039325
1739209813.32681;-38.13080360867914
1739209813.326825;-38.13080360867914
1739209813.3268397;-33.981070128970906
1739209813.3268547;-45.120503652039325
1739209813.3268695;-38.13080360867914
1739209813.3268845;-38.13080360867914
1739209813.3268995;-38.13080360867914
1739209813.3269143;-38.13080360867914
1739209813.3269293;-38.13080360867914
1739209813.326944;-35.57807855764607
1739209813.3269591;-38.13080360867914
1739209813.326974;-38.13080360867914
1739209813.326989;-45.120503652039325
1739209813.327004;-38.13080360867914
1739209813.3270187;-38.13080360867914
1739209813.3270338;-35.57807855764607
1739209813.3270485;-38.13080360867914
1739209813.3270636;-38.13080360867914
1739209813.3270786;-33.981070128970906
1739209813.3270934;-38.13080360867914
1739209813.3271084;-45.120503652039325
1739209813.3271232;-45.120503652039325
1739209813.3271382;-38.13080360867914
1739209813.327153;-38.13080360867914
1739209813.327168;-45.120503652039325
1739209813.327183;-45.120503652039325
1739209813.3271978;-45.120503652039325
1739209813.3272128;-45.120503652039325
1739209813.3272276;-45.120503652039325
1739209813.3272426;-45.120503652039325
1739209813.3272574;-38.13080360867914
1739209813.3272724;-45.120503652039325
1739209813.3272874;-45.120503652039325
1739209813.3273022;-45.120503652039325
1739209813.3273172;-38.13080360867914
1739209813.327332;-45.120503652039325
1739209813.327347;-45.120503652039325
1739209813.3273618;-45.120503652039325
1739209813.3273768;-33.981070128970906
1739209813.3273919;-38.13080360867914
1739209813.3274066;-38.13080360867914
1739209813.3274217;-35.57807855764607
1739209813.3274364;-35.57807855764607
1739209813.3274515;-45.120503652039325
1739209813.3274662;-45.120503652039325
1739209813.3274813;-38.13080360867914
1739209813.3274963;-38.13080360867914
1739209813.327511;-38.13080360867914
1739209813.327526;-38.13080360867914
1739209813.3275409;-45.120503652039325
1739209813.327556;-38.13080360867914
1739209813.3275707;-38.13080360867914
1739209813.3275857;-38.13080360867914
1739209813.3276007;-45.120503652039325
1739209813.3276155;-38.13080360867914
1739209813.3276305;-45.120503652039325
1739209813.3276453;-45.120503652039325
1739209813.3276603;-45.120503652039325
1739209813.327675;-45.120503652039325
1739209813.3276901;-45.120503652039325
1739209813.3277051;-45.120503652039325
1739209813.32772;-38.13080360867914
1739209813.327735;-38.13080360867914
1739209813.3277497;-35.57807855764607
1739209813.3277647;-38.13080360867914
1739209813.3277798;-45.120503652039325
1739209813.3277946;-33.981070128970906
1739209813.3278096;-31.141103565318915
1739209813.3278244;-45.120503652039325
1739209813.3278394;-45.120503652039325
1739209813.3278542;-38.13080360867914
1739209813.3278692;-33.981070128970906
1739209813.3278842;-33.981070128970906
1739209813.327899;-38.13080360867914
1739209813.327914;-45.120503652039325
1739209813.3279288;-35.57807855764607
1739209813.3279438;-35.57807855764607
1739209813.3279586;-45.120503652039325
1739209813.3279736;-45.120503652039325
1739209813.3279886;-45.120503652039325
1739209813.3280034;-38.13080360867914
1739209813.3280184;-45.120503652039325
1739209813.3280332;-38.13080360867914
1739209813.3280482;-27.267205301931607
1739209813.328063;-38.13080360867914
1739209813.328078;-45.120503652039325
1739209813.328093;-38.13080360867914
1739209813.3281078;-35.57807855764607
1739209813.3281229;-35.57807855764607
1739209813.3281376;-38.13080360867914
1739209813.3281527;-45.120503652039325
1739209813.3281674;-38.13080360867914
1739209813.3281825;-38.13080360867914
1739209813.3281975;-38.13080360867914
1739209813.3282123;-38.13080360867914
1739209813.3282273;-45.120503652039325
1739209813.328242;-38.13080360867914
1739209813.328257;-38.13080360867914
1739209813.3282719;-38.13080360867914
1739209813.328287;-28.58837851428586
1739209813.328302;-45.120503652039325
1739209813.3283167;-38.13080360867914
1739209813.3283317;-38.13080360867914
1739209813.3283465;-32.816014438256545
1739209813.3283615;-45.120503652039325
1739209813.3283763;-45.120503652039325
1739209813.3283913;-45.120503652039325
1739209813.3284063;-38.13080360867914
1739209813.328421;-38.13080360867914
1739209813.3284361;-38.13080360867914
1739209813.328451;-38.13080360867914
1739209813.328466;-45.120503652039325
1739209813.3284807;-45.120503652039325
1739209813.3284957;-45.120503652039325
1739209813.3285108;-45.120503652039325
1739209813.3285255;-45.120503652039325
1739209813.3285406;-45.120503652039325
1739209813.3285553;-45.120503652039325
1739209813.3285704;-45.120503652039325
1739209813.3285854;-45.120503652039325
1739209813.3286002;-38.13080360867914
1739209813.3286152;-38.13080360867914
1739209813.32863;-45.120503652039325
1739209813.328645;-26.991370085610736
