CAN Message; 0x1b8:03004f81ead5bc28
1739209778.920583;-38.13080360867914
1739209778.9205854;-38.13080360867914
1739209778.9205875;-38.13080360867914
1739209778.9205897;-45.120503652039325
1739209778.920592;-38.13080360867914
1739209778.9205942;-28.21854285175415
1739209778.9205966;-28.58837851428586
1739209778.9205987;-45.120503652039325
1739209778.920601;-45.120503652039325
1739209778.9206033;-32.816014438256545
1739209778.9206054;-38.13080360867914
1739209778.9206078;-45.120503652039325
1739209778.92061;-38.13080360867914
1739209778.9206123;-45.120503652039325
1739209778.9206145;-45.120503652039325
1739209778.9206166;-38.13080360867914
1739209778.920619;-38.13080360867914
1739209778.9206212;-45.120503652039325
1739209778.9206235;-45.120503652039325
1739209778.9206257;-45.120503652039325
1739209778.920628;-45.120503652039325
1739209778.9206302;-31.141103565318893
1739209778.9206324;-31.141103565318915
1739209778.9206347;-45.120503652039325
1739209778.920637;-38.13080360867914
1739209778.9206393;-32.816014438256545
1739209778.9206414;-33.981070128970906
1739209778.9206438;-45.120503652039325
1739209778.920646;-45.120503652039325
1739209778.920648;-45.120503652039325
1739209778.9206505;-38.13080360867914
1739209778.9206526;-38.13080360867914
1739209778.920655;-45.120503652039325
1739209778.9206572;-38.13080360867914
1739209778.9206593;-38.13080360867914
1739209778.9206617;-38.13080360867914
1739209778.9206638;-38.13080360867914
1739209778.9206662;-38.13080360867914
1739209778.9206684;-45.120503652039325
1739209778.9206707;-38.13080360867914
1739209778.920673;-38.13080360867914
1739209778.920675;-45.120503652039325
1739209778.9206774;-45.120503652039325
1739209778.9206796;-45.120503652039325
1739209778.920682;-38.13080360867914
1739209778.920684;-32.816014438256545
1739209778.9206865;-32.816014438256545
1739209778.9206886;-45.120503652039325
1739209778.9206908;-45.120503652039325
1739209778.9206932;-38.13080360867914
1739209778.9206953;-38.13080360867914
1739209778.9206977;-45.120503652039325
1739209778.9206998;-38.13080360867914
1739209778.9207022;-45.120503652039325
1739209778.9207044;-45.120503652039325
1739209778.9207065;-45.120503652039325
1739209778.920709;-45.120503652039325
1739209778.920711;-38.13080360867914
1739209778.9207134;-35.57807855764607
1739209778.9207156;-33.981070128970906
1739209778.9207177;-38.13080360867914
1739209778.92072;-38.13080360867914
1739209778.9207222;-38.13080360867914
1739209778.9207246;-45.120503652039325
1739209778.9207268;-45.120503652039325
1739209778.9207292;-45.120503652039325
1739209778.9207313;-45.120503652039325
1739209778.9207335;-32.816014438256545
1739209778.9207358;-38.13080360867914
1739209778.920738;-45.120503652039325
1739209778.9207404;-33.981070128970906
1739209778.9207425;-31.141103565318915
1739209778.920745;-45.120503652039325
1739209778.920747;-45.120503652039325
1739209778.9207492;-38.13080360867914
1739209778.9207516;-33.981070128970906
1739209778.9207537;-45.120503652039325
1739209778.920756;-45.120503652039325
1739209778.9207582;-45.120503652039325
1739209778.9207606;-38.13080360867914
1739209778.9207628;-38.13080360867914
1739209778.920765;-45.120503652039325
1739209778.9207673;-45.120503652039325
1739209778.9207695;-45.120503652039325
1739209778.9207718;-45.120503652039325
1739209778.920774;-45.120503652039325
1739209778.9207761;-38.13080360867914
1739209778.9207785;-33.981070128970906
1739209778.9207807;-45.120503652039325
1739209778.920783;-45.120503652039325
1739209778.9207852;-38.13080360867914
1739209778.9207876;-38.13080360867914
1739209778.9207897;-45.120503652039325
1739209778.9207919;-38.13080360867914
1739209778.9207942;-38.13080360867914
1739209778.9207964;-38.13080360867914
1739209778.9207988;-38.13080360867914
1739209778.920801;-38.13080360867914
1739209778.9208033;-38.13080360867914
1739209778.9208055;-38.13080360867914
1739209778.9208076;-38.13080360867914
1739209778.92081;-45.120503652039325
1739209778.9208121;-38.13080360867914
1739209778.9208145;-38.13080360867914
1739209778.9208167;-38.13080360867914
1739209778.920819;-45.120503652039325
1739209778.9208212;-45.120503652039325
1739209778.9208233;-45.120503652039325
1739209778.9208257;-38.13080360867914
1739209778.9208279;-38.13080360867914
1739209778.9208302;-31.141103565318915
1739209778.9208324;-28.992665084841942
1739209778.9208345;-35.57807855764607
1739209778.920837;-38.13080360867914
1739209778.920839;-45.120503652039325
1739209778.9208415;-33.981070128970906
1739209778.9208436;-38.13080360867914
1739209778.920846;-45.120503652039325
1739209778.9208481;-38.13080360867914
1739209778.9208503;-38.13080360867914
1739209778.9208527;-38.13080360867914
1739209778.9208548;-45.120503652039325
1739209778.9208572;-45.120503652039325
1739209778.9208593;-45.120503652039325
1739209778.9208617;-38.13080360867914
1739209778.9208639;-45.120503652039325
1739209778.920866;-33.981070128970906
1739209778.9208684;-28.992665084841942
1739209778.9208705;-45.120503652039325
1739209778.920873;-45.120503652039325
1739209778.920875;-38.13080360867914
1739209778.9208775;-30.49652367304973
1739209778.9208796;-35.57807855764607
1739209778.9208817;-45.120503652039325
1739209778.9208841;-45.120503652039325
1739209778.9208863;-38.13080360867914
1739209778.9208887;-38.13080360867914
1739209778.9208908;-45.120503652039325
1739209778.920893;-45.120503652039325
1739209778.9208953;-45.120503652039325
1739209778.9208975;-45.120503652039325
1739209778.9208999;-45.120503652039325
1739209778.920902;-45.120503652039325
1739209778.9209044;-35.57807855764607
1739209778.9209065;-35.57807855764607
1739209778.920914;-45.120503652039325
1739209778.9209213;-45.120503652039325
1739209778.9209287;-38.13080360867914
1739209778.9209363;-38.13080360867914
1739209778.9209437;-45.120503652039325
1739209778.9209511;-45.120503652039325
1739209778.9209585;-35.57807855764607
1739209778.920966;-38.13080360867914
1739209778.9209733;-45.120503652039325
1739209778.920981;-45.120503652039325
1739209778.9209883;-38.13080360867914
1739209778.9209957;-45.120503652039325
1739209778.921003;-35.57807855764607
1739209778.9210105;-38.13080360867914
1739209778.921018;-45.120503652039325
1739209778.9210255;-45.120503652039325
1739209778.921033;-38.13080360867914
1739209778.9210403;-38.13080360867914
1739209778.9210477;-45.120503652039325
1739209778.921055;-45.120503652039325
1739209778.9210625;-38.13080360867914
1739209778.92107;-38.13080360867914
1739209778.9210775;-31.141103565318893
1739209778.921085;-38.13080360867914
1739209778.9210923;-38.13080360867914
1739209778.9210997;-38.13080360867914
1739209778.921107;-38.13080360867914
1739209778.9211147;-35.57807855764607
1739209778.921122;-45.120503652039325
1739209778.9211295;-45.120503652039325
1739209778.9211369;-45.120503652039325
1739209778.9211442;-45.120503652039325
1739209778.9211516;-35.57807855764607
1739209778.9211593;-33.981070128970906
1739209778.9211667;-45.120503652039325
1739209778.921174;-38.13080360867914
1739209778.9211814;-38.13080360867914
1739209778.9211888;-45.120503652039325
1739209778.9211962;-29.438486411369333
1739209778.9212039;-32.816014438256545
1739209778.9212112;-45.120503652039325
1739209778.9212186;-38.13080360867914
1739209778.921226;-35.57807855764607
1739209778.9212334;-38.13080360867914
1739209778.9212408;-45.120503652039325
1739209778.9212484;-38.13080360867914
1739209778.9212558;-45.120503652039325
1739209778.9212632;-38.13080360867914
1739209778.9212706;-45.120503652039325
1739209778.921278;-45.120503652039325
1739209778.9212854;-45.120503652039325
1739209778.921293;-38.13080360867914
1739209778.9213004;-45.120503652039325
1739209778.9213078;-45.120503652039325
1739209778.9213152;-31.141103565318893
1739209778.9213226;-29.438486411369333
1739209778.92133;-45.120503652039325
1739209778.9213376;-45.120503652039325
1739209778.921345;-38.13080360867914
1739209778.9213524;-38.13080360867914
1739209778.9213598;-45.120503652039325
1739209778.9213672;-45.120503652039325
1739209778.9213746;-45.120503652039325
1739209778.921382;-45.120503652039325
1739209778.9213896;-45.120503652039325
1739209778.921397;-38.13080360867914
1739209778.9214044;-38.13080360867914
1739209778.9214118;-38.13080360867914
1739209778.9214191;-45.120503652039325
1739209778.9214265;-45.120503652039325
1739209778.9214342;-45.120503652039325
1739209778.9214416;-45.120503652039325
1739209778.921449;-45.120503652039325
1739209778.9214563;-38.13080360867914
1739209778.9214637;-38.13080360867914
1739209778.921471;-38.13080360867914
1739209778.9214787;-45.120503652039325
1739209778.9214861;-45.120503652039325
1739209778.9214935;-35.57807855764607
1739209778.921501;-35.57807855764607
1739209778.9215083;-45.120503652039325
1739209778.9215157;-38.13080360867914
1739209778.9215233;-45.120503652039325
1739209778.9215307;-38.13080360867914
1739209778.921538;-38.13080360867914
1739209778.9215455;-45.120503652039325
1739209778.921553;-38.13080360867914
1739209778.9215603;-45.120503652039325
1739209778.921568;-38.13080360867914
1739209778.9215753;-38.13080360867914
1739209778.9215827;-45.120503652039325
1739209778.92159;-45.120503652039325
1739209778.9215975;-45.120503652039325
1739209778.9216049;-38.13080360867914
1739209778.9216125;-45.120503652039325
1739209778.92162;-45.120503652039325
1739209778.9216273;-35.57807855764607
1739209778.9216347;-38.13080360867914
1739209778.921642;-45.120503652039325
1739209778.9216495;-38.13080360867914
1739209778.921657;-38.13080360867914
1739209778.9216645;-45.120503652039325
1739209778.9216719;-45.120503652039325
1739209778.9216793;-33.981070128970906
1739209778.9216866;-38.13080360867914
1739209778.921694;-45.120503652039325
1739209778.9217017;-38.13080360867914
1739209778.921709;-38.13080360867914
1739209778.9217165;-38.13080360867914
1739209778.9217238;-45.120503652039325
1739209778.9217312;-31.141103565318915
1739209778.9217386;-38.13080360867914
1739209778.9217463;-38.13080360867914
1739209778.9217536;-38.13080360867914
1739209778.921761;-38.13080360867914
1739209778.9217684;-33.981070128970906
1739209778.9217758;-38.13080360867914
1739209778.9217832;-38.13080360867914
1739209778.9217908;-38.13080360867914
1739209778.9217982;-45.120503652039325
1739209778.9218056;-45.120503652039325
1739209778.921813;-45.120503652039325
1739209778.9218204;-35.57807855764607
1739209778.9218278;-38.13080360867914
1739209778.9218354;-45.120503652039325
1739209778.9218428;-45.120503652039325
1739209778.9218502;-35.57807855764607
1739209778.9218576;-31.141103565318915
1739209778.921865;-33.981070128970906
1739209778.9218724;-45.120503652039325
1739209778.9218798;-45.120503652039325
1739209778.9218874;-38.13080360867914
1739209778.9218948;-38.13080360867914
1739209778.9219022;-45.120503652039325
1739209778.9219096;-45.120503652039325
1739209778.921917;-38.13080360867914
1739209778.9219244;-33.981070128970906
1739209778.921932;-45.120503652039325
1739209778.9219394;-45.120503652039325
1739209778.9219468;-38.13080360867914
1739209778.9219542;-38.13080360867914
1739209778.9219615;-38.13080360867914
1739209778.921969;-45.120503652039325
1739209778.9219766;-33.981070128970906
1739209778.921984;-31.141103565318915
1739209778.9219913;-45.120503652039325
1739209778.9219987;-38.13080360867914
1739209778.9220061;-38.13080360867914
1739209778.9220135;-38.13080360867914
1739209778.9220212;-38.13080360867914
1739209778.9220285;-38.13080360867914
1739209778.922036;-45.120503652039325
1739209778.9220433;-33.981070128970906
1739209778.9220507;-38.13080360867914
1739209778.922058;-45.120503652039325
1739209778.9220657;-33.981070128970906
1739209778.9220731;-38.13080360867914
1739209778.9220805;-38.13080360867914
1739209778.922088;-38.13080360867914
1739209778.9220953;-38.13080360867914
1739209778.9221027;-33.981070128970906
1739209778.9221103;-45.120503652039325
1739209778.9221177;-45.120503652039325
1739209778.922125;-45.120503652039325
1739209778.9221325;-33.981070128970906
1739209778.92214;-38.13080360867914
1739209778.9221473;-38.13080360867914
1739209778.922155;-45.120503652039325
1739209778.9221623;-38.13080360867914
1739209778.9221697;-38.13080360867914
1739209778.922177;-38.13080360867914
1739209778.9221845;-45.120503652039325
1739209778.9221919;-38.13080360867914
1739209778.9221995;-38.13080360867914
1739209778.9222069;-45.120503652039325
1739209778.9222143;-38.13080360867914
1739209778.9222217;-35.57807855764607
1739209778.922229;-38.13080360867914
1739209778.9222364;-45.120503652039325
1739209778.922244;-38.13080360867914
1739209778.9222515;-38.13080360867914
1739209778.9222589;-33.981070128970906
1739209778.9222662;-45.120503652039325
1739209778.9222736;-38.13080360867914
1739209778.922281;-31.141103565318915
1739209778.9222887;-45.120503652039325
1739209778.922296;-45.120503652039325
1739209778.9223034;-45.120503652039325
1739209778.9223108;-45.120503652039325
1739209778.9223182;-38.13080360867914
1739209778.9223256;-38.13080360867914
1739209778.9223332;-45.120503652039325
1739209778.9223406;-38.13080360867914
1739209778.922348;-38.13080360867914
1739209778.9223554;-45.120503652039325
1739209778.9223628;-45.120503652039325
1739209778.9223702;-38.13080360867914
1739209778.9223776;-35.57807855764607
1739209778.9223852;-45.120503652039325
1739209778.9223926;-45.120503652039325
1739209778.9224;-25.826314394896354
1739209778.9224074;-32.816014438256545
1739209778.9224148;-45.120503652039325
1739209778.9224222;-45.120503652039325
1739209778.9224298;-33.981070128970906
1739209778.9224372;-45.120503652039325
1739209778.9224446;-38.13080360867914
1739209778.922452;-45.120503652039325
1739209778.9224594;-33.981070128970956
1739209778.9224668;-45.120503652039325
1739209778.9224744;-38.13080360867914
1739209778.9224818;-38.13080360867914
1739209778.9224892;-45.120503652039325
1739209778.9224966;-38.13080360867914
1739209778.922504;-38.13080360867914
1739209778.9225113;-45.120503652039325
1739209778.922519;-31.141103565318893
1739209778.9225264;-35.57807855764607
1739209778.9225338;-45.120503652039325
1739209778.9225411;-45.120503652039325
1739209778.9225485;-45.120503652039325
1739209778.922556;-38.13080360867914
1739209778.9225636;-38.13080360867914
1739209778.922571;-38.13080360867914
1739209778.9225783;-45.120503652039325
1739209778.9225857;-45.120503652039325
1739209778.922593;-38.13080360867914
1739209778.9226005;-45.120503652039325
1739209778.9226081;-45.120503652039325
1739209778.9226155;-38.13080360867914
1739209778.922623;-35.57807855764607
1739209778.9226303;-38.13080360867914
1739209778.9226377;-38.13080360867914
1739209778.922645;-38.13080360867914
1739209778.9226527;-38.13080360867914
1739209778.92266;-38.13080360867914
1739209778.9226675;-45.120503652039325
1739209778.922675;-45.120503652039325
1739209778.9226823;-35.57807855764607
1739209778.9226897;-33.981070128970906
1739209778.9226973;-38.13080360867914
1739209778.9227047;-38.13080360867914
1739209778.922712;-45.120503652039325
1739209778.9227195;-45.120503652039325
1739209778.9227269;-38.13080360867914
1739209778.9227343;-38.13080360867914
1739209778.922742;-45.120503652039325
1739209778.9227493;-38.13080360867914
1739209778.9227567;-45.120503652039325
1739209778.922764;-45.120503652039325
1739209778.9227715;-38.13080360867914
1739209778.9227788;-45.120503652039325
1739209778.9227865;-45.120503652039325
1739209778.9227939;-38.13080360867914
1739209778.9228013;-35.57807855764607
1739209778.9228086;-38.13080360867914
1739209778.922816;-32.816014438256545
1739209778.9228234;-32.816014438256545
1739209778.9228308;-45.120503652039325
1739209778.9228384;-45.120503652039325
1739209778.9228458;-35.57807855764607
1739209778.9228532;-38.13080360867914
1739209778.9228606;-45.120503652039325
1739209778.922868;-45.120503652039325
1739209778.9228754;-45.120503652039325
1739209778.922883;-45.120503652039325
1739209778.9228904;-45.120503652039325
1739209778.9228978;-45.120503652039325
1739209778.9229052;-38.13080360867914
1739209778.9229126;-38.13080360867914
1739209778.92292;-45.120503652039325
1739209778.9229276;-45.120503652039325
1739209778.922935;-38.13080360867914
1739209778.9229424;-38.13080360867914
1739209778.9229498;-38.13080360867914
1739209778.9229572;-45.120503652039325
1739209778.9229646;-38.13080360867914
1739209778.9229722;-45.120503652039325
1739209778.9229796;-45.120503652039325
1739209778.922987;-45.120503652039325
1739209778.9229944;-38.13080360867914
1739209778.9230018;-32.816014438256545
1739209778.9230092;-38.13080360867914
1739209778.9230168;-45.120503652039325
1739209778.9230242;-38.13080360867914
1739209778.9230316;-33.981070128970906
1739209778.923039;-33.981070128970906
1739209778.9230464;-33.981070128970906
1739209778.9230537;-38.13080360867914
1739209778.9230614;-38.13080360867914
1739209778.9230688;-38.13080360867914
1739209778.9230762;-35.57807855764607
1739209778.9230835;-38.13080360867914
1739209778.923091;-38.13080360867914
1739209778.9230983;-38.13080360867914
1739209778.923106;-38.13080360867914
1739209778.9231133;-45.120503652039325
1739209778.9231207;-45.120503652039325
1739209778.9231281;-45.120503652039325
1739209778.9231355;-38.13080360867914
1739209778.923143;-45.120503652039325
1739209778.9231505;-38.13080360867914
1739209778.923158;-45.120503652039325
1739209778.9231653;-38.13080360867914
1739209778.9231727;-38.13080360867914
1739209778.92318;-45.120503652039325
1739209778.9231875;-31.141103565318915
1739209778.9231951;-38.13080360867914
1739209778.9232025;-38.13080360867914
1739209778.92321;-38.13080360867914
1739209778.9232173;-35.57807855764607
1739209778.9232247;-38.13080360867914
1739209778.923232;-38.13080360867914
1739209778.9232397;-33.981070128970906
1739209778.923247;-38.13080360867914
1739209778.9232545;-38.13080360867914
1739209778.923262;-45.120503652039325
1739209778.9232693;-45.120503652039325
1739209778.9232767;-35.57807855764607
1739209778.923284;-38.13080360867914
1739209778.9232917;-45.120503652039325
1739209778.923299;-31.141103565318915
1739209778.9233065;-28.992665084841942
1739209778.9233139;-45.120503652039325
1739209778.9233212;-45.120503652039325
1739209778.9233286;-35.57807855764607
1739209778.9233363;-38.13080360867914
1739209778.9233437;-38.13080360867914
1739209778.923351;-45.120503652039325
1739209778.9233584;-38.13080360867914
1739209778.9233658;-45.120503652039325
1739209778.9233732;-38.13080360867914
1739209778.9233809;-38.13080360867914
1739209778.9233882;-38.13080360867914
1739209778.9233956;-45.120503652039325
1739209778.923403;-38.13080360867914
1739209778.9234104;-45.120503652039325
1739209778.9234178;-38.13080360867914
1739209778.9234254;-38.13080360867914
1739209778.9234328;-45.120503652039325
1739209778.9234402;-45.120503652039325
1739209778.9234476;-45.120503652039325
1739209778.923455;-38.13080360867914
1739209778.9234624;-35.57807855764607
1739209778.92347;-45.120503652039325
1739209778.9234774;-31.141103565318915
1739209778.9234848;-27.267205301931607
1739209778.9234922;-33.981070128970906
1739209778.9234996;-45.120503652039325
1739209778.923507;-38.13080360867914
1739209778.9235146;-38.13080360867914
1739209778.923522;-33.981070128970906
1739209778.9235294;-45.120503652039325
1739209778.9235368;-45.120503652039325
1739209778.9235442;-38.13080360867914
1739209778.9235516;-38.13080360867914
1739209778.9235592;-38.13080360867914
1739209778.9235666;-45.120503652039325
1739209778.923574;-35.57807855764607
1739209778.9235814;-38.13080360867914
1739209778.9235888;-45.120503652039325
1739209778.9235961;-38.13080360867914
1739209778.9236038;-35.57807855764607
1739209778.9236112;-32.816014438256545
1739209778.9236186;-45.120503652039325
1739209778.923626;-45.120503652039325
1739209778.9236333;-38.13080360867914
1739209778.9236407;-33.981070128970906
1739209778.9236484;-45.120503652039325
1739209778.9236557;-45.120503652039325
1739209778.9236631;-33.981070128970906
1739209778.9236705;-45.120503652039325
1739209778.923678;-38.13080360867914
1739209778.9236853;-35.57807855764607
1739209778.923693;-45.120503652039325
1739209778.9237003;-45.120503652039325
1739209778.9237077;-38.13080360867914
1739209778.923715;-38.13080360867914
1739209778.9237225;-45.120503652039325
1739209778.92373;-38.13080360867914
1739209778.9237375;-38.13080360867914
1739209778.923745;-45.120503652039325
1739209778.9237523;-38.13080360867914
1739209778.9237597;-33.981070128970906
1739209778.923767;-38.13080360867914
1739209778.9237745;-35.57807855764607
1739209778.9237819;-38.13080360867914
1739209778.9237895;-45.120503652039325
1739209778.923797;-38.13080360867914
1739209778.9238043;-33.981070128970906
1739209778.9238117;-45.120503652039325
1739209778.923819;-45.120503652039325
1739209778.9238265;-38.13080360867914
1739209778.923834;-45.120503652039325
1739209778.9238415;-45.120503652039325
1739209778.9238489;-45.120503652039325
1739209778.9238563;-45.120503652039325
1739209778.9238636;-45.120503652039325
1739209778.923871;-38.13080360867914
1739209778.9238787;-45.120503652039325
1739209778.923886;-38.13080360867914
1739209778.9238935;-38.13080360867914
1739209778.9239008;-38.13080360867914
1739209778.9239082;-35.57807855764607
1739209778.9239156;-38.13080360867914
1739209778.9239233;-38.13080360867914
1739209778.9239306;-45.120503652039325
1739209778.923938;-38.13080360867914
1739209778.9239454;-38.13080360867914
1739209778.9239528;-35.57807855764607
1739209778.9239602;-38.13080360867914
1739209778.9239678;-38.13080360867914
1739209778.9239752;-38.13080360867914
1739209778.9239826;-45.120503652039325
1739209778.92399;-38.13080360867914
1739209778.9239974;-38.13080360867914
1739209778.9240048;-35.57807855764607
1739209778.9240124;-45.120503652039325
1739209778.9240198;-38.13080360867914
1739209778.9240272;-33.981070128970906
1739209778.9240346;-45.120503652039325
1739209778.924042;-38.13080360867914
1739209778.9240494;-35.57807855764607
1739209778.924057;-35.57807855764607
1739209778.9240644;-35.57807855764607
1739209778.9240718;-38.13080360867914
1739209778.9240792;-45.120503652039325
1739209778.9240866;-38.13080360867914
1739209778.924094;-38.13080360867914
1739209778.9241016;-38.13080360867914
1739209778.924109;-45.120503652039325
1739209778.9241164;-45.120503652039325
1739209778.9241238;-45.120503652039325
1739209778.9241312;-45.120503652039325
1739209778.9241385;-45.120503652039325
1739209778.9241462;-38.13080360867914
1739209778.9241536;-38.13080360867914
1739209778.924161;-45.120503652039325
1739209778.9241683;-32.816014438256545
1739209778.9241757;-32.816014438256545
1739209778.9241831;-38.13080360867914
1739209778.9241908;-45.120503652039325
1739209778.9241982;-33.981070128970906
1739209778.9242055;-28.992665084841942
1739209778.924213;-45.120503652039325
1739209778.9242203;-45.120503652039325
1739209778.9242277;-38.13080360867914
1739209778.9242353;-45.120503652039325
1739209778.9242427;-35.57807855764607
1739209778.9242501;-38.13080360867914
1739209778.9242575;-38.13080360867914
1739209778.924265;-35.57807855764607
1739209778.9242723;-45.120503652039325
1739209778.9242797;-38.13080360867914
1739209778.9242873;-35.57807855764607
1739209778.9242947;-38.13080360867914
1739209778.924302;-45.120503652039325
1739209778.9243095;-45.120503652039325
1739209778.924317;-31.141103565318893
1739209778.9243243;-26.991370085610722
1739209778.924332;-45.120503652039325
1739209778.9243393;-45.120503652039325
1739209778.9243467;-38.13080360867914
1739209778.924354;-33.981070128970906
1739209778.9243615;-45.120503652039325
1739209778.9243689;-45.120503652039325
1739209778.9243765;-38.13080360867914
1739209778.9243839;-45.120503652039325
1739209778.9243913;-45.120503652039325
1739209778.9243987;-45.120503652039325
1739209778.924406;-35.57807855764607
1739209778.9244134;-45.120503652039325
1739209778.924421;-45.120503652039325
1739209778.9244285;-45.120503652039325
1739209778.9244359;-45.120503652039325
1739209778.9244432;-45.120503652039325
1739209778.9244506;-45.120503652039325
1739209778.924458;-45.120503652039325
1739209778.9244657;-45.120503652039325
1739209778.924473;-38.13080360867914
1739209778.9244804;-45.120503652039325
1739209778.9244878;-45.120503652039325
1739209778.9244952;-45.120503652039325
1739209778.9245026;-28.992665084841942
1739209778.9245102;-38.13080360867914
1739209778.9245176;-45.120503652039325
1739209778.924525;-45.120503652039325
1739209778.9245324;-38.13080360867914
1739209778.9245398;-38.13080360867914
1739209778.9245472;-45.120503652039325
1739209778.9245548;-35.57807855764607
1739209778.9245622;-32.816014438256545
1739209778.9245696;-33.981070128970906
1739209778.924577;-38.13080360867914
1739209778.9245844;-45.120503652039325
1739209778.9245918;-38.13080360867914
1739209778.9245994;-45.120503652039325
1739209778.9246068;-38.13080360867914
1739209778.9246142;-38.13080360867914
1739209778.9246216;-32.816014438256545
1739209778.924629;-33.981070128970906
1739209778.9246364;-45.120503652039325
1739209778.924644;-38.13080360867914
1739209778.9246514;-38.13080360867914
1739209778.9246588;-38.13080360867914
1739209778.9246662;-38.13080360867914
1739209778.9246736;-38.13080360867914
1739209778.924681;-31.141103565318915
1739209778.9246886;-33.981070128970906
1739209778.924696;-45.120503652039325
1739209778.9247034;-45.120503652039325
1739209778.9247108;-38.13080360867914
1739209778.9247181;-38.13080360867914
1739209778.9247255;-45.120503652039325
1739209778.924733;-33.981070128970906
1739209778.9247406;-30.49652367304973
1739209778.924748;-32.816014438256545
1739209778.9247553;-38.13080360867914
1739209778.9247627;-38.13080360867914
1739209778.92477;-38.13080360867914
1739209778.9247775;-32.816014438256545
1739209778.9247851;-35.57807855764607
1739209778.9247925;-45.120503652039325
1739209778.9248;-38.13080360867914
1739209778.9248073;-30.49652367304973
1739209778.9248147;-38.13080360867914
1739209778.924822;-45.120503652039325
1739209778.9248297;-45.120503652039325
1739209778.924837;-45.120503652039325
1739209778.9248445;-38.13080360867914
1739209778.924852;-38.13080360867914
1739209778.9248593;-38.13080360867914
1739209778.9248667;-32.816014438256545
1739209778.9248743;-45.120503652039325
1739209778.9248817;-45.120503652039325
1739209778.924889;-38.13080360867914
1739209778.9248965;-38.13080360867914
1739209778.9249039;-45.120503652039325
1739209778.9249113;-38.13080360867914
1739209778.924919;-38.13080360867914
1739209778.9249263;-45.120503652039325
1739209778.9249337;-38.13080360867914
1739209778.924941;-38.13080360867914
1739209778.9249485;-45.120503652039325
1739209778.9249558;-35.57807855764607
1739209778.9249635;-38.13080360867914
1739209778.9249709;-45.120503652039325
1739209778.9249783;-38.13080360867914
1739209778.9249856;-38.13080360867914
1739209778.924993;-38.13080360867914
1739209778.9250004;-38.13080360867914
1739209778.925008;-45.120503652039325
1739209778.9250154;-45.120503652039325
1739209778.9250228;-45.120503652039325
1739209778.9250302;-35.57807855764607
1739209778.9250376;-35.57807855764607
1739209778.925045;-45.120503652039325
1739209778.9250526;-45.120503652039325
1739209778.92506;-45.120503652039325
1739209778.9250674;-38.13080360867914
1739209778.9250748;-38.13080360867914
1739209778.9250822;-38.13080360867914
1739209778.9250896;-38.13080360867914
1739209778.9250972;-45.120503652039325
1739209778.9251046;-38.13080360867914
1739209778.925112;-38.13080360867914
1739209778.9251194;-35.57807855764607
1739209778.9251268;-38.13080360867914
1739209778.9251342;-45.120503652039325
1739209778.9251418;-45.120503652039325
1739209778.9251492;-35.57807855764607
1739209778.9251566;-32.816014438256545
1739209778.925164;-45.120503652039325
1739209778.9251714;-45.120503652039325
1739209778.9251788;-38.13080360867914
1739209778.9251862;-45.120503652039325
1739209778.9251938;-45.120503652039325
1739209778.9252012;-45.120503652039325
1739209778.9252086;-38.13080360867914
1739209778.925216;-45.120503652039325
1739209778.9252234;-38.13080360867914
1739209778.9252307;-35.57807855764607
1739209778.9252384;-38.13080360867914
1739209778.9252458;-38.13080360867914
1739209778.9252532;-38.13080360867914
1739209778.9252605;-45.120503652039325
1739209778.925268;-38.13080360867914
1739209778.9252753;-33.981070128970906
1739209778.925283;-45.120503652039325
1739209778.9252903;-45.120503652039325
1739209778.9252977;-38.13080360867914
1739209778.9253051;-38.13080360867914
1739209778.9253125;-45.120503652039325
1739209778.92532;-45.120503652039325
1739209778.9253275;-35.57807855764607
1739209778.925335;-33.981070128970906
1739209778.9253423;-38.13080360867914
1739209778.9253497;-45.120503652039325
1739209778.925357;-38.13080360867914
1739209778.9253645;-38.13080360867914
1739209778.9253721;-35.57807855764607
1739209778.9253795;-35.57807855764607
1739209778.925387;-45.120503652039325
1739209778.9253943;-45.120503652039325
1739209778.9254017;-35.57807855764607
1739209778.925409;-30.49652367304973
1739209778.9254167;-45.120503652039325
1739209778.925424;-45.120503652039325
1739209778.9254315;-38.13080360867914
1739209778.925439;-45.120503652039325
1739209778.9254463;-45.120503652039325
1739209778.9254537;-38.13080360867914
1739209778.9254613;-45.120503652039325
1739209778.9254687;-38.13080360867914
1739209778.925476;-45.120503652039325
1739209778.9254835;-45.120503652039325
1739209778.9254909;-45.120503652039325
1739209778.9254982;-45.120503652039325
1739209778.9255059;-45.120503652039325
1739209778.9255133;-45.120503652039325
1739209778.9255207;-30.49652367304973
1739209778.925528;-27.8777449560314
1739209778.9255354;-45.120503652039325
1739209778.9255428;-45.120503652039325
1739209778.9255505;-38.13080360867914
1739209778.9255579;-31.141103565318915
1739209778.9255652;-45.120503652039325
1739209778.9255726;-45.120503652039325
1739209778.92558;-45.120503652039325
1739209778.9255874;-45.120503652039325
1739209778.925595;-38.13080360867914
1739209778.9256024;-38.13080360867914
1739209778.9256098;-45.120503652039325
1739209778.9256172;-45.120503652039325
1739209778.9256246;-35.57807855764607
1739209778.925632;-38.13080360867914
1739209778.9256396;-45.120503652039325
1739209778.925647;-45.120503652039325
1739209778.9256544;-45.120503652039325
1739209778.9256618;-38.13080360867914
1739209778.9256692;-45.120503652039325
1739209778.9256766;-45.120503652039325
