CAN Message; 0x62:0148b15c5a1ac395
Timestamp;Amplitude
1739209815.8114889;-45.120503652039325
1739209815.8115013;-38.13080360867914
1739209815.8115137;-38.13080360867914
1739209815.811526;-38.13080360867914
1739209815.8115385;-35.57807855764607
1739209815.8115509;-35.57807855764607
1739209815.8115633;-38.13080360867914
1739209815.8115757;-45.120503652039325
1739209815.811588;-45.120503652039325
1739209815.8116004;-45.120503652039325
1739209815.8116128;-45.120503652039325
1739209815.8116252;-38.13080360867914
1739209815.8116376;-35.57807855764607
1739209815.81165;-38.13080360867914
1739209815.8116624;-38.13080360867914
1739209815.8116748;-45.120503652039325
1739209815.8116872;-38.13080360867914
1739209815.8116996;-45.120503652039325
1739209815.811712;-38.13080360867914
1739209815.8117244;-38.13080360867914
1739209815.8117368;-38.13080360867914
1739209815.8117492;-35.57807855764607
1739209815.8117616;-45.120503652039325
1739209815.811774;-38.13080360867914
1739209815.8117864;-35.57807855764607
1739209815.8117988;-33.981070128970906
1739209815.8118112;-35.57807855764607
1739209815.8118236;-38.13080360867914
1739209815.811836;-45.120503652039325
1739209815.8118484;-38.13080360867914
1739209815.8118608;-45.120503652039325
1739209815.8118732;-45.120503652039325
1739209815.8118856;-45.120503652039325
1739209815.811898;-38.13080360867914
1739209815.8119104;-45.120503652039325
1739209815.8119228;-45.120503652039325
1739209815.8119352;-35.57807855764607
1739209815.8119476;-38.13080360867914
1739209815.81196;-45.120503652039325
1739209815.8119724;-38.13080360867914
1739209815.8119848;-35.57807855764607
1739209815.8119972;-38.13080360867914
1739209815.8120096;-45.120503652039325
1739209815.812022;-38.13080360867914
1739209815.8120344;-45.120503652039325
1739209815.8120468;-35.57807855764607
1739209815.8120592;-45.120503652039325
1739209815.8120716;-45.120503652039325
1739209815.812084;-35.57807855764607
1739209815.8120964;-35.57807855764607
1739209815.8121088;-27.8777449560314
1739209815.8121212;-45.120503652039325
1739209815.8121336;-38.13080360867914
1739209815.812146;-45.120503652039325
1739209815.8121583;-32.816014438256545
1739209815.8121707;-38.13080360867914
1739209815.8121831;-38.13080360867914
1739209815.8121955;-38.13080360867914
1739209815.812208;-33.981070128970956
1739209815.8122203;-45.120503652039325
1739209815.8122327;-38.13080360867914
1739209815.8122451;-45.120503652039325
1739209815.8122575;-45.120503652039325
1739209815.81227;-45.120503652039325
1739209815.8122823;-38.13080360867914
1739209815.8122947;-38.13080360867914
1739209815.8123071;-35.57807855764607
1739209815.8123195;-33.981070128970906
1739209815.812332;-45.120503652039325
1739209815.8123443;-45.120503652039325
1739209815.8123567;-45.120503652039325
1739209815.812369;-38.13080360867914
1739209815.8123815;-38.13080360867914
1739209815.812394;-38.13080360867914
1739209815.8124063;-31.141103565318893
1739209815.8124187;-45.120503652039325
1739209815.812431;-45.120503652039325
1739209815.8124435;-38.13080360867914
1739209815.812456;-45.120503652039325
1739209815.8124683;-38.13080360867914
1739209815.8124807;-45.120503652039325
1739209815.812493;-38.13080360867914
1739209815.8125055;-45.120503652039325
1739209815.812518;-38.13080360867914
1739209815.8125303;-38.13080360867914
1739209815.8125427;-45.120503652039325
1739209815.812555;-45.120503652039325
1739209815.8125675;-38.13080360867914
1739209815.8125799;-45.120503652039325
1739209815.8125923;-45.120503652039325
1739209815.8126047;-29.438486411369333
1739209815.812617;-31.141103565318893
1739209815.8126295;-38.13080360867914
1739209815.8126419;-45.120503652039325
1739209815.8126543;-38.13080360867914
1739209815.8126667;-38.13080360867914
1739209815.812679;-38.13080360867914
1739209815.8126915;-33.981070128970906
1739209815.8127038;-38.13080360867914
1739209815.8127162;-45.120503652039325
1739209815.8127286;-38.13080360867914
1739209815.812741;-38.13080360867914
1739209815.8127534;-45.120503652039325
1739209815.8127658;-45.120503652039325
1739209815.8127782;-35.57807855764607
1739209815.8127906;-38.13080360867914
1739209815.812803;-45.120503652039325
1739209815.8128154;-35.57807855764607
1739209815.8128278;-38.13080360867914
1739209815.8128402;-45.120503652039325
1739209815.8128526;-45.120503652039325
1739209815.812865;-38.13080360867914
1739209815.8128774;-35.57807855764607
1739209815.8128898;-45.120503652039325
1739209815.8129022;-45.120503652039325
1739209815.8129146;-38.13080360867914
1739209815.812927;-35.57807855764607
1739209815.8129394;-38.13080360867914
1739209815.8129518;-38.13080360867914
1739209815.8129642;-32.816014438256545
1739209815.8129766;-38.13080360867914
1739209815.812989;-38.13080360867914
1739209815.8130014;-45.120503652039325
1739209815.8130138;-45.120503652039325
1739209815.8130262;-38.13080360867914
1739209815.8130386;-35.57807855764607
1739209815.813051;-38.13080360867914
1739209815.8130634;-38.13080360867914
1739209815.8130758;-45.120503652039325
1739209815.8130882;-38.13080360867914
1739209815.8131006;-35.57807855764607
1739209815.813113;-33.981070128970906
1739209815.8131254;-38.13080360867914
1739209815.8131378;-38.13080360867914
1739209815.8131502;-38.13080360867914
1739209815.8131626;-38.13080360867914
1739209815.813175;-38.13080360867914
1739209815.8131874;-45.120503652039325
1739209815.8131998;-38.13080360867914
1739209815.8132122;-38.13080360867914
1739209815.8132246;-38.13080360867914
1739209815.813237;-35.57807855764607
1739209815.8132493;-33.981070128970906
1739209815.8132617;-35.57807855764607
1739209815.8132741;-45.120503652039325
1739209815.8132865;-45.120503652039325
1739209815.813299;-38.13080360867914
1739209815.8133113;-38.13080360867914
1739209815.8133237;-38.13080360867914
1739209815.8133361;-38.13080360867914
1739209815.8133485;-45.120503652039325
1739209815.813361;-45.120503652039325
1739209815.8133733;-35.57807855764607
1739209815.8133857;-38.13080360867914
1739209815.8133981;-38.13080360867914
1739209815.8134105;-33.981070128970906
1739209815.813423;-38.13080360867914
1739209815.8134353;-38.13080360867914
1739209815.8134477;-45.120503652039325
1739209815.81346;-38.13080360867914
1739209815.8134725;-38.13080360867914
1739209815.813485;-45.120503652039325
1739209815.8134973;-45.120503652039325
1739209815.8135097;-38.13080360867914
1739209815.813522;-38.13080360867914
1739209815.8135345;-45.120503652039325
1739209815.813547;-45.120503652039325
1739209815.8135593;-38.13080360867914
1739209815.8135717;-45.120503652039325
1739209815.813584;-45.120503652039325
1739209815.8135965;-45.120503652039325
1739209815.813609;-45.120503652039325
1739209815.8136213;-38.13080360867914
1739209815.8136337;-35.57807855764607
1739209815.813646;-45.120503652039325
1739209815.8136585;-38.13080360867914
1739209815.8136709;-38.13080360867914
1739209815.8136833;-45.120503652039325
1739209815.8136957;-38.13080360867914
1739209815.813708;-31.141103565318915
1739209815.8137205;-31.141103565318915
1739209815.8137329;-38.13080360867914
1739209815.8137453;-45.120503652039325
1739209815.8137577;-45.120503652039325
1739209815.81377;-33.981070128970906
1739209815.8137825;-45.120503652039325
1739209815.8137949;-45.120503652039325
1739209815.8138072;-32.816014438256545
1739209815.8138196;-38.13080360867914
1739209815.813832;-38.13080360867914
1739209815.8138444;-38.13080360867914
1739209815.8138568;-38.13080360867914
1739209815.8138692;-38.13080360867914
1739209815.8138816;-45.120503652039325
1739209815.813894;-45.120503652039325
1739209815.8139064;-31.141103565318915
1739209815.8139188;-31.141103565318915
1739209815.8139312;-38.13080360867914
1739209815.8139436;-38.13080360867914
1739209815.813956;-38.13080360867914
1739209815.8139684;-33.981070128970906
1739209815.8139808;-38.13080360867914
1739209815.8139932;-38.13080360867914
1739209815.8140056;-45.120503652039325
1739209815.814018;-45.120503652039325
1739209815.8140304;-45.120503652039325
1739209815.8140428;-38.13080360867914
1739209815.8140552;-38.13080360867914
1739209815.8140676;-45.120503652039325
1739209815.81408;-33.981070128970906
1739209815.8140924;-45.120503652039325
1739209815.8141048;-45.120503652039325
1739209815.8141172;-38.13080360867914
1739209815.8141296;-38.13080360867914
1739209815.814142;-45.120503652039325
1739209815.8141544;-45.120503652039325
1739209815.8141668;-38.13080360867914
1739209815.8141792;-38.13080360867914
1739209815.8141916;-38.13080360867914
1739209815.814204;-33.981070128970906
1739209815.8142164;-28.58837851428586
1739209815.8142288;-38.13080360867914
1739209815.8142412;-45.120503652039325
1739209815.8142536;-38.13080360867914
1739209815.814266;-32.816014438256545
1739209815.8142784;-38.13080360867914
1739209815.8142908;-45.120503652039325
1739209815.8143032;-45.120503652039325
1739209815.8143156;-33.981070128970956
1739209815.814328;-38.13080360867914
1739209815.8143404;-38.13080360867914
1739209815.8143528;-45.120503652039325
1739209815.8143651;-35.57807855764607
1739209815.8143775;-38.13080360867914
1739209815.81439;-38.13080360867914
1739209815.8144023;-33.981070128970906
1739209815.8144147;-25.252786309376837
1739209815.8144271;-35.57807855764607
1739209815.8144395;-38.13080360867914
1739209815.814452;-38.13080360867914
1739209815.8144643;-38.13080360867914
1739209815.8144767;-38.13080360867914
1739209815.8144891;-45.120503652039325
1739209815.8145015;-45.120503652039325
1739209815.814514;-45.120503652039325
1739209815.8145263;-45.120503652039325
1739209815.8145387;-45.120503652039325
1739209815.814551;-45.120503652039325
1739209815.8145635;-38.13080360867914
1739209815.814576;-45.120503652039325
1739209815.8145883;-45.120503652039325
1739209815.8146007;-38.13080360867914
1739209815.814613;-45.120503652039325
1739209815.8146257;-38.13080360867914
1739209815.8146381;-35.57807855764607
1739209815.8146505;-38.13080360867914
1739209815.814663;-45.120503652039325
1739209815.8146753;-32.816014438256545
1739209815.8146877;-38.13080360867914
1739209815.8147001;-38.13080360867914
1739209815.8147125;-38.13080360867914
1739209815.814725;-45.120503652039325
1739209815.8147373;-35.57807855764607
1739209815.8147497;-35.57807855764607
1739209815.814762;-38.13080360867914
1739209815.8147745;-45.120503652039325
1739209815.814787;-45.120503652039325
1739209815.8147993;-45.120503652039325
1739209815.8148117;-45.120503652039325
1739209815.814824;-38.13080360867914
1739209815.8148365;-38.13080360867914
1739209815.814849;-35.57807855764607
1739209815.8148613;-35.57807855764607
1739209815.8148737;-32.816014438256545
1739209815.814886;-45.120503652039325
1739209815.8148985;-45.120503652039325
1739209815.814911;-35.57807855764607
1739209815.8149233;-33.981070128970906
1739209815.8149357;-45.120503652039325
1739209815.814948;-38.13080360867914
1739209815.8149605;-38.13080360867914
1739209815.8149729;-38.13080360867914
1739209815.8149853;-45.120503652039325
1739209815.8149977;-38.13080360867914
1739209815.81501;-33.981070128970906
1739209815.8150225;-45.120503652039325
1739209815.8150349;-35.57807855764607
1739209815.8150473;-38.13080360867914
1739209815.8150597;-45.120503652039325
1739209815.815072;-38.13080360867914
1739209815.8150845;-45.120503652039325
1739209815.8150969;-45.120503652039325
1739209815.8151093;-45.120503652039325
1739209815.8151217;-35.57807855764607
1739209815.815134;-38.13080360867914
1739209815.8151464;-45.120503652039325
1739209815.8151588;-38.13080360867914
1739209815.8151712;-38.13080360867914
1739209815.8151836;-45.120503652039325
1739209815.815196;-38.13080360867914
1739209815.8152084;-45.120503652039325
1739209815.8152208;-45.120503652039325
1739209815.8152332;-38.13080360867914
1739209815.8152456;-38.13080360867914
1739209815.815258;-45.120503652039325
1739209815.8152704;-45.120503652039325
1739209815.8152828;-38.13080360867914
1739209815.8152952;-38.13080360867914
1739209815.8153076;-45.120503652039325
1739209815.81532;-45.120503652039325
1739209815.8153324;-45.120503652039325
1739209815.8153448;-38.13080360867914
1739209815.8153572;-35.57807855764607
1739209815.8153696;-38.13080360867914
1739209815.815382;-45.120503652039325
1739209815.8153944;-45.120503652039325
1739209815.8154068;-38.13080360867914
1739209815.8154192;-28.992665084841942
1739209815.8154316;-45.120503652039325
1739209815.815444;-38.13080360867914
1739209815.8154564;-45.120503652039325
1739209815.8154688;-45.120503652039325
1739209815.8154812;-45.120503652039325
1739209815.8154936;-45.120503652039325
1739209815.815506;-45.120503652039325
1739209815.8155184;-29.438486411369347
1739209815.8155308;-38.13080360867914
1739209815.8155432;-45.120503652039325
1739209815.8155556;-35.57807855764607
1739209815.815568;-45.120503652039325
1739209815.8155804;-45.120503652039325
1739209815.8155928;-45.120503652039325
1739209815.8156052;-45.120503652039325
1739209815.8156176;-28.992665084841942
1739209815.81563;-45.120503652039325
1739209815.8156424;-38.13080360867914
1739209815.8156548;-31.141103565318893
1739209815.8156672;-33.981070128970906
1739209815.8156796;-45.120503652039325
1739209815.815692;-45.120503652039325
1739209815.8157043;-38.13080360867914
1739209815.8157167;-38.13080360867914
1739209815.8157291;-45.120503652039325
1739209815.8157415;-45.120503652039325
1739209815.815754;-35.57807855764607
1739209815.8157663;-33.981070128970906
1739209815.8157787;-45.120503652039325
1739209815.8157911;-38.13080360867914
1739209815.8158035;-32.816014438256545
1739209815.815816;-28.992665084841942
1739209815.8158283;-38.13080360867914
1739209815.8158407;-45.120503652039325
1739209815.815853;-38.13080360867914
1739209815.8158655;-38.13080360867914
1739209815.815878;-45.120503652039325
1739209815.8158903;-45.120503652039325
1739209815.8159027;-38.13080360867914
1739209815.815915;-33.981070128970906
1739209815.8159275;-45.120503652039325
1739209815.81594;-38.13080360867914
1739209815.8159523;-38.13080360867914
1739209815.8159647;-38.13080360867914
1739209815.815977;-35.57807855764607
1739209815.8159895;-38.13080360867914
1739209815.816002;-45.120503652039325
1739209815.8160143;-38.13080360867914
1739209815.8160267;-45.120503652039325
1739209815.816039;-45.120503652039325
1739209815.8160515;-45.120503652039325
1739209815.816064;-45.120503652039325
1739209815.8160763;-38.13080360867914
1739209815.8160887;-38.13080360867914
1739209815.816101;-35.57807855764607
1739209815.8161135;-35.57807855764607
1739209815.8161259;-45.120503652039325
1739209815.8161383;-45.120503652039325
1739209815.8161507;-38.13080360867914
1739209815.816163;-35.57807855764607
1739209815.8161755;-45.120503652039325
1739209815.8161879;-45.120503652039325
1739209815.8162003;-38.13080360867914
1739209815.8162127;-38.13080360867914
1739209815.8162153;-33.981070128970906
1739209815.8162177;-38.13080360867914
1739209815.8162203;-38.13080360867914
1739209815.816223;-38.13080360867914
1739209815.8162253;-38.13080360867914
1739209815.816228;-38.13080360867914
1739209815.8162305;-38.13080360867914
1739209815.816233;-38.13080360867914
1739209815.8162355;-45.120503652039325
1739209815.8162382;-38.13080360867914
1739209815.8162405;-38.13080360867914
1739209815.8162432;-45.120503652039325
1739209815.8162458;-45.120503652039325
1739209815.8162482;-38.13080360867914
1739209815.8162508;-45.120503652039325
1739209815.8162534;-38.13080360867914
1739209815.8162558;-35.57807855764607
1739209815.8162584;-38.13080360867914
1739209815.816261;-45.120503652039325
1739209815.8162634;-38.13080360867914
1739209815.816266;-32.816014438256545
1739209815.8162687;-45.120503652039325
1739209815.816271;-45.120503652039325
1739209815.8162737;-38.13080360867914
1739209815.8162763;-35.57807855764607
1739209815.8162787;-38.13080360867914
1739209815.8162813;-35.57807855764607
1739209815.816284;-45.120503652039325
1739209815.8162863;-35.57807855764607
1739209815.816289;-35.57807855764607
1739209815.8162916;-45.120503652039325
1739209815.816294;-33.981070128970906
1739209815.8162966;-45.120503652039325
1739209815.8162992;-38.13080360867914
1739209815.8163016;-45.120503652039325
1739209815.8163042;-45.120503652039325
1739209815.8163068;-45.120503652039325
1739209815.8163092;-45.120503652039325
1739209815.8163118;-33.981070128970906
1739209815.8163145;-38.13080360867914
1739209815.8163168;-45.120503652039325
1739209815.8163195;-38.13080360867914
1739209815.816322;-32.816014438256545
1739209815.8163245;-33.981070128970906
1739209815.816327;-45.120503652039325
1739209815.8163297;-45.120503652039325
1739209815.816332;-45.120503652039325
1739209815.8163347;-38.13080360867914
1739209815.8163373;-45.120503652039325
1739209815.8163397;-38.13080360867914
1739209815.8163424;-35.57807855764607
1739209815.816345;-38.13080360867914
1739209815.8163474;-45.120503652039325
1739209815.81635;-45.120503652039325
1739209815.8163526;-32.816014438256545
1739209815.816355;-38.13080360867914
1739209815.8163576;-45.120503652039325
1739209815.8163602;-45.120503652039325
1739209815.8163626;-45.120503652039325
1739209815.8163652;-45.120503652039325
1739209815.8163679;-35.57807855764607
1739209815.8163702;-45.120503652039325
1739209815.8163729;-33.981070128970906
1739209815.8163755;-45.120503652039325
1739209815.8163779;-29.438486411369333
1739209815.8163805;-31.141103565318893
1739209815.8163831;-38.13080360867914
1739209815.8163855;-38.13080360867914
1739209815.8163881;-38.13080360867914
1739209815.8163908;-38.13080360867914
1739209815.8163931;-35.57807855764607
1739209815.8163958;-33.981070128970906
1739209815.8163984;-38.13080360867914
1739209815.8164008;-45.120503652039325
1739209815.8164034;-35.57807855764607
1739209815.816406;-38.13080360867914
1739209815.8164084;-45.120503652039325
1739209815.816411;-45.120503652039325
1739209815.8164136;-38.13080360867914
1739209815.816416;-38.13080360867914
1739209815.8164186;-32.816014438256545
1739209815.8164213;-33.981070128970906
1739209815.8164237;-35.57807855764607
1739209815.8164263;-35.57807855764607
1739209815.816429;-35.57807855764607
1739209815.8164313;-38.13080360867914
1739209815.816434;-45.120503652039325
1739209815.8164365;-45.120503652039325
1739209815.816439;-32.816014438256545
1739209815.8164415;-32.816014438256545
1739209815.8164442;-45.120503652039325
1739209815.8164465;-38.13080360867914
1739209815.8164492;-35.57807855764607
1739209815.8164518;-38.13080360867914
1739209815.8164542;-45.120503652039325
1739209815.8164568;-38.13080360867914
1739209815.8164594;-38.13080360867914
1739209815.8164618;-38.13080360867914
1739209815.8164644;-38.13080360867914
1739209815.816467;-38.13080360867914
1739209815.8164694;-38.13080360867914
1739209815.816472;-45.120503652039325
1739209815.8164744;-45.120503652039325
1739209815.816477;-45.120503652039325
1739209815.8164797;-38.13080360867914
1739209815.816482;-38.13080360867914
1739209815.8164847;-38.13080360867914
1739209815.8164873;-38.13080360867914
1739209815.8164897;-45.120503652039325
1739209815.8164923;-45.120503652039325
1739209815.816495;-35.57807855764607
1739209815.8164973;-38.13080360867914
1739209815.8165;-35.57807855764607
1739209815.8165026;-33.981070128970906
1739209815.816505;-38.13080360867914
1739209815.8165076;-33.981070128970906
1739209815.8165102;-38.13080360867914
1739209815.8165126;-35.57807855764607
1739209815.8165152;-33.981070128970906
1739209815.8165178;-38.13080360867914
1739209815.8165202;-45.120503652039325
1739209815.8165228;-45.120503652039325
1739209815.8165255;-35.57807855764607
1739209815.8165278;-33.981070128970906
1739209815.8165305;-45.120503652039325
1739209815.816533;-45.120503652039325
1739209815.8165355;-33.981070128970906
1739209815.816538;-38.13080360867914
1739209815.8165407;-45.120503652039325
1739209815.816543;-35.57807855764607
1739209815.8165457;-38.13080360867914
1739209815.8165483;-38.13080360867914
1739209815.8165507;-38.13080360867914
1739209815.8165534;-38.13080360867914
1739209815.816556;-38.13080360867914
1739209815.8165584;-33.981070128970906
1739209815.816561;-38.13080360867914
1739209815.8165636;-38.13080360867914
1739209815.816566;-32.816014438256545
1739209815.8165686;-45.120503652039325
1739209815.8165712;-38.13080360867914
1739209815.8165736;-35.57807855764607
1739209815.8165762;-38.13080360867914
1739209815.8165789;-38.13080360867914
1739209815.8165812;-45.120503652039325
1739209815.8165839;-45.120503652039325
1739209815.8165865;-38.13080360867914
1739209815.8165889;-38.13080360867914
1739209815.8165915;-45.120503652039325
1739209815.8165941;-38.13080360867914
1739209815.8165965;-38.13080360867914
1739209815.8165991;-38.13080360867914
1739209815.8166018;-45.120503652039325
1739209815.8166041;-31.141103565318915
1739209815.8166068;-31.141103565318915
1739209815.8166094;-38.13080360867914
1739209815.8166118;-45.120503652039325
1739209815.8166144;-38.13080360867914
1739209815.816617;-32.816014438256545
1739209815.8166194;-38.13080360867914
1739209815.816622;-45.120503652039325
1739209815.8166246;-45.120503652039325
1739209815.816627;-38.13080360867914
1739209815.8166296;-33.981070128970906
1739209815.8166323;-38.13080360867914
1739209815.8166347;-45.120503652039325
1739209815.8166373;-45.120503652039325
1739209815.81664;-38.13080360867914
1739209815.8166423;-38.13080360867914
1739209815.816645;-45.120503652039325
1739209815.8166475;-38.13080360867914
1739209815.81665;-38.13080360867914
1739209815.8166525;-38.13080360867914
1739209815.8166552;-32.816014438256545
1739209815.8166575;-45.120503652039325
1739209815.8166602;-45.120503652039325
1739209815.8166628;-38.13080360867914
1739209815.8166652;-35.57807855764607
1739209815.8166678;-38.13080360867914
1739209815.8166704;-38.13080360867914
1739209815.8166728;-33.981070128970906
1739209815.8166754;-38.13080360867914
1739209815.816678;-38.13080360867914
1739209815.8166804;-45.120503652039325
1739209815.816683;-45.120503652039325
1739209815.8166857;-38.13080360867914
1739209815.816688;-33.981070128970956
1739209815.8166907;-38.13080360867914
1739209815.8166933;-35.57807855764607
1739209815.8166957;-38.13080360867914
1739209815.8166983;-45.120503652039325
1739209815.816701;-38.13080360867914
1739209815.8167033;-45.120503652039325
1739209815.816706;-38.13080360867914
1739209815.8167086;-38.13080360867914
1739209815.816711;-45.120503652039325
1739209815.8167136;-38.13080360867914
1739209815.8167162;-38.13080360867914
1739209815.8167186;-38.13080360867914
1739209815.8167212;-38.13080360867914
1739209815.8167238;-45.120503652039325
1739209815.8167262;-33.981070128970906
1739209815.8167288;-31.141103565318915
1739209815.8167315;-38.13080360867914
1739209815.8167338;-38.13080360867914
1739209815.8167365;-38.13080360867914
1739209815.816739;-38.13080360867914
1739209815.8167415;-38.13080360867914
1739209815.816744;-45.120503652039325
1739209815.8167467;-45.120503652039325
1739209815.816749;-38.13080360867914
1739209815.8167517;-45.120503652039325
1739209815.8167543;-45.120503652039325
1739209815.8167567;-45.120503652039325
1739209815.8167593;-35.57807855764607
1739209815.816762;-38.13080360867914
1739209815.8167644;-45.120503652039325
1739209815.816767;-38.13080360867914
1739209815.8167696;-32.816014438256545
1739209815.816772;-38.13080360867914
1739209815.8167746;-35.57807855764607
1739209815.8167772;-38.13080360867914
1739209815.8167796;-45.120503652039325
1739209815.8167822;-38.13080360867914
1739209815.8167849;-38.13080360867914
1739209815.8167872;-45.120503652039325
1739209815.8167899;-38.13080360867914
1739209815.8167925;-45.120503652039325
1739209815.8167949;-45.120503652039325
1739209815.8167975;-38.13080360867914
1739209815.8168;-45.120503652039325
1739209815.8168025;-45.120503652039325
1739209815.8168051;-31.141103565318893
1739209815.8168077;-45.120503652039325
1739209815.8168101;-45.120503652039325
1739209815.8168128;-38.13080360867914
1739209815.8168154;-45.120503652039325
1739209815.8168178;-45.120503652039325
1739209815.8168204;-38.13080360867914
1739209815.816823;-38.13080360867914
1739209815.8168254;-38.13080360867914
1739209815.816828;-35.57807855764607
1739209815.8168306;-45.120503652039325
1739209815.816833;-45.120503652039325
1739209815.8168356;-45.120503652039325
1739209815.8168383;-38.13080360867914
1739209815.8168406;-45.120503652039325
1739209815.8168433;-45.120503652039325
1739209815.816846;-45.120503652039325
1739209815.8168483;-45.120503652039325
1739209815.816851;-45.120503652039325
1739209815.8168535;-45.120503652039325
1739209815.816856;-35.57807855764607
1739209815.8168585;-38.13080360867914
1739209815.8168612;-38.13080360867914
1739209815.8168635;-45.120503652039325
1739209815.8168662;-33.981070128970906
1739209815.8168688;-38.13080360867914
1739209815.8168712;-38.13080360867914
1739209815.8168738;-33.981070128970906
1739209815.8168764;-45.120503652039325
1739209815.8168788;-38.13080360867914
1739209815.8168814;-45.120503652039325
1739209815.816884;-33.981070128970906
1739209815.8168864;-45.120503652039325
1739209815.816889;-45.120503652039325
1739209815.8168917;-38.13080360867914
1739209815.816894;-45.120503652039325
1739209815.8168967;-38.13080360867914
1739209815.8168993;-45.120503652039325
1739209815.8169017;-35.57807855764607
1739209815.8169043;-45.120503652039325
1739209815.816907;-45.120503652039325
1739209815.8169093;-38.13080360867914
1739209815.816912;-32.816014438256545
1739209815.8169146;-31.141103565318915
1739209815.816917;-45.120503652039325
1739209815.8169196;-38.13080360867914
1739209815.8169222;-45.120503652039325
1739209815.8169246;-33.981070128970906
1739209815.8169272;-45.120503652039325
1739209815.8169298;-45.120503652039325
1739209815.8169322;-38.13080360867914
1739209815.8169348;-38.13080360867914
1739209815.8169374;-45.120503652039325
1739209815.8169398;-45.120503652039325
1739209815.8169425;-45.120503652039325
1739209815.816945;-45.120503652039325
1739209815.8169475;-38.13080360867914
1739209815.81695;-38.13080360867914
1739209815.8169527;-38.13080360867914
1739209815.816955;-38.13080360867914
1739209815.8169577;-45.120503652039325
1739209815.8169603;-45.120503652039325
1739209815.8169627;-35.57807855764607
1739209815.8169653;-38.13080360867914
1739209815.816968;-45.120503652039325
1739209815.8169703;-38.13080360867914
1739209815.816973;-35.57807855764607
1739209815.8169756;-31.141103565318915
1739209815.816978;-38.13080360867914
1739209815.8169806;-38.13080360867914
1739209815.8169832;-45.120503652039325
1739209815.8169856;-45.120503652039325
1739209815.8169882;-35.57807855764607
1739209815.8169909;-45.120503652039325
1739209815.8169932;-45.120503652039325
1739209815.8169959;-31.14110356531892
1739209815.8169982;-38.13080360867914
1739209815.8170009;-38.13080360867914
1739209815.8170035;-45.120503652039325
1739209815.8170059;-38.13080360867914
1739209815.8170085;-38.13080360867914
1739209815.817011;-38.13080360867914
1739209815.8170135;-38.13080360867914
1739209815.8170161;-38.13080360867914
1739209815.8170187;-45.120503652039325
1739209815.8170211;-38.13080360867914
1739209815.8170238;-38.13080360867914
1739209815.8170264;-38.13080360867914
1739209815.8170288;-45.120503652039325
1739209815.8170314;-38.13080360867914
1739209815.817034;-32.816014438256545
1739209815.8170364;-28.992665084841942
1739209815.817039;-38.13080360867914
1739209815.8170416;-38.13080360867914
1739209815.817044;-35.57807855764607
1739209815.8170466;-33.981070128970906
1739209815.8170493;-45.120503652039325
1739209815.8170516;-35.57807855764607
1739209815.8170543;-32.816014438256545
1739209815.817057;-30.49652367304973
1739209815.8170593;-38.13080360867914
1739209815.817062;-45.120503652039325
1739209815.8170645;-35.57807855764607
1739209815.817067;-38.13080360867914
1739209815.8170695;-45.120503652039325
1739209815.8170722;-38.13080360867914
1739209815.8170745;-45.120503652039325
1739209815.8170772;-38.13080360867914
1739209815.8170798;-35.57807855764607
1739209815.8170822;-38.13080360867914
1739209815.8170848;-45.120503652039325
1739209815.8170874;-38.13080360867914
1739209815.8170898;-35.57807855764607
1739209815.8170924;-38.13080360867914
1739209815.817095;-45.120503652039325
1739209815.8170974;-33.981070128970906
1739209815.8171;-38.13080360867914
1739209815.8171027;-45.120503652039325
1739209815.817105;-35.57807855764607
1739209815.8171077;-38.13080360867914
1739209815.8171103;-35.57807855764607
1739209815.8171127;-45.120503652039325
1739209815.8171153;-32.816014438256545
1739209815.817118;-38.13080360867914
1739209815.8171203;-45.120503652039325
1739209815.817123;-45.120503652039325
1739209815.8171256;-32.816014438256545
1739209815.817128;-38.13080360867914
1739209815.8171306;-45.120503652039325
1739209815.8171332;-45.120503652039325
1739209815.8171356;-45.120503652039325
1739209815.8171382;-45.120503652039325
1739209815.8171408;-45.120503652039325
1739209815.8171432;-45.120503652039325
1739209815.8171458;-45.120503652039325
1739209815.8171484;-38.13080360867914
1739209815.8171508;-45.120503652039325
1739209815.8171535;-45.120503652039325
1739209815.817156;-38.13080360867914
1739209815.8171585;-38.13080360867914
1739209815.817161;-32.816014438256545
1739209815.8171637;-45.120503652039325
1739209815.817166;-38.13080360867914
1739209815.8171687;-45.120503652039325
1739209815.8171713;-35.57807855764607
1739209815.8171737;-38.13080360867914
1739209815.8171763;-45.120503652039325
1739209815.817179;-45.120503652039325
1739209815.8171813;-45.120503652039325
1739209815.817184;-45.120503652039325
1739209815.8171866;-45.120503652039325
1739209815.817189;-45.120503652039325
1739209815.8171916;-45.120503652039325
1739209815.8171942;-45.120503652039325
1739209815.8171966;-45.120503652039325
1739209815.8171992;-38.13080360867914
1739209815.8172019;-45.120503652039325
1739209815.8172042;-38.13080360867914
1739209815.8172069;-45.120503652039325
1739209815.8172095;-33.981070128970906
1739209815.8172119;-30.49652367304973
1739209815.8172145;-38.13080360867914
1739209815.817217;-45.120503652039325
1739209815.8172195;-38.13080360867914
1739209815.817222;-26.991370085610736
1739209815.8172247;-38.13080360867914
1739209815.8172271;-38.13080360867914
1739209815.8172297;-38.13080360867914
1739209815.8172324;-35.57807855764607
1739209815.8172348;-38.13080360867914
1739209815.8172374;-45.120503652039325
1739209815.81724;-38.13080360867914
