CAN Message; 0x77:1fa54a9f3646b5be
1739209774.9781604;-38.13080360867914
1739209774.9781713;-38.13080360867914
1739209774.9781826;-38.13080360867914
1739209774.9781935;-38.13080360867914
1739209774.9782047;-30.49652367304973
1739209774.9782157;-33.981070128970906
1739209774.978227;-45.120503652039325
1739209774.9782379;-38.13080360867914
1739209774.978249;-38.13080360867914
1739209774.97826;-45.120503652039325
1739209774.9782712;-45.120503652039325
1739209774.9782822;-38.13080360867914
1739209774.9782932;-35.57807855764607
1739209774.9783044;-38.13080360867914
1739209774.9783154;-33.981070128970906
1739209774.9783266;-38.13080360867914
1739209774.9783375;-38.13080360867914
1739209774.9783487;-45.120503652039325
1739209774.9783597;-45.120503652039325
1739209774.978371;-38.13080360867914
1739209774.9783819;-33.981070128970906
1739209774.978393;-31.141103565318915
1739209774.978404;-45.120503652039325
1739209774.978415;-45.120503652039325
1739209774.9784262;-38.13080360867914
1739209774.9784372;-45.120503652039325
1739209774.9784484;-45.120503652039325
1739209774.9784594;-35.57807855764607
1739209774.9784706;-38.13080360867914
1739209774.9784815;-38.13080360867914
1739209774.9784927;-38.13080360867914
1739209774.9785037;-35.57807855764607
1739209774.978515;-38.13080360867914
1739209774.9785259;-38.13080360867914
1739209774.9785368;-38.13080360867914
1739209774.978548;-45.120503652039325
1739209774.978559;-33.981070128970906
1739209774.9785702;-29.438486411369333
1739209774.9785812;-33.981070128970906
1739209774.9785924;-38.13080360867914
1739209774.9786034;-35.57807855764607
1739209774.9786146;-35.57807855764607
1739209774.9786255;-38.13080360867914
1739209774.9786367;-45.120503652039325
1739209774.9786477;-45.120503652039325
1739209774.9786587;-45.120503652039325
1739209774.97867;-38.13080360867914
1739209774.9786808;-38.13080360867914
1739209774.978692;-38.13080360867914
1739209774.978703;-38.13080360867914
1739209774.9787142;-45.120503652039325
1739209774.9787252;-35.57807855764607
1739209774.9787364;-45.120503652039325
1739209774.9787474;-38.13080360867914
1739209774.9787586;-38.13080360867914
1739209774.9787695;-45.120503652039325
1739209774.9787805;-38.13080360867914
1739209774.9787917;-38.13080360867914
1739209774.9788027;-33.981070128970906
1739209774.978814;-45.120503652039325
1739209774.9788249;-38.13080360867914
1739209774.978836;-26.035653463252796
1739209774.978847;-38.13080360867914
1739209774.9788582;-45.120503652039325
1739209774.9788692;-38.13080360867914
1739209774.9788804;-35.57807855764607
1739209774.9788914;-38.13080360867914
1739209774.9789023;-38.13080360867914
1739209774.9789135;-45.120503652039325
1739209774.9789245;-45.120503652039325
1739209774.9789357;-45.120503652039325
1739209774.9789467;-45.120503652039325
1739209774.978958;-38.13080360867914
1739209774.9789689;-35.57807855764607
1739209774.97898;-38.13080360867914
1739209774.978991;-45.120503652039325
1739209774.9790022;-38.13080360867914
1739209774.9790132;-35.57807855764607
1739209774.9790242;-38.13080360867914
1739209774.9790354;-45.120503652039325
1739209774.9790463;-45.120503652039325
1739209774.9790576;-45.120503652039325
1739209774.9790685;-45.120503652039325
1739209774.9790797;-45.120503652039325
1739209774.9790907;-45.120503652039325
1739209774.979102;-35.57807855764607
1739209774.9791129;-38.13080360867914
1739209774.979124;-45.120503652039325
1739209774.979135;-45.120503652039325
1739209774.979146;-45.120503652039325
1739209774.9791572;-38.13080360867914
1739209774.9791682;-38.13080360867914
1739209774.9791794;-45.120503652039325
1739209774.9791903;-45.120503652039325
1739209774.9792016;-38.13080360867914
1739209774.9792125;-38.13080360867914
1739209774.9792237;-45.120503652039325
1739209774.9792347;-45.120503652039325
1739209774.979246;-35.57807855764607
1739209774.9792569;-38.13080360867914
1739209774.9792678;-45.120503652039325
1739209774.979279;-35.57807855764607
1739209774.97929;-35.57807855764607
1739209774.9793012;-35.57807855764607
1739209774.9793122;-38.13080360867914
1739209774.9793234;-35.57807855764607
1739209774.9793344;-38.13080360867914
1739209774.9793456;-45.120503652039325
1739209774.9793565;-45.120503652039325
1739209774.9793677;-45.120503652039325
1739209774.9793787;-38.13080360867914
1739209774.9793897;-35.57807855764607
1739209774.9794009;-33.981070128970906
1739209774.9794118;-45.120503652039325
1739209774.979423;-45.120503652039325
1739209774.979434;-33.981070128970906
1739209774.9794452;-45.120503652039325
1739209774.9794562;-38.13080360867914
1739209774.9794674;-38.13080360867914
1739209774.9794784;-38.13080360867914
1739209774.9794896;-33.981070128970906
1739209774.9795005;-45.120503652039325
1739209774.9795115;-38.13080360867914
1739209774.9795227;-33.981070128970906
1739209774.9795337;-45.120503652039325
1739209774.9795449;-45.120503652039325
1739209774.9795558;-33.981070128970906
1739209774.979567;-45.120503652039325
1739209774.979578;-38.13080360867914
1739209774.9795892;-38.13080360867914
1739209774.9796002;-33.981070128970906
1739209774.9796114;-45.120503652039325
1739209774.9796224;-38.13080360867914
1739209774.9796333;-35.57807855764607
1739209774.9796445;-33.981070128970906
1739209774.9796555;-35.57807855764607
1739209774.9796667;-38.13080360867914
1739209774.9796777;-45.120503652039325
1739209774.979689;-45.120503652039325
1739209774.9796999;-45.120503652039325
1739209774.979711;-45.120503652039325
1739209774.979722;-38.13080360867914
1739209774.9797332;-31.141103565318915
1739209774.9797442;-32.816014438256545
1739209774.9797552;-38.13080360867914
1739209774.9797664;-38.13080360867914
1739209774.9797773;-33.981070128970906
1739209774.9797885;-45.120503652039325
1739209774.9797995;-35.57807855764607
1739209774.9798107;-38.13080360867914
1739209774.9798217;-33.981070128970906
1739209774.979833;-38.13080360867914
1739209774.9798439;-38.13080360867914
1739209774.979855;-38.13080360867914
1739209774.979866;-33.981070128970906
1739209774.9798772;-45.120503652039325
1739209774.9798882;-38.13080360867914
1739209774.9798992;-38.13080360867914
1739209774.9799104;-38.13080360867914
1739209774.9799213;-38.13080360867914
1739209774.9799325;-35.57807855764607
1739209774.9799435;-38.13080360867914
1739209774.9799547;-45.120503652039325
1739209774.9799657;-35.57807855764607
1739209774.979977;-38.13080360867914
1739209774.9799879;-45.120503652039325
1739209774.979999;-31.141103565318915
1739209774.98001;-33.981070128970906
1739209774.980021;-38.13080360867914
1739209774.9800322;-38.13080360867914
1739209774.9800432;-35.57807855764607
1739209774.9800544;-32.816014438256545
1739209774.9800653;-38.13080360867914
1739209774.9800766;-35.57807855764607
1739209774.9800875;-38.13080360867914
1739209774.9800987;-38.13080360867914
1739209774.9801097;-33.981070128970906
1739209774.980121;-45.120503652039325
1739209774.9801319;-45.120503652039325
1739209774.9801428;-38.13080360867914
1739209774.980154;-35.57807855764607
1739209774.980165;-38.13080360867914
1739209774.9801762;-27.267205301931607
1739209774.9801872;-33.981070128970906
1739209774.9801984;-38.13080360867914
1739209774.9802094;-38.13080360867914
1739209774.9802206;-35.57807855764607
1739209774.9802315;-33.981070128970906
1739209774.9802427;-45.120503652039325
1739209774.9802537;-45.120503652039325
1739209774.9802647;-45.120503652039325
1739209774.9802759;-45.120503652039325
1739209774.9802868;-38.13080360867914
1739209774.980298;-35.57807855764607
1739209774.980309;-38.13080360867914
1739209774.9803202;-38.13080360867914
1739209774.9803312;-38.13080360867914
1739209774.9803424;-45.120503652039325
1739209774.9803534;-33.981070128970906
1739209774.9803646;-38.13080360867914
1739209774.9803755;-45.120503652039325
1739209774.9803865;-45.120503652039325
1739209774.9803977;-38.13080360867914
1739209774.9804087;-45.120503652039325
1739209774.9804199;-38.13080360867914
1739209774.9804308;-45.120503652039325
1739209774.980442;-38.13080360867914
1739209774.980453;-45.120503652039325
1739209774.9804642;-45.120503652039325
1739209774.9804752;-35.57807855764607
1739209774.9804864;-38.13080360867914
1739209774.9804974;-45.120503652039325
1739209774.9805083;-38.13080360867914
1739209774.9805195;-45.120503652039325
1739209774.9805305;-38.13080360867914
1739209774.9805417;-45.120503652039325
1739209774.9805527;-45.120503652039325
1739209774.9805639;-45.120503652039325
1739209774.9805748;-45.120503652039325
1739209774.980586;-45.120503652039325
1739209774.980597;-45.120503652039325
1739209774.9806082;-45.120503652039325
1739209774.9806192;-35.57807855764607
1739209774.9806302;-33.981070128970906
1739209774.9806414;-45.120503652039325
1739209774.9806523;-45.120503652039325
1739209774.9806635;-45.120503652039325
1739209774.9806745;-45.120503652039325
1739209774.9806857;-45.120503652039325
1739209774.9806967;-32.816014438256545
1739209774.980708;-38.13080360867914
1739209774.9807189;-38.13080360867914
1739209774.98073;-35.57807855764607
1739209774.980741;-35.57807855764607
1739209774.980752;-45.120503652039325
1739209774.9807632;-45.120503652039325
1739209774.9807742;-38.13080360867914
1739209774.9807854;-38.13080360867914
1739209774.9807963;-38.13080360867914
1739209774.9808075;-29.438486411369333
1739209774.9808185;-38.13080360867914
1739209774.9808297;-38.13080360867914
1739209774.9808407;-45.120503652039325
1739209774.980852;-45.120503652039325
1739209774.9808629;-45.120503652039325
1739209774.9808738;-38.13080360867914
1739209774.980885;-45.120503652039325
1739209774.980896;-32.81601443825658
1739209774.9809072;-38.13080360867914
1739209774.9809182;-45.120503652039325
1739209774.9809294;-45.120503652039325
1739209774.9809403;-45.120503652039325
1739209774.9809515;-35.57807855764607
1739209774.9809625;-38.13080360867914
1739209774.9809737;-45.120503652039325
1739209774.9809847;-29.438486411369333
1739209774.9809957;-38.13080360867914
1739209774.9810069;-45.120503652039325
1739209774.9810178;-38.13080360867914
1739209774.981029;-38.13080360867914
1739209774.98104;-45.120503652039325
1739209774.9810512;-45.120503652039325
1739209774.9810622;-45.120503652039325
1739209774.9810734;-45.120503652039325
1739209774.9810843;-38.13080360867914
1739209774.9810956;-38.13080360867914
1739209774.9811065;-38.13080360867914
1739209774.9811175;-38.13080360867914
1739209774.9811287;-38.13080360867914
1739209774.9811397;-45.120503652039325
1739209774.9811509;-38.13080360867914
1739209774.9811618;-45.120503652039325
1739209774.981173;-38.13080360867914
1739209774.981184;-45.120503652039325
1739209774.9811952;-38.13080360867914
1739209774.9812062;-38.13080360867914
1739209774.9812174;-33.981070128970906
1739209774.9812284;-45.120503652039325
1739209774.9812393;-45.120503652039325
1739209774.9812505;-32.816014438256545
1739209774.9812615;-33.981070128970906
1739209774.9812727;-45.120503652039325
1739209774.9812837;-35.57807855764607
1739209774.9812949;-38.13080360867914
1739209774.9813058;-45.120503652039325
1739209774.981317;-45.120503652039325
1739209774.981328;-38.13080360867914
1739209774.9813392;-45.120503652039325
1739209774.9813502;-45.120503652039325
1739209774.9813612;-38.13080360867914
1739209774.9813724;-33.981070128970906
1739209774.9813833;-35.57807855764607
1739209774.9813945;-33.981070128970906
1739209774.9814055;-45.120503652039325
1739209774.9814167;-33.981070128970906
1739209774.9814277;-31.141103565318893
1739209774.9814389;-38.13080360867914
1739209774.9814498;-38.13080360867914
1739209774.981461;-35.57807855764607
1739209774.981472;-35.57807855764607
1739209774.981483;-38.13080360867914
1739209774.9814942;-45.120503652039325
1739209774.9815052;-45.120503652039325
1739209774.9815164;-38.13080360867914
1739209774.9815273;-45.120503652039325
1739209774.9815385;-45.120503652039325
1739209774.9815495;-38.13080360867914
1739209774.9815607;-35.57807855764607
1739209774.9815717;-38.13080360867914
1739209774.9815829;-45.120503652039325
1739209774.9815938;-45.120503652039325
1739209774.9816048;-45.120503652039325
1739209774.981616;-38.13080360867914
1739209774.981627;-35.57807855764607
1739209774.9816382;-45.120503652039325
1739209774.9816492;-45.120503652039325
1739209774.9816604;-38.13080360867914
1739209774.9816713;-45.120503652039325
1739209774.9816825;-38.13080360867914
1739209774.9816935;-45.120503652039325
1739209774.9817047;-38.13080360867914
1739209774.9817157;-38.13080360867914
1739209774.9817266;-45.120503652039325
1739209774.9817379;-38.13080360867914
1739209774.9817488;-38.13080360867914
1739209774.98176;-38.13080360867914
1739209774.981771;-45.120503652039325
1739209774.9817822;-33.981070128970906
1739209774.9817932;-38.13080360867914
1739209774.9818044;-38.13080360867914
1739209774.9818153;-45.120503652039325
1739209774.9818265;-45.120503652039325
1739209774.9818375;-45.120503652039325
1739209774.9818487;-45.120503652039325
1739209774.9818597;-45.120503652039325
1739209774.9818707;-45.120503652039325
1739209774.9818819;-31.141103565318915
1739209774.9818928;-38.13080360867914
1739209774.981904;-45.120503652039325
1739209774.981915;-45.120503652039325
1739209774.9819262;-45.120503652039325
1739209774.9819372;-45.120503652039325
1739209774.9819484;-38.13080360867914
1739209774.9819593;-45.120503652039325
1739209774.9819705;-28.58837851428586
1739209774.9819815;-32.816014438256545
1739209774.9819925;-33.981070128970906
1739209774.9820037;-38.13080360867914
1739209774.9820147;-38.13080360867914
1739209774.9820259;-33.981070128970906
1739209774.9820368;-38.13080360867914
1739209774.982048;-45.120503652039325
1739209774.982059;-32.816014438256545
1739209774.9820702;-38.13080360867914
1739209774.9820812;-45.120503652039325
1739209774.9820924;-45.120503652039325
1739209774.9821033;-38.13080360867914
1739209774.9821143;-38.13080360867914
1739209774.9821255;-45.120503652039325
1739209774.9821365;-45.120503652039325
1739209774.9821477;-45.120503652039325
1739209774.9821587;-45.120503652039325
1739209774.9821699;-45.120503652039325
1739209774.9821808;-35.57807855764607
1739209774.982192;-38.13080360867914
1739209774.982203;-45.120503652039325
1739209774.9822142;-45.120503652039325
1739209774.9822252;-45.120503652039325
1739209774.9822361;-31.141103565318915
1739209774.9822474;-33.981070128970906
1739209774.9822583;-45.120503652039325
1739209774.9822695;-35.57807855764607
1739209774.9822805;-45.120503652039325
1739209774.9822917;-45.120503652039325
1739209774.9823027;-45.120503652039325
1739209774.9823139;-33.981070128970906
1739209774.9823248;-32.816014438256545
1739209774.982336;-38.13080360867914
1739209774.982347;-38.13080360867914
1739209774.982358;-32.816014438256545
1739209774.9823692;-45.120503652039325
1739209774.9823802;-35.57807855764607
1739209774.9823914;-45.120503652039325
1739209774.9824023;-45.120503652039325
1739209774.9824135;-31.141103565318915
1739209774.9824245;-33.981070128970906
1739209774.9824357;-45.120503652039325
1739209774.9824467;-45.120503652039325
1739209774.9824579;-45.120503652039325
1739209774.9824688;-45.120503652039325
1739209774.9824798;-45.120503652039325
1739209774.982491;-38.13080360867914
1739209774.982502;-45.120503652039325
1739209774.9825132;-45.120503652039325
1739209774.9825242;-33.981070128970906
1739209774.9825354;-38.13080360867914
1739209774.9825463;-35.57807855764607
1739209774.9825575;-38.13080360867914
1739209774.9825685;-38.13080360867914
1739209774.9825797;-35.57807855764607
1739209774.9825907;-35.57807855764607
1739209774.9826016;-35.57807855764607
1739209774.9826128;-45.120503652039325
1739209774.9826238;-45.120503652039325
1739209774.982635;-45.120503652039325
1739209774.982646;-45.120503652039325
1739209774.9826572;-45.120503652039325
1739209774.9826682;-45.120503652039325
1739209774.9826794;-32.816014438256545
1739209774.9826903;-33.981070128970906
1739209774.9827015;-38.13080360867914
1739209774.9827125;-38.13080360867914
1739209774.9827235;-38.13080360867914
1739209774.9827347;-38.13080360867914
1739209774.9827456;-38.13080360867914
1739209774.9827569;-45.120503652039325
1739209774.9827678;-45.120503652039325
1739209774.982779;-45.120503652039325
1739209774.98279;-38.13080360867914
1739209774.9828012;-45.120503652039325
1739209774.9828122;-45.120503652039325
1739209774.9828234;-38.13080360867914
1739209774.9828343;-38.13080360867914
1739209774.9828453;-45.120503652039325
1739209774.9828565;-33.981070128970906
1739209774.9828675;-32.816014438256545
1739209774.9828787;-38.13080360867914
1739209774.9828897;-45.120503652039325
1739209774.9829009;-38.13080360867914
1739209774.9829118;-38.13080360867914
1739209774.982923;-45.120503652039325
1739209774.982934;-45.120503652039325
1739209774.9829452;-45.120503652039325
1739209774.9829562;-38.13080360867914
1739209774.9829671;-38.13080360867914
1739209774.9829783;-45.120503652039325
1739209774.9829893;-38.13080360867914
1739209774.9830005;-35.57807855764607
1739209774.9830115;-38.13080360867914
1739209774.9830227;-45.120503652039325
1739209774.9830337;-33.981070128970906
1739209774.9830449;-32.816014438256545
1739209774.9830558;-45.120503652039325
1739209774.983067;-45.120503652039325
1739209774.983078;-38.13080360867914
1739209774.983089;-45.120503652039325
1739209774.9831002;-45.120503652039325
1739209774.9831111;-45.120503652039325
1739209774.9831223;-35.57807855764607
1739209774.9831333;-38.13080360867914
1739209774.9831445;-45.120503652039325
1739209774.9831555;-45.120503652039325
1739209774.9831667;-45.120503652039325
1739209774.9831777;-35.57807855764607
1739209774.9831889;-38.13080360867914
1739209774.9831998;-35.57807855764607
1739209774.9832108;-45.120503652039325
1739209774.983222;-38.13080360867914
1739209774.983233;-33.981070128970906
1739209774.9832442;-38.13080360867914
1739209774.9832551;-35.57807855764607
1739209774.9832664;-45.120503652039325
1739209774.9832773;-33.981070128970906
1739209774.9832885;-33.981070128970906
1739209774.9832995;-38.13080360867914
1739209774.9833107;-45.120503652039325
1739209774.9833217;-38.13080360867914
1739209774.9833326;-38.13080360867914
1739209774.9833438;-45.120503652039325
1739209774.9833548;-45.120503652039325
1739209774.983366;-38.13080360867914
1739209774.983377;-35.57807855764607
1739209774.9833882;-38.13080360867914
1739209774.9833992;-45.120503652039325
1739209774.9834104;-38.13080360867914
1739209774.9834213;-35.57807855764607
1739209774.9834325;-45.120503652039325
1739209774.9834435;-35.57807855764607
1739209774.9834545;-45.120503652039325
1739209774.9834657;-33.981070128970906
1739209774.9834766;-38.13080360867914
1739209774.9834878;-33.981070128970906
1739209774.9834988;-31.141103565318915
1739209774.98351;-45.120503652039325
1739209774.983521;-35.57807855764607
1739209774.9835322;-38.13080360867914
1739209774.9835432;-38.13080360867914
1739209774.9835544;-38.13080360867914
1739209774.9835653;-38.13080360867914
1739209774.9835763;-38.13080360867914
1739209774.9835875;-35.57807855764607
1739209774.9835985;-45.120503652039325
1739209774.9836097;-38.13080360867914
1739209774.9836206;-32.816014438256545
1739209774.9836318;-45.120503652039325
1739209774.9836428;-45.120503652039325
1739209774.983654;-33.981070128970906
1739209774.983665;-33.981070128970906
1739209774.9836762;-28.992665084841942
1739209774.9836872;-45.120503652039325
1739209774.9836984;-35.57807855764607
1739209774.9837093;-38.13080360867914
1739209774.9837203;-45.120503652039325
1739209774.9837315;-45.120503652039325
1739209774.9837425;-45.120503652039325
1739209774.9837537;-45.120503652039325
1739209774.9837646;-38.13080360867914
1739209774.9837759;-45.120503652039325
1739209774.9837868;-45.120503652039325
1739209774.983798;-45.120503652039325
1739209774.983809;-45.120503652039325
1739209774.9838202;-45.120503652039325
1739209774.9838312;-45.120503652039325
1739209774.9838421;-38.13080360867914
1739209774.9838533;-38.13080360867914
1739209774.9838643;-45.120503652039325
1739209774.9838755;-35.57807855764607
1739209774.9838865;-35.57807855764607
1739209774.9838977;-38.13080360867914
1739209774.9839087;-38.13080360867914
1739209774.9839199;-38.13080360867914
1739209774.9839308;-38.13080360867914
1739209774.983942;-28.992665084841942
1739209774.983953;-45.120503652039325
1739209774.983964;-45.120503652039325
1739209774.9839752;-45.120503652039325
1739209774.9839861;-38.13080360867914
1739209774.9839973;-45.120503652039325
1739209774.9840083;-38.13080360867914
1739209774.9840195;-45.120503652039325
1739209774.9840305;-30.49652367304973
1739209774.9840417;-45.120503652039325
1739209774.9840527;-45.120503652039325
1739209774.9840639;-32.816014438256545
1739209774.9840748;-45.120503652039325
1739209774.9840858;-45.120503652039325
1739209774.984097;-45.120503652039325
1739209774.984108;-38.13080360867914
1739209774.9841192;-30.49652367304973
1739209774.9841301;-38.13080360867914
1739209774.9841413;-45.120503652039325
1739209774.9841523;-35.57807855764607
1739209774.9841635;-38.13080360867914
1739209774.9841745;-35.57807855764607
1739209774.9841857;-38.13080360867914
1739209774.9841967;-45.120503652039325
1739209774.9842076;-38.13080360867914
1739209774.9842188;-45.120503652039325
1739209774.9842298;-45.120503652039325
1739209774.984241;-35.57807855764607
1739209774.984252;-38.13080360867914
1739209774.9842632;-45.120503652039325
1739209774.9842741;-38.13080360867914
1739209774.9842854;-32.816014438256545
1739209774.9842963;-38.13080360867914
1739209774.9843075;-45.120503652039325
1739209774.9843185;-45.120503652039325
1739209774.9843295;-35.57807855764607
1739209774.9843407;-38.13080360867914
1739209774.9843516;-45.120503652039325
1739209774.9843628;-33.981070128970906
1739209774.9843738;-45.120503652039325
1739209774.984385;-38.13080360867914
1739209774.984396;-38.13080360867914
1739209774.9844072;-45.120503652039325
1739209774.9844182;-38.13080360867914
1739209774.9844294;-38.13080360867914
1739209774.9844403;-38.13080360867914
1739209774.9844513;-38.13080360867914
1739209774.9844625;-38.13080360867914
1739209774.9844735;-38.13080360867914
1739209774.9844847;-45.120503652039325
1739209774.9844956;-38.13080360867914
1739209774.9845068;-38.13080360867914
1739209774.9845178;-45.120503652039325
1739209774.984529;-45.120503652039325
1739209774.98454;-45.120503652039325
1739209774.9845512;-38.13080360867914
1739209774.9845622;-38.13080360867914
1739209774.9845645;-35.57807855764607
1739209774.984567;-38.13080360867914
1739209774.9845693;-45.120503652039325
1739209774.984572;-38.13080360867914
1739209774.9845743;-38.13080360867914
1739209774.9845767;-38.13080360867914
1739209774.984579;-45.120503652039325
1739209774.9845815;-38.13080360867914
1739209774.9845839;-38.13080360867914
1739209774.9845862;-33.981070128970906
1739209774.9845886;-45.120503652039325
1739209774.9845912;-45.120503652039325
1739209774.9845936;-45.120503652039325
1739209774.984596;-33.981070128970906
1739209774.9845984;-45.120503652039325
1739209774.9846008;-45.120503652039325
1739209774.9846032;-45.120503652039325
1739209774.9846056;-45.120503652039325
1739209774.984608;-45.120503652039325
1739209774.9846106;-38.13080360867914
1739209774.984613;-38.13080360867914
1739209774.9846153;-38.13080360867914
1739209774.9846177;-45.120503652039325
1739209774.98462;-45.120503652039325
1739209774.9846225;-31.141103565318893
1739209774.9846249;-38.13080360867914
1739209774.9846272;-45.120503652039325
1739209774.9846299;-45.120503652039325
1739209774.9846323;-32.816014438256545
1739209774.9846346;-38.13080360867914
1739209774.984637;-45.120503652039325
1739209774.9846394;-38.13080360867914
1739209774.9846418;-45.120503652039325
1739209774.9846442;-45.120503652039325
1739209774.9846466;-45.120503652039325
1739209774.9846492;-38.13080360867914
1739209774.9846516;-38.13080360867914
1739209774.984654;-38.13080360867914
1739209774.9846563;-45.120503652039325
1739209774.9846587;-45.120503652039325
1739209774.984661;-32.816014438256545
1739209774.9846635;-38.13080360867914
1739209774.9846659;-45.120503652039325
1739209774.9846685;-38.13080360867914
1739209774.9846709;-31.141103565318893
1739209774.9846733;-38.13080360867914
1739209774.9846756;-45.120503652039325
1739209774.984678;-33.981070128970906
1739209774.9846804;-29.438486411369333
1739209774.9846828;-33.981070128970906
1739209774.9846852;-45.120503652039325
1739209774.9846878;-45.120503652039325
1739209774.9846902;-38.13080360867914
1739209774.9846926;-38.13080360867914
1739209774.984695;-45.120503652039325
1739209774.9846973;-45.120503652039325
1739209774.9846997;-38.13080360867914
1739209774.984702;-45.120503652039325
1739209774.9847045;-45.120503652039325
1739209774.984707;-45.120503652039325
1739209774.9847095;-35.57807855764607
1739209774.984712;-38.13080360867914
1739209774.9847143;-38.13080360867914
1739209774.9847167;-38.13080360867914
1739209774.984719;-25.826314394896354
1739209774.9847214;-31.141103565318915
1739209774.984724;-45.120503652039325
1739209774.9847264;-45.120503652039325
1739209774.9847288;-38.13080360867914
1739209774.9847312;-35.57807855764607
1739209774.9847336;-35.57807855764607
1739209774.984736;-35.57807855764607
1739209774.9847383;-45.120503652039325
1739209774.9847407;-45.120503652039325
1739209774.9847434;-45.120503652039325
1739209774.9847457;-45.120503652039325
1739209774.9847481;-45.120503652039325
1739209774.9847505;-45.120503652039325
1739209774.984753;-35.57807855764607
1739209774.9847553;-38.13080360867914
1739209774.9847577;-45.120503652039325
1739209774.98476;-45.120503652039325
1739209774.9847627;-45.120503652039325
1739209774.984765;-45.120503652039325
1739209774.9847674;-45.120503652039325
1739209774.9847698;-45.120503652039325
1739209774.9847722;-45.120503652039325
1739209774.9847746;-38.13080360867914
1739209774.984777;-32.816014438256545
1739209774.9847794;-28.992665084841942
1739209774.984782;-45.120503652039325
1739209774.9847844;-38.13080360867914
1739209774.9847867;-45.120503652039325
1739209774.9847891;-35.57807855764607
1739209774.9847915;-45.120503652039325
1739209774.984794;-33.981070128970906
1739209774.9847963;-38.13080360867914
1739209774.9847987;-32.81601443825658
1739209774.9848013;-35.57807855764607
1739209774.9848037;-38.13080360867914
1739209774.984806;-45.120503652039325
1739209774.9848084;-45.120503652039325
1739209774.9848108;-33.981070128970906
1739209774.9848132;-38.13080360867914
1739209774.9848156;-38.13080360867914
1739209774.984818;-33.981070128970906
1739209774.9848206;-38.13080360867914
1739209774.984823;-38.13080360867914
1739209774.9848254;-45.120503652039325
1739209774.9848278;-38.13080360867914
1739209774.9848301;-38.13080360867914
1739209774.9848325;-38.13080360867914
1739209774.984835;-45.120503652039325
1739209774.9848373;-38.13080360867914
1739209774.98484;-38.13080360867914
1739209774.9848423;-45.120503652039325
1739209774.9848447;-45.120503652039325
1739209774.984847;-38.13080360867914
1739209774.9848495;-45.120503652039325
1739209774.9848518;-38.13080360867914
1739209774.9848542;-33.981070128970906
1739209774.9848566;-45.120503652039325
1739209774.9848592;-45.120503652039325
1739209774.9848616;-45.120503652039325
1739209774.984864;-45.120503652039325
1739209774.9848664;-38.13080360867914
1739209774.9848688;-38.13080360867914
1739209774.9848711;-38.13080360867914
1739209774.9848735;-35.57807855764607
1739209774.9848762;-31.141103565318915
1739209774.9848785;-45.120503652039325
1739209774.984881;-38.13080360867914
1739209774.9848833;-38.13080360867914
1739209774.9848857;-33.981070128970906
1739209774.984888;-45.120503652039325
1739209774.9848905;-45.120503652039325
1739209774.9848928;-45.120503652039325
1739209774.9848955;-45.120503652039325
1739209774.9848979;-38.13080360867914
1739209774.9849002;-38.13080360867914
1739209774.9849026;-45.120503652039325
1739209774.984905;-38.13080360867914
1739209774.9849074;-38.13080360867914
1739209774.9849098;-38.13080360867914
1739209774.9849122;-38.13080360867914
1739209774.9849148;-45.120503652039325
1739209774.9849172;-45.120503652039325
1739209774.9849195;-38.13080360867914
1739209774.984922;-45.120503652039325
1739209774.9849243;-38.13080360867914
1739209774.9849267;-35.57807855764607
1739209774.984929;-38.13080360867914
1739209774.9849315;-45.120503652039325
1739209774.984934;-32.816014438256545
1739209774.9849365;-32.816014438256545
1739209774.9849389;-45.120503652039325
1739209774.9849412;-38.13080360867914
1739209774.9849436;-33.981070128970906
1739209774.984946;-35.57807855764607
1739209774.9849484;-45.120503652039325
1739209774.9849508;-38.13080360867914
1739209774.9849534;-45.120503652039325
1739209774.9849558;-45.120503652039325
1739209774.9849582;-45.120503652039325
1739209774.9849606;-45.120503652039325
1739209774.984963;-45.120503652039325
1739209774.9849653;-45.120503652039325
1739209774.9849677;-38.13080360867914
1739209774.98497;-38.13080360867914
1739209774.9849727;-45.120503652039325
1739209774.984975;-45.120503652039325
1739209774.9849775;-38.13080360867914
1739209774.9849799;-38.13080360867914
1739209774.9849823;-38.13080360867914
1739209774.9849846;-45.120503652039325
1739209774.984987;-45.120503652039325
1739209774.9849894;-38.13080360867914
1739209774.984992;-45.120503652039325
1739209774.9849944;-45.120503652039325
1739209774.9849968;-45.120503652039325
1739209774.9849992;-45.120503652039325
1739209774.9850016;-45.120503652039325
1739209774.985004;-45.120503652039325
1739209774.9850063;-45.120503652039325
1739209774.9850087;-45.120503652039325
1739209774.9850113;-45.120503652039325
1739209774.9850137;-45.120503652039325
1739209774.985016;-38.13080360867914
1739209774.9850185;-38.13080360867914
1739209774.9850209;-38.13080360867914
1739209774.9850233;-38.13080360867914
1739209774.9850256;-45.120503652039325
1739209774.9850283;-38.13080360867914
1739209774.9850307;-38.13080360867914
1739209774.985033;-32.816014438256545
1739209774.9850354;-38.13080360867914
1739209774.9850378;-32.816014438256545
1739209774.9850402;-33.981070128970906
1739209774.9850426;-45.120503652039325
1739209774.985045;-38.13080360867914
1739209774.9850476;-35.57807855764607
1739209774.98505;-38.13080360867914
1739209774.9850523;-32.81601443825658
1739209774.9850547;-45.120503652039325
1739209774.985057;-35.57807855764607
1739209774.9850595;-38.13080360867914
