CAN Message; 0x1a7:0000b48a221899b8
1739209712.784516;-45.120503652039325
1739209712.7845573;-45.120503652039325
1739209712.7845984;-38.13080360867914
1739209712.7846396;-45.120503652039325
1739209712.7846808;-38.13080360867914
1739209712.7847219;-45.120503652039325
1739209712.784763;-45.120503652039325
1739209712.7848043;-45.120503652039325
1739209712.7848456;-45.120503652039325
1739209712.7848866;-45.120503652039325
1739209712.7849278;-45.120503652039325
1739209712.784969;-45.120503652039325
1739209712.78501;-45.120503652039325
1739209712.7850513;-38.13080360867914
1739209712.7850926;-38.13080360867914
1739209712.7851336;-38.13080360867914
1739209712.7851748;-38.13080360867914
1739209712.785216;-35.57807855764607
1739209712.785257;-38.13080360867914
1739209712.7852983;-33.981070128970906
1739209712.7853396;-38.13080360867914
1739209712.7853808;-45.120503652039325
1739209712.7854218;-45.120503652039325
1739209712.785463;-45.120503652039325
1739209712.7855043;-38.13080360867914
1739209712.7855453;-38.13080360867914
1739209712.7855866;-45.120503652039325
1739209712.7856278;-38.13080360867914
1739209712.7856688;-38.13080360867914
1739209712.78571;-45.120503652039325
1739209712.7857513;-38.13080360867914
1739209712.7857926;-45.120503652039325
1739209712.7858336;-45.120503652039325
1739209712.7858748;-45.120503652039325
1739209712.785916;-45.120503652039325
1739209712.785957;-32.816014438256545
1739209712.7859983;-38.13080360867914
1739209712.7860396;-38.13080360867914
1739209712.7860806;-27.8777449560314
1739209712.7861218;-45.120503652039325
1739209712.786163;-38.13080360867914
1739209712.786204;-38.13080360867914
1739209712.7862453;-38.13080360867914
1739209712.7862866;-45.120503652039325
1739209712.7863278;-33.981070128970906
1739209712.7863688;-45.120503652039325
1739209712.78641;-31.141103565318943
1739209712.7864513;-45.120503652039325
1739209712.7864923;-45.120503652039325
1739209712.7865336;-38.13080360867914
1739209712.7865748;-45.120503652039325
1739209712.7866158;-35.57807855764607
1739209712.786657;-38.13080360867914
1739209712.7866983;-45.120503652039325
1739209712.7867393;-31.141103565318915
1739209712.7867806;-38.13080360867914
1739209712.7868218;-45.120503652039325
1739209712.786863;-45.120503652039325
1739209712.786904;-38.13080360867914
1739209712.7869453;-45.120503652039325
1739209712.7869866;-45.120503652039325
1739209712.7870276;-45.120503652039325
1739209712.7870688;-45.120503652039325
1739209712.78711;-45.120503652039325
1739209712.787151;-38.13080360867914
1739209712.7871923;-38.13080360867914
1739209712.7872336;-35.57807855764607
1739209712.7872748;-35.57807855764607
1739209712.7873158;-33.981070128970906
1739209712.787357;-45.120503652039325
1739209712.7873983;-45.120503652039325
1739209712.7874393;-45.120503652039325
1739209712.7874806;-45.120503652039325
1739209712.7875218;-38.13080360867914
1739209712.7875628;-45.120503652039325
1739209712.787604;-45.120503652039325
1739209712.7876453;-45.120503652039325
1739209712.7876863;-38.13080360867914
1739209712.7877276;-33.981070128970906
1739209712.7877688;-38.13080360867914
1739209712.78781;-45.120503652039325
1739209712.787851;-38.13080360867914
1739209712.7878923;-35.57807855764607
1739209712.7879336;-38.13080360867914
1739209712.7879746;-38.13080360867914
1739209712.7880158;-38.13080360867914
1739209712.788057;-38.13080360867914
1739209712.788098;-45.120503652039325
1739209712.7881393;-38.13080360867914
1739209712.7881806;-33.981070128970906
1739209712.7882218;-33.981070128970906
1739209712.7882628;-33.981070128970906
1739209712.788304;-38.13080360867914
1739209712.7883453;-45.120503652039325
1739209712.7883863;-33.981070128970906
1739209712.7884276;-45.120503652039325
1739209712.7884688;-45.120503652039325
1739209712.7885098;-45.120503652039325
1739209712.788551;-45.120503652039325
1739209712.7885923;-32.816014438256545
1739209712.7886333;-35.57807855764607
1739209712.7886746;-45.120503652039325
1739209712.7887158;-45.120503652039325
1739209712.788757;-33.981070128970906
1739209712.788798;-38.13080360867914
1739209712.7888393;-45.120503652039325
1739209712.7888806;-38.13080360867914
1739209712.7889216;-35.57807855764607
1739209712.7889628;-33.981070128970906
1739209712.789004;-45.120503652039325
1739209712.789045;-45.120503652039325
1739209712.7890863;-45.120503652039325
1739209712.7891276;-33.981070128970906
1739209712.7891688;-38.13080360867914
1739209712.7892098;-38.13080360867914
1739209712.789251;-38.13080360867914
1739209712.7892923;-38.13080360867914
1739209712.7893333;-45.120503652039325
1739209712.7893746;-45.120503652039325
1739209712.7894158;-31.141103565318915
1739209712.7894568;-45.120503652039325
1739209712.789498;-45.120503652039325
1739209712.7895393;-33.981070128970906
1739209712.7895803;-38.13080360867914
1739209712.7896216;-38.13080360867914
1739209712.7896628;-38.13080360867914
1739209712.789704;-38.13080360867914
1739209712.789745;-38.13080360867914
1739209712.7897863;-38.13080360867914
1739209712.7898276;-38.13080360867914
1739209712.7898686;-45.120503652039325
1739209712.7899098;-45.120503652039325
1739209712.789951;-38.13080360867914
1739209712.789992;-38.13080360867914
1739209712.7900333;-45.120503652039325
1739209712.7900746;-45.120503652039325
1739209712.7901158;-45.120503652039325
1739209712.7901568;-45.120503652039325
1739209712.790198;-45.120503652039325
1739209712.7902393;-35.57807855764607
1739209712.7902803;-38.13080360867914
1739209712.7903216;-45.120503652039325
1739209712.7903628;-38.13080360867914
1739209712.7904038;-28.992665084841942
1739209712.790445;-38.13080360867914
1739209712.7904863;-45.120503652039325
1739209712.7905273;-45.120503652039325
1739209712.7905686;-38.13080360867914
1739209712.7906098;-38.13080360867914
1739209712.790651;-45.120503652039325
1739209712.790692;-45.120503652039325
1739209712.7907333;-33.981070128970956
1739209712.7907746;-45.120503652039325
1739209712.7908156;-38.13080360867914
1739209712.7908568;-45.120503652039325
1739209712.790898;-38.13080360867914
1739209712.790939;-38.13080360867914
1739209712.7909803;-38.13080360867914
1739209712.7910216;-45.120503652039325
1739209712.7910628;-28.58837851428586
1739209712.7911038;-32.816014438256545
1739209712.791145;-45.120503652039325
1739209712.7911863;-45.120503652039325
1739209712.7912273;-30.49652367304973
1739209712.7912686;-35.57807855764607
1739209712.7913098;-45.120503652039325
1739209712.7913508;-45.120503652039325
1739209712.791392;-38.13080360867914
1739209712.7914333;-45.120503652039325
1739209712.7914743;-45.120503652039325
1739209712.7915156;-45.120503652039325
1739209712.7915568;-35.57807855764607
1739209712.791598;-35.57807855764607
1739209712.791639;-45.120503652039325
1739209712.7916803;-38.13080360867914
1739209712.7917216;-45.120503652039325
1739209712.7917626;-45.120503652039325
1739209712.7918038;-33.981070128970906
1739209712.791845;-45.120503652039325
1739209712.791886;-45.120503652039325
1739209712.7919273;-38.13080360867914
1739209712.7919686;-38.13080360867914
1739209712.7920098;-45.120503652039325
1739209712.7920508;-29.438486411369333
1739209712.792092;-28.21854285175415
1739209712.7921333;-45.120503652039325
1739209712.7921743;-45.120503652039325
1739209712.7922156;-32.816014438256545
1739209712.7922568;-38.13080360867914
1739209712.7922978;-38.13080360867914
1739209712.792339;-35.57807855764607
1739209712.7923803;-45.120503652039325
1739209712.7924213;-45.120503652039325
1739209712.7924626;-38.13080360867914
1739209712.7925038;-45.120503652039325
1739209712.792545;-45.120503652039325
1739209712.792586;-38.13080360867914
1739209712.7926273;-45.120503652039325
1739209712.7926686;-45.120503652039325
1739209712.7927096;-35.57807855764607
1739209712.7927508;-35.57807855764607
1739209712.792792;-38.13080360867914
1739209712.792833;-38.13080360867914
1739209712.7928743;-45.120503652039325
1739209712.7929156;-45.120503652039325
1739209712.7929566;-45.120503652039325
1739209712.7929978;-38.13080360867914
1739209712.793039;-38.13080360867914
1739209712.7930803;-38.13080360867914
1739209712.7931213;-45.120503652039325
1739209712.7931626;-38.13080360867914
1739209712.7932038;-38.13080360867914
1739209712.7932448;-38.13080360867914
1739209712.793286;-38.13080360867914
1739209712.7933273;-35.57807855764607
1739209712.7933683;-45.120503652039325
1739209712.7934096;-45.120503652039325
1739209712.7934508;-38.13080360867914
1739209712.793492;-38.13080360867914
1739209712.793533;-45.120503652039325
1739209712.7935743;-45.120503652039325
1739209712.7936156;-35.57807855764607
1739209712.7936566;-45.120503652039325
1739209712.7936978;-35.57807855764607
1739209712.793739;-38.13080360867914
1739209712.79378;-45.120503652039325
1739209712.7938213;-45.120503652039325
1739209712.7938626;-45.120503652039325
1739209712.7939036;-45.120503652039325
1739209712.7939448;-45.120503652039325
1739209712.793986;-45.120503652039325
1739209712.7940273;-45.120503652039325
1739209712.7940683;-45.120503652039325
1739209712.7941096;-45.120503652039325
1739209712.7941508;-38.13080360867914
1739209712.7941918;-38.13080360867914
1739209712.794233;-35.57807855764607
1739209712.7942743;-45.120503652039325
1739209712.7943153;-45.120503652039325
1739209712.7943566;-45.120503652039325
1739209712.7943978;-38.13080360867914
1739209712.794439;-38.13080360867914
1739209712.79448;-38.13080360867914
1739209712.7945213;-38.13080360867914
1739209712.7945626;-45.120503652039325
1739209712.7946036;-38.13080360867914
1739209712.7946448;-45.120503652039325
1739209712.794686;-45.120503652039325
1739209712.794727;-38.13080360867914
1739209712.7947683;-38.13080360867914
1739209712.7948096;-38.13080360867914
1739209712.7948506;-35.57807855764607
1739209712.7948918;-32.816014438256545
1739209712.794933;-45.120503652039325
1739209712.7949743;-38.13080360867914
1739209712.7950153;-33.981070128970906
1739209712.7950566;-33.981070128970906
1739209712.7950978;-38.13080360867914
1739209712.7951388;-45.120503652039325
1739209712.79518;-38.13080360867914
1739209712.7952213;-38.13080360867914
1739209712.7952623;-38.13080360867914
1739209712.7953036;-45.120503652039325
1739209712.7953448;-45.120503652039325
1739209712.795386;-35.57807855764607
1739209712.795427;-45.120503652039325
1739209712.7954683;-45.120503652039325
1739209712.7955096;-38.13080360867914
1739209712.7955506;-35.57807855764607
1739209712.7955918;-38.13080360867914
1739209712.795633;-45.120503652039325
1739209712.795674;-35.57807855764607
1739209712.7957153;-38.13080360867914
1739209712.7957566;-45.120503652039325
1739209712.7957976;-45.120503652039325
1739209712.7958388;-38.13080360867914
1739209712.79588;-38.13080360867914
1739209712.7959213;-38.13080360867914
1739209712.7959623;-45.120503652039325
1739209712.7960036;-38.13080360867914
1739209712.7960448;-33.981070128970906
1739209712.7960858;-33.981070128970906
1739209712.796127;-38.13080360867914
1739209712.7961683;-38.13080360867914
1739209712.7962093;-38.13080360867914
1739209712.7962506;-45.120503652039325
1739209712.7962918;-38.13080360867914
1739209712.796333;-38.13080360867914
1739209712.796374;-31.141103565318915
1739209712.7964153;-28.992665084841942
1739209712.7964566;-45.120503652039325
1739209712.7964976;-35.57807855764607
1739209712.7965388;-35.57807855764607
1739209712.79658;-45.120503652039325
1739209712.796621;-38.13080360867914
1739209712.7966623;-45.120503652039325
1739209712.7967036;-38.13080360867914
1739209712.7967446;-32.816014438256545
1739209712.7967858;-38.13080360867914
1739209712.796827;-45.120503652039325
1739209712.7968683;-38.13080360867914
1739209712.7969093;-38.13080360867914
1739209712.7969506;-45.120503652039325
1739209712.7969918;-45.120503652039325
1739209712.7970328;-38.13080360867914
1739209712.797074;-45.120503652039325
1739209712.7971153;-38.13080360867914
1739209712.7971563;-38.13080360867914
1739209712.7971976;-38.13080360867914
1739209712.7972388;-38.13080360867914
1739209712.7972798;-38.13080360867914
1739209712.797321;-38.13080360867914
1739209712.7973623;-38.13080360867914
1739209712.7974036;-25.826314394896357
1739209712.7974446;-45.120503652039325
1739209712.7974858;-45.120503652039325
1739209712.797527;-38.13080360867914
1739209712.797568;-31.141103565318915
1739209712.7976093;-45.120503652039325
1739209712.7976506;-45.120503652039325
1739209712.7976916;-45.120503652039325
1739209712.7977328;-32.81601443825658
1739209712.797774;-45.120503652039325
1739209712.7978153;-45.120503652039325
1739209712.7978563;-45.120503652039325
1739209712.7978976;-38.13080360867914
1739209712.7979388;-33.981070128970906
1739209712.7979798;-45.120503652039325
1739209712.798021;-45.120503652039325
1739209712.7980623;-27.267205301931607
1739209712.7981033;-38.13080360867914
1739209712.7981446;-45.120503652039325
1739209712.7981858;-38.13080360867914
1739209712.7982268;-35.57807855764607
1739209712.798268;-45.120503652039325
1739209712.7983093;-38.13080360867914
1739209712.7983506;-38.13080360867914
1739209712.7983916;-45.120503652039325
1739209712.7984328;-45.120503652039325
1739209712.798474;-45.120503652039325
1739209712.798515;-45.120503652039325
1739209712.7985563;-38.13080360867914
1739209712.7985976;-45.120503652039325
1739209712.7986386;-35.57807855764607
1739209712.7986798;-33.981070128970906
1739209712.798721;-45.120503652039325
1739209712.7987623;-45.120503652039325
1739209712.7988033;-33.981070128970906
1739209712.7988446;-45.120503652039325
1739209712.7988858;-38.13080360867914
1739209712.7989268;-35.57807855764607
1739209712.798968;-45.120503652039325
1739209712.7990093;-38.13080360867914
1739209712.7990503;-33.981070128970906
1739209712.7990916;-45.120503652039325
1739209712.7991328;-38.13080360867914
1739209712.7991738;-35.57807855764607
1739209712.799215;-45.120503652039325
1739209712.7992563;-45.120503652039325
1739209712.7992976;-45.120503652039325
1739209712.7993386;-45.120503652039325
1739209712.7993798;-45.120503652039325
1739209712.799421;-38.13080360867914
1739209712.799462;-45.120503652039325
1739209712.7995033;-45.120503652039325
1739209712.7995446;-35.57807855764607
1739209712.7995856;-35.57807855764607
1739209712.7996268;-35.57807855764607
1739209712.799668;-38.13080360867914
1739209712.7997093;-38.13080360867914
1739209712.7997503;-38.13080360867914
1739209712.7997916;-38.13080360867914
1739209712.7998328;-35.57807855764607
1739209712.7998738;-45.120503652039325
1739209712.799915;-38.13080360867914
1739209712.7999563;-45.120503652039325
1739209712.7999973;-33.981070128970906
1739209712.8000386;-45.120503652039325
1739209712.8000798;-45.120503652039325
1739209712.8001208;-33.981070128970906
1739209712.800162;-38.13080360867914
1739209712.8002033;-45.120503652039325
1739209712.8002446;-45.120503652039325
1739209712.8002856;-38.13080360867914
1739209712.8003268;-38.13080360867914
1739209712.800368;-38.13080360867914
1739209712.800409;-35.57807855764607
1739209712.8004503;-38.13080360867914
1739209712.8004916;-38.13080360867914
1739209712.8005326;-35.57807855764607
1739209712.8005738;-30.49652367304973
1739209712.800615;-45.120503652039325
1739209712.8006563;-45.120503652039325
1739209712.8006973;-45.120503652039325
1739209712.8007386;-38.13080360867914
1739209712.8007798;-45.120503652039325
1739209712.8008208;-45.120503652039325
1739209712.800862;-45.120503652039325
1739209712.8009033;-45.120503652039325
1739209712.8009443;-35.57807855764607
1739209712.8009856;-38.13080360867914
1739209712.8010268;-45.120503652039325
1739209712.8010678;-45.120503652039325
1739209712.801109;-45.120503652039325
1739209712.8011503;-45.120503652039325
1739209712.8011916;-35.57807855764607
1739209712.8012326;-35.57807855764607
1739209712.8012738;-45.120503652039325
1739209712.801315;-45.120503652039325
1739209712.801356;-35.57807855764607
1739209712.8013973;-26.991370085610722
1739209712.8014386;-45.120503652039325
1739209712.8014796;-45.120503652039325
1739209712.8015208;-45.120503652039325
1739209712.801562;-33.981070128970906
1739209712.8016033;-45.120503652039325
1739209712.8016443;-45.120503652039325
1739209712.8016856;-45.120503652039325
1739209712.8017268;-33.981070128970956
1739209712.8017678;-45.120503652039325
1739209712.801809;-45.120503652039325
1739209712.8018503;-45.120503652039325
1739209712.8018913;-45.120503652039325
1739209712.8019326;-45.120503652039325
1739209712.8019738;-38.13080360867914
1739209712.8020148;-38.13080360867914
1739209712.802056;-27.267205301931607
1739209712.8020973;-38.13080360867914
1739209712.8021386;-38.13080360867914
1739209712.8021796;-38.13080360867914
1739209712.8022208;-38.13080360867914
1739209712.802262;-38.13080360867914
1739209712.802303;-45.120503652039325
1739209712.8023443;-45.120503652039325
1739209712.8023856;-45.120503652039325
1739209712.8024266;-45.120503652039325
1739209712.8024678;-38.13080360867914
1739209712.802509;-38.13080360867914
1739209712.8025503;-38.13080360867914
1739209712.8025913;-45.120503652039325
1739209712.8026326;-45.120503652039325
1739209712.8026738;-35.57807855764607
1739209712.8027148;-38.13080360867914
1739209712.802756;-38.13080360867914
1739209712.8027973;-45.120503652039325
1739209712.8028383;-38.13080360867914
1739209712.8028796;-38.13080360867914
1739209712.8029208;-45.120503652039325
1739209712.8029618;-45.120503652039325
1739209712.803003;-33.981070128970906
1739209712.8030443;-31.141103565318915
1739209712.8030856;-33.981070128970906
1739209712.8031266;-38.13080360867914
1739209712.8031678;-45.120503652039325
1739209712.803209;-33.981070128970906
1739209712.80325;-35.57807855764607
1739209712.8032913;-35.57807855764607
1739209712.8033326;-38.13080360867914
1739209712.8033736;-32.816014438256545
1739209712.8034148;-31.141103565318915
1739209712.803456;-45.120503652039325
1739209712.803497;-45.120503652039325
1739209712.8035383;-45.120503652039325
1739209712.8035796;-45.120503652039325
1739209712.8036208;-38.13080360867914
1739209712.8036618;-38.13080360867914
1739209712.803703;-45.120503652039325
1739209712.8037443;-45.120503652039325
1739209712.8037853;-38.13080360867914
1739209712.8038266;-38.13080360867914
1739209712.8038678;-45.120503652039325
1739209712.8039088;-38.13080360867914
1739209712.80395;-45.120503652039325
1739209712.8039913;-45.120503652039325
1739209712.8040326;-45.120503652039325
1739209712.8040736;-35.57807855764607
1739209712.8041148;-35.57807855764607
1739209712.804156;-45.120503652039325
1739209712.804197;-45.120503652039325
1739209712.8042383;-38.13080360867914
1739209712.8042796;-45.120503652039325
1739209712.8043206;-38.13080360867914
1739209712.8043618;-38.13080360867914
1739209712.804403;-38.13080360867914
1739209712.804444;-45.120503652039325
1739209712.8044853;-38.13080360867914
1739209712.8045266;-45.120503652039325
1739209712.8045678;-45.120503652039325
1739209712.8046088;-45.120503652039325
1739209712.80465;-38.13080360867914
1739209712.8046913;-33.981070128970906
1739209712.8047323;-38.13080360867914
1739209712.8047736;-38.13080360867914
1739209712.8048148;-35.57807855764607
1739209712.8048558;-38.13080360867914
1739209712.804897;-35.57807855764607
1739209712.8049383;-38.13080360867914
1739209712.8049796;-38.13080360867914
1739209712.8050206;-38.13080360867914
1739209712.8050618;-38.13080360867914
1739209712.805103;-45.120503652039325
1739209712.805144;-45.120503652039325
1739209712.8051853;-38.13080360867914
1739209712.8052266;-45.120503652039325
1739209712.8052676;-45.120503652039325
1739209712.8053088;-38.13080360867914
1739209712.80535;-35.57807855764607
1739209712.805391;-45.120503652039325
1739209712.8054323;-45.120503652039325
1739209712.8054736;-45.120503652039325
1739209712.8055148;-38.13080360867914
1739209712.8055558;-38.13080360867914
1739209712.805597;-45.120503652039325
1739209712.8056383;-45.120503652039325
1739209712.8056793;-38.13080360867914
1739209712.8057206;-35.57807855764607
1739209712.8057618;-38.13080360867914
1739209712.8058028;-38.13080360867914
1739209712.805844;-38.13080360867914
1739209712.8058853;-38.13080360867914
1739209712.8059266;-38.13080360867914
1739209712.8059676;-38.13080360867914
1739209712.8060088;-38.13080360867914
1739209712.80605;-45.120503652039325
1739209712.806091;-45.120503652039325
1739209712.8061323;-33.981070128970906
1739209712.8061736;-38.13080360867914
1739209712.8062146;-38.13080360867914
1739209712.8062558;-45.120503652039325
1739209712.806297;-45.120503652039325
1739209712.806338;-45.120503652039325
1739209712.8063793;-32.816014438256545
1739209712.8064206;-32.816014438256545
1739209712.8064618;-38.13080360867914
1739209712.8065028;-38.13080360867914
1739209712.806544;-32.816014438256545
1739209712.8065853;-35.57807855764607
1739209712.8066263;-45.120503652039325
1739209712.8066676;-38.13080360867914
1739209712.8067088;-38.13080360867914
1739209712.8067498;-45.120503652039325
1739209712.806791;-45.120503652039325
1739209712.8068323;-45.120503652039325
1739209712.8068736;-45.120503652039325
1739209712.8069146;-45.120503652039325
1739209712.8069558;-45.120503652039325
1739209712.806997;-45.120503652039325
1739209712.807038;-38.13080360867914
1739209712.8070793;-38.13080360867914
1739209712.8071206;-45.120503652039325
1739209712.8071616;-45.120503652039325
1739209712.8072028;-32.816014438256545
1739209712.807244;-35.57807855764607
1739209712.807285;-45.120503652039325
1739209712.8073263;-45.120503652039325
1739209712.8073676;-35.57807855764607
1739209712.8074088;-32.816014438256545
1739209712.8074498;-38.13080360867914
1739209712.807491;-38.13080360867914
1739209712.8075323;-45.120503652039325
1739209712.8075733;-38.13080360867914
1739209712.8076146;-45.120503652039325
1739209712.8076558;-38.13080360867914
1739209712.8076968;-45.120503652039325
1739209712.807738;-45.120503652039325
1739209712.8077793;-38.13080360867914
1739209712.8078203;-45.120503652039325
1739209712.8078616;-38.13080360867914
1739209712.8079028;-38.13080360867914
1739209712.807944;-38.13080360867914
1739209712.807985;-45.120503652039325
1739209712.8080263;-32.816014438256545
1739209712.8080676;-27.8777449560314
1739209712.8081086;-45.120503652039325
1739209712.8081498;-45.120503652039325
1739209712.808191;-45.120503652039325
1739209712.808232;-38.13080360867914
1739209712.8082733;-45.120503652039325
1739209712.8083146;-45.120503652039325
1739209712.8083558;-45.120503652039325
1739209712.8083968;-38.13080360867914
1739209712.808438;-38.13080360867914
1739209712.8084793;-35.57807855764607
1739209712.8085203;-45.120503652039325
1739209712.8085616;-45.120503652039325
1739209712.8086028;-45.120503652039325
1739209712.8086438;-45.120503652039325
1739209712.808685;-38.13080360867914
1739209712.8087263;-38.13080360867914
1739209712.8087673;-45.120503652039325
1739209712.8088086;-45.120503652039325
1739209712.8088498;-32.816014438256545
1739209712.808891;-38.13080360867914
1739209712.808932;-35.57807855764607
1739209712.8089733;-35.57807855764607
1739209712.8090146;-45.120503652039325
1739209712.8090556;-38.13080360867914
1739209712.8090968;-33.981070128970906
1739209712.809138;-38.13080360867914
1739209712.809179;-45.120503652039325
1739209712.8092203;-38.13080360867914
1739209712.8092616;-38.13080360867914
1739209712.8093028;-45.120503652039325
1739209712.8093438;-45.120503652039325
1739209712.809385;-35.57807855764607
1739209712.8094263;-38.13080360867914
1739209712.8094673;-45.120503652039325
1739209712.8095086;-45.120503652039325
1739209712.8095498;-38.13080360867914
1739209712.8095908;-45.120503652039325
1739209712.809632;-45.120503652039325
1739209712.8096733;-38.13080360867914
1739209712.8097143;-31.141103565318915
1739209712.8097556;-38.13080360867914
1739209712.8097968;-45.120503652039325
1739209712.809838;-45.120503652039325
1739209712.809879;-38.13080360867914
1739209712.8099203;-38.13080360867914
1739209712.8099616;-38.13080360867914
1739209712.8100026;-38.13080360867914
1739209712.8100438;-32.81601443825658
1739209712.810085;-38.13080360867914
1739209712.810126;-45.120503652039325
1739209712.8101673;-45.120503652039325
1739209712.8102086;-45.120503652039325
1739209712.8102498;-38.13080360867914
1739209712.8102908;-45.120503652039325
1739209712.810332;-35.57807855764607
1739209712.8103733;-27.267205301931607
1739209712.8104143;-38.13080360867914
1739209712.8104556;-45.120503652039325
1739209712.8104968;-35.57807855764607
1739209712.8105378;-33.981070128970906
1739209712.810579;-38.13080360867914
1739209712.8106203;-38.13080360867914
1739209712.8106613;-38.13080360867914
1739209712.8107026;-38.13080360867914
1739209712.8107438;-38.13080360867914
1739209712.810785;-45.120503652039325
1739209712.810826;-45.120503652039325
1739209712.8108673;-45.120503652039325
1739209712.8109086;-45.120503652039325
1739209712.8109496;-38.13080360867914
1739209712.8109908;-35.57807855764607
1739209712.811032;-38.13080360867914
1739209712.811073;-45.120503652039325
1739209712.8111143;-45.120503652039325
1739209712.8111556;-45.120503652039325
1739209712.8111968;-45.120503652039325
1739209712.8112378;-45.120503652039325
1739209712.811279;-38.13080360867914
1739209712.8113203;-38.13080360867914
1739209712.8113613;-38.13080360867914
1739209712.8114026;-35.57807855764607
1739209712.8114438;-45.120503652039325
1739209712.8114848;-45.120503652039325
1739209712.811526;-38.13080360867914
1739209712.8115673;-35.57807855764607
1739209712.8116083;-38.13080360867914
1739209712.8116496;-45.120503652039325
1739209712.8116908;-38.13080360867914
1739209712.811732;-38.13080360867914
1739209712.811773;-45.120503652039325
1739209712.8118143;-45.120503652039325
1739209712.8118556;-45.120503652039325
1739209712.8118966;-45.120503652039325
1739209712.8119378;-45.120503652039325
1739209712.811979;-45.120503652039325
1739209712.81202;-38.13080360867914
1739209712.8120613;-38.13080360867914
1739209712.8121026;-45.120503652039325
1739209712.8121438;-45.120503652039325
1739209712.8121848;-45.120503652039325
1739209712.812226;-45.120503652039325
1739209712.8122673;-45.120503652039325
1739209712.8123083;-38.13080360867914
1739209712.8123496;-45.120503652039325
1739209712.8123908;-35.57807855764607
1739209712.8124318;-38.13080360867914
1739209712.812473;-33.981070128970906
1739209712.8125143;-33.981070128970906
1739209712.8125553;-45.120503652039325
1739209712.8125966;-45.120503652039325
1739209712.8126378;-45.120503652039325
1739209712.812679;-38.13080360867914
1739209712.81272;-38.13080360867914
1739209712.8127613;-45.120503652039325
1739209712.8128026;-38.13080360867914
1739209712.8128436;-38.13080360867914
1739209712.8128848;-45.120503652039325
1739209712.812926;-45.120503652039325
1739209712.812967;-45.120503652039325
1739209712.8130083;-45.120503652039325
1739209712.8130496;-38.13080360867914
1739209712.8130908;-38.13080360867914
1739209712.8131318;-38.13080360867914
1739209712.813173;-38.13080360867914
1739209712.8132143;-30.49652367304973
1739209712.8132553;-45.120503652039325
1739209712.8132966;-45.120503652039325
1739209712.8133378;-45.120503652039325
1739209712.8133788;-35.57807855764607
1739209712.81342;-38.13080360867914
1739209712.8134613;-45.120503652039325
1739209712.8135023;-45.120503652039325
1739209712.8135436;-38.13080360867914
1739209712.8135848;-32.816014438256545
1739209712.813626;-38.13080360867914
1739209712.813667;-45.120503652039325
1739209712.8137083;-45.120503652039325
1739209712.8137496;-45.120503652039325
1739209712.8137906;-45.120503652039325
1739209712.8138318;-45.120503652039325
1739209712.813873;-38.13080360867914
1739209712.813914;-38.13080360867914
1739209712.8139553;-45.120503652039325
1739209712.8139966;-45.120503652039325
1739209712.8140376;-28.58837851428586
1739209712.8140788;-35.57807855764607
1739209712.81412;-38.13080360867914
1739209712.8141613;-38.13080360867914
1739209712.8142023;-38.13080360867914
1739209712.8142436;-45.120503652039325
1739209712.8142848;-45.120503652039325
1739209712.8143258;-32.816014438256545
1739209712.814367;-38.13080360867914
1739209712.8144083;-45.120503652039325
1739209712.8144493;-35.57807855764607
1739209712.8144906;-38.13080360867914
1739209712.8145318;-31.141103565318943
1739209712.814573;-45.120503652039325
1739209712.814614;-33.981070128970906
1739209712.8146553;-38.13080360867914
1739209712.8146966;-38.13080360867914
1739209712.8147376;-38.13080360867914
1739209712.8147788;-38.13080360867914
1739209712.81482;-35.57807855764607
1739209712.814861;-45.120503652039325
1739209712.8149023;-45.120503652039325
1739209712.8149436;-32.816014438256545
1739209712.8149846;-35.57807855764607
1739209712.8150258;-35.57807855764607
1739209712.815067;-38.13080360867914
1739209712.8151083;-38.13080360867914
1739209712.8151493;-32.816014438256545
1739209712.8151906;-38.13080360867914
1739209712.8152318;-38.13080360867914
1739209712.8152728;-38.13080360867914
1739209712.815314;-32.816014438256545
1739209712.8153553;-45.120503652039325
1739209712.8153963;-45.120503652039325
1739209712.8154376;-35.57807855764607
1739209712.8154788;-45.120503652039325
1739209712.81552;-45.120503652039325
1739209712.815561;-38.13080360867914
1739209712.8156023;-35.57807855764607
1739209712.8156435;-38.13080360867914
1739209712.8156846;-32.816014438256545
1739209712.8157258;-31.141103565318893
1739209712.815767;-45.120503652039325
1739209712.815808;-38.13080360867914
1739209712.8158493;-35.57807855764607
1739209712.8158906;-35.57807855764607
1739209712.8159316;-35.57807855764607
1739209712.8159728;-35.57807855764607
1739209712.816014;-45.120503652039325
1739209712.8160553;-45.120503652039325
1739209712.8160963;-35.57807855764607
1739209712.8161376;-38.13080360867914
1739209712.8161788;-45.120503652039325
1739209712.8162198;-45.120503652039325
1739209712.816261;-38.13080360867914
1739209712.8163023;-45.120503652039325
1739209712.8163433;-33.981070128970906
1739209712.8163846;-27.8777449560314
1739209712.8164258;-45.120503652039325
1739209712.816467;-45.120503652039325
1739209712.816508;-38.13080360867914
1739209712.8165493;-38.13080360867914
1739209712.8165905;-45.120503652039325
1739209712.8166316;-38.13080360867914
1739209712.8166728;-38.13080360867914
1739209712.816714;-33.981070128970956
1739209712.816755;-38.13080360867914
1739209712.8167963;-38.13080360867914
1739209712.8168375;-38.13080360867914
1739209712.8168786;-45.120503652039325
