CAN Message; 0x1bb:00002e6c9e460430
1739209652.883556;-45.120503652039325
1739209652.8835564;-38.13080360867914
1739209652.8835566;-35.57807855764607
1739209652.883557;-38.13080360867914
1739209652.8835576;-38.13080360867914
1739209652.883558;-35.57807855764607
1739209652.8835585;-38.13080360867914
1739209652.8835588;-45.120503652039325
1739209652.8835592;-45.120503652039325
1739209652.8835597;-45.120503652039325
1739209652.8835602;-45.120503652039325
1739209652.8835607;-45.120503652039325
1739209652.883561;-38.13080360867914
1739209652.8835614;-38.13080360867914
1739209652.8835618;-45.120503652039325
1739209652.8835623;-45.120503652039325
1739209652.8835628;-38.13080360867914
1739209652.883563;-33.981070128970906
1739209652.8835635;-38.13080360867914
1739209652.883564;-45.120503652039325
1739209652.8835645;-45.120503652039325
1739209652.883565;-38.13080360867914
1739209652.8835652;-35.57807855764607
1739209652.8835657;-27.8777449560314
1739209652.8835661;-35.57807855764607
1739209652.8835666;-38.13080360867914
1739209652.8835669;-45.120503652039325
1739209652.8835673;-38.13080360867914
1739209652.8835678;-35.57807855764607
1739209652.8835683;-38.13080360867914
1739209652.8835688;-38.13080360867914
1739209652.883569;-38.13080360867914
1739209652.8835695;-38.13080360867914
1739209652.88357;-45.120503652039325
1739209652.8835704;-45.120503652039325
1739209652.883571;-45.120503652039325
1739209652.8835711;-45.120503652039325
1739209652.8835716;-45.120503652039325
1739209652.883572;-45.120503652039325
1739209652.8835726;-28.992665084841942
1739209652.883573;-28.992665084841942
1739209652.8835733;-45.120503652039325
1739209652.8835738;-45.120503652039325
1739209652.8835742;-32.816014438256545
1739209652.8835747;-33.981070128970906
1739209652.8835752;-45.120503652039325
1739209652.8835754;-38.13080360867914
1739209652.883576;-45.120503652039325
1739209652.8835764;-45.120503652039325
1739209652.8835769;-45.120503652039325
1739209652.8835773;-38.13080360867914
1739209652.8835776;-35.57807855764607
1739209652.883578;-45.120503652039325
1739209652.8835785;-45.120503652039325
1739209652.883579;-38.13080360867914
1739209652.8835793;-38.13080360867914
1739209652.8835797;-38.13080360867914
1739209652.8835802;-38.13080360867914
1739209652.8835807;-38.13080360867914
1739209652.8835812;-45.120503652039325
1739209652.8835814;-38.13080360867914
1739209652.8835819;-38.13080360867914
1739209652.8835824;-45.120503652039325
1739209652.8835828;-31.141103565318915
1739209652.8835833;-28.992665084841942
1739209652.8835835;-45.120503652039325
1739209652.883584;-38.13080360867914
1739209652.8835845;-35.57807855764607
1739209652.883585;-38.13080360867914
1739209652.8835855;-45.120503652039325
1739209652.8835857;-38.13080360867914
1739209652.8835862;-33.981070128970906
1739209652.8835866;-45.120503652039325
1739209652.8835871;-45.120503652039325
1739209652.8835876;-38.13080360867914
1739209652.8835878;-38.13080360867914
1739209652.8835883;-45.120503652039325
1739209652.8835888;-45.120503652039325
1739209652.8835893;-38.13080360867914
1739209652.8835897;-32.816014438256545
1739209652.88359;-33.981070128970906
1739209652.8835905;-38.13080360867914
1739209652.883591;-38.13080360867914
1739209652.8835914;-38.13080360867914
1739209652.883592;-38.13080360867914
1739209652.8835921;-38.13080360867914
1739209652.8835926;-38.13080360867914
1739209652.883593;-45.120503652039325
1739209652.8835936;-45.120503652039325
1739209652.8835938;-38.13080360867914
1739209652.8835943;-38.13080360867914
1739209652.8835948;-35.57807855764607
1739209652.8835952;-38.13080360867914
1739209652.8835957;-45.120503652039325
1739209652.883596;-38.13080360867914
1739209652.8835964;-32.816014438256545
1739209652.883597;-38.13080360867914
1739209652.8835974;-45.120503652039325
1739209652.8835979;-45.120503652039325
1739209652.883598;-38.13080360867914
1739209652.8835986;-38.13080360867914
1739209652.883599;-45.120503652039325
1739209652.8835995;-38.13080360867914
1739209652.8836;-35.57807855764607
1739209652.8836002;-38.13080360867914
1739209652.8836007;-45.120503652039325
1739209652.8836012;-45.120503652039325
1739209652.8836017;-38.13080360867914
1739209652.8836021;-38.13080360867914
1739209652.8836024;-38.13080360867914
1739209652.8836029;-45.120503652039325
1739209652.8836033;-38.13080360867914
1739209652.8836038;-33.981070128970906
1739209652.8836043;-45.120503652039325
1739209652.8836045;-45.120503652039325
1739209652.883605;-38.13080360867914
1739209652.8836055;-45.120503652039325
1739209652.883606;-45.120503652039325
1739209652.8836064;-45.120503652039325
1739209652.8836067;-38.13080360867914
1739209652.8836071;-33.981070128970906
1739209652.8836076;-45.120503652039325
1739209652.883608;-38.13080360867914
1739209652.8836083;-45.120503652039325
1739209652.8836088;-33.981070128970906
1739209652.8836093;-38.13080360867914
1739209652.8836098;-45.120503652039325
1739209652.8836102;-45.120503652039325
1739209652.8836105;-33.981070128970906
1739209652.883611;-45.120503652039325
1739209652.8836114;-45.120503652039325
1739209652.883612;-45.120503652039325
1739209652.8836124;-45.120503652039325
1739209652.8836126;-38.13080360867914
1739209652.883613;-45.120503652039325
1739209652.8836136;-45.120503652039325
1739209652.883614;-38.13080360867914
1739209652.8836145;-45.120503652039325
1739209652.8836148;-45.120503652039325
1739209652.8836153;-45.120503652039325
1739209652.8836157;-35.57807855764607
1739209652.8836162;-38.13080360867914
1739209652.8836167;-38.13080360867914
1739209652.883617;-45.120503652039325
1739209652.8836174;-38.13080360867914
1739209652.8836179;-35.57807855764607
1739209652.8836184;-45.120503652039325
1739209652.8836188;-45.120503652039325
1739209652.883619;-45.120503652039325
1739209652.8836195;-45.120503652039325
1739209652.88362;-38.13080360867914
1739209652.8836205;-45.120503652039325
1739209652.883621;-38.13080360867914
1739209652.8836212;-45.120503652039325
1739209652.8836217;-38.13080360867914
1739209652.8836222;-45.120503652039325
1739209652.8836226;-45.120503652039325
1739209652.883623;-38.13080360867914
1739209652.8836234;-45.120503652039325
1739209652.8836238;-38.13080360867914
1739209652.8836243;-38.13080360867914
1739209652.8836248;-32.816014438256545
1739209652.883625;-38.13080360867914
1739209652.8836255;-45.120503652039325
1739209652.883626;-38.13080360867914
1739209652.8836265;-38.13080360867914
1739209652.883627;-38.13080360867914
1739209652.8836272;-45.120503652039325
1739209652.8836277;-38.13080360867914
1739209652.8836281;-38.13080360867914
1739209652.8836286;-38.13080360867914
1739209652.883629;-45.120503652039325
1739209652.8836293;-45.120503652039325
1739209652.8836298;-45.120503652039325
1739209652.8836303;-45.120503652039325
1739209652.8836308;-38.13080360867914
1739209652.8836312;-45.120503652039325
1739209652.8836315;-30.49652367304973
1739209652.883632;-35.57807855764607
1739209652.8836324;-45.120503652039325
1739209652.883633;-45.120503652039325
1739209652.8836334;-38.13080360867914
1739209652.8836336;-38.13080360867914
1739209652.883634;-38.13080360867914
1739209652.8836346;-38.13080360867914
1739209652.883635;-45.120503652039325
1739209652.8836355;-38.13080360867914
1739209652.8836358;-45.120503652039325
1739209652.8836362;-45.120503652039325
1739209652.8836367;-45.120503652039325
1739209652.8836372;-45.120503652039325
1739209652.8836374;-38.13080360867914
1739209652.883638;-45.120503652039325
1739209652.8836384;-32.816014438256545
1739209652.8836389;-35.57807855764607
1739209652.8836393;-45.120503652039325
1739209652.8836396;-38.13080360867914
1739209652.88364;-35.57807855764607
1739209652.8836405;-45.120503652039325
1739209652.883641;-45.120503652039325
1739209652.8836415;-45.120503652039325
1739209652.8836417;-45.120503652039325
1739209652.8836422;-45.120503652039325
1739209652.8836427;-45.120503652039325
1739209652.8836432;-38.13080360867914
1739209652.8836436;-45.120503652039325
1739209652.8836439;-45.120503652039325
1739209652.8836443;-45.120503652039325
1739209652.8836448;-45.120503652039325
1739209652.8836453;-35.57807855764607
1739209652.8836458;-38.13080360867914
1739209652.883646;-45.120503652039325
1739209652.8836465;-38.13080360867914
1739209652.883647;-31.141103565318893
1739209652.8836474;-38.13080360867914
1739209652.883648;-45.120503652039325
1739209652.8836482;-45.120503652039325
1739209652.8836486;-31.141103565318915
1739209652.883649;-32.816014438256545
1739209652.8836496;-45.120503652039325
1739209652.8836498;-38.13080360867914
1739209652.8836503;-45.120503652039325
1739209652.8836508;-45.120503652039325
1739209652.8836513;-45.120503652039325
1739209652.8836517;-38.13080360867914
1739209652.883652;-38.13080360867914
1739209652.8836524;-45.120503652039325
1739209652.883653;-38.13080360867914
1739209652.8836534;-45.120503652039325
1739209652.8836539;-38.13080360867914
1739209652.883654;-45.120503652039325
1739209652.8836546;-45.120503652039325
1739209652.883655;-38.13080360867914
1739209652.8836555;-26.991370085610722
1739209652.883656;-28.992665084841942
1739209652.8836563;-45.120503652039325
1739209652.8836567;-38.13080360867914
1739209652.8836572;-45.120503652039325
1739209652.8836577;-38.13080360867914
1739209652.8836582;-45.120503652039325
1739209652.8836584;-38.13080360867914
1739209652.883659;-38.13080360867914
1739209652.8836594;-45.120503652039325
1739209652.8836598;-45.120503652039325
1739209652.8836603;-45.120503652039325
1739209652.8836606;-45.120503652039325
1739209652.883661;-45.120503652039325
1739209652.8836615;-45.120503652039325
1739209652.883662;-45.120503652039325
1739209652.8836625;-33.981070128970906
1739209652.8836627;-33.981070128970906
1739209652.8836632;-45.120503652039325
1739209652.8836637;-38.13080360867914
1739209652.8836641;-35.57807855764607
1739209652.8836644;-38.13080360867914
1739209652.8836648;-38.13080360867914
1739209652.8836653;-38.13080360867914
1739209652.8836658;-45.120503652039325
1739209652.8836663;-38.13080360867914
1739209652.8836665;-45.120503652039325
1739209652.883667;-45.120503652039325
1739209652.8836675;-45.120503652039325
1739209652.883668;-45.120503652039325
1739209652.8836684;-45.120503652039325
1739209652.8836687;-38.13080360867914
1739209652.8836691;-35.57807855764607
1739209652.8836696;-38.13080360867914
1739209652.88367;-38.13080360867914
1739209652.8836706;-35.57807855764607
1739209652.8836708;-38.13080360867914
1739209652.8836713;-38.13080360867914
1739209652.8836718;-45.120503652039325
1739209652.8836722;-45.120503652039325
1739209652.8836727;-38.13080360867914
1739209652.883673;-31.141103565318915
1739209652.8836734;-45.120503652039325
1739209652.883674;-38.13080360867914
1739209652.8836744;-38.13080360867914
1739209652.8836749;-38.13080360867914
1739209652.883675;-38.13080360867914
1739209652.8836756;-45.120503652039325
1739209652.883676;-38.13080360867914
1739209652.8836765;-30.49652367304973
1739209652.883677;-45.120503652039325
1739209652.8836772;-45.120503652039325
1739209652.8836777;-38.13080360867914
1739209652.8836782;-38.13080360867914
1739209652.8836787;-38.13080360867914
1739209652.883679;-33.981070128970906
1739209652.8836794;-45.120503652039325
1739209652.8836799;-30.49652367304973
1739209652.8836803;-45.120503652039325
1739209652.8836808;-38.13080360867914
1739209652.883681;-45.120503652039325
1739209652.8836815;-45.120503652039325
1739209652.883682;-38.13080360867914
1739209652.8836825;-38.13080360867914
1739209652.883683;-45.120503652039325
1739209652.8836832;-28.58837851428586
1739209652.8836837;-38.13080360867914
1739209652.8836842;-38.13080360867914
1739209652.8836846;-45.120503652039325
1739209652.883685;-38.13080360867914
1739209652.8836854;-45.120503652039325
1739209652.8836858;-45.120503652039325
1739209652.8836863;-45.120503652039325
1739209652.8836868;-38.13080360867914
1739209652.8836873;-38.13080360867914
1739209652.8836875;-38.13080360867914
1739209652.883688;-45.120503652039325
1739209652.8836884;-35.57807855764607
1739209652.883689;-35.57807855764607
1739209652.8836894;-38.13080360867914
1739209652.8836896;-45.120503652039325
1739209652.88369;-31.141103565318915
1739209652.8836906;-35.57807855764607
1739209652.883691;-35.57807855764607
1739209652.8836915;-38.13080360867914
1739209652.8836918;-45.120503652039325
1739209652.8836923;-45.120503652039325
1739209652.8836927;-45.120503652039325
1739209652.8836932;-45.120503652039325
1739209652.8836935;-45.120503652039325
1739209652.883694;-45.120503652039325
1739209652.8836944;-38.13080360867914
1739209652.883695;-38.13080360867914
1739209652.8836954;-33.981070128970906
1739209652.8836956;-38.13080360867914
1739209652.883696;-38.13080360867914
1739209652.8836966;-35.57807855764607
1739209652.883697;-38.13080360867914
1739209652.8836975;-45.120503652039325
1739209652.8836977;-45.120503652039325
1739209652.8836982;-38.13080360867914
1739209652.8836987;-45.120503652039325
1739209652.8836992;-35.57807855764607
1739209652.8836997;-38.13080360867914
1739209652.8837;-38.13080360867914
1739209652.8837004;-38.13080360867914
1739209652.8837008;-45.120503652039325
1739209652.8837013;-38.13080360867914
1739209652.8837018;-35.57807855764607
1739209652.883702;-38.13080360867914
1739209652.8837025;-45.120503652039325
1739209652.883703;-38.13080360867914
1739209652.8837035;-35.57807855764607
1739209652.883704;-38.13080360867914
1739209652.8837042;-45.120503652039325
1739209652.8837047;-38.13080360867914
1739209652.8837051;-35.57807855764607
1739209652.8837056;-45.120503652039325
1739209652.883706;-38.13080360867914
1739209652.8837063;-38.13080360867914
1739209652.8837068;-33.981070128970906
1739209652.8837073;-33.981070128970906
1739209652.8837078;-38.13080360867914
1739209652.883708;-45.120503652039325
1739209652.8837085;-45.120503652039325
1739209652.883709;-38.13080360867914
1739209652.8837094;-45.120503652039325
1739209652.88371;-45.120503652039325
1739209652.8837101;-45.120503652039325
1739209652.8837106;-45.120503652039325
1739209652.883711;-45.120503652039325
1739209652.8837116;-45.120503652039325
1739209652.883712;-45.120503652039325
1739209652.8837123;-45.120503652039325
1739209652.8837128;-45.120503652039325
1739209652.8837132;-45.120503652039325
1739209652.8837137;-38.13080360867914
1739209652.8837142;-38.13080360867914
1739209652.8837144;-45.120503652039325
1739209652.883715;-38.13080360867914
1739209652.8837154;-38.13080360867914
1739209652.8837159;-45.120503652039325
1739209652.8837163;-45.120503652039325
1739209652.8837166;-38.13080360867914
1739209652.883717;-45.120503652039325
1739209652.8837175;-38.13080360867914
1739209652.883718;-45.120503652039325
1739209652.8837185;-45.120503652039325
1739209652.8837187;-45.120503652039325
1739209652.8837192;-45.120503652039325
1739209652.8837197;-38.13080360867914
1739209652.8837202;-45.120503652039325
1739209652.8837206;-38.13080360867914
1739209652.8837209;-45.120503652039325
1739209652.8837214;-32.816014438256545
1739209652.8837218;-35.57807855764607
1739209652.8837223;-45.120503652039325
1739209652.8837225;-38.13080360867914
1739209652.883723;-45.120503652039325
1739209652.8837235;-45.120503652039325
1739209652.883724;-38.13080360867914
1739209652.8837245;-33.981070128970906
1739209652.8837247;-38.13080360867914
1739209652.8837252;-45.120503652039325
1739209652.8837256;-45.120503652039325
1739209652.8837261;-38.13080360867914
1739209652.8837266;-38.13080360867914
1739209652.8837268;-45.120503652039325
1739209652.8837273;-45.120503652039325
1739209652.8837278;-45.120503652039325
1739209652.8837283;-38.13080360867914
1739209652.8837287;-35.57807855764607
1739209652.883729;-45.120503652039325
1739209652.8837295;-38.13080360867914
1739209652.88373;-32.816014438256545
1739209652.8837304;-38.13080360867914
1739209652.883731;-45.120503652039325
1739209652.8837311;-38.13080360867914
1739209652.8837316;-38.13080360867914
1739209652.883732;-45.120503652039325
1739209652.8837326;-45.120503652039325
1739209652.883733;-45.120503652039325
1739209652.8837333;-45.120503652039325
1739209652.8837337;-45.120503652039325
1739209652.8837342;-45.120503652039325
1739209652.8837347;-45.120503652039325
1739209652.883735;-45.120503652039325
1739209652.8837354;-45.120503652039325
1739209652.883736;-45.120503652039325
1739209652.8837364;-38.13080360867914
1739209652.8837368;-31.141103565318893
1739209652.883737;-38.13080360867914
1739209652.8837376;-38.13080360867914
1739209652.883738;-38.13080360867914
1739209652.8837385;-33.981070128970906
1739209652.883739;-31.141103565318915
1739209652.8837392;-45.120503652039325
1739209652.8837397;-38.13080360867914
1739209652.8837402;-45.120503652039325
1739209652.8837407;-38.13080360867914
1739209652.8837411;-45.120503652039325
1739209652.8837414;-45.120503652039325
1739209652.8837419;-38.13080360867914
1739209652.8837423;-38.13080360867914
1739209652.8837428;-45.120503652039325
1739209652.8837433;-45.120503652039325
1739209652.8837435;-35.57807855764607
1739209652.883744;-45.120503652039325
1739209652.8837445;-45.120503652039325
1739209652.883745;-38.13080360867914
1739209652.8837454;-31.141103565318915
1739209652.8837457;-28.992665084841942
1739209652.8837461;-45.120503652039325
1739209652.8837466;-38.13080360867914
1739209652.883747;-35.57807855764607
1739209652.8837476;-33.981070128970906
1739209652.8837478;-45.120503652039325
1739209652.8837483;-38.13080360867914
1739209652.8837488;-33.981070128970906
1739209652.8837492;-33.981070128970906
1739209652.8837495;-45.120503652039325
1739209652.88375;-38.13080360867914
1739209652.8837504;-35.57807855764607
1739209652.883751;-38.13080360867914
1739209652.8837514;-45.120503652039325
1739209652.8837516;-38.13080360867914
1739209652.883752;-32.816014438256545
1739209652.8837526;-31.141103565318915
1739209652.883753;-45.120503652039325
1739209652.8837535;-45.120503652039325
1739209652.8837538;-33.981070128970906
1739209652.8837543;-38.13080360867914
1739209652.8837547;-45.120503652039325
1739209652.8837552;-45.120503652039325
1739209652.8837557;-38.13080360867914
1739209652.883756;-38.13080360867914
1739209652.8837564;-45.120503652039325
1739209652.8837569;-45.120503652039325
1739209652.8837574;-45.120503652039325
1739209652.8837578;-38.13080360867914
1739209652.883758;-45.120503652039325
1739209652.8837585;-38.13080360867914
1739209652.883759;-35.57807855764607
1739209652.8837595;-38.13080360867914
1739209652.88376;-45.120503652039325
1739209652.8837602;-38.13080360867914
1739209652.8837607;-35.57807855764607
1739209652.8837612;-38.13080360867914
1739209652.8837616;-45.120503652039325
1739209652.8837621;-45.120503652039325
1739209652.8837624;-38.13080360867914
1739209652.8837628;-38.13080360867914
1739209652.8837633;-45.120503652039325
1739209652.8837638;-38.13080360867914
1739209652.883764;-35.57807855764607
1739209652.8837645;-38.13080360867914
1739209652.883765;-45.120503652039325
1739209652.8837655;-45.120503652039325
1739209652.883766;-35.57807855764607
1739209652.8837662;-31.141103565318915
1739209652.8837667;-38.13080360867914
1739209652.8837671;-45.120503652039325
1739209652.8837676;-45.120503652039325
1739209652.883768;-45.120503652039325
1739209652.8837683;-45.120503652039325
1739209652.8837688;-38.13080360867914
1739209652.8837693;-45.120503652039325
1739209652.8837698;-26.991370085610747
1739209652.8837702;-38.13080360867914
1739209652.8837705;-38.13080360867914
1739209652.883771;-45.120503652039325
1739209652.8837714;-45.120503652039325
1739209652.883772;-38.13080360867914
1739209652.8837724;-45.120503652039325
1739209652.8837726;-38.13080360867914
1739209652.883773;-30.49652367304973
1739209652.8837736;-38.13080360867914
1739209652.883774;-45.120503652039325
1739209652.8837745;-45.120503652039325
1739209652.8837748;-45.120503652039325
1739209652.8837752;-45.120503652039325
1739209652.8837757;-38.13080360867914
1739209652.8837762;-38.13080360867914
1739209652.8837767;-45.120503652039325
1739209652.883777;-45.120503652039325
1739209652.8837774;-38.13080360867914
1739209652.8837779;-38.13080360867914
1739209652.8837783;-38.13080360867914
1739209652.8837786;-35.57807855764607
1739209652.883779;-45.120503652039325
1739209652.8837795;-45.120503652039325
1739209652.88378;-45.120503652039325
1739209652.8837805;-45.120503652039325
1739209652.8837807;-35.57807855764607
1739209652.8837812;-45.120503652039325
1739209652.8837817;-45.120503652039325
1739209652.8837821;-38.13080360867914
1739209652.8837826;-38.13080360867914
1739209652.8837829;-38.13080360867914
1739209652.8837833;-31.141103565318915
1739209652.8837838;-38.13080360867914
1739209652.8837843;-45.120503652039325
1739209652.8837848;-45.120503652039325
1739209652.883785;-38.13080360867914
1739209652.8837855;-45.120503652039325
1739209652.883786;-45.120503652039325
1739209652.8837864;-45.120503652039325
1739209652.883787;-45.120503652039325
1739209652.8837872;-38.13080360867914
1739209652.8837876;-38.13080360867914
1739209652.883788;-45.120503652039325
1739209652.8837886;-45.120503652039325
1739209652.883789;-30.49652367304973
1739209652.8837893;-38.13080360867914
1739209652.8837898;-45.120503652039325
1739209652.8837903;-32.816014438256545
1739209652.8837907;-30.49652367304973
1739209652.8837912;-45.120503652039325
1739209652.8837914;-45.120503652039325
1739209652.883792;-33.981070128970906
1739209652.8837924;-45.120503652039325
1739209652.8837929;-45.120503652039325
1739209652.883793;-45.120503652039325
1739209652.8837936;-45.120503652039325
1739209652.883794;-45.120503652039325
1739209652.8837945;-45.120503652039325
1739209652.883795;-45.120503652039325
1739209652.8837953;-38.13080360867914
1739209652.8837957;-32.816014438256545
1739209652.8837962;-33.981070128970906
1739209652.8837967;-38.13080360867914
1739209652.8837972;-38.13080360867914
1739209652.8837974;-35.57807855764607
1739209652.883798;-38.13080360867914
1739209652.8837984;-35.57807855764607
1739209652.8837988;-35.57807855764607
1739209652.8837993;-45.120503652039325
1739209652.8837996;-45.120503652039325
1739209652.8838;-38.13080360867914
1739209652.8838005;-38.13080360867914
1739209652.883801;-38.13080360867914
1739209652.8838015;-38.13080360867914
1739209652.8838017;-45.120503652039325
1739209652.8838022;-45.120503652039325
1739209652.8838027;-45.120503652039325
1739209652.8838031;-38.13080360867914
1739209652.8838036;-38.13080360867914
1739209652.8838038;-38.13080360867914
1739209652.8838043;-35.57807855764607
1739209652.8838048;-38.13080360867914
1739209652.8838053;-45.120503652039325
1739209652.8838055;-38.13080360867914
1739209652.883806;-45.120503652039325
1739209652.8838065;-35.57807855764607
1739209652.883807;-38.13080360867914
1739209652.8838074;-33.981070128970906
1739209652.8838077;-45.120503652039325
1739209652.8838081;-45.120503652039325
1739209652.8838086;-33.981070128970906
1739209652.883809;-38.13080360867914
1739209652.8838096;-35.57807855764607
1739209652.8838098;-33.981070128970906
1739209652.8838103;-31.141103565318893
1739209652.8838108;-45.120503652039325
1739209652.8838112;-38.13080360867914
1739209652.8838117;-33.981070128970906
1739209652.883812;-38.13080360867914
1739209652.8838124;-38.13080360867914
1739209652.883813;-45.120503652039325
1739209652.8838134;-35.57807855764607
1739209652.8838139;-35.57807855764607
1739209652.883814;-38.13080360867914
1739209652.8838146;-38.13080360867914
1739209652.883815;-29.438486411369347
1739209652.8838155;-35.57807855764607
1739209652.883816;-38.13080360867914
1739209652.8838162;-45.120503652039325
1739209652.8838167;-38.13080360867914
1739209652.8838172;-35.57807855764607
1739209652.8838177;-38.13080360867914
1739209652.8838181;-38.13080360867914
1739209652.8838184;-38.13080360867914
1739209652.8838189;-35.57807855764607
1739209652.8838193;-38.13080360867914
1739209652.8838198;-38.13080360867914
1739209652.88382;-38.13080360867914
1739209652.8838205;-45.120503652039325
1739209652.883821;-45.120503652039325
1739209652.8838215;-45.120503652039325
1739209652.883822;-38.13080360867914
1739209652.8838222;-35.57807855764607
1739209652.8838227;-38.13080360867914
1739209652.8838232;-45.120503652039325
1739209652.8838236;-38.13080360867914
1739209652.883824;-35.57807855764607
1739209652.8838243;-38.13080360867914
1739209652.8838248;-45.120503652039325
1739209652.8838253;-33.981070128970906
1739209652.8838258;-38.13080360867914
1739209652.8838263;-38.13080360867914
1739209652.8838265;-38.13080360867914
1739209652.883827;-38.13080360867914
1739209652.8838274;-45.120503652039325
1739209652.883828;-38.13080360867914
1739209652.8838284;-33.981070128970906
1739209652.8838286;-26.991370085610722
1739209652.883829;-45.120503652039325
1739209652.8838296;-45.120503652039325
1739209652.88383;-38.13080360867914
1739209652.8838305;-38.13080360867914
1739209652.8838308;-45.120503652039325
1739209652.8838313;-45.120503652039325
1739209652.8838317;-38.13080360867914
1739209652.8838322;-31.141103565318915
1739209652.8838327;-38.13080360867914
1739209652.883833;-38.13080360867914
1739209652.8838334;-38.13080360867914
1739209652.883834;-38.13080360867914
1739209652.8838344;-45.120503652039325
1739209652.8838346;-45.120503652039325
1739209652.883835;-38.13080360867914
1739209652.8838356;-31.141103565318915
1739209652.883836;-38.13080360867914
1739209652.8838365;-38.13080360867914
1739209652.8838367;-45.120503652039325
1739209652.8838372;-38.13080360867914
1739209652.8838377;-45.120503652039325
1739209652.8838382;-38.13080360867914
1739209652.8838387;-45.120503652039325
1739209652.883839;-31.141103565318915
1739209652.8838394;-38.13080360867914
1739209652.8838398;-45.120503652039325
1739209652.8838403;-38.13080360867914
1739209652.8838408;-38.13080360867914
1739209652.883841;-45.120503652039325
1739209652.8838415;-45.120503652039325
1739209652.883842;-38.13080360867914
1739209652.8838425;-38.13080360867914
1739209652.883843;-45.120503652039325
1739209652.8838432;-38.13080360867914
1739209652.8838437;-38.13080360867914
1739209652.8838441;-38.13080360867914
1739209652.8838446;-38.13080360867914
1739209652.883845;-38.13080360867914
1739209652.8838453;-45.120503652039325
1739209652.8838458;-45.120503652039325
1739209652.8838463;-45.120503652039325
1739209652.8838468;-38.13080360867914
1739209652.8838472;-38.13080360867914
1739209652.8838475;-45.120503652039325
1739209652.883848;-45.120503652039325
1739209652.8838484;-33.981070128970906
1739209652.883849;-38.13080360867914
1739209652.8838491;-38.13080360867914
1739209652.8838496;-45.120503652039325
1739209652.88385;-38.13080360867914
1739209652.8838506;-35.57807855764607
1739209652.883851;-38.13080360867914
1739209652.8838513;-45.120503652039325
1739209652.8838518;-45.120503652039325
1739209652.8838522;-38.13080360867914
1739209652.8838527;-45.120503652039325
1739209652.8838532;-45.120503652039325
1739209652.8838534;-45.120503652039325
1739209652.883854;-38.13080360867914
1739209652.8838544;-38.13080360867914
1739209652.8838549;-45.120503652039325
1739209652.8838553;-38.13080360867914
1739209652.8838556;-38.13080360867914
1739209652.883856;-35.57807855764607
1739209652.8838565;-38.13080360867914
1739209652.883857;-45.120503652039325
1739209652.8838575;-45.120503652039325
1739209652.8838577;-45.120503652039325
1739209652.8838582;-45.120503652039325
1739209652.8838587;-45.120503652039325
1739209652.8838592;-45.120503652039325
1739209652.8838596;-45.120503652039325
1739209652.8838599;-45.120503652039325
1739209652.8838603;-33.981070128970906
1739209652.8838608;-45.120503652039325
1739209652.8838613;-45.120503652039325
1739209652.8838618;-45.120503652039325
1739209652.883862;-33.981070128970906
1739209652.8838625;-45.120503652039325
1739209652.883863;-30.49652367304973
1739209652.8838634;-27.8777449560314
1739209652.8838637;-45.120503652039325
1739209652.8838642;-45.120503652039325
1739209652.8838646;-38.13080360867914
1739209652.883865;-35.57807855764607
1739209652.8838656;-38.13080360867914
1739209652.8838658;-45.120503652039325
1739209652.8838663;-45.120503652039325
1739209652.8838668;-45.120503652039325
1739209652.8838673;-38.13080360867914
1739209652.8838677;-45.120503652039325
1739209652.883868;-45.120503652039325
1739209652.8838685;-38.13080360867914
1739209652.883869;-33.981070128970906
1739209652.883877;-45.120503652039325
1739209652.8838851;-33.981070128970906
1739209652.883893;-25.826314394896354
1739209652.8839011;-45.120503652039325
1739209652.8839092;-45.120503652039325
1739209652.8839173;-38.13080360867914
1739209652.8839254;-38.13080360867914
1739209652.8839333;-45.120503652039325
1739209652.8839414;-45.120503652039325
1739209652.8839495;-45.120503652039325
1739209652.8839576;-38.13080360867914
1739209652.8839657;-38.13080360867914
1739209652.8839736;-38.13080360867914
1739209652.8839817;-45.120503652039325
1739209652.8839898;-38.13080360867914
1739209652.883998;-38.13080360867914
1739209652.884006;-45.120503652039325
1739209652.884014;-38.13080360867914
1739209652.884022;-26.991370085610736
1739209652.88403;-38.13080360867914
1739209652.8840382;-45.120503652039325
1739209652.8840463;-38.13080360867914
1739209652.8840542;-38.13080360867914
1739209652.8840623;-45.120503652039325
1739209652.8840704;-38.13080360867914
1739209652.8840785;-45.120503652039325
1739209652.8840866;-45.120503652039325
1739209652.8840945;-45.120503652039325
1739209652.8841026;-45.120503652039325
1739209652.8841107;-45.120503652039325
1739209652.8841188;-38.13080360867914
1739209652.884127;-38.13080360867914
1739209652.8841348;-45.120503652039325
1739209652.8841429;-38.13080360867914
1739209652.884151;-31.141103565318893
1739209652.884159;-38.13080360867914
1739209652.8841672;-45.120503652039325
1739209652.8841753;-45.120503652039325
1739209652.8841832;-45.120503652039325
1739209652.8841913;-45.120503652039325
1739209652.8841994;-45.120503652039325
1739209652.8842075;-38.13080360867914
1739209652.8842156;-45.120503652039325
1739209652.8842235;-45.120503652039325
1739209652.8842316;-38.13080360867914
1739209652.8842397;-38.13080360867914
1739209652.8842478;-38.13080360867914
1739209652.884256;-38.13080360867914
1739209652.8842638;-35.57807855764607
1739209652.8842719;-45.120503652039325
1739209652.88428;-45.120503652039325
1739209652.884288;-38.13080360867914
1739209652.8842962;-45.120503652039325
1739209652.884304;-45.120503652039325
