CAN Message; 0x39:035c2ab98cd3052b
1739209730.841244;-33.981070128970906
1739209730.8412464;-35.57807855764607
1739209730.8412485;-45.120503652039325
1739209730.841251;-38.13080360867914
1739209730.841253;-33.981070128970906
1739209730.8412552;-33.981070128970906
1739209730.8412576;-45.120503652039325
1739209730.8412597;-38.13080360867914
1739209730.8412619;-38.13080360867914
1739209730.8412642;-45.120503652039325
1739209730.8412664;-38.13080360867914
1739209730.8412685;-45.120503652039325
1739209730.841271;-38.13080360867914
1739209730.841273;-38.13080360867914
1739209730.8412755;-38.13080360867914
1739209730.8412776;-45.120503652039325
1739209730.8412797;-45.120503652039325
1739209730.8412821;-45.120503652039325
1739209730.8412843;-38.13080360867914
1739209730.8412864;-45.120503652039325
1739209730.8412888;-38.13080360867914
1739209730.841291;-32.816014438256545
1739209730.841293;-45.120503652039325
1739209730.8412955;-45.120503652039325
1739209730.8412976;-38.13080360867914
1739209730.8413;-32.816014438256545
1739209730.8413022;-38.13080360867914
1739209730.8413043;-45.120503652039325
1739209730.8413067;-38.13080360867914
1739209730.8413088;-35.57807855764607
1739209730.841311;-45.120503652039325
1739209730.8413134;-45.120503652039325
1739209730.8413155;-38.13080360867914
1739209730.8413177;-45.120503652039325
1739209730.84132;-45.120503652039325
1739209730.8413222;-45.120503652039325
1739209730.8413246;-38.13080360867914
1739209730.8413267;-45.120503652039325
1739209730.8413289;-45.120503652039325
1739209730.8413312;-45.120503652039325
1739209730.8413334;-35.57807855764607
1739209730.8413355;-32.816014438256545
1739209730.841338;-38.13080360867914
1739209730.84134;-38.13080360867914
1739209730.8413422;-38.13080360867914
1739209730.8413446;-35.57807855764607
1739209730.8413467;-45.120503652039325
1739209730.8413491;-45.120503652039325
1739209730.8413513;-45.120503652039325
1739209730.8413534;-45.120503652039325
1739209730.8413558;-38.13080360867914
1739209730.841358;-35.57807855764607
1739209730.84136;-38.13080360867914
1739209730.8413625;-45.120503652039325
1739209730.8413646;-38.13080360867914
1739209730.8413668;-38.13080360867914
1739209730.8413692;-38.13080360867914
1739209730.8413713;-45.120503652039325
1739209730.8413737;-38.13080360867914
1739209730.8413758;-38.13080360867914
1739209730.841378;-38.13080360867914
1739209730.8413804;-35.57807855764607
1739209730.8413825;-38.13080360867914
1739209730.8413846;-35.57807855764607
1739209730.841387;-38.13080360867914
1739209730.8413892;-32.816014438256545
1739209730.8413913;-35.57807855764607
1739209730.8413937;-38.13080360867914
1739209730.8413959;-45.120503652039325
1739209730.8413982;-45.120503652039325
1739209730.8414004;-38.13080360867914
1739209730.8414025;-35.57807855764607
1739209730.841405;-38.13080360867914
1739209730.841407;-38.13080360867914
1739209730.8414092;-38.13080360867914
1739209730.8414116;-35.57807855764607
1739209730.8414137;-45.120503652039325
1739209730.841416;-45.120503652039325
1739209730.8414183;-45.120503652039325
1739209730.8414204;-38.13080360867914
1739209730.8414228;-38.13080360867914
1739209730.841425;-27.8777449560314
1739209730.841427;-35.57807855764607
1739209730.8414295;-45.120503652039325
1739209730.8414316;-35.57807855764607
1739209730.8414338;-32.816014438256545
1739209730.8414361;-45.120503652039325
1739209730.8414383;-45.120503652039325
1739209730.8414404;-35.57807855764607
1739209730.8414428;-38.13080360867914
1739209730.841445;-45.120503652039325
1739209730.8414474;-45.120503652039325
1739209730.8414495;-45.120503652039325
1739209730.8414516;-45.120503652039325
1739209730.841454;-38.13080360867914
1739209730.8414562;-45.120503652039325
1739209730.8414583;-38.13080360867914
1739209730.8414607;-35.57807855764607
1739209730.8414629;-38.13080360867914
1739209730.841465;-45.120503652039325
1739209730.8414674;-38.13080360867914
1739209730.8414695;-38.13080360867914
1739209730.841472;-45.120503652039325
1739209730.841474;-45.120503652039325
1739209730.8414762;-45.120503652039325
1739209730.8414786;-33.981070128970906
1739209730.8414807;-38.13080360867914
1739209730.8414829;-45.120503652039325
1739209730.8414853;-38.13080360867914
1739209730.8414874;-35.57807855764607
1739209730.8414896;-38.13080360867914
1739209730.841492;-45.120503652039325
1739209730.841494;-38.13080360867914
1739209730.8414965;-45.120503652039325
1739209730.8414986;-45.120503652039325
1739209730.8415008;-45.120503652039325
1739209730.8415031;-45.120503652039325
1739209730.8415053;-45.120503652039325
1739209730.8415074;-45.120503652039325
1739209730.8415098;-45.120503652039325
1739209730.841512;-45.120503652039325
1739209730.841514;-28.992665084841942
1739209730.8415165;-27.267205301931607
1739209730.8415186;-45.120503652039325
1739209730.841521;-45.120503652039325
1739209730.8415232;-33.981070128970906
1739209730.8415253;-35.57807855764607
1739209730.8415277;-38.13080360867914
1739209730.8415298;-38.13080360867914
1739209730.841532;-45.120503652039325
1739209730.8415344;-45.120503652039325
1739209730.8415365;-38.13080360867914
1739209730.841539;-45.120503652039325
1739209730.841541;-38.13080360867914
1739209730.8415432;-38.13080360867914
1739209730.8415456;-45.120503652039325
1739209730.8415477;-45.120503652039325
1739209730.8415499;-33.981070128970906
1739209730.8415523;-33.981070128970906
1739209730.8415544;-35.57807855764607
1739209730.8415565;-33.981070128970906
1739209730.841559;-45.120503652039325
1739209730.841561;-38.13080360867914
1739209730.8415635;-38.13080360867914
1739209730.8415656;-45.120503652039325
1739209730.8415678;-45.120503652039325
1739209730.8415701;-38.13080360867914
1739209730.8415723;-35.57807855764607
1739209730.8415744;-38.13080360867914
1739209730.8415768;-45.120503652039325
1739209730.841579;-35.57807855764607
1739209730.841581;-33.981070128970906
1739209730.8415835;-38.13080360867914
1739209730.8415856;-45.120503652039325
1739209730.841588;-38.13080360867914
1739209730.8415902;-35.57807855764607
1739209730.8415923;-38.13080360867914
1739209730.8415947;-45.120503652039325
1739209730.8415968;-45.120503652039325
1739209730.841599;-38.13080360867914
1739209730.8416014;-38.13080360867914
1739209730.8416035;-45.120503652039325
1739209730.8416057;-33.981070128970906
1739209730.841608;-38.13080360867914
1739209730.8416102;-45.120503652039325
1739209730.8416126;-38.13080360867914
1739209730.8416147;-35.57807855764607
1739209730.8416169;-32.816014438256545
1739209730.8416193;-45.120503652039325
1739209730.8416214;-45.120503652039325
1739209730.8416235;-38.13080360867914
1739209730.841626;-45.120503652039325
1739209730.841628;-38.13080360867914
1739209730.8416302;-45.120503652039325
1739209730.8416326;-45.120503652039325
1739209730.8416348;-38.13080360867914
1739209730.8416371;-38.13080360867914
1739209730.8416393;-45.120503652039325
1739209730.8416414;-45.120503652039325
1739209730.8416438;-38.13080360867914
1739209730.841646;-45.120503652039325
1739209730.841648;-38.13080360867914
1739209730.8416505;-38.13080360867914
1739209730.8416526;-45.120503652039325
1739209730.8416548;-45.120503652039325
1739209730.8416572;-38.13080360867914
1739209730.8416593;-38.13080360867914
1739209730.8416617;-45.120503652039325
1739209730.8416638;-45.120503652039325
1739209730.841666;-45.120503652039325
1739209730.8416684;-38.13080360867914
1739209730.8416705;-45.120503652039325
1739209730.8416727;-38.13080360867914
1739209730.841675;-38.13080360867914
1739209730.8416772;-45.120503652039325
1739209730.8416793;-45.120503652039325
1739209730.8416817;-38.13080360867914
1739209730.8416839;-35.57807855764607
1739209730.8416862;-45.120503652039325
1739209730.8416884;-45.120503652039325
1739209730.8416905;-38.13080360867914
1739209730.841693;-45.120503652039325
1739209730.841695;-35.57807855764607
1739209730.8416972;-30.49652367304973
1739209730.8416996;-45.120503652039325
1739209730.8417017;-45.120503652039325
1739209730.841704;-38.13080360867914
1739209730.8417063;-32.816014438256545
1739209730.8417084;-45.120503652039325
1739209730.8417108;-45.120503652039325
1739209730.841713;-45.120503652039325
1739209730.841715;-45.120503652039325
1739209730.8417175;-45.120503652039325
1739209730.8417196;-45.120503652039325
1739209730.8417218;-33.981070128970906
1739209730.8417242;-45.120503652039325
1739209730.8417263;-45.120503652039325
1739209730.8417284;-45.120503652039325
1739209730.8417308;-38.13080360867914
1739209730.841733;-31.141103565318893
1739209730.8417354;-45.120503652039325
1739209730.8417375;-45.120503652039325
1739209730.8417397;-38.13080360867914
1739209730.841742;-35.57807855764607
1739209730.8417442;-38.13080360867914
1739209730.8417463;-45.120503652039325
1739209730.8417487;-45.120503652039325
1739209730.8417509;-38.13080360867914
1739209730.841753;-38.13080360867914
1739209730.8417554;-45.120503652039325
1739209730.8417575;-45.120503652039325
1739209730.84176;-38.13080360867914
1739209730.841762;-38.13080360867914
1739209730.8417642;-45.120503652039325
1739209730.8417666;-45.120503652039325
1739209730.8417687;-45.120503652039325
1739209730.841771;-38.13080360867914
1739209730.8417733;-45.120503652039325
1739209730.8417754;-33.981070128970906
1739209730.8417776;-32.816014438256545
1739209730.84178;-38.13080360867914
1739209730.841782;-45.120503652039325
1739209730.8417845;-38.13080360867914
1739209730.8417866;-26.991370085610736
1739209730.8417888;-38.13080360867914
1739209730.8417912;-45.120503652039325
1739209730.8417933;-38.13080360867914
1739209730.8417954;-32.816014438256545
1739209730.8417978;-45.120503652039325
1739209730.8418;-45.120503652039325
1739209730.8418021;-45.120503652039325
1739209730.8418045;-32.81601443825658
1739209730.8418067;-45.120503652039325
1739209730.841809;-45.120503652039325
1739209730.8418112;-38.13080360867914
1739209730.8418133;-45.120503652039325
1739209730.8418157;-45.120503652039325
1739209730.8418179;-45.120503652039325
1739209730.84182;-38.13080360867914
1739209730.8418224;-29.438486411369333
1739209730.8418245;-35.57807855764607
1739209730.8418267;-45.120503652039325
1739209730.841829;-38.13080360867914
1739209730.8418312;-35.57807855764607
1739209730.8418336;-38.13080360867914
1739209730.8418357;-45.120503652039325
1739209730.841838;-38.13080360867914
1739209730.8418403;-38.13080360867914
1739209730.8418424;-45.120503652039325
1739209730.8418446;-45.120503652039325
1739209730.841847;-45.120503652039325
1739209730.841849;-45.120503652039325
1739209730.8418512;-45.120503652039325
1739209730.8418536;-45.120503652039325
1739209730.8418558;-38.13080360867914
1739209730.8418581;-31.141103565318893
1739209730.8418603;-33.981070128970906
1739209730.8418624;-45.120503652039325
1739209730.8418648;-38.13080360867914
1739209730.841867;-35.57807855764607
1739209730.841869;-38.13080360867914
1739209730.8418715;-45.120503652039325
1739209730.8418736;-38.13080360867914
1739209730.841876;-35.57807855764607
1739209730.8418782;-38.13080360867914
1739209730.8418803;-45.120503652039325
1739209730.8418827;-38.13080360867914
1739209730.8418849;-35.57807855764607
1739209730.841887;-38.13080360867914
1739209730.8418894;-38.13080360867914
1739209730.8418915;-45.120503652039325
1739209730.8418937;-45.120503652039325
1739209730.841896;-45.120503652039325
1739209730.8418982;-45.120503652039325
1739209730.8419006;-45.120503652039325
1739209730.8419027;-45.120503652039325
1739209730.8419049;-38.13080360867914
1739209730.8419073;-38.13080360867914
1739209730.8419094;-45.120503652039325
1739209730.8419116;-30.49652367304973
1739209730.841914;-32.816014438256545
1739209730.841916;-33.981070128970906
1739209730.8419182;-45.120503652039325
1739209730.8419206;-45.120503652039325
1739209730.8419228;-38.13080360867914
1739209730.8419251;-45.120503652039325
1739209730.8419273;-38.13080360867914
1739209730.8419294;-38.13080360867914
1739209730.8419318;-45.120503652039325
1739209730.841934;-38.13080360867914
1739209730.841936;-38.13080360867914
1739209730.8419385;-45.120503652039325
1739209730.8419406;-38.13080360867914
1739209730.8419428;-38.13080360867914
1739209730.8419452;-45.120503652039325
1739209730.8419473;-33.981070128970906
1739209730.8419497;-31.141103565318915
1739209730.8419518;-45.120503652039325
1739209730.841954;-45.120503652039325
1739209730.8419564;-35.57807855764607
1739209730.8419585;-33.981070128970906
1739209730.8419607;-35.57807855764607
1739209730.841963;-35.57807855764607
1739209730.8419652;-45.120503652039325
1739209730.8419673;-38.13080360867914
1739209730.8419697;-38.13080360867914
1739209730.8419719;-38.13080360867914
1739209730.8419743;-35.57807855764607
1739209730.8419764;-38.13080360867914
1739209730.8419785;-45.120503652039325
1739209730.841981;-38.13080360867914
1739209730.841983;-32.816014438256545
1739209730.8419852;-38.13080360867914
1739209730.8419876;-45.120503652039325
1739209730.8419898;-38.13080360867914
1739209730.841992;-38.13080360867914
1739209730.8419943;-45.120503652039325
1739209730.8419964;-45.120503652039325
1739209730.8419988;-38.13080360867914
1739209730.842001;-35.57807855764607
1739209730.842003;-38.13080360867914
1739209730.8420055;-45.120503652039325
1739209730.8420076;-38.13080360867914
1739209730.8420098;-38.13080360867914
1739209730.8420122;-32.816014438256545
1739209730.8420143;-45.120503652039325
1739209730.8420165;-45.120503652039325
1739209730.8420188;-38.13080360867914
1739209730.842021;-38.13080360867914
1739209730.8420234;-38.13080360867914
1739209730.8420255;-33.981070128970906
1739209730.8420277;-32.816014438256545
1739209730.84203;-38.13080360867914
1739209730.8420322;-45.120503652039325
1739209730.8420343;-38.13080360867914
1739209730.8420367;-45.120503652039325
1739209730.8420389;-33.981070128970906
1739209730.842041;-38.13080360867914
1739209730.8420434;-38.13080360867914
1739209730.8420455;-45.120503652039325
1739209730.842048;-33.981070128970906
1739209730.84205;-38.13080360867914
1739209730.8420522;-45.120503652039325
1739209730.8420546;-45.120503652039325
1739209730.8420568;-45.120503652039325
1739209730.842059;-45.120503652039325
1739209730.8420613;-45.120503652039325
1739209730.8420634;-35.57807855764607
1739209730.8420656;-45.120503652039325
1739209730.842068;-38.13080360867914
1739209730.84207;-35.57807855764607
1739209730.8420725;-38.13080360867914
1739209730.8420746;-38.13080360867914
1739209730.8420768;-45.120503652039325
1739209730.8420792;-38.13080360867914
1739209730.8420813;-45.120503652039325
1739209730.8420835;-38.13080360867914
1739209730.8420858;-38.13080360867914
1739209730.842088;-38.13080360867914
1739209730.8420901;-38.13080360867914
1739209730.8420925;-35.57807855764607
1739209730.8420947;-38.13080360867914
1739209730.842097;-45.120503652039325
1739209730.8420992;-45.120503652039325
1739209730.8421013;-38.13080360867914
1739209730.8421037;-45.120503652039325
1739209730.8421059;-45.120503652039325
1739209730.842108;-35.57807855764607
1739209730.8421104;-38.13080360867914
1739209730.8421125;-45.120503652039325
1739209730.8421147;-45.120503652039325
1739209730.842117;-45.120503652039325
1739209730.8421192;-33.981070128970906
1739209730.8421216;-45.120503652039325
1739209730.8421237;-45.120503652039325
1739209730.842126;-45.120503652039325
1739209730.8421283;-35.57807855764607
1739209730.8421304;-35.57807855764607
1739209730.8421326;-45.120503652039325
1739209730.842135;-45.120503652039325
1739209730.842137;-38.13080360867914
1739209730.8421392;-35.57807855764607
1739209730.8421416;-38.13080360867914
1739209730.8421438;-45.120503652039325
1739209730.8421462;-45.120503652039325
1739209730.8421483;-38.13080360867914
1739209730.8421504;-38.13080360867914
1739209730.8421528;-35.57807855764607
1739209730.842155;-35.57807855764607
1739209730.8421571;-38.13080360867914
1739209730.8421595;-38.13080360867914
1739209730.8421617;-35.57807855764607
1739209730.8421638;-38.13080360867914
1739209730.8421662;-45.120503652039325
1739209730.8421683;-38.13080360867914
1739209730.8421707;-38.13080360867914
1739209730.8421729;-45.120503652039325
1739209730.842175;-45.120503652039325
1739209730.8421774;-38.13080360867914
1739209730.8421795;-38.13080360867914
1739209730.8421817;-45.120503652039325
1739209730.842184;-45.120503652039325
1739209730.8421862;-45.120503652039325
1739209730.8421884;-26.487275050834715
1739209730.8421907;-33.981070128970906
1739209730.842193;-45.120503652039325
1739209730.8421953;-38.13080360867914
1739209730.8421974;-35.57807855764607
1739209730.8421996;-38.13080360867914
1739209730.842202;-32.816014438256545
1739209730.842204;-38.13080360867914
1739209730.8422062;-38.13080360867914
1739209730.8422086;-38.13080360867914
1739209730.8422108;-45.120503652039325
1739209730.8422132;-38.13080360867914
1739209730.8422153;-38.13080360867914
1739209730.8422174;-33.981070128970906
1739209730.8422198;-45.120503652039325
1739209730.842222;-38.13080360867914
1739209730.8422241;-33.981070128970956
1739209730.8422265;-38.13080360867914
1739209730.8422287;-35.57807855764607
1739209730.8422308;-45.120503652039325
1739209730.8422332;-45.120503652039325
1739209730.8422353;-45.120503652039325
1739209730.8422377;-45.120503652039325
1739209730.8422399;-45.120503652039325
1739209730.842242;-30.49652367304973
1739209730.8422444;-32.816014438256545
1739209730.8422465;-45.120503652039325
1739209730.8422487;-45.120503652039325
1739209730.842251;-38.13080360867914
1739209730.8422532;-33.981070128970906
1739209730.8422554;-32.816014438256545
1739209730.8422577;-45.120503652039325
1739209730.84226;-45.120503652039325
1739209730.8422623;-38.13080360867914
1739209730.8422644;-38.13080360867914
1739209730.8422666;-45.120503652039325
1739209730.842269;-45.120503652039325
1739209730.842271;-45.120503652039325
1739209730.8422732;-35.57807855764607
1739209730.8422756;-38.13080360867914
1739209730.8422778;-35.57807855764607
1739209730.84228;-38.13080360867914
1739209730.8422823;-45.120503652039325
1739209730.8422844;-45.120503652039325
1739209730.8422868;-38.13080360867914
1739209730.842289;-45.120503652039325
1739209730.842291;-45.120503652039325
1739209730.8422935;-38.13080360867914
1739209730.8422956;-38.13080360867914
1739209730.8422978;-38.13080360867914
1739209730.8423002;-45.120503652039325
1739209730.8423023;-45.120503652039325
1739209730.8423045;-38.13080360867914
1739209730.8423069;-35.57807855764607
1739209730.842309;-45.120503652039325
1739209730.8423114;-38.13080360867914
1739209730.8423135;-38.13080360867914
1739209730.8423157;-45.120503652039325
1739209730.842318;-45.120503652039325
1739209730.8423202;-38.13080360867914
1739209730.8423223;-38.13080360867914
1739209730.8423247;-45.120503652039325
1739209730.8423269;-38.13080360867914
1739209730.842329;-38.13080360867914
1739209730.8423314;-38.13080360867914
1739209730.8423336;-35.57807855764607
1739209730.842336;-35.57807855764607
1739209730.842338;-35.57807855764607
1739209730.8423402;-38.13080360867914
1739209730.8423426;-33.981070128970906
1739209730.8423448;-38.13080360867914
1739209730.842347;-45.120503652039325
1739209730.8423493;-38.13080360867914
1739209730.8423514;-45.120503652039325
1739209730.8423536;-45.120503652039325
1739209730.842356;-38.13080360867914
1739209730.842358;-38.13080360867914
1739209730.8423605;-38.13080360867914
1739209730.8423626;-45.120503652039325
1739209730.8423648;-38.13080360867914
1739209730.8423672;-38.13080360867914
1739209730.8423693;-38.13080360867914
1739209730.8423715;-45.120503652039325
1739209730.8423738;-38.13080360867914
1739209730.842376;-35.57807855764607
1739209730.8423781;-45.120503652039325
1739209730.8423805;-45.120503652039325
1739209730.8423827;-38.13080360867914
1739209730.842385;-38.13080360867914
1739209730.8423872;-35.57807855764607
1739209730.8423893;-45.120503652039325
1739209730.8423917;-38.13080360867914
1739209730.8423939;-45.120503652039325
1739209730.842396;-33.981070128970906
1739209730.8423984;-38.13080360867914
1739209730.8424006;-45.120503652039325
1739209730.8424027;-35.57807855764607
1739209730.842405;-45.120503652039325
1739209730.8424072;-45.120503652039325
1739209730.8424096;-45.120503652039325
1739209730.8424118;-45.120503652039325
1739209730.842414;-38.13080360867914
1739209730.8424163;-45.120503652039325
1739209730.8424184;-45.120503652039325
1739209730.8424206;-45.120503652039325
1739209730.842423;-33.981070128970906
1739209730.842425;-35.57807855764607
1739209730.8424273;-35.57807855764607
1739209730.8424296;-35.57807855764607
1739209730.8424318;-35.57807855764607
1739209730.8424342;-32.816014438256545
1739209730.8424363;-38.13080360867914
1739209730.8424385;-45.120503652039325
1739209730.8424408;-45.120503652039325
1739209730.842443;-38.13080360867914
1739209730.8424451;-38.13080360867914
1739209730.8424475;-38.13080360867914
1739209730.8424497;-45.120503652039325
1739209730.8424518;-45.120503652039325
1739209730.8424542;-45.120503652039325
1739209730.8424563;-45.120503652039325
1739209730.8424587;-45.120503652039325
1739209730.8424609;-45.120503652039325
1739209730.842463;-45.120503652039325
1739209730.8424654;-33.981070128970906
1739209730.8424675;-33.981070128970906
1739209730.8424697;-35.57807855764607
1739209730.842472;-38.13080360867914
1739209730.8424742;-45.120503652039325
1739209730.8424764;-33.981070128970906
1739209730.8424788;-32.816014438256545
1739209730.842481;-38.13080360867914
1739209730.8424833;-45.120503652039325
1739209730.8424854;-45.120503652039325
1739209730.8424876;-38.13080360867914
1739209730.84249;-45.120503652039325
1739209730.842492;-45.120503652039325
1739209730.8424942;-45.120503652039325
1739209730.8424966;-45.120503652039325
1739209730.8424988;-38.13080360867914
1739209730.842501;-45.120503652039325
1739209730.8425033;-33.981070128970906
1739209730.8425055;-32.816014438256545
1739209730.8425078;-33.981070128970906
1739209730.84251;-45.120503652039325
1739209730.8425121;-33.981070128970906
1739209730.8425145;-28.21854285175415
1739209730.8425167;-38.13080360867914
1739209730.8425188;-45.120503652039325
1739209730.8425212;-45.120503652039325
1739209730.8425233;-38.13080360867914
1739209730.8425257;-45.120503652039325
1739209730.8425279;-45.120503652039325
1739209730.84253;-45.120503652039325
1739209730.8425324;-33.981070128970956
1739209730.8425345;-45.120503652039325
1739209730.8425367;-45.120503652039325
1739209730.842539;-45.120503652039325
1739209730.8425412;-45.120503652039325
1739209730.8425434;-38.13080360867914
1739209730.8425457;-45.120503652039325
1739209730.842548;-35.57807855764607
1739209730.8425503;-25.077289914212862
1739209730.8425524;-38.13080360867914
1739209730.8425546;-45.120503652039325
1739209730.842557;-45.120503652039325
1739209730.842559;-32.816014438256545
1739209730.8425612;-45.120503652039325
1739209730.8425636;-45.120503652039325
1739209730.8425658;-38.13080360867914
1739209730.842568;-38.13080360867914
1739209730.8425703;-45.120503652039325
1739209730.8425725;-45.120503652039325
1739209730.8425748;-38.13080360867914
1739209730.842577;-45.120503652039325
1739209730.8425791;-45.120503652039325
1739209730.8425815;-45.120503652039325
1739209730.8425837;-35.57807855764607
1739209730.8425858;-25.077289914212862
1739209730.8425882;-32.816014438256545
1739209730.8425903;-38.13080360867914
1739209730.8425925;-38.13080360867914
1739209730.8425949;-32.816014438256545
1739209730.842597;-38.13080360867914
1739209730.8425994;-45.120503652039325
1739209730.8426015;-45.120503652039325
1739209730.8426037;-33.981070128970956
1739209730.842606;-45.120503652039325
1739209730.8426082;-38.13080360867914
1739209730.8426104;-45.120503652039325
1739209730.8426127;-45.120503652039325
1739209730.842615;-45.120503652039325
1739209730.842617;-45.120503652039325
1739209730.8426194;-45.120503652039325
1739209730.8426216;-30.49652367304973
1739209730.842624;-35.57807855764607
1739209730.842626;-45.120503652039325
1739209730.8426282;-45.120503652039325
1739209730.8426306;-35.57807855764607
1739209730.8426328;-38.13080360867914
1739209730.842635;-45.120503652039325
1739209730.8426373;-38.13080360867914
1739209730.8426394;-45.120503652039325
1739209730.8426416;-45.120503652039325
1739209730.842644;-38.13080360867914
1739209730.8426461;-38.13080360867914
1739209730.8426485;-45.120503652039325
1739209730.8426507;-38.13080360867914
1739209730.8426528;-45.120503652039325
1739209730.8426552;-38.13080360867914
1739209730.8426573;-31.141103565318915
1739209730.8426595;-33.981070128970906
1739209730.8426619;-45.120503652039325
1739209730.842664;-38.13080360867914
1739209730.8426661;-45.120503652039325
1739209730.8426685;-38.13080360867914
1739209730.8426707;-45.120503652039325
1739209730.842673;-45.120503652039325
1739209730.8426752;-45.120503652039325
1739209730.8426774;-45.120503652039325
1739209730.8426797;-45.120503652039325
1739209730.842682;-38.13080360867914
1739209730.842685;-38.13080360867914
1739209730.842688;-45.120503652039325
1739209730.8426912;-45.120503652039325
1739209730.8426943;-33.981070128970906
1739209730.8426976;-38.13080360867914
1739209730.8427007;-38.13080360867914
1739209730.8427038;-35.57807855764607
1739209730.842707;-45.120503652039325
1739209730.84271;-45.120503652039325
1739209730.842713;-45.120503652039325
1739209730.8427162;-38.13080360867914
1739209730.8427193;-38.13080360867914
1739209730.8427224;-33.981070128970906
1739209730.8427255;-31.141103565318915
1739209730.8427289;-35.57807855764607
1739209730.842732;-38.13080360867914
1739209730.842735;-38.13080360867914
1739209730.8427382;-33.981070128970906
1739209730.8427413;-38.13080360867914
1739209730.8427444;-33.981070128970906
1739209730.8427474;-45.120503652039325
1739209730.8427505;-31.14110356531892
1739209730.8427536;-38.13080360867914
1739209730.8427567;-38.13080360867914
1739209730.84276;-45.120503652039325
1739209730.8427632;-45.120503652039325
1739209730.8427663;-32.816014438256545
1739209730.8427694;-45.120503652039325
1739209730.8427725;-45.120503652039325
1739209730.8427756;-33.981070128970906
1739209730.8427787;-38.13080360867914
1739209730.8427818;-38.13080360867914
1739209730.842785;-45.120503652039325
1739209730.842788;-33.981070128970906
1739209730.8427913;-33.981070128970906
1739209730.8427944;-38.13080360867914
1739209730.8427975;-45.120503652039325
1739209730.8428006;-38.13080360867914
1739209730.8428037;-35.57807855764607
1739209730.8428068;-38.13080360867914
1739209730.84281;-45.120503652039325
1739209730.842813;-45.120503652039325
1739209730.842816;-38.13080360867914
1739209730.8428192;-38.13080360867914
1739209730.8428226;-45.120503652039325
1739209730.8428257;-38.13080360867914
1739209730.8428288;-45.120503652039325
1739209730.8428319;-38.13080360867914
1739209730.842835;-45.120503652039325
1739209730.842838;-38.13080360867914
1739209730.8428411;-45.120503652039325
1739209730.8428442;-45.120503652039325
1739209730.8428473;-45.120503652039325
1739209730.8428504;-45.120503652039325
1739209730.8428538;-45.120503652039325
1739209730.842857;-38.13080360867914
1739209730.84286;-45.120503652039325
1739209730.842863;-38.13080360867914
1739209730.8428662;-45.120503652039325
1739209730.8428693;-45.120503652039325
1739209730.8428724;-38.13080360867914
1739209730.8428755;-38.13080360867914
1739209730.8428786;-45.120503652039325
1739209730.8428817;-45.120503652039325
1739209730.842885;-38.13080360867914
1739209730.842888;-38.13080360867914
1739209730.8428912;-45.120503652039325
1739209730.8428943;-38.13080360867914
1739209730.8428974;-32.816014438256545
1739209730.8429005;-31.141103565318915
1739209730.8429036;-45.120503652039325
1739209730.8429067;-45.120503652039325
1739209730.8429098;-45.120503652039325
1739209730.842913;-38.13080360867914
1739209730.8429163;-38.13080360867914
1739209730.8429193;-45.120503652039325
1739209730.8429224;-45.120503652039325
1739209730.8429255;-33.981070128970906
1739209730.8429286;-45.120503652039325
1739209730.8429317;-38.13080360867914
1739209730.8429348;-38.13080360867914
1739209730.842938;-38.13080360867914
1739209730.842941;-45.120503652039325
1739209730.8429441;-45.120503652039325
1739209730.8429475;-45.120503652039325
1739209730.8429506;-38.13080360867914
1739209730.8429537;-35.57807855764607
1739209730.8429568;-35.57807855764607
1739209730.84296;-45.120503652039325
1739209730.842963;-45.120503652039325
1739209730.842966;-35.57807855764607
1739209730.8429692;-38.13080360867914
1739209730.8429723;-32.816014438256545
1739209730.8429754;-33.981070128970906
1739209730.8429787;-45.120503652039325
1739209730.8429818;-38.13080360867914
1739209730.842985;-45.120503652039325
1739209730.842988;-45.120503652039325
1739209730.842991;-45.120503652039325
1739209730.8429942;-45.120503652039325
1739209730.8429973;-45.120503652039325
1739209730.8430004;-45.120503652039325
1739209730.8430035;-45.120503652039325
1739209730.8430066;-38.13080360867914
1739209730.84301;-45.120503652039325
1739209730.843013;-33.981070128970906
1739209730.8430161;-38.13080360867914
1739209730.8430192;-45.120503652039325
1739209730.8430223;-38.13080360867914
1739209730.8430254;-45.120503652039325
1739209730.8430285;-31.141103565318893
1739209730.8430316;-38.13080360867914
1739209730.8430347;-45.120503652039325
1739209730.8430378;-45.120503652039325
1739209730.8430412;-38.13080360867914
1739209730.8430443;-45.120503652039325
1739209730.8430474;-45.120503652039325
1739209730.8430505;-45.120503652039325
1739209730.8430536;-45.120503652039325
1739209730.8430567;-45.120503652039325
1739209730.8430598;-45.120503652039325
1739209730.8430629;-38.13080360867914
1739209730.843066;-45.120503652039325
1739209730.843069;-45.120503652039325
1739209730.8430724;-45.120503652039325
1739209730.8430755;-45.120503652039325
1739209730.8430786;-32.816014438256545
1739209730.8430817;-35.57807855764607
1739209730.8430848;-38.13080360867914
1739209730.843088;-38.13080360867914
1739209730.843091;-45.120503652039325
1739209730.843094;-38.13080360867914
1739209730.8430972;-38.13080360867914
1739209730.8431003;-38.13080360867914
1739209730.8431036;-45.120503652039325
1739209730.8431067;-38.13080360867914
1739209730.8431098;-35.57807855764607
1739209730.843113;-45.120503652039325
1739209730.843116;-45.120503652039325
1739209730.8431191;-45.120503652039325
1739209730.8431222;-45.120503652039325
1739209730.8431253;-45.120503652039325
