CAN Message; 0x77:fd992566a1ee3713
1739209876.2469363;-38.13080360867914
1739209876.2469385;-33.981070128970906
1739209876.2469409;-45.120503652039325
1739209876.2469432;-38.13080360867914
1739209876.2469454;-38.13080360867914
1739209876.2469478;-38.13080360867914
1739209876.2469501;-33.981070128970906
1739209876.2469523;-33.981070128970906
1739209876.2469547;-38.13080360867914
1739209876.246957;-45.120503652039325
1739209876.2469592;-38.13080360867914
1739209876.2469616;-38.13080360867914
1739209876.246964;-38.13080360867914
1739209876.2469661;-45.120503652039325
1739209876.2469685;-33.981070128970906
1739209876.246971;-35.57807855764607
1739209876.246973;-38.13080360867914
1739209876.2469754;-38.13080360867914
1739209876.2469778;-33.981070128970906
1739209876.2469802;-38.13080360867914
1739209876.2469823;-38.13080360867914
1739209876.2469847;-45.120503652039325
1739209876.246987;-33.981070128970906
1739209876.2469893;-45.120503652039325
1739209876.2469916;-45.120503652039325
1739209876.246994;-38.13080360867914
1739209876.2469962;-38.13080360867914
1739209876.2469985;-45.120503652039325
1739209876.247001;-38.13080360867914
1739209876.247003;-38.13080360867914
1739209876.2470055;-38.13080360867914
1739209876.2470078;-45.120503652039325
1739209876.24701;-38.13080360867914
1739209876.2470124;-38.13080360867914
1739209876.2470148;-33.981070128970906
1739209876.247017;-35.57807855764607
1739209876.2470193;-38.13080360867914
1739209876.2470217;-35.57807855764607
1739209876.2470238;-33.981070128970906
1739209876.2470262;-45.120503652039325
1739209876.2470286;-45.120503652039325
1739209876.2470307;-38.13080360867914
1739209876.247033;-38.13080360867914
1739209876.2470355;-45.120503652039325
1739209876.2470376;-45.120503652039325
1739209876.24704;-38.13080360867914
1739209876.2470424;-45.120503652039325
1739209876.2470448;-35.57807855764607
1739209876.247047;-38.13080360867914
1739209876.2470493;-45.120503652039325
1739209876.2470517;-38.13080360867914
1739209876.2470539;-45.120503652039325
1739209876.2470562;-45.120503652039325
1739209876.2470586;-38.13080360867914
1739209876.2470608;-45.120503652039325
1739209876.2470632;-32.816014438256545
1739209876.2470655;-45.120503652039325
1739209876.2470677;-45.120503652039325
1739209876.24707;-45.120503652039325
1739209876.2470725;-45.120503652039325
1739209876.2470746;-45.120503652039325
1739209876.247077;-45.120503652039325
1739209876.2470794;-38.13080360867914
1739209876.2470815;-45.120503652039325
1739209876.247084;-45.120503652039325
1739209876.2470863;-33.981070128970906
1739209876.2470884;-45.120503652039325
1739209876.2470908;-45.120503652039325
1739209876.2470932;-38.13080360867914
1739209876.2470953;-45.120503652039325
1739209876.2470977;-45.120503652039325
1739209876.2471;-32.816014438256545
1739209876.2471023;-45.120503652039325
1739209876.2471046;-45.120503652039325
1739209876.247107;-35.57807855764607
1739209876.2471094;-38.13080360867914
1739209876.2471116;-45.120503652039325
1739209876.247114;-33.981070128970906
1739209876.2471163;-33.981070128970906
1739209876.2471185;-32.816014438256545
1739209876.2471209;-45.120503652039325
1739209876.2471232;-45.120503652039325
1739209876.2471254;-45.120503652039325
1739209876.2471278;-45.120503652039325
1739209876.2471302;-45.120503652039325
1739209876.2471323;-45.120503652039325
1739209876.2471347;-38.13080360867914
1739209876.247137;-45.120503652039325
1739209876.2471392;-45.120503652039325
1739209876.2471416;-38.13080360867914
1739209876.247144;-35.57807855764607
1739209876.2471461;-38.13080360867914
1739209876.2471485;-45.120503652039325
1739209876.247151;-38.13080360867914
1739209876.247153;-45.120503652039325
1739209876.2471554;-27.8777449560314
1739209876.2471578;-38.13080360867914
1739209876.24716;-38.13080360867914
1739209876.2471623;-38.13080360867914
1739209876.2471647;-38.13080360867914
1739209876.2471669;-32.816014438256545
1739209876.2471693;-38.13080360867914
1739209876.2471716;-38.13080360867914
1739209876.247174;-35.57807855764607
1739209876.2471762;-45.120503652039325
1739209876.2471786;-38.13080360867914
1739209876.247181;-38.13080360867914
1739209876.247183;-38.13080360867914
1739209876.2471855;-38.13080360867914
1739209876.2471879;-45.120503652039325
1739209876.24719;-38.13080360867914
1739209876.2471924;-38.13080360867914
1739209876.2471948;-45.120503652039325
1739209876.247197;-45.120503652039325
1739209876.2471993;-45.120503652039325
1739209876.2472017;-45.120503652039325
1739209876.2472038;-45.120503652039325
1739209876.2472062;-38.13080360867914
1739209876.2472086;-45.120503652039325
1739209876.2472107;-28.58837851428586
1739209876.2472131;-33.981070128970906
1739209876.2472155;-45.120503652039325
1739209876.2472177;-38.13080360867914
1739209876.24722;-38.13080360867914
1739209876.2472224;-33.981070128970906
1739209876.2472246;-38.13080360867914
1739209876.247227;-31.141103565318915
1739209876.2472293;-38.13080360867914
1739209876.2472315;-38.13080360867914
1739209876.2472339;-32.816014438256545
1739209876.2472363;-45.120503652039325
1739209876.2472386;-45.120503652039325
1739209876.2472408;-38.13080360867914
1739209876.2472432;-32.816014438256545
1739209876.2472456;-38.13080360867914
1739209876.2472477;-33.981070128970906
1739209876.24725;-33.981070128970906
1739209876.2472525;-38.13080360867914
1739209876.2472546;-38.13080360867914
1739209876.247257;-45.120503652039325
1739209876.2472594;-38.13080360867914
1739209876.2472615;-38.13080360867914
1739209876.247264;-45.120503652039325
1739209876.2472663;-45.120503652039325
1739209876.2472684;-45.120503652039325
1739209876.2472708;-38.13080360867914
1739209876.2472732;-38.13080360867914
1739209876.2472754;-32.816014438256545
1739209876.2472777;-35.57807855764607
1739209876.2472801;-38.13080360867914
1739209876.2472823;-38.13080360867914
1739209876.2472847;-38.13080360867914
1739209876.247287;-45.120503652039325
1739209876.2472892;-45.120503652039325
1739209876.2472916;-38.13080360867914
1739209876.247294;-38.13080360867914
1739209876.247296;-38.13080360867914
1739209876.2472985;-38.13080360867914
1739209876.2473009;-45.120503652039325
1739209876.2473032;-38.13080360867914
1739209876.2473054;-35.57807855764607
1739209876.2473078;-38.13080360867914
1739209876.2473102;-38.13080360867914
1739209876.2473123;-45.120503652039325
1739209876.2473147;-33.981070128970906
1739209876.247317;-38.13080360867914
1739209876.2473192;-38.13080360867914
1739209876.2473216;-45.120503652039325
1739209876.247324;-38.13080360867914
1739209876.2473261;-38.13080360867914
1739209876.2473285;-38.13080360867914
1739209876.247331;-45.120503652039325
1739209876.247333;-38.13080360867914
1739209876.2473354;-38.13080360867914
1739209876.2473378;-38.13080360867914
1739209876.24734;-45.120503652039325
1739209876.2473423;-38.13080360867914
1739209876.2473447;-35.57807855764607
1739209876.2473469;-38.13080360867914
1739209876.2473493;-35.57807855764607
1739209876.2473516;-45.120503652039325
1739209876.2473538;-45.120503652039325
1739209876.2473562;-45.120503652039325
1739209876.2473586;-38.13080360867914
1739209876.2473607;-32.816014438256545
1739209876.247363;-45.120503652039325
1739209876.2473655;-45.120503652039325
1739209876.2473679;-38.13080360867914
1739209876.24737;-33.981070128970906
1739209876.2473724;-45.120503652039325
1739209876.2473748;-45.120503652039325
1739209876.247377;-33.981070128970906
1739209876.2473793;-38.13080360867914
1739209876.2473817;-45.120503652039325
1739209876.2473838;-45.120503652039325
1739209876.2473862;-38.13080360867914
1739209876.2473886;-38.13080360867914
1739209876.2473907;-35.57807855764607
1739209876.2473931;-38.13080360867914
1739209876.2473955;-45.120503652039325
1739209876.2473977;-45.120503652039325
1739209876.2474;-38.13080360867914
1739209876.2474024;-35.57807855764607
1739209876.2474046;-32.816014438256545
1739209876.247407;-38.13080360867914
1739209876.2474093;-38.13080360867914
1739209876.2474115;-38.13080360867914
1739209876.2474139;-38.13080360867914
1739209876.2474163;-28.992665084841942
1739209876.2474184;-33.981070128970906
1739209876.2474208;-45.120503652039325
1739209876.2474232;-35.57807855764607
1739209876.2474253;-38.13080360867914
1739209876.2474277;-45.120503652039325
1739209876.24743;-38.13080360867914
1739209876.2474325;-32.816014438256545
1739209876.2474346;-35.57807855764607
1739209876.247437;-45.120503652039325
1739209876.2474394;-38.13080360867914
1739209876.2474415;-38.13080360867914
1739209876.247444;-45.120503652039325
1739209876.2474463;-45.120503652039325
1739209876.2474484;-38.13080360867914
1739209876.2474508;-45.120503652039325
1739209876.2474532;-28.992665084841942
1739209876.2474554;-28.58837851428586
1739209876.2474577;-38.13080360867914
1739209876.2474601;-45.120503652039325
1739209876.2474623;-38.13080360867914
1739209876.2474647;-32.816014438256545
1739209876.247467;-38.13080360867914
1739209876.2474692;-45.120503652039325
1739209876.2474716;-45.120503652039325
1739209876.247474;-45.120503652039325
1739209876.247476;-38.13080360867914
1739209876.2474785;-38.13080360867914
1739209876.2474809;-45.120503652039325
1739209876.247483;-45.120503652039325
1739209876.2474854;-38.13080360867914
1739209876.2474878;-35.57807855764607
1739209876.24749;-45.120503652039325
1739209876.2474923;-45.120503652039325
1739209876.2474947;-38.13080360867914
1739209876.247497;-45.120503652039325
1739209876.2474992;-45.120503652039325
1739209876.2475016;-38.13080360867914
1739209876.247504;-35.57807855764607
1739209876.2475061;-45.120503652039325
1739209876.2475085;-33.981070128970906
1739209876.247511;-28.21854285175415
1739209876.247513;-38.13080360867914
1739209876.2475154;-45.120503652039325
1739209876.2475178;-33.981070128970906
1739209876.24752;-35.57807855764607
1739209876.2475224;-38.13080360867914
1739209876.2475247;-38.13080360867914
1739209876.247527;-45.120503652039325
1739209876.2475293;-45.120503652039325
1739209876.2475317;-45.120503652039325
1739209876.2475338;-45.120503652039325
1739209876.2475362;-45.120503652039325
1739209876.2475386;-38.13080360867914
1739209876.2475407;-38.13080360867914
1739209876.247543;-45.120503652039325
1739209876.2475455;-38.13080360867914
1739209876.2475476;-31.141103565318893
1739209876.24755;-45.120503652039325
1739209876.2475524;-45.120503652039325
1739209876.2475548;-38.13080360867914
1739209876.247557;-45.120503652039325
1739209876.2475593;-45.120503652039325
1739209876.2475617;-45.120503652039325
1739209876.2475638;-45.120503652039325
1739209876.2475662;-45.120503652039325
1739209876.2475686;-38.13080360867914
1739209876.2475708;-45.120503652039325
1739209876.2475731;-45.120503652039325
1739209876.2475755;-32.816014438256545
1739209876.2475777;-45.120503652039325
1739209876.24758;-45.120503652039325
1739209876.2475824;-45.120503652039325
1739209876.2475846;-45.120503652039325
1739209876.247587;-33.981070128970906
1739209876.2475893;-45.120503652039325
1739209876.2475915;-45.120503652039325
1739209876.2475939;-38.13080360867914
1739209876.2475963;-33.981070128970906
1739209876.2475984;-45.120503652039325
1739209876.2476008;-38.13080360867914
1739209876.2476032;-32.816014438256545
1739209876.2476053;-45.120503652039325
1739209876.2476077;-45.120503652039325
1739209876.24761;-38.13080360867914
1739209876.2476122;-38.13080360867914
1739209876.2476146;-45.120503652039325
1739209876.247617;-45.120503652039325
1739209876.2476194;-45.120503652039325
1739209876.2476215;-45.120503652039325
1739209876.247624;-45.120503652039325
1739209876.2476263;-35.57807855764607
1739209876.2476285;-38.13080360867914
1739209876.2476308;-45.120503652039325
1739209876.2476332;-32.816014438256545
1739209876.2476354;-33.981070128970906
1739209876.2476377;-38.13080360867914
1739209876.2476401;-38.13080360867914
1739209876.2476423;-38.13080360867914
1739209876.2476447;-38.13080360867914
1739209876.247647;-45.120503652039325
1739209876.2476492;-45.120503652039325
1739209876.2476516;-45.120503652039325
1739209876.247654;-45.120503652039325
1739209876.247656;-45.120503652039325
1739209876.2476585;-38.13080360867914
1739209876.2476609;-38.13080360867914
1739209876.247663;-45.120503652039325
1739209876.2476654;-38.13080360867914
1739209876.2476678;-32.816014438256545
1739209876.24767;-38.13080360867914
1739209876.2476723;-38.13080360867914
1739209876.2476747;-38.13080360867914
1739209876.2476768;-38.13080360867914
1739209876.2476792;-33.981070128970906
1739209876.2476816;-45.120503652039325
1739209876.247684;-45.120503652039325
1739209876.2476861;-35.57807855764607
1739209876.2476885;-38.13080360867914
1739209876.247691;-45.120503652039325
1739209876.247693;-38.13080360867914
1739209876.2476954;-45.120503652039325
1739209876.2476978;-33.981070128970906
1739209876.2477;-38.13080360867914
1739209876.2477024;-38.13080360867914
1739209876.2477047;-45.120503652039325
1739209876.247707;-38.13080360867914
1739209876.2477093;-45.120503652039325
1739209876.2477117;-45.120503652039325
1739209876.2477138;-45.120503652039325
1739209876.2477162;-45.120503652039325
1739209876.2477186;-45.120503652039325
1739209876.2477207;-45.120503652039325
1739209876.247723;-32.816014438256545
1739209876.2477255;-38.13080360867914
1739209876.2477276;-45.120503652039325
1739209876.24773;-45.120503652039325
1739209876.2477324;-38.13080360867914
1739209876.2477345;-31.141103565318915
1739209876.247737;-45.120503652039325
1739209876.2477393;-45.120503652039325
1739209876.2477415;-45.120503652039325
1739209876.2477438;-38.13080360867914
1739209876.2477462;-38.13080360867914
1739209876.2477486;-38.13080360867914
1739209876.2477508;-38.13080360867914
1739209876.2477531;-30.49652367304973
1739209876.2477555;-45.120503652039325
1739209876.2477577;-45.120503652039325
1739209876.24776;-38.13080360867914
1739209876.2477624;-45.120503652039325
1739209876.2477646;-45.120503652039325
1739209876.247767;-38.13080360867914
1739209876.2477694;-35.57807855764607
1739209876.2477715;-30.49652367304973
1739209876.247774;-38.13080360867914
1739209876.2477763;-38.13080360867914
1739209876.2477784;-45.120503652039325
1739209876.2477808;-38.13080360867914
1739209876.2477832;-45.120503652039325
1739209876.2477853;-45.120503652039325
1739209876.2477877;-45.120503652039325
1739209876.24779;-33.981070128970906
1739209876.2477922;-35.57807855764607
1739209876.2477946;-45.120503652039325
1739209876.247797;-45.120503652039325
1739209876.2477992;-45.120503652039325
1739209876.2478015;-35.57807855764607
1739209876.247804;-45.120503652039325
1739209876.247806;-38.13080360867914
1739209876.2478085;-28.992665084841942
1739209876.2478108;-38.13080360867914
1739209876.2478132;-45.120503652039325
1739209876.2478154;-45.120503652039325
1739209876.2478178;-38.13080360867914
1739209876.2478201;-45.120503652039325
1739209876.2478223;-45.120503652039325
1739209876.2478247;-38.13080360867914
1739209876.247827;-29.438486411369354
1739209876.2478292;-38.13080360867914
1739209876.2478316;-33.981070128970906
1739209876.247834;-45.120503652039325
1739209876.247836;-38.13080360867914
1739209876.2478385;-38.13080360867914
1739209876.247841;-45.120503652039325
1739209876.247843;-38.13080360867914
1739209876.2478454;-33.981070128970906
1739209876.2478478;-38.13080360867914
1739209876.24785;-38.13080360867914
1739209876.2478523;-38.13080360867914
1739209876.2478547;-45.120503652039325
1739209876.2478569;-45.120503652039325
1739209876.2478592;-45.120503652039325
1739209876.2478616;-45.120503652039325
1739209876.2478638;-38.13080360867914
1739209876.2478662;-45.120503652039325
1739209876.2478685;-45.120503652039325
1739209876.2478707;-45.120503652039325
1739209876.247873;-45.120503652039325
1739209876.2478755;-38.13080360867914
1739209876.2478778;-45.120503652039325
1739209876.24788;-45.120503652039325
1739209876.2478824;-45.120503652039325
1739209876.2478848;-38.13080360867914
1739209876.247887;-45.120503652039325
1739209876.2478893;-38.13080360867914
1739209876.2478917;-38.13080360867914
1739209876.2478938;-35.57807855764607
1739209876.2478962;-38.13080360867914
1739209876.2478986;-38.13080360867914
1739209876.2479007;-32.816014438256545
1739209876.247903;-38.13080360867914
1739209876.2479055;-45.120503652039325
1739209876.2479076;-38.13080360867914
1739209876.24791;-38.13080360867914
1739209876.2479124;-45.120503652039325
1739209876.2479146;-45.120503652039325
1739209876.247917;-38.13080360867914
1739209876.2479193;-45.120503652039325
1739209876.2479215;-38.13080360867914
1739209876.2479239;-38.13080360867914
1739209876.2479262;-45.120503652039325
1739209876.2479284;-38.13080360867914
1739209876.2479308;-35.57807855764607
1739209876.2479331;-38.13080360867914
1739209876.2479353;-45.120503652039325
1739209876.2479377;-38.13080360867914
1739209876.24794;-31.141103565318893
1739209876.2479424;-38.13080360867914
1739209876.2479446;-45.120503652039325
1739209876.247947;-45.120503652039325
1739209876.2479494;-35.57807855764607
1739209876.2479515;-38.13080360867914
1739209876.247954;-45.120503652039325
1739209876.2479563;-38.13080360867914
1739209876.2479584;-45.120503652039325
1739209876.2479608;-38.13080360867914
1739209876.2479632;-45.120503652039325
1739209876.2479653;-38.13080360867914
1739209876.2479677;-45.120503652039325
1739209876.24797;-45.120503652039325
1739209876.2479722;-45.120503652039325
1739209876.2479746;-45.120503652039325
1739209876.247977;-33.981070128970906
1739209876.2479792;-33.981070128970906
1739209876.2479815;-35.57807855764607
1739209876.247984;-45.120503652039325
1739209876.247986;-38.13080360867914
1739209876.2479885;-38.13080360867914
1739209876.2479908;-38.13080360867914
1739209876.247993;-38.13080360867914
1739209876.2479954;-38.13080360867914
1739209876.2479978;-45.120503652039325
1739209876.248;-45.120503652039325
1739209876.2480023;-45.120503652039325
1739209876.2480047;-45.120503652039325
1739209876.248007;-45.120503652039325
1739209876.2480092;-45.120503652039325
1739209876.2480116;-45.120503652039325
1739209876.248014;-45.120503652039325
1739209876.248016;-38.13080360867914
1739209876.2480185;-35.57807855764607
1739209876.248021;-38.13080360867914
1739209876.248023;-38.13080360867914
1739209876.2480254;-38.13080360867914
1739209876.2480278;-38.13080360867914
1739209876.24803;-45.120503652039325
1739209876.2480323;-33.981070128970906
1739209876.2480347;-35.57807855764607
1739209876.2480369;-38.13080360867914
1739209876.2480392;-38.13080360867914
1739209876.2480416;-45.120503652039325
1739209876.2480438;-38.13080360867914
1739209876.2480462;-38.13080360867914
1739209876.2480485;-38.13080360867914
1739209876.2480507;-38.13080360867914
1739209876.248053;-38.13080360867914
1739209876.2480555;-38.13080360867914
1739209876.2480576;-38.13080360867914
1739209876.24806;-38.13080360867914
1739209876.2480624;-45.120503652039325
1739209876.2480645;-45.120503652039325
1739209876.248067;-45.120503652039325
1739209876.2480693;-28.992665084841942
1739209876.2480717;-28.992665084841942
1739209876.2480738;-45.120503652039325
1739209876.2480762;-45.120503652039325
1739209876.2480786;-33.981070128970906
1739209876.2480807;-35.57807855764607
1739209876.248083;-45.120503652039325
1739209876.2480855;-33.981070128970906
1739209876.2480876;-38.13080360867914
1739209876.24809;-35.57807855764607
1739209876.2480924;-38.13080360867914
1739209876.2480946;-33.981070128970906
1739209876.248097;-45.120503652039325
1739209876.2480993;-38.13080360867914
1739209876.2481015;-38.13080360867914
1739209876.2481039;-45.120503652039325
1739209876.2481062;-45.120503652039325
1739209876.2481084;-38.13080360867914
1739209876.2481108;-35.57807855764607
1739209876.2481132;-38.13080360867914
1739209876.2481153;-45.120503652039325
1739209876.2481177;-45.120503652039325
1739209876.24812;-38.13080360867914
1739209876.2481222;-45.120503652039325
1739209876.2481246;-33.981070128970906
1739209876.248127;-28.992665084841942
1739209876.2481294;-45.120503652039325
1739209876.2481315;-38.13080360867914
1739209876.248134;-35.57807855764607
1739209876.2481363;-38.13080360867914
1739209876.2481384;-38.13080360867914
1739209876.2481408;-38.13080360867914
1739209876.2481432;-38.13080360867914
1739209876.2481453;-35.57807855764607
1739209876.2481477;-38.13080360867914
1739209876.24815;-45.120503652039325
1739209876.2481523;-45.120503652039325
1739209876.2481546;-45.120503652039325
1739209876.248157;-38.13080360867914
1739209876.2481592;-45.120503652039325
1739209876.2481616;-45.120503652039325
1739209876.248164;-38.13080360867914
1739209876.248166;-38.13080360867914
1739209876.2481685;-33.981070128970906
1739209876.2481709;-38.13080360867914
1739209876.248173;-38.13080360867914
1739209876.2481754;-38.13080360867914
1739209876.2481778;-38.13080360867914
1739209876.24818;-45.120503652039325
1739209876.2481823;-38.13080360867914
1739209876.2481847;-35.57807855764607
1739209876.2481868;-38.13080360867914
1739209876.2481892;-45.120503652039325
1739209876.2481916;-33.981070128970906
1739209876.248194;-38.13080360867914
1739209876.2481961;-45.120503652039325
1739209876.2481985;-38.13080360867914
1739209876.248201;-35.57807855764607
1739209876.248203;-45.120503652039325
1739209876.2482054;-38.13080360867914
1739209876.2482078;-38.13080360867914
1739209876.24821;-38.13080360867914
1739209876.2482123;-45.120503652039325
1739209876.2482147;-45.120503652039325
1739209876.2482169;-32.816014438256545
1739209876.2482193;-33.981070128970906
1739209876.2482216;-45.120503652039325
1739209876.2482238;-38.13080360867914
1739209876.2482262;-45.120503652039325
1739209876.2482285;-35.57807855764607
1739209876.2482307;-38.13080360867914
1739209876.248233;-45.120503652039325
1739209876.2482355;-45.120503652039325
1739209876.2482376;-31.141103565318915
1739209876.24824;-38.13080360867914
1739209876.2482424;-45.120503652039325
1739209876.2482445;-32.816014438256545
1739209876.248247;-38.13080360867914
1739209876.2482493;-38.13080360867914
1739209876.2482514;-45.120503652039325
1739209876.2482538;-45.120503652039325
1739209876.2482562;-33.981070128970906
1739209876.2482586;-45.120503652039325
1739209876.2482607;-38.13080360867914
1739209876.2482631;-45.120503652039325
1739209876.2482655;-38.13080360867914
1739209876.2482677;-38.13080360867914
1739209876.24827;-45.120503652039325
1739209876.2482724;-38.13080360867914
1739209876.2482746;-38.13080360867914
1739209876.248277;-38.13080360867914
1739209876.2482793;-45.120503652039325
1739209876.2482815;-38.13080360867914
1739209876.2482839;-38.13080360867914
1739209876.2482862;-38.13080360867914
1739209876.2482884;-45.120503652039325
1739209876.2482908;-45.120503652039325
1739209876.2482932;-45.120503652039325
1739209876.2482953;-45.120503652039325
1739209876.2482977;-38.13080360867914
1739209876.2483;-45.120503652039325
1739209876.2483022;-38.13080360867914
1739209876.2483046;-45.120503652039325
1739209876.248307;-38.13080360867914
1739209876.2483091;-35.57807855764607
1739209876.2483115;-35.57807855764607
1739209876.248314;-35.57807855764607
1739209876.248316;-45.120503652039325
1739209876.2483184;-45.120503652039325
1739209876.2483208;-38.13080360867914
1739209876.2483232;-35.57807855764607
1739209876.2483253;-45.120503652039325
1739209876.2483277;-38.13080360867914
1739209876.24833;-45.120503652039325
1739209876.2483323;-45.120503652039325
1739209876.2483346;-45.120503652039325
1739209876.248337;-45.120503652039325
1739209876.2483392;-45.120503652039325
1739209876.2483416;-38.13080360867914
1739209876.248344;-38.13080360867914
1739209876.248346;-45.120503652039325
1739209876.2483485;-38.13080360867914
1739209876.2483509;-45.120503652039325
1739209876.248353;-38.13080360867914
1739209876.2483554;-45.120503652039325
1739209876.2483578;-38.13080360867914
1739209876.24836;-45.120503652039325
1739209876.2483623;-45.120503652039325
1739209876.2483647;-38.13080360867914
1739209876.2483668;-35.57807855764607
1739209876.2483692;-27.8777449560314
1739209876.2483716;-45.120503652039325
1739209876.2483737;-35.57807855764607
1739209876.2483761;-45.120503652039325
1739209876.2483785;-45.120503652039325
1739209876.2483807;-45.120503652039325
1739209876.248383;-38.13080360867914
1739209876.2483854;-38.13080360867914
1739209876.2483878;-45.120503652039325
1739209876.24839;-38.13080360867914
1739209876.2483923;-38.13080360867914
1739209876.2483947;-45.120503652039325
1739209876.2483969;-45.120503652039325
1739209876.2483993;-45.120503652039325
1739209876.2484016;-38.13080360867914
1739209876.2484038;-45.120503652039325
1739209876.2484062;-45.120503652039325
1739209876.2484086;-38.13080360867914
1739209876.2484107;-45.120503652039325
1739209876.248413;-45.120503652039325
1739209876.2484155;-45.120503652039325
1739209876.2484176;-33.981070128970906
1739209876.24842;-45.120503652039325
1739209876.2484224;-45.120503652039325
1739209876.2484245;-26.991370085610736
1739209876.248427;-38.13080360867914
1739209876.2484293;-45.120503652039325
1739209876.2484314;-38.13080360867914
1739209876.2484338;-45.120503652039325
1739209876.2484362;-45.120503652039325
1739209876.2484384;-38.13080360867914
1739209876.2484407;-45.120503652039325
1739209876.2484431;-45.120503652039325
1739209876.2484453;-45.120503652039325
1739209876.2484477;-45.120503652039325
1739209876.24845;-45.120503652039325
1739209876.2484524;-38.13080360867914
1739209876.2484546;-38.13080360867914
1739209876.248457;-35.57807855764607
1739209876.2484593;-45.120503652039325
1739209876.2484615;-45.120503652039325
1739209876.2484639;-38.13080360867914
1739209876.2484663;-45.120503652039325
1739209876.2484684;-38.13080360867914
1739209876.2484708;-45.120503652039325
1739209876.2484732;-38.13080360867914
1739209876.2484753;-38.13080360867914
1739209876.2484777;-33.981070128970906
1739209876.24848;-31.141103565318893
1739209876.2484822;-33.981070128970906
1739209876.2484846;-38.13080360867914
1739209876.248487;-35.57807855764607
1739209876.2484891;-32.816014438256545
1739209876.2484915;-38.13080360867914
1739209876.248494;-45.120503652039325
1739209876.248496;-38.13080360867914
1739209876.2484984;-45.120503652039325
1739209876.2485008;-38.13080360867914
1739209876.248503;-35.57807855764607
1739209876.2485054;-38.13080360867914
1739209876.2485077;-45.120503652039325
1739209876.24851;-38.13080360867914
1739209876.2485123;-38.13080360867914
1739209876.2485147;-45.120503652039325
1739209876.248517;-45.120503652039325
1739209876.2485192;-38.13080360867914
1739209876.2485216;-45.120503652039325
1739209876.248524;-45.120503652039325
1739209876.248526;-35.57807855764607
1739209876.2485285;-38.13080360867914
1739209876.2485309;-38.13080360867914
1739209876.248533;-38.13080360867914
1739209876.2485354;-45.120503652039325
1739209876.2485378;-45.120503652039325
1739209876.24854;-45.120503652039325
1739209876.2485423;-45.120503652039325
1739209876.2485447;-32.816014438256545
1739209876.2485468;-38.13080360867914
1739209876.2485492;-45.120503652039325
1739209876.2485516;-38.13080360867914
1739209876.2485538;-38.13080360867914
1739209876.2485561;-31.141103565318915
1739209876.2485585;-45.120503652039325
1739209876.2485607;-45.120503652039325
1739209876.248563;-45.120503652039325
1739209876.2485654;-45.120503652039325
1739209876.2485676;-38.13080360867914
1739209876.24857;-38.13080360867914
1739209876.2485723;-45.120503652039325
1739209876.2485745;-33.981070128970906
1739209876.2485769;-35.57807855764607
1739209876.2485793;-45.120503652039325
1739209876.2485816;-38.13080360867914
1739209876.2485838;-35.57807855764607
1739209876.2485862;-38.13080360867914
1739209876.2485886;-45.120503652039325
1739209876.2485907;-32.816014438256545
1739209876.248593;-33.981070128970906
1739209876.2485955;-45.120503652039325
1739209876.2485976;-38.13080360867914
1739209876.2486;-35.57807855764607
1739209876.2486024;-38.13080360867914
1739209876.2486045;-38.13080360867914
1739209876.248607;-45.120503652039325
1739209876.2486093;-45.120503652039325
1739209876.2486115;-31.141103565318915
1739209876.2486138;-38.13080360867914
1739209876.2486162;-45.120503652039325
1739209876.2486184;-45.120503652039325
1739209876.2486207;-38.13080360867914
1739209876.2486231;-38.13080360867914
1739209876.2486253;-33.981070128970906
1739209876.2486277;-45.120503652039325
1739209876.24863;-38.13080360867914
1739209876.2486322;-45.120503652039325
1739209876.2486346;-38.13080360867914
1739209876.248637;-45.120503652039325
1739209876.248639;-38.13080360867914
1739209876.2486415;-45.120503652039325
1739209876.2486439;-45.120503652039325
1739209876.2486463;-45.120503652039325
1739209876.2486484;-32.816014438256545
1739209876.2486508;-38.13080360867914
1739209876.2486532;-38.13080360867914
1739209876.2486553;-35.57807855764607
1739209876.2486577;-38.13080360867914
1739209876.24866;-45.120503652039325
1739209876.2486622;-38.13080360867914
1739209876.2486646;-38.13080360867914
1739209876.248667;-28.992665084841942
1739209876.2486691;-28.992665084841942
1739209876.2486715;-45.120503652039325
1739209876.2486753;-35.57807855764607
1739209876.2486792;-38.13080360867914
1739209876.248683;-38.13080360867914
1739209876.248687;-38.13080360867914
1739209876.2486908;-38.13080360867914
1739209876.2486947;-38.13080360867914
1739209876.2486985;-38.13080360867914
1739209876.2487023;-38.13080360867914
1739209876.248706;-45.120503652039325
1739209876.24871;-38.13080360867914
1739209876.248714;-45.120503652039325
1739209876.2487178;-45.120503652039325
1739209876.2487216;-45.120503652039325
1739209876.2487254;-38.13080360867914
1739209876.2487292;-45.120503652039325
1739209876.248733;-45.120503652039325
1739209876.248737;-38.13080360867914
1739209876.248741;-38.13080360867914
1739209876.2487447;-35.57807855764607
1739209876.2487485;-38.13080360867914
1739209876.2487524;-45.120503652039325
1739209876.2487562;-31.141103565318915
1739209876.24876;-33.981070128970906
1739209876.248764;-38.13080360867914
1739209876.2487679;-32.816014438256545
1739209876.2487717;-38.13080360867914
1739209876.2487755;-38.13080360867914
1739209876.2487793;-38.13080360867914
1739209876.248783;-35.57807855764607
1739209876.248787;-38.13080360867914
1739209876.248791;-38.13080360867914
1739209876.2487948;-31.141103565318893
1739209876.2487986;-21.598678470925673
1739209876.2488024;-27.267205301931607
