CAN Message; 0x98:0000d36f79917bc1
Timestamp;Amplitude
1739209610.1963587;-38.13080360867914
1739209610.1963642;-38.13080360867914
1739209610.1963696;-38.13080360867914
1739209610.196375;-38.13080360867914
1739209610.1963804;-32.816014438256545
1739209610.1963859;-38.13080360867914
1739209610.196391;-38.13080360867914
1739209610.1963966;-45.120503652039325
1739209610.196402;-45.120503652039325
1739209610.1964073;-38.13080360867914
1739209610.1964128;-45.120503652039325
1739209610.1964183;-38.13080360867914
1739209610.1964235;-45.120503652039325
1739209610.196429;-33.981070128970906
1739209610.1964345;-38.13080360867914
1739209610.1964397;-45.120503652039325
1739209610.1964452;-35.57807855764607
1739209610.1964507;-38.13080360867914
1739209610.1964562;-38.13080360867914
1739209610.1964614;-45.120503652039325
1739209610.196467;-35.57807855764607
1739209610.1964724;-38.13080360867914
1739209610.1964777;-45.120503652039325
1739209610.1964831;-45.120503652039325
1739209610.1964886;-45.120503652039325
1739209610.1964939;-45.120503652039325
1739209610.1964993;-45.120503652039325
1739209610.1965048;-45.120503652039325
1739209610.19651;-45.120503652039325
1739209610.1965156;-38.13080360867914
1739209610.196521;-45.120503652039325
1739209610.1965263;-45.120503652039325
1739209610.1965318;-45.120503652039325
1739209610.1965373;-38.13080360867914
1739209610.1965425;-45.120503652039325
1739209610.196548;-38.13080360867914
1739209610.1965535;-38.13080360867914
1739209610.1965587;-45.120503652039325
1739209610.1965642;-45.120503652039325
1739209610.1965697;-45.120503652039325
1739209610.196575;-38.13080360867914
1739209610.1965804;-45.120503652039325
1739209610.196586;-45.120503652039325
1739209610.1965911;-45.120503652039325
1739209610.1965966;-33.981070128970906
1739209610.196602;-33.981070128970906
1739209610.1966074;-45.120503652039325
1739209610.1966128;-35.57807855764607
1739209610.1966183;-38.13080360867914
1739209610.1966238;-45.120503652039325
1739209610.196629;-45.120503652039325
1739209610.1966345;-45.120503652039325
1739209610.19664;-45.120503652039325
1739209610.1966453;-45.120503652039325
1739209610.1966507;-35.57807855764607
1739209610.1966562;-45.120503652039325
1739209610.1966615;-45.120503652039325
1739209610.196667;-31.141103565318915
1739209610.1966724;-32.816014438256545
1739209610.1966777;-45.120503652039325
1739209610.1966832;-45.120503652039325
1739209610.1966887;-38.13080360867914
1739209610.196694;-35.57807855764607
1739209610.1966994;-38.13080360867914
1739209610.1967049;-45.120503652039325
1739209610.19671;-38.13080360867914
1739209610.1967156;-38.13080360867914
1739209610.196721;-38.13080360867914
1739209610.1967263;-45.120503652039325
1739209610.1967318;-38.13080360867914
1739209610.1967373;-45.120503652039325
1739209610.1967425;-38.13080360867914
1739209610.196748;-33.981070128970906
1739209610.1967535;-38.13080360867914
1739209610.1967587;-45.120503652039325
1739209610.1967642;-38.13080360867914
1739209610.1967697;-35.57807855764607
1739209610.196775;-38.13080360867914
1739209610.1967804;-45.120503652039325
1739209610.196786;-38.13080360867914
1739209610.1967914;-38.13080360867914
1739209610.1967967;-33.981070128970906
1739209610.1968021;-38.13080360867914
1739209610.1968076;-45.120503652039325
1739209610.1968129;-33.981070128970906
1739209610.1968184;-38.13080360867914
1739209610.1968238;-45.120503652039325
1739209610.196829;-38.13080360867914
1739209610.1968346;-38.13080360867914
1739209610.19684;-33.981070128970956
1739209610.1968453;-45.120503652039325
1739209610.1968508;-45.120503652039325
1739209610.1968563;-45.120503652039325
1739209610.1968615;-45.120503652039325
1739209610.196867;-45.120503652039325
1739209610.1968725;-38.13080360867914
1739209610.1968777;-45.120503652039325
1739209610.1968832;-26.991370085610722
1739209610.1968887;-32.816014438256545
1739209610.196894;-45.120503652039325
1739209610.1968994;-45.120503652039325
1739209610.196905;-32.816014438256545
1739209610.1969101;-35.57807855764607
1739209610.1969156;-38.13080360867914
1739209610.196921;-45.120503652039325
1739209610.1969264;-45.120503652039325
1739209610.1969318;-45.120503652039325
1739209610.1969373;-45.120503652039325
1739209610.1969428;-45.120503652039325
1739209610.196948;-45.120503652039325
1739209610.1969535;-31.141103565318915
1739209610.196959;-38.13080360867914
1739209610.1969643;-45.120503652039325
1739209610.1969697;-45.120503652039325
1739209610.1969752;-45.120503652039325
1739209610.1969805;-45.120503652039325
1739209610.196986;-38.13080360867914
1739209610.1969914;-45.120503652039325
1739209610.1969967;-38.13080360867914
1739209610.1970022;-35.57807855764607
1739209610.1970077;-38.13080360867914
1739209610.197013;-29.438486411369333
1739209610.1970184;-30.49652367304973
1739209610.1970239;-38.13080360867914
1739209610.197029;-35.57807855764607
1739209610.1970346;-35.57807855764607
1739209610.19704;-38.13080360867914
1739209610.1970453;-45.120503652039325
1739209610.1970508;-35.57807855764607
1739209610.1970563;-45.120503652039325
1739209610.1970615;-45.120503652039325
1739209610.197067;-45.120503652039325
1739209610.1970725;-45.120503652039325
1739209610.1970778;-45.120503652039325
1739209610.1970832;-45.120503652039325
1739209610.1970887;-38.13080360867914
1739209610.197094;-45.120503652039325
1739209610.1970994;-30.49652367304973
1739209610.197105;-29.438486411369333
1739209610.1971104;-45.120503652039325
1739209610.1971157;-38.13080360867914
1739209610.1971211;-38.13080360867914
1739209610.1971266;-45.120503652039325
1739209610.1971319;-45.120503652039325
1739209610.1971374;-45.120503652039325
1739209610.1971428;-45.120503652039325
1739209610.197148;-38.13080360867914
1739209610.1971536;-38.13080360867914
1739209610.197159;-45.120503652039325
1739209610.1971643;-38.13080360867914
1739209610.1971698;-33.981070128970906
1739209610.1971753;-33.981070128970906
1739209610.1971805;-35.57807855764607
1739209610.197186;-45.120503652039325
1739209610.1971915;-45.120503652039325
1739209610.1971967;-38.13080360867914
1739209610.1972022;-38.13080360867914
1739209610.1972077;-45.120503652039325
1739209610.197213;-45.120503652039325
1739209610.1972184;-38.13080360867914
1739209610.197224;-45.120503652039325
1739209610.1972291;-33.981070128970906
1739209610.1972346;-32.816014438256545
1739209610.19724;-45.120503652039325
1739209610.1972454;-45.120503652039325
1739209610.1972508;-38.13080360867914
1739209610.1972563;-38.13080360867914
1739209610.1972616;-45.120503652039325
1739209610.197267;-45.120503652039325
1739209610.1972725;-45.120503652039325
1739209610.197278;-45.120503652039325
1739209610.1972833;-38.13080360867914
1739209610.1972888;-45.120503652039325
1739209610.1972942;-45.120503652039325
1739209610.1972995;-38.13080360867914
1739209610.197305;-45.120503652039325
1739209610.1973104;-45.120503652039325
1739209610.1973157;-45.120503652039325
1739209610.1973212;-45.120503652039325
1739209610.1973267;-38.13080360867914
1739209610.197332;-35.57807855764607
1739209610.1973374;-45.120503652039325
1739209610.1973429;-45.120503652039325
1739209610.197348;-38.13080360867914
1739209610.1973536;-38.13080360867914
1739209610.197359;-38.13080360867914
1739209610.1973643;-38.13080360867914
1739209610.1973698;-38.13080360867914
1739209610.1973753;-35.57807855764607
1739209610.1973805;-45.120503652039325
1739209610.197386;-35.57807855764607
1739209610.1973915;-45.120503652039325
1739209610.1973968;-45.120503652039325
1739209610.1974022;-38.13080360867914
1739209610.1974077;-45.120503652039325
1739209610.197413;-38.13080360867914
1739209610.1974185;-38.13080360867914
1739209610.197424;-45.120503652039325
1739209610.1974294;-45.120503652039325
1739209610.1974347;-35.57807855764607
1739209610.1974401;-38.13080360867914
1739209610.1974456;-45.120503652039325
1739209610.1974509;-38.13080360867914
1739209610.1974564;-33.981070128970906
1739209610.1974618;-45.120503652039325
1739209610.197467;-45.120503652039325
1739209610.1974726;-38.13080360867914
1739209610.197478;-38.13080360867914
1739209610.1974833;-45.120503652039325
1739209610.1974888;-38.13080360867914
1739209610.1974943;-45.120503652039325
1739209610.1974995;-33.981070128970906
1739209610.197505;-32.816014438256545
1739209610.1975105;-45.120503652039325
1739209610.1975157;-45.120503652039325
1739209610.1975212;-45.120503652039325
1739209610.1975267;-45.120503652039325
1739209610.197532;-45.120503652039325
1739209610.1975374;-45.120503652039325
1739209610.197543;-45.120503652039325
1739209610.1975482;-38.13080360867914
1739209610.1975536;-38.13080360867914
1739209610.197559;-38.13080360867914
1739209610.1975644;-38.13080360867914
1739209610.1975698;-45.120503652039325
1739209610.1975753;-45.120503652039325
1739209610.1975806;-45.120503652039325
1739209610.197586;-33.981070128970906
1739209610.1975915;-45.120503652039325
1739209610.197597;-45.120503652039325
1739209610.1976023;-38.13080360867914
1739209610.1976078;-38.13080360867914
1739209610.1976132;-45.120503652039325
1739209610.1976185;-45.120503652039325
1739209610.197624;-38.13080360867914
1739209610.1976295;-38.13080360867914
1739209610.1976347;-38.13080360867914
1739209610.1976402;-38.13080360867914
1739209610.1976457;-38.13080360867914
1739209610.197651;-45.120503652039325
1739209610.1976564;-35.57807855764607
1739209610.1976619;-38.13080360867914
1739209610.1976671;-45.120503652039325
1739209610.1976726;-31.141103565318915
1739209610.197678;-38.13080360867914
1739209610.1976833;-45.120503652039325
1739209610.1976888;-38.13080360867914
1739209610.1976943;-38.13080360867914
1739209610.1976995;-45.120503652039325
1739209610.197705;-38.13080360867914
1739209610.1977105;-38.13080360867914
1739209610.1977158;-45.120503652039325
1739209610.1977212;-45.120503652039325
1739209610.1977267;-35.57807855764607
1739209610.197732;-31.141103565318893
1739209610.1977375;-45.120503652039325
1739209610.197743;-45.120503652039325
1739209610.1977482;-45.120503652039325
1739209610.1977537;-45.120503652039325
1739209610.1977592;-28.992665084841942
1739209610.1977646;-38.13080360867914
1739209610.1977699;-38.13080360867914
1739209610.1977754;-45.120503652039325
1739209610.1977808;-38.13080360867914
1739209610.197786;-38.13080360867914
1739209610.1977916;-38.13080360867914
1739209610.197797;-38.13080360867914
1739209610.1978023;-35.57807855764607
1739209610.1978078;-38.13080360867914
1739209610.1978133;-38.13080360867914
1739209610.1978185;-45.120503652039325
1739209610.197824;-38.13080360867914
1739209610.1978295;-38.13080360867914
1739209610.1978347;-45.120503652039325
1739209610.1978402;-45.120503652039325
1739209610.1978457;-31.141103565318915
1739209610.197851;-32.816014438256545
1739209610.1978564;-38.13080360867914
1739209610.197862;-45.120503652039325
1739209610.1978672;-32.816014438256545
1739209610.1978726;-35.57807855764607
1739209610.1978781;-38.13080360867914
1739209610.1978834;-45.120503652039325
1739209610.1978889;-35.57807855764607
1739209610.1978943;-35.57807855764607
1739209610.1978996;-45.120503652039325
1739209610.197905;-38.13080360867914
1739209610.1979105;-38.13080360867914
1739209610.197916;-38.13080360867914
1739209610.1979213;-38.13080360867914
1739209610.1979268;-45.120503652039325
1739209610.1979322;-38.13080360867914
1739209610.1979375;-45.120503652039325
1739209610.197943;-33.981070128970906
1739209610.1979485;-35.57807855764607
1739209610.1979537;-45.120503652039325
1739209610.1979592;-45.120503652039325
1739209610.1979647;-32.816014438256545
1739209610.19797;-38.13080360867914
1739209610.1979754;-35.57807855764607
1739209610.1979809;-35.57807855764607
1739209610.1979861;-45.120503652039325
1739209610.1979916;-35.57807855764607
1739209610.197997;-38.13080360867914
1739209610.1980023;-38.13080360867914
1739209610.1980078;-45.120503652039325
1739209610.1980133;-38.13080360867914
1739209610.1980186;-38.13080360867914
1739209610.198024;-45.120503652039325
1739209610.1980295;-38.13080360867914
1739209610.1980348;-38.13080360867914
1739209610.1980402;-38.13080360867914
1739209610.1980457;-45.120503652039325
1739209610.198051;-28.992665084841942
1739209610.1980565;-38.13080360867914
1739209610.198062;-31.141103565318893
1739209610.1980672;-28.21854285175415
1739209610.1980727;-38.13080360867914
1739209610.1980782;-38.13080360867914
1739209610.1980836;-32.816014438256545
1739209610.198089;-35.57807855764607
1739209610.1980944;-45.120503652039325
1739209610.1980999;-45.120503652039325
1739209610.198105;-45.120503652039325
1739209610.1981106;-45.120503652039325
1739209610.198116;-38.13080360867914
1739209610.1981213;-45.120503652039325
1739209610.1981268;-45.120503652039325
1739209610.1981323;-38.13080360867914
1739209610.1981375;-38.13080360867914
1739209610.198143;-45.120503652039325
1739209610.1981485;-32.816014438256545
1739209610.1981537;-29.438486411369333
1739209610.1981592;-45.120503652039325
1739209610.1981647;-38.13080360867914
1739209610.19817;-38.13080360867914
1739209610.1981754;-38.13080360867914
1739209610.198181;-38.13080360867914
1739209610.1981862;-45.120503652039325
1739209610.1981916;-45.120503652039325
1739209610.1981971;-45.120503652039325
1739209610.1982024;-38.13080360867914
1739209610.1982079;-45.120503652039325
1739209610.1982133;-45.120503652039325
1739209610.1982186;-38.13080360867914
1739209610.198224;-38.13080360867914
1739209610.1982296;-45.120503652039325
1739209610.1982348;-45.120503652039325
1739209610.1982403;-38.13080360867914
1739209610.1982458;-38.13080360867914
1739209610.1982512;-45.120503652039325
1739209610.1982565;-38.13080360867914
1739209610.198262;-38.13080360867914
1739209610.1982675;-38.13080360867914
1739209610.1982727;-45.120503652039325
1739209610.1982782;-38.13080360867914
1739209610.1982837;-32.816014438256545
1739209610.198289;-45.120503652039325
1739209610.1982944;-38.13080360867914
1739209610.1983;-33.981070128970906
1739209610.1983051;-38.13080360867914
1739209610.1983106;-45.120503652039325
1739209610.198316;-45.120503652039325
1739209610.1983213;-38.13080360867914
1739209610.1983268;-45.120503652039325
1739209610.1983323;-45.120503652039325
1739209610.1983376;-38.13080360867914
1739209610.198343;-38.13080360867914
1739209610.1983485;-45.120503652039325
1739209610.1983538;-33.981070128970906
1739209610.1983593;-38.13080360867914
1739209610.1983647;-38.13080360867914
1739209610.19837;-38.13080360867914
1739209610.1983755;-38.13080360867914
1739209610.198381;-35.57807855764607
1739209610.1983862;-38.13080360867914
1739209610.1983917;-45.120503652039325
1739209610.1983972;-45.120503652039325
1739209610.1984024;-45.120503652039325
1739209610.198408;-38.13080360867914
1739209610.1984134;-35.57807855764607
1739209610.1984189;-45.120503652039325
1739209610.198424;-45.120503652039325
1739209610.1984296;-38.13080360867914
1739209610.198435;-33.981070128970906
1739209610.1984403;-38.13080360867914
1739209610.1984458;-45.120503652039325
1739209610.1984513;-38.13080360867914
1739209610.1984565;-32.816014438256545
1739209610.198462;-38.13080360867914
1739209610.1984675;-45.120503652039325
1739209610.1984727;-33.981070128970906
1739209610.1984782;-45.120503652039325
1739209610.1984837;-38.13080360867914
1739209610.198489;-38.13080360867914
1739209610.1984944;-38.13080360867914
1739209610.1985;-45.120503652039325
1739209610.1985052;-38.13080360867914
1739209610.1985106;-38.13080360867914
1739209610.1985161;-45.120503652039325
1739209610.1985214;-30.49652367304973
1739209610.1985269;-38.13080360867914
1739209610.1985323;-45.120503652039325
1739209610.1985376;-38.13080360867914
1739209610.198543;-38.13080360867914
1739209610.1985486;-33.981070128970906
1739209610.1985538;-38.13080360867914
1739209610.1985593;-38.13080360867914
1739209610.1985648;-45.120503652039325
1739209610.1985703;-45.120503652039325
1739209610.1985755;-45.120503652039325
1739209610.198581;-38.13080360867914
1739209610.1985865;-38.13080360867914
1739209610.1985917;-31.141103565318915
1739209610.1985972;-38.13080360867914
1739209610.1986027;-38.13080360867914
1739209610.198608;-38.13080360867914
1739209610.1986134;-33.981070128970906
1739209610.198619;-45.120503652039325
1739209610.1986241;-45.120503652039325
1739209610.1986296;-45.120503652039325
1739209610.198635;-38.13080360867914
1739209610.1986403;-38.13080360867914
1739209610.1986458;-38.13080360867914
1739209610.1986513;-45.120503652039325
1739209610.1986566;-38.13080360867914
1739209610.198662;-38.13080360867914
1739209610.1986675;-45.120503652039325
1739209610.1986728;-38.13080360867914
1739209610.1986783;-45.120503652039325
1739209610.1986837;-45.120503652039325
1739209610.198689;-45.120503652039325
1739209610.1986945;-45.120503652039325
1739209610.1987;-33.981070128970906
1739209610.1987052;-45.120503652039325
1739209610.1987107;-38.13080360867914
1739209610.1987162;-32.816014438256545
1739209610.1987214;-38.13080360867914
1739209610.198727;-45.120503652039325
1739209610.1987324;-45.120503652039325
1739209610.1987379;-38.13080360867914
1739209610.198743;-33.981070128970906
1739209610.1987486;-38.13080360867914
1739209610.198754;-33.981070128970906
1739209610.1987593;-32.816014438256545
1739209610.1987648;-45.120503652039325
1739209610.1987703;-45.120503652039325
1739209610.1987755;-38.13080360867914
1739209610.198781;-45.120503652039325
1739209610.1987865;-38.13080360867914
1739209610.1987917;-38.13080360867914
1739209610.1987972;-45.120503652039325
1739209610.1988027;-45.120503652039325
1739209610.198808;-28.992665084841942
1739209610.1988134;-35.57807855764607
1739209610.198819;-45.120503652039325
1739209610.1988242;-38.13080360867914
1739209610.1988297;-38.13080360867914
1739209610.1988351;-45.120503652039325
1739209610.1988404;-38.13080360867914
1739209610.1988459;-38.13080360867914
1739209610.1988513;-38.13080360867914
1739209610.1988566;-45.120503652039325
1739209610.198862;-45.120503652039325
1739209610.1988676;-45.120503652039325
1739209610.1988728;-45.120503652039325
1739209610.1988783;-38.13080360867914
1739209610.1988838;-45.120503652039325
1739209610.198889;-45.120503652039325
1739209610.1988945;-25.62660358559016
1739209610.1989;-32.816014438256545
1739209610.1989055;-45.120503652039325
1739209610.1989107;-45.120503652039325
1739209610.1989162;-38.13080360867914
1739209610.1989217;-35.57807855764607
1739209610.198927;-45.120503652039325
1739209610.1989324;-45.120503652039325
1739209610.198938;-45.120503652039325
1739209610.1989431;-45.120503652039325
1739209610.1989486;-38.13080360867914
1739209610.198954;-38.13080360867914
1739209610.1989594;-45.120503652039325
1739209610.1989648;-45.120503652039325
1739209610.1989703;-45.120503652039325
1739209610.1989756;-45.120503652039325
1739209610.198981;-45.120503652039325
1739209610.1989865;-45.120503652039325
1739209610.1989918;-38.13080360867914
1739209610.1989973;-45.120503652039325
1739209610.1990027;-45.120503652039325
1739209610.199008;-45.120503652039325
1739209610.1990135;-38.13080360867914
1739209610.199019;-38.13080360867914
1739209610.1990242;-31.141103565318893
1739209610.1990297;-31.141103565318893
1739209610.1990352;-38.13080360867914
1739209610.1990404;-38.13080360867914
1739209610.199046;-38.13080360867914
1739209610.1990514;-38.13080360867914
1739209610.1990569;-38.13080360867914
1739209610.199062;-33.981070128970906
1739209610.1990676;-45.120503652039325
1739209610.199073;-45.120503652039325
1739209610.1990783;-38.13080360867914
1739209610.1990838;-45.120503652039325
1739209610.1990893;-45.120503652039325
1739209610.1990945;-38.13080360867914
1739209610.1991;-38.13080360867914
1739209610.1991055;-45.120503652039325
1739209610.1991107;-32.816014438256545
1739209610.1991162;-29.438486411369333
1739209610.1991217;-45.120503652039325
1739209610.199127;-45.120503652039325
1739209610.1991324;-45.120503652039325
1739209610.199138;-45.120503652039325
1739209610.1991432;-38.13080360867914
1739209610.1991487;-31.141103565318893
1739209610.1991541;-45.120503652039325
1739209610.1991594;-45.120503652039325
1739209610.1991649;-38.13080360867914
1739209610.1991704;-45.120503652039325
1739209610.1991756;-45.120503652039325
1739209610.199181;-38.13080360867914
1739209610.1991866;-45.120503652039325
1739209610.1991918;-45.120503652039325
1739209610.1991973;-35.57807855764607
1739209610.1992028;-35.57807855764607
1739209610.199208;-45.120503652039325
1739209610.1992135;-45.120503652039325
1739209610.199219;-45.120503652039325
1739209610.1992245;-45.120503652039325
1739209610.1992297;-45.120503652039325
1739209610.1992352;-38.13080360867914
1739209610.1992407;-38.13080360867914
1739209610.199246;-45.120503652039325
1739209610.1992514;-33.981070128970906
1739209610.199257;-38.13080360867914
1739209610.1992621;-38.13080360867914
1739209610.1992676;-45.120503652039325
1739209610.199273;-38.13080360867914
1739209610.1992784;-45.120503652039325
1739209610.1992838;-45.120503652039325
1739209610.1992893;-45.120503652039325
1739209610.1992946;-32.816014438256545
1739209610.1993;-38.13080360867914
1739209610.199307;-45.120503652039325
1739209610.1993136;-45.120503652039325
1739209610.1993206;-38.13080360867914
1739209610.1993275;-38.13080360867914
1739209610.1993344;-38.13080360867914
1739209610.199341;-38.13080360867914
1739209610.199348;-45.120503652039325
1739209610.199355;-45.120503652039325
1739209610.1993616;-45.120503652039325
1739209610.1993685;-32.816014438256545
1739209610.1993754;-45.120503652039325
1739209610.1993823;-45.120503652039325
1739209610.199389;-45.120503652039325
1739209610.199396;-45.120503652039325
1739209610.1994028;-38.13080360867914
1739209610.1994095;-45.120503652039325
1739209610.1994164;-38.13080360867914
1739209610.1994233;-45.120503652039325
1739209610.1994302;-38.13080360867914
1739209610.199437;-45.120503652039325
1739209610.1994438;-38.13080360867914
1739209610.1994507;-33.981070128970906
1739209610.1994576;-38.13080360867914
1739209610.1994643;-45.120503652039325
1739209610.1994712;-38.13080360867914
1739209610.1994781;-35.57807855764607
1739209610.1994848;-38.13080360867914
1739209610.1994917;-45.120503652039325
1739209610.1994987;-45.120503652039325
1739209610.1995056;-45.120503652039325
1739209610.1995122;-45.120503652039325
1739209610.1995192;-38.13080360867914
1739209610.199526;-38.13080360867914
1739209610.1995327;-45.120503652039325
1739209610.1995397;-38.13080360867914
1739209610.1995466;-35.57807855764607
1739209610.1995535;-38.13080360867914
1739209610.1995602;-38.13080360867914
1739209610.199567;-38.13080360867914
1739209610.199574;-38.13080360867914
1739209610.1995807;-38.13080360867914
1739209610.1995876;-38.13080360867914
1739209610.1995945;-38.13080360867914
1739209610.1996014;-35.57807855764607
1739209610.199608;-45.120503652039325
1739209610.199615;-38.13080360867914
1739209610.199622;-35.57807855764607
1739209610.1996286;-35.57807855764607
1739209610.1996355;-45.120503652039325
1739209610.1996424;-45.120503652039325
1739209610.1996493;-45.120503652039325
1739209610.199656;-45.120503652039325
1739209610.199663;-45.120503652039325
1739209610.1996698;-45.120503652039325
1739209610.1996765;-38.13080360867914
1739209610.1996834;-38.13080360867914
1739209610.1996903;-38.13080360867914
1739209610.1996973;-38.13080360867914
1739209610.199704;-45.120503652039325
1739209610.1997108;-45.120503652039325
1739209610.1997178;-45.120503652039325
1739209610.1997247;-35.57807855764607
1739209610.1997313;-33.981070128970906
1739209610.1997383;-38.13080360867914
1739209610.1997452;-38.13080360867914
1739209610.1997519;-33.981070128970906
1739209610.1997588;-35.57807855764607
1739209610.1997657;-45.120503652039325
1739209610.1997726;-38.13080360867914
1739209610.1997793;-45.120503652039325
1739209610.1997862;-45.120503652039325
1739209610.199793;-38.13080360867914
1739209610.1997998;-35.57807855764607
1739209610.1998067;-45.120503652039325
1739209610.1998136;-45.120503652039325
1739209610.1998205;-38.13080360867914
1739209610.1998272;-38.13080360867914
1739209610.199834;-45.120503652039325
1739209610.199841;-31.141103565318915
1739209610.1998477;-32.816014438256545
1739209610.1998546;-38.13080360867914
1739209610.1998615;-45.120503652039325
1739209610.1998684;-38.13080360867914
1739209610.199875;-35.57807855764607
1739209610.199882;-38.13080360867914
1739209610.199889;-32.816014438256545
1739209610.1998956;-45.120503652039325
1739209610.1999025;-38.13080360867914
1739209610.1999094;-38.13080360867914
1739209610.1999164;-45.120503652039325
1739209610.199923;-38.13080360867914
1739209610.19993;-38.13080360867914
1739209610.1999369;-38.13080360867914
1739209610.1999435;-45.120503652039325
1739209610.1999505;-45.120503652039325
1739209610.1999574;-45.120503652039325
1739209610.1999643;-38.13080360867914
1739209610.199971;-45.120503652039325
1739209610.1999779;-38.13080360867914
1739209610.1999848;-35.57807855764607
1739209610.1999915;-45.120503652039325
1739209610.1999984;-45.120503652039325
1739209610.2000053;-27.267205301931607
1739209610.2000122;-38.13080360867914
1739209610.200019;-45.120503652039325
1739209610.2000258;-45.120503652039325
1739209610.2000327;-35.57807855764607
1739209610.2000396;-35.57807855764607
1739209610.2000463;-38.13080360867914
1739209610.2000532;-45.120503652039325
1739209610.2000601;-31.141103565318943
1739209610.2000668;-45.120503652039325
1739209610.2000737;-38.13080360867914
1739209610.2000806;-38.13080360867914
1739209610.2000875;-45.120503652039325
1739209610.2000942;-45.120503652039325
1739209610.2001011;-45.120503652039325
1739209610.200108;-45.120503652039325
1739209610.2001147;-30.49652367304973
1739209610.2001216;-32.816014438256545
1739209610.2001286;-45.120503652039325
1739209610.2001355;-45.120503652039325
1739209610.2001421;-38.13080360867914
1739209610.200149;-38.13080360867914
1739209610.200156;-38.13080360867914
1739209610.2001626;-33.981070128970906
1739209610.2001696;-38.13080360867914
1739209610.2001765;-45.120503652039325
1739209610.2001834;-45.120503652039325
1739209610.20019;-45.120503652039325
1739209610.200197;-45.120503652039325
1739209610.200204;-33.981070128970906
1739209610.2002106;-45.120503652039325
1739209610.2002175;-45.120503652039325
1739209610.2002244;-33.981070128970906
1739209610.2002313;-35.57807855764607
1739209610.200238;-38.13080360867914
1739209610.200245;-45.120503652039325
1739209610.2002518;-45.120503652039325
1739209610.2002585;-45.120503652039325
1739209610.2002654;-45.120503652039325
1739209610.2002723;-45.120503652039325
1739209610.2002792;-32.816014438256545
1739209610.200286;-31.141103565318893
1739209610.2002928;-38.13080360867914
1739209610.2002997;-38.13080360867914
1739209610.2003067;-38.13080360867914
1739209610.2003133;-32.816014438256545
1739209610.2003202;-38.13080360867914
1739209610.2003272;-45.120503652039325
1739209610.2003338;-45.120503652039325
1739209610.2003407;-45.120503652039325
1739209610.2003477;-45.120503652039325
1739209610.2003546;-45.120503652039325
1739209610.2003613;-45.120503652039325
1739209610.2003682;-45.120503652039325
1739209610.200375;-38.13080360867914
1739209610.2003818;-45.120503652039325
1739209610.2003887;-32.816014438256545
1739209610.2003956;-29.438486411369333
1739209610.2004025;-45.120503652039325
1739209610.2004092;-45.120503652039325
1739209610.200416;-35.57807855764607
1739209610.200423;-35.57807855764607
1739209610.2004297;-45.120503652039325
1739209610.2004366;-45.120503652039325
1739209610.2004435;-45.120503652039325
1739209610.2004504;-45.120503652039325
1739209610.200457;-45.120503652039325
1739209610.200464;-45.120503652039325
1739209610.200471;-45.120503652039325
1739209610.2004776;-45.120503652039325
1739209610.2004845;-38.13080360867914
1739209610.2004914;-45.120503652039325
1739209610.2004983;-45.120503652039325
1739209610.200505;-45.120503652039325
1739209610.200512;-33.981070128970906
1739209610.2005188;-35.57807855764607
1739209610.2005255;-45.120503652039325
1739209610.2005324;-45.120503652039325
1739209610.2005394;-45.120503652039325
1739209610.2005463;-45.120503652039325
1739209610.200553;-35.57807855764607
1739209610.2005599;-35.57807855764607
1739209610.2005668;-45.120503652039325
1739209610.2005737;-45.120503652039325
1739209610.2005804;-45.120503652039325
1739209610.2005873;-38.13080360867914
1739209610.2005942;-38.13080360867914
1739209610.2006009;-45.120503652039325
1739209610.2006078;-38.13080360867914
1739209610.2006147;-45.120503652039325
1739209610.2006216;-45.120503652039325
1739209610.2006283;-45.120503652039325
1739209610.2006352;-38.13080360867914
1739209610.200642;-38.13080360867914
1739209610.2006488;-33.981070128970906
1739209610.2006557;-45.120503652039325
1739209610.2006626;-38.13080360867914
1739209610.2006695;-35.57807855764607
1739209610.2006762;-45.120503652039325
1739209610.200683;-45.120503652039325
1739209610.20069;-38.13080360867914
1739209610.2006967;-35.57807855764607
1739209610.2007036;-45.120503652039325
1739209610.2007105;-45.120503652039325
1739209610.2007174;-33.981070128970906
1739209610.2007241;-45.120503652039325
1739209610.200731;-45.120503652039325
1739209610.200738;-38.13080360867914
1739209610.2007446;-38.13080360867914
1739209610.2007515;-38.13080360867914
1739209610.2007585;-45.120503652039325
1739209610.2007654;-45.120503652039325
1739209610.200772;-45.120503652039325
1739209610.200779;-45.120503652039325
1739209610.2007859;-38.13080360867914
1739209610.2007926;-45.120503652039325
1739209610.2007995;-45.120503652039325
1739209610.2008064;-45.120503652039325
1739209610.2008133;-45.120503652039325
1739209610.20082;-35.57807855764607
1739209610.200827;-38.13080360867914
1739209610.2008338;-45.120503652039325
1739209610.2008405;-38.13080360867914
1739209610.2008474;-45.120503652039325
1739209610.2008543;-45.120503652039325
1739209610.2008612;-38.13080360867914
1739209610.200868;-33.981070128970906
1739209610.2008748;-38.13080360867914
1739209610.2008817;-38.13080360867914
1739209610.2008886;-38.13080360867914
1739209610.2008953;-33.981070128970906
1739209610.2009022;-38.13080360867914
1739209610.2009091;-38.13080360867914
1739209610.2009158;-35.57807855764607
1739209610.2009227;-38.13080360867914
1739209610.2009296;-45.120503652039325
1739209610.2009366;-45.120503652039325
1739209610.2009432;-38.13080360867914
1739209610.2009501;-45.120503652039325
