CAN Message; 0x150:010080a427d8e63b
1739209720.8410234;-38.13080360867914
1739209720.841024;-45.120503652039325
1739209720.8410244;-38.13080360867914
1739209720.8410249;-35.57807855764607
1739209720.8410254;-35.57807855764607
1739209720.841026;-45.120503652039325
1739209720.8410265;-38.13080360867914
1739209720.841027;-35.57807855764607
1739209720.8410275;-38.13080360867914
1739209720.841028;-45.120503652039325
1739209720.8410285;-38.13080360867914
1739209720.841029;-38.13080360867914
1739209720.8410294;-38.13080360867914
1739209720.84103;-38.13080360867914
1739209720.8410304;-31.141103565318915
1739209720.8410308;-28.992665084841942
1739209720.8410313;-45.120503652039325
1739209720.8410318;-45.120503652039325
1739209720.8410323;-45.120503652039325
1739209720.8410327;-45.120503652039325
1739209720.8410332;-38.13080360867914
1739209720.8410337;-38.13080360867914
1739209720.8410342;-30.49652367304973
1739209720.841035;-33.981070128970906
1739209720.8410354;-38.13080360867914
1739209720.8410358;-38.13080360867914
1739209720.8410363;-45.120503652039325
1739209720.8410368;-45.120503652039325
1739209720.8410373;-38.13080360867914
1739209720.8410378;-45.120503652039325
1739209720.8410382;-38.13080360867914
1739209720.8410387;-33.981070128970906
1739209720.8410392;-38.13080360867914
1739209720.8410397;-38.13080360867914
1739209720.8410401;-35.57807855764607
1739209720.8410406;-38.13080360867914
1739209720.841041;-45.120503652039325
1739209720.8410416;-45.120503652039325
1739209720.841042;-45.120503652039325
1739209720.8410425;-45.120503652039325
1739209720.841043;-38.13080360867914
1739209720.8410437;-32.816014438256545
1739209720.8410442;-38.13080360867914
1739209720.8410447;-45.120503652039325
1739209720.8410451;-45.120503652039325
1739209720.8410456;-38.13080360867914
1739209720.841046;-38.13080360867914
1739209720.8410466;-38.13080360867914
1739209720.841047;-45.120503652039325
1739209720.8410475;-45.120503652039325
1739209720.841048;-45.120503652039325
1739209720.8410485;-38.13080360867914
1739209720.841049;-35.57807855764607
1739209720.8410494;-45.120503652039325
1739209720.84105;-33.981070128970906
1739209720.8410504;-27.267205301931607
1739209720.8410509;-38.13080360867914
1739209720.8410513;-45.120503652039325
1739209720.841052;-35.57807855764607
1739209720.8410525;-38.13080360867914
1739209720.841053;-45.120503652039325
1739209720.8410535;-33.981070128970906
1739209720.841054;-38.13080360867914
1739209720.8410544;-38.13080360867914
1739209720.841055;-38.13080360867914
1739209720.8410554;-32.816014438256545
1739209720.8410559;-45.120503652039325
1739209720.8410563;-45.120503652039325
1739209720.8410568;-33.981070128970906
1739209720.8410573;-38.13080360867914
1739209720.8410578;-35.57807855764607
1739209720.8410583;-38.13080360867914
1739209720.8410587;-45.120503652039325
1739209720.8410592;-33.981070128970906
1739209720.8410597;-38.13080360867914
1739209720.8410602;-45.120503652039325
1739209720.8410609;-45.120503652039325
1739209720.8410614;-38.13080360867914
1739209720.8410618;-38.13080360867914
1739209720.8410623;-45.120503652039325
1739209720.8410628;-38.13080360867914
1739209720.8410633;-33.981070128970906
1739209720.8410637;-33.981070128970906
1739209720.8410642;-38.13080360867914
1739209720.8410647;-38.13080360867914
1739209720.8410652;-38.13080360867914
1739209720.8410656;-45.120503652039325
1739209720.8410661;-45.120503652039325
1739209720.8410666;-38.13080360867914
1739209720.841067;-38.13080360867914
1739209720.8410676;-45.120503652039325
1739209720.841068;-38.13080360867914
1739209720.8410685;-35.57807855764607
1739209720.841069;-38.13080360867914
1739209720.8410697;-45.120503652039325
1739209720.8410702;-32.816014438256545
1739209720.8410707;-38.13080360867914
1739209720.8410711;-45.120503652039325
1739209720.8410716;-38.13080360867914
1739209720.841072;-45.120503652039325
1739209720.8410726;-45.120503652039325
1739209720.841073;-38.13080360867914
1739209720.8410735;-38.13080360867914
1739209720.841074;-45.120503652039325
1739209720.8410745;-45.120503652039325
1739209720.841075;-35.57807855764607
1739209720.8410754;-38.13080360867914
1739209720.841076;-38.13080360867914
1739209720.8410764;-45.120503652039325
1739209720.8410769;-45.120503652039325
1739209720.8410773;-45.120503652039325
1739209720.841078;-38.13080360867914
1739209720.8410785;-33.981070128970906
1739209720.841079;-38.13080360867914
1739209720.8410795;-38.13080360867914
1739209720.84108;-45.120503652039325
1739209720.8410804;-35.57807855764607
1739209720.841081;-38.13080360867914
1739209720.8410814;-45.120503652039325
1739209720.8410819;-45.120503652039325
1739209720.8410823;-45.120503652039325
1739209720.8410828;-45.120503652039325
1739209720.8410833;-38.13080360867914
1739209720.8410838;-45.120503652039325
1739209720.8410842;-38.13080360867914
1739209720.8410847;-45.120503652039325
1739209720.8410852;-38.13080360867914
1739209720.8410857;-35.57807855764607
1739209720.8410861;-38.13080360867914
1739209720.8410869;-45.120503652039325
1739209720.8410873;-45.120503652039325
1739209720.8410878;-35.57807855764607
1739209720.8410883;-33.981070128970906
1739209720.8410888;-45.120503652039325
1739209720.8410892;-38.13080360867914
1739209720.8410897;-38.13080360867914
1739209720.8410902;-33.981070128970906
1739209720.8410907;-45.120503652039325
1739209720.8410912;-45.120503652039325
1739209720.8410916;-38.13080360867914
1739209720.841092;-33.981070128970906
1739209720.8410926;-38.13080360867914
1739209720.841093;-38.13080360867914
1739209720.8410935;-38.13080360867914
1739209720.841094;-38.13080360867914
1739209720.8410945;-38.13080360867914
1739209720.841095;-38.13080360867914
1739209720.8410957;-32.816014438256545
1739209720.8410962;-38.13080360867914
1739209720.8410966;-45.120503652039325
1739209720.841097;-45.120503652039325
1739209720.8410976;-32.816014438256545
1739209720.841098;-27.267205301931607
1739209720.8410985;-38.13080360867914
1739209720.841099;-38.13080360867914
1739209720.8410995;-35.57807855764607
1739209720.8411;-33.981070128970906
1739209720.8411005;-45.120503652039325
1739209720.841101;-45.120503652039325
1739209720.8411014;-45.120503652039325
1739209720.841102;-38.13080360867914
1739209720.8411024;-45.120503652039325
1739209720.8411028;-45.120503652039325
1739209720.8411033;-45.120503652039325
1739209720.841104;-38.13080360867914
1739209720.8411045;-38.13080360867914
1739209720.841105;-38.13080360867914
1739209720.8411055;-38.13080360867914
1739209720.841106;-33.981070128970906
1739209720.8411064;-45.120503652039325
1739209720.841107;-45.120503652039325
1739209720.8411074;-38.13080360867914
1739209720.8411078;-38.13080360867914
1739209720.8411083;-45.120503652039325
1739209720.8411088;-38.13080360867914
1739209720.8411093;-45.120503652039325
1739209720.8411098;-33.981070128970906
1739209720.8411102;-45.120503652039325
1739209720.8411107;-45.120503652039325
1739209720.8411112;-45.120503652039325
1739209720.8411117;-45.120503652039325
1739209720.8411121;-45.120503652039325
1739209720.8411129;-38.13080360867914
1739209720.8411133;-38.13080360867914
1739209720.8411138;-32.816014438256545
1739209720.8411143;-38.13080360867914
1739209720.8411148;-38.13080360867914
1739209720.8411152;-45.120503652039325
1739209720.8411157;-45.120503652039325
1739209720.8411162;-45.120503652039325
1739209720.8411167;-45.120503652039325
1739209720.8411171;-35.57807855764607
1739209720.8411176;-31.141103565318915
1739209720.841118;-33.981070128970906
1739209720.8411186;-38.13080360867914
1739209720.841119;-38.13080360867914
1739209720.8411195;-35.57807855764607
1739209720.84112;-38.13080360867914
1739209720.8411205;-45.120503652039325
1739209720.841121;-45.120503652039325
1739209720.8411217;-38.13080360867914
1739209720.8411222;-45.120503652039325
1739209720.8411226;-45.120503652039325
1739209720.841123;-33.981070128970906
1739209720.8411236;-45.120503652039325
1739209720.841124;-38.13080360867914
1739209720.8411245;-38.13080360867914
1739209720.841125;-38.13080360867914
1739209720.8411255;-38.13080360867914
1739209720.841126;-45.120503652039325
1739209720.8411264;-38.13080360867914
1739209720.841127;-38.13080360867914
1739209720.8411274;-38.13080360867914
1739209720.8411279;-45.120503652039325
1739209720.8411283;-38.13080360867914
1739209720.8411288;-38.13080360867914
1739209720.8411293;-38.13080360867914
1739209720.84113;-35.57807855764607
1739209720.8411305;-38.13080360867914
1739209720.841131;-45.120503652039325
1739209720.8411314;-45.120503652039325
1739209720.841132;-32.816014438256545
1739209720.8411324;-33.981070128970906
1739209720.8411329;-38.13080360867914
1739209720.8411334;-38.13080360867914
1739209720.8411338;-45.120503652039325
1739209720.8411343;-45.120503652039325
1739209720.8411348;-45.120503652039325
1739209720.8411353;-45.120503652039325
1739209720.8411357;-45.120503652039325
1739209720.8411362;-45.120503652039325
1739209720.8411367;-45.120503652039325
1739209720.8411372;-45.120503652039325
1739209720.8411376;-45.120503652039325
1739209720.8411381;-35.57807855764607
1739209720.8411388;-45.120503652039325
1739209720.8411393;-33.981070128970906
1739209720.8411398;-33.981070128970906
1739209720.8411403;-45.120503652039325
1739209720.8411407;-45.120503652039325
1739209720.8411412;-45.120503652039325
1739209720.8411417;-32.816014438256545
1739209720.8411422;-33.981070128970906
1739209720.8411427;-45.120503652039325
1739209720.8411431;-38.13080360867914
1739209720.8411436;-35.57807855764607
1739209720.841144;-38.13080360867914
1739209720.8411446;-45.120503652039325
1739209720.841145;-38.13080360867914
1739209720.8411455;-45.120503652039325
1739209720.841146;-45.120503652039325
1739209720.8411465;-38.13080360867914
1739209720.841147;-35.57807855764607
1739209720.8411477;-45.120503652039325
1739209720.8411481;-45.120503652039325
1739209720.8411486;-32.816014438256545
1739209720.841149;-38.13080360867914
1739209720.8411496;-32.816014438256545
1739209720.84115;-35.57807855764607
1739209720.8411505;-45.120503652039325
1739209720.841151;-45.120503652039325
1739209720.8411515;-38.13080360867914
1739209720.841152;-35.57807855764607
1739209720.8411524;-45.120503652039325
1739209720.841153;-45.120503652039325
1739209720.8411534;-45.120503652039325
1739209720.8411539;-45.120503652039325
1739209720.8411543;-45.120503652039325
1739209720.8411548;-45.120503652039325
1739209720.8411553;-45.120503652039325
1739209720.841156;-45.120503652039325
1739209720.8411565;-45.120503652039325
1739209720.841157;-38.13080360867914
1739209720.8411574;-38.13080360867914
1739209720.841158;-45.120503652039325
1739209720.8411584;-33.981070128970906
1739209720.8411589;-45.120503652039325
1739209720.8411593;-45.120503652039325
1739209720.8411598;-45.120503652039325
1739209720.8411603;-45.120503652039325
1739209720.8411608;-38.13080360867914
1739209720.8411613;-29.438486411369333
1739209720.8411617;-32.816014438256545
1739209720.8411622;-38.13080360867914
1739209720.8411627;-38.13080360867914
1739209720.8411632;-38.13080360867914
1739209720.8411636;-35.57807855764607
1739209720.841164;-45.120503652039325
1739209720.8411648;-32.816014438256545
1739209720.8411653;-38.13080360867914
1739209720.8411658;-38.13080360867914
1739209720.8411663;-38.13080360867914
1739209720.8411667;-38.13080360867914
1739209720.8411672;-45.120503652039325
1739209720.8411677;-45.120503652039325
1739209720.8411682;-45.120503652039325
1739209720.8411686;-45.120503652039325
1739209720.841169;-38.13080360867914
1739209720.8411696;-38.13080360867914
1739209720.84117;-33.981070128970906
1739209720.8411705;-33.981070128970906
1739209720.841171;-38.13080360867914
1739209720.8411715;-45.120503652039325
1739209720.841172;-32.816014438256545
1739209720.8411725;-32.816014438256545
1739209720.8411732;-45.120503652039325
1739209720.8411736;-45.120503652039325
1739209720.8411741;-35.57807855764607
1739209720.8411746;-33.981070128970906
1739209720.841175;-38.13080360867914
1739209720.8411756;-38.13080360867914
1739209720.841176;-45.120503652039325
1739209720.8411765;-45.120503652039325
1739209720.841177;-45.120503652039325
1739209720.8411775;-38.13080360867914
1739209720.841178;-38.13080360867914
1739209720.8411784;-45.120503652039325
1739209720.841179;-38.13080360867914
1739209720.8411794;-38.13080360867914
1739209720.8411798;-35.57807855764607
1739209720.8411803;-32.816014438256545
1739209720.8411808;-38.13080360867914
1739209720.8411813;-33.981070128970906
1739209720.841182;-35.57807855764607
1739209720.8411825;-38.13080360867914
1739209720.841183;-45.120503652039325
1739209720.8411834;-38.13080360867914
1739209720.841184;-45.120503652039325
1739209720.8411844;-45.120503652039325
1739209720.8411849;-38.13080360867914
1739209720.8411853;-38.13080360867914
1739209720.8411858;-45.120503652039325
1739209720.8411863;-45.120503652039325
1739209720.8411868;-38.13080360867914
1739209720.8411872;-38.13080360867914
1739209720.8411877;-45.120503652039325
1739209720.8411882;-45.120503652039325
1739209720.8411887;-35.57807855764607
1739209720.8411891;-38.13080360867914
1739209720.8411896;-38.13080360867914
1739209720.84119;-38.13080360867914
1739209720.8411908;-35.57807855764607
1739209720.8411913;-38.13080360867914
1739209720.8411918;-31.141103565318893
1739209720.8411922;-28.21854285175415
1739209720.8411927;-45.120503652039325
1739209720.8411932;-45.120503652039325
1739209720.8411937;-35.57807855764607
1739209720.8411942;-33.981070128970906
1739209720.8411946;-45.120503652039325
1739209720.841195;-33.981070128970906
1739209720.8411956;-45.120503652039325
1739209720.841196;-45.120503652039325
1739209720.8411965;-38.13080360867914
1739209720.841197;-45.120503652039325
1739209720.8411975;-45.120503652039325
1739209720.841198;-45.120503652039325
1739209720.8411984;-38.13080360867914
1739209720.8411992;-45.120503652039325
1739209720.8411996;-35.57807855764607
1739209720.8412;-28.58837851428586
1739209720.8412006;-45.120503652039325
1739209720.841201;-45.120503652039325
1739209720.8412015;-31.141103565318893
1739209720.841202;-35.57807855764607
1739209720.8412025;-45.120503652039325
1739209720.841203;-38.13080360867914
1739209720.8412035;-38.13080360867914
1739209720.841204;-31.141103565318915
1739209720.8412044;-45.120503652039325
1739209720.841205;-45.120503652039325
1739209720.8412054;-38.13080360867914
1739209720.8412058;-35.57807855764607
1739209720.8412063;-45.120503652039325
1739209720.8412068;-33.981070128970906
1739209720.8412073;-45.120503652039325
1739209720.841208;-28.992665084841967
1739209720.8412085;-38.13080360867914
1739209720.841209;-38.13080360867914
1739209720.8412094;-38.13080360867914
1739209720.84121;-45.120503652039325
1739209720.8412104;-45.120503652039325
1739209720.8412108;-38.13080360867914
1739209720.8412113;-35.57807855764607
1739209720.8412118;-32.816014438256545
1739209720.8412123;-38.13080360867914
1739209720.8412127;-38.13080360867914
1739209720.8412132;-45.120503652039325
1739209720.8412137;-45.120503652039325
1739209720.8412142;-38.13080360867914
1739209720.8412147;-38.13080360867914
1739209720.8412151;-45.120503652039325
1739209720.8412156;-45.120503652039325
1739209720.841216;-45.120503652039325
1739209720.8412168;-45.120503652039325
1739209720.8412173;-45.120503652039325
1739209720.8412178;-32.816014438256545
1739209720.8412182;-38.13080360867914
1739209720.8412187;-45.120503652039325
1739209720.8412192;-35.57807855764607
1739209720.8412197;-45.120503652039325
1739209720.8412201;-45.120503652039325
1739209720.8412206;-45.120503652039325
1739209720.841221;-38.13080360867914
1739209720.8412216;-45.120503652039325
1739209720.841222;-45.120503652039325
1739209720.8412225;-45.120503652039325
1739209720.841223;-45.120503652039325
1739209720.8412235;-33.981070128970906
1739209720.841224;-45.120503652039325
1739209720.8412244;-35.57807855764607
1739209720.8412251;-38.13080360867914
1739209720.8412256;-38.13080360867914
1739209720.841226;-38.13080360867914
1739209720.8412266;-45.120503652039325
1739209720.841227;-45.120503652039325
1739209720.8412275;-45.120503652039325
1739209720.841228;-38.13080360867914
1739209720.8412285;-45.120503652039325
1739209720.841229;-45.120503652039325
1739209720.8412294;-38.13080360867914
1739209720.84123;-33.981070128970906
1739209720.8412304;-45.120503652039325
1739209720.8412309;-38.13080360867914
1739209720.8412313;-45.120503652039325
1739209720.8412318;-45.120503652039325
1739209720.8412323;-38.13080360867914
1739209720.8412328;-38.13080360867914
1739209720.8412333;-45.120503652039325
1739209720.841234;-38.13080360867914
1739209720.8412344;-38.13080360867914
1739209720.841235;-38.13080360867914
1739209720.8412354;-38.13080360867914
1739209720.8412359;-33.981070128970906
1739209720.8412364;-38.13080360867914
1739209720.8412368;-38.13080360867914
1739209720.8412373;-45.120503652039325
1739209720.8412378;-45.120503652039325
1739209720.8412383;-45.120503652039325
1739209720.8412387;-38.13080360867914
1739209720.8412392;-45.120503652039325
1739209720.8412397;-45.120503652039325
1739209720.8412402;-38.13080360867914
1739209720.8412406;-33.981070128970906
1739209720.8412411;-38.13080360867914
1739209720.8412416;-38.13080360867914
1739209720.841242;-38.13080360867914
1739209720.8412428;-45.120503652039325
1739209720.8412433;-45.120503652039325
1739209720.8412437;-33.981070128970906
1739209720.8412442;-38.13080360867914
1739209720.8412447;-32.816014438256545
1739209720.8412452;-35.57807855764607
1739209720.8412457;-38.13080360867914
1739209720.8412461;-38.13080360867914
1739209720.8412466;-38.13080360867914
1739209720.841247;-38.13080360867914
1739209720.8412476;-28.992665084841942
1739209720.841248;-45.120503652039325
1739209720.8412485;-38.13080360867914
1739209720.841249;-33.981070128970906
1739209720.8412495;-45.120503652039325
1739209720.84125;-38.13080360867914
1739209720.8412504;-33.981070128970906
1739209720.8412511;-33.981070128970906
1739209720.8412516;-33.981070128970956
1739209720.841252;-45.120503652039325
1739209720.8412526;-45.120503652039325
1739209720.841253;-38.13080360867914
1739209720.8412535;-38.13080360867914
1739209720.841254;-45.120503652039325
1739209720.8412545;-35.57807855764607
1739209720.841255;-38.13080360867914
1739209720.8412554;-45.120503652039325
1739209720.841256;-45.120503652039325
1739209720.8412564;-35.57807855764607
1739209720.8412569;-45.120503652039325
1739209720.8412573;-38.13080360867914
1739209720.8412578;-38.13080360867914
1739209720.8412583;-35.57807855764607
1739209720.8412588;-33.981070128970906
1739209720.8412592;-30.49652367304973
1739209720.84126;-45.120503652039325
1739209720.8412604;-32.816014438256545
1739209720.841261;-35.57807855764607
1739209720.8412614;-38.13080360867914
1739209720.8412619;-45.120503652039325
1739209720.8412623;-38.13080360867914
1739209720.8412628;-38.13080360867914
1739209720.8412633;-33.981070128970956
1739209720.8412638;-45.120503652039325
1739209720.8412642;-38.13080360867914
1739209720.8412647;-38.13080360867914
1739209720.8412652;-38.13080360867914
1739209720.8412657;-38.13080360867914
1739209720.8412662;-38.13080360867914
1739209720.8412666;-38.13080360867914
1739209720.841267;-30.49652367304973
1739209720.8412676;-38.13080360867914
1739209720.841268;-45.120503652039325
1739209720.8412688;-45.120503652039325
1739209720.8412693;-45.120503652039325
1739209720.8412697;-45.120503652039325
1739209720.8412702;-33.981070128970906
1739209720.8412707;-38.13080360867914
1739209720.8412712;-38.13080360867914
1739209720.8412716;-45.120503652039325
1739209720.841272;-38.13080360867914
1739209720.8412726;-33.981070128970906
1739209720.8412755;-32.816014438256545
1739209720.8412783;-35.57807855764607
1739209720.841281;-38.13080360867914
1739209720.8412838;-35.57807855764607
1739209720.8412867;-45.120503652039325
1739209720.8412895;-45.120503652039325
1739209720.8412921;-38.13080360867914
1739209720.841295;-38.13080360867914
1739209720.8412979;-45.120503652039325
1739209720.8413007;-33.981070128970906
1739209720.8413036;-38.13080360867914
1739209720.8413062;-45.120503652039325
1739209720.841309;-31.141103565318893
1739209720.841312;-35.57807855764607
1739209720.8413148;-45.120503652039325
1739209720.8413174;-33.981070128970906
1739209720.8413203;-38.13080360867914
1739209720.8413231;-45.120503652039325
1739209720.841326;-38.13080360867914
1739209720.8413289;-38.13080360867914
1739209720.8413315;-38.13080360867914
1739209720.8413343;-38.13080360867914
1739209720.8413372;-38.13080360867914
1739209720.84134;-35.57807855764607
1739209720.8413427;-38.13080360867914
1739209720.8413455;-38.13080360867914
1739209720.8413484;-45.120503652039325
1739209720.8413513;-45.120503652039325
1739209720.8413541;-38.13080360867914
1739209720.8413568;-38.13080360867914
1739209720.8413596;-45.120503652039325
1739209720.8413625;-38.13080360867914
1739209720.8413653;-45.120503652039325
1739209720.841368;-45.120503652039325
1739209720.8413708;-38.13080360867914
1739209720.8413737;-38.13080360867914
1739209720.8413765;-38.13080360867914
1739209720.8413794;-45.120503652039325
1739209720.841382;-45.120503652039325
1739209720.841385;-45.120503652039325
1739209720.8413877;-35.57807855764607
1739209720.8413906;-38.13080360867914
1739209720.8413932;-45.120503652039325
1739209720.841396;-38.13080360867914
1739209720.841399;-38.13080360867914
1739209720.8414018;-32.816014438256545
1739209720.8414047;-45.120503652039325
1739209720.8414073;-45.120503652039325
1739209720.8414102;-45.120503652039325
1739209720.841413;-33.981070128970906
1739209720.841416;-45.120503652039325
1739209720.8414185;-45.120503652039325
1739209720.8414214;-38.13080360867914
1739209720.8414242;-45.120503652039325
1739209720.841427;-45.120503652039325
1739209720.84143;-45.120503652039325
1739209720.8414326;-45.120503652039325
1739209720.8414354;-45.120503652039325
1739209720.8414383;-45.120503652039325
1739209720.8414412;-38.13080360867914
1739209720.8414438;-38.13080360867914
1739209720.8414466;-45.120503652039325
1739209720.8414495;-35.57807855764607
1739209720.8414524;-35.57807855764607
1739209720.8414552;-45.120503652039325
1739209720.8414578;-35.57807855764607
1739209720.8414607;-38.13080360867914
1739209720.8414636;-38.13080360867914
1739209720.8414664;-45.120503652039325
1739209720.841469;-27.267205301931607
1739209720.841472;-33.981070128970906
1739209720.8414748;-38.13080360867914
1739209720.8414776;-38.13080360867914
1739209720.8414805;-38.13080360867914
1739209720.841483;-35.57807855764607
1739209720.841486;-38.13080360867914
1739209720.8414888;-45.120503652039325
1739209720.8414917;-31.14110356531892
1739209720.8414943;-33.981070128970906
1739209720.8414972;-33.981070128970906
1739209720.8415;-45.120503652039325
1739209720.841503;-45.120503652039325
1739209720.8415058;-35.57807855764607
1739209720.8415084;-35.57807855764607
1739209720.8415112;-45.120503652039325
1739209720.841514;-33.981070128970906
1739209720.841517;-45.120503652039325
1739209720.8415196;-33.981070128970906
1739209720.8415225;-45.120503652039325
1739209720.8415253;-45.120503652039325
1739209720.8415282;-38.13080360867914
1739209720.841531;-38.13080360867914
1739209720.8415337;-38.13080360867914
1739209720.8415365;-31.141103565318915
1739209720.8415394;-33.981070128970906
1739209720.8415422;-38.13080360867914
1739209720.8415449;-45.120503652039325
1739209720.8415477;-38.13080360867914
1739209720.8415506;-45.120503652039325
1739209720.8415534;-45.120503652039325
1739209720.8415563;-33.981070128970906
1739209720.841559;-28.992665084841942
1739209720.8415618;-31.141103565318915
1739209720.8415647;-38.13080360867914
1739209720.8415675;-45.120503652039325
1739209720.8415701;-38.13080360867914
1739209720.841573;-45.120503652039325
1739209720.8415759;-38.13080360867914
1739209720.8415787;-45.120503652039325
1739209720.8415816;-31.141103565318915
1739209720.8415842;-33.981070128970906
1739209720.841587;-45.120503652039325
1739209720.84159;-45.120503652039325
1739209720.8415928;-38.13080360867914
1739209720.8415954;-35.57807855764607
1739209720.8415983;-38.13080360867914
1739209720.8416011;-45.120503652039325
1739209720.841604;-38.13080360867914
1739209720.8416069;-38.13080360867914
1739209720.8416095;-38.13080360867914
1739209720.8416123;-33.981070128970906
1739209720.8416152;-45.120503652039325
1739209720.841618;-38.13080360867914
1739209720.8416207;-38.13080360867914
1739209720.8416235;-35.57807855764607
1739209720.8416264;-35.57807855764607
1739209720.8416293;-38.13080360867914
1739209720.841632;-45.120503652039325
1739209720.8416348;-38.13080360867914
1739209720.8416376;-38.13080360867914
1739209720.8416405;-38.13080360867914
1739209720.8416433;-38.13080360867914
1739209720.841646;-38.13080360867914
1739209720.8416488;-45.120503652039325
1739209720.8416517;-35.57807855764607
1739209720.8416545;-38.13080360867914
1739209720.8416572;-38.13080360867914
1739209720.84166;-38.13080360867914
1739209720.841663;-38.13080360867914
1739209720.8416657;-38.13080360867914
1739209720.8416686;-35.57807855764607
1739209720.8416712;-32.816014438256545
1739209720.841674;-38.13080360867914
1739209720.841677;-45.120503652039325
1739209720.8416798;-38.13080360867914
1739209720.8416824;-45.120503652039325
1739209720.8416853;-45.120503652039325
1739209720.8416882;-45.120503652039325
1739209720.841691;-45.120503652039325
1739209720.8416939;-45.120503652039325
1739209720.8416965;-45.120503652039325
1739209720.8416994;-45.120503652039325
1739209720.8417022;-45.120503652039325
1739209720.841705;-38.13080360867914
1739209720.8417077;-38.13080360867914
1739209720.8417106;-45.120503652039325
1739209720.8417134;-45.120503652039325
1739209720.8417163;-45.120503652039325
1739209720.8417192;-30.49652367304973
1739209720.8417218;-32.816014438256545
1739209720.8417246;-45.120503652039325
1739209720.8417275;-45.120503652039325
1739209720.8417304;-35.57807855764607
1739209720.841733;-35.57807855764607
1739209720.8417358;-45.120503652039325
1739209720.8417387;-45.120503652039325
1739209720.8417416;-45.120503652039325
1739209720.8417444;-45.120503652039325
1739209720.841747;-45.120503652039325
1739209720.84175;-45.120503652039325
1739209720.8417528;-45.120503652039325
1739209720.8417556;-38.13080360867914
1739209720.8417583;-38.13080360867914
1739209720.841761;-38.13080360867914
1739209720.841764;-38.13080360867914
1739209720.8417668;-38.13080360867914
1739209720.8417697;-45.120503652039325
1739209720.8417723;-45.120503652039325
1739209720.8417752;-33.981070128970906
1739209720.841778;-38.13080360867914
1739209720.841781;-38.13080360867914
1739209720.8417835;-38.13080360867914
1739209720.8417864;-29.438486411369333
1739209720.8417892;-29.438486411369333
1739209720.841792;-45.120503652039325
1739209720.841795;-45.120503652039325
1739209720.8417976;-45.120503652039325
1739209720.8418005;-45.120503652039325
1739209720.8418033;-45.120503652039325
1739209720.8418062;-35.57807855764607
1739209720.8418088;-38.13080360867914
1739209720.8418117;-45.120503652039325
1739209720.8418145;-35.57807855764607
1739209720.8418174;-38.13080360867914
1739209720.8418202;-45.120503652039325
1739209720.8418229;-45.120503652039325
1739209720.8418257;-45.120503652039325
1739209720.8418286;-45.120503652039325
1739209720.8418314;-45.120503652039325
1739209720.841834;-45.120503652039325
1739209720.841837;-38.13080360867914
1739209720.8418398;-45.120503652039325
1739209720.8418427;-35.57807855764607
1739209720.8418455;-35.57807855764607
1739209720.8418481;-35.57807855764607
1739209720.841851;-38.13080360867914
1739209720.8418539;-29.438486411369333
1739209720.8418567;-31.141103565318893
1739209720.8418593;-45.120503652039325
1739209720.8418622;-45.120503652039325
1739209720.841865;-32.816014438256545
1739209720.841868;-38.13080360867914
1739209720.8418708;-45.120503652039325
1739209720.8418734;-35.57807855764607
1739209720.8418763;-45.120503652039325
1739209720.8418791;-38.13080360867914
1739209720.841882;-33.981070128970906
1739209720.8418846;-38.13080360867914
1739209720.8418875;-38.13080360867914
1739209720.8418903;-38.13080360867914
1739209720.8418932;-35.57807855764607
1739209720.841896;-45.120503652039325
1739209720.8418987;-31.141103565318893
1739209720.8419015;-27.8777449560314
1739209720.8419044;-38.13080360867914
1739209720.8419073;-35.57807855764607
1739209720.84191;-38.13080360867914
1739209720.8419127;-45.120503652039325
1739209720.8419156;-45.120503652039325
1739209720.8419185;-45.120503652039325
1739209720.8419213;-45.120503652039325
1739209720.841924;-45.120503652039325
1739209720.8419268;-45.120503652039325
1739209720.8419297;-45.120503652039325
1739209720.8419325;-35.57807855764607
1739209720.8419352;-35.57807855764607
1739209720.841938;-45.120503652039325
1739209720.8419409;-45.120503652039325
1739209720.8419437;-45.120503652039325
1739209720.8419466;-45.120503652039325
1739209720.8419492;-45.120503652039325
1739209720.841952;-38.13080360867914
1739209720.841955;-38.13080360867914
1739209720.8419578;-45.120503652039325
1739209720.8419604;-35.57807855764607
1739209720.8419633;-38.13080360867914
1739209720.8419662;-38.13080360867914
1739209720.841969;-38.13080360867914
1739209720.8419719;-45.120503652039325
1739209720.8419745;-38.13080360867914
1739209720.8419774;-38.13080360867914
1739209720.8419802;-35.57807855764607
1739209720.841983;-45.120503652039325
1739209720.8419857;-33.981070128970906
1739209720.8419886;-45.120503652039325
1739209720.8419914;-38.13080360867914
1739209720.8419943;-45.120503652039325
1739209720.8419971;-45.120503652039325
1739209720.8419998;-33.981070128970906
1739209720.8420026;-38.13080360867914
1739209720.8420055;-33.981070128970906
1739209720.8420084;-45.120503652039325
1739209720.842011;-38.13080360867914
1739209720.8420138;-32.816014438256545
1739209720.8420167;-38.13080360867914
1739209720.8420196;-45.120503652039325
1739209720.8420224;-38.13080360867914
1739209720.842025;-38.13080360867914
1739209720.842028;-38.13080360867914
1739209720.8420308;-45.120503652039325
1739209720.8420336;-45.120503652039325
1739209720.8420362;-45.120503652039325
1739209720.842039;-35.57807855764607
1739209720.842042;-38.13080360867914
1739209720.8420448;-45.120503652039325
1739209720.8420477;-38.13080360867914
1739209720.8420503;-33.981070128970906
1739209720.8420532;-38.13080360867914
