CAN Message; 0x77:ea11f617f9aefb0b
Timestamp;Amplitude
1739209818.3875828;-35.57807855764607
1739209818.3875856;-45.120503652039325
1739209818.3875887;-38.13080360867914
1739209818.3875916;-32.816014438256545
1739209818.3875947;-45.120503652039325
1739209818.3875976;-45.120503652039325
1739209818.3876007;-45.120503652039325
1739209818.3876035;-45.120503652039325
1739209818.3876066;-45.120503652039325
1739209818.3876097;-35.57807855764607
1739209818.3876126;-38.13080360867914
1739209818.3876157;-45.120503652039325
1739209818.3876185;-38.13080360867914
1739209818.3876216;-38.13080360867914
1739209818.3876245;-33.981070128970906
1739209818.3876276;-45.120503652039325
1739209818.3876305;-38.13080360867914
1739209818.3876336;-33.981070128970906
1739209818.3876367;-45.120503652039325
1739209818.3876395;-45.120503652039325
1739209818.3876426;-38.13080360867914
1739209818.3876455;-38.13080360867914
1739209818.3876486;-45.120503652039325
1739209818.3876514;-38.13080360867914
1739209818.3876545;-33.981070128970906
1739209818.3876574;-33.981070128970906
1739209818.3876605;-38.13080360867914
1739209818.3876636;-38.13080360867914
1739209818.3876665;-33.981070128970906
1739209818.3876696;-38.13080360867914
1739209818.3876724;-38.13080360867914
1739209818.3876755;-38.13080360867914
1739209818.3876784;-45.120503652039325
1739209818.3876815;-45.120503652039325
1739209818.3876843;-45.120503652039325
1739209818.3876874;-45.120503652039325
1739209818.3876905;-33.981070128970906
1739209818.3876934;-45.120503652039325
1739209818.3876965;-45.120503652039325
1739209818.3876994;-33.981070128970906
1739209818.3877025;-38.13080360867914
1739209818.3877053;-35.57807855764607
1739209818.3877084;-45.120503652039325
1739209818.3877113;-45.120503652039325
1739209818.3877144;-38.13080360867914
1739209818.3877175;-38.13080360867914
1739209818.3877203;-38.13080360867914
1739209818.3877234;-45.120503652039325
1739209818.3877263;-33.981070128970906
1739209818.3877294;-35.57807855764607
1739209818.3877323;-45.120503652039325
1739209818.3877354;-45.120503652039325
1739209818.3877382;-38.13080360867914
1739209818.3877413;-38.13080360867914
1739209818.3877444;-45.120503652039325
1739209818.3877473;-45.120503652039325
1739209818.3877504;-38.13080360867914
1739209818.3877532;-38.13080360867914
1739209818.3877563;-38.13080360867914
1739209818.3877592;-45.120503652039325
1739209818.3877623;-45.120503652039325
1739209818.3877652;-38.13080360867914
1739209818.3877683;-38.13080360867914
1739209818.3877714;-45.120503652039325
1739209818.3877742;-33.981070128970906
1739209818.3877773;-38.13080360867914
1739209818.3877802;-35.57807855764607
1739209818.3877833;-35.57807855764607
1739209818.3877861;-38.13080360867914
1739209818.3877892;-35.57807855764607
1739209818.387792;-35.57807855764607
1739209818.3877952;-45.120503652039325
1739209818.3877983;-38.13080360867914
1739209818.3878012;-45.120503652039325
1739209818.3878043;-38.13080360867914
1739209818.3878071;-35.57807855764607
1739209818.3878102;-33.981070128970906
1739209818.387813;-45.120503652039325
1739209818.3878162;-45.120503652039325
1739209818.387819;-38.13080360867914
1739209818.3878222;-35.57807855764607
1739209818.3878253;-38.13080360867914
1739209818.387828;-38.13080360867914
1739209818.3878312;-45.120503652039325
1739209818.387834;-45.120503652039325
1739209818.3878372;-45.120503652039325
1739209818.38784;-38.13080360867914
1739209818.3878431;-45.120503652039325
1739209818.387846;-28.992665084841942
1739209818.387849;-38.13080360867914
1739209818.3878522;-45.120503652039325
1739209818.387855;-38.13080360867914
1739209818.3878582;-35.57807855764607
1739209818.387861;-45.120503652039325
1739209818.387864;-38.13080360867914
1739209818.387867;-38.13080360867914
1739209818.38787;-35.57807855764607
1739209818.387873;-45.120503652039325
1739209818.387876;-38.13080360867914
1739209818.3878791;-45.120503652039325
1739209818.387882;-38.13080360867914
1739209818.387885;-35.57807855764607
1739209818.387888;-38.13080360867914
1739209818.387891;-45.120503652039325
1739209818.387894;-45.120503652039325
1739209818.387897;-45.120503652039325
1739209818.3878999;-45.120503652039325
1739209818.387903;-45.120503652039325
1739209818.387906;-38.13080360867914
1739209818.387909;-35.57807855764607
1739209818.387912;-38.13080360867914
1739209818.387915;-45.120503652039325
1739209818.387918;-28.992665084841942
1739209818.3879209;-33.981070128970906
1739209818.387924;-45.120503652039325
1739209818.3879268;-38.13080360867914
1739209818.38793;-38.13080360867914
1739209818.387933;-45.120503652039325
1739209818.3879359;-45.120503652039325
1739209818.387939;-38.13080360867914
1739209818.3879418;-45.120503652039325
1739209818.387945;-38.13080360867914
1739209818.3879478;-38.13080360867914
1739209818.387951;-45.120503652039325
1739209818.3879538;-38.13080360867914
1739209818.3879569;-45.120503652039325
1739209818.38796;-38.13080360867914
1739209818.3879628;-45.120503652039325
1739209818.387966;-45.120503652039325
1739209818.3879688;-38.13080360867914
1739209818.3879719;-38.13080360867914
1739209818.3879747;-45.120503652039325
1739209818.3879778;-45.120503652039325
1739209818.3879807;-45.120503652039325
1739209818.3879838;-38.13080360867914
1739209818.387987;-45.120503652039325
1739209818.3879898;-33.981070128970906
1739209818.3879929;-33.981070128970906
1739209818.3879957;-45.120503652039325
1739209818.3879988;-38.13080360867914
1739209818.3880017;-35.57807855764607
1739209818.3880048;-45.120503652039325
1739209818.3880076;-45.120503652039325
1739209818.3880107;-45.120503652039325
1739209818.3880138;-45.120503652039325
1739209818.3880167;-33.981070128970906
1739209818.3880198;-35.57807855764607
1739209818.3880227;-45.120503652039325
1739209818.3880258;-45.120503652039325
1739209818.3880286;-35.57807855764607
1739209818.3880317;-45.120503652039325
1739209818.3880346;-38.13080360867914
1739209818.3880377;-38.13080360867914
1739209818.3880408;-38.13080360867914
1739209818.3880436;-38.13080360867914
1739209818.3880467;-35.57807855764607
1739209818.3880496;-38.13080360867914
1739209818.3880527;-38.13080360867914
1739209818.3880556;-35.57807855764607
1739209818.3880587;-45.120503652039325
1739209818.3880615;-38.13080360867914
1739209818.3880646;-45.120503652039325
1739209818.3880677;-38.13080360867914
1739209818.3880706;-35.57807855764607
1739209818.3880737;-38.13080360867914
1739209818.3880765;-45.120503652039325
1739209818.3880796;-45.120503652039325
1739209818.3880825;-33.981070128970906
1739209818.3880856;-45.120503652039325
1739209818.3880885;-32.816014438256545
1739209818.3880916;-35.57807855764607
1739209818.3880947;-45.120503652039325
1739209818.3880975;-45.120503652039325
1739209818.3881006;-35.57807855764607
1739209818.3881035;-38.13080360867914
1739209818.3881066;-45.120503652039325
1739209818.3881094;-38.13080360867914
1739209818.3881125;-35.57807855764607
1739209818.3881154;-38.13080360867914
1739209818.3881185;-45.120503652039325
1739209818.3881216;-38.13080360867914
1739209818.3881245;-45.120503652039325
1739209818.3881276;-38.13080360867914
1739209818.3881304;-45.120503652039325
1739209818.3881335;-45.120503652039325
1739209818.3881364;-38.13080360867914
1739209818.3881395;-45.120503652039325
1739209818.3881423;-45.120503652039325
1739209818.3881454;-38.13080360867914
1739209818.3881476;-35.57807855764607
1739209818.38815;-38.13080360867914
1739209818.3881521;-45.120503652039325
1739209818.3881543;-38.13080360867914
1739209818.3881564;-27.8777449560314
1739209818.3881588;-33.981070128970906
1739209818.388161;-45.120503652039325
1739209818.388163;-38.13080360867914
1739209818.3881652;-32.816014438256545
1739209818.3881676;-33.981070128970906
1739209818.3881698;-45.120503652039325
1739209818.388172;-38.13080360867914
1739209818.3881743;-35.57807855764607
1739209818.3881764;-33.981070128970906
1739209818.3881786;-38.13080360867914
1739209818.3881807;-35.57807855764607
1739209818.388183;-45.120503652039325
1739209818.3881853;-38.13080360867914
1739209818.3881874;-45.120503652039325
1739209818.3881898;-38.13080360867914
1739209818.388192;-38.13080360867914
1739209818.388194;-45.120503652039325
1739209818.3881962;-38.13080360867914
1739209818.3881986;-31.141103565318893
1739209818.3882008;-28.992665084841942
1739209818.388203;-45.120503652039325
1739209818.388205;-35.57807855764607
1739209818.3882074;-38.13080360867914
1739209818.3882096;-28.58837851428586
1739209818.3882117;-31.141103565318915
1739209818.388214;-45.120503652039325
1739209818.3882163;-45.120503652039325
1739209818.3882184;-45.120503652039325
1739209818.3882205;-38.13080360867914
1739209818.388223;-45.120503652039325
1739209818.388225;-38.13080360867914
1739209818.3882272;-45.120503652039325
1739209818.3882294;-38.13080360867914
1739209818.3882318;-35.57807855764607
1739209818.388234;-38.13080360867914
1739209818.388236;-38.13080360867914
1739209818.3882384;-38.13080360867914
1739209818.3882406;-38.13080360867914
1739209818.3882427;-45.120503652039325
1739209818.3882449;-35.57807855764607
1739209818.3882473;-38.13080360867914
1739209818.3882494;-45.120503652039325
1739209818.3882515;-45.120503652039325
1739209818.3882537;-45.120503652039325
1739209818.388256;-38.13080360867914
1739209818.3882582;-38.13080360867914
1739209818.3882604;-38.13080360867914
1739209818.3882627;-35.57807855764607
1739209818.388265;-38.13080360867914
1739209818.388267;-45.120503652039325
1739209818.3882692;-38.13080360867914
1739209818.3882716;-35.57807855764607
1739209818.3882737;-35.57807855764607
1739209818.3882759;-45.120503652039325
1739209818.3882782;-45.120503652039325
1739209818.3882804;-38.13080360867914
1739209818.3882825;-45.120503652039325
1739209818.3882847;-45.120503652039325
1739209818.388287;-38.13080360867914
1739209818.3882892;-45.120503652039325
1739209818.3882914;-38.13080360867914
1739209818.3882935;-38.13080360867914
1739209818.388296;-45.120503652039325
1739209818.388298;-45.120503652039325
1739209818.3883002;-38.13080360867914
1739209818.3883026;-45.120503652039325
1739209818.3883047;-38.13080360867914
1739209818.3883069;-38.13080360867914
1739209818.388309;-45.120503652039325
1739209818.3883114;-45.120503652039325
1739209818.3883135;-45.120503652039325
1739209818.3883157;-38.13080360867914
1739209818.3883178;-38.13080360867914
1739209818.3883202;-38.13080360867914
1739209818.3883224;-38.13080360867914
1739209818.3883245;-45.120503652039325
1739209818.388327;-33.981070128970906
1739209818.388329;-32.816014438256545
1739209818.3883312;-38.13080360867914
1739209818.3883333;-45.120503652039325
1739209818.3883357;-38.13080360867914
1739209818.3883379;-35.57807855764607
1739209818.38834;-45.120503652039325
1739209818.3883424;-45.120503652039325
1739209818.3883445;-38.13080360867914
1739209818.3883467;-45.120503652039325
1739209818.3883488;-38.13080360867914
1739209818.3883512;-38.13080360867914
1739209818.3883533;-35.57807855764607
1739209818.3883555;-45.120503652039325
1739209818.3883576;-38.13080360867914
1739209818.38836;-35.57807855764607
1739209818.3883622;-38.13080360867914
1739209818.3883643;-45.120503652039325
1739209818.3883667;-38.13080360867914
1739209818.3883688;-45.120503652039325
1739209818.388371;-31.141103565318915
1739209818.3883731;-33.981070128970906
1739209818.3883755;-45.120503652039325
1739209818.3883777;-45.120503652039325
1739209818.3883798;-33.981070128970906
1739209818.388382;-33.981070128970906
1739209818.3883843;-38.13080360867914
1739209818.3883865;-38.13080360867914
1739209818.3883886;-38.13080360867914
1739209818.388391;-38.13080360867914
1739209818.3883932;-38.13080360867914
1739209818.3883953;-45.120503652039325
1739209818.3883975;-35.57807855764607
1739209818.3883998;-38.13080360867914
1739209818.388402;-45.120503652039325
1739209818.3884041;-38.13080360867914
1739209818.3884063;-45.120503652039325
1739209818.3884087;-38.13080360867914
1739209818.3884108;-38.13080360867914
1739209818.388413;-45.120503652039325
1739209818.3884153;-45.120503652039325
1739209818.3884175;-33.981070128970906
1739209818.3884196;-33.981070128970906
1739209818.3884218;-38.13080360867914
1739209818.3884242;-32.816014438256545
1739209818.3884263;-33.981070128970906
1739209818.3884284;-45.120503652039325
1739209818.3884308;-38.13080360867914
1739209818.388433;-38.13080360867914
1739209818.3884351;-45.120503652039325
1739209818.3884373;-38.13080360867914
1739209818.3884397;-38.13080360867914
1739209818.3884418;-35.57807855764607
1739209818.388444;-38.13080360867914
1739209818.388446;-45.120503652039325
1739209818.3884485;-35.57807855764607
1739209818.3884506;-38.13080360867914
1739209818.3884528;-38.13080360867914
1739209818.3884552;-38.13080360867914
1739209818.3884573;-35.57807855764607
1739209818.3884594;-38.13080360867914
1739209818.3884616;-45.120503652039325
1739209818.388464;-33.981070128970906
1739209818.3884661;-32.816014438256545
1739209818.3884683;-38.13080360867914
1739209818.3884704;-38.13080360867914
1739209818.3884728;-35.57807855764607
1739209818.388475;-45.120503652039325
1739209818.388477;-38.13080360867914
1739209818.3884795;-38.13080360867914
1739209818.3884816;-45.120503652039325
1739209818.3884838;-45.120503652039325
1739209818.388486;-35.57807855764607
1739209818.3884883;-45.120503652039325
1739209818.3884904;-45.120503652039325
1739209818.3884926;-35.57807855764607
1739209818.388495;-38.13080360867914
1739209818.388497;-45.120503652039325
1739209818.3884993;-45.120503652039325
1739209818.3885014;-45.120503652039325
1739209818.3885038;-45.120503652039325
1739209818.388506;-35.57807855764607
1739209818.388508;-45.120503652039325
1739209818.3885102;-38.13080360867914
1739209818.3885126;-38.13080360867914
1739209818.3885148;-33.981070128970906
1739209818.388517;-33.981070128970906
1739209818.3885193;-38.13080360867914
1739209818.3885214;-38.13080360867914
1739209818.3885236;-45.120503652039325
1739209818.3885257;-38.13080360867914
1739209818.388528;-38.13080360867914
1739209818.3885303;-38.13080360867914
1739209818.3885324;-45.120503652039325
1739209818.3885345;-45.120503652039325
1739209818.388537;-38.13080360867914
1739209818.388539;-38.13080360867914
1739209818.3885412;-45.120503652039325
1739209818.3885436;-38.13080360867914
1739209818.3885458;-35.57807855764607
1739209818.388548;-45.120503652039325
1739209818.38855;-45.120503652039325
1739209818.3885524;-38.13080360867914
1739209818.3885546;-35.57807855764607
1739209818.3885567;-38.13080360867914
1739209818.3885589;-38.13080360867914
1739209818.3885612;-35.57807855764607
1739209818.3885634;-35.57807855764607
1739209818.3885655;-38.13080360867914
1739209818.388568;-33.981070128970906
1739209818.38857;-32.816014438256545
1739209818.3885722;-35.57807855764607
1739209818.3885744;-38.13080360867914
1739209818.3885767;-45.120503652039325
1739209818.388579;-35.57807855764607
1739209818.388581;-38.13080360867914
1739209818.3885834;-38.13080360867914
1739209818.3885856;-38.13080360867914
1739209818.3885877;-35.57807855764607
1739209818.3885899;-45.120503652039325
1739209818.3885922;-45.120503652039325
1739209818.3885944;-45.120503652039325
1739209818.3885965;-45.120503652039325
1739209818.3885987;-38.13080360867914
1739209818.388601;-38.13080360867914
1739209818.3886032;-35.57807855764607
1739209818.3886054;-33.981070128970906
1739209818.3886077;-45.120503652039325
1739209818.38861;-45.120503652039325
1739209818.388612;-45.120503652039325
1739209818.3886142;-45.120503652039325
1739209818.3886166;-38.13080360867914
1739209818.3886187;-45.120503652039325
1739209818.3904126;-35.57807855764607
1739209818.390415;-33.981070128970906
1739209818.3904176;-45.120503652039325
1739209818.39042;-45.120503652039325
1739209818.3904226;-35.57807855764607
1739209818.3904252;-38.13080360867914
1739209818.3904276;-45.120503652039325
1739209818.3904302;-45.120503652039325
1739209818.3904328;-45.120503652039325
1739209818.3904352;-38.13080360867914
1739209818.3904378;-45.120503652039325
1739209818.3904402;-45.120503652039325
1739209818.3904428;-45.120503652039325
1739209818.3904455;-38.13080360867914
1739209818.3904479;-38.13080360867914
1739209818.3904505;-45.120503652039325
1739209818.3904529;-32.816014438256545
1739209818.3904555;-38.13080360867914
1739209818.390458;-45.120503652039325
1739209818.3904605;-35.57807855764607
1739209818.390463;-32.816014438256545
1739209818.3904657;-45.120503652039325
1739209818.3904681;-45.120503652039325
1739209818.3904707;-45.120503652039325
1739209818.3904731;-38.13080360867914
1739209818.3904757;-38.13080360867914
1739209818.3904784;-45.120503652039325
1739209818.3904808;-45.120503652039325
1739209818.3904834;-45.120503652039325
1739209818.3904858;-38.13080360867914
1739209818.3904884;-38.13080360867914
1739209818.390491;-45.120503652039325
1739209818.3904934;-45.120503652039325
1739209818.390496;-38.13080360867914
1739209818.3904984;-45.120503652039325
1739209818.390501;-38.13080360867914
1739209818.3905036;-38.13080360867914
1739209818.390506;-45.120503652039325
1739209818.3905087;-45.120503652039325
1739209818.3905113;-45.120503652039325
1739209818.3905137;-29.438486411369333
1739209818.3905163;-35.57807855764607
1739209818.3905187;-35.57807855764607
1739209818.3905213;-38.13080360867914
1739209818.390524;-35.57807855764607
1739209818.3905263;-45.120503652039325
1739209818.390529;-45.120503652039325
1739209818.3905313;-38.13080360867914
1739209818.390534;-45.120503652039325
1739209818.3905365;-45.120503652039325
1739209818.390539;-45.120503652039325
1739209818.3905416;-45.120503652039325
1739209818.3905442;-45.120503652039325
1739209818.3905466;-45.120503652039325
1739209818.3905492;-45.120503652039325
1739209818.3905516;-45.120503652039325
1739209818.3905542;-45.120503652039325
1739209818.3905568;-45.120503652039325
1739209818.3905592;-45.120503652039325
1739209818.3905618;-38.13080360867914
1739209818.3905642;-35.57807855764607
1739209818.3905668;-38.13080360867914
1739209818.3905694;-45.120503652039325
1739209818.3905718;-45.120503652039325
1739209818.3905745;-29.438486411369333
1739209818.390577;-33.981070128970906
1739209818.3905795;-45.120503652039325
1739209818.390582;-45.120503652039325
1739209818.3905845;-32.816014438256545
1739209818.390587;-38.13080360867914
1739209818.3905897;-45.120503652039325
1739209818.390592;-38.13080360867914
1739209818.3905947;-45.120503652039325
1739209818.390597;-38.13080360867914
1739209818.3905997;-38.13080360867914
1739209818.3906024;-45.120503652039325
1739209818.3906047;-45.120503652039325
1739209818.3906074;-33.981070128970906
1739209818.39061;-38.13080360867914
1739209818.3906124;-38.13080360867914
1739209818.390615;-30.49652367304973
1739209818.3906174;-30.49652367304973
1739209818.39062;-45.120503652039325
1739209818.3906226;-45.120503652039325
1739209818.390625;-35.57807855764607
1739209818.3906276;-38.13080360867914
1739209818.39063;-38.13080360867914
1739209818.3906326;-35.57807855764607
1739209818.3906353;-38.13080360867914
1739209818.3906376;-38.13080360867914
1739209818.3906403;-38.13080360867914
1739209818.390643;-45.120503652039325
1739209818.3906453;-38.13080360867914
1739209818.390648;-38.13080360867914
1739209818.3906503;-38.13080360867914
1739209818.390653;-45.120503652039325
1739209818.3906555;-45.120503652039325
1739209818.390658;-45.120503652039325
1739209818.3906605;-45.120503652039325
1739209818.390663;-45.120503652039325
1739209818.3906655;-45.120503652039325
1739209818.3906682;-45.120503652039325
1739209818.3906705;-38.13080360867914
1739209818.3906732;-38.13080360867914
1739209818.3906755;-35.57807855764607
1739209818.3906782;-33.981070128970906
1739209818.3906808;-45.120503652039325
1739209818.3906832;-45.120503652039325
1739209818.3906858;-38.13080360867914
1739209818.3906884;-35.57807855764607
1739209818.3906908;-45.120503652039325
1739209818.3906934;-45.120503652039325
1739209818.3906958;-45.120503652039325
1739209818.3906984;-38.13080360867914
1739209818.390701;-35.57807855764607
1739209818.3907034;-45.120503652039325
1739209818.390706;-38.13080360867914
1739209818.3907084;-38.13080360867914
1739209818.390711;-45.120503652039325
1739209818.3907137;-45.120503652039325
1739209818.390716;-38.13080360867914
1739209818.3907187;-38.13080360867914
1739209818.3907213;-45.120503652039325
1739209818.3907237;-45.120503652039325
1739209818.3907263;-45.120503652039325
1739209818.3907287;-45.120503652039325
1739209818.3907313;-45.120503652039325
1739209818.390734;-45.120503652039325
1739209818.3907363;-45.120503652039325
1739209818.390739;-33.981070128970906
1739209818.3907413;-45.120503652039325
1739209818.390744;-38.13080360867914
1739209818.3907466;-35.57807855764607
1739209818.390749;-38.13080360867914
1739209818.3907516;-38.13080360867914
1739209818.3907542;-38.13080360867914
1739209818.3907566;-33.981070128970906
1739209818.3907592;-45.120503652039325
1739209818.3907616;-45.120503652039325
1739209818.3907642;-45.120503652039325
1739209818.3907669;-45.120503652039325
1739209818.3907692;-45.120503652039325
1739209818.3907719;-45.120503652039325
1739209818.3907743;-38.13080360867914
1739209818.3907769;-38.13080360867914
1739209818.3907795;-38.13080360867914
1739209818.3907819;-38.13080360867914
1739209818.3907845;-38.13080360867914
1739209818.3907871;-38.13080360867914
1739209818.3907895;-38.13080360867914
1739209818.3907921;-38.13080360867914
1739209818.3907945;-45.120503652039325
1739209818.3907971;-45.120503652039325
1739209818.3907998;-33.981070128970906
1739209818.3908021;-38.13080360867914
1739209818.3908048;-45.120503652039325
1739209818.3908072;-45.120503652039325
1739209818.3908098;-38.13080360867914
1739209818.3908124;-38.13080360867914
1739209818.3908148;-45.120503652039325
1739209818.3908174;-38.13080360867914
1739209818.39082;-38.13080360867914
1739209818.3908224;-33.981070128970956
1739209818.390825;-38.13080360867914
1739209818.3908274;-35.57807855764607
1739209818.39083;-38.13080360867914
1739209818.3908327;-38.13080360867914
1739209818.390835;-38.13080360867914
1739209818.3908377;-38.13080360867914
1739209818.39084;-33.981070128970906
1739209818.3908427;-38.13080360867914
1739209818.3908453;-38.13080360867914
1739209818.3908477;-38.13080360867914
1739209818.3908503;-38.13080360867914
1739209818.3908527;-38.13080360867914
1739209818.3908553;-45.120503652039325
1739209818.390858;-35.57807855764607
1739209818.3908603;-35.57807855764607
1739209818.390863;-38.13080360867914
1739209818.3908656;-38.13080360867914
1739209818.390868;-45.120503652039325
1739209818.3908706;-38.13080360867914
1739209818.390873;-38.13080360867914
1739209818.3908756;-45.120503652039325
1739209818.3908782;-35.57807855764607
1739209818.3908806;-45.120503652039325
1739209818.3908832;-33.981070128970956
1739209818.3908856;-38.13080360867914
1739209818.3908882;-38.13080360867914
1739209818.3908908;-45.120503652039325
1739209818.3908932;-45.120503652039325
1739209818.3908958;-38.13080360867914
1739209818.3908985;-45.120503652039325
1739209818.3909009;-33.981070128970906
1739209818.3909035;-30.49652367304973
1739209818.3909059;-38.13080360867914
1739209818.3909085;-45.120503652039325
1739209818.390911;-45.120503652039325
1739209818.3909135;-38.13080360867914
1739209818.390916;-45.120503652039325
1739209818.3909185;-45.120503652039325
1739209818.390921;-35.57807855764607
1739209818.3909237;-35.57807855764607
1739209818.3909261;-45.120503652039325
1739209818.3909287;-45.120503652039325
1739209818.3909314;-35.57807855764607
1739209818.3909338;-35.57807855764607
1739209818.3909364;-45.120503652039325
1739209818.3909388;-32.816014438256545
1739209818.3909414;-45.120503652039325
1739209818.390944;-45.120503652039325
1739209818.3909464;-45.120503652039325
1739209818.390949;-45.120503652039325
1739209818.3909514;-45.120503652039325
1739209818.3886209;-38.13080360867914
1739209818.388623;-33.981070128970906
1739209818.3886254;-45.120503652039325
1739209818.3886275;-38.13080360867914
1739209818.3886297;-45.120503652039325
1739209818.388632;-32.816014438256545
1739209818.3886342;-38.13080360867914
1739209818.3886364;-38.13080360867914
1739209818.3886385;-45.120503652039325
1739209818.3886409;-31.14110356531892
1739209818.388643;-38.13080360867914
1739209818.3886452;-35.57807855764607
1739209818.3886476;-33.981070128970906
1739209818.3886497;-45.120503652039325
1739209818.3886518;-38.13080360867914
1739209818.388654;-45.120503652039325
1739209818.3886564;-38.13080360867914
1739209818.3886585;-31.141103565318915
1739209818.3886607;-35.57807855764607
1739209818.3886628;-45.120503652039325
1739209818.3886652;-38.13080360867914
1739209818.3886673;-38.13080360867914
1739209818.3886695;-38.13080360867914
1739209818.3886719;-38.13080360867914
1739209818.388674;-45.120503652039325
1739209818.3886762;-33.981070128970906
1739209818.3886783;-35.57807855764607
1739209818.3886807;-45.120503652039325
1739209818.3886828;-45.120503652039325
1739209818.388685;-38.13080360867914
1739209818.3886871;-45.120503652039325
1739209818.3886895;-35.57807855764607
1739209818.3886917;-32.816014438256545
1739209818.3886938;-45.120503652039325
1739209818.3886962;-45.120503652039325
1739209818.3886983;-45.120503652039325
1739209818.3887005;-38.13080360867914
1739209818.3887026;-45.120503652039325
1739209818.388705;-45.120503652039325
1739209818.3887072;-38.13080360867914
1739209818.3887093;-38.13080360867914
1739209818.3887115;-33.981070128970906
1739209818.3887138;-45.120503652039325
1739209818.388716;-45.120503652039325
1739209818.3887181;-38.13080360867914
1739209818.3887205;-45.120503652039325
1739209818.3887227;-45.120503652039325
1739209818.3887248;-45.120503652039325
1739209818.388727;-38.13080360867914
1739209818.3887293;-38.13080360867914
1739209818.3887315;-45.120503652039325
1739209818.3887336;-45.120503652039325
1739209818.388736;-45.120503652039325
1739209818.3887382;-38.13080360867914
1739209818.3887403;-45.120503652039325
1739209818.3887424;-38.13080360867914
1739209818.3887448;-38.13080360867914
1739209818.388747;-45.120503652039325
1739209818.3887491;-45.120503652039325
1739209818.3887513;-38.13080360867914
1739209818.3887537;-45.120503652039325
1739209818.3887558;-45.120503652039325
1739209818.388758;-45.120503652039325
1739209818.3887603;-38.13080360867914
1739209818.3887625;-45.120503652039325
1739209818.3887646;-33.981070128970906
1739209818.3887668;-33.981070128970906
1739209818.3887691;-38.13080360867914
1739209818.3887713;-45.120503652039325
1739209818.3887734;-33.981070128970906
1739209818.3887756;-38.13080360867914
1739209818.388778;-45.120503652039325
1739209818.38878;-45.120503652039325
1739209818.3887823;-38.13080360867914
1739209818.3887846;-33.981070128970906
1739209818.3887868;-45.120503652039325
1739209818.388789;-45.120503652039325
1739209818.388791;-38.13080360867914
1739209818.3887935;-32.816014438256545
1739209818.3887956;-38.13080360867914
1739209818.3887978;-45.120503652039325
1739209818.3888001;-45.120503652039325
1739209818.3888023;-38.13080360867914
1739209818.3888044;-38.13080360867914
1739209818.3888066;-38.13080360867914
1739209818.388809;-45.120503652039325
1739209818.388811;-38.13080360867914
1739209818.3888133;-38.13080360867914
1739209818.3888154;-45.120503652039325
1739209818.3888178;-32.816014438256545
1739209818.38882;-28.58837851428586
1739209818.388822;-45.120503652039325
1739209818.3888245;-45.120503652039325
1739209818.3888266;-38.13080360867914
1739209818.3888288;-38.13080360867914
1739209818.388831;-38.13080360867914
1739209818.3888333;-45.120503652039325
1739209818.3888354;-38.13080360867914
1739209818.3888376;-32.816014438256545
1739209818.3888397;-38.13080360867914
1739209818.388842;-38.13080360867914
1739209818.3888443;-35.57807855764607
1739209818.3888464;-38.13080360867914
1739209818.3888488;-45.120503652039325
1739209818.388851;-32.816014438256545
1739209818.388853;-45.120503652039325
1739209818.3888552;-30.49652367304976
1739209818.3888576;-45.120503652039325
1739209818.3888597;-38.13080360867914
1739209818.388862;-38.13080360867914
1739209818.3888643;-45.120503652039325
1739209818.3888664;-45.120503652039325
1739209818.3888686;-33.981070128970906
1739209818.3888707;-45.120503652039325
1739209818.388873;-45.120503652039325
1739209818.3888752;-38.13080360867914
1739209818.3888774;-45.120503652039325
1739209818.3888795;-45.120503652039325
1739209818.388882;-38.13080360867914
1739209818.388884;-35.57807855764607
1739209818.3888862;-45.120503652039325
1739209818.3888886;-38.13080360867914
1739209818.3888907;-32.816014438256545
1739209818.388893;-38.13080360867914
1739209818.388895;-45.120503652039325
1739209818.3888974;-45.120503652039325
1739209818.3888996;-38.13080360867914
1739209818.3889017;-45.120503652039325
1739209818.3889039;-45.120503652039325
1739209818.3889062;-45.120503652039325
1739209818.3889084;-45.120503652039325
1739209818.3889105;-38.13080360867914
1739209818.388913;-45.120503652039325
1739209818.388915;-45.120503652039325
1739209818.3889172;-32.816014438256545
1739209818.3889194;-38.13080360867914
1739209818.3889217;-45.120503652039325
1739209818.388924;-38.13080360867914
1739209818.388926;-33.981070128970906
1739209818.3889282;-33.981070128970906
1739209818.3889306;-45.120503652039325
1739209818.3889327;-38.13080360867914
1739209818.3889349;-38.13080360867914
1739209818.3889372;-33.981070128970906
1739209818.3889394;-45.120503652039325
1739209818.3889415;-38.13080360867914
1739209818.3889437;-38.13080360867914
1739209818.388946;-38.13080360867914
1739209818.3889482;-38.13080360867914
1739209818.3889503;-45.120503652039325
1739209818.3889527;-45.120503652039325
1739209818.3889549;-45.120503652039325
1739209818.388957;-45.120503652039325
1739209818.3889592;-38.13080360867914
1739209818.3889616;-38.13080360867914
1739209818.3889637;-38.13080360867914
1739209818.3889658;-45.120503652039325
1739209818.388968;-38.13080360867914
1739209818.3889704;-35.57807855764607
1739209818.3889725;-38.13080360867914
1739209818.3889747;-38.13080360867914
1739209818.388977;-45.120503652039325
1739209818.3889792;-33.981070128970906
1739209818.3889813;-38.13080360867914
1739209818.3889835;-38.13080360867914
1739209818.3889859;-38.13080360867914
1739209818.388988;-45.120503652039325
1739209818.3889902;-38.13080360867914
