CAN Message; 0x98:0000d4d82fe064d0
1739209625.3159294;-38.13080360867914
1739209625.3159363;-35.57807855764607
1739209625.3159432;-45.120503652039325
1739209625.3159504;-33.981070128970906
1739209625.3159573;-45.120503652039325
1739209625.3159642;-45.120503652039325
1739209625.3159711;-38.13080360867914
1739209625.3159783;-45.120503652039325
1739209625.3159852;-45.120503652039325
1739209625.315992;-38.13080360867914
1739209625.315999;-38.13080360867914
1739209625.3160062;-45.120503652039325
1739209625.316013;-38.13080360867914
1739209625.31602;-38.13080360867914
1739209625.316027;-45.120503652039325
1739209625.316034;-45.120503652039325
1739209625.316041;-35.57807855764607
1739209625.316048;-38.13080360867914
1739209625.3160548;-45.120503652039325
1739209625.316062;-38.13080360867914
1739209625.316069;-35.57807855764607
1739209625.3160758;-27.267205301931607
1739209625.3160827;-38.13080360867914
1739209625.3160899;-38.13080360867914
1739209625.3160968;-38.13080360867914
1739209625.3161037;-32.816014438256545
1739209625.3161106;-38.13080360867914
1739209625.3161178;-45.120503652039325
1739209625.3161247;-45.120503652039325
1739209625.3161316;-32.816014438256545
1739209625.3161385;-45.120503652039325
1739209625.3161457;-45.120503652039325
1739209625.3161526;-45.120503652039325
1739209625.3161595;-45.120503652039325
1739209625.3161664;-35.57807855764607
1739209625.3161733;-35.57807855764607
1739209625.3161805;-45.120503652039325
1739209625.3161874;-45.120503652039325
1739209625.3161943;-45.120503652039325
1739209625.3162012;-45.120503652039325
1739209625.3162084;-45.120503652039325
1739209625.3162153;-38.13080360867914
1739209625.3162222;-45.120503652039325
1739209625.316229;-45.120503652039325
1739209625.3162363;-45.120503652039325
1739209625.3162432;-38.13080360867914
1739209625.31625;-32.816014438256545
1739209625.316257;-38.13080360867914
1739209625.3162642;-38.13080360867914
1739209625.316271;-38.13080360867914
1739209625.316278;-38.13080360867914
1739209625.316285;-45.120503652039325
1739209625.316292;-38.13080360867914
1739209625.316299;-38.13080360867914
1739209625.3163059;-45.120503652039325
1739209625.3163128;-38.13080360867914
1739209625.31632;-38.13080360867914
1739209625.3163269;-38.13080360867914
1739209625.3163338;-45.120503652039325
1739209625.3163407;-35.57807855764607
1739209625.3163478;-38.13080360867914
1739209625.3163548;-33.981070128970906
1739209625.3163617;-38.13080360867914
1739209625.3163686;-35.57807855764607
1739209625.3163757;-38.13080360867914
1739209625.3163826;-45.120503652039325
1739209625.3163896;-45.120503652039325
1739209625.3163965;-38.13080360867914
1739209625.3164036;-38.13080360867914
1739209625.3164105;-35.57807855764607
1739209625.3164175;-33.981070128970906
1739209625.3164244;-45.120503652039325
1739209625.3164315;-45.120503652039325
1739209625.3164384;-45.120503652039325
1739209625.3164454;-38.13080360867914
1739209625.3164523;-45.120503652039325
1739209625.3164594;-38.13080360867914
1739209625.3164663;-38.13080360867914
1739209625.3164732;-45.120503652039325
1739209625.3164802;-38.13080360867914
1739209625.3164873;-38.13080360867914
1739209625.3164942;-45.120503652039325
1739209625.3165011;-45.120503652039325
1739209625.316508;-38.13080360867914
1739209625.316515;-45.120503652039325
1739209625.3165221;-38.13080360867914
1739209625.316529;-35.57807855764607
1739209625.316536;-38.13080360867914
1739209625.3165429;-45.120503652039325
1739209625.31655;-38.13080360867914
1739209625.316557;-32.816014438256545
1739209625.3165638;-38.13080360867914
1739209625.3165708;-45.120503652039325
1739209625.316578;-38.13080360867914
1739209625.3165848;-32.816014438256545
1739209625.3165917;-38.13080360867914
1739209625.3165987;-45.120503652039325
1739209625.3166058;-45.120503652039325
1739209625.3166127;-45.120503652039325
1739209625.3166196;-38.13080360867914
1739209625.3166265;-45.120503652039325
1739209625.3166337;-45.120503652039325
1739209625.3166406;-45.120503652039325
1739209625.3166475;-45.120503652039325
1739209625.3166544;-45.120503652039325
1739209625.3166616;-38.13080360867914
1739209625.3166685;-45.120503652039325
1739209625.3166754;-38.13080360867914
1739209625.3166823;-38.13080360867914
1739209625.3166895;-38.13080360867914
1739209625.3166964;-26.487275050834715
1739209625.3167033;-38.13080360867914
1739209625.3167102;-38.13080360867914
1739209625.3167174;-45.120503652039325
1739209625.3167243;-45.120503652039325
1739209625.3167312;-38.13080360867914
1739209625.3167381;-38.13080360867914
1739209625.3167453;-33.981070128970906
1739209625.3167522;-33.981070128970956
1739209625.316759;-45.120503652039325
1739209625.316766;-45.120503652039325
1739209625.3167732;-45.120503652039325
1739209625.31678;-45.120503652039325
1739209625.316787;-35.57807855764607
1739209625.316794;-38.13080360867914
1739209625.316801;-38.13080360867914
1739209625.316808;-27.8777449560314
1739209625.316815;-35.57807855764607
1739209625.3168218;-45.120503652039325
1739209625.316829;-38.13080360867914
1739209625.3168359;-30.49652367304973
1739209625.3168428;-38.13080360867914
1739209625.3168497;-45.120503652039325
1739209625.3168569;-38.13080360867914
1739209625.3168638;-45.120503652039325
1739209625.3168707;-45.120503652039325
1739209625.3168776;-45.120503652039325
1739209625.3168845;-45.120503652039325
1739209625.3168917;-45.120503652039325
1739209625.3168986;-45.120503652039325
1739209625.3169055;-45.120503652039325
1739209625.3169124;-45.120503652039325
1739209625.3169196;-35.57807855764607
1739209625.3169265;-38.13080360867914
1739209625.3169334;-45.120503652039325
1739209625.3169403;-35.57807855764607
1739209625.3169475;-38.13080360867914
1739209625.3169544;-45.120503652039325
1739209625.3169613;-45.120503652039325
1739209625.3169682;-45.120503652039325
1739209625.3169754;-38.13080360867914
1739209625.3169823;-35.57807855764607
1739209625.3169892;-38.13080360867914
1739209625.316996;-45.120503652039325
1739209625.3170033;-45.120503652039325
1739209625.3170102;-38.13080360867914
1739209625.317017;-45.120503652039325
1739209625.317024;-45.120503652039325
1739209625.3170311;-45.120503652039325
1739209625.317038;-45.120503652039325
1739209625.317045;-38.13080360867914
1739209625.317052;-45.120503652039325
1739209625.317059;-45.120503652039325
1739209625.317066;-38.13080360867914
1739209625.3170729;-38.13080360867914
1739209625.3170798;-45.120503652039325
1739209625.317087;-28.21854285175415
1739209625.3170938;-28.58837851428586
1739209625.3171008;-45.120503652039325
1739209625.3171077;-38.13080360867914
1739209625.3171148;-35.57807855764607
1739209625.3171217;-31.141103565318915
1739209625.3171287;-45.120503652039325
1739209625.3171356;-35.57807855764607
1739209625.3171427;-45.120503652039325
1739209625.3171496;-38.13080360867914
1739209625.3171566;-38.13080360867914
1739209625.3171635;-45.120503652039325
1739209625.3171706;-38.13080360867914
1739209625.3171775;-45.120503652039325
1739209625.3171844;-45.120503652039325
1739209625.3171914;-45.120503652039325
1739209625.3171985;-32.816014438256545
1739209625.3172054;-30.49652367304973
1739209625.3172123;-35.57807855764607
1739209625.3172193;-38.13080360867914
1739209625.3172264;-45.120503652039325
1739209625.3172333;-38.13080360867914
1739209625.3172402;-45.120503652039325
1739209625.3172472;-45.120503652039325
1739209625.317254;-45.120503652039325
1739209625.3172612;-35.57807855764607
1739209625.3172681;-38.13080360867914
1739209625.317275;-45.120503652039325
1739209625.317282;-45.120503652039325
1739209625.317289;-38.13080360867914
1739209625.317296;-35.57807855764607
1739209625.317303;-45.120503652039325
1739209625.3173099;-38.13080360867914
1739209625.317317;-45.120503652039325
1739209625.317324;-45.120503652039325
1739209625.3173308;-45.120503652039325
1739209625.3173378;-45.120503652039325
1739209625.317345;-38.13080360867914
1739209625.3173518;-38.13080360867914
1739209625.3173587;-38.13080360867914
1739209625.3173656;-35.57807855764607
1739209625.3173728;-33.981070128970906
1739209625.3173797;-45.120503652039325
1739209625.3173866;-45.120503652039325
1739209625.3173935;-38.13080360867914
1739209625.3174007;-33.981070128970906
1739209625.3174076;-45.120503652039325
1739209625.3174145;-45.120503652039325
1739209625.3174214;-33.981070128970906
1739209625.3174286;-38.13080360867914
1739209625.3174355;-45.120503652039325
1739209625.3174424;-45.120503652039325
1739209625.3174493;-45.120503652039325
1739209625.3174565;-45.120503652039325
1739209625.3174634;-45.120503652039325
1739209625.3174703;-45.120503652039325
1739209625.3174772;-38.13080360867914
1739209625.3174844;-33.981070128970906
1739209625.3174913;-38.13080360867914
1739209625.3174982;-45.120503652039325
1739209625.3175051;-35.57807855764607
1739209625.3175123;-38.13080360867914
1739209625.3175192;-38.13080360867914
1739209625.317526;-38.13080360867914
1739209625.317533;-38.13080360867914
1739209625.3175402;-45.120503652039325
1739209625.317547;-45.120503652039325
1739209625.317554;-38.13080360867914
1739209625.317561;-35.57807855764607
1739209625.317568;-33.981070128970906
1739209625.317575;-38.13080360867914
1739209625.317582;-38.13080360867914
1739209625.3175888;-45.120503652039325
1739209625.3175957;-38.13080360867914
1739209625.3176029;-45.120503652039325
1739209625.3176098;-38.13080360867914
1739209625.3176167;-38.13080360867914
1739209625.3176236;-38.13080360867914
1739209625.3176308;-38.13080360867914
1739209625.3176377;-38.13080360867914
1739209625.3176446;-45.120503652039325
1739209625.3176515;-38.13080360867914
1739209625.3176587;-33.981070128970906
1739209625.3176656;-38.13080360867914
1739209625.3176725;-38.13080360867914
1739209625.3176794;-38.13080360867914
1739209625.3176866;-35.57807855764607
1739209625.3176935;-38.13080360867914
1739209625.3177004;-33.981070128970906
1739209625.3177073;-38.13080360867914
1739209625.3177145;-45.120503652039325
1739209625.3177214;-38.13080360867914
1739209625.3177283;-38.13080360867914
1739209625.3177352;-38.13080360867914
1739209625.3177423;-38.13080360867914
1739209625.3177493;-38.13080360867914
1739209625.3177562;-38.13080360867914
1739209625.317763;-35.57807855764607
1739209625.3177702;-38.13080360867914
1739209625.3177772;-38.13080360867914
1739209625.317784;-38.13080360867914
1739209625.317791;-33.981070128970906
1739209625.3177981;-31.141103565318915
1739209625.317805;-45.120503652039325
1739209625.317812;-45.120503652039325
1739209625.3178189;-45.120503652039325
1739209625.317826;-32.816014438256545
1739209625.317833;-45.120503652039325
1739209625.3178399;-45.120503652039325
1739209625.3178468;-45.120503652039325
1739209625.317854;-38.13080360867914
1739209625.3178608;-35.57807855764607
1739209625.3178678;-45.120503652039325
1739209625.3178747;-45.120503652039325
1739209625.3178818;-33.981070128970956
1739209625.3178887;-38.13080360867914
1739209625.3178957;-45.120503652039325
1739209625.3179026;-45.120503652039325
1739209625.3179097;-45.120503652039325
1739209625.3179166;-45.120503652039325
1739209625.3179235;-45.120503652039325
1739209625.3179305;-38.13080360867914
1739209625.3179376;-26.991370085610722
1739209625.3179445;-38.13080360867914
1739209625.3179514;-38.13080360867914
1739209625.3179584;-35.57807855764607
1739209625.3179653;-33.981070128970906
1739209625.3179724;-38.13080360867914
1739209625.3179793;-38.13080360867914
1739209625.3179862;-38.13080360867914
1739209625.3179932;-38.13080360867914
1739209625.3180003;-45.120503652039325
1739209625.3180072;-35.57807855764607
1739209625.3180141;-33.981070128970906
1739209625.318021;-45.120503652039325
1739209625.3180282;-38.13080360867914
1739209625.3180351;-35.57807855764607
1739209625.318042;-38.13080360867914
1739209625.318049;-32.816014438256545
1739209625.318056;-35.57807855764607
1739209625.318063;-38.13080360867914
1739209625.31807;-33.981070128970906
1739209625.3180768;-38.13080360867914
1739209625.318084;-38.13080360867914
1739209625.318091;-35.57807855764607
1739209625.3180978;-38.13080360867914
1739209625.3181047;-45.120503652039325
1739209625.318112;-45.120503652039325
1739209625.3181188;-35.57807855764607
1739209625.3181257;-38.13080360867914
1739209625.3181326;-45.120503652039325
1739209625.3181398;-45.120503652039325
1739209625.3181467;-45.120503652039325
1739209625.3181536;-45.120503652039325
1739209625.3181605;-45.120503652039325
1739209625.3181677;-45.120503652039325
1739209625.3181746;-45.120503652039325
1739209625.3181815;-38.13080360867914
1739209625.3181884;-45.120503652039325
1739209625.3181956;-45.120503652039325
1739209625.3182025;-45.120503652039325
1739209625.3182094;-45.120503652039325
1739209625.3182163;-28.21854285175415
1739209625.3182235;-32.816014438256545
1739209625.3182304;-45.120503652039325
1739209625.3182373;-38.13080360867914
1739209625.3182442;-32.816014438256545
1739209625.3182514;-35.57807855764607
1739209625.3182583;-38.13080360867914
1739209625.3182652;-35.57807855764607
1739209625.318272;-45.120503652039325
1739209625.3182793;-45.120503652039325
1739209625.3182862;-32.816014438256545
1739209625.318293;-38.13080360867914
1739209625.3183;-38.13080360867914
1739209625.318307;-33.981070128970906
1739209625.318314;-45.120503652039325
1739209625.318321;-38.13080360867914
1739209625.318328;-38.13080360867914
1739209625.3183348;-38.13080360867914
1739209625.318342;-38.13080360867914
1739209625.318349;-33.981070128970906
1739209625.3183558;-45.120503652039325
1739209625.3183627;-45.120503652039325
1739209625.3183699;-35.57807855764607
1739209625.3183768;-38.13080360867914
1739209625.3183837;-38.13080360867914
1739209625.3183906;-38.13080360867914
1739209625.3183978;-45.120503652039325
1739209625.3184047;-45.120503652039325
1739209625.3184116;-38.13080360867914
1739209625.3184185;-33.981070128970906
1739209625.3184257;-38.13080360867914
1739209625.3184326;-38.13080360867914
1739209625.3184395;-38.13080360867914
1739209625.3184464;-45.120503652039325
1739209625.3184536;-38.13080360867914
1739209625.3184605;-38.13080360867914
1739209625.3184674;-35.57807855764607
1739209625.3184743;-33.981070128970906
1739209625.3184814;-38.13080360867914
1739209625.3184884;-38.13080360867914
1739209625.3184953;-32.816014438256545
1739209625.3185022;-31.141103565318893
1739209625.3185093;-38.13080360867914
1739209625.3185163;-45.120503652039325
1739209625.3185232;-38.13080360867914
1739209625.31853;-38.13080360867914
1739209625.3185372;-45.120503652039325
1739209625.3185441;-45.120503652039325
1739209625.318551;-45.120503652039325
1739209625.318558;-45.120503652039325
1739209625.3185651;-38.13080360867914
1739209625.318572;-33.981070128970906
1739209625.318579;-45.120503652039325
1739209625.3185859;-45.120503652039325
1739209625.318593;-35.57807855764607
1739209625.3186;-33.981070128970906
1739209625.3186069;-45.120503652039325
1739209625.3186138;-38.13080360867914
1739209625.318621;-38.13080360867914
1739209625.3186278;-33.981070128970906
1739209625.3186347;-45.120503652039325
1739209625.3186417;-45.120503652039325
1739209625.3186488;-45.120503652039325
1739209625.3186557;-45.120503652039325
1739209625.3186626;-45.120503652039325
1739209625.3186696;-38.13080360867914
1739209625.3186765;-38.13080360867914
1739209625.3186836;-38.13080360867914
1739209625.3186905;-38.13080360867914
1739209625.3186975;-32.816014438256545
1739209625.3187044;-45.120503652039325
1739209625.3187115;-45.120503652039325
1739209625.3187184;-33.981070128970906
1739209625.3187253;-38.13080360867914
1739209625.3187323;-38.13080360867914
1739209625.3187394;-38.13080360867914
1739209625.3187463;-38.13080360867914
1739209625.3187532;-38.13080360867914
1739209625.3187602;-45.120503652039325
1739209625.3187673;-38.13080360867914
1739209625.3187742;-45.120503652039325
1739209625.3187811;-38.13080360867914
1739209625.318788;-38.13080360867914
1739209625.3187952;-38.13080360867914
1739209625.318802;-38.13080360867914
1739209625.318809;-38.13080360867914
1739209625.318816;-38.13080360867914
1739209625.318823;-38.13080360867914
1739209625.31883;-38.13080360867914
1739209625.318837;-45.120503652039325
1739209625.3188438;-38.13080360867914
1739209625.318851;-38.13080360867914
1739209625.318858;-45.120503652039325
1739209625.3188648;-45.120503652039325
1739209625.3188717;-38.13080360867914
1739209625.318879;-31.141103565318915
1739209625.3188858;-45.120503652039325
1739209625.3188927;-33.981070128970906
1739209625.3188996;-33.981070128970906
1739209625.3189068;-38.13080360867914
1739209625.3189137;-45.120503652039325
1739209625.3211715;-38.13080360867914
1739209625.3211765;-33.981070128970906
1739209625.3211815;-38.13080360867914
1739209625.3211865;-38.13080360867914
1739209625.3211915;-38.13080360867914
1739209625.3211968;-45.120503652039325
1739209625.3212018;-38.13080360867914
1739209625.3212068;-31.141103565318893
1739209625.3212118;-45.120503652039325
1739209625.3212168;-45.120503652039325
1739209625.321222;-33.981070128970906
1739209625.321227;-45.120503652039325
1739209625.321232;-38.13080360867914
1739209625.321237;-38.13080360867914
1739209625.321242;-38.13080360867914
1739209625.321247;-45.120503652039325
1739209625.3212523;-45.120503652039325
1739209625.3212574;-33.981070128970906
1739209625.3212624;-45.120503652039325
1739209625.3212674;-33.981070128970906
1739209625.3212724;-38.13080360867914
1739209625.3212776;-35.57807855764607
1739209625.3212826;-38.13080360867914
1739209625.3212876;-35.57807855764607
1739209625.3212926;-35.57807855764607
1739209625.3212976;-45.120503652039325
1739209625.321303;-45.120503652039325
1739209625.321308;-38.13080360867914
1739209625.321313;-38.13080360867914
1739209625.321318;-45.120503652039325
1739209625.321323;-45.120503652039325
1739209625.3213282;-45.120503652039325
1739209625.3213332;-45.120503652039325
1739209625.3213382;-45.120503652039325
1739209625.3213432;-45.120503652039325
1739209625.3213482;-45.120503652039325
1739209625.3213534;-45.120503652039325
1739209625.3213584;-45.120503652039325
1739209625.3213634;-38.13080360867914
1739209625.3213685;-38.13080360867914
1739209625.3213735;-45.120503652039325
1739209625.3213787;-45.120503652039325
1739209625.3213837;-45.120503652039325
1739209625.3213887;-31.141103565318893
1739209625.3213937;-33.981070128970906
1739209625.3213987;-38.13080360867914
1739209625.3214037;-45.120503652039325
1739209625.321409;-33.981070128970906
1739209625.321414;-31.141103565318893
1739209625.321419;-45.120503652039325
1739209625.321424;-38.13080360867914
1739209625.321429;-45.120503652039325
1739209625.3214343;-45.120503652039325
1739209625.3214393;-35.57807855764607
1739209625.3214443;-35.57807855764607
1739209625.3214493;-45.120503652039325
1739209625.3214543;-45.120503652039325
1739209625.3214595;-33.981070128970906
1739209625.3214645;-38.13080360867914
1739209625.3214695;-45.120503652039325
1739209625.3214746;-45.120503652039325
1739209625.3214796;-45.120503652039325
1739209625.3214848;-45.120503652039325
1739209625.3214898;-35.57807855764607
1739209625.3214948;-35.57807855764607
1739209625.3214998;-45.120503652039325
1739209625.3215048;-45.120503652039325
1739209625.32151;-35.57807855764607
1739209625.321515;-38.13080360867914
1739209625.32152;-45.120503652039325
1739209625.321525;-45.120503652039325
1739209625.32153;-45.120503652039325
1739209625.321535;-38.13080360867914
1739209625.3215404;-35.57807855764607
1739209625.3215454;-38.13080360867914
1739209625.3215504;-45.120503652039325
1739209625.3215554;-45.120503652039325
1739209625.3215604;-38.13080360867914
1739209625.3215656;-45.120503652039325
1739209625.3215706;-38.13080360867914
1739209625.3215756;-38.13080360867914
1739209625.3215806;-45.120503652039325
1739209625.3215857;-45.120503652039325
1739209625.321591;-31.141103565318893
1739209625.321596;-28.58837851428586
1739209625.321601;-45.120503652039325
1739209625.321606;-45.120503652039325
1739209625.321611;-38.13080360867914
1739209625.3216162;-38.13080360867914
1739209625.3216212;-38.13080360867914
1739209625.3216262;-32.816014438256545
1739209625.3216312;-45.120503652039325
1739209625.3216362;-38.13080360867914
1739209625.3216414;-38.13080360867914
1739209625.3216465;-38.13080360867914
1739209625.3216515;-38.13080360867914
1739209625.3216565;-45.120503652039325
1739209625.3216615;-35.57807855764607
1739209625.3216667;-45.120503652039325
1739209625.3216717;-32.816014438256545
1739209625.3216767;-30.49652367304973
1739209625.3216817;-45.120503652039325
1739209625.3216867;-38.13080360867914
1739209625.3216918;-35.57807855764607
1739209625.321697;-38.13080360867914
1739209625.321702;-38.13080360867914
1739209625.321707;-38.13080360867914
1739209625.321712;-38.13080360867914
1739209625.321717;-33.981070128970906
1739209625.3217223;-38.13080360867914
1739209625.3217273;-33.981070128970906
1739209625.3217323;-45.120503652039325
1739209625.3217373;-32.816014438256545
1739209625.3217423;-38.13080360867914
1739209625.3217475;-45.120503652039325
1739209625.3217525;-38.13080360867914
1739209625.3217576;-35.57807855764607
1739209625.3217626;-38.13080360867914
1739209625.3217676;-38.13080360867914
1739209625.3217728;-45.120503652039325
1739209625.3217778;-45.120503652039325
1739209625.3217828;-38.13080360867914
1739209625.3217878;-38.13080360867914
1739209625.3217928;-38.13080360867914
1739209625.321798;-28.992665084841942
1739209625.321803;-45.120503652039325
1739209625.321808;-45.120503652039325
1739209625.321813;-45.120503652039325
1739209625.321818;-38.13080360867914
1739209625.3218234;-38.13080360867914
1739209625.3218284;-33.981070128970906
1739209625.3218334;-45.120503652039325
1739209625.3218384;-35.57807855764607
1739209625.3218434;-45.120503652039325
1739209625.3218484;-45.120503652039325
1739209625.3218536;-45.120503652039325
1739209625.3218586;-45.120503652039325
1739209625.3218637;-45.120503652039325
1739209625.3218687;-45.120503652039325
1739209625.3218737;-45.120503652039325
1739209625.321879;-38.13080360867914
1739209625.321884;-45.120503652039325
1739209625.321889;-45.120503652039325
1739209625.321894;-35.57807855764607
1739209625.321899;-45.120503652039325
1739209625.3219042;-45.120503652039325
1739209625.3219092;-45.120503652039325
1739209625.3219142;-38.13080360867914
1739209625.3219192;-33.981070128970906
1739209625.3219242;-45.120503652039325
1739209625.3219295;-45.120503652039325
1739209625.3219345;-45.120503652039325
1739209625.3219395;-38.13080360867914
1739209625.3219445;-45.120503652039325
1739209625.3219495;-38.13080360867914
1739209625.3219547;-45.120503652039325
1739209625.3219597;-38.13080360867914
1739209625.3219647;-45.120503652039325
1739209625.3219697;-38.13080360867914
1739209625.3219748;-38.13080360867914
1739209625.32198;-45.120503652039325
1739209625.321985;-38.13080360867914
1739209625.32199;-38.13080360867914
1739209625.321995;-45.120503652039325
1739209625.322;-33.981070128970906
1739209625.322005;-38.13080360867914
1739209625.3220103;-45.120503652039325
1739209625.3220153;-38.13080360867914
1739209625.3220203;-38.13080360867914
1739209625.3220253;-30.49652367304973
1739209625.3220303;-38.13080360867914
1739209625.3220356;-38.13080360867914
1739209625.3220406;-38.13080360867914
1739209625.3220456;-45.120503652039325
1739209625.3220506;-38.13080360867914
1739209625.3220556;-45.120503652039325
1739209625.3220608;-45.120503652039325
1739209625.3220658;-38.13080360867914
1739209625.3220708;-35.57807855764607
1739209625.3220758;-38.13080360867914
1739209625.3220809;-38.13080360867914
1739209625.322086;-45.120503652039325
1739209625.322091;-38.13080360867914
1739209625.322096;-38.13080360867914
1739209625.322101;-38.13080360867914
1739209625.3221061;-45.120503652039325
1739209625.3221114;-33.981070128970906
1739209625.3221164;-45.120503652039325
1739209625.3221214;-45.120503652039325
1739209625.3221264;-32.816014438256545
1739209625.3221314;-38.13080360867914
1739209625.3221366;-45.120503652039325
1739209625.3221416;-38.13080360867914
1739209625.3221467;-35.57807855764607
1739209625.3221517;-45.120503652039325
1739209625.3221567;-45.120503652039325
1739209625.3221617;-45.120503652039325
1739209625.322167;-45.120503652039325
1739209625.322172;-45.120503652039325
1739209625.322177;-45.120503652039325
1739209625.322182;-38.13080360867914
1739209625.322187;-45.120503652039325
1739209625.3221922;-45.120503652039325
1739209625.3221972;-45.120503652039325
1739209625.3222022;-38.13080360867914
1739209625.3222072;-32.816014438256545
1739209625.3222122;-45.120503652039325
1739209625.3222175;-38.13080360867914
1739209625.3222225;-38.13080360867914
1739209625.3222275;-35.57807855764607
1739209625.3222325;-38.13080360867914
1739209625.3222375;-35.57807855764607
1739209625.3222427;-38.13080360867914
1739209625.3222477;-35.57807855764607
1739209625.3222528;-38.13080360867914
1739209625.3222578;-45.120503652039325
1739209625.3222628;-45.120503652039325
1739209625.322268;-45.120503652039325
1739209625.322273;-38.13080360867914
1739209625.322278;-33.981070128970906
1739209625.322283;-45.120503652039325
1739209625.322288;-45.120503652039325
1739209625.322293;-38.13080360867914
1739209625.3222983;-45.120503652039325
1739209625.3223033;-45.120503652039325
1739209625.3223083;-45.120503652039325
1739209625.3223133;-38.13080360867914
1739209625.3223183;-45.120503652039325
1739209625.3223236;-45.120503652039325
1739209625.3223286;-29.438486411369333
1739209625.3223336;-35.57807855764607
1739209625.3223386;-45.120503652039325
1739209625.3223436;-45.120503652039325
1739209625.3223488;-35.57807855764607
1739209625.3223538;-38.13080360867914
1739209625.3223588;-45.120503652039325
1739209625.3223639;-45.120503652039325
1739209625.3223689;-38.13080360867914
1739209625.322374;-45.120503652039325
1739209625.322379;-45.120503652039325
1739209625.322384;-45.120503652039325
1739209625.3223891;-38.13080360867914
1739209625.3223941;-38.13080360867914
1739209625.3223994;-45.120503652039325
1739209625.3224044;-45.120503652039325
1739209625.3224094;-26.991370085610736
1739209625.3224144;-32.816014438256545
1739209625.3224194;-45.120503652039325
1739209625.3224247;-45.120503652039325
1739209625.3224297;-38.13080360867914
1739209625.3224347;-35.57807855764607
1739209625.3224397;-45.120503652039325
1739209625.3224447;-35.57807855764607
1739209625.3224497;-45.120503652039325
1739209625.322455;-45.120503652039325
1739209625.32246;-38.13080360867914
1739209625.322465;-38.13080360867914
1739209625.32247;-45.120503652039325
1739209625.322475;-45.120503652039325
1739209625.3224802;-32.816014438256545
1739209625.3224852;-35.57807855764607
1739209625.3224902;-45.120503652039325
1739209625.3224952;-45.120503652039325
1739209625.3225002;-32.816014438256545
1739209625.3225055;-38.13080360867914
1739209625.3225105;-45.120503652039325
1739209625.3225155;-45.120503652039325
1739209625.3225205;-32.816014438256545
1739209625.3225255;-45.120503652039325
1739209625.3225307;-32.816014438256545
1739209625.3225358;-32.816014438256545
1739209625.3225408;-45.120503652039325
1739209625.3225458;-45.120503652039325
1739209625.3225508;-32.816014438256545
1739209625.322556;-33.981070128970906
1739209625.322561;-45.120503652039325
1739209625.322566;-35.57807855764607
1739209625.322571;-45.120503652039325
1739209625.322576;-38.13080360867914
1739209625.3225813;-33.981070128970906
1739209625.3225863;-38.13080360867914
1739209625.3225913;-38.13080360867914
1739209625.3225963;-45.120503652039325
1739209625.3226013;-45.120503652039325
1739209625.3226063;-45.120503652039325
1739209625.3226116;-32.816014438256545
1739209625.3226166;-30.49652367304973
1739209625.3226216;-45.120503652039325
1739209625.3226266;-45.120503652039325
1739209625.3226316;-45.120503652039325
1739209625.3226368;-45.120503652039325
1739209625.3226418;-45.120503652039325
1739209625.3226469;-38.13080360867914
1739209625.3226519;-38.13080360867914
1739209625.3226569;-38.13080360867914
1739209625.322662;-33.981070128970906
1739209625.3226671;-45.120503652039325
1739209625.3226721;-38.13080360867914
1739209625.3226771;-38.13080360867914
1739209625.3226821;-45.120503652039325
1739209625.3226874;-35.57807855764607
1739209625.3226924;-45.120503652039325
1739209625.3226974;-45.120503652039325
1739209625.3227024;-38.13080360867914
1739209625.3227074;-38.13080360867914
1739209625.3227127;-45.120503652039325
1739209625.3227177;-38.13080360867914
1739209625.3227227;-45.120503652039325
1739209625.3227277;-45.120503652039325
1739209625.3227327;-35.57807855764607
1739209625.322738;-31.141103565318915
1739209625.322743;-45.120503652039325
1739209625.322748;-45.120503652039325
1739209625.322753;-38.13080360867914
1739209625.322758;-38.13080360867914
1739209625.322763;-38.13080360867914
1739209625.3227682;-38.13080360867914
1739209625.3227732;-45.120503652039325
1739209625.3227782;-45.120503652039325
1739209625.3227832;-38.13080360867914
1739209625.3227882;-38.13080360867914
1739209625.3227935;-45.120503652039325
1739209625.3227985;-45.120503652039325
1739209625.3228035;-33.981070128970906
1739209625.3228085;-33.981070128970906
1739209625.3228135;-45.120503652039325
1739209625.3228188;-38.13080360867914
1739209625.3228238;-38.13080360867914
1739209625.3228288;-38.13080360867914
1739209625.3228338;-45.120503652039325
1739209625.3228388;-45.120503652039325
1739209625.322844;-38.13080360867914
1739209625.322849;-45.120503652039325
1739209625.322854;-45.120503652039325
1739209625.322859;-38.13080360867914
1739209625.322864;-33.981070128970906
1739209625.3228693;-45.120503652039325
1739209625.3228743;-45.120503652039325
1739209625.3228793;-38.13080360867914
1739209625.3228843;-33.981070128970906
1739209625.3228893;-38.13080360867914
1739209625.3228946;-45.120503652039325
1739209625.3228996;-38.13080360867914
1739209625.3229046;-45.120503652039325
1739209625.3229096;-45.120503652039325
1739209625.3229146;-38.13080360867914
1739209625.3229196;-33.981070128970906
1739209625.3229249;-38.13080360867914
1739209625.3229299;-38.13080360867914
1739209625.3229349;-38.13080360867914
1739209625.3229399;-38.13080360867914
1739209625.3229449;-38.13080360867914
1739209625.3229501;-38.13080360867914
1739209625.3229551;-38.13080360867914
1739209625.3229601;-45.120503652039325
1739209625.3229651;-45.120503652039325
1739209625.3229702;-38.13080360867914
1739209625.3229754;-45.120503652039325
