CAN Message; 0x150:01007c7a04d6eb05
1739209881.5823565;-28.992665084841942
1739209881.5823615;-38.13080360867914
1739209881.5823667;-45.120503652039325
1739209881.5823717;-45.120503652039325
1739209881.582377;-38.13080360867914
1739209881.582382;-45.120503652039325
1739209881.5823872;-45.120503652039325
1739209881.5823925;-33.981070128970906
1739209881.5823975;-32.816014438256545
1739209881.5824027;-38.13080360867914
1739209881.5824077;-45.120503652039325
1739209881.582413;-45.120503652039325
1739209881.582418;-45.120503652039325
1739209881.5824232;-45.120503652039325
1739209881.5824285;-33.981070128970906
1739209881.5824335;-33.981070128970906
1739209881.5824387;-29.438486411369347
1739209881.5824437;-45.120503652039325
1739209881.582449;-38.13080360867914
1739209881.5824542;-38.13080360867914
1739209881.5824592;-38.13080360867914
1739209881.5824645;-45.120503652039325
1739209881.5824695;-45.120503652039325
1739209881.5824747;-38.13080360867914
1739209881.5824797;-31.141103565318915
1739209881.582485;-45.120503652039325
1739209881.5824902;-45.120503652039325
1739209881.5824952;-35.57807855764607
1739209881.5825005;-38.13080360867914
1739209881.5825055;-45.120503652039325
1739209881.5825107;-38.13080360867914
1739209881.582516;-35.57807855764607
1739209881.582521;-38.13080360867914
1739209881.5825262;-45.120503652039325
1739209881.5825312;-45.120503652039325
1739209881.5825365;-45.120503652039325
1739209881.5825415;-38.13080360867914
1739209881.5825467;-45.120503652039325
1739209881.582552;-45.120503652039325
1739209881.582557;-45.120503652039325
1739209881.5825622;-45.120503652039325
1739209881.5825672;-38.13080360867914
1739209881.5825725;-45.120503652039325
1739209881.5825777;-45.120503652039325
1739209881.5825827;-45.120503652039325
1739209881.582588;-38.13080360867914
1739209881.582593;-38.13080360867914
1739209881.5825982;-45.120503652039325
1739209881.5826032;-28.992665084841942
1739209881.5826085;-35.57807855764607
1739209881.5826137;-45.120503652039325
1739209881.5826187;-45.120503652039325
1739209881.582624;-31.141103565318915
1739209881.582629;-38.13080360867914
1739209881.5826342;-45.120503652039325
1739209881.5826395;-45.120503652039325
1739209881.5826445;-38.13080360867914
1739209881.5826497;-35.57807855764607
1739209881.5826547;-45.120503652039325
1739209881.58266;-45.120503652039325
1739209881.582665;-45.120503652039325
1739209881.5826702;-33.981070128970906
1739209881.5826755;-33.981070128970906
1739209881.5826805;-45.120503652039325
1739209881.5826857;-27.267205301931607
1739209881.5826907;-33.981070128970906
1739209881.582696;-45.120503652039325
1739209881.5827012;-45.120503652039325
1739209881.5827062;-38.13080360867914
1739209881.5827115;-45.120503652039325
1739209881.5827165;-45.120503652039325
1739209881.5827217;-45.120503652039325
1739209881.5827267;-38.13080360867914
1739209881.582732;-38.13080360867914
1739209881.5827372;-38.13080360867914
1739209881.5827422;-38.13080360867914
1739209881.5827475;-35.57807855764607
1739209881.5827525;-31.141103565318893
1739209881.5827577;-38.13080360867914
1739209881.5827627;-45.120503652039325
1739209881.582768;-33.981070128970906
1739209881.5827732;-38.13080360867914
1739209881.5827782;-38.13080360867914
1739209881.5827835;-35.57807855764607
1739209881.5827885;-45.120503652039325
1739209881.5827937;-45.120503652039325
1739209881.582799;-33.981070128970906
1739209881.582804;-38.13080360867914
1739209881.5828092;-38.13080360867914
1739209881.5828142;-45.120503652039325
1739209881.5828195;-45.120503652039325
1739209881.5828245;-45.120503652039325
1739209881.5828297;-38.13080360867914
1739209881.582835;-38.13080360867914
1739209881.58284;-45.120503652039325
1739209881.5828452;-32.816014438256545
1739209881.5828502;-45.120503652039325
1739209881.5828555;-45.120503652039325
1739209881.5828607;-45.120503652039325
1739209881.5828657;-45.120503652039325
1739209881.582871;-45.120503652039325
1739209881.582876;-32.816014438256545
1739209881.5828812;-38.13080360867914
1739209881.5828862;-45.120503652039325
1739209881.5828915;-35.57807855764607
1739209881.5828967;-35.57807855764607
1739209881.5829017;-45.120503652039325
1739209881.582907;-45.120503652039325
1739209881.582912;-38.13080360867914
1739209881.5829172;-45.120503652039325
1739209881.5829225;-38.13080360867914
1739209881.5829275;-35.57807855764607
1739209881.5829327;-45.120503652039325
1739209881.5829377;-38.13080360867914
1739209881.582943;-38.13080360867914
1739209881.582948;-45.120503652039325
1739209881.5829532;-45.120503652039325
1739209881.5829585;-31.141103565318915
1739209881.5829635;-38.13080360867914
1739209881.5829687;-45.120503652039325
1739209881.5829737;-35.57807855764607
1739209881.582979;-35.57807855764607
1739209881.5829842;-45.120503652039325
1739209881.5829892;-45.120503652039325
1739209881.5829945;-38.13080360867914
1739209881.5829995;-45.120503652039325
1739209881.5830047;-45.120503652039325
1739209881.5830097;-45.120503652039325
1739209881.583015;-45.120503652039325
1739209881.5830202;-45.120503652039325
1739209881.5830252;-45.120503652039325
1739209881.5830305;-45.120503652039325
1739209881.5830355;-38.13080360867914
1739209881.5830407;-32.816014438256545
1739209881.583046;-45.120503652039325
1739209881.583051;-45.120503652039325
1739209881.5830562;-45.120503652039325
1739209881.5830612;-33.981070128970906
1739209881.5830665;-38.13080360867914
1739209881.5830715;-38.13080360867914
1739209881.5830767;-45.120503652039325
1739209881.583082;-45.120503652039325
1739209881.583087;-35.57807855764607
1739209881.5830922;-38.13080360867914
1739209881.5830972;-38.13080360867914
1739209881.5831025;-38.13080360867914
1739209881.5831075;-45.120503652039325
1739209881.5831127;-45.120503652039325
1739209881.583118;-38.13080360867914
1739209881.583123;-38.13080360867914
1739209881.5831282;-38.13080360867914
1739209881.5831332;-38.13080360867914
1739209881.5831385;-38.13080360867914
1739209881.5831437;-38.13080360867914
1739209881.5831487;-33.981070128970906
1739209881.583154;-32.816014438256545
1739209881.583159;-45.120503652039325
1739209881.5831642;-45.120503652039325
1739209881.5831692;-38.13080360867914
1739209881.5831745;-35.57807855764607
1739209881.5831797;-38.13080360867914
1739209881.5831847;-45.120503652039325
1739209881.58319;-38.13080360867914
1739209881.583195;-32.816014438256545
1739209881.5832002;-38.13080360867914
1739209881.5832055;-38.13080360867914
1739209881.5832105;-33.981070128970906
1739209881.5832157;-38.13080360867914
1739209881.5832207;-45.120503652039325
1739209881.583226;-33.981070128970906
1739209881.583231;-33.981070128970906
1739209881.5832362;-45.120503652039325
1739209881.5832415;-33.981070128970906
1739209881.5832465;-38.13080360867914
1739209881.5832517;-38.13080360867914
1739209881.5832567;-35.57807855764607
1739209881.583262;-45.120503652039325
1739209881.5832672;-45.120503652039325
1739209881.5832722;-45.120503652039325
1739209881.5832775;-45.120503652039325
1739209881.5832825;-38.13080360867914
1739209881.5832877;-38.13080360867914
1739209881.5832927;-45.120503652039325
1739209881.583298;-45.120503652039325
1739209881.5833032;-38.13080360867914
1739209881.5833082;-33.981070128970906
1739209881.5833135;-38.13080360867914
1739209881.5833185;-45.120503652039325
1739209881.5833237;-38.13080360867914
1739209881.583329;-35.57807855764607
1739209881.583334;-45.120503652039325
1739209881.5833392;-45.120503652039325
1739209881.5833442;-33.981070128970906
1739209881.5833495;-30.49652367304973
1739209881.5833545;-31.141103565318915
1739209881.5833597;-45.120503652039325
1739209881.583365;-45.120503652039325
1739209881.58337;-35.57807855764607
1739209881.5833752;-38.13080360867914
1739209881.5833802;-45.120503652039325
1739209881.5833855;-45.120503652039325
1739209881.5833907;-38.13080360867914
1739209881.5833957;-33.981070128970906
1739209881.583401;-35.57807855764607
1739209881.583406;-45.120503652039325
1739209881.5834112;-38.13080360867914
1739209881.5834162;-38.13080360867914
1739209881.5834215;-45.120503652039325
1739209881.5834267;-38.13080360867914
1739209881.5834317;-45.120503652039325
1739209881.583437;-38.13080360867914
1739209881.583442;-38.13080360867914
1739209881.5834472;-38.13080360867914
1739209881.5834522;-45.120503652039325
1739209881.5834575;-38.13080360867914
1739209881.5834627;-45.120503652039325
1739209881.5834677;-38.13080360867914
1739209881.583473;-38.13080360867914
1739209881.583478;-33.981070128970906
1739209881.5834832;-45.120503652039325
1739209881.5834885;-38.13080360867914
1739209881.5834935;-35.57807855764607
1739209881.5834987;-38.13080360867914
1739209881.5835037;-45.120503652039325
1739209881.583509;-38.13080360867914
1739209881.583514;-38.13080360867914
1739209881.5835192;-31.141103565318915
1739209881.5835245;-35.57807855764607
1739209881.5835295;-45.120503652039325
1739209881.5835347;-38.13080360867914
1739209881.5835397;-33.981070128970906
1739209881.583545;-45.120503652039325
1739209881.5835502;-45.120503652039325
1739209881.5835552;-38.13080360867914
1739209881.5835605;-29.438486411369347
1739209881.5835655;-32.816014438256545
1739209881.5835707;-45.120503652039325
1739209881.5835757;-45.120503652039325
1739209881.583581;-35.57807855764607
1739209881.5835862;-33.981070128970906
1739209881.5835912;-38.13080360867914
1739209881.5835965;-45.120503652039325
1739209881.5836015;-31.141103565318915
1739209881.5836067;-38.13080360867914
1739209881.583612;-45.120503652039325
1739209881.583617;-35.57807855764607
1739209881.5836222;-45.120503652039325
1739209881.5836272;-45.120503652039325
1739209881.5836325;-45.120503652039325
1739209881.5836375;-45.120503652039325
1739209881.5836427;-38.13080360867914
1739209881.583648;-38.13080360867914
1739209881.583653;-38.13080360867914
1739209881.5836582;-38.13080360867914
1739209881.5836632;-33.981070128970906
1739209881.5836685;-38.13080360867914
1739209881.5836737;-45.120503652039325
1739209881.5836787;-45.120503652039325
1739209881.583684;-45.120503652039325
1739209881.583689;-38.13080360867914
1739209881.5836942;-38.13080360867914
1739209881.5836992;-45.120503652039325
1739209881.5837045;-38.13080360867914
1739209881.5837097;-33.981070128970906
1739209881.5837147;-33.981070128970906
1739209881.58372;-38.13080360867914
1739209881.583725;-32.816014438256545
1739209881.5837302;-38.13080360867914
1739209881.5837352;-45.120503652039325
1739209881.5837405;-45.120503652039325
1739209881.5837457;-32.816014438256545
1739209881.5837507;-32.816014438256545
1739209881.583756;-45.120503652039325
1739209881.583761;-45.120503652039325
1739209881.5837662;-45.120503652039325
1739209881.5837715;-32.816014438256545
1739209881.5837765;-38.13080360867914
1739209881.5837817;-35.57807855764607
1739209881.5837867;-45.120503652039325
1739209881.583792;-32.816014438256545
1739209881.583797;-45.120503652039325
1739209881.5838022;-45.120503652039325
1739209881.5838075;-35.57807855764607
1739209881.5838125;-38.13080360867914
1739209881.5838177;-45.120503652039325
1739209881.5838227;-45.120503652039325
1739209881.583828;-38.13080360867914
1739209881.5838332;-45.120503652039325
1739209881.5838382;-45.120503652039325
1739209881.5838435;-38.13080360867914
1739209881.5838485;-38.13080360867914
1739209881.5838537;-38.13080360867914
1739209881.5838587;-38.13080360867914
1739209881.583864;-45.120503652039325
1739209881.5838692;-45.120503652039325
1739209881.5838742;-38.13080360867914
1739209881.5838795;-38.13080360867914
1739209881.5838845;-45.120503652039325
1739209881.5838897;-45.120503652039325
1739209881.583895;-38.13080360867914
1739209881.5839;-38.13080360867914
1739209881.5839052;-35.57807855764607
1739209881.5839102;-38.13080360867914
1739209881.5839155;-45.120503652039325
1739209881.5839205;-45.120503652039325
1739209881.5839257;-38.13080360867914
1739209881.583931;-35.57807855764607
1739209881.583936;-45.120503652039325
1739209881.5839412;-45.120503652039325
1739209881.5839462;-38.13080360867914
1739209881.5839515;-45.120503652039325
1739209881.5839567;-38.13080360867914
1739209881.5839617;-45.120503652039325
1739209881.583967;-38.13080360867914
1739209881.583972;-45.120503652039325
1739209881.5839772;-38.13080360867914
1739209881.5839822;-35.57807855764607
1739209881.5839875;-35.57807855764607
1739209881.5839927;-38.13080360867914
1739209881.5839977;-45.120503652039325
1739209881.584003;-38.13080360867914
1739209881.584008;-38.13080360867914
1739209881.5840132;-38.13080360867914
1739209881.5840185;-45.120503652039325
1739209881.5840235;-45.120503652039325
1739209881.5840287;-38.13080360867914
1739209881.5840337;-38.13080360867914
1739209881.584039;-45.120503652039325
1739209881.584044;-38.13080360867914
1739209881.5840492;-32.816014438256545
1739209881.5840528;-45.120503652039325
1739209881.5840566;-32.816014438256545
1739209881.5840602;-35.57807855764607
1739209881.584064;-38.13080360867914
1739209881.5840676;-45.120503652039325
1739209881.5840712;-38.13080360867914
1739209881.584075;-35.57807855764607
1739209881.5840786;-45.120503652039325
1739209881.5840824;-45.120503652039325
1739209881.584086;-45.120503652039325
1739209881.5840895;-45.120503652039325
1739209881.5840933;-38.13080360867914
1739209881.584097;-45.120503652039325
1739209881.5841007;-45.120503652039325
1739209881.5841043;-45.120503652039325
1739209881.5841079;-45.120503652039325
1739209881.5841117;-38.13080360867914
1739209881.5841153;-45.120503652039325
1739209881.584119;-38.13080360867914
1739209881.5841227;-38.13080360867914
1739209881.5841262;-38.13080360867914
1739209881.58413;-35.57807855764607
1739209881.5841336;-38.13080360867914
1739209881.5841374;-45.120503652039325
1739209881.584141;-33.981070128970906
1739209881.5841446;-31.141103565318915
1739209881.5841484;-33.981070128970906
1739209881.584152;-45.120503652039325
1739209881.5841558;-38.13080360867914
1739209881.5841594;-45.120503652039325
1739209881.584163;-38.13080360867914
1739209881.5841668;-38.13080360867914
1739209881.5841703;-45.120503652039325
1739209881.5841742;-38.13080360867914
1739209881.5841777;-35.57807855764607
1739209881.5841813;-38.13080360867914
1739209881.5841851;-38.13080360867914
1739209881.5841887;-38.13080360867914
1739209881.5841925;-38.13080360867914
1739209881.584196;-35.57807855764607
1739209881.5841997;-45.120503652039325
1739209881.5842035;-33.981070128970906
1739209881.584207;-31.141103565318915
1739209881.5842109;-38.13080360867914
1739209881.5842144;-38.13080360867914
1739209881.584218;-38.13080360867914
1739209881.5842218;-33.981070128970906
1739209881.5842254;-45.120503652039325
1739209881.5842292;-38.13080360867914
1739209881.5842328;-45.120503652039325
1739209881.5842364;-38.13080360867914
1739209881.5842402;-35.57807855764607
1739209881.5842438;-45.120503652039325
1739209881.5842476;-45.120503652039325
1739209881.5842512;-33.981070128970906
1739209881.5842547;-45.120503652039325
1739209881.5842586;-45.120503652039325
1739209881.5842621;-45.120503652039325
1739209881.584266;-45.120503652039325
1739209881.5842695;-45.120503652039325
1739209881.584273;-45.120503652039325
1739209881.584277;-45.120503652039325
1739209881.5842805;-45.120503652039325
1739209881.5842843;-45.120503652039325
1739209881.584288;-45.120503652039325
1739209881.5842915;-38.13080360867914
1739209881.5842953;-33.981070128970906
1739209881.5842988;-45.120503652039325
1739209881.5843027;-45.120503652039325
1739209881.5843062;-38.13080360867914
1739209881.5843098;-33.981070128970906
1739209881.5843136;-45.120503652039325
1739209881.5843172;-38.13080360867914
1739209881.584321;-45.120503652039325
1739209881.5843246;-28.992665084841942
1739209881.5843282;-35.57807855764607
1739209881.584332;-45.120503652039325
1739209881.5843356;-45.120503652039325
1739209881.5843394;-38.13080360867914
1739209881.584343;-38.13080360867914
1739209881.5843465;-45.120503652039325
1739209881.5843503;-38.13080360867914
1739209881.584354;-33.981070128970906
1739209881.5843577;-38.13080360867914
1739209881.5843613;-45.120503652039325
1739209881.584365;-45.120503652039325
1739209881.5843687;-38.13080360867914
1739209881.5843723;-45.120503652039325
1739209881.584376;-45.120503652039325
1739209881.5843797;-38.13080360867914
1739209881.5843832;-38.13080360867914
1739209881.584387;-45.120503652039325
1739209881.5843906;-38.13080360867914
1739209881.5843945;-38.13080360867914
1739209881.584398;-38.13080360867914
1739209881.5844016;-45.120503652039325
1739209881.5844054;-38.13080360867914
1739209881.584409;-38.13080360867914
1739209881.5844128;-38.13080360867914
1739209881.5844164;-45.120503652039325
1739209881.58442;-45.120503652039325
1739209881.5844238;-38.13080360867914
1739209881.5844274;-38.13080360867914
1739209881.5844312;-38.13080360867914
1739209881.5844347;-33.981070128970906
1739209881.5844383;-45.120503652039325
1739209881.5844421;-45.120503652039325
1739209881.5844457;-45.120503652039325
1739209881.5844495;-45.120503652039325
1739209881.584453;-45.120503652039325
1739209881.5844567;-35.57807855764607
1739209881.5844605;-35.57807855764607
1739209881.584464;-45.120503652039325
1739209881.584468;-45.120503652039325
1739209881.5844715;-38.13080360867914
1739209881.584475;-35.57807855764607
1739209881.5844789;-45.120503652039325
1739209881.5844824;-45.120503652039325
1739209881.5844862;-45.120503652039325
1739209881.5844898;-38.13080360867914
1739209881.5844934;-38.13080360867914
1739209881.5844972;-45.120503652039325
1739209881.5845008;-38.13080360867914
1739209881.5845046;-38.13080360867914
1739209881.5845082;-38.13080360867914
1739209881.5845118;-45.120503652039325
1739209881.5845156;-33.981070128970906
1739209881.5845191;-45.120503652039325
1739209881.584523;-38.13080360867914
1739209881.5845265;-45.120503652039325
1739209881.58453;-38.13080360867914
1739209881.584534;-31.141103565318893
1739209881.5845375;-38.13080360867914
1739209881.5845413;-45.120503652039325
1739209881.584545;-45.120503652039325
1739209881.5845485;-38.13080360867914
1739209881.5845523;-35.57807855764607
1739209881.5845559;-45.120503652039325
1739209881.5845597;-45.120503652039325
1739209881.5845633;-45.120503652039325
1739209881.5845668;-45.120503652039325
1739209881.5845706;-45.120503652039325
1739209881.5845742;-38.13080360867914
1739209881.584578;-45.120503652039325
1739209881.5845816;-45.120503652039325
1739209881.5845852;-38.13080360867914
1739209881.584589;-45.120503652039325
1739209881.5845926;-35.57807855764607
1739209881.5845964;-38.13080360867914
1739209881.5846;-35.57807855764607
1739209881.5846035;-38.13080360867914
1739209881.5846074;-45.120503652039325
1739209881.584611;-38.13080360867914
1739209881.5846148;-35.57807855764607
1739209881.5846183;-45.120503652039325
1739209881.584622;-38.13080360867914
1739209881.5846257;-45.120503652039325
1739209881.5846293;-38.13080360867914
1739209881.584633;-45.120503652039325
1739209881.5846367;-45.120503652039325
1739209881.5846403;-38.13080360867914
1739209881.584644;-45.120503652039325
1739209881.5846477;-45.120503652039325
1739209881.5846515;-45.120503652039325
1739209881.584655;-45.120503652039325
1739209881.5846586;-45.120503652039325
1739209881.5846624;-35.57807855764607
1739209881.584666;-32.816014438256545
1739209881.5846698;-38.13080360867914
1739209881.5846734;-38.13080360867914
1739209881.584677;-38.13080360867914
1739209881.5846808;-29.438486411369333
1739209881.5846844;-38.13080360867914
1739209881.5846882;-38.13080360867914
1739209881.5846918;-38.13080360867914
1739209881.5846953;-45.120503652039325
1739209881.5846992;-38.13080360867914
1739209881.5847027;-45.120503652039325
1739209881.5847065;-45.120503652039325
1739209881.5847101;-33.981070128970956
1739209881.5847137;-38.13080360867914
1739209881.5847175;-32.816014438256545
1739209881.584721;-45.120503652039325
1739209881.584725;-45.120503652039325
1739209881.5847285;-45.120503652039325
1739209881.584732;-45.120503652039325
1739209881.5847359;-38.13080360867914
1739209881.5847394;-27.8777449560314
1739209881.5847433;-38.13080360867914
1739209881.5847468;-38.13080360867914
1739209881.5847504;-45.120503652039325
1739209881.5847542;-35.57807855764607
1739209881.5847578;-38.13080360867914
1739209881.5847616;-45.120503652039325
1739209881.5847652;-38.13080360867914
1739209881.5847688;-45.120503652039325
1739209881.5847726;-45.120503652039325
1739209881.5847762;-38.13080360867914
1739209881.58478;-45.120503652039325
1739209881.5847836;-45.120503652039325
1739209881.5847871;-38.13080360867914
1739209881.584791;-38.13080360867914
1739209881.5847945;-45.120503652039325
1739209881.5847983;-45.120503652039325
1739209881.584802;-45.120503652039325
1739209881.5848055;-45.120503652039325
1739209881.5848093;-45.120503652039325
1739209881.5848129;-45.120503652039325
1739209881.5848167;-45.120503652039325
1739209881.5848203;-45.120503652039325
1739209881.5848238;-33.981070128970906
1739209881.5848277;-28.992665084841942
1739209881.5848312;-31.141103565318915
1739209881.584835;-38.13080360867914
1739209881.5848386;-45.120503652039325
1739209881.5848422;-33.981070128970906
1739209881.584846;-35.57807855764607
1739209881.5848496;-38.13080360867914
1739209881.5848534;-45.120503652039325
1739209881.584857;-38.13080360867914
1739209881.5848606;-38.13080360867914
1739209881.5848644;-38.13080360867914
1739209881.584868;-38.13080360867914
1739209881.5848718;-38.13080360867914
1739209881.5848753;-45.120503652039325
1739209881.584879;-45.120503652039325
1739209881.5848827;-38.13080360867914
1739209881.5848863;-28.992665084841942
1739209881.5848901;-31.141103565318915
1739209881.5848937;-45.120503652039325
1739209881.5848973;-33.981070128970906
1739209881.584901;-35.57807855764607
1739209881.5849047;-38.13080360867914
1739209881.5849085;-45.120503652039325
1739209881.584912;-45.120503652039325
1739209881.5849156;-38.13080360867914
1739209881.5849195;-38.13080360867914
1739209881.584923;-45.120503652039325
1739209881.5849268;-38.13080360867914
1739209881.5849304;-38.13080360867914
1739209881.584934;-38.13080360867914
1739209881.5849378;-45.120503652039325
1739209881.5849414;-38.13080360867914
1739209881.5849452;-45.120503652039325
1739209881.5849488;-38.13080360867914
1739209881.5849524;-38.13080360867914
1739209881.5849562;-38.13080360867914
1739209881.5849597;-45.120503652039325
1739209881.5849636;-45.120503652039325
1739209881.5849671;-38.13080360867914
1739209881.5849707;-45.120503652039325
1739209881.5849745;-38.13080360867914
1739209881.584978;-33.981070128970906
1739209881.584982;-45.120503652039325
1739209881.5849855;-38.13080360867914
1739209881.584989;-45.120503652039325
1739209881.584993;-38.13080360867914
1739209881.5849965;-38.13080360867914
1739209881.5850003;-38.13080360867914
1739209881.5850039;-38.13080360867914
1739209881.5850077;-38.13080360867914
1739209881.5850112;-38.13080360867914
1739209881.5850148;-45.120503652039325
1739209881.5850186;-45.120503652039325
1739209881.5850222;-38.13080360867914
1739209881.585026;-45.120503652039325
1739209881.5850296;-45.120503652039325
1739209881.5850332;-38.13080360867914
1739209881.585037;-38.13080360867914
1739209881.5850406;-45.120503652039325
1739209881.5850444;-45.120503652039325
1739209881.585048;-35.57807855764607
1739209881.5850515;-38.13080360867914
1739209881.5850554;-45.120503652039325
1739209881.585059;-38.13080360867914
1739209881.5850627;-38.13080360867914
1739209881.5850663;-45.120503652039325
1739209881.58507;-45.120503652039325
1739209881.5850737;-38.13080360867914
1739209881.5850773;-35.57807855764607
1739209881.585081;-38.13080360867914
1739209881.5850847;-45.120503652039325
1739209881.5850883;-45.120503652039325
1739209881.585092;-35.57807855764607
1739209881.5850956;-45.120503652039325
1739209881.5850995;-45.120503652039325
1739209881.585103;-38.13080360867914
1739209881.5851066;-32.816014438256545
1739209881.5851104;-38.13080360867914
1739209881.585114;-45.120503652039325
1739209881.5851178;-38.13080360867914
1739209881.5851214;-45.120503652039325
1739209881.585125;-33.981070128970906
1739209881.5851288;-32.816014438256545
1739209881.5851324;-38.13080360867914
1739209881.5851362;-45.120503652039325
1739209881.5851398;-35.57807855764607
1739209881.5851433;-35.57807855764607
1739209881.5851471;-45.120503652039325
1739209881.5851507;-35.57807855764607
1739209881.5851545;-45.120503652039325
1739209881.585158;-45.120503652039325
1739209881.5851617;-38.13080360867914
1739209881.5851655;-38.13080360867914
1739209881.585169;-45.120503652039325
1739209881.585173;-45.120503652039325
1739209881.5851765;-45.120503652039325
1739209881.58518;-45.120503652039325
1739209881.5851839;-45.120503652039325
1739209881.5851874;-45.120503652039325
1739209881.5851912;-38.13080360867914
1739209881.5851948;-45.120503652039325
1739209881.5851984;-33.981070128970906
1739209881.5852022;-38.13080360867914
1739209881.5852058;-45.120503652039325
1739209881.5852096;-45.120503652039325
1739209881.5852132;-35.57807855764607
1739209881.5852168;-32.816014438256545
1739209881.5852206;-45.120503652039325
1739209881.5852242;-45.120503652039325
1739209881.585228;-45.120503652039325
1739209881.5852315;-38.13080360867914
1739209881.585235;-45.120503652039325
1739209881.585239;-45.120503652039325
1739209881.5852425;-45.120503652039325
1739209881.5852463;-38.13080360867914
1739209881.58525;-35.57807855764607
1739209881.5852535;-35.57807855764607
1739209881.5852573;-45.120503652039325
1739209881.5852609;-45.120503652039325
1739209881.5852647;-38.13080360867914
1739209881.5852683;-45.120503652039325
1739209881.5852718;-31.141103565318893
1739209881.5852757;-28.21854285175415
1739209881.5852792;-45.120503652039325
1739209881.585283;-32.816014438256545
1739209881.5852866;-45.120503652039325
1739209881.5852902;-45.120503652039325
1739209881.585294;-45.120503652039325
1739209881.5852976;-38.13080360867914
1739209881.5853014;-45.120503652039325
1739209881.585305;-35.57807855764607
1739209881.5853086;-38.13080360867914
1739209881.5853124;-35.57807855764607
1739209881.585316;-38.13080360867914
1739209881.5853198;-45.120503652039325
1739209881.5853233;-38.13080360867914
1739209881.585327;-35.57807855764607
1739209881.5853307;-38.13080360867914
1739209881.5853343;-38.13080360867914
1739209881.585338;-45.120503652039325
1739209881.5853417;-33.981070128970906
1739209881.5853453;-45.120503652039325
1739209881.585349;-38.13080360867914
1739209881.5853527;-38.13080360867914
1739209881.5853565;-45.120503652039325
1739209881.58536;-38.13080360867914
1739209881.5853636;-30.49652367304973
1739209881.5853674;-38.13080360867914
1739209881.585371;-38.13080360867914
1739209881.5853748;-38.13080360867914
1739209881.5853784;-38.13080360867914
1739209881.585382;-38.13080360867914
1739209881.5853858;-38.13080360867914
1739209881.5853894;-45.120503652039325
1739209881.5853932;-35.57807855764607
1739209881.5853968;-45.120503652039325
1739209881.5854003;-45.120503652039325
1739209881.5854042;-45.120503652039325
1739209881.5854077;-38.13080360867914
1739209881.5854115;-38.13080360867914
1739209881.5854151;-38.13080360867914
1739209881.5854187;-38.13080360867914
1739209881.5854225;-45.120503652039325
1739209881.585426;-38.13080360867914
1739209881.58543;-35.57807855764607
1739209881.5854335;-45.120503652039325
1739209881.585437;-45.120503652039325
1739209881.5854409;-38.13080360867914
1739209881.5854445;-35.57807855764607
1739209881.5854483;-45.120503652039325
1739209881.5854518;-32.816014438256545
1739209881.5854554;-38.13080360867914
1739209881.5854592;-45.120503652039325
1739209881.5854628;-45.120503652039325
1739209881.5854666;-35.57807855764607
1739209881.5854702;-38.13080360867914
1739209881.5854738;-45.120503652039325
1739209881.5854776;-45.120503652039325
1739209881.5854812;-33.981070128970906
1739209881.585485;-26.991370085610722
1739209881.5854886;-23.16150712794696
1739209881.5854921;-32.816014438256545
1739209881.585496;-45.120503652039325
1739209881.5854995;-45.120503652039325
1739209881.5855033;-45.120503652039325
1739209881.585507;-38.13080360867914
1739209881.5855105;-35.57807855764607
1739209881.5855143;-45.120503652039325
1739209881.585518;-45.120503652039325
1739209881.5855217;-38.13080360867914
1739209881.5855253;-38.13080360867914
1739209881.5855289;-45.120503652039325
1739209881.5855327;-45.120503652039325
1739209881.5855362;-38.13080360867914
1739209881.58554;-38.13080360867914
1739209881.5855436;-38.13080360867914
1739209881.5855472;-45.120503652039325
1739209881.585551;-38.13080360867914
1739209881.5855546;-32.816014438256545
1739209881.5855584;-33.981070128970906
1739209881.585562;-45.120503652039325
1739209881.5855656;-38.13080360867914
1739209881.5855694;-38.13080360867914
1739209881.585573;-24.438645034577675
1739209881.5855768;-27.267205301931607
1739209881.5855803;-45.120503652039325
1739209881.585584;-28.992665084841942
1739209881.5855877;-35.57807855764607
1739209881.5855913;-12.712515940865977
1739209881.5855951;-14.532448785280225
1739209881.5855987;-33.981070128970956
1739209881.5856023;-24.438645034577675
1739209881.585606;-45.120503652039325
1739209881.5856097;-45.120503652039325
1739209881.5856135;-33.981070128970906
1739209881.585617;-33.981070128970906
1739209881.5856206;-35.57807855764607
1739209881.5856245;-38.13080360867914
1739209881.585628;-45.120503652039325
1739209881.5856318;-33.981070128970906
1739209881.5856354;-38.13080360867914
1739209881.585639;-38.13080360867914
1739209881.5856428;-45.120503652039325
1739209881.5856464;-38.13080360867914
1739209881.5856502;-38.13080360867914
1739209881.5856538;-38.13080360867914
1739209881.5856574;-38.13080360867914
1739209881.5856612;-23.75329798047523
1739209881.5856647;-45.120503652039325
1739209881.5856686;-38.13080360867914
1739209881.5856721;-32.816014438256545
1739209881.5856757;-45.120503652039325
1739209881.5856795;-38.13080360867914
1739209881.585683;-45.120503652039325
1739209881.585687;-45.120503652039325
1739209881.5856905;-45.120503652039325
1739209881.585694;-35.57807855764607
1739209881.585698;-20.27750525857144
1739209881.5857015;-33.981070128970956
1739209881.5857053;-25.826314394896357
1739209881.5857089;-38.13080360867914
1739209881.5857124;-45.120503652039325
1739209881.5857162;-45.120503652039325
1739209881.5857198;-31.141103565318915
1739209881.5857236;-35.57807855764607
1739209881.5857272;-45.120503652039325
