CAN Message; 0x1d3:0000c33116568b7d
1739209716.3817806;-38.13080360867914
1739209716.3817842;-38.13080360867914
1739209716.3817875;-35.57807855764607
1739209716.3817909;-45.120503652039325
1739209716.3817942;-38.13080360867914
1739209716.3817976;-38.13080360867914
1739209716.3818011;-45.120503652039325
1739209716.3818045;-45.120503652039325
1739209716.3818078;-45.120503652039325
1739209716.3818111;-45.120503652039325
1739209716.3818145;-45.120503652039325
1739209716.381818;-45.120503652039325
1739209716.3818214;-33.981070128970906
1739209716.3818247;-38.13080360867914
1739209716.381828;-38.13080360867914
1739209716.3818314;-45.120503652039325
1739209716.381835;-38.13080360867914
1739209716.3818383;-45.120503652039325
1739209716.3818417;-38.13080360867914
1739209716.381845;-45.120503652039325
1739209716.3818483;-38.13080360867914
1739209716.381852;-38.13080360867914
1739209716.3818552;-45.120503652039325
1739209716.3818586;-32.816014438256545
1739209716.381862;-38.13080360867914
1739209716.3818653;-45.120503652039325
1739209716.3818688;-33.981070128970906
1739209716.3818722;-33.981070128970906
1739209716.3818755;-38.13080360867914
1739209716.3818789;-38.13080360867914
1739209716.3818822;-33.981070128970906
1739209716.3818858;-38.13080360867914
1739209716.381889;-38.13080360867914
1739209716.3818924;-45.120503652039325
1739209716.3818958;-38.13080360867914
1739209716.381899;-33.981070128970906
1739209716.3819027;-38.13080360867914
1739209716.381906;-45.120503652039325
1739209716.3819094;-38.13080360867914
1739209716.3819127;-38.13080360867914
1739209716.381916;-38.13080360867914
1739209716.3819196;-45.120503652039325
1739209716.381923;-45.120503652039325
1739209716.3819263;-38.13080360867914
1739209716.3819296;-38.13080360867914
1739209716.381933;-45.120503652039325
1739209716.3819366;-33.981070128970906
1739209716.38194;-35.57807855764607
1739209716.3819432;-38.13080360867914
1739209716.3819466;-45.120503652039325
1739209716.38195;-33.981070128970906
1739209716.3819535;-38.13080360867914
1739209716.3819568;-38.13080360867914
1739209716.3819602;-38.13080360867914
1739209716.3819635;-38.13080360867914
1739209716.3819668;-45.120503652039325
1739209716.3819704;-35.57807855764607
1739209716.3819737;-38.13080360867914
1739209716.381977;-35.57807855764607
1739209716.3819804;-45.120503652039325
1739209716.3819838;-38.13080360867914
1739209716.3819873;-45.120503652039325
1739209716.3819907;-38.13080360867914
1739209716.381994;-45.120503652039325
1739209716.3819973;-45.120503652039325
1739209716.3820007;-38.13080360867914
1739209716.3820043;-28.992665084841942
1739209716.3820076;-31.141103565318915
1739209716.382011;-45.120503652039325
1739209716.3820143;-45.120503652039325
1739209716.3820176;-38.13080360867914
1739209716.3820212;-38.13080360867914
1739209716.3820245;-38.13080360867914
1739209716.3820279;-45.120503652039325
1739209716.3820312;-38.13080360867914
1739209716.3820345;-38.13080360867914
1739209716.382038;-38.13080360867914
1739209716.3820415;-45.120503652039325
1739209716.3820448;-45.120503652039325
1739209716.3820481;-38.13080360867914
1739209716.3820515;-38.13080360867914
1739209716.382055;-45.120503652039325
1739209716.3820584;-28.992665084841942
1739209716.3820617;-28.58837851428586
1739209716.382065;-38.13080360867914
1739209716.3820684;-45.120503652039325
1739209716.382072;-38.13080360867914
1739209716.3820753;-32.816014438256545
1739209716.3820786;-38.13080360867914
1739209716.382082;-45.120503652039325
1739209716.3820853;-45.120503652039325
1739209716.382089;-45.120503652039325
1739209716.3820922;-38.13080360867914
1739209716.3820956;-45.120503652039325
1739209716.382099;-45.120503652039325
1739209716.3821023;-38.13080360867914
1739209716.3821058;-38.13080360867914
1739209716.3821092;-45.120503652039325
1739209716.3821125;-38.13080360867914
1739209716.3821158;-35.57807855764607
1739209716.3821192;-38.13080360867914
1739209716.3821228;-45.120503652039325
1739209716.382126;-33.981070128970906
1739209716.3821294;-45.120503652039325
1739209716.3821328;-38.13080360867914
1739209716.382136;-45.120503652039325
1739209716.3821397;-38.13080360867914
1739209716.382143;-29.438486411369333
1739209716.3821464;-38.13080360867914
1739209716.3821497;-38.13080360867914
1739209716.382153;-32.816014438256545
1739209716.3821566;-33.981070128970906
1739209716.38216;-38.13080360867914
1739209716.3821633;-38.13080360867914
1739209716.3821666;-38.13080360867914
1739209716.3821702;-38.13080360867914
1739209716.3821735;-38.13080360867914
1739209716.3821769;-35.57807855764607
1739209716.3821802;-45.120503652039325
1739209716.3821836;-45.120503652039325
1739209716.3821871;-38.13080360867914
1739209716.3821905;-38.13080360867914
1739209716.3821938;-38.13080360867914
1739209716.3821971;-29.438486411369333
1739209716.3822005;-38.13080360867914
1739209716.382204;-38.13080360867914
1739209716.3822074;-38.13080360867914
1739209716.3822107;-38.13080360867914
1739209716.382214;-38.13080360867914
1739209716.3822174;-31.141103565318893
1739209716.382221;-45.120503652039325
1739209716.3822243;-35.57807855764607
1739209716.3822277;-45.120503652039325
1739209716.382231;-38.13080360867914
1739209716.3822343;-38.13080360867914
1739209716.382238;-38.13080360867914
1739209716.3822412;-38.13080360867914
1739209716.3822446;-45.120503652039325
1739209716.382248;-38.13080360867914
1739209716.3822513;-38.13080360867914
1739209716.3822548;-45.120503652039325
1739209716.3822582;-45.120503652039325
1739209716.3822615;-45.120503652039325
1739209716.3822649;-45.120503652039325
1739209716.3822682;-45.120503652039325
1739209716.3822718;-45.120503652039325
1739209716.382275;-45.120503652039325
1739209716.3822784;-31.141103565318893
1739209716.3822818;-45.120503652039325
1739209716.382285;-45.120503652039325
1739209716.3822887;-45.120503652039325
1739209716.382292;-31.141103565318893
1739209716.3822954;-38.13080360867914
1739209716.3822987;-45.120503652039325
1739209716.382302;-33.981070128970906
1739209716.3823056;-45.120503652039325
1739209716.382309;-38.13080360867914
1739209716.3823123;-45.120503652039325
1739209716.3823156;-38.13080360867914
1739209716.382319;-38.13080360867914
1739209716.3823225;-38.13080360867914
1739209716.382326;-45.120503652039325
1739209716.3823292;-45.120503652039325
1739209716.3823326;-31.141103565318893
1739209716.382336;-38.13080360867914
1739209716.3823395;-45.120503652039325
1739209716.3823428;-38.13080360867914
1739209716.3823462;-35.57807855764607
1739209716.3823495;-38.13080360867914
1739209716.3823528;-45.120503652039325
1739209716.3823564;-38.13080360867914
1739209716.3823597;-35.57807855764607
1739209716.382363;-38.13080360867914
1739209716.3823664;-45.120503652039325
1739209716.3823698;-45.120503652039325
1739209716.3823733;-45.120503652039325
1739209716.3823767;-33.981070128970906
1739209716.38238;-45.120503652039325
1739209716.3823833;-38.13080360867914
1739209716.3823867;-35.57807855764607
1739209716.3823903;-38.13080360867914
1739209716.3823936;-38.13080360867914
1739209716.382397;-38.13080360867914
1739209716.3824003;-45.120503652039325
1739209716.3824036;-45.120503652039325
1739209716.3824072;-38.13080360867914
1739209716.3824105;-45.120503652039325
1739209716.3824139;-45.120503652039325
1739209716.3824172;-38.13080360867914
1739209716.3824205;-45.120503652039325
1739209716.382424;-45.120503652039325
1739209716.3824275;-38.13080360867914
1739209716.3824308;-35.57807855764607
1739209716.3824341;-45.120503652039325
1739209716.3824375;-38.13080360867914
1739209716.382441;-45.120503652039325
1739209716.3824444;-38.13080360867914
1739209716.3824477;-38.13080360867914
1739209716.382451;-38.13080360867914
1739209716.3824544;-45.120503652039325
1739209716.382458;-38.13080360867914
1739209716.3824613;-35.57807855764607
1739209716.3824646;-45.120503652039325
1739209716.382468;-38.13080360867914
1739209716.3824713;-38.13080360867914
1739209716.382475;-45.120503652039325
1739209716.3824782;-45.120503652039325
1739209716.3824816;-38.13080360867914
1739209716.382485;-38.13080360867914
1739209716.3824883;-45.120503652039325
1739209716.3824918;-38.13080360867914
1739209716.3824952;-35.57807855764607
1739209716.3824985;-38.13080360867914
1739209716.3825018;-38.13080360867914
1739209716.3825052;-35.57807855764607
1739209716.3825088;-38.13080360867914
1739209716.382512;-38.13080360867914
1739209716.3825154;-33.981070128970906
1739209716.3825188;-38.13080360867914
1739209716.382522;-35.57807855764607
1739209716.3825257;-33.981070128970906
1739209716.382529;-38.13080360867914
1739209716.3825324;-38.13080360867914
1739209716.3825357;-35.57807855764607
1739209716.382539;-38.13080360867914
1739209716.3825426;-45.120503652039325
1739209716.382546;-38.13080360867914
1739209716.3825493;-35.57807855764607
1739209716.3825526;-33.981070128970906
1739209716.382556;-45.120503652039325
1739209716.3825595;-45.120503652039325
1739209716.3825629;-35.57807855764607
1739209716.3825662;-38.13080360867914
1739209716.3825696;-45.120503652039325
1739209716.382573;-45.120503652039325
1739209716.3825765;-32.816014438256545
1739209716.3825798;-33.981070128970906
1739209716.3825831;-45.120503652039325
1739209716.3825865;-38.13080360867914
1739209716.3825898;-38.13080360867914
1739209716.3825934;-45.120503652039325
1739209716.3825967;-45.120503652039325
1739209716.3826;-38.13080360867914
1739209716.3826034;-38.13080360867914
1739209716.3826067;-30.49652367304973
1739209716.3826103;-33.981070128970906
1739209716.3826137;-38.13080360867914
1739209716.382617;-35.57807855764607
1739209716.3826203;-33.981070128970906
1739209716.3826237;-38.13080360867914
1739209716.3826272;-38.13080360867914
1739209716.3826306;-35.57807855764607
1739209716.382634;-31.14110356531892
1739209716.3826373;-45.120503652039325
1739209716.3826406;-38.13080360867914
1739209716.3826442;-45.120503652039325
1739209716.3826475;-45.120503652039325
1739209716.3826509;-45.120503652039325
1739209716.3826542;-38.13080360867914
1739209716.3826575;-45.120503652039325
1739209716.382661;-33.981070128970906
1739209716.3826644;-33.981070128970906
1739209716.3826678;-38.13080360867914
1739209716.382671;-35.57807855764607
1739209716.3826745;-32.816014438256545
1739209716.382678;-38.13080360867914
1739209716.3826814;-38.13080360867914
1739209716.3826847;-35.57807855764607
1739209716.382688;-38.13080360867914
1739209716.3826914;-45.120503652039325
1739209716.382695;-33.981070128970906
1739209716.3826983;-33.981070128970906
1739209716.3827016;-45.120503652039325
1739209716.382705;-45.120503652039325
1739209716.3827083;-33.981070128970906
1739209716.382712;-31.141103565318893
1739209716.3827152;-45.120503652039325
1739209716.3827186;-45.120503652039325
1739209716.382722;-38.13080360867914
1739209716.3827252;-38.13080360867914
1739209716.3827288;-45.120503652039325
1739209716.3827322;-45.120503652039325
1739209716.3827355;-38.13080360867914
1739209716.3827388;-32.816014438256545
1739209716.3827422;-38.13080360867914
1739209716.3827457;-38.13080360867914
1739209716.382749;-45.120503652039325
1739209716.3827524;-45.120503652039325
1739209716.3827558;-45.120503652039325
1739209716.3827593;-45.120503652039325
1739209716.3827627;-45.120503652039325
1739209716.382766;-31.141103565318893
1739209716.3827693;-38.13080360867914
1739209716.3827727;-33.981070128970956
1739209716.3827763;-38.13080360867914
1739209716.3827796;-35.57807855764607
1739209716.382783;-45.120503652039325
1739209716.3827863;-45.120503652039325
1739209716.3827896;-38.13080360867914
1739209716.3827932;-38.13080360867914
1739209716.3827965;-35.57807855764607
1739209716.3827999;-25.826314394896354
1739209716.3828032;-45.120503652039325
1739209716.3828065;-45.120503652039325
1739209716.38281;-38.13080360867914
1739209716.3828135;-45.120503652039325
1739209716.3828168;-45.120503652039325
1739209716.3828201;-45.120503652039325
1739209716.3828235;-45.120503652039325
1739209716.382827;-38.13080360867914
1739209716.3828304;-45.120503652039325
1739209716.3828337;-45.120503652039325
1739209716.382837;-45.120503652039325
1739209716.3828404;-38.13080360867914
1739209716.382844;-38.13080360867914
1739209716.3828473;-45.120503652039325
1739209716.3828506;-38.13080360867914
1739209716.382854;-35.57807855764607
1739209716.3828573;-45.120503652039325
1739209716.382861;-45.120503652039325
1739209716.3828642;-45.120503652039325
1739209716.3828676;-38.13080360867914
1739209716.382871;-45.120503652039325
1739209716.3828743;-38.13080360867914
1739209716.3828778;-45.120503652039325
1739209716.3828812;-35.57807855764607
1739209716.3828845;-38.13080360867914
1739209716.3828878;-45.120503652039325
1739209716.3828912;-38.13080360867914
1739209716.3828948;-35.57807855764607
1739209716.382898;-45.120503652039325
1739209716.3829014;-45.120503652039325
1739209716.3829048;-45.120503652039325
1739209716.382908;-45.120503652039325
1739209716.3829117;-33.981070128970906
1739209716.382915;-45.120503652039325
1739209716.3829184;-45.120503652039325
1739209716.3829217;-45.120503652039325
1739209716.382925;-38.13080360867914
1739209716.3829286;-45.120503652039325
1739209716.382932;-45.120503652039325
1739209716.3829353;-32.816014438256545
1739209716.3829386;-38.13080360867914
1739209716.382942;-45.120503652039325
1739209716.3829455;-35.57807855764607
1739209716.3829489;-38.13080360867914
1739209716.3829522;-45.120503652039325
1739209716.3829556;-45.120503652039325
1739209716.382959;-45.120503652039325
1739209716.3829625;-45.120503652039325
1739209716.3829658;-38.13080360867914
1739209716.3829691;-38.13080360867914
1739209716.3829725;-45.120503652039325
1739209716.3829758;-45.120503652039325
1739209716.3829794;-45.120503652039325
1739209716.3829827;-35.57807855764607
1739209716.382986;-38.13080360867914
1739209716.3829894;-45.120503652039325
1739209716.3829927;-35.57807855764607
1739209716.3829963;-45.120503652039325
1739209716.3829997;-38.13080360867914
1739209716.383003;-45.120503652039325
1739209716.3830063;-38.13080360867914
1739209716.3830097;-35.57807855764607
1739209716.3830132;-38.13080360867914
1739209716.3830166;-38.13080360867914
1739209716.38302;-33.981070128970906
1739209716.3830233;-35.57807855764607
1739209716.3830266;-38.13080360867914
1739209716.3830302;-38.13080360867914
1739209716.3830335;-33.981070128970906
1739209716.3830369;-38.13080360867914
1739209716.3830402;-38.13080360867914
1739209716.3830435;-45.120503652039325
1739209716.383047;-33.981070128970906
1739209716.3830504;-45.120503652039325
1739209716.3830538;-45.120503652039325
1739209716.383057;-45.120503652039325
1739209716.3830605;-38.13080360867914
1739209716.383064;-35.57807855764607
1739209716.3830674;-38.13080360867914
1739209716.3830707;-45.120503652039325
1739209716.383074;-33.981070128970906
1739209716.3830774;-35.57807855764607
1739209716.383081;-33.981070128970906
1739209716.3830843;-45.120503652039325
1739209716.3830876;-33.981070128970906
1739209716.383091;-35.57807855764607
1739209716.3830943;-38.13080360867914
1739209716.383098;-45.120503652039325
1739209716.3831012;-38.13080360867914
1739209716.3831046;-35.57807855764607
1739209716.383108;-38.13080360867914
1739209716.3831112;-45.120503652039325
1739209716.3831148;-35.57807855764607
1739209716.3831182;-38.13080360867914
1739209716.3831215;-45.120503652039325
1739209716.3831248;-45.120503652039325
1739209716.3831282;-33.981070128970906
1739209716.3831317;-35.57807855764607
1739209716.383135;-38.13080360867914
1739209716.3831384;-38.13080360867914
1739209716.3831418;-45.120503652039325
1739209716.383145;-35.57807855764607
1739209716.3831487;-45.120503652039325
1739209716.383152;-38.13080360867914
1739209716.3831553;-26.487275050834725
1739209716.3831587;-35.57807855764607
1739209716.383162;-38.13080360867914
1739209716.3831656;-45.120503652039325
1739209716.383169;-33.981070128970906
1739209716.3831723;-35.57807855764607
1739209716.3831756;-33.981070128970906
1739209716.383179;-45.120503652039325
1739209716.3831825;-33.981070128970906
1739209716.3831859;-33.981070128970906
1739209716.3831892;-38.13080360867914
1739209716.3831925;-45.120503652039325
1739209716.3831959;-38.13080360867914
1739209716.3831995;-33.981070128970906
1739209716.3832028;-45.120503652039325
1739209716.3832061;-38.13080360867914
1739209716.3832095;-33.981070128970906
1739209716.3832128;-35.57807855764607
1739209716.3832164;-45.120503652039325
1739209716.3832197;-45.120503652039325
1739209716.383223;-33.981070128970906
1739209716.3832264;-35.57807855764607
1739209716.3832297;-35.57807855764607
1739209716.3832333;-38.13080360867914
1739209716.3832366;-38.13080360867914
1739209716.38324;-38.13080360867914
1739209716.3832433;-38.13080360867914
1739209716.3832467;-38.13080360867914
1739209716.3832502;-38.13080360867914
1739209716.3832536;-45.120503652039325
1739209716.383257;-38.13080360867914
1739209716.3832603;-38.13080360867914
1739209716.3832636;-35.57807855764607
1739209716.3832672;-38.13080360867914
1739209716.3832705;-38.13080360867914
1739209716.3832738;-35.57807855764607
1739209716.3832772;-38.13080360867914
1739209716.3832805;-45.120503652039325
1739209716.383284;-33.981070128970906
1739209716.3832874;-45.120503652039325
1739209716.3832908;-28.992665084841942
1739209716.383294;-33.981070128970906
1739209716.3832974;-45.120503652039325
1739209716.383301;-38.13080360867914
1739209716.3833044;-35.57807855764607
1739209716.3833077;-45.120503652039325
1739209716.383311;-38.13080360867914
1739209716.3833144;-31.141103565318893
1739209716.383318;-38.13080360867914
1739209716.3833213;-45.120503652039325
1739209716.3833246;-45.120503652039325
1739209716.383328;-38.13080360867914
1739209716.3833315;-38.13080360867914
1739209716.3833349;-38.13080360867914
1739209716.3833382;-38.13080360867914
1739209716.3833416;-38.13080360867914
1739209716.383345;-45.120503652039325
1739209716.3833485;-35.57807855764607
1739209716.3833518;-38.13080360867914
1739209716.3833551;-45.120503652039325
1739209716.3833585;-45.120503652039325
1739209716.3833618;-38.13080360867914
1739209716.3833654;-38.13080360867914
1739209716.3833687;-45.120503652039325
1739209716.383372;-33.981070128970906
1739209716.3833754;-32.816014438256545
1739209716.3833787;-38.13080360867914
1739209716.3833823;-45.120503652039325
1739209716.3833857;-38.13080360867914
1739209716.383389;-45.120503652039325
1739209716.3833923;-45.120503652039325
1739209716.3833957;-35.57807855764607
1739209716.3833992;-45.120503652039325
1739209716.3834026;-38.13080360867914
1739209716.383406;-35.57807855764607
1739209716.3834093;-35.57807855764607
1739209716.3834126;-38.13080360867914
1739209716.3834162;-38.13080360867914
1739209716.3834195;-45.120503652039325
1739209716.3834229;-45.120503652039325
1739209716.3834262;-38.13080360867914
1739209716.3834295;-35.57807855764607
1739209716.383433;-45.120503652039325
1739209716.3834364;-38.13080360867914
1739209716.3834398;-38.13080360867914
1739209716.383443;-45.120503652039325
1739209716.3834465;-33.981070128970906
1739209716.38345;-45.120503652039325
1739209716.3834534;-33.981070128970906
1739209716.3834567;-45.120503652039325
1739209716.38346;-45.120503652039325
1739209716.3834634;-38.13080360867914
1739209716.383467;-38.13080360867914
1739209716.3834703;-45.120503652039325
1739209716.3834736;-45.120503652039325
1739209716.383477;-38.13080360867914
1739209716.3834803;-45.120503652039325
1739209716.383484;-33.981070128970906
1739209716.3834872;-35.57807855764607
1739209716.3834906;-45.120503652039325
1739209716.383494;-45.120503652039325
1739209716.3834972;-38.13080360867914
1739209716.3835008;-45.120503652039325
1739209716.3835042;-38.13080360867914
1739209716.3835075;-38.13080360867914
1739209716.3835108;-45.120503652039325
1739209716.3835142;-45.120503652039325
1739209716.3835177;-45.120503652039325
1739209716.383521;-45.120503652039325
1739209716.3835244;-45.120503652039325
1739209716.3835278;-38.13080360867914
1739209716.383531;-38.13080360867914
1739209716.3835347;-45.120503652039325
1739209716.383538;-38.13080360867914
1739209716.3835413;-45.120503652039325
1739209716.3835447;-38.13080360867914
1739209716.383548;-45.120503652039325
1739209716.3835516;-32.816014438256545
1739209716.383555;-38.13080360867914
1739209716.3835583;-45.120503652039325
1739209716.3835616;-45.120503652039325
1739209716.383565;-33.981070128970906
1739209716.3835685;-35.57807855764607
1739209716.3835719;-35.57807855764607
1739209716.3835752;-33.981070128970906
1739209716.3835785;-45.120503652039325
1739209716.3835819;-45.120503652039325
1739209716.3835855;-45.120503652039325
1739209716.3835888;-38.13080360867914
1739209716.3835921;-38.13080360867914
1739209716.3835955;-38.13080360867914
1739209716.3835988;-38.13080360867914
1739209716.3836024;-38.13080360867914
1739209716.3836057;-45.120503652039325
1739209716.383609;-38.13080360867914
1739209716.3836124;-35.57807855764607
1739209716.3836157;-45.120503652039325
1739209716.3836193;-31.141103565318915
1739209716.3836226;-31.141103565318915
1739209716.383626;-45.120503652039325
1739209716.3836293;-45.120503652039325
1739209716.3836327;-38.13080360867914
1739209716.3836362;-38.13080360867914
1739209716.3836396;-38.13080360867914
1739209716.383643;-38.13080360867914
1739209716.3836462;-38.13080360867914
1739209716.3836496;-35.57807855764607
1739209716.3836532;-35.57807855764607
1739209716.3836565;-38.13080360867914
1739209716.3836598;-38.13080360867914
1739209716.3836632;-35.57807855764607
1739209716.3836665;-38.13080360867914
1739209716.38367;-38.13080360867914
1739209716.3836734;-45.120503652039325
1739209716.3836768;-35.57807855764607
1739209716.38368;-35.57807855764607
1739209716.3836834;-38.13080360867914
1739209716.383687;-45.120503652039325
1739209716.3836904;-38.13080360867914
1739209716.3836937;-32.816014438256545
1739209716.383697;-45.120503652039325
1739209716.3837004;-33.981070128970906
1739209716.383704;-28.992665084841942
1739209716.3837073;-38.13080360867914
1739209716.3837106;-35.57807855764607
1739209716.383714;-38.13080360867914
1739209716.3837173;-33.981070128970906
1739209716.3837209;-38.13080360867914
1739209716.3837242;-38.13080360867914
1739209716.3837276;-38.13080360867914
1739209716.383731;-33.981070128970906
1739209716.3837342;-38.13080360867914
1739209716.3837378;-38.13080360867914
1739209716.3837411;-45.120503652039325
1739209716.3837445;-38.13080360867914
1739209716.3837478;-38.13080360867914
1739209716.3837512;-38.13080360867914
1739209716.3837547;-35.57807855764607
1739209716.383758;-38.13080360867914
1739209716.3837614;-38.13080360867914
1739209716.3837647;-45.120503652039325
1739209716.383768;-38.13080360867914
1739209716.3837717;-33.981070128970906
1739209716.383775;-45.120503652039325
1739209716.3837783;-35.57807855764607
1739209716.3837817;-38.13080360867914
1739209716.383785;-45.120503652039325
1739209716.3837886;-45.120503652039325
1739209716.383792;-38.13080360867914
1739209716.3837953;-35.57807855764607
1739209716.3837986;-38.13080360867914
1739209716.383802;-45.120503652039325
1739209716.3838055;-45.120503652039325
1739209716.3838089;-38.13080360867914
1739209716.3838122;-45.120503652039325
1739209716.3838155;-45.120503652039325
1739209716.3838189;-38.13080360867914
1739209716.3838224;-45.120503652039325
1739209716.3838258;-45.120503652039325
1739209716.383829;-45.120503652039325
1739209716.3838325;-45.120503652039325
1739209716.3838358;-38.13080360867914
1739209716.3838394;-38.13080360867914
1739209716.3838427;-45.120503652039325
1739209716.383846;-38.13080360867914
1739209716.3838494;-45.120503652039325
1739209716.3838527;-35.57807855764607
1739209716.3838563;-38.13080360867914
1739209716.3838596;-38.13080360867914
1739209716.383863;-45.120503652039325
1739209716.3838663;-45.120503652039325
1739209716.3838696;-45.120503652039325
1739209716.3838732;-45.120503652039325
1739209716.3838766;-45.120503652039325
1739209716.38388;-38.13080360867914
1739209716.3838832;-45.120503652039325
1739209716.3838866;-45.120503652039325
1739209716.3838902;-45.120503652039325
1739209716.3838935;-38.13080360867914
1739209716.3838968;-35.57807855764607
1739209716.3839002;-35.57807855764607
1739209716.3839035;-45.120503652039325
1739209716.383907;-33.981070128970906
1739209716.3839104;-32.816014438256545
1739209716.3839138;-45.120503652039325
1739209716.383917;-38.13080360867914
1739209716.3839207;-38.13080360867914
1739209716.383924;-35.57807855764607
1739209716.3839273;-45.120503652039325
1739209716.3839307;-45.120503652039325
1739209716.383934;-38.13080360867914
1739209716.3839376;-32.816014438256545
1739209716.383941;-45.120503652039325
1739209716.3839443;-38.13080360867914
1739209716.3839476;-45.120503652039325
1739209716.383951;-45.120503652039325
1739209716.3839545;-45.120503652039325
1739209716.3839579;-45.120503652039325
1739209716.3839612;-38.13080360867914
1739209716.3839645;-45.120503652039325
1739209716.3839679;-38.13080360867914
1739209716.3839715;-45.120503652039325
1739209716.3839748;-38.13080360867914
1739209716.3839781;-29.438486411369333
1739209716.3839815;-45.120503652039325
1739209716.3839848;-45.120503652039325
1739209716.3839884;-35.57807855764607
1739209716.3839917;-35.57807855764607
1739209716.383995;-38.13080360867914
1739209716.3839984;-35.57807855764607
1739209716.3840017;-45.120503652039325
1739209716.3840053;-45.120503652039325
1739209716.3840086;-38.13080360867914
1739209716.384012;-45.120503652039325
1739209716.3840153;-45.120503652039325
1739209716.3840187;-45.120503652039325
1739209716.3840222;-38.13080360867914
1739209716.3840256;-38.13080360867914
1739209716.384029;-38.13080360867914
1739209716.3840322;-45.120503652039325
1739209716.3840356;-38.13080360867914
1739209716.3840392;-45.120503652039325
1739209716.3840425;-35.57807855764607
1739209716.3840458;-32.816014438256545
1739209716.3840492;-38.13080360867914
1739209716.3840525;-38.13080360867914
1739209716.384056;-45.120503652039325
1739209716.3840594;-32.816014438256545
1739209716.3840628;-38.13080360867914
1739209716.384066;-45.120503652039325
1739209716.3840694;-38.13080360867914
1739209716.384073;-45.120503652039325
1739209716.3840764;-45.120503652039325
1739209716.3840797;-38.13080360867914
1739209716.384083;-38.13080360867914
1739209716.3840864;-45.120503652039325
1739209716.38409;-45.120503652039325
1739209716.3840933;-38.13080360867914
1739209716.3840966;-38.13080360867914
1739209716.3841;-38.13080360867914
1739209716.3841033;-45.120503652039325
1739209716.3841069;-38.13080360867914
1739209716.3841102;-38.13080360867914
1739209716.3841136;-29.438486411369333
1739209716.384117;-38.13080360867914
1739209716.3841202;-45.120503652039325
1739209716.3841238;-45.120503652039325
1739209716.3841271;-38.13080360867914
1739209716.3841305;-38.13080360867914
1739209716.3841338;-45.120503652039325
1739209716.3841372;-38.13080360867914
1739209716.3841407;-33.981070128970956
1739209716.384144;-45.120503652039325
1739209716.3841474;-35.57807855764607
1739209716.3841507;-45.120503652039325
1739209716.384154;-45.120503652039325
1739209716.3841577;-38.13080360867914
1739209716.384161;-32.816014438256545
1739209716.3841643;-38.13080360867914
1739209716.3841677;-30.49652367304973
1739209716.384171;-35.57807855764607
1739209716.3841746;-45.120503652039325
1739209716.384178;-33.981070128970906
1739209716.3841813;-45.120503652039325
1739209716.3841846;-38.13080360867914
1739209716.384188;-35.57807855764607
1739209716.3841915;-38.13080360867914
1739209716.3841949;-45.120503652039325
1739209716.3841982;-45.120503652039325
1739209716.3842015;-38.13080360867914
1739209716.3842049;-45.120503652039325
1739209716.3842084;-38.13080360867914
1739209716.3842118;-38.13080360867914
1739209716.384215;-45.120503652039325
1739209716.3842185;-38.13080360867914
1739209716.3842218;-45.120503652039325
1739209716.3842254;-45.120503652039325
1739209716.3842287;-35.57807855764607
1739209716.384232;-38.13080360867914
1739209716.3842354;-45.120503652039325
1739209716.3842387;-45.120503652039325
1739209716.3842423;-38.13080360867914
1739209716.3842456;-38.13080360867914
1739209716.384249;-28.58837851428586
1739209716.3842523;-28.992665084841942
1739209716.3842556;-45.120503652039325
1739209716.3842592;-45.120503652039325
1739209716.3842626;-38.13080360867914
1739209716.384266;-38.13080360867914
1739209716.3842692;-45.120503652039325
1739209716.3842726;-35.57807855764607
1739209716.3842762;-38.13080360867914
1739209716.3842795;-45.120503652039325
1739209716.3842828;-38.13080360867914
1739209716.3842862;-45.120503652039325
1739209716.3842895;-45.120503652039325
1739209716.384293;-45.120503652039325
1739209716.3842964;-38.13080360867914
1739209716.3842998;-45.120503652039325
1739209716.384303;-38.13080360867914
1739209716.3843064;-33.981070128970906
1739209716.38431;-45.120503652039325
1739209716.3843133;-45.120503652039325
1739209716.3843167;-35.57807855764607
1739209716.38432;-38.13080360867914
1739209716.3843234;-38.13080360867914
1739209716.384327;-45.120503652039325
1739209716.3843303;-38.13080360867914
1739209716.3843336;-35.57807855764607
1739209716.384337;-35.57807855764607
1739209716.3843403;-38.13080360867914
1739209716.3843439;-38.13080360867914
1739209716.3843472;-32.816014438256545
1739209716.3843505;-38.13080360867914
1739209716.3843539;-38.13080360867914
1739209716.3843572;-45.120503652039325
1739209716.3843608;-45.120503652039325
1739209716.3843641;-38.13080360867914
1739209716.3843675;-38.13080360867914
1739209716.3843708;-45.120503652039325
1739209716.3843741;-45.120503652039325
1739209716.3843777;-38.13080360867914
1739209716.384381;-38.13080360867914
1739209716.3843844;-45.120503652039325
1739209716.3843877;-35.57807855764607
1739209716.384391;-35.57807855764607
1739209716.3843946;-33.981070128970906
1739209716.384398;-45.120503652039325
1739209716.3844013;-38.13080360867914
1739209716.3844047;-35.57807855764607
1739209716.384408;-38.13080360867914
1739209716.3844116;-45.120503652039325
1739209716.384415;-45.120503652039325
1739209716.3844182;-45.120503652039325
1739209716.3844216;-33.981070128970906
1739209716.384425;-45.120503652039325
1739209716.3844285;-38.13080360867914
1739209716.3844318;-45.120503652039325
1739209716.3844352;-38.13080360867914
1739209716.3844385;-38.13080360867914
1739209716.3844419;-38.13080360867914
