CAN Message; 0x62:085155d404933dd2
1739209655.044834;-35.57807855764607
1739209655.0448349;-38.13080360867914
1739209655.044836;-38.13080360867914
1739209655.044837;-45.120503652039325
1739209655.0448382;-45.120503652039325
1739209655.0448394;-45.120503652039325
1739209655.0448403;-45.120503652039325
1739209655.0448415;-38.13080360867914
1739209655.0448425;-38.13080360867914
1739209655.0448437;-38.13080360867914
1739209655.0448446;-45.120503652039325
1739209655.0448458;-30.49652367304973
1739209655.044847;-32.816014438256545
1739209655.044848;-45.120503652039325
1739209655.0448492;-45.120503652039325
1739209655.04485;-38.13080360867914
1739209655.0448513;-38.13080360867914
1739209655.0448523;-45.120503652039325
1739209655.0448534;-45.120503652039325
1739209655.0448546;-45.120503652039325
1739209655.0448556;-45.120503652039325
1739209655.0448568;-45.120503652039325
1739209655.0448577;-45.120503652039325
1739209655.044859;-33.981070128970906
1739209655.0448601;-38.13080360867914
1739209655.044861;-38.13080360867914
1739209655.0448623;-45.120503652039325
1739209655.0448632;-35.57807855764607
1739209655.0448644;-29.438486411369333
1739209655.0448654;-38.13080360867914
1739209655.0448666;-45.120503652039325
1739209655.0448678;-38.13080360867914
1739209655.0448687;-35.57807855764607
1739209655.04487;-45.120503652039325
1739209655.0448709;-45.120503652039325
1739209655.044872;-45.120503652039325
1739209655.0448732;-45.120503652039325
1739209655.0448742;-38.13080360867914
1739209655.0448754;-38.13080360867914
1739209655.0448763;-33.981070128970906
1739209655.0448775;-45.120503652039325
1739209655.0448785;-45.120503652039325
1739209655.0448797;-45.120503652039325
1739209655.0448809;-38.13080360867914
1739209655.0448818;-32.816014438256545
1739209655.044883;-45.120503652039325
1739209655.044884;-38.13080360867914
1739209655.0448852;-38.13080360867914
1739209655.0448864;-45.120503652039325
1739209655.0448873;-38.13080360867914
1739209655.0448885;-38.13080360867914
1739209655.0448895;-38.13080360867914
1739209655.0448906;-45.120503652039325
1739209655.0448916;-38.13080360867914
1739209655.0448928;-38.13080360867914
1739209655.044894;-35.57807855764607
1739209655.044895;-45.120503652039325
1739209655.0448961;-38.13080360867914
1739209655.044897;-35.57807855764607
1739209655.0448983;-35.57807855764607
1739209655.0448995;-35.57807855764607
1739209655.0449004;-38.13080360867914
1739209655.0449016;-45.120503652039325
1739209655.0449026;-35.57807855764607
1739209655.0449038;-32.816014438256545
1739209655.0449047;-45.120503652039325
1739209655.044906;-35.57807855764607
1739209655.044907;-45.120503652039325
1739209655.044908;-32.816014438256545
1739209655.0449092;-45.120503652039325
1739209655.0449102;-45.120503652039325
1739209655.0449114;-45.120503652039325
1739209655.0449126;-38.13080360867914
1739209655.0449135;-38.13080360867914
1739209655.0449147;-45.120503652039325
1739209655.0449157;-45.120503652039325
1739209655.0449169;-45.120503652039325
1739209655.0449178;-45.120503652039325
1739209655.044919;-45.120503652039325
1739209655.0449202;-33.981070128970906
1739209655.0449212;-35.57807855764607
1739209655.0449224;-45.120503652039325
1739209655.0449233;-45.120503652039325
1739209655.0449245;-33.981070128970906
1739209655.0449257;-26.487275050834715
1739209655.0449266;-38.13080360867914
1739209655.0449278;-45.120503652039325
1739209655.0449288;-45.120503652039325
1739209655.04493;-32.816014438256545
1739209655.044931;-38.13080360867914
1739209655.0449321;-38.13080360867914
1739209655.0449333;-45.120503652039325
1739209655.0449343;-38.13080360867914
1739209655.0449355;-45.120503652039325
1739209655.0449364;-45.120503652039325
1739209655.0449376;-45.120503652039325
1739209655.0449388;-45.120503652039325
1739209655.0449398;-45.120503652039325
1739209655.044941;-45.120503652039325
1739209655.044942;-38.13080360867914
1739209655.044943;-30.49652367304973
1739209655.044944;-33.981070128970906
1739209655.0449452;-38.13080360867914
1739209655.0449464;-33.981070128970906
1739209655.0449474;-32.816014438256545
1739209655.0449486;-38.13080360867914
1739209655.0449495;-45.120503652039325
1739209655.0449507;-38.13080360867914
1739209655.044952;-38.13080360867914
1739209655.0449529;-45.120503652039325
1739209655.044954;-45.120503652039325
1739209655.044955;-45.120503652039325
1739209655.0449562;-33.981070128970906
1739209655.0449572;-38.13080360867914
1739209655.0449584;-45.120503652039325
1739209655.0449595;-45.120503652039325
1739209655.0449605;-38.13080360867914
1739209655.0449617;-45.120503652039325
1739209655.0449626;-45.120503652039325
1739209655.0449638;-38.13080360867914
1739209655.044965;-45.120503652039325
1739209655.044966;-38.13080360867914
1739209655.0449672;-38.13080360867914
1739209655.0449681;-45.120503652039325
1739209655.0449693;-28.992665084841942
1739209655.0449703;-33.981070128970906
1739209655.0449715;-45.120503652039325
1739209655.0449727;-38.13080360867914
1739209655.0449736;-45.120503652039325
1739209655.0449748;-45.120503652039325
1739209655.0449758;-45.120503652039325
1739209655.044977;-45.120503652039325
1739209655.0449781;-45.120503652039325
1739209655.044979;-35.57807855764607
1739209655.0449803;-38.13080360867914
1739209655.0449812;-38.13080360867914
1739209655.0449824;-33.981070128970906
1739209655.0449834;-38.13080360867914
1739209655.0449846;-45.120503652039325
1739209655.0449858;-33.981070128970906
1739209655.0449867;-35.57807855764607
1739209655.044988;-45.120503652039325
1739209655.0449889;-45.120503652039325
1739209655.04499;-35.57807855764607
1739209655.0449913;-38.13080360867914
1739209655.0449922;-45.120503652039325
1739209655.0449934;-45.120503652039325
1739209655.0449944;-38.13080360867914
1739209655.0449955;-38.13080360867914
1739209655.0449965;-38.13080360867914
1739209655.0449977;-45.120503652039325
1739209655.044999;-38.13080360867914
1739209655.0449998;-33.981070128970906
1739209655.045001;-35.57807855764607
1739209655.045002;-45.120503652039325
1739209655.0450032;-38.13080360867914
1739209655.0450044;-45.120503652039325
1739209655.0450053;-38.13080360867914
1739209655.0450065;-38.13080360867914
1739209655.0450075;-38.13080360867914
1739209655.0450087;-38.13080360867914
1739209655.0450096;-45.120503652039325
1739209655.0450108;-45.120503652039325
1739209655.045012;-45.120503652039325
1739209655.045013;-38.13080360867914
1739209655.0450141;-38.13080360867914
1739209655.045015;-38.13080360867914
1739209655.0450163;-38.13080360867914
1739209655.0450175;-38.13080360867914
1739209655.0450184;-32.816014438256545
1739209655.0450196;-38.13080360867914
1739209655.0450206;-45.120503652039325
1739209655.0450218;-45.120503652039325
1739209655.0450227;-45.120503652039325
1739209655.045024;-45.120503652039325
1739209655.045025;-38.13080360867914
1739209655.045026;-45.120503652039325
1739209655.0450273;-45.120503652039325
1739209655.0450282;-38.13080360867914
1739209655.0450294;-35.57807855764607
1739209655.0450306;-38.13080360867914
1739209655.0450315;-38.13080360867914
1739209655.0450327;-45.120503652039325
1739209655.0450337;-38.13080360867914
1739209655.045035;-45.120503652039325
1739209655.0450358;-38.13080360867914
1739209655.045037;-45.120503652039325
1739209655.0450382;-45.120503652039325
1739209655.0450392;-38.13080360867914
1739209655.0450404;-35.57807855764607
1739209655.0450413;-38.13080360867914
1739209655.0450425;-38.13080360867914
1739209655.0450437;-45.120503652039325
1739209655.0450447;-38.13080360867914
1739209655.0450459;-45.120503652039325
1739209655.0450468;-45.120503652039325
1739209655.045048;-45.120503652039325
1739209655.045049;-45.120503652039325
1739209655.0450501;-45.120503652039325
1739209655.0450513;-45.120503652039325
1739209655.0450523;-35.57807855764607
1739209655.0450535;-45.120503652039325
1739209655.0450544;-45.120503652039325
1739209655.0450556;-32.816014438256545
1739209655.0450568;-38.13080360867914
1739209655.0450578;-35.57807855764607
1739209655.045059;-32.816014438256545
1739209655.04506;-45.120503652039325
1739209655.045061;-45.120503652039325
1739209655.045062;-38.13080360867914
1739209655.0450633;-35.57807855764607
1739209655.0450644;-38.13080360867914
1739209655.0450654;-38.13080360867914
1739209655.0450666;-45.120503652039325
1739209655.0450675;-38.13080360867914
1739209655.0450687;-38.13080360867914
1739209655.04507;-45.120503652039325
1739209655.045071;-45.120503652039325
1739209655.045072;-45.120503652039325
1739209655.045073;-45.120503652039325
1739209655.0450742;-45.120503652039325
1739209655.0450752;-33.981070128970906
1739209655.0450764;-45.120503652039325
1739209655.0450776;-45.120503652039325
1739209655.0450785;-45.120503652039325
1739209655.0450797;-35.57807855764607
1739209655.0450807;-38.13080360867914
1739209655.0450819;-45.120503652039325
1739209655.045083;-45.120503652039325
1739209655.045084;-31.141103565318915
1739209655.0450852;-31.141103565318893
1739209655.0450861;-45.120503652039325
1739209655.0450873;-38.13080360867914
1739209655.0450883;-45.120503652039325
1739209655.0450895;-38.13080360867914
1739209655.0450907;-45.120503652039325
1739209655.0450916;-38.13080360867914
1739209655.0450928;-45.120503652039325
1739209655.0450938;-45.120503652039325
1739209655.045095;-45.120503652039325
1739209655.0450962;-45.120503652039325
1739209655.045097;-38.13080360867914
1739209655.0450983;-33.981070128970906
1739209655.0450993;-33.981070128970906
1739209655.0451005;-45.120503652039325
1739209655.0451014;-32.816014438256545
1739209655.0451026;-28.21854285175415
1739209655.0451038;-38.13080360867914
1739209655.0451047;-45.120503652039325
1739209655.045106;-45.120503652039325
1739209655.045107;-45.120503652039325
1739209655.045108;-45.120503652039325
1739209655.0451093;-45.120503652039325
1739209655.0451102;-45.120503652039325
1739209655.0451114;-38.13080360867914
1739209655.0451124;-38.13080360867914
1739209655.0451136;-33.981070128970956
1739209655.0451145;-45.120503652039325
1739209655.0451157;-45.120503652039325
1739209655.045117;-45.120503652039325
1739209655.0451179;-45.120503652039325
1739209655.045119;-32.816014438256545
1739209655.04512;-26.991370085610736
1739209655.0451212;-38.13080360867914
1739209655.0451224;-38.13080360867914
1739209655.0451233;-35.57807855764607
1739209655.0451245;-32.816014438256545
1739209655.0451255;-38.13080360867914
1739209655.0451267;-38.13080360867914
1739209655.0451276;-38.13080360867914
1739209655.0451288;-38.13080360867914
1739209655.04513;-45.120503652039325
1739209655.045131;-45.120503652039325
1739209655.0451322;-38.13080360867914
1739209655.045133;-38.13080360867914
1739209655.0451343;-45.120503652039325
1739209655.0451353;-45.120503652039325
1739209655.0451365;-45.120503652039325
1739209655.0451376;-38.13080360867914
1739209655.0451386;-45.120503652039325
1739209655.0451398;-45.120503652039325
1739209655.0451407;-45.120503652039325
1739209655.045142;-45.120503652039325
1739209655.0451431;-45.120503652039325
1739209655.045144;-38.13080360867914
1739209655.0451453;-38.13080360867914
1739209655.0451462;-27.8777449560314
1739209655.0451474;-35.57807855764607
1739209655.0451484;-38.13080360867914
1739209655.0451496;-38.13080360867914
1739209655.0451508;-38.13080360867914
1739209655.0451517;-38.13080360867914
1739209655.045153;-38.13080360867914
1739209655.0451539;-45.120503652039325
1739209655.045155;-38.13080360867914
1739209655.0451562;-33.981070128970906
1739209655.0451572;-33.981070128970906
1739209655.0451584;-45.120503652039325
1739209655.0451593;-45.120503652039325
1739209655.0451605;-38.13080360867914
1739209655.0451615;-38.13080360867914
1739209655.0451627;-38.13080360867914
1739209655.0451639;-33.981070128970906
1739209655.0451648;-38.13080360867914
1739209655.045166;-45.120503652039325
1739209655.045167;-38.13080360867914
1739209655.0451682;-45.120503652039325
1739209655.0451694;-45.120503652039325
1739209655.0451703;-45.120503652039325
1739209655.0451715;-45.120503652039325
1739209655.0451725;-45.120503652039325
1739209655.0451736;-45.120503652039325
1739209655.0451746;-45.120503652039325
1739209655.0451758;-45.120503652039325
1739209655.045177;-38.13080360867914
1739209655.045178;-38.13080360867914
1739209655.0451791;-38.13080360867914
1739209655.04518;-45.120503652039325
1739209655.0451813;-45.120503652039325
1739209655.0451825;-45.120503652039325
1739209655.0451834;-38.13080360867914
1739209655.0451846;-38.13080360867914
1739209655.0451856;-45.120503652039325
1739209655.0451868;-45.120503652039325
1739209655.0451877;-32.816014438256545
1739209655.045189;-45.120503652039325
1739209655.04519;-38.13080360867914
1739209655.045191;-35.57807855764607
1739209655.0451922;-45.120503652039325
1739209655.0451932;-45.120503652039325
1739209655.0451944;-38.13080360867914
1739209655.0451956;-33.981070128970906
1739209655.0451965;-38.13080360867914
1739209655.0451977;-38.13080360867914
1739209655.0451987;-45.120503652039325
1739209655.0451999;-45.120503652039325
1739209655.0452008;-38.13080360867914
1739209655.045202;-38.13080360867914
1739209655.0452032;-45.120503652039325
1739209655.0452042;-45.120503652039325
1739209655.0452054;-38.13080360867914
1739209655.0452063;-45.120503652039325
1739209655.0452075;-38.13080360867914
1739209655.0452087;-35.57807855764607
1739209655.0452096;-35.57807855764607
1739209655.0452108;-45.120503652039325
1739209655.0452118;-38.13080360867914
1739209655.045213;-33.981070128970906
1739209655.045214;-35.57807855764607
1739209655.0452151;-38.13080360867914
1739209655.0452163;-38.13080360867914
1739209655.0452173;-38.13080360867914
1739209655.0452185;-38.13080360867914
1739209655.0452194;-38.13080360867914
1739209655.0452206;-35.57807855764607
1739209655.0452218;-38.13080360867914
1739209655.0452228;-38.13080360867914
1739209655.045224;-45.120503652039325
1739209655.045225;-35.57807855764607
1739209655.045226;-45.120503652039325
1739209655.045415;-45.120503652039325
1739209655.045418;-38.13080360867914
1739209655.0454211;-38.13080360867914
1739209655.0454242;-45.120503652039325
1739209655.045427;-45.120503652039325
1739209655.0454302;-38.13080360867914
1739209655.0454333;-38.13080360867914
1739209655.0454364;-38.13080360867914
1739209655.0454395;-45.120503652039325
1739209655.0454426;-38.13080360867914
1739209655.0454457;-33.981070128970906
1739209655.0454488;-32.816014438256545
1739209655.0454519;-38.13080360867914
1739209655.0454547;-38.13080360867914
1739209655.0454578;-38.13080360867914
1739209655.045461;-45.120503652039325
1739209655.045464;-45.120503652039325
1739209655.0454671;-45.120503652039325
1739209655.0454702;-38.13080360867914
1739209655.0454733;-45.120503652039325
1739209655.0454764;-38.13080360867914
1739209655.0454795;-38.13080360867914
1739209655.0454824;-45.120503652039325
1739209655.0454855;-38.13080360867914
1739209655.0454886;-38.13080360867914
1739209655.0454917;-38.13080360867914
1739209655.0454948;-38.13080360867914
1739209655.045498;-38.13080360867914
1739209655.045501;-38.13080360867914
1739209655.045504;-45.120503652039325
1739209655.045507;-38.13080360867914
1739209655.04551;-38.13080360867914
1739209655.0455132;-45.120503652039325
1739209655.0455163;-45.120503652039325
1739209655.0455194;-31.141103565318915
1739209655.0455225;-33.981070128970906
1739209655.0455256;-45.120503652039325
1739209655.0455287;-38.13080360867914
1739209655.0455317;-38.13080360867914
1739209655.0455346;-38.13080360867914
1739209655.0455377;-45.120503652039325
1739209655.0455408;-38.13080360867914
1739209655.045544;-35.57807855764607
1739209655.045547;-38.13080360867914
1739209655.04555;-45.120503652039325
1739209655.0455532;-38.13080360867914
1739209655.0455563;-45.120503652039325
1739209655.0455594;-35.57807855764607
1739209655.0455623;-38.13080360867914
1739209655.0455654;-38.13080360867914
1739209655.0455685;-38.13080360867914
1739209655.0455716;-38.13080360867914
1739209655.0455747;-45.120503652039325
1739209655.0455778;-38.13080360867914
1739209655.0455809;-38.13080360867914
1739209655.045584;-45.120503652039325
1739209655.045587;-45.120503652039325
1739209655.04559;-38.13080360867914
1739209655.045593;-45.120503652039325
1739209655.0455961;-45.120503652039325
1739209655.0455992;-45.120503652039325
1739209655.0456023;-35.57807855764607
1739209655.0456054;-45.120503652039325
1739209655.0456085;-38.13080360867914
1739209655.0456116;-32.816014438256545
1739209655.0456147;-45.120503652039325
1739209655.0456176;-45.120503652039325
1739209655.0456207;-38.13080360867914
1739209655.0456238;-35.57807855764607
1739209655.0456269;-45.120503652039325
1739209655.04563;-33.981070128970906
1739209655.045633;-45.120503652039325
1739209655.0456362;-45.120503652039325
1739209655.0456393;-35.57807855764607
1739209655.0456424;-38.13080360867914
1739209655.0456452;-45.120503652039325
1739209655.0456483;-45.120503652039325
1739209655.0456514;-45.120503652039325
1739209655.0456545;-45.120503652039325
1739209655.0456576;-38.13080360867914
1739209655.0456607;-38.13080360867914
1739209655.0456638;-38.13080360867914
1739209655.045667;-45.120503652039325
1739209655.0456698;-33.981070128970906
1739209655.045673;-35.57807855764607
1739209655.045676;-45.120503652039325
1739209655.045679;-38.13080360867914
1739209655.0456822;-38.13080360867914
1739209655.0456853;-35.57807855764607
1739209655.0456884;-45.120503652039325
1739209655.0456915;-35.57807855764607
1739209655.0456946;-45.120503652039325
1739209655.0456975;-45.120503652039325
1739209655.0457006;-38.13080360867914
1739209655.0457036;-38.13080360867914
1739209655.0457067;-45.120503652039325
1739209655.0457098;-45.120503652039325
1739209655.045713;-38.13080360867914
1739209655.045716;-38.13080360867914
1739209655.0457191;-38.13080360867914
1739209655.0457222;-45.120503652039325
1739209655.045725;-38.13080360867914
1739209655.0457282;-38.13080360867914
1739209655.0457313;-38.13080360867914
1739209655.0457344;-27.8777449560314
1739209655.0457375;-45.120503652039325
1739209655.0457406;-38.13080360867914
1739209655.0457437;-38.13080360867914
1739209655.0457468;-35.57807855764607
1739209655.04575;-38.13080360867914
1739209655.0457528;-45.120503652039325
1739209655.0457559;-38.13080360867914
1739209655.045759;-33.981070128970956
1739209655.045762;-45.120503652039325
1739209655.0457652;-45.120503652039325
1739209655.0457683;-38.13080360867914
1739209655.0457714;-45.120503652039325
1739209655.0457745;-38.13080360867914
1739209655.0457776;-45.120503652039325
1739209655.0457804;-33.981070128970906
1739209655.0457835;-27.8777449560314
1739209655.0457866;-38.13080360867914
1739209655.0457897;-38.13080360867914
1739209655.0457928;-38.13080360867914
1739209655.045796;-32.816014438256545
1739209655.045799;-45.120503652039325
1739209655.045802;-45.120503652039325
1739209655.045805;-45.120503652039325
1739209655.045808;-45.120503652039325
1739209655.0458112;-45.120503652039325
1739209655.0458143;-45.120503652039325
1739209655.0458174;-45.120503652039325
1739209655.0458205;-45.120503652039325
1739209655.0458236;-45.120503652039325
1739209655.0458267;-45.120503652039325
1739209655.0458298;-38.13080360867914
1739209655.0458326;-38.13080360867914
1739209655.0458357;-33.981070128970906
1739209655.0458388;-45.120503652039325
1739209655.045842;-38.13080360867914
1739209655.045845;-38.13080360867914
1739209655.0458481;-45.120503652039325
1739209655.0458512;-38.13080360867914
1739209655.0458543;-38.13080360867914
1739209655.0458574;-28.992665084841942
1739209655.0458603;-33.981070128970906
1739209655.0458634;-45.120503652039325
1739209655.0458665;-38.13080360867914
1739209655.0458696;-32.816014438256545
1739209655.0458727;-38.13080360867914
1739209655.0458758;-45.120503652039325
1739209655.045879;-35.57807855764607
1739209655.045882;-38.13080360867914
1739209655.045885;-45.120503652039325
1739209655.045888;-45.120503652039325
1739209655.045891;-38.13080360867914
1739209655.0458941;-38.13080360867914
1739209655.0458972;-45.120503652039325
1739209655.0459003;-45.120503652039325
1739209655.0459034;-38.13080360867914
1739209655.0459065;-28.992665084841942
1739209655.0459096;-31.141103565318915
1739209655.0459127;-45.120503652039325
1739209655.0459156;-38.13080360867914
1739209655.0459187;-35.57807855764607
1739209655.0459218;-45.120503652039325
1739209655.045925;-45.120503652039325
1739209655.045928;-38.13080360867914
1739209655.045931;-38.13080360867914
1739209655.0459342;-38.13080360867914
1739209655.0459373;-38.13080360867914
1739209655.0459404;-38.13080360867914
1739209655.0459433;-45.120503652039325
1739209655.0459464;-45.120503652039325
1739209655.0459495;-38.13080360867914
1739209655.0459526;-38.13080360867914
1739209655.0459557;-38.13080360867914
1739209655.0459588;-38.13080360867914
1739209655.0459619;-45.120503652039325
1739209655.045965;-38.13080360867914
1739209655.0459678;-35.57807855764607
1739209655.045971;-45.120503652039325
1739209655.045974;-38.13080360867914
1739209655.045977;-38.13080360867914
1739209655.0459802;-45.120503652039325
1739209655.0459833;-38.13080360867914
1739209655.0459864;-45.120503652039325
1739209655.0459895;-45.120503652039325
1739209655.0459926;-38.13080360867914
1739209655.0459955;-38.13080360867914
1739209655.0459986;-35.57807855764607
1739209655.0460017;-35.57807855764607
1739209655.0460048;-38.13080360867914
1739209655.0460079;-38.13080360867914
1739209655.046011;-38.13080360867914
1739209655.046014;-38.13080360867914
1739209655.0460172;-38.13080360867914
1739209655.0460203;-45.120503652039325
1739209655.0460231;-45.120503652039325
1739209655.0460262;-45.120503652039325
1739209655.0460293;-38.13080360867914
1739209655.0460324;-33.981070128970906
1739209655.0460355;-35.57807855764607
1739209655.0460386;-38.13080360867914
1739209655.0460417;-38.13080360867914
1739209655.0460448;-35.57807855764607
1739209655.046048;-38.13080360867914
1739209655.0460508;-45.120503652039325
1739209655.046054;-38.13080360867914
1739209655.046057;-38.13080360867914
1739209655.04606;-38.13080360867914
1739209655.0460632;-35.57807855764607
1739209655.0460663;-38.13080360867914
1739209655.0460694;-38.13080360867914
1739209655.045227;-45.120503652039325
1739209655.0452282;-45.120503652039325
1739209655.0452294;-45.120503652039325
1739209655.0452304;-38.13080360867914
1739209655.0452316;-38.13080360867914
1739209655.0452325;-38.13080360867914
1739209655.0452337;-45.120503652039325
1739209655.045235;-38.13080360867914
1739209655.0452359;-38.13080360867914
1739209655.045237;-45.120503652039325
1739209655.045238;-45.120503652039325
1739209655.0452392;-35.57807855764607
1739209655.0452402;-38.13080360867914
1739209655.0452414;-45.120503652039325
1739209655.0452425;-45.120503652039325
1739209655.0452435;-45.120503652039325
1739209655.0452447;-45.120503652039325
1739209655.0452456;-45.120503652039325
1739209655.0452468;-45.120503652039325
1739209655.045248;-38.13080360867914
1739209655.045249;-38.13080360867914
1739209655.0452502;-45.120503652039325
1739209655.0452511;-45.120503652039325
1739209655.0452523;-30.49652367304973
1739209655.0452533;-32.816014438256545
1739209655.0452545;-38.13080360867914
1739209655.0452557;-45.120503652039325
1739209655.0452566;-38.13080360867914
1739209655.0452578;-35.57807855764607
1739209655.0452588;-45.120503652039325
1739209655.04526;-38.13080360867914
1739209655.0452611;-45.120503652039325
1739209655.045262;-45.120503652039325
1739209655.0452633;-38.13080360867914
1739209655.0452642;-38.13080360867914
1739209655.0452654;-45.120503652039325
1739209655.0452664;-45.120503652039325
1739209655.0452676;-38.13080360867914
1739209655.0452688;-35.57807855764607
1739209655.0452697;-45.120503652039325
1739209655.045271;-45.120503652039325
1739209655.0452719;-45.120503652039325
1739209655.045273;-38.13080360867914
1739209655.0452743;-38.13080360867914
1739209655.0452752;-38.13080360867914
1739209655.0452764;-38.13080360867914
1739209655.0452774;-35.57807855764607
1739209655.0452785;-35.57807855764607
1739209655.0452795;-35.57807855764607
1739209655.0452807;-45.120503652039325
1739209655.045282;-35.57807855764607
1739209655.0452828;-38.13080360867914
1739209655.045284;-45.120503652039325
1739209655.045285;-38.13080360867914
1739209655.0452862;-32.816014438256545
1739209655.0452874;-38.13080360867914
1739209655.0452883;-45.120503652039325
1739209655.0452895;-31.141103565318915
1739209655.0452905;-33.981070128970906
1739209655.0452917;-38.13080360867914
1739209655.0452926;-45.120503652039325
1739209655.0452938;-38.13080360867914
1739209655.045295;-45.120503652039325
1739209655.045296;-31.141103565318893
1739209655.0452971;-28.21854285175415
1739209655.045298;-45.120503652039325
1739209655.0452993;-32.816014438256545
1739209655.0453005;-38.13080360867914
1739209655.0453014;-38.13080360867914
1739209655.0453026;-45.120503652039325
1739209655.0453036;-32.816014438256545
1739209655.0453048;-45.120503652039325
1739209655.0453057;-33.981070128970956
1739209655.045307;-38.13080360867914
1739209655.045308;-35.57807855764607
1739209655.045309;-45.120503652039325
1739209655.0453103;-45.120503652039325
1739209655.0453112;-38.13080360867914
1739209655.0453124;-45.120503652039325
1739209655.0453136;-35.57807855764607
1739209655.0453146;-28.21854285175415
1739209655.0453157;-38.13080360867914
1739209655.0453167;-45.120503652039325
1739209655.045318;-35.57807855764607
1739209655.0453188;-30.49652367304973
1739209655.04532;-45.120503652039325
1739209655.0453212;-38.13080360867914
1739209655.0453222;-45.120503652039325
1739209655.0453234;-38.13080360867914
1739209655.0453243;-38.13080360867914
1739209655.0453255;-38.13080360867914
1739209655.0453267;-45.120503652039325
1739209655.0453277;-45.120503652039325
1739209655.0453289;-38.13080360867914
1739209655.0453298;-38.13080360867914
1739209655.045331;-38.13080360867914
1739209655.045332;-33.981070128970906
1739209655.0453331;-38.13080360867914
1739209655.0453343;-38.13080360867914
1739209655.0453353;-38.13080360867914
1739209655.0453365;-35.57807855764607
1739209655.0453374;-32.816014438256545
1739209655.0453386;-32.816014438256545
1739209655.0453398;-45.120503652039325
1739209655.0453408;-45.120503652039325
1739209655.045342;-33.981070128970906
1739209655.045343;-45.120503652039325
1739209655.045344;-45.120503652039325
1739209655.045345;-45.120503652039325
1739209655.0453463;-38.13080360867914
1739209655.0453475;-35.57807855764607
1739209655.0453484;-45.120503652039325
1739209655.0453496;-45.120503652039325
1739209655.0453506;-45.120503652039325
1739209655.0453517;-38.13080360867914
1739209655.045353;-38.13080360867914
1739209655.045354;-45.120503652039325
1739209655.045355;-45.120503652039325
1739209655.045356;-45.120503652039325
1739209655.0453572;-38.13080360867914
1739209655.0453582;-28.58837851428586
1739209655.0453594;-35.57807855764607
1739209655.0453606;-45.120503652039325
1739209655.0453615;-45.120503652039325
1739209655.0453627;-32.816014438256545
1739209655.0453637;-38.13080360867914
1739209655.0453649;-45.120503652039325
1739209655.045366;-45.120503652039325
1739209655.045367;-38.13080360867914
1739209655.0453682;-45.120503652039325
1739209655.0453691;-45.120503652039325
1739209655.0453703;-45.120503652039325
1739209655.0453713;-45.120503652039325
1739209655.0453725;-45.120503652039325
1739209655.0453737;-45.120503652039325
1739209655.0453746;-38.13080360867914
1739209655.0453758;-25.62660358559016
1739209655.0453768;-33.981070128970906
1739209655.045378;-45.120503652039325
1739209655.0453792;-45.120503652039325
1739209655.04538;-38.13080360867914
1739209655.0453813;-38.13080360867914
1739209655.0453823;-45.120503652039325
1739209655.0453835;-35.57807855764607
1739209655.0453844;-38.13080360867914
1739209655.0453856;-38.13080360867914
1739209655.0453868;-45.120503652039325
1739209655.0453877;-45.120503652039325
1739209655.045389;-45.120503652039325
1739209655.04539;-38.13080360867914
1739209655.045391;-38.13080360867914
1739209655.0453923;-38.13080360867914
1739209655.0453932;-33.981070128970906
1739209655.0453944;-38.13080360867914
1739209655.0453954;-38.13080360867914
1739209655.0453966;-45.120503652039325
1739209655.0453975;-38.13080360867914
1739209655.0453987;-45.120503652039325
1739209655.0454;-45.120503652039325
1739209655.0454009;-45.120503652039325
1739209655.045402;-38.13080360867914
1739209655.045403;-45.120503652039325
1739209655.0454042;-38.13080360867914
1739209655.0454054;-38.13080360867914
1739209655.0454063;-38.13080360867914
1739209655.0454075;-38.13080360867914
1739209655.0454085;-45.120503652039325
1739209655.0454097;-38.13080360867914
1739209655.0454106;-38.13080360867914
1739209655.0454118;-38.13080360867914
1739209655.0460725;-35.57807855764607
1739209655.0460756;-38.13080360867914
1739209655.0460784;-38.13080360867914
1739209655.0460815;-45.120503652039325
1739209655.0460846;-45.120503652039325
1739209655.0460877;-38.13080360867914
1739209655.0460908;-45.120503652039325
1739209655.046094;-45.120503652039325
1739209655.046097;-45.120503652039325
1739209655.0461001;-38.13080360867914
1739209655.0461032;-38.13080360867914
1739209655.046106;-33.981070128970906
1739209655.0461092;-35.57807855764607
1739209655.0461123;-38.13080360867914
1739209655.0461154;-45.120503652039325
1739209655.0461185;-38.13080360867914
1739209655.0461216;-35.57807855764607
1739209655.0461247;-45.120503652039325
1739209655.0461278;-45.120503652039325
1739209655.0461307;-45.120503652039325
1739209655.0461338;-45.120503652039325
1739209655.0461369;-45.120503652039325
1739209655.04614;-45.120503652039325
1739209655.046143;-45.120503652039325
1739209655.0461462;-45.120503652039325
1739209655.0461493;-33.981070128970906
1739209655.0461524;-32.816014438256545
1739209655.0461555;-33.981070128970906
1739209655.0461583;-38.13080360867914
1739209655.0461614;-45.120503652039325
1739209655.0461645;-45.120503652039325
1739209655.0461676;-33.981070128970906
1739209655.0461707;-32.816014438256545
1739209655.0461738;-45.120503652039325
1739209655.046177;-45.120503652039325
1739209655.04618;-45.120503652039325
1739209655.046183;-45.120503652039325
1739209655.046186;-45.120503652039325
1739209655.046189;-45.120503652039325
1739209655.0461922;-45.120503652039325
1739209655.0461953;-38.13080360867914
1739209655.0461984;-38.13080360867914
1739209655.0462015;-38.13080360867914
