CAN Message; 0x39:0f8401984af7bd14
1739209836.5252106;-45.120503652039325
1739209836.5252128;-38.13080360867914
1739209836.5252151;-45.120503652039325
1739209836.5252173;-45.120503652039325
1739209836.5252197;-45.120503652039325
1739209836.5252218;-45.120503652039325
1739209836.5252242;-45.120503652039325
1739209836.5252264;-38.13080360867914
1739209836.5252287;-45.120503652039325
1739209836.525231;-45.120503652039325
1739209836.525233;-38.13080360867914
1739209836.5252354;-38.13080360867914
1739209836.5252376;-45.120503652039325
1739209836.52524;-33.981070128970906
1739209836.525242;-26.487275050834715
1739209836.5252445;-38.13080360867914
1739209836.5252466;-45.120503652039325
1739209836.525249;-35.57807855764607
1739209836.5252512;-38.13080360867914
1739209836.5252535;-45.120503652039325
1739209836.5252557;-45.120503652039325
1739209836.525258;-45.120503652039325
1739209836.5252602;-38.13080360867914
1739209836.5252626;-45.120503652039325
1739209836.5252647;-45.120503652039325
1739209836.5252671;-45.120503652039325
1739209836.5252693;-38.13080360867914
1739209836.5252717;-38.13080360867914
1739209836.5252738;-45.120503652039325
1739209836.5252762;-38.13080360867914
1739209836.5252783;-33.981070128970906
1739209836.5252807;-45.120503652039325
1739209836.5252829;-45.120503652039325
1739209836.525285;-45.120503652039325
1739209836.5252874;-45.120503652039325
1739209836.5252895;-38.13080360867914
1739209836.525292;-38.13080360867914
1739209836.525294;-45.120503652039325
1739209836.5252964;-38.13080360867914
1739209836.5252986;-45.120503652039325
1739209836.525301;-45.120503652039325
1739209836.5253031;-38.13080360867914
1739209836.5253055;-45.120503652039325
1739209836.5253077;-45.120503652039325
1739209836.52531;-38.13080360867914
1739209836.5253122;-45.120503652039325
1739209836.5253146;-45.120503652039325
1739209836.5253167;-45.120503652039325
1739209836.525319;-38.13080360867914
1739209836.5253212;-45.120503652039325
1739209836.5253236;-45.120503652039325
1739209836.5253258;-45.120503652039325
1739209836.5253282;-45.120503652039325
1739209836.5253303;-45.120503652039325
1739209836.5253325;-35.57807855764607
1739209836.5253348;-38.13080360867914
1739209836.525337;-35.57807855764607
1739209836.5253394;-38.13080360867914
1739209836.5253415;-38.13080360867914
1739209836.525344;-38.13080360867914
1739209836.525346;-35.57807855764607
1739209836.5253484;-45.120503652039325
1739209836.5253506;-45.120503652039325
1739209836.525353;-38.13080360867914
1739209836.525355;-38.13080360867914
1739209836.5253575;-45.120503652039325
1739209836.5253596;-45.120503652039325
1739209836.525362;-33.981070128970906
1739209836.5253642;-45.120503652039325
1739209836.5253665;-38.13080360867914
1739209836.5253687;-35.57807855764607
1739209836.525371;-45.120503652039325
1739209836.5253732;-45.120503652039325
1739209836.5253756;-45.120503652039325
1739209836.5253778;-45.120503652039325
1739209836.5253801;-38.13080360867914
1739209836.5253823;-38.13080360867914
1739209836.5253844;-38.13080360867914
1739209836.5253868;-38.13080360867914
1739209836.525389;-38.13080360867914
1739209836.5253913;-45.120503652039325
1739209836.5253935;-45.120503652039325
1739209836.5253959;-35.57807855764607
1739209836.525398;-38.13080360867914
1739209836.5254004;-32.816014438256545
1739209836.5254025;-35.57807855764607
1739209836.525405;-45.120503652039325
1739209836.525407;-33.981070128970906
1739209836.5254095;-45.120503652039325
1739209836.5254116;-38.13080360867914
1739209836.525414;-45.120503652039325
1739209836.5254161;-38.13080360867914
1739209836.5254185;-45.120503652039325
1739209836.5254207;-45.120503652039325
1739209836.525423;-45.120503652039325
1739209836.5254252;-38.13080360867914
1739209836.5254276;-35.57807855764607
1739209836.5254297;-38.13080360867914
1739209836.5254319;-45.120503652039325
1739209836.5254343;-45.120503652039325
1739209836.5254364;-45.120503652039325
1739209836.5254388;-38.13080360867914
1739209836.525441;-35.57807855764607
1739209836.5254433;-45.120503652039325
1739209836.5254455;-45.120503652039325
1739209836.5254478;-45.120503652039325
1739209836.52545;-38.13080360867914
1739209836.5254524;-32.816014438256545
1739209836.5254545;-35.57807855764607
1739209836.525457;-38.13080360867914
1739209836.525459;-38.13080360867914
1739209836.5254614;-33.981070128970906
1739209836.5254636;-45.120503652039325
1739209836.525466;-45.120503652039325
1739209836.525468;-45.120503652039325
1739209836.5254705;-45.120503652039325
1739209836.5254726;-38.13080360867914
1739209836.525475;-45.120503652039325
1739209836.5254772;-45.120503652039325
1739209836.5254796;-38.13080360867914
1739209836.5254817;-45.120503652039325
1739209836.5254838;-45.120503652039325
1739209836.5254862;-38.13080360867914
1739209836.5254884;-31.141103565318915
1739209836.5254908;-45.120503652039325
1739209836.525493;-38.13080360867914
1739209836.5254953;-35.57807855764607
1739209836.5254974;-31.141103565318915
1739209836.5254998;-45.120503652039325
1739209836.525502;-38.13080360867914
1739209836.5255044;-33.981070128970906
1739209836.5255065;-45.120503652039325
1739209836.5255089;-45.120503652039325
1739209836.525511;-45.120503652039325
1739209836.5255134;-45.120503652039325
1739209836.5255156;-31.141103565318915
1739209836.525518;-38.13080360867914
1739209836.52552;-45.120503652039325
1739209836.5255225;-35.57807855764607
1739209836.5255246;-35.57807855764607
1739209836.525527;-45.120503652039325
1739209836.5255291;-45.120503652039325
1739209836.5255315;-35.57807855764607
1739209836.5255337;-30.49652367304973
1739209836.5255358;-38.13080360867914
1739209836.5255382;-38.13080360867914
1739209836.5255404;-45.120503652039325
1739209836.5255427;-45.120503652039325
1739209836.525545;-38.13080360867914
1739209836.5255473;-38.13080360867914
1739209836.5255494;-38.13080360867914
1739209836.5255518;-31.141103565318915
1739209836.525554;-45.120503652039325
1739209836.5255563;-45.120503652039325
1739209836.5255585;-38.13080360867914
1739209836.5255609;-45.120503652039325
1739209836.525563;-45.120503652039325
1739209836.5255654;-38.13080360867914
1739209836.5255675;-38.13080360867914
1739209836.52557;-33.981070128970906
1739209836.525572;-45.120503652039325
1739209836.5255744;-38.13080360867914
1739209836.5255766;-35.57807855764607
1739209836.525579;-38.13080360867914
1739209836.5255811;-45.120503652039325
1739209836.5255833;-38.13080360867914
1739209836.5255857;-38.13080360867914
1739209836.5255878;-38.13080360867914
1739209836.5255902;-45.120503652039325
1739209836.5255923;-38.13080360867914
1739209836.5255947;-35.57807855764607
1739209836.5255969;-38.13080360867914
1739209836.5255992;-45.120503652039325
1739209836.5256014;-38.13080360867914
1739209836.5256038;-45.120503652039325
1739209836.525606;-33.981070128970906
1739209836.5256083;-28.992665084841942
1739209836.5256104;-45.120503652039325
1739209836.5256128;-45.120503652039325
1739209836.525615;-38.13080360867914
1739209836.5256174;-38.13080360867914
1739209836.5256195;-45.120503652039325
1739209836.525622;-45.120503652039325
1739209836.525624;-45.120503652039325
1739209836.5256264;-38.13080360867914
1739209836.5256286;-38.13080360867914
1739209836.525631;-38.13080360867914
1739209836.525633;-38.13080360867914
1739209836.525635;-38.13080360867914
1739209836.525637;-38.13080360867914
1739209836.5256388;-45.120503652039325
1739209836.5256407;-33.981070128970906
1739209836.5256426;-28.58837851428586
1739209836.5256445;-45.120503652039325
1739209836.5256464;-45.120503652039325
1739209836.525648;-35.57807855764607
1739209836.52565;-38.13080360867914
1739209836.525652;-45.120503652039325
1739209836.5256538;-45.120503652039325
1739209836.5256557;-45.120503652039325
1739209836.5256577;-45.120503652039325
1739209836.5256596;-38.13080360867914
1739209836.5256615;-45.120503652039325
1739209836.5256634;-45.120503652039325
1739209836.5256653;-38.13080360867914
1739209836.5256672;-38.13080360867914
1739209836.525669;-35.57807855764607
1739209836.525671;-45.120503652039325
1739209836.525673;-38.13080360867914
1739209836.5256748;-38.13080360867914
1739209836.5256765;-45.120503652039325
1739209836.5256784;-38.13080360867914
1739209836.5256803;-38.13080360867914
1739209836.5256822;-38.13080360867914
1739209836.525684;-38.13080360867914
1739209836.525686;-35.57807855764607
1739209836.525688;-38.13080360867914
1739209836.5256898;-38.13080360867914
1739209836.5256917;-38.13080360867914
1739209836.5256937;-33.981070128970906
1739209836.5256956;-45.120503652039325
1739209836.5256975;-45.120503652039325
1739209836.5256994;-35.57807855764607
1739209836.5257013;-45.120503652039325
1739209836.5257032;-45.120503652039325
1739209836.5257049;-45.120503652039325
1739209836.5257068;-38.13080360867914
1739209836.5257087;-45.120503652039325
1739209836.5257106;-45.120503652039325
1739209836.5257125;-35.57807855764607
1739209836.5257144;-38.13080360867914
1739209836.5257163;-38.13080360867914
1739209836.5257182;-32.816014438256545
1739209836.5257201;-45.120503652039325
1739209836.525722;-45.120503652039325
1739209836.525724;-45.120503652039325
1739209836.5257258;-38.13080360867914
1739209836.5257277;-45.120503652039325
1739209836.5257297;-35.57807855764607
1739209836.5257313;-45.120503652039325
1739209836.5257332;-45.120503652039325
1739209836.5257351;-38.13080360867914
1739209836.525737;-45.120503652039325
1739209836.525739;-45.120503652039325
1739209836.5257409;-38.13080360867914
1739209836.5257428;-45.120503652039325
1739209836.5257447;-45.120503652039325
1739209836.5257466;-38.13080360867914
1739209836.5257485;-38.13080360867914
1739209836.5257504;-45.120503652039325
1739209836.5257523;-45.120503652039325
1739209836.5257542;-45.120503652039325
1739209836.5257561;-45.120503652039325
1739209836.525758;-45.120503652039325
1739209836.5257597;-45.120503652039325
1739209836.5257616;-38.13080360867914
1739209836.5257635;-38.13080360867914
1739209836.5257654;-38.13080360867914
1739209836.5257673;-33.981070128970906
1739209836.5257692;-38.13080360867914
1739209836.5257711;-35.57807855764607
1739209836.525773;-38.13080360867914
1739209836.525775;-38.13080360867914
1739209836.5257769;-38.13080360867914
1739209836.5257788;-38.13080360867914
1739209836.5257807;-33.981070128970906
1739209836.5257826;-38.13080360867914
1739209836.5257845;-38.13080360867914
1739209836.5257864;-45.120503652039325
1739209836.525788;-45.120503652039325
1739209836.52579;-33.981070128970906
1739209836.525792;-45.120503652039325
1739209836.5257938;-45.120503652039325
1739209836.5257957;-38.13080360867914
1739209836.5257976;-38.13080360867914
1739209836.5257995;-45.120503652039325
1739209836.5258014;-38.13080360867914
1739209836.5258033;-45.120503652039325
1739209836.5258052;-45.120503652039325
1739209836.5258071;-45.120503652039325
1739209836.525809;-38.13080360867914
1739209836.525811;-38.13080360867914
1739209836.5258129;-45.120503652039325
1739209836.5258148;-38.13080360867914
1739209836.5258164;-35.57807855764607
1739209836.5258183;-33.981070128970906
1739209836.5258203;-45.120503652039325
1739209836.5258222;-45.120503652039325
1739209836.525824;-35.57807855764607
1739209836.525826;-31.141103565318915
1739209836.525828;-45.120503652039325
1739209836.5258298;-38.13080360867914
1739209836.5258317;-38.13080360867914
1739209836.5258336;-38.13080360867914
1739209836.5258355;-45.120503652039325
1739209836.5258374;-38.13080360867914
1739209836.5258393;-45.120503652039325
1739209836.5258412;-38.13080360867914
1739209836.5258431;-38.13080360867914
1739209836.5258448;-38.13080360867914
1739209836.5258467;-45.120503652039325
1739209836.5258486;-38.13080360867914
1739209836.5258505;-38.13080360867914
1739209836.5258524;-38.13080360867914
1739209836.5258543;-38.13080360867914
1739209836.5258563;-28.992665084841942
1739209836.5258582;-45.120503652039325
1739209836.52586;-38.13080360867914
1739209836.525862;-45.120503652039325
1739209836.525864;-45.120503652039325
1739209836.5258658;-45.120503652039325
1739209836.5258677;-38.13080360867914
1739209836.5258696;-45.120503652039325
1739209836.5258715;-28.218542851754165
1739209836.5258732;-38.13080360867914
1739209836.525875;-38.13080360867914
1739209836.525877;-45.120503652039325
1739209836.525879;-32.816014438256545
1739209836.5258808;-32.816014438256545
1739209836.5258827;-38.13080360867914
1739209836.5258846;-45.120503652039325
1739209836.5258865;-38.13080360867914
1739209836.5258884;-38.13080360867914
1739209836.5258904;-33.981070128970906
1739209836.5258923;-38.13080360867914
1739209836.5258942;-38.13080360867914
1739209836.525896;-45.120503652039325
1739209836.525898;-38.13080360867914
1739209836.5258996;-45.120503652039325
1739209836.5259016;-38.13080360867914
1739209836.5259035;-45.120503652039325
1739209836.5259054;-45.120503652039325
1739209836.5259073;-38.13080360867914
1739209836.5259092;-38.13080360867914
1739209836.525911;-45.120503652039325
1739209836.525913;-33.981070128970906
1739209836.525915;-45.120503652039325
1739209836.5259168;-31.141103565318915
1739209836.5259187;-33.981070128970906
1739209836.5259206;-45.120503652039325
1739209836.5259225;-38.13080360867914
1739209836.5259244;-45.120503652039325
1739209836.5259264;-45.120503652039325
1739209836.525928;-45.120503652039325
1739209836.52593;-38.13080360867914
1739209836.5259318;-33.981070128970906
1739209836.5259337;-45.120503652039325
1739209836.5259356;-45.120503652039325
1739209836.5259376;-45.120503652039325
1739209836.5259395;-45.120503652039325
1739209836.5259414;-35.57807855764607
1739209836.5259433;-38.13080360867914
1739209836.5259452;-45.120503652039325
1739209836.525947;-33.981070128970906
1739209836.525949;-38.13080360867914
1739209836.525951;-33.981070128970906
1739209836.5259528;-45.120503652039325
1739209836.5259547;-45.120503652039325
1739209836.5259564;-45.120503652039325
1739209836.5259583;-38.13080360867914
1739209836.5259602;-45.120503652039325
1739209836.525962;-45.120503652039325
1739209836.525964;-45.120503652039325
1739209836.525966;-45.120503652039325
1739209836.5259678;-38.13080360867914
1739209836.5259697;-38.13080360867914
1739209836.5259717;-38.13080360867914
1739209836.5259736;-38.13080360867914
1739209836.5259755;-45.120503652039325
1739209836.5259774;-38.13080360867914
1739209836.5259793;-35.57807855764607
1739209836.5259812;-38.13080360867914
1739209836.525983;-35.57807855764607
1739209836.5259848;-45.120503652039325
1739209836.5259867;-35.57807855764607
1739209836.5259886;-35.57807855764607
1739209836.5259905;-38.13080360867914
1739209836.5259924;-31.141103565318915
1739209836.5259943;-33.981070128970906
1739209836.5259962;-33.981070128970906
1739209836.525998;-45.120503652039325
1739209836.526;-38.13080360867914
1739209836.526002;-45.120503652039325
1739209836.5260038;-38.13080360867914
1739209836.5260057;-45.120503652039325
1739209836.5260077;-45.120503652039325
1739209836.5260096;-45.120503652039325
1739209836.5260115;-45.120503652039325
1739209836.5260131;-45.120503652039325
1739209836.526015;-38.13080360867914
1739209836.526017;-35.57807855764607
1739209836.5260189;-33.981070128970906
1739209836.5260208;-32.816014438256545
1739209836.5260227;-33.981070128970906
1739209836.5260246;-32.816014438256545
1739209836.5260265;-38.13080360867914
1739209836.5260284;-38.13080360867914
1739209836.5260303;-32.816014438256545
1739209836.5260322;-38.13080360867914
1739209836.526034;-45.120503652039325
1739209836.526036;-45.120503652039325
1739209836.526038;-45.120503652039325
1739209836.5260398;-38.13080360867914
1739209836.5260415;-38.13080360867914
1739209836.5260434;-45.120503652039325
1739209836.5260453;-45.120503652039325
1739209836.5260472;-35.57807855764607
1739209836.5260491;-33.981070128970906
1739209836.526051;-45.120503652039325
1739209836.526053;-38.13080360867914
1739209836.5260549;-38.13080360867914
1739209836.5260568;-38.13080360867914
1739209836.5260587;-38.13080360867914
1739209836.5260606;-38.13080360867914
1739209836.5260625;-45.120503652039325
1739209836.5260644;-38.13080360867914
1739209836.5260663;-35.57807855764607
1739209836.5260682;-38.13080360867914
1739209836.5260699;-45.120503652039325
1739209836.5260718;-38.13080360867914
1739209836.5260737;-38.13080360867914
1739209836.5260756;-38.13080360867914
1739209836.5260775;-38.13080360867914
1739209836.5260794;-45.120503652039325
1739209836.5260813;-45.120503652039325
1739209836.5260832;-45.120503652039325
1739209836.5260851;-38.13080360867914
1739209836.526087;-38.13080360867914
1739209836.526089;-38.13080360867914
1739209836.5260909;-38.13080360867914
1739209836.5260928;-45.120503652039325
1739209836.5260947;-38.13080360867914
1739209836.5260963;-45.120503652039325
1739209836.5260983;-45.120503652039325
1739209836.5261002;-45.120503652039325
1739209836.526102;-45.120503652039325
1739209836.526104;-45.120503652039325
1739209836.5261059;-45.120503652039325
1739209836.5261078;-38.13080360867914
1739209836.5261097;-45.120503652039325
1739209836.5261116;-45.120503652039325
1739209836.5261135;-45.120503652039325
1739209836.5261154;-35.57807855764607
1739209836.5261173;-38.13080360867914
1739209836.5261192;-45.120503652039325
1739209836.5261211;-45.120503652039325
1739209836.526123;-32.816014438256545
1739209836.5261247;-33.981070128970906
1739209836.5261266;-45.120503652039325
1739209836.5261285;-38.13080360867914
1739209836.5261304;-35.57807855764607
1739209836.5261323;-45.120503652039325
1739209836.5261343;-45.120503652039325
1739209836.5261362;-35.57807855764607
1739209836.526138;-45.120503652039325
1739209836.52614;-45.120503652039325
1739209836.526142;-45.120503652039325
1739209836.5261438;-38.13080360867914
1739209836.5261457;-45.120503652039325
1739209836.5261476;-45.120503652039325
1739209836.5261495;-38.13080360867914
1739209836.5261514;-45.120503652039325
1739209836.526153;-35.57807855764607
1739209836.526155;-38.13080360867914
1739209836.526157;-45.120503652039325
1739209836.5261588;-38.13080360867914
1739209836.5261607;-33.981070128970906
1739209836.5261626;-28.992665084841942
1739209836.5261645;-45.120503652039325
1739209836.5261664;-38.13080360867914
1739209836.5261683;-38.13080360867914
1739209836.5261703;-38.13080360867914
1739209836.5261722;-35.57807855764607
1739209836.526174;-38.13080360867914
1739209836.526176;-45.120503652039325
1739209836.526178;-31.14110356531892
1739209836.5261798;-32.816014438256545
1739209836.5261815;-35.57807855764607
1739209836.5261834;-38.13080360867914
1739209836.5261853;-45.120503652039325
1739209836.5261872;-38.13080360867914
1739209836.526189;-45.120503652039325
1739209836.526191;-38.13080360867914
1739209836.526193;-31.141103565318915
1739209836.5261948;-45.120503652039325
1739209836.5261967;-38.13080360867914
1739209836.5261986;-38.13080360867914
1739209836.5262005;-38.13080360867914
1739209836.5262024;-38.13080360867914
1739209836.5262043;-38.13080360867914
1739209836.5262063;-45.120503652039325
1739209836.5262082;-38.13080360867914
1739209836.5262098;-45.120503652039325
1739209836.5262117;-45.120503652039325
1739209836.5262136;-38.13080360867914
1739209836.5262156;-35.57807855764607
1739209836.5262175;-45.120503652039325
1739209836.5262194;-45.120503652039325
1739209836.5262213;-38.13080360867914
1739209836.5262232;-45.120503652039325
1739209836.526225;-45.120503652039325
1739209836.526227;-38.13080360867914
1739209836.526229;-38.13080360867914
1739209836.5262308;-38.13080360867914
1739209836.5262327;-45.120503652039325
1739209836.5262346;-38.13080360867914
1739209836.5262365;-38.13080360867914
1739209836.5262382;-28.992665084841942
1739209836.52624;-45.120503652039325
1739209836.526242;-45.120503652039325
1739209836.526244;-38.13080360867914
1739209836.5262458;-38.13080360867914
1739209836.5262477;-45.120503652039325
1739209836.5262496;-45.120503652039325
1739209836.5262516;-35.57807855764607
1739209836.5262535;-31.141103565318915
1739209836.5262554;-45.120503652039325
1739209836.5262573;-45.120503652039325
1739209836.5262592;-45.120503652039325
1739209836.526261;-32.81601443825658
1739209836.526263;-27.877744956031417
1739209836.5262647;-23.273589343863303
1739209836.5262666;-27.267205301931607
1739209836.5262685;-33.981070128970906
1739209836.5262704;-33.981070128970906
1739209836.5262723;-38.13080360867914
1739209836.5262742;-31.141103565318893
1739209836.526276;-33.981070128970906
1739209836.526278;-38.13080360867914
1739209836.52628;-38.13080360867914
1739209836.5262818;-45.120503652039325
1739209836.5262837;-30.49652367304973
1739209836.5262856;-28.218542851754165
1739209836.5262876;-25.62660358559016
1739209836.5262895;-32.816014438256545
1739209836.5262914;-45.120503652039325
1739209836.526293;-32.81601443825658
1739209836.526295;-45.120503652039325
1739209836.5262969;-33.981070128970906
1739209836.5262988;-35.57807855764607
1739209836.5263007;-45.120503652039325
1739209836.5263026;-38.13080360867914
1739209836.5263045;-28.21854285175415
1739209836.5263064;-45.120503652039325
1739209836.5263083;-31.141103565318893
1739209836.5263102;-23.50682362968953
1739209836.526312;-30.49652367304976
1739209836.526314;-45.120503652039325
1739209836.526316;-38.13080360867914
1739209836.5263178;-45.120503652039325
1739209836.5263197;-27.8777449560314
1739209836.5263214;-45.120503652039325
1739209836.5263233;-33.981070128970906
1739209836.5263252;-33.981070128970906
1739209836.5263271;-38.13080360867914
1739209836.526329;-38.13080360867914
1739209836.526331;-35.57807855764607
1739209836.5263329;-25.077289914212862
1739209836.5263348;-23.16150712794696
1739209836.5263367;-31.141103565318943
1739209836.5263386;-38.13080360867914
1739209836.5263405;-38.13080360867914
1739209836.5263424;-32.816014438256545
1739209836.5263443;-38.13080360867914
1739209836.5263462;-45.120503652039325
1739209836.526348;-38.13080360867914
1739209836.5263498;-45.120503652039325
1739209836.5263517;-45.120503652039325
1739209836.5263536;-33.981070128970906
1739209836.5263555;-28.992665084841967
1739209836.5263574;-23.38864096791655
1739209836.5263593;-30.49652367304973
1739209836.5263612;-33.981070128970906
1739209836.5263631;-28.992665084841942
1739209836.526365;-32.816014438256545
1739209836.526367;-45.120503652039325
1739209836.5263689;-26.487275050834715
1739209836.5263708;-32.816014438256545
1739209836.5263727;-45.120503652039325
1739209836.5263746;-33.981070128970906
1739209836.5263765;-45.120503652039325
1739209836.5263782;-29.438486411369347
1739209836.52638;-24.74623867263306
1739209836.526382;-26.487275050834725
1739209836.5263839;-33.981070128970906
1739209836.5263858;-27.267205301931607
1739209836.5263877;-38.13080360867914
1739209836.5263896;-32.816014438256545
1739209836.5263915;-38.13080360867914
1739209836.5263934;-38.13080360867914
1739209836.5263953;-45.120503652039325
1739209836.5263972;-32.816014438256545
1739209836.5263991;-33.981070128970906
1739209836.526401;-29.438486411369333
1739209836.526403;-25.62660358559016
1739209836.5264049;-31.141103565318943
1739209836.5264065;-31.141103565318915
1739209836.5264084;-38.13080360867914
1739209836.5264103;-27.8777449560314
1739209836.5264122;-45.120503652039325
1739209836.5264142;-45.120503652039325
1739209836.526416;-45.120503652039325
1739209836.526418;-38.13080360867914
1739209836.5264199;-45.120503652039325
1739209836.5264218;-38.13080360867914
1739209836.5264237;-30.49652367304973
1739209836.5264256;-26.487275050834715
1739209836.5264275;-25.62660358559016
1739209836.5264294;-45.120503652039325
1739209836.5264313;-45.120503652039325
1739209836.526433;-35.57807855764607
1739209836.526435;-32.816014438256545
1739209836.5264368;-26.991370085610736
1739209836.5264387;-32.816014438256545
1739209836.5264406;-29.438486411369333
1739209836.5264425;-32.816014438256545
1739209836.5264444;-33.981070128970906
1739209836.5264463;-45.120503652039325
1739209836.5264482;-22.740042620751332
1739209836.5264502;-26.03565346325281
1739209836.526452;-24.74623867263306
1739209836.526454;-38.13080360867914
1739209836.5264559;-38.13080360867914
1739209836.5264578;-45.120503652039325
1739209836.5264597;-45.120503652039325
1739209836.5264614;-38.13080360867914
1739209836.5264633;-32.816014438256545
1739209836.5264652;-45.120503652039325
1739209836.526467;-30.49652367304973
1739209836.526469;-32.816014438256545
1739209836.526471;-38.13080360867914
1739209836.5264728;-45.120503652039325
1739209836.5264747;-38.13080360867914
1739209836.5264766;-38.13080360867914
1739209836.5264785;-45.120503652039325
1739209836.5264804;-33.981070128970906
1739209836.5264823;-45.120503652039325
1739209836.5264843;-45.120503652039325
1739209836.5264862;-38.13080360867914
1739209836.526488;-45.120503652039325
1739209836.5264897;-38.13080360867914
1739209836.5264916;-45.120503652039325
1739209836.5264935;-45.120503652039325
1739209836.5264955;-35.57807855764607
1739209836.5264974;-38.13080360867914
1739209836.5264993;-45.120503652039325
1739209836.5265012;-33.981070128970906
1739209836.526503;-38.13080360867914
1739209836.526505;-45.120503652039325
1739209836.526507;-38.13080360867914
1739209836.5265088;-38.13080360867914
1739209836.5265107;-38.13080360867914
1739209836.5265126;-32.816014438256545
1739209836.5265145;-28.992665084841942
1739209836.5265164;-45.120503652039325
1739209836.526518;-45.120503652039325
1739209836.52652;-38.13080360867914
1739209836.526522;-35.57807855764607
1739209836.5265238;-38.13080360867914
1739209836.5265257;-33.981070128970906
1739209836.5265276;-45.120503652039325
1739209836.5265296;-32.81601443825658
1739209836.5265315;-35.57807855764607
1739209836.5265334;-45.120503652039325
1739209836.5265353;-45.120503652039325
1739209836.5265372;-45.120503652039325
1739209836.526539;-38.13080360867914
1739209836.526541;-38.13080360867914
1739209836.526543;-45.120503652039325
1739209836.5265448;-38.13080360867914
1739209836.5265465;-35.57807855764607
1739209836.5265484;-38.13080360867914
1739209836.5265503;-45.120503652039325
1739209836.5265522;-38.13080360867914
1739209836.526554;-38.13080360867914
1739209836.526556;-45.120503652039325
1739209836.526558;-45.120503652039325
1739209836.5265598;-38.13080360867914
1739209836.5265617;-38.13080360867914
1739209836.5265636;-38.13080360867914
1739209836.5265656;-45.120503652039325
1739209836.5265675;-38.13080360867914
1739209836.5265694;-45.120503652039325
1739209836.5265713;-45.120503652039325
1739209836.5265732;-45.120503652039325
1739209836.5265749;-45.120503652039325
1739209836.5265768;-38.13080360867914
1739209836.5265787;-38.13080360867914
1739209836.5265806;-45.120503652039325
1739209836.5265825;-38.13080360867914
1739209836.5265844;-31.141103565318893
1739209836.5265863;-38.13080360867914
1739209836.5265882;-45.120503652039325
1739209836.52659;-33.981070128970906
1739209836.526592;-35.57807855764607
1739209836.526594;-38.13080360867914
1739209836.5265958;-38.13080360867914
1739209836.5265977;-33.981070128970906
1739209836.5265996;-35.57807855764607
1739209836.5266013;-38.13080360867914
1739209836.5266032;-38.13080360867914
1739209836.5266051;-38.13080360867914
1739209836.526607;-45.120503652039325
1739209836.526609;-45.120503652039325
1739209836.5266109;-45.120503652039325
1739209836.5266128;-45.120503652039325
1739209836.5266147;-35.57807855764607
1739209836.5266166;-35.57807855764607
1739209836.5266185;-38.13080360867914
1739209836.5266204;-33.981070128970906
1739209836.5266223;-45.120503652039325
1739209836.5266242;-33.981070128970906
1739209836.526626;-27.8777449560314
1739209836.526628;-33.981070128970906
1739209836.5266297;-26.991370085610736
1739209836.5266316;-45.120503652039325
1739209836.5266335;-33.981070128970906
1739209836.5266354;-25.252786309376837
1739209836.5266373;-31.14110356531892
1739209836.5266392;-38.13080360867914
1739209836.5266411;-35.57807855764607
1739209836.526643;-33.981070128970906
1739209836.526645;-38.13080360867914
1739209836.5266469;-45.120503652039325
1739209836.5266488;-33.981070128970906
1739209836.5266507;-45.120503652039325
1739209836.5266526;-31.141103565318893
1739209836.5266545;-38.13080360867914
1739209836.5266564;-27.267205301931607
1739209836.526658;-33.981070128970956
1739209836.52666;-30.49652367304973
1739209836.5266619;-33.981070128970906
1739209836.5266638;-30.49652367304973
1739209836.5266657;-45.120503652039325
1739209836.5266676;-23.75329798047522
1739209836.5266695;-25.62660358559016
1739209836.5266714;-31.141103565318943
1739209836.5266733;-38.13080360867914
1739209836.5266752;-33.981070128970906
1739209836.5266771;-31.141103565318893
1739209836.526679;-45.120503652039325
1739209836.526681;-32.816014438256545
1739209836.5266829;-32.816014438256545
1739209836.5266848;-45.120503652039325
1739209836.5266864;-28.992665084841967
1739209836.5266883;-38.13080360867914
1739209836.5266902;-29.438486411369333
1739209836.5266922;-27.267205301931607
1739209836.526694;-38.13080360867914
1739209836.526696;-33.981070128970906
1739209836.5266979;-28.992665084841942
1739209836.5266998;-38.13080360867914
1739209836.5267017;-28.21854285175415
1739209836.5267036;-31.141103565318915
1739209836.5267055;-38.13080360867914
1739209836.5267074;-45.120503652039325
1739209836.5267093;-26.035653463252796
1739209836.5267112;-31.141103565318915
1739209836.5267131;-32.816014438256545
1739209836.5267148;-28.992665084841942
1739209836.5267167;-33.981070128970956
1739209836.5267186;-35.57807855764607
1739209836.5267205;-33.981070128970906
1739209836.5267224;-29.438486411369333
1739209836.5267243;-25.62660358559016
1739209836.5267262;-32.816014438256545
1739209836.5267282;-31.141103565318915
1739209836.52673;-31.141103565318915
1739209836.526732;-33.981070128970906
1739209836.5267339;-28.992665084841942
1739209836.5267358;-25.077289914212862
1739209836.5267377;-25.62660358559016
1739209836.5267396;-29.438486411369375
1739209836.5267415;-24.438645034577675
1739209836.5267432;-27.267205301931607
1739209836.526745;-38.13080360867914
1739209836.526747;-38.13080360867914
1739209836.526749;-33.981070128970906
1739209836.5267508;-26.487275050834715
1739209836.5267527;-45.120503652039325
1739209836.5267546;-45.120503652039325
1739209836.5267565;-45.120503652039325
1739209836.5267584;-45.120503652039325
1739209836.5267603;-33.981070128970956
1739209836.5267622;-38.13080360867914
1739209836.5267642;-45.120503652039325
1739209836.526766;-32.81601443825658
