CAN Message; 0x98:00009e6fc9f50a66
1739209585.1924107;-45.120503652039325
1739209585.192415;-45.120503652039325
1739209585.192419;-38.13080360867914
1739209585.1924233;-38.13080360867914
1739209585.1924274;-35.57807855764607
1739209585.1924317;-45.120503652039325
1739209585.1924357;-45.120503652039325
1739209585.1924398;-38.13080360867914
1739209585.192444;-38.13080360867914
1739209585.1924481;-38.13080360867914
1739209585.1924524;-45.120503652039325
1739209585.1924565;-45.120503652039325
1739209585.1924608;-45.120503652039325
1739209585.1924648;-45.120503652039325
1739209585.1924691;-30.49652367304973
1739209585.1924732;-35.57807855764607
1739209585.1924775;-45.120503652039325
1739209585.1924815;-35.57807855764607
1739209585.1924856;-32.816014438256545
1739209585.1924899;-38.13080360867914
1739209585.192494;-38.13080360867914
1739209585.1924982;-38.13080360867914
1739209585.1925023;-45.120503652039325
1739209585.1925066;-33.981070128970906
1739209585.1925106;-32.816014438256545
1739209585.192515;-45.120503652039325
1739209585.192519;-35.57807855764607
1739209585.1925232;-45.120503652039325
1739209585.1925273;-45.120503652039325
1739209585.1925313;-38.13080360867914
1739209585.1925356;-45.120503652039325
1739209585.1925397;-45.120503652039325
1739209585.192544;-45.120503652039325
1739209585.192548;-38.13080360867914
1739209585.1925523;-35.57807855764607
1739209585.1925564;-38.13080360867914
1739209585.1925607;-45.120503652039325
1739209585.1925647;-38.13080360867914
1739209585.192569;-28.58837851428586
1739209585.192573;-35.57807855764607
1739209585.1925771;-45.120503652039325
1739209585.1925814;-45.120503652039325
1739209585.1925855;-45.120503652039325
1739209585.1925898;-38.13080360867914
1739209585.1925938;-38.13080360867914
1739209585.192598;-38.13080360867914
1739209585.1926022;-38.13080360867914
1739209585.1926064;-38.13080360867914
1739209585.1926105;-38.13080360867914
1739209585.1926148;-45.120503652039325
1739209585.1926188;-45.120503652039325
1739209585.192623;-45.120503652039325
1739209585.1926272;-45.120503652039325
1739209585.1926312;-45.120503652039325
1739209585.1926355;-30.49652367304973
1739209585.1926396;-35.57807855764607
1739209585.192644;-45.120503652039325
1739209585.192648;-45.120503652039325
1739209585.1926522;-38.13080360867914
1739209585.1926563;-38.13080360867914
1739209585.1926606;-45.120503652039325
1739209585.1926646;-45.120503652039325
1739209585.1926687;-45.120503652039325
1739209585.192673;-35.57807855764607
1739209585.192677;-35.57807855764607
1739209585.1926813;-35.57807855764607
1739209585.1926854;-32.816014438256545
1739209585.1926897;-38.13080360867914
1739209585.1926937;-45.120503652039325
1739209585.192698;-33.981070128970906
1739209585.192702;-35.57807855764607
1739209585.1927063;-45.120503652039325
1739209585.1927104;-38.13080360867914
1739209585.1927145;-45.120503652039325
1739209585.1927187;-45.120503652039325
1739209585.1927228;-38.13080360867914
1739209585.192727;-32.816014438256545
1739209585.1927311;-45.120503652039325
1739209585.1927354;-33.981070128970906
1739209585.1927395;-33.981070128970906
1739209585.1927438;-45.120503652039325
1739209585.1927478;-38.13080360867914
1739209585.1927521;-38.13080360867914
1739209585.1927562;-38.13080360867914
1739209585.1927602;-45.120503652039325
1739209585.1927645;-38.13080360867914
1739209585.1927686;-33.981070128970906
1739209585.1927729;-33.981070128970906
1739209585.192777;-45.120503652039325
1739209585.1927812;-38.13080360867914
1739209585.1927853;-45.120503652039325
1739209585.1927896;-45.120503652039325
1739209585.1927936;-38.13080360867914
1739209585.192798;-45.120503652039325
1739209585.192802;-38.13080360867914
1739209585.192806;-33.981070128970906
1739209585.1928103;-35.57807855764607
1739209585.1928144;-38.13080360867914
1739209585.1928186;-45.120503652039325
1739209585.1928227;-33.981070128970906
1739209585.192827;-38.13080360867914
1739209585.192831;-38.13080360867914
1739209585.1928353;-38.13080360867914
1739209585.1928394;-38.13080360867914
1739209585.1928437;-45.120503652039325
1739209585.1928477;-38.13080360867914
1739209585.1928518;-38.13080360867914
1739209585.192856;-45.120503652039325
1739209585.1928601;-38.13080360867914
1739209585.1928644;-45.120503652039325
1739209585.1928685;-45.120503652039325
1739209585.1928728;-38.13080360867914
1739209585.1928768;-45.120503652039325
1739209585.192881;-45.120503652039325
1739209585.1928852;-45.120503652039325
1739209585.1928895;-33.981070128970906
1739209585.1928935;-35.57807855764607
1739209585.1928976;-45.120503652039325
1739209585.1929018;-45.120503652039325
1739209585.192906;-38.13080360867914
1739209585.1929102;-38.13080360867914
1739209585.1929142;-45.120503652039325
1739209585.1929185;-38.13080360867914
1739209585.1929226;-38.13080360867914
1739209585.192927;-38.13080360867914
1739209585.192931;-45.120503652039325
1739209585.1929352;-45.120503652039325
1739209585.1929393;-38.13080360867914
1739209585.1929433;-45.120503652039325
1739209585.1929476;-38.13080360867914
1739209585.1929517;-38.13080360867914
1739209585.192956;-38.13080360867914
1739209585.19296;-33.981070128970906
1739209585.1929643;-45.120503652039325
1739209585.1929684;-45.120503652039325
1739209585.1929727;-33.981070128970906
1739209585.1929767;-38.13080360867914
1739209585.192981;-45.120503652039325
1739209585.192985;-45.120503652039325
1739209585.192989;-38.13080360867914
1739209585.1929934;-38.13080360867914
1739209585.1929975;-45.120503652039325
1739209585.1930017;-45.120503652039325
1739209585.1930058;-45.120503652039325
1739209585.19301;-45.120503652039325
1739209585.1930141;-35.57807855764607
1739209585.1930184;-35.57807855764607
1739209585.1930225;-45.120503652039325
1739209585.1930268;-45.120503652039325
1739209585.1930308;-45.120503652039325
1739209585.193035;-45.120503652039325
1739209585.1930392;-45.120503652039325
1739209585.1930432;-33.981070128970906
1739209585.1930475;-38.13080360867914
1739209585.1930516;-45.120503652039325
1739209585.1930559;-33.981070128970906
1739209585.19306;-32.816014438256545
1739209585.1930642;-45.120503652039325
1739209585.1930683;-45.120503652039325
1739209585.1930726;-38.13080360867914
1739209585.1930766;-45.120503652039325
1739209585.1930807;-35.57807855764607
1739209585.193085;-38.13080360867914
1739209585.193089;-38.13080360867914
1739209585.1930933;-35.57807855764607
1739209585.1930974;-38.13080360867914
1739209585.1931016;-45.120503652039325
1739209585.1931057;-38.13080360867914
1739209585.19311;-45.120503652039325
1739209585.193114;-45.120503652039325
1739209585.1931183;-45.120503652039325
1739209585.1931224;-38.13080360867914
1739209585.1931264;-45.120503652039325
1739209585.1931307;-38.13080360867914
1739209585.1931348;-45.120503652039325
1739209585.193139;-35.57807855764607
1739209585.1931431;-31.141103565318893
1739209585.1931474;-45.120503652039325
1739209585.1931515;-45.120503652039325
1739209585.1931558;-45.120503652039325
1739209585.1931598;-38.13080360867914
1739209585.193164;-38.13080360867914
1739209585.1931682;-45.120503652039325
1739209585.1931722;-45.120503652039325
1739209585.1931765;-45.120503652039325
1739209585.1931806;-45.120503652039325
1739209585.1931849;-38.13080360867914
1739209585.193189;-45.120503652039325
1739209585.1931932;-45.120503652039325
1739209585.1931973;-45.120503652039325
1739209585.1932015;-45.120503652039325
1739209585.1932056;-45.120503652039325
1739209585.19321;-45.120503652039325
1739209585.193214;-38.13080360867914
1739209585.193218;-35.57807855764607
1739209585.1932223;-38.13080360867914
1739209585.1932263;-35.57807855764607
1739209585.1932306;-45.120503652039325
1739209585.1932347;-45.120503652039325
1739209585.193239;-35.57807855764607
1739209585.193243;-29.438486411369333
1739209585.1932473;-38.13080360867914
1739209585.1932514;-38.13080360867914
1739209585.1932554;-45.120503652039325
1739209585.1932597;-35.57807855764607
1739209585.1932638;-45.120503652039325
1739209585.193268;-45.120503652039325
1739209585.193272;-45.120503652039325
1739209585.1932764;-38.13080360867914
1739209585.1932805;-45.120503652039325
1739209585.1932847;-45.120503652039325
1739209585.1932888;-45.120503652039325
1739209585.193293;-45.120503652039325
1739209585.1932971;-38.13080360867914
1739209585.1933012;-38.13080360867914
1739209585.1933055;-32.816014438256545
1739209585.1933095;-26.991370085610736
1739209585.1933138;-35.57807855764607
1739209585.193318;-38.13080360867914
1739209585.1933222;-45.120503652039325
1739209585.1933262;-32.816014438256545
1739209585.1933305;-45.120503652039325
1739209585.1933346;-45.120503652039325
1739209585.1933389;-38.13080360867914
1739209585.193343;-45.120503652039325
1739209585.193347;-38.13080360867914
1739209585.1933513;-45.120503652039325
1739209585.1933553;-33.981070128970906
1739209585.1933596;-38.13080360867914
1739209585.1933637;-38.13080360867914
1739209585.193368;-38.13080360867914
1739209585.193372;-45.120503652039325
1739209585.1933763;-45.120503652039325
1739209585.1933804;-45.120503652039325
1739209585.1933846;-38.13080360867914
1739209585.1933887;-38.13080360867914
1739209585.1933928;-38.13080360867914
1739209585.193397;-45.120503652039325
1739209585.193401;-45.120503652039325
1739209585.1934054;-38.13080360867914
1739209585.1934094;-26.991370085610722
1739209585.1934137;-33.981070128970906
1739209585.1934178;-45.120503652039325
1739209585.193422;-38.13080360867914
1739209585.1934261;-38.13080360867914
1739209585.1934304;-35.57807855764607
1739209585.1934345;-38.13080360867914
1739209585.1934385;-45.120503652039325
1739209585.1934428;-31.141103565318943
1739209585.1934469;-38.13080360867914
1739209585.1934512;-38.13080360867914
1739209585.1934552;-45.120503652039325
1739209585.1934595;-45.120503652039325
1739209585.1934636;-38.13080360867914
1739209585.1934679;-45.120503652039325
1739209585.193472;-33.981070128970906
1739209585.1934762;-32.816014438256545
1739209585.1934803;-33.981070128970906
1739209585.1934843;-38.13080360867914
1739209585.1934886;-45.120503652039325
1739209585.1934927;-38.13080360867914
1739209585.193497;-45.120503652039325
1739209585.193501;-45.120503652039325
1739209585.1935053;-45.120503652039325
1739209585.1935093;-45.120503652039325
1739209585.1935136;-38.13080360867914
1739209585.1935177;-38.13080360867914
1739209585.193522;-38.13080360867914
1739209585.193526;-45.120503652039325
1739209585.19353;-45.120503652039325
1739209585.1935344;-45.120503652039325
1739209585.1935384;-45.120503652039325
1739209585.1935427;-33.981070128970906
1739209585.1935468;-38.13080360867914
1739209585.193551;-38.13080360867914
1739209585.193555;-38.13080360867914
1739209585.1935594;-45.120503652039325
1739209585.1935635;-38.13080360867914
1739209585.1935678;-45.120503652039325
1739209585.1935718;-45.120503652039325
1739209585.1935759;-45.120503652039325
1739209585.1935802;-35.57807855764607
1739209585.1935842;-45.120503652039325
1739209585.1935885;-45.120503652039325
1739209585.1935925;-32.816014438256545
1739209585.1935968;-33.981070128970906
1739209585.193601;-45.120503652039325
1739209585.1936052;-38.13080360867914
1739209585.1936092;-38.13080360867914
1739209585.1936135;-45.120503652039325
1739209585.1936176;-45.120503652039325
1739209585.1936216;-45.120503652039325
1739209585.193626;-45.120503652039325
1739209585.19363;-45.120503652039325
1739209585.1936343;-45.120503652039325
1739209585.1936383;-33.981070128970906
1739209585.1936426;-35.57807855764607
1739209585.1936467;-33.981070128970906
1739209585.193651;-38.13080360867914
1739209585.193655;-38.13080360867914
1739209585.1936593;-38.13080360867914
1739209585.1936634;-35.57807855764607
1739209585.1936674;-38.13080360867914
1739209585.1936717;-45.120503652039325
1739209585.1936758;-45.120503652039325
1739209585.19368;-38.13080360867914
1739209585.193684;-38.13080360867914
1739209585.1936884;-33.981070128970906
1739209585.1936924;-33.981070128970906
1739209585.1936967;-45.120503652039325
1739209585.1937008;-45.120503652039325
1739209585.193705;-45.120503652039325
1739209585.1937091;-38.13080360867914
1739209585.1937132;-33.981070128970906
1739209585.1937175;-38.13080360867914
1739209585.1937215;-45.120503652039325
1739209585.1937258;-38.13080360867914
1739209585.1937299;-32.816014438256545
1739209585.1937342;-33.981070128970906
1739209585.1937382;-45.120503652039325
1739209585.1937425;-38.13080360867914
1739209585.1937466;-45.120503652039325
1739209585.1937509;-45.120503652039325
1739209585.193755;-45.120503652039325
1739209585.193759;-38.13080360867914
1739209585.1937633;-45.120503652039325
1739209585.1937673;-45.120503652039325
1739209585.1937716;-38.13080360867914
1739209585.1937757;-38.13080360867914
1739209585.19378;-45.120503652039325
1739209585.193784;-45.120503652039325
1739209585.1937883;-33.981070128970906
1739209585.1937923;-38.13080360867914
1739209585.1937966;-38.13080360867914
1739209585.1938007;-45.120503652039325
1739209585.1938047;-45.120503652039325
1739209585.193809;-35.57807855764607
1739209585.193813;-45.120503652039325
1739209585.1938174;-38.13080360867914
1739209585.1938214;-45.120503652039325
1739209585.1938257;-45.120503652039325
1739209585.1938298;-45.120503652039325
1739209585.193834;-45.120503652039325
1739209585.1938381;-45.120503652039325
1739209585.1938424;-38.13080360867914
1739209585.1938465;-35.57807855764607
1739209585.1938505;-38.13080360867914
1739209585.1938548;-38.13080360867914
1739209585.1938589;-45.120503652039325
1739209585.1938632;-45.120503652039325
1739209585.1938672;-38.13080360867914
1739209585.1938715;-45.120503652039325
1739209585.1938756;-38.13080360867914
1739209585.1938798;-35.57807855764607
1739209585.193884;-45.120503652039325
1739209585.1938882;-45.120503652039325
1739209585.1938922;-45.120503652039325
1739209585.1938963;-45.120503652039325
1739209585.1939006;-45.120503652039325
1739209585.1939046;-45.120503652039325
1739209585.193909;-45.120503652039325
1739209585.193913;-45.120503652039325
1739209585.1939173;-33.981070128970906
1739209585.1939213;-45.120503652039325
1739209585.1939256;-45.120503652039325
1739209585.1939297;-29.438486411369333
1739209585.193934;-33.981070128970906
1739209585.193938;-45.120503652039325
1739209585.193942;-45.120503652039325
1739209585.1939464;-45.120503652039325
1739209585.1939504;-38.13080360867914
1739209585.1939547;-45.120503652039325
1739209585.1939588;-38.13080360867914
1739209585.193963;-38.13080360867914
1739209585.193967;-38.13080360867914
1739209585.1939714;-35.57807855764607
1739209585.1939754;-35.57807855764607
1739209585.1939797;-45.120503652039325
1739209585.1939838;-45.120503652039325
1739209585.1939878;-45.120503652039325
1739209585.1939921;-45.120503652039325
1739209585.1939962;-38.13080360867914
1739209585.1940005;-45.120503652039325
1739209585.1940045;-38.13080360867914
1739209585.1940088;-38.13080360867914
1739209585.1940129;-38.13080360867914
1739209585.1940172;-30.49652367304973
1739209585.1940212;-38.13080360867914
1739209585.1940255;-45.120503652039325
1739209585.1940296;-45.120503652039325
1739209585.1940336;-45.120503652039325
1739209585.194038;-45.120503652039325
1739209585.194042;-35.57807855764607
1739209585.1940463;-38.13080360867914
1739209585.1940503;-45.120503652039325
1739209585.1940546;-38.13080360867914
1739209585.1940587;-32.816014438256545
1739209585.194063;-45.120503652039325
1739209585.194067;-45.120503652039325
1739209585.1940713;-38.13080360867914
1739209585.1940753;-38.13080360867914
1739209585.1940794;-45.120503652039325
1739209585.1940837;-45.120503652039325
1739209585.1940877;-45.120503652039325
1739209585.194092;-38.13080360867914
1739209585.194096;-45.120503652039325
1739209585.1941004;-45.120503652039325
1739209585.1941044;-38.13080360867914
1739209585.1941087;-38.13080360867914
1739209585.1941128;-45.120503652039325
1739209585.1941168;-30.49652367304973
1739209585.1941211;-38.13080360867914
1739209585.1941252;-38.13080360867914
1739209585.1941295;-38.13080360867914
1739209585.1941335;-38.13080360867914
1739209585.1941378;-32.816014438256545
1739209585.1941419;-38.13080360867914
1739209585.1941462;-38.13080360867914
1739209585.1941502;-38.13080360867914
1739209585.1941545;-45.120503652039325
1739209585.1941586;-45.120503652039325
1739209585.1941626;-45.120503652039325
1739209585.194167;-45.120503652039325
1739209585.194171;-45.120503652039325
1739209585.1941752;-32.816014438256545
1739209585.1941793;-38.13080360867914
1739209585.1941836;-33.981070128970906
1739209585.1941876;-33.981070128970906
1739209585.194192;-38.13080360867914
1739209585.194196;-45.120503652039325
1739209585.1942003;-33.981070128970906
1739209585.1942043;-35.57807855764607
1739209585.1942084;-45.120503652039325
1739209585.1942127;-38.13080360867914
1739209585.1942167;-38.13080360867914
1739209585.194221;-45.120503652039325
1739209585.194225;-38.13080360867914
1739209585.1942294;-38.13080360867914
1739209585.1942334;-45.120503652039325
1739209585.1942377;-38.13080360867914
1739209585.1942418;-35.57807855764607
1739209585.194246;-38.13080360867914
1739209585.19425;-45.120503652039325
1739209585.1942542;-38.13080360867914
1739209585.1942585;-32.816014438256545
1739209585.1942625;-38.13080360867914
1739209585.1942668;-38.13080360867914
1739209585.1942708;-38.13080360867914
1739209585.1942751;-45.120503652039325
1739209585.1942792;-45.120503652039325
1739209585.1942835;-31.141103565318915
1739209585.1942875;-33.981070128970906
1739209585.1942918;-45.120503652039325
1739209585.194296;-45.120503652039325
1739209585.1943;-33.981070128970906
1739209585.1943042;-38.13080360867914
1739209585.1943083;-32.816014438256545
1739209585.1943126;-38.13080360867914
1739209585.1943166;-35.57807855764607
1739209585.194321;-30.49652367304973
1739209585.194325;-33.981070128970906
1739209585.1943293;-45.120503652039325
1739209585.1943333;-45.120503652039325
1739209585.1943376;-45.120503652039325
1739209585.1943417;-32.816014438256545
1739209585.1943457;-38.13080360867914
1739209585.19435;-31.141103565318915
1739209585.194354;-28.992665084841942
1739209585.1943583;-38.13080360867914
1739209585.1943624;-38.13080360867914
1739209585.1943667;-33.981070128970906
1739209585.1943707;-38.13080360867914
1739209585.194375;-45.120503652039325
1739209585.194379;-38.13080360867914
1739209585.1943834;-38.13080360867914
1739209585.1943874;-31.141103565318915
1739209585.1943915;-32.816014438256545
1739209585.1943958;-38.13080360867914
1739209585.1943998;-45.120503652039325
1739209585.1944041;-45.120503652039325
1739209585.1944082;-38.13080360867914
1739209585.1944125;-45.120503652039325
1739209585.1944165;-45.120503652039325
1739209585.1944208;-33.981070128970906
1739209585.1944249;-38.13080360867914
1739209585.1944292;-38.13080360867914
1739209585.1944332;-38.13080360867914
1739209585.1944373;-38.13080360867914
1739209585.1944416;-45.120503652039325
1739209585.1944456;-38.13080360867914
1739209585.19445;-38.13080360867914
1739209585.194454;-45.120503652039325
1739209585.1944582;-45.120503652039325
1739209585.1944623;-38.13080360867914
1739209585.1944666;-45.120503652039325
1739209585.1944706;-35.57807855764607
1739209585.194475;-38.13080360867914
1739209585.194479;-45.120503652039325
1739209585.194483;-45.120503652039325
1739209585.1944873;-31.141103565318915
1739209585.1944914;-45.120503652039325
1739209585.1944957;-45.120503652039325
1739209585.1944997;-45.120503652039325
1739209585.194504;-45.120503652039325
1739209585.194508;-38.13080360867914
1739209585.1945124;-35.57807855764607
1739209585.1945164;-35.57807855764607
1739209585.1945207;-38.13080360867914
1739209585.1945248;-38.13080360867914
1739209585.1945288;-38.13080360867914
1739209585.194533;-38.13080360867914
1739209585.1945372;-38.13080360867914
1739209585.1945415;-38.13080360867914
1739209585.1945455;-45.120503652039325
1739209585.1945498;-38.13080360867914
1739209585.1945539;-31.141103565318915
1739209585.1945581;-38.13080360867914
1739209585.1945622;-38.13080360867914
1739209585.1945665;-38.13080360867914
1739209585.1945705;-45.120503652039325
1739209585.1945746;-45.120503652039325
1739209585.194579;-45.120503652039325
1739209585.194583;-38.13080360867914
1739209585.1945872;-38.13080360867914
1739209585.1945913;-45.120503652039325
1739209585.1945956;-35.57807855764607
1739209585.1945996;-35.57807855764607
1739209585.194604;-38.13080360867914
1739209585.194608;-38.13080360867914
1739209585.1946123;-45.120503652039325
1739209585.1946163;-45.120503652039325
1739209585.1946204;-45.120503652039325
1739209585.1946247;-45.120503652039325
1739209585.1946287;-38.13080360867914
1739209585.194633;-38.13080360867914
1739209585.194637;-45.120503652039325
1739209585.1946414;-35.57807855764607
1739209585.1946454;-38.13080360867914
1739209585.1946497;-45.120503652039325
1739209585.1946537;-33.981070128970906
1739209585.194658;-38.13080360867914
1739209585.194662;-38.13080360867914
1739209585.1946661;-45.120503652039325
1739209585.1946704;-35.57807855764607
1739209585.1946745;-35.57807855764607
1739209585.1946788;-45.120503652039325
1739209585.1946828;-38.13080360867914
1739209585.1946871;-45.120503652039325
1739209585.1946912;-35.57807855764607
1739209585.1946955;-45.120503652039325
1739209585.1946995;-45.120503652039325
1739209585.1947038;-45.120503652039325
1739209585.1947079;-33.981070128970906
1739209585.194712;-38.13080360867914
1739209585.1947162;-45.120503652039325
1739209585.1947203;-45.120503652039325
1739209585.1947246;-45.120503652039325
1739209585.1947286;-45.120503652039325
1739209585.194733;-38.13080360867914
1739209585.194737;-45.120503652039325
1739209585.1947412;-45.120503652039325
1739209585.1947453;-45.120503652039325
1739209585.1947496;-38.13080360867914
1739209585.1947536;-38.13080360867914
1739209585.1947577;-32.816014438256545
1739209585.194762;-38.13080360867914
1739209585.194766;-45.120503652039325
1739209585.1947703;-38.13080360867914
1739209585.1947744;-30.49652367304973
1739209585.1947787;-45.120503652039325
1739209585.1947827;-45.120503652039325
1739209585.194787;-45.120503652039325
1739209585.194791;-45.120503652039325
1739209585.1947954;-38.13080360867914
1739209585.1947994;-45.120503652039325
1739209585.1948035;-38.13080360867914
1739209585.1948078;-45.120503652039325
1739209585.1948118;-38.13080360867914
1739209585.194816;-38.13080360867914
1739209585.1948202;-45.120503652039325
1739209585.1948245;-45.120503652039325
1739209585.1948285;-45.120503652039325
1739209585.1948328;-45.120503652039325
1739209585.1948369;-38.13080360867914
1739209585.1948411;-38.13080360867914
1739209585.1948452;-45.120503652039325
1739209585.1948493;-45.120503652039325
1739209585.1948535;-33.981070128970906
1739209585.1948576;-26.487275050834715
1739209585.194862;-38.13080360867914
1739209585.194866;-45.120503652039325
1739209585.1948702;-45.120503652039325
1739209585.1948743;-38.13080360867914
1739209585.1948786;-38.13080360867914
1739209585.1948826;-38.13080360867914
1739209585.194887;-38.13080360867914
1739209585.194891;-33.981070128970956
1739209585.194895;-33.981070128970906
1739209585.1948993;-32.816014438256545
1739209585.1949034;-38.13080360867914
1739209585.1949077;-45.120503652039325
1739209585.1949117;-45.120503652039325
1739209585.194916;-38.13080360867914
1739209585.19492;-35.57807855764607
1739209585.1949244;-26.991370085610722
1739209585.1949284;-33.981070128970906
1739209585.1949327;-45.120503652039325
1739209585.1949368;-45.120503652039325
1739209585.1949408;-33.981070128970906
1739209585.194945;-38.13080360867914
1739209585.1949492;-45.120503652039325
1739209585.1949534;-45.120503652039325
1739209585.1949575;-45.120503652039325
1739209585.1949618;-35.57807855764607
1739209585.1949658;-31.141103565318893
1739209585.1949701;-45.120503652039325
1739209585.1949742;-38.13080360867914
1739209585.1949782;-38.13080360867914
1739209585.1949825;-45.120503652039325
1739209585.1949866;-45.120503652039325
1739209585.1949909;-38.13080360867914
1739209585.194995;-45.120503652039325
1739209585.1949992;-45.120503652039325
1739209585.1950033;-45.120503652039325
1739209585.1950076;-38.13080360867914
1739209585.1950116;-45.120503652039325
1739209585.195016;-38.13080360867914
1739209585.19502;-45.120503652039325
1739209585.195024;-31.141103565318915
1739209585.1950283;-33.981070128970906
1739209585.1950324;-38.13080360867914
1739209585.1950366;-45.120503652039325
1739209585.1950407;-38.13080360867914
1739209585.195045;-38.13080360867914
1739209585.195049;-45.120503652039325
1739209585.1950533;-45.120503652039325
1739209585.1950574;-38.13080360867914
1739209585.1950617;-31.141103565318915
1739209585.1950657;-38.13080360867914
1739209585.1950698;-45.120503652039325
1739209585.195074;-45.120503652039325
1739209585.1950781;-45.120503652039325
1739209585.1950824;-38.13080360867914
1739209585.1950865;-45.120503652039325
1739209585.1950908;-33.981070128970906
1739209585.1950948;-31.141103565318915
1739209585.195099;-38.13080360867914
1739209585.1951032;-33.981070128970906
1739209585.1951075;-35.57807855764607
1739209585.1951115;-38.13080360867914
1739209585.1951156;-45.120503652039325
1739209585.1951199;-38.13080360867914
1739209585.195124;-45.120503652039325
1739209585.1951282;-38.13080360867914
1739209585.1951323;-38.13080360867914
1739209585.1951365;-38.13080360867914
1739209585.1951406;-38.13080360867914
1739209585.195145;-45.120503652039325
1739209585.195149;-38.13080360867914
1739209585.1951532;-45.120503652039325
1739209585.1951573;-38.13080360867914
1739209585.1951613;-38.13080360867914
1739209585.1951656;-38.13080360867914
1739209585.1951697;-38.13080360867914
1739209585.195174;-35.57807855764607
1739209585.195178;-38.13080360867914
1739209585.1951823;-45.120503652039325
1739209585.1951864;-33.981070128970906
1739209585.1951907;-35.57807855764607
1739209585.1951947;-38.13080360867914
1739209585.195199;-45.120503652039325
1739209585.195203;-45.120503652039325
1739209585.195207;-45.120503652039325
1739209585.1952114;-38.13080360867914
1739209585.1952155;-38.13080360867914
1739209585.1952198;-45.120503652039325
1739209585.1952238;-38.13080360867914
1739209585.195228;-31.141103565318915
1739209585.1952322;-38.13080360867914
1739209585.1952364;-45.120503652039325
1739209585.1952405;-45.120503652039325
1739209585.1952448;-38.13080360867914
1739209585.1952488;-38.13080360867914
1739209585.195253;-35.57807855764607
1739209585.1952572;-38.13080360867914
1739209585.1952612;-38.13080360867914
1739209585.1952655;-35.57807855764607
1739209585.1952696;-45.120503652039325
1739209585.1952739;-45.120503652039325
1739209585.195278;-38.13080360867914
1739209585.1952822;-38.13080360867914
1739209585.1952863;-45.120503652039325
1739209585.1952906;-45.120503652039325
1739209585.1952946;-33.981070128970906
1739209585.1952987;-45.120503652039325
1739209585.195303;-38.13080360867914
1739209585.195307;-35.57807855764607
1739209585.1953113;-33.981070128970906
1739209585.1953154;-38.13080360867914
1739209585.1953197;-38.13080360867914
1739209585.1953237;-45.120503652039325
1739209585.195328;-38.13080360867914
1739209585.195332;-32.816014438256545
1739209585.1953363;-45.120503652039325
1739209585.1953404;-38.13080360867914
1739209585.1953444;-38.13080360867914
1739209585.1953487;-38.13080360867914
1739209585.1953528;-38.13080360867914
1739209585.195357;-38.13080360867914
1739209585.1953611;-38.13080360867914
1739209585.1953654;-45.120503652039325
1739209585.1953695;-45.120503652039325
1739209585.1953738;-35.57807855764607
1739209585.1953778;-38.13080360867914
1739209585.195382;-45.120503652039325
1739209585.1953862;-38.13080360867914
1739209585.1826563;-38.13080360867914
1739209585.1826618;-38.13080360867914
1739209585.182667;-31.141103565318915
1739209585.1826725;-30.49652367304973
1739209585.182678;-35.57807855764607
1739209585.1826832;-45.120503652039325
1739209585.1826887;-38.13080360867914
1739209585.1826942;-35.57807855764607
1739209585.1826994;-38.13080360867914
1739209585.182705;-38.13080360867914
1739209585.1827104;-35.57807855764607
1739209585.1827157;-45.120503652039325
1739209585.1827211;-45.120503652039325
1739209585.1827266;-45.120503652039325
1739209585.1827319;-45.120503652039325
1739209585.1827374;-45.120503652039325
1739209585.1827428;-32.816014438256545
1739209585.182748;-45.120503652039325
1739209585.1827536;-33.981070128970906
1739209585.182759;-33.981070128970906
1739209585.1827643;-45.120503652039325
1739209585.1827698;-45.120503652039325
1739209585.1827753;-38.13080360867914
1739209585.1827805;-35.57807855764607
1739209585.182786;-38.13080360867914
1739209585.1827915;-38.13080360867914
1739209585.1827967;-35.57807855764607
1739209585.1828022;-38.13080360867914
1739209585.1828077;-45.120503652039325
1739209585.182813;-38.13080360867914
1739209585.1828184;-32.816014438256545
1739209585.182824;-38.13080360867914
1739209585.1828291;-45.120503652039325
1739209585.1828346;-38.13080360867914
1739209585.18284;-45.120503652039325
1739209585.1828456;-38.13080360867914
1739209585.1828508;-38.13080360867914
1739209585.1828563;-35.57807855764607
1739209585.1828618;-45.120503652039325
1739209585.182867;-45.120503652039325
1739209585.1828725;-38.13080360867914
1739209585.182878;-33.981070128970906
1739209585.1828833;-38.13080360867914
1739209585.1828887;-38.13080360867914
1739209585.1828942;-45.120503652039325
1739209585.1828995;-33.981070128970906
1739209585.182905;-31.141103565318893
1739209585.1829104;-32.816014438256545
1739209585.1829157;-38.13080360867914
1739209585.1829212;-45.120503652039325
1739209585.1829267;-45.120503652039325
1739209585.182932;-38.13080360867914
1739209585.1829374;-38.13080360867914
1739209585.1829429;-45.120503652039325
1739209585.182948;-45.120503652039325
1739209585.1829536;-38.13080360867914
1739209585.182959;-38.13080360867914
1739209585.1829643;-38.13080360867914
1739209585.1829698;-38.13080360867914
1739209585.1829753;-45.120503652039325
1739209585.1829805;-45.120503652039325
1739209585.182986;-38.13080360867914
1739209585.1829915;-35.57807855764607
1739209585.1829967;-38.13080360867914
1739209585.1830022;-45.120503652039325
1739209585.1830077;-38.13080360867914
1739209585.183013;-35.57807855764607
1739209585.1830184;-35.57807855764607
1739209585.183024;-38.13080360867914
1739209585.1830292;-45.120503652039325
1739209585.1830347;-45.120503652039325
