CAN Message; 0x1a7:0000706a3debbeb3
Timestamp;Amplitude
1739209740.7391918;-38.13080360867914
1739209740.7391925;-45.120503652039325
1739209740.7391932;-45.120503652039325
1739209740.7391942;-33.981070128970906
1739209740.7391949;-45.120503652039325
1739209740.7391956;-38.13080360867914
1739209740.7391965;-45.120503652039325
1739209740.7391973;-38.13080360867914
1739209740.739198;-28.58837851428586
1739209740.739199;-38.13080360867914
1739209740.7391996;-45.120503652039325
1739209740.7392004;-38.13080360867914
1739209740.739201;-35.57807855764607
1739209740.739202;-45.120503652039325
1739209740.7392027;-33.981070128970906
1739209740.7392035;-45.120503652039325
1739209740.7392044;-33.981070128970956
1739209740.7392051;-38.13080360867914
1739209740.7392058;-33.981070128970906
1739209740.7392068;-45.120503652039325
1739209740.7392075;-45.120503652039325
1739209740.7392082;-35.57807855764607
1739209740.7392092;-45.120503652039325
1739209740.73921;-38.13080360867914
1739209740.7392106;-33.981070128970906
1739209740.7392116;-38.13080360867914
1739209740.7392123;-45.120503652039325
1739209740.739213;-45.120503652039325
1739209740.739214;-45.120503652039325
1739209740.7392147;-45.120503652039325
1739209740.7392154;-45.120503652039325
1739209740.7392163;-45.120503652039325
1739209740.739217;-33.981070128970906
1739209740.7392178;-45.120503652039325
1739209740.7392187;-45.120503652039325
1739209740.7392194;-38.13080360867914
1739209740.7392201;-32.816014438256545
1739209740.739221;-45.120503652039325
1739209740.7392218;-45.120503652039325
1739209740.7392225;-45.120503652039325
1739209740.7392235;-45.120503652039325
1739209740.7392242;-45.120503652039325
1739209740.739225;-45.120503652039325
1739209740.7392259;-38.13080360867914
1739209740.7392266;-45.120503652039325
1739209740.7392273;-33.981070128970906
1739209740.7392282;-38.13080360867914
1739209740.739229;-38.13080360867914
1739209740.7392297;-32.816014438256545
1739209740.7392306;-38.13080360867914
1739209740.7392313;-45.120503652039325
1739209740.739232;-38.13080360867914
1739209740.739233;-32.816014438256545
1739209740.7392337;-38.13080360867914
1739209740.7392344;-45.120503652039325
1739209740.7392354;-45.120503652039325
1739209740.739236;-45.120503652039325
1739209740.7392368;-45.120503652039325
1739209740.7392378;-45.120503652039325
1739209740.7392385;-38.13080360867914
1739209740.7392392;-38.13080360867914
1739209740.7392402;-38.13080360867914
1739209740.739241;-45.120503652039325
1739209740.7392416;-38.13080360867914
1739209740.7392426;-35.57807855764607
1739209740.7392433;-38.13080360867914
1739209740.739244;-45.120503652039325
1739209740.739245;-45.120503652039325
1739209740.7392457;-45.120503652039325
1739209740.7392464;-45.120503652039325
1739209740.7392473;-38.13080360867914
1739209740.739248;-38.13080360867914
1739209740.7392488;-38.13080360867914
1739209740.7392497;-38.13080360867914
1739209740.7392504;-45.120503652039325
1739209740.7392511;-45.120503652039325
1739209740.739252;-45.120503652039325
1739209740.7392528;-38.13080360867914
1739209740.7392535;-45.120503652039325
1739209740.7392545;-38.13080360867914
1739209740.7392552;-45.120503652039325
1739209740.739256;-45.120503652039325
1739209740.7392569;-38.13080360867914
1739209740.7392576;-45.120503652039325
1739209740.7392583;-45.120503652039325
1739209740.7392592;-38.13080360867914
1739209740.73926;-33.981070128970906
1739209740.7392607;-38.13080360867914
1739209740.7392616;-45.120503652039325
1739209740.7392623;-35.57807855764607
1739209740.739263;-38.13080360867914
1739209740.739264;-45.120503652039325
1739209740.7392647;-45.120503652039325
1739209740.7392654;-32.816014438256545
1739209740.7392664;-38.13080360867914
1739209740.739267;-45.120503652039325
1739209740.7392678;-45.120503652039325
1739209740.7392688;-45.120503652039325
1739209740.7392695;-45.120503652039325
1739209740.7392702;-38.13080360867914
1739209740.7392712;-35.57807855764607
1739209740.7392719;-45.120503652039325
1739209740.7392726;-38.13080360867914
1739209740.7392735;-38.13080360867914
1739209740.7392743;-45.120503652039325
1739209740.739275;-31.141103565318915
1739209740.739276;-35.57807855764607
1739209740.7392766;-38.13080360867914
1739209740.7392774;-45.120503652039325
1739209740.7392783;-35.57807855764607
1739209740.739279;-35.57807855764607
1739209740.7392797;-38.13080360867914
1739209740.7392807;-45.120503652039325
1739209740.7392814;-45.120503652039325
1739209740.7392821;-45.120503652039325
1739209740.739283;-38.13080360867914
1739209740.7392838;-35.57807855764607
1739209740.7392845;-38.13080360867914
1739209740.7392855;-45.120503652039325
1739209740.7392862;-45.120503652039325
1739209740.739287;-45.120503652039325
1739209740.7392879;-45.120503652039325
1739209740.7392886;-45.120503652039325
1739209740.7392893;-38.13080360867914
1739209740.7392902;-45.120503652039325
1739209740.739291;-35.57807855764607
1739209740.7392917;-38.13080360867914
1739209740.7392926;-38.13080360867914
1739209740.7392933;-32.816014438256545
1739209740.739294;-45.120503652039325
1739209740.739295;-45.120503652039325
1739209740.7392957;-45.120503652039325
1739209740.7392964;-38.13080360867914
1739209740.7392974;-38.13080360867914
1739209740.739298;-45.120503652039325
1739209740.7392988;-38.13080360867914
1739209740.7392998;-35.57807855764607
1739209740.7393005;-38.13080360867914
1739209740.7393012;-45.120503652039325
1739209740.7393022;-45.120503652039325
1739209740.7393029;-45.120503652039325
1739209740.7393036;-45.120503652039325
1739209740.7393045;-38.13080360867914
1739209740.7393053;-45.120503652039325
1739209740.739306;-45.120503652039325
1739209740.739307;-45.120503652039325
1739209740.7393076;-38.13080360867914
1739209740.7393084;-45.120503652039325
1739209740.7393093;-45.120503652039325
1739209740.73931;-45.120503652039325
1739209740.7393107;-45.120503652039325
1739209740.7393117;-45.120503652039325
1739209740.7393124;-45.120503652039325
1739209740.7393131;-45.120503652039325
1739209740.739314;-45.120503652039325
1739209740.7393148;-38.13080360867914
1739209740.7393155;-38.13080360867914
1739209740.7393165;-35.57807855764607
1739209740.7393172;-38.13080360867914
1739209740.739318;-45.120503652039325
1739209740.7393188;-45.120503652039325
1739209740.7393196;-45.120503652039325
1739209740.7393203;-35.57807855764607
1739209740.7393212;-45.120503652039325
1739209740.739322;-45.120503652039325
1739209740.7393227;-45.120503652039325
1739209740.7393236;-45.120503652039325
1739209740.7393243;-45.120503652039325
1739209740.739325;-45.120503652039325
1739209740.739326;-45.120503652039325
1739209740.7393267;-38.13080360867914
1739209740.7393274;-38.13080360867914
1739209740.7393284;-45.120503652039325
1739209740.739329;-35.57807855764607
1739209740.7393298;-35.57807855764607
1739209740.7393308;-38.13080360867914
1739209740.7393315;-45.120503652039325
1739209740.7393322;-35.57807855764607
1739209740.7393332;-32.816014438256545
1739209740.7393339;-45.120503652039325
1739209740.7393346;-38.13080360867914
1739209740.7393355;-45.120503652039325
1739209740.7393363;-38.13080360867914
1739209740.739337;-38.13080360867914
1739209740.739338;-35.57807855764607
1739209740.7393386;-45.120503652039325
1739209740.7393394;-38.13080360867914
1739209740.7393403;-33.981070128970906
1739209740.739341;-33.981070128970906
1739209740.7393417;-38.13080360867914
1739209740.7393427;-38.13080360867914
1739209740.7393434;-38.13080360867914
1739209740.7393441;-38.13080360867914
1739209740.739345;-38.13080360867914
1739209740.7393458;-28.58837851428586
1739209740.7393465;-38.13080360867914
1739209740.7393475;-38.13080360867914
1739209740.7393482;-45.120503652039325
1739209740.739349;-38.13080360867914
1739209740.7393498;-33.981070128970906
1739209740.7393506;-38.13080360867914
1739209740.7393513;-45.120503652039325
1739209740.7393522;-38.13080360867914
1739209740.739353;-38.13080360867914
1739209740.7393537;-38.13080360867914
1739209740.7393546;-45.120503652039325
1739209740.7393553;-45.120503652039325
1739209740.739356;-45.120503652039325
1739209740.739357;-45.120503652039325
1739209740.7393577;-45.120503652039325
1739209740.7393584;-31.141103565318915
1739209740.7393594;-38.13080360867914
1739209740.73936;-45.120503652039325
1739209740.7393608;-45.120503652039325
1739209740.7393618;-38.13080360867914
1739209740.7393625;-38.13080360867914
1739209740.7393632;-45.120503652039325
1739209740.7393641;-45.120503652039325
1739209740.7393649;-45.120503652039325
1739209740.7393656;-38.13080360867914
1739209740.7393665;-35.57807855764607
1739209740.7393672;-45.120503652039325
1739209740.739368;-45.120503652039325
1739209740.739369;-45.120503652039325
1739209740.7393696;-45.120503652039325
1739209740.7393703;-35.57807855764607
1739209740.7393713;-35.57807855764607
1739209740.739372;-38.13080360867914
1739209740.7393727;-45.120503652039325
1739209740.7393737;-45.120503652039325
1739209740.7393744;-45.120503652039325
1739209740.739375;-45.120503652039325
1739209740.739376;-45.120503652039325
1739209740.7393768;-45.120503652039325
1739209740.7393775;-38.13080360867914
1739209740.7393785;-45.120503652039325
1739209740.7393792;-45.120503652039325
1739209740.73938;-38.13080360867914
1739209740.7393808;-38.13080360867914
1739209740.7393816;-45.120503652039325
1739209740.7393823;-35.57807855764607
1739209740.7393832;-38.13080360867914
1739209740.739384;-38.13080360867914
1739209740.7393847;-45.120503652039325
1739209740.7393856;-45.120503652039325
1739209740.7393863;-45.120503652039325
1739209740.739387;-38.13080360867914
1739209740.739388;-45.120503652039325
1739209740.7393887;-45.120503652039325
1739209740.7393894;-38.13080360867914
1739209740.7393904;-31.141103565318915
1739209740.739391;-31.141103565318915
1739209740.7393918;-38.13080360867914
1739209740.7393928;-45.120503652039325
1739209740.7393935;-38.13080360867914
1739209740.7393942;-38.13080360867914
1739209740.7393951;-45.120503652039325
1739209740.7393959;-35.57807855764607
1739209740.7393966;-33.981070128970906
1739209740.7393975;-33.981070128970906
1739209740.7393982;-45.120503652039325
1739209740.739399;-45.120503652039325
1739209740.7394;-45.120503652039325
1739209740.7394006;-45.120503652039325
1739209740.7394013;-45.120503652039325
1739209740.7394023;-45.120503652039325
1739209740.739403;-31.141103565318915
1739209740.7394037;-31.141103565318915
1739209740.7394047;-38.13080360867914
1739209740.7394054;-45.120503652039325
1739209740.739406;-38.13080360867914
1739209740.7394068;-35.57807855764607
1739209740.7394078;-45.120503652039325
1739209740.7394085;-35.57807855764607
1739209740.7394092;-38.13080360867914
1739209740.7394102;-38.13080360867914
1739209740.7394109;-33.981070128970906
1739209740.7394116;-45.120503652039325
1739209740.7394125;-45.120503652039325
1739209740.7394133;-45.120503652039325
1739209740.739414;-45.120503652039325
1739209740.739415;-45.120503652039325
1739209740.7394156;-45.120503652039325
1739209740.7394164;-38.13080360867914
1739209740.7394173;-38.13080360867914
1739209740.739418;-38.13080360867914
1739209740.7394187;-38.13080360867914
1739209740.7394197;-38.13080360867914
1739209740.7394204;-45.120503652039325
1739209740.7394211;-38.13080360867914
1739209740.739422;-38.13080360867914
1739209740.7394228;-38.13080360867914
1739209740.7394235;-38.13080360867914
1739209740.7394245;-45.120503652039325
1739209740.7394252;-38.13080360867914
1739209740.739426;-33.981070128970906
1739209740.7394269;-38.13080360867914
1739209740.7394276;-45.120503652039325
1739209740.7394283;-38.13080360867914
1739209740.7394292;-38.13080360867914
1739209740.73943;-45.120503652039325
1739209740.7394307;-45.120503652039325
1739209740.7394316;-35.57807855764607
1739209740.7394323;-38.13080360867914
1739209740.739433;-45.120503652039325
1739209740.739434;-33.981070128970906
1739209740.7394347;-45.120503652039325
1739209740.7394354;-45.120503652039325
1739209740.7394364;-38.13080360867914
1739209740.739437;-38.13080360867914
1739209740.7394378;-45.120503652039325
1739209740.7394388;-33.981070128970906
1739209740.7394395;-38.13080360867914
1739209740.7394402;-38.13080360867914
1739209740.7394412;-38.13080360867914
1739209740.7394419;-38.13080360867914
1739209740.7394426;-45.120503652039325
1739209740.7394435;-38.13080360867914
1739209740.7394443;-45.120503652039325
1739209740.739445;-45.120503652039325
1739209740.739446;-38.13080360867914
1739209740.7394466;-38.13080360867914
1739209740.7394474;-45.120503652039325
1739209740.7394483;-45.120503652039325
1739209740.739449;-45.120503652039325
1739209740.7394497;-38.13080360867914
1739209740.7394507;-38.13080360867914
1739209740.7394514;-38.13080360867914
1739209740.7394521;-45.120503652039325
1739209740.739453;-38.13080360867914
1739209740.7394538;-45.120503652039325
1739209740.7394545;-38.13080360867914
1739209740.7394555;-35.57807855764607
1739209740.7394562;-45.120503652039325
1739209740.739457;-45.120503652039325
1739209740.7394578;-45.120503652039325
1739209740.7394586;-33.981070128970906
1739209740.7394593;-38.13080360867914
1739209740.7394602;-45.120503652039325
1739209740.739461;-45.120503652039325
1739209740.7394617;-45.120503652039325
1739209740.7394626;-38.13080360867914
1739209740.7394633;-45.120503652039325
1739209740.739464;-31.141103565318915
1739209740.739465;-45.120503652039325
1739209740.7394657;-45.120503652039325
1739209740.7394664;-45.120503652039325
1739209740.7394674;-31.141103565318915
1739209740.739468;-30.49652367304973
1739209740.7394688;-38.13080360867914
1739209740.7394698;-38.13080360867914
1739209740.7394705;-45.120503652039325
1739209740.7394712;-30.49652367304973
1739209740.7394722;-45.120503652039325
1739209740.7394729;-45.120503652039325
1739209740.7394736;-45.120503652039325
1739209740.7394745;-45.120503652039325
1739209740.7394753;-45.120503652039325
1739209740.739476;-45.120503652039325
1739209740.739477;-38.13080360867914
1739209740.7394776;-45.120503652039325
1739209740.7394783;-38.13080360867914
1739209740.7394793;-45.120503652039325
1739209740.73948;-35.57807855764607
1739209740.7394807;-35.57807855764607
1739209740.7394817;-38.13080360867914
1739209740.7394824;-45.120503652039325
1739209740.739483;-38.13080360867914
1739209740.739484;-35.57807855764607
1739209740.7394848;-45.120503652039325
1739209740.7394855;-45.120503652039325
1739209740.7394865;-45.120503652039325
1739209740.7394872;-32.816014438256545
1739209740.739488;-45.120503652039325
1739209740.7394888;-38.13080360867914
1739209740.7394896;-45.120503652039325
1739209740.7394903;-45.120503652039325
1739209740.7394912;-33.981070128970906
1739209740.739492;-35.57807855764607
1739209740.7394927;-38.13080360867914
1739209740.7394936;-33.981070128970956
1739209740.7394943;-38.13080360867914
1739209740.739495;-35.57807855764607
1739209740.739496;-38.13080360867914
1739209740.7394967;-45.120503652039325
1739209740.7394974;-45.120503652039325
1739209740.7394984;-45.120503652039325
1739209740.739499;-38.13080360867914
1739209740.7394998;-25.62660358559016
1739209740.7395008;-38.13080360867914
1739209740.7395015;-38.13080360867914
1739209740.7395022;-45.120503652039325
1739209740.7395031;-45.120503652039325
1739209740.7395039;-38.13080360867914
1739209740.7395046;-38.13080360867914
1739209740.7395055;-45.120503652039325
1739209740.7395062;-33.981070128970956
1739209740.7395098;-45.120503652039325
1739209740.7395134;-38.13080360867914
1739209740.739517;-38.13080360867914
1739209740.7395205;-45.120503652039325
1739209740.7395241;-45.120503652039325
1739209740.7395277;-45.120503652039325
1739209740.7395313;-45.120503652039325
1739209740.7395349;-28.992665084841942
1739209740.7395384;-38.13080360867914
1739209740.739542;-38.13080360867914
1739209740.7395456;-45.120503652039325
1739209740.7395492;-33.981070128970906
1739209740.7395527;-38.13080360867914
1739209740.7395563;-45.120503652039325
1739209740.73956;-45.120503652039325
1739209740.7395635;-35.57807855764607
1739209740.739567;-38.13080360867914
1739209740.7395706;-45.120503652039325
1739209740.7395742;-45.120503652039325
1739209740.7395778;-45.120503652039325
1739209740.7395813;-45.120503652039325
1739209740.739585;-45.120503652039325
1739209740.7395885;-33.981070128970906
1739209740.7395918;-32.816014438256545
1739209740.7395954;-45.120503652039325
1739209740.739599;-45.120503652039325
1739209740.7396026;-38.13080360867914
1739209740.7396061;-38.13080360867914
1739209740.7396097;-38.13080360867914
1739209740.7396133;-45.120503652039325
1739209740.7396169;-38.13080360867914
1739209740.7396204;-33.981070128970906
1739209740.739624;-33.981070128970906
1739209740.7396276;-45.120503652039325
1739209740.7396312;-45.120503652039325
1739209740.7396348;-45.120503652039325
1739209740.7396383;-45.120503652039325
1739209740.739642;-45.120503652039325
1739209740.7396455;-35.57807855764607
1739209740.739649;-38.13080360867914
1739209740.7396526;-45.120503652039325
1739209740.7396562;-45.120503652039325
1739209740.7396598;-45.120503652039325
1739209740.7396634;-38.13080360867914
1739209740.739667;-38.13080360867914
1739209740.7396705;-45.120503652039325
1739209740.739674;-38.13080360867914
1739209740.7396777;-33.981070128970906
1739209740.7396812;-33.981070128970906
1739209740.7396848;-38.13080360867914
1739209740.7396884;-35.57807855764607
1739209740.739692;-33.981070128970906
1739209740.7396955;-33.981070128970906
1739209740.7396991;-38.13080360867914
1739209740.7397027;-38.13080360867914
1739209740.7397063;-38.13080360867914
1739209740.7397099;-27.267205301931607
1739209740.7397134;-35.57807855764607
1739209740.739717;-45.120503652039325
1739209740.7397206;-38.13080360867914
1739209740.7397242;-33.981070128970906
1739209740.7397277;-45.120503652039325
1739209740.7397313;-45.120503652039325
1739209740.739735;-33.981070128970906
1739209740.7397385;-33.981070128970906
1739209740.739742;-38.13080360867914
1739209740.7397456;-45.120503652039325
1739209740.7397492;-45.120503652039325
1739209740.7397528;-35.57807855764607
1739209740.739756;-35.57807855764607
1739209740.7397597;-38.13080360867914
1739209740.7397633;-38.13080360867914
1739209740.7397668;-27.267205301931607
1739209740.7397704;-35.57807855764607
1739209740.739774;-45.120503652039325
1739209740.7397776;-45.120503652039325
1739209740.7397811;-45.120503652039325
1739209740.7397847;-45.120503652039325
1739209740.7397883;-38.13080360867914
1739209740.7397919;-38.13080360867914
1739209740.7397954;-32.816014438256545
1739209740.739799;-45.120503652039325
1739209740.7398026;-45.120503652039325
1739209740.7398062;-45.120503652039325
1739209740.7398098;-35.57807855764607
1739209740.7398133;-35.57807855764607
1739209740.739817;-38.13080360867914
1739209740.7398205;-38.13080360867914
1739209740.739824;-28.992665084841942
1739209740.7398276;-45.120503652039325
1739209740.7398312;-45.120503652039325
1739209740.7398348;-45.120503652039325
1739209740.7398384;-45.120503652039325
1739209740.739842;-45.120503652039325
1739209740.7398455;-45.120503652039325
1739209740.739849;-38.13080360867914
1739209740.7398527;-32.81601443825658
1739209740.7398562;-45.120503652039325
1739209740.7398598;-33.981070128970906
1739209740.7398634;-35.57807855764607
1739209740.739867;-45.120503652039325
1739209740.7398705;-38.13080360867914
1739209740.7398741;-38.13080360867914
1739209740.7398777;-35.57807855764607
1739209740.7398813;-45.120503652039325
1739209740.7398849;-45.120503652039325
1739209740.7398884;-45.120503652039325
1739209740.739892;-45.120503652039325
1739209740.7398956;-45.120503652039325
1739209740.7398992;-35.57807855764607
1739209740.7399027;-45.120503652039325
1739209740.7399063;-45.120503652039325
1739209740.73991;-33.981070128970906
1739209740.7399135;-38.13080360867914
1739209740.739917;-45.120503652039325
1739209740.7399206;-45.120503652039325
1739209740.739924;-38.13080360867914
1739209740.7399275;-45.120503652039325
1739209740.739931;-38.13080360867914
1739209740.7399347;-45.120503652039325
1739209740.7399383;-38.13080360867914
1739209740.7399418;-32.816014438256545
1739209740.7399454;-45.120503652039325
1739209740.739949;-45.120503652039325
1739209740.7399526;-38.13080360867914
1739209740.7399561;-32.816014438256545
1739209740.7399597;-38.13080360867914
1739209740.7399633;-38.13080360867914
1739209740.7399669;-45.120503652039325
1739209740.7399704;-35.57807855764607
1739209740.739974;-35.57807855764607
1739209740.7399776;-38.13080360867914
1739209740.7399812;-38.13080360867914
1739209740.7399848;-45.120503652039325
1739209740.7399883;-45.120503652039325
1739209740.739992;-35.57807855764607
1739209740.7399955;-45.120503652039325
1739209740.739999;-45.120503652039325
1739209740.7400026;-33.981070128970906
1739209740.7400062;-38.13080360867914
1739209740.7400098;-38.13080360867914
1739209740.7400134;-38.13080360867914
1739209740.740017;-38.13080360867914
1739209740.7400205;-35.57807855764607
1739209740.740024;-45.120503652039325
1739209740.7400277;-45.120503652039325
1739209740.7400312;-38.13080360867914
1739209740.7400348;-38.13080360867914
1739209740.7400384;-45.120503652039325
1739209740.740042;-45.120503652039325
1739209740.7400455;-38.13080360867914
1739209740.7400491;-33.981070128970906
1739209740.7400527;-45.120503652039325
1739209740.7400563;-45.120503652039325
1739209740.7400599;-45.120503652039325
1739209740.7400634;-38.13080360867914
1739209740.740067;-38.13080360867914
1739209740.7400706;-45.120503652039325
1739209740.7400742;-38.13080360867914
1739209740.7400777;-35.57807855764607
1739209740.7400813;-45.120503652039325
1739209740.740085;-33.981070128970906
1739209740.7400882;-38.13080360867914
1739209740.7400918;-32.816014438256545
1739209740.7400954;-38.13080360867914
1739209740.740099;-45.120503652039325
1739209740.7401025;-38.13080360867914
1739209740.740106;-38.13080360867914
1739209740.7401097;-35.57807855764607
1739209740.7401133;-38.13080360867914
1739209740.7401168;-45.120503652039325
1739209740.7401204;-45.120503652039325
1739209740.740124;-38.13080360867914
1739209740.7401276;-38.13080360867914
1739209740.7401311;-45.120503652039325
1739209740.7401347;-45.120503652039325
1739209740.7401383;-45.120503652039325
1739209740.7401419;-38.13080360867914
1739209740.7401454;-38.13080360867914
1739209740.740149;-45.120503652039325
1739209740.7401526;-45.120503652039325
1739209740.7401562;-38.13080360867914
1739209740.7401597;-38.13080360867914
1739209740.7401633;-45.120503652039325
1739209740.740167;-38.13080360867914
1739209740.7401705;-38.13080360867914
1739209740.740174;-45.120503652039325
1739209740.7401776;-38.13080360867914
1739209740.7401812;-38.13080360867914
1739209740.7401848;-45.120503652039325
1739209740.7401884;-45.120503652039325
1739209740.740192;-38.13080360867914
1739209740.7401955;-38.13080360867914
1739209740.740199;-31.141103565318915
1739209740.7402027;-38.13080360867914
1739209740.7402062;-45.120503652039325
1739209740.7402098;-38.13080360867914
1739209740.7402134;-35.57807855764607
1739209740.740217;-38.13080360867914
1739209740.7402205;-45.120503652039325
1739209740.7402241;-35.57807855764607
1739209740.7402277;-35.57807855764607
1739209740.7402313;-45.120503652039325
1739209740.7402349;-38.13080360867914
1739209740.7402384;-45.120503652039325
1739209740.740242;-45.120503652039325
1739209740.7402456;-45.120503652039325
1739209740.7402492;-45.120503652039325
1739209740.7402527;-45.120503652039325
1739209740.740256;-38.13080360867914
1739209740.7402596;-45.120503652039325
1739209740.7402632;-45.120503652039325
1739209740.7402668;-38.13080360867914
1739209740.7402704;-33.981070128970906
1739209740.740274;-38.13080360867914
1739209740.7402775;-45.120503652039325
1739209740.740281;-38.13080360867914
1739209740.7402847;-38.13080360867914
1739209740.7402883;-38.13080360867914
1739209740.7402918;-35.57807855764607
1739209740.7402954;-38.13080360867914
1739209740.740299;-45.120503652039325
1739209740.7403026;-38.13080360867914
1739209740.7403061;-35.57807855764607
1739209740.7403097;-38.13080360867914
1739209740.7403133;-38.13080360867914
1739209740.7403169;-33.981070128970906
1739209740.7403204;-35.57807855764607
1739209740.740324;-45.120503652039325
1739209740.7403276;-45.120503652039325
1739209740.7403312;-38.13080360867914
1739209740.7403347;-38.13080360867914
1739209740.7403383;-45.120503652039325
1739209740.740342;-38.13080360867914
1739209740.7403455;-33.981070128970906
1739209740.740349;-35.57807855764607
1739209740.7403526;-38.13080360867914
1739209740.7403562;-38.13080360867914
1739209740.7403598;-35.57807855764607
1739209740.7403634;-35.57807855764607
1739209740.740367;-38.13080360867914
1739209740.7403705;-35.57807855764607
1739209740.740374;-30.49652367304973
1739209740.7403777;-33.981070128970906
1739209740.7403812;-45.120503652039325
1739209740.7403848;-45.120503652039325
1739209740.7403884;-38.13080360867914
1739209740.740392;-38.13080360867914
1739209740.7403955;-38.13080360867914
1739209740.7403991;-38.13080360867914
1739209740.7404027;-33.981070128970906
1739209740.7404063;-38.13080360867914
1739209740.7404099;-38.13080360867914
1739209740.7404134;-33.981070128970906
1739209740.740417;-33.981070128970906
1739209740.7404203;-38.13080360867914
1739209740.740424;-38.13080360867914
1739209740.7404275;-35.57807855764607
1739209740.740431;-45.120503652039325
1739209740.7404346;-45.120503652039325
1739209740.7404382;-38.13080360867914
1739209740.7404418;-38.13080360867914
1739209740.7404454;-45.120503652039325
1739209740.740449;-45.120503652039325
1739209740.7404525;-38.13080360867914
1739209740.740456;-38.13080360867914
1739209740.7404597;-33.981070128970906
1739209740.7404633;-45.120503652039325
1739209740.7404668;-45.120503652039325
1739209740.7404704;-35.57807855764607
1739209740.740474;-33.981070128970906
1739209740.7404776;-45.120503652039325
1739209740.7404811;-38.13080360867914
1739209740.7404847;-45.120503652039325
1739209740.7404883;-38.13080360867914
1739209740.7404919;-38.13080360867914
1739209740.7404954;-35.57807855764607
1739209740.740499;-45.120503652039325
1739209740.7405026;-38.13080360867914
1739209740.7405062;-32.816014438256545
1739209740.7405097;-38.13080360867914
1739209740.7405133;-45.120503652039325
1739209740.740517;-28.992665084841942
1739209740.7405205;-32.816014438256545
1739209740.740524;-45.120503652039325
1739209740.7405276;-45.120503652039325
1739209740.7405312;-38.13080360867914
1739209740.7405348;-33.981070128970906
1739209740.7405384;-38.13080360867914
1739209740.740542;-45.120503652039325
1739209740.7405455;-38.13080360867914
1739209740.740549;-38.13080360867914
1739209740.7405527;-45.120503652039325
1739209740.7405562;-38.13080360867914
1739209740.7405598;-35.57807855764607
1739209740.7405634;-45.120503652039325
1739209740.740567;-45.120503652039325
1739209740.7405705;-45.120503652039325
1739209740.7405741;-45.120503652039325
1739209740.7405777;-38.13080360867914
1739209740.7405813;-38.13080360867914
1739209740.7405849;-45.120503652039325
1739209740.7405882;-38.13080360867914
1739209740.7405918;-35.57807855764607
1739209740.7405953;-38.13080360867914
1739209740.740599;-45.120503652039325
1739209740.7406025;-33.981070128970906
1739209740.740606;-45.120503652039325
1739209740.7406096;-38.13080360867914
1739209740.7406132;-38.13080360867914
1739209740.7406168;-38.13080360867914
1739209740.7406204;-45.120503652039325
1739209740.740624;-45.120503652039325
1739209740.7406275;-45.120503652039325
1739209740.740631;-38.13080360867914
1739209740.7406347;-38.13080360867914
1739209740.7406383;-38.13080360867914
1739209740.7406418;-45.120503652039325
1739209740.7406454;-38.13080360867914
1739209740.740649;-32.816014438256545
1739209740.7406526;-45.120503652039325
1739209740.7406561;-38.13080360867914
1739209740.7406597;-38.13080360867914
1739209740.7406633;-45.120503652039325
1739209740.7406669;-45.120503652039325
1739209740.7406704;-45.120503652039325
1739209740.740674;-45.120503652039325
1739209740.7406776;-45.120503652039325
1739209740.7406812;-45.120503652039325
1739209740.7406847;-45.120503652039325
1739209740.7406883;-45.120503652039325
1739209740.740692;-45.120503652039325
1739209740.7406955;-45.120503652039325
1739209740.740699;-45.120503652039325
1739209740.7407026;-45.120503652039325
1739209740.7407062;-38.13080360867914
1739209740.7407098;-45.120503652039325
1739209740.7407134;-45.120503652039325
1739209740.740717;-38.13080360867914
1739209740.7407205;-35.57807855764607
1739209740.740724;-45.120503652039325
1739209740.7407277;-38.13080360867914
1739209740.7407312;-38.13080360867914
1739209740.7407348;-38.13080360867914
1739209740.7407384;-38.13080360867914
1739209740.740742;-45.120503652039325
1739209740.7407455;-38.13080360867914
1739209740.7407491;-38.13080360867914
1739209740.7407527;-45.120503652039325
1739209740.740756;-45.120503652039325
1739209740.7407596;-32.816014438256545
1739209740.7407632;-38.13080360867914
1739209740.7407668;-45.120503652039325
1739209740.7407703;-38.13080360867914
1739209740.740774;-38.13080360867914
1739209740.7407775;-33.981070128970906
1739209740.740781;-38.13080360867914
1739209740.7407846;-45.120503652039325
1739209740.7407882;-45.120503652039325
1739209740.7407918;-33.981070128970906
1739209740.7407954;-45.120503652039325
1739209740.740799;-45.120503652039325
1739209740.7408025;-38.13080360867914
1739209740.740806;-45.120503652039325
1739209740.7408097;-45.120503652039325
1739209740.7408133;-38.13080360867914
1739209740.7408168;-45.120503652039325
1739209740.7408204;-45.120503652039325
1739209740.740824;-38.13080360867914
1739209740.7408276;-38.13080360867914
1739209740.7408311;-45.120503652039325
1739209740.7408347;-38.13080360867914
1739209740.7408383;-45.120503652039325
1739209740.7408419;-45.120503652039325
1739209740.7408454;-45.120503652039325
1739209740.740849;-32.816014438256545
1739209740.7408526;-45.120503652039325
1739209740.7408562;-45.120503652039325
1739209740.7408597;-38.13080360867914
1739209740.7408633;-33.981070128970906
1739209740.740867;-38.13080360867914
1739209740.7408705;-45.120503652039325
1739209740.740874;-38.13080360867914
1739209740.7408776;-45.120503652039325
1739209740.7408812;-45.120503652039325
1739209740.7408848;-45.120503652039325
1739209740.7408884;-38.13080360867914
1739209740.740892;-38.13080360867914
