CAN Message; 0x1b8:0200f680bdcf567d
Timestamp;Amplitude
1739209907.7562413;-38.13080360867914
1739209907.7562435;-38.13080360867914
1739209907.7562456;-32.816014438256545
1739209907.756248;-33.981070128970906
1739209907.7562501;-31.14110356531892
1739209907.7562523;-45.120503652039325
1739209907.7562547;-38.13080360867914
1739209907.7562568;-38.13080360867914
1739209907.756259;-38.13080360867914
1739209907.756261;-45.120503652039325
1739209907.7562635;-35.57807855764607
1739209907.7562656;-33.981070128970906
1739209907.7562678;-33.981070128970906
1739209907.7562702;-45.120503652039325
1739209907.7562723;-38.13080360867914
1739209907.7562745;-38.13080360867914
1739209907.7562768;-38.13080360867914
1739209907.756279;-33.981070128970906
1739209907.7562811;-45.120503652039325
1739209907.7562835;-38.13080360867914
1739209907.7562857;-35.57807855764607
1739209907.7562878;-35.57807855764607
1739209907.75629;-38.13080360867914
1739209907.7562923;-38.13080360867914
1739209907.7562945;-38.13080360867914
1739209907.7562966;-45.120503652039325
1739209907.756299;-45.120503652039325
1739209907.7563012;-38.13080360867914
1739209907.7563033;-38.13080360867914
1739209907.7563057;-38.13080360867914
1739209907.7563078;-45.120503652039325
1739209907.75631;-45.120503652039325
1739209907.7563124;-35.57807855764607
1739209907.7563145;-38.13080360867914
1739209907.7563167;-45.120503652039325
1739209907.7563188;-38.13080360867914
1739209907.7563212;-31.141103565318915
1739209907.7563233;-45.120503652039325
1739209907.7563255;-45.120503652039325
1739209907.7563279;-45.120503652039325
1739209907.75633;-32.816014438256545
1739209907.7563322;-32.816014438256545
1739209907.7563345;-38.13080360867914
1739209907.7563367;-38.13080360867914
1739209907.7563388;-33.981070128970956
1739209907.756341;-45.120503652039325
1739209907.7563434;-45.120503652039325
1739209907.7563455;-45.120503652039325
1739209907.7563477;-45.120503652039325
1739209907.75635;-33.981070128970906
1739209907.7563522;-33.981070128970906
1739209907.7563543;-45.120503652039325
1739209907.7563567;-25.62660358559016
1739209907.7563589;-32.816014438256545
1739209907.756361;-45.120503652039325
1739209907.7563634;-45.120503652039325
1739209907.7563655;-33.981070128970906
1739209907.7563677;-45.120503652039325
1739209907.7563698;-45.120503652039325
1739209907.7563722;-45.120503652039325
1739209907.7563744;-35.57807855764607
1739209907.7563765;-38.13080360867914
1739209907.756379;-32.816014438256545
1739209907.756381;-45.120503652039325
1739209907.7563832;-38.13080360867914
1739209907.7563856;-35.57807855764607
1739209907.7563877;-45.120503652039325
1739209907.7563899;-45.120503652039325
1739209907.7563922;-30.49652367304973
1739209907.7563944;-38.13080360867914
1739209907.7563965;-45.120503652039325
1739209907.7563987;-45.120503652039325
1739209907.756401;-33.981070128970906
1739209907.7564032;-45.120503652039325
1739209907.7564054;-38.13080360867914
1739209907.7564077;-38.13080360867914
1739209907.75641;-45.120503652039325
1739209907.756412;-45.120503652039325
1739209907.7564144;-38.13080360867914
1739209907.7564166;-45.120503652039325
1739209907.7564187;-32.816014438256545
1739209907.7564209;-32.816014438256545
1739209907.7564232;-38.13080360867914
1739209907.7564254;-38.13080360867914
1739209907.7564275;-38.13080360867914
1739209907.75643;-38.13080360867914
1739209907.756432;-45.120503652039325
1739209907.7564342;-45.120503652039325
1739209907.7564366;-38.13080360867914
1739209907.7564387;-38.13080360867914
1739209907.7564409;-35.57807855764607
1739209907.7564433;-35.57807855764607
1739209907.7564454;-35.57807855764607
1739209907.7564476;-33.981070128970906
1739209907.7564497;-38.13080360867914
1739209907.756452;-45.120503652039325
1739209907.7564542;-38.13080360867914
1739209907.7564564;-38.13080360867914
1739209907.7564588;-38.13080360867914
1739209907.756461;-45.120503652039325
1739209907.756463;-45.120503652039325
1739209907.7564654;-38.13080360867914
1739209907.7564676;-38.13080360867914
1739209907.7564697;-45.120503652039325
1739209907.756472;-45.120503652039325
1739209907.7564743;-33.981070128970906
1739209907.7564764;-38.13080360867914
1739209907.7564785;-45.120503652039325
1739209907.756481;-32.816014438256545
1739209907.756483;-32.816014438256545
1739209907.7564852;-38.13080360867914
1739209907.7564876;-35.57807855764607
1739209907.7564898;-32.816014438256545
1739209907.756492;-35.57807855764607
1739209907.7564943;-45.120503652039325
1739209907.7564964;-38.13080360867914
1739209907.7564986;-45.120503652039325
1739209907.7565007;-45.120503652039325
1739209907.756503;-45.120503652039325
1739209907.7565053;-38.13080360867914
1739209907.7565074;-38.13080360867914
1739209907.7565098;-33.981070128970906
1739209907.756512;-35.57807855764607
1739209907.756514;-45.120503652039325
1739209907.7565165;-35.57807855764607
1739209907.7565186;-32.816014438256545
1739209907.7565207;-45.120503652039325
1739209907.7565231;-45.120503652039325
1739209907.7565253;-38.13080360867914
1739209907.7565274;-35.57807855764607
1739209907.7565296;-45.120503652039325
1739209907.756532;-45.120503652039325
1739209907.756534;-45.120503652039325
1739209907.7565362;-45.120503652039325
1739209907.7565386;-45.120503652039325
1739209907.7565408;-32.81601443825658
1739209907.756543;-27.267205301931607
1739209907.7565453;-29.438486411369333
1739209907.7565475;-30.49652367304976
1739209907.7565496;-28.992665084841967
1739209907.756552;-32.816014438256545
1739209907.7565541;-27.8777449560314
1739209907.7565563;-38.13080360867914
1739209907.7565584;-35.57807855764607
1739209907.7565608;-35.57807855764607
1739209907.756563;-33.981070128970906
1739209907.756565;-45.120503652039325
1739209907.7565675;-32.816014438256545
1739209907.7565696;-28.218542851754187
1739209907.7565718;-31.141103565318915
1739209907.7565742;-24.589719217205094
1739209907.7565763;-20.888044912671223
1739209907.7565784;-31.141103565318915
1739209907.7565806;-30.49652367304973
1739209907.756583;-38.13080360867914
1739209907.7565851;-38.13080360867914
1739209907.7565873;-45.120503652039325
1739209907.7565897;-45.120503652039325
1739209907.7565918;-45.120503652039325
1739209907.756594;-28.58837851428586
1739209907.7565963;-25.826314394896357
1739209907.7565985;-25.826314394896357
1739209907.7566006;-45.120503652039325
1739209907.756603;-33.981070128970956
1739209907.7566051;-45.120503652039325
1739209907.7566073;-31.141103565318893
1739209907.7566094;-33.981070128970906
1739209907.7566118;-31.141103565318915
1739209907.756614;-38.13080360867914
1739209907.756616;-33.981070128970906
1739209907.7566185;-32.816014438256545
1739209907.7566206;-38.13080360867914
1739209907.7566228;-27.267205301931607
1739209907.7566252;-27.267205301931607
1739209907.7566273;-33.981070128970906
1739209907.7566295;-22.44878636800916
1739209907.7566319;-23.16150712794695
1739209907.756634;-45.120503652039325
1739209907.7566361;-45.120503652039325
1739209907.7566383;-38.13080360867914
1739209907.7566407;-45.120503652039325
1739209907.7566428;-38.13080360867914
1739209907.756645;-31.141103565318915
1739209907.7566473;-32.816014438256545
1739209907.7566495;-38.13080360867914
1739209907.7566516;-25.826314394896364
1739209907.756654;-26.487275050834715
1739209907.7566562;-22.54371790334745
1739209907.7566583;-21.300333226290604
1739209907.7566605;-38.13080360867914
1739209907.7566628;-45.120503652039325
1739209907.756665;-33.981070128970906
1739209907.7566671;-32.816014438256545
1739209907.7566695;-38.13080360867914
1739209907.7566717;-38.13080360867914
1739209907.7566738;-38.13080360867914
1739209907.7566762;-28.992665084841942
1739209907.7566783;-27.267205301931607
1739209907.7566805;-31.14110356531892
1739209907.7566829;-45.120503652039325
1739209907.756685;-30.49652367304973
1739209907.7566872;-27.8777449560314
1739209907.7566893;-33.981070128970906
1739209907.7566917;-38.13080360867914
1739209907.7566938;-33.981070128970906
1739209907.756696;-38.13080360867914
1739209907.7566984;-45.120503652039325
1739209907.7567005;-33.981070128970906
1739209907.7567027;-31.141103565318915
1739209907.756705;-25.62660358559016
1739209907.7567072;-33.981070128970956
1739209907.7567093;-45.120503652039325
1739209907.7567117;-19.45023999044868
1739209907.7567139;-22.740042620751332
1739209907.756716;-45.120503652039325
1739209907.7567182;-30.49652367304973
1739209907.7567205;-45.120503652039325
1739209907.7567227;-45.120503652039325
1739209907.7567248;-38.13080360867914
1739209907.7567272;-31.141103565318915
1739209907.7567294;-33.981070128970906
1739209907.7567315;-27.877744956031414
1739209907.756734;-30.49652367304976
1739209907.756736;-33.981070128970906
1739209907.7567382;-25.826314394896357
1739209907.7567403;-26.487275050834725
1739209907.7567427;-29.438486411369333
1739209907.7567449;-33.981070128970906
1739209907.756747;-45.120503652039325
1739209907.7567494;-35.57807855764607
1739209907.7567515;-45.120503652039325
1739209907.7567537;-38.13080360867914
1739209907.756756;-35.57807855764607
1739209907.7567582;-27.8777449560314
1739209907.7567604;-23.38864096791655
1739209907.7567627;-31.141103565318943
1739209907.756765;-27.8777449560314
1739209907.756767;-30.49652367304973
1739209907.7567692;-32.816014438256545
1739209907.7567716;-35.57807855764607
1739209907.7567737;-38.13080360867914
1739209907.7567759;-38.13080360867914
1739209907.7567782;-38.13080360867914
1739209907.7567804;-32.816014438256545
1739209907.7567825;-45.120503652039325
1739209907.756785;-45.120503652039325
1739209907.756787;-38.13080360867914
1739209907.7567892;-45.120503652039325
1739209907.7567916;-45.120503652039325
1739209907.7567937;-45.120503652039325
1739209907.756796;-38.13080360867914
1739209907.756798;-38.13080360867914
1739209907.7568004;-38.13080360867914
1739209907.7568026;-45.120503652039325
1739209907.7568047;-30.49652367304973
1739209907.756807;-27.8777449560314
1739209907.7568092;-45.120503652039325
1739209907.7568114;-45.120503652039325
1739209907.7568138;-38.13080360867914
1739209907.756816;-45.120503652039325
1739209907.756818;-35.57807855764607
1739209907.7568202;-32.816014438256545
1739209907.7568226;-45.120503652039325
1739209907.7568247;-45.120503652039325
1739209907.7568269;-45.120503652039325
1739209907.7568293;-45.120503652039325
1739209907.7568314;-45.120503652039325
1739209907.7568336;-45.120503652039325
1739209907.756836;-45.120503652039325
1739209907.756838;-45.120503652039325
1739209907.7568402;-29.438486411369333
1739209907.7568426;-31.141103565318893
1739209907.7568448;-45.120503652039325
1739209907.756847;-38.13080360867914
1739209907.756849;-38.13080360867914
1739209907.7568514;-38.13080360867914
1739209907.7568536;-45.120503652039325
1739209907.7568557;-45.120503652039325
1739209907.756858;-45.120503652039325
1739209907.7568603;-38.13080360867914
1739209907.7568624;-35.57807855764607
1739209907.7568648;-35.57807855764607
1739209907.756867;-38.13080360867914
1739209907.756869;-45.120503652039325
1739209907.7568715;-45.120503652039325
1739209907.7568736;-45.120503652039325
1739209907.7568758;-38.13080360867914
1739209907.756878;-35.57807855764607
1739209907.7568803;-45.120503652039325
1739209907.7568824;-45.120503652039325
1739209907.7568846;-45.120503652039325
1739209907.756887;-45.120503652039325
1739209907.756889;-38.13080360867914
1739209907.7568913;-35.57807855764607
1739209907.7568936;-38.13080360867914
1739209907.7568958;-38.13080360867914
1739209907.756898;-45.120503652039325
1739209907.7569003;-45.120503652039325
1739209907.7569025;-45.120503652039325
1739209907.7569046;-38.13080360867914
1739209907.7569067;-45.120503652039325
1739209907.7569091;-33.981070128970906
1739209907.7569113;-45.120503652039325
1739209907.7569134;-38.13080360867914
1739209907.7569158;-45.120503652039325
1739209907.756918;-38.13080360867914
1739209907.75692;-45.120503652039325
1739209907.7569225;-45.120503652039325
1739209907.7569246;-38.13080360867914
1739209907.7569268;-45.120503652039325
1739209907.756929;-32.816014438256545
1739209907.7569313;-26.991370085610722
1739209907.7569335;-45.120503652039325
1739209907.7569356;-45.120503652039325
1739209907.756938;-45.120503652039325
1739209907.7569401;-35.57807855764607
1739209907.7569423;-45.120503652039325
1739209907.7569447;-45.120503652039325
1739209907.7569468;-45.120503652039325
1739209907.756949;-33.981070128970956
1739209907.7569513;-45.120503652039325
1739209907.7569535;-38.13080360867914
1739209907.7569556;-38.13080360867914
1739209907.7569578;-38.13080360867914
1739209907.7569602;-38.13080360867914
1739209907.7569623;-30.49652367304976
1739209907.7569644;-32.816014438256545
1739209907.7569668;-22.841636605902558
1739209907.756969;-38.13080360867914
1739209907.7569711;-25.826314394896357
1739209907.7569735;-35.57807855764607
1739209907.7569757;-38.13080360867914
1739209907.7569778;-30.49652367304973
1739209907.7569802;-28.218542851754165
1739209907.7569823;-31.141103565318943
1739209907.7569845;-38.13080360867914
1739209907.7569866;-45.120503652039325
1739209907.756989;-45.120503652039325
1739209907.7569911;-31.141103565318915
1739209907.7569933;-32.816014438256545
1739209907.7569957;-45.120503652039325
1739209907.7569978;-28.58837851428586
1739209907.757;-27.267205301931607
1739209907.7570024;-26.035653463252796
1739209907.7570045;-32.816014438256545
1739209907.7570066;-38.13080360867914
1739209907.7570088;-30.49652367304973
1739209907.7570112;-27.8777449560314
1739209907.7570133;-31.141103565318915
1739209907.7570155;-23.506823629689542
1739209907.7570179;-25.077289914212862
1739209907.75702;-31.141103565318915
1739209907.7570221;-45.120503652039325
1739209907.7570245;-38.13080360867914
1739209907.7570267;-26.487275050834715
1739209907.7570288;-33.981070128970906
1739209907.7570312;-29.438486411369333
1739209907.7570333;-25.077289914212862
1739209907.7570355;-38.13080360867914
1739209907.7570376;-45.120503652039325
1739209907.75704;-38.13080360867914
1739209907.7570422;-30.49652367304973
1739209907.7570443;-26.035653463252796
1739209907.7570467;-32.816014438256545
1739209907.7570488;-27.8777449560314
1739209907.757051;-28.21854285175415
1739209907.7570534;-28.992665084841967
1739209907.7570555;-38.13080360867914
1739209907.7570577;-21.676580915188183
1739209907.75706;-33.981070128970906
1739209907.7570622;-31.141103565318893
1739209907.7570643;-24.15140352195872
1739209907.7570665;-31.141103565318915
1739209907.7570689;-25.077289914212862
1739209907.757071;-38.13080360867914
1739209907.7570732;-23.75329798047522
1739209907.7570755;-32.816014438256545
1739209907.7570777;-25.826314394896357
1739209907.7570798;-33.981070128970906
1739209907.7570822;-31.141103565318893
1739209907.7570844;-45.120503652039325
1739209907.7570865;-24.589719217205094
1739209907.7570887;-38.13080360867914
1739209907.757091;-30.49652367304973
1739209907.7570932;-25.826314394896364
1739209907.7570953;-26.991370085610722
1739209907.7570977;-24.15140352195872
1739209907.7570999;-38.13080360867914
1739209907.757102;-31.141103565318915
1739209907.7571044;-27.8777449560314
1739209907.7579648;-45.120503652039325
1739209907.7579734;-45.120503652039325
1739209907.7579818;-45.120503652039325
1739209907.7579904;-45.120503652039325
1739209907.757999;-45.120503652039325
1739209907.7580075;-45.120503652039325
1739209907.758016;-33.981070128970906
1739209907.7580245;-32.816014438256545
1739209907.758033;-38.13080360867914
1739209907.7580416;-45.120503652039325
1739209907.7580502;-33.981070128970906
1739209907.7580588;-38.13080360867914
1739209907.7580671;-45.120503652039325
1739209907.7580757;-45.120503652039325
1739209907.7580843;-45.120503652039325
1739209907.7580929;-33.981070128970906
1739209907.7581015;-38.13080360867914
1739209907.7581098;-38.13080360867914
1739209907.7581184;-38.13080360867914
1739209907.758127;-35.57807855764607
1739209907.7581356;-45.120503652039325
1739209907.7581441;-45.120503652039325
1739209907.7581525;-33.981070128970906
1739209907.758161;-38.13080360867914
1739209907.7581697;-45.120503652039325
1739209907.7581782;-45.120503652039325
1739209907.7581866;-38.13080360867914
1739209907.7581952;-45.120503652039325
1739209907.7582037;-45.120503652039325
1739209907.7582123;-45.120503652039325
1739209907.758221;-45.120503652039325
1739209907.7582293;-38.13080360867914
1739209907.7582378;-45.120503652039325
1739209907.7582464;-45.120503652039325
1739209907.758255;-38.13080360867914
1739209907.7582636;-33.981070128970906
1739209907.758272;-38.13080360867914
1739209907.7582805;-45.120503652039325
1739209907.758289;-32.816014438256545
1739209907.7582977;-38.13080360867914
1739209907.7583063;-38.13080360867914
1739209907.7583146;-38.13080360867914
1739209907.7583232;-45.120503652039325
1739209907.7583318;-45.120503652039325
1739209907.7583404;-38.13080360867914
1739209907.758349;-45.120503652039325
1739209907.7583573;-38.13080360867914
1739209907.7583659;-35.57807855764607
1739209907.7583745;-38.13080360867914
1739209907.758383;-38.13080360867914
1739209907.7583916;-38.13080360867914
1739209907.7584;-35.57807855764607
1739209907.7584085;-38.13080360867914
1739209907.7584171;-38.13080360867914
1739209907.7584257;-35.57807855764607
1739209907.7584343;-38.13080360867914
1739209907.7584426;-38.13080360867914
1739209907.7584512;-35.57807855764607
1739209907.7584598;-38.13080360867914
1739209907.7584684;-45.120503652039325
1739209907.758477;-38.13080360867914
1739209907.7584853;-45.120503652039325
1739209907.758494;-45.120503652039325
1739209907.7585025;-45.120503652039325
1739209907.758511;-45.120503652039325
1739209907.7585196;-38.13080360867914
1739209907.758528;-45.120503652039325
1739209907.7585366;-33.981070128970906
1739209907.7585452;-38.13080360867914
1739209907.7585537;-38.13080360867914
1739209907.7585623;-32.816014438256545
1739209907.7585707;-38.13080360867914
1739209907.7585793;-38.13080360867914
1739209907.7585878;-45.120503652039325
1739209907.7585964;-45.120503652039325
1739209907.7586048;-45.120503652039325
1739209907.7586133;-38.13080360867914
1739209907.758622;-38.13080360867914
1739209907.7586305;-45.120503652039325
1739209907.758639;-45.120503652039325
1739209907.7586474;-38.13080360867914
1739209907.758656;-35.57807855764607
1739209907.7586646;-45.120503652039325
1739209907.7586732;-38.13080360867914
1739209907.7586818;-35.57807855764607
1739209907.75869;-33.981070128970906
1739209907.7586987;-33.981070128970906
1739209907.7587073;-38.13080360867914
1739209907.7587159;-38.13080360867914
1739209907.7587245;-45.120503652039325
1739209907.7587328;-38.13080360867914
1739209907.7587414;-38.13080360867914
1739209907.75875;-38.13080360867914
1739209907.7587585;-38.13080360867914
1739209907.7587671;-45.120503652039325
1739209907.7587755;-45.120503652039325
1739209907.758784;-38.13080360867914
1739209907.7587926;-45.120503652039325
1739209907.7588012;-45.120503652039325
1739209907.7588098;-38.13080360867914
1739209907.7588181;-31.141103565318915
1739209907.7588267;-45.120503652039325
1739209907.7588353;-45.120503652039325
1739209907.758844;-38.13080360867914
1739209907.7588525;-45.120503652039325
1739209907.7588608;-38.13080360867914
1739209907.7588694;-38.13080360867914
1739209907.758878;-38.13080360867914
1739209907.7588866;-33.981070128970906
1739209907.7588952;-32.816014438256545
1739209907.7589035;-45.120503652039325
1739209907.758912;-45.120503652039325
1739209907.7589207;-45.120503652039325
1739209907.7589293;-38.13080360867914
1739209907.7589378;-45.120503652039325
1739209907.7589462;-38.13080360867914
1739209907.7589548;-33.981070128970906
1739209907.7589633;-38.13080360867914
1739209907.758972;-38.13080360867914
1739209907.7589805;-35.57807855764607
1739209907.7589889;-38.13080360867914
1739209907.7589974;-45.120503652039325
1739209907.759006;-45.120503652039325
1739209907.7590146;-45.120503652039325
1739209907.759023;-45.120503652039325
1739209907.7590315;-38.13080360867914
1739209907.75904;-38.13080360867914
1739209907.7590487;-45.120503652039325
1739209907.7590573;-38.13080360867914
1739209907.7590656;-38.13080360867914
1739209907.7590742;-45.120503652039325
1739209907.7590828;-45.120503652039325
1739209907.7590914;-38.13080360867914
1739209907.7591;-38.13080360867914
1739209907.7591083;-45.120503652039325
1739209907.759117;-45.120503652039325
1739209907.7591255;-35.57807855764607
1739209907.759134;-35.57807855764607
1739209907.7591426;-35.57807855764607
1739209907.759151;-38.13080360867914
1739209907.7591596;-38.13080360867914
1739209907.7591681;-35.57807855764607
1739209907.7591767;-38.13080360867914
1739209907.7591853;-38.13080360867914
1739209907.7591937;-38.13080360867914
1739209907.7592022;-45.120503652039325
1739209907.7592108;-38.13080360867914
1739209907.7592194;-33.981070128970906
1739209907.759228;-35.57807855764607
1739209907.7592363;-33.981070128970906
1739209907.759245;-45.120503652039325
1739209907.7592535;-45.120503652039325
1739209907.759262;-38.13080360867914
1739209907.7592707;-38.13080360867914
1739209907.759279;-45.120503652039325
1739209907.7592876;-45.120503652039325
1739209907.7592962;-45.120503652039325
1739209907.7593048;-35.57807855764607
1739209907.7593133;-45.120503652039325
1739209907.7593217;-38.13080360867914
1739209907.7593303;-28.992665084841942
1739209907.7593389;-38.13080360867914
1739209907.7593474;-45.120503652039325
1739209907.759356;-45.120503652039325
1739209907.7593644;-33.981070128970906
1739209907.759373;-38.13080360867914
1739209907.7593815;-38.13080360867914
1739209907.75939;-45.120503652039325
1739209907.7593987;-38.13080360867914
1739209907.759407;-38.13080360867914
1739209907.7594156;-38.13080360867914
1739209907.7594242;-45.120503652039325
1739209907.7594328;-45.120503652039325
1739209907.7594411;-38.13080360867914
1739209907.7594497;-38.13080360867914
1739209907.7594583;-38.13080360867914
1739209907.759467;-38.13080360867914
1739209907.7594755;-35.57807855764607
1739209907.7594838;-45.120503652039325
1739209907.7594924;-38.13080360867914
1739209907.759501;-33.981070128970906
1739209907.7595096;-45.120503652039325
1739209907.7595181;-45.120503652039325
1739209907.7595265;-45.120503652039325
1739209907.759535;-38.13080360867914
1739209907.7595437;-38.13080360867914
1739209907.7595522;-35.57807855764607
1739209907.7595608;-35.57807855764607
1739209907.7595692;-38.13080360867914
1739209907.7595778;-38.13080360867914
1739209907.7595863;-35.57807855764607
1739209907.759595;-38.13080360867914
1739209907.7596035;-38.13080360867914
1739209907.7596118;-38.13080360867914
1739209907.7596204;-45.120503652039325
1739209907.759629;-38.13080360867914
1739209907.7596376;-38.13080360867914
1739209907.7596462;-45.120503652039325
1739209907.7596545;-45.120503652039325
1739209907.759663;-45.120503652039325
1739209907.7596717;-32.816014438256545
1739209907.7596803;-38.13080360867914
1739209907.7596889;-45.120503652039325
1739209907.7596972;-45.120503652039325
1739209907.7597058;-38.13080360867914
1739209907.7597144;-38.13080360867914
1739209907.759723;-38.13080360867914
1739209907.7597315;-45.120503652039325
1739209907.7597399;-45.120503652039325
1739209907.7597485;-45.120503652039325
1739209907.759757;-38.13080360867914
1739209907.7597656;-38.13080360867914
1739209907.7597742;-38.13080360867914
1739209907.7597826;-38.13080360867914
1739209907.7571065;-38.13080360867914
1739209907.7571087;-30.49652367304973
1739209907.757111;-45.120503652039325
1739209907.7571132;-45.120503652039325
1739209907.7571154;-28.992665084841942
1739209907.7571175;-28.992665084841942
1739209907.75712;-27.267205301931607
1739209907.757122;-27.267205301931607
1739209907.7571242;-45.120503652039325
1739209907.7571266;-32.81601443825658
1739209907.7571287;-38.13080360867914
1739209907.7571309;-38.13080360867914
1739209907.7571332;-38.13080360867914
1739209907.7571354;-38.13080360867914
1739209907.7571375;-24.589719217205094
1739209907.75714;-45.120503652039325
1739209907.757142;-27.8777449560314
1739209907.7571442;-28.992665084841942
1739209907.7571464;-38.13080360867914
1739209907.7571487;-28.58837851428586
1739209907.757151;-33.981070128970956
1739209907.757153;-38.13080360867914
1739209907.7571554;-23.38864096791655
1739209907.7571576;-30.49652367304976
1739209907.7571597;-33.981070128970906
1739209907.757162;-22.841636605902558
1739209907.7571642;-33.981070128970956
1739209907.7571664;-45.120503652039325
1739209907.7571685;-32.81601443825658
1739209907.757171;-45.120503652039325
1739209907.757173;-28.992665084841942
1739209907.7571752;-27.267205301931607
1739209907.7571776;-27.267205301931607
1739209907.7571797;-23.273589343863303
1739209907.757182;-25.826314394896357
1739209907.7571843;-22.264930561961556
1739209907.7571864;-38.13080360867914
1739209907.7571886;-33.981070128970906
1739209907.757191;-31.141103565318915
1739209907.757193;-45.120503652039325
1739209907.7571952;-32.81601443825658
1739209907.7571974;-31.141103565318915
1739209907.7571998;-26.03565346325281
1739209907.757202;-31.141103565318943
1739209907.757204;-38.13080360867914
1739209907.7572064;-33.981070128970956
1739209907.7572086;-27.267205301931607
1739209907.7572107;-33.981070128970906
1739209907.757213;-38.13080360867914
1739209907.7572153;-32.816014438256545
1739209907.7572174;-25.826314394896354
1739209907.7572198;-25.252786309376837
1739209907.757222;-25.826314394896357
1739209907.757224;-45.120503652039325
1739209907.7572262;-29.438486411369333
1739209907.7572286;-31.141103565318915
1739209907.7572308;-31.141103565318915
1739209907.757233;-32.816014438256545
1739209907.7572353;-25.826314394896357
1739209907.7572374;-26.991370085610736
1739209907.7572396;-35.57807855764607
1739209907.757242;-45.120503652039325
1739209907.757244;-29.438486411369333
1739209907.7572463;-30.49652367304973
1739209907.7572484;-38.13080360867914
1739209907.7572508;-24.151403521958727
1739209907.757253;-45.120503652039325
1739209907.757255;-45.120503652039325
1739209907.7572575;-45.120503652039325
1739209907.7572596;-33.981070128970956
1739209907.7572618;-24.151403521958727
1739209907.7572641;-26.035653463252796
1739209907.7572663;-38.13080360867914
1739209907.7572684;-27.8777449560314
1739209907.7572708;-38.13080360867914
1739209907.757273;-45.120503652039325
1739209907.757275;-28.58837851428586
1739209907.7572773;-32.816014438256545
1739209907.7572796;-45.120503652039325
1739209907.7572818;-33.981070128970906
1739209907.757284;-38.13080360867914
1739209907.7572863;-33.981070128970906
1739209907.7572885;-45.120503652039325
1739209907.7572906;-45.120503652039325
1739209907.757293;-45.120503652039325
1739209907.7572951;-45.120503652039325
1739209907.7572973;-45.120503652039325
1739209907.7572997;-45.120503652039325
1739209907.7573018;-38.13080360867914
1739209907.757304;-45.120503652039325
1739209907.757306;-32.816014438256545
1739209907.7573085;-25.826314394896354
1739209907.7573106;-45.120503652039325
1739209907.7573128;-45.120503652039325
1739209907.7573152;-35.57807855764607
1739209907.7573173;-35.57807855764607
1739209907.7573195;-45.120503652039325
1739209907.7573218;-38.13080360867914
1739209907.757324;-45.120503652039325
1739209907.7573261;-45.120503652039325
1739209907.7573283;-45.120503652039325
1739209907.7573307;-45.120503652039325
1739209907.7573328;-38.13080360867914
1739209907.757335;-45.120503652039325
1739209907.7573373;-45.120503652039325
1739209907.7573395;-45.120503652039325
1739209907.7573416;-38.13080360867914
1739209907.757344;-31.141103565318915
1739209907.7573462;-38.13080360867914
1739209907.7573483;-45.120503652039325
1739209907.7573507;-35.57807855764607
1739209907.7573528;-29.438486411369333
1739209907.757355;-38.13080360867914
1739209907.7573571;-45.120503652039325
1739209907.7573595;-38.13080360867914
1739209907.7573617;-45.120503652039325
1739209907.7573638;-45.120503652039325
1739209907.7573662;-45.120503652039325
1739209907.7573683;-38.13080360867914
1739209907.7573705;-45.120503652039325
1739209907.7573729;-35.57807855764607
1739209907.757375;-38.13080360867914
1739209907.7573771;-33.981070128970906
1739209907.7573795;-38.13080360867914
1739209907.7573817;-45.120503652039325
1739209907.7573838;-45.120503652039325
1739209907.757386;-45.120503652039325
1739209907.7573884;-45.120503652039325
1739209907.7573905;-45.120503652039325
1739209907.7573926;-45.120503652039325
1739209907.757395;-38.13080360867914
1739209907.7573972;-25.62660358559016
1739209907.7573993;-38.13080360867914
1739209907.7574017;-45.120503652039325
1739209907.7574039;-38.13080360867914
1739209907.757406;-33.981070128970906
1739209907.7574084;-45.120503652039325
1739209907.7574105;-45.120503652039325
1739209907.7574127;-45.120503652039325
1739209907.7574148;-32.81601443825658
1739209907.7574172;-38.13080360867914
1739209907.7574193;-33.981070128970906
1739209907.7574215;-45.120503652039325
1739209907.7574239;-45.120503652039325
1739209907.757426;-45.120503652039325
1739209907.7574282;-38.13080360867914
1739209907.7574306;-45.120503652039325
1739209907.7574327;-27.267205301931607
1739209907.7574348;-35.57807855764607
1739209907.757437;-45.120503652039325
1739209907.7574394;-35.57807855764607
1739209907.7574415;-33.981070128970906
1739209907.7574437;-38.13080360867914
1739209907.757446;-45.120503652039325
1739209907.7574482;-35.57807855764607
1739209907.7574503;-38.13080360867914
1739209907.7574527;-38.13080360867914
1739209907.7574549;-45.120503652039325
1739209907.757457;-38.13080360867914
1739209907.7574594;-45.120503652039325
1739209907.7574615;-38.13080360867914
1739209907.7574637;-45.120503652039325
1739209907.7574658;-38.13080360867914
1739209907.7574682;-45.120503652039325
1739209907.7574704;-38.13080360867914
1739209907.7574725;-38.13080360867914
1739209907.757475;-38.13080360867914
1739209907.757477;-45.120503652039325
1739209907.7574792;-45.120503652039325
1739209907.7574816;-38.13080360867914
1739209907.7574837;-45.120503652039325
1739209907.7574859;-33.981070128970906
1739209907.7574883;-38.13080360867914
1739209907.7574904;-45.120503652039325
1739209907.7574925;-38.13080360867914
1739209907.7574947;-33.981070128970906
1739209907.757497;-45.120503652039325
1739209907.7574992;-45.120503652039325
1739209907.7575014;-38.13080360867914
1739209907.7575037;-38.13080360867914
1739209907.757506;-38.13080360867914
