CAN Message; 0x150:0600c9c5cf73a940
1739209756.6369636;-45.120503652039325
1739209756.6369667;-35.57807855764607
1739209756.6369698;-33.981070128970906
1739209756.636973;-45.120503652039325
1739209756.636976;-45.120503652039325
1739209756.636979;-45.120503652039325
1739209756.6369822;-38.13080360867914
1739209756.6369853;-45.120503652039325
1739209756.6369884;-45.120503652039325
1739209756.6369915;-33.981070128970906
1739209756.6369946;-45.120503652039325
1739209756.6369977;-45.120503652039325
1739209756.6370008;-45.120503652039325
1739209756.637004;-38.13080360867914
1739209756.637007;-45.120503652039325
1739209756.6370103;-45.120503652039325
1739209756.6370134;-38.13080360867914
1739209756.6370165;-32.816014438256545
1739209756.6370196;-32.816014438256545
1739209756.6370227;-38.13080360867914
1739209756.6370258;-38.13080360867914
1739209756.637029;-38.13080360867914
1739209756.637032;-33.981070128970906
1739209756.6370351;-45.120503652039325
1739209756.6370382;-45.120503652039325
1739209756.6370413;-38.13080360867914
1739209756.6370444;-38.13080360867914
1739209756.6370475;-45.120503652039325
1739209756.6370506;-45.120503652039325
1739209756.6370537;-45.120503652039325
1739209756.6370568;-30.49652367304973
1739209756.6370602;-45.120503652039325
1739209756.6370633;-45.120503652039325
1739209756.6370664;-38.13080360867914
1739209756.6370695;-45.120503652039325
1739209756.6370726;-45.120503652039325
1739209756.6370757;-45.120503652039325
1739209756.6370788;-38.13080360867914
1739209756.6370819;-28.992665084841942
1739209756.637085;-38.13080360867914
1739209756.637088;-45.120503652039325
1739209756.6370912;-38.13080360867914
1739209756.6370943;-38.13080360867914
1739209756.6370974;-38.13080360867914
1739209756.6371005;-38.13080360867914
1739209756.6371036;-38.13080360867914
1739209756.637107;-33.981070128970906
1739209756.63711;-38.13080360867914
1739209756.637113;-45.120503652039325
1739209756.6371162;-45.120503652039325
1739209756.6371193;-38.13080360867914
1739209756.6371224;-32.816014438256545
1739209756.6371255;-38.13080360867914
1739209756.6371286;-45.120503652039325
1739209756.6371317;-38.13080360867914
1739209756.6371348;-45.120503652039325
1739209756.637138;-38.13080360867914
1739209756.637141;-45.120503652039325
1739209756.637144;-38.13080360867914
1739209756.6371472;-38.13080360867914
1739209756.6371503;-45.120503652039325
1739209756.6371534;-38.13080360867914
1739209756.6371567;-38.13080360867914
1739209756.6371598;-38.13080360867914
1739209756.637163;-45.120503652039325
1739209756.637166;-45.120503652039325
1739209756.6371691;-45.120503652039325
1739209756.6371722;-45.120503652039325
1739209756.6371753;-45.120503652039325
1739209756.6371784;-45.120503652039325
1739209756.6371815;-33.981070128970906
1739209756.6371846;-31.141103565318915
1739209756.6371877;-45.120503652039325
1739209756.6371908;-45.120503652039325
1739209756.637194;-33.981070128970906
1739209756.637197;-45.120503652039325
1739209756.6372;-45.120503652039325
1739209756.6372035;-33.981070128970906
1739209756.6372066;-33.981070128970906
1739209756.6372097;-32.81601443825658
1739209756.6372128;-45.120503652039325
1739209756.6372159;-38.13080360867914
1739209756.637219;-38.13080360867914
1739209756.637222;-35.57807855764607
1739209756.6372252;-38.13080360867914
1739209756.6372283;-45.120503652039325
1739209756.6372313;-33.981070128970906
1739209756.6372344;-31.141103565318915
1739209756.6372375;-45.120503652039325
1739209756.6372406;-38.13080360867914
1739209756.6372437;-35.57807855764607
1739209756.6372468;-45.120503652039325
1739209756.63725;-45.120503652039325
1739209756.6372533;-33.981070128970906
1739209756.6372564;-38.13080360867914
1739209756.6372595;-38.13080360867914
1739209756.6372626;-45.120503652039325
1739209756.6372657;-38.13080360867914
1739209756.6372688;-38.13080360867914
1739209756.637272;-38.13080360867914
1739209756.637275;-38.13080360867914
1739209756.637278;-35.57807855764607
1739209756.6372812;-35.57807855764607
1739209756.6372843;-45.120503652039325
1739209756.6372874;-45.120503652039325
1739209756.6372905;-33.981070128970906
1739209756.6372936;-45.120503652039325
1739209756.6372967;-45.120503652039325
1739209756.6373;-38.13080360867914
1739209756.637303;-38.13080360867914
1739209756.6373062;-45.120503652039325
1739209756.6373093;-45.120503652039325
1739209756.6373124;-38.13080360867914
1739209756.6373155;-38.13080360867914
1739209756.6373186;-38.13080360867914
1739209756.6373217;-38.13080360867914
1739209756.6373248;-45.120503652039325
1739209756.637328;-38.13080360867914
1739209756.637331;-38.13080360867914
1739209756.637334;-45.120503652039325
1739209756.6373372;-45.120503652039325
1739209756.6373403;-45.120503652039325
1739209756.6373434;-38.13080360867914
1739209756.6373465;-38.13080360867914
1739209756.6373498;-38.13080360867914
1739209756.637353;-45.120503652039325
1739209756.637356;-35.57807855764607
1739209756.6373591;-33.981070128970906
1739209756.6373622;-45.120503652039325
1739209756.6373653;-45.120503652039325
1739209756.6373684;-38.13080360867914
1739209756.6373715;-45.120503652039325
1739209756.6373746;-45.120503652039325
1739209756.6373777;-38.13080360867914
1739209756.6373808;-45.120503652039325
1739209756.637384;-45.120503652039325
1739209756.637387;-38.13080360867914
1739209756.6373901;-38.13080360867914
1739209756.6373932;-38.13080360867914
1739209756.6373966;-45.120503652039325
1739209756.6373997;-38.13080360867914
1739209756.6374028;-38.13080360867914
1739209756.6374059;-38.13080360867914
1739209756.637409;-35.57807855764607
1739209756.637412;-45.120503652039325
1739209756.6374152;-38.13080360867914
1739209756.6374183;-35.57807855764607
1739209756.6374214;-38.13080360867914
1739209756.6374245;-38.13080360867914
1739209756.6374276;-35.57807855764607
1739209756.6374307;-45.120503652039325
1739209756.6374338;-45.120503652039325
1739209756.6374369;-45.120503652039325
1739209756.63744;-38.13080360867914
1739209756.637443;-45.120503652039325
1739209756.6374464;-45.120503652039325
1739209756.6374495;-32.816014438256545
1739209756.6374526;-45.120503652039325
1739209756.6374557;-45.120503652039325
1739209756.6374588;-35.57807855764607
1739209756.637462;-33.981070128970906
1739209756.637465;-38.13080360867914
1739209756.637468;-35.57807855764607
1739209756.6374712;-45.120503652039325
1739209756.6374743;-45.120503652039325
1739209756.6374774;-38.13080360867914
1739209756.6374805;-45.120503652039325
1739209756.6374836;-45.120503652039325
1739209756.6374867;-45.120503652039325
1739209756.6374898;-38.13080360867914
1739209756.6374931;-38.13080360867914
1739209756.6374962;-38.13080360867914
1739209756.6374993;-38.13080360867914
1739209756.6375024;-45.120503652039325
1739209756.6375055;-45.120503652039325
1739209756.6375086;-45.120503652039325
1739209756.6375117;-28.992665084841942
1739209756.6375148;-45.120503652039325
1739209756.637518;-33.981070128970906
1739209756.637521;-45.120503652039325
1739209756.6375241;-33.981070128970906
1739209756.6375272;-45.120503652039325
1739209756.6375303;-45.120503652039325
1739209756.6375334;-35.57807855764607
1739209756.6375365;-38.13080360867914
1739209756.6375396;-45.120503652039325
1739209756.637543;-38.13080360867914
1739209756.637546;-45.120503652039325
1739209756.6375492;-45.120503652039325
1739209756.6375523;-38.13080360867914
1739209756.6375554;-45.120503652039325
1739209756.6375585;-45.120503652039325
1739209756.6375616;-45.120503652039325
1739209756.6375647;-38.13080360867914
1739209756.6375678;-45.120503652039325
1739209756.6375709;-45.120503652039325
1739209756.637574;-45.120503652039325
1739209756.637577;-38.13080360867914
1739209756.6375802;-38.13080360867914
1739209756.6375833;-45.120503652039325
1739209756.6375864;-33.981070128970906
1739209756.6375897;-38.13080360867914
1739209756.6375928;-35.57807855764607
1739209756.637596;-45.120503652039325
1739209756.637599;-38.13080360867914
1739209756.637602;-35.57807855764607
1739209756.6376052;-32.816014438256545
1739209756.6376083;-32.816014438256545
1739209756.6376114;-32.816014438256545
1739209756.6376145;-38.13080360867914
1739209756.6376176;-45.120503652039325
1739209756.6376207;-35.57807855764607
1739209756.6376238;-38.13080360867914
1739209756.637627;-45.120503652039325
1739209756.63763;-45.120503652039325
1739209756.637633;-38.13080360867914
1739209756.6376362;-27.267205301931607
1739209756.6376395;-45.120503652039325
1739209756.6376426;-38.13080360867914
1739209756.6376457;-38.13080360867914
1739209756.6376488;-38.13080360867914
1739209756.637652;-38.13080360867914
1739209756.637655;-38.13080360867914
1739209756.637658;-45.120503652039325
1739209756.6376612;-33.981070128970906
1739209756.6376643;-45.120503652039325
1739209756.6376674;-45.120503652039325
1739209756.6376705;-33.981070128970906
1739209756.6376736;-45.120503652039325
1739209756.6376767;-45.120503652039325
1739209756.6376798;-38.13080360867914
1739209756.637683;-38.13080360867914
1739209756.6376863;-33.981070128970906
1739209756.6376894;-38.13080360867914
1739209756.6376925;-45.120503652039325
1739209756.6376956;-38.13080360867914
1739209756.6376987;-31.141103565318915
1739209756.6377017;-45.120503652039325
1739209756.6377048;-38.13080360867914
1739209756.637708;-45.120503652039325
1739209756.637711;-45.120503652039325
1739209756.6377141;-45.120503652039325
1739209756.6377172;-45.120503652039325
1739209756.6377203;-38.13080360867914
1739209756.6377234;-38.13080360867914
1739209756.6377265;-45.120503652039325
1739209756.6377296;-45.120503652039325
1739209756.6377327;-45.120503652039325
1739209756.637736;-33.981070128970906
1739209756.6377392;-38.13080360867914
1739209756.6377423;-45.120503652039325
1739209756.6377454;-45.120503652039325
1739209756.6377485;-38.13080360867914
1739209756.6377516;-45.120503652039325
1739209756.6377547;-45.120503652039325
1739209756.6377578;-45.120503652039325
1739209756.6377609;-33.981070128970906
1739209756.637764;-35.57807855764607
1739209756.637767;-38.13080360867914
1739209756.6377702;-45.120503652039325
1739209756.6377733;-33.981070128970906
1739209756.6377764;-45.120503652039325
1739209756.6377795;-45.120503652039325
1739209756.6377828;-38.13080360867914
1739209756.637786;-33.981070128970906
1739209756.637789;-31.141103565318915
1739209756.637792;-38.13080360867914
1739209756.6377952;-45.120503652039325
1739209756.6377983;-35.57807855764607
1739209756.6378014;-38.13080360867914
1739209756.6378045;-45.120503652039325
1739209756.6378076;-38.13080360867914
1739209756.6378107;-38.13080360867914
1739209756.6378138;-45.120503652039325
1739209756.637817;-45.120503652039325
1739209756.63782;-45.120503652039325
1739209756.637823;-45.120503652039325
1739209756.6378262;-38.13080360867914
1739209756.6378293;-38.13080360867914
1739209756.6378326;-38.13080360867914
1739209756.6378357;-38.13080360867914
1739209756.6378388;-32.816014438256545
1739209756.637842;-38.13080360867914
1739209756.637845;-45.120503652039325
1739209756.6378481;-45.120503652039325
1739209756.6378512;-45.120503652039325
1739209756.6378543;-33.981070128970906
1739209756.6378574;-45.120503652039325
1739209756.6378605;-38.13080360867914
1739209756.6378636;-32.816014438256545
1739209756.6378667;-38.13080360867914
1739209756.6378698;-45.120503652039325
1739209756.637873;-38.13080360867914
1739209756.637876;-38.13080360867914
1739209756.6378794;-38.13080360867914
1739209756.6378825;-45.120503652039325
1739209756.6378856;-45.120503652039325
1739209756.6378887;-45.120503652039325
1739209756.6378918;-33.981070128970906
1739209756.6378949;-45.120503652039325
1739209756.637898;-45.120503652039325
1739209756.637901;-35.57807855764607
1739209756.6379042;-38.13080360867914
1739209756.6379073;-45.120503652039325
1739209756.6379104;-38.13080360867914
1739209756.6379135;-35.57807855764607
1739209756.6379166;-38.13080360867914
1739209756.6379197;-45.120503652039325
1739209756.6379228;-38.13080360867914
1739209756.6379259;-38.13080360867914
1739209756.6379292;-45.120503652039325
1739209756.6379323;-45.120503652039325
1739209756.6379354;-45.120503652039325
1739209756.6379385;-38.13080360867914
1739209756.6379416;-33.981070128970906
1739209756.6379447;-45.120503652039325
1739209756.6379478;-45.120503652039325
1739209756.637951;-38.13080360867914
1739209756.637954;-38.13080360867914
1739209756.637957;-45.120503652039325
1739209756.6379602;-38.13080360867914
1739209756.6379633;-38.13080360867914
1739209756.6379664;-45.120503652039325
1739209756.6379695;-45.120503652039325
1739209756.6379726;-45.120503652039325
1739209756.637976;-45.120503652039325
1739209756.637979;-45.120503652039325
1739209756.6379821;-45.120503652039325
1739209756.6379852;-45.120503652039325
1739209756.6379883;-45.120503652039325
1739209756.6379914;-45.120503652039325
1739209756.6379945;-45.120503652039325
1739209756.6379976;-45.120503652039325
1739209756.6380007;-38.13080360867914
1739209756.6380038;-38.13080360867914
1739209756.638007;-45.120503652039325
1739209756.63801;-38.13080360867914
1739209756.6380131;-35.57807855764607
1739209756.6380162;-38.13080360867914
1739209756.6380193;-45.120503652039325
1739209756.6380224;-45.120503652039325
1739209756.6380258;-45.120503652039325
1739209756.6380289;-38.13080360867914
1739209756.638032;-32.816014438256545
1739209756.638035;-38.13080360867914
1739209756.6380382;-45.120503652039325
1739209756.6380413;-38.13080360867914
1739209756.6380444;-35.57807855764607
1739209756.6380475;-38.13080360867914
1739209756.6380506;-45.120503652039325
1739209756.6380537;-38.13080360867914
1739209756.6380568;-35.57807855764607
1739209756.6380599;-38.13080360867914
1739209756.638063;-38.13080360867914
1739209756.638066;-33.981070128970906
1739209756.6380692;-45.120503652039325
1739209756.6380725;-45.120503652039325
1739209756.6380756;-45.120503652039325
1739209756.6380787;-38.13080360867914
1739209756.6380818;-45.120503652039325
1739209756.638085;-38.13080360867914
1739209756.638088;-33.981070128970906
1739209756.638091;-45.120503652039325
1739209756.6380942;-45.120503652039325
1739209756.6380973;-38.13080360867914
1739209756.6381004;-45.120503652039325
1739209756.6381035;-38.13080360867914
1739209756.6381066;-33.981070128970906
1739209756.6381097;-45.120503652039325
1739209756.6381128;-45.120503652039325
1739209756.638116;-45.120503652039325
1739209756.638119;-35.57807855764607
1739209756.6381223;-45.120503652039325
1739209756.6381254;-33.981070128970906
1739209756.6381285;-32.816014438256545
1739209756.6381316;-45.120503652039325
1739209756.6381347;-38.13080360867914
1739209756.6381378;-32.816014438256545
1739209756.638141;-28.992665084841942
1739209756.638144;-45.120503652039325
1739209756.638147;-38.13080360867914
1739209756.6381502;-38.13080360867914
1739209756.6381533;-33.981070128970906
1739209756.6381564;-45.120503652039325
1739209756.6381595;-38.13080360867914
1739209756.6381626;-38.13080360867914
1739209756.6381657;-35.57807855764607
1739209756.6381688;-45.120503652039325
1739209756.6381721;-38.13080360867914
1739209756.6381752;-38.13080360867914
1739209756.6381783;-38.13080360867914
1739209756.6381814;-45.120503652039325
1739209756.6381845;-38.13080360867914
1739209756.6381876;-32.816014438256545
1739209756.6381907;-27.267205301931607
1739209756.6381938;-38.13080360867914
1739209756.638197;-38.13080360867914
1739209756.6382;-35.57807855764607
1739209756.6382031;-33.981070128970906
1739209756.6382062;-45.120503652039325
1739209756.6382093;-45.120503652039325
1739209756.6382124;-45.120503652039325
1739209756.6382155;-38.13080360867914
1739209756.6382189;-45.120503652039325
1739209756.638222;-45.120503652039325
1739209756.638225;-38.13080360867914
1739209756.6382282;-38.13080360867914
1739209756.6382313;-45.120503652039325
1739209756.6382344;-38.13080360867914
1739209756.6382375;-35.57807855764607
1739209756.6382406;-38.13080360867914
1739209756.6382437;-38.13080360867914
1739209756.6382468;-33.981070128970906
1739209756.6382499;-45.120503652039325
1739209756.638253;-38.13080360867914
1739209756.638256;-45.120503652039325
1739209756.6382592;-45.120503652039325
1739209756.6382623;-38.13080360867914
1739209756.6382654;-33.981070128970906
1739209756.6382687;-35.57807855764607
1739209756.6382718;-38.13080360867914
1739209756.638275;-45.120503652039325
1739209756.638278;-45.120503652039325
1739209756.638281;-45.120503652039325
1739209756.6382842;-45.120503652039325
1739209756.6382873;-45.120503652039325
1739209756.6382904;-30.49652367304973
1739209756.6382935;-33.981070128970906
1739209756.6382966;-45.120503652039325
1739209756.6382997;-45.120503652039325
1739209756.6383028;-38.13080360867914
1739209756.638306;-38.13080360867914
1739209756.638309;-45.120503652039325
1739209756.638312;-45.120503652039325
1739209756.6383154;-33.981070128970906
1739209756.6383185;-33.981070128970906
1739209756.6383216;-33.981070128970906
1739209756.6383247;-45.120503652039325
1739209756.6383278;-38.13080360867914
1739209756.638331;-32.816014438256545
1739209756.638334;-38.13080360867914
1739209756.6383371;-38.13080360867914
1739209756.6383402;-28.992665084841942
1739209756.6383433;-28.992665084841942
1739209756.6383464;-45.120503652039325
1739209756.6383495;-45.120503652039325
1739209756.6383526;-38.13080360867914
1739209756.6383557;-45.120503652039325
1739209756.6383588;-45.120503652039325
1739209756.638362;-33.981070128970906
1739209756.6383653;-30.49652367304973
1739209756.6383684;-38.13080360867914
1739209756.6383715;-38.13080360867914
1739209756.6383746;-35.57807855764607
1739209756.6383777;-38.13080360867914
1739209756.6383808;-45.120503652039325
1739209756.6383839;-45.120503652039325
1739209756.638387;-38.13080360867914
1739209756.63839;-38.13080360867914
1739209756.6383932;-38.13080360867914
1739209756.6383963;-38.13080360867914
1739209756.6383994;-35.57807855764607
1739209756.6384025;-38.13080360867914
1739209756.6384056;-45.120503652039325
1739209756.6384087;-38.13080360867914
1739209756.638412;-45.120503652039325
1739209756.638415;-45.120503652039325
1739209756.6384182;-33.981070128970906
1739209756.6384213;-45.120503652039325
1739209756.6384244;-45.120503652039325
1739209756.6384275;-35.57807855764607
1739209756.6384306;-45.120503652039325
1739209756.6384337;-31.141103565318915
1739209756.6384368;-45.120503652039325
1739209756.63844;-45.120503652039325
1739209756.638443;-45.120503652039325
1739209756.638446;-45.120503652039325
1739209756.6384492;-45.120503652039325
1739209756.6384523;-45.120503652039325
1739209756.6384554;-31.141103565318893
1739209756.6384585;-33.981070128970906
1739209756.6384618;-45.120503652039325
1739209756.638465;-38.13080360867914
1739209756.638468;-38.13080360867914
1739209756.6384711;-45.120503652039325
1739209756.6384742;-38.13080360867914
1739209756.6384773;-38.13080360867914
1739209756.6384804;-45.120503652039325
1739209756.6384835;-38.13080360867914
1739209756.6384866;-45.120503652039325
1739209756.6384897;-45.120503652039325
1739209756.6384928;-38.13080360867914
1739209756.638496;-38.13080360867914
1739209756.638499;-45.120503652039325
1739209756.6385021;-38.13080360867914
1739209756.6385052;-38.13080360867914
1739209756.6385086;-38.13080360867914
1739209756.6385117;-45.120503652039325
1739209756.6385148;-45.120503652039325
1739209756.6385179;-45.120503652039325
1739209756.638521;-45.120503652039325
1739209756.638524;-45.120503652039325
1739209756.6385272;-45.120503652039325
1739209756.6385303;-38.13080360867914
1739209756.6385334;-38.13080360867914
1739209756.6385365;-45.120503652039325
1739209756.6385396;-45.120503652039325
1739209756.6385427;-45.120503652039325
1739209756.6385458;-45.120503652039325
1739209756.6385489;-45.120503652039325
1739209756.638552;-38.13080360867914
1739209756.638555;-35.57807855764607
1739209756.6385584;-45.120503652039325
1739209756.6385615;-38.13080360867914
1739209756.6385646;-45.120503652039325
1739209756.6385677;-32.816014438256545
1739209756.6385708;-32.816014438256545
1739209756.638574;-35.57807855764607
1739209756.638577;-38.13080360867914
1739209756.63858;-38.13080360867914
1739209756.6385832;-31.141103565318915
1739209756.6385863;-38.13080360867914
1739209756.6385894;-35.57807855764607
1739209756.6385925;-45.120503652039325
1739209756.6385956;-45.120503652039325
1739209756.6385987;-45.120503652039325
1739209756.6386018;-45.120503652039325
1739209756.638605;-38.13080360867914
1739209756.6386082;-45.120503652039325
1739209756.6386113;-38.13080360867914
1739209756.6386144;-38.13080360867914
1739209756.6386175;-35.57807855764607
1739209756.6386206;-31.141103565318915
1739209756.6386237;-45.120503652039325
1739209756.6386268;-38.13080360867914
1739209756.63863;-35.57807855764607
1739209756.638633;-38.13080360867914
1739209756.638636;-38.13080360867914
1739209756.6386392;-45.120503652039325
1739209756.6386423;-45.120503652039325
1739209756.6386454;-45.120503652039325
1739209756.6386485;-38.13080360867914
1739209756.6386516;-38.13080360867914
1739209756.638655;-45.120503652039325
1739209756.638658;-45.120503652039325
1739209756.6386611;-35.57807855764607
1739209756.6386642;-38.13080360867914
1739209756.6386673;-45.120503652039325
1739209756.6386704;-45.120503652039325
1739209756.6386735;-45.120503652039325
1739209756.6386766;-45.120503652039325
1739209756.6386797;-38.13080360867914
1739209756.6386828;-38.13080360867914
1739209756.638686;-45.120503652039325
1739209756.638689;-38.13080360867914
1739209756.6386921;-38.13080360867914
1739209756.6386952;-31.141103565318915
1739209756.6386983;-38.13080360867914
1739209756.6387017;-45.120503652039325
1739209756.6387048;-45.120503652039325
1739209756.6387079;-45.120503652039325
1739209756.638711;-45.120503652039325
1739209756.638714;-45.120503652039325
1739209756.6387172;-45.120503652039325
1739209756.6387203;-29.438486411369354
1739209756.6387234;-33.981070128970906
1739209756.6387265;-35.57807855764607
1739209756.6387296;-38.13080360867914
1739209756.6387327;-38.13080360867914
1739209756.6387358;-38.13080360867914
1739209756.6387389;-38.13080360867914
1739209756.638742;-45.120503652039325
1739209756.638745;-31.141103565318915
1739209756.6387482;-35.57807855764607
1739209756.6387515;-33.981070128970906
1739209756.6387546;-45.120503652039325
1739209756.6387577;-38.13080360867914
1739209756.6387608;-38.13080360867914
1739209756.638764;-38.13080360867914
1739209756.638767;-45.120503652039325
1739209756.63877;-38.13080360867914
1739209756.6387732;-30.49652367304973
1739209756.6387763;-38.13080360867914
1739209756.6387794;-45.120503652039325
1739209756.6387825;-38.13080360867914
1739209756.6387856;-38.13080360867914
1739209756.6387887;-33.981070128970906
1739209756.6387918;-45.120503652039325
1739209756.638795;-45.120503652039325
1739209756.6387982;-35.57807855764607
1739209756.6388013;-38.13080360867914
1739209756.6388044;-45.120503652039325
1739209756.6388075;-38.13080360867914
1739209756.6388106;-32.816014438256545
1739209756.6388137;-33.981070128970906
1739209756.6388168;-45.120503652039325
1739209756.63882;-38.13080360867914
1739209756.638823;-32.816014438256545
1739209756.6388261;-38.13080360867914
1739209756.6388292;-38.13080360867914
1739209756.6388323;-45.120503652039325
1739209756.6388354;-45.120503652039325
1739209756.6388385;-45.120503652039325
1739209756.6388416;-38.13080360867914
1739209756.6388447;-31.141103565318915
1739209756.638848;-33.981070128970906
1739209756.6388512;-45.120503652039325
1739209756.6388543;-45.120503652039325
1739209756.6388574;-38.13080360867914
1739209756.6388605;-38.13080360867914
1739209756.6388636;-38.13080360867914
1739209756.6388667;-38.13080360867914
1739209756.6388698;-31.141103565318915
1739209756.6388729;-33.981070128970906
1739209756.6388762;-38.13080360867914
1739209756.6388793;-38.13080360867914
1739209756.6388824;-33.981070128970906
1739209756.6388857;-38.13080360867914
1739209756.6388888;-38.13080360867914
1739209756.638892;-38.13080360867914
1739209756.6388953;-31.141103565318915
1739209756.6388984;-31.141103565318915
1739209756.6389015;-45.120503652039325
1739209756.6389048;-38.13080360867914
1739209756.638908;-45.120503652039325
1739209756.638911;-45.120503652039325
1739209756.6389143;-45.120503652039325
1739209756.6389174;-33.981070128970906
1739209756.6389205;-32.816014438256545
1739209756.6389236;-38.13080360867914
1739209756.638927;-38.13080360867914
1739209756.63893;-45.120503652039325
1739209756.6389332;-38.13080360867914
1739209756.6389365;-35.57807855764607
1739209756.6389396;-38.13080360867914
1739209756.6389427;-38.13080360867914
1739209756.638946;-45.120503652039325
1739209756.6389492;-45.120503652039325
1739209756.6389523;-38.13080360867914
1739209756.6389556;-38.13080360867914
1739209756.6389587;-38.13080360867914
1739209756.6389618;-45.120503652039325
1739209756.6389651;-38.13080360867914
1739209756.6389682;-35.57807855764607
1739209756.6389713;-35.57807855764607
1739209756.6389747;-38.13080360867914
1739209756.6389778;-38.13080360867914
1739209756.6389809;-35.57807855764607
1739209756.6389842;-35.57807855764607
1739209756.6389873;-38.13080360867914
1739209756.6389904;-45.120503652039325
1739209756.6389937;-32.816014438256545
1739209756.6389968;-38.13080360867914
1739209756.639;-38.13080360867914
1739209756.6390033;-38.13080360867914
1739209756.6390064;-45.120503652039325
1739209756.6390095;-38.13080360867914
1739209756.6390128;-32.816014438256545
1739209756.639016;-38.13080360867914
1739209756.639019;-38.13080360867914
1739209756.639022;-35.57807855764607
1739209756.6390254;-38.13080360867914
1739209756.6390285;-45.120503652039325
1739209756.6390316;-38.13080360867914
1739209756.639035;-45.120503652039325
1739209756.639038;-45.120503652039325
1739209756.6390412;-45.120503652039325
1739209756.6390445;-45.120503652039325
1739209756.6390476;-45.120503652039325
1739209756.6390507;-45.120503652039325
1739209756.639054;-35.57807855764607
1739209756.6390572;-45.120503652039325
1739209756.6390603;-45.120503652039325
1739209756.6390636;-35.57807855764607
1739209756.6390667;-35.57807855764607
1739209756.6390698;-45.120503652039325
1739209756.6390731;-38.13080360867914
1739209756.6390762;-33.981070128970906
1739209756.6390793;-45.120503652039325
1739209756.6390827;-45.120503652039325
1739209756.6390858;-38.13080360867914
1739209756.6390889;-38.13080360867914
1739209756.6390922;-38.13080360867914
1739209756.6390953;-38.13080360867914
1739209756.6390984;-45.120503652039325
1739209756.6391017;-45.120503652039325
1739209756.6391048;-38.13080360867914
1739209756.639108;-45.120503652039325
1739209756.639111;-45.120503652039325
1739209756.6391144;-35.57807855764607
1739209756.6391175;-35.57807855764607
1739209756.6391206;-45.120503652039325
1739209756.639124;-38.13080360867914
1739209756.639127;-35.57807855764607
1739209756.63913;-35.57807855764607
1739209756.6391335;-45.120503652039325
1739209756.6391366;-45.120503652039325
1739209756.6391397;-45.120503652039325
1739209756.639143;-38.13080360867914
1739209756.639146;-38.13080360867914
1739209756.6391492;-38.13080360867914
1739209756.6391525;-45.120503652039325
1739209756.6391556;-45.120503652039325
1739209756.6391587;-45.120503652039325
1739209756.639162;-45.120503652039325
1739209756.6391652;-35.57807855764607
1739209756.6391683;-38.13080360867914
1739209756.6391716;-45.120503652039325
1739209756.6391747;-45.120503652039325
1739209756.6391778;-32.816014438256545
1739209756.6391811;-33.981070128970906
1739209756.6391842;-38.13080360867914
1739209756.6391873;-38.13080360867914
1739209756.6391907;-45.120503652039325
1739209756.6391938;-35.57807855764607
1739209756.6391969;-38.13080360867914
1739209756.6392002;-38.13080360867914
1739209756.6392033;-45.120503652039325
1739209756.6392064;-38.13080360867914
1739209756.6392095;-35.57807855764607
1739209756.6392128;-38.13080360867914
1739209756.639216;-45.120503652039325
1739209756.639219;-45.120503652039325
1739209756.6392224;-45.120503652039325
1739209756.6392255;-38.13080360867914
1739209756.6392286;-45.120503652039325
1739209756.639232;-45.120503652039325
1739209756.639235;-38.13080360867914
1739209756.639238;-38.13080360867914
1739209756.6392415;-32.816014438256545
1739209756.6392446;-33.981070128970906
1739209756.6392477;-38.13080360867914
1739209756.639251;-45.120503652039325
1739209756.639254;-38.13080360867914
1739209756.6392572;-33.981070128970906
1739209756.6392605;-45.120503652039325
1739209756.6392636;-45.120503652039325
1739209756.6392667;-45.120503652039325
1739209756.63927;-38.13080360867914
1739209756.6392732;-45.120503652039325
1739209756.6392763;-45.120503652039325
1739209756.6392796;-45.120503652039325
1739209756.6392827;-38.13080360867914
1739209756.6392858;-45.120503652039325
1739209756.6392891;-38.13080360867914
1739209756.6392922;-38.13080360867914
1739209756.6392953;-45.120503652039325
1739209756.6392987;-45.120503652039325
1739209756.6393018;-38.13080360867914
1739209756.6393049;-32.816014438256545
1739209756.639308;-25.826314394896357
1739209756.6393113;-45.120503652039325
1739209756.6393144;-38.13080360867914
1739209756.6393175;-35.57807855764607
1739209756.6393209;-33.981070128970906
1739209756.639324;-45.120503652039325
1739209756.639327;-38.13080360867914
1739209756.6393304;-45.120503652039325
1739209756.6393335;-35.57807855764607
1739209756.6393366;-45.120503652039325
1739209756.63934;-38.13080360867914
1739209756.639343;-38.13080360867914
1739209756.6393461;-45.120503652039325
1739209756.6393495;-45.120503652039325
1739209756.6393526;-45.120503652039325
1739209756.6393557;-35.57807855764607
1739209756.639359;-28.992665084841942
1739209756.639362;-45.120503652039325
1739209756.6393652;-45.120503652039325
1739209756.6393685;-38.13080360867914
1739209756.6393716;-33.981070128970906
1739209756.6393747;-45.120503652039325
1739209756.639378;-45.120503652039325
1739209756.6393812;-45.120503652039325
1739209756.6393843;-38.13080360867914
1739209756.6393876;-45.120503652039325
1739209756.6393907;-45.120503652039325
1739209756.6393938;-45.120503652039325
1739209756.639397;-45.120503652039325
1739209756.6394002;-35.57807855764607
1739209756.6394033;-38.13080360867914
1739209756.6394064;-45.120503652039325
1739209756.6394098;-38.13080360867914
1739209756.6394129;-45.120503652039325
1739209756.639416;-38.13080360867914
1739209756.6394193;-45.120503652039325
