CAN Message; 0x1d3:00000d9b77e89f99
Timestamp;Amplitude
1739209677.0297103;-45.120503652039325
1739209677.0297108;-38.13080360867914
1739209677.029711;-45.120503652039325
1739209677.0297115;-38.13080360867914
1739209677.029712;-38.13080360867914
1739209677.0297122;-45.120503652039325
1739209677.0297127;-38.13080360867914
1739209677.029713;-45.120503652039325
1739209677.0297134;-45.120503652039325
1739209677.0297139;-45.120503652039325
1739209677.029714;-28.992665084841942
1739209677.0297146;-35.57807855764607
1739209677.0297148;-38.13080360867914
1739209677.0297153;-45.120503652039325
1739209677.0297155;-33.981070128970906
1739209677.029716;-32.816014438256545
1739209677.0297165;-45.120503652039325
1739209677.0297167;-45.120503652039325
1739209677.0297172;-45.120503652039325
1739209677.0297174;-45.120503652039325
1739209677.029718;-45.120503652039325
1739209677.0297184;-45.120503652039325
1739209677.0297186;-45.120503652039325
1739209677.029719;-38.13080360867914
1739209677.0297194;-38.13080360867914
1739209677.0297198;-45.120503652039325
1739209677.02972;-45.120503652039325
1739209677.0297205;-45.120503652039325
1739209677.029721;-38.13080360867914
1739209677.0297213;-45.120503652039325
1739209677.0297217;-38.13080360867914
1739209677.029722;-35.57807855764607
1739209677.0297225;-38.13080360867914
1739209677.029723;-45.120503652039325
1739209677.0297232;-28.58837851428586
1739209677.0297236;-29.438486411369333
1739209677.029724;-45.120503652039325
1739209677.0297244;-35.57807855764607
1739209677.0297246;-38.13080360867914
1739209677.029725;-38.13080360867914
1739209677.0297256;-38.13080360867914
1739209677.0297258;-38.13080360867914
1739209677.0297263;-38.13080360867914
1739209677.0297265;-38.13080360867914
1739209677.029727;-38.13080360867914
1739209677.0297275;-45.120503652039325
1739209677.0297277;-45.120503652039325
1739209677.0297282;-45.120503652039325
1739209677.0297284;-45.120503652039325
1739209677.029729;-45.120503652039325
1739209677.0297291;-30.49652367304973
1739209677.0297296;-28.21854285175415
1739209677.02973;-45.120503652039325
1739209677.0297303;-45.120503652039325
1739209677.0297308;-35.57807855764607
1739209677.029731;-35.57807855764607
1739209677.0297315;-45.120503652039325
1739209677.029732;-45.120503652039325
1739209677.0297322;-45.120503652039325
1739209677.0297327;-45.120503652039325
1739209677.029733;-45.120503652039325
1739209677.0297334;-38.13080360867914
1739209677.029734;-38.13080360867914
1739209677.0297341;-45.120503652039325
1739209677.0297346;-38.13080360867914
1739209677.0297348;-38.13080360867914
1739209677.0297353;-45.120503652039325
1739209677.0297356;-45.120503652039325
1739209677.029736;-38.13080360867914
1739209677.0297365;-38.13080360867914
1739209677.0297368;-45.120503652039325
1739209677.0297372;-45.120503652039325
1739209677.0297375;-38.13080360867914
1739209677.029738;-45.120503652039325
1739209677.0297384;-35.57807855764607
1739209677.0297387;-27.8777449560314
1739209677.0297391;-45.120503652039325
1739209677.0297394;-45.120503652039325
1739209677.0297399;-38.13080360867914
1739209677.02974;-45.120503652039325
1739209677.0297406;-45.120503652039325
1739209677.029741;-45.120503652039325
1739209677.0297413;-45.120503652039325
1739209677.0297418;-38.13080360867914
1739209677.029742;-33.981070128970906
1739209677.0297425;-38.13080360867914
1739209677.029743;-45.120503652039325
1739209677.0297432;-38.13080360867914
1739209677.0297437;-35.57807855764607
1739209677.029744;-35.57807855764607
1739209677.0297444;-38.13080360867914
1739209677.0297446;-32.816014438256545
1739209677.029745;-38.13080360867914
1739209677.0297456;-35.57807855764607
1739209677.0297458;-45.120503652039325
1739209677.0297463;-45.120503652039325
1739209677.0297465;-45.120503652039325
1739209677.029747;-38.13080360867914
1739209677.0297475;-38.13080360867914
1739209677.0297477;-45.120503652039325
1739209677.0297482;-38.13080360867914
1739209677.0297484;-45.120503652039325
1739209677.029749;-45.120503652039325
1739209677.0297492;-38.13080360867914
1739209677.0297496;-38.13080360867914
1739209677.02975;-38.13080360867914
1739209677.0297503;-45.120503652039325
1739209677.0297508;-45.120503652039325
1739209677.029751;-45.120503652039325
1739209677.0297515;-38.13080360867914
1739209677.029754;-45.120503652039325
1739209677.029756;-45.120503652039325
1739209677.0297585;-38.13080360867914
1739209677.0297608;-38.13080360867914
1739209677.029763;-38.13080360867914
1739209677.0297654;-33.981070128970906
1739209677.0297678;-38.13080360867914
1739209677.02977;-45.120503652039325
1739209677.0297723;-45.120503652039325
1739209677.0297747;-45.120503652039325
1739209677.0297768;-38.13080360867914
1739209677.0297792;-45.120503652039325
1739209677.0297816;-38.13080360867914
1739209677.029784;-38.13080360867914
1739209677.029786;-38.13080360867914
1739209677.0297885;-33.981070128970906
1739209677.0297909;-45.120503652039325
1739209677.029793;-35.57807855764607
1739209677.0297954;-38.13080360867914
1739209677.0297978;-38.13080360867914
1739209677.0298;-38.13080360867914
1739209677.0298023;-45.120503652039325
1739209677.0298047;-38.13080360867914
1739209677.0298069;-45.120503652039325
1739209677.0298092;-45.120503652039325
1739209677.0298116;-45.120503652039325
1739209677.0298138;-38.13080360867914
1739209677.0298162;-45.120503652039325
1739209677.0298185;-38.13080360867914
1739209677.0298207;-38.13080360867914
1739209677.029823;-38.13080360867914
1739209677.0298254;-38.13080360867914
1739209677.0298276;-45.120503652039325
1739209677.02983;-45.120503652039325
1739209677.0298324;-38.13080360867914
1739209677.0298347;-35.57807855764607
1739209677.029837;-45.120503652039325
1739209677.0298393;-45.120503652039325
1739209677.0298417;-33.981070128970906
1739209677.0298438;-38.13080360867914
1739209677.0298462;-45.120503652039325
1739209677.0298486;-38.13080360867914
1739209677.0298507;-38.13080360867914
1739209677.029853;-35.57807855764607
1739209677.0298555;-38.13080360867914
1739209677.0298576;-45.120503652039325
1739209677.02986;-33.981070128970906
1739209677.0298624;-33.981070128970906
1739209677.0298645;-38.13080360867914
1739209677.029867;-45.120503652039325
1739209677.0298693;-38.13080360867914
1739209677.0298715;-38.13080360867914
1739209677.0298738;-38.13080360867914
1739209677.0298762;-38.13080360867914
1739209677.0298784;-27.267205301931607
1739209677.0298808;-32.816014438256545
1739209677.0298831;-45.120503652039325
1739209677.0298855;-45.120503652039325
1739209677.0298877;-45.120503652039325
1739209677.02989;-38.13080360867914
1739209677.0298924;-38.13080360867914
1739209677.0298946;-45.120503652039325
1739209677.029897;-38.13080360867914
1739209677.0298994;-38.13080360867914
1739209677.0299015;-38.13080360867914
1739209677.029904;-45.120503652039325
1739209677.0299063;-45.120503652039325
1739209677.0299084;-38.13080360867914
1739209677.0299108;-45.120503652039325
1739209677.0299132;-45.120503652039325
1739209677.0299153;-35.57807855764607
1739209677.0299177;-35.57807855764607
1739209677.02992;-45.120503652039325
1739209677.0299222;-45.120503652039325
1739209677.0299246;-38.13080360867914
1739209677.029927;-38.13080360867914
1739209677.0299292;-38.13080360867914
1739209677.0299315;-38.13080360867914
1739209677.029934;-31.141103565318915
1739209677.0299363;-38.13080360867914
1739209677.0299385;-45.120503652039325
1739209677.0299408;-45.120503652039325
1739209677.0299432;-33.981070128970906
1739209677.0299454;-45.120503652039325
1739209677.0299478;-38.13080360867914
1739209677.0299501;-35.57807855764607
1739209677.0299523;-31.141103565318943
1739209677.0299547;-45.120503652039325
1739209677.029957;-45.120503652039325
1739209677.0299592;-45.120503652039325
1739209677.0299616;-38.13080360867914
1739209677.029964;-35.57807855764607
1739209677.029966;-45.120503652039325
1739209677.0299685;-45.120503652039325
1739209677.029971;-33.981070128970906
1739209677.029973;-38.13080360867914
1739209677.0299754;-45.120503652039325
1739209677.0299778;-45.120503652039325
1739209677.02998;-45.120503652039325
1739209677.0299823;-45.120503652039325
1739209677.0299847;-45.120503652039325
1739209677.029987;-38.13080360867914
1739209677.0299892;-33.981070128970906
1739209677.0299916;-35.57807855764607
1739209677.029994;-38.13080360867914
1739209677.0299962;-38.13080360867914
1739209677.0299985;-38.13080360867914
1739209677.030001;-45.120503652039325
1739209677.030003;-45.120503652039325
1739209677.0300055;-45.120503652039325
1739209677.0300078;-45.120503652039325
1739209677.03001;-45.120503652039325
1739209677.0300124;-45.120503652039325
1739209677.0300148;-45.120503652039325
1739209677.030017;-45.120503652039325
1739209677.0300193;-45.120503652039325
1739209677.0300217;-38.13080360867914
1739209677.0300238;-38.13080360867914
1739209677.0300262;-38.13080360867914
1739209677.0300286;-38.13080360867914
1739209677.0300307;-45.120503652039325
1739209677.030033;-38.13080360867914
1739209677.0300355;-45.120503652039325
1739209677.0300379;-45.120503652039325
1739209677.03004;-38.13080360867914
1739209677.0300424;-45.120503652039325
1739209677.0300448;-45.120503652039325
1739209677.030047;-45.120503652039325
1739209677.0300493;-45.120503652039325
1739209677.0300517;-38.13080360867914
1739209677.0300539;-35.57807855764607
1739209677.0300562;-38.13080360867914
1739209677.0300586;-38.13080360867914
1739209677.0300608;-35.57807855764607
1739209677.0300632;-45.120503652039325
1739209677.0300655;-32.816014438256545
1739209677.0300677;-38.13080360867914
1739209677.03007;-38.13080360867914
1739209677.0300725;-38.13080360867914
1739209677.0300746;-45.120503652039325
1739209677.030077;-45.120503652039325
1739209677.0300794;-45.120503652039325
1739209677.0300815;-45.120503652039325
1739209677.030084;-45.120503652039325
1739209677.0300863;-38.13080360867914
1739209677.0300887;-38.13080360867914
1739209677.0300908;-35.57807855764607
1739209677.0300932;-45.120503652039325
1739209677.0300956;-35.57807855764607
1739209677.0300977;-35.57807855764607
1739209677.0301;-38.13080360867914
1739209677.0301025;-45.120503652039325
1739209677.0301046;-38.13080360867914
1739209677.030107;-38.13080360867914
1739209677.0301094;-38.13080360867914
1739209677.0301116;-35.57807855764607
1739209677.030114;-38.13080360867914
1739209677.0301163;-45.120503652039325
1739209677.0301185;-33.981070128970906
1739209677.0301208;-27.8777449560314
1739209677.0301232;-38.13080360867914
1739209677.0301254;-38.13080360867914
1739209677.0301278;-38.13080360867914
1739209677.0301301;-45.120503652039325
1739209677.0301323;-38.13080360867914
1739209677.0301347;-35.57807855764607
1739209677.030137;-45.120503652039325
1739209677.0301394;-31.141103565318943
1739209677.0301416;-45.120503652039325
1739209677.030144;-38.13080360867914
1739209677.0301464;-38.13080360867914
1739209677.0301485;-45.120503652039325
1739209677.030151;-38.13080360867914
1739209677.0301533;-38.13080360867914
1739209677.0301554;-38.13080360867914
1739209677.0301578;-28.58837851428586
1739209677.0301602;-38.13080360867914
1739209677.0301623;-45.120503652039325
1739209677.0301647;-45.120503652039325
1739209677.030167;-38.13080360867914
1739209677.0301692;-38.13080360867914
1739209677.0301716;-35.57807855764607
1739209677.030174;-38.13080360867914
1739209677.0301762;-45.120503652039325
1739209677.0301785;-38.13080360867914
1739209677.030181;-38.13080360867914
1739209677.030183;-38.13080360867914
1739209677.0301855;-45.120503652039325
1739209677.0301878;-38.13080360867914
1739209677.0301902;-33.981070128970906
1739209677.0301924;-38.13080360867914
1739209677.0301948;-38.13080360867914
1739209677.0301971;-38.13080360867914
1739209677.0301993;-45.120503652039325
1739209677.0302017;-45.120503652039325
1739209677.030204;-38.13080360867914
1739209677.0302062;-38.13080360867914
1739209677.0302086;-45.120503652039325
1739209677.030211;-38.13080360867914
1739209677.030213;-38.13080360867914
1739209677.0302155;-38.13080360867914
1739209677.030218;-38.13080360867914
1739209677.03022;-45.120503652039325
1739209677.0302224;-45.120503652039325
1739209677.0302248;-35.57807855764607
1739209677.030227;-35.57807855764607
1739209677.0302293;-45.120503652039325
1739209677.0302317;-38.13080360867914
1739209677.0302339;-38.13080360867914
1739209677.0302362;-33.981070128970906
1739209677.0302386;-45.120503652039325
1739209677.030241;-45.120503652039325
1739209677.0302432;-35.57807855764607
1739209677.0302455;-38.13080360867914
1739209677.030248;-45.120503652039325
1739209677.03025;-33.981070128970906
1739209677.0302525;-33.981070128970906
1739209677.0302548;-33.981070128970906
1739209677.030257;-33.981070128970906
1739209677.0302594;-45.120503652039325
1739209677.0302618;-38.13080360867914
1739209677.030264;-45.120503652039325
1739209677.0302663;-38.13080360867914
1739209677.0302687;-35.57807855764607
1739209677.0302708;-30.49652367304973
1739209677.0302732;-33.981070128970906
1739209677.0302756;-38.13080360867914
1739209677.0302777;-45.120503652039325
1739209677.03028;-45.120503652039325
1739209677.0302825;-38.13080360867914
1739209677.0302846;-45.120503652039325
1739209677.030287;-38.13080360867914
1739209677.0302894;-33.981070128970906
1739209677.0302918;-45.120503652039325
1739209677.030294;-45.120503652039325
1739209677.0302963;-45.120503652039325
1739209677.0302987;-38.13080360867914
1739209677.0303009;-45.120503652039325
1739209677.0303032;-38.13080360867914
1739209677.0303056;-35.57807855764607
1739209677.0303078;-35.57807855764607
1739209677.0303102;-35.57807855764607
1739209677.0303125;-45.120503652039325
1739209677.0303147;-45.120503652039325
1739209677.030317;-38.13080360867914
1739209677.0303195;-38.13080360867914
1739209677.0303216;-38.13080360867914
1739209677.030324;-38.13080360867914
1739209677.0303264;-38.13080360867914
1739209677.0303285;-38.13080360867914
1739209677.030331;-38.13080360867914
1739209677.0303333;-38.13080360867914
1739209677.0303354;-38.13080360867914
1739209677.0303378;-45.120503652039325
1739209677.0303402;-45.120503652039325
1739209677.0303426;-45.120503652039325
1739209677.0303447;-38.13080360867914
1739209677.030347;-45.120503652039325
1739209677.0303495;-38.13080360867914
1739209677.0303516;-38.13080360867914
1739209677.030354;-38.13080360867914
1739209677.0303564;-38.13080360867914
1739209677.0303586;-45.120503652039325
1739209677.030361;-38.13080360867914
1739209677.0303633;-38.13080360867914
1739209677.0303655;-45.120503652039325
1739209677.0303679;-45.120503652039325
1739209677.0303702;-45.120503652039325
1739209677.0303724;-45.120503652039325
1739209677.0303748;-45.120503652039325
1739209677.0303771;-45.120503652039325
1739209677.0303793;-45.120503652039325
1739209677.0303817;-38.13080360867914
1739209677.030384;-45.120503652039325
1739209677.0303862;-38.13080360867914
1739209677.0303886;-33.981070128970906
1739209677.030391;-31.141103565318915
1739209677.0303931;-38.13080360867914
1739209677.0303955;-33.981070128970906
1739209677.030398;-32.816014438256545
1739209677.0304003;-45.120503652039325
1739209677.0304024;-45.120503652039325
1739209677.0304048;-38.13080360867914
1739209677.0304072;-38.13080360867914
1739209677.0304093;-45.120503652039325
1739209677.0304117;-45.120503652039325
1739209677.030414;-38.13080360867914
1739209677.0304163;-35.57807855764607
1739209677.0304186;-45.120503652039325
1739209677.030421;-45.120503652039325
1739209677.0304232;-38.13080360867914
1739209677.0304255;-35.57807855764607
1739209677.030428;-45.120503652039325
1739209677.03043;-45.120503652039325
1739209677.0304325;-33.981070128970906
1739209677.0304348;-45.120503652039325
1739209677.030437;-45.120503652039325
1739209677.0304394;-35.57807855764607
1739209677.0304418;-38.13080360867914
1739209677.030444;-35.57807855764607
1739209677.0304463;-38.13080360867914
1739209677.0304487;-38.13080360867914
1739209677.030451;-35.57807855764607
1739209677.0304532;-32.816014438256545
1739209677.0304556;-45.120503652039325
1739209677.030458;-45.120503652039325
1739209677.0304601;-38.13080360867914
1739209677.0304625;-33.981070128970906
1739209677.030465;-45.120503652039325
1739209677.030467;-38.13080360867914
1739209677.0304694;-38.13080360867914
1739209677.0304718;-45.120503652039325
1739209677.030474;-32.816014438256545
1739209677.0304763;-35.57807855764607
1739209677.0304787;-45.120503652039325
1739209677.0304809;-45.120503652039325
1739209677.0304832;-35.57807855764607
1739209677.0304856;-35.57807855764607
1739209677.0304878;-45.120503652039325
1739209677.0304902;-45.120503652039325
1739209677.0304925;-35.57807855764607
1739209677.0304947;-29.438486411369333
1739209677.030497;-45.120503652039325
1739209677.0304995;-35.57807855764607
1739209677.0305018;-33.981070128970906
1739209677.030504;-33.981070128970906
1739209677.0305064;-35.57807855764607
1739209677.0305088;-38.13080360867914
1739209677.030511;-45.120503652039325
1739209677.0305133;-38.13080360867914
1739209677.0305157;-38.13080360867914
1739209677.0305178;-38.13080360867914
1739209677.0305202;-45.120503652039325
1739209677.0305226;-45.120503652039325
1739209677.0305247;-45.120503652039325
1739209677.030527;-45.120503652039325
1739209677.0305295;-38.13080360867914
1739209677.0305316;-28.58837851428586
1739209677.030534;-45.120503652039325
1739209677.0305364;-45.120503652039325
1739209677.0305386;-38.13080360867914
1739209677.030541;-35.57807855764607
1739209677.0305433;-35.57807855764607
1739209677.0305455;-38.13080360867914
1739209677.0305479;-45.120503652039325
1739209677.0305502;-38.13080360867914
1739209677.0305526;-38.13080360867914
1739209677.0305548;-45.120503652039325
1739209677.0305572;-45.120503652039325
1739209677.0305595;-35.57807855764607
1739209677.0305617;-38.13080360867914
1739209677.030564;-45.120503652039325
1739209677.0305665;-38.13080360867914
1739209677.0305686;-33.981070128970956
1739209677.030571;-45.120503652039325
1739209677.0305734;-38.13080360867914
1739209677.0305755;-33.981070128970906
1739209677.030578;-45.120503652039325
1739209677.0305803;-38.13080360867914
1739209677.0305824;-45.120503652039325
1739209677.0305848;-45.120503652039325
1739209677.0305872;-25.62660358559016
1739209677.0305893;-33.981070128970906
1739209677.0305917;-45.120503652039325
1739209677.030594;-45.120503652039325
1739209677.0305963;-45.120503652039325
1739209677.0305986;-33.981070128970906
1739209677.030601;-45.120503652039325
1739209677.0306034;-45.120503652039325
1739209677.0306056;-45.120503652039325
1739209677.030608;-45.120503652039325
1739209677.0306103;-38.13080360867914
1739209677.0306125;-38.13080360867914
1739209677.0306149;-38.13080360867914
1739209677.0306172;-33.981070128970906
1739209677.0306194;-45.120503652039325
1739209677.0306218;-38.13080360867914
1739209677.0306242;-35.57807855764607
1739209677.0306263;-45.120503652039325
1739209677.0306287;-45.120503652039325
1739209677.030631;-45.120503652039325
1739209677.0306332;-45.120503652039325
1739209677.0306356;-38.13080360867914
1739209677.030638;-45.120503652039325
1739209677.0306401;-38.13080360867914
1739209677.0306425;-32.816014438256545
1739209677.030645;-38.13080360867914
1739209677.030647;-45.120503652039325
1739209677.0306494;-45.120503652039325
1739209677.0306518;-35.57807855764607
1739209677.0306542;-38.13080360867914
1739209677.0306563;-45.120503652039325
1739209677.0306587;-33.981070128970906
1739209677.030661;-45.120503652039325
1739209677.0306633;-38.13080360867914
1739209677.0306656;-35.57807855764607
1739209677.030668;-45.120503652039325
1739209677.0306702;-45.120503652039325
1739209677.0306726;-38.13080360867914
1739209677.030675;-35.57807855764607
1739209677.030677;-38.13080360867914
1739209677.0306795;-35.57807855764607
1739209677.0306818;-38.13080360867914
1739209677.030684;-38.13080360867914
1739209677.0306864;-38.13080360867914
1739209677.0306888;-45.120503652039325
1739209677.030691;-33.981070128970906
1739209677.0306933;-35.57807855764607
1739209677.0306957;-38.13080360867914
1739209677.0306978;-35.57807855764607
1739209677.0307002;-35.57807855764607
1739209677.0307026;-38.13080360867914
1739209677.030705;-38.13080360867914
1739209677.0307071;-38.13080360867914
1739209677.0307095;-35.57807855764607
1739209677.030712;-45.120503652039325
1739209677.030714;-45.120503652039325
1739209677.0307164;-38.13080360867914
1739209677.0307188;-45.120503652039325
1739209677.030721;-45.120503652039325
1739209677.0307233;-45.120503652039325
1739209677.0307257;-35.57807855764607
1739209677.0307279;-45.120503652039325
1739209677.0307302;-45.120503652039325
1739209677.0307326;-45.120503652039325
1739209677.0307348;-38.13080360867914
1739209677.0307372;-33.981070128970906
1739209677.0307395;-45.120503652039325
1739209677.0307417;-38.13080360867914
1739209677.030744;-35.57807855764607
1739209677.0307465;-35.57807855764607
1739209677.0307486;-45.120503652039325
1739209677.030751;-32.816014438256545
1739209677.0307534;-35.57807855764607
1739209677.0307558;-45.120503652039325
1739209677.030758;-45.120503652039325
1739209677.0307603;-38.13080360867914
1739209677.0307627;-35.57807855764607
1739209677.0307648;-45.120503652039325
1739209677.0307672;-45.120503652039325
1739209677.0307696;-33.981070128970906
1739209677.0307717;-45.120503652039325
1739209677.030774;-45.120503652039325
1739209677.0307765;-38.13080360867914
1739209677.0307786;-35.57807855764607
1739209677.030781;-35.57807855764607
1739209677.0307834;-38.13080360867914
1739209677.0307856;-45.120503652039325
1739209677.030788;-45.120503652039325
1739209677.0307903;-45.120503652039325
1739209677.0307925;-31.141103565318915
1739209677.0307949;-33.981070128970906
1739209677.0307972;-45.120503652039325
1739209677.0307994;-45.120503652039325
1739209677.0308018;-38.13080360867914
1739209677.0308042;-45.120503652039325
1739209677.0308065;-45.120503652039325
1739209677.0308087;-35.57807855764607
1739209677.030811;-38.13080360867914
1739209677.0308135;-45.120503652039325
1739209677.0308156;-31.141103565318915
1739209677.030818;-35.57807855764607
1739209677.0308204;-45.120503652039325
1739209677.0308225;-38.13080360867914
1739209677.030825;-33.981070128970906
1739209677.0308273;-45.120503652039325
1739209677.0308294;-27.8777449560314
1739209677.0308318;-32.816014438256545
1739209677.0308342;-45.120503652039325
1739209677.0308363;-38.13080360867914
1739209677.0308387;-32.816014438256545
1739209677.030841;-38.13080360867914
1739209677.0308433;-45.120503652039325
1739209677.0308456;-31.141103565318893
1739209677.030848;-38.13080360867914
1739209677.0308502;-45.120503652039325
1739209677.0308526;-38.13080360867914
1739209677.030855;-38.13080360867914
1739209677.0308573;-45.120503652039325
1739209677.0308595;-45.120503652039325
1739209677.0308619;-35.57807855764607
1739209677.0308642;-35.57807855764607
1739209677.0308664;-32.816014438256545
1739209677.0308688;-32.816014438256545
1739209677.0308712;-38.13080360867914
1739209677.0308733;-38.13080360867914
1739209677.0308757;-33.981070128970906
1739209677.030878;-38.13080360867914
1739209677.0308802;-45.120503652039325
1739209677.0308826;-38.13080360867914
1739209677.030885;-45.120503652039325
1739209677.0308871;-45.120503652039325
1739209677.0308895;-38.13080360867914
1739209677.030892;-45.120503652039325
1739209677.030894;-45.120503652039325
1739209677.0308964;-45.120503652039325
1739209677.0308988;-38.13080360867914
1739209677.030901;-38.13080360867914
1739209677.0309033;-32.816014438256545
1739209677.0309057;-35.57807855764607
1739209677.030908;-38.13080360867914
1739209677.0309103;-38.13080360867914
1739209677.0309126;-38.13080360867914
1739209677.030915;-45.120503652039325
1739209677.0309172;-38.13080360867914
1739209677.0309196;-45.120503652039325
1739209677.030922;-38.13080360867914
1739209677.030924;-35.57807855764607
1739209677.0309265;-33.981070128970906
1739209677.0309289;-38.13080360867914
1739209677.030931;-38.13080360867914
1739209677.0309334;-35.57807855764607
1739209677.0309358;-38.13080360867914
1739209677.030938;-35.57807855764607
1739209677.0309403;-45.120503652039325
1739209677.0309427;-38.13080360867914
1739209677.0309448;-38.13080360867914
1739209677.0309472;-35.57807855764607
1739209677.0309496;-45.120503652039325
1739209677.0309517;-45.120503652039325
1739209677.0309541;-38.13080360867914
1739209677.0309565;-45.120503652039325
1739209677.0309587;-38.13080360867914
1739209677.030961;-26.991370085610722
1739209677.0309634;-38.13080360867914
1739209677.0309658;-38.13080360867914
1739209677.030968;-38.13080360867914
1739209677.0309703;-32.816014438256545
1739209677.0309727;-38.13080360867914
1739209677.0309749;-35.57807855764607
1739209677.0309772;-45.120503652039325
1739209677.0309796;-33.981070128970956
1739209677.0309818;-35.57807855764607
1739209677.0309842;-38.13080360867914
1739209677.0309865;-45.120503652039325
1739209677.0309887;-45.120503652039325
1739209677.030991;-45.120503652039325
1739209677.0309935;-45.120503652039325
1739209677.0309956;-38.13080360867914
1739209677.030998;-30.49652367304973
1739209677.0310004;-38.13080360867914
1739209677.0310025;-35.57807855764607
1739209677.031005;-45.120503652039325
1739209677.0310073;-45.120503652039325
1739209677.0310094;-45.120503652039325
1739209677.0310118;-45.120503652039325
1739209677.0310142;-45.120503652039325
1739209677.0310166;-45.120503652039325
1739209677.0310187;-33.981070128970906
1739209677.031021;-45.120503652039325
1739209677.0310235;-45.120503652039325
1739209677.0310256;-35.57807855764607
1739209677.031028;-38.13080360867914
1739209677.0310304;-45.120503652039325
1739209677.0310326;-38.13080360867914
1739209677.031035;-45.120503652039325
1739209677.0310373;-38.13080360867914
1739209677.0310395;-45.120503652039325
1739209677.0310419;-45.120503652039325
1739209677.0310442;-45.120503652039325
1739209677.0310464;-38.13080360867914
1739209677.0310488;-45.120503652039325
1739209677.0310512;-38.13080360867914
1739209677.0310533;-32.816014438256545
1739209677.0310557;-38.13080360867914
1739209677.031058;-45.120503652039325
1739209677.0310602;-45.120503652039325
1739209677.0310626;-32.816014438256545
1739209677.031065;-33.981070128970906
1739209677.0310674;-45.120503652039325
1739209677.0310695;-35.57807855764607
1739209677.031072;-38.13080360867914
1739209677.0310743;-45.120503652039325
1739209677.0310764;-45.120503652039325
1739209677.0310788;-38.13080360867914
1739209677.0310812;-38.13080360867914
1739209677.0310833;-33.981070128970906
1739209677.0310857;-45.120503652039325
1739209677.031088;-45.120503652039325
1739209677.0310903;-38.13080360867914
1739209677.0310926;-45.120503652039325
1739209677.031095;-45.120503652039325
1739209677.0310972;-38.13080360867914
1739209677.0310996;-45.120503652039325
1739209677.031102;-33.981070128970906
1739209677.031104;-38.13080360867914
1739209677.0311065;-45.120503652039325
1739209677.0311089;-45.120503652039325
1739209677.031111;-38.13080360867914
1739209677.0311134;-38.13080360867914
1739209677.0311158;-45.120503652039325
1739209677.0311182;-38.13080360867914
1739209677.0311203;-38.13080360867914
1739209677.0311227;-45.120503652039325
1739209677.031125;-38.13080360867914
1739209677.0311272;-45.120503652039325
1739209677.0311296;-45.120503652039325
1739209677.031132;-45.120503652039325
1739209677.0311341;-35.57807855764607
1739209677.0311365;-38.13080360867914
1739209677.031139;-45.120503652039325
1739209677.031141;-38.13080360867914
1739209677.0311434;-38.13080360867914
1739209677.0311458;-38.13080360867914
1739209677.031148;-31.141103565318915
1739209677.0311503;-38.13080360867914
1739209677.0311527;-45.120503652039325
1739209677.0311549;-38.13080360867914
1739209677.0311573;-45.120503652039325
1739209677.0311596;-45.120503652039325
1739209677.0311618;-38.13080360867914
1739209677.0311642;-45.120503652039325
1739209677.0311666;-38.13080360867914
1739209677.031169;-45.120503652039325
1739209677.031171;-33.981070128970906
1739209677.0311735;-38.13080360867914
1739209677.0311759;-38.13080360867914
1739209677.031178;-45.120503652039325
1739209677.0311804;-45.120503652039325
1739209677.0311828;-38.13080360867914
1739209677.031185;-35.57807855764607
1739209677.0311873;-45.120503652039325
1739209677.0311897;-38.13080360867914
1739209677.0311918;-38.13080360867914
1739209677.0311942;-45.120503652039325
1739209677.0311966;-45.120503652039325
1739209677.0311987;-38.13080360867914
1739209677.0312011;-35.57807855764607
1739209677.0312035;-28.992665084841942
1739209677.0312057;-45.120503652039325
1739209677.031208;-45.120503652039325
1739209677.0312104;-45.120503652039325
1739209677.0312126;-45.120503652039325
1739209677.031215;-45.120503652039325
1739209677.0312173;-38.13080360867914
1739209677.0312197;-38.13080360867914
1739209677.0312219;-30.49652367304976
1739209677.0312243;-45.120503652039325
1739209677.0312266;-45.120503652039325
1739209677.0312288;-35.57807855764607
1739209677.0312312;-45.120503652039325
1739209677.0312335;-45.120503652039325
1739209677.0312357;-32.816014438256545
1739209677.031238;-38.13080360867914
1739209677.0312405;-33.981070128970906
1739209677.0312426;-38.13080360867914
1739209677.031245;-38.13080360867914
1739209677.0312474;-35.57807855764607
1739209677.0312495;-38.13080360867914
1739209677.031252;-38.13080360867914
1739209677.0312543;-38.13080360867914
1739209677.0312564;-38.13080360867914
1739209677.0312588;-32.816014438256545
1739209677.0312612;-35.57807855764607
1739209677.0312634;-38.13080360867914
1739209677.0312657;-38.13080360867914
1739209677.0312681;-35.57807855764607
1739209677.0312705;-38.13080360867914
1739209677.0312726;-45.120503652039325
1739209677.031275;-35.57807855764607
1739209677.0312774;-38.13080360867914
1739209677.0312796;-45.120503652039325
1739209677.031282;-38.13080360867914
1739209677.0312843;-38.13080360867914
1739209677.0312865;-38.13080360867914
1739209677.0312889;-38.13080360867914
1739209677.0312912;-38.13080360867914
1739209677.0312934;-45.120503652039325
1739209677.0312958;-31.141103565318893
1739209677.0312982;-33.981070128970906
1739209677.0313003;-45.120503652039325
1739209677.0313027;-33.981070128970906
1739209677.031305;-35.57807855764607
1739209677.0313072;-45.120503652039325
1739209677.0313096;-45.120503652039325
1739209677.031312;-32.816014438256545
