CAN Message; 0x39:068f266ed7d3343b
Timestamp;Amplitude
1739209727.8871572;-45.120503652039325
1739209727.8871636;-38.13080360867914
1739209727.88717;-32.816014438256545
1739209727.8871765;-35.57807855764607
1739209727.887183;-45.120503652039325
1739209727.8871894;-35.57807855764607
1739209727.8871958;-32.81601443825658
1739209727.8872023;-38.13080360867914
1739209727.8872087;-45.120503652039325
1739209727.8872151;-45.120503652039325
1739209727.8872216;-45.120503652039325
1739209727.887228;-45.120503652039325
1739209727.8872344;-45.120503652039325
1739209727.887241;-45.120503652039325
1739209727.8872473;-28.992665084841942
1739209727.8872538;-30.49652367304973
1739209727.8872602;-33.981070128970906
1739209727.8872666;-45.120503652039325
1739209727.887273;-35.57807855764607
1739209727.8872795;-35.57807855764607
1739209727.887286;-38.13080360867914
1739209727.8872924;-38.13080360867914
1739209727.8872988;-38.13080360867914
1739209727.8873053;-38.13080360867914
1739209727.8873117;-45.120503652039325
1739209727.8873181;-45.120503652039325
1739209727.8873246;-45.120503652039325
1739209727.887331;-38.13080360867914
1739209727.8873374;-45.120503652039325
1739209727.887344;-45.120503652039325
1739209727.8873503;-38.13080360867914
1739209727.8873568;-33.981070128970906
1739209727.8873632;-38.13080360867914
1739209727.8873696;-33.981070128970906
1739209727.887376;-38.13080360867914
1739209727.8873825;-38.13080360867914
1739209727.887389;-38.13080360867914
1739209727.8873954;-45.120503652039325
1739209727.8874018;-45.120503652039325
1739209727.8874083;-33.981070128970906
1739209727.8874147;-45.120503652039325
1739209727.8874211;-45.120503652039325
1739209727.8874276;-38.13080360867914
1739209727.887434;-45.120503652039325
1739209727.8874404;-45.120503652039325
1739209727.8874469;-45.120503652039325
1739209727.8874533;-45.120503652039325
1739209727.8874595;-45.120503652039325
1739209727.887466;-38.13080360867914
1739209727.8874724;-38.13080360867914
1739209727.8874788;-45.120503652039325
1739209727.8874853;-45.120503652039325
1739209727.8874917;-38.13080360867914
1739209727.8874981;-38.13080360867914
1739209727.8875046;-45.120503652039325
1739209727.887511;-33.981070128970906
1739209727.8875175;-45.120503652039325
1739209727.887524;-45.120503652039325
1739209727.8875303;-38.13080360867914
1739209727.8875368;-33.981070128970906
1739209727.8875432;-38.13080360867914
1739209727.8875496;-38.13080360867914
1739209727.887556;-45.120503652039325
1739209727.8875625;-38.13080360867914
1739209727.887569;-38.13080360867914
1739209727.8875754;-45.120503652039325
1739209727.8875818;-45.120503652039325
1739209727.8875883;-45.120503652039325
1739209727.8875947;-45.120503652039325
1739209727.8876011;-45.120503652039325
1739209727.8876076;-45.120503652039325
1739209727.887614;-35.57807855764607
1739209727.8876204;-35.57807855764607
1739209727.887627;-45.120503652039325
1739209727.8876333;-45.120503652039325
1739209727.8876398;-33.981070128970906
1739209727.8876462;-38.13080360867914
1739209727.8876526;-45.120503652039325
1739209727.887659;-45.120503652039325
1739209727.8876655;-33.981070128970906
1739209727.887672;-32.816014438256545
1739209727.8876784;-45.120503652039325
1739209727.8876848;-45.120503652039325
1739209727.8876913;-33.981070128970906
1739209727.8876977;-38.13080360867914
1739209727.8877041;-45.120503652039325
1739209727.8877106;-45.120503652039325
1739209727.887717;-45.120503652039325
1739209727.8877234;-38.13080360867914
1739209727.88773;-38.13080360867914
1739209727.8877363;-45.120503652039325
1739209727.8877428;-38.13080360867914
1739209727.8877492;-45.120503652039325
1739209727.8877556;-33.981070128970906
1739209727.887762;-45.120503652039325
1739209727.8877685;-31.141103565318893
1739209727.887775;-30.49652367304973
1739209727.8877814;-38.13080360867914
1739209727.8877878;-38.13080360867914
1739209727.8877943;-35.57807855764607
1739209727.8878007;-38.13080360867914
1739209727.8878071;-38.13080360867914
1739209727.8878136;-31.141103565318893
1739209727.88782;-45.120503652039325
1739209727.8878264;-45.120503652039325
1739209727.8878329;-38.13080360867914
1739209727.8878393;-38.13080360867914
1739209727.8878458;-38.13080360867914
1739209727.8878522;-45.120503652039325
1739209727.8878586;-38.13080360867914
1739209727.887865;-45.120503652039325
1739209727.8878715;-38.13080360867914
1739209727.887878;-35.57807855764607
1739209727.8878844;-38.13080360867914
1739209727.8878908;-35.57807855764607
1739209727.8878973;-35.57807855764607
1739209727.8879037;-38.13080360867914
1739209727.8879101;-38.13080360867914
1739209727.8879166;-32.816014438256545
1739209727.887923;-45.120503652039325
1739209727.8879294;-45.120503652039325
1739209727.8879359;-38.13080360867914
1739209727.8879423;-35.57807855764607
1739209727.8879488;-38.13080360867914
1739209727.8879552;-45.120503652039325
1739209727.8879616;-38.13080360867914
1739209727.887968;-35.57807855764607
1739209727.8879745;-45.120503652039325
1739209727.887981;-45.120503652039325
1739209727.8879874;-45.120503652039325
1739209727.8879938;-45.120503652039325
1739209727.8880002;-38.13080360867914
1739209727.8880067;-38.13080360867914
1739209727.8880131;-45.120503652039325
1739209727.8880196;-38.13080360867914
1739209727.888026;-38.13080360867914
1739209727.8880324;-28.21854285175415
1739209727.8880389;-38.13080360867914
1739209727.8880453;-45.120503652039325
1739209727.8880517;-45.120503652039325
1739209727.888058;-35.57807855764607
1739209727.8880644;-45.120503652039325
1739209727.8880708;-45.120503652039325
1739209727.8880773;-45.120503652039325
1739209727.8880837;-38.13080360867914
1739209727.8880901;-45.120503652039325
1739209727.8880966;-45.120503652039325
1739209727.888103;-38.13080360867914
1739209727.8881094;-45.120503652039325
1739209727.888116;-45.120503652039325
1739209727.8881223;-45.120503652039325
1739209727.8881288;-38.13080360867914
1739209727.8881352;-25.077289914212862
1739209727.8881416;-33.981070128970906
1739209727.888148;-45.120503652039325
1739209727.8881545;-38.13080360867914
1739209727.888161;-29.438486411369333
1739209727.8881674;-38.13080360867914
1739209727.8881738;-45.120503652039325
1739209727.8881803;-38.13080360867914
1739209727.8881867;-45.120503652039325
1739209727.8881931;-45.120503652039325
1739209727.8881996;-45.120503652039325
1739209727.888206;-38.13080360867914
1739209727.8882124;-38.13080360867914
1739209727.8882189;-38.13080360867914
1739209727.8882253;-45.120503652039325
1739209727.8882318;-38.13080360867914
1739209727.8882382;-33.981070128970906
1739209727.8882446;-35.57807855764607
1739209727.888251;-38.13080360867914
1739209727.8882575;-38.13080360867914
1739209727.888264;-32.816014438256545
1739209727.8882704;-33.981070128970906
1739209727.8882768;-38.13080360867914
1739209727.8882833;-38.13080360867914
1739209727.8882897;-30.49652367304973
1739209727.8882961;-38.13080360867914
1739209727.8883026;-45.120503652039325
1739209727.888309;-38.13080360867914
1739209727.8883154;-38.13080360867914
1739209727.8883219;-35.57807855764607
1739209727.8883283;-38.13080360867914
1739209727.8883348;-45.120503652039325
1739209727.8883412;-38.13080360867914
1739209727.8883476;-45.120503652039325
1739209727.888354;-38.13080360867914
1739209727.8883605;-38.13080360867914
1739209727.888367;-38.13080360867914
1739209727.8883734;-38.13080360867914
1739209727.8883798;-35.57807855764607
1739209727.8883862;-45.120503652039325
1739209727.8883927;-28.992665084841942
1739209727.8883991;-33.981070128970906
1739209727.8884056;-45.120503652039325
1739209727.888412;-38.13080360867914
1739209727.8884184;-35.57807855764607
1739209727.8884249;-33.981070128970906
1739209727.8884313;-38.13080360867914
1739209727.8884377;-45.120503652039325
1739209727.8884442;-45.120503652039325
1739209727.8884506;-45.120503652039325
1739209727.888457;-45.120503652039325
1739209727.8884635;-38.13080360867914
1739209727.88847;-45.120503652039325
1739209727.8884764;-35.57807855764607
1739209727.8884828;-38.13080360867914
1739209727.8884892;-45.120503652039325
1739209727.8884957;-35.57807855764607
1739209727.8885021;-45.120503652039325
1739209727.8885086;-35.57807855764607
1739209727.888515;-45.120503652039325
1739209727.8885214;-45.120503652039325
1739209727.8885279;-45.120503652039325
1739209727.8885343;-38.13080360867914
1739209727.8885407;-45.120503652039325
1739209727.8885472;-38.13080360867914
1739209727.8885536;-38.13080360867914
1739209727.88856;-45.120503652039325
1739209727.8885665;-45.120503652039325
1739209727.888573;-32.816014438256545
1739209727.8885794;-35.57807855764607
1739209727.8885858;-45.120503652039325
1739209727.8885922;-38.13080360867914
1739209727.8885987;-38.13080360867914
1739209727.888605;-45.120503652039325
1739209727.8886116;-45.120503652039325
1739209727.888618;-45.120503652039325
1739209727.8886244;-45.120503652039325
1739209727.8886309;-45.120503652039325
1739209727.8886373;-38.13080360867914
1739209727.8886437;-35.57807855764607
1739209727.8886502;-35.57807855764607
1739209727.8886564;-38.13080360867914
1739209727.8886628;-45.120503652039325
1739209727.8886693;-38.13080360867914
1739209727.8886757;-35.57807855764607
1739209727.8886821;-45.120503652039325
1739209727.8886886;-45.120503652039325
1739209727.888695;-38.13080360867914
1739209727.8887014;-38.13080360867914
1739209727.8887079;-35.57807855764607
1739209727.8822596;-45.120503652039325
1739209727.8822641;-38.13080360867914
1739209727.8822687;-45.120503652039325
1739209727.8822734;-32.816014438256545
1739209727.882278;-45.120503652039325
1739209727.8822825;-45.120503652039325
1739209727.882287;-38.13080360867914
1739209727.8822916;-45.120503652039325
1739209727.8822963;-45.120503652039325
1739209727.8823009;-45.120503652039325
1739209727.8823054;-38.13080360867914
1739209727.88231;-45.120503652039325
1739209727.8823144;-38.13080360867914
1739209727.8823192;-45.120503652039325
1739209727.8823237;-38.13080360867914
1739209727.8823283;-38.13080360867914
1739209727.8823328;-38.13080360867914
1739209727.8823373;-35.57807855764607
1739209727.8823419;-32.816014438256545
1739209727.8823466;-38.13080360867914
1739209727.8823512;-38.13080360867914
1739209727.8823557;-38.13080360867914
1739209727.8823602;-35.57807855764607
1739209727.8823647;-26.991370085610736
1739209727.8823695;-45.120503652039325
1739209727.882374;-45.120503652039325
1739209727.8823786;-45.120503652039325
1739209727.882383;-45.120503652039325
1739209727.8823876;-45.120503652039325
1739209727.8823924;-38.13080360867914
1739209727.882397;-38.13080360867914
1739209727.8824015;-32.81601443825658
1739209727.882406;-45.120503652039325
1739209727.8824105;-45.120503652039325
1739209727.882415;-38.13080360867914
1739209727.8824198;-45.120503652039325
1739209727.8824244;-38.13080360867914
1739209727.882429;-38.13080360867914
1739209727.8824334;-45.120503652039325
1739209727.882438;-29.438486411369333
1739209727.8824427;-33.981070128970906
1739209727.8824472;-45.120503652039325
1739209727.8824518;-38.13080360867914
1739209727.8824563;-35.57807855764607
1739209727.8824608;-38.13080360867914
1739209727.8824654;-45.120503652039325
1739209727.8824701;-38.13080360867914
1739209727.8824747;-29.438486411369333
1739209727.8824792;-38.13080360867914
1739209727.8824837;-45.120503652039325
1739209727.8824883;-45.120503652039325
1739209727.882493;-32.816014438256545
1739209727.8824975;-45.120503652039325
1739209727.882502;-45.120503652039325
1739209727.8825066;-38.13080360867914
1739209727.8825111;-33.981070128970956
1739209727.882516;-45.120503652039325
1739209727.8825204;-32.816014438256545
1739209727.882525;-38.13080360867914
1739209727.8825295;-45.120503652039325
1739209727.882534;-38.13080360867914
1739209727.8825386;-35.57807855764607
1739209727.8825433;-45.120503652039325
1739209727.8825479;-30.49652367304973
1739209727.8825524;-32.816014438256545
1739209727.882557;-38.13080360867914
1739209727.8825614;-45.120503652039325
1739209727.8825662;-45.120503652039325
1739209727.8825707;-45.120503652039325
1739209727.8825753;-33.981070128970906
1739209727.8825798;-38.13080360867914
1739209727.8825843;-45.120503652039325
1739209727.882589;-38.13080360867914
1739209727.8825936;-35.57807855764607
1739209727.8825982;-45.120503652039325
1739209727.8826027;-35.57807855764607
1739209727.8826072;-38.13080360867914
1739209727.8826118;-45.120503652039325
1739209727.8826165;-45.120503652039325
1739209727.882621;-45.120503652039325
1739209727.8826256;-45.120503652039325
1739209727.88263;-45.120503652039325
1739209727.8826346;-38.13080360867914
1739209727.8826394;-38.13080360867914
1739209727.882644;-38.13080360867914
1739209727.8826485;-45.120503652039325
1739209727.882653;-38.13080360867914
1739209727.8826575;-32.816014438256545
1739209727.8826623;-45.120503652039325
1739209727.8826668;-45.120503652039325
1739209727.8826714;-38.13080360867914
1739209727.882676;-35.57807855764607
1739209727.8826804;-45.120503652039325
1739209727.882685;-45.120503652039325
1739209727.8826897;-33.981070128970906
1739209727.8826942;-45.120503652039325
1739209727.8826988;-38.13080360867914
1739209727.8827033;-38.13080360867914
1739209727.8827078;-38.13080360867914
1739209727.8827126;-38.13080360867914
1739209727.8827171;-33.981070128970906
1739209727.8827217;-45.120503652039325
1739209727.8827262;-38.13080360867914
1739209727.8827307;-35.57807855764607
1739209727.8827355;-38.13080360867914
1739209727.88274;-45.120503652039325
1739209727.8827446;-38.13080360867914
1739209727.882749;-33.981070128970906
1739209727.8827536;-45.120503652039325
1739209727.8827581;-45.120503652039325
1739209727.882763;-38.13080360867914
1739209727.8827674;-32.816014438256545
1739209727.882772;-38.13080360867914
1739209727.8827765;-45.120503652039325
1739209727.882781;-38.13080360867914
1739209727.8827858;-33.981070128970906
1739209727.8827903;-38.13080360867914
1739209727.8827949;-45.120503652039325
1739209727.8827994;-35.57807855764607
1739209727.882804;-32.816014438256545
1739209727.8828084;-45.120503652039325
1739209727.8828132;-45.120503652039325
1739209727.8828177;-45.120503652039325
1739209727.8828223;-38.13080360867914
1739209727.8828268;-45.120503652039325
1739209727.8828313;-45.120503652039325
1739209727.882836;-33.981070128970906
1739209727.8828406;-35.57807855764607
1739209727.8828452;-33.981070128970906
1739209727.8828497;-38.13080360867914
1739209727.8828542;-38.13080360867914
1739209727.882859;-38.13080360867914
1739209727.8828635;-35.57807855764607
1739209727.882868;-38.13080360867914
1739209727.8828726;-45.120503652039325
1739209727.882877;-35.57807855764607
1739209727.8828816;-38.13080360867914
1739209727.8828864;-45.120503652039325
1739209727.882891;-45.120503652039325
1739209727.8828955;-38.13080360867914
1739209727.8829;-38.13080360867914
1739209727.8829045;-38.13080360867914
1739209727.8829093;-35.57807855764607
1739209727.8829138;-38.13080360867914
1739209727.8829184;-38.13080360867914
1739209727.882923;-38.13080360867914
1739209727.8829274;-45.120503652039325
1739209727.8829322;-38.13080360867914
1739209727.8829367;-38.13080360867914
1739209727.8829412;-45.120503652039325
1739209727.8829458;-45.120503652039325
1739209727.8829503;-45.120503652039325
1739209727.8829548;-45.120503652039325
1739209727.8829596;-45.120503652039325
1739209727.8829641;-45.120503652039325
1739209727.8829687;-35.57807855764607
1739209727.8829732;-33.981070128970906
1739209727.8829777;-45.120503652039325
1739209727.8829825;-45.120503652039325
1739209727.882987;-35.57807855764607
1739209727.8829916;-35.57807855764607
1739209727.882996;-45.120503652039325
1739209727.8830006;-38.13080360867914
1739209727.8830054;-33.981070128970906
1739209727.88301;-38.13080360867914
1739209727.8830144;-38.13080360867914
1739209727.883019;-38.13080360867914
1739209727.8830235;-38.13080360867914
1739209727.883028;-28.58837851428586
1739209727.8830328;-30.49652367304973
1739209727.8830373;-45.120503652039325
1739209727.8830419;-45.120503652039325
1739209727.8830464;-38.13080360867914
1739209727.883051;-38.13080360867914
1739209727.8830557;-45.120503652039325
1739209727.8830602;-38.13080360867914
1739209727.8830647;-45.120503652039325
1739209727.8830693;-38.13080360867914
1739209727.8830738;-38.13080360867914
1739209727.8830783;-38.13080360867914
1739209727.883083;-45.120503652039325
1739209727.8830876;-45.120503652039325
1739209727.8830922;-38.13080360867914
1739209727.8830967;-45.120503652039325
1739209727.8831012;-33.981070128970906
1739209727.883106;-32.816014438256545
1739209727.8831105;-38.13080360867914
1739209727.883115;-38.13080360867914
1739209727.8831196;-35.57807855764607
1739209727.883124;-35.57807855764607
1739209727.883129;-45.120503652039325
1739209727.8831334;-35.57807855764607
1739209727.883138;-45.120503652039325
1739209727.8831425;-45.120503652039325
1739209727.883147;-38.13080360867914
1739209727.8831515;-45.120503652039325
1739209727.8831563;-45.120503652039325
1739209727.8831608;-38.13080360867914
1739209727.8831654;-38.13080360867914
1739209727.88317;-45.120503652039325
1739209727.8831744;-38.13080360867914
1739209727.8831792;-38.13080360867914
1739209727.8831837;-45.120503652039325
1739209727.8831882;-45.120503652039325
1739209727.8831928;-45.120503652039325
1739209727.8831973;-45.120503652039325
1739209727.883202;-45.120503652039325
1739209727.8832066;-45.120503652039325
1739209727.8832111;-45.120503652039325
1739209727.8832157;-45.120503652039325
1739209727.8832202;-33.981070128970906
1739209727.8832247;-45.120503652039325
1739209727.8832295;-38.13080360867914
1739209727.883234;-31.141103565318893
1739209727.8887143;-45.120503652039325
1739209727.8887208;-38.13080360867914
1739209727.8887272;-38.13080360867914
1739209727.8887336;-38.13080360867914
1739209727.88874;-38.13080360867914
1739209727.8887465;-45.120503652039325
1739209727.888753;-35.57807855764607
1739209727.8887594;-45.120503652039325
1739209727.8887658;-45.120503652039325
1739209727.8887722;-38.13080360867914
1739209727.8887787;-38.13080360867914
1739209727.8887851;-45.120503652039325
1739209727.8887916;-45.120503652039325
1739209727.888798;-33.981070128970906
1739209727.8888044;-45.120503652039325
1739209727.8888109;-35.57807855764607
1739209727.8888173;-38.13080360867914
1739209727.8888237;-38.13080360867914
1739209727.8888302;-35.57807855764607
1739209727.8888366;-38.13080360867914
1739209727.888843;-35.57807855764607
1739209727.8888495;-38.13080360867914
1739209727.888856;-35.57807855764607
1739209727.8888624;-45.120503652039325
1739209727.8888688;-45.120503652039325
1739209727.8888752;-38.13080360867914
1739209727.8888817;-38.13080360867914
1739209727.8888881;-38.13080360867914
1739209727.8888946;-45.120503652039325
1739209727.888901;-38.13080360867914
1739209727.8889074;-35.57807855764607
1739209727.8889139;-45.120503652039325
1739209727.8889203;-35.57807855764607
1739209727.8889267;-33.981070128970906
1739209727.8889332;-35.57807855764607
1739209727.8889396;-32.816014438256545
1739209727.888946;-38.13080360867914
1739209727.8889525;-38.13080360867914
1739209727.888959;-38.13080360867914
1739209727.8889654;-32.816014438256545
1739209727.8889718;-33.981070128970906
1739209727.8889782;-45.120503652039325
1739209727.8889847;-45.120503652039325
1739209727.888991;-45.120503652039325
1739209727.8889976;-38.13080360867914
1739209727.889004;-45.120503652039325
1739209727.8890104;-45.120503652039325
1739209727.8890169;-45.120503652039325
1739209727.8890233;-38.13080360867914
1739209727.8890297;-38.13080360867914
1739209727.8890362;-45.120503652039325
1739209727.8890426;-45.120503652039325
1739209727.889049;-38.13080360867914
1739209727.8890555;-38.13080360867914
1739209727.889062;-45.120503652039325
1739209727.8890684;-30.49652367304973
1739209727.8890748;-29.438486411369333
1739209727.8890812;-45.120503652039325
1739209727.8890877;-38.13080360867914
1739209727.889094;-35.57807855764607
1739209727.8891006;-33.981070128970906
1739209727.889107;-45.120503652039325
1739209727.8891134;-45.120503652039325
1739209727.8891199;-45.120503652039325
1739209727.8891263;-45.120503652039325
1739209727.8891327;-45.120503652039325
1739209727.8891392;-35.57807855764607
1739209727.8891456;-45.120503652039325
1739209727.889152;-45.120503652039325
1739209727.8891585;-38.13080360867914
1739209727.889165;-45.120503652039325
1739209727.8891714;-45.120503652039325
1739209727.8891778;-45.120503652039325
1739209727.8891842;-45.120503652039325
1739209727.8891907;-38.13080360867914
1739209727.889197;-38.13080360867914
1739209727.8892035;-45.120503652039325
1739209727.88921;-35.57807855764607
1739209727.8892164;-45.120503652039325
1739209727.8892229;-35.57807855764607
1739209727.8892293;-28.21854285175415
1739209727.8892357;-38.13080360867914
1739209727.8892422;-38.13080360867914
1739209727.8892486;-35.57807855764607
1739209727.889255;-38.13080360867914
1739209727.8892612;-38.13080360867914
1739209727.8892677;-38.13080360867914
1739209727.8892741;-45.120503652039325
1739209727.8892806;-35.57807855764607
1739209727.889287;-38.13080360867914
1739209727.8892934;-35.57807855764607
1739209727.8892999;-45.120503652039325
1739209727.8893063;-45.120503652039325
1739209727.8893127;-33.981070128970906
1739209727.8893192;-45.120503652039325
1739209727.8893256;-33.981070128970906
1739209727.889332;-31.141103565318893
1739209727.8893385;-45.120503652039325
1739209727.889345;-38.13080360867914
1739209727.8893514;-38.13080360867914
1739209727.8893578;-45.120503652039325
1739209727.8893642;-38.13080360867914
1739209727.8893707;-38.13080360867914
1739209727.889377;-45.120503652039325
1739209727.8893836;-45.120503652039325
1739209727.88939;-38.13080360867914
1739209727.8893964;-35.57807855764607
1739209727.8894029;-38.13080360867914
1739209727.8894093;-45.120503652039325
1739209727.8894157;-45.120503652039325
1739209727.8894222;-38.13080360867914
1739209727.8894286;-38.13080360867914
1739209727.889435;-45.120503652039325
1739209727.8894415;-38.13080360867914
1739209727.889448;-38.13080360867914
1739209727.8894544;-45.120503652039325
1739209727.8894608;-45.120503652039325
1739209727.8894672;-45.120503652039325
1739209727.8894737;-45.120503652039325
1739209727.88948;-45.120503652039325
1739209727.8894866;-35.57807855764607
1739209727.889493;-38.13080360867914
1739209727.8894994;-45.120503652039325
1739209727.8895059;-45.120503652039325
1739209727.8895123;-32.816014438256545
1739209727.8895187;-45.120503652039325
1739209727.8895252;-38.13080360867914
1739209727.8895316;-33.981070128970906
1739209727.889538;-45.120503652039325
1739209727.8895445;-38.13080360867914
1739209727.889551;-35.57807855764607
1739209727.8895574;-45.120503652039325
1739209727.8895638;-45.120503652039325
1739209727.8895702;-33.981070128970906
1739209727.8895767;-38.13080360867914
1739209727.889583;-38.13080360867914
1739209727.8895895;-35.57807855764607
1739209727.889596;-45.120503652039325
1739209727.8896024;-45.120503652039325
1739209727.8896089;-38.13080360867914
1739209727.8896153;-38.13080360867914
1739209727.8896217;-45.120503652039325
1739209727.8896282;-38.13080360867914
1739209727.8896346;-38.13080360867914
1739209727.889641;-45.120503652039325
1739209727.8896475;-45.120503652039325
1739209727.889654;-45.120503652039325
1739209727.8896604;-38.13080360867914
1739209727.8896668;-35.57807855764607
1739209727.8896732;-38.13080360867914
1739209727.8896797;-45.120503652039325
1739209727.889686;-38.13080360867914
1739209727.8896925;-35.57807855764607
1739209727.889699;-38.13080360867914
1739209727.8897054;-35.57807855764607
1739209727.8897119;-38.13080360867914
1739209727.8897183;-45.120503652039325
1739209727.8897247;-45.120503652039325
1739209727.8897312;-45.120503652039325
1739209727.8897376;-38.13080360867914
1739209727.889744;-38.13080360867914
1739209727.8897505;-33.981070128970906
1739209727.889757;-35.57807855764607
1739209727.8897634;-38.13080360867914
1739209727.8897698;-32.816014438256545
1739209727.8897762;-32.816014438256545
1739209727.8897827;-45.120503652039325
1739209727.889789;-38.13080360867914
1739209727.8897955;-45.120503652039325
1739209727.889802;-38.13080360867914
1739209727.8898084;-35.57807855764607
1739209727.8898149;-38.13080360867914
1739209727.8898213;-45.120503652039325
1739209727.8898277;-45.120503652039325
1739209727.8898342;-38.13080360867914
1739209727.8898406;-45.120503652039325
1739209727.889847;-45.120503652039325
1739209727.8898535;-33.981070128970906
1739209727.8898597;-32.816014438256545
1739209727.889866;-45.120503652039325
1739209727.8898726;-45.120503652039325
1739209727.889879;-38.13080360867914
1739209727.8898854;-38.13080360867914
1739209727.8898919;-33.981070128970906
1739209727.8898983;-45.120503652039325
1739209727.8899047;-45.120503652039325
1739209727.8899112;-38.13080360867914
1739209727.8899176;-38.13080360867914
1739209727.889924;-45.120503652039325
1739209727.8899305;-38.13080360867914
1739209727.889937;-38.13080360867914
1739209727.8899434;-38.13080360867914
1739209727.8899498;-45.120503652039325
1739209727.8899562;-45.120503652039325
1739209727.8899627;-45.120503652039325
1739209727.889969;-38.13080360867914
1739209727.8899755;-45.120503652039325
1739209727.889982;-38.13080360867914
1739209727.8899884;-33.981070128970906
1739209727.8899949;-45.120503652039325
1739209727.8900013;-45.120503652039325
1739209727.8900077;-31.141103565318915
1739209727.8900142;-38.13080360867914
1739209727.8900206;-45.120503652039325
1739209727.890027;-45.120503652039325
1739209727.8900335;-35.57807855764607
1739209727.89004;-38.13080360867914
1739209727.8900464;-45.120503652039325
1739209727.8900528;-38.13080360867914
1739209727.8900592;-38.13080360867914
1739209727.8900657;-45.120503652039325
1739209727.890072;-45.120503652039325
1739209727.8900785;-45.120503652039325
1739209727.890085;-38.13080360867914
1739209727.8900914;-38.13080360867914
1739209727.8900979;-38.13080360867914
1739209727.8901043;-45.120503652039325
1739209727.8901107;-28.992665084841942
1739209727.8901172;-28.58837851428586
1739209727.8901236;-38.13080360867914
1739209727.89013;-45.120503652039325
1739209727.8901365;-45.120503652039325
1739209727.890143;-45.120503652039325
1739209727.8901494;-45.120503652039325
1739209727.8901558;-45.120503652039325
1739209727.8901622;-38.13080360867914
1739209727.8901687;-45.120503652039325
1739209727.890175;-38.13080360867914
1739209727.8901815;-45.120503652039325
1739209727.890188;-45.120503652039325
1739209727.8901944;-45.120503652039325
1739209727.8902009;-45.120503652039325
1739209727.8902073;-45.120503652039325
1739209727.8902137;-28.992665084841942
1739209727.8902202;-28.58837851428586
1739209727.8902266;-45.120503652039325
1739209727.890233;-45.120503652039325
1739209727.8902395;-33.981070128970906
1739209727.890246;-31.141103565318915
1739209727.8902524;-45.120503652039325
1739209727.8902588;-45.120503652039325
1739209727.8902652;-38.13080360867914
1739209727.8902717;-45.120503652039325
1739209727.890278;-33.981070128970906
1739209727.8902845;-45.120503652039325
1739209727.890291;-45.120503652039325
1739209727.8902974;-38.13080360867914
1739209727.8903039;-38.13080360867914
1739209727.8903103;-45.120503652039325
1739209727.8903167;-38.13080360867914
1739209727.8903232;-35.57807855764607
1739209727.8903296;-38.13080360867914
1739209727.890336;-45.120503652039325
1739209727.8903425;-38.13080360867914
1739209727.890349;-35.57807855764607
1739209727.8903553;-33.981070128970906
1739209727.8903618;-45.120503652039325
1739209727.8903682;-35.57807855764607
1739209727.8903747;-35.57807855764607
1739209727.890381;-45.120503652039325
1739209727.8903875;-45.120503652039325
1739209727.890394;-45.120503652039325
1739209727.8904004;-45.120503652039325
1739209727.8904068;-45.120503652039325
1739209727.8904133;-38.13080360867914
1739209727.8904197;-45.120503652039325
1739209727.8904262;-35.57807855764607
1739209727.8904326;-45.120503652039325
1739209727.890439;-35.57807855764607
1739209727.8904455;-45.120503652039325
1739209727.890452;-38.13080360867914
1739209727.890458;-38.13080360867914
1739209727.8904645;-45.120503652039325
1739209727.890471;-38.13080360867914
1739209727.8904774;-31.141103565318893
1739209727.8904839;-45.120503652039325
1739209727.8904903;-45.120503652039325
1739209727.8904967;-33.981070128970906
1739209727.8905032;-45.120503652039325
1739209727.8905096;-45.120503652039325
1739209727.890516;-45.120503652039325
1739209727.8905225;-45.120503652039325
1739209727.890529;-45.120503652039325
1739209727.8905354;-38.13080360867914
1739209727.8905418;-38.13080360867914
1739209727.8905482;-38.13080360867914
1739209727.8905547;-32.816014438256545
1739209727.890561;-45.120503652039325
1739209727.8905675;-45.120503652039325
1739209727.890574;-38.13080360867914
1739209727.8905804;-45.120503652039325
1739209727.8905869;-38.13080360867914
1739209727.8905933;-45.120503652039325
1739209727.8905997;-45.120503652039325
1739209727.8906062;-45.120503652039325
1739209727.8906126;-38.13080360867914
1739209727.890619;-45.120503652039325
1739209727.8906255;-38.13080360867914
1739209727.890632;-35.57807855764607
1739209727.8906384;-38.13080360867914
1739209727.8906448;-45.120503652039325
1739209727.8906512;-35.57807855764607
1739209727.8906577;-32.816014438256545
1739209727.890664;-45.120503652039325
1739209727.8906705;-45.120503652039325
1739209727.890677;-38.13080360867914
1739209727.8906834;-45.120503652039325
1739209727.8906898;-45.120503652039325
1739209727.8906963;-45.120503652039325
1739209727.8907027;-38.13080360867914
1739209727.8907092;-38.13080360867914
1739209727.8907156;-33.981070128970906
1739209727.890722;-45.120503652039325
1739209727.8907285;-38.13080360867914
1739209727.890735;-35.57807855764607
1739209727.8907413;-38.13080360867914
1739209727.8907478;-45.120503652039325
1739209727.8907542;-33.981070128970906
1739209727.8907607;-35.57807855764607
1739209727.890767;-38.13080360867914
1739209727.8907735;-45.120503652039325
1739209727.89078;-38.13080360867914
1739209727.8907864;-32.816014438256545
1739209727.8907928;-45.120503652039325
1739209727.8907993;-45.120503652039325
1739209727.8908057;-38.13080360867914
1739209727.8908122;-35.57807855764607
1739209727.8908186;-45.120503652039325
1739209727.890825;-45.120503652039325
1739209727.8908315;-38.13080360867914
