CAN Message; 0x150:0500abbdd9c03c1c
1739209906.0937133;-32.816014438256545
1739209906.0937169;-35.57807855764607
1739209906.0937204;-38.13080360867914
1739209906.0937243;-33.981070128970906
1739209906.0937278;-45.120503652039325
1739209906.0937314;-45.120503652039325
1739209906.0937352;-38.13080360867914
1739209906.0937388;-38.13080360867914
1739209906.0937424;-38.13080360867914
1739209906.0937462;-45.120503652039325
1739209906.0937498;-45.120503652039325
1739209906.0937533;-38.13080360867914
1739209906.0937572;-45.120503652039325
1739209906.0937607;-38.13080360867914
1739209906.0937643;-45.120503652039325
1739209906.0937681;-45.120503652039325
1739209906.0937717;-38.13080360867914
1739209906.0937753;-38.13080360867914
1739209906.093779;-45.120503652039325
1739209906.0937827;-45.120503652039325
1739209906.0937862;-32.816014438256545
1739209906.09379;-32.816014438256545
1739209906.0937936;-35.57807855764607
1739209906.0937972;-32.816014438256545
1739209906.093801;-38.13080360867914
1739209906.0938046;-45.120503652039325
1739209906.0938082;-38.13080360867914
1739209906.093812;-45.120503652039325
1739209906.0938156;-45.120503652039325
1739209906.0938191;-32.81601443825658
1739209906.093823;-45.120503652039325
1739209906.0938265;-38.13080360867914
1739209906.09383;-38.13080360867914
1739209906.093834;-45.120503652039325
1739209906.0938375;-45.120503652039325
1739209906.093841;-38.13080360867914
1739209906.093845;-45.120503652039325
1739209906.0938485;-31.141103565318915
1739209906.093852;-45.120503652039325
1739209906.0938559;-45.120503652039325
1739209906.0938594;-45.120503652039325
1739209906.093863;-38.13080360867914
1739209906.0938666;-38.13080360867914
1739209906.0938704;-45.120503652039325
1739209906.093874;-45.120503652039325
1739209906.0938776;-30.49652367304973
1739209906.0938814;-33.981070128970906
1739209906.093885;-33.981070128970906
1739209906.0938885;-45.120503652039325
1739209906.0938923;-45.120503652039325
1739209906.093896;-45.120503652039325
1739209906.0938995;-45.120503652039325
1739209906.0939033;-45.120503652039325
1739209906.0939069;-33.981070128970906
1739209906.0939105;-38.13080360867914
1739209906.0939143;-38.13080360867914
1739209906.0939178;-35.57807855764607
1739209906.0939214;-38.13080360867914
1739209906.0939252;-33.981070128970906
1739209906.0939288;-45.120503652039325
1739209906.0939324;-45.120503652039325
1739209906.0939362;-33.981070128970906
1739209906.0939398;-38.13080360867914
1739209906.0939434;-45.120503652039325
1739209906.0939472;-45.120503652039325
1739209906.0939507;-45.120503652039325
1739209906.0939543;-45.120503652039325
1739209906.0939581;-33.981070128970906
1739209906.0939617;-45.120503652039325
1739209906.0939653;-38.13080360867914
1739209906.093969;-38.13080360867914
1739209906.0939727;-38.13080360867914
1739209906.0939763;-45.120503652039325
1739209906.09398;-38.13080360867914
1739209906.0939837;-38.13080360867914
1739209906.0939872;-45.120503652039325
1739209906.093991;-45.120503652039325
1739209906.0939946;-38.13080360867914
1739209906.0939982;-35.57807855764607
1739209906.094002;-45.120503652039325
1739209906.0940056;-35.57807855764607
1739209906.0940092;-38.13080360867914
1739209906.094013;-45.120503652039325
1739209906.0940166;-45.120503652039325
1739209906.0940201;-45.120503652039325
1739209906.094024;-38.13080360867914
1739209906.0940275;-38.13080360867914
1739209906.094031;-45.120503652039325
1739209906.094035;-45.120503652039325
1739209906.0940385;-38.13080360867914
1739209906.094042;-45.120503652039325
1739209906.0940459;-45.120503652039325
1739209906.0940495;-38.13080360867914
1739209906.094053;-38.13080360867914
1739209906.0940568;-32.816014438256545
1739209906.0940604;-35.57807855764607
1739209906.094064;-45.120503652039325
1739209906.0940678;-45.120503652039325
1739209906.0940714;-31.141103565318893
1739209906.094075;-38.13080360867914
1739209906.0940788;-45.120503652039325
1739209906.0940824;-33.981070128970906
1739209906.094086;-38.13080360867914
1739209906.0940897;-38.13080360867914
1739209906.0940933;-45.120503652039325
1739209906.094097;-35.57807855764607
1739209906.0941007;-38.13080360867914
1739209906.0941043;-45.120503652039325
1739209906.0941079;-45.120503652039325
1739209906.0941117;-45.120503652039325
1739209906.0941153;-38.13080360867914
1739209906.0941188;-38.13080360867914
1739209906.0941226;-45.120503652039325
1739209906.0941262;-45.120503652039325
1739209906.0941298;-38.13080360867914
1739209906.0941336;-35.57807855764607
1739209906.0941372;-45.120503652039325
1739209906.0941408;-45.120503652039325
1739209906.0941446;-38.13080360867914
1739209906.0941482;-45.120503652039325
1739209906.0941517;-45.120503652039325
1739209906.0941553;-45.120503652039325
1739209906.0941591;-45.120503652039325
1739209906.0941627;-45.120503652039325
1739209906.0941663;-45.120503652039325
1739209906.09417;-38.13080360867914
1739209906.0941737;-38.13080360867914
1739209906.0941772;-45.120503652039325
1739209906.094181;-45.120503652039325
1739209906.0941846;-38.13080360867914
1739209906.0941882;-35.57807855764607
1739209906.094192;-38.13080360867914
1739209906.0941956;-45.120503652039325
1739209906.0941992;-45.120503652039325
1739209906.094203;-35.57807855764607
1739209906.0942066;-38.13080360867914
1739209906.0942101;-45.120503652039325
1739209906.094214;-45.120503652039325
1739209906.0942175;-45.120503652039325
1739209906.094221;-38.13080360867914
1739209906.094225;-38.13080360867914
1739209906.0942285;-45.120503652039325
1739209906.094232;-45.120503652039325
1739209906.094236;-45.120503652039325
1739209906.0942395;-45.120503652039325
1739209906.094243;-45.120503652039325
1739209906.0942469;-33.981070128970906
1739209906.0942504;-45.120503652039325
1739209906.094254;-45.120503652039325
1739209906.0942578;-45.120503652039325
1739209906.0942614;-45.120503652039325
1739209906.094265;-45.120503652039325
1739209906.0942688;-45.120503652039325
1739209906.0942724;-38.13080360867914
1739209906.094276;-38.13080360867914
1739209906.0942798;-45.120503652039325
1739209906.0942833;-45.120503652039325
1739209906.094287;-38.13080360867914
1739209906.0942907;-38.13080360867914
1739209906.0942943;-38.13080360867914
1739209906.094298;-45.120503652039325
1739209906.0943017;-38.13080360867914
1739209906.0943053;-30.49652367304973
1739209906.0943089;-45.120503652039325
1739209906.0943127;-35.57807855764607
1739209906.0943162;-35.57807855764607
1739209906.0943198;-38.13080360867914
1739209906.0943236;-35.57807855764607
1739209906.0943272;-38.13080360867914
1739209906.0943308;-33.981070128970906
1739209906.0943346;-45.120503652039325
1739209906.0943382;-45.120503652039325
1739209906.0943418;-45.120503652039325
1739209906.0943456;-45.120503652039325
1739209906.0943491;-45.120503652039325
1739209906.0943527;-38.13080360867914
1739209906.0943565;-45.120503652039325
1739209906.09436;-38.13080360867914
1739209906.0943637;-38.13080360867914
1739209906.0943675;-38.13080360867914
1739209906.094371;-38.13080360867914
1739209906.0943747;-33.981070128970906
1739209906.0943785;-33.981070128970906
1739209906.094382;-33.981070128970906
1739209906.0943856;-38.13080360867914
1739209906.0943894;-38.13080360867914
1739209906.094393;-38.13080360867914
1739209906.0943966;-38.13080360867914
1739209906.0944004;-38.13080360867914
1739209906.094404;-38.13080360867914
1739209906.0944076;-45.120503652039325
1739209906.0944114;-38.13080360867914
1739209906.094415;-45.120503652039325
1739209906.0944185;-45.120503652039325
1739209906.0944223;-35.57807855764607
1739209906.094426;-38.13080360867914
1739209906.0944295;-45.120503652039325
1739209906.0944333;-45.120503652039325
1739209906.094437;-45.120503652039325
1739209906.0944405;-33.981070128970906
1739209906.094444;-45.120503652039325
1739209906.0944479;-38.13080360867914
1739209906.0944514;-45.120503652039325
1739209906.094455;-38.13080360867914
1739209906.0944588;-38.13080360867914
1739209906.0944624;-45.120503652039325
1739209906.094466;-38.13080360867914
1739209906.0944698;-45.120503652039325
1739209906.0944734;-38.13080360867914
1739209906.094477;-32.816014438256545
1739209906.0944808;-38.13080360867914
1739209906.0944843;-45.120503652039325
1739209906.094488;-45.120503652039325
1739209906.0944917;-38.13080360867914
1739209906.0944953;-45.120503652039325
1739209906.0944989;-38.13080360867914
1739209906.0945027;-33.981070128970906
1739209906.0945063;-33.981070128970906
1739209906.0945098;-45.120503652039325
1739209906.0945137;-33.981070128970906
1739209906.0945172;-38.13080360867914
1739209906.0945208;-38.13080360867914
1739209906.0945246;-45.120503652039325
1739209906.0945282;-45.120503652039325
1739209906.0945318;-35.57807855764607
1739209906.0945356;-38.13080360867914
1739209906.0945392;-45.120503652039325
1739209906.0945427;-38.13080360867914
1739209906.0945466;-35.57807855764607
1739209906.0945501;-35.57807855764607
1739209906.0945537;-45.120503652039325
1739209906.0945575;-45.120503652039325
1739209906.094561;-38.13080360867914
1739209906.0945647;-45.120503652039325
1739209906.0945685;-45.120503652039325
1739209906.094572;-45.120503652039325
1739209906.0945756;-45.120503652039325
1739209906.0945795;-33.981070128970906
1739209906.094583;-45.120503652039325
1739209906.0945866;-31.141103565318915
1739209906.0945904;-33.981070128970906
1739209906.094594;-38.13080360867914
1739209906.0945976;-45.120503652039325
1739209906.0946014;-35.57807855764607
1739209906.094605;-38.13080360867914
1739209906.0946085;-38.13080360867914
1739209906.0946124;-45.120503652039325
1739209906.094616;-38.13080360867914
1739209906.0946195;-35.57807855764607
1739209906.0946233;-38.13080360867914
1739209906.094627;-45.120503652039325
1739209906.0946305;-45.120503652039325
1739209906.0946343;-38.13080360867914
1739209906.0946379;-35.57807855764607
1739209906.0946414;-45.120503652039325
1739209906.0946453;-31.141103565318915
1739209906.0946488;-31.141103565318915
1739209906.0946524;-38.13080360867914
1739209906.0946562;-45.120503652039325
1739209906.0946598;-38.13080360867914
1739209906.0946634;-38.13080360867914
1739209906.0946672;-38.13080360867914
1739209906.0946708;-45.120503652039325
1739209906.0946743;-33.981070128970906
1739209906.0946782;-38.13080360867914
1739209906.0946817;-45.120503652039325
1739209906.0946853;-45.120503652039325
1739209906.0946891;-45.120503652039325
1739209906.0946927;-45.120503652039325
1739209906.0946963;-45.120503652039325
1739209906.0947;-45.120503652039325
1739209906.0947037;-38.13080360867914
1739209906.0947073;-32.816014438256545
1739209906.094711;-38.13080360867914
1739209906.0947146;-45.120503652039325
1739209906.0947182;-45.120503652039325
1739209906.094722;-38.13080360867914
1739209906.0947256;-45.120503652039325
1739209906.0947292;-45.120503652039325
1739209906.0947328;-38.13080360867914
1739209906.0947366;-38.13080360867914
1739209906.0947402;-45.120503652039325
1739209906.0947437;-45.120503652039325
1739209906.0947475;-45.120503652039325
1739209906.0947511;-38.13080360867914
1739209906.0947547;-33.981070128970906
1739209906.0947585;-38.13080360867914
1739209906.094762;-45.120503652039325
1739209906.0947657;-45.120503652039325
1739209906.0947695;-38.13080360867914
1739209906.094773;-45.120503652039325
1739209906.0947766;-45.120503652039325
1739209906.0947804;-38.13080360867914
1739209906.094784;-38.13080360867914
1739209906.0947876;-45.120503652039325
1739209906.0947914;-45.120503652039325
1739209906.094795;-30.49652367304973
1739209906.0947986;-38.13080360867914
1739209906.0948024;-45.120503652039325
1739209906.094806;-45.120503652039325
1739209906.0948095;-30.49652367304973
1739209906.0948133;-38.13080360867914
1739209906.094817;-45.120503652039325
1739209906.0948205;-45.120503652039325
1739209906.0948243;-33.981070128970956
1739209906.094828;-38.13080360867914
1739209906.0948315;-38.13080360867914
1739209906.0948353;-45.120503652039325
1739209906.0948389;-38.13080360867914
1739209906.0948424;-38.13080360867914
1739209906.0948462;-45.120503652039325
1739209906.0948498;-38.13080360867914
1739209906.0948534;-26.487275050834715
1739209906.0948572;-35.57807855764607
1739209906.0948608;-45.120503652039325
1739209906.0948644;-38.13080360867914
1739209906.0948682;-38.13080360867914
1739209906.0948718;-45.120503652039325
1739209906.0948753;-35.57807855764607
1739209906.0948792;-38.13080360867914
1739209906.0948827;-45.120503652039325
1739209906.0948863;-45.120503652039325
1739209906.09489;-45.120503652039325
1739209906.0948937;-45.120503652039325
1739209906.0948973;-35.57807855764607
1739209906.094901;-38.13080360867914
1739209906.0949047;-45.120503652039325
1739209906.0949082;-38.13080360867914
1739209906.094912;-35.57807855764607
1739209906.0949156;-38.13080360867914
1739209906.0949192;-45.120503652039325
1739209906.094923;-45.120503652039325
1739209906.0949266;-45.120503652039325
1739209906.0949302;-38.13080360867914
1739209906.094934;-45.120503652039325
1739209906.0949376;-45.120503652039325
1739209906.0949411;-32.816014438256545
1739209906.094945;-35.57807855764607
1739209906.0949485;-45.120503652039325
1739209906.094952;-38.13080360867914
1739209906.094956;-30.49652367304973
1739209906.0949595;-45.120503652039325
1739209906.094963;-45.120503652039325
1739209906.094967;-45.120503652039325
1739209906.0949705;-45.120503652039325
1739209906.094974;-38.13080360867914
1739209906.0949779;-45.120503652039325
1739209906.0949814;-38.13080360867914
1739209906.094985;-38.13080360867914
1739209906.0949888;-31.141103565318915
1739209906.0949924;-45.120503652039325
1739209906.094996;-45.120503652039325
1739209906.0949998;-35.57807855764607
1739209906.0950034;-35.57807855764607
1739209906.095007;-45.120503652039325
1739209906.0950108;-38.13080360867914
1739209906.0950143;-38.13080360867914
1739209906.095018;-38.13080360867914
1739209906.0950215;-45.120503652039325
1739209906.0950253;-38.13080360867914
1739209906.0950289;-35.57807855764607
1739209906.0950325;-38.13080360867914
1739209906.0950363;-45.120503652039325
1739209906.0950398;-38.13080360867914
1739209906.0950434;-32.816014438256545
1739209906.0950472;-38.13080360867914
1739209906.0950508;-45.120503652039325
1739209906.0950544;-38.13080360867914
1739209906.0950582;-38.13080360867914
1739209906.0950618;-31.141103565318915
1739209906.0950654;-38.13080360867914
1739209906.0950692;-38.13080360867914
1739209906.0950727;-38.13080360867914
1739209906.0950763;-38.13080360867914
1739209906.0950801;-45.120503652039325
1739209906.0950837;-38.13080360867914
1739209906.0950873;-35.57807855764607
1739209906.095091;-38.13080360867914
1739209906.0950947;-45.120503652039325
1739209906.0950983;-38.13080360867914
1739209906.095102;-38.13080360867914
1739209906.0951056;-38.13080360867914
1739209906.0951092;-45.120503652039325
1739209906.095113;-45.120503652039325
1739209906.0951166;-45.120503652039325
1739209906.0951202;-33.981070128970906
1739209906.095124;-38.13080360867914
1739209906.0951276;-45.120503652039325
1739209906.0951312;-35.57807855764607
1739209906.095135;-33.981070128970906
1739209906.0951385;-45.120503652039325
1739209906.0951421;-45.120503652039325
1739209906.095146;-45.120503652039325
1739209906.0951495;-45.120503652039325
1739209906.095153;-38.13080360867914
1739209906.095157;-45.120503652039325
1739209906.0951605;-45.120503652039325
1739209906.0951653;-45.120503652039325
1739209906.0951703;-45.120503652039325
1739209906.095175;-45.120503652039325
1739209906.09518;-35.57807855764607
1739209906.0951848;-38.13080360867914
1739209906.0951898;-45.120503652039325
1739209906.0951946;-45.120503652039325
1739209906.0951996;-38.13080360867914
1739209906.0952044;-38.13080360867914
1739209906.0952094;-38.13080360867914
1739209906.0952141;-45.120503652039325
1739209906.0952191;-45.120503652039325
1739209906.095224;-38.13080360867914
1739209906.095229;-45.120503652039325
1739209906.0952337;-38.13080360867914
1739209906.0952384;-38.13080360867914
1739209906.0952435;-45.120503652039325
1739209906.0952482;-45.120503652039325
1739209906.0952532;-38.13080360867914
1739209906.095258;-45.120503652039325
1739209906.095263;-45.120503652039325
1739209906.0952678;-38.13080360867914
1739209906.0952728;-45.120503652039325
1739209906.0952775;-45.120503652039325
1739209906.0952826;-38.13080360867914
1739209906.0952873;-38.13080360867914
1739209906.0952923;-38.13080360867914
1739209906.095297;-35.57807855764607
1739209906.095302;-33.981070128970906
1739209906.0953069;-38.13080360867914
1739209906.0953116;-38.13080360867914
1739209906.0953166;-45.120503652039325
1739209906.0953214;-45.120503652039325
1739209906.0953264;-35.57807855764607
1739209906.0953312;-38.13080360867914
1739209906.0953362;-45.120503652039325
1739209906.095341;-31.141103565318915
1739209906.095346;-28.992665084841942
1739209906.0953507;-33.981070128970906
1739209906.0953557;-45.120503652039325
1739209906.0953605;-38.13080360867914
1739209906.0953655;-38.13080360867914
1739209906.0953703;-38.13080360867914
1739209906.095375;-45.120503652039325
1739209906.09538;-38.13080360867914
1739209906.0953848;-38.13080360867914
1739209906.0953898;-38.13080360867914
1739209906.0953946;-45.120503652039325
1739209906.0953996;-45.120503652039325
1739209906.0954044;-38.13080360867914
1739209906.0954094;-35.57807855764607
1739209906.0954142;-45.120503652039325
1739209906.0954192;-28.992665084841942
1739209906.095424;-28.992665084841942
1739209906.095429;-45.120503652039325
1739209906.0954337;-35.57807855764607
1739209906.0954387;-32.816014438256545
1739209906.0954435;-33.981070128970906
1739209906.0954483;-45.120503652039325
1739209906.0954533;-45.120503652039325
1739209906.095458;-38.13080360867914
1739209906.095463;-38.13080360867914
1739209906.0954678;-45.120503652039325
1739209906.0954728;-45.120503652039325
1739209906.0954776;-45.120503652039325
1739209906.0954826;-45.120503652039325
1739209906.0954874;-45.120503652039325
1739209906.0954924;-38.13080360867914
1739209906.0954971;-38.13080360867914
1739209906.0955021;-45.120503652039325
1739209906.095507;-45.120503652039325
1739209906.095512;-35.57807855764607
1739209906.0955167;-45.120503652039325
1739209906.0955215;-45.120503652039325
1739209906.0955265;-38.13080360867914
1739209906.0955312;-45.120503652039325
1739209906.0955362;-38.13080360867914
1739209906.095541;-33.981070128970906
1739209906.095546;-45.120503652039325
1739209906.0955508;-35.57807855764607
1739209906.0955558;-35.57807855764607
1739209906.0955606;-38.13080360867914
1739209906.0955656;-45.120503652039325
1739209906.0955703;-35.57807855764607
1739209906.0955753;-38.13080360867914
1739209906.09558;-33.981070128970956
1739209906.095585;-45.120503652039325
1739209906.0955899;-29.438486411369333
1739209906.0955946;-35.57807855764607
1739209906.0955997;-33.981070128970906
1739209906.0956044;-33.981070128970906
1739209906.0956094;-35.57807855764607
1739209906.0956142;-45.120503652039325
1739209906.0956192;-45.120503652039325
1739209906.095624;-33.981070128970906
1739209906.095629;-45.120503652039325
1739209906.0956337;-45.120503652039325
1739209906.0956388;-38.13080360867914
1739209906.0956435;-38.13080360867914
1739209906.0956485;-45.120503652039325
1739209906.0956533;-38.13080360867914
1739209906.0956583;-33.981070128970906
1739209906.095663;-45.120503652039325
1739209906.0956678;-45.120503652039325
1739209906.0956728;-38.13080360867914
1739209906.0956776;-38.13080360867914
1739209906.0956826;-45.120503652039325
1739209906.0956874;-35.57807855764607
1739209906.0956924;-45.120503652039325
1739209906.0956972;-38.13080360867914
1739209906.0957022;-38.13080360867914
1739209906.095707;-35.57807855764607
1739209906.095712;-38.13080360867914
1739209906.0957167;-38.13080360867914
1739209906.0957217;-35.57807855764607
1739209906.0957265;-38.13080360867914
1739209906.0957315;-45.120503652039325
1739209906.0957363;-38.13080360867914
1739209906.095741;-38.13080360867914
1739209906.095746;-45.120503652039325
1739209906.0957508;-45.120503652039325
1739209906.0957558;-45.120503652039325
1739209906.0957606;-45.120503652039325
1739209906.0957656;-45.120503652039325
1739209906.0957704;-45.120503652039325
1739209906.0957754;-45.120503652039325
1739209906.0957801;-38.13080360867914
1739209906.0957851;-45.120503652039325
1739209906.09579;-38.13080360867914
1739209906.095795;-38.13080360867914
1739209906.0957997;-38.13080360867914
1739209906.0958045;-38.13080360867914
1739209906.0958095;-45.120503652039325
1739209906.0958142;-38.13080360867914
1739209906.0958192;-31.141103565318915
1739209906.095824;-35.57807855764607
1739209906.095829;-35.57807855764607
1739209906.0958338;-45.120503652039325
1739209906.0958388;-38.13080360867914
1739209906.0958436;-38.13080360867914
1739209906.0958486;-33.981070128970906
1739209906.0958533;-45.120503652039325
1739209906.0958583;-45.120503652039325
1739209906.095863;-38.13080360867914
1739209906.095868;-45.120503652039325
1739209906.0958729;-45.120503652039325
1739209906.0958776;-45.120503652039325
1739209906.0958827;-45.120503652039325
1739209906.0958874;-38.13080360867914
1739209906.0958924;-35.57807855764607
1739209906.0958972;-31.141103565318915
1739209906.0959022;-35.57807855764607
1739209906.095907;-38.13080360867914
1739209906.095912;-45.120503652039325
1739209906.0959167;-38.13080360867914
1739209906.0959218;-38.13080360867914
1739209906.0959265;-45.120503652039325
1739209906.0959315;-45.120503652039325
1739209906.0959363;-38.13080360867914
1739209906.0959413;-35.57807855764607
1739209906.095946;-38.13080360867914
1739209906.0959508;-45.120503652039325
1739209906.0959558;-38.13080360867914
1739209906.0959606;-33.981070128970906
1739209906.0959656;-38.13080360867914
1739209906.0959704;-38.13080360867914
1739209906.0959754;-38.13080360867914
1739209906.0959802;-38.13080360867914
1739209906.0959852;-45.120503652039325
1739209906.09599;-35.57807855764607
1739209906.095995;-33.981070128970906
1739209906.0959997;-38.13080360867914
1739209906.0960047;-38.13080360867914
1739209906.0960095;-38.13080360867914
1739209906.0960145;-38.13080360867914
1739209906.0960193;-33.981070128970906
1739209906.096024;-38.13080360867914
1739209906.096029;-45.120503652039325
1739209906.0960338;-38.13080360867914
1739209906.0960388;-38.13080360867914
1739209906.0960436;-38.13080360867914
1739209906.0960486;-45.120503652039325
1739209906.0960534;-33.981070128970906
1739209906.0960584;-38.13080360867914
1739209906.0960631;-38.13080360867914
1739209906.0960681;-38.13080360867914
1739209906.096073;-35.57807855764607
1739209906.096078;-38.13080360867914
1739209906.0960827;-45.120503652039325
1739209906.0960877;-45.120503652039325
1739209906.0960925;-31.141103565318915
1739209906.0960972;-38.13080360867914
1739209906.0961022;-38.13080360867914
1739209906.096107;-45.120503652039325
1739209906.096112;-45.120503652039325
1739209906.0961168;-32.816014438256545
1739209906.0961218;-38.13080360867914
1739209906.0961266;-45.120503652039325
1739209906.0961316;-33.981070128970906
1739209906.0961363;-38.13080360867914
1739209906.0961413;-45.120503652039325
1739209906.096146;-38.13080360867914
1739209906.096151;-35.57807855764607
1739209906.096156;-45.120503652039325
1739209906.0961607;-38.13080360867914
1739209906.0961657;-35.57807855764607
1739209906.0961704;-28.58837851428586
1739209906.0961754;-38.13080360867914
1739209906.0961802;-33.981070128970906
1739209906.0961852;-38.13080360867914
1739209906.09619;-38.13080360867914
1739209906.096195;-38.13080360867914
1739209906.0961998;-38.13080360867914
1739209906.0962048;-35.57807855764607
1739209906.0962095;-31.141103565318915
1739209906.0962145;-33.981070128970906
1739209906.0962193;-45.120503652039325
1739209906.0962243;-45.120503652039325
1739209906.096229;-45.120503652039325
1739209906.0962338;-45.120503652039325
1739209906.0962389;-38.13080360867914
1739209906.0962436;-33.981070128970906
1739209906.0962486;-33.981070128970906
1739209906.0962534;-45.120503652039325
1739209906.0962584;-38.13080360867914
1739209906.0962632;-45.120503652039325
1739209906.0962682;-38.13080360867914
1739209906.096273;-45.120503652039325
1739209906.096278;-45.120503652039325
1739209906.0962827;-38.13080360867914
1739209906.0962877;-38.13080360867914
1739209906.0962925;-45.120503652039325
1739209906.0962975;-45.120503652039325
1739209906.0963023;-45.120503652039325
1739209906.096307;-45.120503652039325
1739209906.096312;-45.120503652039325
1739209906.0963168;-38.13080360867914
1739209906.0963218;-45.120503652039325
1739209906.0963266;-33.981070128970906
1739209906.0963316;-33.981070128970906
1739209906.0963364;-45.120503652039325
1739209906.0963414;-38.13080360867914
1739209906.0963461;-33.981070128970906
1739209906.0963511;-38.13080360867914
1739209906.096356;-45.120503652039325
1739209906.096361;-38.13080360867914
1739209906.0963657;-45.120503652039325
1739209906.0963707;-38.13080360867914
1739209906.0963755;-38.13080360867914
1739209906.0963802;-45.120503652039325
1739209906.0963852;-45.120503652039325
1739209906.09639;-38.13080360867914
1739209906.096395;-45.120503652039325
1739209906.0963998;-45.120503652039325
1739209906.0964048;-33.981070128970906
1739209906.0964096;-27.267205301931607
1739209906.0964146;-45.120503652039325
1739209906.0964193;-45.120503652039325
1739209906.0964243;-38.13080360867914
1739209906.096429;-38.13080360867914
1739209906.096434;-33.981070128970906
1739209906.096439;-29.438486411369333
1739209906.096444;-26.991370085610747
1739209906.0964487;-25.62660358559016
1739209906.0964534;-45.120503652039325
1739209906.0964584;-28.21854285175415
1739209906.0964632;-28.58837851428586
1739209906.0964682;-38.13080360867914
1739209906.096473;-38.13080360867914
1739209906.096478;-45.120503652039325
1739209906.0964828;-38.13080360867914
1739209906.0964878;-25.252786309376837
1739209906.0964925;-33.981070128970906
1739209906.0964975;-38.13080360867914
1739209906.0965023;-25.252786309376837
1739209906.0965073;-24.589719217205094
1739209906.096512;-38.13080360867914
1739209906.0965168;-19.35709014998136
1739209906.0965219;-21.676580915188183
1739209906.0965266;-28.588378514285886
1739209906.0965316;-31.141103565318915
1739209906.0965364;-38.13080360867914
1739209906.0965414;-45.120503652039325
1739209906.0965462;-38.13080360867914
1739209906.0965512;-38.13080360867914
1739209906.096556;-38.13080360867914
1739209906.096561;-33.981070128970956
1739209906.0965657;-22.44878636800916
1739209906.0965707;-26.991370085610736
1739209906.0965755;-26.991370085610736
1739209906.0965805;-26.487275050834715
1739209906.0965853;-45.120503652039325
1739209906.09659;-38.13080360867914
1739209906.096595;-45.120503652039325
1739209906.0965998;-45.120503652039325
1739209906.0966048;-45.120503652039325
1739209906.0966096;-33.981070128970906
1739209906.0966146;-38.13080360867914
1739209906.0966194;-28.58837851428586
1739209906.0966244;-32.81601443825658
1739209906.0966291;-24.589719217205094
1739209906.0966341;-35.57807855764607
1739209906.096639;-24.151403521958727
1739209906.096644;-27.267205301931607
1739209906.0966487;-38.13080360867914
1739209906.0966537;-33.981070128970906
1739209906.0966585;-45.120503652039325
1739209906.0966632;-38.13080360867914
1739209906.0966682;-32.816014438256545
1739209906.096673;-38.13080360867914
1739209906.096678;-35.57807855764607
1739209906.0966828;-23.506823629689542
1739209906.0966878;-28.992665084841967
1739209906.0966926;-31.141103565318943
1739209906.0966976;-19.357090149981367
1739209906.0967023;-21.598678470925666
1739209906.0967073;-31.141103565318915
1739209906.096712;-30.49652367304973
1739209906.0967171;-45.120503652039325
1739209906.096722;-38.13080360867914
1739209906.096727;-38.13080360867914
1739209906.0967317;-45.120503652039325
1739209906.0967364;-45.120503652039325
1739209906.0967414;-25.826314394896357
1739209906.0967462;-23.506823629689542
1739209906.0967512;-32.816014438256545
1739209906.096756;-38.13080360867914
1739209906.096761;-45.120503652039325
1739209906.0967658;-33.981070128970906
1739209906.0967708;-35.57807855764607
1739209906.0967755;-45.120503652039325
1739209906.0967805;-38.13080360867914
1739209906.0967853;-38.13080360867914
1739209906.0967903;-45.120503652039325
1739209906.096795;-38.13080360867914
1739209906.0968;-38.13080360867914
1739209906.0968049;-27.877744956031414
1739209906.0968096;-24.746238672633048
1739209906.0968146;-23.75329798047523
1739209906.0968194;-21.446944441779113
1739209906.0968244;-31.141103565318943
1739209906.0968292;-32.816014438256545
1739209906.0968342;-45.120503652039325
1739209906.096839;-38.13080360867914
1739209906.096844;-45.120503652039325
1739209906.0968487;-38.13080360867914
1739209906.0968537;-38.13080360867914
1739209906.0968585;-31.141103565318915
1739209906.0968635;-23.75329798047522
1739209906.0968683;-23.506823629689542
1739209906.0968733;-32.816014438256545
1739209906.096878;-20.277505258571434
1739209906.0968828;-24.589719217205094
1739209906.0968878;-33.981070128970956
1739209906.0968926;-32.816014438256545
1739209906.0968976;-45.120503652039325
1739209906.0969024;-38.13080360867914
1739209906.0969074;-45.120503652039325
1739209906.0969121;-45.120503652039325
1739209906.0969172;-33.981070128970906
1739209906.096922;-29.438486411369375
1739209906.096927;-24.589719217205094
1739209906.0969317;-29.438486411369333
1739209906.0969367;-45.120503652039325
1739209906.0969415;-45.120503652039325
1739209906.0969462;-45.120503652039325
1739209906.0969512;-45.120503652039325
1739209906.096956;-32.816014438256545
1739209906.096961;-27.267205301931607
1739209906.0969658;-45.120503652039325
1739209906.0969708;-38.13080360867914
1739209906.0969756;-38.13080360867914
1739209906.0969806;-33.981070128970906
1739209906.0969853;-45.120503652039325
1739209906.0969903;-38.13080360867914
1739209906.096995;-38.13080360867914
1739209906.0970001;-33.981070128970906
1739209906.097005;-45.120503652039325
1739209906.09701;-38.13080360867914
1739209906.0970147;-38.13080360867914
1739209906.0970194;-38.13080360867914
1739209906.0970244;-45.120503652039325
1739209906.0970292;-38.13080360867914
1739209906.0970342;-32.816014438256545
1739209906.097039;-38.13080360867914
1739209906.097044;-38.13080360867914
1739209906.0970488;-45.120503652039325
1739209906.0970538;-32.816014438256545
1739209906.0970585;-45.120503652039325
1739209906.0970635;-45.120503652039325
