CAN Message; 0x39:0ca327b8bae4772a
1739209635.1862032;-38.13080360867914
1739209635.1862059;-45.120503652039325
1739209635.1862082;-45.120503652039325
1739209635.1862109;-45.120503652039325
1739209635.1862133;-38.13080360867914
1739209635.1862159;-45.120503652039325
1739209635.1862185;-38.13080360867914
1739209635.186221;-45.120503652039325
1739209635.1862235;-38.13080360867914
1739209635.186226;-38.13080360867914
1739209635.1862285;-28.992665084841942
1739209635.186231;-38.13080360867914
1739209635.1862335;-45.120503652039325
1739209635.1862361;-38.13080360867914
1739209635.1862385;-45.120503652039325
1739209635.1862411;-45.120503652039325
1739209635.1862435;-45.120503652039325
1739209635.1862462;-45.120503652039325
1739209635.1862485;-45.120503652039325
1739209635.1862512;-38.13080360867914
1739209635.1862538;-38.13080360867914
1739209635.1862562;-45.120503652039325
1739209635.1862588;-33.981070128970906
1739209635.1862612;-38.13080360867914
1739209635.1862638;-45.120503652039325
1739209635.1862662;-45.120503652039325
1739209635.1862688;-38.13080360867914
1739209635.1862714;-38.13080360867914
1739209635.1862738;-38.13080360867914
1739209635.1862764;-45.120503652039325
1739209635.1862788;-45.120503652039325
1739209635.1862814;-45.120503652039325
1739209635.1862838;-45.120503652039325
1739209635.1862864;-45.120503652039325
1739209635.186289;-45.120503652039325
1739209635.1862915;-33.981070128970906
1739209635.186294;-32.816014438256545
1739209635.1862965;-45.120503652039325
1739209635.186299;-45.120503652039325
1739209635.1863015;-38.13080360867914
1739209635.186304;-45.120503652039325
1739209635.1863067;-45.120503652039325
1739209635.186309;-45.120503652039325
1739209635.1863117;-33.981070128970906
1739209635.186314;-38.13080360867914
1739209635.1863167;-35.57807855764607
1739209635.186319;-38.13080360867914
1739209635.1863217;-38.13080360867914
1739209635.1863244;-35.57807855764607
1739209635.1863267;-38.13080360867914
1739209635.1863294;-45.120503652039325
1739209635.1863317;-45.120503652039325
1739209635.1863344;-45.120503652039325
1739209635.1863368;-38.13080360867914
1739209635.1863394;-45.120503652039325
1739209635.186342;-45.120503652039325
1739209635.1863444;-35.57807855764607
1739209635.186347;-45.120503652039325
1739209635.1863494;-45.120503652039325
1739209635.186352;-33.981070128970906
1739209635.1863544;-31.141103565318915
1739209635.186357;-33.981070128970906
1739209635.1863596;-45.120503652039325
1739209635.186362;-33.981070128970906
1739209635.1863647;-45.120503652039325
1739209635.186367;-45.120503652039325
1739209635.1863697;-38.13080360867914
1739209635.186372;-32.816014438256545
1739209635.1863747;-35.57807855764607
1739209635.1863773;-38.13080360867914
1739209635.1863797;-45.120503652039325
1739209635.1863823;-45.120503652039325
1739209635.1863847;-45.120503652039325
1739209635.1863873;-45.120503652039325
1739209635.1863897;-45.120503652039325
1739209635.1863923;-45.120503652039325
1739209635.186395;-38.13080360867914
1739209635.1863973;-38.13080360867914
1739209635.1864;-38.13080360867914
1739209635.1864023;-33.981070128970906
1739209635.186405;-35.57807855764607
1739209635.1864073;-38.13080360867914
1739209635.18641;-45.120503652039325
1739209635.1864126;-33.981070128970906
1739209635.186415;-35.57807855764607
1739209635.1864176;-45.120503652039325
1739209635.18642;-45.120503652039325
1739209635.1864226;-38.13080360867914
1739209635.186425;-38.13080360867914
1739209635.1864276;-45.120503652039325
1739209635.1864302;-45.120503652039325
1739209635.1864326;-38.13080360867914
1739209635.1864352;-45.120503652039325
1739209635.1864376;-38.13080360867914
1739209635.1864402;-38.13080360867914
1739209635.1864426;-45.120503652039325
1739209635.1864452;-45.120503652039325
1739209635.1864479;-38.13080360867914
1739209635.1864502;-45.120503652039325
1739209635.1864529;-38.13080360867914
1739209635.1864552;-38.13080360867914
1739209635.1864579;-38.13080360867914
1739209635.1864603;-45.120503652039325
1739209635.1864629;-30.49652367304973
1739209635.1864655;-32.816014438256545
1739209635.186468;-45.120503652039325
1739209635.1864705;-45.120503652039325
1739209635.186473;-38.13080360867914
1739209635.1864755;-35.57807855764607
1739209635.186478;-45.120503652039325
1739209635.1864805;-45.120503652039325
1739209635.1864831;-38.13080360867914
1739209635.1864855;-45.120503652039325
1739209635.1864882;-38.13080360867914
1739209635.1864905;-38.13080360867914
1739209635.1864932;-45.120503652039325
1739209635.1864955;-45.120503652039325
1739209635.1864982;-45.120503652039325
1739209635.1865008;-45.120503652039325
1739209635.1865032;-30.49652367304973
1739209635.1865058;-32.816014438256545
1739209635.1865082;-45.120503652039325
1739209635.1865108;-45.120503652039325
1739209635.1865132;-38.13080360867914
1739209635.1865158;-38.13080360867914
1739209635.1865184;-45.120503652039325
1739209635.1865208;-45.120503652039325
1739209635.1865234;-33.981070128970906
1739209635.1865258;-35.57807855764607
1739209635.1865284;-45.120503652039325
1739209635.1865308;-45.120503652039325
1739209635.1865335;-35.57807855764607
1739209635.186536;-38.13080360867914
1739209635.1865385;-38.13080360867914
1739209635.186541;-35.57807855764607
1739209635.1865435;-45.120503652039325
1739209635.186546;-45.120503652039325
1739209635.1865485;-45.120503652039325
1739209635.186551;-45.120503652039325
1739209635.1865537;-45.120503652039325
1739209635.186556;-38.13080360867914
1739209635.1865587;-38.13080360867914
1739209635.186561;-45.120503652039325
1739209635.1865637;-31.141103565318893
1739209635.1865664;-29.438486411369333
1739209635.1865687;-38.13080360867914
1739209635.1865714;-38.13080360867914
1739209635.1865737;-33.981070128970906
1739209635.1865764;-38.13080360867914
1739209635.1865788;-45.120503652039325
1739209635.1865814;-32.816014438256545
1739209635.186584;-45.120503652039325
1739209635.1865864;-45.120503652039325
1739209635.186589;-45.120503652039325
1739209635.1865914;-45.120503652039325
1739209635.186594;-45.120503652039325
1739209635.1865964;-38.13080360867914
1739209635.186599;-38.13080360867914
1739209635.1866016;-45.120503652039325
1739209635.186604;-45.120503652039325
1739209635.1866066;-38.13080360867914
1739209635.186609;-45.120503652039325
1739209635.1866117;-45.120503652039325
1739209635.186614;-45.120503652039325
1739209635.1866167;-45.120503652039325
1739209635.1866193;-35.57807855764607
1739209635.1866217;-35.57807855764607
1739209635.1866243;-45.120503652039325
1739209635.1866267;-45.120503652039325
1739209635.1866293;-45.120503652039325
1739209635.1866317;-38.13080360867914
1739209635.1866343;-38.13080360867914
1739209635.186637;-45.120503652039325
1739209635.1866393;-45.120503652039325
1739209635.186642;-38.13080360867914
1739209635.1866443;-38.13080360867914
1739209635.186647;-38.13080360867914
1739209635.1866493;-38.13080360867914
1739209635.186652;-38.13080360867914
1739209635.1866546;-45.120503652039325
1739209635.186657;-45.120503652039325
1739209635.1866596;-45.120503652039325
1739209635.186662;-45.120503652039325
1739209635.1866646;-38.13080360867914
1739209635.186667;-35.57807855764607
1739209635.1866696;-38.13080360867914
1739209635.1866722;-45.120503652039325
1739209635.1866746;-38.13080360867914
1739209635.1866772;-35.57807855764607
1739209635.1866796;-33.981070128970906
1739209635.1866822;-38.13080360867914
1739209635.1866846;-45.120503652039325
1739209635.1866872;-45.120503652039325
1739209635.1866899;-38.13080360867914
1739209635.1866922;-45.120503652039325
1739209635.1866949;-45.120503652039325
1739209635.1866972;-45.120503652039325
1739209635.1866999;-38.13080360867914
1739209635.1867023;-45.120503652039325
1739209635.1867049;-38.13080360867914
1739209635.1867075;-38.13080360867914
1739209635.18671;-38.13080360867914
1739209635.1867125;-38.13080360867914
1739209635.186715;-38.13080360867914
1739209635.1867175;-38.13080360867914
1739209635.18672;-33.981070128970906
1739209635.1867225;-45.120503652039325
1739209635.1867251;-38.13080360867914
1739209635.1867275;-45.120503652039325
1739209635.1867301;-45.120503652039325
1739209635.1867325;-33.981070128970906
1739209635.1867352;-38.13080360867914
1739209635.1867375;-45.120503652039325
1739209635.1867402;-38.13080360867914
1739209635.1867428;-38.13080360867914
1739209635.1867452;-45.120503652039325
1739209635.1867478;-45.120503652039325
1739209635.1867502;-38.13080360867914
1739209635.1867528;-38.13080360867914
1739209635.1867552;-38.13080360867914
1739209635.1867578;-45.120503652039325
1739209635.1867604;-45.120503652039325
1739209635.1867628;-45.120503652039325
1739209635.1867654;-45.120503652039325
1739209635.1867678;-38.13080360867914
1739209635.1867704;-38.13080360867914
1739209635.1867728;-45.120503652039325
1739209635.1867754;-38.13080360867914
1739209635.1867812;-38.13080360867914
1739209635.1867871;-38.13080360867914
1739209635.1867929;-38.13080360867914
1739209635.1867988;-45.120503652039325
1739209635.1868045;-45.120503652039325
1739209635.1868105;-33.981070128970906
1739209635.1868162;-38.13080360867914
1739209635.1868222;-45.120503652039325
1739209635.186828;-45.120503652039325
1739209635.1868339;-45.120503652039325
1739209635.1868396;-45.120503652039325
1739209635.1868455;-38.13080360867914
1739209635.1868513;-45.120503652039325
1739209635.186857;-38.13080360867914
1739209635.186863;-45.120503652039325
1739209635.1868687;-38.13080360867914
1739209635.1868746;-38.13080360867914
1739209635.1868804;-32.816014438256545
1739209635.1868863;-45.120503652039325
1739209635.186892;-45.120503652039325
1739209635.186898;-45.120503652039325
1739209635.1869037;-38.13080360867914
1739209635.1869097;-45.120503652039325
1739209635.1869154;-38.13080360867914
1739209635.1869211;-38.13080360867914
1739209635.186927;-38.13080360867914
1739209635.1869328;-38.13080360867914
1739209635.1869388;-38.13080360867914
1739209635.1869445;-45.120503652039325
1739209635.1869504;-45.120503652039325
1739209635.1869562;-45.120503652039325
1739209635.1869621;-45.120503652039325
1739209635.1869678;-45.120503652039325
1739209635.1869738;-45.120503652039325
1739209635.1869795;-45.120503652039325
1739209635.1869855;-45.120503652039325
1739209635.1869912;-45.120503652039325
1739209635.186997;-33.981070128970906
1739209635.187003;-45.120503652039325
1739209635.1870086;-35.57807855764607
1739209635.1870146;-45.120503652039325
1739209635.1870203;-45.120503652039325
1739209635.1870263;-45.120503652039325
1739209635.187032;-38.13080360867914
1739209635.187038;-45.120503652039325
1739209635.1870437;-45.120503652039325
1739209635.1870496;-45.120503652039325
1739209635.1870553;-45.120503652039325
1739209635.1870613;-45.120503652039325
1739209635.187067;-33.981070128970906
1739209635.1870728;-38.13080360867914
1739209635.1870787;-38.13080360867914
1739209635.1870844;-45.120503652039325
1739209635.1870904;-31.141103565318915
1739209635.187096;-31.141103565318893
1739209635.187102;-45.120503652039325
1739209635.1871078;-45.120503652039325
1739209635.1871138;-38.13080360867914
1739209635.1871195;-38.13080360867914
1739209635.1871254;-45.120503652039325
1739209635.1871312;-35.57807855764607
1739209635.1871371;-38.13080360867914
1739209635.1871428;-45.120503652039325
1739209635.1871486;-32.816014438256545
1739209635.1871545;-38.13080360867914
1739209635.1871603;-38.13080360867914
1739209635.1871662;-38.13080360867914
1739209635.187172;-45.120503652039325
1739209635.187178;-45.120503652039325
1739209635.1871836;-30.49652367304973
1739209635.1871896;-32.816014438256545
1739209635.1871953;-45.120503652039325
1739209635.1872013;-45.120503652039325
1739209635.187207;-35.57807855764607
1739209635.1872127;-35.57807855764607
1739209635.1872187;-35.57807855764607
1739209635.1872244;-38.13080360867914
1739209635.1872303;-45.120503652039325
1739209635.187236;-38.13080360867914
1739209635.187242;-45.120503652039325
1739209635.1872478;-45.120503652039325
1739209635.1872537;-45.120503652039325
1739209635.1872594;-45.120503652039325
1739209635.1872654;-45.120503652039325
1739209635.187271;-38.13080360867914
1739209635.187277;-38.13080360867914
1739209635.1872828;-45.120503652039325
1739209635.1872885;-35.57807855764607
1739209635.1872945;-35.57807855764607
1739209635.1873002;-38.13080360867914
1739209635.1873062;-38.13080360867914
1739209635.187312;-38.13080360867914
1739209635.1873178;-45.120503652039325
1739209635.1873236;-32.816014438256545
1739209635.1873295;-32.816014438256545
1739209635.1873353;-45.120503652039325
1739209635.1873412;-38.13080360867914
1739209635.187347;-35.57807855764607
1739209635.187353;-38.13080360867914
1739209635.1873586;-38.13080360867914
1739209635.1873643;-35.57807855764607
1739209635.1873703;-45.120503652039325
1739209635.187376;-45.120503652039325
1739209635.187382;-38.13080360867914
1739209635.1873877;-45.120503652039325
1739209635.1873937;-45.120503652039325
1739209635.1873994;-38.13080360867914
1739209635.1874053;-35.57807855764607
1739209635.187411;-38.13080360867914
1739209635.187417;-35.57807855764607
1739209635.1874228;-26.991370085610736
1739209635.1874287;-45.120503652039325
1739209635.1874344;-38.13080360867914
1739209635.1874402;-38.13080360867914
1739209635.187446;-45.120503652039325
1739209635.1874518;-45.120503652039325
1739209635.1874578;-45.120503652039325
1739209635.1874635;-45.120503652039325
1739209635.1874695;-45.120503652039325
1739209635.1874752;-35.57807855764607
1739209635.1874812;-35.57807855764607
1739209635.187487;-45.120503652039325
1739209635.1874928;-45.120503652039325
1739209635.1874986;-38.13080360867914
1739209635.1875043;-38.13080360867914
1739209635.1875103;-38.13080360867914
1739209635.187516;-32.816014438256545
1739209635.187522;-45.120503652039325
1739209635.1875277;-45.120503652039325
1739209635.1875336;-33.981070128970906
1739209635.1875393;-38.13080360867914
1739209635.1875453;-38.13080360867914
1739209635.187551;-38.13080360867914
1739209635.187557;-38.13080360867914
1739209635.1875627;-38.13080360867914
1739209635.1875687;-38.13080360867914
1739209635.1875744;-45.120503652039325
1739209635.18758;-38.13080360867914
1739209635.187586;-45.120503652039325
1739209635.1875918;-38.13080360867914
1739209635.1875978;-35.57807855764607
1739209635.1876035;-38.13080360867914
1739209635.1876094;-38.13080360867914
1739209635.1876152;-45.120503652039325
1739209635.187621;-45.120503652039325
1739209635.1876268;-45.120503652039325
1739209635.1876328;-45.120503652039325
1739209635.1876385;-45.120503652039325
1739209635.1876445;-45.120503652039325
1739209635.1876502;-45.120503652039325
1739209635.187656;-33.981070128970906
1739209635.187662;-38.13080360867914
1739209635.1876676;-45.120503652039325
1739209635.1876736;-38.13080360867914
1739209635.1876793;-32.816014438256545
1739209635.1876853;-38.13080360867914
1739209635.187691;-45.120503652039325
1739209635.187697;-38.13080360867914
1739209635.1877027;-45.120503652039325
1739209635.1877086;-45.120503652039325
1739209635.1877143;-45.120503652039325
1739209635.1877203;-33.981070128970906
1739209635.187726;-38.13080360867914
1739209635.1877317;-38.13080360867914
1739209635.1877377;-45.120503652039325
1739209635.1877434;-38.13080360867914
1739209635.1877494;-28.58837851428586
1739209635.187755;-38.13080360867914
1739209635.187761;-45.120503652039325
1739209635.1877668;-35.57807855764607
1739209635.1877728;-32.816014438256545
1739209635.1877785;-45.120503652039325
1739209635.1877844;-45.120503652039325
1739209635.1877902;-35.57807855764607
1739209635.1877959;-38.13080360867914
1739209635.1878018;-38.13080360867914
1739209635.1878076;-38.13080360867914
1739209635.1878135;-45.120503652039325
1739209635.1878192;-38.13080360867914
1739209635.1878252;-33.981070128970906
1739209635.187831;-45.120503652039325
1739209635.187837;-35.57807855764607
1739209635.1878426;-31.141103565318893
1739209635.1878486;-45.120503652039325
1739209635.1878543;-45.120503652039325
1739209635.1878603;-38.13080360867914
1739209635.187866;-38.13080360867914
1739209635.1878717;-35.57807855764607
1739209635.1878777;-35.57807855764607
1739209635.1878834;-45.120503652039325
1739209635.1878893;-45.120503652039325
1739209635.187895;-35.57807855764607
1739209635.187901;-38.13080360867914
1739209635.1879067;-45.120503652039325
1739209635.1879127;-38.13080360867914
1739209635.1879184;-38.13080360867914
1739209635.1879244;-45.120503652039325
1739209635.18793;-45.120503652039325
1739209635.187936;-38.13080360867914
1739209635.1879418;-45.120503652039325
1739209635.1879475;-45.120503652039325
1739209635.1879535;-45.120503652039325
1739209635.1879592;-38.13080360867914
1739209635.1879652;-38.13080360867914
1739209635.1879709;-38.13080360867914
1739209635.1879768;-45.120503652039325
1739209635.1879826;-45.120503652039325
1739209635.1879885;-31.141103565318915
1739209635.1879942;-38.13080360867914
1739209635.1880002;-45.120503652039325
1739209635.188006;-38.13080360867914
1739209635.188012;-35.57807855764607
1739209635.1880176;-38.13080360867914
1739209635.1880233;-45.120503652039325
1739209635.1880293;-38.13080360867914
1739209635.188035;-45.120503652039325
1739209635.188041;-38.13080360867914
1739209635.1880467;-38.13080360867914
1739209635.1880527;-45.120503652039325
1739209635.1880584;-45.120503652039325
1739209635.1880643;-38.13080360867914
1739209635.18807;-45.120503652039325
1739209635.188076;-38.13080360867914
1739209635.1880817;-33.981070128970906
1739209635.1880875;-35.57807855764607
1739209635.1880934;-45.120503652039325
1739209635.1880991;-38.13080360867914
1739209635.188105;-32.816014438256545
1739209635.1881108;-35.57807855764607
1739209635.1881168;-45.120503652039325
1739209635.1881225;-45.120503652039325
1739209635.1881285;-45.120503652039325
1739209635.1881342;-45.120503652039325
1739209635.1881402;-45.120503652039325
1739209635.1881459;-45.120503652039325
1739209635.1881518;-45.120503652039325
1739209635.1881576;-45.120503652039325
1739209635.1881633;-38.13080360867914
1739209635.1881692;-45.120503652039325
1739209635.188175;-38.13080360867914
1739209635.188181;-38.13080360867914
1739209635.1881866;-45.120503652039325
1739209635.1881926;-45.120503652039325
1739209635.1881983;-33.981070128970906
1739209635.1882043;-45.120503652039325
1739209635.18821;-38.13080360867914
1739209635.188216;-45.120503652039325
1739209635.1882217;-30.49652367304973
1739209635.1882277;-35.57807855764607
1739209635.1882334;-45.120503652039325
1739209635.188239;-38.13080360867914
1739209635.188245;-45.120503652039325
1739209635.1882508;-45.120503652039325
1739209635.1882567;-45.120503652039325
1739209635.1882625;-38.13080360867914
1739209635.1882684;-38.13080360867914
1739209635.1882741;-45.120503652039325
1739209635.18828;-35.57807855764607
1739209635.1882858;-45.120503652039325
1739209635.1882918;-45.120503652039325
1739209635.1882975;-45.120503652039325
1739209635.1883035;-38.13080360867914
1739209635.1883092;-38.13080360867914
1739209635.188315;-27.8777449560314
1739209635.1883209;-30.49652367304973
1739209635.1883266;-45.120503652039325
1739209635.1883326;-45.120503652039325
1739209635.1883383;-38.13080360867914
1739209635.1883442;-38.13080360867914
1739209635.18835;-38.13080360867914
1739209635.188356;-31.141103565318893
1739209635.1883616;-45.120503652039325
1739209635.1883676;-45.120503652039325
1739209635.1883733;-35.57807855764607
1739209635.188379;-35.57807855764607
1739209635.188385;-45.120503652039325
1739209635.1883907;-45.120503652039325
1739209635.1883967;-45.120503652039325
1739209635.1884024;-45.120503652039325
1739209635.1884084;-29.438486411369333
1739209635.188414;-31.141103565318893
1739209635.18842;-38.13080360867914
1739209635.1884258;-38.13080360867914
1739209635.1884317;-35.57807855764607
1739209635.1884375;-45.120503652039325
1739209635.1884434;-38.13080360867914
1739209635.1884491;-35.57807855764607
1739209635.1884549;-45.120503652039325
1739209635.1884608;-45.120503652039325
1739209635.1884665;-45.120503652039325
1739209635.1884725;-38.13080360867914
1739209635.1884782;-38.13080360867914
1739209635.1884842;-45.120503652039325
1739209635.18849;-38.13080360867914
1739209635.1884959;-45.120503652039325
1739209635.1885016;-35.57807855764607
1739209635.1885076;-35.57807855764607
1739209635.1885133;-35.57807855764607
1739209635.1885192;-35.57807855764607
1739209635.188525;-38.13080360867914
1739209635.1885307;-45.120503652039325
1739209635.1885366;-45.120503652039325
1739209635.1885424;-38.13080360867914
1739209635.1885483;-38.13080360867914
1739209635.188554;-45.120503652039325
1739209635.18856;-45.120503652039325
1739209635.1885657;-33.981070128970906
1739209635.1885717;-45.120503652039325
1739209635.1885774;-45.120503652039325
1739209635.1885834;-38.13080360867914
1739209635.188589;-45.120503652039325
1739209635.188595;-45.120503652039325
1739209635.1886008;-45.120503652039325
1739209635.1886065;-33.981070128970906
1739209635.1886125;-38.13080360867914
1739209635.1886182;-38.13080360867914
1739209635.1886241;-45.120503652039325
1739209635.1886299;-38.13080360867914
1739209635.1886358;-35.57807855764607
1739209635.1886415;-38.13080360867914
1739209635.1886475;-30.49652367304973
1739209635.1886532;-33.981070128970906
1739209635.1886592;-38.13080360867914
1739209635.188665;-38.13080360867914
1739209635.1886706;-38.13080360867914
1739209635.1886766;-38.13080360867914
1739209635.1886823;-35.57807855764607
1739209635.1886883;-38.13080360867914
1739209635.188694;-31.141103565318943
1739209635.1887;-38.13080360867914
1739209635.1887057;-38.13080360867914
1739209635.1887116;-45.120503652039325
1739209635.1887174;-45.120503652039325
1739209635.1887233;-38.13080360867914
1739209635.188729;-35.57807855764607
1739209635.188735;-38.13080360867914
1739209635.1887407;-27.267205301931607
1739209635.1887465;-38.13080360867914
1739209635.1887524;-45.120503652039325
1739209635.1887581;-38.13080360867914
1739209635.188764;-35.57807855764607
1739209635.1887698;-38.13080360867914
1739209635.1887758;-38.13080360867914
1739209635.1887815;-45.120503652039325
1739209635.1887875;-31.141103565318943
1739209635.1887932;-38.13080360867914
1739209635.1887991;-38.13080360867914
1739209635.1888049;-45.120503652039325
1739209635.1888108;-45.120503652039325
1739209635.1888165;-45.120503652039325
1739209635.1888223;-45.120503652039325
1739209635.1888282;-38.13080360867914
1739209635.188834;-28.58837851428586
1739209635.18884;-38.13080360867914
1739209635.1888456;-45.120503652039325
1739209635.1888516;-45.120503652039325
1739209635.1888573;-38.13080360867914
1739209635.1888633;-38.13080360867914
1739209635.188869;-45.120503652039325
1739209635.188875;-38.13080360867914
1739209635.1888807;-45.120503652039325
1739209635.1888866;-38.13080360867914
1739209635.1888924;-45.120503652039325
1739209635.188898;-45.120503652039325
1739209635.188904;-45.120503652039325
1739209635.1889098;-45.120503652039325
1739209635.1889157;-35.57807855764607
1739209635.1889215;-38.13080360867914
1739209635.1889274;-33.981070128970906
1739209635.1889331;-38.13080360867914
1739209635.188939;-45.120503652039325
1739209635.1889448;-38.13080360867914
1739209635.1889508;-45.120503652039325
1739209635.1889565;-38.13080360867914
1739209635.1889622;-45.120503652039325
1739209635.1889682;-38.13080360867914
1739209635.188974;-45.120503652039325
1739209635.1889799;-38.13080360867914
1739209635.1889856;-38.13080360867914
1739209635.1889915;-45.120503652039325
1739209635.1889973;-45.120503652039325
1739209635.1890032;-33.981070128970906
1739209635.189009;-32.816014438256545
1739209635.189015;-38.13080360867914
1739209635.1890206;-38.13080360867914
1739209635.1890266;-38.13080360867914
1739209635.1890323;-45.120503652039325
1739209635.189038;-38.13080360867914
1739209635.189044;-45.120503652039325
1739209635.1890497;-45.120503652039325
1739209635.1890557;-33.981070128970906
1739209635.1890614;-45.120503652039325
1739209635.1890674;-38.13080360867914
1739209635.189073;-38.13080360867914
1739209635.189079;-35.57807855764607
1739209635.1890848;-35.57807855764607
1739209635.1890907;-45.120503652039325
1739209635.1890965;-32.816014438256545
1739209635.1891024;-38.13080360867914
1739209635.1891081;-45.120503652039325
1739209635.1891139;-45.120503652039325
1739209635.1891198;-38.13080360867914
1739209635.1891255;-38.13080360867914
1739209635.1891315;-38.13080360867914
1739209635.1891372;-38.13080360867914
1739209635.1891432;-45.120503652039325
1739209635.189149;-45.120503652039325
1739209635.1891549;-45.120503652039325
1739209635.1891606;-38.13080360867914
1739209635.1891665;-38.13080360867914
1739209635.1891723;-35.57807855764607
1739209635.1891782;-38.13080360867914
1739209635.189184;-38.13080360867914
1739209635.1891897;-31.141103565318915
1739209635.1891956;-35.57807855764607
1739209635.1892014;-38.13080360867914
1739209635.1892073;-45.120503652039325
1739209635.189213;-38.13080360867914
1739209635.189219;-38.13080360867914
1739209635.1892247;-45.120503652039325
1739209635.1892307;-45.120503652039325
1739209635.1892364;-45.120503652039325
1739209635.1892424;-38.13080360867914
1739209635.189248;-38.13080360867914
1739209635.1892538;-38.13080360867914
1739209635.1892598;-38.13080360867914
1739209635.1892655;-45.120503652039325
1739209635.1892715;-45.120503652039325
1739209635.1892772;-45.120503652039325
1739209635.1892831;-38.13080360867914
1739209635.1892889;-38.13080360867914
1739209635.1892948;-38.13080360867914
1739209635.1893005;-45.120503652039325
1739209635.1893065;-32.816014438256545
1739209635.1893122;-32.816014438256545
1739209635.1893182;-45.120503652039325
1739209635.189324;-45.120503652039325
1739209635.1893296;-38.13080360867914
1739209635.1893356;-32.816014438256545
1739209635.1893413;-38.13080360867914
1739209635.1893473;-38.13080360867914
1739209635.189353;-45.120503652039325
1739209635.189359;-45.120503652039325
1739209635.1893647;-38.13080360867914
1739209635.1893706;-35.57807855764607
1739209635.1893764;-38.13080360867914
1739209635.1893823;-45.120503652039325
1739209635.189388;-45.120503652039325
1739209635.189394;-45.120503652039325
1739209635.1893997;-38.13080360867914
1739209635.1894054;-32.816014438256545
1739209635.1894114;-38.13080360867914
1739209635.1894171;-38.13080360867914
1739209635.189423;-38.13080360867914
1739209635.1894288;-35.57807855764607
1739209635.1894348;-45.120503652039325
1739209635.1894405;-45.120503652039325
1739209635.1894464;-45.120503652039325
1739209635.1894522;-45.120503652039325
1739209635.1894581;-45.120503652039325
1739209635.1894639;-45.120503652039325
1739209635.1894698;-45.120503652039325
1739209635.1894755;-45.120503652039325
1739209635.1894813;-32.816014438256545
1739209635.1894872;-38.13080360867914
1739209635.189493;-45.120503652039325
1739209635.189499;-35.57807855764607
1739209635.1895046;-38.13080360867914
1739209635.1895106;-38.13080360867914
1739209635.1895163;-38.13080360867914
1739209635.1895223;-32.816014438256545
1739209635.189528;-45.120503652039325
1739209635.189534;-45.120503652039325
1739209635.1895397;-45.120503652039325
1739209635.1895454;-45.120503652039325
1739209635.1895514;-45.120503652039325
1739209635.189557;-45.120503652039325
1739209635.189563;-45.120503652039325
1739209635.1895688;-45.120503652039325
1739209635.1895747;-38.13080360867914
1739209635.1895804;-45.120503652039325
1739209635.1895864;-45.120503652039325
1739209635.1895921;-38.13080360867914
1739209635.189598;-45.120503652039325
1739209635.1896038;-45.120503652039325
1739209635.1896098;-32.816014438256545
1739209635.1896155;-35.57807855764607
1739209635.1896212;-45.120503652039325
1739209635.1896272;-45.120503652039325
1739209635.189633;-38.13080360867914
1739209635.1896389;-32.816014438256545
1739209635.1896446;-45.120503652039325
1739209635.1896505;-38.13080360867914
1739209635.1896563;-45.120503652039325
1739209635.1896622;-45.120503652039325
1739209635.189668;-38.13080360867914
1739209635.189674;-45.120503652039325
1739209635.1896796;-45.120503652039325
1739209635.1896856;-33.981070128970956
1739209635.1896913;-45.120503652039325
1739209635.189697;-45.120503652039325
1739209635.189703;-33.981070128970906
1739209635.1897087;-38.13080360867914
1739209635.1897147;-38.13080360867914
1739209635.1897204;-45.120503652039325
1739209635.1897264;-33.981070128970906
1739209635.189732;-26.487275050834715
1739209635.189738;-38.13080360867914
1739209635.1897438;-45.120503652039325
1739209635.1897497;-38.13080360867914
1739209635.1897554;-33.981070128970906
1739209635.1897612;-45.120503652039325
1739209635.1897671;-45.120503652039325
1739209635.1897728;-38.13080360867914
1739209635.1897788;-33.981070128970956
1739209635.1897845;-45.120503652039325
1739209635.1897905;-45.120503652039325
1739209635.1897962;-45.120503652039325
1739209635.1898022;-38.13080360867914
1739209635.189808;-45.120503652039325
1739209635.1898139;-45.120503652039325
1739209635.1898196;-38.13080360867914
1739209635.1898255;-27.267205301931607
1739209635.1898313;-33.981070128970906
1739209635.189837;-45.120503652039325
1739209635.189843;-38.13080360867914
1739209635.1898487;-33.981070128970906
1739209635.1898546;-38.13080360867914
1739209635.1898603;-45.120503652039325
1739209635.1898663;-38.13080360867914
1739209635.189872;-35.57807855764607
1739209635.189878;-45.120503652039325
1739209635.1898837;-45.120503652039325
1739209635.1898897;-45.120503652039325
1739209635.1898954;-45.120503652039325
1739209635.1899014;-45.120503652039325
1739209635.189907;-38.13080360867914
1739209635.1899128;-38.13080360867914
1739209635.1899188;-28.992665084841942
1739209635.1899245;-31.141103565318915
1739209635.1899304;-38.13080360867914
1739209635.1899362;-38.13080360867914
1739209635.1899421;-38.13080360867914
1739209635.1899478;-38.13080360867914
1739209635.1899538;-38.13080360867914
1739209635.1899595;-45.120503652039325
1739209635.1899655;-45.120503652039325
1739209635.1899712;-33.981070128970906
1739209635.1899772;-33.981070128970906
1739209635.189983;-45.120503652039325
1739209635.1899886;-45.120503652039325
1739209635.1899946;-45.120503652039325
1739209635.1900003;-45.120503652039325
1739209635.1900063;-45.120503652039325
1739209635.190012;-35.57807855764607
1739209635.190018;-38.13080360867914
1739209635.1900237;-38.13080360867914
1739209635.1900296;-45.120503652039325
