CAN Message; 0x1b8:000043558b5b97ed
1739209918.4663181;-38.13080360867914
1739209918.4663198;-45.120503652039325
1739209918.4663217;-45.120503652039325
1739209918.4663236;-38.13080360867914
1739209918.4663255;-45.120503652039325
1739209918.4663272;-45.120503652039325
1739209918.466329;-45.120503652039325
1739209918.466331;-45.120503652039325
1739209918.4663327;-45.120503652039325
1739209918.4663346;-45.120503652039325
1739209918.4663365;-45.120503652039325
1739209918.4663384;-38.13080360867914
1739209918.46634;-45.120503652039325
1739209918.466342;-45.120503652039325
1739209918.4663439;-38.13080360867914
1739209918.4663455;-38.13080360867914
1739209918.4663475;-38.13080360867914
1739209918.4663494;-45.120503652039325
1739209918.4663513;-33.981070128970906
1739209918.466353;-45.120503652039325
1739209918.4663548;-45.120503652039325
1739209918.4663568;-38.13080360867914
1739209918.4663584;-45.120503652039325
1739209918.4663603;-33.981070128970906
1739209918.4663622;-45.120503652039325
1739209918.4663641;-45.120503652039325
1739209918.4663658;-45.120503652039325
1739209918.4663677;-35.57807855764607
1739209918.4663696;-32.816014438256545
1739209918.4663713;-38.13080360867914
1739209918.4663732;-38.13080360867914
1739209918.466375;-38.13080360867914
1739209918.4663768;-35.57807855764607
1739209918.4663787;-45.120503652039325
1739209918.4663806;-38.13080360867914
1739209918.4663825;-38.13080360867914
1739209918.4663842;-45.120503652039325
1739209918.466386;-38.13080360867914
1739209918.466388;-45.120503652039325
1739209918.4663897;-45.120503652039325
1739209918.4663916;-38.13080360867914
1739209918.4663935;-45.120503652039325
1739209918.4663954;-45.120503652039325
1739209918.466397;-38.13080360867914
1739209918.466399;-38.13080360867914
1739209918.4664009;-38.13080360867914
1739209918.4664025;-45.120503652039325
1739209918.4664044;-32.816014438256545
1739209918.4664063;-35.57807855764607
1739209918.4664083;-45.120503652039325
1739209918.46641;-45.120503652039325
1739209918.4664118;-29.438486411369333
1739209918.4664137;-26.487275050834715
1739209918.4664154;-45.120503652039325
1739209918.4664173;-38.13080360867914
1739209918.4664192;-35.57807855764607
1739209918.4664211;-32.816014438256545
1739209918.4664228;-45.120503652039325
1739209918.4664247;-38.13080360867914
1739209918.4664266;-45.120503652039325
1739209918.4664283;-45.120503652039325
1739209918.4664302;-38.13080360867914
1739209918.466432;-45.120503652039325
1739209918.466434;-38.13080360867914
1739209918.4664357;-45.120503652039325
1739209918.4664376;-45.120503652039325
1739209918.4664395;-45.120503652039325
1739209918.4664412;-32.816014438256545
1739209918.466443;-27.8777449560314
1739209918.466445;-45.120503652039325
1739209918.4664469;-45.120503652039325
1739209918.4664485;-35.57807855764607
1739209918.4664505;-35.57807855764607
1739209918.4664524;-45.120503652039325
1739209918.466454;-45.120503652039325
1739209918.466456;-45.120503652039325
1739209918.4664578;-33.981070128970906
1739209918.4664595;-45.120503652039325
1739209918.4664614;-45.120503652039325
1739209918.4664633;-38.13080360867914
1739209918.4664652;-33.981070128970906
1739209918.466467;-45.120503652039325
1739209918.4664688;-45.120503652039325
1739209918.4664707;-38.13080360867914
1739209918.4664724;-33.981070128970956
1739209918.4664743;-45.120503652039325
1739209918.4664762;-45.120503652039325
1739209918.466478;-38.13080360867914
1739209918.4664798;-45.120503652039325
1739209918.4664817;-38.13080360867914
1739209918.4664836;-45.120503652039325
1739209918.4664853;-45.120503652039325
1739209918.4664872;-27.267205301931607
1739209918.466489;-38.13080360867914
1739209918.466491;-45.120503652039325
1739209918.4664927;-38.13080360867914
1739209918.4664946;-32.816014438256545
1739209918.4664965;-45.120503652039325
1739209918.4664981;-38.13080360867914
1739209918.4665;-38.13080360867914
1739209918.466502;-38.13080360867914
1739209918.4665039;-45.120503652039325
1739209918.4665055;-45.120503652039325
1739209918.4665074;-33.981070128970906
1739209918.4665093;-38.13080360867914
1739209918.466511;-38.13080360867914
1739209918.466513;-45.120503652039325
1739209918.4665148;-45.120503652039325
1739209918.4665167;-28.992665084841942
1739209918.4665184;-38.13080360867914
1739209918.4665203;-45.120503652039325
1739209918.4665222;-38.13080360867914
1739209918.466524;-32.816014438256545
1739209918.4665258;-45.120503652039325
1739209918.4665277;-38.13080360867914
1739209918.4665294;-38.13080360867914
1739209918.4665313;-38.13080360867914
1739209918.4665332;-38.13080360867914
1739209918.466535;-38.13080360867914
1739209918.4665368;-38.13080360867914
1739209918.4665387;-38.13080360867914
1739209918.4665406;-38.13080360867914
1739209918.4665422;-38.13080360867914
1739209918.4665442;-38.13080360867914
1739209918.466546;-45.120503652039325
1739209918.466548;-45.120503652039325
1739209918.4665496;-45.120503652039325
1739209918.4665515;-33.981070128970906
1739209918.4665534;-38.13080360867914
1739209918.466555;-38.13080360867914
1739209918.466557;-45.120503652039325
1739209918.466559;-45.120503652039325
1739209918.4665608;-38.13080360867914
1739209918.4665625;-38.13080360867914
1739209918.4665644;-45.120503652039325
1739209918.4665663;-38.13080360867914
1739209918.466568;-38.13080360867914
1739209918.46657;-45.120503652039325
1739209918.4665718;-45.120503652039325
1739209918.4665737;-38.13080360867914
1739209918.4665754;-45.120503652039325
1739209918.4665773;-45.120503652039325
1739209918.4665792;-45.120503652039325
1739209918.4665809;-45.120503652039325
1739209918.4665828;-38.13080360867914
1739209918.4665847;-38.13080360867914
1739209918.4665866;-45.120503652039325
1739209918.4665883;-32.816014438256545
1739209918.4665902;-45.120503652039325
1739209918.466592;-45.120503652039325
1739209918.4665937;-38.13080360867914
1739209918.4665956;-45.120503652039325
1739209918.4665976;-45.120503652039325
1739209918.4665995;-45.120503652039325
1739209918.4666011;-38.13080360867914
1739209918.466603;-38.13080360867914
1739209918.466605;-45.120503652039325
1739209918.4666066;-31.141103565318915
1739209918.4666085;-35.57807855764607
1739209918.4666104;-38.13080360867914
1739209918.466612;-45.120503652039325
1739209918.466614;-32.816014438256545
1739209918.466616;-35.57807855764607
1739209918.4666178;-45.120503652039325
1739209918.4666195;-45.120503652039325
1739209918.4666214;-45.120503652039325
1739209918.4666233;-38.13080360867914
1739209918.466625;-45.120503652039325
1739209918.466627;-45.120503652039325
1739209918.4666288;-45.120503652039325
1739209918.4666307;-38.13080360867914
1739209918.4666324;-38.13080360867914
1739209918.4666343;-45.120503652039325
1739209918.4666362;-32.816014438256545
1739209918.4666378;-35.57807855764607
1739209918.4666398;-45.120503652039325
1739209918.4666417;-45.120503652039325
1739209918.4666436;-33.981070128970906
1739209918.4666452;-38.13080360867914
1739209918.4666471;-45.120503652039325
1739209918.466649;-45.120503652039325
1739209918.4666507;-38.13080360867914
1739209918.4666526;-45.120503652039325
1739209918.4666545;-45.120503652039325
1739209918.4666564;-45.120503652039325
1739209918.466658;-38.13080360867914
1739209918.46666;-38.13080360867914
1739209918.466662;-45.120503652039325
1739209918.4666636;-45.120503652039325
1739209918.4666655;-45.120503652039325
1739209918.4666674;-45.120503652039325
1739209918.4666693;-45.120503652039325
1739209918.466671;-45.120503652039325
1739209918.466673;-38.13080360867914
1739209918.4666748;-45.120503652039325
1739209918.4666765;-45.120503652039325
1739209918.4666784;-38.13080360867914
1739209918.4666803;-27.8777449560314
1739209918.466682;-32.816014438256545
1739209918.4666839;-45.120503652039325
1739209918.4666858;-45.120503652039325
1739209918.4666877;-35.57807855764607
1739209918.4666893;-38.13080360867914
1739209918.4666913;-38.13080360867914
1739209918.4666932;-38.13080360867914
1739209918.4666948;-38.13080360867914
1739209918.4666967;-45.120503652039325
1739209918.4666986;-35.57807855764607
1739209918.4667006;-35.57807855764607
1739209918.4667022;-45.120503652039325
1739209918.4667041;-45.120503652039325
1739209918.466706;-38.13080360867914
1739209918.4667077;-45.120503652039325
1739209918.4667096;-38.13080360867914
1739209918.4667115;-38.13080360867914
1739209918.4667134;-38.13080360867914
1739209918.466715;-38.13080360867914
1739209918.466717;-45.120503652039325
1739209918.466719;-45.120503652039325
1739209918.4667206;-45.120503652039325
1739209918.4667225;-45.120503652039325
1739209918.4667244;-29.438486411369333
1739209918.4667263;-31.141103565318893
1739209918.466728;-45.120503652039325
1739209918.4667299;-45.120503652039325
1739209918.4667318;-35.57807855764607
1739209918.4667335;-38.13080360867914
1739209918.4667354;-45.120503652039325
1739209918.4667373;-35.57807855764607
1739209918.4667392;-45.120503652039325
1739209918.4667408;-45.120503652039325
1739209918.4667428;-38.13080360867914
1739209918.4667447;-45.120503652039325
1739209918.4667463;-45.120503652039325
1739209918.4667482;-33.981070128970906
1739209918.4667501;-38.13080360867914
1739209918.466752;-45.120503652039325
1739209918.4667537;-32.816014438256545
1739209918.4667556;-35.57807855764607
1739209918.4667575;-45.120503652039325
1739209918.4667592;-38.13080360867914
1739209918.466761;-38.13080360867914
1739209918.466763;-38.13080360867914
1739209918.4667647;-38.13080360867914
1739209918.4667666;-38.13080360867914
1739209918.4667685;-35.57807855764607
1739209918.4667704;-35.57807855764607
1739209918.466772;-45.120503652039325
1739209918.466774;-38.13080360867914
1739209918.466776;-35.57807855764607
1739209918.4667776;-38.13080360867914
1739209918.4667795;-45.120503652039325
1739209918.4667814;-45.120503652039325
1739209918.4667833;-45.120503652039325
1739209918.466785;-45.120503652039325
1739209918.4667869;-38.13080360867914
1739209918.4667888;-38.13080360867914
1739209918.4667904;-38.13080360867914
1739209918.4667923;-38.13080360867914
1739209918.4667943;-35.57807855764607
1739209918.4667962;-38.13080360867914
1739209918.4667978;-45.120503652039325
1739209918.4667997;-38.13080360867914
1739209918.467511;-45.120503652039325
1739209918.467516;-45.120503652039325
1739209918.4675212;-38.13080360867914
1739209918.4675262;-38.13080360867914
1739209918.4675314;-45.120503652039325
1739209918.4675364;-38.13080360867914
1739209918.4675417;-38.13080360867914
1739209918.4675467;-33.981070128970906
1739209918.467552;-38.13080360867914
1739209918.467557;-45.120503652039325
1739209918.4675622;-38.13080360867914
1739209918.4675672;-38.13080360867914
1739209918.4675725;-38.13080360867914
1739209918.4675775;-38.13080360867914
1739209918.4675827;-45.120503652039325
1739209918.467588;-45.120503652039325
1739209918.467593;-38.13080360867914
1739209918.4675982;-38.13080360867914
1739209918.4676032;-38.13080360867914
1739209918.4676085;-45.120503652039325
1739209918.4676135;-33.981070128970906
1739209918.4676187;-38.13080360867914
1739209918.4676237;-45.120503652039325
1739209918.467629;-45.120503652039325
1739209918.467634;-45.120503652039325
1739209918.4676392;-45.120503652039325
1739209918.4676442;-38.13080360867914
1739209918.4676495;-35.57807855764607
1739209918.4676545;-38.13080360867914
1739209918.4676597;-38.13080360867914
1739209918.467665;-35.57807855764607
1739209918.46767;-30.49652367304973
1739209918.4676752;-38.13080360867914
1739209918.4676802;-45.120503652039325
1739209918.4676855;-38.13080360867914
1739209918.4676905;-38.13080360867914
1739209918.4676957;-33.981070128970906
1739209918.4677007;-35.57807855764607
1739209918.467706;-38.13080360867914
1739209918.467711;-45.120503652039325
1739209918.4677162;-45.120503652039325
1739209918.4677212;-38.13080360867914
1739209918.4677265;-45.120503652039325
1739209918.4677315;-33.981070128970906
1739209918.4677367;-31.141103565318915
1739209918.467742;-45.120503652039325
1739209918.467747;-33.981070128970906
1739209918.4677522;-32.816014438256545
1739209918.4677572;-38.13080360867914
1739209918.4677625;-38.13080360867914
1739209918.4677675;-38.13080360867914
1739209918.4677727;-31.141103565318915
1739209918.4677777;-29.438486411369354
1739209918.467783;-45.120503652039325
1739209918.467788;-45.120503652039325
1739209918.4677932;-38.13080360867914
1739209918.4677982;-38.13080360867914
1739209918.4678035;-45.120503652039325
1739209918.4678085;-38.13080360867914
1739209918.4678137;-38.13080360867914
1739209918.467819;-33.981070128970906
1739209918.467824;-38.13080360867914
1739209918.4678292;-35.57807855764607
1739209918.4678342;-33.981070128970906
1739209918.4678395;-45.120503652039325
1739209918.4678445;-38.13080360867914
1739209918.4678497;-35.57807855764607
1739209918.4678547;-38.13080360867914
1739209918.46786;-38.13080360867914
1739209918.467865;-38.13080360867914
1739209918.4678702;-38.13080360867914
1739209918.4678752;-38.13080360867914
1739209918.4678805;-38.13080360867914
1739209918.4678855;-38.13080360867914
1739209918.4678907;-38.13080360867914
1739209918.467896;-38.13080360867914
1739209918.467901;-38.13080360867914
1739209918.4679062;-45.120503652039325
1739209918.4679112;-45.120503652039325
1739209918.4679165;-45.120503652039325
1739209918.4679215;-45.120503652039325
1739209918.4679267;-45.120503652039325
1739209918.4679317;-45.120503652039325
1739209918.467937;-38.13080360867914
1739209918.467942;-28.992665084841942
1739209918.4679472;-45.120503652039325
1739209918.4679523;-38.13080360867914
1739209918.4679575;-38.13080360867914
1739209918.4679625;-38.13080360867914
1739209918.4679677;-45.120503652039325
1739209918.467973;-35.57807855764607
1739209918.467978;-45.120503652039325
1739209918.4679832;-45.120503652039325
1739209918.4679883;-45.120503652039325
1739209918.4679935;-38.13080360867914
1739209918.4679985;-45.120503652039325
1739209918.4680037;-38.13080360867914
1739209918.4680088;-45.120503652039325
1739209918.468014;-45.120503652039325
1739209918.468019;-38.13080360867914
1739209918.4680243;-38.13080360867914
1739209918.4680293;-38.13080360867914
1739209918.4680345;-38.13080360867914
1739209918.4680395;-45.120503652039325
1739209918.4680448;-38.13080360867914
1739209918.46805;-45.120503652039325
1739209918.468055;-45.120503652039325
1739209918.4680603;-45.120503652039325
1739209918.4680653;-38.13080360867914
1739209918.4680705;-38.13080360867914
1739209918.4680755;-45.120503652039325
1739209918.4680808;-45.120503652039325
1739209918.4680858;-33.981070128970906
1739209918.468091;-45.120503652039325
1739209918.468096;-45.120503652039325
1739209918.4681013;-45.120503652039325
1739209918.4681063;-45.120503652039325
1739209918.4681115;-31.141103565318915
1739209918.4681165;-38.13080360867914
1739209918.4681218;-45.120503652039325
1739209918.468127;-38.13080360867914
1739209918.468132;-35.57807855764607
1739209918.4681373;-38.13080360867914
1739209918.4681423;-38.13080360867914
1739209918.4681475;-33.981070128970906
1739209918.4681525;-38.13080360867914
1739209918.4681578;-45.120503652039325
1739209918.4681628;-38.13080360867914
1739209918.468168;-38.13080360867914
1739209918.468173;-45.120503652039325
1739209918.4681783;-38.13080360867914
1739209918.4681833;-38.13080360867914
1739209918.4681885;-38.13080360867914
1739209918.4681935;-45.120503652039325
1739209918.4681988;-38.13080360867914
1739209918.468204;-38.13080360867914
1739209918.468209;-33.981070128970906
1739209918.4682143;-38.13080360867914
1739209918.4682193;-45.120503652039325
1739209918.4682245;-35.57807855764607
1739209918.4682295;-38.13080360867914
1739209918.4682348;-38.13080360867914
1739209918.4682398;-32.816014438256545
1739209918.468245;-35.57807855764607
1739209918.46825;-45.120503652039325
1739209918.4682553;-38.13080360867914
1739209918.4682603;-35.57807855764607
1739209918.4682655;-38.13080360867914
1739209918.4682705;-38.13080360867914
1739209918.4682758;-45.120503652039325
1739209918.468281;-45.120503652039325
1739209918.468286;-45.120503652039325
1739209918.4682913;-35.57807855764607
1739209918.4682963;-38.13080360867914
1739209918.4683015;-45.120503652039325
1739209918.4683065;-45.120503652039325
1739209918.4683118;-45.120503652039325
1739209918.4683168;-33.981070128970906
1739209918.468322;-35.57807855764607
1739209918.468327;-45.120503652039325
1739209918.4683323;-38.13080360867914
1739209918.4683373;-35.57807855764607
1739209918.4683425;-35.57807855764607
1739209918.4683475;-35.57807855764607
1739209918.4683528;-45.120503652039325
1739209918.468358;-45.120503652039325
1739209918.468363;-45.120503652039325
1739209918.4683683;-33.981070128970906
1739209918.4683733;-45.120503652039325
1739209918.4683785;-45.120503652039325
1739209918.4683836;-38.13080360867914
1739209918.4683888;-45.120503652039325
1739209918.4683938;-45.120503652039325
1739209918.468399;-45.120503652039325
1739209918.468404;-38.13080360867914
1739209918.4684093;-32.816014438256545
1739209918.4684143;-45.120503652039325
1739209918.4684196;-38.13080360867914
1739209918.4684246;-33.981070128970906
1739209918.4684298;-38.13080360867914
1739209918.468435;-45.120503652039325
1739209918.46844;-31.141103565318915
1739209918.4684453;-35.57807855764607
1739209918.4684503;-38.13080360867914
1739209918.4684556;-45.120503652039325
1739209918.4684606;-45.120503652039325
1739209918.4684658;-45.120503652039325
1739209918.4684708;-45.120503652039325
1739209918.468476;-38.13080360867914
1739209918.468481;-32.81601443825658
1739209918.4684863;-45.120503652039325
1739209918.4684913;-38.13080360867914
1739209918.4684966;-45.120503652039325
1739209918.4685016;-38.13080360867914
1739209918.4685068;-38.13080360867914
1739209918.468512;-45.120503652039325
1739209918.468517;-45.120503652039325
1739209918.4685223;-31.141103565318915
1739209918.4685273;-33.981070128970906
1739209918.4685326;-45.120503652039325
1739209918.4685376;-45.120503652039325
1739209918.4685428;-45.120503652039325
1739209918.4685478;-38.13080360867914
1739209918.468553;-45.120503652039325
1739209918.468558;-38.13080360867914
1739209918.4685633;-38.13080360867914
1739209918.4685683;-38.13080360867914
1739209918.4685736;-45.120503652039325
1739209918.4685786;-35.57807855764607
1739209918.4685838;-45.120503652039325
1739209918.468589;-38.13080360867914
1739209918.468594;-45.120503652039325
1739209918.4685993;-38.13080360867914
1739209918.4686043;-38.13080360867914
1739209918.4686096;-45.120503652039325
1739209918.4686146;-45.120503652039325
1739209918.4686198;-33.981070128970906
1739209918.4686248;-45.120503652039325
1739209918.46863;-45.120503652039325
1739209918.468635;-38.13080360867914
1739209918.4686403;-38.13080360867914
1739209918.4686453;-31.141103565318915
1739209918.4686506;-33.981070128970906
1739209918.4686556;-45.120503652039325
1739209918.4686608;-45.120503652039325
1739209918.468666;-38.13080360867914
1739209918.468671;-38.13080360867914
1739209918.4686763;-45.120503652039325
1739209918.4686813;-38.13080360867914
1739209918.4686866;-33.981070128970906
1739209918.4686916;-33.981070128970906
1739209918.4686968;-45.120503652039325
1739209918.4687018;-33.981070128970906
1739209918.468707;-45.120503652039325
1739209918.468712;-45.120503652039325
1739209918.4687173;-45.120503652039325
1739209918.4687223;-38.13080360867914
1739209918.4687276;-45.120503652039325
1739209918.4687326;-33.981070128970906
1739209918.4687378;-38.13080360867914
1739209918.468743;-38.13080360867914
1739209918.468748;-45.120503652039325
1739209918.4687533;-45.120503652039325
1739209918.4687583;-45.120503652039325
1739209918.4687636;-35.57807855764607
1739209918.4687686;-35.57807855764607
1739209918.4687738;-45.120503652039325
1739209918.4687788;-45.120503652039325
1739209918.468784;-38.13080360867914
1739209918.468789;-45.120503652039325
1739209918.4687943;-45.120503652039325
1739209918.4687994;-38.13080360867914
1739209918.4688046;-35.57807855764607
1739209918.4688096;-35.57807855764607
1739209918.4688148;-45.120503652039325
1739209918.46882;-45.120503652039325
1739209918.468825;-45.120503652039325
1739209918.4688303;-45.120503652039325
1739209918.4688354;-45.120503652039325
1739209918.4688406;-45.120503652039325
1739209918.4688456;-45.120503652039325
1739209918.4688509;-38.13080360867914
1739209918.4688559;-38.13080360867914
1739209918.468861;-38.13080360867914
1739209918.468866;-35.57807855764607
1739209918.4688714;-38.13080360867914
1739209918.4688764;-38.13080360867914
1739209918.4688816;-38.13080360867914
1739209918.4688866;-45.120503652039325
1739209918.4688919;-45.120503652039325
1739209918.4688969;-33.981070128970906
1739209918.468902;-38.13080360867914
1739209918.4689074;-38.13080360867914
1739209918.4689124;-45.120503652039325
1739209918.4689176;-45.120503652039325
1739209918.4689226;-45.120503652039325
1739209918.4689279;-38.13080360867914
1739209918.4689329;-38.13080360867914
1739209918.468938;-45.120503652039325
1739209918.468943;-45.120503652039325
1739209918.4689484;-38.13080360867914
1739209918.4689534;-33.981070128970906
1739209918.4689586;-35.57807855764607
1739209918.4689636;-38.13080360867914
1739209918.4689689;-45.120503652039325
1739209918.4689739;-38.13080360867914
1739209918.4689791;-38.13080360867914
1739209918.4689844;-45.120503652039325
1739209918.4689894;-45.120503652039325
1739209918.4689946;-38.13080360867914
1739209918.4689996;-38.13080360867914
1739209918.4690049;-45.120503652039325
1739209918.4690099;-45.120503652039325
1739209918.4690151;-32.816014438256545
1739209918.4690201;-45.120503652039325
1739209918.4690254;-45.120503652039325
1739209918.4690304;-35.57807855764607
1739209918.4690356;-35.57807855764607
1739209918.4690406;-38.13080360867914
1739209918.4690459;-45.120503652039325
1739209918.469051;-35.57807855764607
1739209918.4690561;-38.13080360867914
1739209918.4690614;-38.13080360867914
1739209918.4690664;-32.816014438256545
1739209918.4690716;-38.13080360867914
1739209918.4690766;-32.816014438256545
1739209918.4690819;-45.120503652039325
1739209918.469087;-38.13080360867914
1739209918.4690921;-45.120503652039325
1739209918.4690971;-45.120503652039325
1739209918.4691024;-45.120503652039325
1739209918.4691074;-45.120503652039325
1739209918.4691126;-38.13080360867914
1739209918.4691176;-45.120503652039325
1739209918.469123;-45.120503652039325
1739209918.469128;-45.120503652039325
1739209918.4691331;-38.13080360867914
1739209918.4691384;-45.120503652039325
1739209918.4691434;-38.13080360867914
1739209918.4691486;-38.13080360867914
1739209918.4691536;-38.13080360867914
1739209918.469159;-38.13080360867914
1739209918.469164;-38.13080360867914
1739209918.4691691;-38.13080360867914
1739209918.4691741;-38.13080360867914
1739209918.4691794;-38.13080360867914
1739209918.4691844;-38.13080360867914
1739209918.4691896;-32.816014438256545
1739209918.4691947;-45.120503652039325
1739209918.4692;-45.120503652039325
1739209918.469205;-45.120503652039325
1739209918.4692101;-45.120503652039325
1739209918.4692154;-45.120503652039325
1739209918.4692204;-45.120503652039325
1739209918.4692256;-38.13080360867914
1739209918.4692307;-38.13080360867914
1739209918.469236;-45.120503652039325
1739209918.469241;-45.120503652039325
1739209918.4692461;-38.13080360867914
1739209918.4692512;-38.13080360867914
1739209918.4692564;-45.120503652039325
1739209918.4692614;-45.120503652039325
1739209918.4692667;-35.57807855764607
1739209918.4692717;-26.991370085610722
1739209918.469277;-38.13080360867914
1739209918.469282;-45.120503652039325
1739209918.4692872;-38.13080360867914
1739209918.4692924;-35.57807855764607
1739209918.4692974;-45.120503652039325
1739209918.4693027;-45.120503652039325
1739209918.4693077;-45.120503652039325
1739209918.469313;-45.120503652039325
1739209918.469318;-38.13080360867914
1739209918.4693232;-38.13080360867914
1739209918.4693282;-45.120503652039325
1739209918.4693334;-38.13080360867914
1739209918.4693384;-38.13080360867914
1739209918.4693437;-38.13080360867914
1739209918.4693487;-45.120503652039325
1739209918.469354;-33.981070128970956
1739209918.469359;-38.13080360867914
1739209918.4693642;-32.816014438256545
1739209918.4693694;-38.13080360867914
1739209918.4693744;-45.120503652039325
1739209918.4693797;-45.120503652039325
1739209918.4693847;-32.816014438256545
1739209918.46939;-35.57807855764607
1739209918.469395;-27.267205301931607
1739209918.4694002;-38.13080360867914
1739209918.4694052;-45.120503652039325
1739209918.4694104;-38.13080360867914
1739209918.4694154;-38.13080360867914
1739209918.4694207;-38.13080360867914
1739209918.4694257;-38.13080360867914
1739209918.469431;-45.120503652039325
1739209918.469436;-45.120503652039325
1739209918.4694412;-38.13080360867914
1739209918.4694464;-45.120503652039325
1739209918.4694514;-45.120503652039325
1739209918.4694567;-38.13080360867914
1739209918.4694617;-38.13080360867914
1739209918.469467;-38.13080360867914
1739209918.469472;-33.981070128970906
1739209918.4694772;-38.13080360867914
1739209918.4694822;-35.57807855764607
1739209918.4694874;-35.57807855764607
1739209918.4694924;-38.13080360867914
1739209918.4694977;-45.120503652039325
1739209918.4695027;-45.120503652039325
1739209918.469508;-45.120503652039325
1739209918.469513;-45.120503652039325
1739209918.4695182;-38.13080360867914
1739209918.4695234;-38.13080360867914
1739209918.4695284;-38.13080360867914
1739209918.4695337;-45.120503652039325
1739209918.4695387;-45.120503652039325
1739209918.469544;-38.13080360867914
1739209918.469549;-35.57807855764607
1739209918.4695542;-45.120503652039325
1739209918.4695592;-38.13080360867914
1739209918.4695644;-38.13080360867914
1739209918.4695694;-32.816014438256545
1739209918.4695747;-45.120503652039325
1739209918.4695797;-45.120503652039325
1739209918.469585;-45.120503652039325
1739209918.46959;-38.13080360867914
1739209918.4695952;-45.120503652039325
1739209918.4696004;-45.120503652039325
1739209918.4696054;-35.57807855764607
1739209918.4696107;-35.57807855764607
1739209918.4696157;-38.13080360867914
1739209918.469621;-45.120503652039325
1739209918.469626;-38.13080360867914
1739209918.4696312;-38.13080360867914
1739209918.4696362;-45.120503652039325
1739209918.4696414;-45.120503652039325
1739209918.4696465;-38.13080360867914
1739209918.4696517;-33.981070128970906
1739209918.4696567;-45.120503652039325
1739209918.469662;-45.120503652039325
1739209918.469667;-38.13080360867914
1739209918.4696722;-38.13080360867914
1739209918.4696774;-38.13080360867914
1739209918.4696825;-45.120503652039325
1739209918.4696877;-45.120503652039325
1739209918.4696927;-45.120503652039325
1739209918.469698;-45.120503652039325
1739209918.469703;-38.13080360867914
1739209918.4697082;-38.13080360867914
1739209918.4697132;-31.141103565318915
1739209918.4697185;-45.120503652039325
1739209918.4697235;-45.120503652039325
1739209918.4697287;-28.58837851428586
1739209918.4697337;-35.57807855764607
1739209918.469739;-45.120503652039325
1739209918.469744;-45.120503652039325
1739209918.4697492;-32.816014438256545
1739209918.4697545;-38.13080360867914
1739209918.4697595;-38.13080360867914
1739209918.4697647;-45.120503652039325
1739209918.4697697;-45.120503652039325
1739209918.469775;-45.120503652039325
1739209918.46978;-45.120503652039325
1739209918.4697852;-45.120503652039325
1739209918.4697902;-45.120503652039325
1739209918.4697955;-38.13080360867914
1739209918.4698005;-45.120503652039325
1739209918.4698057;-45.120503652039325
1739209918.4698107;-30.49652367304973
1739209918.469816;-35.57807855764607
1739209918.469821;-45.120503652039325
1739209918.4698262;-45.120503652039325
1739209918.4698315;-33.981070128970906
1739209918.4698365;-32.816014438256545
1739209918.4698417;-45.120503652039325
1739209918.4698467;-45.120503652039325
1739209918.469852;-28.58837851428586
1739209918.469857;-32.816014438256545
1739209918.4698622;-45.120503652039325
1739209918.4698672;-45.120503652039325
1739209918.4698725;-45.120503652039325
1739209918.4698775;-45.120503652039325
1739209918.4698827;-38.13080360867914
1739209918.4698877;-38.13080360867914
1739209918.469893;-38.13080360867914
1739209918.469898;-45.120503652039325
1739209918.4699032;-45.120503652039325
1739209918.4699085;-45.120503652039325
1739209918.4699135;-38.13080360867914
1739209918.4699187;-45.120503652039325
1739209918.4699237;-45.120503652039325
1739209918.469929;-45.120503652039325
1739209918.469934;-26.487275050834715
1739209918.4699392;-28.21854285175415
1739209918.4699442;-45.120503652039325
1739209918.4699495;-45.120503652039325
1739209918.4699545;-30.49652367304973
1739209918.4699597;-32.816014438256545
1739209918.4699647;-45.120503652039325
1739209918.46997;-45.120503652039325
1739209918.469975;-45.120503652039325
1739209918.4699802;-38.13080360867914
1739209918.4699855;-38.13080360867914
1739209918.4699905;-45.120503652039325
1739209918.4699957;-45.120503652039325
1739209918.4700007;-38.13080360867914
1739209918.470006;-45.120503652039325
1739209918.470011;-45.120503652039325
1739209918.4700162;-45.120503652039325
1739209918.4700212;-45.120503652039325
1739209918.4700265;-45.120503652039325
1739209918.4700315;-38.13080360867914
1739209918.4700367;-45.120503652039325
1739209918.4700418;-45.120503652039325
1739209918.470047;-38.13080360867914
1739209918.470052;-45.120503652039325
1739209918.4700572;-29.438486411369333
1739209918.4700625;-28.21854285175415
1739209918.4700675;-38.13080360867914
1739209918.4700727;-35.57807855764607
1739209918.4700778;-45.120503652039325
1739209918.470083;-38.13080360867914
1739209918.470088;-38.13080360867914
1739209918.4700933;-38.13080360867914
1739209918.4700983;-45.120503652039325
1739209918.4701035;-45.120503652039325
1739209918.4701085;-45.120503652039325
1739209918.4701138;-45.120503652039325
1739209918.4701188;-38.13080360867914
1739209918.470124;-38.13080360867914
1739209918.470129;-38.13080360867914
1739209918.4701343;-35.57807855764607
1739209918.4701395;-45.120503652039325
1739209918.4701445;-38.13080360867914
1739209918.4701498;-38.13080360867914
1739209918.4701548;-38.13080360867914
1739209918.47016;-38.13080360867914
1739209918.470165;-45.120503652039325
1739209918.4701703;-38.13080360867914
1739209918.4701753;-38.13080360867914
1739209918.4701805;-35.57807855764607
1739209918.4701855;-32.816014438256545
1739209918.4701908;-38.13080360867914
1739209918.4701958;-35.57807855764607
