CAN Message; 0x77:9a1019e04b13557c
1739209919.3804054;-45.120503652039325
1739209919.3804102;-45.120503652039325
1739209919.380415;-38.13080360867914
1739209919.3804197;-38.13080360867914
1739209919.3804247;-38.13080360867914
1739209919.3804295;-45.120503652039325
1739209919.3804343;-33.981070128970906
1739209919.3804393;-28.21854285175415
1739209919.380444;-38.13080360867914
1739209919.3804488;-45.120503652039325
1739209919.3804538;-38.13080360867914
1739209919.3804586;-38.13080360867914
1739209919.3804634;-38.13080360867914
1739209919.3804684;-32.816014438256545
1739209919.3804731;-45.120503652039325
1739209919.380478;-45.120503652039325
1739209919.380483;-38.13080360867914
1739209919.3804877;-35.57807855764607
1739209919.3804924;-38.13080360867914
1739209919.3804975;-45.120503652039325
1739209919.3805022;-38.13080360867914
1739209919.380507;-38.13080360867914
1739209919.380512;-45.120503652039325
1739209919.3805168;-38.13080360867914
1739209919.3805215;-38.13080360867914
1739209919.3805265;-38.13080360867914
1739209919.3805313;-45.120503652039325
1739209919.380536;-45.120503652039325
1739209919.380541;-35.57807855764607
1739209919.3805459;-45.120503652039325
1739209919.3805506;-38.13080360867914
1739209919.3805556;-29.438486411369333
1739209919.3805604;-38.13080360867914
1739209919.3805652;-38.13080360867914
1739209919.3805702;-35.57807855764607
1739209919.380575;-45.120503652039325
1739209919.3805797;-45.120503652039325
1739209919.3805845;-33.981070128970906
1739209919.3805895;-45.120503652039325
1739209919.3805943;-45.120503652039325
1739209919.380599;-45.120503652039325
1739209919.380604;-45.120503652039325
1739209919.3806088;-38.13080360867914
1739209919.3806136;-45.120503652039325
1739209919.3806186;-45.120503652039325
1739209919.3806233;-38.13080360867914
1739209919.380628;-45.120503652039325
1739209919.380633;-45.120503652039325
1739209919.380638;-38.13080360867914
1739209919.3806427;-45.120503652039325
1739209919.3806477;-45.120503652039325
1739209919.3806524;-45.120503652039325
1739209919.3806572;-45.120503652039325
1739209919.3806622;-38.13080360867914
1739209919.380667;-45.120503652039325
1739209919.3806717;-33.981070128970906
1739209919.3806767;-38.13080360867914
1739209919.3806815;-45.120503652039325
1739209919.3806863;-38.13080360867914
1739209919.3806913;-35.57807855764607
1739209919.380696;-38.13080360867914
1739209919.3807008;-45.120503652039325
1739209919.3807058;-38.13080360867914
1739209919.3807106;-45.120503652039325
1739209919.3807154;-45.120503652039325
1739209919.3807204;-38.13080360867914
1739209919.3807251;-45.120503652039325
1739209919.38073;-45.120503652039325
1739209919.380735;-45.120503652039325
1739209919.3807397;-35.57807855764607
1739209919.3807445;-38.13080360867914
1739209919.3807492;-45.120503652039325
1739209919.3807542;-33.981070128970906
1739209919.380759;-31.141103565318893
1739209919.3807638;-38.13080360867914
1739209919.3807688;-45.120503652039325
1739209919.3807735;-45.120503652039325
1739209919.3807783;-38.13080360867914
1739209919.3807833;-38.13080360867914
1739209919.380788;-45.120503652039325
1739209919.3807929;-38.13080360867914
1739209919.3807979;-38.13080360867914
1739209919.3808026;-45.120503652039325
1739209919.3808074;-38.13080360867914
1739209919.3808124;-33.981070128970906
1739209919.3808172;-45.120503652039325
1739209919.380822;-45.120503652039325
1739209919.380827;-45.120503652039325
1739209919.3808317;-38.13080360867914
1739209919.3808365;-45.120503652039325
1739209919.3808415;-35.57807855764607
1739209919.3808463;-38.13080360867914
1739209919.380851;-45.120503652039325
1739209919.380856;-45.120503652039325
1739209919.3808608;-45.120503652039325
1739209919.3808656;-45.120503652039325
1739209919.3808706;-31.141103565318915
1739209919.3808753;-38.13080360867914
1739209919.38088;-38.13080360867914
1739209919.3808851;-38.13080360867914
1739209919.38089;-38.13080360867914
1739209919.3808947;-38.13080360867914
1739209919.3808994;-38.13080360867914
1739209919.3809044;-45.120503652039325
1739209919.3809092;-45.120503652039325
1739209919.380914;-38.13080360867914
1739209919.380919;-45.120503652039325
1739209919.3809237;-38.13080360867914
1739209919.3809285;-38.13080360867914
1739209919.3809335;-45.120503652039325
1739209919.3809383;-45.120503652039325
1739209919.380943;-45.120503652039325
1739209919.380948;-38.13080360867914
1739209919.3809528;-38.13080360867914
1739209919.3809576;-38.13080360867914
1739209919.3809626;-45.120503652039325
1739209919.3809674;-38.13080360867914
1739209919.3809721;-35.57807855764607
1739209919.3809772;-45.120503652039325
1739209919.380982;-45.120503652039325
1739209919.3809867;-28.992665084841942
1739209919.3809917;-35.57807855764607
1739209919.3809965;-38.13080360867914
1739209919.3810012;-35.57807855764607
1739209919.3810062;-35.57807855764607
1739209919.381011;-45.120503652039325
1739209919.3810158;-38.13080360867914
1739209919.3810208;-38.13080360867914
1739209919.3810256;-35.57807855764607
1739209919.3810303;-45.120503652039325
1739209919.3810353;-45.120503652039325
1739209919.38104;-38.13080360867914
1739209919.3810449;-38.13080360867914
1739209919.3810499;-45.120503652039325
1739209919.3810546;-38.13080360867914
1739209919.3810594;-45.120503652039325
1739209919.3810642;-31.141103565318915
1739209919.3810692;-38.13080360867914
1739209919.381074;-45.120503652039325
1739209919.3810787;-45.120503652039325
1739209919.3810837;-33.981070128970906
1739209919.3810885;-45.120503652039325
1739209919.3810933;-45.120503652039325
1739209919.3810983;-35.57807855764607
1739209919.381103;-38.13080360867914
1739209919.3811078;-38.13080360867914
1739209919.3811128;-38.13080360867914
1739209919.3811176;-45.120503652039325
1739209919.3811224;-38.13080360867914
1739209919.3811274;-38.13080360867914
1739209919.3811321;-38.13080360867914
1739209919.381137;-45.120503652039325
1739209919.381142;-45.120503652039325
1739209919.3811467;-38.13080360867914
1739209919.3811514;-38.13080360867914
1739209919.3811564;-38.13080360867914
1739209919.3811612;-38.13080360867914
1739209919.381166;-38.13080360867914
1739209919.381171;-33.981070128970906
1739209919.3811758;-45.120503652039325
1739209919.3811805;-31.141103565318915
1739209919.3811855;-33.981070128970906
1739209919.3811903;-38.13080360867914
1739209919.381195;-38.13080360867914
1739209919.3812;-33.981070128970906
1739209919.3812048;-38.13080360867914
1739209919.3812096;-38.13080360867914
1739209919.3812146;-38.13080360867914
1739209919.3812194;-38.13080360867914
1739209919.3812242;-38.13080360867914
1739209919.381229;-38.13080360867914
1739209919.381234;-45.120503652039325
1739209919.3812387;-38.13080360867914
1739209919.3812435;-38.13080360867914
1739209919.3812485;-38.13080360867914
1739209919.3812532;-38.13080360867914
1739209919.381258;-38.13080360867914
1739209919.381263;-45.120503652039325
1739209919.3812678;-45.120503652039325
1739209919.3812726;-35.57807855764607
1739209919.3812776;-38.13080360867914
1739209919.3812823;-45.120503652039325
1739209919.381287;-38.13080360867914
1739209919.381292;-35.57807855764607
1739209919.3812969;-45.120503652039325
1739209919.3813016;-33.981070128970906
1739209919.3813066;-35.57807855764607
1739209919.3813114;-35.57807855764607
1739209919.3813162;-33.981070128970906
1739209919.3813212;-38.13080360867914
1739209919.381326;-38.13080360867914
1739209919.3813307;-38.13080360867914
1739209919.3813357;-45.120503652039325
1739209919.3813405;-45.120503652039325
1739209919.3813453;-38.13080360867914
1739209919.3813503;-38.13080360867914
1739209919.381355;-33.981070128970906
1739209919.3813598;-45.120503652039325
1739209919.3813648;-45.120503652039325
1739209919.3813696;-38.13080360867914
1739209919.3813744;-45.120503652039325
1739209919.3813791;-45.120503652039325
1739209919.3813841;-45.120503652039325
1739209919.381389;-38.13080360867914
1739209919.3813937;-38.13080360867914
1739209919.3813987;-45.120503652039325
1739209919.3814034;-35.57807855764607
1739209919.3814082;-38.13080360867914
1739209919.3814132;-38.13080360867914
1739209919.381418;-38.13080360867914
1739209919.3814228;-45.120503652039325
1739209919.3814278;-38.13080360867914
1739209919.3814325;-38.13080360867914
1739209919.3814373;-38.13080360867914
1739209919.3814423;-45.120503652039325
1739209919.381447;-38.13080360867914
1739209919.3814518;-38.13080360867914
1739209919.3814569;-33.981070128970906
1739209919.3814616;-35.57807855764607
1739209919.3814664;-35.57807855764607
1739209919.3814714;-45.120503652039325
1739209919.3814762;-38.13080360867914
1739209919.381481;-32.816014438256545
1739209919.381486;-45.120503652039325
1739209919.3814907;-38.13080360867914
1739209919.3814955;-35.57807855764607
1739209919.3815005;-38.13080360867914
1739209919.3815053;-35.57807855764607
1739209919.38151;-38.13080360867914
1739209919.381515;-45.120503652039325
1739209919.3815198;-45.120503652039325
1739209919.3815246;-38.13080360867914
1739209919.3815296;-33.981070128970906
1739209919.3815343;-33.981070128970956
1739209919.381539;-38.13080360867914
1739209919.3815439;-32.816014438256545
1739209919.381549;-45.120503652039325
1739209919.3815536;-45.120503652039325
1739209919.3815584;-45.120503652039325
1739209919.3815634;-45.120503652039325
1739209919.3815682;-45.120503652039325
1739209919.381573;-33.981070128970906
1739209919.381578;-38.13080360867914
1739209919.3815827;-45.120503652039325
1739209919.3815875;-45.120503652039325
1739209919.3815925;-38.13080360867914
1739209919.3815973;-38.13080360867914
1739209919.381602;-38.13080360867914
1739209919.381607;-38.13080360867914
1739209919.3816118;-28.58837851428586
1739209919.3816166;-31.141103565318915
1739209919.3816216;-45.120503652039325
1739209919.3816264;-38.13080360867914
1739209919.3816311;-35.57807855764607
1739209919.3816361;-38.13080360867914
1739209919.381641;-45.120503652039325
1739209919.3816457;-45.120503652039325
1739209919.3816507;-38.13080360867914
1739209919.3816555;-45.120503652039325
1739209919.3816602;-45.120503652039325
1739209919.3816652;-33.981070128970906
1739209919.38167;-45.120503652039325
1739209919.3816748;-45.120503652039325
1739209919.3816798;-45.120503652039325
1739209919.3816845;-38.13080360867914
1739209919.3816893;-32.816014438256545
1739209919.3816943;-33.981070128970906
1739209919.381699;-38.13080360867914
1739209919.3817039;-35.57807855764607
1739209919.3817086;-35.57807855764607
1739209919.3817136;-38.13080360867914
1739209919.3817184;-38.13080360867914
1739209919.3817232;-45.120503652039325
1739209919.3817282;-38.13080360867914
1739209919.381733;-38.13080360867914
1739209919.3817377;-45.120503652039325
1739209919.3817427;-38.13080360867914
1739209919.3817475;-45.120503652039325
1739209919.3817523;-33.981070128970906
1739209919.3817573;-45.120503652039325
1739209919.381762;-38.13080360867914
1739209919.3817668;-45.120503652039325
1739209919.3817718;-45.120503652039325
1739209919.3817766;-35.57807855764607
1739209919.3817813;-45.120503652039325
1739209919.3817863;-45.120503652039325
1739209919.381791;-45.120503652039325
1739209919.381796;-38.13080360867914
1739209919.381801;-38.13080360867914
1739209919.3818057;-45.120503652039325
1739209919.3818104;-45.120503652039325
1739209919.3818154;-38.13080360867914
1739209919.3818202;-45.120503652039325
1739209919.381825;-38.13080360867914
1739209919.38183;-38.13080360867914
1739209919.3818347;-45.120503652039325
1739209919.3818395;-45.120503652039325
1739209919.3818445;-45.120503652039325
1739209919.3818493;-33.981070128970906
1739209919.381854;-38.13080360867914
1739209919.3818588;-38.13080360867914
1739209919.3818638;-45.120503652039325
1739209919.3818686;-32.816014438256545
1739209919.3818734;-38.13080360867914
1739209919.3818784;-45.120503652039325
1739209919.3818831;-45.120503652039325
1739209919.381888;-45.120503652039325
1739209919.381893;-38.13080360867914
1739209919.3818977;-38.13080360867914
1739209919.3819025;-45.120503652039325
1739209919.3819075;-45.120503652039325
1739209919.3819122;-33.981070128970906
1739209919.381917;-38.13080360867914
1739209919.381922;-45.120503652039325
1739209919.3819268;-33.981070128970906
1739209919.3819315;-38.13080360867914
1739209919.3819366;-45.120503652039325
1739209919.3819413;-45.120503652039325
1739209919.381946;-33.981070128970906
1739209919.381951;-45.120503652039325
1739209919.3819559;-45.120503652039325
1739209919.3819606;-35.57807855764607
1739209919.3819656;-45.120503652039325
1739209919.3819704;-45.120503652039325
1739209919.3819752;-45.120503652039325
1739209919.3819802;-45.120503652039325
1739209919.381985;-45.120503652039325
1739209919.3819897;-45.120503652039325
1739209919.3819947;-45.120503652039325
1739209919.3819995;-45.120503652039325
1739209919.3820043;-45.120503652039325
1739209919.3820093;-45.120503652039325
1739209919.382014;-35.57807855764607
1739209919.3820188;-38.13080360867914
1739209919.3820236;-38.13080360867914
1739209919.3820286;-38.13080360867914
1739209919.3820333;-38.13080360867914
1739209919.382038;-35.57807855764607
1739209919.3820431;-33.981070128970906
1739209919.382048;-33.981070128970906
1739209919.3820527;-38.13080360867914
1739209919.3820577;-35.57807855764607
1739209919.3820624;-35.57807855764607
1739209919.3820672;-38.13080360867914
1739209919.3820722;-45.120503652039325
1739209919.382077;-32.816014438256545
1739209919.3820817;-38.13080360867914
1739209919.3820868;-33.981070128970956
1739209919.3820915;-38.13080360867914
1739209919.3820963;-45.120503652039325
1739209919.3821013;-38.13080360867914
1739209919.382106;-45.120503652039325
1739209919.3821108;-38.13080360867914
1739209919.3821158;-45.120503652039325
1739209919.3821206;-33.981070128970906
1739209919.3821254;-32.816014438256545
1739209919.3821304;-38.13080360867914
1739209919.3821352;-38.13080360867914
1739209919.38214;-38.13080360867914
1739209919.382145;-45.120503652039325
1739209919.3821497;-38.13080360867914
1739209919.3821545;-35.57807855764607
1739209919.3821595;-38.13080360867914
1739209919.3821642;-38.13080360867914
1739209919.382169;-45.120503652039325
1739209919.382174;-38.13080360867914
1739209919.3821788;-38.13080360867914
1739209919.3821836;-45.120503652039325
1739209919.3821883;-38.13080360867914
1739209919.3821933;-35.57807855764607
1739209919.382198;-45.120503652039325
1739209919.3822029;-45.120503652039325
1739209919.3822079;-33.981070128970906
1739209919.3822126;-35.57807855764607
1739209919.3822174;-45.120503652039325
1739209919.3822224;-38.13080360867914
1739209919.3822272;-33.981070128970906
1739209919.382232;-45.120503652039325
1739209919.382237;-35.57807855764607
1739209919.3822417;-28.21854285175415
1739209919.3822465;-38.13080360867914
1739209919.3822515;-35.57807855764607
1739209919.3822563;-35.57807855764607
1739209919.382261;-38.13080360867914
1739209919.382266;-38.13080360867914
1739209919.3822708;-38.13080360867914
1739209919.3822756;-45.120503652039325
1739209919.3822806;-45.120503652039325
1739209919.3822854;-45.120503652039325
1739209919.3822901;-45.120503652039325
1739209919.3822951;-38.13080360867914
1739209919.3823;-38.13080360867914
1739209919.3823047;-45.120503652039325
1739209919.3823097;-45.120503652039325
1739209919.3823144;-45.120503652039325
1739209919.3823192;-45.120503652039325
1739209919.3823242;-38.13080360867914
1739209919.382329;-38.13080360867914
1739209919.3823338;-45.120503652039325
1739209919.3823385;-45.120503652039325
1739209919.3823435;-45.120503652039325
1739209919.3823483;-38.13080360867914
1739209919.382353;-38.13080360867914
1739209919.382358;-31.141103565318893
1739209919.3823628;-38.13080360867914
1739209919.3823676;-38.13080360867914
1739209919.3823726;-45.120503652039325
1739209919.3823774;-33.981070128970906
1739209919.3823822;-45.120503652039325
1739209919.3823872;-45.120503652039325
1739209919.382392;-45.120503652039325
1739209919.3823967;-45.120503652039325
1739209919.3824017;-38.13080360867914
1739209919.3824065;-45.120503652039325
1739209919.3824112;-38.13080360867914
1739209919.3824162;-38.13080360867914
1739209919.382421;-33.981070128970906
1739209919.3824258;-45.120503652039325
1739209919.3824308;-45.120503652039325
1739209919.3824356;-38.13080360867914
1739209919.3824403;-38.13080360867914
1739209919.3824453;-45.120503652039325
1739209919.38245;-38.13080360867914
1739209919.3824549;-35.57807855764607
1739209919.3824599;-45.120503652039325
1739209919.3824646;-45.120503652039325
1739209919.3824694;-33.981070128970906
1739209919.3824744;-38.13080360867914
1739209919.3824792;-45.120503652039325
1739209919.382484;-45.120503652039325
1739209919.382489;-45.120503652039325
1739209919.3824937;-38.13080360867914
1739209919.3824985;-35.57807855764607
1739209919.3825033;-45.120503652039325
1739209919.3825083;-38.13080360867914
1739209919.382513;-38.13080360867914
1739209919.3825178;-38.13080360867914
1739209919.3825228;-45.120503652039325
1739209919.3825276;-33.981070128970906
1739209919.3825324;-38.13080360867914
1739209919.3825374;-33.981070128970906
1739209919.3825421;-45.120503652039325
1739209919.382547;-38.13080360867914
1739209919.382552;-38.13080360867914
1739209919.3825567;-38.13080360867914
1739209919.3825614;-38.13080360867914
1739209919.3825665;-38.13080360867914
1739209919.3825712;-45.120503652039325
1739209919.382576;-45.120503652039325
1739209919.382581;-45.120503652039325
1739209919.3825858;-38.13080360867914
1739209919.3825905;-38.13080360867914
1739209919.3825955;-38.13080360867914
1739209919.3826003;-45.120503652039325
1739209919.382605;-33.981070128970906
1739209919.38261;-38.13080360867914
1739209919.3826149;-38.13080360867914
1739209919.3826196;-38.13080360867914
1739209919.3826246;-45.120503652039325
1739209919.3826294;-33.981070128970906
1739209919.3826342;-31.141103565318915
1739209919.3826392;-38.13080360867914
1739209919.382644;-38.13080360867914
1739209919.3826487;-45.120503652039325
1739209919.3826537;-45.120503652039325
1739209919.3826585;-45.120503652039325
1739209919.3826632;-45.120503652039325
1739209919.382668;-38.13080360867914
1739209919.382673;-33.981070128970906
1739209919.3826778;-45.120503652039325
1739209919.3826826;-35.57807855764607
1739209919.3826876;-35.57807855764607
1739209919.3826923;-33.981070128970906
1739209919.382697;-45.120503652039325
1739209919.382702;-45.120503652039325
1739209919.3827069;-38.13080360867914
1739209919.3827116;-38.13080360867914
1739209919.3827167;-38.13080360867914
1739209919.3827214;-38.13080360867914
1739209919.3827262;-35.57807855764607
1739209919.3827312;-38.13080360867914
1739209919.382736;-45.120503652039325
1739209919.3827407;-38.13080360867914
1739209919.3827457;-35.57807855764607
1739209919.3827505;-38.13080360867914
1739209919.3827553;-45.120503652039325
1739209919.3827603;-45.120503652039325
1739209919.382765;-45.120503652039325
1739209919.3827698;-38.13080360867914
1739209919.3827748;-38.13080360867914
1739209919.3827796;-38.13080360867914
1739209919.3827844;-35.57807855764607
1739209919.3827894;-31.141103565318915
1739209919.3827941;-45.120503652039325
1739209919.382799;-45.120503652039325
1739209919.382804;-38.13080360867914
1739209919.3828087;-38.13080360867914
1739209919.3828135;-45.120503652039325
1739209919.3828185;-45.120503652039325
1739209919.3828232;-33.981070128970906
1739209919.382828;-31.14110356531892
1739209919.3828328;-45.120503652039325
1739209919.3828378;-35.57807855764607
1739209919.3828425;-35.57807855764607
1739209919.3828473;-33.981070128970906
1739209919.3828523;-35.57807855764607
1739209919.382857;-45.120503652039325
1739209919.3828619;-45.120503652039325
1739209919.3828669;-33.981070128970906
1739209919.3828716;-45.120503652039325
1739209919.3828764;-45.120503652039325
1739209919.3828814;-38.13080360867914
1739209919.3828862;-45.120503652039325
1739209919.382891;-45.120503652039325
1739209919.382896;-38.13080360867914
1739209919.3829007;-33.981070128970906
1739209919.3829055;-35.57807855764607
1739209919.3829105;-38.13080360867914
1739209919.3829153;-33.981070128970906
1739209919.38292;-38.13080360867914
1739209919.382925;-38.13080360867914
1739209919.3829298;-45.120503652039325
1739209919.3829346;-38.13080360867914
1739209919.3829396;-35.57807855764607
1739209919.3829443;-38.13080360867914
1739209919.382949;-45.120503652039325
1739209919.3829541;-45.120503652039325
1739209919.382959;-45.120503652039325
1739209919.3829637;-38.13080360867914
1739209919.3829687;-35.57807855764607
1739209919.3829734;-38.13080360867914
1739209919.3829782;-45.120503652039325
1739209919.382983;-45.120503652039325
1739209919.382988;-32.816014438256545
1739209919.3829927;-38.13080360867914
1739209919.3829975;-35.57807855764607
1739209919.3830025;-38.13080360867914
1739209919.3830073;-32.816014438256545
1739209919.383012;-38.13080360867914
1739209919.383017;-38.13080360867914
1739209919.3830218;-38.13080360867914
1739209919.3830266;-45.120503652039325
1739209919.3830316;-45.120503652039325
1739209919.3830364;-45.120503652039325
1739209919.3830411;-38.13080360867914
1739209919.3830462;-45.120503652039325
1739209919.383051;-38.13080360867914
1739209919.3830557;-45.120503652039325
1739209919.3830607;-38.13080360867914
1739209919.3830655;-30.49652367304973
1739209919.3830702;-38.13080360867914
1739209919.3830752;-38.13080360867914
1739209919.38308;-33.981070128970906
1739209919.3830848;-33.981070128970906
1739209919.3830898;-45.120503652039325
1739209919.3830945;-45.120503652039325
1739209919.3830993;-35.57807855764607
1739209919.3831043;-29.438486411369333
1739209919.383109;-35.57807855764607
1739209919.3831139;-35.57807855764607
1739209919.3831189;-45.120503652039325
1739209919.3831236;-45.120503652039325
1739209919.3831284;-45.120503652039325
1739209919.3831334;-45.120503652039325
1739209919.3831382;-33.981070128970906
1739209919.383143;-38.13080360867914
1739209919.3831477;-38.13080360867914
1739209919.3831527;-38.13080360867914
1739209919.3831575;-38.13080360867914
1739209919.3831623;-38.13080360867914
1739209919.3831673;-38.13080360867914
1739209919.383172;-45.120503652039325
1739209919.3831768;-38.13080360867914
1739209919.3831818;-27.8777449560314
1739209919.3831866;-38.13080360867914
1739209919.3831913;-45.120503652039325
1739209919.3831964;-38.13080360867914
1739209919.3832011;-32.816014438256545
1739209919.383206;-38.13080360867914
1739209919.383211;-45.120503652039325
1739209919.3832157;-38.13080360867914
1739209919.3832204;-35.57807855764607
1739209919.3832254;-38.13080360867914
1739209919.3832302;-45.120503652039325
1739209919.383235;-38.13080360867914
1739209919.38324;-35.57807855764607
1739209919.3832448;-45.120503652039325
1739209919.3832495;-45.120503652039325
1739209919.3832545;-38.13080360867914
1739209919.3832593;-45.120503652039325
1739209919.383264;-45.120503652039325
1739209919.383269;-45.120503652039325
1739209919.3832738;-38.13080360867914
1739209919.3832786;-45.120503652039325
1739209919.3832836;-45.120503652039325
1739209919.3832884;-45.120503652039325
1739209919.3832932;-38.13080360867914
1739209919.3832982;-26.991370085610722
1739209919.383303;-32.816014438256545
1739209919.3833077;-38.13080360867914
1739209919.3833125;-45.120503652039325
1739209919.3833175;-32.816014438256545
1739209919.3833222;-45.120503652039325
1739209919.383327;-45.120503652039325
1739209919.383332;-33.981070128970906
1739209919.3833368;-45.120503652039325
1739209919.3833416;-45.120503652039325
1739209919.3833466;-45.120503652039325
1739209919.3833513;-33.981070128970906
1739209919.383356;-32.816014438256545
1739209919.383361;-38.13080360867914
1739209919.3833659;-45.120503652039325
1739209919.3833706;-38.13080360867914
1739209919.3833756;-32.816014438256545
1739209919.3833804;-38.13080360867914
1739209919.3833852;-45.120503652039325
1739209919.3833902;-38.13080360867914
1739209919.383395;-38.13080360867914
1739209919.3833997;-38.13080360867914
1739209919.3834047;-45.120503652039325
1739209919.3834095;-45.120503652039325
1739209919.3834143;-26.487275050834715
1739209919.3834193;-35.57807855764607
1739209919.383424;-45.120503652039325
1739209919.3834288;-35.57807855764607
1739209919.3834338;-32.816014438256545
1739209919.3834386;-45.120503652039325
1739209919.3834434;-45.120503652039325
1739209919.3834484;-45.120503652039325
1739209919.3834531;-45.120503652039325
1739209919.383458;-45.120503652039325
1739209919.3834627;-45.120503652039325
1739209919.3834677;-38.13080360867914
1739209919.3834724;-35.57807855764607
1739209919.3834772;-38.13080360867914
1739209919.3834822;-45.120503652039325
1739209919.383487;-38.13080360867914
1739209919.3834918;-32.816014438256545
1739209919.3834968;-38.13080360867914
1739209919.3835015;-45.120503652039325
1739209919.3835063;-45.120503652039325
1739209919.3835113;-38.13080360867914
1739209919.383516;-45.120503652039325
1739209919.3835208;-45.120503652039325
1739209919.3835258;-45.120503652039325
1739209919.3835306;-45.120503652039325
1739209919.3835354;-45.120503652039325
1739209919.3835404;-45.120503652039325
1739209919.3835452;-38.13080360867914
1739209919.38355;-38.13080360867914
1739209919.383555;-35.57807855764607
1739209919.3835597;-45.120503652039325
1739209919.3835645;-38.13080360867914
1739209919.3835695;-38.13080360867914
1739209919.3835742;-38.13080360867914
1739209919.383579;-45.120503652039325
1739209919.383584;-38.13080360867914
1739209919.3835888;-33.981070128970906
1739209919.3835936;-45.120503652039325
1739209919.3835986;-45.120503652039325
1739209919.3836033;-38.13080360867914
1739209919.383608;-38.13080360867914
1739209919.383613;-35.57807855764607
1739209919.3836179;-45.120503652039325
1739209919.3836226;-45.120503652039325
1739209919.3836274;-45.120503652039325
1739209919.3836324;-38.13080360867914
1739209919.3836372;-38.13080360867914
1739209919.383642;-45.120503652039325
1739209919.383647;-32.816014438256545
1739209919.3836517;-38.13080360867914
1739209919.3836565;-45.120503652039325
1739209919.3836615;-45.120503652039325
1739209919.3836663;-35.57807855764607
1739209919.383671;-38.13080360867914
1739209919.383676;-45.120503652039325
1739209919.3836808;-45.120503652039325
1739209919.3836856;-45.120503652039325
1739209919.3836906;-35.57807855764607
1739209919.3836954;-45.120503652039325
1739209919.3837001;-38.13080360867914
1739209919.3837051;-35.57807855764607
1739209919.38371;-45.120503652039325
1739209919.3837147;-45.120503652039325
1739209919.3837197;-38.13080360867914
1739209919.3837245;-38.13080360867914
1739209919.3837292;-28.992665084841942
1739209919.3837342;-33.981070128970906
1739209919.383739;-38.13080360867914
1739209919.3837438;-38.13080360867914
1739209919.3837488;-38.13080360867914
1739209919.3837535;-38.13080360867914
1739209919.3837583;-45.120503652039325
1739209919.3837633;-32.816014438256545
1739209919.383768;-35.57807855764607
1739209919.3837729;-45.120503652039325
1739209919.3837779;-38.13080360867914
1739209919.3837826;-38.13080360867914
1739209919.3837874;-38.13080360867914
1739209919.3837922;-45.120503652039325
1739209919.3837972;-45.120503652039325
1739209919.383802;-45.120503652039325
1739209919.3838067;-38.13080360867914
1739209919.3838117;-45.120503652039325
1739209919.3838165;-33.981070128970906
1739209919.3838212;-31.141103565318893
1739209919.3838263;-45.120503652039325
1739209919.383831;-45.120503652039325
1739209919.3838358;-38.13080360867914
1739209919.3838408;-38.13080360867914
1739209919.3838456;-30.49652367304973
1739209919.3838503;-33.981070128970906
1739209919.3838553;-45.120503652039325
1739209919.38386;-35.57807855764607
1739209919.3838649;-35.57807855764607
1739209919.38387;-38.13080360867914
1739209919.3838747;-38.13080360867914
1739209919.3838794;-35.57807855764607
1739209919.3838844;-45.120503652039325
1739209919.3838892;-38.13080360867914
1739209919.383894;-33.981070128970906
1739209919.383899;-32.816014438256545
1739209919.3839037;-38.13080360867914
1739209919.3839085;-45.120503652039325
1739209919.3839135;-38.13080360867914
1739209919.3839183;-35.57807855764607
1739209919.383923;-35.57807855764607
1739209919.383928;-45.120503652039325
1739209919.3839328;-45.120503652039325
1739209919.3839376;-35.57807855764607
1739209919.3839424;-45.120503652039325
1739209919.3839474;-45.120503652039325
1739209919.3839521;-35.57807855764607
1739209919.383957;-38.13080360867914
1739209919.383962;-35.57807855764607
1739209919.3839667;-38.13080360867914
1739209919.3839715;-45.120503652039325
1739209919.3839765;-38.13080360867914
1739209919.3839812;-38.13080360867914
1739209919.383986;-45.120503652039325
1739209919.383991;-45.120503652039325
1739209919.3839958;-45.120503652039325
1739209919.3840005;-45.120503652039325
1739209919.3840055;-38.13080360867914
1739209919.3840103;-38.13080360867914
1739209919.384015;-45.120503652039325
1739209919.38402;-35.57807855764607
1739209919.3840249;-32.816014438256545
1739209919.3840296;-45.120503652039325
1739209919.3840346;-45.120503652039325
1739209919.3840394;-38.13080360867914
1739209919.3840442;-30.49652367304973
1739209919.3840492;-38.13080360867914
1739209919.384054;-45.120503652039325
1739209919.3840587;-45.120503652039325
1739209919.3840637;-38.13080360867914
1739209919.3840685;-35.57807855764607
1739209919.3840733;-38.13080360867914
1739209919.3840783;-38.13080360867914
1739209919.384083;-45.120503652039325
1739209919.3840878;-38.13080360867914
1739209919.3840928;-32.816014438256545
1739209919.3840976;-38.13080360867914
1739209919.3841023;-45.120503652039325
1739209919.384107;-38.13080360867914
1739209919.3841121;-38.13080360867914
1739209919.384117;-45.120503652039325
1739209919.3841217;-45.120503652039325
1739209919.3841267;-38.13080360867914
1739209919.3841314;-35.57807855764607
1739209919.3841362;-38.13080360867914
1739209919.3841412;-38.13080360867914
1739209919.384146;-45.120503652039325
1739209919.3841507;-38.13080360867914
1739209919.3841558;-38.13080360867914
1739209919.3841605;-33.981070128970906
1739209919.3841653;-32.816014438256545
1739209919.3841703;-35.57807855764607
1739209919.384175;-38.13080360867914
1739209919.3841798;-45.120503652039325
1739209919.3841848;-38.13080360867914
1739209919.3841896;-38.13080360867914
1739209919.3841944;-38.13080360867914
1739209919.3841994;-33.981070128970956
1739209919.3842041;-38.13080360867914
1739209919.384209;-38.13080360867914
