CAN Message; 0x1d3:00008dbd91f933a3
Timestamp;Amplitude
1739209644.1646326;-45.120503652039325
1739209644.1646373;-45.120503652039325
1739209644.1646423;-38.13080360867914
1739209644.1646473;-45.120503652039325
1739209644.1646523;-45.120503652039325
1739209644.164657;-45.120503652039325
1739209644.1646621;-45.120503652039325
1739209644.1646671;-35.57807855764607
1739209644.164672;-38.13080360867914
1739209644.164677;-38.13080360867914
1739209644.164682;-26.991370085610736
1739209644.164687;-38.13080360867914
1739209644.1646917;-45.120503652039325
1739209644.1646967;-45.120503652039325
1739209644.1647017;-45.120503652039325
1739209644.1647067;-45.120503652039325
1739209644.1647115;-38.13080360867914
1739209644.1647165;-33.981070128970906
1739209644.1647215;-38.13080360867914
1739209644.1647263;-45.120503652039325
1739209644.1647313;-38.13080360867914
1739209644.1647363;-45.120503652039325
1739209644.1647413;-38.13080360867914
1739209644.164746;-38.13080360867914
1739209644.164751;-45.120503652039325
1739209644.164756;-45.120503652039325
1739209644.164761;-45.120503652039325
1739209644.1647658;-45.120503652039325
1739209644.1647708;-38.13080360867914
1739209644.1647758;-38.13080360867914
1739209644.1647806;-45.120503652039325
1739209644.1647856;-45.120503652039325
1739209644.1647906;-38.13080360867914
1739209644.1647956;-45.120503652039325
1739209644.1648004;-33.981070128970906
1739209644.1648054;-35.57807855764607
1739209644.1648104;-45.120503652039325
1739209644.1648154;-45.120503652039325
1739209644.1648202;-33.981070128970906
1739209644.1648252;-38.13080360867914
1739209644.1648302;-45.120503652039325
1739209644.164835;-35.57807855764607
1739209644.16484;-38.13080360867914
1739209644.164845;-45.120503652039325
1739209644.16485;-45.120503652039325
1739209644.1648548;-38.13080360867914
1739209644.1648598;-38.13080360867914
1739209644.1648648;-38.13080360867914
1739209644.1648698;-38.13080360867914
1739209644.1648746;-38.13080360867914
1739209644.1648796;-32.816014438256545
1739209644.1648846;-38.13080360867914
1739209644.1648893;-45.120503652039325
1739209644.1648943;-45.120503652039325
1739209644.1648993;-38.13080360867914
1739209644.1649044;-38.13080360867914
1739209644.1649091;-45.120503652039325
1739209644.1649141;-35.57807855764607
1739209644.1649191;-38.13080360867914
1739209644.1649241;-45.120503652039325
1739209644.164929;-45.120503652039325
1739209644.164934;-38.13080360867914
1739209644.170908;-45.120503652039325
1739209644.1709087;-45.120503652039325
1739209644.1709096;-35.57807855764607
1739209644.1709104;-45.120503652039325
1739209644.1709113;-45.120503652039325
1739209644.1709123;-45.120503652039325
1739209644.170913;-45.120503652039325
1739209644.170914;-38.13080360867914
1739209644.170915;-38.13080360867914
1739209644.1709156;-38.13080360867914
1739209644.1709166;-35.57807855764607
1739209644.1709175;-38.13080360867914
1739209644.1709182;-45.120503652039325
1739209644.1709192;-35.57807855764607
1739209644.17092;-38.13080360867914
1739209644.1709208;-45.120503652039325
1739209644.1709218;-33.981070128970906
1739209644.1709225;-38.13080360867914
1739209644.1709235;-35.57807855764607
1739209644.1709242;-45.120503652039325
1739209644.1709251;-35.57807855764607
1739209644.170926;-45.120503652039325
1739209644.1709268;-45.120503652039325
1739209644.1709278;-38.13080360867914
1739209644.1709287;-38.13080360867914
1739209644.1709294;-38.13080360867914
1739209644.1709304;-45.120503652039325
1739209644.1709313;-38.13080360867914
1739209644.170932;-45.120503652039325
1739209644.170933;-38.13080360867914
1739209644.1709337;-35.57807855764607
1739209644.1709347;-45.120503652039325
1739209644.1709356;-25.62660358559016
1739209644.1709363;-33.981070128970906
1739209644.1709373;-45.120503652039325
1739209644.170938;-38.13080360867914
1739209644.170939;-32.816014438256545
1739209644.17094;-38.13080360867914
1739209644.1709406;-45.120503652039325
1739209644.1709416;-38.13080360867914
1739209644.1709425;-38.13080360867914
1739209644.1709433;-45.120503652039325
1739209644.1709442;-38.13080360867914
1739209644.1709452;-45.120503652039325
1739209644.170946;-45.120503652039325
1739209644.1709468;-45.120503652039325
1739209644.1709476;-45.120503652039325
1739209644.1709485;-38.13080360867914
1739209644.1709495;-33.981070128970906
1739209644.1709502;-33.981070128970906
1739209644.1709511;-38.13080360867914
1739209644.1709518;-45.120503652039325
1739209644.1709528;-45.120503652039325
1739209644.1709538;-38.13080360867914
1739209644.1709545;-45.120503652039325
1739209644.1709554;-35.57807855764607
1739209644.1709564;-35.57807855764607
1739209644.170957;-38.13080360867914
1739209644.170958;-45.120503652039325
1739209644.170959;-45.120503652039325
1739209644.1709597;-33.981070128970906
1739209644.1709607;-38.13080360867914
1739209644.1709614;-45.120503652039325
1739209644.1709623;-35.57807855764607
1739209644.1709633;-45.120503652039325
1739209644.170964;-45.120503652039325
1739209644.170965;-45.120503652039325
1739209644.1709657;-38.13080360867914
1739209644.1709666;-38.13080360867914
1739209644.1709676;-45.120503652039325
1739209644.1709683;-45.120503652039325
1739209644.1709692;-45.120503652039325
1739209644.1709702;-33.981070128970906
1739209644.170971;-33.981070128970906
1739209644.1709719;-38.13080360867914
1739209644.1709728;-35.57807855764607
1739209644.1709735;-38.13080360867914
1739209644.1709745;-38.13080360867914
1739209644.1709752;-45.120503652039325
1739209644.1709762;-45.120503652039325
1739209644.170977;-45.120503652039325
1739209644.1709778;-45.120503652039325
1739209644.1709788;-38.13080360867914
1739209644.1709795;-38.13080360867914
1739209644.1709805;-45.120503652039325
1739209644.1709814;-38.13080360867914
1739209644.1709821;-45.120503652039325
1739209644.170983;-33.981070128970906
1739209644.170984;-32.816014438256545
1739209644.1709847;-33.981070128970906
1739209644.1709857;-38.13080360867914
1739209644.1709867;-45.120503652039325
1739209644.1709874;-45.120503652039325
1739209644.1709883;-45.120503652039325
1739209644.170989;-45.120503652039325
1739209644.17099;-45.120503652039325
1739209644.170991;-45.120503652039325
1739209644.1709917;-45.120503652039325
1739209644.1709926;-45.120503652039325
1739209644.1709933;-38.13080360867914
1739209644.1709943;-38.13080360867914
1739209644.1709952;-38.13080360867914
1739209644.170996;-45.120503652039325
1739209644.170997;-38.13080360867914
1739209644.1709979;-35.57807855764607
1739209644.1709986;-38.13080360867914
1739209644.1709995;-45.120503652039325
1739209644.1710005;-38.13080360867914
1739209644.1710012;-38.13080360867914
1739209644.1710021;-45.120503652039325
1739209644.1710029;-45.120503652039325
1739209644.1710038;-38.13080360867914
1739209644.1710048;-45.120503652039325
1739209644.1710055;-38.13080360867914
1739209644.1710064;-38.13080360867914
1739209644.1710072;-38.13080360867914
1739209644.171008;-45.120503652039325
1739209644.171009;-33.981070128970906
1739209644.1710098;-38.13080360867914
1739209644.1710107;-38.13080360867914
1739209644.1710117;-31.141103565318893
1739209644.1710124;-45.120503652039325
1739209644.1710134;-45.120503652039325
1739209644.1710143;-38.13080360867914
1739209644.171015;-35.57807855764607
1739209644.171016;-45.120503652039325
1739209644.1710167;-45.120503652039325
1739209644.1710176;-33.981070128970906
1739209644.1710186;-38.13080360867914
1739209644.1710193;-38.13080360867914
1739209644.1710203;-38.13080360867914
1739209644.171021;-38.13080360867914
1739209644.171022;-38.13080360867914
1739209644.171023;-38.13080360867914
1739209644.1710236;-38.13080360867914
1739209644.1710246;-38.13080360867914
1739209644.1710255;-38.13080360867914
1739209644.1710262;-45.120503652039325
1739209644.1710272;-45.120503652039325
1739209644.1710281;-45.120503652039325
1739209644.1710289;-38.13080360867914
1739209644.1710298;-45.120503652039325
1739209644.1710305;-45.120503652039325
1739209644.1710315;-38.13080360867914
1739209644.1710324;-35.57807855764607
1739209644.1710331;-38.13080360867914
1739209644.171034;-45.120503652039325
1739209644.1710348;-33.981070128970906
1739209644.1710358;-35.57807855764607
1739209644.1710367;-32.816014438256545
1739209644.1710374;-38.13080360867914
1739209644.1710384;-38.13080360867914
1739209644.1710393;-35.57807855764607
1739209644.17104;-33.981070128970906
1739209644.171041;-31.141103565318893
1739209644.171042;-38.13080360867914
1739209644.1710427;-38.13080360867914
1739209644.1710436;-45.120503652039325
1739209644.1710443;-45.120503652039325
1739209644.1710453;-38.13080360867914
1739209644.1710463;-38.13080360867914
1739209644.171047;-45.120503652039325
1739209644.171048;-38.13080360867914
1739209644.1710486;-45.120503652039325
1739209644.1710496;-38.13080360867914
1739209644.1710505;-45.120503652039325
1739209644.1710513;-45.120503652039325
1739209644.1710522;-38.13080360867914
1739209644.1710532;-45.120503652039325
1739209644.171054;-32.816014438256545
1739209644.1710548;-26.991370085610736
1739209644.1710558;-45.120503652039325
1739209644.1710565;-45.120503652039325
1739209644.1710575;-33.981070128970906
1739209644.1710582;-33.981070128970906
1739209644.1710591;-45.120503652039325
1739209644.17106;-38.13080360867914
1739209644.1710608;-45.120503652039325
1739209644.1710618;-45.120503652039325
1739209644.1710625;-45.120503652039325
1739209644.1710634;-45.120503652039325
1739209644.1710644;-45.120503652039325
1739209644.171065;-45.120503652039325
1739209644.171066;-45.120503652039325
1739209644.171067;-45.120503652039325
1739209644.1710677;-38.13080360867914
1739209644.1710687;-45.120503652039325
1739209644.1710696;-45.120503652039325
1739209644.1710703;-38.13080360867914
1739209644.1710713;-35.57807855764607
1739209644.171072;-45.120503652039325
1739209644.171073;-45.120503652039325
1739209644.171074;-38.13080360867914
1739209644.1710746;-38.13080360867914
1739209644.1710756;-29.438486411369333
1739209644.1710763;-38.13080360867914
1739209644.1710773;-45.120503652039325
1739209644.1710782;-35.57807855764607
1739209644.171079;-35.57807855764607
1739209644.1710799;-45.120503652039325
1739209644.1710808;-45.120503652039325
1739209644.1710815;-45.120503652039325
1739209644.1710825;-45.120503652039325
1739209644.1710835;-45.120503652039325
1739209644.1710842;-35.57807855764607
1739209644.1710851;-38.13080360867914
1739209644.1710858;-45.120503652039325
1739209644.1710868;-38.13080360867914
1739209644.1710877;-38.13080360867914
1739209644.1710885;-38.13080360867914
1739209644.1710894;-26.487275050834715
1739209644.1710901;-33.981070128970906
1739209644.171091;-45.120503652039325
1739209644.171092;-38.13080360867914
1739209644.1710927;-32.816014438256545
1739209644.1710937;-45.120503652039325
1739209644.1710947;-45.120503652039325
1739209644.1710954;-45.120503652039325
1739209644.1710963;-33.981070128970956
1739209644.1710973;-45.120503652039325
1739209644.171098;-45.120503652039325
1739209644.171099;-33.981070128970906
1739209644.1710997;-45.120503652039325
1739209644.1711006;-45.120503652039325
1739209644.1711016;-45.120503652039325
1739209644.1711023;-38.13080360867914
1739209644.1711032;-28.58837851428586
1739209644.171104;-33.981070128970906
1739209644.171105;-45.120503652039325
1739209644.1711059;-38.13080360867914
1739209644.1711066;-35.57807855764607
1739209644.1711075;-38.13080360867914
1739209644.1711085;-45.120503652039325
1739209644.1711092;-38.13080360867914
1739209644.1711102;-38.13080360867914
1739209644.171111;-45.120503652039325
1739209644.1711118;-45.120503652039325
1739209644.1711128;-38.13080360867914
1739209644.1711135;-35.57807855764607
1739209644.1711144;-38.13080360867914
1739209644.1711154;-45.120503652039325
1739209644.171116;-45.120503652039325
1739209644.171117;-38.13080360867914
1739209644.1711178;-38.13080360867914
1739209644.1711187;-45.120503652039325
1739209644.1711197;-38.13080360867914
1739209644.1711204;-38.13080360867914
1739209644.1711214;-45.120503652039325
1739209644.1711223;-45.120503652039325
1739209644.171123;-38.13080360867914
1739209644.171124;-33.981070128970906
1739209644.171125;-35.57807855764607
1739209644.1711257;-35.57807855764607
1739209644.1711266;-38.13080360867914
1739209644.1711273;-35.57807855764607
1739209644.1711283;-35.57807855764607
1739209644.1711292;-38.13080360867914
1739209644.17113;-38.13080360867914
1739209644.171131;-33.981070128970906
1739209644.1711316;-45.120503652039325
1739209644.1711326;-45.120503652039325
1739209644.1711335;-45.120503652039325
1739209644.1711342;-45.120503652039325
1739209644.1711352;-45.120503652039325
1739209644.1711361;-33.981070128970906
1739209644.1711369;-45.120503652039325
1739209644.1711378;-38.13080360867914
1739209644.1711388;-35.57807855764607
1739209644.1711395;-38.13080360867914
1739209644.1711404;-38.13080360867914
1739209644.1711411;-38.13080360867914
1739209644.171142;-35.57807855764607
1739209644.171143;-35.57807855764607
1739209644.1711438;-45.120503652039325
1739209644.1711447;-45.120503652039325
1739209644.1711454;-45.120503652039325
1739209644.1711464;-38.13080360867914
1739209644.1711473;-38.13080360867914
1739209644.171148;-45.120503652039325
1739209644.171149;-45.120503652039325
1739209644.17115;-45.120503652039325
1739209644.1711507;-38.13080360867914
1739209644.1711516;-38.13080360867914
1739209644.1711526;-38.13080360867914
1739209644.1711533;-45.120503652039325
1739209644.1711543;-45.120503652039325
1739209644.171155;-45.120503652039325
1739209644.171156;-38.13080360867914
1739209644.171157;-45.120503652039325
1739209644.1711576;-45.120503652039325
1739209644.1711586;-38.13080360867914
1739209644.1711593;-38.13080360867914
1739209644.1711602;-38.13080360867914
1739209644.1711612;-38.13080360867914
1739209644.171162;-45.120503652039325
1739209644.1711628;-38.13080360867914
1739209644.1711638;-38.13080360867914
1739209644.1711645;-33.981070128970906
1739209644.1711655;-33.981070128970906
1739209644.1711664;-45.120503652039325
1739209644.1711671;-38.13080360867914
1739209644.171168;-45.120503652039325
1739209644.1711688;-38.13080360867914
1739209644.1711698;-45.120503652039325
1739209644.1711707;-45.120503652039325
1739209644.1711714;-38.13080360867914
1739209644.1711724;-45.120503652039325
1739209644.171173;-33.981070128970906
1739209644.171174;-38.13080360867914
1739209644.171175;-38.13080360867914
1739209644.1711757;-35.57807855764607
1739209644.1711767;-33.981070128970906
1739209644.1711776;-38.13080360867914
1739209644.1711783;-38.13080360867914
1739209644.1711793;-32.816014438256545
1739209644.1711802;-45.120503652039325
1739209644.171181;-45.120503652039325
1739209644.171182;-38.13080360867914
1739209644.1711826;-38.13080360867914
1739209644.1711836;-45.120503652039325
1739209644.1711845;-38.13080360867914
1739209644.1711853;-38.13080360867914
1739209644.1711862;-38.13080360867914
1739209644.171187;-45.120503652039325
1739209644.1711879;-45.120503652039325
1739209644.1711888;-38.13080360867914
1739209644.1711895;-45.120503652039325
1739209644.1711905;-38.13080360867914
1739209644.1711915;-38.13080360867914
1739209644.1711922;-38.13080360867914
1739209644.1711931;-38.13080360867914
1739209644.171194;-35.57807855764607
1739209644.1711948;-32.816014438256545
1739209644.1711957;-38.13080360867914
1739209644.1711965;-38.13080360867914
1739209644.1711974;-45.120503652039325
1739209644.1711984;-38.13080360867914
1739209644.171199;-45.120503652039325
1739209644.1712;-45.120503652039325
1739209644.1712008;-45.120503652039325
1739209644.1712017;-33.981070128970956
1739209644.1712027;-38.13080360867914
1739209644.1712034;-45.120503652039325
1739209644.1712043;-45.120503652039325
1739209644.1712053;-45.120503652039325
1739209644.171206;-38.13080360867914
1739209644.171207;-45.120503652039325
1739209644.171208;-31.141103565318915
1739209644.1712086;-29.438486411369333
1739209644.1712096;-45.120503652039325
1739209644.1712103;-45.120503652039325
1739209644.1712112;-38.13080360867914
1739209644.1712122;-38.13080360867914
1739209644.171213;-45.120503652039325
1739209644.1712139;-38.13080360867914
1739209644.1712146;-45.120503652039325
1739209644.1712155;-45.120503652039325
1739209644.1712165;-45.120503652039325
1739209644.1712172;-45.120503652039325
1739209644.1712182;-38.13080360867914
1739209644.171219;-35.57807855764607
1739209644.1712198;-38.13080360867914
1739209644.1712208;-38.13080360867914
1739209644.1712217;-45.120503652039325
1739209644.1712224;-45.120503652039325
1739209644.1712234;-35.57807855764607
1739209644.171224;-38.13080360867914
1739209644.171225;-45.120503652039325
1739209644.171226;-45.120503652039325
1739209644.1712267;-38.13080360867914
1739209644.1712277;-45.120503652039325
1739209644.1712284;-35.57807855764607
1739209644.1712294;-28.21854285175415
1739209644.1712303;-38.13080360867914
1739209644.171231;-45.120503652039325
1739209644.171232;-38.13080360867914
1739209644.171233;-35.57807855764607
1739209644.1712337;-45.120503652039325
1739209644.1712346;-45.120503652039325
1739209644.1712356;-38.13080360867914
1739209644.1712363;-38.13080360867914
1739209644.1712372;-45.120503652039325
1739209644.171238;-45.120503652039325
1739209644.171239;-45.120503652039325
1739209644.1712399;-38.13080360867914
1739209644.1712406;-38.13080360867914
1739209644.1712415;-45.120503652039325
1739209644.1712422;-38.13080360867914
1739209644.1712432;-35.57807855764607
1739209644.1712441;-45.120503652039325
1739209644.1712449;-38.13080360867914
1739209644.1712458;-38.13080360867914
1739209644.1712468;-45.120503652039325
1739209644.1712475;-38.13080360867914
1739209644.1712484;-45.120503652039325
1739209644.1712494;-38.13080360867914
1739209644.17125;-45.120503652039325
1739209644.171251;-45.120503652039325
1739209644.1712518;-45.120503652039325
1739209644.1712527;-45.120503652039325
1739209644.1712537;-45.120503652039325
1739209644.1712544;-38.13080360867914
1739209644.1712554;-33.981070128970906
1739209644.171256;-38.13080360867914
1739209644.171257;-38.13080360867914
1739209644.171258;-35.57807855764607
1739209644.1712587;-38.13080360867914
1739209644.1712596;-45.120503652039325
1739209644.1712606;-45.120503652039325
1739209644.1712613;-38.13080360867914
1739209644.1712623;-32.816014438256545
1739209644.1712632;-45.120503652039325
1739209644.171264;-35.57807855764607
1739209644.171265;-38.13080360867914
1739209644.1712656;-38.13080360867914
1739209644.1712666;-38.13080360867914
1739209644.1712675;-45.120503652039325
1739209644.1712682;-38.13080360867914
1739209644.1712692;-38.13080360867914
1739209644.17127;-33.981070128970906
1739209644.1712708;-45.120503652039325
1739209644.1712718;-45.120503652039325
1739209644.1712725;-38.13080360867914
1739209644.1712735;-38.13080360867914
1739209644.1712744;-38.13080360867914
1739209644.1712751;-38.13080360867914
1739209644.171276;-35.57807855764607
1739209644.1717973;-45.120503652039325
1739209644.1718025;-38.13080360867914
1739209644.1718078;-45.120503652039325
1739209644.1718132;-32.816014438256545
1739209644.1718185;-38.13080360867914
1739209644.1718237;-45.120503652039325
1739209644.171829;-33.981070128970906
1739209644.1718342;-32.816014438256545
1739209644.1718395;-35.57807855764607
1739209644.1718447;-38.13080360867914
1739209644.17185;-45.120503652039325
1739209644.1718554;-38.13080360867914
1739209644.1718607;-45.120503652039325
1739209644.171866;-38.13080360867914
1739209644.1718712;-45.120503652039325
1739209644.1718764;-38.13080360867914
1739209644.1718817;-38.13080360867914
1739209644.171887;-45.120503652039325
1739209644.1718924;-38.13080360867914
1739209644.1718976;-38.13080360867914
1739209644.171903;-38.13080360867914
1739209644.1719081;-45.120503652039325
1739209644.1719134;-45.120503652039325
1739209644.1719186;-38.13080360867914
1739209644.1719239;-45.120503652039325
1739209644.1719291;-38.13080360867914
1739209644.1719346;-45.120503652039325
1739209644.1719398;-38.13080360867914
1739209644.171945;-45.120503652039325
1739209644.1719503;-38.13080360867914
1739209644.1719556;-45.120503652039325
1739209644.1719608;-38.13080360867914
1739209644.171966;-33.981070128970906
1739209644.1719716;-45.120503652039325
1739209644.1719768;-38.13080360867914
1739209644.171982;-38.13080360867914
1739209644.1719873;-45.120503652039325
1739209644.1719925;-45.120503652039325
1739209644.1719978;-45.120503652039325
1739209644.172003;-38.13080360867914
1739209644.1720083;-45.120503652039325
1739209644.1720138;-45.120503652039325
1739209644.172019;-45.120503652039325
1739209644.1720243;-45.120503652039325
1739209644.1720295;-45.120503652039325
1739209644.1720347;-45.120503652039325
1739209644.17204;-45.120503652039325
1739209644.1720452;-38.13080360867914
1739209644.1720507;-45.120503652039325
1739209644.172056;-38.13080360867914
1739209644.1720612;-45.120503652039325
1739209644.1720665;-38.13080360867914
1739209644.1720717;-35.57807855764607
1739209644.172077;-45.120503652039325
1739209644.1720822;-45.120503652039325
1739209644.1720874;-45.120503652039325
1739209644.172093;-33.981070128970906
1739209644.1720982;-38.13080360867914
1739209644.1721034;-38.13080360867914
1739209644.1721087;-45.120503652039325
1739209644.172114;-45.120503652039325
1739209644.1721191;-35.57807855764607
1739209644.1721244;-45.120503652039325
1739209644.1721296;-33.981070128970906
1739209644.172135;-38.13080360867914
1739209644.1721404;-38.13080360867914
1739209644.1721456;-35.57807855764607
1739209644.1721509;-38.13080360867914
1739209644.172156;-32.816014438256545
1739209644.1721613;-38.13080360867914
1739209644.1721666;-45.120503652039325
1739209644.172172;-45.120503652039325
1739209644.1721773;-33.981070128970906
1739209644.1721826;-38.13080360867914
1739209644.1721878;-45.120503652039325
1739209644.172193;-45.120503652039325
1739209644.1721983;-45.120503652039325
1739209644.1722035;-38.13080360867914
1739209644.1722088;-45.120503652039325
1739209644.1722143;-38.13080360867914
1739209644.1722195;-38.13080360867914
1739209644.1722248;-45.120503652039325
1739209644.17223;-45.120503652039325
1739209644.1722353;-45.120503652039325
1739209644.1722405;-45.120503652039325
1739209644.1722457;-45.120503652039325
1739209644.1722512;-45.120503652039325
1739209644.1722565;-38.13080360867914
1739209644.1722617;-32.816014438256545
1739209644.172267;-38.13080360867914
1739209644.1722722;-38.13080360867914
1739209644.1722775;-45.120503652039325
1739209644.1722827;-38.13080360867914
1739209644.172288;-38.13080360867914
1739209644.1722934;-45.120503652039325
1739209644.1722987;-45.120503652039325
1739209644.172304;-45.120503652039325
1739209644.1723092;-45.120503652039325
1739209644.1723144;-45.120503652039325
1739209644.1723197;-38.13080360867914
1739209644.172325;-38.13080360867914
1739209644.1723304;-45.120503652039325
1739209644.1723356;-38.13080360867914
1739209644.1723409;-35.57807855764607
1739209644.172346;-32.816014438256545
1739209644.1723514;-38.13080360867914
1739209644.1723566;-45.120503652039325
1739209644.1723619;-33.981070128970906
1739209644.172367;-29.438486411369333
1739209644.1723726;-33.981070128970906
1739209644.1723778;-45.120503652039325
1739209644.172383;-38.13080360867914
1739209644.1723883;-45.120503652039325
1739209644.1723936;-45.120503652039325
1739209644.1723988;-45.120503652039325
1739209644.172404;-35.57807855764607
1739209644.1724095;-38.13080360867914
1739209644.1724148;-45.120503652039325
1739209644.17242;-38.13080360867914
1739209644.1724253;-45.120503652039325
1739209644.1724305;-38.13080360867914
1739209644.1724358;-45.120503652039325
1739209644.172441;-45.120503652039325
1739209644.1724463;-33.981070128970906
1739209644.1724517;-28.992665084841942
1739209644.172457;-31.141103565318915
1739209644.1724622;-38.13080360867914
1739209644.1724675;-38.13080360867914
1739209644.1724727;-38.13080360867914
1739209644.172478;-38.13080360867914
1739209644.1724832;-35.57807855764607
1739209644.1724887;-38.13080360867914
1739209644.172494;-45.120503652039325
1739209644.1724992;-45.120503652039325
1739209644.1725044;-33.981070128970906
1739209644.1725097;-45.120503652039325
1739209644.172515;-45.120503652039325
1739209644.1725202;-35.57807855764607
1739209644.1725254;-38.13080360867914
1739209644.172531;-45.120503652039325
1739209644.1725361;-35.57807855764607
1739209644.1725414;-38.13080360867914
1739209644.1725466;-38.13080360867914
1739209644.1725519;-38.13080360867914
1739209644.172557;-38.13080360867914
1739209644.1725624;-38.13080360867914
1739209644.1725678;-35.57807855764607
1739209644.172573;-38.13080360867914
1739209644.1725783;-38.13080360867914
1739209644.1725836;-38.13080360867914
1739209644.1725888;-45.120503652039325
1739209644.172594;-45.120503652039325
1739209644.1725993;-38.13080360867914
1739209644.1726046;-38.13080360867914
1739209644.17261;-45.120503652039325
1739209644.1726153;-45.120503652039325
1739209644.1726205;-38.13080360867914
1739209644.1726258;-35.57807855764607
1739209644.172631;-45.120503652039325
1739209644.1726363;-38.13080360867914
1739209644.1726415;-38.13080360867914
1739209644.172647;-38.13080360867914
1739209644.1726522;-38.13080360867914
1739209644.1726575;-45.120503652039325
1739209644.1726627;-33.981070128970906
1739209644.172668;-28.992665084841942
1739209644.1726732;-35.57807855764607
1739209644.1726785;-45.120503652039325
1739209644.1726837;-38.13080360867914
1739209644.1726892;-32.816014438256545
1739209644.1726944;-38.13080360867914
1739209644.1726997;-45.120503652039325
1739209644.172705;-45.120503652039325
1739209644.1727102;-28.992665084841942
1739209644.1727154;-32.816014438256545
1739209644.1727207;-35.57807855764607
1739209644.1727262;-38.13080360867914
1739209644.1727314;-45.120503652039325
1739209644.1727366;-45.120503652039325
1739209644.172742;-45.120503652039325
1739209644.1727471;-45.120503652039325
1739209644.1727524;-31.141103565318915
1739209644.1727576;-45.120503652039325
1739209644.1727629;-45.120503652039325
1739209644.1727684;-45.120503652039325
1739209644.1727736;-38.13080360867914
1739209644.1727788;-38.13080360867914
1739209644.172784;-35.57807855764607
1739209644.1727893;-38.13080360867914
1739209644.1727946;-38.13080360867914
1739209644.1727998;-38.13080360867914
1739209644.1728053;-45.120503652039325
1739209644.1728106;-45.120503652039325
1739209644.1728158;-45.120503652039325
1739209644.172821;-38.13080360867914
1739209644.1728263;-45.120503652039325
1739209644.1728315;-45.120503652039325
1739209644.1728368;-38.13080360867914
1739209644.172842;-38.13080360867914
1739209644.1728475;-45.120503652039325
1739209644.1728528;-45.120503652039325
1739209644.172858;-38.13080360867914
1739209644.1728632;-45.120503652039325
1739209644.1728685;-45.120503652039325
1739209644.1728737;-38.13080360867914
1739209644.172879;-38.13080360867914
1739209644.1728842;-45.120503652039325
1739209644.1728897;-38.13080360867914
1739209644.172895;-45.120503652039325
1739209644.1729002;-45.120503652039325
1739209644.1729054;-35.57807855764607
1739209644.1729107;-38.13080360867914
1739209644.172916;-45.120503652039325
1739209644.1729212;-38.13080360867914
1739209644.1729267;-45.120503652039325
1739209644.172932;-45.120503652039325
1739209644.1729372;-45.120503652039325
1739209644.1729424;-38.13080360867914
1739209644.1729476;-45.120503652039325
1739209644.172953;-33.981070128970906
1739209644.1729581;-45.120503652039325
1739209644.1729634;-45.120503652039325
1739209644.1729689;-33.981070128970906
1739209644.172974;-35.57807855764607
1739209644.1729794;-45.120503652039325
1739209644.1729846;-38.13080360867914
1739209644.1729898;-32.816014438256545
1739209644.172995;-45.120503652039325
1739209644.1730003;-45.120503652039325
1739209644.1730058;-33.981070128970906
1739209644.173011;-45.120503652039325
1739209644.1730163;-38.13080360867914
1739209644.1730216;-45.120503652039325
1739209644.1730268;-38.13080360867914
1739209644.173032;-45.120503652039325
1739209644.1730373;-38.13080360867914
1739209644.1730425;-45.120503652039325
1739209644.173048;-45.120503652039325
1739209644.1730533;-38.13080360867914
1739209644.1730585;-38.13080360867914
1739209644.1730638;-45.120503652039325
1739209644.173069;-38.13080360867914
1739209644.1730742;-32.816014438256545
1739209644.1730795;-38.13080360867914
1739209644.173085;-45.120503652039325
1739209644.1730902;-38.13080360867914
1739209644.1730955;-38.13080360867914
1739209644.1731007;-45.120503652039325
1739209644.173106;-45.120503652039325
1739209644.1731112;-45.120503652039325
1739209644.1731164;-45.120503652039325
1739209644.1731217;-38.13080360867914
1739209644.1731272;-38.13080360867914
1739209644.1731324;-45.120503652039325
1739209644.1731377;-45.120503652039325
1739209644.173143;-45.120503652039325
1739209644.1731482;-45.120503652039325
1739209644.1731534;-35.57807855764607
1739209644.1731586;-38.13080360867914
1739209644.1731641;-45.120503652039325
1739209644.1731694;-38.13080360867914
1739209644.1731746;-38.13080360867914
1739209644.1731799;-30.49652367304973
1739209644.173185;-38.13080360867914
1739209644.1731904;-35.57807855764607
1739209644.1731956;-45.120503652039325
1739209644.1732008;-33.981070128970906
1739209644.1732063;-38.13080360867914
1739209644.1732116;-45.120503652039325
1739209644.1732168;-45.120503652039325
1739209644.173222;-45.120503652039325
1739209644.1732273;-45.120503652039325
1739209644.1732326;-45.120503652039325
1739209644.1732378;-45.120503652039325
1739209644.1732433;-45.120503652039325
1739209644.1732485;-45.120503652039325
1739209644.1732538;-38.13080360867914
1739209644.173259;-45.120503652039325
1739209644.1732643;-33.981070128970906
1739209644.1732695;-38.13080360867914
1739209644.1732748;-45.120503652039325
1739209644.17328;-38.13080360867914
1739209644.1732855;-32.816014438256545
1739209644.1732907;-38.13080360867914
1739209644.173296;-45.120503652039325
1739209644.1733012;-45.120503652039325
1739209644.1733065;-45.120503652039325
1739209644.1733117;-38.13080360867914
1739209644.173317;-38.13080360867914
1739209644.1733224;-38.13080360867914
1739209644.1733277;-45.120503652039325
1739209644.173333;-38.13080360867914
1739209644.1733382;-45.120503652039325
1739209644.1733434;-38.13080360867914
1739209644.1733487;-45.120503652039325
1739209644.173354;-45.120503652039325
1739209644.1733592;-45.120503652039325
