CAN Message; 0x1b8:0300ba43d62d9c94
Timestamp;Amplitude
1739209759.2867806;-32.816014438256545
1739209759.286784;-35.57807855764607
1739209759.2867873;-45.120503652039325
1739209759.2867906;-45.120503652039325
1739209759.2867942;-38.13080360867914
1739209759.2867975;-38.13080360867914
1739209759.2868009;-45.120503652039325
1739209759.2868044;-45.120503652039325
1739209759.2868078;-45.120503652039325
1739209759.286811;-45.120503652039325
1739209759.2868147;-45.120503652039325
1739209759.286818;-45.120503652039325
1739209759.2868214;-45.120503652039325
1739209759.286825;-45.120503652039325
1739209759.2868283;-38.13080360867914
1739209759.2868316;-45.120503652039325
1739209759.2868352;-35.57807855764607
1739209759.2868385;-33.981070128970906
1739209759.2868419;-45.120503652039325
1739209759.2868452;-35.57807855764607
1739209759.2868488;-38.13080360867914
1739209759.2868521;-33.981070128970906
1739209759.2868555;-38.13080360867914
1739209759.286859;-38.13080360867914
1739209759.2868624;-45.120503652039325
1739209759.2868657;-45.120503652039325
1739209759.2868693;-45.120503652039325
1739209759.2868726;-45.120503652039325
1739209759.286876;-38.13080360867914
1739209759.2868795;-45.120503652039325
1739209759.2868829;-45.120503652039325
1739209759.2868862;-38.13080360867914
1739209759.2868896;-35.57807855764607
1739209759.2868931;-35.57807855764607
1739209759.2868965;-45.120503652039325
1739209759.2868998;-38.13080360867914
1739209759.2869034;-38.13080360867914
1739209759.2869067;-33.981070128970906
1739209759.28691;-38.13080360867914
1739209759.2869136;-38.13080360867914
1739209759.286917;-45.120503652039325
1739209759.2869203;-38.13080360867914
1739209759.286924;-38.13080360867914
1739209759.2869272;-45.120503652039325
1739209759.2869306;-35.57807855764607
1739209759.2869341;-38.13080360867914
1739209759.2869375;-45.120503652039325
1739209759.2869408;-38.13080360867914
1739209759.2869442;-38.13080360867914
1739209759.2869477;-38.13080360867914
1739209759.286951;-38.13080360867914
1739209759.2869544;-45.120503652039325
1739209759.286958;-45.120503652039325
1739209759.2869613;-38.13080360867914
1739209759.2869647;-38.13080360867914
1739209759.2869682;-33.981070128970906
1739209759.2869716;-45.120503652039325
1739209759.286975;-38.13080360867914
1739209759.2869785;-45.120503652039325
1739209759.2869818;-45.120503652039325
1739209759.2869852;-38.13080360867914
1739209759.2869885;-38.13080360867914
1739209759.286992;-38.13080360867914
1739209759.2869954;-38.13080360867914
1739209759.2869987;-45.120503652039325
1739209759.2870023;-38.13080360867914
1739209759.2870057;-38.13080360867914
1739209759.287009;-45.120503652039325
1739209759.2870126;-45.120503652039325
1739209759.287016;-45.120503652039325
1739209759.2870193;-38.13080360867914
1739209759.2870228;-45.120503652039325
1739209759.2870262;-38.13080360867914
1739209759.2870295;-33.981070128970906
1739209759.287033;-38.13080360867914
1739209759.2870364;-38.13080360867914
1739209759.2870398;-38.13080360867914
1739209759.287043;-38.13080360867914
1739209759.2870467;-38.13080360867914
1739209759.28705;-38.13080360867914
1739209759.2870533;-45.120503652039325
1739209759.287057;-45.120503652039325
1739209759.2870603;-35.57807855764607
1739209759.2870636;-38.13080360867914
1739209759.2870672;-45.120503652039325
1739209759.2870705;-33.981070128970906
1739209759.2870739;-38.13080360867914
1739209759.2870774;-38.13080360867914
1739209759.2870808;-45.120503652039325
1739209759.287084;-33.981070128970906
1739209759.2870877;-38.13080360867914
1739209759.287091;-45.120503652039325
1739209759.2870944;-45.120503652039325
1739209759.2870977;-38.13080360867914
1739209759.2871013;-33.981070128970906
1739209759.2871046;-38.13080360867914
1739209759.287108;-45.120503652039325
1739209759.2871115;-45.120503652039325
1739209759.2871149;-45.120503652039325
1739209759.2871182;-35.57807855764607
1739209759.2871218;-45.120503652039325
1739209759.287125;-33.981070128970906
1739209759.2871284;-28.992665084841942
1739209759.287132;-45.120503652039325
1739209759.2871354;-32.816014438256545
1739209759.2871387;-29.438486411369333
1739209759.287142;-45.120503652039325
1739209759.2871456;-45.120503652039325
1739209759.287149;-38.13080360867914
1739209759.2871523;-33.981070128970906
1739209759.2871559;-31.14110356531892
1739209759.2871592;-38.13080360867914
1739209759.2871625;-35.57807855764607
1739209759.287166;-38.13080360867914
1739209759.2871695;-45.120503652039325
1739209759.2871728;-38.13080360867914
1739209759.2871764;-38.13080360867914
1739209759.2871797;-33.981070128970906
1739209759.287183;-28.992665084841942
1739209759.2871866;-38.13080360867914
1739209759.28719;-35.57807855764607
1739209759.2871933;-38.13080360867914
1739209759.2871966;-38.13080360867914
1739209759.2872002;-45.120503652039325
1739209759.2872036;-33.981070128970906
1739209759.287207;-33.981070128970906
1739209759.2872105;-32.81601443825658
1739209759.2872138;-45.120503652039325
1739209759.2872171;-33.981070128970906
1739209759.2872207;-38.13080360867914
1739209759.287224;-38.13080360867914
1739209759.2872274;-38.13080360867914
1739209759.287231;-38.13080360867914
1739209759.2872343;-38.13080360867914
1739209759.2872376;-45.120503652039325
1739209759.287241;-45.120503652039325
1739209759.2872446;-35.57807855764607
1739209759.287248;-35.57807855764607
1739209759.2872512;-38.13080360867914
1739209759.2872548;-38.13080360867914
1739209759.2872581;-38.13080360867914
1739209759.2872615;-38.13080360867914
1739209759.287265;-31.141103565318915
1739209759.2872684;-38.13080360867914
1739209759.2872717;-38.13080360867914
1739209759.2872753;-38.13080360867914
1739209759.2872787;-45.120503652039325
1739209759.287282;-45.120503652039325
1739209759.2872856;-33.981070128970906
1739209759.287289;-38.13080360867914
1739209759.2872922;-31.141103565318943
1739209759.2872956;-38.13080360867914
1739209759.2872992;-45.120503652039325
1739209759.2873025;-45.120503652039325
1739209759.2873058;-38.13080360867914
1739209759.2873094;-38.13080360867914
1739209759.2873127;-45.120503652039325
1739209759.287316;-38.13080360867914
1739209759.2873197;-26.991370085610722
1739209759.287323;-35.57807855764607
1739209759.2873263;-45.120503652039325
1739209759.28733;-38.13080360867914
1739209759.2873333;-38.13080360867914
1739209759.2873366;-45.120503652039325
1739209759.28734;-38.13080360867914
1739209759.2873435;-38.13080360867914
1739209759.2873468;-45.120503652039325
1739209759.2873502;-45.120503652039325
1739209759.2873538;-45.120503652039325
1739209759.287357;-45.120503652039325
1739209759.2873604;-33.981070128970906
1739209759.287364;-33.981070128970906
1739209759.2873673;-38.13080360867914
1739209759.2873707;-45.120503652039325
1739209759.2873743;-35.57807855764607
1739209759.2873776;-38.13080360867914
1739209759.287381;-45.120503652039325
1739209759.2873845;-45.120503652039325
1739209759.2873878;-45.120503652039325
1739209759.2873912;-33.981070128970906
1739209759.2873945;-45.120503652039325
1739209759.287398;-45.120503652039325
1739209759.2874014;-38.13080360867914
1739209759.2874048;-38.13080360867914
1739209759.2874084;-45.120503652039325
1739209759.2874117;-45.120503652039325
1739209759.287415;-35.57807855764607
1739209759.2874186;-45.120503652039325
1739209759.287422;-38.13080360867914
1739209759.2874253;-38.13080360867914
1739209759.2874289;-45.120503652039325
1739209759.2874322;-45.120503652039325
1739209759.2874355;-45.120503652039325
1739209759.2874389;-45.120503652039325
1739209759.2874424;-45.120503652039325
1739209759.2874458;-32.816014438256545
1739209759.2874491;-38.13080360867914
1739209759.2874527;-45.120503652039325
1739209759.287456;-32.816014438256545
1739209759.2874594;-45.120503652039325
1739209759.287463;-45.120503652039325
1739209759.2874663;-38.13080360867914
1739209759.2874696;-45.120503652039325
1739209759.2874732;-45.120503652039325
1739209759.2874765;-38.13080360867914
1739209759.2874799;-38.13080360867914
1739209759.2874835;-45.120503652039325
1739209759.2874868;-38.13080360867914
1739209759.2874901;-38.13080360867914
1739209759.2874935;-33.981070128970906
1739209759.287497;-33.981070128970906
1739209759.2875004;-35.57807855764607
1739209759.2875037;-45.120503652039325
1739209759.2875073;-38.13080360867914
1739209759.2875106;-38.13080360867914
1739209759.287514;-38.13080360867914
1739209759.2875175;-38.13080360867914
1739209759.287521;-38.13080360867914
1739209759.2875242;-45.120503652039325
1739209759.2875278;-45.120503652039325
1739209759.2875311;-33.981070128970906
1739209759.2875345;-45.120503652039325
1739209759.2875378;-45.120503652039325
1739209759.2875414;-45.120503652039325
1739209759.2875447;-33.981070128970906
1739209759.287548;-38.13080360867914
1739209759.2875516;-45.120503652039325
1739209759.287555;-45.120503652039325
1739209759.2875583;-45.120503652039325
1739209759.287562;-35.57807855764607
1739209759.2875652;-45.120503652039325
1739209759.2875686;-33.981070128970906
1739209759.2875721;-35.57807855764607
1739209759.2875755;-38.13080360867914
1739209759.2875788;-45.120503652039325
1739209759.2875824;-45.120503652039325
1739209759.2875857;-38.13080360867914
1739209759.287589;-38.13080360867914
1739209759.2875924;-38.13080360867914
1739209759.287596;-38.13080360867914
1739209759.2875993;-38.13080360867914
1739209759.2876027;-45.120503652039325
1739209759.2876062;-38.13080360867914
1739209759.2876096;-35.57807855764607
1739209759.287613;-38.13080360867914
1739209759.2876165;-38.13080360867914
1739209759.2876198;-45.120503652039325
1739209759.2876232;-38.13080360867914
1739209759.2876267;-35.57807855764607
1739209759.28763;-38.13080360867914
1739209759.2876334;-45.120503652039325
1739209759.2876368;-45.120503652039325
1739209759.2876403;-38.13080360867914
1739209759.2876437;-38.13080360867914
1739209759.287647;-45.120503652039325
1739209759.2876506;-38.13080360867914
1739209759.287654;-33.981070128970906
1739209759.2876573;-38.13080360867914
1739209759.2876608;-45.120503652039325
1739209759.2876642;-45.120503652039325
1739209759.2876675;-45.120503652039325
1739209759.287671;-45.120503652039325
1739209759.2876744;-38.13080360867914
1739209759.2876778;-38.13080360867914
1739209759.2876813;-38.13080360867914
1739209759.2876847;-33.981070128970906
1739209759.287688;-38.13080360867914
1739209759.2876914;-33.981070128970906
1739209759.287695;-38.13080360867914
1739209759.2876983;-45.120503652039325
1739209759.2877016;-38.13080360867914
1739209759.2877052;-45.120503652039325
1739209759.2877085;-38.13080360867914
1739209759.2877119;-45.120503652039325
1739209759.2877154;-45.120503652039325
1739209759.2877188;-38.13080360867914
1739209759.287722;-45.120503652039325
1739209759.2877257;-35.57807855764607
1739209759.287729;-45.120503652039325
1739209759.2877324;-38.13080360867914
1739209759.287736;-38.13080360867914
1739209759.2877393;-45.120503652039325
1739209759.2877426;-38.13080360867914
1739209759.287746;-38.13080360867914
1739209759.2877495;-38.13080360867914
1739209759.2877529;-38.13080360867914
1739209759.2877562;-38.13080360867914
1739209759.2877598;-38.13080360867914
1739209759.287763;-33.981070128970906
1739209759.2877665;-45.120503652039325
1739209759.28777;-45.120503652039325
1739209759.2877734;-45.120503652039325
1739209759.2877767;-38.13080360867914
1739209759.2877803;-33.981070128970906
1739209759.2877836;-38.13080360867914
1739209759.287787;-35.57807855764607
1739209759.2877903;-28.992665084841942
1739209759.2877939;-45.120503652039325
1739209759.2877972;-45.120503652039325
1739209759.2878006;-45.120503652039325
1739209759.2878041;-45.120503652039325
1739209759.2878075;-45.120503652039325
1739209759.2878108;-45.120503652039325
1739209759.2878144;-31.141103565318915
1739209759.2878177;-30.49652367304976
1739209759.287821;-45.120503652039325
1739209759.2878246;-38.13080360867914
1739209759.287828;-38.13080360867914
1739209759.2878313;-38.13080360867914
1739209759.287835;-38.13080360867914
1739209759.2878382;-45.120503652039325
1739209759.2878416;-38.13080360867914
1739209759.287845;-28.58837851428586
1739209759.2878485;-35.57807855764607
1739209759.2878518;-45.120503652039325
1739209759.2878551;-45.120503652039325
1739209759.2878587;-38.13080360867914
1739209759.287862;-38.13080360867914
1739209759.2878654;-45.120503652039325
1739209759.287869;-45.120503652039325
1739209759.2878723;-45.120503652039325
1739209759.2878757;-45.120503652039325
1739209759.2878792;-45.120503652039325
1739209759.2878826;-45.120503652039325
1739209759.287886;-38.13080360867914
1739209759.2878892;-38.13080360867914
1739209759.2878928;-45.120503652039325
1739209759.2878962;-45.120503652039325
1739209759.2878995;-33.981070128970906
1739209759.287903;-33.981070128970906
1739209759.2879064;-45.120503652039325
1739209759.2879097;-45.120503652039325
1739209759.2879133;-38.13080360867914
1739209759.2879167;-38.13080360867914
1739209759.28792;-45.120503652039325
1739209759.2879236;-45.120503652039325
1739209759.287927;-45.120503652039325
1739209759.2879303;-45.120503652039325
1739209759.2879338;-38.13080360867914
1739209759.2879372;-45.120503652039325
1739209759.2879405;-38.13080360867914
1739209759.2879438;-33.981070128970906
1739209759.2879474;-45.120503652039325
1739209759.2879508;-45.120503652039325
1739209759.287954;-45.120503652039325
1739209759.2879577;-38.13080360867914
1739209759.287961;-35.57807855764607
1739209759.2879643;-38.13080360867914
1739209759.287968;-45.120503652039325
1739209759.2879713;-38.13080360867914
1739209759.2879746;-33.981070128970906
1739209759.2879782;-45.120503652039325
1739209759.2879815;-26.487275050834715
1739209759.2879848;-31.141103565318893
1739209759.2879882;-38.13080360867914
1739209759.2879918;-35.57807855764607
1739209759.287995;-38.13080360867914
1739209759.2879984;-45.120503652039325
1739209759.288002;-45.120503652039325
1739209759.2880054;-45.120503652039325
1739209759.2880087;-45.120503652039325
1739209759.2880123;-45.120503652039325
1739209759.2880156;-45.120503652039325
1739209759.288019;-45.120503652039325
1739209759.2880225;-38.13080360867914
1739209759.2880259;-45.120503652039325
1739209759.2880292;-38.13080360867914
1739209759.2880328;-38.13080360867914
1739209759.288036;-45.120503652039325
1739209759.2880394;-38.13080360867914
1739209759.2880428;-35.57807855764607
1739209759.2880464;-35.57807855764607
1739209759.2880497;-45.120503652039325
1739209759.288053;-38.13080360867914
1739209759.2880566;-33.981070128970906
1739209759.28806;-45.120503652039325
1739209759.2880633;-35.57807855764607
1739209759.2880669;-38.13080360867914
1739209759.2880702;-45.120503652039325
1739209759.2880735;-45.120503652039325
1739209759.288077;-35.57807855764607
1739209759.2880805;-38.13080360867914
1739209759.2880838;-38.13080360867914
1739209759.2880871;-35.57807855764607
1739209759.2880907;-45.120503652039325
1739209759.288094;-45.120503652039325
1739209759.2880974;-35.57807855764607
1739209759.288101;-32.816014438256545
1739209759.2881043;-45.120503652039325
1739209759.2881076;-45.120503652039325
1739209759.2881112;-35.57807855764607
1739209759.2881145;-45.120503652039325
1739209759.288118;-35.57807855764607
1739209759.2881215;-32.816014438256545
1739209759.2881248;-45.120503652039325
1739209759.2881281;-45.120503652039325
1739209759.2881317;-45.120503652039325
1739209759.288135;-38.13080360867914
1739209759.2881384;-45.120503652039325
1739209759.2881417;-45.120503652039325
1739209759.2881453;-45.120503652039325
1739209759.2881486;-45.120503652039325
1739209759.288152;-35.57807855764607
1739209759.2881556;-38.13080360867914
1739209759.288159;-45.120503652039325
1739209759.2881622;-38.13080360867914
1739209759.2881658;-38.13080360867914
1739209759.2881691;-35.57807855764607
1739209759.2881725;-38.13080360867914
1739209759.288176;-38.13080360867914
1739209759.2881794;-45.120503652039325
1739209759.2881827;-45.120503652039325
1739209759.288186;-38.13080360867914
1739209759.2881896;-38.13080360867914
1739209759.288193;-45.120503652039325
1739209759.2881963;-45.120503652039325
1739209759.2882;-38.13080360867914
1739209759.2882032;-45.120503652039325
1739209759.2882066;-45.120503652039325
1739209759.2882102;-45.120503652039325
1739209759.2882135;-35.57807855764607
1739209759.2882168;-32.816014438256545
1739209759.2882204;-45.120503652039325
1739209759.2882237;-38.13080360867914
1739209759.2902746;-45.120503652039325
1739209759.2902923;-38.13080360867914
1739209759.2903097;-38.13080360867914
1739209759.290327;-45.120503652039325
1739209759.2903445;-38.13080360867914
1739209759.2903621;-35.57807855764607
1739209759.2903795;-35.57807855764607
1739209759.290397;-45.120503652039325
1739209759.2904143;-38.13080360867914
1739209759.290432;-38.13080360867914
1739209759.2904494;-38.13080360867914
1739209759.2904668;-45.120503652039325
1739209759.2904844;-38.13080360867914
1739209759.2905018;-38.13080360867914
1739209759.2905192;-38.13080360867914
1739209759.2905366;-45.120503652039325
1739209759.2905543;-45.120503652039325
1739209759.2905717;-38.13080360867914
1739209759.290589;-45.120503652039325
1739209759.2906067;-45.120503652039325
1739209759.2906241;-45.120503652039325
1739209759.2906415;-38.13080360867914
1739209759.290659;-28.992665084841942
1739209759.2906766;-45.120503652039325
1739209759.290694;-45.120503652039325
1739209759.2907114;-45.120503652039325
1739209759.2907288;-33.981070128970906
1739209759.2907465;-45.120503652039325
1739209759.2907639;-45.120503652039325
1739209759.2907813;-38.13080360867914
1739209759.290799;-45.120503652039325
1739209759.2908163;-38.13080360867914
1739209759.2908337;-38.13080360867914
1739209759.290851;-45.120503652039325
1739209759.2908688;-45.120503652039325
1739209759.2908862;-45.120503652039325
1739209759.2909036;-45.120503652039325
1739209759.2909212;-38.13080360867914
1739209759.2909386;-38.13080360867914
1739209759.290956;-38.13080360867914
1739209759.2909734;-45.120503652039325
1739209759.290991;-38.13080360867914
1739209759.2910085;-33.981070128970906
1739209759.2910259;-45.120503652039325
1739209759.2910433;-45.120503652039325
1739209759.291061;-38.13080360867914
1739209759.2910783;-31.141103565318915
1739209759.2910957;-38.13080360867914
1739209759.2911134;-35.57807855764607
1739209759.2911308;-35.57807855764607
1739209759.2911482;-38.13080360867914
1739209759.2911656;-38.13080360867914
1739209759.2911832;-33.981070128970906
1739209759.2912006;-35.57807855764607
1739209759.291218;-31.141103565318943
1739209759.2912354;-45.120503652039325
1739209759.291253;-32.816014438256545
1739209759.2912705;-32.816014438256545
1739209759.291288;-45.120503652039325
1739209759.2913055;-45.120503652039325
1739209759.291323;-45.120503652039325
1739209759.2913404;-38.13080360867914
1739209759.2913578;-30.49652367304973
1739209759.2913754;-38.13080360867914
1739209759.2913928;-45.120503652039325
1739209759.2914102;-38.13080360867914
1739209759.2914279;-35.57807855764607
1739209759.2914453;-38.13080360867914
1739209759.2914627;-45.120503652039325
1739209759.29148;-45.120503652039325
1739209759.2914977;-45.120503652039325
1739209759.291515;-38.13080360867914
1739209759.2915325;-45.120503652039325
1739209759.29155;-45.120503652039325
1739209759.2915676;-45.120503652039325
1739209759.291585;-45.120503652039325
1739209759.2916024;-45.120503652039325
1739209759.29162;-45.120503652039325
1739209759.2916374;-45.120503652039325
1739209759.2916548;-45.120503652039325
1739209759.2916722;-45.120503652039325
1739209759.2916899;-45.120503652039325
1739209759.2917073;-45.120503652039325
1739209759.2917247;-45.120503652039325
1739209759.291742;-33.981070128970906
1739209759.2917597;-38.13080360867914
1739209759.2917771;-29.438486411369333
1739209759.2917945;-31.141103565318893
1739209759.2918122;-45.120503652039325
1739209759.2918296;-38.13080360867914
1739209759.291847;-35.57807855764607
1739209759.2918644;-31.141103565318915
1739209759.291882;-38.13080360867914
1739209759.2918994;-38.13080360867914
1739209759.2919168;-45.120503652039325
1739209759.2919345;-38.13080360867914
1739209759.291952;-35.57807855764607
1739209759.2919693;-33.981070128970906
1739209759.2919867;-45.120503652039325
1739209759.2920043;-45.120503652039325
1739209759.2920218;-38.13080360867914
1739209759.2920392;-45.120503652039325
1739209759.2920566;-33.981070128970906
1739209759.2920742;-27.8777449560314
1739209759.2920916;-38.13080360867914
1739209759.292109;-38.13080360867914
1739209759.2921267;-38.13080360867914
1739209759.292144;-38.13080360867914
1739209759.2921615;-45.120503652039325
1739209759.2921789;-33.981070128970906
1739209759.2921965;-45.120503652039325
1739209759.292214;-33.981070128970956
1739209759.2922313;-38.13080360867914
1739209759.292249;-38.13080360867914
1739209759.2922664;-45.120503652039325
1739209759.2922838;-45.120503652039325
1739209759.2923012;-32.816014438256545
1739209759.2923188;-45.120503652039325
1739209759.2923362;-38.13080360867914
1739209759.2923536;-30.49652367304973
1739209759.292371;-38.13080360867914
1739209759.2923887;-38.13080360867914
1739209759.292406;-38.13080360867914
1739209759.2924235;-38.13080360867914
1739209759.2924411;-38.13080360867914
1739209759.2924585;-38.13080360867914
1739209759.292476;-45.120503652039325
1739209759.2924933;-45.120503652039325
1739209759.292511;-45.120503652039325
1739209759.2925284;-38.13080360867914
1739209759.2925458;-45.120503652039325
1739209759.2925632;-38.13080360867914
1739209759.2925808;-38.13080360867914
1739209759.2925982;-38.13080360867914
1739209759.2926157;-35.57807855764607
1739209759.2926333;-38.13080360867914
1739209759.2926507;-38.13080360867914
1739209759.292668;-38.13080360867914
1739209759.2926855;-45.120503652039325
1739209759.2927032;-45.120503652039325
1739209759.2927206;-45.120503652039325
1739209759.292738;-45.120503652039325
1739209759.2927556;-38.13080360867914
1739209759.292773;-31.141103565318915
1739209759.2927904;-45.120503652039325
1739209759.2928078;-45.120503652039325
1739209759.2928255;-38.13080360867914
1739209759.2928429;-35.57807855764607
1739209759.2928603;-38.13080360867914
1739209759.2928777;-45.120503652039325
1739209759.2928953;-38.13080360867914
1739209759.2929127;-45.120503652039325
1739209759.2929301;-45.120503652039325
1739209759.2929478;-45.120503652039325
1739209759.2929652;-38.13080360867914
1739209759.2929826;-45.120503652039325
1739209759.293;-38.13080360867914
1739209759.2930176;-38.13080360867914
1739209759.293035;-38.13080360867914
1739209759.2930524;-33.981070128970906
1739209759.2930698;-45.120503652039325
1739209759.2930875;-45.120503652039325
1739209759.293105;-38.13080360867914
1739209759.2931223;-35.57807855764607
1739209759.29314;-38.13080360867914
1739209759.2931573;-45.120503652039325
1739209759.2931747;-45.120503652039325
1739209759.2931921;-45.120503652039325
1739209759.2932098;-45.120503652039325
1739209759.2932272;-45.120503652039325
1739209759.2932446;-38.13080360867914
1739209759.2932622;-45.120503652039325
1739209759.2932796;-45.120503652039325
1739209759.293297;-45.120503652039325
1739209759.2933145;-38.13080360867914
1739209759.293332;-45.120503652039325
1739209759.2933495;-45.120503652039325
1739209759.293367;-45.120503652039325
1739209759.2933843;-38.13080360867914
1739209759.293402;-35.57807855764607
1739209759.2934194;-45.120503652039325
1739209759.2934368;-45.120503652039325
1739209759.2934544;-45.120503652039325
1739209759.2934718;-38.13080360867914
1739209759.2934892;-33.981070128970906
1739209759.2935066;-33.981070128970906
1739209759.2935243;-38.13080360867914
1739209759.2935417;-38.13080360867914
1739209759.293559;-35.57807855764607
1739209759.2935767;-35.57807855764607
1739209759.2935941;-45.120503652039325
1739209759.2936115;-45.120503652039325
1739209759.293629;-45.120503652039325
1739209759.2936466;-45.120503652039325
1739209759.293664;-38.13080360867914
1739209759.2936814;-38.13080360867914
1739209759.2936988;-45.120503652039325
1739209759.2937164;-38.13080360867914
1739209759.2937338;-45.120503652039325
1739209759.2937512;-45.120503652039325
1739209759.293769;-33.981070128970906
1739209759.2937863;-32.816014438256545
1739209759.2938037;-45.120503652039325
1739209759.293821;-45.120503652039325
1739209759.2938387;-32.816014438256545
1739209759.2938561;-38.13080360867914
1739209759.2938735;-45.120503652039325
1739209759.293891;-45.120503652039325
1739209759.2939086;-45.120503652039325
1739209759.293926;-38.13080360867914
1739209759.2939434;-45.120503652039325
1739209759.293961;-45.120503652039325
1739209759.2939785;-45.120503652039325
1739209759.2939959;-38.13080360867914
1739209759.2940133;-45.120503652039325
1739209759.294031;-45.120503652039325
1739209759.2940483;-33.981070128970906
1739209759.2940657;-35.57807855764607
1739209759.2940834;-45.120503652039325
1739209759.2941008;-38.13080360867914
1739209759.2941182;-30.49652367304973
1739209759.2941356;-32.816014438256545
1739209759.2941532;-45.120503652039325
1739209759.2941706;-38.13080360867914
1739209759.294188;-38.13080360867914
1739209759.2942054;-38.13080360867914
1739209759.294223;-45.120503652039325
1739209759.2942405;-45.120503652039325
1739209759.2942579;-38.13080360867914
1739209759.2942755;-35.57807855764607
1739209759.294293;-45.120503652039325
1739209759.2943103;-45.120503652039325
1739209759.2943277;-45.120503652039325
1739209759.2943454;-38.13080360867914
1739209759.2943628;-45.120503652039325
1739209759.2943802;-45.120503652039325
1739209759.2943976;-38.13080360867914
1739209759.2944152;-38.13080360867914
1739209759.2944326;-45.120503652039325
1739209759.29445;-45.120503652039325
1739209759.2944677;-28.58837851428586
1739209759.294485;-35.57807855764607
1739209759.2945025;-45.120503652039325
1739209759.29452;-45.120503652039325
1739209759.2945375;-38.13080360867914
1739209759.294555;-45.120503652039325
1739209759.2945724;-45.120503652039325
1739209759.29459;-38.13080360867914
1739209759.2946074;-45.120503652039325
1739209759.2946248;-45.120503652039325
1739209759.2946422;-45.120503652039325
1739209759.2946599;-45.120503652039325
1739209759.2946773;-38.13080360867914
1739209759.2946947;-45.120503652039325
1739209759.294712;-38.13080360867914
1739209759.2947297;-45.120503652039325
1739209759.294747;-26.991370085610736
1739209759.2947645;-31.141103565318893
1739209759.2947822;-38.13080360867914
1739209759.2947996;-38.13080360867914
1739209759.294817;-35.57807855764607
1739209759.2948344;-32.816014438256545
1739209759.294852;-45.120503652039325
1739209759.2948694;-38.13080360867914
1739209759.2948868;-45.120503652039325
1739209759.2949045;-45.120503652039325
1739209759.2949219;-35.57807855764607
1739209759.2949393;-35.57807855764607
1739209759.2949567;-45.120503652039325
1739209759.2949743;-45.120503652039325
1739209759.2949917;-45.120503652039325
1739209759.2950091;-45.120503652039325
1739209759.2950265;-31.141103565318893
1739209759.2950442;-32.816014438256545
1739209759.2950616;-35.57807855764607
1739209759.295079;-35.57807855764607
1739209759.2950966;-38.13080360867914
1739209759.295114;-38.13080360867914
1739209759.2951314;-45.120503652039325
1739209759.2951488;-38.13080360867914
1739209759.2951665;-45.120503652039325
1739209759.295184;-45.120503652039325
1739209759.2952013;-45.120503652039325
1739209759.2952187;-38.13080360867914
1739209759.2952363;-38.13080360867914
1739209759.2952538;-38.13080360867914
1739209759.2952712;-45.120503652039325
1739209759.2952888;-38.13080360867914
1739209759.2953062;-45.120503652039325
1739209759.2953236;-45.120503652039325
1739209759.295341;-38.13080360867914
1739209759.2953587;-45.120503652039325
1739209759.295376;-45.120503652039325
1739209759.2953935;-45.120503652039325
1739209759.295411;-35.57807855764607
1739209759.2954285;-45.120503652039325
1739209759.295446;-32.816014438256545
1739209759.2954633;-28.21854285175415
1739209759.295481;-38.13080360867914
1739209759.2954984;-45.120503652039325
1739209759.2955158;-45.120503652039325
1739209759.2955332;-38.13080360867914
1739209759.2955508;-45.120503652039325
1739209759.2955682;-45.120503652039325
1739209759.2955856;-35.57807855764607
1739209759.2956033;-38.13080360867914
1739209759.2956207;-35.57807855764607
1739209759.295638;-38.13080360867914
1739209759.2956555;-45.120503652039325
1739209759.2956731;-45.120503652039325
1739209759.2956905;-45.120503652039325
1739209759.295708;-45.120503652039325
1739209759.2957256;-38.13080360867914
1739209759.295743;-45.120503652039325
1739209759.2957604;-45.120503652039325
1739209759.2957778;-45.120503652039325
1739209759.2957954;-45.120503652039325
1739209759.2958128;-38.13080360867914
1739209759.2958302;-38.13080360867914
1739209759.2958477;-45.120503652039325
1739209759.2958653;-38.13080360867914
1739209759.2958827;-35.57807855764607
1739209759.2959;-38.13080360867914
1739209759.2959177;-45.120503652039325
1739209759.2959352;-38.13080360867914
1739209759.2959526;-32.816014438256545
1739209759.29597;-45.120503652039325
1739209759.2959876;-45.120503652039325
1739209759.296005;-33.981070128970906
1739209759.2960224;-45.120503652039325
1739209759.2960398;-45.120503652039325
1739209759.2960575;-45.120503652039325
1739209759.2960749;-45.120503652039325
1739209759.2960923;-45.120503652039325
1739209759.29611;-33.981070128970906
1739209759.2961273;-45.120503652039325
1739209759.2961447;-45.120503652039325
1739209759.2961621;-33.981070128970906
1739209759.2961798;-45.120503652039325
1739209759.2961972;-45.120503652039325
1739209759.2962146;-45.120503652039325
1739209759.2962322;-45.120503652039325
1739209759.2962496;-35.57807855764607
1739209759.296267;-38.13080360867914
1739209759.2962844;-45.120503652039325
1739209759.296302;-38.13080360867914
1739209759.2963195;-38.13080360867914
1739209759.296337;-38.13080360867914
1739209759.2963543;-45.120503652039325
1739209759.296372;-38.13080360867914
1739209759.2963893;-38.13080360867914
1739209759.2964067;-45.120503652039325
1739209759.2964244;-33.981070128970906
1739209759.2964418;-33.981070128970906
1739209759.2964592;-33.981070128970906
1739209759.2964766;-38.13080360867914
1739209759.2964942;-38.13080360867914
1739209759.2965117;-45.120503652039325
1739209759.296529;-45.120503652039325
1739209759.2965465;-45.120503652039325
1739209759.296564;-45.120503652039325
1739209759.2965815;-35.57807855764607
