CAN Message; 0x39:0828d7647f2c31fd
1739209706.6518033;-45.120503652039325
1739209706.651815;-32.816014438256545
1739209706.6518269;-45.120503652039325
1739209706.6518385;-45.120503652039325
1739209706.6518502;-45.120503652039325
1739209706.651862;-35.57807855764607
1739209706.6518736;-38.13080360867914
1739209706.6518853;-31.141103565318943
1739209706.651897;-45.120503652039325
1739209706.6519086;-38.13080360867914
1739209706.6519203;-45.120503652039325
1739209706.6519322;-45.120503652039325
1739209706.651944;-38.13080360867914
1739209706.6519556;-45.120503652039325
1739209706.6519673;-38.13080360867914
1739209706.651979;-31.141103565318893
1739209706.6519907;-33.981070128970906
1739209706.6520023;-45.120503652039325
1739209706.652014;-38.13080360867914
1739209706.6520257;-35.57807855764607
1739209706.6520374;-38.13080360867914
1739209706.6520493;-45.120503652039325
1739209706.652061;-38.13080360867914
1739209706.6520727;-30.49652367304973
1739209706.6520844;-45.120503652039325
1739209706.652096;-35.57807855764607
1739209706.6521077;-38.13080360867914
1739209706.6521194;-38.13080360867914
1739209706.652131;-38.13080360867914
1739209706.6521428;-38.13080360867914
1739209706.6521547;-45.120503652039325
1739209706.6521664;-33.981070128970956
1739209706.652178;-45.120503652039325
1739209706.6521897;-35.57807855764607
1739209706.6522014;-45.120503652039325
1739209706.652213;-45.120503652039325
1739209706.6522248;-35.57807855764607
1739209706.6522365;-38.13080360867914
1739209706.6522481;-45.120503652039325
1739209706.65226;-29.438486411369333
1739209706.6522717;-38.13080360867914
1739209706.6522834;-38.13080360867914
1739209706.652295;-38.13080360867914
1739209706.6523068;-38.13080360867914
1739209706.6523185;-45.120503652039325
1739209706.6523302;-45.120503652039325
1739209706.6523418;-45.120503652039325
1739209706.6523535;-45.120503652039325
1739209706.6523652;-38.13080360867914
1739209706.6523771;-38.13080360867914
1739209706.6523888;-45.120503652039325
1739209706.6524005;-38.13080360867914
1739209706.6524122;-45.120503652039325
1739209706.6524239;-38.13080360867914
1739209706.6524355;-35.57807855764607
1739209706.6524472;-45.120503652039325
1739209706.652459;-45.120503652039325
1739209706.6524706;-45.120503652039325
1739209706.6524825;-45.120503652039325
1739209706.6524942;-45.120503652039325
1739209706.6525059;-38.13080360867914
1739209706.6525176;-38.13080360867914
1739209706.6525292;-45.120503652039325
1739209706.652541;-35.57807855764607
1739209706.6525526;-35.57807855764607
1739209706.6525643;-45.120503652039325
1739209706.652576;-38.13080360867914
1739209706.652588;-32.816014438256545
1739209706.6525996;-45.120503652039325
1739209706.6526113;-38.13080360867914
1739209706.652623;-38.13080360867914
1739209706.6526346;-45.120503652039325
1739209706.6526463;-45.120503652039325
1739209706.652658;-38.13080360867914
1739209706.6526697;-45.120503652039325
1739209706.6526814;-45.120503652039325
1739209706.652693;-38.13080360867914
1739209706.652705;-32.816014438256545
1739209706.6527166;-38.13080360867914
1739209706.6527283;-45.120503652039325
1739209706.65274;-45.120503652039325
1739209706.6527517;-38.13080360867914
1739209706.6527634;-38.13080360867914
1739209706.652775;-45.120503652039325
1739209706.6527867;-45.120503652039325
1739209706.6527984;-45.120503652039325
1739209706.6528103;-45.120503652039325
1739209706.652822;-45.120503652039325
1739209706.6528337;-38.13080360867914
1739209706.6528454;-38.13080360867914
1739209706.652857;-38.13080360867914
1739209706.6528687;-30.49652367304973
1739209706.6528804;-38.13080360867914
1739209706.652892;-45.120503652039325
1739209706.6529038;-45.120503652039325
1739209706.6529155;-45.120503652039325
1739209706.6529274;-31.141103565318915
1739209706.652939;-45.120503652039325
1739209706.6529508;-38.13080360867914
1739209706.6529624;-38.13080360867914
1739209706.6529741;-33.981070128970906
1739209706.6529858;-45.120503652039325
1739209706.6529975;-38.13080360867914
1739209706.6530092;-35.57807855764607
1739209706.6530209;-38.13080360867914
1739209706.6530328;-45.120503652039325
1739209706.6530445;-45.120503652039325
1739209706.6530561;-35.57807855764607
1739209706.6530678;-38.13080360867914
1739209706.6530795;-45.120503652039325
1739209706.6530912;-38.13080360867914
1739209706.6531029;-38.13080360867914
1739209706.6531146;-33.981070128970906
1739209706.6531262;-38.13080360867914
1739209706.6531382;-38.13080360867914
1739209706.6531498;-38.13080360867914
1739209706.6531615;-38.13080360867914
1739209706.6531732;-38.13080360867914
1739209706.653185;-45.120503652039325
1739209706.6531966;-45.120503652039325
1739209706.6532083;-45.120503652039325
1739209706.65322;-45.120503652039325
1739209706.6532316;-38.13080360867914
1739209706.6532433;-38.13080360867914
1739209706.6532552;-38.13080360867914
1739209706.653267;-38.13080360867914
1739209706.6532786;-38.13080360867914
1739209706.6532903;-32.816014438256545
1739209706.653302;-33.981070128970906
1739209706.6533136;-45.120503652039325
1739209706.6533253;-45.120503652039325
1739209706.653337;-45.120503652039325
1739209706.6533487;-38.13080360867914
1739209706.6533606;-45.120503652039325
1739209706.6533723;-45.120503652039325
1739209706.653384;-38.13080360867914
1739209706.6533957;-30.49652367304973
1739209706.6534073;-45.120503652039325
1739209706.653419;-35.57807855764607
1739209706.6534307;-45.120503652039325
1739209706.6534424;-38.13080360867914
1739209706.653454;-45.120503652039325
1739209706.6534657;-45.120503652039325
1739209706.6534777;-45.120503652039325
1739209706.6534894;-33.981070128970906
1739209706.653501;-35.57807855764607
1739209706.6535127;-33.981070128970906
1739209706.6535244;-45.120503652039325
1739209706.653536;-38.13080360867914
1739209706.6535478;-45.120503652039325
1739209706.6535594;-38.13080360867914
1739209706.6535711;-35.57807855764607
1739209706.653583;-38.13080360867914
1739209706.6535947;-38.13080360867914
1739209706.6536064;-38.13080360867914
1739209706.653618;-45.120503652039325
1739209706.6536298;-38.13080360867914
1739209706.6536415;-45.120503652039325
1739209706.6536531;-38.13080360867914
1739209706.6536648;-35.57807855764607
1739209706.6536765;-29.438486411369347
1739209706.6536884;-38.13080360867914
1739209706.6537;-38.13080360867914
1739209706.6537118;-45.120503652039325
1739209706.6537235;-38.13080360867914
1739209706.6537352;-45.120503652039325
1739209706.6537468;-38.13080360867914
1739209706.6537585;-38.13080360867914
1739209706.6537702;-33.981070128970906
1739209706.653782;-33.981070128970906
1739209706.6537936;-38.13080360867914
1739209706.6538055;-35.57807855764607
1739209706.6538172;-35.57807855764607
1739209706.6538289;-45.120503652039325
1739209706.6538405;-38.13080360867914
1739209706.6538522;-38.13080360867914
1739209706.653864;-38.13080360867914
1739209706.6538756;-38.13080360867914
1739209706.6538873;-38.13080360867914
1739209706.653899;-45.120503652039325
1739209706.6539109;-38.13080360867914
1739209706.6539226;-35.57807855764607
1739209706.6539342;-38.13080360867914
1739209706.653946;-45.120503652039325
1739209706.6539576;-38.13080360867914
1739209706.6539693;-33.981070128970906
1739209706.653981;-45.120503652039325
1739209706.6539927;-45.120503652039325
1739209706.6540043;-45.120503652039325
1739209706.654016;-45.120503652039325
1739209706.654028;-45.120503652039325
1739209706.6540396;-45.120503652039325
1739209706.6540513;-38.13080360867914
1739209706.654063;-38.13080360867914
1739209706.6540747;-38.13080360867914
1739209706.6540864;-45.120503652039325
1739209706.654098;-38.13080360867914
1739209706.6541097;-38.13080360867914
1739209706.6541214;-38.13080360867914
1739209706.6541333;-35.57807855764607
1739209706.654145;-45.120503652039325
1739209706.6541567;-38.13080360867914
1739209706.6541684;-35.57807855764607
1739209706.65418;-38.13080360867914
1739209706.6541917;-45.120503652039325
1739209706.6542034;-38.13080360867914
1739209706.654215;-38.13080360867914
1739209706.6542268;-45.120503652039325
1739209706.6542387;-38.13080360867914
1739209706.6542504;-45.120503652039325
1739209706.654262;-38.13080360867914
1739209706.6542737;-38.13080360867914
1739209706.6542854;-45.120503652039325
1739209706.654297;-45.120503652039325
1739209706.6543088;-45.120503652039325
1739209706.6543205;-38.13080360867914
1739209706.6543322;-38.13080360867914
1739209706.6543438;-45.120503652039325
1739209706.6543558;-45.120503652039325
1739209706.6543674;-45.120503652039325
1739209706.6543791;-33.981070128970906
1739209706.6543908;-38.13080360867914
1739209706.6544025;-38.13080360867914
1739209706.639557;-45.120503652039325
1739209706.6395605;-38.13080360867914
1739209706.639564;-38.13080360867914
1739209706.6395676;-45.120503652039325
1739209706.6395712;-38.13080360867914
1739209706.6395745;-35.57807855764607
1739209706.639578;-45.120503652039325
1739209706.6395817;-38.13080360867914
1739209706.6395853;-30.49652367304973
1739209706.6395888;-45.120503652039325
1739209706.6395922;-38.13080360867914
1739209706.6395957;-38.13080360867914
1739209706.6395993;-38.13080360867914
1739209706.639603;-45.120503652039325
1739209706.6396065;-45.120503652039325
1739209706.6396098;-45.120503652039325
1739209706.6396134;-38.13080360867914
1739209706.639617;-38.13080360867914
1739209706.6396205;-45.120503652039325
1739209706.639624;-38.13080360867914
1739209706.6396275;-35.57807855764607
1739209706.639631;-38.13080360867914
1739209706.6396346;-35.57807855764607
1739209706.6396382;-38.13080360867914
1739209706.6396418;-38.13080360867914
1739209706.6396453;-38.13080360867914
1739209706.6396487;-45.120503652039325
1739209706.6396523;-45.120503652039325
1739209706.6396558;-45.120503652039325
1739209706.6396594;-45.120503652039325
1739209706.639663;-38.13080360867914
1739209706.6396663;-33.981070128970906
1739209706.63967;-45.120503652039325
1739209706.6396735;-45.120503652039325
1739209706.639677;-35.57807855764607
1739209706.6396806;-33.981070128970906
1739209706.639684;-45.120503652039325
1739209706.6396875;-35.57807855764607
1739209706.639691;-35.57807855764607
1739209706.6396947;-38.13080360867914
1739209706.6396983;-45.120503652039325
1739209706.6397018;-38.13080360867914
1739209706.6397052;-35.57807855764607
1739209706.6397088;-45.120503652039325
1739209706.6397123;-35.57807855764607
1739209706.639716;-38.13080360867914
1739209706.6397195;-35.57807855764607
1739209706.6397228;-38.13080360867914
1739209706.6397264;-33.981070128970906
1739209706.63973;-31.141103565318915
1739209706.6397336;-45.120503652039325
1739209706.6397371;-38.13080360867914
1739209706.6397405;-38.13080360867914
1739209706.639744;-38.13080360867914
1739209706.6397476;-45.120503652039325
1739209706.6397512;-38.13080360867914
1739209706.6397548;-38.13080360867914
1739209706.639758;-33.981070128970956
1739209706.6397617;-38.13080360867914
1739209706.6397653;-38.13080360867914
1739209706.6397688;-38.13080360867914
1739209706.6397724;-45.120503652039325
1739209706.639776;-45.120503652039325
1739209706.6397793;-38.13080360867914
1739209706.639783;-35.57807855764607
1739209706.6397865;-33.981070128970906
1739209706.63979;-38.13080360867914
1739209706.6397936;-45.120503652039325
1739209706.639797;-45.120503652039325
1739209706.6398005;-45.120503652039325
1739209706.6398041;-38.13080360867914
1739209706.6398077;-45.120503652039325
1739209706.6398113;-38.13080360867914
1739209706.6398146;-31.141103565318915
1739209706.6398182;-38.13080360867914
1739209706.6398218;-38.13080360867914
1739209706.6398253;-38.13080360867914
1739209706.639829;-35.57807855764607
1739209706.6398323;-38.13080360867914
1739209706.6398358;-33.981070128970906
1739209706.6398394;-45.120503652039325
1739209706.639843;-29.438486411369354
1739209706.6398466;-35.57807855764607
1739209706.6398501;-33.981070128970906
1739209706.6398535;-45.120503652039325
1739209706.639857;-45.120503652039325
1739209706.6398606;-38.13080360867914
1739209706.6398642;-45.120503652039325
1739209706.6398678;-45.120503652039325
1739209706.6398711;-31.141103565318915
1739209706.6398747;-38.13080360867914
1739209706.6398783;-45.120503652039325
1739209706.6398818;-45.120503652039325
1739209706.6398854;-38.13080360867914
1739209706.6398888;-38.13080360867914
1739209706.6398923;-38.13080360867914
1739209706.639896;-45.120503652039325
1739209706.6398995;-45.120503652039325
1739209706.639903;-38.13080360867914
1739209706.6399066;-38.13080360867914
1739209706.63991;-45.120503652039325
1739209706.6399136;-33.981070128970906
1739209706.6399171;-45.120503652039325
1739209706.6399207;-45.120503652039325
1739209706.6399243;-38.13080360867914
1739209706.6399276;-38.13080360867914
1739209706.6399312;-45.120503652039325
1739209706.6399348;-45.120503652039325
1739209706.6399384;-45.120503652039325
1739209706.639942;-45.120503652039325
1739209706.6399453;-45.120503652039325
1739209706.6399488;-38.13080360867914
1739209706.6399524;-45.120503652039325
1739209706.639956;-38.13080360867914
1739209706.6399596;-35.57807855764607
1739209706.639963;-38.13080360867914
1739209706.6399665;-45.120503652039325
1739209706.63997;-35.57807855764607
1739209706.6399736;-32.816014438256545
1739209706.6399772;-38.13080360867914
1739209706.6399808;-45.120503652039325
1739209706.6399841;-38.13080360867914
1739209706.6399877;-35.57807855764607
1739209706.6399913;-38.13080360867914
1739209706.6399949;-45.120503652039325
1739209706.6399984;-45.120503652039325
1739209706.6400018;-45.120503652039325
1739209706.6400054;-45.120503652039325
1739209706.640009;-38.13080360867914
1739209706.6400125;-45.120503652039325
1739209706.640016;-45.120503652039325
1739209706.6400194;-45.120503652039325
1739209706.640023;-38.13080360867914
1739209706.6400266;-38.13080360867914
1739209706.6400301;-45.120503652039325
1739209706.6400337;-38.13080360867914
1739209706.6400373;-38.13080360867914
1739209706.6400406;-45.120503652039325
1739209706.6400442;-32.816014438256545
1739209706.6400478;-45.120503652039325
1739209706.6400514;-45.120503652039325
1739209706.640055;-45.120503652039325
1739209706.6400583;-35.57807855764607
1739209706.6400619;-45.120503652039325
1739209706.6400654;-38.13080360867914
1739209706.640069;-38.13080360867914
1739209706.6400726;-45.120503652039325
1739209706.640076;-38.13080360867914
1739209706.6400795;-38.13080360867914
1739209706.640083;-45.120503652039325
1739209706.6400867;-45.120503652039325
1739209706.6400902;-38.13080360867914
1739209706.6400936;-45.120503652039325
1739209706.6400971;-45.120503652039325
1739209706.6401007;-32.816014438256545
1739209706.6401043;-38.13080360867914
1739209706.6401079;-45.120503652039325
1739209706.6401114;-38.13080360867914
1739209706.6401148;-38.13080360867914
1739209706.6401184;-45.120503652039325
1739209706.640122;-45.120503652039325
1739209706.6401255;-35.57807855764607
1739209706.640129;-30.49652367304973
1739209706.6401324;-45.120503652039325
1739209706.640136;-35.57807855764607
1739209706.6401396;-38.13080360867914
1739209706.6401432;-38.13080360867914
1739209706.6401467;-38.13080360867914
1739209706.64015;-45.120503652039325
1739209706.6401536;-45.120503652039325
1739209706.6401572;-33.981070128970956
1739209706.6401608;-45.120503652039325
1739209706.6401644;-45.120503652039325
1739209706.6401677;-45.120503652039325
1739209706.6401713;-45.120503652039325
1739209706.6401749;-35.57807855764607
1739209706.6401784;-35.57807855764607
1739209706.640182;-38.13080360867914
1739209706.6401856;-27.8777449560314
1739209706.640189;-38.13080360867914
1739209706.6401925;-45.120503652039325
1739209706.640196;-45.120503652039325
1739209706.6401997;-45.120503652039325
1739209706.6402032;-45.120503652039325
1739209706.6402066;-45.120503652039325
1739209706.6402102;-45.120503652039325
1739209706.6402137;-45.120503652039325
1739209706.6402173;-45.120503652039325
1739209706.6402209;-45.120503652039325
1739209706.6402242;-38.13080360867914
1739209706.6402278;-35.57807855764607
1739209706.6402314;-45.120503652039325
1739209706.640235;-45.120503652039325
1739209706.6402385;-45.120503652039325
1739209706.640242;-45.120503652039325
1739209706.6402454;-38.13080360867914
1739209706.640249;-38.13080360867914
1739209706.6402526;-38.13080360867914
1739209706.6402562;-45.120503652039325
1739209706.6402597;-38.13080360867914
1739209706.640263;-45.120503652039325
1739209706.6402667;-38.13080360867914
1739209706.6402702;-28.21854285175415
1739209706.6402738;-32.816014438256545
1739209706.6402774;-45.120503652039325
1739209706.6402807;-45.120503652039325
1739209706.6402843;-45.120503652039325
1739209706.6402879;-45.120503652039325
1739209706.6402915;-45.120503652039325
1739209706.640295;-45.120503652039325
1739209706.6402984;-38.13080360867914
1739209706.640302;-45.120503652039325
1739209706.6403055;-38.13080360867914
1739209706.640309;-38.13080360867914
1739209706.6403127;-45.120503652039325
1739209706.6403162;-38.13080360867914
1739209706.6403196;-45.120503652039325
1739209706.6403232;-45.120503652039325
1739209706.6403267;-33.981070128970906
1739209706.6403303;-35.57807855764607
1739209706.640334;-38.13080360867914
1739209706.6403372;-33.981070128970906
1739209706.6403408;-45.120503652039325
1739209706.6403444;-45.120503652039325
1739209706.640348;-38.13080360867914
1739209706.6403515;-45.120503652039325
1739209706.6403549;-45.120503652039325
1739209706.6403584;-38.13080360867914
1739209706.640362;-35.57807855764607
1739209706.6403656;-38.13080360867914
1739209706.6403692;-35.57807855764607
1739209706.6403728;-33.981070128970906
1739209706.640376;-45.120503652039325
1739209706.6403797;-38.13080360867914
1739209706.6403832;-45.120503652039325
1739209706.6403868;-38.13080360867914
1739209706.6403904;-38.13080360867914
1739209706.6403937;-45.120503652039325
1739209706.6403973;-45.120503652039325
1739209706.640401;-38.13080360867914
1739209706.6404045;-38.13080360867914
1739209706.640408;-45.120503652039325
1739209706.6404114;-38.13080360867914
1739209706.640415;-35.57807855764607
1739209706.6404185;-45.120503652039325
1739209706.640422;-45.120503652039325
1739209706.6404257;-45.120503652039325
1739209706.640429;-33.981070128970906
1739209706.6404326;-45.120503652039325
1739209706.6404362;-45.120503652039325
1739209706.6404397;-45.120503652039325
1739209706.6404433;-45.120503652039325
1739209706.640447;-38.13080360867914
1739209706.6404502;-38.13080360867914
1739209706.6404538;-45.120503652039325
1739209706.6404574;-45.120503652039325
1739209706.640461;-38.13080360867914
1739209706.6404645;-38.13080360867914
1739209706.640468;-45.120503652039325
1739209706.6404715;-38.13080360867914
1739209706.640475;-35.57807855764607
1739209706.6404786;-38.13080360867914
1739209706.6404822;-45.120503652039325
1739209706.6404855;-45.120503652039325
1739209706.640489;-38.13080360867914
1739209706.6404927;-35.57807855764607
1739209706.6404963;-38.13080360867914
1739209706.6404998;-33.981070128970906
1739209706.6405032;-38.13080360867914
1739209706.6405067;-45.120503652039325
1739209706.6405103;-35.57807855764607
1739209706.640514;-38.13080360867914
1739209706.6405175;-38.13080360867914
1739209706.640521;-38.13080360867914
1739209706.6405244;-35.57807855764607
1739209706.640528;-33.981070128970906
1739209706.6405315;-45.120503652039325
1739209706.640535;-38.13080360867914
1739209706.6405387;-38.13080360867914
1739209706.640542;-38.13080360867914
1739209706.6405456;-45.120503652039325
1739209706.6405492;-38.13080360867914
1739209706.6405528;-35.57807855764607
1739209706.6405563;-38.13080360867914
1739209706.6405597;-45.120503652039325
1739209706.6405632;-45.120503652039325
1739209706.6405668;-35.57807855764607
1739209706.6405704;-38.13080360867914
1739209706.640574;-45.120503652039325
1739209706.6405776;-45.120503652039325
1739209706.640581;-45.120503652039325
1739209706.6405845;-35.57807855764607
1739209706.640588;-45.120503652039325
1739209706.6405916;-45.120503652039325
1739209706.6405952;-35.57807855764607
1739209706.6405985;-33.981070128970906
1739209706.640602;-45.120503652039325
1739209706.6406057;-45.120503652039325
1739209706.6406093;-38.13080360867914
1739209706.6406128;-38.13080360867914
1739209706.6406162;-38.13080360867914
1739209706.6406198;-38.13080360867914
1739209706.6406233;-45.120503652039325
1739209706.640627;-38.13080360867914
1739209706.6406305;-45.120503652039325
1739209706.6406338;-33.981070128970906
1739209706.6406374;-45.120503652039325
1739209706.640641;-31.141103565318915
1739209706.6406446;-27.267205301931607
1739209706.6406481;-45.120503652039325
1739209706.6406517;-45.120503652039325
1739209706.640655;-33.981070128970906
1739209706.6406586;-38.13080360867914
1739209706.6406622;-38.13080360867914
1739209706.6406658;-38.13080360867914
1739209706.6406693;-38.13080360867914
1739209706.6406727;-32.81601443825658
1739209706.6406763;-45.120503652039325
1739209706.6406798;-45.120503652039325
1739209706.6406834;-38.13080360867914
1739209706.640687;-38.13080360867914
1739209706.6406903;-33.981070128970906
1739209706.640694;-35.57807855764607
1739209706.6406975;-33.981070128970906
1739209706.640701;-38.13080360867914
1739209706.6407046;-45.120503652039325
1739209706.6407082;-35.57807855764607
1739209706.6407115;-38.13080360867914
1739209706.6407151;-45.120503652039325
1739209706.6407187;-45.120503652039325
1739209706.6407223;-38.13080360867914
1739209706.6407259;-35.57807855764607
1739209706.6407292;-38.13080360867914
1739209706.6407328;-38.13080360867914
1739209706.6407363;-38.13080360867914
1739209706.64074;-38.13080360867914
1739209706.6407435;-45.120503652039325
1739209706.6407468;-45.120503652039325
1739209706.6407504;-45.120503652039325
1739209706.640754;-45.120503652039325
1739209706.6407576;-38.13080360867914
1739209706.6407611;-38.13080360867914
1739209706.6407645;-45.120503652039325
1739209706.640768;-45.120503652039325
1739209706.6407716;-38.13080360867914
1739209706.6407752;-38.13080360867914
1739209706.6407788;-45.120503652039325
1739209706.6407824;-33.981070128970906
1739209706.6407857;-28.992665084841942
1739209706.6407893;-38.13080360867914
1739209706.6407928;-45.120503652039325
1739209706.6407964;-38.13080360867914
1739209706.6408;-33.981070128970906
1739209706.6408033;-45.120503652039325
1739209706.640807;-45.120503652039325
1739209706.6408105;-45.120503652039325
1739209706.640814;-38.13080360867914
1739209706.6408176;-45.120503652039325
1739209706.640821;-45.120503652039325
1739209706.6408246;-45.120503652039325
1739209706.6408281;-45.120503652039325
1739209706.6408317;-45.120503652039325
1739209706.6408353;-35.57807855764607
1739209706.6408386;-38.13080360867914
1739209706.6408422;-33.981070128970906
1739209706.6408458;-45.120503652039325
1739209706.6408494;-38.13080360867914
1739209706.640853;-35.57807855764607
1739209706.6408565;-45.120503652039325
1739209706.6408598;-45.120503652039325
1739209706.6408634;-45.120503652039325
1739209706.640867;-38.13080360867914
1739209706.6408706;-45.120503652039325
1739209706.6408741;-38.13080360867914
1739209706.6408775;-38.13080360867914
1739209706.640881;-45.120503652039325
1739209706.6408846;-45.120503652039325
1739209706.6408882;-45.120503652039325
1739209706.6408918;-38.13080360867914
1739209706.6408951;-38.13080360867914
1739209706.6408987;-45.120503652039325
1739209706.6409023;-38.13080360867914
1739209706.6409059;-38.13080360867914
1739209706.6409094;-45.120503652039325
1739209706.640913;-45.120503652039325
1739209706.6409163;-38.13080360867914
1739209706.64092;-45.120503652039325
1739209706.6409235;-35.57807855764607
1739209706.640927;-30.49652367304973
1739209706.6409307;-38.13080360867914
1739209706.640934;-45.120503652039325
1739209706.6409376;-38.13080360867914
1739209706.6409411;-38.13080360867914
1739209706.6409447;-45.120503652039325
1739209706.6409483;-45.120503652039325
1739209706.6409516;-45.120503652039325
1739209706.6409552;-45.120503652039325
1739209706.6409588;-45.120503652039325
1739209706.6409624;-38.13080360867914
1739209706.640966;-45.120503652039325
1739209706.6409693;-45.120503652039325
1739209706.6409729;-45.120503652039325
1739209706.6409764;-35.57807855764607
1739209706.64098;-45.120503652039325
1739209706.6409836;-45.120503652039325
1739209706.6409872;-45.120503652039325
1739209706.6409905;-35.57807855764607
1739209706.640994;-38.13080360867914
1739209706.6409976;-45.120503652039325
1739209706.6410012;-45.120503652039325
1739209706.6410048;-45.120503652039325
1739209706.6410081;-45.120503652039325
1739209706.6410117;-45.120503652039325
1739209706.6410153;-45.120503652039325
1739209706.6410189;-45.120503652039325
1739209706.6410224;-38.13080360867914
1739209706.6410258;-35.57807855764607
1739209706.6410294;-38.13080360867914
1739209706.641033;-45.120503652039325
1739209706.6410365;-45.120503652039325
1739209706.64104;-45.120503652039325
1739209706.6410437;-38.13080360867914
1739209706.641047;-38.13080360867914
1739209706.6410506;-38.13080360867914
1739209706.6410542;-45.120503652039325
1739209706.6410577;-45.120503652039325
1739209706.6410613;-45.120503652039325
1739209706.6410646;-45.120503652039325
1739209706.6410682;-45.120503652039325
1739209706.6410718;-45.120503652039325
1739209706.6410754;-35.57807855764607
1739209706.641079;-35.57807855764607
1739209706.6410823;-38.13080360867914
1739209706.6410859;-45.120503652039325
1739209706.6410894;-45.120503652039325
1739209706.641093;-45.120503652039325
1739209706.6410966;-45.120503652039325
1739209706.6411;-38.13080360867914
1739209706.6411035;-45.120503652039325
1739209706.641107;-45.120503652039325
1739209706.6411107;-38.13080360867914
1739209706.6411142;-38.13080360867914
1739209706.6411178;-38.13080360867914
1739209706.6411211;-38.13080360867914
1739209706.6411247;-38.13080360867914
1739209706.6411283;-25.826314394896357
1739209706.6411319;-45.120503652039325
1739209706.6411355;-45.120503652039325
1739209706.6411388;-45.120503652039325
1739209706.6411424;-38.13080360867914
1739209706.641146;-38.13080360867914
1739209706.6411495;-45.120503652039325
1739209706.641153;-45.120503652039325
1739209706.6411564;-29.438486411369347
1739209706.64116;-38.13080360867914
1739209706.6411636;-45.120503652039325
1739209706.6411672;-45.120503652039325
1739209706.6411707;-38.13080360867914
1739209706.641174;-45.120503652039325
1739209706.6411777;-38.13080360867914
1739209706.6411812;-45.120503652039325
1739209706.6411848;-38.13080360867914
1739209706.6411884;-35.57807855764607
1739209706.641192;-35.57807855764607
1739209706.6411953;-45.120503652039325
1739209706.6411989;-45.120503652039325
1739209706.6412024;-38.13080360867914
1739209706.641206;-38.13080360867914
1739209706.6412096;-45.120503652039325
1739209706.641213;-38.13080360867914
1739209706.6412165;-45.120503652039325
1739209706.64122;-38.13080360867914
1739209706.6412237;-45.120503652039325
1739209706.6412272;-45.120503652039325
1739209706.6412306;-45.120503652039325
1739209706.6412342;-38.13080360867914
1739209706.6412377;-45.120503652039325
1739209706.6412413;-29.438486411369347
1739209706.641245;-33.981070128970906
1739209706.6412485;-45.120503652039325
1739209706.6412518;-45.120503652039325
1739209706.6412554;-38.13080360867914
1739209706.641259;-45.120503652039325
1739209706.6412625;-38.13080360867914
1739209706.641266;-38.13080360867914
1739209706.6412694;-32.816014438256545
1739209706.641273;-38.13080360867914
1739209706.6412766;-38.13080360867914
1739209706.6412802;-45.120503652039325
1739209706.6412838;-45.120503652039325
1739209706.641287;-32.816014438256545
1739209706.6412907;-45.120503652039325
1739209706.6412942;-45.120503652039325
1739209706.6412978;-38.13080360867914
1739209706.6413014;-33.981070128970906
1739209706.6413047;-38.13080360867914
1739209706.6413083;-35.57807855764607
1739209706.641312;-38.13080360867914
1739209706.6413155;-38.13080360867914
1739209706.641319;-45.120503652039325
1739209706.6413226;-38.13080360867914
1739209706.641326;-33.981070128970906
1739209706.6413295;-45.120503652039325
1739209706.641333;-38.13080360867914
1739209706.6413367;-35.57807855764607
1739209706.6413403;-38.13080360867914
1739209706.6413436;-45.120503652039325
1739209706.6413472;-38.13080360867914
1739209706.6413507;-45.120503652039325
1739209706.6413543;-45.120503652039325
1739209706.641358;-38.13080360867914
1739209706.6413612;-45.120503652039325
1739209706.6413648;-45.120503652039325
1739209706.6413684;-38.13080360867914
1739209706.641372;-30.49652367304973
1739209706.6413755;-38.13080360867914
1739209706.641379;-38.13080360867914
1739209706.6413825;-33.981070128970906
1739209706.641386;-45.120503652039325
1739209706.6413896;-38.13080360867914
1739209706.6413932;-45.120503652039325
1739209706.6413968;-38.13080360867914
1739209706.6414;-45.120503652039325
1739209706.6414037;-45.120503652039325
1739209706.6414073;-38.13080360867914
1739209706.6414108;-45.120503652039325
1739209706.6414144;-45.120503652039325
1739209706.6414177;-45.120503652039325
1739209706.6414213;-35.57807855764607
1739209706.641425;-45.120503652039325
1739209706.6414285;-35.57807855764607
1739209706.641432;-45.120503652039325
1739209706.6414354;-38.13080360867914
1739209706.641439;-38.13080360867914
1739209706.6414425;-45.120503652039325
1739209706.641446;-38.13080360867914
1739209706.6414497;-32.816014438256545
1739209706.6414533;-38.13080360867914
1739209706.6414566;-38.13080360867914
1739209706.6414602;-33.981070128970906
1739209706.6414638;-45.120503652039325
1739209706.6414673;-45.120503652039325
1739209706.641471;-45.120503652039325
1739209706.6414742;-45.120503652039325
1739209706.6414778;-38.13080360867914
1739209706.6414814;-32.816014438256545
1739209706.641485;-38.13080360867914
1739209706.6414886;-45.120503652039325
1739209706.641492;-38.13080360867914
1739209706.6414955;-45.120503652039325
1739209706.641499;-31.141103565318893
1739209706.6415026;-35.57807855764607
1739209706.6415062;-38.13080360867914
1739209706.6415095;-38.13080360867914
1739209706.641513;-32.816014438256545
1739209706.6415167;-33.981070128970906
1739209706.6415203;-45.120503652039325
1739209706.6415238;-45.120503652039325
1739209706.6415274;-38.13080360867914
1739209706.6415308;-38.13080360867914
1739209706.6415343;-35.57807855764607
1739209706.641538;-35.57807855764607
1739209706.6415415;-45.120503652039325
1739209706.641545;-33.981070128970906
