CAN Message; 0x1a7:000084a6b91b20c3
1739209872.2333856;-38.13080360867914
1739209872.2333927;-32.816014438256545
1739209872.2334;-35.57807855764607
1739209872.2334075;-45.120503652039325
1739209872.233415;-45.120503652039325
1739209872.233422;-38.13080360867914
1739209872.2334294;-45.120503652039325
1739209872.2334368;-45.120503652039325
1739209872.2334442;-38.13080360867914
1739209872.2334514;-38.13080360867914
1739209872.2334588;-45.120503652039325
1739209872.2334661;-38.13080360867914
1739209872.2334735;-45.120503652039325
1739209872.2334807;-38.13080360867914
1739209872.233488;-35.57807855764607
1739209872.2334955;-33.981070128970906
1739209872.2335029;-45.120503652039325
1739209872.23351;-38.13080360867914
1739209872.2335174;-38.13080360867914
1739209872.2335248;-45.120503652039325
1739209872.2335322;-38.13080360867914
1739209872.2335393;-45.120503652039325
1739209872.2335467;-45.120503652039325
1739209872.2335541;-45.120503652039325
1739209872.2335615;-45.120503652039325
1739209872.2335687;-45.120503652039325
1739209872.233576;-38.13080360867914
1739209872.2335835;-35.57807855764607
1739209872.2335908;-38.13080360867914
1739209872.233598;-45.120503652039325
1739209872.2336054;-45.120503652039325
1739209872.2336128;-38.13080360867914
1739209872.2336202;-33.981070128970906
1739209872.2336273;-38.13080360867914
1739209872.2336347;-38.13080360867914
1739209872.233642;-45.120503652039325
1739209872.2336495;-38.13080360867914
1739209872.2336566;-33.981070128970906
1739209872.233664;-38.13080360867914
1739209872.2336714;-38.13080360867914
1739209872.2336788;-38.13080360867914
1739209872.233686;-35.57807855764607
1739209872.2336934;-33.981070128970906
1739209872.2337008;-38.13080360867914
1739209872.2337081;-45.120503652039325
1739209872.2337153;-45.120503652039325
1739209872.2337227;-45.120503652039325
1739209872.23373;-38.13080360867914
1739209872.2337375;-45.120503652039325
1739209872.2337446;-45.120503652039325
1739209872.233752;-38.13080360867914
1739209872.2337594;-38.13080360867914
1739209872.2337668;-38.13080360867914
1739209872.233774;-35.57807855764607
1739209872.2337813;-38.13080360867914
1739209872.2337887;-45.120503652039325
1739209872.2337961;-45.120503652039325
1739209872.2338033;-35.57807855764607
1739209872.2338107;-38.13080360867914
1739209872.233818;-45.120503652039325
1739209872.2338254;-38.13080360867914
1739209872.2338326;-32.816014438256545
1739209872.23384;-31.141103565318915
1739209872.2338474;-33.981070128970906
1739209872.2338548;-45.120503652039325
1739209872.233862;-38.13080360867914
1739209872.2338693;-33.981070128970906
1739209872.2338767;-38.13080360867914
1739209872.233884;-45.120503652039325
1739209872.2338912;-38.13080360867914
1739209872.2338986;-38.13080360867914
1739209872.233906;-38.13080360867914
1739209872.2339134;-33.981070128970906
1739209872.2339206;-45.120503652039325
1739209872.233928;-45.120503652039325
1739209872.2339354;-38.13080360867914
1739209872.2339427;-45.120503652039325
1739209872.23395;-45.120503652039325
1739209872.2339573;-33.981070128970906
1739209872.2339647;-27.8777449560314
1739209872.233972;-45.120503652039325
1739209872.2339792;-38.13080360867914
1739209872.2339866;-35.57807855764607
1739209872.233994;-38.13080360867914
1739209872.2340014;-38.13080360867914
1739209872.2340086;-38.13080360867914
1739209872.234016;-38.13080360867914
1739209872.2340233;-38.13080360867914
1739209872.2340307;-38.13080360867914
1739209872.2340379;-35.57807855764607
1739209872.2340453;-38.13080360867914
1739209872.2340527;-45.120503652039325
1739209872.23406;-38.13080360867914
1739209872.2340672;-35.57807855764607
1739209872.2340746;-45.120503652039325
1739209872.234082;-32.816014438256545
1739209872.2340894;-35.57807855764607
1739209872.2340965;-45.120503652039325
1739209872.234104;-33.981070128970906
1739209872.2341113;-30.49652367304973
1739209872.2341187;-38.13080360867914
1739209872.2341259;-45.120503652039325
1739209872.2341332;-33.981070128970906
1739209872.2341406;-31.141103565318893
1739209872.234148;-38.13080360867914
1739209872.2341552;-45.120503652039325
1739209872.2341626;-38.13080360867914
1739209872.23417;-45.120503652039325
1739209872.2341774;-45.120503652039325
1739209872.2341845;-38.13080360867914
1739209872.234192;-45.120503652039325
1739209872.2341993;-33.981070128970956
1739209872.2342064;-45.120503652039325
1739209872.2342138;-35.57807855764607
1739209872.2342212;-45.120503652039325
1739209872.2342286;-45.120503652039325
1739209872.2342358;-38.13080360867914
1739209872.2342432;-45.120503652039325
1739209872.2342505;-38.13080360867914
1739209872.234258;-28.21854285175415
1739209872.234265;-38.13080360867914
1739209872.2342725;-35.57807855764607
1739209872.2342799;-38.13080360867914
1739209872.2342873;-33.981070128970906
1739209872.2342944;-45.120503652039325
1739209872.2343018;-38.13080360867914
1739209872.2343092;-38.13080360867914
1739209872.2343166;-45.120503652039325
1739209872.2343237;-45.120503652039325
1739209872.2343311;-38.13080360867914
1739209872.2343385;-45.120503652039325
1739209872.234346;-35.57807855764607
1739209872.234353;-38.13080360867914
1739209872.2343605;-45.120503652039325
1739209872.2343678;-45.120503652039325
1739209872.2343752;-45.120503652039325
1739209872.2343824;-38.13080360867914
1739209872.2343898;-38.13080360867914
1739209872.2343972;-38.13080360867914
1739209872.2344046;-45.120503652039325
1739209872.2344117;-45.120503652039325
1739209872.234419;-38.13080360867914
1739209872.2344265;-35.57807855764607
1739209872.234434;-35.57807855764607
1739209872.234441;-45.120503652039325
1739209872.2344484;-45.120503652039325
1739209872.2344558;-35.57807855764607
1739209872.2344632;-32.816014438256545
1739209872.2344704;-45.120503652039325
1739209872.2344778;-45.120503652039325
1739209872.2344851;-38.13080360867914
1739209872.2344925;-38.13080360867914
1739209872.2344997;-45.120503652039325
1739209872.234507;-45.120503652039325
1739209872.2345145;-38.13080360867914
1739209872.2345219;-38.13080360867914
1739209872.234529;-33.981070128970906
1739209872.2345364;-35.57807855764607
1739209872.2345438;-38.13080360867914
1739209872.2345512;-38.13080360867914
1739209872.2345583;-38.13080360867914
1739209872.2345657;-38.13080360867914
1739209872.2345731;-45.120503652039325
1739209872.2345805;-45.120503652039325
1739209872.2345877;-45.120503652039325
1739209872.234595;-38.13080360867914
1739209872.2346025;-38.13080360867914
1739209872.2346098;-45.120503652039325
1739209872.234617;-38.13080360867914
1739209872.2346244;-38.13080360867914
1739209872.2346318;-38.13080360867914
1739209872.2346392;-35.57807855764607
1739209872.2346463;-38.13080360867914
1739209872.2346537;-45.120503652039325
1739209872.234661;-45.120503652039325
1739209872.2346685;-45.120503652039325
1739209872.2346756;-33.981070128970906
1739209872.234683;-45.120503652039325
1739209872.2346904;-38.13080360867914
1739209872.2346978;-38.13080360867914
1739209872.234705;-45.120503652039325
1739209872.2347124;-45.120503652039325
1739209872.2347198;-38.13080360867914
1739209872.2347271;-45.120503652039325
1739209872.2347343;-38.13080360867914
1739209872.2347417;-38.13080360867914
1739209872.234749;-38.13080360867914
1739209872.2347565;-38.13080360867914
1739209872.2347636;-45.120503652039325
1739209872.234771;-38.13080360867914
1739209872.2347784;-45.120503652039325
1739209872.2347858;-38.13080360867914
1739209872.234793;-45.120503652039325
1739209872.2348003;-38.13080360867914
1739209872.2348077;-38.13080360867914
1739209872.2348151;-38.13080360867914
1739209872.2227209;-27.267205301931607
1739209872.2227302;-31.141103565318915
1739209872.2227395;-28.992665084841942
1739209872.2227485;-45.120503652039325
1739209872.2227578;-45.120503652039325
1739209872.222767;-33.981070128970906
1739209872.2227762;-45.120503652039325
1739209872.2227855;-38.13080360867914
1739209872.2227948;-45.120503652039325
1739209872.2228038;-33.981070128970906
1739209872.2228131;-28.992665084841967
1739209872.2228224;-31.141103565318943
1739209872.2228315;-27.267205301931607
1739209872.2228408;-31.141103565318915
1739209872.22285;-33.981070128970956
1739209872.2228591;-45.120503652039325
1739209872.2228684;-33.981070128970906
1739209872.2228777;-38.13080360867914
1739209872.2228868;-38.13080360867914
1739209872.222896;-38.13080360867914
1739209872.2229054;-38.13080360867914
1739209872.2229145;-45.120503652039325
1739209872.2229238;-31.141103565318915
1739209872.222933;-24.74623867263306
1739209872.222942;-26.991370085610768
1739209872.2229514;-33.981070128970906
1739209872.2229607;-33.981070128970956
1739209872.2229698;-31.141103565318943
1739209872.222979;-28.58837851428586
1739209872.2229884;-35.57807855764607
1739209872.2229974;-38.13080360867914
1739209872.2230067;-38.13080360867914
1739209872.223016;-32.816014438256545
1739209872.223025;-38.13080360867914
1739209872.2230344;-35.57807855764607
1739209872.2230437;-23.50682362968953
1739209872.2230527;-24.438645034577675
1739209872.223062;-38.13080360867914
1739209872.2230713;-32.816014438256545
1739209872.2230804;-45.120503652039325
1739209872.2230897;-28.992665084841942
1739209872.223099;-30.49652367304973
1739209872.223108;-45.120503652039325
1739209872.2231174;-33.981070128970906
1739209872.2231266;-38.13080360867914
1739209872.2231357;-45.120503652039325
1739209872.223145;-45.120503652039325
1739209872.2231543;-33.981070128970956
1739209872.2231634;-22.44878636800916
1739209872.2231727;-32.816014438256545
1739209872.223182;-45.120503652039325
1739209872.223191;-33.981070128970906
1739209872.2232003;-38.13080360867914
1739209872.2232096;-28.992665084841942
1739209872.2232187;-45.120503652039325
1739209872.223228;-38.13080360867914
1739209872.2232373;-38.13080360867914
1739209872.2232463;-33.981070128970906
1739209872.2232556;-35.57807855764607
1739209872.223265;-31.141103565318915
1739209872.223274;-22.740042620751332
1739209872.2232833;-26.991370085610747
1739209872.2232926;-45.120503652039325
1739209872.2233016;-28.58837851428586
1739209872.223311;-45.120503652039325
1739209872.2233202;-31.141103565318915
1739209872.2233293;-28.58837851428586
1739209872.2233386;-45.120503652039325
1739209872.223348;-45.120503652039325
1739209872.223357;-38.13080360867914
1739209872.2233663;-45.120503652039325
1739209872.2233756;-38.13080360867914
1739209872.2233846;-26.03565346325281
1739209872.223394;-24.746238672633048
1739209872.2234032;-31.141103565318915
1739209872.2234123;-38.13080360867914
1739209872.2234216;-32.816014438256545
1739209872.2234309;-31.141103565318915
1739209872.22344;-45.120503652039325
1739209872.2234492;-38.13080360867914
1739209872.2234585;-32.816014438256545
1739209872.2234676;-38.13080360867914
1739209872.223477;-38.13080360867914
1739209872.2234862;-45.120503652039325
1739209872.2234955;-33.981070128970906
1739209872.2235045;-38.13080360867914
1739209872.2235138;-33.981070128970906
1739209872.2235231;-35.57807855764607
1739209872.2235322;-45.120503652039325
1739209872.2235415;-38.13080360867914
1739209872.2235508;-38.13080360867914
1739209872.2235599;-38.13080360867914
1739209872.2235692;-45.120503652039325
1739209872.2235785;-38.13080360867914
1739209872.2235875;-45.120503652039325
1739209872.2235968;-38.13080360867914
1739209872.223606;-32.816014438256545
1739209872.2236152;-38.13080360867914
1739209872.2236245;-45.120503652039325
1739209872.2236338;-45.120503652039325
1739209872.2236428;-32.816014438256545
1739209872.2236521;-35.57807855764607
1739209872.2236614;-45.120503652039325
1739209872.2236705;-38.13080360867914
1739209872.2236798;-35.57807855764607
1739209872.223689;-38.13080360867914
1739209872.2236981;-32.816014438256545
1739209872.2237074;-38.13080360867914
1739209872.2237167;-32.816014438256545
1739209872.2237258;-38.13080360867914
1739209872.223735;-28.58837851428586
1739209872.2237444;-30.49652367304973
1739209872.2237535;-45.120503652039325
1739209872.2237628;-38.13080360867914
1739209872.223772;-45.120503652039325
1739209872.223781;-38.13080360867914
1739209872.2237904;-45.120503652039325
1739209872.2237997;-38.13080360867914
1739209872.2238088;-38.13080360867914
1739209872.223818;-45.120503652039325
1739209872.2238274;-45.120503652039325
1739209872.2238364;-45.120503652039325
1739209872.2238457;-38.13080360867914
1739209872.223855;-45.120503652039325
1739209872.223864;-38.13080360867914
1739209872.2238734;-45.120503652039325
1739209872.2238827;-33.981070128970906
1739209872.2238917;-31.141103565318915
1739209872.223901;-38.13080360867914
1739209872.2239103;-45.120503652039325
1739209872.2239194;-38.13080360867914
1739209872.2239287;-38.13080360867914
1739209872.223938;-45.120503652039325
1739209872.223947;-45.120503652039325
1739209872.2239563;-45.120503652039325
1739209872.2239656;-45.120503652039325
1739209872.2239747;-45.120503652039325
1739209872.223984;-45.120503652039325
1739209872.2239933;-38.13080360867914
1739209872.2240024;-45.120503652039325
1739209872.2240117;-45.120503652039325
1739209872.224021;-33.981070128970906
1739209872.22403;-38.13080360867914
1739209872.2240393;-45.120503652039325
1739209872.2240486;-45.120503652039325
1739209872.2240577;-38.13080360867914
1739209872.224067;-35.57807855764607
1739209872.2240763;-35.57807855764607
1739209872.2240853;-35.57807855764607
1739209872.2240946;-38.13080360867914
1739209872.224104;-45.120503652039325
1739209872.224113;-38.13080360867914
1739209872.2241223;-35.57807855764607
1739209872.2241316;-35.57807855764607
1739209872.2241406;-45.120503652039325
1739209872.22415;-38.13080360867914
1739209872.2241592;-32.816014438256545
1739209872.2241683;-38.13080360867914
1739209872.2241776;-38.13080360867914
1739209872.224187;-45.120503652039325
1739209872.224196;-45.120503652039325
1739209872.2242053;-45.120503652039325
1739209872.2242146;-38.13080360867914
1739209872.2242236;-30.49652367304973
1739209872.224233;-33.981070128970906
1739209872.2242422;-38.13080360867914
1739209872.2242513;-31.141103565318915
1739209872.2242606;-32.816014438256545
1739209872.2242699;-31.141103565318943
1739209872.224279;-31.141103565318915
1739209872.2242882;-35.57807855764607
1739209872.2242975;-38.13080360867914
1739209872.2243066;-24.746238672633048
1739209872.224316;-28.992665084841942
1739209872.2243252;-33.981070128970956
1739209872.2243342;-29.438486411369347
1739209872.2243435;-38.13080360867914
1739209872.2243528;-38.13080360867914
1739209872.224362;-35.57807855764607
1739209872.2243712;-35.57807855764607
1739209872.2243805;-35.57807855764607
1739209872.2243896;-32.816014438256545
1739209872.2243989;-28.992665084841942
1739209872.2244081;-38.13080360867914
1739209872.2244172;-38.13080360867914
1739209872.2244265;-38.13080360867914
1739209872.2244358;-28.992665084841942
1739209872.2244449;-31.141103565318915
1739209872.2244542;-28.992665084841967
1739209872.2244635;-25.826314394896357
1739209872.2244725;-33.981070128970906
1739209872.2244818;-33.981070128970906
1739209872.2244911;-45.120503652039325
1739209872.2245002;-24.74623867263306
1739209872.2245095;-38.13080360867914
1739209872.2245188;-29.438486411369347
1739209872.2245278;-30.49652367304973
1739209872.2245371;-33.981070128970906
1739209872.2245464;-33.981070128970906
1739209872.2245555;-27.877744956031414
1739209872.2245648;-35.57807855764607
1739209872.224574;-27.877744956031414
1739209872.2245831;-45.120503652039325
1739209872.2245924;-28.992665084841942
1739209872.2246017;-33.981070128970906
1739209872.2246108;-32.81601443825658
1739209872.22462;-33.981070128970906
1739209872.2246294;-28.992665084841942
1739209872.2246385;-33.981070128970906
1739209872.2246478;-45.120503652039325
1739209872.224657;-35.57807855764607
1739209872.224666;-32.81601443825658
1739209872.2246754;-33.981070128970906
1739209872.2348223;-38.13080360867914
1739209872.2348297;-38.13080360867914
1739209872.234837;-38.13080360867914
1739209872.2348444;-38.13080360867914
1739209872.2348516;-31.141103565318915
1739209872.234859;-38.13080360867914
1739209872.2348664;-38.13080360867914
1739209872.2348738;-38.13080360867914
1739209872.234881;-45.120503652039325
1739209872.2348883;-38.13080360867914
1739209872.2348957;-38.13080360867914
1739209872.234903;-45.120503652039325
1739209872.2349102;-31.141103565318915
1739209872.2349176;-38.13080360867914
1739209872.234925;-38.13080360867914
1739209872.2349324;-35.57807855764607
1739209872.2349396;-38.13080360867914
1739209872.234947;-45.120503652039325
1739209872.2349544;-45.120503652039325
1739209872.2349617;-45.120503652039325
1739209872.234969;-38.13080360867914
1739209872.2349763;-45.120503652039325
1739209872.2349837;-45.120503652039325
1739209872.234991;-38.13080360867914
1739209872.2349982;-38.13080360867914
1739209872.2350056;-45.120503652039325
1739209872.235013;-38.13080360867914
1739209872.2350204;-38.13080360867914
1739209872.2350276;-32.816014438256545
1739209872.235035;-45.120503652039325
1739209872.2350423;-38.13080360867914
1739209872.2350497;-38.13080360867914
1739209872.2350569;-38.13080360867914
1739209872.2350643;-38.13080360867914
1739209872.2350717;-38.13080360867914
1739209872.235079;-38.13080360867914
1739209872.2350862;-27.267205301931607
1739209872.2350936;-33.981070128970906
1739209872.235101;-45.120503652039325
1739209872.2351084;-45.120503652039325
1739209872.2351155;-38.13080360867914
1739209872.235123;-38.13080360867914
1739209872.2351303;-38.13080360867914
1739209872.2351377;-45.120503652039325
1739209872.2351449;-45.120503652039325
1739209872.2351522;-33.981070128970906
1739209872.2351596;-38.13080360867914
1739209872.235167;-38.13080360867914
1739209872.2351742;-32.816014438256545
1739209872.2351816;-45.120503652039325
1739209872.235189;-38.13080360867914
1739209872.2351964;-35.57807855764607
1739209872.2352035;-38.13080360867914
1739209872.235211;-38.13080360867914
1739209872.2352183;-38.13080360867914
1739209872.2352257;-35.57807855764607
1739209872.2352328;-38.13080360867914
1739209872.2352402;-45.120503652039325
1739209872.2352476;-38.13080360867914
1739209872.235255;-38.13080360867914
1739209872.2352622;-33.981070128970906
1739209872.2352695;-38.13080360867914
1739209872.235277;-45.120503652039325
1739209872.2352843;-45.120503652039325
1739209872.2352915;-33.981070128970906
1739209872.2352989;-45.120503652039325
1739209872.2353063;-38.13080360867914
1739209872.2353137;-45.120503652039325
1739209872.2353208;-45.120503652039325
1739209872.2353282;-38.13080360867914
1739209872.2353356;-38.13080360867914
1739209872.235343;-38.13080360867914
1739209872.2353501;-38.13080360867914
1739209872.2353575;-32.816014438256545
1739209872.235365;-38.13080360867914
1739209872.2353723;-38.13080360867914
1739209872.2353795;-33.981070128970906
1739209872.2353868;-38.13080360867914
1739209872.2353942;-35.57807855764607
1739209872.2354016;-32.816014438256545
1739209872.2354088;-45.120503652039325
1739209872.2354162;-45.120503652039325
1739209872.2354236;-38.13080360867914
1739209872.235431;-45.120503652039325
1739209872.235438;-45.120503652039325
1739209872.2354455;-45.120503652039325
1739209872.235453;-45.120503652039325
1739209872.2354603;-45.120503652039325
1739209872.2354674;-35.57807855764607
1739209872.2354748;-38.13080360867914
1739209872.2354822;-38.13080360867914
1739209872.2354896;-45.120503652039325
1739209872.2354968;-45.120503652039325
1739209872.2355042;-31.141103565318893
1739209872.2355115;-38.13080360867914
1739209872.235519;-45.120503652039325
1739209872.235526;-45.120503652039325
1739209872.2355335;-33.981070128970906
1739209872.2355409;-35.57807855764607
1739209872.2355483;-38.13080360867914
1739209872.2355554;-38.13080360867914
1739209872.2355628;-45.120503652039325
1739209872.2355702;-38.13080360867914
1739209872.2355776;-45.120503652039325
1739209872.2355847;-38.13080360867914
1739209872.2355921;-38.13080360867914
1739209872.2355995;-38.13080360867914
1739209872.235607;-45.120503652039325
1739209872.235614;-45.120503652039325
1739209872.2356215;-45.120503652039325
1739209872.2356288;-38.13080360867914
1739209872.2356362;-38.13080360867914
1739209872.2356434;-38.13080360867914
1739209872.2356508;-31.141103565318893
1739209872.2356582;-38.13080360867914
1739209872.2356656;-45.120503652039325
1739209872.2356727;-45.120503652039325
1739209872.23568;-33.981070128970906
1739209872.2356875;-33.981070128970906
1739209872.235695;-45.120503652039325
1739209872.235702;-45.120503652039325
1739209872.2357094;-45.120503652039325
1739209872.2357168;-38.13080360867914
1739209872.2357242;-45.120503652039325
1739209872.2357314;-38.13080360867914
1739209872.2357388;-45.120503652039325
1739209872.2357461;-45.120503652039325
1739209872.2357535;-35.57807855764607
1739209872.2357607;-38.13080360867914
1739209872.235768;-45.120503652039325
1739209872.2357755;-45.120503652039325
1739209872.2357829;-38.13080360867914
1739209872.23579;-45.120503652039325
1739209872.2357974;-31.141103565318915
1739209872.2358048;-32.816014438256545
1739209872.2358122;-45.120503652039325
1739209872.2358193;-45.120503652039325
1739209872.2358267;-38.13080360867914
1739209872.2358341;-38.13080360867914
1739209872.2358415;-45.120503652039325
1739209872.2358487;-38.13080360867914
1739209872.235856;-38.13080360867914
1739209872.2358634;-45.120503652039325
1739209872.2358708;-45.120503652039325
1739209872.235878;-38.13080360867914
1739209872.2358854;-38.13080360867914
1739209872.2358928;-45.120503652039325
1739209872.2359002;-45.120503652039325
1739209872.2359073;-38.13080360867914
1739209872.2359147;-38.13080360867914
1739209872.235922;-45.120503652039325
1739209872.2359295;-38.13080360867914
1739209872.2359366;-38.13080360867914
1739209872.235944;-45.120503652039325
1739209872.2359514;-45.120503652039325
1739209872.2359588;-45.120503652039325
1739209872.235966;-38.13080360867914
1739209872.2359734;-33.981070128970906
1739209872.2359807;-28.992665084841942
1739209872.2359881;-45.120503652039325
1739209872.2359953;-38.13080360867914
1739209872.2360027;-35.57807855764607
1739209872.23601;-35.57807855764607
1739209872.2360175;-45.120503652039325
1739209872.2360246;-45.120503652039325
1739209872.236032;-38.13080360867914
1739209872.2360394;-32.81601443825658
1739209872.2360468;-33.981070128970906
1739209872.236054;-35.57807855764607
1739209872.2360613;-38.13080360867914
1739209872.2246847;-31.141103565318915
1739209872.2246938;-26.991370085610736
1739209872.224703;-32.816014438256545
1739209872.2247124;-45.120503652039325
1739209872.2247214;-38.13080360867914
1739209872.2247307;-38.13080360867914
1739209872.22474;-30.49652367304973
1739209872.224749;-38.13080360867914
1739209872.2247584;-32.816014438256545
1739209872.2247677;-29.438486411369347
1739209872.2247767;-30.49652367304976
1739209872.224786;-28.992665084841967
1739209872.2247953;-24.589719217205094
1739209872.2248044;-33.981070128970906
1739209872.2248137;-45.120503652039325
1739209872.224823;-29.438486411369333
1739209872.224832;-32.816014438256545
1739209872.2248414;-45.120503652039325
1739209872.2248507;-38.13080360867914
1739209872.2248597;-45.120503652039325
1739209872.224869;-33.981070128970906
1739209872.2248783;-31.141103565318893
1739209872.2248874;-28.218542851754165
1739209872.2248967;-32.816014438256545
1739209872.224906;-27.8777449560314
1739209872.224915;-35.57807855764607
1739209872.2249243;-31.141103565318915
1739209872.2249336;-33.981070128970906
1739209872.2249427;-38.13080360867914
1739209872.224952;-27.267205301931607
1739209872.2249613;-26.991370085610736
1739209872.2249703;-28.58837851428586
1739209872.2249796;-26.991370085610747
1739209872.224989;-38.13080360867914
1739209872.224998;-31.14110356531892
1739209872.2250073;-26.487275050834715
1739209872.2250166;-31.141103565318915
1739209872.2250257;-28.992665084841967
1739209872.225035;-27.267205301931607
1739209872.2250443;-28.992665084841942
1739209872.2250533;-38.13080360867914
1739209872.2250626;-33.981070128970906
1739209872.225072;-31.141103565318915
1739209872.225081;-45.120503652039325
1739209872.2250903;-32.816014438256545
1739209872.2250996;-38.13080360867914
1739209872.2251086;-38.13080360867914
1739209872.225118;-32.81601443825658
1739209872.2251272;-27.877744956031414
1739209872.2251363;-26.035653463252796
1739209872.2251456;-45.120503652039325
1739209872.2251549;-31.141103565318943
1739209872.225164;-28.992665084841942
1739209872.2251732;-45.120503652039325
1739209872.2251825;-31.141103565318893
1739209872.2251916;-28.992665084841942
1739209872.225201;-31.141103565318943
1739209872.2252102;-28.992665084841942
1739209872.2252192;-27.267205301931607
1739209872.2252285;-24.151403521958727
1739209872.2252378;-45.120503652039325
1739209872.225247;-33.981070128970906
1739209872.2252562;-38.13080360867914
1739209872.2252655;-31.141103565318915
1739209872.2252746;-33.981070128970906
1739209872.2252839;-35.57807855764607
1739209872.2252932;-45.120503652039325
1739209872.2253022;-28.992665084841967
1739209872.2253115;-28.58837851428586
1739209872.2253208;-38.13080360867914
1739209872.2253299;-45.120503652039325
1739209872.2253392;-33.981070128970956
1739209872.2253485;-31.141103565318893
1739209872.2253575;-28.992665084841967
1739209872.2253668;-31.141103565318943
1739209872.2253761;-33.981070128970906
1739209872.2253852;-33.981070128970906
1739209872.2253945;-38.13080360867914
1739209872.2254038;-45.120503652039325
1739209872.2254128;-35.57807855764607
1739209872.2254221;-45.120503652039325
1739209872.2254314;-33.981070128970906
1739209872.2254405;-31.141103565318915
1739209872.2254498;-21.522148828640407
1739209872.225459;-30.49652367304973
1739209872.2254682;-31.141103565318943
1739209872.2254775;-33.981070128970956
1739209872.2254868;-27.8777449560314
1739209872.2254958;-45.120503652039325
1739209872.225505;-38.13080360867914
1739209872.2255144;-32.816014438256545
1739209872.2255235;-33.981070128970956
1739209872.2255328;-38.13080360867914
1739209872.225542;-35.57807855764607
1739209872.2255511;-38.13080360867914
1739209872.2255604;-38.13080360867914
1739209872.2255697;-31.14110356531892
1739209872.2255788;-31.141103565318915
1739209872.225588;-31.141103565318915
1739209872.2255974;-31.141103565318915
1739209872.2256064;-27.8777449560314
1739209872.2256157;-33.981070128970956
1739209872.225625;-33.981070128970906
1739209872.225634;-29.438486411369333
1739209872.2256434;-30.49652367304973
1739209872.2256527;-29.438486411369347
1739209872.2256618;-45.120503652039325
1739209872.225671;-32.816014438256545
1739209872.2256804;-28.992665084841942
1739209872.2256894;-32.816014438256545
1739209872.2256987;-38.13080360867914
1739209872.225708;-29.438486411369333
1739209872.225717;-38.13080360867914
1739209872.2257264;-45.120503652039325
1739209872.2257357;-31.141103565318915
1739209872.2257447;-45.120503652039325
1739209872.225754;-38.13080360867914
1739209872.2257633;-45.120503652039325
1739209872.2257724;-38.13080360867914
1739209872.2257817;-38.13080360867914
1739209872.225791;-38.13080360867914
1739209872.2258;-45.120503652039325
1739209872.2258093;-38.13080360867914
1739209872.2258186;-28.992665084841942
1739209872.2258277;-38.13080360867914
1739209872.225837;-28.58837851428586
1739209872.2258463;-32.816014438256545
1739209872.2258554;-45.120503652039325
1739209872.2258646;-31.141103565318915
1739209872.225874;-45.120503652039325
1739209872.225883;-35.57807855764607
1739209872.2258923;-38.13080360867914
1739209872.2259016;-45.120503652039325
1739209872.2259107;-45.120503652039325
1739209872.22592;-45.120503652039325
1739209872.2259293;-45.120503652039325
1739209872.2259383;-45.120503652039325
1739209872.2259476;-45.120503652039325
1739209872.225957;-33.981070128970906
1739209872.225966;-32.816014438256545
1739209872.2259753;-38.13080360867914
1739209872.2259846;-45.120503652039325
1739209872.2259936;-45.120503652039325
1739209872.226003;-38.13080360867914
1739209872.2260122;-45.120503652039325
1739209872.2260213;-38.13080360867914
1739209872.2260306;-35.57807855764607
1739209872.22604;-33.981070128970956
1739209872.226049;-33.981070128970906
1739209872.2260582;-45.120503652039325
1739209872.2260675;-45.120503652039325
1739209872.2260766;-32.816014438256545
1739209872.226086;-38.13080360867914
1739209872.2260952;-45.120503652039325
1739209872.2261043;-33.981070128970906
1739209872.2261136;-26.991370085610736
1739209872.2261229;-38.13080360867914
1739209872.226132;-45.120503652039325
1739209872.2261412;-38.13080360867914
1739209872.2261505;-45.120503652039325
1739209872.2261596;-38.13080360867914
1739209872.2261689;-45.120503652039325
1739209872.2261782;-45.120503652039325
1739209872.2261872;-45.120503652039325
1739209872.2261965;-45.120503652039325
1739209872.2262058;-45.120503652039325
1739209872.226215;-38.13080360867914
1739209872.2262242;-38.13080360867914
1739209872.2262335;-45.120503652039325
1739209872.2262425;-45.120503652039325
1739209872.2262518;-45.120503652039325
1739209872.2262611;-38.13080360867914
1739209872.2262702;-38.13080360867914
1739209872.2262795;-45.120503652039325
1739209872.2262888;-45.120503652039325
1739209872.2262979;-38.13080360867914
1739209872.2263072;-38.13080360867914
1739209872.2263165;-45.120503652039325
1739209872.2263255;-38.13080360867914
1739209872.2263348;-38.13080360867914
1739209872.226344;-38.13080360867914
1739209872.2263532;-45.120503652039325
1739209872.2263625;-38.13080360867914
1739209872.2263718;-33.981070128970906
1739209872.2263808;-45.120503652039325
1739209872.2263901;-45.120503652039325
1739209872.2263994;-38.13080360867914
1739209872.2264085;-38.13080360867914
1739209872.2264178;-38.13080360867914
1739209872.226427;-45.120503652039325
1739209872.2264361;-45.120503652039325
1739209872.2264454;-45.120503652039325
1739209872.2264547;-38.13080360867914
1739209872.2264638;-45.120503652039325
1739209872.226473;-38.13080360867914
1739209872.2264824;-38.13080360867914
1739209872.2264915;-38.13080360867914
1739209872.2265007;-45.120503652039325
1739209872.22651;-38.13080360867914
1739209872.226519;-45.120503652039325
1739209872.2265284;-38.13080360867914
1739209872.2265377;-38.13080360867914
1739209872.2265468;-33.981070128970906
1739209872.226556;-45.120503652039325
1739209872.2265654;-38.13080360867914
1739209872.2265744;-38.13080360867914
1739209872.2265837;-45.120503652039325
