CAN Message; 0x24:0badc3a092dda735
1739209899.5763612;-31.141103565318915
1739209899.5763865;-32.816014438256545
1739209899.5764117;-45.120503652039325
1739209899.5764368;-45.120503652039325
1739209899.576462;-38.13080360867914
1739209899.5764873;-45.120503652039325
1739209899.5765126;-45.120503652039325
1739209899.5765378;-38.13080360867914
1739209899.576563;-33.981070128970906
1739209899.5765882;-38.13080360867914
1739209899.5766134;-45.120503652039325
1739209899.5766387;-38.13080360867914
1739209899.5766637;-33.981070128970906
1739209899.576689;-38.13080360867914
1739209899.5767143;-45.120503652039325
1739209899.5767395;-45.120503652039325
1739209899.5767648;-38.13080360867914
1739209899.5767899;-38.13080360867914
1739209899.5768151;-38.13080360867914
1739209899.5768404;-45.120503652039325
1739209899.5768657;-35.57807855764607
1739209899.5768907;-35.57807855764607
1739209899.576916;-38.13080360867914
1739209899.5769413;-33.981070128970906
1739209899.5769665;-27.267205301931607
1739209899.5769916;-32.816014438256545
1739209899.5770168;-45.120503652039325
1739209899.577042;-38.13080360867914
1739209899.5770674;-33.981070128970906
1739209899.5770926;-33.981070128970906
1739209899.5771177;-38.13080360867914
1739209899.577143;-45.120503652039325
1739209899.5771682;-32.816014438256545
1739209899.5771935;-32.816014438256545
1739209899.5772185;-45.120503652039325
1739209899.5772438;-45.120503652039325
1739209899.577269;-38.13080360867914
1739209899.5772943;-35.57807855764607
1739209899.5773196;-38.13080360867914
1739209899.5773447;-33.981070128970906
1739209899.57737;-25.826314394896357
1739209899.5773952;-32.816014438256545
1739209899.5774205;-38.13080360867914
1739209899.5774455;-45.120503652039325
1739209899.5774708;-38.13080360867914
1739209899.577496;-33.981070128970906
1739209899.5775213;-45.120503652039325
1739209899.5775464;-45.120503652039325
1739209899.5775716;-38.13080360867914
1739209899.577597;-45.120503652039325
1739209899.5776222;-45.120503652039325
1739209899.5776474;-45.120503652039325
1739209899.5776725;-35.57807855764607
1739209899.5776978;-32.816014438256545
1739209899.577723;-45.120503652039325
1739209899.5777483;-38.13080360867914
1739209899.5777733;-31.141103565318915
1739209899.5777986;-35.57807855764607
1739209899.5778239;-38.13080360867914
1739209899.5778491;-38.13080360867914
1739209899.5778744;-45.120503652039325
1739209899.5778995;-45.120503652039325
1739209899.5779247;-45.120503652039325
1739209899.57795;-45.120503652039325
1739209899.5779753;-38.13080360867914
1739209899.5780003;-45.120503652039325
1739209899.5780256;-45.120503652039325
1739209899.5780509;-45.120503652039325
1739209899.5780761;-33.981070128970906
1739209899.5781012;-38.13080360867914
1739209899.5781264;-45.120503652039325
1739209899.5781517;-45.120503652039325
1739209899.578177;-45.120503652039325
1739209899.5782022;-38.13080360867914
1739209899.5782273;-38.13080360867914
1739209899.5782526;-45.120503652039325
1739209899.5782778;-45.120503652039325
1739209899.578303;-30.49652367304973
1739209899.5783281;-38.13080360867914
1739209899.5783534;-38.13080360867914
1739209899.5783787;-38.13080360867914
1739209899.578404;-45.120503652039325
1739209899.5784292;-45.120503652039325
1739209899.5784543;-45.120503652039325
1739209899.5784795;-31.141103565318915
1739209899.5785048;-45.120503652039325
1739209899.57853;-45.120503652039325
1739209899.578555;-45.120503652039325
1739209899.5785804;-38.13080360867914
1739209899.5786057;-38.13080360867914
1739209899.578631;-45.120503652039325
1739209899.578656;-45.120503652039325
1739209899.5786812;-38.13080360867914
1739209899.5787065;-38.13080360867914
1739209899.5787318;-35.57807855764607
1739209899.578757;-35.57807855764607
1739209899.578782;-38.13080360867914
1739209899.5788074;-38.13080360867914
1739209899.5788326;-45.120503652039325
1739209899.578858;-45.120503652039325
1739209899.578883;-38.13080360867914
1739209899.5789082;-38.13080360867914
1739209899.5789335;-38.13080360867914
1739209899.5789587;-45.120503652039325
1739209899.578984;-38.13080360867914
1739209899.579009;-45.120503652039325
1739209899.5790343;-38.13080360867914
1739209899.5790596;-38.13080360867914
1739209899.5790849;-35.57807855764607
1739209899.57911;-38.13080360867914
1739209899.5791352;-38.13080360867914
1739209899.5791605;-35.57807855764607
1739209899.5791857;-45.120503652039325
1739209899.5792108;-38.13080360867914
1739209899.579236;-38.13080360867914
1739209899.5792613;-45.120503652039325
1739209899.5792866;-45.120503652039325
1739209899.5793118;-38.13080360867914
1739209899.579337;-35.57807855764607
1739209899.5793622;-45.120503652039325
1739209899.5793874;-38.13080360867914
1739209899.5794127;-38.13080360867914
1739209899.5794377;-45.120503652039325
1739209899.579463;-45.120503652039325
1739209899.5794883;-45.120503652039325
1739209899.5795135;-38.13080360867914
1739209899.5795388;-45.120503652039325
1739209899.5795639;-38.13080360867914
1739209899.5795891;-35.57807855764607
1739209899.5796144;-32.816014438256545
1739209899.5796397;-38.13080360867914
1739209899.5796647;-45.120503652039325
1739209899.57969;-45.120503652039325
1739209899.5797153;-33.981070128970906
1739209899.5797405;-38.13080360867914
1739209899.5797656;-45.120503652039325
1739209899.5797908;-38.13080360867914
1739209899.579816;-38.13080360867914
1739209899.5798414;-45.120503652039325
1739209899.5798666;-45.120503652039325
1739209899.5798917;-45.120503652039325
1739209899.579917;-45.120503652039325
1739209899.5799422;-38.13080360867914
1739209899.5799675;-45.120503652039325
1739209899.5799925;-45.120503652039325
1739209899.5800178;-38.13080360867914
1739209899.580043;-45.120503652039325
1739209899.5800683;-45.120503652039325
1739209899.5800934;-45.120503652039325
1739209899.5801187;-33.981070128970906
1739209899.580144;-38.13080360867914
1739209899.5801692;-45.120503652039325
1739209899.5801945;-38.13080360867914
1739209899.5802195;-28.992665084841942
1739209899.5802448;-33.981070128970906
1739209899.58027;-38.13080360867914
1739209899.5802953;-33.981070128970906
1739209899.5803204;-38.13080360867914
1739209899.5803456;-38.13080360867914
1739209899.580371;-45.120503652039325
1739209899.5803962;-35.57807855764607
1739209899.5804214;-33.981070128970906
1739209899.5804465;-45.120503652039325
1739209899.5804718;-45.120503652039325
1739209899.580497;-38.13080360867914
1739209899.5805223;-35.57807855764607
1739209899.5805473;-38.13080360867914
1739209899.5805726;-35.57807855764607
1739209899.5805979;-38.13080360867914
1739209899.5806231;-31.141103565318915
1739209899.5806482;-33.981070128970906
1739209899.5806735;-38.13080360867914
1739209899.5806987;-38.13080360867914
1739209899.580724;-33.981070128970906
1739209899.5807493;-38.13080360867914
1739209899.5807743;-45.120503652039325
1739209899.5807996;-35.57807855764607
1739209899.5808249;-32.816014438256545
1739209899.5808501;-45.120503652039325
1739209899.5808752;-45.120503652039325
1739209899.5809004;-33.981070128970906
1739209899.5809257;-38.13080360867914
1739209899.580951;-38.13080360867914
1739209899.5809762;-38.13080360867914
1739209899.5810013;-38.13080360867914
1739209899.5810266;-38.13080360867914
1739209899.5810518;-38.13080360867914
1739209899.581077;-45.120503652039325
1739209899.5811021;-38.13080360867914
1739209899.5811274;-38.13080360867914
1739209899.5811527;-38.13080360867914
1739209899.581178;-45.120503652039325
1739209899.581203;-33.981070128970906
1739209899.5812283;-28.992665084841942
1739209899.5812535;-30.49652367304973
1739209899.5812788;-38.13080360867914
1739209899.581304;-38.13080360867914
1739209899.581329;-38.13080360867914
1739209899.5813544;-38.13080360867914
1739209899.5813797;-38.13080360867914
1739209899.581405;-38.13080360867914
1739209899.58143;-33.981070128970906
1739209899.5814552;-31.141103565318915
1739209899.5814805;-38.13080360867914
1739209899.5815058;-38.13080360867914
1739209899.581531;-38.13080360867914
1739209899.581556;-45.120503652039325
1739209899.5815814;-45.120503652039325
1739209899.5816066;-31.141103565318915
1739209899.581632;-33.981070128970906
1739209899.581657;-30.49652367304973
1739209899.5816822;-38.13080360867914
1739209899.5817075;-38.13080360867914
1739209899.5817327;-33.981070128970906
1739209899.5817578;-33.981070128970906
1739209899.581783;-38.13080360867914
1739209899.5818083;-45.120503652039325
1739209899.5818336;-38.13080360867914
1739209899.5818589;-31.141103565318915
1739209899.581884;-45.120503652039325
1739209899.5819092;-38.13080360867914
1739209899.5819345;-33.981070128970906
1739209899.5819597;-38.13080360867914
1739209899.5819848;-45.120503652039325
1739209899.58201;-38.13080360867914
1739209899.5820353;-35.57807855764607
1739209899.5820606;-38.13080360867914
1739209899.5820858;-35.57807855764607
1739209899.582111;-38.13080360867914
1739209899.5821362;-45.120503652039325
1739209899.5821614;-38.13080360867914
1739209899.5821867;-45.120503652039325
1739209899.5822117;-38.13080360867914
1739209899.582237;-38.13080360867914
1739209899.5822623;-38.13080360867914
1739209899.5822875;-38.13080360867914
1739209899.5823126;-45.120503652039325
1739209899.5823379;-38.13080360867914
1739209899.5823631;-38.13080360867914
1739209899.5823884;-45.120503652039325
1739209899.5824137;-45.120503652039325
1739209899.5824387;-45.120503652039325
1739209899.582464;-38.13080360867914
1739209899.5824893;-45.120503652039325
1739209899.5825145;-45.120503652039325
1739209899.5825396;-38.13080360867914
1739209899.5825648;-38.13080360867914
1739209899.58259;-45.120503652039325
1739209899.5826154;-35.57807855764607
1739209899.5826406;-38.13080360867914
1739209899.5826657;-45.120503652039325
1739209899.582691;-38.13080360867914
1739209899.5827162;-38.13080360867914
1739209899.5827415;-38.13080360867914
1739209899.5827665;-45.120503652039325
1739209899.5827918;-45.120503652039325
1739209899.582817;-38.13080360867914
1739209899.5828424;-38.13080360867914
1739209899.5828674;-32.816014438256545
1739209899.5828927;-38.13080360867914
1739209899.582918;-45.120503652039325
1739209899.5829432;-45.120503652039325
1739209899.5829685;-33.981070128970906
1739209899.5829935;-45.120503652039325
1739209899.5830188;-38.13080360867914
1739209899.583044;-35.57807855764607
1739209899.5830693;-38.13080360867914
1739209899.5830944;-45.120503652039325
1739209899.5831196;-38.13080360867914
1739209899.583145;-45.120503652039325
1739209899.5831702;-38.13080360867914
1739209899.5831954;-32.816014438256545
1739209899.5832205;-32.816014438256545
1739209899.5832458;-35.57807855764607
1739209899.583271;-35.57807855764607
1739209899.5832963;-45.120503652039325
1739209899.5833213;-38.13080360867914
1739209899.5833466;-35.57807855764607
1739209899.5833719;-38.13080360867914
1739209899.5833972;-45.120503652039325
1739209899.5834222;-38.13080360867914
1739209899.5834475;-35.57807855764607
1739209899.5834727;-38.13080360867914
1739209899.583498;-38.13080360867914
1739209899.5835233;-38.13080360867914
1739209899.5835483;-45.120503652039325
1739209899.5835736;-38.13080360867914
1739209899.5835989;-38.13080360867914
1739209899.5836241;-38.13080360867914
1739209899.5836492;-38.13080360867914
1739209899.5836744;-38.13080360867914
1739209899.5836997;-38.13080360867914
1739209899.583725;-35.57807855764607
1739209899.5837502;-38.13080360867914
1739209899.5837753;-45.120503652039325
1739209899.5838006;-45.120503652039325
1739209899.5838258;-45.120503652039325
1739209899.583851;-38.13080360867914
1739209899.5838761;-38.13080360867914
1739209899.5839014;-45.120503652039325
1739209899.5839267;-45.120503652039325
1739209899.583952;-45.120503652039325
1739209899.583977;-38.13080360867914
1739209899.5840023;-38.13080360867914
1739209899.5840275;-45.120503652039325
1739209899.5840528;-45.120503652039325
1739209899.584078;-38.13080360867914
1739209899.584103;-33.981070128970906
1739209899.5841284;-38.13080360867914
1739209899.5841537;-38.13080360867914
1739209899.584179;-38.13080360867914
1739209899.584204;-45.120503652039325
1739209899.5842292;-38.13080360867914
1739209899.5842545;-32.816014438256545
1739209899.5842798;-45.120503652039325
1739209899.5843048;-38.13080360867914
1739209899.58433;-38.13080360867914
1739209899.5843554;-45.120503652039325
1739209899.5843806;-38.13080360867914
1739209899.584406;-38.13080360867914
1739209899.584431;-45.120503652039325
1739209899.5844562;-38.13080360867914
1739209899.5844815;-45.120503652039325
1739209899.5845068;-33.981070128970906
1739209899.5845318;-38.13080360867914
1739209899.584557;-45.120503652039325
1739209899.5845823;-45.120503652039325
1739209899.5846076;-45.120503652039325
1739209899.5846329;-33.981070128970906
1739209899.584658;-38.13080360867914
1739209899.5846832;-45.120503652039325
1739209899.5847085;-38.13080360867914
1739209899.5847337;-38.13080360867914
1739209899.5847588;-38.13080360867914
1739209899.584784;-38.13080360867914
1739209899.5848093;-38.13080360867914
1739209899.5848346;-38.13080360867914
1739209899.5848596;-45.120503652039325
1739209899.584885;-45.120503652039325
1739209899.5849102;-38.13080360867914
1739209899.5849354;-38.13080360867914
1739209899.5849607;-38.13080360867914
1739209899.5849857;-38.13080360867914
1739209899.585011;-35.57807855764607
1739209899.5850363;-33.981070128970906
1739209899.5850616;-38.13080360867914
1739209899.5850866;-38.13080360867914
1739209899.5851119;-45.120503652039325
1739209899.5851371;-38.13080360867914
1739209899.5851624;-33.981070128970906
1739209899.5851877;-38.13080360867914
1739209899.5852127;-45.120503652039325
1739209899.585238;-32.816014438256545
1739209899.5852633;-35.57807855764607
1739209899.5852885;-38.13080360867914
1739209899.5853136;-38.13080360867914
1739209899.5853388;-33.981070128970906
1739209899.585364;-33.981070128970906
1739209899.5853894;-45.120503652039325
1739209899.5854144;-38.13080360867914
1739209899.5854397;-38.13080360867914
1739209899.585465;-45.120503652039325
1739209899.5854902;-45.120503652039325
1739209899.5855155;-38.13080360867914
1739209899.5855405;-33.981070128970906
1739209899.5855658;-38.13080360867914
1739209899.585591;-38.13080360867914
1739209899.5856164;-45.120503652039325
1739209899.5856414;-38.13080360867914
1739209899.5856667;-32.816014438256545
1739209899.585692;-38.13080360867914
1739209899.5857172;-33.981070128970906
1739209899.5857425;-28.992665084841942
1739209899.5857675;-32.816014438256545
1739209899.5857928;-38.13080360867914
1739209899.585818;-38.13080360867914
1739209899.5858433;-38.13080360867914
1739209899.5858684;-38.13080360867914
1739209899.5858936;-45.120503652039325
1739209899.585919;-33.981070128970906
1739209899.5859442;-33.981070128970906
1739209899.5859692;-35.57807855764607
1739209899.5859945;-38.13080360867914
1739209899.5860198;-45.120503652039325
1739209899.586045;-45.120503652039325
1739209899.5860703;-35.57807855764607
1739209899.5860953;-38.13080360867914
1739209899.5861206;-33.981070128970906
1739209899.5861459;-28.992665084841942
1739209899.5861712;-45.120503652039325
1739209899.5861962;-45.120503652039325
1739209899.5862215;-45.120503652039325
1739209899.5862467;-33.981070128970906
1739209899.586272;-38.13080360867914
1739209899.5862973;-38.13080360867914
1739209899.5863223;-38.13080360867914
1739209899.5863476;-38.13080360867914
1739209899.5863729;-38.13080360867914
1739209899.5863981;-38.13080360867914
1739209899.5864232;-45.120503652039325
1739209899.5864484;-35.57807855764607
1739209899.5864737;-35.57807855764607
1739209899.586499;-38.13080360867914
1739209899.586524;-45.120503652039325
1739209899.5865493;-35.57807855764607
1739209899.5865746;-35.57807855764607
1739209899.5865998;-45.120503652039325
1739209899.586625;-45.120503652039325
1739209899.5866501;-45.120503652039325
1739209899.5866754;-38.13080360867914
1739209899.5867007;-45.120503652039325
1739209899.586726;-45.120503652039325
1739209899.586751;-28.992665084841942
1739209899.5867763;-45.120503652039325
1739209899.5868015;-45.120503652039325
1739209899.5868268;-45.120503652039325
1739209899.586852;-33.981070128970906
1739209899.586877;-38.13080360867914
1739209899.5869024;-35.57807855764607
1739209899.5869277;-38.13080360867914
1739209899.586953;-33.981070128970956
1739209899.586978;-38.13080360867914
1739209899.5870032;-45.120503652039325
1739209899.5870285;-45.120503652039325
1739209899.5870538;-38.13080360867914
1739209899.5870788;-35.57807855764607
1739209899.587104;-45.120503652039325
1739209899.5871294;-38.13080360867914
1739209899.5871546;-28.992665084841942
1739209899.58718;-45.120503652039325
1739209899.587205;-45.120503652039325
1739209899.5872302;-45.120503652039325
1739209899.5872555;-35.57807855764607
1739209899.5872808;-38.13080360867914
1739209899.5873058;-45.120503652039325
1739209899.587331;-35.57807855764607
1739209899.5873563;-45.120503652039325
1739209899.5873816;-45.120503652039325
1739209899.5874069;-33.981070128970906
1739209899.587432;-45.120503652039325
1739209899.5874572;-38.13080360867914
1739209899.5874825;-35.57807855764607
1739209899.5875077;-38.13080360867914
1739209899.5875328;-38.13080360867914
1739209899.587558;-35.57807855764607
1739209899.5875833;-35.57807855764607
1739209899.5876086;-38.13080360867914
1739209899.5876336;-38.13080360867914
1739209899.587659;-45.120503652039325
1739209899.5876842;-45.120503652039325
1739209899.5877094;-35.57807855764607
1739209899.5877347;-45.120503652039325
1739209899.5877597;-45.120503652039325
1739209899.587785;-45.120503652039325
1739209899.5878103;-45.120503652039325
1739209899.5878356;-45.120503652039325
1739209899.5878606;-45.120503652039325
1739209899.5878859;-45.120503652039325
1739209899.5879111;-45.120503652039325
1739209899.5879364;-45.120503652039325
1739209899.5879617;-38.13080360867914
1739209899.5879867;-35.57807855764607
1739209899.588012;-45.120503652039325
1739209899.5880373;-45.120503652039325
1739209899.5880625;-45.120503652039325
1739209899.5880876;-45.120503652039325
1739209899.5881128;-35.57807855764607
1739209899.588138;-45.120503652039325
1739209899.5881634;-33.981070128970906
1739209899.5881884;-38.13080360867914
1739209899.5882137;-45.120503652039325
1739209899.588239;-38.13080360867914
1739209899.5882642;-35.57807855764607
1739209899.5882895;-38.13080360867914
1739209899.5883145;-45.120503652039325
1739209899.5883398;-45.120503652039325
1739209899.588365;-45.120503652039325
1739209899.5883904;-45.120503652039325
1739209899.5884154;-45.120503652039325
1739209899.5884407;-45.120503652039325
1739209899.588466;-38.13080360867914
1739209899.5884912;-33.981070128970906
1739209899.5885162;-38.13080360867914
1739209899.5885415;-45.120503652039325
1739209899.5885668;-35.57807855764607
1739209899.588592;-35.57807855764607
1739209899.5886173;-45.120503652039325
1739209899.5886424;-45.120503652039325
1739209899.5886676;-45.120503652039325
1739209899.588693;-45.120503652039325
1739209899.5887182;-45.120503652039325
1739209899.5887432;-45.120503652039325
1739209899.5887685;-33.981070128970906
1739209899.5887938;-45.120503652039325
1739209899.588819;-45.120503652039325
1739209899.5888443;-45.120503652039325
1739209899.5888693;-38.13080360867914
1739209899.5888946;-31.141103565318915
1739209899.5889199;-38.13080360867914
1739209899.5889452;-45.120503652039325
1739209899.5889702;-38.13080360867914
1739209899.5889955;-33.981070128970906
1739209899.5890207;-35.57807855764607
1739209899.589046;-45.120503652039325
1739209899.589071;-45.120503652039325
1739209899.5890963;-38.13080360867914
1739209899.5891216;-38.13080360867914
1739209899.5891469;-38.13080360867914
1739209899.5891721;-38.13080360867914
1739209899.5891972;-38.13080360867914
1739209899.5892224;-45.120503652039325
1739209899.5892477;-45.120503652039325
1739209899.589273;-35.57807855764607
1739209899.589298;-38.13080360867914
1739209899.5893233;-38.13080360867914
1739209899.5893486;-45.120503652039325
1739209899.5893738;-38.13080360867914
1739209899.589399;-33.981070128970906
1739209899.5894241;-38.13080360867914
1739209899.5894494;-38.13080360867914
1739209899.5894747;-35.57807855764607
1739209899.5895;-38.13080360867914
1739209899.589525;-38.13080360867914
1739209899.5895503;-45.120503652039325
1739209899.5895755;-38.13080360867914
1739209899.5896008;-38.13080360867914
1739209899.5896258;-45.120503652039325
1739209899.589651;-45.120503652039325
1739209899.5896764;-45.120503652039325
1739209899.5897017;-38.13080360867914
1739209899.589727;-45.120503652039325
1739209899.589752;-45.120503652039325
1739209899.5897772;-38.13080360867914
1739209899.5898025;-38.13080360867914
1739209899.5898278;-38.13080360867914
1739209899.5898528;-45.120503652039325
1739209899.589878;-45.120503652039325
1739209899.5899034;-28.992665084841942
1739209899.5899286;-38.13080360867914
1739209899.589954;-45.120503652039325
1739209899.589979;-35.57807855764607
1739209899.5900042;-33.981070128970906
1739209899.5900295;-45.120503652039325
1739209899.5900548;-45.120503652039325
1739209899.5900798;-45.120503652039325
1739209899.590105;-38.13080360867914
1739209899.5901303;-38.13080360867914
1739209899.5901556;-38.13080360867914
1739209899.5901806;-45.120503652039325
1739209899.590206;-38.13080360867914
1739209899.5902312;-38.13080360867914
1739209899.5902565;-45.120503652039325
1739209899.5902817;-33.981070128970906
1739209899.5903068;-33.981070128970906
1739209899.590332;-38.13080360867914
1739209899.5903573;-38.13080360867914
1739209899.5903826;-38.13080360867914
1739209899.5904076;-38.13080360867914
1739209899.590433;-38.13080360867914
1739209899.5904582;-45.120503652039325
1739209899.5904834;-38.13080360867914
1739209899.5905087;-38.13080360867914
1739209899.5905337;-38.13080360867914
1739209899.590559;-38.13080360867914
1739209899.5905843;-38.13080360867914
1739209899.5906096;-32.816014438256545
1739209899.5906346;-33.981070128970906
1739209899.5906599;-38.13080360867914
1739209899.5906851;-45.120503652039325
1739209899.5907104;-38.13080360867914
1739209899.5907354;-35.57807855764607
1739209899.5907607;-45.120503652039325
1739209899.590786;-33.981070128970906
1739209899.5908113;-33.981070128970906
1739209899.5908365;-31.14110356531892
1739209899.5908616;-45.120503652039325
1739209899.5908868;-38.13080360867914
1739209899.590912;-38.13080360867914
1739209899.5909374;-38.13080360867914
1739209899.5909624;-33.981070128970906
1739209899.5909877;-45.120503652039325
1739209899.591013;-38.13080360867914
1739209899.5910382;-28.992665084841942
1739209899.5910635;-45.120503652039325
1739209899.5910885;-45.120503652039325
1739209899.5911138;-38.13080360867914
1739209899.591139;-33.981070128970906
1739209899.5911644;-45.120503652039325
1739209899.5911894;-45.120503652039325
1739209899.5912147;-38.13080360867914
1739209899.59124;-38.13080360867914
1739209899.5912652;-38.13080360867914
1739209899.5912902;-45.120503652039325
1739209899.5913155;-38.13080360867914
1739209899.5913408;-35.57807855764607
1739209899.591366;-38.13080360867914
1739209899.5913913;-38.13080360867914
1739209899.5914164;-45.120503652039325
1739209899.5914416;-38.13080360867914
1739209899.591467;-38.13080360867914
1739209899.5914922;-38.13080360867914
1739209899.5915172;-38.13080360867914
1739209899.5915425;-45.120503652039325
1739209899.5915678;-35.57807855764607
1739209899.591593;-45.120503652039325
1739209899.5916183;-38.13080360867914
1739209899.5916433;-28.992665084841942
1739209899.5916686;-45.120503652039325
1739209899.5916939;-38.13080360867914
1739209899.5917192;-38.13080360867914
1739209899.5917442;-35.57807855764607
1739209899.5917695;-45.120503652039325
1739209899.5917947;-38.13080360867914
1739209899.59182;-35.57807855764607
1739209899.591845;-31.141103565318943
1739209899.5918703;-45.120503652039325
1739209899.5918956;-33.981070128970906
1739209899.5919209;-45.120503652039325
1739209899.5919461;-38.13080360867914
1739209899.5919712;-38.13080360867914
1739209899.5919964;-38.13080360867914
1739209899.5920217;-45.120503652039325
1739209899.592047;-28.58837851428586
1739209899.592072;-38.13080360867914
1739209899.5920973;-38.13080360867914
1739209899.5921226;-35.57807855764607
1739209899.5921478;-35.57807855764607
1739209899.592173;-38.13080360867914
1739209899.5921981;-38.13080360867914
1739209899.5922234;-38.13080360867914
1739209899.5922487;-33.981070128970956
1739209899.592274;-45.120503652039325
1739209899.592299;-45.120503652039325
1739209899.5923243;-45.120503652039325
1739209899.5923495;-38.13080360867914
1739209899.5923748;-38.13080360867914
1739209899.5923998;-38.13080360867914
1739209899.592425;-38.13080360867914
1739209899.5924504;-32.816014438256545
1739209899.592455;-32.816014438256545
1739209899.5924597;-38.13080360867914
1739209899.5924642;-38.13080360867914
1739209899.5924687;-31.141103565318915
1739209899.5924733;-38.13080360867914
1739209899.592478;-33.981070128970906
1739209899.5924826;-38.13080360867914
1739209899.592487;-45.120503652039325
1739209899.5924916;-45.120503652039325
1739209899.5924964;-45.120503652039325
1739209899.592501;-45.120503652039325
1739209899.5925055;-45.120503652039325
1739209899.59251;-38.13080360867914
1739209899.5925148;-38.13080360867914
1739209899.5925193;-45.120503652039325
1739209899.5925238;-31.141103565318915
1739209899.5925283;-32.816014438256545
1739209899.592533;-45.120503652039325
1739209899.5925376;-45.120503652039325
1739209899.5925422;-38.13080360867914
1739209899.592547;-45.120503652039325
1739209899.5925515;-45.120503652039325
1739209899.592556;-45.120503652039325
1739209899.5925605;-45.120503652039325
1739209899.5925653;-45.120503652039325
1739209899.5925698;-38.13080360867914
1739209899.5925744;-45.120503652039325
1739209899.592579;-38.13080360867914
1739209899.5925837;-33.981070128970906
1739209899.5925882;-45.120503652039325
1739209899.5925927;-33.981070128970906
1739209899.5925972;-45.120503652039325
1739209899.592602;-38.13080360867914
1739209899.5926065;-38.13080360867914
1739209899.592611;-45.120503652039325
1739209899.5926156;-38.13080360867914
1739209899.5926204;-45.120503652039325
1739209899.592625;-38.13080360867914
1739209899.5926294;-45.120503652039325
1739209899.5926342;-38.13080360867914
1739209899.5926387;-35.57807855764607
1739209899.5926433;-45.120503652039325
1739209899.5926478;-38.13080360867914
1739209899.5926526;-45.120503652039325
1739209899.592657;-45.120503652039325
1739209899.5926616;-45.120503652039325
1739209899.5926661;-45.120503652039325
1739209899.592671;-45.120503652039325
1739209899.5926754;-45.120503652039325
1739209899.59268;-45.120503652039325
1739209899.5926845;-45.120503652039325
1739209899.5926893;-45.120503652039325
1739209899.5926938;-38.13080360867914
1739209899.5926983;-38.13080360867914
1739209899.5927029;-45.120503652039325
1739209899.5927076;-35.57807855764607
1739209899.5927122;-31.141103565318893
1739209899.5927167;-45.120503652039325
1739209899.5927212;-45.120503652039325
1739209899.592726;-38.13080360867914
1739209899.5927305;-35.57807855764607
1739209899.592735;-45.120503652039325
1739209899.5927398;-45.120503652039325
1739209899.5927444;-33.981070128970906
1739209899.5927489;-38.13080360867914
1739209899.5927534;-38.13080360867914
1739209899.5927582;-45.120503652039325
1739209899.5927627;-45.120503652039325
1739209899.5927672;-38.13080360867914
1739209899.5927718;-38.13080360867914
1739209899.5927765;-45.120503652039325
1739209899.592781;-45.120503652039325
1739209899.5927856;-38.13080360867914
1739209899.5927901;-45.120503652039325
1739209899.592795;-45.120503652039325
1739209899.5927994;-35.57807855764607
1739209899.592804;-35.57807855764607
1739209899.5928085;-45.120503652039325
1739209899.5928133;-45.120503652039325
1739209899.5928178;-38.13080360867914
1739209899.5928223;-38.13080360867914
1739209899.592827;-45.120503652039325
1739209899.5928316;-45.120503652039325
1739209899.5928361;-33.981070128970906
1739209899.5928407;-38.13080360867914
1739209899.5928454;-45.120503652039325
1739209899.59285;-45.120503652039325
1739209899.5928545;-45.120503652039325
1739209899.592859;-38.13080360867914
1739209899.5928638;-45.120503652039325
1739209899.5928683;-45.120503652039325
1739209899.5928729;-35.57807855764607
1739209899.5928774;-38.13080360867914
1739209899.5928822;-45.120503652039325
1739209899.5928867;-45.120503652039325
1739209899.5928912;-38.13080360867914
1739209899.5928957;-38.13080360867914
1739209899.5929005;-38.13080360867914
1739209899.592905;-38.13080360867914
1739209899.5929096;-45.120503652039325
1739209899.5929143;-32.816014438256545
1739209899.5929189;-38.13080360867914
1739209899.5929234;-38.13080360867914
1739209899.592928;-30.49652367304973
1739209899.5929327;-38.13080360867914
1739209899.5929372;-38.13080360867914
1739209899.5929418;-45.120503652039325
1739209899.5929463;-45.120503652039325
1739209899.592951;-45.120503652039325
1739209899.5929556;-45.120503652039325
1739209899.5929601;-45.120503652039325
1739209899.5929646;-38.13080360867914
1739209899.5929694;-38.13080360867914
1739209899.592974;-33.981070128970906
1739209899.5929785;-45.120503652039325
1739209899.592983;-38.13080360867914
1739209899.5929878;-45.120503652039325
1739209899.5929923;-45.120503652039325
1739209899.5929968;-45.120503652039325
1739209899.5930016;-35.57807855764607
1739209899.5930061;-35.57807855764607
1739209899.5930107;-45.120503652039325
1739209899.5930152;-38.13080360867914
1739209899.59302;-38.13080360867914
1739209899.5930245;-38.13080360867914
1739209899.593029;-38.13080360867914
1739209899.5930336;-45.120503652039325
1739209899.5930383;-38.13080360867914
1739209899.5930429;-35.57807855764607
1739209899.5930474;-45.120503652039325
1739209899.593052;-38.13080360867914
1739209899.5930567;-38.13080360867914
1739209899.5930612;-38.13080360867914
1739209899.5930657;-45.120503652039325
1739209899.5930703;-35.57807855764607
1739209899.593075;-45.120503652039325
1739209899.5930796;-38.13080360867914
1739209899.593084;-31.141103565318915
1739209899.5930889;-38.13080360867914
1739209899.5930934;-38.13080360867914
1739209899.593098;-45.120503652039325
1739209899.5931025;-38.13080360867914
1739209899.5931072;-38.13080360867914
1739209899.5931118;-35.57807855764607
1739209899.5931163;-33.981070128970906
1739209899.5931208;-30.49652367304976
1739209899.5931256;-45.120503652039325
