CAN Message; 0x1d3:0000f380296f15e1
Timestamp;Amplitude
1739209738.6619408;-45.120503652039325
1739209738.6619413;-33.981070128970906
1739209738.661942;-38.13080360867914
1739209738.6619425;-45.120503652039325
1739209738.6619432;-45.120503652039325
1739209738.6619437;-35.57807855764607
1739209738.6619444;-35.57807855764607
1739209738.6619449;-45.120503652039325
1739209738.6619456;-45.120503652039325
1739209738.661946;-33.981070128970906
1739209738.6619468;-35.57807855764607
1739209738.6619473;-45.120503652039325
1739209738.661948;-45.120503652039325
1739209738.6619484;-33.981070128970906
1739209738.6619492;-33.981070128970906
1739209738.6619496;-45.120503652039325
1739209738.6619503;-45.120503652039325
1739209738.6619508;-38.13080360867914
1739209738.6619515;-45.120503652039325
1739209738.661952;-45.120503652039325
1739209738.6619527;-45.120503652039325
1739209738.6619532;-32.816014438256545
1739209738.6619537;-38.13080360867914
1739209738.6619544;-38.13080360867914
1739209738.6619549;-38.13080360867914
1739209738.6619556;-33.981070128970956
1739209738.661956;-33.981070128970906
1739209738.6619568;-45.120503652039325
1739209738.6619573;-45.120503652039325
1739209738.661958;-45.120503652039325
1739209738.6619585;-35.57807855764607
1739209738.6619592;-45.120503652039325
1739209738.6619596;-45.120503652039325
1739209738.6619604;-27.267205301931607
1739209738.6619608;-38.13080360867914
1739209738.6619616;-45.120503652039325
1739209738.661962;-38.13080360867914
1739209738.6619627;-45.120503652039325
1739209738.6619632;-45.120503652039325
1739209738.661964;-45.120503652039325
1739209738.6619644;-38.13080360867914
1739209738.6619651;-33.981070128970956
1739209738.6619656;-45.120503652039325
1739209738.6619663;-38.13080360867914
1739209738.6619668;-45.120503652039325
1739209738.6619675;-38.13080360867914
1739209738.661968;-45.120503652039325
1739209738.6619685;-45.120503652039325
1739209738.6619692;-45.120503652039325
1739209738.6619697;-30.49652367304973
1739209738.6619704;-38.13080360867914
1739209738.6619709;-45.120503652039325
1739209738.6619716;-35.57807855764607
1739209738.661972;-38.13080360867914
1739209738.6619728;-45.120503652039325
1739209738.6619732;-38.13080360867914
1739209738.661974;-32.816014438256545
1739209738.6619744;-38.13080360867914
1739209738.6619751;-45.120503652039325
1739209738.6619756;-32.816014438256545
1739209738.6619763;-38.13080360867914
1739209738.6619768;-45.120503652039325
1739209738.6619775;-45.120503652039325
1739209738.661978;-38.13080360867914
1739209738.6619787;-38.13080360867914
1739209738.6619792;-35.57807855764607
1739209738.66198;-35.57807855764607
1739209738.6619804;-45.120503652039325
1739209738.661981;-33.981070128970906
1739209738.6619816;-45.120503652039325
1739209738.6619823;-45.120503652039325
1739209738.6619828;-32.816014438256545
1739209738.6619835;-45.120503652039325
1739209738.661984;-35.57807855764607
1739209738.6619844;-45.120503652039325
1739209738.6619852;-38.13080360867914
1739209738.6619856;-38.13080360867914
1739209738.6619864;-35.57807855764607
1739209738.6619868;-38.13080360867914
1739209738.6619875;-45.120503652039325
1739209738.661988;-45.120503652039325
1739209738.6619887;-45.120503652039325
1739209738.6619892;-38.13080360867914
1739209738.66199;-38.13080360867914
1739209738.6619904;-45.120503652039325
1739209738.6619911;-45.120503652039325
1739209738.6619916;-31.141103565318915
1739209738.6619923;-45.120503652039325
1739209738.6619928;-45.120503652039325
1739209738.6619935;-32.816014438256545
1739209738.661994;-32.816014438256545
1739209738.6619947;-45.120503652039325
1739209738.6619952;-38.13080360867914
1739209738.661996;-45.120503652039325
1739209738.6619964;-45.120503652039325
1739209738.661997;-45.120503652039325
1739209738.6619976;-45.120503652039325
1739209738.6619983;-45.120503652039325
1739209738.6619987;-45.120503652039325
1739209738.6619992;-45.120503652039325
1739209738.662;-45.120503652039325
1739209738.6620004;-35.57807855764607
1739209738.6620011;-35.57807855764607
1739209738.6620016;-45.120503652039325
1739209738.6620023;-33.981070128970906
1739209738.6620028;-45.120503652039325
1739209738.6620035;-33.981070128970906
1739209738.662004;-35.57807855764607
1739209738.6657467;-45.120503652039325
1739209738.665751;-45.120503652039325
1739209738.6657555;-38.13080360867914
1739209738.66576;-35.57807855764607
1739209738.6657646;-38.13080360867914
1739209738.6657689;-45.120503652039325
1739209738.6657734;-33.981070128970906
1739209738.665778;-45.120503652039325
1739209738.6657825;-38.13080360867914
1739209738.6657867;-33.981070128970906
1739209738.6657913;-35.57807855764607
1739209738.6657958;-38.13080360867914
1739209738.6658;-45.120503652039325
1739209738.6658046;-33.981070128970906
1739209738.6658092;-38.13080360867914
1739209738.6658137;-38.13080360867914
1739209738.665818;-38.13080360867914
1739209738.6658225;-38.13080360867914
1739209738.665827;-38.13080360867914
1739209738.6658316;-33.981070128970906
1739209738.6658359;-33.981070128970906
1739209738.6658404;-38.13080360867914
1739209738.665845;-45.120503652039325
1739209738.6658492;-35.57807855764607
1739209738.6658537;-35.57807855764607
1739209738.6658583;-45.120503652039325
1739209738.6658628;-45.120503652039325
1739209738.665867;-33.981070128970906
1739209738.6658716;-35.57807855764607
1739209738.6658762;-38.13080360867914
1739209738.6658804;-45.120503652039325
1739209738.665885;-38.13080360867914
1739209738.6658895;-35.57807855764607
1739209738.665894;-38.13080360867914
1739209738.6658983;-38.13080360867914
1739209738.6659029;-45.120503652039325
1739209738.6659074;-45.120503652039325
1739209738.665912;-45.120503652039325
1739209738.6659162;-45.120503652039325
1739209738.6659207;-38.13080360867914
1739209738.6659253;-32.816014438256545
1739209738.6659296;-45.120503652039325
1739209738.665934;-45.120503652039325
1739209738.6659386;-38.13080360867914
1739209738.6659431;-45.120503652039325
1739209738.6659474;-33.981070128970906
1739209738.665952;-38.13080360867914
1739209738.6659565;-38.13080360867914
1739209738.665961;-45.120503652039325
1739209738.6659653;-29.438486411369333
1739209738.6659698;-29.438486411369333
1739209738.6659744;-45.120503652039325
1739209738.6659787;-45.120503652039325
1739209738.6659832;-45.120503652039325
1739209738.6659877;-45.120503652039325
1739209738.6659923;-45.120503652039325
1739209738.6659966;-38.13080360867914
1739209738.666001;-38.13080360867914
1739209738.6660056;-45.120503652039325
1739209738.6660101;-45.120503652039325
1739209738.6660144;-45.120503652039325
1739209738.666019;-45.120503652039325
1739209738.6660235;-45.120503652039325
1739209738.6660278;-45.120503652039325
1739209738.6660323;-45.120503652039325
1739209738.6660368;-29.438486411369333
1739209738.6660414;-29.438486411369333
1739209738.6660457;-45.120503652039325
1739209738.6660502;-45.120503652039325
1739209738.6660547;-38.13080360867914
1739209738.6660593;-38.13080360867914
1739209738.6660635;-45.120503652039325
1739209738.666068;-38.13080360867914
1739209738.6660726;-45.120503652039325
1739209738.666077;-45.120503652039325
1739209738.6660814;-45.120503652039325
1739209738.666086;-45.120503652039325
1739209738.6660905;-38.13080360867914
1739209738.6660948;-38.13080360867914
1739209738.6660993;-38.13080360867914
1739209738.6661038;-45.120503652039325
1739209738.6661081;-31.141103565318893
1739209738.6661127;-29.438486411369333
1739209738.6661172;-45.120503652039325
1739209738.6661217;-35.57807855764607
1739209738.666126;-35.57807855764607
1739209738.6661305;-35.57807855764607
1739209738.666135;-45.120503652039325
1739209738.6661396;-35.57807855764607
1739209738.666144;-45.120503652039325
1739209738.6661484;-38.13080360867914
1739209738.666153;-38.13080360867914
1739209738.6661572;-38.13080360867914
1739209738.6661618;-45.120503652039325
1739209738.6661663;-45.120503652039325
1739209738.6661708;-45.120503652039325
1739209738.6661751;-38.13080360867914
1739209738.6661797;-32.816014438256545
1739209738.6661842;-30.49652367304973
1739209738.6661887;-45.120503652039325
1739209738.666193;-38.13080360867914
1739209738.6661975;-38.13080360867914
1739209738.666202;-35.57807855764607
1739209738.6662064;-45.120503652039325
1739209738.666211;-38.13080360867914
1739209738.6662154;-45.120503652039325
1739209738.66622;-45.120503652039325
1739209738.6662242;-38.13080360867914
1739209738.6662288;-38.13080360867914
1739209738.6662333;-38.13080360867914
1739209738.6662378;-45.120503652039325
1739209738.6662421;-38.13080360867914
1739209738.6662467;-45.120503652039325
1739209738.6662512;-45.120503652039325
1739209738.6662555;-45.120503652039325
1739209738.66626;-38.13080360867914
1739209738.6662645;-38.13080360867914
1739209738.666269;-38.13080360867914
1739209738.6662734;-45.120503652039325
1739209738.666278;-45.120503652039325
1739209738.6662824;-38.13080360867914
1739209738.666287;-45.120503652039325
1739209738.6662912;-33.981070128970906
1739209738.6662958;-35.57807855764607
1739209738.6663003;-38.13080360867914
1739209738.6663046;-35.57807855764607
1739209738.666309;-35.57807855764607
1739209738.6663136;-38.13080360867914
1739209738.6663182;-38.13080360867914
1739209738.6663225;-45.120503652039325
1739209738.666327;-30.49652367304976
1739209738.6663315;-38.13080360867914
1739209738.666336;-45.120503652039325
1739209738.6663404;-38.13080360867914
1739209738.666345;-38.13080360867914
1739209738.6663494;-45.120503652039325
1739209738.6663537;-45.120503652039325
1739209738.6663582;-45.120503652039325
1739209738.6663628;-28.992665084841942
1739209738.6663673;-38.13080360867914
1739209738.6663716;-35.57807855764607
1739209738.666376;-38.13080360867914
1739209738.6663806;-38.13080360867914
1739209738.666385;-38.13080360867914
1739209738.6663895;-33.981070128970906
1739209738.666394;-45.120503652039325
1739209738.6663985;-45.120503652039325
1739209738.6664028;-45.120503652039325
1739209738.6664073;-45.120503652039325
1739209738.6664119;-38.13080360867914
1739209738.6664164;-38.13080360867914
1739209738.6664207;-45.120503652039325
1739209738.6664252;-33.981070128970906
1739209738.6664298;-45.120503652039325
1739209738.666434;-45.120503652039325
1739209738.6664386;-45.120503652039325
1739209738.666443;-45.120503652039325
1739209738.6664476;-45.120503652039325
1739209738.666452;-45.120503652039325
1739209738.6664565;-38.13080360867914
1739209738.666461;-45.120503652039325
1739209738.6664655;-45.120503652039325
1739209738.6664698;-38.13080360867914
1739209738.6664743;-35.57807855764607
1739209738.6664789;-38.13080360867914
1739209738.6664832;-45.120503652039325
1739209738.6664877;-38.13080360867914
1739209738.6664922;-33.981070128970906
1739209738.6664968;-45.120503652039325
1739209738.666501;-35.57807855764607
1739209738.6665056;-35.57807855764607
1739209738.66651;-45.120503652039325
1739209738.6665146;-45.120503652039325
1739209738.666519;-35.57807855764607
1739209738.6665235;-45.120503652039325
1739209738.666528;-38.13080360867914
1739209738.6665323;-38.13080360867914
1739209738.6665368;-38.13080360867914
1739209738.6665413;-38.13080360867914
1739209738.6665459;-38.13080360867914
1739209738.6665502;-45.120503652039325
1739209738.6665547;-45.120503652039325
1739209738.6665592;-38.13080360867914
1739209738.6665637;-38.13080360867914
1739209738.666568;-38.13080360867914
1739209738.6665726;-35.57807855764607
1739209738.666577;-35.57807855764607
1739209738.6665814;-45.120503652039325
1739209738.666586;-45.120503652039325
1739209738.6665905;-38.13080360867914
1739209738.666595;-45.120503652039325
1739209738.6665993;-38.13080360867914
1739209738.6666038;-38.13080360867914
1739209738.6666083;-35.57807855764607
1739209738.6666126;-38.13080360867914
1739209738.6666172;-45.120503652039325
1739209738.6666217;-38.13080360867914
1739209738.6666262;-35.57807855764607
1739209738.6666305;-35.57807855764607
1739209738.666635;-45.120503652039325
1739209738.6666396;-45.120503652039325
1739209738.666644;-38.13080360867914
1739209738.6666484;-38.13080360867914
1739209738.666653;-32.816014438256545
1739209738.6666574;-38.13080360867914
1739209738.6666617;-45.120503652039325
1739209738.6666663;-45.120503652039325
1739209738.6666708;-45.120503652039325
1739209738.6666753;-38.13080360867914
1739209738.6666796;-45.120503652039325
1739209738.6666842;-45.120503652039325
1739209738.6666887;-45.120503652039325
1739209738.6666932;-45.120503652039325
1739209738.6666975;-38.13080360867914
1739209738.666702;-38.13080360867914
1739209738.6667066;-45.120503652039325
1739209738.6667109;-38.13080360867914
1739209738.6667154;-38.13080360867914
1739209738.66672;-45.120503652039325
1739209738.6667244;-29.438486411369333
1739209738.6667287;-30.49652367304973
1739209738.6667333;-45.120503652039325
1739209738.6667378;-45.120503652039325
1739209738.6667423;-35.57807855764607
1739209738.6667466;-35.57807855764607
1739209738.6667511;-45.120503652039325
1739209738.6667557;-45.120503652039325
1739209738.66676;-45.120503652039325
1739209738.6667645;-45.120503652039325
1739209738.666769;-38.13080360867914
1739209738.6667736;-35.57807855764607
1739209738.6667778;-45.120503652039325
1739209738.6667824;-45.120503652039325
1739209738.666787;-45.120503652039325
1739209738.6667914;-45.120503652039325
1739209738.6667957;-35.57807855764607
1739209738.6668003;-35.57807855764607
1739209738.6668048;-45.120503652039325
1739209738.666809;-45.120503652039325
1739209738.6668136;-33.981070128970906
1739209738.6668181;-38.13080360867914
1739209738.6668227;-45.120503652039325
1739209738.666827;-45.120503652039325
1739209738.6668315;-32.816014438256545
1739209738.666836;-32.816014438256545
1739209738.6668403;-45.120503652039325
1739209738.6668448;-38.13080360867914
1739209738.6668494;-45.120503652039325
1739209738.666854;-45.120503652039325
1739209738.6668582;-38.13080360867914
1739209738.6668627;-38.13080360867914
1739209738.6668673;-38.13080360867914
1739209738.6668718;-38.13080360867914
1739209738.666876;-38.13080360867914
1739209738.6668806;-38.13080360867914
1739209738.6668851;-45.120503652039325
1739209738.6668894;-45.120503652039325
1739209738.666894;-38.13080360867914
1739209738.6668985;-45.120503652039325
1739209738.666903;-31.141103565318893
1739209738.6669073;-29.438486411369333
1739209738.6669118;-38.13080360867914
1739209738.6669164;-35.57807855764607
1739209738.666921;-38.13080360867914
1739209738.6669252;-38.13080360867914
1739209738.6669297;-38.13080360867914
1739209738.6669343;-35.57807855764607
1739209738.6669385;-45.120503652039325
1739209738.666943;-45.120503652039325
1739209738.6669476;-35.57807855764607
1739209738.6669521;-45.120503652039325
1739209738.6669564;-38.13080360867914
1739209738.666961;-38.13080360867914
1739209738.6669655;-38.13080360867914
1739209738.66697;-45.120503652039325
1739209738.6669743;-45.120503652039325
1739209738.6669788;-45.120503652039325
1739209738.6669834;-45.120503652039325
1739209738.6669877;-45.120503652039325
1739209738.6669922;-33.981070128970906
1739209738.6669967;-33.981070128970906
1739209738.6670012;-38.13080360867914
1739209738.6670055;-45.120503652039325
1739209738.66701;-35.57807855764607
1739209738.6670146;-30.49652367304973
1739209738.6670191;-45.120503652039325
1739209738.6670234;-45.120503652039325
1739209738.667028;-35.57807855764607
1739209738.6670325;-38.13080360867914
1739209738.6670368;-45.120503652039325
1739209738.6670413;-45.120503652039325
1739209738.6670458;-45.120503652039325
1739209738.6670504;-45.120503652039325
1739209738.6670547;-45.120503652039325
1739209738.6670592;-38.13080360867914
1739209738.6670637;-38.13080360867914
1739209738.667068;-45.120503652039325
1739209738.6670725;-38.13080360867914
1739209738.667077;-45.120503652039325
1739209738.6670816;-32.816014438256545
1739209738.667086;-26.991370085610722
1739209738.6670904;-38.13080360867914
1739209738.667095;-38.13080360867914
1739209738.6670995;-38.13080360867914
1739209738.6671038;-33.981070128970906
1739209738.6671083;-45.120503652039325
1739209738.6671128;-33.981070128970906
1739209738.667117;-45.120503652039325
1739209738.6671216;-33.981070128970956
1739209738.6671262;-45.120503652039325
1739209738.6671307;-38.13080360867914
1739209738.667135;-45.120503652039325
1739209738.6671395;-45.120503652039325
1739209738.667144;-33.981070128970906
1739209738.6671486;-38.13080360867914
1739209738.667153;-38.13080360867914
1739209738.6671574;-27.267205301931607
1739209738.667162;-38.13080360867914
1739209738.6671662;-45.120503652039325
1739209738.6671708;-45.120503652039325
1739209738.6671753;-38.13080360867914
1739209738.6671798;-38.13080360867914
1739209738.667184;-45.120503652039325
1739209738.6671886;-45.120503652039325
1739209738.6671932;-45.120503652039325
1739209738.6671977;-38.13080360867914
1739209738.667202;-38.13080360867914
1739209738.6672065;-45.120503652039325
1739209738.667211;-45.120503652039325
1739209738.6672153;-38.13080360867914
1739209738.6672199;-38.13080360867914
1739209738.6672244;-45.120503652039325
1739209738.667229;-38.13080360867914
1739209738.6672332;-45.120503652039325
1739209738.6672378;-45.120503652039325
1739209738.6672423;-45.120503652039325
1739209738.6672468;-45.120503652039325
1739209738.667251;-45.120503652039325
1739209738.6672556;-45.120503652039325
1739209738.6672602;-45.120503652039325
1739209738.6672645;-45.120503652039325
1739209738.667269;-38.13080360867914
1739209738.6672735;-45.120503652039325
1739209738.667278;-45.120503652039325
1739209738.6672823;-45.120503652039325
1739209738.6672869;-45.120503652039325
1739209738.6672914;-45.120503652039325
1739209738.667296;-35.57807855764607
1739209738.6673002;-38.13080360867914
1739209738.6673048;-45.120503652039325
1739209738.6673093;-45.120503652039325
1739209738.6673136;-45.120503652039325
1739209738.667318;-45.120503652039325
1739209738.6673226;-45.120503652039325
1739209738.6673272;-45.120503652039325
1739209738.6673315;-33.981070128970906
1739209738.667336;-31.141103565318915
1739209738.6673405;-38.13080360867914
1739209738.6673448;-45.120503652039325
1739209738.6673493;-45.120503652039325
1739209738.6673539;-33.981070128970906
1739209738.6673584;-38.13080360867914
1739209738.6673627;-45.120503652039325
1739209738.6673672;-38.13080360867914
1739209738.6673717;-38.13080360867914
1739209738.6673763;-45.120503652039325
1739209738.6673806;-45.120503652039325
1739209738.667385;-45.120503652039325
1739209738.6673896;-45.120503652039325
1739209738.667394;-38.13080360867914
1739209738.6673985;-38.13080360867914
1739209738.667403;-45.120503652039325
1739209738.6674075;-38.13080360867914
1739209738.6674118;-45.120503652039325
1739209738.6674163;-45.120503652039325
1739209738.6674209;-35.57807855764607
1739209738.6674254;-38.13080360867914
1739209738.6674297;-45.120503652039325
1739209738.6674342;-35.57807855764607
1739209738.6674387;-38.13080360867914
1739209738.667443;-45.120503652039325
1739209738.6674476;-38.13080360867914
1739209738.667452;-45.120503652039325
1739209738.6674566;-33.981070128970906
1739209738.667461;-33.981070128970906
1739209738.6674654;-38.13080360867914
1739209738.66747;-45.120503652039325
1739209738.6674745;-35.57807855764607
1739209738.6674788;-35.57807855764607
1739209738.6674833;-45.120503652039325
1739209738.6674879;-45.120503652039325
1739209738.6674922;-38.13080360867914
1739209738.6674967;-35.57807855764607
1739209738.6675012;-38.13080360867914
1739209738.6675057;-38.13080360867914
1739209738.66751;-38.13080360867914
1739209738.6675146;-38.13080360867914
1739209738.667519;-32.816014438256545
1739209738.6675236;-35.57807855764607
1739209738.667528;-38.13080360867914
1739209738.6675324;-33.981070128970906
1739209738.667537;-33.981070128970906
1739209738.6675413;-45.120503652039325
1739209738.6675458;-45.120503652039325
1739209738.6675503;-45.120503652039325
1739209738.6675549;-45.120503652039325
1739209738.6675591;-45.120503652039325
1739209738.6675637;-38.13080360867914
1739209738.6675682;-38.13080360867914
1739209738.6675725;-38.13080360867914
1739209738.667577;-45.120503652039325
1739209738.6675816;-35.57807855764607
1739209738.667586;-38.13080360867914
1739209738.6675904;-32.816014438256545
1739209738.667595;-32.816014438256545
1739209738.6675994;-38.13080360867914
1739209738.667604;-45.120503652039325
1739209738.6676083;-38.13080360867914
1739209738.6676128;-35.57807855764607
1739209738.6676173;-45.120503652039325
1739209738.6676216;-38.13080360867914
1739209738.6676261;-45.120503652039325
1739209738.6676307;-45.120503652039325
1739209738.6676352;-45.120503652039325
1739209738.6676395;-45.120503652039325
1739209738.667644;-45.120503652039325
1739209738.6676486;-45.120503652039325
1739209738.667653;-38.13080360867914
1739209738.6676574;-45.120503652039325
1739209738.667662;-31.141103565318893
1739209738.6676664;-32.816014438256545
1739209738.6676707;-45.120503652039325
1739209738.6676753;-38.13080360867914
1739209738.6676798;-35.57807855764607
1739209738.6676843;-35.57807855764607
1739209738.6676886;-45.120503652039325
1739209738.6676931;-38.13080360867914
1739209738.6676977;-45.120503652039325
1739209738.6677022;-45.120503652039325
1739209738.6677065;-35.57807855764607
1739209738.667711;-38.13080360867914
1739209738.6677155;-45.120503652039325
1739209738.6677198;-45.120503652039325
1739209738.6677244;-38.13080360867914
1739209738.667729;-45.120503652039325
1739209738.6677334;-32.816014438256545
1739209738.6677377;-32.816014438256545
1739209738.6677423;-45.120503652039325
1739209738.6677468;-38.13080360867914
1739209738.6677513;-35.57807855764607
1739209738.6677556;-35.57807855764607
1739209738.6677601;-45.120503652039325
1739209738.6677647;-38.13080360867914
1739209738.667769;-38.13080360867914
1739209738.6677735;-31.141103565318915
1739209738.667778;-38.13080360867914
1739209738.6677825;-38.13080360867914
1739209738.6677868;-45.120503652039325
1739209738.6677914;-45.120503652039325
1739209738.667796;-38.13080360867914
1739209738.6678002;-45.120503652039325
1739209738.6678047;-45.120503652039325
1739209738.6678092;-35.57807855764607
1739209738.6678138;-38.13080360867914
1739209738.667818;-38.13080360867914
1739209738.6678226;-35.57807855764607
1739209738.6678271;-30.49652367304973
1739209738.6678317;-45.120503652039325
1739209738.667836;-38.13080360867914
1739209738.6678405;-38.13080360867914
1739209738.667845;-45.120503652039325
1739209738.6678493;-45.120503652039325
1739209738.6678538;-45.120503652039325
1739209738.6678584;-38.13080360867914
1739209738.667863;-45.120503652039325
1739209738.6678672;-38.13080360867914
1739209738.6678717;-38.13080360867914
1739209738.6678762;-38.13080360867914
1739209738.6678808;-28.58837851428586
1739209738.667885;-45.120503652039325
1739209738.6678896;-35.57807855764607
1739209738.6678941;-45.120503652039325
1739209738.6678984;-33.981070128970906
1739209738.667903;-45.120503652039325
1739209738.6679075;-45.120503652039325
1739209738.667912;-38.13080360867914
1739209738.6679163;-45.120503652039325
1739209738.6679208;-45.120503652039325
1739209738.6679254;-45.120503652039325
1739209738.66793;-45.120503652039325
1739209738.6679342;-45.120503652039325
1739209738.6679387;-45.120503652039325
1739209738.6679432;-38.13080360867914
1739209738.6679475;-45.120503652039325
1739209738.667952;-38.13080360867914
1739209738.6679566;-38.13080360867914
1739209738.6679611;-38.13080360867914
1739209738.6679654;-38.13080360867914
1739209738.66797;-38.13080360867914
1739209738.6679745;-35.57807855764607
1739209738.667979;-38.13080360867914
1739209738.6679833;-45.120503652039325
1739209738.6679878;-45.120503652039325
1739209738.6679924;-38.13080360867914
1739209738.6679966;-33.981070128970906
1739209738.6680012;-45.120503652039325
1739209738.6680057;-45.120503652039325
1739209738.6680102;-38.13080360867914
1739209738.6680145;-38.13080360867914
1739209738.668019;-45.120503652039325
1739209738.6680236;-45.120503652039325
1739209738.6680279;-45.120503652039325
1739209738.6680324;-38.13080360867914
1739209738.668037;-45.120503652039325
1739209738.6680415;-45.120503652039325
1739209738.6680458;-38.13080360867914
1739209738.6680503;-38.13080360867914
1739209738.6680548;-45.120503652039325
1739209738.6680593;-38.13080360867914
1739209738.6680636;-35.57807855764607
1739209738.6680682;-45.120503652039325
1739209738.6680727;-45.120503652039325
1739209738.668077;-45.120503652039325
1739209738.6680815;-38.13080360867914
1739209738.668086;-45.120503652039325
1739209738.6680906;-38.13080360867914
1739209738.6680949;-33.981070128970906
1739209738.6680994;-33.981070128970906
1739209738.668104;-45.120503652039325
1739209738.6681085;-45.120503652039325
1739209738.6681128;-38.13080360867914
1739209738.6681173;-38.13080360867914
1739209738.6681218;-45.120503652039325
1739209738.668126;-33.981070128970906
1739209738.6681306;-28.992665084841942
1739209738.6681352;-33.981070128970906
1739209738.6681397;-45.120503652039325
1739209738.668144;-35.57807855764607
1739209738.6681485;-38.13080360867914
1739209738.668153;-38.13080360867914
1739209738.6681576;-38.13080360867914
1739209738.6681619;-45.120503652039325
1739209738.6681664;-33.981070128970906
1739209738.668171;-31.141103565318915
1739209738.6681752;-45.120503652039325
1739209738.6681798;-45.120503652039325
1739209738.6681843;-38.13080360867914
1739209738.6681888;-38.13080360867914
1739209738.668193;-38.13080360867914
1739209738.6681976;-38.13080360867914
1739209738.6682022;-33.981070128970906
1739209738.6682067;-35.57807855764607
1739209738.668211;-45.120503652039325
1739209738.6682155;-38.13080360867914
1739209738.66822;-38.13080360867914
1739209738.6682243;-38.13080360867914
1739209738.6682289;-45.120503652039325
1739209738.6682334;-38.13080360867914
1739209738.668238;-38.13080360867914
1739209738.6682422;-31.141103565318915
1739209738.6682467;-38.13080360867914
1739209738.6682513;-45.120503652039325
1739209738.6682558;-45.120503652039325
1739209738.66826;-33.981070128970906
1739209738.6682646;-35.57807855764607
1739209738.6682692;-45.120503652039325
1739209738.6682734;-38.13080360867914
1739209738.668278;-33.981070128970906
1739209738.6682825;-31.141103565318915
1739209738.668287;-38.13080360867914
1739209738.6682913;-38.13080360867914
1739209738.6682959;-38.13080360867914
1739209738.6683004;-38.13080360867914
1739209738.6683047;-45.120503652039325
1739209738.6683092;-45.120503652039325
1739209738.6683137;-35.57807855764607
1739209738.6683183;-38.13080360867914
1739209738.6683226;-38.13080360867914
1739209738.668327;-45.120503652039325
1739209738.6683316;-38.13080360867914
1739209738.6683362;-38.13080360867914
1739209738.6683404;-45.120503652039325
1739209738.668345;-38.13080360867914
1739209738.6683495;-27.267205301931607
1739209738.6683538;-45.120503652039325
1739209738.6683583;-45.120503652039325
1739209738.6683629;-38.13080360867914
1739209738.6683674;-38.13080360867914
1739209738.6683717;-45.120503652039325
1739209738.6683762;-45.120503652039325
1739209738.6683807;-45.120503652039325
1739209738.6683853;-32.81601443825658
1739209738.6683896;-45.120503652039325
1739209738.668394;-38.13080360867914
1739209738.6683986;-38.13080360867914
1739209738.668403;-38.13080360867914
1739209738.6684074;-35.57807855764607
1739209738.668412;-35.57807855764607
1739209738.6684165;-38.13080360867914
1739209738.6684208;-33.981070128970906
1739209738.6684253;-45.120503652039325
1739209738.6684299;-45.120503652039325
1739209738.6684344;-38.13080360867914
1739209738.6684387;-45.120503652039325
1739209738.6684432;-45.120503652039325
1739209738.6684477;-45.120503652039325
1739209738.668452;-45.120503652039325
1739209738.6684566;-45.120503652039325
1739209738.668461;-45.120503652039325
1739209738.6684656;-45.120503652039325
1739209738.66847;-45.120503652039325
1739209738.6684744;-33.981070128970906
1739209738.668479;-45.120503652039325
1739209738.6684835;-45.120503652039325
1739209738.6684878;-45.120503652039325
1739209738.6684923;-45.120503652039325
1739209738.6684968;-38.13080360867914
1739209738.6685011;-38.13080360867914
1739209738.6685057;-45.120503652039325
1739209738.6685102;-35.57807855764607
1739209738.6685147;-30.49652367304973
1739209738.668519;-45.120503652039325
1739209738.6685236;-45.120503652039325
1739209738.668528;-38.13080360867914
1739209738.6685324;-38.13080360867914
1739209738.668537;-45.120503652039325
1739209738.6685414;-45.120503652039325
1739209738.668546;-38.13080360867914
1739209738.6685503;-45.120503652039325
1739209738.6685548;-45.120503652039325
1739209738.6685593;-45.120503652039325
1739209738.6685638;-45.120503652039325
1739209738.6685681;-45.120503652039325
1739209738.6685727;-45.120503652039325
1739209738.6685772;-45.120503652039325
1739209738.6685815;-33.981070128970906
1739209738.668586;-35.57807855764607
1739209738.6685905;-45.120503652039325
1739209738.668595;-45.120503652039325
1739209738.6685994;-45.120503652039325
1739209738.6620047;-33.981070128970906
1739209738.6620052;-45.120503652039325
1739209738.662006;-45.120503652039325
1739209738.6620064;-38.13080360867914
1739209738.662007;-38.13080360867914
1739209738.6620076;-45.120503652039325
1739209738.6620083;-38.13080360867914
1739209738.6620088;-38.13080360867914
1739209738.6620095;-45.120503652039325
1739209738.66201;-38.13080360867914
1739209738.6620107;-38.13080360867914
1739209738.6620111;-45.120503652039325
1739209738.6620119;-38.13080360867914
1739209738.6620123;-38.13080360867914
1739209738.662013;-33.981070128970906
1739209738.6620135;-38.13080360867914
1739209738.662014;-45.120503652039325
1739209738.6620147;-45.120503652039325
1739209738.6620152;-31.141103565318915
1739209738.662016;-33.981070128970906
1739209738.6620164;-45.120503652039325
1739209738.662017;-45.120503652039325
1739209738.6620176;-38.13080360867914
1739209738.6620183;-38.13080360867914
1739209738.6620188;-45.120503652039325
1739209738.6620195;-45.120503652039325
1739209738.66202;-45.120503652039325
1739209738.6620207;-45.120503652039325
1739209738.6620212;-45.120503652039325
1739209738.6620219;-38.13080360867914
1739209738.6620224;-38.13080360867914
1739209738.662023;-38.13080360867914
1739209738.6620235;-45.120503652039325
1739209738.6620243;-32.816014438256545
1739209738.6620247;-30.49652367304973
1739209738.6620255;-45.120503652039325
1739209738.662026;-45.120503652039325
1739209738.6620266;-45.120503652039325
