CAN Message; 0x1d3:0000999ca499c36a
Timestamp;Amplitude
1739209686.0735142;-45.120503652039325
1739209686.0735178;-38.13080360867914
1739209686.0735214;-35.57807855764607
1739209686.073525;-38.13080360867914
1739209686.0735285;-38.13080360867914
1739209686.073532;-28.992665084841942
1739209686.0735357;-38.13080360867914
1739209686.073539;-38.13080360867914
1739209686.0735426;-35.57807855764607
1739209686.0735462;-38.13080360867914
1739209686.0735497;-45.120503652039325
1739209686.0735533;-45.120503652039325
1739209686.073557;-38.13080360867914
1739209686.0735605;-32.816014438256545
1739209686.073564;-38.13080360867914
1739209686.0735676;-38.13080360867914
1739209686.0735712;-45.120503652039325
1739209686.0735748;-38.13080360867914
1739209686.0735784;-35.57807855764607
1739209686.073582;-38.13080360867914
1739209686.0735855;-45.120503652039325
1739209686.073589;-27.267205301931607
1739209686.0735927;-35.57807855764607
1739209686.0735962;-38.13080360867914
1739209686.0735998;-45.120503652039325
1739209686.0736034;-33.981070128970906
1739209686.073607;-45.120503652039325
1739209686.0736105;-45.120503652039325
1739209686.0736141;-45.120503652039325
1739209686.0736177;-45.120503652039325
1739209686.073621;-45.120503652039325
1739209686.0736246;-38.13080360867914
1739209686.0736282;-45.120503652039325
1739209686.0736318;-45.120503652039325
1739209686.0736353;-45.120503652039325
1739209686.073639;-45.120503652039325
1739209686.0736425;-45.120503652039325
1739209686.073646;-33.981070128970906
1739209686.0736496;-35.57807855764607
1739209686.0736532;-38.13080360867914
1739209686.0736568;-38.13080360867914
1739209686.0736604;-38.13080360867914
1739209686.073664;-35.57807855764607
1739209686.0736675;-38.13080360867914
1739209686.073671;-45.120503652039325
1739209686.0736747;-38.13080360867914
1739209686.0736783;-38.13080360867914
1739209686.0736818;-38.13080360867914
1739209686.0736854;-45.120503652039325
1739209686.073689;-45.120503652039325
1739209686.0736926;-45.120503652039325
1739209686.0736961;-38.13080360867914
1739209686.0736997;-45.120503652039325
1739209686.0737033;-45.120503652039325
1739209686.0737066;-38.13080360867914
1739209686.0737102;-45.120503652039325
1739209686.0737138;-45.120503652039325
1739209686.0737174;-45.120503652039325
1739209686.073721;-33.981070128970906
1739209686.0737245;-35.57807855764607
1739209686.073728;-45.120503652039325
1739209686.0737317;-30.49652367304973
1739209686.0737352;-29.438486411369333
1739209686.0737388;-45.120503652039325
1739209686.0737424;-45.120503652039325
1739209686.073746;-38.13080360867914
1739209686.0737495;-35.57807855764607
1739209686.073753;-38.13080360867914
1739209686.0737567;-38.13080360867914
1739209686.0737603;-45.120503652039325
1739209686.0737638;-38.13080360867914
1739209686.0737674;-38.13080360867914
1739209686.073771;-45.120503652039325
1739209686.0737746;-45.120503652039325
1739209686.0737782;-38.13080360867914
1739209686.0737817;-38.13080360867914
1739209686.0737853;-45.120503652039325
1739209686.0737886;-28.58837851428586
1739209686.0737922;-26.991370085610736
1739209686.0737958;-45.120503652039325
1739209686.0737994;-45.120503652039325
1739209686.073803;-35.57807855764607
1739209686.0738065;-35.57807855764607
1739209686.07381;-38.13080360867914
1739209686.0738137;-38.13080360867914
1739209686.0738173;-45.120503652039325
1739209686.0738208;-45.120503652039325
1739209686.0738244;-38.13080360867914
1739209686.073828;-45.120503652039325
1739209686.0738316;-45.120503652039325
1739209686.0738351;-33.981070128970906
1739209686.0738387;-38.13080360867914
1739209686.0738423;-45.120503652039325
1739209686.0738459;-32.816014438256545
1739209686.0738494;-24.292649948874775
1739209686.073853;-38.13080360867914
1739209686.0738566;-45.120503652039325
1739209686.0738602;-32.816014438256545
1739209686.0738637;-32.816014438256545
1739209686.0738673;-45.120503652039325
1739209686.0738707;-45.120503652039325
1739209686.0738742;-45.120503652039325
1739209686.0738778;-38.13080360867914
1739209686.0738814;-45.120503652039325
1739209686.073885;-45.120503652039325
1739209686.0738885;-45.120503652039325
1739209686.073892;-38.13080360867914
1739209686.0738957;-38.13080360867914
1739209686.0738993;-45.120503652039325
1739209686.0739028;-35.57807855764607
1739209686.0739064;-31.141103565318893
1739209686.07391;-45.120503652039325
1739209686.0739136;-45.120503652039325
1739209686.0739172;-45.120503652039325
1739209686.0739207;-45.120503652039325
1739209686.0739243;-38.13080360867914
1739209686.0739279;-35.57807855764607
1739209686.0739315;-45.120503652039325
1739209686.073935;-45.120503652039325
1739209686.0739386;-45.120503652039325
1739209686.0739422;-38.13080360867914
1739209686.0739458;-45.120503652039325
1739209686.0739493;-45.120503652039325
1739209686.0739527;-38.13080360867914
1739209686.0739563;-38.13080360867914
1739209686.0739598;-45.120503652039325
1739209686.0739634;-33.981070128970906
1739209686.073967;-38.13080360867914
1739209686.0739706;-45.120503652039325
1739209686.0739741;-32.816014438256545
1739209686.0739777;-38.13080360867914
1739209686.0739813;-38.13080360867914
1739209686.0739849;-45.120503652039325
1739209686.0739884;-45.120503652039325
1739209686.073992;-45.120503652039325
1739209686.0739956;-38.13080360867914
1739209686.0739992;-38.13080360867914
1739209686.0740027;-45.120503652039325
1739209686.0740063;-38.13080360867914
1739209686.07401;-38.13080360867914
1739209686.0740135;-35.57807855764607
1739209686.074017;-38.13080360867914
1739209686.0740206;-45.120503652039325
1739209686.0740242;-45.120503652039325
1739209686.0740278;-38.13080360867914
1739209686.0740314;-38.13080360867914
1739209686.074035;-45.120503652039325
1739209686.0740383;-35.57807855764607
1739209686.0740418;-35.57807855764607
1739209686.0740454;-45.120503652039325
1739209686.074049;-35.57807855764607
1739209686.0740526;-38.13080360867914
1739209686.0740561;-38.13080360867914
1739209686.0740597;-38.13080360867914
1739209686.0740633;-35.57807855764607
1739209686.0740669;-38.13080360867914
1739209686.0740705;-45.120503652039325
1739209686.074074;-38.13080360867914
1739209686.0740776;-45.120503652039325
1739209686.0740812;-45.120503652039325
1739209686.0740848;-45.120503652039325
1739209686.0740883;-45.120503652039325
1739209686.074092;-45.120503652039325
1739209686.0740955;-45.120503652039325
1739209686.074099;-45.120503652039325
1739209686.0741026;-45.120503652039325
1739209686.0741062;-38.13080360867914
1739209686.0741098;-35.57807855764607
1739209686.0741134;-35.57807855764607
1739209686.074117;-45.120503652039325
1739209686.0741203;-38.13080360867914
1739209686.0741239;-35.57807855764607
1739209686.0741274;-45.120503652039325
1739209686.074131;-45.120503652039325
1739209686.0741346;-45.120503652039325
1739209686.0741382;-38.13080360867914
1739209686.0741417;-45.120503652039325
1739209686.0741453;-38.13080360867914
1739209686.074149;-38.13080360867914
1739209686.0741525;-45.120503652039325
1739209686.074156;-45.120503652039325
1739209686.0741596;-45.120503652039325
1739209686.0741632;-33.981070128970906
1739209686.0741668;-35.57807855764607
1739209686.0741704;-35.57807855764607
1739209686.074174;-38.13080360867914
1739209686.0741775;-45.120503652039325
1739209686.074181;-31.141103565318915
1739209686.0741847;-38.13080360867914
1739209686.0741882;-38.13080360867914
1739209686.0741918;-38.13080360867914
1739209686.0741954;-38.13080360867914
1739209686.074199;-45.120503652039325
1739209686.0742023;-38.13080360867914
1739209686.0742059;-45.120503652039325
1739209686.0742095;-45.120503652039325
1739209686.074213;-45.120503652039325
1739209686.0742166;-45.120503652039325
1739209686.0742202;-45.120503652039325
1739209686.0742238;-38.13080360867914
1739209686.0742273;-45.120503652039325
1739209686.074231;-45.120503652039325
1739209686.0742345;-45.120503652039325
1739209686.074238;-38.13080360867914
1739209686.0742416;-45.120503652039325
1739209686.0742452;-45.120503652039325
1739209686.0742488;-38.13080360867914
1739209686.0742524;-38.13080360867914
1739209686.074256;-38.13080360867914
1739209686.0742595;-38.13080360867914
1739209686.074263;-38.13080360867914
1739209686.0742667;-45.120503652039325
1739209686.0742702;-45.120503652039325
1739209686.0742738;-45.120503652039325
1739209686.0742774;-45.120503652039325
1739209686.074281;-38.13080360867914
1739209686.0742846;-45.120503652039325
1739209686.074288;-45.120503652039325
1739209686.0742915;-33.981070128970906
1739209686.074295;-38.13080360867914
1739209686.0742986;-38.13080360867914
1739209686.0743022;-45.120503652039325
1739209686.0743058;-45.120503652039325
1739209686.0743093;-38.13080360867914
1739209686.074313;-35.57807855764607
1739209686.0743165;-45.120503652039325
1739209686.07432;-45.120503652039325
1739209686.0743237;-33.981070128970906
1739209686.0743272;-38.13080360867914
1739209686.0743308;-38.13080360867914
1739209686.0743344;-32.816014438256545
1739209686.074338;-45.120503652039325
1739209686.0743415;-45.120503652039325
1739209686.074345;-38.13080360867914
1739209686.0743487;-35.57807855764607
1739209686.0743523;-38.13080360867914
1739209686.0743558;-45.120503652039325
1739209686.0743594;-45.120503652039325
1739209686.074363;-45.120503652039325
1739209686.0743666;-38.13080360867914
1739209686.07437;-38.13080360867914
1739209686.0743735;-38.13080360867914
1739209686.074377;-45.120503652039325
1739209686.0743806;-38.13080360867914
1739209686.0743842;-45.120503652039325
1739209686.0743878;-45.120503652039325
1739209686.0743914;-35.57807855764607
1739209686.074395;-45.120503652039325
1739209686.0743985;-45.120503652039325
1739209686.074402;-35.57807855764607
1739209686.0744057;-35.57807855764607
1739209686.0744092;-38.13080360867914
1739209686.0744128;-45.120503652039325
1739209686.0744164;-38.13080360867914
1739209686.07442;-38.13080360867914
1739209686.0744236;-35.57807855764607
1739209686.0744271;-32.816014438256545
1739209686.0744307;-45.120503652039325
1739209686.0744343;-45.120503652039325
1739209686.0744379;-38.13080360867914
1739209686.0744414;-35.57807855764607
1739209686.074445;-45.120503652039325
1739209686.0744486;-45.120503652039325
1739209686.074452;-45.120503652039325
1739209686.0744555;-45.120503652039325
1739209686.074459;-38.13080360867914
1739209686.0744627;-45.120503652039325
1739209686.0744662;-45.120503652039325
1739209686.0744698;-45.120503652039325
1739209686.0744734;-45.120503652039325
1739209686.074477;-45.120503652039325
1739209686.0744805;-38.13080360867914
1739209686.074484;-32.816014438256545
1739209686.0744877;-45.120503652039325
1739209686.0744913;-45.120503652039325
1739209686.0744948;-38.13080360867914
1739209686.0744984;-32.816014438256545
1739209686.074502;-45.120503652039325
1739209686.0745056;-45.120503652039325
1739209686.0745091;-45.120503652039325
1739209686.0745127;-45.120503652039325
1739209686.0745163;-45.120503652039325
1739209686.0745199;-45.120503652039325
1739209686.0745234;-38.13080360867914
1739209686.074527;-45.120503652039325
1739209686.0745306;-45.120503652039325
1739209686.074534;-45.120503652039325
1739209686.0745375;-35.57807855764607
1739209686.074541;-31.141103565318893
1739209686.0745447;-45.120503652039325
1739209686.0745482;-45.120503652039325
1739209686.0745518;-38.13080360867914
1739209686.0745554;-38.13080360867914
1739209686.074559;-45.120503652039325
1739209686.0745625;-45.120503652039325
1739209686.0745661;-35.57807855764607
1739209686.0745697;-45.120503652039325
1739209686.0745733;-45.120503652039325
1739209686.0745769;-35.57807855764607
1739209686.0745804;-45.120503652039325
1739209686.074584;-45.120503652039325
1739209686.0745876;-45.120503652039325
1739209686.0745912;-38.13080360867914
1739209686.0745947;-38.13080360867914
1739209686.0745983;-38.13080360867914
1739209686.074602;-38.13080360867914
1739209686.0746055;-45.120503652039325
1739209686.074609;-38.13080360867914
1739209686.0746126;-32.816014438256545
1739209686.0746162;-45.120503652039325
1739209686.0746195;-45.120503652039325
1739209686.074623;-45.120503652039325
1739209686.0746267;-38.13080360867914
1739209686.0746303;-38.13080360867914
1739209686.0746338;-38.13080360867914
1739209686.0746374;-45.120503652039325
1739209686.074641;-45.120503652039325
1739209686.0746446;-35.57807855764607
1739209686.0746481;-38.13080360867914
1739209686.0746517;-35.57807855764607
1739209686.0746553;-38.13080360867914
1739209686.0746589;-45.120503652039325
1739209686.0746624;-45.120503652039325
1739209686.074666;-38.13080360867914
1739209686.0746696;-38.13080360867914
1739209686.0746732;-45.120503652039325
1739209686.0746768;-45.120503652039325
1739209686.0746803;-38.13080360867914
1739209686.074684;-30.49652367304973
1739209686.0746875;-33.981070128970906
1739209686.074691;-45.120503652039325
1739209686.0746946;-38.13080360867914
1739209686.0746982;-38.13080360867914
1739209686.0747015;-38.13080360867914
1739209686.0747051;-45.120503652039325
1739209686.0747087;-45.120503652039325
1739209686.0747123;-35.57807855764607
1739209686.0747159;-45.120503652039325
1739209686.0747194;-45.120503652039325
1739209686.074723;-38.13080360867914
1739209686.0747266;-35.57807855764607
1739209686.0747302;-45.120503652039325
1739209686.0747337;-45.120503652039325
1739209686.0747373;-45.120503652039325
1739209686.074741;-28.992665084841942
1739209686.0747445;-31.141103565318915
1739209686.074748;-45.120503652039325
1739209686.0747516;-38.13080360867914
1739209686.0747552;-35.57807855764607
1739209686.0747588;-38.13080360867914
1739209686.0747623;-45.120503652039325
1739209686.074766;-35.57807855764607
1739209686.0747695;-38.13080360867914
1739209686.074773;-45.120503652039325
1739209686.0747766;-45.120503652039325
1739209686.0747802;-38.13080360867914
1739209686.0747836;-38.13080360867914
1739209686.0747871;-38.13080360867914
1739209686.0747907;-45.120503652039325
1739209686.0747943;-33.981070128970906
1739209686.0747979;-31.141103565318915
1739209686.0748014;-33.981070128970906
1739209686.074805;-45.120503652039325
1739209686.0748086;-45.120503652039325
1739209686.0748122;-45.120503652039325
1739209686.0748158;-38.13080360867914
1739209686.0748193;-45.120503652039325
1739209686.074823;-38.13080360867914
1739209686.0748265;-45.120503652039325
1739209686.07483;-45.120503652039325
1739209686.0748336;-45.120503652039325
1739209686.0748372;-45.120503652039325
1739209686.0748408;-45.120503652039325
1739209686.0748444;-38.13080360867914
1739209686.074848;-32.816014438256545
1739209686.0748515;-38.13080360867914
1739209686.074855;-45.120503652039325
1739209686.0748587;-33.981070128970906
1739209686.0748622;-45.120503652039325
1739209686.0748658;-45.120503652039325
1739209686.0748692;-38.13080360867914
1739209686.0748727;-38.13080360867914
1739209686.0748763;-30.49652367304973
1739209686.07488;-45.120503652039325
1739209686.0748835;-45.120503652039325
1739209686.074887;-33.981070128970906
1739209686.0748906;-38.13080360867914
1739209686.0748942;-38.13080360867914
1739209686.0748978;-45.120503652039325
1739209686.0749013;-38.13080360867914
1739209686.074905;-35.57807855764607
1739209686.0749085;-45.120503652039325
1739209686.074912;-38.13080360867914
1739209686.0749156;-28.992665084841942
1739209686.0749192;-35.57807855764607
1739209686.0749228;-38.13080360867914
1739209686.0749264;-38.13080360867914
1739209686.07493;-38.13080360867914
1739209686.0749335;-45.120503652039325
1739209686.074937;-38.13080360867914
1739209686.0749407;-45.120503652039325
1739209686.0749443;-32.816014438256545
1739209686.0749478;-45.120503652039325
1739209686.0749512;-45.120503652039325
1739209686.0749547;-45.120503652039325
1739209686.0749583;-45.120503652039325
1739209686.074962;-38.13080360867914
1739209686.0749655;-38.13080360867914
1739209686.074969;-38.13080360867914
1739209686.0749726;-28.992665084841942
1739209686.0749762;-38.13080360867914
1739209686.0749798;-45.120503652039325
1739209686.0749834;-38.13080360867914
1739209686.074987;-38.13080360867914
1739209686.0749905;-45.120503652039325
1739209686.074994;-45.120503652039325
1739209686.0749977;-45.120503652039325
1739209686.0750012;-32.81601443825658
1739209686.0750048;-45.120503652039325
1739209686.0750084;-45.120503652039325
1739209686.075012;-45.120503652039325
1739209686.0750155;-38.13080360867914
1739209686.0750191;-35.57807855764607
1739209686.0750227;-45.120503652039325
1739209686.0750263;-45.120503652039325
1739209686.0750299;-28.992665084841942
1739209686.0750332;-33.981070128970906
1739209686.0750368;-45.120503652039325
1739209686.0750403;-45.120503652039325
1739209686.075044;-45.120503652039325
1739209686.0750475;-45.120503652039325
1739209686.075051;-38.13080360867914
1739209686.0750546;-45.120503652039325
1739209686.0750582;-38.13080360867914
1739209686.0750618;-38.13080360867914
1739209686.0750654;-38.13080360867914
1739209686.075069;-45.120503652039325
1739209686.0750725;-45.120503652039325
1739209686.075076;-38.13080360867914
1739209686.0750797;-38.13080360867914
1739209686.0750833;-45.120503652039325
1739209686.0750868;-31.141103565318915
1739209686.0750904;-29.438486411369333
1739209686.075094;-38.13080360867914
1739209686.0750976;-45.120503652039325
1739209686.0751011;-38.13080360867914
1739209686.0751047;-45.120503652039325
1739209686.0751083;-45.120503652039325
1739209686.0751119;-38.13080360867914
1739209686.0751152;-45.120503652039325
1739209686.0751188;-45.120503652039325
1739209686.0751224;-45.120503652039325
1739209686.075126;-45.120503652039325
1739209686.0751295;-45.120503652039325
1739209686.075133;-33.981070128970906
1739209686.0751367;-38.13080360867914
1739209686.0751402;-45.120503652039325
1739209686.0751438;-27.8777449560314
1739209686.0751474;-27.8777449560314
1739209686.075151;-45.120503652039325
1739209686.0751545;-45.120503652039325
1739209686.075158;-33.981070128970906
1739209686.0751617;-38.13080360867914
1739209686.0751653;-45.120503652039325
1739209686.0751688;-32.816014438256545
1739209686.0751724;-45.120503652039325
1739209686.075176;-38.13080360867914
1739209686.0751796;-38.13080360867914
1739209686.0751832;-38.13080360867914
1739209686.0751867;-45.120503652039325
1739209686.0751903;-38.13080360867914
1739209686.075194;-38.13080360867914
1739209686.0751975;-45.120503652039325
1739209686.0752008;-38.13080360867914
1739209686.0752044;-29.438486411369333
1739209686.075208;-45.120503652039325
1739209686.0752115;-35.57807855764607
1739209686.075215;-38.13080360867914
1739209686.0752187;-35.57807855764607
1739209686.0752223;-45.120503652039325
1739209686.0752258;-45.120503652039325
1739209686.0752294;-45.120503652039325
1739209686.075233;-45.120503652039325
1739209686.0752366;-38.13080360867914
1739209686.0752401;-38.13080360867914
1739209686.0752437;-45.120503652039325
1739209686.0752473;-45.120503652039325
1739209686.0752509;-45.120503652039325
1739209686.0752544;-38.13080360867914
1739209686.075258;-38.13080360867914
1739209686.0752616;-27.8777449560314
1739209686.0752652;-35.57807855764607
1739209686.0752687;-45.120503652039325
1739209686.0752723;-45.120503652039325
1739209686.075276;-45.120503652039325
1739209686.0752795;-38.13080360867914
1739209686.0752828;-38.13080360867914
1739209686.0752864;-45.120503652039325
1739209686.07529;-45.120503652039325
1739209686.0752935;-38.13080360867914
1739209686.075297;-35.57807855764607
1739209686.0753007;-45.120503652039325
1739209686.0753043;-38.13080360867914
1739209686.0753078;-38.13080360867914
1739209686.0753114;-45.120503652039325
1739209686.075315;-45.120503652039325
1739209686.0753186;-38.13080360867914
1739209686.0753222;-45.120503652039325
1739209686.075327;-38.13080360867914
1739209686.0753314;-38.13080360867914
1739209686.0753362;-45.120503652039325
1739209686.0753407;-45.120503652039325
1739209686.0753455;-38.13080360867914
1739209686.07535;-45.120503652039325
1739209686.0753548;-38.13080360867914
1739209686.0753593;-38.13080360867914
1739209686.075364;-32.816014438256545
1739209686.0753686;-38.13080360867914
1739209686.0753734;-35.57807855764607
1739209686.075378;-38.13080360867914
1739209686.0753827;-45.120503652039325
1739209686.0753872;-45.120503652039325
1739209686.075392;-45.120503652039325
1739209686.0753965;-45.120503652039325
1739209686.0754013;-38.13080360867914
1739209686.0754058;-45.120503652039325
1739209686.0754106;-45.120503652039325
1739209686.0754151;-45.120503652039325
1739209686.07542;-45.120503652039325
1739209686.0754244;-45.120503652039325
1739209686.0754292;-38.13080360867914
1739209686.0754337;-35.57807855764607
1739209686.0754385;-45.120503652039325
1739209686.075443;-45.120503652039325
1739209686.0754478;-45.120503652039325
1739209686.0754523;-38.13080360867914
1739209686.075457;-45.120503652039325
1739209686.0754616;-45.120503652039325
1739209686.0754664;-45.120503652039325
1739209686.075471;-38.13080360867914
1739209686.0754757;-35.57807855764607
1739209686.0754802;-45.120503652039325
1739209686.075485;-45.120503652039325
1739209686.0754895;-38.13080360867914
1739209686.0754943;-35.57807855764607
1739209686.0754988;-45.120503652039325
1739209686.0755036;-38.13080360867914
1739209686.075508;-38.13080360867914
1739209686.075513;-45.120503652039325
1739209686.0755174;-45.120503652039325
1739209686.0755222;-38.13080360867914
1739209686.0755267;-38.13080360867914
1739209686.0755315;-45.120503652039325
1739209686.075536;-45.120503652039325
1739209686.0755408;-45.120503652039325
1739209686.0755453;-45.120503652039325
1739209686.07555;-45.120503652039325
1739209686.0755546;-45.120503652039325
1739209686.0755594;-45.120503652039325
1739209686.0755641;-45.120503652039325
1739209686.0755687;-38.13080360867914
1739209686.0755734;-45.120503652039325
1739209686.075578;-38.13080360867914
1739209686.0755827;-35.57807855764607
1739209686.0755873;-45.120503652039325
1739209686.075592;-45.120503652039325
1739209686.0755966;-38.13080360867914
1739209686.0756013;-32.816014438256545
1739209686.0756059;-45.120503652039325
1739209686.0756106;-45.120503652039325
1739209686.0756152;-33.981070128970906
1739209686.07562;-45.120503652039325
1739209686.0756245;-45.120503652039325
1739209686.0756292;-45.120503652039325
1739209686.0756338;-45.120503652039325
1739209686.0756385;-45.120503652039325
1739209686.075643;-45.120503652039325
1739209686.0756478;-45.120503652039325
1739209686.0756524;-38.13080360867914
1739209686.0756571;-32.816014438256545
1739209686.0756617;-35.57807855764607
1739209686.0756664;-45.120503652039325
1739209686.075671;-38.13080360867914
1739209686.0756757;-35.57807855764607
1739209686.0756803;-38.13080360867914
1739209686.075685;-45.120503652039325
1739209686.0756896;-45.120503652039325
1739209686.0756943;-45.120503652039325
1739209686.0756989;-45.120503652039325
1739209686.0757036;-45.120503652039325
1739209686.0757082;-45.120503652039325
1739209686.075713;-38.13080360867914
1739209686.0757174;-45.120503652039325
1739209686.0757222;-45.120503652039325
1739209686.0757267;-38.13080360867914
1739209686.0757315;-35.57807855764607
1739209686.075736;-38.13080360867914
1739209686.0757408;-45.120503652039325
1739209686.0757453;-45.120503652039325
1739209686.07575;-38.13080360867914
1739209686.0757546;-38.13080360867914
1739209686.0757594;-45.120503652039325
1739209686.075764;-45.120503652039325
1739209686.0757687;-38.13080360867914
1739209686.0757732;-35.57807855764607
1739209686.075778;-45.120503652039325
1739209686.0757825;-45.120503652039325
1739209686.0757873;-45.120503652039325
1739209686.0757918;-38.13080360867914
1739209686.0757966;-45.120503652039325
1739209686.0758014;-45.120503652039325
1739209686.075806;-45.120503652039325
1739209686.0758107;-45.120503652039325
1739209686.0758152;-45.120503652039325
1739209686.07582;-45.120503652039325
1739209686.0758245;-38.13080360867914
1739209686.0758293;-45.120503652039325
1739209686.0758338;-45.120503652039325
1739209686.0758386;-45.120503652039325
1739209686.075843;-38.13080360867914
1739209686.0758479;-35.57807855764607
1739209686.0758524;-45.120503652039325
1739209686.0758572;-45.120503652039325
1739209686.0758617;-45.120503652039325
1739209686.0758665;-45.120503652039325
1739209686.075871;-45.120503652039325
1739209686.0758758;-45.120503652039325
1739209686.0758803;-45.120503652039325
1739209686.075885;-45.120503652039325
1739209686.0758896;-38.13080360867914
1739209686.0758944;-35.57807855764607
1739209686.075899;-38.13080360867914
1739209686.0759037;-45.120503652039325
1739209686.0759082;-45.120503652039325
1739209686.075913;-45.120503652039325
1739209686.0759175;-45.120503652039325
1739209686.0759223;-45.120503652039325
1739209686.0759268;-33.981070128970906
1739209686.0759315;-32.816014438256545
1739209686.075936;-45.120503652039325
1739209686.0759408;-45.120503652039325
1739209686.0759454;-38.13080360867914
1739209686.0759501;-38.13080360867914
1739209686.0759547;-45.120503652039325
1739209686.0759594;-45.120503652039325
1739209686.075964;-38.13080360867914
1739209686.0759687;-35.57807855764607
1739209686.0759733;-35.57807855764607
1739209686.075978;-45.120503652039325
1739209686.0759826;-38.13080360867914
1739209686.0759873;-38.13080360867914
1739209686.0759919;-38.13080360867914
1739209686.0759966;-35.57807855764607
1739209686.0760012;-45.120503652039325
1739209686.076006;-45.120503652039325
1739209686.0760105;-45.120503652039325
1739209686.0760152;-45.120503652039325
1739209686.0760198;-33.981070128970906
1739209686.0760245;-35.57807855764607
1739209686.076029;-45.120503652039325
1739209686.0760338;-45.120503652039325
1739209686.0760386;-38.13080360867914
1739209686.0760431;-35.57807855764607
1739209686.076048;-35.57807855764607
1739209686.0760524;-45.120503652039325
1739209686.0760572;-45.120503652039325
1739209686.0760617;-35.57807855764607
1739209686.0760665;-38.13080360867914
1739209686.076071;-30.49652367304973
1739209686.0760758;-38.13080360867914
1739209686.0760803;-38.13080360867914
1739209686.076085;-38.13080360867914
1739209686.0760896;-33.981070128970906
1739209686.0760944;-35.57807855764607
1739209686.076099;-35.57807855764607
1739209686.0761037;-45.120503652039325
1739209686.0761082;-45.120503652039325
1739209686.076113;-45.120503652039325
1739209686.0761175;-45.120503652039325
1739209686.0761223;-45.120503652039325
1739209686.0761268;-45.120503652039325
1739209686.0761316;-45.120503652039325
1739209686.076136;-38.13080360867914
1739209686.0761409;-38.13080360867914
1739209686.0761454;-38.13080360867914
1739209686.0761502;-38.13080360867914
1739209686.0761547;-45.120503652039325
1739209686.0761595;-45.120503652039325
1739209686.076164;-45.120503652039325
1739209686.0761688;-33.981070128970906
1739209686.0761733;-35.57807855764607
1739209686.076178;-38.13080360867914
1739209686.0761826;-45.120503652039325
1739209686.0761874;-45.120503652039325
1739209686.076192;-33.981070128970906
1739209686.0761967;-33.981070128970906
1739209686.0762012;-45.120503652039325
1739209686.076206;-38.13080360867914
1739209686.0762105;-45.120503652039325
1739209686.0762153;-45.120503652039325
1739209686.0762198;-30.49652367304973
1739209686.0762246;-38.13080360867914
1739209686.076229;-45.120503652039325
1739209686.0762339;-38.13080360867914
1739209686.0762384;-38.13080360867914
1739209686.0762432;-45.120503652039325
1739209686.0762477;-45.120503652039325
1739209686.0762525;-35.57807855764607
1739209686.076257;-38.13080360867914
1739209686.0762618;-45.120503652039325
1739209686.0762663;-45.120503652039325
1739209686.076271;-45.120503652039325
1739209686.0762758;-45.120503652039325
1739209686.0762804;-45.120503652039325
1739209686.0762851;-45.120503652039325
1739209686.0762897;-45.120503652039325
1739209686.0762944;-31.141103565318915
1739209686.076299;-33.981070128970906
1739209686.0763037;-45.120503652039325
1739209686.0763083;-38.13080360867914
1739209686.076313;-35.57807855764607
1739209686.0800855;-38.13080360867914
1739209686.080086;-28.992665084841942
1739209686.0800862;-45.120503652039325
1739209686.0800865;-38.13080360867914
1739209686.080087;-38.13080360867914
1739209686.0800872;-38.13080360867914
1739209686.0800874;-45.120503652039325
1739209686.080088;-38.13080360867914
1739209686.0800881;-45.120503652039325
1739209686.0800884;-32.816014438256545
1739209686.0800889;-38.13080360867914
1739209686.080089;-45.120503652039325
1739209686.0800893;-45.120503652039325
1739209686.0800896;-38.13080360867914
1739209686.08009;-38.13080360867914
1739209686.0800903;-38.13080360867914
1739209686.0800905;-38.13080360867914
1739209686.080091;-27.267205301931607
1739209686.0800912;-38.13080360867914
1739209686.0800915;-45.120503652039325
1739209686.080092;-38.13080360867914
1739209686.0800922;-38.13080360867914
1739209686.0800924;-38.13080360867914
1739209686.080093;-38.13080360867914
1739209686.0800931;-38.13080360867914
1739209686.0800934;-32.81601443825658
1739209686.0800939;-45.120503652039325
1739209686.080094;-45.120503652039325
1739209686.0800943;-45.120503652039325
1739209686.0800948;-45.120503652039325
1739209686.080095;-45.120503652039325
1739209686.0800953;-45.120503652039325
1739209686.0800958;-45.120503652039325
1739209686.080096;-33.981070128970906
1739209686.0800962;-38.13080360867914
1739209686.0800967;-45.120503652039325
1739209686.080097;-45.120503652039325
1739209686.0800972;-38.13080360867914
1739209686.0800977;-45.120503652039325
1739209686.080098;-38.13080360867914
1739209686.0800982;-38.13080360867914
1739209686.0800984;-45.120503652039325
1739209686.0800989;-45.120503652039325
1739209686.080099;-45.120503652039325
1739209686.0800993;-45.120503652039325
1739209686.0800998;-38.13080360867914
1739209686.0801;-38.13080360867914
1739209686.0801003;-45.120503652039325
1739209686.0801008;-38.13080360867914
1739209686.080101;-38.13080360867914
1739209686.0801013;-45.120503652039325
1739209686.0801017;-45.120503652039325
1739209686.080102;-38.13080360867914
1739209686.0801022;-45.120503652039325
1739209686.0801027;-45.120503652039325
1739209686.080103;-35.57807855764607
1739209686.0801032;-32.816014438256545
1739209686.0801036;-45.120503652039325
1739209686.0801039;-45.120503652039325
1739209686.080104;-45.120503652039325
1739209686.0801046;-45.120503652039325
1739209686.0801048;-38.13080360867914
1739209686.080105;-38.13080360867914
1739209686.0801055;-45.120503652039325
1739209686.0801058;-38.13080360867914
