CAN Message; 0x1d3:0000e6660639f91a
Timestamp;Amplitude
1739209630.2453637;-45.120503652039325
1739209630.2453666;-33.981070128970906
1739209630.2453694;-33.981070128970906
1739209630.2453723;-45.120503652039325
1739209630.2453752;-38.13080360867914
1739209630.2453778;-35.57807855764607
1739209630.2453806;-33.981070128970906
1739209630.2453835;-45.120503652039325
1739209630.2453861;-38.13080360867914
1739209630.245389;-38.13080360867914
1739209630.2453918;-45.120503652039325
1739209630.2453947;-45.120503652039325
1739209630.2453976;-45.120503652039325
1739209630.2454002;-45.120503652039325
1739209630.245403;-45.120503652039325
1739209630.245406;-45.120503652039325
1739209630.2454085;-45.120503652039325
1739209630.2454114;-38.13080360867914
1739209630.2454143;-38.13080360867914
1739209630.245417;-45.120503652039325
1739209630.24542;-45.120503652039325
1739209630.2454226;-45.120503652039325
1739209630.2454255;-45.120503652039325
1739209630.2454283;-45.120503652039325
1739209630.245431;-45.120503652039325
1739209630.2454338;-45.120503652039325
1739209630.2454367;-45.120503652039325
1739209630.2454395;-45.120503652039325
1739209630.2454424;-38.13080360867914
1739209630.245445;-38.13080360867914
1739209630.2454479;-38.13080360867914
1739209630.2454507;-33.981070128970906
1739209630.2454534;-45.120503652039325
1739209630.2454562;-45.120503652039325
1739209630.245459;-38.13080360867914
1739209630.245462;-35.57807855764607
1739209630.2454648;-45.120503652039325
1739209630.2454674;-32.816014438256545
1739209630.2454703;-38.13080360867914
1739209630.2454731;-45.120503652039325
1739209630.2454758;-45.120503652039325
1739209630.2454786;-38.13080360867914
1739209630.2454815;-45.120503652039325
1739209630.2454844;-45.120503652039325
1739209630.2454872;-38.13080360867914
1739209630.2454898;-38.13080360867914
1739209630.2454927;-38.13080360867914
1739209630.2454956;-35.57807855764607
1739209630.2454982;-38.13080360867914
1739209630.245501;-35.57807855764607
1739209630.245504;-38.13080360867914
1739209630.2455068;-38.13080360867914
1739209630.2455096;-45.120503652039325
1739209630.2455122;-38.13080360867914
1739209630.245515;-45.120503652039325
1739209630.245518;-45.120503652039325
1739209630.2455206;-45.120503652039325
1739209630.2455235;-38.13080360867914
1739209630.2455263;-35.57807855764607
1739209630.2455292;-45.120503652039325
1739209630.245532;-45.120503652039325
1739209630.2455347;-45.120503652039325
1739209630.2455375;-38.13080360867914
1739209630.2455404;-32.816014438256545
1739209630.245543;-38.13080360867914
1739209630.2455459;-38.13080360867914
1739209630.2455487;-45.120503652039325
1739209630.2455516;-35.57807855764607
1739209630.2455544;-38.13080360867914
1739209630.245557;-45.120503652039325
1739209630.24556;-35.57807855764607
1739209630.2455628;-45.120503652039325
1739209630.2455654;-45.120503652039325
1739209630.2455683;-38.13080360867914
1739209630.2455711;-38.13080360867914
1739209630.245574;-45.120503652039325
1739209630.2455769;-45.120503652039325
1739209630.2455795;-32.816014438256545
1739209630.2455823;-45.120503652039325
1739209630.2455852;-35.57807855764607
1739209630.2455878;-38.13080360867914
1739209630.2455907;-38.13080360867914
1739209630.2455935;-38.13080360867914
1739209630.2455964;-38.13080360867914
1739209630.2455993;-38.13080360867914
1739209630.245602;-45.120503652039325
1739209630.2456048;-38.13080360867914
1739209630.2456076;-45.120503652039325
1739209630.2456102;-45.120503652039325
1739209630.245613;-45.120503652039325
1739209630.245616;-38.13080360867914
1739209630.2456188;-45.120503652039325
1739209630.2456217;-45.120503652039325
1739209630.2456243;-38.13080360867914
1739209630.2456272;-45.120503652039325
1739209630.24563;-35.57807855764607
1739209630.2456326;-38.13080360867914
1739209630.2456355;-38.13080360867914
1739209630.2456384;-38.13080360867914
1739209630.2456412;-45.120503652039325
1739209630.245644;-35.57807855764607
1739209630.2456467;-45.120503652039325
1739209630.2456496;-38.13080360867914
1739209630.2456524;-38.13080360867914
1739209630.245655;-45.120503652039325
1739209630.245658;-38.13080360867914
1739209630.2456608;-45.120503652039325
1739209630.2456636;-45.120503652039325
1739209630.2456665;-45.120503652039325
1739209630.2456691;-45.120503652039325
1739209630.245672;-45.120503652039325
1739209630.2456748;-38.13080360867914
1739209630.2456775;-35.57807855764607
1739209630.2456803;-45.120503652039325
1739209630.2456832;-38.13080360867914
1739209630.245686;-38.13080360867914
1739209630.245689;-38.13080360867914
1739209630.2456915;-45.120503652039325
1739209630.2456944;-45.120503652039325
1739209630.2456973;-45.120503652039325
1739209630.2457;-45.120503652039325
1739209630.2457027;-45.120503652039325
1739209630.2457056;-45.120503652039325
1739209630.2457085;-45.120503652039325
1739209630.2457113;-45.120503652039325
1739209630.245714;-45.120503652039325
1739209630.2457168;-45.120503652039325
1739209630.2457197;-33.981070128970906
1739209630.2457223;-38.13080360867914
1739209630.2457252;-35.57807855764607
1739209630.245728;-38.13080360867914
1739209630.2457309;-32.816014438256545
1739209630.2457337;-30.49652367304973
1739209630.2457364;-45.120503652039325
1739209630.2457392;-45.120503652039325
1739209630.245742;-38.13080360867914
1739209630.2457447;-35.57807855764607
1739209630.2457476;-38.13080360867914
1739209630.2457504;-38.13080360867914
1739209630.2457533;-45.120503652039325
1739209630.2457561;-45.120503652039325
1739209630.2457588;-45.120503652039325
1739209630.2457616;-38.13080360867914
1739209630.2457645;-45.120503652039325
1739209630.245767;-45.120503652039325
1739209630.24577;-38.13080360867914
1739209630.2457728;-38.13080360867914
1739209630.2457757;-32.816014438256545
1739209630.2457786;-35.57807855764607
1739209630.2457812;-45.120503652039325
1739209630.245784;-45.120503652039325
1739209630.245787;-38.13080360867914
1739209630.2457895;-28.992665084841942
1739209630.2457924;-38.13080360867914
1739209630.2457952;-33.981070128970906
1739209630.245798;-38.13080360867914
1739209630.245801;-45.120503652039325
1739209630.2458036;-38.13080360867914
1739209630.2458065;-45.120503652039325
1739209630.2458093;-38.13080360867914
1739209630.245812;-35.57807855764607
1739209630.2458148;-45.120503652039325
1739209630.2458177;-38.13080360867914
1739209630.2458205;-38.13080360867914
1739209630.2458234;-38.13080360867914
1739209630.245826;-45.120503652039325
1739209630.2458289;-38.13080360867914
1739209630.2458317;-35.57807855764607
1739209630.2458344;-27.267205301931607
1739209630.2458372;-35.57807855764607
1739209630.24584;-38.13080360867914
1739209630.245843;-45.120503652039325
1739209630.2458458;-38.13080360867914
1739209630.2458484;-35.57807855764607
1739209630.2458513;-38.13080360867914
1739209630.2458541;-45.120503652039325
1739209630.2458568;-35.57807855764607
1739209630.2458596;-45.120503652039325
1739209630.2458625;-38.13080360867914
1739209630.2458653;-38.13080360867914
1739209630.2458682;-45.120503652039325
1739209630.2458708;-35.57807855764607
1739209630.2458737;-38.13080360867914
1739209630.2458766;-45.120503652039325
1739209630.2458792;-38.13080360867914
1739209630.245882;-38.13080360867914
1739209630.245885;-45.120503652039325
1739209630.2458878;-45.120503652039325
1739209630.2458906;-38.13080360867914
1739209630.2458932;-38.13080360867914
1739209630.245896;-45.120503652039325
1739209630.245899;-38.13080360867914
1739209630.2459016;-31.141103565318915
1739209630.2459044;-33.981070128970906
1739209630.2459073;-35.57807855764607
1739209630.2459102;-45.120503652039325
1739209630.245913;-38.13080360867914
1739209630.2459157;-45.120503652039325
1739209630.2459185;-45.120503652039325
1739209630.2459214;-38.13080360867914
1739209630.245924;-31.141103565318915
1739209630.2459269;-38.13080360867914
1739209630.2459297;-45.120503652039325
1739209630.2459326;-38.13080360867914
1739209630.2459354;-38.13080360867914
1739209630.245938;-45.120503652039325
1739209630.245941;-45.120503652039325
1739209630.2459438;-30.49652367304973
1739209630.2459464;-28.992665084841942
1739209630.2459493;-33.981070128970906
1739209630.2459521;-38.13080360867914
1739209630.245955;-38.13080360867914
1739209630.2459579;-33.981070128970906
1739209630.2459605;-38.13080360867914
1739209630.2459633;-38.13080360867914
1739209630.2459662;-38.13080360867914
1739209630.2459688;-31.141103565318915
1739209630.2459717;-33.981070128970906
1739209630.2459745;-45.120503652039325
1739209630.2459774;-35.57807855764607
1739209630.2459803;-38.13080360867914
1739209630.245983;-45.120503652039325
1739209630.2459857;-45.120503652039325
1739209630.2459886;-38.13080360867914
1739209630.2459912;-32.816014438256545
1739209630.245994;-38.13080360867914
1739209630.245997;-38.13080360867914
1739209630.2459998;-35.57807855764607
1739209630.2460027;-38.13080360867914
1739209630.2460053;-45.120503652039325
1739209630.2460082;-45.120503652039325
1739209630.246011;-38.13080360867914
1739209630.2460136;-32.816014438256545
1739209630.2460165;-33.981070128970906
1739209630.2460194;-38.13080360867914
1739209630.2460222;-38.13080360867914
1739209630.246025;-45.120503652039325
1739209630.2460277;-45.120503652039325
1739209630.2460306;-45.120503652039325
1739209630.2460334;-38.13080360867914
1739209630.246036;-38.13080360867914
1739209630.246039;-45.120503652039325
1739209630.2460418;-45.120503652039325
1739209630.2460446;-38.13080360867914
1739209630.2460475;-35.57807855764607
1739209630.2460501;-38.13080360867914
1739209630.246053;-38.13080360867914
1739209630.2460558;-35.57807855764607
1739209630.2460585;-38.13080360867914
1739209630.2460613;-45.120503652039325
1739209630.2460642;-38.13080360867914
1739209630.246067;-45.120503652039325
1739209630.24607;-45.120503652039325
1739209630.2460725;-38.13080360867914
1739209630.2460754;-33.981070128970906
1739209630.2460783;-45.120503652039325
1739209630.2460809;-45.120503652039325
1739209630.2460837;-38.13080360867914
1739209630.2460866;-38.13080360867914
1739209630.2460895;-45.120503652039325
1739209630.2460923;-38.13080360867914
1739209630.246095;-45.120503652039325
1739209630.2460978;-45.120503652039325
1739209630.2461007;-38.13080360867914
1739209630.2461033;-45.120503652039325
1739209630.2461061;-38.13080360867914
1739209630.246109;-38.13080360867914
1739209630.2461119;-38.13080360867914
1739209630.2461147;-45.120503652039325
1739209630.2461174;-38.13080360867914
1739209630.2461202;-35.57807855764607
1739209630.246123;-45.120503652039325
1739209630.2461257;-38.13080360867914
1739209630.2461286;-38.13080360867914
1739209630.2461314;-38.13080360867914
1739209630.2461343;-45.120503652039325
1739209630.2461371;-38.13080360867914
1739209630.2461398;-45.120503652039325
1739209630.2461426;-45.120503652039325
1739209630.2461455;-45.120503652039325
1739209630.246148;-38.13080360867914
1739209630.246151;-38.13080360867914
1739209630.2461538;-45.120503652039325
1739209630.2461567;-33.981070128970906
1739209630.2461596;-45.120503652039325
1739209630.2461622;-38.13080360867914
1739209630.246165;-35.57807855764607
1739209630.246168;-45.120503652039325
1739209630.2461705;-38.13080360867914
1739209630.2461734;-38.13080360867914
1739209630.2461762;-38.13080360867914
1739209630.246179;-38.13080360867914
1739209630.246182;-45.120503652039325
1739209630.2461846;-45.120503652039325
1739209630.2461874;-45.120503652039325
1739209630.2461903;-45.120503652039325
1739209630.246193;-38.13080360867914
1739209630.2461958;-38.13080360867914
1739209630.2461987;-45.120503652039325
1739209630.2462015;-45.120503652039325
1739209630.2462044;-45.120503652039325
1739209630.246207;-35.57807855764607
1739209630.2462099;-38.13080360867914
1739209630.2462127;-45.120503652039325
1739209630.2462153;-33.981070128970906
1739209630.2462182;-38.13080360867914
1739209630.246221;-33.981070128970906
1739209630.246224;-45.120503652039325
1739209630.2462268;-45.120503652039325
1739209630.2462294;-38.13080360867914
1739209630.2462323;-31.141103565318915
1739209630.2462351;-45.120503652039325
1739209630.2462378;-45.120503652039325
1739209630.2462406;-38.13080360867914
1739209630.2462435;-45.120503652039325
1739209630.2462463;-38.13080360867914
1739209630.2462492;-38.13080360867914
1739209630.2462518;-38.13080360867914
1739209630.2462547;-45.120503652039325
1739209630.2462575;-38.13080360867914
1739209630.2462602;-38.13080360867914
1739209630.246263;-35.57807855764607
1739209630.246266;-33.981070128970906
1739209630.2462687;-45.120503652039325
1739209630.2462716;-45.120503652039325
1739209630.2462742;-38.13080360867914
1739209630.246277;-32.816014438256545
1739209630.24628;-38.13080360867914
1739209630.2462826;-45.120503652039325
1739209630.2462854;-38.13080360867914
1739209630.2462883;-38.13080360867914
1739209630.2462912;-45.120503652039325
1739209630.246294;-38.13080360867914
1739209630.2462966;-38.13080360867914
1739209630.2462995;-45.120503652039325
1739209630.2463024;-38.13080360867914
1739209630.246305;-45.120503652039325
1739209630.2463078;-35.57807855764607
1739209630.2463107;-45.120503652039325
1739209630.2463136;-38.13080360867914
1739209630.2463164;-35.57807855764607
1739209630.246319;-35.57807855764607
1739209630.246322;-31.141103565318915
1739209630.2463248;-45.120503652039325
1739209630.2463274;-45.120503652039325
1739209630.2463303;-38.13080360867914
1739209630.2463331;-38.13080360867914
1739209630.246336;-45.120503652039325
1739209630.2463388;-38.13080360867914
1739209630.2463415;-38.13080360867914
1739209630.2463443;-45.120503652039325
1739209630.2463472;-38.13080360867914
1739209630.2463498;-38.13080360867914
1739209630.2463527;-45.120503652039325
1739209630.2463555;-38.13080360867914
1739209630.2463584;-45.120503652039325
1739209630.2463613;-45.120503652039325
1739209630.2463639;-32.816014438256545
1739209630.2463667;-35.57807855764607
1739209630.2463696;-38.13080360867914
1739209630.2463722;-35.57807855764607
1739209630.246375;-38.13080360867914
1739209630.246378;-27.267205301931607
1739209630.2463808;-38.13080360867914
1739209630.2463837;-38.13080360867914
1739209630.2463863;-38.13080360867914
1739209630.2463892;-38.13080360867914
1739209630.246392;-45.120503652039325
1739209630.2463946;-38.13080360867914
1739209630.2463975;-45.120503652039325
1739209630.2464004;-30.49652367304973
1739209630.2464032;-38.13080360867914
1739209630.246406;-45.120503652039325
1739209630.2464087;-45.120503652039325
1739209630.2464116;-45.120503652039325
1739209630.2464144;-45.120503652039325
1739209630.246417;-45.120503652039325
1739209630.24642;-45.120503652039325
1739209630.2464228;-33.981070128970906
1739209630.2464256;-38.13080360867914
1739209630.2464285;-38.13080360867914
1739209630.246431;-38.13080360867914
1739209630.246434;-38.13080360867914
1739209630.2464368;-38.13080360867914
1739209630.2464395;-38.13080360867914
1739209630.2464423;-35.57807855764607
1739209630.2464452;-38.13080360867914
1739209630.246448;-45.120503652039325
1739209630.246451;-45.120503652039325
1739209630.2464535;-45.120503652039325
1739209630.2464564;-45.120503652039325
1739209630.2464592;-38.13080360867914
1739209630.2464619;-38.13080360867914
1739209630.2464647;-38.13080360867914
1739209630.2464676;-33.981070128970906
1739209630.2464705;-38.13080360867914
1739209630.2464733;-38.13080360867914
1739209630.246476;-38.13080360867914
1739209630.2464788;-38.13080360867914
1739209630.2464817;-45.120503652039325
1739209630.2464843;-38.13080360867914
1739209630.2464871;-31.141103565318915
1739209630.24649;-32.816014438256545
1739209630.2464929;-32.816014438256545
1739209630.2464957;-38.13080360867914
1739209630.2464983;-38.13080360867914
1739209630.2465012;-38.13080360867914
1739209630.246504;-38.13080360867914
1739209630.2465067;-38.13080360867914
1739209630.2465096;-38.13080360867914
1739209630.2465124;-32.816014438256545
1739209630.2465153;-31.141103565318915
1739209630.2465181;-45.120503652039325
1739209630.2465208;-38.13080360867914
1739209630.2465236;-38.13080360867914
1739209630.2465265;-45.120503652039325
1739209630.246529;-45.120503652039325
1739209630.246532;-38.13080360867914
1739209630.2465348;-38.13080360867914
1739209630.2465377;-35.57807855764607
1739209630.2465405;-45.120503652039325
1739209630.2465432;-38.13080360867914
1739209630.246546;-38.13080360867914
1739209630.246549;-35.57807855764607
1739209630.2465515;-38.13080360867914
1739209630.2465544;-38.13080360867914
1739209630.2465572;-35.57807855764607
1739209630.24656;-31.141103565318915
1739209630.246563;-38.13080360867914
1739209630.2465656;-35.57807855764607
1739209630.2465684;-38.13080360867914
1739209630.2465713;-45.120503652039325
1739209630.246574;-45.120503652039325
1739209630.2465768;-45.120503652039325
1739209630.2465796;-38.13080360867914
1739209630.2465825;-45.120503652039325
1739209630.2465854;-38.13080360867914
1739209630.246588;-35.57807855764607
1739209630.2465909;-35.57807855764607
1739209630.2465937;-45.120503652039325
1739209630.2465963;-45.120503652039325
1739209630.2465992;-35.57807855764607
1739209630.246602;-38.13080360867914
1739209630.246605;-45.120503652039325
1739209630.2466078;-45.120503652039325
1739209630.2466104;-32.816014438256545
1739209630.2466133;-38.13080360867914
1739209630.2466161;-38.13080360867914
1739209630.2466187;-33.981070128970906
1739209630.2466216;-38.13080360867914
1739209630.2466245;-38.13080360867914
1739209630.2466273;-38.13080360867914
1739209630.2466302;-38.13080360867914
1739209630.2466328;-38.13080360867914
1739209630.2466357;-33.981070128970906
1739209630.2466385;-45.120503652039325
1739209630.2466412;-45.120503652039325
1739209630.246644;-32.816014438256545
1739209630.246647;-33.981070128970906
1739209630.2466497;-45.120503652039325
1739209630.2466526;-45.120503652039325
1739209630.2466552;-45.120503652039325
1739209630.246658;-45.120503652039325
1739209630.246661;-38.13080360867914
1739209630.2466636;-35.57807855764607
1739209630.2466664;-38.13080360867914
1739209630.2466693;-45.120503652039325
1739209630.2466722;-38.13080360867914
1739209630.246675;-45.120503652039325
1739209630.2466776;-35.57807855764607
1739209630.2466805;-33.981070128970906
1739209630.2466834;-45.120503652039325
1739209630.246686;-38.13080360867914
1739209630.2466888;-38.13080360867914
1739209630.2466917;-38.13080360867914
1739209630.2466946;-38.13080360867914
1739209630.2466974;-45.120503652039325
1739209630.2467;-45.120503652039325
1739209630.246703;-38.13080360867914
1739209630.2467058;-38.13080360867914
1739209630.2467084;-45.120503652039325
1739209630.2467113;-38.13080360867914
1739209630.246714;-45.120503652039325
1739209630.246717;-32.816014438256545
1739209630.2467198;-31.141103565318915
1739209630.2467225;-45.120503652039325
1739209630.2467253;-45.120503652039325
1739209630.2467282;-38.13080360867914
1739209630.2467308;-33.981070128970906
1739209630.2467337;-45.120503652039325
1739209630.2467365;-45.120503652039325
1739209630.2467394;-45.120503652039325
1739209630.2467422;-45.120503652039325
1739209630.2467449;-45.120503652039325
1739209630.2467477;-38.13080360867914
1739209630.2467506;-38.13080360867914
1739209630.2467532;-45.120503652039325
1739209630.246756;-45.120503652039325
1739209630.246759;-45.120503652039325
1739209630.2467618;-35.57807855764607
1739209630.2467647;-38.13080360867914
1739209630.2467673;-45.120503652039325
1739209630.2467701;-45.120503652039325
1739209630.246773;-35.57807855764607
1739209630.2467756;-33.981070128970906
1739209630.2467785;-45.120503652039325
1739209630.2467813;-38.13080360867914
1739209630.2467842;-35.57807855764607
1739209630.246787;-31.141103565318915
1739209630.2467897;-45.120503652039325
1739209630.2467926;-38.13080360867914
1739209630.2467954;-38.13080360867914
1739209630.246798;-38.13080360867914
1739209630.246801;-45.120503652039325
1739209630.2468038;-45.120503652039325
1739209630.2468066;-45.120503652039325
1739209630.2468095;-45.120503652039325
1739209630.246812;-45.120503652039325
1739209630.246815;-45.120503652039325
1739209630.2468178;-35.57807855764607
1739209630.2468204;-35.57807855764607
1739209630.2468233;-45.120503652039325
1739209630.2468262;-38.13080360867914
1739209630.246829;-32.816014438256545
1739209630.246832;-27.267205301931607
1739209630.2468345;-45.120503652039325
1739209630.2468374;-38.13080360867914
1739209630.2468402;-38.13080360867914
1739209630.2468429;-45.120503652039325
1739209630.2468457;-45.120503652039325
1739209630.2468486;-45.120503652039325
1739209630.2468514;-45.120503652039325
1739209630.2468543;-31.14110356531892
1739209630.246857;-45.120503652039325
1739209630.2468598;-45.120503652039325
1739209630.2468626;-38.13080360867914
1739209630.2468653;-45.120503652039325
1739209630.2468681;-45.120503652039325
1739209630.246871;-45.120503652039325
1739209630.2468739;-38.13080360867914
1739209630.2468767;-27.267205301931607
1739209630.2468793;-38.13080360867914
1739209630.2468822;-45.120503652039325
1739209630.246885;-45.120503652039325
1739209630.2468877;-33.981070128970906
1739209630.2468905;-38.13080360867914
1739209630.2468934;-38.13080360867914
1739209630.2468963;-45.120503652039325
1739209630.2468991;-35.57807855764607
1739209630.2469018;-38.13080360867914
1739209630.2469046;-38.13080360867914
1739209630.2469075;-45.120503652039325
1739209630.24691;-38.13080360867914
1739209630.246913;-45.120503652039325
1739209630.2469158;-45.120503652039325
1739209630.2469187;-45.120503652039325
1739209630.2469215;-33.981070128970906
1739209630.2469242;-45.120503652039325
1739209630.246927;-38.13080360867914
1739209630.24693;-38.13080360867914
1739209630.2469325;-38.13080360867914
1739209630.2469354;-38.13080360867914
1739209630.2469382;-38.13080360867914
1739209630.246941;-35.57807855764607
1739209630.246944;-38.13080360867914
1739209630.2469466;-38.13080360867914
1739209630.2469494;-45.120503652039325
1739209630.2469523;-45.120503652039325
1739209630.246955;-45.120503652039325
1739209630.2469578;-35.57807855764607
1739209630.2469606;-38.13080360867914
1739209630.2469635;-45.120503652039325
1739209630.2469664;-33.981070128970906
1739209630.246969;-38.13080360867914
1739209630.2469718;-38.13080360867914
1739209630.2469747;-38.13080360867914
1739209630.2469773;-38.13080360867914
1739209630.2469802;-45.120503652039325
1739209630.246983;-45.120503652039325
1739209630.246986;-38.13080360867914
1739209630.2469888;-33.981070128970906
1739209630.2469914;-33.981070128970906
1739209630.2469943;-38.13080360867914
1739209630.246997;-45.120503652039325
1739209630.2469997;-38.13080360867914
1739209630.2470026;-38.13080360867914
1739209630.2470055;-38.13080360867914
1739209630.2470083;-38.13080360867914
1739209630.2470112;-31.141103565318915
1739209630.2470138;-33.981070128970906
1739209630.2470167;-33.981070128970906
1739209630.2470195;-45.120503652039325
1739209630.2470222;-38.13080360867914
1739209630.247025;-38.13080360867914
1739209630.2470279;-38.13080360867914
1739209630.2470357;-38.13080360867914
1739209630.2470436;-33.981070128970906
1739209630.2470515;-38.13080360867914
1739209630.2470593;-38.13080360867914
1739209630.2470672;-45.120503652039325
1739209630.247075;-38.13080360867914
1739209630.247083;-32.816014438256545
1739209630.2470908;-38.13080360867914
1739209630.2470987;-45.120503652039325
1739209630.2471066;-38.13080360867914
1739209630.2471144;-33.981070128970906
1739209630.2471223;-38.13080360867914
1739209630.2471302;-32.816014438256545
1739209630.247138;-45.120503652039325
1739209630.247146;-45.120503652039325
1739209630.2471538;-33.981070128970906
1739209630.2471616;-45.120503652039325
1739209630.2471695;-45.120503652039325
1739209630.2471774;-35.57807855764607
1739209630.2471852;-38.13080360867914
1739209630.247193;-45.120503652039325
1739209630.247201;-38.13080360867914
1739209630.2472088;-35.57807855764607
1739209630.2472167;-38.13080360867914
1739209630.2472246;-45.120503652039325
1739209630.2472324;-38.13080360867914
1739209630.2472403;-38.13080360867914
1739209630.2472482;-38.13080360867914
1739209630.247256;-45.120503652039325
1739209630.247264;-45.120503652039325
1739209630.2472718;-38.13080360867914
1739209630.2472796;-38.13080360867914
1739209630.2472875;-45.120503652039325
1739209630.2472954;-38.13080360867914
1739209630.2473032;-38.13080360867914
1739209630.247311;-45.120503652039325
1739209630.247319;-45.120503652039325
1739209630.2473269;-38.13080360867914
1739209630.2473347;-38.13080360867914
1739209630.2473426;-45.120503652039325
1739209630.2473505;-38.13080360867914
1739209630.2473583;-45.120503652039325
1739209630.2473662;-38.13080360867914
1739209630.247374;-33.981070128970906
1739209630.247382;-45.120503652039325
1739209630.2473898;-45.120503652039325
1739209630.2473977;-38.13080360867914
1739209630.2474055;-33.981070128970906
1739209630.2474134;-45.120503652039325
1739209630.2474213;-35.57807855764607
1739209630.2474291;-32.816014438256545
1739209630.247437;-45.120503652039325
1739209630.2474449;-45.120503652039325
1739209630.2474527;-45.120503652039325
1739209630.2474606;-38.13080360867914
1739209630.2474685;-45.120503652039325
1739209630.2474763;-45.120503652039325
1739209630.2474842;-45.120503652039325
1739209630.247492;-38.13080360867914
1739209630.2475;-38.13080360867914
1739209630.2475078;-38.13080360867914
1739209630.2475157;-38.13080360867914
1739209630.2475235;-35.57807855764607
1739209630.2475314;-38.13080360867914
1739209630.2475393;-35.57807855764607
1739209630.2475471;-38.13080360867914
1739209630.247555;-38.13080360867914
1739209630.247563;-38.13080360867914
1739209630.2475708;-45.120503652039325
1739209630.2475786;-45.120503652039325
1739209630.2475865;-45.120503652039325
1739209630.2475944;-38.13080360867914
1739209630.2476022;-45.120503652039325
1739209630.24761;-38.13080360867914
1739209630.247618;-45.120503652039325
1739209630.2476258;-45.120503652039325
1739209630.2476337;-45.120503652039325
1739209630.2476416;-45.120503652039325
1739209630.2476494;-32.816014438256545
1739209630.2476573;-38.13080360867914
1739209630.2476652;-35.57807855764607
1739209630.247673;-45.120503652039325
1739209630.247681;-38.13080360867914
1739209630.2476888;-31.141103565318915
1739209630.2476966;-38.13080360867914
1739209630.2477045;-38.13080360867914
1739209630.2477124;-45.120503652039325
1739209630.2477202;-38.13080360867914
1739209630.247728;-45.120503652039325
1739209630.247736;-33.981070128970906
1739209630.2477438;-38.13080360867914
1739209630.2477517;-45.120503652039325
1739209630.2477596;-45.120503652039325
1739209630.2477674;-45.120503652039325
1739209630.2477753;-45.120503652039325
1739209630.2477832;-45.120503652039325
1739209630.247791;-38.13080360867914
1739209630.247799;-38.13080360867914
1739209630.2478068;-38.13080360867914
1739209630.2478147;-31.141103565318915
1739209630.2478225;-45.120503652039325
1739209630.2478304;-45.120503652039325
1739209630.2478383;-45.120503652039325
1739209630.2478461;-33.981070128970906
1739209630.247854;-38.13080360867914
1739209630.2478619;-45.120503652039325
1739209630.2478697;-38.13080360867914
1739209630.2478776;-35.57807855764607
1739209630.2478855;-38.13080360867914
1739209630.2478933;-38.13080360867914
1739209630.2479012;-45.120503652039325
1739209630.247909;-45.120503652039325
1739209630.247917;-38.13080360867914
1739209630.2479248;-45.120503652039325
1739209630.2479327;-38.13080360867914
1739209630.2479405;-45.120503652039325
1739209630.2479484;-38.13080360867914
1739209630.2479563;-45.120503652039325
1739209630.2479641;-38.13080360867914
1739209630.247972;-33.981070128970906
1739209630.2479799;-38.13080360867914
1739209630.2479877;-38.13080360867914
1739209630.2479956;-38.13080360867914
1739209630.2480035;-28.992665084841942
1739209630.2480114;-45.120503652039325
1739209630.2480192;-38.13080360867914
1739209630.248027;-45.120503652039325
1739209630.248035;-45.120503652039325
1739209630.2480428;-45.120503652039325
1739209630.2480507;-38.13080360867914
1739209630.2480586;-45.120503652039325
1739209630.2480664;-32.81601443825658
1739209630.2480743;-45.120503652039325
1739209630.2480822;-38.13080360867914
1739209630.24809;-45.120503652039325
1739209630.248098;-38.13080360867914
1739209630.2481058;-38.13080360867914
1739209630.2481136;-45.120503652039325
1739209630.2481215;-38.13080360867914
1739209630.2481294;-27.267205301931607
1739209630.2481372;-38.13080360867914
1739209630.248145;-45.120503652039325
1739209630.248153;-38.13080360867914
1739209630.2481608;-38.13080360867914
1739209630.2481687;-45.120503652039325
1739209630.2481766;-38.13080360867914
1739209630.2481844;-38.13080360867914
1739209630.2481923;-32.816014438256545
1739209630.2482002;-38.13080360867914
1739209630.248208;-38.13080360867914
1739209630.248216;-45.120503652039325
1739209630.2482238;-45.120503652039325
1739209630.2482316;-45.120503652039325
1739209630.2482395;-38.13080360867914
1739209630.2482474;-38.13080360867914
1739209630.2482553;-33.981070128970906
1739209630.2482631;-45.120503652039325
1739209630.248271;-38.13080360867914
1739209630.2482789;-33.981070128970906
1739209630.2482867;-45.120503652039325
1739209630.2482946;-38.13080360867914
1739209630.2483025;-38.13080360867914
1739209630.2483103;-38.13080360867914
1739209630.2483182;-38.13080360867914
1739209630.248326;-38.13080360867914
1739209630.248334;-38.13080360867914
1739209630.2483418;-38.13080360867914
1739209630.2483497;-38.13080360867914
1739209630.2483575;-38.13080360867914
1739209630.2483654;-38.13080360867914
1739209630.2483733;-38.13080360867914
1739209630.2483811;-33.981070128970906
1739209630.248389;-31.141103565318915
1739209630.2483969;-45.120503652039325
1739209630.2484047;-45.120503652039325
1739209630.2484126;-35.57807855764607
1739209630.2484205;-38.13080360867914
1739209630.2484283;-45.120503652039325
1739209630.2484362;-45.120503652039325
1739209630.248444;-30.49652367304973
1739209630.248452;-38.13080360867914
1739209630.2484598;-38.13080360867914
1739209630.2484677;-38.13080360867914
1739209630.2484756;-38.13080360867914
1739209630.2484834;-38.13080360867914
1739209630.2484913;-38.13080360867914
1739209630.2484992;-38.13080360867914
1739209630.248507;-33.981070128970906
1739209630.248515;-31.141103565318915
1739209630.2485228;-45.120503652039325
1739209630.2485306;-38.13080360867914
