CAN Message; 0x39:00a4365b7c0a3a05
1739209628.410149;-32.816014438256545
1739209628.4101522;-27.267205301931607
1739209628.410155;-38.13080360867914
1739209628.4101582;-38.13080360867914
1739209628.410161;-35.57807855764607
1739209628.410164;-33.981070128970906
1739209628.410167;-38.13080360867914
1739209628.41017;-38.13080360867914
1739209628.410173;-38.13080360867914
1739209628.410176;-35.57807855764607
1739209628.410179;-45.120503652039325
1739209628.410182;-45.120503652039325
1739209628.4101849;-33.981070128970906
1739209628.410188;-45.120503652039325
1739209628.4101908;-45.120503652039325
1739209628.410194;-45.120503652039325
1739209628.4101968;-38.13080360867914
1739209628.4101999;-28.992665084841942
1739209628.4102027;-38.13080360867914
1739209628.4102058;-38.13080360867914
1739209628.4102087;-38.13080360867914
1739209628.4102118;-38.13080360867914
1739209628.4102147;-38.13080360867914
1739209628.4102178;-45.120503652039325
1739209628.4102206;-35.57807855764607
1739209628.4102237;-38.13080360867914
1739209628.4102266;-45.120503652039325
1739209628.4102297;-45.120503652039325
1739209628.4102325;-38.13080360867914
1739209628.4102356;-45.120503652039325
1739209628.4102385;-45.120503652039325
1739209628.4102416;-45.120503652039325
1739209628.4102445;-45.120503652039325
1739209628.4102476;-33.981070128970906
1739209628.4102504;-38.13080360867914
1739209628.4102535;-38.13080360867914
1739209628.4102564;-45.120503652039325
1739209628.4102595;-45.120503652039325
1739209628.4102626;-35.57807855764607
1739209628.4102654;-38.13080360867914
1739209628.4102685;-38.13080360867914
1739209628.4102714;-38.13080360867914
1739209628.4102745;-38.13080360867914
1739209628.4102774;-45.120503652039325
1739209628.4102805;-45.120503652039325
1739209628.4102833;-33.981070128970906
1739209628.4102864;-33.981070128970906
1739209628.4102893;-38.13080360867914
1739209628.4102924;-38.13080360867914
1739209628.4102952;-35.57807855764607
1739209628.4102983;-45.120503652039325
1739209628.4103012;-45.120503652039325
1739209628.4103043;-45.120503652039325
1739209628.4103072;-38.13080360867914
1739209628.4103103;-38.13080360867914
1739209628.4103131;-38.13080360867914
1739209628.4103162;-45.120503652039325
1739209628.410319;-45.120503652039325
1739209628.4103222;-38.13080360867914
1739209628.410325;-35.57807855764607
1739209628.4103281;-45.120503652039325
1739209628.410331;-45.120503652039325
1739209628.410334;-45.120503652039325
1739209628.410337;-38.13080360867914
1739209628.41034;-45.120503652039325
1739209628.410343;-38.13080360867914
1739209628.410346;-38.13080360867914
1739209628.410349;-45.120503652039325
1739209628.410352;-35.57807855764607
1739209628.4103549;-38.13080360867914
1739209628.410358;-45.120503652039325
1739209628.4103608;-45.120503652039325
1739209628.410364;-38.13080360867914
1739209628.4103668;-45.120503652039325
1739209628.4103699;-38.13080360867914
1739209628.4103727;-38.13080360867914
1739209628.4103758;-38.13080360867914
1739209628.4103787;-38.13080360867914
1739209628.4103818;-32.816014438256545
1739209628.4103847;-35.57807855764607
1739209628.4103878;-45.120503652039325
1739209628.4103906;-38.13080360867914
1739209628.4103937;-38.13080360867914
1739209628.4103968;-45.120503652039325
1739209628.4103997;-45.120503652039325
1739209628.4104028;-38.13080360867914
1739209628.4104056;-45.120503652039325
1739209628.4104087;-45.120503652039325
1739209628.4104116;-35.57807855764607
1739209628.4104147;-38.13080360867914
1739209628.4104176;-45.120503652039325
1739209628.4104207;-38.13080360867914
1739209628.4104235;-38.13080360867914
1739209628.4104266;-38.13080360867914
1739209628.4104295;-45.120503652039325
1739209628.4104326;-45.120503652039325
1739209628.4104354;-38.13080360867914
1739209628.4104385;-38.13080360867914
1739209628.4104414;-35.57807855764607
1739209628.4104445;-35.57807855764607
1739209628.4104474;-45.120503652039325
1739209628.4104505;-45.120503652039325
1739209628.4104533;-38.13080360867914
1739209628.4104564;-35.57807855764607
1739209628.4104593;-45.120503652039325
1739209628.4104624;-35.57807855764607
1739209628.4104652;-38.13080360867914
1739209628.4104683;-38.13080360867914
1739209628.4104712;-38.13080360867914
1739209628.4104743;-31.141103565318915
1739209628.4104772;-38.13080360867914
1739209628.4104803;-45.120503652039325
1739209628.4104831;-38.13080360867914
1739209628.4104862;-45.120503652039325
1739209628.410489;-32.816014438256545
1739209628.4104922;-35.57807855764607
1739209628.410495;-45.120503652039325
1739209628.4104981;-38.13080360867914
1739209628.410501;-35.57807855764607
1739209628.410504;-38.13080360867914
1739209628.410507;-45.120503652039325
1739209628.41051;-38.13080360867914
1739209628.410513;-35.57807855764607
1739209628.410516;-38.13080360867914
1739209628.410519;-45.120503652039325
1739209628.410522;-45.120503652039325
1739209628.4105248;-45.120503652039325
1739209628.410528;-33.981070128970906
1739209628.4105308;-38.13080360867914
1739209628.410534;-35.57807855764607
1739209628.410537;-45.120503652039325
1739209628.4105399;-45.120503652039325
1739209628.410543;-38.13080360867914
1739209628.4105458;-45.120503652039325
1739209628.410549;-38.13080360867914
1739209628.4105518;-38.13080360867914
1739209628.410555;-38.13080360867914
1739209628.4105577;-38.13080360867914
1739209628.4105608;-32.816014438256545
1739209628.4105637;-27.8777449560314
1739209628.4105668;-45.120503652039325
1739209628.4105697;-38.13080360867914
1739209628.4105728;-38.13080360867914
1739209628.4105756;-45.120503652039325
1739209628.4105787;-45.120503652039325
1739209628.4105816;-38.13080360867914
1739209628.4105847;-38.13080360867914
1739209628.4105875;-38.13080360867914
1739209628.4105906;-35.57807855764607
1739209628.4105935;-38.13080360867914
1739209628.4105966;-45.120503652039325
1739209628.4105995;-45.120503652039325
1739209628.4106026;-38.13080360867914
1739209628.4106054;-45.120503652039325
1739209628.4106085;-38.13080360867914
1739209628.4106114;-31.141103565318915
1739209628.4106145;-45.120503652039325
1739209628.4106174;-45.120503652039325
1739209628.4106205;-35.57807855764607
1739209628.4106233;-35.57807855764607
1739209628.4106264;-38.13080360867914
1739209628.4106293;-38.13080360867914
1739209628.4106324;-38.13080360867914
1739209628.4106352;-38.13080360867914
1739209628.4106383;-45.120503652039325
1739209628.4106412;-45.120503652039325
1739209628.4106443;-38.13080360867914
1739209628.4106472;-45.120503652039325
1739209628.4106503;-45.120503652039325
1739209628.410653;-45.120503652039325
1739209628.4106562;-38.13080360867914
1739209628.410659;-31.141103565318915
1739209628.4106622;-45.120503652039325
1739209628.410665;-45.120503652039325
1739209628.4106681;-45.120503652039325
1739209628.410671;-45.120503652039325
1739209628.410674;-45.120503652039325
1739209628.4106772;-45.120503652039325
1739209628.41068;-35.57807855764607
1739209628.4106832;-38.13080360867914
1739209628.410686;-45.120503652039325
1739209628.410689;-45.120503652039325
1739209628.410692;-45.120503652039325
1739209628.410695;-45.120503652039325
1739209628.410698;-45.120503652039325
1739209628.410701;-45.120503652039325
1739209628.410704;-45.120503652039325
1739209628.410707;-32.81601443825658
1739209628.4107099;-45.120503652039325
1739209628.410713;-45.120503652039325
1739209628.4107158;-32.816014438256545
1739209628.410719;-38.13080360867914
1739209628.4107218;-45.120503652039325
1739209628.4107249;-45.120503652039325
1739209628.4107277;-45.120503652039325
1739209628.4107308;-27.267205301931607
1739209628.4107337;-33.981070128970906
1739209628.4107368;-38.13080360867914
1739209628.4107397;-45.120503652039325
1739209628.4107428;-32.816014438256545
1739209628.4107456;-38.13080360867914
1739209628.4107487;-38.13080360867914
1739209628.4107516;-35.57807855764607
1739209628.4107547;-32.816014438256545
1739209628.4107575;-38.13080360867914
1739209628.4107606;-45.120503652039325
1739209628.4107635;-35.57807855764607
1739209628.4107666;-45.120503652039325
1739209628.4107695;-45.120503652039325
1739209628.4107726;-38.13080360867914
1739209628.4107754;-38.13080360867914
1739209628.4107785;-33.981070128970906
1739209628.4107814;-45.120503652039325
1739209628.4107845;-38.13080360867914
1739209628.4107873;-45.120503652039325
1739209628.4107904;-45.120503652039325
1739209628.4107933;-45.120503652039325
1739209628.4107964;-38.13080360867914
1739209628.4107993;-35.57807855764607
1739209628.4108024;-35.57807855764607
1739209628.4108052;-38.13080360867914
1739209628.4108083;-38.13080360867914
1739209628.4108112;-38.13080360867914
1739209628.4108143;-45.120503652039325
1739209628.4108174;-45.120503652039325
1739209628.4108202;-45.120503652039325
1739209628.4108233;-38.13080360867914
1739209628.4108262;-32.816014438256545
1739209628.4108293;-45.120503652039325
1739209628.4108322;-45.120503652039325
1739209628.4108353;-35.57807855764607
1739209628.4108381;-35.57807855764607
1739209628.4108412;-38.13080360867914
1739209628.410844;-45.120503652039325
1739209628.4108472;-45.120503652039325
1739209628.41085;-38.13080360867914
1739209628.4108531;-38.13080360867914
1739209628.410856;-38.13080360867914
1739209628.410859;-38.13080360867914
1739209628.410862;-38.13080360867914
1739209628.410865;-38.13080360867914
1739209628.410868;-38.13080360867914
1739209628.410871;-45.120503652039325
1739209628.410874;-38.13080360867914
1739209628.410877;-45.120503652039325
1739209628.4108799;-45.120503652039325
1739209628.410883;-35.57807855764607
1739209628.4108858;-38.13080360867914
1739209628.410889;-45.120503652039325
1739209628.4108918;-45.120503652039325
1739209628.4108949;-33.981070128970906
1739209628.4108977;-45.120503652039325
1739209628.4109008;-35.57807855764607
1739209628.4109037;-38.13080360867914
1739209628.4109068;-45.120503652039325
1739209628.4109097;-45.120503652039325
1739209628.4109128;-33.981070128970906
1739209628.4109156;-31.141103565318893
1739209628.4109187;-45.120503652039325
1739209628.4109216;-38.13080360867914
1739209628.4109247;-33.981070128970906
1739209628.4109275;-45.120503652039325
1739209628.4109306;-45.120503652039325
1739209628.4109335;-38.13080360867914
1739209628.4109366;-38.13080360867914
1739209628.4109395;-45.120503652039325
1739209628.4109426;-38.13080360867914
1739209628.4109454;-38.13080360867914
1739209628.4109485;-38.13080360867914
1739209628.4109516;-38.13080360867914
1739209628.4109545;-38.13080360867914
1739209628.4109576;-45.120503652039325
1739209628.4109604;-35.57807855764607
1739209628.4109635;-38.13080360867914
1739209628.4109664;-45.120503652039325
1739209628.4109695;-38.13080360867914
1739209628.4109724;-38.13080360867914
1739209628.4109755;-38.13080360867914
1739209628.4109783;-38.13080360867914
1739209628.4109814;-38.13080360867914
1739209628.4109843;-38.13080360867914
1739209628.4109874;-45.120503652039325
1739209628.4109902;-45.120503652039325
1739209628.4109933;-38.13080360867914
1739209628.4109962;-38.13080360867914
1739209628.4109993;-45.120503652039325
1739209628.4110022;-38.13080360867914
1739209628.4110053;-38.13080360867914
1739209628.4110081;-38.13080360867914
1739209628.4110112;-38.13080360867914
1739209628.411014;-38.13080360867914
1739209628.4110172;-45.120503652039325
1739209628.41102;-35.57807855764607
1739209628.4110231;-35.57807855764607
1739209628.411026;-38.13080360867914
1739209628.411029;-38.13080360867914
1739209628.411032;-38.13080360867914
1739209628.411035;-32.816014438256545
1739209628.411038;-45.120503652039325
1739209628.411041;-45.120503652039325
1739209628.411044;-45.120503652039325
1739209628.411047;-45.120503652039325
1739209628.4110498;-45.120503652039325
1739209628.411053;-38.13080360867914
1739209628.4110558;-38.13080360867914
1739209628.411059;-45.120503652039325
1739209628.4110618;-45.120503652039325
1739209628.4110649;-45.120503652039325
1739209628.4110677;-32.816014438256545
1739209628.4110708;-32.816014438256545
1739209628.4110737;-35.57807855764607
1739209628.4110768;-35.57807855764607
1739209628.4110796;-38.13080360867914
1739209628.4110827;-33.981070128970906
1739209628.4110856;-45.120503652039325
1739209628.4110887;-38.13080360867914
1739209628.4110918;-28.58837851428586
1739209628.4110947;-33.981070128970906
1739209628.4110978;-45.120503652039325
1739209628.4111006;-38.13080360867914
1739209628.4111037;-45.120503652039325
1739209628.4111066;-38.13080360867914
1739209628.4111097;-45.120503652039325
1739209628.4111125;-45.120503652039325
1739209628.4111156;-45.120503652039325
1739209628.4111185;-45.120503652039325
1739209628.4111216;-45.120503652039325
1739209628.4111245;-45.120503652039325
1739209628.4111276;-31.141103565318893
1739209628.4111304;-32.816014438256545
1739209628.4111335;-45.120503652039325
1739209628.4111364;-45.120503652039325
1739209628.4111395;-31.141103565318893
1739209628.4111423;-28.58837851428586
1739209628.4111454;-45.120503652039325
1739209628.4111483;-45.120503652039325
1739209628.4111514;-38.13080360867914
1739209628.4111543;-33.981070128970906
1739209628.4111574;-38.13080360867914
1739209628.4111602;-38.13080360867914
1739209628.4111633;-38.13080360867914
1739209628.4111662;-38.13080360867914
1739209628.4111693;-45.120503652039325
1739209628.4111722;-45.120503652039325
1739209628.4111753;-38.13080360867914
1739209628.411178;-45.120503652039325
1739209628.4111812;-33.981070128970906
1739209628.411184;-45.120503652039325
1739209628.4111872;-31.141103565318893
1739209628.41119;-25.62660358559016
1739209628.4111931;-45.120503652039325
1739209628.411196;-38.13080360867914
1739209628.411199;-35.57807855764607
1739209628.411202;-31.141103565318915
1739209628.411205;-45.120503652039325
1739209628.411208;-38.13080360867914
1739209628.411211;-38.13080360867914
1739209628.4112139;-38.13080360867914
1739209628.411217;-45.120503652039325
1739209628.4112198;-38.13080360867914
1739209628.411223;-33.981070128970906
1739209628.4112258;-45.120503652039325
1739209628.411229;-45.120503652039325
1739209628.411232;-45.120503652039325
1739209628.4112349;-35.57807855764607
1739209628.411238;-28.992665084841942
1739209628.4112408;-38.13080360867914
1739209628.411244;-45.120503652039325
1739209628.4112468;-38.13080360867914
1739209628.4112499;-33.981070128970906
1739209628.4112527;-35.57807855764607
1739209628.4112558;-38.13080360867914
1739209628.4112587;-38.13080360867914
1739209628.4112618;-33.981070128970906
1739209628.4112647;-38.13080360867914
1739209628.4112678;-45.120503652039325
1739209628.4112706;-45.120503652039325
1739209628.4112737;-33.981070128970906
1739209628.4112766;-35.57807855764607
1739209628.4112797;-38.13080360867914
1739209628.4112825;-32.816014438256545
1739209628.4112856;-30.49652367304973
1739209628.4112885;-38.13080360867914
1739209628.4112916;-45.120503652039325
1739209628.4112945;-45.120503652039325
1739209628.4112976;-45.120503652039325
1739209628.4113004;-45.120503652039325
1739209628.4113035;-45.120503652039325
1739209628.4113064;-38.13080360867914
1739209628.4113095;-27.267205301931607
1739209628.4113123;-38.13080360867914
1739209628.4113154;-38.13080360867914
1739209628.4113183;-45.120503652039325
1739209628.4113214;-33.981070128970906
1739209628.4113243;-38.13080360867914
1739209628.4113274;-45.120503652039325
1739209628.4113302;-38.13080360867914
1739209628.4113333;-33.981070128970906
1739209628.4113362;-45.120503652039325
1739209628.4113393;-45.120503652039325
1739209628.4113421;-38.13080360867914
1739209628.4113452;-38.13080360867914
1739209628.411348;-38.13080360867914
1739209628.4113512;-38.13080360867914
1739209628.411354;-45.120503652039325
1739209628.4113572;-27.267205301931607
1739209628.41136;-30.49652367304973
1739209628.4113631;-38.13080360867914
1739209628.411366;-35.57807855764607
1739209628.411369;-38.13080360867914
1739209628.4113722;-38.13080360867914
1739209628.411375;-45.120503652039325
1739209628.4113781;-38.13080360867914
1739209628.411381;-31.141103565318915
1739209628.411384;-33.981070128970906
1739209628.411387;-38.13080360867914
1739209628.41139;-45.120503652039325
1739209628.411393;-38.13080360867914
1739209628.411396;-38.13080360867914
1739209628.411399;-38.13080360867914
1739209628.411402;-45.120503652039325
1739209628.4114048;-33.981070128970906
1739209628.411408;-45.120503652039325
1739209628.4114108;-38.13080360867914
1739209628.411414;-38.13080360867914
1739209628.4114168;-32.816014438256545
1739209628.4114199;-45.120503652039325
1739209628.4114227;-38.13080360867914
1739209628.4114258;-33.981070128970906
1739209628.4114287;-33.981070128970906
1739209628.4114318;-33.981070128970906
1739209628.4114347;-33.981070128970906
1739209628.4114377;-45.120503652039325
1739209628.4114406;-38.13080360867914
1739209628.4114437;-35.57807855764607
1739209628.4114466;-45.120503652039325
1739209628.4114497;-38.13080360867914
1739209628.4114525;-35.57807855764607
1739209628.4114556;-45.120503652039325
1739209628.4114585;-45.120503652039325
1739209628.4114616;-33.981070128970906
1739209628.4114645;-45.120503652039325
1739209628.4114676;-45.120503652039325
1739209628.4114704;-45.120503652039325
1739209628.4114735;-45.120503652039325
1739209628.4114764;-38.13080360867914
1739209628.4114795;-45.120503652039325
1739209628.4114823;-45.120503652039325
1739209628.4114854;-32.816014438256545
1739209628.4114883;-35.57807855764607
1739209628.4114914;-38.13080360867914
1739209628.4114943;-45.120503652039325
1739209628.4114974;-38.13080360867914
1739209628.4115002;-45.120503652039325
1739209628.4115033;-31.141103565318893
1739209628.4115064;-35.57807855764607
1739209628.4115093;-45.120503652039325
1739209628.4115124;-38.13080360867914
1739209628.4115152;-38.13080360867914
1739209628.4115183;-38.13080360867914
1739209628.4115212;-38.13080360867914
1739209628.4115243;-38.13080360867914
1739209628.4115272;-45.120503652039325
1739209628.4115303;-45.120503652039325
1739209628.411533;-45.120503652039325
1739209628.4115362;-38.13080360867914
1739209628.411539;-45.120503652039325
1739209628.4115422;-45.120503652039325
1739209628.411545;-38.13080360867914
1739209628.4115481;-45.120503652039325
1739209628.411551;-32.816014438256545
1739209628.411554;-45.120503652039325
1739209628.411557;-45.120503652039325
1739209628.41156;-45.120503652039325
1739209628.411563;-32.816014438256545
1739209628.411566;-45.120503652039325
1739209628.4115689;-45.120503652039325
1739209628.411572;-38.13080360867914
1739209628.4115748;-38.13080360867914
1739209628.411578;-38.13080360867914
1739209628.4115808;-45.120503652039325
1739209628.411584;-45.120503652039325
1739209628.4115868;-45.120503652039325
1739209628.4115899;-45.120503652039325
1739209628.4115927;-38.13080360867914
1739209628.4115958;-38.13080360867914
1739209628.4115987;-45.120503652039325
1739209628.4116018;-45.120503652039325
1739209628.4116046;-35.57807855764607
1739209628.4116077;-35.57807855764607
1739209628.4116106;-38.13080360867914
1739209628.4116137;-38.13080360867914
1739209628.4116166;-32.816014438256545
1739209628.4116197;-38.13080360867914
1739209628.4116225;-30.49652367304973
1739209628.4116256;-32.816014438256545
1739209628.4116285;-38.13080360867914
1739209628.4116316;-33.981070128970906
1739209628.4116344;-45.120503652039325
1739209628.4116375;-45.120503652039325
1739209628.4116404;-38.13080360867914
1739209628.4116435;-35.57807855764607
1739209628.4116466;-38.13080360867914
1739209628.4116495;-33.981070128970956
1739209628.4116526;-45.120503652039325
1739209628.4116554;-38.13080360867914
1739209628.4116585;-45.120503652039325
1739209628.4116614;-45.120503652039325
1739209628.4116645;-32.816014438256545
1739209628.4116673;-33.981070128970906
1739209628.4116704;-33.981070128970906
1739209628.4116733;-28.21854285175415
1739209628.4116764;-38.13080360867914
1739209628.4116793;-31.141103565318915
1739209628.4116824;-38.13080360867914
1739209628.4116852;-38.13080360867914
1739209628.4116883;-35.57807855764607
1739209628.4116912;-38.13080360867914
1739209628.4116943;-45.120503652039325
1739209628.4116971;-33.981070128970956
1739209628.4117002;-32.816014438256545
1739209628.411703;-38.13080360867914
1739209628.4117062;-45.120503652039325
1739209628.411709;-45.120503652039325
1739209628.4117122;-38.13080360867914
1739209628.411715;-38.13080360867914
1739209628.4117181;-35.57807855764607
1739209628.411721;-28.992665084841942
1739209628.411724;-35.57807855764607
1739209628.411727;-33.981070128970906
1739209628.41173;-38.13080360867914
1739209628.411733;-38.13080360867914
1739209628.411736;-33.981070128970906
1739209628.4117389;-38.13080360867914
1739209628.411742;-45.120503652039325
1739209628.4117448;-38.13080360867914
1739209628.411748;-38.13080360867914
1739209628.4117508;-38.13080360867914
1739209628.411754;-45.120503652039325
1739209628.4117568;-35.57807855764607
1739209628.4117599;-35.57807855764607
1739209628.4117627;-38.13080360867914
1739209628.4117658;-45.120503652039325
1739209628.4117687;-45.120503652039325
1739209628.4117718;-45.120503652039325
1739209628.4117746;-45.120503652039325
1739209628.4117777;-35.57807855764607
1739209628.4117806;-45.120503652039325
1739209628.4117837;-38.13080360867914
1739209628.4117885;-35.57807855764607
1739209628.4117932;-35.57807855764607
1739209628.411798;-27.267205301931607
1739209628.4118025;-45.120503652039325
1739209628.4118073;-45.120503652039325
1739209628.411812;-45.120503652039325
1739209628.4118168;-33.981070128970906
1739209628.4118216;-45.120503652039325
1739209628.4118264;-45.120503652039325
1739209628.4118311;-38.13080360867914
1739209628.4118357;-31.14110356531892
1739209628.4118404;-38.13080360867914
1739209628.4118452;-38.13080360867914
1739209628.41185;-38.13080360867914
1739209628.4118547;-45.120503652039325
1739209628.4118595;-45.120503652039325
1739209628.4118643;-45.120503652039325
1739209628.4118688;-35.57807855764607
1739209628.4118736;-31.141103565318915
1739209628.4118783;-38.13080360867914
1739209628.411883;-38.13080360867914
1739209628.411888;-38.13080360867914
1739209628.4118927;-38.13080360867914
1739209628.4118974;-45.120503652039325
1739209628.411902;-45.120503652039325
1739209628.4119067;-38.13080360867914
1739209628.4119115;-45.120503652039325
1739209628.4119163;-45.120503652039325
1739209628.411921;-38.13080360867914
1739209628.4119258;-38.13080360867914
1739209628.4119306;-38.13080360867914
1739209628.411935;-35.57807855764607
1739209628.4119399;-38.13080360867914
1739209628.4119446;-38.13080360867914
1739209628.4119494;-45.120503652039325
1739209628.4119542;-45.120503652039325
1739209628.411959;-45.120503652039325
1739209628.4119637;-45.120503652039325
1739209628.4119682;-38.13080360867914
1739209628.411973;-45.120503652039325
1739209628.4119778;-45.120503652039325
1739209628.4119825;-33.981070128970906
1739209628.4119873;-33.981070128970906
1739209628.411992;-45.120503652039325
1739209628.4119968;-45.120503652039325
1739209628.4120014;-45.120503652039325
1739209628.4120061;-38.13080360867914
1739209628.412011;-35.57807855764607
1739209628.4120157;-45.120503652039325
1739209628.4120204;-32.816014438256545
1739209628.4120252;-38.13080360867914
1739209628.41203;-45.120503652039325
1739209628.4120345;-45.120503652039325
1739209628.4120393;-38.13080360867914
1739209628.412044;-45.120503652039325
1739209628.4120488;-45.120503652039325
1739209628.4120536;-38.13080360867914
1739209628.4120584;-38.13080360867914
1739209628.4120631;-45.120503652039325
1739209628.4120677;-38.13080360867914
1739209628.4120724;-45.120503652039325
1739209628.4120772;-45.120503652039325
1739209628.412082;-38.13080360867914
1739209628.4120867;-38.13080360867914
1739209628.4120915;-45.120503652039325
1739209628.4120963;-38.13080360867914
1739209628.4121008;-38.13080360867914
1739209628.4121056;-38.13080360867914
1739209628.4121103;-38.13080360867914
1739209628.412115;-38.13080360867914
1739209628.4121199;-38.13080360867914
1739209628.4121246;-35.57807855764607
1739209628.4121294;-45.120503652039325
1739209628.412134;-45.120503652039325
1739209628.4121387;-38.13080360867914
1739209628.4121435;-45.120503652039325
1739209628.4121482;-38.13080360867914
1739209628.412153;-45.120503652039325
1739209628.4121578;-38.13080360867914
1739209628.4121625;-38.13080360867914
1739209628.412167;-32.816014438256545
1739209628.4121718;-38.13080360867914
1739209628.4121766;-38.13080360867914
1739209628.4121814;-31.141103565318915
1739209628.4121861;-45.120503652039325
1739209628.412191;-45.120503652039325
1739209628.4121957;-45.120503652039325
1739209628.4122002;-32.816014438256545
1739209628.412205;-38.13080360867914
1739209628.4122097;-35.57807855764607
1739209628.4122145;-35.57807855764607
1739209628.4122193;-38.13080360867914
1739209628.412224;-45.120503652039325
1739209628.4122288;-38.13080360867914
1739209628.4122334;-45.120503652039325
1739209628.4122381;-45.120503652039325
1739209628.412243;-38.13080360867914
1739209628.4122477;-45.120503652039325
1739209628.4122524;-38.13080360867914
1739209628.4122572;-45.120503652039325
1739209628.412262;-33.981070128970906
1739209628.4122665;-38.13080360867914
1739209628.4122713;-38.13080360867914
1739209628.412276;-33.981070128970906
1739209628.4122808;-38.13080360867914
1739209628.4122856;-45.120503652039325
1739209628.4122903;-45.120503652039325
1739209628.412295;-29.438486411369333
1739209628.4122996;-30.49652367304973
1739209628.4123044;-45.120503652039325
1739209628.4123092;-38.13080360867914
1739209628.412314;-38.13080360867914
1739209628.4123187;-35.57807855764607
1739209628.4123235;-45.120503652039325
1739209628.4123282;-38.13080360867914
1739209628.4123328;-45.120503652039325
1739209628.4123375;-45.120503652039325
1739209628.4123423;-38.13080360867914
1739209628.412347;-38.13080360867914
1739209628.4123518;-45.120503652039325
1739209628.4123566;-35.57807855764607
1739209628.4123614;-35.57807855764607
1739209628.412366;-45.120503652039325
1739209628.4123707;-27.8777449560314
1739209628.4123755;-30.49652367304973
1739209628.4123802;-45.120503652039325
1739209628.412385;-45.120503652039325
1739209628.4123898;-35.57807855764607
1739209628.4123945;-35.57807855764607
1739209628.412399;-45.120503652039325
1739209628.4124038;-33.981070128970906
1739209628.4124086;-45.120503652039325
1739209628.4124134;-45.120503652039325
1739209628.4124181;-32.816014438256545
1739209628.412423;-35.57807855764607
1739209628.4124277;-45.120503652039325
1739209628.4124322;-38.13080360867914
1739209628.412437;-38.13080360867914
1739209628.4124417;-45.120503652039325
1739209628.4124465;-30.49652367304973
1739209628.4124513;-32.816014438256545
1739209628.412456;-45.120503652039325
1739209628.4124608;-38.13080360867914
1739209628.4124653;-38.13080360867914
1739209628.41247;-45.120503652039325
1739209628.4124749;-38.13080360867914
1739209628.4124796;-45.120503652039325
1739209628.4124844;-38.13080360867914
1739209628.4124892;-33.981070128970906
1739209628.412494;-38.13080360867914
1739209628.4124985;-35.57807855764607
1739209628.4125032;-33.981070128970906
1739209628.412508;-33.981070128970906
1739209628.4125128;-45.120503652039325
1739209628.4125175;-45.120503652039325
1739209628.4125223;-45.120503652039325
1739209628.412527;-38.13080360867914
1739209628.4125316;-38.13080360867914
1739209628.4125364;-35.57807855764607
1739209628.4125412;-38.13080360867914
1739209628.412546;-45.120503652039325
1739209628.4125507;-38.13080360867914
1739209628.4125555;-45.120503652039325
1739209628.4125602;-35.57807855764607
1739209628.4125648;-30.49652367304973
1739209628.4125695;-45.120503652039325
1739209628.4125743;-45.120503652039325
1739209628.412579;-38.13080360867914
1739209628.4125838;-35.57807855764607
1739209628.4125886;-45.120503652039325
1739209628.4125934;-38.13080360867914
1739209628.412598;-38.13080360867914
1739209628.4126027;-45.120503652039325
1739209628.4126074;-45.120503652039325
1739209628.4126122;-45.120503652039325
1739209628.412617;-45.120503652039325
1739209628.4126217;-38.13080360867914
1739209628.4126265;-38.13080360867914
1739209628.412631;-45.120503652039325
1739209628.4126358;-45.120503652039325
1739209628.4126406;-38.13080360867914
1739209628.4126453;-38.13080360867914
1739209628.41265;-45.120503652039325
1739209628.4126549;-38.13080360867914
1739209628.4126596;-45.120503652039325
1739209628.4126642;-45.120503652039325
1739209628.412669;-38.13080360867914
1739209628.4126737;-45.120503652039325
1739209628.4126785;-33.981070128970906
1739209628.4126832;-35.57807855764607
1739209628.412688;-38.13080360867914
1739209628.4126928;-38.13080360867914
1739209628.4126973;-35.57807855764607
1739209628.412702;-38.13080360867914
1739209628.4127069;-45.120503652039325
1739209628.4127116;-45.120503652039325
1739209628.4127164;-45.120503652039325
1739209628.4127212;-38.13080360867914
1739209628.412726;-35.57807855764607
1739209628.4127305;-38.13080360867914
1739209628.4127352;-45.120503652039325
1739209628.41274;-38.13080360867914
1739209628.4127448;-38.13080360867914
1739209628.4127495;-38.13080360867914
1739209628.4127543;-38.13080360867914
1739209628.412759;-45.120503652039325
1739209628.4127636;-45.120503652039325
1739209628.4127684;-45.120503652039325
1739209628.4127731;-45.120503652039325
1739209628.412778;-38.13080360867914
1739209628.4127827;-35.57807855764607
1739209628.4127874;-38.13080360867914
1739209628.4127922;-45.120503652039325
1739209628.4127967;-45.120503652039325
1739209628.4128015;-45.120503652039325
1739209628.4128063;-38.13080360867914
1739209628.412811;-38.13080360867914
1739209628.4128158;-45.120503652039325
1739209628.4128206;-45.120503652039325
1739209628.4128253;-32.816014438256545
1739209628.4128299;-45.120503652039325
1739209628.4128346;-38.13080360867914
1739209628.4128394;-33.981070128970906
1739209628.4128442;-38.13080360867914
1739209628.412849;-38.13080360867914
1739209628.4128537;-45.120503652039325
1739209628.4128585;-45.120503652039325
1739209628.412863;-45.120503652039325
1739209628.4128678;-35.57807855764607
1739209628.4128726;-32.816014438256545
1739209628.4128773;-38.13080360867914
1739209628.412882;-38.13080360867914
1739209628.4128869;-31.141103565318915
1739209628.4128916;-45.120503652039325
1739209628.4128962;-45.120503652039325
1739209628.412901;-45.120503652039325
1739209628.4129057;-38.13080360867914
1739209628.4129105;-45.120503652039325
