CAN Message; 0x1d3:000097f37f8f083a
1739209756.9625704;-32.816014438256545
1739209756.962571;-38.13080360867914
1739209756.9625714;-45.120503652039325
1739209756.9625719;-38.13080360867914
1739209756.9625723;-38.13080360867914
1739209756.9625728;-45.120503652039325
1739209756.9625733;-45.120503652039325
1739209756.9625738;-45.120503652039325
1739209756.9625745;-45.120503652039325
1739209756.962575;-38.13080360867914
1739209756.9625754;-35.57807855764607
1739209756.962576;-38.13080360867914
1739209756.9625764;-38.13080360867914
1739209756.9625769;-30.49652367304973
1739209756.9625773;-45.120503652039325
1739209756.9625778;-45.120503652039325
1739209756.9625783;-28.992665084841942
1739209756.9625788;-38.13080360867914
1739209756.9625793;-38.13080360867914
1739209756.9625797;-38.13080360867914
1739209756.9625802;-33.981070128970906
1739209756.9625807;-45.120503652039325
1739209756.9625812;-38.13080360867914
1739209756.9625816;-38.13080360867914
1739209756.962582;-38.13080360867914
1739209756.9625826;-38.13080360867914
1739209756.962583;-45.120503652039325
1739209756.9625838;-45.120503652039325
1739209756.9625843;-45.120503652039325
1739209756.9625847;-33.981070128970906
1739209756.9625852;-45.120503652039325
1739209756.9625857;-45.120503652039325
1739209756.9625862;-25.826314394896354
1739209756.9625866;-35.57807855764607
1739209756.962587;-45.120503652039325
1739209756.9625876;-45.120503652039325
1739209756.962588;-45.120503652039325
1739209756.9625885;-45.120503652039325
1739209756.962589;-45.120503652039325
1739209756.9625895;-45.120503652039325
1739209756.96259;-45.120503652039325
1739209756.9625905;-38.13080360867914
1739209756.962591;-33.981070128970906
1739209756.9625914;-45.120503652039325
1739209756.962592;-35.57807855764607
1739209756.9625924;-33.981070128970906
1739209756.962593;-45.120503652039325
1739209756.9625936;-45.120503652039325
1739209756.962594;-45.120503652039325
1739209756.9625945;-45.120503652039325
1739209756.962595;-38.13080360867914
1739209756.9625955;-38.13080360867914
1739209756.962596;-45.120503652039325
1739209756.9625964;-38.13080360867914
1739209756.962597;-35.57807855764607
1739209756.9625974;-45.120503652039325
1739209756.9625978;-35.57807855764607
1739209756.9625983;-35.57807855764607
1739209756.9625988;-45.120503652039325
1739209756.9625993;-38.13080360867914
1739209756.9625998;-35.57807855764607
1739209756.9626002;-45.120503652039325
1739209756.9626007;-45.120503652039325
1739209756.9626012;-35.57807855764607
1739209756.9626017;-45.120503652039325
1739209756.9626024;-45.120503652039325
1739209756.9626029;-45.120503652039325
1739209756.9626033;-45.120503652039325
1739209756.9626038;-45.120503652039325
1739209756.9626043;-33.981070128970906
1739209756.9626048;-45.120503652039325
1739209756.9626052;-45.120503652039325
1739209756.9626057;-38.13080360867914
1739209756.9626062;-38.13080360867914
1739209756.9626067;-45.120503652039325
1739209756.9626071;-45.120503652039325
1739209756.9626076;-45.120503652039325
1739209756.962608;-45.120503652039325
1739209756.9626086;-35.57807855764607
1739209756.962609;-35.57807855764607
1739209756.9626095;-45.120503652039325
1739209756.96261;-38.13080360867914
1739209756.9626105;-32.816014438256545
1739209756.962611;-45.120503652039325
1739209756.9626117;-35.57807855764607
1739209756.9626122;-32.816014438256545
1739209756.9626126;-38.13080360867914
1739209756.962613;-33.981070128970906
1739209756.9626136;-45.120503652039325
1739209756.962614;-38.13080360867914
1739209756.9626145;-35.57807855764607
1739209756.962615;-38.13080360867914
1739209756.9626155;-45.120503652039325
1739209756.962616;-45.120503652039325
1739209756.9626164;-45.120503652039325
1739209756.962617;-45.120503652039325
1739209756.9626174;-45.120503652039325
1739209756.9626179;-38.13080360867914
1739209756.9626184;-45.120503652039325
1739209756.9626188;-38.13080360867914
1739209756.9626193;-38.13080360867914
1739209756.9626198;-33.981070128970906
1739209756.9626203;-33.981070128970906
1739209756.962621;-38.13080360867914
1739209756.9626215;-45.120503652039325
1739209756.962622;-38.13080360867914
1739209756.9626224;-38.13080360867914
1739209756.962623;-45.120503652039325
1739209756.9626234;-45.120503652039325
1739209756.9626238;-38.13080360867914
1739209756.9626243;-38.13080360867914
1739209756.9626248;-45.120503652039325
1739209756.9626253;-38.13080360867914
1739209756.9626257;-33.981070128970906
1739209756.9626262;-33.981070128970906
1739209756.9626267;-38.13080360867914
1739209756.9626272;-45.120503652039325
1739209756.9626276;-38.13080360867914
1739209756.9626281;-38.13080360867914
1739209756.9626286;-33.981070128970906
1739209756.962629;-45.120503652039325
1739209756.9626298;-38.13080360867914
1739209756.9626303;-38.13080360867914
1739209756.9626307;-45.120503652039325
1739209756.9626312;-45.120503652039325
1739209756.9626317;-38.13080360867914
1739209756.9626322;-38.13080360867914
1739209756.9626327;-45.120503652039325
1739209756.9626331;-45.120503652039325
1739209756.9626336;-45.120503652039325
1739209756.962634;-33.981070128970906
1739209756.9626346;-35.57807855764607
1739209756.962635;-38.13080360867914
1739209756.9626355;-45.120503652039325
1739209756.962636;-45.120503652039325
1739209756.9626365;-45.120503652039325
1739209756.962637;-45.120503652039325
1739209756.9626374;-33.981070128970906
1739209756.962638;-38.13080360867914
1739209756.9626384;-45.120503652039325
1739209756.962639;-45.120503652039325
1739209756.9626396;-33.981070128970906
1739209756.96264;-38.13080360867914
1739209756.9626405;-45.120503652039325
1739209756.962641;-45.120503652039325
1739209756.9626415;-38.13080360867914
1739209756.962642;-32.816014438256545
1739209756.9626424;-32.816014438256545
1739209756.962643;-45.120503652039325
1739209756.9626434;-38.13080360867914
1739209756.9626439;-45.120503652039325
1739209756.9626443;-38.13080360867914
1739209756.9626448;-38.13080360867914
1739209756.9626453;-31.141103565318915
1739209756.9626458;-28.992665084841942
1739209756.9626462;-45.120503652039325
1739209756.9626467;-45.120503652039325
1739209756.9626472;-35.57807855764607
1739209756.9626477;-38.13080360867914
1739209756.9626484;-38.13080360867914
1739209756.9626489;-32.816014438256545
1739209756.9626493;-33.981070128970906
1739209756.9626498;-35.57807855764607
1739209756.9626503;-38.13080360867914
1739209756.9626508;-38.13080360867914
1739209756.9626513;-45.120503652039325
1739209756.9626517;-38.13080360867914
1739209756.9626522;-38.13080360867914
1739209756.9626527;-38.13080360867914
1739209756.9626532;-35.57807855764607
1739209756.9626536;-38.13080360867914
1739209756.962654;-45.120503652039325
1739209756.9626546;-38.13080360867914
1739209756.962655;-38.13080360867914
1739209756.9626555;-38.13080360867914
1739209756.962656;-45.120503652039325
1739209756.9626565;-38.13080360867914
1739209756.962657;-38.13080360867914
1739209756.9626577;-45.120503652039325
1739209756.9626582;-45.120503652039325
1739209756.9626586;-38.13080360867914
1739209756.9626591;-38.13080360867914
1739209756.9626596;-45.120503652039325
1739209756.96266;-38.13080360867914
1739209756.9626606;-32.816014438256545
1739209756.962661;-38.13080360867914
1739209756.9626615;-33.981070128970956
1739209756.962662;-45.120503652039325
1739209756.9626625;-35.57807855764607
1739209756.962663;-38.13080360867914
1739209756.9626634;-45.120503652039325
1739209756.962664;-38.13080360867914
1739209756.9626644;-45.120503652039325
1739209756.9626648;-38.13080360867914
1739209756.9626653;-26.991370085610722
1739209756.9626658;-45.120503652039325
1739209756.9626663;-45.120503652039325
1739209756.962667;-38.13080360867914
1739209756.9626675;-45.120503652039325
1739209756.962668;-45.120503652039325
1739209756.9626684;-38.13080360867914
1739209756.962669;-38.13080360867914
1739209756.9626694;-33.981070128970956
1739209756.9626698;-45.120503652039325
1739209756.9626703;-33.981070128970906
1739209756.9626708;-45.120503652039325
1739209756.9626713;-38.13080360867914
1739209756.9626718;-38.13080360867914
1739209756.9626722;-38.13080360867914
1739209756.9626727;-33.981070128970906
1739209756.9626732;-29.438486411369333
1739209756.9626737;-38.13080360867914
1739209756.9626741;-35.57807855764607
1739209756.9626746;-35.57807855764607
1739209756.962675;-45.120503652039325
1739209756.9626756;-45.120503652039325
1739209756.9626763;-45.120503652039325
1739209756.9626768;-45.120503652039325
1739209756.9626772;-45.120503652039325
1739209756.9626777;-38.13080360867914
1739209756.9626782;-38.13080360867914
1739209756.9626787;-38.13080360867914
1739209756.9626791;-35.57807855764607
1739209756.9626796;-38.13080360867914
1739209756.96268;-45.120503652039325
1739209756.9626806;-38.13080360867914
1739209756.962681;-38.13080360867914
1739209756.9626815;-45.120503652039325
1739209756.962682;-45.120503652039325
1739209756.9626825;-45.120503652039325
1739209756.962683;-45.120503652039325
1739209756.9626834;-38.13080360867914
1739209756.962684;-45.120503652039325
1739209756.9626844;-45.120503652039325
1739209756.9626849;-32.816014438256545
1739209756.9626856;-45.120503652039325
1739209756.962686;-38.13080360867914
1739209756.9626865;-38.13080360867914
1739209756.962687;-45.120503652039325
1739209756.9626875;-38.13080360867914
1739209756.962688;-45.120503652039325
1739209756.9626884;-45.120503652039325
1739209756.962689;-45.120503652039325
1739209756.9626894;-45.120503652039325
1739209756.9626899;-45.120503652039325
1739209756.9626904;-38.13080360867914
1739209756.9626908;-45.120503652039325
1739209756.9626913;-38.13080360867914
1739209756.9626918;-38.13080360867914
1739209756.9626923;-38.13080360867914
1739209756.9626927;-38.13080360867914
1739209756.9626932;-38.13080360867914
1739209756.9626937;-33.981070128970906
1739209756.9626942;-35.57807855764607
1739209756.962695;-38.13080360867914
1739209756.9626954;-45.120503652039325
1739209756.9626958;-38.13080360867914
1739209756.9626963;-38.13080360867914
1739209756.9626968;-45.120503652039325
1739209756.9626973;-45.120503652039325
1739209756.9626977;-32.816014438256545
1739209756.9626982;-33.981070128970906
1739209756.9626987;-38.13080360867914
1739209756.9626992;-33.981070128970906
1739209756.9626997;-38.13080360867914
1739209756.9627001;-38.13080360867914
1739209756.9627006;-45.120503652039325
1739209756.962701;-33.981070128970906
1739209756.9627016;-35.57807855764607
1739209756.962702;-35.57807855764607
1739209756.9627025;-45.120503652039325
1739209756.962703;-38.13080360867914
1739209756.9627035;-33.981070128970906
1739209756.9627042;-38.13080360867914
1739209756.9627047;-45.120503652039325
1739209756.9627051;-45.120503652039325
1739209756.9627056;-38.13080360867914
1739209756.962706;-45.120503652039325
1739209756.9627066;-45.120503652039325
1739209756.962707;-38.13080360867914
1739209756.9627075;-38.13080360867914
1739209756.962708;-35.57807855764607
1739209756.9627085;-38.13080360867914
1739209756.962709;-45.120503652039325
1739209756.9627094;-45.120503652039325
1739209756.96271;-38.13080360867914
1739209756.9627104;-35.57807855764607
1739209756.9627109;-33.981070128970906
1739209756.9627113;-45.120503652039325
1739209756.9627118;-38.13080360867914
1739209756.9627123;-45.120503652039325
1739209756.9627128;-33.981070128970906
1739209756.9627135;-38.13080360867914
1739209756.962714;-33.981070128970906
1739209756.9627144;-45.120503652039325
1739209756.962715;-45.120503652039325
1739209756.9627154;-45.120503652039325
1739209756.9627159;-45.120503652039325
1739209756.9627163;-38.13080360867914
1739209756.9627168;-38.13080360867914
1739209756.9627173;-45.120503652039325
1739209756.9627178;-45.120503652039325
1739209756.9627182;-38.13080360867914
1739209756.9627187;-35.57807855764607
1739209756.9627192;-38.13080360867914
1739209756.9627197;-45.120503652039325
1739209756.9627202;-45.120503652039325
1739209756.9627206;-29.438486411369347
1739209756.962721;-33.981070128970906
1739209756.9627216;-45.120503652039325
1739209756.962722;-38.13080360867914
1739209756.9627228;-33.981070128970906
1739209756.9627233;-38.13080360867914
1739209756.9627237;-38.13080360867914
1739209756.9627242;-35.57807855764607
1739209756.9627247;-31.141103565318915
1739209756.9627252;-33.981070128970906
1739209756.9627256;-45.120503652039325
1739209756.962726;-38.13080360867914
1739209756.9627266;-38.13080360867914
1739209756.962727;-38.13080360867914
1739209756.9627275;-35.57807855764607
1739209756.962728;-33.981070128970906
1739209756.9627285;-33.981070128970906
1739209756.962729;-38.13080360867914
1739209756.9627295;-38.13080360867914
1739209756.96273;-33.981070128970906
1739209756.9627304;-38.13080360867914
1739209756.962731;-38.13080360867914
1739209756.9627314;-38.13080360867914
1739209756.962732;-35.57807855764607
1739209756.9627326;-38.13080360867914
1739209756.962733;-38.13080360867914
1739209756.9627335;-35.57807855764607
1739209756.962734;-45.120503652039325
1739209756.9627345;-45.120503652039325
1739209756.962735;-45.120503652039325
1739209756.9627354;-45.120503652039325
1739209756.962736;-38.13080360867914
1739209756.9627364;-33.981070128970906
1739209756.9627368;-33.981070128970906
1739209756.9627373;-45.120503652039325
1739209756.9627378;-45.120503652039325
1739209756.9627383;-38.13080360867914
1739209756.9627388;-45.120503652039325
1739209756.9627392;-45.120503652039325
1739209756.9627397;-38.13080360867914
1739209756.9627402;-33.981070128970906
1739209756.9627407;-32.81601443825658
1739209756.9627414;-38.13080360867914
1739209756.9627419;-38.13080360867914
1739209756.9627423;-38.13080360867914
1739209756.9627428;-45.120503652039325
1739209756.9627433;-38.13080360867914
1739209756.9627438;-45.120503652039325
1739209756.9627442;-38.13080360867914
1739209756.9627447;-31.141103565318915
1739209756.9627452;-45.120503652039325
1739209756.9627457;-35.57807855764607
1739209756.9627554;-38.13080360867914
1739209756.962765;-45.120503652039325
1739209756.9627748;-38.13080360867914
1739209756.9627845;-45.120503652039325
1739209756.962794;-45.120503652039325
1739209756.9628038;-45.120503652039325
1739209756.9628136;-45.120503652039325
1739209756.9628232;-45.120503652039325
1739209756.962833;-45.120503652039325
1739209756.9628425;-38.13080360867914
1739209756.9628522;-38.13080360867914
1739209756.962862;-38.13080360867914
1739209756.9628716;-33.981070128970906
1739209756.9628813;-38.13080360867914
1739209756.962891;-35.57807855764607
1739209756.9629006;-45.120503652039325
1739209756.9629104;-45.120503652039325
1739209756.9629202;-45.120503652039325
1739209756.9629297;-45.120503652039325
1739209756.9629395;-45.120503652039325
1739209756.9629493;-38.13080360867914
1739209756.9629588;-33.981070128970906
1739209756.9629686;-45.120503652039325
1739209756.9629784;-45.120503652039325
1739209756.962988;-38.13080360867914
1739209756.9629977;-45.120503652039325
1739209756.9630072;-45.120503652039325
1739209756.963017;-45.120503652039325
1739209756.9630268;-45.120503652039325
1739209756.9630363;-38.13080360867914
1739209756.963046;-38.13080360867914
1739209756.9630558;-38.13080360867914
1739209756.9630654;-45.120503652039325
1739209756.9630752;-38.13080360867914
1739209756.963085;-33.981070128970906
1739209756.9630945;-45.120503652039325
1739209756.9631042;-45.120503652039325
1739209756.963114;-45.120503652039325
1739209756.9631236;-45.120503652039325
1739209756.9631333;-45.120503652039325
1739209756.963143;-45.120503652039325
1739209756.9631526;-38.13080360867914
1739209756.9631624;-38.13080360867914
1739209756.963172;-45.120503652039325
1739209756.9631817;-38.13080360867914
1739209756.9631915;-33.981070128970906
1739209756.963201;-45.120503652039325
1739209756.9632108;-45.120503652039325
1739209756.9632206;-45.120503652039325
1739209756.9632301;-38.13080360867914
1739209756.96324;-45.120503652039325
1739209756.9632497;-35.57807855764607
1739209756.9632592;-45.120503652039325
1739209756.963269;-38.13080360867914
1739209756.9632788;-35.57807855764607
1739209756.9632883;-38.13080360867914
1739209756.963298;-38.13080360867914
1739209756.9633079;-45.120503652039325
1739209756.9633174;-38.13080360867914
1739209756.9633272;-38.13080360867914
1739209756.9633367;-33.981070128970906
1739209756.9633465;-45.120503652039325
1739209756.9633563;-38.13080360867914
1739209756.9633658;-38.13080360867914
1739209756.9633756;-45.120503652039325
1739209756.9633853;-45.120503652039325
1739209756.9633949;-45.120503652039325
1739209756.9634047;-38.13080360867914
1739209756.9634144;-45.120503652039325
1739209756.963424;-35.57807855764607
1739209756.9634337;-35.57807855764607
1739209756.9634435;-45.120503652039325
1739209756.963453;-45.120503652039325
1739209756.9634628;-35.57807855764607
1739209756.9634726;-35.57807855764607
1739209756.9634821;-45.120503652039325
1739209756.963492;-38.13080360867914
1739209756.9635017;-38.13080360867914
1739209756.9635112;-33.981070128970906
1739209756.963521;-45.120503652039325
1739209756.9635305;-45.120503652039325
1739209756.9635403;-45.120503652039325
1739209756.96355;-45.120503652039325
1739209756.9635596;-38.13080360867914
1739209756.9635694;-35.57807855764607
1739209756.9635792;-38.13080360867914
1739209756.9635887;-45.120503652039325
1739209756.9635985;-45.120503652039325
1739209756.9636083;-45.120503652039325
1739209756.9636178;-35.57807855764607
1739209756.9636276;-35.57807855764607
1739209756.9636374;-45.120503652039325
1739209756.963647;-38.13080360867914
1739209756.9636567;-35.57807855764607
1739209756.9636664;-28.992665084841942
1739209756.963676;-45.120503652039325
1739209756.9636858;-45.120503652039325
1739209756.9636953;-38.13080360867914
1739209756.963705;-35.57807855764607
1739209756.9637148;-45.120503652039325
1739209756.9637244;-45.120503652039325
1739209756.9637341;-38.13080360867914
1739209756.963744;-35.57807855764607
1739209756.9637535;-45.120503652039325
1739209756.9637632;-45.120503652039325
1739209756.963773;-45.120503652039325
1739209756.9637825;-38.13080360867914
1739209756.9637923;-38.13080360867914
1739209756.963802;-45.120503652039325
1739209756.9638116;-35.57807855764607
1739209756.9638214;-25.826314394896357
1739209756.9638312;-38.13080360867914
1739209756.9638407;-45.120503652039325
1739209756.9638505;-32.816014438256545
1739209756.96386;-33.981070128970906
1739209756.9638698;-45.120503652039325
1739209756.9638796;-38.13080360867914
1739209756.9638891;-38.13080360867914
1739209756.963899;-45.120503652039325
1739209756.9639087;-45.120503652039325
1739209756.9639182;-45.120503652039325
1739209756.963928;-38.13080360867914
1739209756.9639378;-38.13080360867914
1739209756.9639473;-45.120503652039325
1739209756.963957;-45.120503652039325
1739209756.9639668;-33.981070128970906
1739209756.9639764;-38.13080360867914
1739209756.9639862;-45.120503652039325
1739209756.963996;-45.120503652039325
1739209756.9640055;-38.13080360867914
1739209756.9640152;-35.57807855764607
1739209756.9640248;-45.120503652039325
1739209756.9640346;-38.13080360867914
1739209756.9640443;-35.57807855764607
1739209756.9640539;-38.13080360867914
1739209756.9640636;-45.120503652039325
1739209756.9640734;-45.120503652039325
1739209756.964083;-45.120503652039325
1739209756.9640927;-38.13080360867914
1739209756.9641025;-45.120503652039325
1739209756.964112;-45.120503652039325
1739209756.9641218;-32.816014438256545
1739209756.9641316;-31.141103565318915
1739209756.9641411;-38.13080360867914
1739209756.964151;-45.120503652039325
1739209756.9641607;-38.13080360867914
1739209756.9641702;-38.13080360867914
1739209756.96418;-45.120503652039325
1739209756.9641895;-45.120503652039325
1739209756.9641993;-45.120503652039325
1739209756.964209;-30.49652367304973
1739209756.9642186;-33.981070128970906
1739209756.9642284;-38.13080360867914
1739209756.9642382;-35.57807855764607
1739209756.9642477;-33.981070128970906
1739209756.9642575;-45.120503652039325
1739209756.9642673;-38.13080360867914
1739209756.9642768;-38.13080360867914
1739209756.9642866;-31.141103565318915
1739209756.9642963;-33.981070128970906
1739209756.9643059;-45.120503652039325
1739209756.9643157;-35.57807855764607
1739209756.9643254;-38.13080360867914
1739209756.964335;-45.120503652039325
1739209756.9643447;-45.120503652039325
1739209756.9643543;-33.981070128970906
1739209756.964364;-38.13080360867914
1739209756.9643738;-35.57807855764607
1739209756.9643834;-38.13080360867914
1739209756.9643931;-45.120503652039325
1739209756.964403;-38.13080360867914
1739209756.9644125;-33.981070128970906
1739209756.9644222;-38.13080360867914
1739209756.964432;-35.57807855764607
1739209756.9644415;-32.816014438256545
1739209756.9644513;-33.981070128970906
1739209756.964461;-45.120503652039325
1739209756.9644706;-45.120503652039325
1739209756.9644804;-45.120503652039325
1739209756.9644902;-45.120503652039325
1739209756.9644997;-45.120503652039325
1739209756.9645095;-38.13080360867914
1739209756.964519;-38.13080360867914
1739209756.9645288;-45.120503652039325
1739209756.9645386;-45.120503652039325
1739209756.964548;-38.13080360867914
1739209756.964558;-38.13080360867914
1739209756.9645677;-45.120503652039325
1739209756.9645772;-45.120503652039325
1739209756.964587;-38.13080360867914
1739209756.9645967;-33.981070128970906
1739209756.9646063;-45.120503652039325
1739209756.964616;-45.120503652039325
1739209756.9646258;-32.816014438256545
1739209756.9646354;-38.13080360867914
1739209756.9646451;-45.120503652039325
1739209756.964655;-45.120503652039325
1739209756.9646645;-45.120503652039325
1739209756.9646742;-32.816014438256545
1739209756.9646838;-38.13080360867914
1739209756.9646935;-45.120503652039325
1739209756.9647033;-35.57807855764607
1739209756.9647129;-35.57807855764607
1739209756.9647226;-38.13080360867914
1739209756.9647324;-45.120503652039325
1739209756.964742;-31.141103565318915
1739209756.9647517;-45.120503652039325
1739209756.9647615;-38.13080360867914
1739209756.964771;-45.120503652039325
1739209756.9647808;-45.120503652039325
1739209756.9647906;-38.13080360867914
1739209756.9648001;-38.13080360867914
1739209756.96481;-32.816014438256545
1739209756.9648197;-33.981070128970906
1739209756.9648292;-38.13080360867914
1739209756.964839;-33.981070128970906
1739209756.9648485;-45.120503652039325
1739209756.9648583;-45.120503652039325
1739209756.964868;-45.120503652039325
1739209756.9648776;-45.120503652039325
1739209756.9648874;-45.120503652039325
1739209756.9648972;-35.57807855764607
1739209756.9649067;-38.13080360867914
1739209756.9649165;-45.120503652039325
1739209756.9649262;-33.981070128970906
1739209756.9649358;-45.120503652039325
1739209756.9649456;-45.120503652039325
1739209756.9649553;-38.13080360867914
1739209756.9649649;-31.141103565318915
1739209756.9649746;-45.120503652039325
1739209756.9649844;-38.13080360867914
1739209756.964994;-29.438486411369333
1739209756.9650037;-32.816014438256545
1739209756.9650135;-45.120503652039325
1739209756.965023;-38.13080360867914
1739209756.9650328;-38.13080360867914
1739209756.9650424;-45.120503652039325
1739209756.9650521;-38.13080360867914
1739209756.965062;-38.13080360867914
1739209756.9650714;-45.120503652039325
1739209756.9650812;-45.120503652039325
1739209756.965091;-38.13080360867914
1739209756.9651005;-38.13080360867914
1739209756.9651103;-38.13080360867914
1739209756.96512;-38.13080360867914
1739209756.9651296;-45.120503652039325
1739209756.9651394;-38.13080360867914
1739209756.9651492;-45.120503652039325
1739209756.9651587;-33.981070128970906
1739209756.9651685;-45.120503652039325
1739209756.9651783;-45.120503652039325
1739209756.9651878;-45.120503652039325
1739209756.9651976;-38.13080360867914
1739209756.965207;-45.120503652039325
1739209756.9652169;-38.13080360867914
1739209756.9652267;-45.120503652039325
1739209756.9652362;-45.120503652039325
1739209756.965246;-45.120503652039325
1739209756.9652557;-45.120503652039325
1739209756.9652653;-32.816014438256545
1739209756.965275;-38.13080360867914
1739209756.9652848;-38.13080360867914
1739209756.9652944;-35.57807855764607
1739209756.9653041;-35.57807855764607
1739209756.965314;-33.981070128970906
1739209756.9653234;-38.13080360867914
1739209756.9653332;-38.13080360867914
1739209756.965343;-45.120503652039325
1739209756.9653525;-45.120503652039325
1739209756.9653623;-38.13080360867914
1739209756.9653718;-38.13080360867914
1739209756.9653816;-45.120503652039325
1739209756.9653914;-45.120503652039325
1739209756.965401;-38.13080360867914
1739209756.9654107;-38.13080360867914
1739209756.9654205;-45.120503652039325
1739209756.96543;-45.120503652039325
1739209756.9654398;-45.120503652039325
1739209756.9654496;-45.120503652039325
1739209756.965459;-45.120503652039325
1739209756.965469;-38.13080360867914
1739209756.9654787;-45.120503652039325
1739209756.9654882;-38.13080360867914
1739209756.965498;-38.13080360867914
1739209756.9655077;-38.13080360867914
1739209756.9655173;-38.13080360867914
1739209756.965527;-45.120503652039325
1739209756.9655366;-45.120503652039325
1739209756.9655464;-45.120503652039325
1739209756.9655561;-35.57807855764607
1739209756.9655657;-45.120503652039325
1739209756.9655755;-45.120503652039325
1739209756.9655852;-45.120503652039325
1739209756.9655948;-35.57807855764607
1739209756.9656045;-38.13080360867914
1739209756.9656143;-45.120503652039325
1739209756.9656239;-45.120503652039325
1739209756.9656336;-38.13080360867914
1739209756.9656434;-38.13080360867914
1739209756.965653;-38.13080360867914
1739209756.9656627;-38.13080360867914
1739209756.9656725;-35.57807855764607
1739209756.965682;-32.816014438256545
1739209756.9656918;-45.120503652039325
1739209756.9657013;-33.981070128970906
1739209756.965711;-45.120503652039325
1739209756.965721;-45.120503652039325
1739209756.9657304;-45.120503652039325
1739209756.9657402;-45.120503652039325
1739209756.96575;-38.13080360867914
1739209756.9657595;-38.13080360867914
1739209756.9657693;-45.120503652039325
1739209756.965779;-33.981070128970906
1739209756.9657886;-38.13080360867914
1739209756.9657984;-33.981070128970906
1739209756.9658082;-45.120503652039325
1739209756.9658177;-38.13080360867914
1739209756.9658275;-45.120503652039325
1739209756.9658372;-45.120503652039325
1739209756.9658468;-38.13080360867914
1739209756.9658566;-27.267205301931607
1739209756.965866;-33.981070128970906
1739209756.9658759;-38.13080360867914
1739209756.9658856;-38.13080360867914
1739209756.9658952;-38.13080360867914
1739209756.965905;-45.120503652039325
1739209756.9659147;-45.120503652039325
1739209756.9659243;-38.13080360867914
1739209756.965934;-33.981070128970906
1739209756.9659438;-38.13080360867914
1739209756.9659534;-33.981070128970906
1739209756.9659631;-35.57807855764607
1739209756.965973;-38.13080360867914
1739209756.9659824;-38.13080360867914
1739209756.9659922;-45.120503652039325
1739209756.966002;-45.120503652039325
1739209756.9660115;-38.13080360867914
1739209756.9660213;-38.13080360867914
1739209756.9660308;-33.981070128970906
1739209756.9660406;-45.120503652039325
1739209756.9660504;-38.13080360867914
1739209756.96606;-38.13080360867914
1739209756.9660697;-38.13080360867914
1739209756.9660795;-45.120503652039325
1739209756.966089;-45.120503652039325
1739209756.9660988;-38.13080360867914
1739209756.9661086;-35.57807855764607
1739209756.966118;-45.120503652039325
1739209756.9661279;-38.13080360867914
1739209756.9661376;-38.13080360867914
1739209756.9661472;-35.57807855764607
1739209756.966157;-38.13080360867914
1739209756.9661667;-31.141103565318915
1739209756.9661763;-28.992665084841942
1739209756.966186;-38.13080360867914
1739209756.9661956;-35.57807855764607
1739209756.9662054;-35.57807855764607
1739209756.9662151;-45.120503652039325
1739209756.9662247;-45.120503652039325
1739209756.9662344;-35.57807855764607
1739209756.9662442;-38.13080360867914
1739209756.9662538;-32.81601443825658
1739209756.9662635;-35.57807855764607
1739209756.9662733;-32.816014438256545
1739209756.9662828;-45.120503652039325
1739209756.9662926;-38.13080360867914
1739209756.9663024;-38.13080360867914
1739209756.966312;-38.13080360867914
1739209756.9663217;-35.57807855764607
1739209756.9663315;-31.141103565318915
1739209756.966341;-38.13080360867914
1739209756.9663508;-33.981070128970906
1739209756.9663606;-38.13080360867914
1739209756.96637;-45.120503652039325
1739209756.96638;-38.13080360867914
1739209756.9663894;-38.13080360867914
1739209756.9663992;-45.120503652039325
1739209756.966409;-45.120503652039325
1739209756.9664185;-45.120503652039325
1739209756.9664283;-45.120503652039325
1739209756.966438;-38.13080360867914
1739209756.9664476;-38.13080360867914
1739209756.9664574;-38.13080360867914
1739209756.9664671;-45.120503652039325
1739209756.9664767;-45.120503652039325
1739209756.9664865;-45.120503652039325
1739209756.9664962;-45.120503652039325
1739209756.9665058;-45.120503652039325
1739209756.9665155;-38.13080360867914
1739209756.9665253;-38.13080360867914
1739209756.9665349;-35.57807855764607
1739209756.9665446;-45.120503652039325
1739209756.9665542;-35.57807855764607
1739209756.966564;-33.981070128970906
1739209756.9665737;-38.13080360867914
1739209756.9665833;-45.120503652039325
1739209756.966593;-38.13080360867914
1739209756.9666028;-45.120503652039325
1739209756.9666123;-45.120503652039325
1739209756.966622;-38.13080360867914
1739209756.966632;-45.120503652039325
1739209756.9666414;-45.120503652039325
1739209756.9666512;-45.120503652039325
1739209756.966661;-38.13080360867914
1739209756.9666705;-38.13080360867914
1739209756.9666803;-45.120503652039325
1739209756.96669;-38.13080360867914
1739209756.9666996;-45.120503652039325
1739209756.9667094;-45.120503652039325
1739209756.966719;-31.141103565318893
1739209756.9667287;-33.981070128970906
1739209756.9667385;-38.13080360867914
1739209756.966748;-35.57807855764607
1739209756.9667578;-35.57807855764607
1739209756.9667675;-35.57807855764607
1739209756.966777;-45.120503652039325
1739209756.9667869;-45.120503652039325
1739209756.9667966;-45.120503652039325
1739209756.9668062;-45.120503652039325
1739209756.966816;-38.13080360867914
1739209756.9668257;-32.816014438256545
1739209756.9668353;-33.981070128970906
1739209756.966845;-38.13080360867914
1739209756.9668548;-45.120503652039325
1739209756.9668643;-45.120503652039325
1739209756.9668741;-35.57807855764607
1739209756.9668837;-38.13080360867914
