CAN Message; 0x1d3:00009f496fcb94ee
1739209648.9479296;-45.120503652039325
1739209648.947942;-35.57807855764607
1739209648.9479544;-35.57807855764607
1739209648.9479666;-38.13080360867914
1739209648.947979;-45.120503652039325
1739209648.9479911;-45.120503652039325
1739209648.9480035;-38.13080360867914
1739209648.948016;-45.120503652039325
1739209648.948028;-33.981070128970906
1739209648.9480405;-35.57807855764607
1739209648.948053;-35.57807855764607
1739209648.948065;-45.120503652039325
1739209648.9480774;-38.13080360867914
1739209648.9480896;-33.981070128970906
1739209648.948102;-45.120503652039325
1739209648.9481144;-33.981070128970906
1739209648.9481266;-31.14110356531892
1739209648.948139;-33.981070128970906
1739209648.948151;-38.13080360867914
1739209648.9481635;-45.120503652039325
1739209648.948176;-45.120503652039325
1739209648.948188;-45.120503652039325
1739209648.9482005;-38.13080360867914
1739209648.9482129;-45.120503652039325
1739209648.948225;-38.13080360867914
1739209648.9482374;-32.816014438256545
1739209648.9482496;-35.57807855764607
1739209648.948262;-38.13080360867914
1739209648.9482744;-45.120503652039325
1739209648.9482865;-31.141103565318915
1739209648.948299;-38.13080360867914
1739209648.948311;-38.13080360867914
1739209648.9483235;-38.13080360867914
1739209648.948336;-33.981070128970906
1739209648.948348;-38.13080360867914
1739209648.9483604;-45.120503652039325
1739209648.9483728;-45.120503652039325
1739209648.948385;-38.13080360867914
1739209648.9483974;-38.13080360867914
1739209648.9484096;-45.120503652039325
1739209648.948422;-45.120503652039325
1739209648.9484344;-38.13080360867914
1739209648.9484465;-45.120503652039325
1739209648.948459;-45.120503652039325
1739209648.948471;-45.120503652039325
1739209648.9484835;-45.120503652039325
1739209648.9484959;-45.120503652039325
1739209648.948508;-38.13080360867914
1739209648.9485204;-45.120503652039325
1739209648.9485328;-38.13080360867914
1739209648.948545;-45.120503652039325
1739209648.9485574;-45.120503652039325
1739209648.9485695;-45.120503652039325
1739209648.948582;-33.981070128970906
1739209648.9485943;-38.13080360867914
1739209648.9486065;-45.120503652039325
1739209648.948619;-38.13080360867914
1739209648.948631;-38.13080360867914
1739209648.9486434;-45.120503652039325
1739209648.9486558;-35.57807855764607
1739209648.948668;-35.57807855764607
1739209648.9486804;-45.120503652039325
1739209648.9486928;-45.120503652039325
1739209648.948705;-33.981070128970906
1739209648.9487174;-38.13080360867914
1739209648.9487295;-38.13080360867914
1739209648.948742;-45.120503652039325
1739209648.9487543;-35.57807855764607
1739209648.9487665;-38.13080360867914
1739209648.9487789;-38.13080360867914
1739209648.948791;-35.57807855764607
1739209648.9488034;-45.120503652039325
1739209648.9488158;-38.13080360867914
1739209648.948828;-38.13080360867914
1739209648.9488404;-38.13080360867914
1739209648.9488528;-38.13080360867914
1739209648.948865;-38.13080360867914
1739209648.9488773;-45.120503652039325
1739209648.9488895;-45.120503652039325
1739209648.948902;-38.13080360867914
1739209648.9489143;-45.120503652039325
1739209648.9489264;-38.13080360867914
1739209648.9489388;-45.120503652039325
1739209648.948951;-38.13080360867914
1739209648.9489634;-35.57807855764607
1739209648.9489758;-38.13080360867914
1739209648.948988;-38.13080360867914
1739209648.9490004;-38.13080360867914
1739209648.9490128;-45.120503652039325
1739209648.949025;-45.120503652039325
1739209648.9490373;-38.13080360867914
1739209648.9490495;-45.120503652039325
1739209648.9490619;-38.13080360867914
1739209648.9490743;-38.13080360867914
1739209648.9490864;-38.13080360867914
1739209648.9490988;-38.13080360867914
1739209648.949111;-45.120503652039325
1739209648.9491234;-45.120503652039325
1739209648.9491358;-38.13080360867914
1739209648.949148;-33.981070128970906
1739209648.9491603;-38.13080360867914
1739209648.9491727;-45.120503652039325
1739209648.949185;-45.120503652039325
1739209648.9491973;-45.120503652039325
1739209648.9492095;-45.120503652039325
1739209648.9492218;-32.816014438256545
1739209648.9492342;-32.816014438256545
1739209648.9492464;-38.13080360867914
1739209648.9492588;-38.13080360867914
1739209648.949271;-45.120503652039325
1739209648.9492834;-35.57807855764607
1739209648.9492958;-38.13080360867914
1739209648.949308;-45.120503652039325
1739209648.9493203;-45.120503652039325
1739209648.9493327;-45.120503652039325
1739209648.9493449;-45.120503652039325
1739209648.9493573;-45.120503652039325
1739209648.9493694;-45.120503652039325
1739209648.9493818;-45.120503652039325
1739209648.9493942;-38.13080360867914
1739209648.9494064;-45.120503652039325
1739209648.9494188;-45.120503652039325
1739209648.949431;-45.120503652039325
1739209648.9494433;-45.120503652039325
1739209648.9494557;-45.120503652039325
1739209648.949468;-45.120503652039325
1739209648.9494803;-35.57807855764607
1739209648.9494927;-38.13080360867914
1739209648.9495049;-45.120503652039325
1739209648.9495173;-45.120503652039325
1739209648.9495294;-38.13080360867914
1739209648.9495418;-45.120503652039325
1739209648.9495542;-38.13080360867914
1739209648.9495664;-45.120503652039325
1739209648.9495788;-45.120503652039325
1739209648.949591;-45.120503652039325
1739209648.9496033;-45.120503652039325
1739209648.9496157;-45.120503652039325
1739209648.9496279;-45.120503652039325
1739209648.9496403;-38.13080360867914
1739209648.9496527;-45.120503652039325
1739209648.9496648;-33.981070128970906
1739209648.9496772;-45.120503652039325
1739209648.9496894;-45.120503652039325
1739209648.9497018;-45.120503652039325
1739209648.9497142;-45.120503652039325
1739209648.9497263;-30.49652367304973
1739209648.9497387;-45.120503652039325
1739209648.949751;-35.57807855764607
1739209648.9497633;-45.120503652039325
1739209648.9497757;-38.13080360867914
1739209648.9497879;-45.120503652039325
1739209648.9498003;-45.120503652039325
1739209648.9498127;-45.120503652039325
1739209648.9498248;-33.981070128970956
1739209648.9498372;-45.120503652039325
1739209648.9498494;-45.120503652039325
1739209648.9498618;-45.120503652039325
1739209648.9498742;-45.120503652039325
1739209648.9498863;-38.13080360867914
1739209648.9498987;-38.13080360867914
1739209648.9499109;-38.13080360867914
1739209648.9499233;-26.991370085610722
1739209648.9499357;-38.13080360867914
1739209648.9499478;-45.120503652039325
1739209648.9499602;-38.13080360867914
1739209648.9499726;-38.13080360867914
1739209648.9499848;-45.120503652039325
1739209648.9499972;-45.120503652039325
1739209648.9500093;-38.13080360867914
1739209648.9500217;-38.13080360867914
1739209648.9500341;-45.120503652039325
1739209648.9500463;-45.120503652039325
1739209648.9500587;-38.13080360867914
1739209648.9500709;-38.13080360867914
1739209648.9500833;-45.120503652039325
1739209648.9500957;-45.120503652039325
1739209648.9501078;-45.120503652039325
1739209648.9501202;-27.267205301931607
1739209648.9501326;-38.13080360867914
1739209648.9501448;-45.120503652039325
1739209648.9501572;-45.120503652039325
1739209648.9501693;-33.981070128970906
1739209648.9501817;-38.13080360867914
1739209648.9501941;-35.57807855764607
1739209648.9502063;-45.120503652039325
1739209648.9502187;-45.120503652039325
1739209648.9502308;-45.120503652039325
1739209648.9502432;-45.120503652039325
1739209648.9502556;-38.13080360867914
1739209648.9502678;-45.120503652039325
1739209648.9502802;-45.120503652039325
1739209648.9502926;-45.120503652039325
1739209648.9503047;-32.816014438256545
1739209648.9503171;-38.13080360867914
1739209648.9503293;-45.120503652039325
1739209648.9503417;-45.120503652039325
1739209648.950354;-45.120503652039325
1739209648.9503663;-45.120503652039325
1739209648.9503787;-38.13080360867914
1739209648.9503908;-35.57807855764607
1739209648.9504032;-38.13080360867914
1739209648.9504156;-28.992665084841942
1739209648.9504278;-31.141103565318915
1739209648.9504402;-35.57807855764607
1739209648.9504526;-38.13080360867914
1739209648.9504647;-33.981070128970906
1739209648.9504771;-30.49652367304973
1739209648.9504893;-45.120503652039325
1739209648.9505017;-38.13080360867914
1739209648.950514;-32.816014438256545
1739209648.9505262;-33.981070128970906
1739209648.9505386;-45.120503652039325
1739209648.9505508;-38.13080360867914
1739209648.9505632;-38.13080360867914
1739209648.9505756;-38.13080360867914
1739209648.9505877;-38.13080360867914
1739209648.9506001;-45.120503652039325
1739209648.9506125;-33.981070128970906
1739209648.9506247;-33.981070128970906
1739209648.950637;-45.120503652039325
1739209648.9506493;-45.120503652039325
1739209648.9506617;-38.13080360867914
1739209648.950674;-38.13080360867914
1739209648.9506862;-38.13080360867914
1739209648.9506986;-38.13080360867914
1739209648.9507108;-38.13080360867914
1739209648.9507232;-33.981070128970906
1739209648.9507356;-38.13080360867914
1739209648.9507477;-38.13080360867914
1739209648.9507601;-38.13080360867914
1739209648.9507725;-45.120503652039325
1739209648.9507847;-45.120503652039325
1739209648.950797;-38.13080360867914
1739209648.9508092;-38.13080360867914
1739209648.9508216;-38.13080360867914
1739209648.950834;-45.120503652039325
1739209648.9508462;-45.120503652039325
1739209648.9508586;-45.120503652039325
1739209648.9508708;-45.120503652039325
1739209648.9508832;-45.120503652039325
1739209648.9508955;-45.120503652039325
1739209648.9509077;-45.120503652039325
1739209648.95092;-45.120503652039325
1739209648.9509325;-38.13080360867914
1739209648.9509447;-45.120503652039325
1739209648.950957;-45.120503652039325
1739209648.9509692;-38.13080360867914
1739209648.9509816;-38.13080360867914
1739209648.950994;-45.120503652039325
1739209648.9510062;-45.120503652039325
1739209648.9510186;-33.981070128970906
1739209648.9510307;-45.120503652039325
1739209648.9510431;-45.120503652039325
1739209648.9510555;-32.816014438256545
1739209648.9510677;-45.120503652039325
1739209648.95108;-38.13080360867914
1739209648.9510925;-45.120503652039325
1739209648.9511046;-45.120503652039325
1739209648.951117;-33.981070128970906
1739209648.9511292;-38.13080360867914
1739209648.9511416;-45.120503652039325
1739209648.951154;-38.13080360867914
1739209648.9511662;-38.13080360867914
1739209648.9511786;-38.13080360867914
1739209648.9511907;-45.120503652039325
1739209648.951203;-33.981070128970906
1739209648.9512155;-45.120503652039325
1739209648.9512277;-45.120503652039325
1739209648.95124;-33.981070128970906
1739209648.9512525;-38.13080360867914
1739209648.9512646;-45.120503652039325
1739209648.951277;-45.120503652039325
1739209648.9512892;-33.981070128970906
1739209648.9513016;-38.13080360867914
1739209648.951314;-38.13080360867914
1739209648.9513261;-45.120503652039325
1739209648.9513385;-35.57807855764607
1739209648.9513507;-38.13080360867914
1739209648.951363;-35.57807855764607
1739209648.9513755;-38.13080360867914
1739209648.9513876;-35.57807855764607
1739209648.9514;-35.57807855764607
1739209648.9514124;-38.13080360867914
1739209648.9514246;-35.57807855764607
1739209648.951437;-45.120503652039325
1739209648.9514492;-45.120503652039325
1739209648.9514616;-45.120503652039325
1739209648.951474;-38.13080360867914
1739209648.951486;-33.981070128970906
1739209648.9514985;-32.816014438256545
1739209648.9515107;-45.120503652039325
1739209648.951523;-45.120503652039325
1739209648.9515355;-35.57807855764607
1739209648.9515476;-35.57807855764607
1739209648.95156;-35.57807855764607
1739209648.9515724;-45.120503652039325
1739209648.9515846;-38.13080360867914
1739209648.951597;-45.120503652039325
1739209648.9516091;-32.816014438256545
1739209648.9516215;-31.141103565318893
1739209648.951634;-38.13080360867914
1739209648.951646;-38.13080360867914
1739209648.9516585;-45.120503652039325
1739209648.9516706;-45.120503652039325
1739209648.951683;-45.120503652039325
1739209648.9516954;-45.120503652039325
1739209648.9517076;-45.120503652039325
1739209648.95172;-45.120503652039325
1739209648.9517324;-45.120503652039325
1739209648.9517446;-45.120503652039325
1739209648.951757;-38.13080360867914
1739209648.951769;-45.120503652039325
1739209648.9517815;-45.120503652039325
1739209648.951794;-45.120503652039325
1739209648.951806;-38.13080360867914
1739209648.9518185;-35.57807855764607
1739209648.9518306;-45.120503652039325
1739209648.951843;-45.120503652039325
1739209648.9518554;-45.120503652039325
1739209648.9518676;-38.13080360867914
1739209648.95188;-45.120503652039325
1739209648.9518924;-38.13080360867914
1739209648.9519045;-38.13080360867914
1739209648.951917;-45.120503652039325
1739209648.951929;-45.120503652039325
1739209648.9519415;-45.120503652039325
1739209648.951954;-45.120503652039325
1739209648.951966;-45.120503652039325
1739209648.9519784;-45.120503652039325
1739209648.9519906;-45.120503652039325
1739209648.952003;-45.120503652039325
1739209648.9520154;-38.13080360867914
1739209648.9520276;-45.120503652039325
1739209648.95204;-45.120503652039325
1739209648.952052;-32.816014438256545
1739209648.9520645;-35.57807855764607
1739209648.952077;-45.120503652039325
1739209648.952089;-45.120503652039325
1739209648.9521015;-45.120503652039325
1739209648.9521139;-31.141103565318915
1739209648.952126;-38.13080360867914
1739209648.9521384;-38.13080360867914
1739209648.9521506;-38.13080360867914
1739209648.952163;-45.120503652039325
1739209648.9521754;-38.13080360867914
1739209648.9521875;-45.120503652039325
1739209648.9522;-38.13080360867914
1739209648.952212;-38.13080360867914
1739209648.9522245;-45.120503652039325
1739209648.952237;-45.120503652039325
1739209648.952249;-45.120503652039325
1739209648.9522614;-38.13080360867914
1739209648.9522738;-38.13080360867914
1739209648.952286;-38.13080360867914
1739209648.9522984;-38.13080360867914
1739209648.9523106;-27.267205301931607
1739209648.952323;-38.13080360867914
1739209648.9523354;-38.13080360867914
1739209648.9523475;-38.13080360867914
1739209648.95236;-33.981070128970906
1739209648.952372;-38.13080360867914
1739209648.9523845;-38.13080360867914
1739209648.9523969;-38.13080360867914
1739209648.952409;-45.120503652039325
1739209648.9524214;-45.120503652039325
1739209648.9524338;-45.120503652039325
1739209648.952446;-45.120503652039325
1739209648.9524584;-45.120503652039325
1739209648.9524705;-45.120503652039325
1739209648.952483;-38.13080360867914
1739209648.9524953;-45.120503652039325
1739209648.9525075;-45.120503652039325
1739209648.95252;-45.120503652039325
1739209648.952532;-38.13080360867914
1739209648.9525445;-35.57807855764607
1739209648.9525568;-45.120503652039325
1739209648.952569;-45.120503652039325
1739209648.9525814;-35.57807855764607
1739209648.9525938;-45.120503652039325
1739209648.952606;-31.141103565318915
1739209648.9526184;-33.981070128970906
1739209648.9526305;-35.57807855764607
1739209648.952643;-38.13080360867914
1739209648.9526553;-38.13080360867914
1739209648.9526675;-45.120503652039325
1739209648.9526799;-38.13080360867914
1739209648.952692;-38.13080360867914
1739209648.9527044;-32.816014438256545
1739209648.9527168;-38.13080360867914
1739209648.952729;-45.120503652039325
1739209648.9527414;-45.120503652039325
1739209648.9527538;-38.13080360867914
1739209648.952766;-45.120503652039325
1739209648.9527783;-45.120503652039325
1739209648.9527905;-38.13080360867914
1739209648.952803;-31.141103565318915
1739209648.9528153;-33.981070128970906
1739209648.9528275;-45.120503652039325
1739209648.9528399;-38.13080360867914
1739209648.952852;-45.120503652039325
1739209648.9528644;-38.13080360867914
1739209648.9528768;-32.816014438256545
1739209648.952889;-45.120503652039325
1739209648.9529014;-45.120503652039325
1739209648.9529138;-33.981070128970906
1739209648.952926;-45.120503652039325
1739209648.9529383;-45.120503652039325
1739209648.9529505;-38.13080360867914
1739209648.9529629;-35.57807855764607
1739209648.9529753;-38.13080360867914
1739209648.9529874;-45.120503652039325
1739209648.9529998;-38.13080360867914
1739209648.953012;-38.13080360867914
1739209648.9530244;-38.13080360867914
1739209648.9530368;-38.13080360867914
1739209648.953049;-38.13080360867914
1739209648.9530613;-38.13080360867914
1739209648.9530737;-33.981070128970906
1739209648.953086;-45.120503652039325
1739209648.9530983;-38.13080360867914
1739209648.9531105;-38.13080360867914
1739209648.9531229;-45.120503652039325
1739209648.9531353;-38.13080360867914
1739209648.9531474;-38.13080360867914
1739209648.9531598;-32.816014438256545
1739209648.953172;-35.57807855764607
1739209648.9531844;-45.120503652039325
1739209648.9531968;-45.120503652039325
1739209648.953209;-38.13080360867914
1739209648.9532213;-38.13080360867914
1739209648.9532337;-38.13080360867914
1739209648.9532459;-45.120503652039325
1739209648.9532583;-45.120503652039325
1739209648.9532704;-45.120503652039325
1739209648.9532828;-45.120503652039325
1739209648.9532952;-45.120503652039325
1739209648.9533074;-38.13080360867914
1739209648.9533198;-35.57807855764607
1739209648.953332;-45.120503652039325
1739209648.9533443;-45.120503652039325
1739209648.9533567;-33.981070128970906
1739209648.953369;-38.13080360867914
1739209648.9533813;-45.120503652039325
1739209648.9533937;-45.120503652039325
1739209648.9534059;-38.13080360867914
1739209648.9534183;-35.57807855764607
1739209648.9534304;-45.120503652039325
1739209648.9534428;-45.120503652039325
1739209648.9534552;-35.57807855764607
1739209648.9534674;-35.57807855764607
1739209648.9534798;-38.13080360867914
1739209648.953492;-45.120503652039325
1739209648.9535043;-45.120503652039325
1739209648.9535167;-45.120503652039325
1739209648.953529;-45.120503652039325
1739209648.9535413;-45.120503652039325
1739209648.9535537;-38.13080360867914
1739209648.9535658;-45.120503652039325
1739209648.9535782;-45.120503652039325
1739209648.9535904;-45.120503652039325
1739209648.9536028;-32.816014438256545
1739209648.9536152;-35.57807855764607
1739209648.9536273;-38.13080360867914
1739209648.9536397;-45.120503652039325
1739209648.953652;-35.57807855764607
1739209648.9536643;-35.57807855764607
1739209648.9536767;-45.120503652039325
1739209648.9536889;-38.13080360867914
1739209648.9537013;-45.120503652039325
1739209648.9537137;-45.120503652039325
1739209648.9537258;-45.120503652039325
1739209648.9537382;-45.120503652039325
1739209648.9537504;-45.120503652039325
1739209648.9537628;-45.120503652039325
1739209648.9537752;-45.120503652039325
1739209648.9537873;-45.120503652039325
1739209648.9537997;-35.57807855764607
1739209648.953812;-35.57807855764607
1739209648.9538243;-38.13080360867914
1739209648.9538367;-45.120503652039325
1739209648.9538488;-32.816014438256545
1739209648.9538612;-38.13080360867914
1739209648.9538736;-45.120503652039325
1739209648.9538858;-45.120503652039325
1739209648.9538982;-32.816014438256545
1739209648.9539104;-32.816014438256545
1739209648.9539227;-45.120503652039325
1739209648.9539351;-38.13080360867914
1739209648.9539473;-45.120503652039325
1739209648.9539597;-38.13080360867914
1739209648.9539719;-45.120503652039325
1739209648.9539843;-45.120503652039325
1739209648.9539967;-45.120503652039325
1739209648.9540088;-45.120503652039325
1739209648.9540212;-32.816014438256545
1739209648.9540336;-45.120503652039325
1739209648.9540458;-45.120503652039325
1739209648.9540582;-38.13080360867914
1739209648.9540703;-45.120503652039325
1739209648.9540827;-45.120503652039325
1739209648.9540951;-35.57807855764607
1739209648.9541073;-27.8777449560314
1739209648.9541197;-45.120503652039325
1739209648.9541318;-38.13080360867914
1739209648.9541442;-45.120503652039325
1739209648.9541566;-32.816014438256545
1739209648.9541688;-45.120503652039325
1739209648.9541812;-38.13080360867914
1739209648.9541936;-45.120503652039325
1739209648.9542058;-38.13080360867914
1739209648.9542181;-38.13080360867914
1739209648.9542303;-45.120503652039325
1739209648.9542427;-45.120503652039325
1739209648.954255;-45.120503652039325
1739209648.9542673;-38.13080360867914
1739209648.9542797;-35.57807855764607
1739209648.9542918;-35.57807855764607
1739209648.9543042;-35.57807855764607
1739209648.9543166;-38.13080360867914
1739209648.9543288;-38.13080360867914
1739209648.9543412;-45.120503652039325
1739209648.9543536;-35.57807855764607
1739209648.9543657;-38.13080360867914
1739209648.9543781;-38.13080360867914
1739209648.9543903;-38.13080360867914
1739209648.9544027;-45.120503652039325
1739209648.954415;-45.120503652039325
1739209648.9544272;-45.120503652039325
1739209648.9544396;-45.120503652039325
1739209648.9544518;-38.13080360867914
1739209648.9544642;-45.120503652039325
1739209648.9544766;-45.120503652039325
1739209648.9544888;-45.120503652039325
1739209648.9545012;-38.13080360867914
1739209648.9545135;-38.13080360867914
1739209648.9545257;-38.13080360867914
1739209648.954538;-38.13080360867914
1739209648.9545503;-38.13080360867914
1739209648.9545627;-45.120503652039325
1739209648.954575;-38.13080360867914
1739209648.9545872;-38.13080360867914
1739209648.9545996;-27.267205301931607
1739209648.9546118;-33.981070128970906
1739209648.9546242;-45.120503652039325
1739209648.9546366;-45.120503652039325
1739209648.9546487;-35.57807855764607
1739209648.9546611;-45.120503652039325
1739209648.9546735;-38.13080360867914
1739209648.9546857;-38.13080360867914
1739209648.954698;-38.13080360867914
1739209648.9547102;-45.120503652039325
1739209648.9547226;-38.13080360867914
1739209648.954735;-45.120503652039325
1739209648.9547472;-45.120503652039325
1739209648.9547596;-38.13080360867914
1739209648.9547718;-45.120503652039325
1739209648.9547842;-45.120503652039325
1739209648.9547966;-38.13080360867914
1739209648.9548087;-38.13080360867914
1739209648.954821;-45.120503652039325
1739209648.9548335;-38.13080360867914
1739209648.9548457;-33.981070128970906
1739209648.954858;-45.120503652039325
1739209648.9548702;-38.13080360867914
1739209648.9548826;-45.120503652039325
1739209648.954895;-38.13080360867914
1739209648.9549072;-38.13080360867914
1739209648.9549196;-45.120503652039325
1739209648.9549317;-38.13080360867914
1739209648.9549441;-32.816014438256545
1739209648.9549565;-38.13080360867914
1739209648.9549687;-45.120503652039325
1739209648.954981;-45.120503652039325
1739209648.9549935;-45.120503652039325
1739209648.9550056;-45.120503652039325
1739209648.955018;-45.120503652039325
1739209648.9550302;-38.13080360867914
1739209648.9550426;-45.120503652039325
1739209648.955055;-38.13080360867914
1739209648.9550672;-45.120503652039325
1739209648.9550796;-38.13080360867914
1739209648.9550917;-33.981070128970906
1739209648.955104;-35.57807855764607
1739209648.9551165;-38.13080360867914
1739209648.9551287;-35.57807855764607
1739209648.955141;-35.57807855764607
1739209648.9551535;-33.981070128970906
1739209648.9551656;-45.120503652039325
1739209648.955178;-38.13080360867914
1739209648.9551902;-35.57807855764607
1739209648.9552026;-45.120503652039325
1739209648.9663036;-45.120503652039325
1739209648.9663184;-38.13080360867914
1739209648.966333;-38.13080360867914
1739209648.9663477;-45.120503652039325
1739209648.9663622;-38.13080360867914
1739209648.966377;-38.13080360867914
1739209648.9663916;-38.13080360867914
1739209648.9664063;-45.120503652039325
1739209648.9664211;-38.13080360867914
1739209648.9664357;-38.13080360867914
1739209648.9664505;-45.120503652039325
1739209648.966465;-38.13080360867914
1739209648.9664798;-45.120503652039325
1739209648.9664943;-35.57807855764607
1739209648.966509;-35.57807855764607
1739209648.9665236;-45.120503652039325
1739209648.9665384;-38.13080360867914
1739209648.966553;-38.13080360867914
1739209648.9665678;-45.120503652039325
1739209648.9665823;-45.120503652039325
1739209648.966597;-45.120503652039325
1739209648.9666119;-45.120503652039325
1739209648.9666264;-45.120503652039325
1739209648.9666412;-38.13080360867914
1739209648.9666557;-38.13080360867914
1739209648.9666705;-45.120503652039325
1739209648.966685;-32.816014438256545
1739209648.9666998;-45.120503652039325
1739209648.9667144;-45.120503652039325
1739209648.9667292;-38.13080360867914
1739209648.9667437;-33.981070128970906
1739209648.9667585;-33.981070128970906
1739209648.966773;-38.13080360867914
1739209648.9667878;-38.13080360867914
1739209648.9668024;-45.120503652039325
1739209648.9668171;-38.13080360867914
1739209648.966832;-45.120503652039325
1739209648.9668465;-38.13080360867914
1739209648.9668612;-38.13080360867914
1739209648.9668758;-33.981070128970906
1739209648.9668906;-38.13080360867914
1739209648.966905;-38.13080360867914
1739209648.96692;-35.57807855764607
1739209648.9669344;-38.13080360867914
1739209648.9669492;-33.981070128970906
1739209648.9669638;-45.120503652039325
1739209648.9669785;-45.120503652039325
1739209648.966993;-38.13080360867914
1739209648.9670079;-38.13080360867914
1739209648.9670227;-38.13080360867914
1739209648.9670372;-45.120503652039325
1739209648.967052;-38.13080360867914
1739209648.9670665;-38.13080360867914
1739209648.9670813;-45.120503652039325
1739209648.9670959;-45.120503652039325
1739209648.9671106;-38.13080360867914
1739209648.9671252;-38.13080360867914
1739209648.96714;-45.120503652039325
1739209648.9671545;-45.120503652039325
1739209648.9671693;-33.981070128970906
1739209648.9671838;-38.13080360867914
1739209648.9671986;-38.13080360867914
1739209648.9672134;-38.13080360867914
1739209648.967228;-33.981070128970906
1739209648.9672427;-32.816014438256545
1739209648.9672573;-45.120503652039325
1739209648.967272;-45.120503652039325
1739209648.9672866;-38.13080360867914
1739209648.9673014;-38.13080360867914
1739209648.967316;-45.120503652039325
1739209648.9673307;-38.13080360867914
1739209648.9673452;-32.816014438256545
1739209648.96736;-38.13080360867914
1739209648.9673746;-45.120503652039325
1739209648.9673893;-45.120503652039325
1739209648.967404;-45.120503652039325
1739209648.9674187;-38.13080360867914
1739209648.9674335;-38.13080360867914
1739209648.967448;-38.13080360867914
1739209648.9674628;-27.267205301931607
1739209648.9674773;-38.13080360867914
1739209648.967492;-45.120503652039325
1739209648.9675066;-45.120503652039325
1739209648.9675214;-33.981070128970906
1739209648.967536;-45.120503652039325
1739209648.9675508;-45.120503652039325
1739209648.9675653;-45.120503652039325
1739209648.96758;-38.13080360867914
1739209648.9675946;-45.120503652039325
1739209648.9676094;-38.13080360867914
1739209648.9676242;-45.120503652039325
1739209648.9676387;-38.13080360867914
1739209648.9676535;-45.120503652039325
1739209648.967668;-45.120503652039325
1739209648.9676828;-45.120503652039325
1739209648.9676974;-33.981070128970906
1739209648.9677122;-35.57807855764607
1739209648.9677267;-35.57807855764607
1739209648.9677415;-38.13080360867914
1739209648.967756;-45.120503652039325
1739209648.9677708;-45.120503652039325
1739209648.9677854;-45.120503652039325
1739209648.9678001;-45.120503652039325
1739209648.9678147;-33.981070128970906
1739209648.9678295;-38.13080360867914
1739209648.9678442;-38.13080360867914
1739209648.9678588;-35.57807855764607
1739209648.9678736;-45.120503652039325
1739209648.967888;-45.120503652039325
1739209648.967903;-38.13080360867914
1739209648.9679174;-38.13080360867914
1739209648.9679322;-38.13080360867914
1739209648.9679468;-45.120503652039325
1739209648.9679615;-38.13080360867914
1739209648.967976;-45.120503652039325
1739209648.9679909;-38.13080360867914
1739209648.9680054;-38.13080360867914
1739209648.9680202;-38.13080360867914
1739209648.968035;-45.120503652039325
1739209648.9680495;-28.58837851428586
1739209648.9680643;-35.57807855764607
1739209648.9680789;-45.120503652039325
1739209648.9680936;-38.13080360867914
1739209648.9681082;-45.120503652039325
1739209648.968123;-45.120503652039325
1739209648.9681375;-45.120503652039325
1739209648.9681523;-38.13080360867914
1739209648.9681668;-35.57807855764607
1739209648.9681816;-45.120503652039325
1739209648.9681962;-33.981070128970906
1739209648.968211;-35.57807855764607
1739209648.9682257;-45.120503652039325
1739209648.9682403;-38.13080360867914
1739209648.968255;-38.13080360867914
1739209648.9682696;-38.13080360867914
1739209648.9682844;-45.120503652039325
1739209648.968299;-45.120503652039325
1739209648.9683137;-45.120503652039325
1739209648.9683282;-45.120503652039325
1739209648.968343;-38.13080360867914
1739209648.9683576;-35.57807855764607
1739209648.9683723;-38.13080360867914
1739209648.968387;-45.120503652039325
1739209648.9684017;-33.981070128970906
1739209648.9684162;-38.13080360867914
1739209648.968431;-38.13080360867914
1739209648.9684458;-38.13080360867914
1739209648.9684603;-45.120503652039325
1739209648.968475;-45.120503652039325
1739209648.9684896;-45.120503652039325
1739209648.9685044;-45.120503652039325
1739209648.968519;-45.120503652039325
1739209648.9685338;-45.120503652039325
1739209648.9685483;-38.13080360867914
1739209648.968563;-38.13080360867914
1739209648.9685776;-38.13080360867914
1739209648.9685924;-38.13080360867914
1739209648.968607;-45.120503652039325
1739209648.9686217;-45.120503652039325
1739209648.9686365;-45.120503652039325
1739209648.968651;-38.13080360867914
1739209648.9686658;-38.13080360867914
1739209648.9686804;-38.13080360867914
1739209648.9686952;-45.120503652039325
1739209648.9687097;-45.120503652039325
1739209648.9687245;-33.981070128970906
1739209648.968739;-38.13080360867914
1739209648.9687538;-38.13080360867914
1739209648.9687684;-45.120503652039325
1739209648.9687831;-38.13080360867914
1739209648.9687977;-38.13080360867914
1739209648.9688125;-38.13080360867914
1739209648.968827;-38.13080360867914
1739209648.9688418;-45.120503652039325
1739209648.9688566;-45.120503652039325
1739209648.968871;-45.120503652039325
1739209648.968886;-31.141103565318915
1739209648.9689004;-38.13080360867914
1739209648.9689152;-45.120503652039325
1739209648.9689298;-38.13080360867914
1739209648.9689445;-38.13080360867914
1739209648.968959;-45.120503652039325
1739209648.9689739;-45.120503652039325
1739209648.9689884;-45.120503652039325
1739209648.9690032;-45.120503652039325
1739209648.9690177;-45.120503652039325
1739209648.9690325;-45.120503652039325
1739209648.9690473;-38.13080360867914
1739209648.9690619;-45.120503652039325
1739209648.9690766;-45.120503652039325
1739209648.9690912;-45.120503652039325
1739209648.969106;-45.120503652039325
1739209648.9691205;-45.120503652039325
1739209648.9691353;-45.120503652039325
