CAN Message; 0x150:0400b4186ef86b3b
Timestamp;Amplitude
1739209830.3855543;-38.13080360867914
1739209830.3855562;-45.120503652039325
1739209830.3855584;-45.120503652039325
1739209830.3855605;-38.13080360867914
1739209830.3855624;-30.49652367304973
1739209830.3855643;-38.13080360867914
1739209830.3855665;-38.13080360867914
1739209830.3855686;-33.981070128970906
1739209830.3855705;-33.981070128970906
1739209830.3855724;-38.13080360867914
1739209830.3855746;-38.13080360867914
1739209830.3855767;-38.13080360867914
1739209830.3855786;-31.141103565318915
1739209830.3855805;-45.120503652039325
1739209830.3855827;-38.13080360867914
1739209830.3855848;-35.57807855764607
1739209830.3855867;-45.120503652039325
1739209830.3855886;-45.120503652039325
1739209830.3855908;-38.13080360867914
1739209830.385593;-35.57807855764607
1739209830.3855948;-38.13080360867914
1739209830.3855968;-45.120503652039325
1739209830.385599;-38.13080360867914
1739209830.385601;-32.816014438256545
1739209830.385603;-45.120503652039325
1739209830.3856049;-45.120503652039325
1739209830.385607;-38.13080360867914
1739209830.3856091;-35.57807855764607
1739209830.385611;-38.13080360867914
1739209830.385613;-45.120503652039325
1739209830.385615;-38.13080360867914
1739209830.3856173;-38.13080360867914
1739209830.3856192;-38.13080360867914
1739209830.385621;-38.13080360867914
1739209830.3856232;-38.13080360867914
1739209830.3856254;-38.13080360867914
1739209830.3856273;-38.13080360867914
1739209830.3856292;-45.120503652039325
1739209830.3856313;-35.57807855764607
1739209830.3856335;-31.141103565318893
1739209830.3856354;-45.120503652039325
1739209830.3856373;-45.120503652039325
1739209830.3856394;-45.120503652039325
1739209830.3856416;-38.13080360867914
1739209830.3856435;-38.13080360867914
1739209830.3856454;-45.120503652039325
1739209830.3856475;-38.13080360867914
1739209830.3856497;-45.120503652039325
1739209830.3856516;-38.13080360867914
1739209830.3856535;-35.57807855764607
1739209830.3856556;-45.120503652039325
1739209830.3794885;-45.120503652039325
1739209830.3794944;-45.120503652039325
1739209830.3795006;-38.13080360867914
1739209830.3795066;-35.57807855764607
1739209830.3795125;-45.120503652039325
1739209830.3795185;-38.13080360867914
1739209830.3795245;-45.120503652039325
1739209830.3795307;-45.120503652039325
1739209830.3795366;-38.13080360867914
1739209830.3795426;-45.120503652039325
1739209830.3795485;-38.13080360867914
1739209830.3795545;-45.120503652039325
1739209830.3795607;-45.120503652039325
1739209830.3795667;-45.120503652039325
1739209830.3795726;-32.816014438256545
1739209830.3795786;-26.991370085610736
1739209830.3795846;-38.13080360867914
1739209830.3795907;-38.13080360867914
1739209830.3795967;-45.120503652039325
1739209830.3796027;-35.57807855764607
1739209830.3796086;-45.120503652039325
1739209830.3796146;-45.120503652039325
1739209830.3796208;-45.120503652039325
1739209830.3796268;-45.120503652039325
1739209830.3796327;-45.120503652039325
1739209830.3796387;-45.120503652039325
1739209830.3796446;-45.120503652039325
1739209830.3796508;-45.120503652039325
1739209830.3796568;-38.13080360867914
1739209830.3796628;-45.120503652039325
1739209830.3796687;-45.120503652039325
1739209830.3796747;-31.141103565318893
1739209830.3796809;-45.120503652039325
1739209830.3796868;-45.120503652039325
1739209830.3796928;-38.13080360867914
1739209830.3796988;-35.57807855764607
1739209830.3797047;-38.13080360867914
1739209830.379711;-45.120503652039325
1739209830.3797169;-45.120503652039325
1739209830.3797228;-45.120503652039325
1739209830.3797288;-38.13080360867914
1739209830.3797348;-45.120503652039325
1739209830.3797407;-45.120503652039325
1739209830.379747;-45.120503652039325
1739209830.3797529;-38.13080360867914
1739209830.3797588;-35.57807855764607
1739209830.3797648;-38.13080360867914
1739209830.3797708;-45.120503652039325
1739209830.379777;-45.120503652039325
1739209830.379783;-45.120503652039325
1739209830.3797889;-45.120503652039325
1739209830.3797948;-45.120503652039325
1739209830.3798008;-45.120503652039325
1739209830.379807;-33.981070128970906
1739209830.379813;-45.120503652039325
1739209830.379819;-38.13080360867914
1739209830.3798249;-35.57807855764607
1739209830.3798308;-45.120503652039325
1739209830.379837;-35.57807855764607
1739209830.379843;-32.816014438256545
1739209830.379849;-38.13080360867914
1739209830.379855;-35.57807855764607
1739209830.3798609;-38.13080360867914
1739209830.379867;-33.981070128970956
1739209830.379873;-38.13080360867914
1739209830.379879;-35.57807855764607
1739209830.379885;-35.57807855764607
1739209830.379891;-45.120503652039325
1739209830.379897;-45.120503652039325
1739209830.379903;-38.13080360867914
1739209830.379909;-38.13080360867914
1739209830.379915;-30.49652367304973
1739209830.379921;-32.816014438256545
1739209830.3799272;-38.13080360867914
1739209830.379933;-45.120503652039325
1739209830.379939;-38.13080360867914
1739209830.379945;-38.13080360867914
1739209830.379951;-35.57807855764607
1739209830.3799572;-45.120503652039325
1739209830.3799632;-45.120503652039325
1739209830.3799691;-45.120503652039325
1739209830.379975;-38.13080360867914
1739209830.379981;-38.13080360867914
1739209830.3799872;-38.13080360867914
1739209830.3799932;-35.57807855764607
1739209830.3799992;-35.57807855764607
1739209830.3800051;-45.120503652039325
1739209830.380011;-45.120503652039325
1739209830.3800173;-38.13080360867914
1739209830.3800232;-35.57807855764607
1739209830.3800292;-38.13080360867914
1739209830.3800352;-45.120503652039325
1739209830.3800411;-38.13080360867914
1739209830.3800473;-45.120503652039325
1739209830.3800533;-38.13080360867914
1739209830.3800592;-33.981070128970906
1739209830.3800652;-38.13080360867914
1739209830.3800712;-45.120503652039325
1739209830.3800774;-45.120503652039325
1739209830.3800833;-38.13080360867914
1739209830.3800893;-33.981070128970906
1739209830.3800952;-45.120503652039325
1739209830.3801012;-38.13080360867914
1739209830.3801074;-45.120503652039325
1739209830.3801134;-45.120503652039325
1739209830.3801193;-45.120503652039325
1739209830.3801253;-45.120503652039325
1739209830.3801312;-45.120503652039325
1739209830.3801374;-45.120503652039325
1739209830.3801434;-45.120503652039325
1739209830.3801494;-45.120503652039325
1739209830.3801553;-38.13080360867914
1739209830.3801613;-38.13080360867914
1739209830.3801675;-38.13080360867914
1739209830.3801734;-38.13080360867914
1739209830.3801794;-45.120503652039325
1739209830.3801854;-38.13080360867914
1739209830.3801913;-35.57807855764607
1739209830.3801973;-38.13080360867914
1739209830.3802035;-45.120503652039325
1739209830.3802094;-38.13080360867914
1739209830.3802154;-38.13080360867914
1739209830.3802214;-38.13080360867914
1739209830.3802273;-32.816014438256545
1739209830.3802335;-38.13080360867914
1739209830.3802395;-45.120503652039325
1739209830.3802454;-45.120503652039325
1739209830.3802514;-38.13080360867914
1739209830.3802574;-38.13080360867914
1739209830.3802636;-45.120503652039325
1739209830.3802695;-38.13080360867914
1739209830.3802755;-35.57807855764607
1739209830.3802814;-45.120503652039325
1739209830.3802874;-45.120503652039325
1739209830.3802936;-38.13080360867914
1739209830.3802996;-45.120503652039325
1739209830.3803055;-33.981070128970906
1739209830.3803115;-35.57807855764607
1739209830.3803174;-38.13080360867914
1739209830.3803236;-45.120503652039325
1739209830.3803296;-38.13080360867914
1739209830.3803356;-38.13080360867914
1739209830.3803415;-45.120503652039325
1739209830.3803475;-38.13080360867914
1739209830.3803537;-35.57807855764607
1739209830.3803596;-38.13080360867914
1739209830.3803656;-45.120503652039325
1739209830.3803716;-45.120503652039325
1739209830.3803775;-45.120503652039325
1739209830.3803837;-38.13080360867914
1739209830.3803897;-38.13080360867914
1739209830.3803957;-38.13080360867914
1739209830.3804016;-45.120503652039325
1739209830.3804076;-45.120503652039325
1739209830.3804138;-33.981070128970906
1739209830.3804197;-45.120503652039325
1739209830.3804257;-45.120503652039325
1739209830.3804317;-45.120503652039325
1739209830.3804376;-33.981070128970906
1739209830.3804438;-45.120503652039325
1739209830.3804498;-28.992665084841942
1739209830.3804557;-31.141103565318893
1739209830.3804617;-33.981070128970906
1739209830.3804677;-38.13080360867914
1739209830.3804739;-35.57807855764607
1739209830.3804798;-38.13080360867914
1739209830.3804858;-45.120503652039325
1739209830.3804917;-35.57807855764607
1739209830.3804977;-33.981070128970956
1739209830.380504;-45.120503652039325
1739209830.3805099;-35.57807855764607
1739209830.3805158;-45.120503652039325
1739209830.3805218;-45.120503652039325
1739209830.3805277;-45.120503652039325
1739209830.380534;-45.120503652039325
1739209830.38054;-45.120503652039325
1739209830.3805459;-38.13080360867914
1739209830.3805518;-35.57807855764607
1739209830.3805578;-38.13080360867914
1739209830.380564;-45.120503652039325
1739209830.38057;-45.120503652039325
1739209830.380576;-38.13080360867914
1739209830.3805819;-35.57807855764607
1739209830.3805878;-45.120503652039325
1739209830.380594;-30.49652367304973
1739209830.3806;-32.816014438256545
1739209830.380606;-45.120503652039325
1739209830.380612;-45.120503652039325
1739209830.3806179;-38.13080360867914
1739209830.3806238;-35.57807855764607
1739209830.38063;-38.13080360867914
1739209830.380636;-35.57807855764607
1739209830.380642;-45.120503652039325
1739209830.380648;-38.13080360867914
1739209830.3806539;-33.981070128970906
1739209830.38066;-45.120503652039325
1739209830.380666;-45.120503652039325
1739209830.380672;-38.13080360867914
1739209830.380678;-38.13080360867914
1739209830.380684;-45.120503652039325
1739209830.38069;-32.816014438256545
1739209830.380696;-26.991370085610736
1739209830.380702;-38.13080360867914
1739209830.380708;-38.13080360867914
1739209830.380714;-35.57807855764607
1739209830.3807201;-38.13080360867914
1739209830.380726;-38.13080360867914
1739209830.380732;-35.57807855764607
1739209830.380738;-45.120503652039325
1739209830.380744;-45.120503652039325
1739209830.3807502;-45.120503652039325
1739209830.3807561;-45.120503652039325
1739209830.380762;-38.13080360867914
1739209830.380768;-33.981070128970906
1739209830.3856578;-45.120503652039325
1739209830.3856597;-45.120503652039325
1739209830.3856616;-45.120503652039325
1739209830.3856637;-38.13080360867914
1739209830.385666;-45.120503652039325
1739209830.3856678;-45.120503652039325
1739209830.3856697;-38.13080360867914
1739209830.3856719;-38.13080360867914
1739209830.385674;-30.49652367304973
1739209830.385676;-31.141103565318943
1739209830.3856778;-26.991370085610722
1739209830.38568;-27.267205301931607
1739209830.385682;-30.49652367304973
1739209830.385684;-26.991370085610722
1739209830.385686;-32.816014438256545
1739209830.385688;-38.13080360867914
1739209830.3856902;-35.57807855764607
1739209830.3856921;-33.981070128970906
1739209830.385694;-26.487275050834715
1739209830.3856962;-33.981070128970906
1739209830.3856983;-33.981070128970906
1739209830.3857002;-25.252786309376837
1739209830.3857021;-26.991370085610722
1739209830.3857043;-33.981070128970956
1739209830.3857064;-45.120503652039325
1739209830.3857083;-30.49652367304973
1739209830.3857102;-32.816014438256545
1739209830.3857124;-45.120503652039325
1739209830.3857145;-45.120503652039325
1739209830.3857164;-45.120503652039325
1739209830.3857183;-45.120503652039325
1739209830.3857205;-45.120503652039325
1739209830.3857226;-45.120503652039325
1739209830.3857245;-28.58837851428586
1739209830.3857265;-23.50682362968953
1739209830.3857286;-23.75329798047523
1739209830.3857307;-28.58837851428586
1739209830.3857327;-25.62660358559016
1739209830.3857346;-26.487275050834715
1739209830.3857367;-38.13080360867914
1739209830.3857388;-35.57807855764607
1739209830.3857408;-45.120503652039325
1739209830.3857427;-28.58837851428586
1739209830.3857448;-38.13080360867914
1739209830.385747;-38.13080360867914
1739209830.3857489;-38.13080360867914
1739209830.3857508;-25.077289914212862
1739209830.385753;-22.002965041481744
1739209830.385755;-28.992665084841942
1739209830.385757;-38.13080360867914
1739209830.3857589;-31.141103565318943
1739209830.385761;-33.981070128970956
1739209830.3857632;-31.141103565318915
1739209830.385765;-33.981070128970906
1739209830.385767;-45.120503652039325
1739209830.3857691;-32.816014438256545
1739209830.3857713;-32.816014438256545
1739209830.3857732;-32.816014438256545
1739209830.385775;-26.487275050834715
1739209830.3857772;-24.438645034577675
1739209830.3857794;-28.58837851428586
1739209830.3857813;-31.141103565318915
1739209830.3857832;-31.141103565318943
1739209830.3857853;-45.120503652039325
1739209830.3857875;-29.438486411369333
1739209830.3857894;-45.120503652039325
1739209830.3857913;-26.991370085610722
1739209830.3857934;-29.438486411369333
1739209830.3857956;-38.13080360867914
1739209830.3857975;-45.120503652039325
1739209830.3857994;-25.077289914212862
1739209830.3858016;-21.522148828640407
1739209830.3858037;-31.141103565318943
1739209830.3858056;-38.13080360867914
1739209830.3858075;-25.826314394896357
1739209830.3858097;-45.120503652039325
1739209830.3858118;-26.991370085610736
1739209830.3858137;-32.816014438256545
1739209830.3858156;-45.120503652039325
1739209830.3858178;-45.120503652039325
1739209830.38582;-45.120503652039325
1739209830.3858218;-45.120503652039325
1739209830.3858237;-28.58837851428586
1739209830.3858259;-22.002965041481755
1739209830.385828;-24.589719217205094
1739209830.38583;-38.13080360867914
1739209830.3858318;-38.13080360867914
1739209830.385834;-38.13080360867914
1739209830.3858361;-35.57807855764607
1739209830.385838;-32.816014438256545
1739209830.38584;-38.13080360867914
1739209830.385842;-32.816014438256545
1739209830.3858442;-32.81601443825658
1739209830.3858461;-38.13080360867914
1739209830.385848;-28.992665084841942
1739209830.3858502;-22.54371790334745
1739209830.3858523;-26.991370085610722
1739209830.3858542;-45.120503652039325
1739209830.3858562;-33.981070128970906
1739209830.3858583;-27.877744956031414
1739209830.3858604;-33.981070128970906
1739209830.3858624;-29.438486411369333
1739209830.3858643;-31.141103565318915
1739209830.3858664;-45.120503652039325
1739209830.3858685;-45.120503652039325
1739209830.3858705;-33.981070128970906
1739209830.3858724;-45.120503652039325
1739209830.3858745;-23.75329798047523
1739209830.3858767;-22.740042620751332
1739209830.3858786;-23.75329798047523
1739209830.3858805;-26.991370085610736
1739209830.3858826;-28.992665084841942
1739209830.3858848;-33.981070128970906
1739209830.3858867;-45.120503652039325
1739209830.3858886;-38.13080360867914
1739209830.3858907;-45.120503652039325
1739209830.3858929;-45.120503652039325
1739209830.3858948;-38.13080360867914
1739209830.3858967;-38.13080360867914
1739209830.3858988;-38.13080360867914
1739209830.385901;-45.120503652039325
1739209830.385903;-45.120503652039325
1739209830.3859048;-45.120503652039325
1739209830.385907;-38.13080360867914
1739209830.385909;-38.13080360867914
1739209830.385911;-38.13080360867914
1739209830.385913;-38.13080360867914
1739209830.385915;-38.13080360867914
1739209830.3859172;-45.120503652039325
1739209830.385919;-45.120503652039325
1739209830.385921;-38.13080360867914
1739209830.3859231;-33.981070128970906
1739209830.3859253;-35.57807855764607
1739209830.3859272;-38.13080360867914
1739209830.385929;-45.120503652039325
1739209830.3859313;-33.981070128970906
1739209830.3859334;-38.13080360867914
1739209830.3859353;-45.120503652039325
1739209830.3859372;-38.13080360867914
1739209830.3859394;-45.120503652039325
1739209830.3859415;-38.13080360867914
1739209830.3859434;-35.57807855764607
1739209830.3859453;-38.13080360867914
1739209830.3859475;-45.120503652039325
1739209830.3859496;-33.981070128970906
1739209830.3859515;-38.13080360867914
1739209830.3859534;-45.120503652039325
1739209830.3859556;-31.141103565318915
1739209830.3859577;-33.981070128970906
1739209830.3859596;-38.13080360867914
1739209830.3859615;-45.120503652039325
1739209830.3859637;-38.13080360867914
1739209830.3859658;-38.13080360867914
1739209830.3859677;-45.120503652039325
1739209830.3859696;-45.120503652039325
1739209830.3859718;-45.120503652039325
1739209830.385974;-45.120503652039325
1739209830.3859758;-45.120503652039325
1739209830.3859777;-45.120503652039325
1739209830.38598;-45.120503652039325
1739209830.385982;-33.981070128970906
1739209830.385984;-38.13080360867914
1739209830.3859859;-45.120503652039325
1739209830.385988;-38.13080360867914
1739209830.3859901;-38.13080360867914
1739209830.385992;-38.13080360867914
1739209830.385994;-45.120503652039325
1739209830.385996;-38.13080360867914
1739209830.3859982;-35.57807855764607
1739209830.3860002;-38.13080360867914
1739209830.386002;-45.120503652039325
1739209830.3860042;-31.141103565318915
1739209830.3860064;-32.816014438256545
1739209830.3860083;-45.120503652039325
1739209830.3860102;-45.120503652039325
1739209830.3860123;-45.120503652039325
1739209830.3860145;-45.120503652039325
1739209830.3860164;-45.120503652039325
1739209830.3860183;-35.57807855764607
1739209830.3860204;-38.13080360867914
1739209830.3860226;-38.13080360867914
1739209830.3860245;-32.816014438256545
1739209830.3860264;-38.13080360867914
1739209830.3860285;-45.120503652039325
1739209830.3860307;-45.120503652039325
1739209830.3860326;-45.120503652039325
1739209830.3860345;-45.120503652039325
1739209830.3860366;-38.13080360867914
1739209830.3860388;-35.57807855764607
1739209830.3860407;-45.120503652039325
1739209830.3860426;-38.13080360867914
1739209830.3860447;-35.57807855764607
1739209830.386047;-38.13080360867914
1739209830.3860488;-38.13080360867914
1739209830.3860507;-45.120503652039325
1739209830.3860528;-35.57807855764607
1739209830.386055;-35.57807855764607
1739209830.386057;-38.13080360867914
1739209830.3860588;-31.141103565318893
1739209830.386061;-33.981070128970906
1739209830.386063;-45.120503652039325
1739209830.386065;-28.58837851428586
1739209830.386067;-35.57807855764607
1739209830.386069;-28.992665084841967
1739209830.3860712;-28.992665084841967
1739209830.386073;-31.141103565318943
1739209830.386075;-28.992665084841967
1739209830.3860772;-33.981070128970906
1739209830.3860793;-38.13080360867914
1739209830.3860812;-38.13080360867914
1739209830.3860831;-31.141103565318943
1739209830.3860853;-29.438486411369333
1739209830.3860874;-28.21854285175415
1739209830.3860893;-26.991370085610747
1739209830.3860912;-38.13080360867914
1739209830.3860934;-28.992665084841942
1739209830.3860955;-32.816014438256545
1739209830.3860974;-33.981070128970906
1739209830.3860993;-33.981070128970906
1739209830.3861015;-31.141103565318943
1739209830.3861036;-33.981070128970956
1739209830.3861055;-24.74623867263306
1739209830.3861074;-28.58837851428586
1739209830.3861096;-45.120503652039325
1739209830.3861117;-20.6957059613948
1739209830.3861136;-26.487275050834715
1739209830.3861156;-29.438486411369333
1739209830.3861177;-33.981070128970906
1739209830.3861198;-28.992665084841942
1739209830.3861217;-30.49652367304973
1739209830.3861237;-38.13080360867914
1739209830.3861258;-27.8777449560314
1739209830.386128;-32.816014438256545
1739209830.3861299;-25.826314394896364
1739209830.3861318;-45.120503652039325
1739209830.386134;-35.57807855764607
1739209830.386136;-23.16150712794695
1739209830.386138;-33.981070128970906
1739209830.3861399;-31.141103565318915
1739209830.386142;-31.141103565318915
1739209830.3861442;-45.120503652039325
1739209830.386146;-33.981070128970906
1739209830.386148;-35.57807855764607
1739209830.3861501;-28.58837851428586
1739209830.3861523;-32.816014438256545
1739209830.3861542;-29.438486411369354
1739209830.386156;-38.13080360867914
1739209830.3861582;-33.981070128970906
1739209830.3861604;-30.49652367304973
1739209830.3861623;-27.267205301931607
1739209830.3861642;-38.13080360867914
1739209830.3861663;-38.13080360867914
1739209830.3861685;-45.120503652039325
1739209830.3861704;-32.816014438256545
1739209830.3861723;-35.57807855764607
1739209830.3861744;-33.981070128970956
1739209830.3861766;-26.991370085610736
1739209830.3861785;-38.13080360867914
1739209830.3861804;-38.13080360867914
1739209830.3861825;-31.14110356531892
1739209830.3861847;-23.16150712794695
1739209830.3861866;-27.267205301931607
1739209830.3861885;-33.981070128970956
1739209830.3861907;-25.826314394896354
1739209830.3861928;-27.267205301931607
1739209830.3861947;-45.120503652039325
1739209830.3861966;-33.981070128970956
1739209830.3861988;-24.438645034577675
1739209830.386201;-26.991370085610736
1739209830.3862028;-31.141103565318893
1739209830.3862047;-29.438486411369347
1739209830.3862069;-35.57807855764607
1739209830.386209;-27.8777449560314
1739209830.386211;-45.120503652039325
1739209830.3862128;-28.992665084841942
1739209830.386215;-38.13080360867914
1739209830.386217;-45.120503652039325
1739209830.386219;-28.992665084841942
1739209830.386221;-24.292649948874775
1739209830.386223;-33.981070128970956
1739209830.3862252;-30.49652367304973
1739209830.3862271;-31.141103565318893
1739209830.386229;-38.13080360867914
1739209830.3862312;-28.992665084841942
1739209830.3862333;-26.991370085610722
1739209830.3862352;-22.54371790334745
1739209830.3862371;-24.589719217205094
1739209830.3862393;-23.506823629689542
1739209830.3862414;-45.120503652039325
1739209830.3862433;-31.141103565318915
1739209830.3862453;-33.981070128970906
1739209830.3862474;-38.13080360867914
1739209830.3862495;-33.981070128970956
1739209830.3862514;-45.120503652039325
1739209830.3862534;-32.816014438256545
1739209830.3862555;-35.57807855764607
1739209830.3862576;-27.267205301931607
1739209830.3862596;-26.991370085610722
1739209830.3862615;-30.49652367304976
1739209830.3862636;-30.49652367304976
1739209830.3862658;-38.13080360867914
1739209830.3862677;-45.120503652039325
1739209830.3862696;-45.120503652039325
1739209830.3862717;-31.14110356531892
1739209830.3862739;-28.218542851754187
1739209830.3862758;-28.58837851428586
1739209830.3862777;-33.981070128970906
1739209830.3862798;-23.16150712794696
1739209830.386282;-33.981070128970906
1739209830.3862839;-33.981070128970906
1739209830.3862858;-30.49652367304973
1739209830.386288;-32.816014438256545
1739209830.38629;-31.141103565318893
1739209830.386292;-33.981070128970956
1739209830.386294;-33.981070128970906
1739209830.386296;-38.13080360867914
1739209830.3862982;-29.438486411369333
1739209830.3863;-38.13080360867914
1739209830.386302;-45.120503652039325
1739209830.3863041;-31.141103565318943
1739209830.3863063;-25.826314394896357
1739209830.3863082;-33.981070128970956
1739209830.38631;-25.826314394896357
1739209830.3863122;-25.826314394896354
1739209830.3863144;-31.141103565318893
1739209830.3863163;-38.13080360867914
1739209830.3863182;-38.13080360867914
1739209830.3863204;-28.21854285175415
1739209830.3863225;-32.816014438256545
1739209830.3863244;-32.816014438256545
1739209830.3863263;-28.21854285175415
1739209830.3863285;-23.38864096791655
1739209830.3863306;-31.141103565318915
1739209830.3863325;-30.49652367304976
1739209830.3863344;-30.49652367304973
1739209830.3863366;-26.035653463252796
1739209830.3863387;-38.13080360867914
1739209830.3863406;-33.981070128970906
1739209830.3863425;-38.13080360867914
1739209830.3863447;-38.13080360867914
1739209830.3863468;-31.141103565318915
1739209830.3863487;-31.14110356531892
1739209830.3863506;-38.13080360867914
1739209830.3863528;-45.120503652039325
1739209830.386355;-45.120503652039325
1739209830.3863568;-45.120503652039325
1739209830.3863587;-45.120503652039325
1739209830.386361;-45.120503652039325
1739209830.386363;-45.120503652039325
1739209830.386365;-27.267205301931607
1739209830.3863668;-31.141103565318915
1739209830.386369;-45.120503652039325
1739209830.3863711;-45.120503652039325
1739209830.386373;-38.13080360867914
1739209830.386375;-35.57807855764607
1739209830.386377;-45.120503652039325
1739209830.3863792;-38.13080360867914
1739209830.3863811;-45.120503652039325
1739209830.386383;-45.120503652039325
1739209830.3863852;-38.13080360867914
1739209830.3863873;-45.120503652039325
1739209830.3863893;-38.13080360867914
1739209830.3863912;-38.13080360867914
1739209830.3863933;-38.13080360867914
1739209830.3863955;-35.57807855764607
1739209830.3863974;-45.120503652039325
1739209830.3863993;-38.13080360867914
1739209830.3864014;-45.120503652039325
1739209830.3864036;-38.13080360867914
1739209830.3864055;-45.120503652039325
1739209830.3864074;-45.120503652039325
1739209830.3864095;-35.57807855764607
1739209830.3864117;-45.120503652039325
1739209830.3864136;-32.816014438256545
1739209830.3864155;-32.816014438256545
1739209830.3864176;-38.13080360867914
1739209830.3864198;-45.120503652039325
1739209830.3864217;-38.13080360867914
1739209830.3864236;-45.120503652039325
1739209830.3864257;-45.120503652039325
1739209830.3864279;-35.57807855764607
1739209830.3864298;-45.120503652039325
1739209830.380774;-38.13080360867914
1739209830.3807802;-45.120503652039325
1739209830.3807862;-31.141103565318915
1739209830.3807921;-31.141103565318893
1739209830.380798;-38.13080360867914
1739209830.380804;-45.120503652039325
1739209830.3808103;-33.981070128970906
1739209830.3808162;-33.981070128970906
1739209830.3808222;-38.13080360867914
1739209830.3808281;-45.120503652039325
1739209830.380834;-45.120503652039325
1739209830.3808403;-38.13080360867914
1739209830.3808463;-38.13080360867914
1739209830.3808522;-45.120503652039325
1739209830.3808582;-38.13080360867914
1739209830.3808641;-30.49652367304973
1739209830.3808703;-38.13080360867914
1739209830.3808763;-38.13080360867914
1739209830.3808823;-38.13080360867914
1739209830.3808882;-45.120503652039325
1739209830.3808942;-45.120503652039325
1739209830.3809004;-45.120503652039325
1739209830.3809063;-38.13080360867914
1739209830.3809123;-45.120503652039325
1739209830.3809183;-38.13080360867914
1739209830.3809242;-45.120503652039325
1739209830.3809304;-35.57807855764607
1739209830.3809364;-32.816014438256545
1739209830.3809423;-45.120503652039325
1739209830.3809483;-38.13080360867914
1739209830.3809543;-38.13080360867914
1739209830.3809605;-35.57807855764607
1739209830.3809664;-38.13080360867914
1739209830.3809724;-38.13080360867914
1739209830.3809783;-38.13080360867914
1739209830.3809843;-45.120503652039325
1739209830.3809905;-38.13080360867914
1739209830.3809965;-45.120503652039325
1739209830.3810024;-45.120503652039325
1739209830.3810084;-45.120503652039325
1739209830.3810143;-35.57807855764607
1739209830.3810205;-35.57807855764607
1739209830.3810265;-38.13080360867914
1739209830.3810325;-35.57807855764607
1739209830.3810384;-38.13080360867914
1739209830.3810444;-38.13080360867914
1739209830.3810506;-45.120503652039325
1739209830.3810565;-45.120503652039325
1739209830.3810625;-38.13080360867914
1739209830.3810685;-38.13080360867914
1739209830.3810744;-38.13080360867914
1739209830.3810804;-45.120503652039325
1739209830.3810866;-38.13080360867914
1739209830.3810925;-32.816014438256545
1739209830.3810985;-38.13080360867914
1739209830.3811045;-38.13080360867914
1739209830.3811104;-38.13080360867914
1739209830.3811166;-45.120503652039325
1739209830.3811226;-38.13080360867914
1739209830.3811285;-45.120503652039325
1739209830.3811345;-45.120503652039325
1739209830.3811405;-45.120503652039325
1739209830.3811467;-45.120503652039325
1739209830.3811526;-45.120503652039325
1739209830.3811586;-38.13080360867914
1739209830.3811646;-45.120503652039325
1739209830.3811705;-45.120503652039325
1739209830.3811767;-45.120503652039325
1739209830.3811827;-33.981070128970906
1739209830.3811886;-45.120503652039325
1739209830.3811946;-38.13080360867914
1739209830.3812006;-33.981070128970906
1739209830.3812068;-35.57807855764607
1739209830.3812127;-45.120503652039325
1739209830.3812187;-33.981070128970906
1739209830.3812246;-35.57807855764607
1739209830.3812306;-32.816014438256545
1739209830.3812368;-45.120503652039325
1739209830.3812428;-38.13080360867914
1739209830.3812487;-38.13080360867914
1739209830.3812547;-38.13080360867914
1739209830.3812606;-45.120503652039325
1739209830.3812668;-45.120503652039325
1739209830.3812728;-38.13080360867914
1739209830.3812788;-33.981070128970906
1739209830.3812847;-45.120503652039325
1739209830.3812907;-38.13080360867914
1739209830.3812969;-35.57807855764607
1739209830.3813028;-32.816014438256545
1739209830.3813088;-38.13080360867914
1739209830.3813148;-38.13080360867914
1739209830.3813207;-38.13080360867914
1739209830.381327;-38.13080360867914
1739209830.3813329;-45.120503652039325
1739209830.3813388;-45.120503652039325
1739209830.3813448;-45.120503652039325
1739209830.3813508;-38.13080360867914
1739209830.381357;-45.120503652039325
1739209830.381363;-45.120503652039325
1739209830.3813689;-45.120503652039325
1739209830.3813748;-38.13080360867914
1739209830.3813808;-45.120503652039325
1739209830.381387;-38.13080360867914
1739209830.381393;-38.13080360867914
1739209830.381399;-33.981070128970906
1739209830.3814049;-45.120503652039325
1739209830.3814108;-38.13080360867914
1739209830.381417;-45.120503652039325
1739209830.381423;-31.141103565318915
1739209830.381429;-38.13080360867914
1739209830.381435;-45.120503652039325
1739209830.3814409;-38.13080360867914
1739209830.381447;-38.13080360867914
1739209830.381453;-38.13080360867914
1739209830.381459;-45.120503652039325
1739209830.381465;-45.120503652039325
1739209830.381471;-35.57807855764607
1739209830.381477;-38.13080360867914
1739209830.381483;-38.13080360867914
1739209830.381489;-38.13080360867914
1739209830.381495;-38.13080360867914
1739209830.381501;-38.13080360867914
1739209830.381507;-38.13080360867914
1739209830.381513;-38.13080360867914
1739209830.381519;-30.49652367304973
1739209830.381525;-38.13080360867914
1739209830.381531;-45.120503652039325
1739209830.381537;-45.120503652039325
1739209830.3815432;-38.13080360867914
1739209830.3815491;-45.120503652039325
1739209830.381555;-38.13080360867914
1739209830.381561;-35.57807855764607
1739209830.381567;-33.981070128970956
1739209830.3815732;-45.120503652039325
1739209830.3815792;-33.981070128970906
1739209830.3815851;-35.57807855764607
1739209830.381591;-38.13080360867914
1739209830.381597;-45.120503652039325
1739209830.3816032;-38.13080360867914
