CAN Message; 0x39:00527955d9012d8f
1739209836.7902827;-45.120503652039325
1739209836.7902918;-45.120503652039325
1739209836.7903008;-45.120503652039325
1739209836.7903101;-45.120503652039325
1739209836.7903192;-38.13080360867914
1739209836.7903285;-45.120503652039325
1739209836.7903376;-45.120503652039325
1739209836.7903466;-45.120503652039325
1739209836.790356;-31.141103565318915
1739209836.790365;-38.13080360867914
1739209836.7903743;-45.120503652039325
1739209836.7903833;-45.120503652039325
1739209836.7903924;-38.13080360867914
1739209836.7904017;-38.13080360867914
1739209836.7904108;-38.13080360867914
1739209836.79042;-38.13080360867914
1739209836.790429;-45.120503652039325
1739209836.7904384;-38.13080360867914
1739209836.7904475;-35.57807855764607
1739209836.7904565;-38.13080360867914
1739209836.7904658;-31.14110356531892
1739209836.790475;-28.992665084841942
1739209836.7904842;-33.981070128970906
1739209836.7904932;-45.120503652039325
1739209836.7905023;-38.13080360867914
1739209836.7905116;-38.13080360867914
1739209836.7905207;-45.120503652039325
1739209836.79053;-45.120503652039325
1739209836.790539;-38.13080360867914
1739209836.790548;-38.13080360867914
1739209836.7905574;-38.13080360867914
1739209836.7905664;-45.120503652039325
1739209836.7905757;-35.57807855764607
1739209836.7905848;-38.13080360867914
1739209836.7905939;-38.13080360867914
1739209836.7906032;-38.13080360867914
1739209836.7906122;-38.13080360867914
1739209836.7906215;-32.816014438256545
1739209836.7906306;-38.13080360867914
1739209836.7906396;-45.120503652039325
1739209836.790649;-45.120503652039325
1739209836.790658;-35.57807855764607
1739209836.7906673;-38.13080360867914
1739209836.7906764;-38.13080360867914
1739209836.7906857;-38.13080360867914
1739209836.7906947;-31.141103565318915
1739209836.7907038;-38.13080360867914
1739209836.790713;-45.120503652039325
1739209836.7907221;-45.120503652039325
1739209836.7907314;-35.57807855764607
1739209836.7907405;-35.57807855764607
1739209836.7907495;-45.120503652039325
1739209836.7907588;-38.13080360867914
1739209836.790768;-38.13080360867914
1739209836.7907772;-45.120503652039325
1739209836.7907863;-45.120503652039325
1739209836.7907953;-38.13080360867914
1739209836.7908046;-38.13080360867914
1739209836.7908137;-38.13080360867914
1739209836.790823;-35.57807855764607
1739209836.790832;-45.120503652039325
1739209836.790841;-38.13080360867914
1739209836.7908504;-35.57807855764607
1739209836.7908595;-38.13080360867914
1739209836.7908688;-38.13080360867914
1739209836.7908778;-35.57807855764607
1739209836.7908869;-38.13080360867914
1739209836.7908962;-45.120503652039325
1739209836.7909052;-38.13080360867914
1739209836.7909145;-38.13080360867914
1739209836.7909236;-32.816014438256545
1739209836.7909327;-38.13080360867914
1739209836.790942;-45.120503652039325
1739209836.790951;-45.120503652039325
1739209836.7909603;-38.13080360867914
1739209836.7909694;-38.13080360867914
1739209836.7909784;-45.120503652039325
1739209836.7909877;-45.120503652039325
1739209836.7909968;-45.120503652039325
1739209836.791006;-45.120503652039325
1739209836.7910151;-45.120503652039325
1739209836.7910244;-33.981070128970906
1739209836.7910335;-45.120503652039325
1739209836.7910426;-38.13080360867914
1739209836.7910519;-38.13080360867914
1739209836.791061;-38.13080360867914
1739209836.7910702;-38.13080360867914
1739209836.7910793;-38.13080360867914
1739209836.7910883;-45.120503652039325
1739209836.7910976;-45.120503652039325
1739209836.7911067;-38.13080360867914
1739209836.791116;-35.57807855764607
1739209836.791125;-38.13080360867914
1739209836.791134;-45.120503652039325
1739209836.7911434;-45.120503652039325
1739209836.7911525;-38.13080360867914
1739209836.7911618;-38.13080360867914
1739209836.7911708;-45.120503652039325
1739209836.79118;-45.120503652039325
1739209836.7911892;-38.13080360867914
1739209836.7911983;-38.13080360867914
1739209836.7912076;-45.120503652039325
1739209836.7912166;-45.120503652039325
1739209836.7912257;-38.13080360867914
1739209836.791235;-45.120503652039325
1739209836.791244;-38.13080360867914
1739209836.7912533;-45.120503652039325
1739209836.7912624;-45.120503652039325
1739209836.7912717;-45.120503652039325
1739209836.7912807;-29.438486411369333
1739209836.7912898;-27.8777449560314
1739209836.791299;-38.13080360867914
1739209836.7913082;-45.120503652039325
1739209836.7913175;-38.13080360867914
1739209836.7913265;-32.816014438256545
1739209836.7913356;-33.981070128970906
1739209836.791345;-38.13080360867914
1739209836.791354;-45.120503652039325
1739209836.7913632;-45.120503652039325
1739209836.7913723;-38.13080360867914
1739209836.7913814;-38.13080360867914
1739209836.7913907;-45.120503652039325
1739209836.7913997;-45.120503652039325
1739209836.791409;-38.13080360867914
1739209836.791418;-45.120503652039325
1739209836.7914271;-31.141103565318893
1739209836.7914364;-26.991370085610722
1739209836.7914455;-38.13080360867914
1739209836.7914548;-38.13080360867914
1739209836.7914639;-35.57807855764607
1739209836.791473;-32.816014438256545
1739209836.7914822;-45.120503652039325
1739209836.7914913;-38.13080360867914
1739209836.7915006;-38.13080360867914
1739209836.7915096;-45.120503652039325
1739209836.7915187;-45.120503652039325
1739209836.791528;-38.13080360867914
1739209836.791537;-38.13080360867914
1739209836.7915463;-38.13080360867914
1739209836.7915554;-38.13080360867914
1739209836.7915645;-38.13080360867914
1739209836.7915738;-38.13080360867914
1739209836.7915828;-45.120503652039325
1739209836.7915921;-45.120503652039325
1739209836.7916012;-45.120503652039325
1739209836.7916105;-35.57807855764607
1739209836.7916195;-38.13080360867914
1739209836.7916286;-38.13080360867914
1739209836.791638;-45.120503652039325
1739209836.791647;-35.57807855764607
1739209836.7916563;-28.992665084841942
1739209836.7916653;-38.13080360867914
1739209836.7916744;-45.120503652039325
1739209836.7916837;-45.120503652039325
1739209836.7916927;-38.13080360867914
1739209836.791702;-45.120503652039325
1739209836.791711;-38.13080360867914
1739209836.7917202;-45.120503652039325
1739209836.7917295;-31.141103565318943
1739209836.7917385;-38.13080360867914
1739209836.7917478;-45.120503652039325
1739209836.7917569;-45.120503652039325
1739209836.791766;-45.120503652039325
1739209836.7917752;-45.120503652039325
1739209836.7917843;-45.120503652039325
1739209836.7917936;-38.13080360867914
1739209836.7918026;-28.992665084841942
1739209836.7918117;-38.13080360867914
1739209836.791821;-38.13080360867914
1739209836.79183;-45.120503652039325
1739209836.7918394;-38.13080360867914
1739209836.7918484;-45.120503652039325
1739209836.7918577;-45.120503652039325
1739209836.7918668;-45.120503652039325
1739209836.7918758;-45.120503652039325
1739209836.7918851;-45.120503652039325
1739209836.7918942;-45.120503652039325
1739209836.7919035;-45.120503652039325
1739209836.7919126;-35.57807855764607
1739209836.7919216;-38.13080360867914
1739209836.791931;-35.57807855764607
1739209836.79194;-45.120503652039325
1739209836.7919493;-45.120503652039325
1739209836.7919583;-33.981070128970906
1739209836.7919674;-33.981070128970906
1739209836.7919767;-45.120503652039325
1739209836.7919858;-45.120503652039325
1739209836.791995;-38.13080360867914
1739209836.792004;-45.120503652039325
1739209836.7920132;-45.120503652039325
1739209836.7920225;-33.981070128970906
1739209836.7920315;-35.57807855764607
1739209836.7920408;-45.120503652039325
1739209836.79205;-38.13080360867914
1739209836.792059;-32.816014438256545
1739209836.7920682;-45.120503652039325
1739209836.7920773;-45.120503652039325
1739209836.7920866;-38.13080360867914
1739209836.7920957;-38.13080360867914
1739209836.7921047;-45.120503652039325
1739209836.792114;-38.13080360867914
1739209836.792123;-45.120503652039325
1739209836.7921324;-45.120503652039325
1739209836.7921414;-35.57807855764607
1739209836.7921505;-38.13080360867914
1739209836.7921598;-38.13080360867914
1739209836.7921689;-35.57807855764607
1739209836.7921782;-45.120503652039325
1739209836.7921872;-45.120503652039325
1739209836.7921965;-45.120503652039325
1739209836.7922056;-45.120503652039325
1739209836.7922146;-45.120503652039325
1739209836.792224;-45.120503652039325
1739209836.792233;-45.120503652039325
1739209836.7922423;-35.57807855764607
1739209836.7922513;-31.141103565318915
1739209836.7922604;-38.13080360867914
1739209836.7922697;-38.13080360867914
1739209836.7922788;-38.13080360867914
1739209836.792288;-35.57807855764607
1739209836.7922971;-38.13080360867914
1739209836.7923062;-38.13080360867914
1739209836.7923155;-38.13080360867914
1739209836.7923245;-33.981070128970956
1739209836.7923338;-45.120503652039325
1739209836.792343;-38.13080360867914
1739209836.792352;-38.13080360867914
1739209836.7923613;-45.120503652039325
1739209836.7923703;-45.120503652039325
1739209836.7923796;-35.57807855764607
1739209836.7923887;-35.57807855764607
1739209836.7923977;-45.120503652039325
1739209836.792407;-45.120503652039325
1739209836.792416;-35.57807855764607
1739209836.7924254;-38.13080360867914
1739209836.7924345;-38.13080360867914
1739209836.7924438;-45.120503652039325
1739209836.7924528;-38.13080360867914
1739209836.7924619;-35.57807855764607
1739209836.7924712;-38.13080360867914
1739209836.7924802;-45.120503652039325
1739209836.7924895;-38.13080360867914
1739209836.7924986;-33.981070128970906
1739209836.7925076;-45.120503652039325
1739209836.792517;-45.120503652039325
1739209836.792526;-35.57807855764607
1739209836.7925353;-38.13080360867914
1739209836.7925444;-33.981070128970956
1739209836.7925534;-45.120503652039325
1739209836.7925627;-35.57807855764607
1739209836.7925718;-38.13080360867914
1739209836.792581;-45.120503652039325
1739209836.7925901;-38.13080360867914
1739209836.7925992;-45.120503652039325
1739209836.7926085;-45.120503652039325
1739209836.7926176;-26.991370085610722
1739209836.7926269;-38.13080360867914
1739209836.792636;-45.120503652039325
1739209836.792645;-38.13080360867914
1739209836.7926543;-33.981070128970906
1739209836.7926633;-45.120503652039325
1739209836.7926726;-45.120503652039325
1739209836.7926817;-38.13080360867914
1739209836.7926908;-38.13080360867914
1739209836.7927;-38.13080360867914
1739209836.792709;-38.13080360867914
1739209836.7927184;-45.120503652039325
1739209836.7927275;-35.57807855764607
1739209836.7927365;-38.13080360867914
1739209836.7927458;-45.120503652039325
1739209836.792755;-38.13080360867914
1739209836.7927642;-38.13080360867914
1739209836.7927732;-38.13080360867914
1739209836.7927825;-45.120503652039325
1739209836.7927916;-45.120503652039325
1739209836.7928007;-45.120503652039325
1739209836.79281;-45.120503652039325
1739209836.792819;-45.120503652039325
1739209836.7928283;-45.120503652039325
1739209836.7928374;-31.141103565318893
1739209836.7928464;-35.57807855764607
1739209836.7928557;-45.120503652039325
1739209836.7928648;-38.13080360867914
1739209836.792874;-35.57807855764607
1739209836.7928832;-38.13080360867914
1739209836.7928922;-38.13080360867914
1739209836.7929015;-35.57807855764607
1739209836.7929106;-35.57807855764607
1739209836.7929199;-45.120503652039325
1739209836.792929;-32.816014438256545
1739209836.792938;-35.57807855764607
1739209836.7929473;-45.120503652039325
1739209836.7929564;-45.120503652039325
1739209836.7929657;-32.816014438256545
1739209836.7929747;-38.13080360867914
1739209836.7929838;-31.141103565318893
1739209836.792993;-31.141103565318893
1739209836.7930021;-45.120503652039325
1739209836.7930114;-35.57807855764607
1739209836.7930205;-33.981070128970906
1739209836.7930298;-45.120503652039325
1739209836.7930388;-38.13080360867914
1739209836.793048;-35.57807855764607
1739209836.7930572;-45.120503652039325
1739209836.7930663;-45.120503652039325
1739209836.7930756;-45.120503652039325
1739209836.7930846;-45.120503652039325
1739209836.7930937;-35.57807855764607
1739209836.793103;-35.57807855764607
1739209836.793112;-45.120503652039325
1739209836.7931213;-45.120503652039325
1739209836.7931304;-45.120503652039325
1739209836.7931395;-38.13080360867914
1739209836.7931488;-38.13080360867914
1739209836.7931578;-45.120503652039325
1739209836.793167;-45.120503652039325
1739209836.7931762;-38.13080360867914
1739209836.7931852;-38.13080360867914
1739209836.7931945;-45.120503652039325
1739209836.7932036;-35.57807855764607
1739209836.793213;-38.13080360867914
1739209836.793222;-38.13080360867914
1739209836.793231;-38.13080360867914
1739209836.7932403;-35.57807855764607
1739209836.7932494;-38.13080360867914
1739209836.7932587;-38.13080360867914
1739209836.7932677;-38.13080360867914
1739209836.7932768;-45.120503652039325
1739209836.793286;-45.120503652039325
1739209836.7932951;-35.57807855764607
1739209836.7933044;-38.13080360867914
1739209836.7933135;-45.120503652039325
1739209836.7933226;-45.120503652039325
1739209836.7933319;-32.816014438256545
1739209836.793341;-33.981070128970906
1739209836.7933502;-45.120503652039325
1739209836.7933593;-38.13080360867914
1739209836.7933686;-35.57807855764607
1739209836.7933776;-33.981070128970906
1739209836.7933867;-45.120503652039325
1739209836.793396;-45.120503652039325
1739209836.793405;-38.13080360867914
1739209836.7934144;-38.13080360867914
1739209836.7934234;-45.120503652039325
1739209836.7934325;-38.13080360867914
1739209836.7934418;-38.13080360867914
1739209836.7934508;-38.13080360867914
1739209836.7934601;-38.13080360867914
1739209836.7934692;-32.816014438256545
1739209836.7934783;-45.120503652039325
1739209836.7934875;-45.120503652039325
1739209836.7934966;-45.120503652039325
1739209836.793506;-38.13080360867914
1739209836.793515;-35.57807855764607
1739209836.793524;-38.13080360867914
1739209836.7935333;-45.120503652039325
1739209836.7935424;-45.120503652039325
1739209836.7935517;-35.57807855764607
1739209836.7935607;-35.57807855764607
1739209836.7935698;-38.13080360867914
1739209836.793579;-33.981070128970906
1739209836.7935882;-33.981070128970906
1739209836.7935975;-38.13080360867914
1739209836.7936065;-38.13080360867914
1739209836.7936158;-38.13080360867914
1739209836.7936249;-38.13080360867914
1739209836.793634;-45.120503652039325
1739209836.7936432;-45.120503652039325
1739209836.7936523;-38.13080360867914
1739209836.7936616;-38.13080360867914
1739209836.7936707;-38.13080360867914
1739209836.7936797;-45.120503652039325
1739209836.793689;-38.13080360867914
1739209836.793698;-38.13080360867914
1739209836.7937074;-45.120503652039325
1739209836.7937164;-38.13080360867914
1739209836.7937255;-38.13080360867914
1739209836.7937348;-38.13080360867914
1739209836.7937438;-38.13080360867914
1739209836.7937531;-33.981070128970906
1739209836.7937622;-38.13080360867914
1739209836.7937713;-38.13080360867914
1739209836.7937806;-38.13080360867914
1739209836.7937896;-38.13080360867914
1739209836.793799;-38.13080360867914
1739209836.793808;-38.13080360867914
1739209836.793817;-45.120503652039325
1739209836.7938263;-38.13080360867914
1739209836.7938354;-33.981070128970906
1739209836.7938447;-38.13080360867914
1739209836.7938538;-45.120503652039325
1739209836.7938628;-38.13080360867914
1739209836.793872;-38.13080360867914
1739209836.7938812;-38.13080360867914
1739209836.7938905;-38.13080360867914
1739209836.7938995;-45.120503652039325
1739209836.7939086;-38.13080360867914
1739209836.793918;-45.120503652039325
1739209836.793927;-45.120503652039325
1739209836.7939363;-35.57807855764607
1739209836.7939453;-33.981070128970906
1739209836.7939546;-31.141103565318915
1739209836.7939637;-38.13080360867914
1739209836.7939727;-32.816014438256545
1739209836.793982;-38.13080360867914
1739209836.793991;-38.13080360867914
1739209836.7940004;-33.981070128970906
1739209836.7940094;-45.120503652039325
1739209836.7940185;-38.13080360867914
1739209836.7940278;-31.141103565318915
1739209836.7940369;-45.120503652039325
1739209836.7940462;-45.120503652039325
1739209836.7940552;-38.13080360867914
1739209836.7940643;-38.13080360867914
1739209836.7940736;-45.120503652039325
1739209836.7940826;-38.13080360867914
1739209836.794092;-38.13080360867914
1739209836.794101;-31.141103565318915
1739209836.79411;-38.13080360867914
1739209836.7941194;-45.120503652039325
1739209836.7941284;-45.120503652039325
1739209836.7941377;-38.13080360867914
1739209836.7941468;-38.13080360867914
1739209836.7941558;-38.13080360867914
1739209836.7941651;-45.120503652039325
1739209836.7941742;-31.141103565318915
1739209836.7941835;-33.981070128970906
1739209836.7941926;-45.120503652039325
1739209836.7942019;-38.13080360867914
1739209836.794211;-33.981070128970906
1739209836.79422;-45.120503652039325
1739209836.7942293;-45.120503652039325
1739209836.7942383;-45.120503652039325
1739209836.7942476;-33.981070128970956
1739209836.7942567;-45.120503652039325
1739209836.7942657;-45.120503652039325
1739209836.794275;-45.120503652039325
1739209836.794284;-38.13080360867914
1739209836.7942934;-38.13080360867914
1739209836.7943025;-45.120503652039325
1739209836.7943115;-35.57807855764607
1739209836.7943208;-26.991370085610722
1739209836.79433;-38.13080360867914
1739209836.7943392;-38.13080360867914
1739209836.7943482;-38.13080360867914
1739209836.7943573;-38.13080360867914
1739209836.7943666;-45.120503652039325
1739209836.7943757;-33.981070128970906
1739209836.794385;-38.13080360867914
1739209836.794394;-38.13080360867914
1739209836.794403;-45.120503652039325
1739209836.7944124;-35.57807855764607
1739209836.7944214;-38.13080360867914
1739209836.7944307;-38.13080360867914
1739209836.7944398;-38.13080360867914
1739209836.7944489;-45.120503652039325
1739209836.7944582;-33.981070128970906
1739209836.7944672;-38.13080360867914
1739209836.7944765;-45.120503652039325
1739209836.7944856;-45.120503652039325
1739209836.7944946;-45.120503652039325
1739209836.794504;-45.120503652039325
1739209836.794513;-45.120503652039325
1739209836.7945223;-35.57807855764607
1739209836.7945313;-35.57807855764607
1739209836.7945406;-35.57807855764607
1739209836.7945497;-35.57807855764607
1739209836.7945588;-45.120503652039325
1739209836.794568;-38.13080360867914
1739209836.7945771;-32.816014438256545
1739209836.7945864;-45.120503652039325
1739209836.7945955;-45.120503652039325
1739209836.7946045;-45.120503652039325
1739209836.7946138;-45.120503652039325
1739209836.794623;-45.120503652039325
1739209836.7946322;-38.13080360867914
1739209836.7946413;-45.120503652039325
1739209836.7946503;-45.120503652039325
1739209836.7946596;-31.141103565318915
1739209836.7946687;-45.120503652039325
1739209836.794678;-45.120503652039325
1739209836.794687;-38.13080360867914
1739209836.794696;-45.120503652039325
1739209836.7947054;-45.120503652039325
1739209836.7947145;-38.13080360867914
1739209836.7947237;-38.13080360867914
1739209836.7947328;-45.120503652039325
1739209836.7947419;-45.120503652039325
1739209836.7947512;-45.120503652039325
1739209836.7947602;-35.57807855764607
1739209836.7947695;-45.120503652039325
1739209836.7947786;-38.13080360867914
1739209836.794788;-45.120503652039325
1739209836.794797;-38.13080360867914
1739209836.794806;-35.57807855764607
1739209836.7948153;-45.120503652039325
1739209836.7948244;-45.120503652039325
1739209836.7948337;-45.120503652039325
1739209836.7948427;-33.981070128970906
1739209836.7948518;-45.120503652039325
1739209836.794861;-45.120503652039325
1739209836.7948701;-38.13080360867914
1739209836.7948794;-38.13080360867914
1739209836.7948885;-45.120503652039325
1739209836.7948976;-45.120503652039325
1739209836.7949069;-33.981070128970906
1739209836.794916;-38.13080360867914
1739209836.7949252;-45.120503652039325
1739209836.7949343;-45.120503652039325
1739209836.7949433;-32.816014438256545
1739209836.7949526;-38.13080360867914
1739209836.7949617;-38.13080360867914
1739209836.794971;-38.13080360867914
1739209836.79498;-38.13080360867914
1739209836.794989;-27.267205301931607
1739209836.7949984;-38.13080360867914
1739209836.7950075;-45.120503652039325
1739209836.7950168;-38.13080360867914
1739209836.7950258;-38.13080360867914
1739209836.795035;-45.120503652039325
1739209836.7950442;-45.120503652039325
1739209836.7950532;-38.13080360867914
1739209836.7950625;-35.57807855764607
1739209836.7950716;-38.13080360867914
1739209836.7950807;-38.13080360867914
1739209836.79509;-45.120503652039325
1739209836.795099;-38.13080360867914
1739209836.7951083;-45.120503652039325
1739209836.7951174;-38.13080360867914
1739209836.7951267;-38.13080360867914
1739209836.7951357;-38.13080360867914
1739209836.7951448;-45.120503652039325
1739209836.795154;-45.120503652039325
1739209836.7951632;-38.13080360867914
1739209836.7951725;-38.13080360867914
1739209836.7951815;-38.13080360867914
1739209836.7951906;-38.13080360867914
1739209836.7951999;-45.120503652039325
1739209836.795209;-38.13080360867914
1739209836.7952182;-38.13080360867914
1739209836.7952273;-38.13080360867914
1739209836.7952363;-45.120503652039325
1739209836.7952456;-38.13080360867914
1739209836.7952547;-38.13080360867914
1739209836.795264;-38.13080360867914
1739209836.795273;-45.120503652039325
1739209836.7952821;-38.13080360867914
1739209836.7952914;-33.981070128970906
1739209836.7953005;-38.13080360867914
1739209836.7953098;-35.57807855764607
1739209836.7953188;-35.57807855764607
1739209836.795328;-45.120503652039325
1739209836.7953372;-38.13080360867914
1739209836.7953463;-38.13080360867914
1739209836.7953556;-28.992665084841942
1739209836.7953646;-32.816014438256545
1739209836.795374;-38.13080360867914
1739209836.795383;-45.120503652039325
1739209836.795392;-38.13080360867914
1739209836.7954013;-38.13080360867914
1739209836.7954104;-38.13080360867914
1739209836.7954197;-38.13080360867914
1739209836.7954288;-33.981070128970906
1739209836.7954378;-31.141103565318915
1739209836.795447;-45.120503652039325
1739209836.7954562;-38.13080360867914
1739209836.7954655;-38.13080360867914
1739209836.7954745;-38.13080360867914
1739209836.7954836;-45.120503652039325
1739209836.795493;-45.120503652039325
1739209836.795502;-38.13080360867914
1739209836.7955112;-38.13080360867914
1739209836.7955203;-45.120503652039325
1739209836.7955294;-38.13080360867914
1739209836.7955387;-38.13080360867914
1739209836.7955477;-45.120503652039325
1739209836.795557;-45.120503652039325
1739209836.795566;-33.981070128970906
1739209836.7955751;-33.981070128970906
1739209836.7955844;-32.816014438256545
1739209836.7955935;-45.120503652039325
1739209836.7956028;-33.981070128970906
1739209836.7956119;-38.13080360867914
1739209836.795621;-45.120503652039325
1739209836.7956302;-38.13080360867914
1739209836.7956393;-45.120503652039325
1739209836.7956486;-33.981070128970906
1739209836.7956576;-31.141103565318915
1739209836.7956667;-45.120503652039325
1739209836.795676;-38.13080360867914
1739209836.795685;-35.57807855764607
1739209836.7956944;-45.120503652039325
1739209836.7957034;-45.120503652039325
1739209836.7957127;-33.981070128970906
1739209836.7957218;-33.981070128970906
1739209836.7957308;-33.981070128970906
1739209836.7957401;-38.13080360867914
1739209836.7957492;-38.13080360867914
1739209836.7957585;-35.57807855764607
1739209836.7957675;-38.13080360867914
1739209836.7957766;-45.120503652039325
1739209836.795786;-33.981070128970906
1739209836.795795;-45.120503652039325
1739209836.7958043;-38.13080360867914
1739209836.7958133;-38.13080360867914
1739209836.7958224;-38.13080360867914
1739209836.7958317;-38.13080360867914
1739209836.7958407;-45.120503652039325
1739209836.79585;-45.120503652039325
1739209836.795859;-45.120503652039325
1739209836.7958682;-45.120503652039325
1739209836.7958775;-38.13080360867914
1739209836.7958865;-45.120503652039325
1739209836.7958958;-38.13080360867914
1739209836.7959049;-38.13080360867914
1739209836.795914;-38.13080360867914
1739209836.7959232;-45.120503652039325
1739209836.7959323;-45.120503652039325
1739209836.7959416;-45.120503652039325
1739209836.7959507;-45.120503652039325
1739209836.79596;-45.120503652039325
1739209836.795969;-45.120503652039325
1739209836.795978;-45.120503652039325
1739209836.7959874;-35.57807855764607
1739209836.7959964;-38.13080360867914
1739209836.7960057;-38.13080360867914
1739209836.7960148;-38.13080360867914
1739209836.7960238;-33.981070128970906
1739209836.7960331;-38.13080360867914
1739209836.7960422;-38.13080360867914
1739209836.7960515;-45.120503652039325
1739209836.7960606;-45.120503652039325
1739209836.7960696;-38.13080360867914
1739209836.796079;-38.13080360867914
1739209836.796088;-38.13080360867914
1739209836.7960973;-45.120503652039325
1739209836.7961063;-38.13080360867914
1739209836.7961154;-38.13080360867914
1739209836.7961247;-38.13080360867914
1739209836.7961338;-33.981070128970906
1739209836.796143;-45.120503652039325
1739209836.796152;-45.120503652039325
1739209836.7961612;-45.120503652039325
1739209836.7961705;-35.57807855764607
1739209836.7961795;-32.816014438256545
1739209836.7961888;-45.120503652039325
1739209836.796198;-45.120503652039325
1739209836.796207;-38.13080360867914
1739209836.7962162;-35.57807855764607
1739209836.7962253;-45.120503652039325
1739209836.7962346;-35.57807855764607
1739209836.7962437;-45.120503652039325
1739209836.7962527;-45.120503652039325
1739209836.796262;-38.13080360867914
1739209836.796271;-45.120503652039325
1739209836.7962804;-38.13080360867914
1739209836.7962894;-45.120503652039325
1739209836.7962987;-38.13080360867914
1739209836.7963078;-38.13080360867914
1739209836.7963169;-38.13080360867914
1739209836.7963262;-35.57807855764607
1739209836.7963352;-38.13080360867914
1739209836.7963445;-35.57807855764607
1739209836.7963536;-45.120503652039325
1739209836.7963626;-35.57807855764607
1739209836.796372;-38.13080360867914
1739209836.796381;-38.13080360867914
1739209836.7963903;-45.120503652039325
1739209836.7963994;-45.120503652039325
1739209836.7963996;-38.13080360867914
1739209836.7964;-38.13080360867914
1739209836.7964003;-45.120503652039325
1739209836.7964005;-45.120503652039325
1739209836.796401;-32.816014438256545
1739209836.7964013;-38.13080360867914
1739209836.7964015;-45.120503652039325
1739209836.796402;-45.120503652039325
1739209836.7964022;-35.57807855764607
1739209836.7964025;-38.13080360867914
1739209836.796403;-38.13080360867914
1739209836.7964032;-35.57807855764607
1739209836.7964036;-45.120503652039325
1739209836.796404;-38.13080360867914
1739209836.7964041;-35.57807855764607
1739209836.7964046;-28.992665084841942
1739209836.7964048;-45.120503652039325
1739209836.796405;-45.120503652039325
1739209836.7964056;-35.57807855764607
1739209836.7964058;-38.13080360867914
1739209836.796406;-45.120503652039325
1739209836.7964065;-38.13080360867914
1739209836.7964067;-38.13080360867914
1739209836.796407;-38.13080360867914
1739209836.7964075;-45.120503652039325
1739209836.7964077;-45.120503652039325
1739209836.796408;-45.120503652039325
1739209836.7964084;-45.120503652039325
1739209836.7964087;-45.120503652039325
1739209836.796409;-45.120503652039325
1739209836.7964094;-35.57807855764607
1739209836.7964096;-32.816014438256545
1739209836.79641;-38.13080360867914
1739209836.7964103;-45.120503652039325
1739209836.7964106;-35.57807855764607
1739209836.796411;-35.57807855764607
1739209836.7964113;-45.120503652039325
1739209836.7964115;-45.120503652039325
1739209836.796412;-38.13080360867914
1739209836.7964122;-33.981070128970906
1739209836.7964125;-38.13080360867914
1739209836.796413;-38.13080360867914
1739209836.7964132;-45.120503652039325
1739209836.7964134;-45.120503652039325
1739209836.796414;-38.13080360867914
1739209836.7964141;-38.13080360867914
1739209836.7964144;-45.120503652039325
1739209836.7964149;-32.81601443825658
1739209836.796415;-38.13080360867914
1739209836.7964153;-38.13080360867914
1739209836.7964158;-45.120503652039325
1739209836.796416;-45.120503652039325
1739209836.7964165;-45.120503652039325
1739209836.7964168;-33.981070128970906
1739209836.796417;-45.120503652039325
1739209836.7964175;-31.141103565318915
1739209836.7964177;-33.981070128970906
1739209836.796418;-38.13080360867914
1739209836.7964184;-38.13080360867914
1739209836.7964187;-38.13080360867914
1739209836.796419;-33.981070128970906
1739209836.7964194;-33.981070128970906
1739209836.7964196;-45.120503652039325
1739209836.7964199;-32.816014438256545
1739209836.7964203;-33.981070128970906
1739209836.7964206;-33.981070128970906
1739209836.7964208;-45.120503652039325
1739209836.7964213;-38.13080360867914
1739209836.7964215;-35.57807855764607
1739209836.7964218;-38.13080360867914
1739209836.7964222;-38.13080360867914
1739209836.7964225;-38.13080360867914
1739209836.796423;-45.120503652039325
1739209836.7964232;-45.120503652039325
1739209836.7964234;-45.120503652039325
1739209836.796424;-38.13080360867914
1739209836.7964242;-45.120503652039325
1739209836.7964244;-45.120503652039325
1739209836.7964249;-45.120503652039325
1739209836.796425;-33.981070128970906
1739209836.7964253;-38.13080360867914
1739209836.7964258;-45.120503652039325
1739209836.796426;-45.120503652039325
1739209836.7964263;-38.13080360867914
1739209836.7964268;-33.981070128970906
1739209836.796427;-45.120503652039325
1739209836.7964272;-38.13080360867914
1739209836.7964277;-38.13080360867914
1739209836.796428;-38.13080360867914
1739209836.7964282;-38.13080360867914
1739209836.7964287;-38.13080360867914
1739209836.796429;-45.120503652039325
1739209836.7964294;-45.120503652039325
1739209836.7964296;-38.13080360867914
1739209836.7964299;-45.120503652039325
1739209836.7964303;-45.120503652039325
1739209836.7964306;-45.120503652039325
1739209836.7964308;-45.120503652039325
1739209836.7964313;-45.120503652039325
1739209836.7964315;-38.13080360867914
1739209836.7964318;-38.13080360867914
1739209836.7964323;-38.13080360867914
1739209836.7964325;-45.120503652039325
1739209836.7964327;-45.120503652039325
1739209836.7964332;-32.816014438256545
1739209836.7964334;-38.13080360867914
1739209836.7964337;-45.120503652039325
1739209836.7964342;-45.120503652039325
1739209836.7964344;-35.57807855764607
1739209836.7964346;-38.13080360867914
1739209836.796435;-38.13080360867914
1739209836.7964354;-45.120503652039325
1739209836.7964358;-45.120503652039325
1739209836.796436;-45.120503652039325
1739209836.7964363;-38.13080360867914
1739209836.7964368;-35.57807855764607
1739209836.796437;-45.120503652039325
1739209836.7964373;-45.120503652039325
