CAN Message; 0x1a7:0000feba8da87303
Timestamp;Amplitude
1739209695.3328989;-38.13080360867914
1739209695.3328998;-33.981070128970906
1739209695.3329008;-45.120503652039325
1739209695.3329017;-45.120503652039325
1739209695.3329027;-45.120503652039325
1739209695.3329036;-45.120503652039325
1739209695.3329048;-38.13080360867914
1739209695.3329058;-38.13080360867914
1739209695.3329067;-38.13080360867914
1739209695.3329077;-38.13080360867914
1739209695.3329086;-45.120503652039325
1739209695.3329098;-38.13080360867914
1739209695.3329108;-35.57807855764607
1739209695.3329117;-38.13080360867914
1739209695.3329127;-33.981070128970906
1739209695.3329136;-45.120503652039325
1739209695.3329146;-38.13080360867914
1739209695.3329158;-33.981070128970906
1739209695.3329167;-38.13080360867914
1739209695.3329177;-45.120503652039325
1739209695.3329186;-45.120503652039325
1739209695.3329196;-38.13080360867914
1739209695.3329208;-38.13080360867914
1739209695.3329217;-45.120503652039325
1739209695.3329227;-45.120503652039325
1739209695.3329237;-38.13080360867914
1739209695.3329246;-38.13080360867914
1739209695.3329258;-33.981070128970906
1739209695.3329268;-35.57807855764607
1739209695.3329277;-33.981070128970906
1739209695.3329287;-45.120503652039325
1739209695.3329296;-38.13080360867914
1739209695.3329306;-35.57807855764607
1739209695.3329318;-45.120503652039325
1739209695.3329327;-45.120503652039325
1739209695.3329337;-33.981070128970906
1739209695.3329346;-35.57807855764607
1739209695.3329356;-45.120503652039325
1739209695.3329368;-45.120503652039325
1739209695.3329377;-35.57807855764607
1739209695.3329387;-38.13080360867914
1739209695.3329396;-35.57807855764607
1739209695.3329406;-38.13080360867914
1739209695.3329415;-38.13080360867914
1739209695.3329427;-35.57807855764607
1739209695.3329437;-35.57807855764607
1739209695.3329446;-35.57807855764607
1739209695.3329456;-45.120503652039325
1739209695.3329465;-45.120503652039325
1739209695.3329477;-32.816014438256545
1739209695.3329487;-35.57807855764607
1739209695.3329496;-35.57807855764607
1739209695.3329506;-38.13080360867914
1739209695.3329515;-38.13080360867914
1739209695.3329525;-38.13080360867914
1739209695.3329537;-38.13080360867914
1739209695.3329546;-38.13080360867914
1739209695.3329556;-45.120503652039325
1739209695.3329566;-45.120503652039325
1739209695.3329575;-45.120503652039325
1739209695.3329587;-45.120503652039325
1739209695.3329597;-45.120503652039325
1739209695.3329606;-45.120503652039325
1739209695.3329616;-45.120503652039325
1739209695.3329625;-45.120503652039325
1739209695.3329637;-32.816014438256545
1739209695.3329647;-32.816014438256545
1739209695.3329656;-38.13080360867914
1739209695.3329666;-45.120503652039325
1739209695.3329675;-38.13080360867914
1739209695.3329685;-35.57807855764607
1739209695.3329697;-38.13080360867914
1739209695.3329706;-45.120503652039325
1739209695.3329716;-38.13080360867914
1739209695.3329725;-32.816014438256545
1739209695.3329735;-45.120503652039325
1739209695.3329747;-45.120503652039325
1739209695.3329756;-35.57807855764607
1739209695.3329766;-35.57807855764607
1739209695.3329775;-45.120503652039325
1739209695.3329785;-38.13080360867914
1739209695.3329794;-45.120503652039325
1739209695.3329806;-38.13080360867914
1739209695.3329816;-38.13080360867914
1739209695.3329825;-35.57807855764607
1739209695.3329835;-45.120503652039325
1739209695.3329844;-45.120503652039325
1739209695.3329856;-35.57807855764607
1739209695.3329866;-45.120503652039325
1739209695.3329875;-33.981070128970906
1739209695.3329885;-31.141103565318893
1739209695.3329895;-45.120503652039325
1739209695.3329906;-45.120503652039325
1739209695.3329916;-35.57807855764607
1739209695.3329926;-45.120503652039325
1739209695.3329935;-38.13080360867914
1739209695.3329945;-38.13080360867914
1739209695.3329954;-45.120503652039325
1739209695.3329966;-35.57807855764607
1739209695.3329976;-45.120503652039325
1739209695.3329985;-45.120503652039325
1739209695.3329995;-45.120503652039325
1739209695.3330004;-45.120503652039325
1739209695.3330016;-33.981070128970906
1739209695.3330026;-35.57807855764607
1739209695.3330035;-45.120503652039325
1739209695.3330045;-45.120503652039325
1739209695.3330054;-38.13080360867914
1739209695.3330064;-33.981070128970906
1739209695.3330076;-45.120503652039325
1739209695.3330085;-45.120503652039325
1739209695.3330095;-38.13080360867914
1739209695.3330104;-38.13080360867914
1739209695.3330114;-45.120503652039325
1739209695.3330126;-45.120503652039325
1739209695.3330135;-38.13080360867914
1739209695.3330145;-45.120503652039325
1739209695.3330154;-45.120503652039325
1739209695.3330164;-45.120503652039325
1739209695.3330173;-45.120503652039325
1739209695.3330185;-38.13080360867914
1739209695.3330195;-38.13080360867914
1739209695.3330204;-45.120503652039325
1739209695.3330214;-38.13080360867914
1739209695.3330224;-45.120503652039325
1739209695.3330235;-38.13080360867914
1739209695.3330245;-35.57807855764607
1739209695.3330255;-38.13080360867914
1739209695.3330264;-38.13080360867914
1739209695.3330274;-45.120503652039325
1739209695.3330286;-38.13080360867914
1739209695.3330295;-38.13080360867914
1739209695.3330305;-45.120503652039325
1739209695.3330314;-45.120503652039325
1739209695.3330324;-38.13080360867914
1739209695.3330333;-38.13080360867914
1739209695.3330345;-45.120503652039325
1739209695.3330355;-45.120503652039325
1739209695.3330364;-38.13080360867914
1739209695.3330374;-38.13080360867914
1739209695.3330383;-45.120503652039325
1739209695.3330395;-45.120503652039325
1739209695.3330405;-45.120503652039325
1739209695.3330414;-45.120503652039325
1739209695.3330424;-45.120503652039325
1739209695.3330433;-38.13080360867914
1739209695.3330443;-38.13080360867914
1739209695.3330455;-30.49652367304973
1739209695.3330464;-33.981070128970906
1739209695.3330474;-45.120503652039325
1739209695.3330483;-45.120503652039325
1739209695.3330493;-38.13080360867914
1739209695.3330505;-38.13080360867914
1739209695.3330514;-45.120503652039325
1739209695.3330524;-38.13080360867914
1739209695.3330534;-33.981070128970906
1739209695.3330543;-45.120503652039325
1739209695.3330555;-38.13080360867914
1739209695.3330564;-38.13080360867914
1739209695.3330574;-38.13080360867914
1739209695.3330584;-32.816014438256545
1739209695.3330593;-38.13080360867914
1739209695.3330603;-45.120503652039325
1739209695.3330615;-38.13080360867914
1739209695.3330624;-35.57807855764607
1739209695.3330634;-38.13080360867914
1739209695.3330643;-45.120503652039325
1739209695.3330653;-35.57807855764607
1739209695.3330665;-35.57807855764607
1739209695.3330674;-38.13080360867914
1739209695.3330684;-38.13080360867914
1739209695.3330693;-31.141103565318915
1739209695.3330703;-33.981070128970906
1739209695.3330712;-38.13080360867914
1739209695.3330724;-38.13080360867914
1739209695.3330734;-38.13080360867914
1739209695.3330743;-45.120503652039325
1739209695.3330753;-45.120503652039325
1739209695.3330762;-38.13080360867914
1739209695.3330774;-30.49652367304973
1739209695.3330784;-38.13080360867914
1739209695.3330793;-45.120503652039325
1739209695.3330803;-45.120503652039325
1739209695.3330812;-38.13080360867914
1739209695.3330822;-38.13080360867914
1739209695.3330834;-45.120503652039325
1739209695.3330843;-45.120503652039325
1739209695.3330853;-33.981070128970906
1739209695.3330863;-33.981070128970906
1739209695.3330872;-38.13080360867914
1739209695.3330884;-45.120503652039325
1739209695.3330894;-45.120503652039325
1739209695.3330903;-45.120503652039325
1739209695.3330913;-45.120503652039325
1739209695.3330922;-38.13080360867914
1739209695.3330934;-38.13080360867914
1739209695.3330944;-45.120503652039325
1739209695.3330953;-38.13080360867914
1739209695.3330963;-38.13080360867914
1739209695.3330972;-45.120503652039325
1739209695.3330982;-38.13080360867914
1739209695.3330994;-35.57807855764607
1739209695.3331003;-45.120503652039325
1739209695.3331013;-33.981070128970906
1739209695.3331022;-45.120503652039325
1739209695.3331032;-38.13080360867914
1739209695.3331044;-38.13080360867914
1739209695.3331053;-38.13080360867914
1739209695.3331063;-35.57807855764607
1739209695.3331072;-38.13080360867914
1739209695.3331082;-45.120503652039325
1739209695.3331091;-45.120503652039325
1739209695.3331103;-45.120503652039325
1739209695.3331113;-38.13080360867914
1739209695.3331122;-38.13080360867914
1739209695.3331132;-38.13080360867914
1739209695.3331141;-45.120503652039325
1739209695.3331153;-38.13080360867914
1739209695.3331163;-38.13080360867914
1739209695.3331172;-45.120503652039325
1739209695.3331182;-45.120503652039325
1739209695.3331192;-45.120503652039325
1739209695.3331203;-45.120503652039325
1739209695.3331213;-33.981070128970906
1739209695.3331223;-45.120503652039325
1739209695.3331232;-38.13080360867914
1739209695.3331242;-38.13080360867914
1739209695.333125;-33.981070128970906
1739209695.3331263;-31.141103565318893
1739209695.3331273;-45.120503652039325
1739209695.3331282;-45.120503652039325
1739209695.3331292;-38.13080360867914
1739209695.3331301;-32.816014438256545
1739209695.3331313;-38.13080360867914
1739209695.3331323;-35.57807855764607
1739209695.3331332;-45.120503652039325
1739209695.3331342;-38.13080360867914
1739209695.3331351;-38.13080360867914
1739209695.333136;-45.120503652039325
1739209695.3331373;-45.120503652039325
1739209695.3331382;-45.120503652039325
1739209695.3331392;-38.13080360867914
1739209695.3331401;-45.120503652039325
1739209695.333141;-45.120503652039325
1739209695.3331423;-38.13080360867914
1739209695.3331432;-38.13080360867914
1739209695.3331442;-45.120503652039325
1739209695.3331451;-38.13080360867914
1739209695.333146;-45.120503652039325
1739209695.333147;-45.120503652039325
1739209695.3331482;-45.120503652039325
1739209695.3331492;-30.49652367304973
1739209695.3331501;-28.21854285175415
1739209695.333151;-45.120503652039325
1739209695.333152;-45.120503652039325
1739209695.3331532;-45.120503652039325
1739209695.3331542;-45.120503652039325
1739209695.3331552;-45.120503652039325
1739209695.333156;-38.13080360867914
1739209695.333157;-45.120503652039325
1739209695.3331583;-38.13080360867914
1739209695.3331592;-32.816014438256545
1739209695.3331602;-35.57807855764607
1739209695.333161;-38.13080360867914
1739209695.333162;-45.120503652039325
1739209695.333163;-32.816014438256545
1739209695.3331642;-38.13080360867914
1739209695.3331652;-38.13080360867914
1739209695.3331661;-32.816014438256545
1739209695.333167;-38.13080360867914
1739209695.333168;-45.120503652039325
1739209695.3331692;-35.57807855764607
1739209695.3331702;-38.13080360867914
1739209695.3331711;-45.120503652039325
1739209695.333172;-38.13080360867914
1739209695.333173;-45.120503652039325
1739209695.333174;-38.13080360867914
1739209695.3331752;-38.13080360867914
1739209695.3331761;-45.120503652039325
1739209695.333177;-35.57807855764607
1739209695.333178;-32.816014438256545
1739209695.333179;-45.120503652039325
1739209695.3331802;-45.120503652039325
1739209695.3331811;-45.120503652039325
1739209695.333182;-38.13080360867914
1739209695.333183;-45.120503652039325
1739209695.333184;-45.120503652039325
1739209695.3331852;-38.13080360867914
1739209695.3331861;-45.120503652039325
1739209695.333187;-38.13080360867914
1739209695.333188;-45.120503652039325
1739209695.333189;-38.13080360867914
1739209695.33319;-27.8777449560314
1739209695.3331912;-38.13080360867914
1739209695.333192;-45.120503652039325
1739209695.333193;-38.13080360867914
1739209695.333194;-35.57807855764607
1739209695.333195;-45.120503652039325
1739209695.3331962;-38.13080360867914
1739209695.333197;-45.120503652039325
1739209695.333198;-45.120503652039325
1739209695.333199;-45.120503652039325
1739209695.3332;-45.120503652039325
1739209695.333201;-45.120503652039325
1739209695.3332021;-38.13080360867914
1739209695.333203;-35.57807855764607
1739209695.333204;-35.57807855764607
1739209695.333205;-38.13080360867914
1739209695.333206;-45.120503652039325
1739209695.3332071;-45.120503652039325
1739209695.333208;-38.13080360867914
1739209695.333209;-45.120503652039325
1739209695.33321;-45.120503652039325
1739209695.333211;-38.13080360867914
1739209695.333212;-45.120503652039325
1739209695.333213;-45.120503652039325
1739209695.333214;-38.13080360867914
1739209695.333215;-45.120503652039325
1739209695.333216;-45.120503652039325
1739209695.333217;-38.13080360867914
1739209695.333218;-38.13080360867914
1739209695.333219;-38.13080360867914
1739209695.33322;-45.120503652039325
1739209695.333221;-45.120503652039325
1739209695.333222;-45.120503652039325
1739209695.333223;-45.120503652039325
1739209695.333224;-45.120503652039325
1739209695.333225;-45.120503652039325
1739209695.333226;-38.13080360867914
1739209695.333227;-45.120503652039325
1739209695.3332279;-45.120503652039325
1739209695.333229;-38.13080360867914
1739209695.33323;-38.13080360867914
1739209695.333231;-38.13080360867914
1739209695.333232;-38.13080360867914
1739209695.3332329;-38.13080360867914
1739209695.333234;-38.13080360867914
1739209695.333235;-38.13080360867914
1739209695.333236;-45.120503652039325
1739209695.333237;-45.120503652039325
1739209695.333238;-38.13080360867914
1739209695.3332388;-38.13080360867914
1739209695.33324;-35.57807855764607
1739209695.333241;-38.13080360867914
1739209695.333242;-45.120503652039325
1739209695.333243;-33.981070128970906
1739209695.3332438;-35.57807855764607
1739209695.333245;-38.13080360867914
1739209695.333246;-38.13080360867914
1739209695.333247;-33.981070128970906
1739209695.333248;-45.120503652039325
1739209695.3332489;-45.120503652039325
1739209695.33325;-45.120503652039325
1739209695.333251;-38.13080360867914
1739209695.333252;-45.120503652039325
1739209695.333253;-33.981070128970906
1739209695.3332539;-38.13080360867914
1739209695.3332548;-30.49652367304973
1739209695.333256;-45.120503652039325
1739209695.333257;-33.981070128970906
1739209695.333258;-32.816014438256545
1739209695.3332589;-38.13080360867914
1739209695.3332598;-45.120503652039325
1739209695.333261;-38.13080360867914
1739209695.333262;-38.13080360867914
1739209695.333263;-38.13080360867914
1739209695.3332639;-45.120503652039325
1739209695.3332648;-45.120503652039325
1739209695.3332658;-38.13080360867914
1739209695.333267;-45.120503652039325
1739209695.333268;-38.13080360867914
1739209695.333269;-38.13080360867914
1739209695.3332698;-35.57807855764607
1739209695.3332708;-31.141103565318915
1739209695.333272;-45.120503652039325
1739209695.333273;-38.13080360867914
1739209695.333274;-38.13080360867914
1739209695.3332748;-45.120503652039325
1739209695.3332758;-45.120503652039325
1739209695.3332767;-45.120503652039325
1739209695.333278;-38.13080360867914
1739209695.333279;-32.816014438256545
1739209695.3332798;-32.816014438256545
1739209695.3332808;-38.13080360867914
1739209695.3332818;-45.120503652039325
1739209695.333283;-35.57807855764607
1739209695.333284;-35.57807855764607
1739209695.3332849;-45.120503652039325
1739209695.3332858;-38.13080360867914
1739209695.3332868;-33.981070128970906
1739209695.333288;-35.57807855764607
1739209695.333289;-45.120503652039325
1739209695.3332899;-45.120503652039325
1739209695.3332908;-38.13080360867914
1739209695.3332918;-35.57807855764607
1739209695.3332927;-38.13080360867914
1739209695.333294;-45.120503652039325
1739209695.3332949;-33.981070128970906
1739209695.3332958;-45.120503652039325
1739209695.3332968;-45.120503652039325
1739209695.3332977;-45.120503652039325
1739209695.333299;-38.13080360867914
1739209695.3332999;-45.120503652039325
1739209695.3333008;-38.13080360867914
1739209695.3333018;-45.120503652039325
1739209695.3333027;-45.120503652039325
1739209695.3333037;-31.141103565318915
1739209695.333305;-38.13080360867914
1739209695.3333058;-45.120503652039325
1739209695.3333068;-35.57807855764607
1739209695.3333077;-35.57807855764607
1739209695.3333087;-45.120503652039325
1739209695.33331;-45.120503652039325
1739209695.3333108;-38.13080360867914
1739209695.3333118;-38.13080360867914
1739209695.3333127;-45.120503652039325
1739209695.3333137;-38.13080360867914
1739209695.3333147;-45.120503652039325
1739209695.3333158;-45.120503652039325
1739209695.3333168;-45.120503652039325
1739209695.3333178;-45.120503652039325
1739209695.3333187;-45.120503652039325
1739209695.3333197;-45.120503652039325
1739209695.3333209;-45.120503652039325
1739209695.3333218;-38.13080360867914
1739209695.3333228;-45.120503652039325
1739209695.3333237;-45.120503652039325
1739209695.3333247;-45.120503652039325
1739209695.3333259;-45.120503652039325
1739209695.3333268;-45.120503652039325
1739209695.3333278;-35.57807855764607
1739209695.3333287;-38.13080360867914
1739209695.3333297;-45.120503652039325
1739209695.3333306;-38.13080360867914
1739209695.3333318;-38.13080360867914
1739209695.3333328;-45.120503652039325
1739209695.3333337;-38.13080360867914
1739209695.3333347;-38.13080360867914
1739209695.3333356;-32.816014438256545
1739209695.3333368;-45.120503652039325
1739209695.3333378;-38.13080360867914
1739209695.3333387;-38.13080360867914
1739209695.3333397;-38.13080360867914
1739209695.3333406;-38.13080360867914
1739209695.3333416;-32.816014438256545
1739209695.3333428;-45.120503652039325
1739209695.3333437;-38.13080360867914
1739209695.3333447;-38.13080360867914
1739209695.3333457;-45.120503652039325
1739209695.3333466;-45.120503652039325
1739209695.3333478;-45.120503652039325
1739209695.3333488;-45.120503652039325
1739209695.3333497;-38.13080360867914
1739209695.3333507;-38.13080360867914
1739209695.3333516;-38.13080360867914
1739209695.3333528;-45.120503652039325
1739209695.3333538;-45.120503652039325
1739209695.3333547;-45.120503652039325
1739209695.3333557;-45.120503652039325
1739209695.3333566;-38.13080360867914
1739209695.3333576;-35.57807855764607
1739209695.3333588;-38.13080360867914
1739209695.3333597;-30.49652367304973
1739209695.3333607;-38.13080360867914
1739209695.3333616;-38.13080360867914
1739209695.3333626;-45.120503652039325
1739209695.3333638;-45.120503652039325
1739209695.3333647;-38.13080360867914
1739209695.3333657;-35.57807855764607
1739209695.3333666;-45.120503652039325
1739209695.3333676;-33.981070128970956
1739209695.3333685;-38.13080360867914
1739209695.3333697;-35.57807855764607
1739209695.3333707;-45.120503652039325
1739209695.3333716;-45.120503652039325
1739209695.3333726;-38.13080360867914
1739209695.3333735;-45.120503652039325
1739209695.3333747;-38.13080360867914
1739209695.3333757;-38.13080360867914
1739209695.3333766;-45.120503652039325
1739209695.3333776;-45.120503652039325
1739209695.3333786;-45.120503652039325
1739209695.3333795;-45.120503652039325
1739209695.3333807;-38.13080360867914
1739209695.3333817;-38.13080360867914
1739209695.3333826;-38.13080360867914
1739209695.3333836;-30.49652367304973
1739209695.3333845;-38.13080360867914
1739209695.3333857;-45.120503652039325
1739209695.3333867;-45.120503652039325
1739209695.3333876;-35.57807855764607
1739209695.3333886;-38.13080360867914
1739209695.3333895;-38.13080360867914
1739209695.3333907;-38.13080360867914
1739209695.3333917;-45.120503652039325
1739209695.3333926;-45.120503652039325
1739209695.3333936;-38.13080360867914
1739209695.3333945;-38.13080360867914
1739209695.3333955;-45.120503652039325
1739209695.3333967;-38.13080360867914
1739209695.3333976;-45.120503652039325
1739209695.3333986;-45.120503652039325
1739209695.3333995;-38.13080360867914
1739209695.3334005;-38.13080360867914
1739209695.3334017;-45.120503652039325
1739209695.3334026;-33.981070128970906
1739209695.3334036;-45.120503652039325
1739209695.3334045;-45.120503652039325
1739209695.3334055;-38.13080360867914
1739209695.3334064;-45.120503652039325
1739209695.3334076;-35.57807855764607
1739209695.3334086;-38.13080360867914
1739209695.3334095;-38.13080360867914
1739209695.3334105;-38.13080360867914
1739209695.3334115;-38.13080360867914
1739209695.3334126;-33.981070128970906
1739209695.3334136;-38.13080360867914
1739209695.3334146;-38.13080360867914
1739209695.3334155;-45.120503652039325
1739209695.3334165;-38.13080360867914
1739209695.3334177;-38.13080360867914
1739209695.3334186;-45.120503652039325
1739209695.3334196;-45.120503652039325
1739209695.3334205;-38.13080360867914
1739209695.3334215;-32.816014438256545
1739209695.3334224;-38.13080360867914
1739209695.3334236;-45.120503652039325
1739209695.3334246;-45.120503652039325
1739209695.3334255;-38.13080360867914
1739209695.3334265;-38.13080360867914
1739209695.3334274;-38.13080360867914
1739209695.3334286;-33.981070128970906
1739209695.3334296;-38.13080360867914
1739209695.3334305;-38.13080360867914
1739209695.3334315;-38.13080360867914
1739209695.3334324;-27.267205301931607
1739209695.3334334;-38.13080360867914
1739209695.3334346;-45.120503652039325
1739209695.3334355;-30.49652367304973
1739209695.3334365;-33.981070128970906
1739209695.3334374;-38.13080360867914
1739209695.3334384;-45.120503652039325
1739209695.3334396;-33.981070128970906
1739209695.3334405;-33.981070128970906
1739209695.3334415;-45.120503652039325
1739209695.3334424;-38.13080360867914
1739209695.3334434;-33.981070128970906
1739209695.3334444;-38.13080360867914
1739209695.3334455;-45.120503652039325
1739209695.3334465;-45.120503652039325
1739209695.3334475;-38.13080360867914
1739209695.3334484;-32.81601443825658
1739209695.3334494;-45.120503652039325
1739209695.3334506;-38.13080360867914
1739209695.3334515;-45.120503652039325
1739209695.3334525;-38.13080360867914
1739209695.3334534;-35.57807855764607
1739209695.3334544;-45.120503652039325
1739209695.3334556;-45.120503652039325
1739209695.3334565;-27.267205301931607
1739209695.3334575;-38.13080360867914
1739209695.3334584;-45.120503652039325
1739209695.3334594;-38.13080360867914
1739209695.3334603;-38.13080360867914
1739209695.3334615;-45.120503652039325
1739209695.3334625;-45.120503652039325
1739209695.3334634;-38.13080360867914
1739209695.3334644;-38.13080360867914
1739209695.3334653;-45.120503652039325
1739209695.3334665;-45.120503652039325
1739209695.3334675;-45.120503652039325
1739209695.3334684;-33.981070128970906
1739209695.3334694;-38.13080360867914
1739209695.3334703;-38.13080360867914
1739209695.3334713;-45.120503652039325
1739209695.3334725;-38.13080360867914
1739209695.3334734;-38.13080360867914
1739209695.3334744;-35.57807855764607
1739209695.3334754;-45.120503652039325
1739209695.3334763;-38.13080360867914
1739209695.3334775;-31.141103565318893
1739209695.3334785;-45.120503652039325
1739209695.3334794;-38.13080360867914
1739209695.3334804;-33.981070128970906
1739209695.3334813;-38.13080360867914
1739209695.3334825;-45.120503652039325
1739209695.3334835;-45.120503652039325
1739209695.3334844;-45.120503652039325
1739209695.3334854;-45.120503652039325
1739209695.3334863;-45.120503652039325
1739209695.3334873;-38.13080360867914
1739209695.3334885;-45.120503652039325
1739209695.3334894;-45.120503652039325
1739209695.3334904;-35.57807855764607
1739209695.3334913;-45.120503652039325
1739209695.3334923;-45.120503652039325
1739209695.3334935;-45.120503652039325
1739209695.3334944;-38.13080360867914
1739209695.3334954;-45.120503652039325
1739209695.3334963;-35.57807855764607
1739209695.3334973;-35.57807855764607
1739209695.3334982;-38.13080360867914
1739209695.3334994;-35.57807855764607
1739209695.3335004;-38.13080360867914
1739209695.3335013;-35.57807855764607
1739209695.3335023;-38.13080360867914
1739209695.3335032;-32.816014438256545
1739209695.3335044;-38.13080360867914
1739209695.3335054;-45.120503652039325
1739209695.3335063;-38.13080360867914
1739209695.3335073;-45.120503652039325
1739209695.3335083;-45.120503652039325
1739209695.3335092;-45.120503652039325
1739209695.3335104;-45.120503652039325
1739209695.3335114;-45.120503652039325
1739209695.3335123;-45.120503652039325
1739209695.3335133;-45.120503652039325
1739209695.3335142;-45.120503652039325
1739209695.3335154;-45.120503652039325
1739209695.3335164;-38.13080360867914
1739209695.3335173;-35.57807855764607
1739209695.3335183;-45.120503652039325
1739209695.3335192;-45.120503652039325
1739209695.3335204;-35.57807855764607
1739209695.3335214;-26.991370085610736
1739209695.3335223;-45.120503652039325
1739209695.3335233;-45.120503652039325
1739209695.3335242;-38.13080360867914
1739209695.3335252;-32.816014438256545
1739209695.3335264;-45.120503652039325
1739209695.3335273;-45.120503652039325
1739209695.3335283;-45.120503652039325
1739209695.3335292;-45.120503652039325
1739209695.3335302;-38.13080360867914
1739209695.3335314;-45.120503652039325
1739209695.3335323;-38.13080360867914
1739209695.3335333;-38.13080360867914
1739209695.3335342;-38.13080360867914
1739209695.3335352;-45.120503652039325
1739209695.3335361;-45.120503652039325
1739209695.3335373;-45.120503652039325
1739209695.3335383;-38.13080360867914
1739209695.3335392;-45.120503652039325
1739209695.3335402;-38.13080360867914
1739209695.3335412;-45.120503652039325
1739209695.3335423;-38.13080360867914
1739209695.3335433;-38.13080360867914
1739209695.3335443;-33.981070128970906
1739209695.3335452;-25.252786309376837
1739209695.3335462;-38.13080360867914
1739209695.3335474;-45.120503652039325
1739209695.3335483;-38.13080360867914
1739209695.3335493;-35.57807855764607
1739209695.3335502;-45.120503652039325
1739209695.3335512;-45.120503652039325
1739209695.3335521;-45.120503652039325
1739209695.3335533;-33.981070128970956
1739209695.3335543;-38.13080360867914
1739209695.3335552;-38.13080360867914
1739209695.3335562;-45.120503652039325
1739209695.3335571;-45.120503652039325
1739209695.3335583;-45.120503652039325
1739209695.3335593;-38.13080360867914
1739209695.3335602;-38.13080360867914
1739209695.3335612;-38.13080360867914
1739209695.3335621;-35.57807855764607
1739209695.333563;-35.57807855764607
1739209695.3335643;-33.981070128970906
1739209695.3335652;-45.120503652039325
1739209695.3335662;-45.120503652039325
1739209695.3335671;-38.13080360867914
1739209695.333568;-45.120503652039325
1739209695.3335693;-33.981070128970906
1739209695.3335702;-38.13080360867914
1739209695.3335712;-45.120503652039325
1739209695.3335721;-45.120503652039325
1739209695.333573;-38.13080360867914
1739209695.333574;-33.981070128970906
1739209695.3335752;-45.120503652039325
1739209695.3335762;-38.13080360867914
1739209695.3335772;-38.13080360867914
1739209695.333578;-45.120503652039325
1739209695.333579;-45.120503652039325
1739209695.3335803;-45.120503652039325
1739209695.3335812;-38.13080360867914
1739209695.3335822;-33.981070128970906
1739209695.333583;-45.120503652039325
1739209695.333584;-38.13080360867914
1739209695.3335853;-38.13080360867914
1739209695.3335862;-33.981070128970906
1739209695.3335872;-45.120503652039325
1739209695.3335881;-35.57807855764607
1739209695.333589;-38.13080360867914
1739209695.33359;-45.120503652039325
1739209695.3335912;-38.13080360867914
1739209695.3335922;-38.13080360867914
1739209695.3335931;-38.13080360867914
1739209695.333594;-31.141103565318915
1739209695.333595;-35.57807855764607
1739209695.3335962;-38.13080360867914
1739209695.3335972;-38.13080360867914
1739209695.3335981;-33.981070128970906
1739209695.333599;-45.120503652039325
1739209695.3336;-45.120503652039325
1739209695.333601;-45.120503652039325
1739209695.3336022;-45.120503652039325
1739209695.3336031;-45.120503652039325
1739209695.333604;-45.120503652039325
1739209695.333605;-38.13080360867914
1739209695.333606;-38.13080360867914
1739209695.3336072;-45.120503652039325
1739209695.3336082;-38.13080360867914
1739209695.333609;-38.13080360867914
1739209695.33361;-32.816014438256545
1739209695.333611;-45.120503652039325
1739209695.333612;-33.981070128970906
1739209695.3336132;-38.13080360867914
1739209695.333614;-38.13080360867914
1739209695.333615;-45.120503652039325
1739209695.333616;-33.981070128970906
1739209695.333617;-33.981070128970906
1739209695.3336182;-31.141103565318915
1739209695.333619;-45.120503652039325
1739209695.33362;-38.13080360867914
1739209695.333621;-35.57807855764607
1739209695.333622;-38.13080360867914
1739209695.3336232;-45.120503652039325
1739209695.3336241;-35.57807855764607
1739209695.333625;-35.57807855764607
1739209695.333626;-45.120503652039325
1739209695.333627;-45.120503652039325
1739209695.333628;-45.120503652039325
1739209695.3336291;-38.13080360867914
1739209695.33363;-38.13080360867914
1739209695.333631;-45.120503652039325
1739209695.333632;-45.120503652039325
1739209695.333633;-38.13080360867914
1739209695.3336341;-31.14110356531892
1739209695.333635;-45.120503652039325
1739209695.333636;-38.13080360867914
1739209695.333637;-35.57807855764607
1739209695.333638;-38.13080360867914
1739209695.333639;-35.57807855764607
1739209695.33364;-38.13080360867914
1739209695.333641;-38.13080360867914
1739209695.333642;-31.141103565318915
1739209695.333643;-32.816014438256545
1739209695.333644;-45.120503652039325
1739209695.333645;-45.120503652039325
1739209695.333646;-33.981070128970906
1739209695.333647;-33.981070128970906
1739209695.333648;-45.120503652039325
1739209695.333649;-38.13080360867914
1739209695.33365;-30.49652367304973
1739209695.333651;-38.13080360867914
1739209695.333652;-38.13080360867914
1739209695.333653;-38.13080360867914
1739209695.333654;-45.120503652039325
1739209695.3336549;-45.120503652039325
1739209695.333656;-45.120503652039325
1739209695.333657;-45.120503652039325
1739209695.333658;-38.13080360867914
1739209695.333659;-45.120503652039325
1739209695.33366;-45.120503652039325
1739209695.333661;-45.120503652039325
1739209695.333662;-35.57807855764607
1739209695.333663;-45.120503652039325
1739209695.333664;-45.120503652039325
1739209695.333665;-38.13080360867914
1739209695.3336658;-33.981070128970906
1739209695.333667;-35.57807855764607
1739209695.333668;-38.13080360867914
1739209695.333669;-45.120503652039325
1739209695.33367;-38.13080360867914
1739209695.3336709;-32.816014438256545
1739209695.333672;-38.13080360867914
1739209695.333673;-35.57807855764607
1739209695.333674;-38.13080360867914
1739209695.333675;-45.120503652039325
1739209695.3336759;-38.13080360867914
1739209695.3336768;-35.57807855764607
1739209695.333678;-45.120503652039325
1739209695.333679;-45.120503652039325
1739209695.33368;-35.57807855764607
1739209695.3336809;-38.13080360867914
1739209695.3336818;-38.13080360867914
