CAN Message; 0x77:6e278647a096470a
1739209600.4424021;-45.120503652039325
1739209600.4424026;-45.120503652039325
1739209600.442403;-45.120503652039325
1739209600.4424036;-38.13080360867914
1739209600.442404;-38.13080360867914
1739209600.4424043;-38.13080360867914
1739209600.4424047;-45.120503652039325
1739209600.4424052;-38.13080360867914
1739209600.4424057;-38.13080360867914
1739209600.4424062;-38.13080360867914
1739209600.4424067;-38.13080360867914
1739209600.4424071;-35.57807855764607
1739209600.4424076;-45.120503652039325
1739209600.4424078;-31.141103565318893
1739209600.4424083;-25.62660358559016
1739209600.4424088;-45.120503652039325
1739209600.4424093;-45.120503652039325
1739209600.4424098;-45.120503652039325
1739209600.4424102;-38.13080360867914
1739209600.4424107;-38.13080360867914
1739209600.4424112;-38.13080360867914
1739209600.4424117;-45.120503652039325
1739209600.442412;-31.141103565318943
1739209600.4424124;-45.120503652039325
1739209600.4424129;-45.120503652039325
1739209600.4424133;-45.120503652039325
1739209600.4424138;-45.120503652039325
1739209600.4424143;-33.981070128970906
1739209600.4424148;-38.13080360867914
1739209600.4424152;-38.13080360867914
1739209600.4424155;-31.141103565318915
1739209600.442416;-45.120503652039325
1739209600.4424164;-38.13080360867914
1739209600.442417;-35.57807855764607
1739209600.4424174;-38.13080360867914
1739209600.4424179;-45.120503652039325
1739209600.4424183;-38.13080360867914
1739209600.4424188;-35.57807855764607
1739209600.442419;-33.981070128970906
1739209600.4424195;-38.13080360867914
1739209600.44242;-38.13080360867914
1739209600.4424205;-38.13080360867914
1739209600.442421;-35.57807855764607
1739209600.4424214;-32.816014438256545
1739209600.442422;-31.141103565318915
1739209600.4424224;-45.120503652039325
1739209600.4424229;-31.14110356531892
1739209600.442423;-45.120503652039325
1739209600.4424236;-38.13080360867914
1739209600.442424;-35.57807855764607
1739209600.4424245;-38.13080360867914
1739209600.442425;-45.120503652039325
1739209600.4424255;-33.981070128970906
1739209600.442426;-45.120503652039325
1739209600.4424264;-28.992665084841942
1739209600.4424267;-38.13080360867914
1739209600.4424272;-38.13080360867914
1739209600.4424276;-45.120503652039325
1739209600.442428;-38.13080360867914
1739209600.4424286;-33.981070128970906
1739209600.442429;-45.120503652039325
1739209600.4424295;-45.120503652039325
1739209600.44243;-31.14110356531892
1739209600.4424303;-31.141103565318915
1739209600.4424307;-38.13080360867914
1739209600.4424312;-38.13080360867914
1739209600.4424317;-38.13080360867914
1739209600.4424322;-45.120503652039325
1739209600.4424326;-45.120503652039325
1739209600.442433;-45.120503652039325
1739209600.4424336;-31.141103565318915
1739209600.442434;-38.13080360867914
1739209600.4424343;-38.13080360867914
1739209600.4424348;-45.120503652039325
1739209600.4424353;-38.13080360867914
1739209600.4424357;-33.981070128970906
1739209600.4424362;-35.57807855764607
1739209600.4424367;-45.120503652039325
1739209600.4424372;-38.13080360867914
1739209600.4424376;-33.981070128970906
1739209600.442438;-45.120503652039325
1739209600.4424384;-45.120503652039325
1739209600.4424388;-45.120503652039325
1739209600.4424393;-45.120503652039325
1739209600.4424398;-45.120503652039325
1739209600.4424403;-38.13080360867914
1739209600.4424407;-38.13080360867914
1739209600.4424412;-45.120503652039325
1739209600.4424415;-45.120503652039325
1739209600.442442;-35.57807855764607
1739209600.4424424;-38.13080360867914
1739209600.442443;-45.120503652039325
1739209600.4424434;-45.120503652039325
1739209600.4424438;-33.981070128970906
1739209600.4424443;-38.13080360867914
1739209600.4424448;-38.13080360867914
1739209600.442445;-45.120503652039325
1739209600.4424455;-45.120503652039325
1739209600.442446;-45.120503652039325
1739209600.4424465;-32.816014438256545
1739209600.442447;-38.13080360867914
1739209600.4424474;-38.13080360867914
1739209600.442448;-38.13080360867914
1739209600.4424484;-33.981070128970906
1739209600.4424489;-38.13080360867914
1739209600.442449;-38.13080360867914
1739209600.4424496;-38.13080360867914
1739209600.44245;-45.120503652039325
1739209600.4424505;-38.13080360867914
1739209600.442451;-45.120503652039325
1739209600.4424515;-38.13080360867914
1739209600.442452;-38.13080360867914
1739209600.4424524;-38.13080360867914
1739209600.4424527;-38.13080360867914
1739209600.4424531;-45.120503652039325
1739209600.4424536;-45.120503652039325
1739209600.442454;-38.13080360867914
1739209600.4424546;-38.13080360867914
1739209600.442455;-38.13080360867914
1739209600.4424555;-38.13080360867914
1739209600.442456;-38.13080360867914
1739209600.4424562;-35.57807855764607
1739209600.4424567;-45.120503652039325
1739209600.4424572;-35.57807855764607
1739209600.4424577;-38.13080360867914
1739209600.4424582;-45.120503652039325
1739209600.4424586;-38.13080360867914
1739209600.442459;-45.120503652039325
1739209600.4424596;-45.120503652039325
1739209600.44246;-45.120503652039325
1739209600.4424603;-45.120503652039325
1739209600.4424608;-45.120503652039325
1739209600.4424613;-38.13080360867914
1739209600.4424617;-45.120503652039325
1739209600.4424622;-45.120503652039325
1739209600.4424627;-31.141103565318893
1739209600.4424632;-38.13080360867914
1739209600.4424636;-38.13080360867914
1739209600.4424639;-38.13080360867914
1739209600.4424644;-38.13080360867914
1739209600.4424648;-35.57807855764607
1739209600.4424653;-45.120503652039325
1739209600.4424658;-38.13080360867914
1739209600.4424663;-45.120503652039325
1739209600.4424667;-45.120503652039325
1739209600.4424672;-45.120503652039325
1739209600.4424675;-45.120503652039325
1739209600.442468;-45.120503652039325
1739209600.4424684;-38.13080360867914
1739209600.442469;-38.13080360867914
1739209600.4424694;-45.120503652039325
1739209600.4424698;-38.13080360867914
1739209600.4424703;-33.981070128970906
1739209600.4424708;-38.13080360867914
1739209600.4424713;-38.13080360867914
1739209600.4424715;-30.49652367304973
1739209600.442472;-35.57807855764607
1739209600.4424725;-45.120503652039325
1739209600.442473;-45.120503652039325
1739209600.4424734;-29.438486411369333
1739209600.442474;-31.141103565318893
1739209600.4424744;-45.120503652039325
1739209600.4424748;-45.120503652039325
1739209600.442475;-45.120503652039325
1739209600.4424756;-38.13080360867914
1739209600.442476;-45.120503652039325
1739209600.4424765;-35.57807855764607
1739209600.442477;-45.120503652039325
1739209600.4424775;-45.120503652039325
1739209600.442478;-45.120503652039325
1739209600.4424784;-45.120503652039325
1739209600.4424787;-38.13080360867914
1739209600.4424791;-45.120503652039325
1739209600.4424796;-38.13080360867914
1739209600.44248;-45.120503652039325
1739209600.4424806;-31.141103565318893
1739209600.442481;-29.438486411369333
1739209600.4424815;-45.120503652039325
1739209600.442482;-45.120503652039325
1739209600.4424825;-35.57807855764607
1739209600.4424827;-32.816014438256545
1739209600.4424832;-38.13080360867914
1739209600.4424837;-35.57807855764607
1739209600.4424841;-45.120503652039325
1739209600.4424846;-38.13080360867914
1739209600.442485;-45.120503652039325
1739209600.4424856;-45.120503652039325
1739209600.442486;-45.120503652039325
1739209600.4424863;-45.120503652039325
1739209600.4424868;-32.816014438256545
1739209600.4424872;-45.120503652039325
1739209600.4424877;-32.816014438256545
1739209600.4424882;-30.49652367304973
1739209600.4424887;-35.57807855764607
1739209600.4424891;-38.13080360867914
1739209600.4424896;-38.13080360867914
1739209600.4424899;-38.13080360867914
1739209600.4424903;-45.120503652039325
1739209600.4424908;-38.13080360867914
1739209600.4424913;-38.13080360867914
1739209600.4424918;-45.120503652039325
1739209600.4424922;-45.120503652039325
1739209600.4424927;-45.120503652039325
1739209600.4424932;-38.13080360867914
1739209600.4424937;-45.120503652039325
1739209600.442494;-45.120503652039325
1739209600.4424944;-38.13080360867914
1739209600.4424949;-45.120503652039325
1739209600.4424953;-45.120503652039325
1739209600.4424958;-45.120503652039325
1739209600.4424963;-38.13080360867914
1739209600.4424968;-45.120503652039325
1739209600.4424973;-45.120503652039325
1739209600.4424975;-35.57807855764607
1739209600.442498;-33.981070128970906
1739209600.4424984;-38.13080360867914
1739209600.442499;-31.141103565318915
1739209600.4424994;-45.120503652039325
1739209600.4424999;-45.120503652039325
1739209600.4425004;-45.120503652039325
1739209600.4425008;-33.981070128970906
1739209600.442501;-45.120503652039325
1739209600.4425015;-45.120503652039325
1739209600.442502;-33.981070128970906
1739209600.4425025;-38.13080360867914
1739209600.442503;-45.120503652039325
1739209600.4425035;-45.120503652039325
1739209600.442504;-38.13080360867914
1739209600.4425044;-45.120503652039325
1739209600.442505;-38.13080360867914
1739209600.4425051;-45.120503652039325
1739209600.4425056;-45.120503652039325
1739209600.442506;-28.992665084841942
1739209600.4425066;-35.57807855764607
1739209600.442507;-38.13080360867914
1739209600.4425075;-45.120503652039325
1739209600.442508;-38.13080360867914
1739209600.4425085;-32.816014438256545
1739209600.4425087;-38.13080360867914
1739209600.4425092;-45.120503652039325
1739209600.4425097;-32.816014438256545
1739209600.4425101;-38.13080360867914
1739209600.4425106;-45.120503652039325
1739209600.442511;-45.120503652039325
1739209600.4425116;-45.120503652039325
1739209600.442512;-45.120503652039325
1739209600.4425123;-45.120503652039325
1739209600.4425128;-45.120503652039325
1739209600.4425132;-33.981070128970906
1739209600.4425137;-38.13080360867914
1739209600.4425142;-38.13080360867914
1739209600.4425147;-38.13080360867914
1739209600.4425151;-38.13080360867914
1739209600.4425156;-45.120503652039325
1739209600.442516;-38.13080360867914
1739209600.4425163;-38.13080360867914
1739209600.4425168;-38.13080360867914
1739209600.4425173;-35.57807855764607
1739209600.4425178;-33.981070128970906
1739209600.4425182;-45.120503652039325
1739209600.4425187;-38.13080360867914
1739209600.4425192;-33.981070128970906
1739209600.4425197;-33.981070128970906
1739209600.44252;-45.120503652039325
1739209600.4425204;-38.13080360867914
1739209600.4425209;-38.13080360867914
1739209600.4425213;-38.13080360867914
1739209600.4425218;-45.120503652039325
1739209600.4425223;-38.13080360867914
1739209600.4425228;-45.120503652039325
1739209600.4425232;-35.57807855764607
1739209600.4425235;-38.13080360867914
1739209600.442524;-28.992665084841942
1739209600.4425244;-33.981070128970906
1739209600.442525;-38.13080360867914
1739209600.4425254;-38.13080360867914
1739209600.4425259;-38.13080360867914
1739209600.4425263;-35.57807855764607
1739209600.4425268;-45.120503652039325
1739209600.4425273;-45.120503652039325
1739209600.4425275;-38.13080360867914
1739209600.442528;-38.13080360867914
1739209600.4425285;-38.13080360867914
1739209600.442529;-45.120503652039325
1739209600.4425294;-45.120503652039325
1739209600.44253;-45.120503652039325
1739209600.4425304;-45.120503652039325
1739209600.4425309;-45.120503652039325
1739209600.442531;-45.120503652039325
1739209600.4425316;-45.120503652039325
1739209600.442532;-45.120503652039325
1739209600.4425325;-38.13080360867914
1739209600.442533;-38.13080360867914
1739209600.4425335;-45.120503652039325
1739209600.442534;-38.13080360867914
1739209600.4425344;-35.57807855764607
1739209600.4425347;-35.57807855764607
1739209600.4425352;-35.57807855764607
1739209600.4425356;-38.13080360867914
1739209600.442536;-38.13080360867914
1739209600.4425366;-45.120503652039325
1739209600.442537;-35.57807855764607
1739209600.4425375;-38.13080360867914
1739209600.442538;-45.120503652039325
1739209600.4425385;-45.120503652039325
1739209600.4425387;-45.120503652039325
1739209600.4425392;-45.120503652039325
1739209600.4425397;-45.120503652039325
1739209600.4425402;-45.120503652039325
1739209600.4425406;-45.120503652039325
1739209600.4425411;-45.120503652039325
1739209600.4425416;-35.57807855764607
1739209600.442542;-38.13080360867914
1739209600.4425423;-32.816014438256545
1739209600.4425428;-35.57807855764607
1739209600.4425433;-38.13080360867914
1739209600.4425437;-38.13080360867914
1739209600.4425442;-35.57807855764607
1739209600.4425447;-45.120503652039325
1739209600.4425452;-45.120503652039325
1739209600.4425457;-38.13080360867914
1739209600.442546;-45.120503652039325
1739209600.4425464;-45.120503652039325
1739209600.4425468;-45.120503652039325
1739209600.4425473;-45.120503652039325
1739209600.4425478;-45.120503652039325
1739209600.4425483;-38.13080360867914
1739209600.4425488;-45.120503652039325
1739209600.4425492;-38.13080360867914
1739209600.4425497;-38.13080360867914
1739209600.44255;-45.120503652039325
1739209600.4425504;-45.120503652039325
1739209600.442551;-45.120503652039325
1739209600.4425514;-35.57807855764607
1739209600.4425519;-38.13080360867914
1739209600.4425523;-38.13080360867914
1739209600.4425528;-45.120503652039325
1739209600.4425533;-45.120503652039325
1739209600.4425535;-45.120503652039325
1739209600.442554;-38.13080360867914
1739209600.4425545;-38.13080360867914
1739209600.442555;-45.120503652039325
1739209600.4425554;-45.120503652039325
1739209600.442556;-38.13080360867914
1739209600.4425564;-33.981070128970906
1739209600.4425569;-45.120503652039325
1739209600.442557;-45.120503652039325
1739209600.4425576;-32.816014438256545
1739209600.442558;-38.13080360867914
1739209600.4425585;-35.57807855764607
1739209600.442559;-45.120503652039325
1739209600.4425595;-45.120503652039325
1739209600.44256;-45.120503652039325
1739209600.4425604;-28.21854285175415
1739209600.442561;-30.49652367304973
1739209600.4425611;-45.120503652039325
1739209600.4425616;-38.13080360867914
1739209600.442562;-38.13080360867914
1739209600.4425626;-38.13080360867914
1739209600.442563;-45.120503652039325
1739209600.4425635;-38.13080360867914
1739209600.442564;-45.120503652039325
1739209600.4425645;-38.13080360867914
1739209600.4425647;-32.816014438256545
1739209600.4425652;-38.13080360867914
1739209600.4425657;-45.120503652039325
1739209600.4425662;-45.120503652039325
1739209600.4425666;-32.816014438256545
1739209600.442567;-33.981070128970906
1739209600.4425676;-32.816014438256545
1739209600.442568;-31.141103565318893
1739209600.4425683;-30.49652367304973
1739209600.4425688;-30.49652367304973
1739209600.4425693;-38.13080360867914
1739209600.4425697;-33.981070128970906
1739209600.4425702;-45.120503652039325
1739209600.4425707;-35.57807855764607
1739209600.4425712;-45.120503652039325
1739209600.4425716;-38.13080360867914
1739209600.442572;-38.13080360867914
1739209600.4425724;-45.120503652039325
1739209600.4425728;-45.120503652039325
1739209600.4425733;-45.120503652039325
1739209600.4425738;-38.13080360867914
1739209600.4425743;-45.120503652039325
1739209600.4425747;-35.57807855764607
1739209600.4425752;-31.141103565318915
1739209600.4425757;-45.120503652039325
1739209600.442576;-38.13080360867914
1739209600.4425764;-38.13080360867914
1739209600.442577;-45.120503652039325
1739209600.4425774;-38.13080360867914
1739209600.4425778;-38.13080360867914
1739209600.4425783;-35.57807855764607
1739209600.4425788;-38.13080360867914
1739209600.4425793;-38.13080360867914
1739209600.4425795;-38.13080360867914
1739209600.44258;-45.120503652039325
1739209600.4425805;-38.13080360867914
1739209600.442581;-38.13080360867914
1739209600.4425814;-45.120503652039325
1739209600.442582;-38.13080360867914
1739209600.4425824;-45.120503652039325
1739209600.4425828;-45.120503652039325
1739209600.4425833;-38.13080360867914
1739209600.4425836;-38.13080360867914
1739209600.442584;-38.13080360867914
1739209600.4425845;-38.13080360867914
1739209600.442585;-45.120503652039325
1739209600.4425855;-35.57807855764607
1739209600.442586;-31.141103565318915
1739209600.4425864;-45.120503652039325
1739209600.442587;-38.13080360867914
1739209600.4425871;-38.13080360867914
1739209600.4425876;-38.13080360867914
1739209600.442588;-38.13080360867914
1739209600.4425886;-45.120503652039325
1739209600.442589;-45.120503652039325
1739209600.4425895;-38.13080360867914
1739209600.44259;-38.13080360867914
1739209600.4425905;-38.13080360867914
1739209600.4425907;-45.120503652039325
1739209600.4425912;-38.13080360867914
1739209600.4425917;-35.57807855764607
1739209600.4425921;-38.13080360867914
1739209600.4425926;-45.120503652039325
1739209600.442593;-28.992665084841942
1739209600.4425936;-32.816014438256545
1739209600.442594;-38.13080360867914
1739209600.4425945;-38.13080360867914
1739209600.4425948;-31.141103565318915
1739209600.4425952;-45.120503652039325
1739209600.4425957;-38.13080360867914
1739209600.4425962;-38.13080360867914
1739209600.4425967;-31.14110356531892
1739209600.4425972;-38.13080360867914
1739209600.4425976;-38.13080360867914
1739209600.442598;-45.120503652039325
1739209600.4425983;-45.120503652039325
1739209600.4425988;-45.120503652039325
1739209600.4425993;-45.120503652039325
1739209600.4425998;-45.120503652039325
1739209600.4426003;-33.981070128970906
1739209600.4426007;-33.981070128970906
1739209600.4426012;-38.13080360867914
1739209600.4426017;-45.120503652039325
1739209600.442602;-38.13080360867914
1739209600.4426024;-35.57807855764607
1739209600.4426029;-35.57807855764607
1739209600.4426033;-45.120503652039325
1739209600.4426038;-33.981070128970906
1739209600.4426043;-33.981070128970906
1739209600.4426048;-33.981070128970906
1739209600.4426053;-45.120503652039325
1739209600.4426055;-45.120503652039325
1739209600.442606;-38.13080360867914
1739209600.4426064;-38.13080360867914
1739209600.442607;-45.120503652039325
1739209600.4426074;-38.13080360867914
1739209600.4426079;-45.120503652039325
1739209600.4426084;-45.120503652039325
1739209600.4426088;-45.120503652039325
1739209600.4426093;-45.120503652039325
1739209600.4426095;-45.120503652039325
1739209600.44261;-45.120503652039325
1739209600.4426105;-38.13080360867914
1739209600.442611;-38.13080360867914
1739209600.4426115;-38.13080360867914
1739209600.442612;-38.13080360867914
1739209600.4426124;-45.120503652039325
1739209600.442613;-38.13080360867914
1739209600.4426131;-35.57807855764607
1739209600.4426136;-45.120503652039325
1739209600.442614;-45.120503652039325
1739209600.4426146;-38.13080360867914
1739209600.442615;-33.981070128970906
1739209600.4426155;-38.13080360867914
1739209600.442616;-38.13080360867914
1739209600.4426165;-35.57807855764607
1739209600.4426167;-38.13080360867914
1739209600.4426172;-33.981070128970906
1739209600.4426177;-45.120503652039325
1739209600.4426181;-33.981070128970906
1739209600.4426186;-38.13080360867914
1739209600.442619;-45.120503652039325
1739209600.4426196;-35.57807855764607
1739209600.44262;-38.13080360867914
1739209600.4426205;-35.57807855764607
1739209600.4426208;-45.120503652039325
1739209600.4426212;-38.13080360867914
1739209600.4426217;-32.816014438256545
1739209600.4426222;-45.120503652039325
1739209600.4426227;-38.13080360867914
1739209600.4426231;-38.13080360867914
1739209600.4426236;-45.120503652039325
1739209600.442624;-45.120503652039325
1739209600.4426243;-45.120503652039325
1739209600.4426248;-45.120503652039325
1739209600.4426253;-45.120503652039325
1739209600.4426258;-38.13080360867914
1739209600.4426262;-45.120503652039325
1739209600.4426267;-38.13080360867914
1739209600.4426272;-45.120503652039325
1739209600.4426277;-33.981070128970906
1739209600.442628;-38.13080360867914
1739209600.4426284;-38.13080360867914
1739209600.4426289;-38.13080360867914
1739209600.4426293;-35.57807855764607
1739209600.4426298;-38.13080360867914
1739209600.4426303;-45.120503652039325
1739209600.4426308;-45.120503652039325
1739209600.4426312;-38.13080360867914
1739209600.4426317;-38.13080360867914
1739209600.442632;-38.13080360867914
1739209600.4426324;-38.13080360867914
1739209600.442633;-45.120503652039325
1739209600.4426334;-45.120503652039325
1739209600.4426339;-45.120503652039325
1739209600.4426343;-38.13080360867914
1739209600.4426348;-38.13080360867914
1739209600.4426353;-45.120503652039325
1739209600.4426355;-38.13080360867914
1739209600.442636;-45.120503652039325
1739209600.4426365;-32.816014438256545
1739209600.442637;-30.49652367304973
1739209600.4426374;-38.13080360867914
1739209600.442638;-45.120503652039325
1739209600.4426384;-38.13080360867914
1739209600.4426389;-33.981070128970906
1739209600.442639;-45.120503652039325
1739209600.4426396;-45.120503652039325
1739209600.44264;-45.120503652039325
1739209600.4426405;-45.120503652039325
1739209600.442641;-38.13080360867914
1739209600.4426415;-38.13080360867914
1739209600.442642;-45.120503652039325
1739209600.4426425;-45.120503652039325
1739209600.442643;-35.57807855764607
1739209600.4426432;-38.13080360867914
1739209600.4426436;-33.981070128970906
1739209600.4426441;-32.816014438256545
1739209600.4426446;-33.981070128970906
1739209600.442645;-33.981070128970906
1739209600.4426455;-38.13080360867914
1739209600.442646;-35.57807855764607
1739209600.4426465;-38.13080360867914
1739209600.4426467;-38.13080360867914
1739209600.4426472;-38.13080360867914
1739209600.4426477;-45.120503652039325
1739209600.4426482;-45.120503652039325
1739209600.4426486;-45.120503652039325
1739209600.4426491;-45.120503652039325
1739209600.4426496;-45.120503652039325
1739209600.44265;-45.120503652039325
1739209600.4426503;-45.120503652039325
1739209600.4426508;-35.57807855764607
1739209600.4426513;-35.57807855764607
1739209600.4426517;-45.120503652039325
1739209600.4426522;-45.120503652039325
1739209600.4426527;-35.57807855764607
1739209600.4426532;-35.57807855764607
1739209600.4426537;-45.120503652039325
1739209600.4426541;-45.120503652039325
1739209600.4426544;-45.120503652039325
1739209600.4426548;-38.13080360867914
1739209600.4426553;-38.13080360867914
1739209600.4426558;-38.13080360867914
1739209600.4426563;-45.120503652039325
1739209600.4426568;-45.120503652039325
1739209600.4426572;-45.120503652039325
1739209600.4426577;-45.120503652039325
1739209600.442658;-38.13080360867914
1739209600.4426584;-33.981070128970956
1739209600.442659;-45.120503652039325
1739209600.4426594;-45.120503652039325
1739209600.4426599;-32.816014438256545
1739209600.4426603;-45.120503652039325
1739209600.4426608;-45.120503652039325
1739209600.4426613;-38.13080360867914
1739209600.4426615;-38.13080360867914
1739209600.442662;-27.8777449560314
1739209600.4426625;-38.13080360867914
1739209600.442663;-45.120503652039325
1739209600.4426634;-45.120503652039325
1739209600.442664;-31.141103565318915
1739209600.4426644;-45.120503652039325
1739209600.4426649;-38.13080360867914
1739209600.4426653;-38.13080360867914
1739209600.4426656;-33.981070128970956
1739209600.442666;-38.13080360867914
1739209600.4426665;-33.981070128970906
1739209600.442667;-38.13080360867914
1739209600.4426675;-45.120503652039325
1739209600.442668;-38.13080360867914
1739209600.4426684;-38.13080360867914
1739209600.442669;-38.13080360867914
1739209600.4426692;-33.981070128970906
1739209600.4426696;-45.120503652039325
1739209600.44267;-45.120503652039325
1739209600.4426706;-45.120503652039325
1739209600.442671;-45.120503652039325
1739209600.4426715;-45.120503652039325
1739209600.442672;-38.13080360867914
1739209600.4426725;-45.120503652039325
1739209600.4426727;-28.992665084841942
1739209600.4426732;-38.13080360867914
1739209600.4426737;-45.120503652039325
1739209600.4426742;-45.120503652039325
1739209600.4426746;-38.13080360867914
1739209600.442675;-38.13080360867914
1739209600.4426756;-45.120503652039325
1739209600.442676;-35.57807855764607
1739209600.4426765;-32.816014438256545
1739209600.4426768;-45.120503652039325
1739209600.4426773;-38.13080360867914
1739209600.4426777;-38.13080360867914
1739209600.4426782;-45.120503652039325
1739209600.4426787;-38.13080360867914
1739209600.4426792;-38.13080360867914
1739209600.4426796;-45.120503652039325
1739209600.4426801;-28.992665084841942
1739209600.4426804;-38.13080360867914
1739209600.4426808;-38.13080360867914
1739209600.4426813;-45.120503652039325
1739209600.4426818;-38.13080360867914
1739209600.4426823;-38.13080360867914
1739209600.4426827;-45.120503652039325
1739209600.4426832;-45.120503652039325
1739209600.4426837;-38.13080360867914
1739209600.442684;-45.120503652039325
1739209600.4426844;-45.120503652039325
1739209600.442685;-38.13080360867914
1739209600.4426854;-38.13080360867914
1739209600.4426858;-45.120503652039325
1739209600.4426863;-38.13080360867914
1739209600.4426868;-38.13080360867914
1739209600.4426873;-38.13080360867914
1739209600.4426877;-38.13080360867914
1739209600.442688;-45.120503652039325
1739209600.4426885;-38.13080360867914
1739209600.442689;-38.13080360867914
1739209600.4426894;-45.120503652039325
1739209600.44269;-45.120503652039325
1739209600.4426904;-35.57807855764607
1739209600.4426908;-38.13080360867914
1739209600.4426913;-38.13080360867914
1739209600.4426916;-38.13080360867914
1739209600.442692;-45.120503652039325
1739209600.4426925;-38.13080360867914
1739209600.442693;-45.120503652039325
1739209600.4426935;-45.120503652039325
1739209600.442694;-38.13080360867914
1739209600.4426944;-38.13080360867914
1739209600.442695;-38.13080360867914
1739209600.4426951;-45.120503652039325
1739209600.4426956;-45.120503652039325
1739209600.442696;-38.13080360867914
1739209600.4426966;-45.120503652039325
1739209600.442697;-35.57807855764607
1739209600.4426975;-33.981070128970906
1739209600.442698;-33.981070128970906
1739209600.4426985;-38.13080360867914
1739209600.442699;-38.13080360867914
1739209600.4426992;-38.13080360867914
1739209600.4426997;-45.120503652039325
1739209600.4427001;-33.981070128970906
1739209600.4427006;-35.57807855764607
1739209600.442701;-38.13080360867914
1739209600.4427016;-38.13080360867914
1739209600.442702;-45.120503652039325
1739209600.4427025;-38.13080360867914
1739209600.4427028;-45.120503652039325
1739209600.4427032;-45.120503652039325
1739209600.4427037;-45.120503652039325
1739209600.4427042;-45.120503652039325
1739209600.4427047;-45.120503652039325
1739209600.4427052;-45.120503652039325
1739209600.4427056;-45.120503652039325
1739209600.442706;-38.13080360867914
1739209600.4427063;-38.13080360867914
1739209600.4427068;-38.13080360867914
1739209600.4427073;-38.13080360867914
1739209600.4427078;-38.13080360867914
1739209600.4427083;-38.13080360867914
1739209600.4427087;-45.120503652039325
1739209600.4427092;-30.49652367304973
1739209600.4427097;-35.57807855764607
1739209600.4427102;-35.57807855764607
1739209600.4427104;-38.13080360867914
1739209600.4427109;-38.13080360867914
1739209600.4427114;-33.981070128970906
1739209600.4427118;-45.120503652039325
1739209600.4427123;-38.13080360867914
1739209600.4427128;-45.120503652039325
1739209600.4427133;-45.120503652039325
1739209600.4427137;-38.13080360867914
1739209600.442714;-32.816014438256545
1739209600.4427145;-38.13080360867914
1739209600.442715;-45.120503652039325
1739209600.4427154;-38.13080360867914
1739209600.442716;-45.120503652039325
1739209600.4427164;-33.981070128970906
1739209600.4427168;-31.141103565318893
1739209600.4427173;-38.13080360867914
1739209600.4427176;-35.57807855764607
1739209600.442718;-35.57807855764607
1739209600.4427185;-35.57807855764607
1739209600.442719;-45.120503652039325
1739209600.4427195;-45.120503652039325
1739209600.44272;-45.120503652039325
1739209600.4427204;-45.120503652039325
1739209600.442721;-45.120503652039325
1739209600.4427214;-45.120503652039325
1739209600.4427216;-45.120503652039325
1739209600.442722;-45.120503652039325
1739209600.4427226;-45.120503652039325
1739209600.442723;-45.120503652039325
1739209600.4427235;-45.120503652039325
1739209600.442724;-45.120503652039325
1739209600.4427245;-33.981070128970906
1739209600.442725;-38.13080360867914
1739209600.4427252;-38.13080360867914
1739209600.4427257;-38.13080360867914
1739209600.4427261;-38.13080360867914
1739209600.4427266;-45.120503652039325
1739209600.442727;-35.57807855764607
1739209600.4427276;-35.57807855764607
1739209600.442728;-45.120503652039325
1739209600.4427285;-45.120503652039325
1739209600.4427288;-45.120503652039325
1739209600.4427292;-45.120503652039325
1739209600.4427297;-45.120503652039325
1739209600.4427302;-32.816014438256545
1739209600.4427307;-38.13080360867914
1739209600.4427311;-38.13080360867914
1739209600.4427316;-32.816014438256545
1739209600.442732;-38.13080360867914
1739209600.4427326;-38.13080360867914
1739209600.4427328;-45.120503652039325
1739209600.4427333;-45.120503652039325
1739209600.4427338;-45.120503652039325
1739209600.4427342;-31.141103565318893
1739209600.4427347;-31.141103565318893
1739209600.4427352;-33.981070128970906
1739209600.4427357;-45.120503652039325
1739209600.4427361;-38.13080360867914
1739209600.4427364;-35.57807855764607
1739209600.4427369;-38.13080360867914
1739209600.4427373;-33.981070128970906
1739209600.4427378;-45.120503652039325
1739209600.4427383;-45.120503652039325
1739209600.4427388;-35.57807855764607
1739209600.4427392;-32.816014438256545
1739209600.4427397;-45.120503652039325
1739209600.44274;-38.13080360867914
1739209600.4427404;-38.13080360867914
1739209600.442741;-38.13080360867914
1739209600.4427414;-38.13080360867914
1739209600.4427419;-45.120503652039325
1739209600.4427423;-38.13080360867914
1739209600.4427428;-38.13080360867914
1739209600.4427433;-38.13080360867914
1739209600.4427438;-38.13080360867914
1739209600.442744;-38.13080360867914
1739209600.4427445;-45.120503652039325
1739209600.442745;-33.981070128970906
1739209600.4427454;-26.991370085610722
1739209600.442746;-33.981070128970906
1739209600.4427464;-38.13080360867914
1739209600.4427469;-38.13080360867914
1739209600.4427474;-38.13080360867914
1739209600.4427476;-45.120503652039325
1739209600.442748;-35.57807855764607
1739209600.4427485;-45.120503652039325
1739209600.442749;-35.57807855764607
1739209600.4427495;-38.13080360867914
1739209600.44275;-45.120503652039325
1739209600.4427505;-38.13080360867914
1739209600.442751;-45.120503652039325
1739209600.4427512;-45.120503652039325
1739209600.4427516;-45.120503652039325
1739209600.4427521;-45.120503652039325
1739209600.4427526;-38.13080360867914
1739209600.442753;-35.57807855764607
1739209600.4427536;-32.816014438256545
1739209600.442754;-45.120503652039325
1739209600.4427545;-45.120503652039325
