CAN Message; 0x24:028f7ace11bff7c7
1739209789.6320832;-33.981070128970956
1739209789.632086;-45.120503652039325
1739209789.632089;-38.13080360867914
1739209789.6320918;-45.120503652039325
1739209789.6320946;-45.120503652039325
1739209789.6320975;-38.13080360867914
1739209789.6321003;-38.13080360867914
1739209789.6321032;-38.13080360867914
1739209789.632106;-31.141103565318915
1739209789.632109;-38.13080360867914
1739209789.6321118;-38.13080360867914
1739209789.6321146;-38.13080360867914
1739209789.6321175;-38.13080360867914
1739209789.6321204;-38.13080360867914
1739209789.6321232;-38.13080360867914
1739209789.632126;-38.13080360867914
1739209789.632129;-45.120503652039325
1739209789.6321318;-45.120503652039325
1739209789.6321347;-45.120503652039325
1739209789.6321375;-45.120503652039325
1739209789.6321404;-45.120503652039325
1739209789.6321433;-45.120503652039325
1739209789.6321461;-45.120503652039325
1739209789.632149;-38.13080360867914
1739209789.6321518;-38.13080360867914
1739209789.6321545;-45.120503652039325
1739209789.6321573;-38.13080360867914
1739209789.6321602;-45.120503652039325
1739209789.632163;-45.120503652039325
1739209789.632166;-45.120503652039325
1739209789.6321688;-45.120503652039325
1739209789.6321716;-45.120503652039325
1739209789.6321745;-28.58837851428586
1739209789.6321774;-35.57807855764607
1739209789.6321802;-45.120503652039325
1739209789.632183;-45.120503652039325
1739209789.632186;-38.13080360867914
1739209789.6321888;-38.13080360867914
1739209789.6321917;-38.13080360867914
1739209789.6321945;-45.120503652039325
1739209789.6321974;-45.120503652039325
1739209789.6322002;-45.120503652039325
1739209789.632203;-38.13080360867914
1739209789.632206;-45.120503652039325
1739209789.6322088;-45.120503652039325
1739209789.6322117;-45.120503652039325
1739209789.6322145;-45.120503652039325
1739209789.6322174;-38.13080360867914
1739209789.6322203;-45.120503652039325
1739209789.6322231;-45.120503652039325
1739209789.632226;-45.120503652039325
1739209789.6322289;-45.120503652039325
1739209789.6322317;-45.120503652039325
1739209789.6322346;-45.120503652039325
1739209789.6322374;-33.981070128970906
1739209789.6322403;-45.120503652039325
1739209789.6322432;-38.13080360867914
1739209789.632246;-45.120503652039325
1739209789.6322489;-38.13080360867914
1739209789.6322517;-33.981070128970906
1739209789.6322546;-45.120503652039325
1739209789.6322575;-45.120503652039325
1739209789.6322603;-38.13080360867914
1739209789.6322632;-38.13080360867914
1739209789.632266;-45.120503652039325
1739209789.632269;-45.120503652039325
1739209789.6322718;-45.120503652039325
1739209789.6322746;-38.13080360867914
1739209789.6322775;-35.57807855764607
1739209789.6322803;-38.13080360867914
1739209789.6322832;-38.13080360867914
1739209789.632286;-45.120503652039325
1739209789.632289;-38.13080360867914
1739209789.6322918;-33.981070128970906
1739209789.6322947;-45.120503652039325
1739209789.6322975;-45.120503652039325
1739209789.6323004;-38.13080360867914
1739209789.6323032;-38.13080360867914
1739209789.632306;-45.120503652039325
1739209789.632309;-38.13080360867914
1739209789.6323118;-38.13080360867914
1739209789.6323147;-38.13080360867914
1739209789.6323175;-38.13080360867914
1739209789.6323204;-45.120503652039325
1739209789.6323233;-38.13080360867914
1739209789.6323261;-38.13080360867914
1739209789.632329;-45.120503652039325
1739209789.6323318;-38.13080360867914
1739209789.6323347;-45.120503652039325
1739209789.6323376;-35.57807855764607
1739209789.6323404;-38.13080360867914
1739209789.6323433;-45.120503652039325
1739209789.6323462;-45.120503652039325
1739209789.632349;-38.13080360867914
1739209789.6323519;-38.13080360867914
1739209789.6323547;-45.120503652039325
1739209789.6323576;-45.120503652039325
1739209789.6323605;-45.120503652039325
1739209789.6323633;-45.120503652039325
1739209789.6323662;-38.13080360867914
1739209789.632369;-45.120503652039325
1739209789.632372;-45.120503652039325
1739209789.6323748;-35.57807855764607
1739209789.6323776;-33.981070128970906
1739209789.6323805;-38.13080360867914
1739209789.6323833;-38.13080360867914
1739209789.6323862;-38.13080360867914
1739209789.632389;-45.120503652039325
1739209789.632392;-45.120503652039325
1739209789.6323948;-38.13080360867914
1739209789.6323977;-45.120503652039325
1739209789.6324005;-38.13080360867914
1739209789.6324034;-38.13080360867914
1739209789.6324062;-28.992665084841942
1739209789.632409;-38.13080360867914
1739209789.632412;-35.57807855764607
1739209789.6324148;-45.120503652039325
1739209789.6324177;-45.120503652039325
1739209789.6324203;-45.120503652039325
1739209789.6324232;-45.120503652039325
1739209789.632426;-35.57807855764607
1739209789.632429;-35.57807855764607
1739209789.6324317;-45.120503652039325
1739209789.6324346;-45.120503652039325
1739209789.6324375;-38.13080360867914
1739209789.6324403;-35.57807855764607
1739209789.6324432;-45.120503652039325
1739209789.632446;-45.120503652039325
1739209789.632449;-38.13080360867914
1739209789.6324518;-28.992665084841942
1739209789.6324546;-33.981070128970906
1739209789.6324575;-45.120503652039325
1739209789.6324604;-35.57807855764607
1739209789.6324632;-31.141103565318915
1739209789.632466;-38.13080360867914
1739209789.632469;-33.981070128970906
1739209789.6324718;-38.13080360867914
1739209789.6324747;-33.981070128970906
1739209789.6324775;-38.13080360867914
1739209789.6324804;-38.13080360867914
1739209789.6324832;-45.120503652039325
1739209789.632486;-45.120503652039325
1739209789.632489;-45.120503652039325
1739209789.6324918;-45.120503652039325
1739209789.6324947;-38.13080360867914
1739209789.6324975;-30.49652367304973
1739209789.6325004;-33.981070128970906
1739209789.6325033;-38.13080360867914
1739209789.6325061;-32.816014438256545
1739209789.632509;-31.141103565318915
1739209789.6325119;-38.13080360867914
1739209789.6325147;-45.120503652039325
1739209789.6325176;-38.13080360867914
1739209789.6325204;-38.13080360867914
1739209789.6325233;-38.13080360867914
1739209789.6325262;-45.120503652039325
1739209789.632529;-45.120503652039325
1739209789.632532;-38.13080360867914
1739209789.6325347;-38.13080360867914
1739209789.6325376;-35.57807855764607
1739209789.6325405;-45.120503652039325
1739209789.6325433;-45.120503652039325
1739209789.6325462;-45.120503652039325
1739209789.632549;-38.13080360867914
1739209789.632552;-45.120503652039325
1739209789.6325548;-45.120503652039325
1739209789.6325576;-38.13080360867914
1739209789.6325605;-45.120503652039325
1739209789.6325634;-45.120503652039325
1739209789.6325662;-45.120503652039325
1739209789.632569;-38.13080360867914
1739209789.632572;-32.816014438256545
1739209789.6325748;-45.120503652039325
1739209789.6325777;-45.120503652039325
1739209789.6325805;-38.13080360867914
1739209789.6325834;-38.13080360867914
1739209789.6325862;-45.120503652039325
1739209789.632589;-33.981070128970906
1739209789.632592;-31.141103565318915
1739209789.6325948;-45.120503652039325
1739209789.6325977;-45.120503652039325
1739209789.6326005;-38.13080360867914
1739209789.6326034;-33.981070128970906
1739209789.6326063;-38.13080360867914
1739209789.6326091;-45.120503652039325
1739209789.632612;-45.120503652039325
1739209789.6326149;-35.57807855764607
1739209789.6326177;-35.57807855764607
1739209789.6326206;-45.120503652039325
1739209789.6326234;-45.120503652039325
1739209789.6326263;-38.13080360867914
1739209789.6326292;-38.13080360867914
1739209789.632632;-45.120503652039325
1739209789.6326349;-38.13080360867914
1739209789.6326377;-28.992665084841942
1739209789.6326406;-38.13080360867914
1739209789.6326435;-45.120503652039325
1739209789.6326463;-45.120503652039325
1739209789.6326492;-45.120503652039325
1739209789.632652;-38.13080360867914
1739209789.632655;-35.57807855764607
1739209789.6326578;-38.13080360867914
1739209789.6326606;-33.981070128970906
1739209789.6326635;-38.13080360867914
1739209789.6326663;-45.120503652039325
1739209789.6326692;-45.120503652039325
1739209789.632672;-38.13080360867914
1739209789.632675;-45.120503652039325
1739209789.6326778;-45.120503652039325
1739209789.6326807;-45.120503652039325
1739209789.6326835;-38.13080360867914
1739209789.6326861;-33.981070128970906
1739209789.632689;-45.120503652039325
1739209789.6326919;-45.120503652039325
1739209789.6326947;-32.816014438256545
1739209789.6326976;-32.816014438256545
1739209789.6327004;-45.120503652039325
1739209789.6327033;-45.120503652039325
1739209789.6327062;-32.816014438256545
1739209789.632709;-45.120503652039325
1739209789.632712;-45.120503652039325
1739209789.6327147;-33.981070128970906
1739209789.6327176;-45.120503652039325
1739209789.6327205;-45.120503652039325
1739209789.6327233;-38.13080360867914
1739209789.6327262;-45.120503652039325
1739209789.632729;-45.120503652039325
1739209789.632732;-45.120503652039325
1739209789.6327348;-45.120503652039325
1739209789.6327376;-45.120503652039325
1739209789.6327405;-45.120503652039325
1739209789.6327434;-45.120503652039325
1739209789.6327462;-45.120503652039325
1739209789.632749;-45.120503652039325
1739209789.632752;-38.13080360867914
1739209789.6327548;-35.57807855764607
1739209789.6327577;-38.13080360867914
1739209789.6327605;-45.120503652039325
1739209789.6327634;-45.120503652039325
1739209789.6327662;-45.120503652039325
1739209789.632769;-45.120503652039325
1739209789.632772;-45.120503652039325
1739209789.6327748;-45.120503652039325
1739209789.6327777;-38.13080360867914
1739209789.6327806;-38.13080360867914
1739209789.6327834;-38.13080360867914
1739209789.6327863;-38.13080360867914
1739209789.6327891;-45.120503652039325
1739209789.632792;-45.120503652039325
1739209789.6327949;-45.120503652039325
1739209789.6327977;-38.13080360867914
1739209789.6328006;-38.13080360867914
1739209789.6328034;-45.120503652039325
1739209789.6328063;-38.13080360867914
1739209789.6328092;-38.13080360867914
1739209789.632812;-38.13080360867914
1739209789.632815;-45.120503652039325
1739209789.6328177;-45.120503652039325
1739209789.6328206;-45.120503652039325
1739209789.6328235;-45.120503652039325
1739209789.6328263;-35.57807855764607
1739209789.6328292;-35.57807855764607
1739209789.632832;-38.13080360867914
1739209789.632835;-38.13080360867914
1739209789.6328378;-35.57807855764607
1739209789.6328406;-45.120503652039325
1739209789.6328435;-45.120503652039325
1739209789.6328464;-45.120503652039325
1739209789.6328492;-38.13080360867914
1739209789.632852;-38.13080360867914
1739209789.632855;-38.13080360867914
1739209789.6328578;-45.120503652039325
1739209789.6328607;-45.120503652039325
1739209789.6328635;-45.120503652039325
1739209789.6328664;-32.816014438256545
1739209789.6328692;-26.991370085610722
1739209789.632872;-45.120503652039325
1739209789.632875;-45.120503652039325
1739209789.6328778;-38.13080360867914
1739209789.6328807;-32.816014438256545
1739209789.6328835;-45.120503652039325
1739209789.6328864;-45.120503652039325
1739209789.6328893;-38.13080360867914
1739209789.6328921;-38.13080360867914
1739209789.632895;-38.13080360867914
1739209789.6328979;-45.120503652039325
1739209789.6329007;-38.13080360867914
1739209789.6329036;-38.13080360867914
1739209789.6329064;-45.120503652039325
1739209789.6329093;-45.120503652039325
1739209789.6329122;-38.13080360867914
1739209789.632915;-33.981070128970906
1739209789.632918;-38.13080360867914
1739209789.6329207;-45.120503652039325
1739209789.6329236;-35.57807855764607
1739209789.6329265;-35.57807855764607
1739209789.6329293;-38.13080360867914
1739209789.6329322;-38.13080360867914
1739209789.632935;-45.120503652039325
1739209789.632938;-38.13080360867914
1739209789.6329408;-38.13080360867914
1739209789.6329436;-45.120503652039325
1739209789.6329465;-45.120503652039325
1739209789.6329494;-45.120503652039325
1739209789.6329522;-38.13080360867914
1739209789.6329548;-45.120503652039325
1739209789.6329577;-45.120503652039325
1739209789.6329606;-31.14110356531892
1739209789.6329634;-33.981070128970906
1739209789.6329663;-38.13080360867914
1739209789.6329691;-45.120503652039325
1739209789.632972;-45.120503652039325
1739209789.6329749;-45.120503652039325
1739209789.6329777;-38.13080360867914
1739209789.6329806;-45.120503652039325
1739209789.6329834;-31.141103565318915
1739209789.6329863;-33.981070128970906
1739209789.6329892;-45.120503652039325
1739209789.632992;-45.120503652039325
1739209789.632995;-33.981070128970906
1739209789.6329978;-38.13080360867914
1739209789.6330006;-38.13080360867914
1739209789.6330035;-38.13080360867914
1739209789.6330063;-33.981070128970906
1739209789.6330092;-45.120503652039325
1739209789.633012;-45.120503652039325
1739209789.633015;-45.120503652039325
1739209789.6330178;-45.120503652039325
1739209789.6330206;-45.120503652039325
1739209789.6330235;-45.120503652039325
1739209789.6330264;-38.13080360867914
1739209789.6330292;-28.992665084841942
1739209789.633032;-33.981070128970906
1739209789.633035;-45.120503652039325
1739209789.6330378;-38.13080360867914
1739209789.6330407;-38.13080360867914
1739209789.6330435;-45.120503652039325
1739209789.6330464;-45.120503652039325
1739209789.6330492;-35.57807855764607
1739209789.633052;-38.13080360867914
1739209789.633055;-38.13080360867914
1739209789.6330578;-45.120503652039325
1739209789.6330607;-35.57807855764607
1739209789.6330636;-32.816014438256545
1739209789.6330664;-38.13080360867914
1739209789.6330693;-38.13080360867914
1739209789.6330721;-38.13080360867914
1739209789.633075;-45.120503652039325
1739209789.6330779;-45.120503652039325
1739209789.6330807;-45.120503652039325
1739209789.6330836;-45.120503652039325
1739209789.6330864;-38.13080360867914
1739209789.6330893;-45.120503652039325
1739209789.6330922;-45.120503652039325
1739209789.633095;-45.120503652039325
1739209789.633098;-38.13080360867914
1739209789.6331007;-38.13080360867914
1739209789.6331036;-35.57807855764607
1739209789.6331065;-45.120503652039325
1739209789.6331093;-45.120503652039325
1739209789.6331122;-38.13080360867914
1739209789.633115;-38.13080360867914
1739209789.633118;-35.57807855764607
1739209789.6331208;-38.13080360867914
1739209789.6331236;-45.120503652039325
1739209789.6331265;-45.120503652039325
1739209789.6331294;-38.13080360867914
1739209789.6331322;-38.13080360867914
1739209789.633135;-45.120503652039325
1739209789.633138;-38.13080360867914
1739209789.6331408;-32.816014438256545
1739209789.6331437;-32.816014438256545
1739209789.6331465;-45.120503652039325
1739209789.6331494;-45.120503652039325
1739209789.6331522;-45.120503652039325
1739209789.633155;-33.981070128970906
1739209789.633158;-35.57807855764607
1739209789.6331608;-38.13080360867914
1739209789.6331637;-45.120503652039325
1739209789.6331666;-38.13080360867914
1739209789.6331694;-35.57807855764607
1739209789.6331723;-38.13080360867914
1739209789.6331751;-45.120503652039325
1739209789.633178;-38.13080360867914
1739209789.6331809;-35.57807855764607
1739209789.6331837;-35.57807855764607
1739209789.6331866;-45.120503652039325
1739209789.6331894;-45.120503652039325
1739209789.6331923;-45.120503652039325
1739209789.6331952;-45.120503652039325
1739209789.633198;-32.816014438256545
1739209789.633201;-45.120503652039325
1739209789.6332037;-45.120503652039325
1739209789.6332066;-45.120503652039325
1739209789.6332095;-45.120503652039325
1739209789.6332123;-45.120503652039325
1739209789.6332152;-45.120503652039325
1739209789.633218;-45.120503652039325
1739209789.6332207;-45.120503652039325
1739209789.6332235;-45.120503652039325
1739209789.6332264;-30.49652367304973
1739209789.6332293;-38.13080360867914
1739209789.633232;-45.120503652039325
1739209789.633235;-45.120503652039325
1739209789.6332378;-35.57807855764607
1739209789.6332407;-35.57807855764607
1739209789.6332436;-45.120503652039325
1739209789.6332464;-45.120503652039325
1739209789.6332493;-45.120503652039325
1739209789.6332521;-38.13080360867914
1739209789.633255;-45.120503652039325
1739209789.6332579;-38.13080360867914
1739209789.6332607;-45.120503652039325
1739209789.6332636;-45.120503652039325
1739209789.6332664;-45.120503652039325
1739209789.6332693;-38.13080360867914
1739209789.6332722;-35.57807855764607
1739209789.633275;-45.120503652039325
1739209789.633278;-45.120503652039325
1739209789.6332808;-45.120503652039325
1739209789.6332836;-29.438486411369333
1739209789.6332865;-31.141103565318893
1739209789.6332893;-45.120503652039325
1739209789.6332922;-38.13080360867914
1739209789.633295;-38.13080360867914
1739209789.633298;-35.57807855764607
1739209789.6333008;-45.120503652039325
1739209789.6333036;-38.13080360867914
1739209789.6333065;-45.120503652039325
1739209789.6333094;-38.13080360867914
1739209789.6333122;-35.57807855764607
1739209789.633315;-38.13080360867914
1739209789.633318;-45.120503652039325
1739209789.6333208;-45.120503652039325
1739209789.6333237;-35.57807855764607
1739209789.6333265;-45.120503652039325
1739209789.6333294;-38.13080360867914
1739209789.6333323;-35.57807855764607
1739209789.633335;-38.13080360867914
1739209789.633338;-38.13080360867914
1739209789.6333408;-38.13080360867914
1739209789.6333437;-45.120503652039325
1739209789.6333466;-38.13080360867914
1739209789.6333494;-45.120503652039325
1739209789.6333523;-38.13080360867914
1739209789.6333551;-35.57807855764607
1739209789.633358;-38.13080360867914
1739209789.6333609;-38.13080360867914
1739209789.6333637;-45.120503652039325
1739209789.6333666;-45.120503652039325
1739209789.6333694;-38.13080360867914
1739209789.6333723;-35.57807855764607
1739209789.6333752;-45.120503652039325
1739209789.633378;-33.981070128970956
1739209789.633381;-38.13080360867914
1739209789.6333838;-38.13080360867914
1739209789.6333866;-45.120503652039325
1739209789.6333895;-45.120503652039325
1739209789.6333923;-38.13080360867914
1739209789.6333952;-38.13080360867914
1739209789.633398;-33.981070128970906
1739209789.633401;-32.816014438256545
1739209789.6334038;-33.981070128970906
1739209789.6334066;-35.57807855764607
1739209789.6334095;-45.120503652039325
1739209789.6334124;-35.57807855764607
1739209789.6334152;-38.13080360867914
1739209789.633418;-45.120503652039325
1739209789.633421;-45.120503652039325
1739209789.6334238;-33.981070128970956
1739209789.6334267;-45.120503652039325
1739209789.6334295;-38.13080360867914
1739209789.6334324;-38.13080360867914
1739209789.6334352;-45.120503652039325
1739209789.633438;-38.13080360867914
1739209789.633441;-45.120503652039325
1739209789.6334438;-38.13080360867914
1739209789.6334467;-31.141103565318915
1739209789.6334496;-45.120503652039325
1739209789.6334524;-45.120503652039325
1739209789.6334553;-35.57807855764607
1739209789.6334581;-38.13080360867914
1739209789.633461;-45.120503652039325
1739209789.6334639;-45.120503652039325
1739209789.6334667;-45.120503652039325
1739209789.6334696;-45.120503652039325
1739209789.6334724;-45.120503652039325
1739209789.6334753;-38.13080360867914
1739209789.6334782;-45.120503652039325
1739209789.633481;-38.13080360867914
1739209789.633484;-45.120503652039325
1739209789.6334865;-45.120503652039325
1739209789.6334894;-45.120503652039325
1739209789.6334922;-45.120503652039325
1739209789.633495;-45.120503652039325
1739209789.633498;-45.120503652039325
1739209789.6335008;-38.13080360867914
1739209789.6335037;-45.120503652039325
1739209789.6335065;-45.120503652039325
1739209789.6335094;-45.120503652039325
1739209789.6335123;-45.120503652039325
1739209789.6335151;-45.120503652039325
1739209789.633518;-45.120503652039325
1739209789.6335208;-45.120503652039325
1739209789.6335237;-45.120503652039325
1739209789.6335266;-35.57807855764607
1739209789.6335294;-33.981070128970906
1739209789.6335323;-38.13080360867914
1739209789.6335351;-38.13080360867914
1739209789.633538;-38.13080360867914
1739209789.6335409;-45.120503652039325
1739209789.6335437;-45.120503652039325
1739209789.6335466;-45.120503652039325
1739209789.6335495;-45.120503652039325
1739209789.6335523;-45.120503652039325
1739209789.6335552;-45.120503652039325
1739209789.633558;-45.120503652039325
1739209789.633561;-38.13080360867914
1739209789.6335638;-35.57807855764607
1739209789.6335666;-32.816014438256545
1739209789.6335695;-45.120503652039325
1739209789.6335723;-38.13080360867914
1739209789.6335752;-33.981070128970906
1739209789.633578;-45.120503652039325
1739209789.633581;-45.120503652039325
1739209789.6335838;-38.13080360867914
1739209789.6335866;-38.13080360867914
1739209789.6335895;-33.981070128970906
1739209789.6335924;-45.120503652039325
1739209789.6335952;-45.120503652039325
1739209789.633598;-45.120503652039325
1739209789.633601;-45.120503652039325
1739209789.6336038;-33.981070128970906
1739209789.6336067;-45.120503652039325
1739209789.6336095;-38.13080360867914
1739209789.6336124;-45.120503652039325
1739209789.6336153;-38.13080360867914
1739209789.633618;-38.13080360867914
1739209789.633621;-45.120503652039325
1739209789.6336238;-45.120503652039325
1739209789.6336267;-45.120503652039325
1739209789.6336296;-38.13080360867914
1739209789.6336324;-38.13080360867914
1739209789.6336353;-45.120503652039325
1739209789.6336381;-38.13080360867914
1739209789.633641;-38.13080360867914
1739209789.6336439;-35.57807855764607
1739209789.6336467;-45.120503652039325
1739209789.6336496;-45.120503652039325
1739209789.6336524;-38.13080360867914
1739209789.6336553;-45.120503652039325
1739209789.6336582;-45.120503652039325
1739209789.633661;-45.120503652039325
1739209789.633664;-38.13080360867914
1739209789.6336668;-45.120503652039325
1739209789.6336696;-33.981070128970906
1739209789.6336725;-45.120503652039325
1739209789.6336753;-45.120503652039325
1739209789.6336782;-28.58837851428586
1739209789.633681;-32.816014438256545
1739209789.633684;-45.120503652039325
1739209789.6336868;-45.120503652039325
1739209789.6336896;-38.13080360867914
1739209789.6336925;-38.13080360867914
1739209789.6336954;-45.120503652039325
1739209789.6336982;-33.981070128970906
1739209789.633701;-38.13080360867914
1739209789.633704;-45.120503652039325
1739209789.6337068;-35.57807855764607
1739209789.6337097;-38.13080360867914
1739209789.6337125;-45.120503652039325
1739209789.6337154;-45.120503652039325
1739209789.6337183;-45.120503652039325
1739209789.633721;-33.981070128970906
1739209789.633724;-45.120503652039325
1739209789.6337268;-38.13080360867914
1739209789.6337297;-38.13080360867914
1739209789.6337326;-38.13080360867914
1739209789.6337354;-33.981070128970906
1739209789.6337383;-45.120503652039325
1739209789.6337411;-33.981070128970906
1739209789.633744;-38.13080360867914
1739209789.6337469;-38.13080360867914
1739209789.6337497;-38.13080360867914
1739209789.6337523;-45.120503652039325
1739209789.6337552;-38.13080360867914
1739209789.633758;-45.120503652039325
1739209789.633761;-38.13080360867914
1739209789.6337638;-38.13080360867914
1739209789.6337667;-45.120503652039325
1739209789.6337695;-45.120503652039325
1739209789.6337724;-38.13080360867914
1739209789.6337752;-38.13080360867914
1739209789.633778;-38.13080360867914
1739209789.633781;-38.13080360867914
1739209789.6337838;-45.120503652039325
1739209789.6337867;-38.13080360867914
1739209789.6337895;-45.120503652039325
1739209789.6337924;-28.21854285175415
1739209789.6337953;-31.141103565318893
1739209789.6337981;-45.120503652039325
1739209789.633801;-38.13080360867914
1739209789.6338038;-35.57807855764607
1739209789.6338067;-32.816014438256545
1739209789.6338096;-45.120503652039325
1739209789.6338124;-35.57807855764607
1739209789.6338153;-45.120503652039325
1739209789.6338181;-45.120503652039325
1739209789.633821;-35.57807855764607
1739209789.6338239;-38.13080360867914
1739209789.6338267;-45.120503652039325
1739209789.6338296;-45.120503652039325
1739209789.6338325;-35.57807855764607
1739209789.6338353;-45.120503652039325
1739209789.6338382;-31.141103565318893
1739209789.633841;-32.816014438256545
1739209789.633844;-45.120503652039325
1739209789.6338468;-38.13080360867914
1739209789.6338496;-32.816014438256545
1739209789.6338525;-32.816014438256545
1739209789.6338553;-45.120503652039325
1739209789.6338582;-45.120503652039325
1739209789.633861;-45.120503652039325
1739209789.633864;-45.120503652039325
1739209789.6338668;-45.120503652039325
1739209789.6338696;-45.120503652039325
1739209789.6338725;-38.13080360867914
1739209789.6338754;-38.13080360867914
1739209789.6338782;-45.120503652039325
1739209789.633881;-38.13080360867914
1739209789.633884;-38.13080360867914
1739209789.6338868;-45.120503652039325
1739209789.6338897;-45.120503652039325
1739209789.6338925;-45.120503652039325
1739209789.6338954;-38.13080360867914
1739209789.6338983;-45.120503652039325
1739209789.6339011;-45.120503652039325
1739209789.633904;-38.13080360867914
1739209789.6339068;-35.57807855764607
1739209789.6339097;-32.816014438256545
1739209789.6339126;-45.120503652039325
1739209789.6339154;-45.120503652039325
1739209789.6339183;-38.13080360867914
1739209789.6339211;-38.13080360867914
1739209789.633924;-45.120503652039325
1739209789.6339269;-38.13080360867914
1739209789.6339297;-38.13080360867914
1739209789.6339326;-38.13080360867914
1739209789.6339355;-45.120503652039325
1739209789.6339383;-45.120503652039325
1739209789.6339412;-38.13080360867914
1739209789.633944;-45.120503652039325
1739209789.633947;-38.13080360867914
1739209789.6339498;-45.120503652039325
1739209789.6339526;-31.141103565318893
1739209789.6339555;-26.991370085610722
1739209789.6339583;-38.13080360867914
1739209789.6339612;-45.120503652039325
1739209789.633964;-38.13080360867914
1739209789.633967;-32.816014438256545
1739209789.6339698;-38.13080360867914
1739209789.6339726;-45.120503652039325
1739209789.6339755;-45.120503652039325
1739209789.6339784;-45.120503652039325
1739209789.6339812;-45.120503652039325
1739209789.633984;-45.120503652039325
1739209789.633987;-45.120503652039325
1739209789.6339898;-45.120503652039325
1739209789.6339927;-38.13080360867914
1739209789.6339955;-45.120503652039325
1739209789.6339984;-38.13080360867914
1739209789.6340013;-33.981070128970906
1739209789.634004;-45.120503652039325
1739209789.634007;-45.120503652039325
1739209789.6340098;-45.120503652039325
1739209789.6340127;-38.13080360867914
1739209789.6340156;-38.13080360867914
1739209789.6340182;-38.13080360867914
1739209789.634021;-45.120503652039325
1739209789.634024;-45.120503652039325
1739209789.6340268;-38.13080360867914
1739209789.6340296;-38.13080360867914
1739209789.6340325;-38.13080360867914
1739209789.6340353;-45.120503652039325
1739209789.6340382;-45.120503652039325
1739209789.634041;-45.120503652039325
1739209789.634044;-45.120503652039325
1739209789.6340468;-38.13080360867914
1739209789.6340497;-45.120503652039325
1739209789.6340525;-45.120503652039325
1739209789.6340554;-45.120503652039325
1739209789.6340582;-45.120503652039325
1739209789.634061;-38.13080360867914
1739209789.634064;-38.13080360867914
1739209789.6340668;-38.13080360867914
1739209789.6340697;-38.13080360867914
1739209789.6340725;-38.13080360867914
1739209789.6340754;-38.13080360867914
1739209789.6340783;-45.120503652039325
1739209789.6340811;-38.13080360867914
1739209789.634084;-35.57807855764607
1739209789.6340868;-38.13080360867914
1739209789.6340897;-38.13080360867914
1739209789.6340926;-38.13080360867914
1739209789.6340954;-38.13080360867914
1739209789.6340983;-45.120503652039325
1739209789.6341012;-45.120503652039325
1739209789.634104;-38.13080360867914
1739209789.6341069;-38.13080360867914
1739209789.6341097;-38.13080360867914
1739209789.6341126;-45.120503652039325
1739209789.6341155;-45.120503652039325
1739209789.6341183;-45.120503652039325
1739209789.6341212;-45.120503652039325
1739209789.634124;-45.120503652039325
1739209789.634127;-45.120503652039325
1739209789.6341298;-45.120503652039325
1739209789.6341326;-45.120503652039325
1739209789.6341355;-35.57807855764607
1739209789.6341383;-35.57807855764607
1739209789.6341412;-38.13080360867914
1739209789.634144;-45.120503652039325
1739209789.634147;-38.13080360867914
1739209789.6341498;-33.981070128970906
1739209789.6341548;-35.57807855764607
1739209789.6341596;-45.120503652039325
1739209789.6341646;-35.57807855764607
1739209789.6341693;-45.120503652039325
1739209789.6341743;-38.13080360867914
1739209789.634179;-45.120503652039325
1739209789.6341841;-38.13080360867914
1739209789.6341891;-38.13080360867914
1739209789.634194;-45.120503652039325
1739209789.634199;-45.120503652039325
1739209789.6342037;-38.13080360867914
1739209789.6342087;-38.13080360867914
1739209789.6342134;-38.13080360867914
1739209789.6342185;-38.13080360867914
1739209789.6342235;-33.981070128970906
1739209789.6342282;-35.57807855764607
1739209789.6342332;-38.13080360867914
1739209789.634238;-38.13080360867914
1739209789.634243;-32.816014438256545
1739209789.6342478;-38.13080360867914
1739209789.6342528;-38.13080360867914
1739209789.6342578;-38.13080360867914
1739209789.6342626;-38.13080360867914
1739209789.6342676;-38.13080360867914
1739209789.6342723;-45.120503652039325
1739209789.6342773;-45.120503652039325
1739209789.634282;-45.120503652039325
1739209789.634287;-45.120503652039325
1739209789.6342921;-45.120503652039325
1739209789.634297;-33.981070128970906
1739209789.634302;-45.120503652039325
1739209789.6343067;-38.13080360867914
1739209789.6343117;-38.13080360867914
1739209789.6343164;-45.120503652039325
1739209789.6343215;-38.13080360867914
1739209789.6343265;-38.13080360867914
1739209789.6343312;-28.58837851428586
1739209789.6343362;-35.57807855764607
1739209789.634341;-45.120503652039325
1739209789.634346;-45.120503652039325
1739209789.634351;-32.816014438256545
1739209789.6343558;-35.57807855764607
1739209789.6343608;-45.120503652039325
1739209789.6343656;-45.120503652039325
1739209789.6343706;-38.13080360867914
1739209789.6343753;-45.120503652039325
1739209789.6343803;-38.13080360867914
1739209789.6343853;-38.13080360867914
1739209789.63439;-45.120503652039325
1739209789.6343951;-38.13080360867914
1739209789.6344;-38.13080360867914
1739209789.634405;-45.120503652039325
1739209789.6344097;-27.8777449560314
1739209789.6344147;-32.816014438256545
1739209789.6344197;-45.120503652039325
1739209789.6344244;-45.120503652039325
1739209789.6344295;-35.57807855764607
1739209789.6344342;-45.120503652039325
1739209789.6344392;-38.13080360867914
1739209789.634444;-32.816014438256545
1739209789.634449;-45.120503652039325
1739209789.634454;-38.13080360867914
1739209789.6344588;-45.120503652039325
